CAN Message; 0x1bb:0000358f938a33e4
1739209616.3734567;-32.816014438256545
1739209616.3734622;-38.13080360867914
1739209616.3734677;-45.120503652039325
1739209616.3734732;-38.13080360867914
1739209616.3734787;-45.120503652039325
1739209616.3734841;-45.120503652039325
1739209616.3734894;-45.120503652039325
1739209616.3734949;-38.13080360867914
1739209616.3735003;-38.13080360867914
1739209616.3735058;-35.57807855764607
1739209616.3735113;-38.13080360867914
1739209616.3735168;-45.120503652039325
1739209616.3735223;-38.13080360867914
1739209616.3735275;-38.13080360867914
1739209616.373533;-38.13080360867914
1739209616.3735385;-45.120503652039325
1739209616.373544;-32.816014438256545
1739209616.3735495;-38.13080360867914
1739209616.373555;-45.120503652039325
1739209616.3735604;-35.57807855764607
1739209616.3735657;-45.120503652039325
1739209616.3735712;-38.13080360867914
1739209616.3735766;-45.120503652039325
1739209616.3735821;-45.120503652039325
1739209616.3735876;-45.120503652039325
1739209616.373593;-45.120503652039325
1739209616.3735986;-35.57807855764607
1739209616.3736038;-38.13080360867914
1739209616.3736093;-45.120503652039325
1739209616.3736148;-35.57807855764607
1739209616.3736203;-38.13080360867914
1739209616.3736258;-45.120503652039325
1739209616.3736312;-38.13080360867914
1739209616.3736367;-38.13080360867914
1739209616.373642;-45.120503652039325
1739209616.3736475;-45.120503652039325
1739209616.373653;-35.57807855764607
1739209616.3736584;-38.13080360867914
1739209616.373664;-38.13080360867914
1739209616.3736694;-38.13080360867914
1739209616.3736749;-35.57807855764607
1739209616.37368;-45.120503652039325
1739209616.3736856;-45.120503652039325
1739209616.373691;-38.13080360867914
1739209616.3736966;-45.120503652039325
1739209616.373702;-45.120503652039325
1739209616.3737075;-38.13080360867914
1739209616.373713;-38.13080360867914
1739209616.3737183;-38.13080360867914
1739209616.3737237;-38.13080360867914
1739209616.3737292;-27.8777449560314
1739209616.3737347;-35.57807855764607
1739209616.3737402;-38.13080360867914
1739209616.3737457;-38.13080360867914
1739209616.3737512;-38.13080360867914
1739209616.3737564;-45.120503652039325
1739209616.373762;-45.120503652039325
1739209616.3737674;-45.120503652039325
1739209616.3737729;-38.13080360867914
1739209616.3737783;-45.120503652039325
1739209616.3737838;-45.120503652039325
1739209616.3737893;-38.13080360867914
1739209616.3737946;-45.120503652039325
1739209616.3738;-38.13080360867914
1739209616.3738055;-38.13080360867914
1739209616.373811;-45.120503652039325
1739209616.3738165;-25.826314394896354
1739209616.373822;-28.58837851428586
1739209616.3738275;-45.120503652039325
1739209616.3738327;-38.13080360867914
1739209616.3738382;-38.13080360867914
1739209616.3738437;-45.120503652039325
1739209616.3738492;-38.13080360867914
1739209616.3738546;-38.13080360867914
1739209616.3738601;-45.120503652039325
1739209616.3738656;-45.120503652039325
1739209616.3738708;-45.120503652039325
1739209616.3738763;-45.120503652039325
1739209616.3738818;-45.120503652039325
1739209616.3738873;-33.981070128970906
1739209616.3738928;-38.13080360867914
1739209616.3738983;-45.120503652039325
1739209616.3739038;-32.816014438256545
1739209616.373909;-35.57807855764607
1739209616.3739145;-45.120503652039325
1739209616.37392;-45.120503652039325
1739209616.3739254;-45.120503652039325
1739209616.373931;-38.13080360867914
1739209616.3739364;-45.120503652039325
1739209616.3739417;-45.120503652039325
1739209616.3739471;-31.141103565318893
1739209616.3739526;-35.57807855764607
1739209616.373958;-38.13080360867914
1739209616.3739636;-38.13080360867914
1739209616.373969;-35.57807855764607
1739209616.3739746;-38.13080360867914
1739209616.3739798;-45.120503652039325
1739209616.3739853;-38.13080360867914
1739209616.3739908;-38.13080360867914
1739209616.3739963;-45.120503652039325
1739209616.3740017;-45.120503652039325
1739209616.3740072;-38.13080360867914
1739209616.3740127;-38.13080360867914
1739209616.374018;-45.120503652039325
1739209616.3740234;-45.120503652039325
1739209616.374029;-45.120503652039325
1739209616.3740344;-28.21854285175415
1739209616.37404;-29.438486411369333
1739209616.3740454;-38.13080360867914
1739209616.3740509;-35.57807855764607
1739209616.374056;-35.57807855764607
1739209616.3740616;-35.57807855764607
1739209616.374067;-45.120503652039325
1739209616.3740726;-38.13080360867914
1739209616.374078;-45.120503652039325
1739209616.3740835;-45.120503652039325
1739209616.374089;-45.120503652039325
1739209616.3740942;-38.13080360867914
1739209616.3740997;-45.120503652039325
1739209616.3741052;-45.120503652039325
1739209616.3741107;-38.13080360867914
1739209616.3741162;-45.120503652039325
1739209616.3741217;-31.141103565318893
1739209616.3741271;-29.438486411369333
1739209616.3741324;-45.120503652039325
1739209616.3741379;-35.57807855764607
1739209616.3741434;-35.57807855764607
1739209616.3741488;-35.57807855764607
1739209616.3741543;-45.120503652039325
1739209616.3741598;-35.57807855764607
1739209616.3741653;-45.120503652039325
1739209616.3741705;-45.120503652039325
1739209616.374176;-38.13080360867914
1739209616.3741815;-45.120503652039325
1739209616.374187;-45.120503652039325
1739209616.3741925;-45.120503652039325
1739209616.374198;-45.120503652039325
1739209616.3742034;-45.120503652039325
1739209616.3742087;-38.13080360867914
1739209616.3742142;-35.57807855764607
1739209616.3742197;-38.13080360867914
1739209616.3742251;-45.120503652039325
1739209616.3742306;-38.13080360867914
1739209616.374236;-38.13080360867914
1739209616.3742416;-38.13080360867914
1739209616.3742468;-38.13080360867914
1739209616.3742523;-38.13080360867914
1739209616.3742578;-38.13080360867914
1739209616.3742633;-45.120503652039325
1739209616.3742688;-38.13080360867914
1739209616.3742743;-35.57807855764607
1739209616.3742797;-35.57807855764607
1739209616.374285;-38.13080360867914
1739209616.3742905;-45.120503652039325
1739209616.374296;-38.13080360867914
1739209616.3743014;-45.120503652039325
1739209616.374307;-45.120503652039325
1739209616.3743124;-38.13080360867914
1739209616.374318;-45.120503652039325
1739209616.3743231;-45.120503652039325
1739209616.3743286;-35.57807855764607
1739209616.374334;-35.57807855764607
1739209616.3743396;-45.120503652039325
1739209616.374345;-35.57807855764607
1739209616.3743505;-38.13080360867914
1739209616.374356;-38.13080360867914
1739209616.3743613;-38.13080360867914
1739209616.3743668;-35.57807855764607
1739209616.3743722;-35.57807855764607
1739209616.3743777;-38.13080360867914
1739209616.3743832;-35.57807855764607
1739209616.3743887;-38.13080360867914
1739209616.3743942;-45.120503652039325
1739209616.3743994;-33.981070128970906
1739209616.374405;-45.120503652039325
1739209616.3744104;-45.120503652039325
1739209616.3744159;-38.13080360867914
1739209616.3744214;-35.57807855764607
1739209616.3744268;-45.120503652039325
1739209616.3744323;-38.13080360867914
1739209616.3744376;-30.49652367304973
1739209616.374443;-38.13080360867914
1739209616.3744485;-45.120503652039325
1739209616.374454;-38.13080360867914
1739209616.3744595;-31.141103565318915
1739209616.374465;-38.13080360867914
1739209616.3744705;-45.120503652039325
1739209616.3744757;-45.120503652039325
1739209616.3744812;-38.13080360867914
1739209616.3744867;-31.141103565318915
1739209616.3744922;-45.120503652039325
1739209616.3744977;-45.120503652039325
1739209616.3745031;-38.13080360867914
1739209616.3745086;-33.981070128970906
1739209616.3745139;-45.120503652039325
1739209616.3745193;-38.13080360867914
1739209616.3745248;-32.816014438256545
1739209616.3745303;-38.13080360867914
1739209616.3745358;-45.120503652039325
1739209616.3745413;-45.120503652039325
1739209616.3745468;-32.816014438256545
1739209616.374552;-35.57807855764607
1739209616.3745575;-45.120503652039325
1739209616.374563;-45.120503652039325
1739209616.3745685;-33.981070128970906
1739209616.374574;-38.13080360867914
1739209616.3745794;-38.13080360867914
1739209616.374585;-38.13080360867914
1739209616.3745902;-35.57807855764607
1739209616.3745956;-38.13080360867914
1739209616.3746011;-38.13080360867914
1739209616.3746066;-45.120503652039325
1739209616.374612;-45.120503652039325
1739209616.3746176;-45.120503652039325
1739209616.374623;-38.13080360867914
1739209616.3746283;-35.57807855764607
1739209616.3746338;-45.120503652039325
1739209616.3746393;-38.13080360867914
1739209616.3746448;-45.120503652039325
1739209616.3746502;-45.120503652039325
1739209616.3746557;-32.816014438256545
1739209616.3746612;-38.13080360867914
1739209616.3746665;-33.981070128970906
1739209616.374672;-38.13080360867914
1739209616.3746774;-35.57807855764607
1739209616.374683;-45.120503652039325
1739209616.3746884;-45.120503652039325
1739209616.3746939;-45.120503652039325
1739209616.3746994;-38.13080360867914
1739209616.3747046;-38.13080360867914
1739209616.37471;-45.120503652039325
1739209616.3747156;-38.13080360867914
1739209616.374721;-45.120503652039325
1739209616.3747265;-45.120503652039325
1739209616.374732;-45.120503652039325
1739209616.3747375;-45.120503652039325
1739209616.3747427;-38.13080360867914
1739209616.3747482;-45.120503652039325
1739209616.3747537;-45.120503652039325
1739209616.3747592;-38.13080360867914
1739209616.3747647;-35.57807855764607
1739209616.3747702;-38.13080360867914
1739209616.3747756;-45.120503652039325
1739209616.374781;-45.120503652039325
1739209616.3747864;-30.49652367304973
1739209616.3747919;-38.13080360867914
1739209616.3747973;-45.120503652039325
1739209616.3748028;-45.120503652039325
1739209616.3748083;-38.13080360867914
1739209616.3748138;-38.13080360867914
1739209616.374819;-38.13080360867914
1739209616.3748245;-33.981070128970906
1739209616.37483;-45.120503652039325
1739209616.3748355;-45.120503652039325
1739209616.374841;-45.120503652039325
1739209616.3748465;-45.120503652039325
1739209616.374852;-38.13080360867914
1739209616.3748572;-38.13080360867914
1739209616.3748627;-38.13080360867914
1739209616.3748682;-45.120503652039325
1739209616.3748736;-26.991370085610736
1739209616.3748791;-35.57807855764607
1739209616.3748846;-45.120503652039325
1739209616.37489;-38.13080360867914
1739209616.3748953;-35.57807855764607
1739209616.3749008;-33.981070128970906
1739209616.3749063;-45.120503652039325
1739209616.3749118;-38.13080360867914
1739209616.3749173;-45.120503652039325
1739209616.3749228;-38.13080360867914
1739209616.3749282;-45.120503652039325
1739209616.3749335;-45.120503652039325
1739209616.374939;-38.13080360867914
1739209616.3749444;-32.816014438256545
1739209616.37495;-45.120503652039325
1739209616.3749554;-45.120503652039325
1739209616.374961;-38.13080360867914
1739209616.3749664;-38.13080360867914
1739209616.3749716;-38.13080360867914
1739209616.374977;-38.13080360867914
1739209616.3749826;-38.13080360867914
1739209616.374988;-45.120503652039325
1739209616.3749936;-45.120503652039325
1739209616.374999;-45.120503652039325
1739209616.3750045;-35.57807855764607
1739209616.3750098;-35.57807855764607
1739209616.3750153;-45.120503652039325
1739209616.3750207;-45.120503652039325
1739209616.3750262;-32.816014438256545
1739209616.3750317;-32.816014438256545
1739209616.3750372;-45.120503652039325
1739209616.3750424;-38.13080360867914
1739209616.375048;-45.120503652039325
1739209616.3750534;-45.120503652039325
1739209616.375059;-45.120503652039325
1739209616.3750644;-45.120503652039325
1739209616.3750699;-45.120503652039325
1739209616.3750753;-45.120503652039325
1739209616.3750806;-35.57807855764607
1739209616.375086;-45.120503652039325
1739209616.3750916;-29.438486411369333
1739209616.375097;-26.487275050834715
1739209616.3751025;-45.120503652039325
1739209616.375108;-45.120503652039325
1739209616.3751135;-35.57807855764607
1739209616.3751187;-35.57807855764607
1739209616.3751242;-45.120503652039325
1739209616.3751297;-38.13080360867914
1739209616.3751352;-45.120503652039325
1739209616.3751407;-45.120503652039325
1739209616.3751462;-38.13080360867914
1739209616.3751516;-38.13080360867914
1739209616.3751569;-33.981070128970906
1739209616.3751624;-45.120503652039325
1739209616.3751678;-38.13080360867914
1739209616.3751733;-45.120503652039325
1739209616.3751788;-31.141103565318893
1739209616.3751843;-26.991370085610722
1739209616.3751898;-45.120503652039325
1739209616.375195;-45.120503652039325
1739209616.3752005;-38.13080360867914
1739209616.375206;-33.981070128970906
1739209616.3752115;-45.120503652039325
1739209616.375217;-38.13080360867914
1739209616.3752224;-38.13080360867914
1739209616.375228;-45.120503652039325
1739209616.3752332;-45.120503652039325
1739209616.3752387;-38.13080360867914
1739209616.3752441;-38.13080360867914
1739209616.3752496;-33.981070128970906
1739209616.375255;-38.13080360867914
1739209616.3752606;-45.120503652039325
1739209616.375266;-38.13080360867914
1739209616.3752713;-35.57807855764607
1739209616.3752768;-38.13080360867914
1739209616.3752823;-45.120503652039325
1739209616.3752878;-45.120503652039325
1739209616.3752933;-45.120503652039325
1739209616.3752987;-35.57807855764607
1739209616.3753042;-33.981070128970906
1739209616.3753095;-45.120503652039325
1739209616.375315;-38.13080360867914
1739209616.3753204;-38.13080360867914
1739209616.375326;-38.13080360867914
1739209616.3753314;-45.120503652039325
1739209616.375337;-38.13080360867914
1739209616.3753424;-45.120503652039325
1739209616.3753476;-45.120503652039325
1739209616.375353;-45.120503652039325
1739209616.3753586;-38.13080360867914
1739209616.375364;-35.57807855764607
1739209616.3753695;-35.57807855764607
1739209616.375375;-38.13080360867914
1739209616.3753805;-38.13080360867914
1739209616.3753858;-38.13080360867914
1739209616.3753912;-45.120503652039325
1739209616.3753967;-45.120503652039325
1739209616.3754022;-45.120503652039325
1739209616.3754077;-38.13080360867914
1739209616.3754132;-38.13080360867914
1739209616.3754187;-45.120503652039325
1739209616.375424;-35.57807855764607
1739209616.3754294;-32.816014438256545
1739209616.3754349;-35.57807855764607
1739209616.3754404;-38.13080360867914
1739209616.3754458;-38.13080360867914
1739209616.3754513;-45.120503652039325
1739209616.3754568;-45.120503652039325
1739209616.375462;-38.13080360867914
1739209616.3754675;-45.120503652039325
1739209616.375473;-38.13080360867914
1739209616.3754785;-38.13080360867914
1739209616.375484;-45.120503652039325
1739209616.3754895;-38.13080360867914
1739209616.375495;-45.120503652039325
1739209616.3755002;-45.120503652039325
1739209616.3755057;-35.57807855764607
1739209616.3755112;-33.981070128970906
1739209616.3755167;-45.120503652039325
1739209616.3755221;-45.120503652039325
1739209616.3755276;-33.981070128970906
1739209616.375533;-38.13080360867914
1739209616.3755383;-38.13080360867914
1739209616.3755438;-45.120503652039325
1739209616.3755493;-45.120503652039325
1739209616.3755548;-45.120503652039325
1739209616.3755603;-38.13080360867914
1739209616.3755658;-38.13080360867914
1739209616.3755713;-45.120503652039325
1739209616.3755765;-33.981070128970906
1739209616.375582;-45.120503652039325
1739209616.3755875;-45.120503652039325
1739209616.375593;-35.57807855764607
1739209616.3755984;-38.13080360867914
1739209616.375604;-38.13080360867914
1739209616.3756094;-38.13080360867914
1739209616.3756146;-38.13080360867914
1739209616.3756201;-38.13080360867914
1739209616.3756256;-38.13080360867914
1739209616.375631;-38.13080360867914
1739209616.3756366;-35.57807855764607
1739209616.375642;-38.13080360867914
1739209616.3756475;-38.13080360867914
1739209616.3756528;-38.13080360867914
1739209616.3756583;-38.13080360867914
1739209616.3756638;-38.13080360867914
1739209616.3756692;-45.120503652039325
1739209616.3756747;-45.120503652039325
1739209616.3756802;-35.57807855764607
1739209616.3756857;-35.57807855764607
1739209616.375691;-45.120503652039325
1739209616.3756964;-45.120503652039325
1739209616.375702;-35.57807855764607
1739209616.3757074;-35.57807855764607
1739209616.3757129;-38.13080360867914
1739209616.3757184;-45.120503652039325
1739209616.3757238;-38.13080360867914
1739209616.375729;-38.13080360867914
1739209616.3757346;-38.13080360867914
1739209616.37574;-38.13080360867914
1739209616.3757455;-38.13080360867914
1739209616.375751;-38.13080360867914
1739209616.3757565;-45.120503652039325
1739209616.375762;-45.120503652039325
1739209616.3757672;-45.120503652039325
1739209616.3757727;-38.13080360867914
1739209616.3757782;-45.120503652039325
1739209616.3757837;-45.120503652039325
1739209616.3757892;-45.120503652039325
1739209616.3757946;-38.13080360867914
1739209616.3758001;-31.141103565318893
1739209616.3758054;-32.816014438256545
1739209616.3758109;-45.120503652039325
1739209616.3758163;-38.13080360867914
1739209616.3758218;-38.13080360867914
1739209616.3758273;-35.57807855764607
1739209616.3758328;-45.120503652039325
1739209616.3758383;-45.120503652039325
1739209616.3758435;-38.13080360867914
1739209616.375849;-38.13080360867914
1739209616.3758545;-45.120503652039325
1739209616.37586;-45.120503652039325
1739209616.3758655;-45.120503652039325
1739209616.375871;-45.120503652039325
1739209616.3758764;-45.120503652039325
1739209616.3758817;-45.120503652039325
1739209616.3758872;-45.120503652039325
1739209616.3758926;-45.120503652039325
1739209616.3758981;-38.13080360867914
1739209616.3759036;-35.57807855764607
1739209616.375909;-33.981070128970906
1739209616.3759146;-45.120503652039325
1739209616.3759198;-45.120503652039325
1739209616.3759253;-45.120503652039325
1739209616.3759308;-30.49652367304973
1739209616.3759363;-32.816014438256545
1739209616.3759418;-38.13080360867914
1739209616.3759472;-38.13080360867914
1739209616.3759527;-38.13080360867914
1739209616.375958;-38.13080360867914
1739209616.3759634;-45.120503652039325
1739209616.375969;-35.57807855764607
1739209616.3759744;-45.120503652039325
1739209616.37598;-45.120503652039325
1739209616.3759854;-38.13080360867914
1739209616.3759909;-38.13080360867914
1739209616.375996;-38.13080360867914
1739209616.3760016;-38.13080360867914
1739209616.376007;-35.57807855764607
1739209616.3760126;-38.13080360867914
1739209616.376018;-29.438486411369333
1739209616.3760235;-31.141103565318893
1739209616.376029;-33.981070128970906
1739209616.3760343;-35.57807855764607
1739209616.3760397;-45.120503652039325
1739209616.3760452;-45.120503652039325
1739209616.3760507;-38.13080360867914
1739209616.3760562;-33.981070128970906
1739209616.3760617;-45.120503652039325
1739209616.3760672;-33.981070128970956
1739209616.3760724;-32.816014438256545
1739209616.376078;-38.13080360867914
1739209616.3760834;-38.13080360867914
1739209616.3760889;-45.120503652039325
1739209616.3760943;-35.57807855764607
1739209616.3760998;-38.13080360867914
1739209616.3761053;-33.981070128970906
1739209616.3761106;-30.49652367304973
1739209616.376116;-45.120503652039325
1739209616.3761215;-38.13080360867914
1739209616.376127;-38.13080360867914
1739209616.3761325;-35.57807855764607
1739209616.376138;-33.981070128970906
1739209616.3761432;-35.57807855764607
1739209616.3761487;-45.120503652039325
1739209616.3761542;-33.981070128970956
1739209616.3761597;-45.120503652039325
1739209616.3761652;-45.120503652039325
1739209616.3761706;-38.13080360867914
1739209616.376176;-45.120503652039325
1739209616.3761814;-38.13080360867914
1739209616.3761868;-38.13080360867914
1739209616.3761923;-33.981070128970906
1739209616.3761978;-29.438486411369333
1739209616.3762033;-45.120503652039325
1739209616.3762088;-45.120503652039325
1739209616.3762143;-35.57807855764607
1739209616.3762195;-33.981070128970906
1739209616.376225;-45.120503652039325
1739209616.3762305;-45.120503652039325
1739209616.376236;-38.13080360867914
1739209616.3762414;-32.81601443825658
1739209616.376247;-45.120503652039325
1739209616.3762524;-38.13080360867914
1739209616.3762577;-38.13080360867914
1739209616.3762631;-45.120503652039325
1739209616.3762686;-45.120503652039325
1739209616.376274;-38.13080360867914
1739209616.3762796;-35.57807855764607
1739209616.376285;-27.267205301931607
1739209616.3762906;-45.120503652039325
1739209616.3762958;-38.13080360867914
1739209616.3763013;-45.120503652039325
1739209616.3763068;-45.120503652039325
1739209616.3763123;-45.120503652039325
1739209616.3763177;-45.120503652039325
1739209616.3763232;-45.120503652039325
1739209616.3763287;-38.13080360867914
1739209616.376334;-45.120503652039325
1739209616.3763394;-38.13080360867914
1739209616.376345;-38.13080360867914
1739209616.3763504;-38.13080360867914
1739209616.376356;-33.981070128970906
1739209616.3763614;-38.13080360867914
1739209616.3763669;-45.120503652039325
1739209616.376372;-38.13080360867914
1739209616.3763776;-45.120503652039325
1739209616.376383;-38.13080360867914
1739209616.3763885;-38.13080360867914
1739209616.376394;-33.981070128970906
1739209616.3763995;-38.13080360867914
1739209616.376405;-38.13080360867914
1739209616.3764102;-45.120503652039325
1739209616.3764157;-38.13080360867914
1739209616.3764212;-45.120503652039325
1739209616.3764267;-45.120503652039325
1739209616.3764322;-45.120503652039325
1739209616.3764377;-45.120503652039325
1739209616.3764431;-38.13080360867914
1739209616.3764484;-38.13080360867914
1739209616.3764539;-45.120503652039325
1739209616.3764594;-38.13080360867914
1739209616.3764648;-33.981070128970906
1739209616.3764703;-45.120503652039325
1739209616.3764758;-45.120503652039325
1739209616.3764813;-45.120503652039325
1739209616.3764865;-38.13080360867914
1739209616.376492;-38.13080360867914
1739209616.3764975;-45.120503652039325
1739209616.376503;-33.981070128970906
1739209616.3765085;-35.57807855764607
1739209616.376514;-35.57807855764607
1739209616.3765194;-38.13080360867914
1739209616.3765247;-38.13080360867914
1739209616.3765302;-38.13080360867914
1739209616.3765357;-45.120503652039325
1739209616.3765411;-45.120503652039325
1739209616.3765466;-38.13080360867914
1739209616.376552;-33.981070128970906
1739209616.3765576;-45.120503652039325
1739209616.3765628;-45.120503652039325
1739209616.3765683;-38.13080360867914
1739209616.3765738;-38.13080360867914
1739209616.3765793;-38.13080360867914
1739209616.3765848;-45.120503652039325
1739209616.3765903;-45.120503652039325
1739209616.3765957;-33.981070128970906
1739209616.376601;-38.13080360867914
1739209616.3766065;-38.13080360867914
1739209616.376612;-45.120503652039325
1739209616.3766174;-32.816014438256545
1739209616.376623;-35.57807855764607
1739209616.3766284;-33.981070128970956
1739209616.376634;-31.141103565318915
1739209616.3766391;-28.992665084841942
1739209616.3766446;-45.120503652039325
1739209616.37665;-45.120503652039325
1739209616.3766556;-38.13080360867914
1739209616.376661;-38.13080360867914
1739209616.3766665;-31.141103565318915
1739209616.376672;-38.13080360867914
1739209616.3766773;-38.13080360867914
1739209616.3766828;-32.816014438256545
1739209616.3766882;-38.13080360867914
1739209616.3766937;-45.120503652039325
1739209616.3843865;-45.120503652039325
1739209616.3843882;-35.57807855764607
1739209616.3843896;-45.120503652039325
1739209616.3843913;-45.120503652039325
1739209616.384393;-38.13080360867914
1739209616.3843946;-35.57807855764607
1739209616.384396;-45.120503652039325
1739209616.3843977;-38.13080360867914
1739209616.3843994;-38.13080360867914
1739209616.384401;-38.13080360867914
1739209616.3844025;-35.57807855764607
1739209616.3844042;-35.57807855764607
1739209616.3844059;-38.13080360867914
1739209616.3844075;-32.816014438256545
1739209616.384409;-32.816014438256545
1739209616.3844106;-45.120503652039325
1739209616.3844123;-45.120503652039325
1739209616.384414;-35.57807855764607
1739209616.3844156;-38.13080360867914
1739209616.384417;-45.120503652039325
1739209616.3844187;-38.13080360867914
1739209616.3844204;-45.120503652039325
1739209616.384422;-38.13080360867914
1739209616.3844235;-38.13080360867914
1739209616.3844252;-38.13080360867914
1739209616.3844268;-38.13080360867914
1739209616.3844285;-45.120503652039325
1739209616.38443;-45.120503652039325
1739209616.3844316;-45.120503652039325
1739209616.3844333;-38.13080360867914
1739209616.384435;-35.57807855764607
1739209616.3844366;-35.57807855764607
1739209616.384438;-45.120503652039325
1739209616.3844397;-38.13080360867914
1739209616.3844414;-38.13080360867914
1739209616.384443;-45.120503652039325
1739209616.3844445;-33.981070128970906
1739209616.3844461;-45.120503652039325
1739209616.3844478;-38.13080360867914
1739209616.3844495;-38.13080360867914
1739209616.384451;-38.13080360867914
1739209616.3844526;-38.13080360867914
1739209616.3844543;-38.13080360867914
1739209616.384456;-35.57807855764607
1739209616.3844573;-45.120503652039325
1739209616.384459;-38.13080360867914
1739209616.3844607;-38.13080360867914
1739209616.3844624;-45.120503652039325
1739209616.384464;-38.13080360867914
1739209616.3844655;-45.120503652039325
1739209616.3844671;-38.13080360867914
1739209616.3844688;-35.57807855764607
1739209616.3844705;-35.57807855764607
1739209616.384472;-45.120503652039325
1739209616.3844736;-45.120503652039325
1739209616.3844752;-38.13080360867914
1739209616.384477;-38.13080360867914
1739209616.3844783;-38.13080360867914
1739209616.38448;-45.120503652039325
1739209616.3844817;-45.120503652039325
1739209616.3844833;-45.120503652039325
1739209616.3844848;-33.981070128970906
1739209616.3844864;-38.13080360867914
1739209616.384488;-38.13080360867914
1739209616.3844898;-38.13080360867914
1739209616.3844914;-45.120503652039325
1739209616.3844929;-45.120503652039325
1739209616.3844945;-38.13080360867914
1739209616.3844962;-35.57807855764607
1739209616.384498;-38.13080360867914
1739209616.3844993;-45.120503652039325
1739209616.384501;-33.981070128970906
1739209616.3845026;-38.13080360867914
1739209616.3845043;-35.57807855764607
1739209616.3845057;-38.13080360867914
1739209616.3845074;-38.13080360867914
1739209616.384509;-38.13080360867914
1739209616.3845108;-45.120503652039325
1739209616.3845122;-45.120503652039325
1739209616.3845139;-45.120503652039325
1739209616.3845155;-45.120503652039325
1739209616.3845172;-35.57807855764607
1739209616.3845189;-35.57807855764607
1739209616.3845203;-32.816014438256545
1739209616.384522;-35.57807855764607
1739209616.3845236;-45.120503652039325
1739209616.3845253;-45.120503652039325
1739209616.3845267;-45.120503652039325
1739209616.3845284;-33.981070128970906
1739209616.38453;-45.120503652039325
1739209616.3845317;-38.13080360867914
1739209616.3845332;-33.981070128970906
1739209616.3845348;-38.13080360867914
1739209616.3845365;-38.13080360867914
1739209616.3845382;-38.13080360867914
1739209616.3845396;-32.816014438256545
1739209616.3845413;-45.120503652039325
1739209616.384543;-38.13080360867914
1739209616.3845446;-45.120503652039325
1739209616.3845463;-38.13080360867914
1739209616.3845477;-45.120503652039325
1739209616.3845494;-45.120503652039325
1739209616.384551;-38.13080360867914
1739209616.3845527;-38.13080360867914
1739209616.3845541;-38.13080360867914
1739209616.3845558;-31.141103565318915
1739209616.3845575;-45.120503652039325
1739209616.3845592;-45.120503652039325
1739209616.3845606;-38.13080360867914
1739209616.3845623;-45.120503652039325
1739209616.384564;-45.120503652039325
1739209616.3845656;-38.13080360867914
1739209616.3845673;-38.13080360867914
1739209616.3845687;-35.57807855764607
1739209616.3845704;-38.13080360867914
1739209616.384572;-45.120503652039325
1739209616.3845737;-45.120503652039325
1739209616.3845751;-45.120503652039325
1739209616.3845768;-38.13080360867914
1739209616.3845785;-45.120503652039325
1739209616.3845801;-38.13080360867914
1739209616.3845816;-30.49652367304973
1739209616.3845832;-38.13080360867914
1739209616.384585;-45.120503652039325
1739209616.3845866;-38.13080360867914
1739209616.384588;-45.120503652039325
1739209616.3845897;-38.13080360867914
1739209616.3845913;-45.120503652039325
1739209616.384593;-45.120503652039325
1739209616.3845947;-38.13080360867914
1739209616.384596;-38.13080360867914
1739209616.3845978;-45.120503652039325
1739209616.3845994;-45.120503652039325
1739209616.384601;-33.981070128970906
1739209616.3846025;-38.13080360867914
1739209616.3846042;-45.120503652039325
1739209616.384606;-45.120503652039325
1739209616.3846076;-45.120503652039325
1739209616.384609;-45.120503652039325
1739209616.3846107;-38.13080360867914
1739209616.3846123;-38.13080360867914
1739209616.384614;-38.13080360867914
1739209616.3846154;-35.57807855764607
1739209616.384617;-38.13080360867914
1739209616.3846188;-45.120503652039325
1739209616.3846204;-28.58837851428586
1739209616.384622;-38.13080360867914
1739209616.3846235;-45.120503652039325
1739209616.3846252;-38.13080360867914
1739209616.3846269;-32.816014438256545
1739209616.3846285;-38.13080360867914
1739209616.38463;-38.13080360867914
1739209616.3846316;-38.13080360867914
1739209616.3846333;-33.981070128970956
1739209616.384635;-45.120503652039325
1739209616.3846364;-45.120503652039325
1739209616.384638;-45.120503652039325
1739209616.3846397;-45.120503652039325
1739209616.3846414;-38.13080360867914
1739209616.384643;-45.120503652039325
1739209616.3846445;-38.13080360867914
1739209616.3846462;-26.487275050834715
1739209616.3846478;-32.816014438256545
1739209616.3846495;-38.13080360867914
1739209616.384651;-45.120503652039325
1739209616.3846526;-38.13080360867914
1739209616.3846543;-45.120503652039325
1739209616.384656;-38.13080360867914
1739209616.3846574;-38.13080360867914
1739209616.384659;-38.13080360867914
1739209616.3846607;-45.120503652039325
1739209616.3846624;-35.57807855764607
1739209616.3846638;-38.13080360867914
1739209616.3846655;-45.120503652039325
1739209616.3846672;-45.120503652039325
1739209616.3846688;-45.120503652039325
1739209616.3846705;-45.120503652039325
1739209616.384672;-29.438486411369333
1739209616.3846736;-31.141103565318893
1739209616.3846753;-38.13080360867914
1739209616.384677;-33.981070128970906
1739209616.3846784;-35.57807855764607
1739209616.38468;-38.13080360867914
1739209616.3846817;-38.13080360867914
1739209616.3846834;-38.13080360867914
1739209616.3846848;-45.120503652039325
1739209616.3846865;-38.13080360867914
1739209616.3846881;-38.13080360867914
1739209616.3846898;-38.13080360867914
1739209616.3846912;-45.120503652039325
1739209616.384693;-38.13080360867914
