CAN Message; 0x62:0a149d1cd2ce2d55
Timestamp;Amplitude
1739209671.5075355;-38.13080360867914
1739209671.5075507;-45.120503652039325
1739209671.5075662;-38.13080360867914
1739209671.5075817;-45.120503652039325
1739209671.507597;-38.13080360867914
1739209671.5076125;-38.13080360867914
1739209671.5076277;-45.120503652039325
1739209671.5076432;-35.57807855764607
1739209671.5076585;-38.13080360867914
1739209671.507674;-45.120503652039325
1739209671.5076895;-33.981070128970906
1739209671.5077047;-45.120503652039325
1739209671.5077202;-45.120503652039325
1739209671.5077355;-38.13080360867914
1739209671.507751;-38.13080360867914
1739209671.5077662;-45.120503652039325
1739209671.5077817;-38.13080360867914
1739209671.5077972;-38.13080360867914
1739209671.5078125;-45.120503652039325
1739209671.507828;-45.120503652039325
1739209671.5078433;-45.120503652039325
1739209671.5078588;-35.57807855764607
1739209671.507874;-33.981070128970906
1739209671.5078895;-35.57807855764607
1739209671.507905;-45.120503652039325
1739209671.5079203;-35.57807855764607
1739209671.5079358;-35.57807855764607
1739209671.507951;-33.981070128970906
1739209671.5079665;-38.13080360867914
1739209671.5079818;-38.13080360867914
1739209671.5079973;-45.120503652039325
1739209671.5080128;-45.120503652039325
1739209671.508028;-45.120503652039325
1739209671.5080435;-38.13080360867914
1739209671.5080588;-38.13080360867914
1739209671.5080743;-45.120503652039325
1739209671.5080895;-45.120503652039325
1739209671.508105;-45.120503652039325
1739209671.5081205;-38.13080360867914
1739209671.5081358;-38.13080360867914
1739209671.5081513;-38.13080360867914
1739209671.5081666;-45.120503652039325
1739209671.508182;-45.120503652039325
1739209671.5081973;-38.13080360867914
1739209671.5082128;-45.120503652039325
1739209671.5082283;-38.13080360867914
1739209671.5082436;-45.120503652039325
1739209671.508259;-33.981070128970906
1739209671.5082743;-38.13080360867914
1739209671.5082898;-45.120503652039325
1739209671.508305;-38.13080360867914
1739209671.5083206;-35.57807855764607
1739209671.508336;-45.120503652039325
1739209671.5083513;-35.57807855764607
1739209671.5083668;-38.13080360867914
1739209671.508382;-45.120503652039325
1739209671.5083976;-45.120503652039325
1739209671.5084128;-35.57807855764607
1739209671.5084283;-38.13080360867914
1739209671.5084438;-45.120503652039325
1739209671.508459;-35.57807855764607
1739209671.5084746;-38.13080360867914
1739209671.5084898;-33.981070128970906
1739209671.5085053;-33.981070128970906
1739209671.5085206;-45.120503652039325
1739209671.508536;-38.13080360867914
1739209671.5085516;-33.981070128970906
1739209671.5085669;-38.13080360867914
1739209671.5085824;-38.13080360867914
1739209671.5085976;-45.120503652039325
1739209671.508613;-45.120503652039325
1739209671.5086284;-45.120503652039325
1739209671.5086439;-45.120503652039325
1739209671.5086594;-45.120503652039325
1739209671.5086746;-45.120503652039325
1739209671.50869;-45.120503652039325
1739209671.5087054;-45.120503652039325
1739209671.5087209;-38.13080360867914
1739209671.5087361;-38.13080360867914
1739209671.5087516;-33.981070128970906
1739209671.5087671;-38.13080360867914
1739209671.5087824;-38.13080360867914
1739209671.508798;-38.13080360867914
1739209671.5088131;-32.816014438256545
1739209671.5088286;-35.57807855764607
1739209671.508844;-45.120503652039325
1739209671.5088594;-45.120503652039325
1739209671.508875;-32.816014438256545
1739209671.5088902;-38.13080360867914
1739209671.5089056;-38.13080360867914
1739209671.508921;-38.13080360867914
1739209671.5089364;-45.120503652039325
1739209671.5089517;-33.981070128970906
1739209671.5089672;-45.120503652039325
1739209671.5089827;-33.981070128970906
1739209671.508998;-45.120503652039325
1739209671.5090134;-38.13080360867914
1739209671.5090287;-38.13080360867914
1739209671.5090442;-38.13080360867914
1739209671.5090594;-38.13080360867914
1739209671.509075;-32.816014438256545
1739209671.5090904;-45.120503652039325
1739209671.5091057;-45.120503652039325
1739209671.5091212;-26.991370085610736
1739209671.5091364;-35.57807855764607
1739209671.509152;-45.120503652039325
1739209671.5091672;-45.120503652039325
1739209671.5091827;-32.816014438256545
1739209671.5091982;-35.57807855764607
1739209671.5092134;-45.120503652039325
1739209671.509229;-45.120503652039325
1739209671.5092442;-38.13080360867914
1739209671.5092597;-45.120503652039325
1739209671.509275;-38.13080360867914
1739209671.5092905;-38.13080360867914
1739209671.509306;-45.120503652039325
1739209671.5093212;-45.120503652039325
1739209671.5093367;-45.120503652039325
1739209671.509352;-38.13080360867914
1739209671.5093675;-35.57807855764607
1739209671.5093827;-38.13080360867914
1739209671.5093982;-45.120503652039325
1739209671.5094137;-45.120503652039325
1739209671.509429;-38.13080360867914
1739209671.5094445;-45.120503652039325
1739209671.5094597;-32.816014438256545
1739209671.5094752;-45.120503652039325
1739209671.5094905;-35.57807855764607
1739209671.509506;-32.816014438256545
1739209671.5095215;-45.120503652039325
1739209671.5095367;-45.120503652039325
1739209671.5095522;-32.816014438256545
1739209671.5095675;-45.120503652039325
1739209671.509583;-45.120503652039325
1739209671.5095983;-35.57807855764607
1739209671.5096138;-45.120503652039325
1739209671.5096292;-45.120503652039325
1739209671.5096445;-38.13080360867914
1739209671.50966;-38.13080360867914
1739209671.5096753;-38.13080360867914
1739209671.5096908;-38.13080360867914
1739209671.509706;-45.120503652039325
1739209671.5097215;-45.120503652039325
1739209671.509737;-31.141103565318893
1739209671.5097523;-32.816014438256545
1739209671.5097678;-45.120503652039325
1739209671.509783;-45.120503652039325
1739209671.5097985;-45.120503652039325
1739209671.5098138;-45.120503652039325
1739209671.5098293;-45.120503652039325
1739209671.5098448;-45.120503652039325
1739209671.50986;-38.13080360867914
1739209671.5098755;-35.57807855764607
1739209671.5098908;-38.13080360867914
1739209671.5099063;-45.120503652039325
1739209671.5099216;-32.816014438256545
1739209671.509937;-33.981070128970906
1739209671.5099525;-45.120503652039325
1739209671.5099678;-38.13080360867914
1739209671.5099833;-38.13080360867914
1739209671.5099986;-45.120503652039325
1739209671.510014;-38.13080360867914
1739209671.5100293;-38.13080360867914
1739209671.5100448;-38.13080360867914
1739209671.5100603;-38.13080360867914
1739209671.5100756;-45.120503652039325
1739209671.510091;-45.120503652039325
1739209671.5101063;-35.57807855764607
1739209671.5101218;-35.57807855764607
1739209671.510137;-45.120503652039325
1739209671.5101526;-45.120503652039325
1739209671.510168;-35.57807855764607
1739209671.5101833;-38.13080360867914
1739209671.5101988;-45.120503652039325
1739209671.510214;-45.120503652039325
1739209671.5102296;-38.13080360867914
1739209671.5102448;-38.13080360867914
1739209671.5102603;-45.120503652039325
1739209671.5102758;-45.120503652039325
1739209671.510291;-32.816014438256545
1739209671.5103066;-31.141103565318915
1739209671.5103219;-45.120503652039325
1739209671.5103374;-45.120503652039325
1739209671.5103526;-38.13080360867914
1739209671.510368;-38.13080360867914
1739209671.5103836;-45.120503652039325
1739209671.5103989;-45.120503652039325
1739209671.5104144;-38.13080360867914
1739209671.5104296;-45.120503652039325
1739209671.510445;-45.120503652039325
1739209671.5104604;-38.13080360867914
1739209671.5104759;-38.13080360867914
1739209671.5104914;-32.816014438256545
1739209671.5105066;-45.120503652039325
1739209671.5105221;-45.120503652039325
1739209671.5105374;-45.120503652039325
1739209671.510553;-38.13080360867914
1739209671.5105681;-38.13080360867914
1739209671.5105836;-45.120503652039325
1739209671.5105991;-33.981070128970906
1739209671.5106144;-38.13080360867914
1739209671.51063;-38.13080360867914
1739209671.5106452;-45.120503652039325
1739209671.5106606;-38.13080360867914
1739209671.510676;-38.13080360867914
1739209671.5106914;-35.57807855764607
1739209671.510707;-45.120503652039325
1739209671.5107222;-38.13080360867914
1739209671.5107377;-38.13080360867914
1739209671.510753;-38.13080360867914
1739209671.5107684;-38.13080360867914
1739209671.5107837;-45.120503652039325
1739209671.5107992;-38.13080360867914
1739209671.5108147;-38.13080360867914
1739209671.51083;-45.120503652039325
1739209671.5108454;-45.120503652039325
1739209671.5108607;-33.981070128970906
1739209671.5108762;-31.141103565318915
1739209671.5108914;-33.981070128970906
1739209671.510907;-38.13080360867914
1739209671.5109224;-35.57807855764607
1739209671.5109377;-38.13080360867914
1739209671.5109532;-33.981070128970906
1739209671.5109684;-45.120503652039325
1739209671.510984;-38.13080360867914
1739209671.5109992;-33.981070128970906
1739209671.5110147;-38.13080360867914
1739209671.5110302;-38.13080360867914
1739209671.5110455;-45.120503652039325
1739209671.511061;-38.13080360867914
1739209671.5110762;-38.13080360867914
1739209671.5110917;-38.13080360867914
1739209671.511107;-33.981070128970906
1739209671.5111225;-33.981070128970906
1739209671.511138;-33.981070128970906
1739209671.5111532;-45.120503652039325
1739209671.5111687;-38.13080360867914
1739209671.511184;-38.13080360867914
1739209671.5111995;-45.120503652039325
1739209671.5112147;-38.13080360867914
1739209671.5112302;-35.57807855764607
1739209671.5112457;-38.13080360867914
1739209671.511261;-45.120503652039325
1739209671.5112765;-45.120503652039325
1739209671.5112917;-38.13080360867914
1739209671.5113072;-38.13080360867914
1739209671.5113225;-45.120503652039325
1739209671.511338;-45.120503652039325
1739209671.5113535;-45.120503652039325
1739209671.5113688;-45.120503652039325
1739209671.5113842;-45.120503652039325
1739209671.5113995;-45.120503652039325
1739209671.511415;-45.120503652039325
1739209671.5114303;-35.57807855764607
1739209671.5114458;-38.13080360867914
1739209671.5114613;-45.120503652039325
1739209671.5114765;-38.13080360867914
1739209671.511492;-27.267205301931607
1739209671.5115073;-45.120503652039325
1739209671.5115228;-45.120503652039325
1739209671.511538;-38.13080360867914
1739209671.5115535;-45.120503652039325
1739209671.511569;-45.120503652039325
1739209671.5115843;-33.981070128970906
1739209671.5115998;-38.13080360867914
1739209671.511615;-38.13080360867914
1739209671.5116305;-45.120503652039325
1739209671.5116458;-45.120503652039325
1739209671.5116613;-38.13080360867914
1739209671.5116675;-45.120503652039325
1739209671.5116735;-38.13080360867914
1739209671.5116796;-38.13080360867914
1739209671.5116858;-38.13080360867914
1739209671.511692;-45.120503652039325
1739209671.511698;-45.120503652039325
1739209671.5117042;-32.816014438256545
1739209671.5117104;-38.13080360867914
1739209671.5117166;-38.13080360867914
1739209671.5117226;-35.57807855764607
1739209671.5117288;-45.120503652039325
1739209671.511735;-45.120503652039325
1739209671.5117412;-38.13080360867914
1739209671.5117471;-38.13080360867914
1739209671.5117533;-38.13080360867914
1739209671.5117595;-38.13080360867914
1739209671.5117655;-45.120503652039325
1739209671.5117717;-45.120503652039325
1739209671.5117779;-32.816014438256545
1739209671.511784;-45.120503652039325
1739209671.51179;-45.120503652039325
1739209671.5117962;-45.120503652039325
1739209671.5118024;-35.57807855764607
1739209671.5118086;-45.120503652039325
1739209671.5118146;-33.981070128970906
1739209671.5118208;-38.13080360867914
1739209671.511827;-38.13080360867914
1739209671.511833;-38.13080360867914
1739209671.5118392;-45.120503652039325
1739209671.5118454;-38.13080360867914
1739209671.5118515;-45.120503652039325
1739209671.5118575;-35.57807855764607
1739209671.5118637;-33.981070128970906
1739209671.51187;-45.120503652039325
1739209671.511876;-38.13080360867914
1739209671.511882;-45.120503652039325
1739209671.5118883;-45.120503652039325
1739209671.5118945;-38.13080360867914
1739209671.5119007;-32.816014438256545
1739209671.5119066;-35.57807855764607
1739209671.5119128;-38.13080360867914
1739209671.511919;-38.13080360867914
1739209671.511925;-38.13080360867914
1739209671.5119312;-45.120503652039325
1739209671.5119374;-38.13080360867914
1739209671.5119436;-33.981070128970906
1739209671.5119495;-38.13080360867914
1739209671.5119557;-35.57807855764607
1739209671.511962;-45.120503652039325
1739209671.5119681;-38.13080360867914
1739209671.511974;-35.57807855764607
1739209671.5119803;-35.57807855764607
1739209671.5119865;-38.13080360867914
1739209671.5119925;-45.120503652039325
1739209671.5119987;-38.13080360867914
1739209671.5120049;-45.120503652039325
1739209671.512011;-45.120503652039325
1739209671.512017;-45.120503652039325
1739209671.5120232;-38.13080360867914
1739209671.5120294;-38.13080360867914
1739209671.5120356;-35.57807855764607
1739209671.5120416;-32.816014438256545
1739209671.5120478;-45.120503652039325
1739209671.512054;-38.13080360867914
1739209671.5120602;-35.57807855764607
1739209671.5120661;-38.13080360867914
1739209671.5120723;-38.13080360867914
1739209671.5120785;-45.120503652039325
1739209671.5120845;-45.120503652039325
1739209671.5120907;-38.13080360867914
1739209671.512097;-38.13080360867914
1739209671.512103;-35.57807855764607
1739209671.512109;-45.120503652039325
1739209671.5121152;-45.120503652039325
1739209671.5121214;-35.57807855764607
1739209671.5121276;-35.57807855764607
1739209671.5121336;-45.120503652039325
1739209671.5121398;-35.57807855764607
1739209671.512146;-45.120503652039325
1739209671.5121522;-45.120503652039325
1739209671.5121582;-38.13080360867914
1739209671.5121644;-38.13080360867914
1739209671.5121706;-38.13080360867914
1739209671.5121765;-45.120503652039325
1739209671.5121827;-38.13080360867914
1739209671.512189;-27.267205301931607
1739209671.512195;-38.13080360867914
1739209671.512201;-38.13080360867914
1739209671.5122073;-38.13080360867914
1739209671.5122135;-38.13080360867914
1739209671.5122197;-45.120503652039325
1739209671.5122256;-45.120503652039325
1739209671.5122318;-38.13080360867914
1739209671.512238;-35.57807855764607
1739209671.512244;-45.120503652039325
1739209671.5122502;-45.120503652039325
1739209671.5122564;-38.13080360867914
1739209671.5122626;-45.120503652039325
1739209671.5122685;-45.120503652039325
1739209671.5122747;-38.13080360867914
1739209671.512281;-35.57807855764607
1739209671.5122871;-38.13080360867914
1739209671.512293;-38.13080360867914
1739209671.5122993;-38.13080360867914
1739209671.5123055;-45.120503652039325
1739209671.5123117;-45.120503652039325
1739209671.5123177;-45.120503652039325
1739209671.5123239;-38.13080360867914
1739209671.51233;-45.120503652039325
1739209671.512336;-31.141103565318915
1739209671.5123422;-35.57807855764607
1739209671.5123484;-38.13080360867914
1739209671.5123546;-45.120503652039325
1739209671.5123606;-38.13080360867914
1739209671.5123668;-35.57807855764607
1739209671.512373;-38.13080360867914
1739209671.5123792;-38.13080360867914
1739209671.5123851;-32.816014438256545
1739209671.5123913;-33.981070128970906
1739209671.5123975;-33.981070128970906
1739209671.5124037;-38.13080360867914
1739209671.5124097;-45.120503652039325
1739209671.512416;-38.13080360867914
1739209671.512422;-38.13080360867914
1739209671.512428;-32.816014438256545
1739209671.5124342;-38.13080360867914
1739209671.5124404;-45.120503652039325
1739209671.5124466;-38.13080360867914
1739209671.5124526;-35.57807855764607
1739209671.5124588;-38.13080360867914
1739209671.512465;-45.120503652039325
1739209671.5124712;-45.120503652039325
1739209671.5124772;-45.120503652039325
1739209671.5124834;-33.981070128970906
1739209671.5124896;-38.13080360867914
1739209671.5124955;-35.57807855764607
1739209671.5125017;-45.120503652039325
1739209671.512508;-28.992665084841942
1739209671.512514;-35.57807855764607
1739209671.51252;-38.13080360867914
1739209671.5125263;-35.57807855764607
1739209671.5125325;-38.13080360867914
1739209671.5125387;-45.120503652039325
1739209671.5125446;-45.120503652039325
1739209671.5125508;-38.13080360867914
1739209671.512557;-45.120503652039325
1739209671.5125632;-38.13080360867914
1739209671.5125692;-35.57807855764607
1739209671.5125754;-38.13080360867914
1739209671.5125816;-38.13080360867914
1739209671.5125875;-35.57807855764607
1739209671.5125937;-38.13080360867914
1739209671.5126;-35.57807855764607
1739209671.5126061;-35.57807855764607
1739209671.512612;-38.13080360867914
1739209671.5126183;-45.120503652039325
1739209671.5126245;-38.13080360867914
1739209671.5126307;-38.13080360867914
1739209671.5126367;-45.120503652039325
1739209671.5126429;-45.120503652039325
1739209671.512649;-38.13080360867914
1739209671.512655;-38.13080360867914
1739209671.5126612;-38.13080360867914
1739209671.5126674;-45.120503652039325
1739209671.5126736;-38.13080360867914
1739209671.5126796;-38.13080360867914
1739209671.5126858;-45.120503652039325
1739209671.512692;-45.120503652039325
1739209671.5126982;-38.13080360867914
1739209671.5127041;-35.57807855764607
1739209671.5127103;-45.120503652039325
1739209671.5127165;-45.120503652039325
1739209671.5127227;-35.57807855764607
1739209671.5127287;-38.13080360867914
1739209671.512735;-32.816014438256545
1739209671.512741;-35.57807855764607
1739209671.512747;-38.13080360867914
1739209671.5127532;-38.13080360867914
1739209671.5127594;-45.120503652039325
1739209671.5127656;-38.13080360867914
1739209671.5127716;-45.120503652039325
1739209671.5127778;-38.13080360867914
1739209671.512784;-45.120503652039325
1739209671.5127902;-45.120503652039325
1739209671.5127962;-45.120503652039325
1739209671.5128024;-38.13080360867914
1739209671.5128086;-38.13080360867914
1739209671.5128148;-45.120503652039325
1739209671.5128207;-35.57807855764607
1739209671.512827;-38.13080360867914
1739209671.512833;-45.120503652039325
1739209671.512839;-38.13080360867914
1739209671.5128453;-35.57807855764607
1739209671.5128515;-38.13080360867914
1739209671.5128577;-38.13080360867914
1739209671.5128636;-45.120503652039325
1739209671.5128698;-35.57807855764607
1739209671.512876;-45.120503652039325
1739209671.5128822;-32.816014438256545
1739209671.5128882;-35.57807855764607
1739209671.5128944;-45.120503652039325
1739209671.5129006;-38.13080360867914
1739209671.5129066;-45.120503652039325
1739209671.5129128;-45.120503652039325
1739209671.512919;-45.120503652039325
1739209671.5129251;-38.13080360867914
1739209671.512931;-38.13080360867914
1739209671.5129373;-45.120503652039325
1739209671.5129435;-33.981070128970906
1739209671.5129497;-45.120503652039325
1739209671.5129557;-45.120503652039325
1739209671.5129619;-45.120503652039325
1739209671.512968;-38.13080360867914
1739209671.5129743;-38.13080360867914
1739209671.5129802;-28.21854285175415
1739209671.5129864;-31.141103565318893
1739209671.5129926;-45.120503652039325
1739209671.5129986;-45.120503652039325
1739209671.5130048;-35.57807855764607
1739209671.513011;-35.57807855764607
1739209671.5130172;-45.120503652039325
1739209671.5130231;-45.120503652039325
1739209671.5130293;-38.13080360867914
1739209671.5130355;-38.13080360867914
1739209671.5130417;-45.120503652039325
1739209671.5130477;-38.13080360867914
1739209671.513054;-38.13080360867914
1739209671.51306;-35.57807855764607
1739209671.5130663;-45.120503652039325
1739209671.5130723;-32.816014438256545
1739209671.5130785;-45.120503652039325
1739209671.5130847;-45.120503652039325
1739209671.5130906;-38.13080360867914
1739209671.5130968;-45.120503652039325
1739209671.513103;-45.120503652039325
1739209671.5131092;-45.120503652039325
1739209671.5131152;-35.57807855764607
1739209671.5131214;-45.120503652039325
1739209671.5131276;-29.438486411369333
1739209671.5131338;-26.991370085610736
1739209671.5131397;-45.120503652039325
1739209671.513146;-45.120503652039325
1739209671.5131521;-45.120503652039325
1739209671.513158;-45.120503652039325
1739209671.5131643;-45.120503652039325
1739209671.5131705;-38.13080360867914
1739209671.5131767;-45.120503652039325
1739209671.5131826;-45.120503652039325
1739209671.5131888;-38.13080360867914
1739209671.513195;-45.120503652039325
1739209671.5132012;-38.13080360867914
1739209671.5132072;-38.13080360867914
1739209671.5132134;-45.120503652039325
1739209671.5132196;-45.120503652039325
1739209671.5132258;-45.120503652039325
1739209671.5132318;-45.120503652039325
1739209671.513238;-45.120503652039325
1739209671.5132442;-45.120503652039325
1739209671.51325;-45.120503652039325
1739209671.5132563;-45.120503652039325
1739209671.5132625;-45.120503652039325
1739209671.5132687;-45.120503652039325
1739209671.5132747;-35.57807855764607
1739209671.5132809;-35.57807855764607
1739209671.513287;-45.120503652039325
1739209671.5132933;-38.13080360867914
1739209671.5132992;-32.816014438256545
1739209671.5133054;-32.816014438256545
1739209671.5133116;-45.120503652039325
1739209671.5133176;-35.57807855764607
1739209671.5133238;-38.13080360867914
1739209671.51333;-45.120503652039325
1739209671.5133362;-45.120503652039325
1739209671.5133421;-45.120503652039325
1739209671.5133483;-45.120503652039325
1739209671.5133545;-45.120503652039325
1739209671.5133607;-38.13080360867914
1739209671.5133667;-38.13080360867914
1739209671.513373;-38.13080360867914
1739209671.513379;-38.13080360867914
1739209671.5133853;-45.120503652039325
1739209671.5133913;-38.13080360867914
1739209671.5133975;-45.120503652039325
1739209671.5134037;-38.13080360867914
1739209671.5134096;-45.120503652039325
1739209671.5134158;-45.120503652039325
1739209671.513422;-45.120503652039325
1739209671.5134282;-45.120503652039325
1739209671.5134342;-38.13080360867914
1739209671.5134404;-38.13080360867914
1739209671.5134466;-38.13080360867914
1739209671.5134528;-38.13080360867914
1739209671.5134587;-45.120503652039325
1739209671.513465;-38.13080360867914
1739209671.5134711;-38.13080360867914
1739209671.5134773;-45.120503652039325
1739209671.5134833;-38.13080360867914
1739209671.5134895;-38.13080360867914
1739209671.5134957;-45.120503652039325
1739209671.5135016;-45.120503652039325
1739209671.5135078;-33.981070128970906
1739209671.513514;-38.13080360867914
1739209671.5135202;-38.13080360867914
1739209671.5135262;-33.981070128970906
1739209671.5135324;-38.13080360867914
1739209671.5135386;-38.13080360867914
1739209671.5135448;-45.120503652039325
1739209671.5135508;-35.57807855764607
1739209671.513557;-38.13080360867914
1739209671.5135632;-38.13080360867914
1739209671.513569;-45.120503652039325
1739209671.5135753;-38.13080360867914
1739209671.5135815;-38.13080360867914
1739209671.5135877;-38.13080360867914
1739209671.5135937;-45.120503652039325
1739209671.5135999;-45.120503652039325
1739209671.513606;-38.13080360867914
1739209671.5136123;-35.57807855764607
1739209671.5136182;-45.120503652039325
1739209671.5136244;-38.13080360867914
1739209671.5136306;-31.141103565318915
1739209671.5136368;-38.13080360867914
1739209671.5136428;-38.13080360867914
1739209671.513649;-38.13080360867914
1739209671.5136552;-38.13080360867914
1739209671.5136611;-33.981070128970906
1739209671.5136673;-45.120503652039325
1739209671.5136735;-45.120503652039325
1739209671.5136797;-38.13080360867914
1739209671.5136857;-38.13080360867914
1739209671.513692;-38.13080360867914
1739209671.513698;-45.120503652039325
1739209671.5137043;-38.13080360867914
1739209671.5137103;-38.13080360867914
1739209671.5137165;-45.120503652039325
1739209671.5137227;-45.120503652039325
1739209671.5137286;-45.120503652039325
1739209671.5137348;-45.120503652039325
1739209671.513741;-38.13080360867914
1739209671.5137472;-38.13080360867914
1739209671.5137532;-45.120503652039325
1739209671.5137594;-38.13080360867914
1739209671.5137656;-38.13080360867914
1739209671.5137718;-45.120503652039325
1739209671.5137777;-45.120503652039325
1739209671.513784;-45.120503652039325
1739209671.5137901;-33.981070128970906
1739209671.5137963;-38.13080360867914
1739209671.5138023;-38.13080360867914
1739209671.5138085;-45.120503652039325
1739209671.5138147;-38.13080360867914
1739209671.5138206;-38.13080360867914
1739209671.5138268;-35.57807855764607
1739209671.513833;-38.13080360867914
1739209671.5138392;-45.120503652039325
1739209671.5138452;-38.13080360867914
1739209671.5138514;-45.120503652039325
1739209671.5138576;-45.120503652039325
1739209671.5138638;-38.13080360867914
1739209671.5138698;-35.57807855764607
1739209671.513876;-26.991370085610722
1739209671.5138822;-38.13080360867914
1739209671.5138884;-38.13080360867914
1739209671.5138943;-38.13080360867914
1739209671.5139005;-35.57807855764607
1739209671.5139067;-38.13080360867914
1739209671.5139127;-35.57807855764607
1739209671.5139189;-38.13080360867914
1739209671.513925;-38.13080360867914
1739209671.5139313;-45.120503652039325
1739209671.5139372;-38.13080360867914
1739209671.5139434;-38.13080360867914
1739209671.5139496;-38.13080360867914
1739209671.5139558;-38.13080360867914
1739209671.5139618;-38.13080360867914
1739209671.513968;-38.13080360867914
1739209671.5139742;-45.120503652039325
1739209671.5139802;-38.13080360867914
1739209671.5139863;-35.57807855764607
1739209671.5139925;-38.13080360867914
1739209671.5139987;-45.120503652039325
1739209671.5140047;-45.120503652039325
1739209671.514011;-45.120503652039325
1739209671.514017;-38.13080360867914
1739209671.5140233;-32.816014438256545
1739209671.5140293;-38.13080360867914
1739209671.5140355;-38.13080360867914
1739209671.5140417;-38.13080360867914
1739209671.5140479;-38.13080360867914
1739209671.5140538;-45.120503652039325
1739209671.51406;-45.120503652039325
1739209671.5140662;-38.13080360867914
1739209671.5140722;-38.13080360867914
1739209671.5140784;-45.120503652039325
1739209671.5140846;-38.13080360867914
1739209671.5140908;-45.120503652039325
1739209671.5140967;-38.13080360867914
1739209671.514103;-38.13080360867914
1739209671.5141091;-35.57807855764607
1739209671.5141153;-45.120503652039325
1739209671.5141213;-28.21854285175415
1739209671.5141275;-32.816014438256545
1739209671.5141337;-45.120503652039325
1739209671.51414;-38.13080360867914
1739209671.5141459;-35.57807855764607
1739209671.514152;-38.13080360867914
1739209671.5141582;-45.120503652039325
1739209671.5141642;-38.13080360867914
1739209671.5141704;-45.120503652039325
1739209671.5141766;-45.120503652039325
1739209671.5141828;-35.57807855764607
1739209671.5141888;-38.13080360867914
1739209671.514195;-45.120503652039325
1739209671.5142012;-38.13080360867914
1739209671.5142074;-38.13080360867914
1739209671.5142133;-38.13080360867914
1739209671.5142195;-38.13080360867914
1739209671.5142257;-45.120503652039325
1739209671.5142317;-38.13080360867914
1739209671.5142379;-38.13080360867914
1739209671.514244;-45.120503652039325
1739209671.5142503;-45.120503652039325
1739209671.5142562;-38.13080360867914
1739209671.5142624;-45.120503652039325
1739209671.5142686;-38.13080360867914
1739209671.5142748;-35.57807855764607
1739209671.5142808;-45.120503652039325
1739209671.514287;-45.120503652039325
1739209671.5179465;-38.13080360867914
1739209671.5179496;-33.981070128970906
1739209671.5179527;-45.120503652039325
1739209671.5179558;-38.13080360867914
1739209671.5179589;-38.13080360867914
1739209671.517962;-33.981070128970906
1739209671.517965;-45.120503652039325
1739209671.5179682;-45.120503652039325
1739209671.5179713;-38.13080360867914
1739209671.5179744;-45.120503652039325
1739209671.5179775;-45.120503652039325
1739209671.5179806;-45.120503652039325
1739209671.5179837;-45.120503652039325
1739209671.5179868;-45.120503652039325
1739209671.5179899;-45.120503652039325
1739209671.517993;-38.13080360867914
1739209671.517996;-38.13080360867914
1739209671.5179992;-45.120503652039325
1739209671.5180023;-38.13080360867914
1739209671.5180054;-35.57807855764607
1739209671.5180085;-45.120503652039325
1739209671.5180116;-45.120503652039325
1739209671.5180147;-45.120503652039325
1739209671.5180178;-38.13080360867914
1739209671.5180209;-38.13080360867914
1739209671.518024;-45.120503652039325
1739209671.518027;-45.120503652039325
1739209671.5180302;-38.13080360867914
1739209671.5180333;-38.13080360867914
1739209671.5180364;-45.120503652039325
1739209671.5180395;-33.981070128970906
1739209671.5180426;-33.981070128970906
1739209671.5180457;-33.981070128970906
1739209671.5180488;-38.13080360867914
1739209671.5180519;-45.120503652039325
1739209671.518055;-45.120503652039325
1739209671.518058;-45.120503652039325
1739209671.5180612;-38.13080360867914
1739209671.5180643;-38.13080360867914
1739209671.5180674;-33.981070128970906
1739209671.5180705;-31.141103565318915
1739209671.5180736;-45.120503652039325
1739209671.5180767;-45.120503652039325
1739209671.5180798;-35.57807855764607
1739209671.5180829;-38.13080360867914
1739209671.518086;-45.120503652039325
1739209671.518089;-45.120503652039325
1739209671.5180922;-33.981070128970906
1739209671.5180953;-38.13080360867914
1739209671.5180984;-38.13080360867914
1739209671.5181015;-38.13080360867914
1739209671.5181048;-38.13080360867914
1739209671.518108;-38.13080360867914
1739209671.518111;-45.120503652039325
1739209671.518114;-35.57807855764607
1739209671.5181172;-38.13080360867914
1739209671.5181203;-35.57807855764607
1739209671.5181234;-38.13080360867914
1739209671.5181265;-38.13080360867914
1739209671.5181296;-38.13080360867914
1739209671.5181327;-45.120503652039325
1739209671.5181358;-38.13080360867914
1739209671.518139;-38.13080360867914
1739209671.518142;-33.981070128970906
1739209671.518145;-28.992665084841942
1739209671.5181482;-45.120503652039325
1739209671.5181513;-35.57807855764607
1739209671.5181544;-35.57807855764607
1739209671.5181575;-38.13080360867914
1739209671.5181606;-45.120503652039325
1739209671.5181637;-38.13080360867914
1739209671.5181668;-38.13080360867914
1739209671.5181699;-32.81601443825658
1739209671.518173;-45.120503652039325
1739209671.518176;-38.13080360867914
1739209671.5181792;-45.120503652039325
1739209671.5181823;-45.120503652039325
1739209671.5181854;-45.120503652039325
1739209671.5181885;-45.120503652039325
1739209671.5181916;-38.13080360867914
1739209671.5181947;-30.49652367304973
1739209671.5181978;-38.13080360867914
1739209671.5182009;-45.120503652039325
1739209671.518204;-38.13080360867914
1739209671.518207;-45.120503652039325
1739209671.5182102;-38.13080360867914
1739209671.5182133;-45.120503652039325
1739209671.5182164;-45.120503652039325
