CAN Message; 0x39:0c51c29776db4f11
1739209911.7641091;-45.120503652039325
1739209911.7641115;-38.13080360867914
1739209911.764114;-35.57807855764607
1739209911.7641163;-38.13080360867914
1739209911.7641187;-45.120503652039325
1739209911.764121;-45.120503652039325
1739209911.7641234;-45.120503652039325
1739209911.7641258;-38.13080360867914
1739209911.7641282;-45.120503652039325
1739209911.7641306;-33.981070128970906
1739209911.764133;-38.13080360867914
1739209911.7641354;-45.120503652039325
1739209911.7641377;-38.13080360867914
1739209911.7641401;-45.120503652039325
1739209911.7641423;-29.438486411369333
1739209911.7641447;-28.58837851428586
1739209911.764147;-45.120503652039325
1739209911.7641494;-32.816014438256545
1739209911.7641518;-32.816014438256545
1739209911.7641542;-38.13080360867914
1739209911.7641566;-38.13080360867914
1739209911.764159;-38.13080360867914
1739209911.7641613;-45.120503652039325
1739209911.7641637;-45.120503652039325
1739209911.764166;-38.13080360867914
1739209911.7641685;-45.120503652039325
1739209911.764171;-45.120503652039325
1739209911.7641733;-38.13080360867914
1739209911.7641757;-45.120503652039325
1739209911.764178;-45.120503652039325
1739209911.7641804;-38.13080360867914
1739209911.7641828;-38.13080360867914
1739209911.764185;-45.120503652039325
1739209911.7641873;-38.13080360867914
1739209911.7641897;-38.13080360867914
1739209911.764192;-45.120503652039325
1739209911.7641945;-45.120503652039325
1739209911.7641969;-38.13080360867914
1739209911.7641993;-35.57807855764607
1739209911.7642016;-32.816014438256545
1739209911.764204;-38.13080360867914
1739209911.7642064;-45.120503652039325
1739209911.7642088;-35.57807855764607
1739209911.7642112;-35.57807855764607
1739209911.7642136;-45.120503652039325
1739209911.764216;-45.120503652039325
1739209911.7642183;-45.120503652039325
1739209911.7642207;-45.120503652039325
1739209911.764223;-45.120503652039325
1739209911.7642255;-45.120503652039325
1739209911.7642279;-45.120503652039325
1739209911.76423;-45.120503652039325
1739209911.7642324;-33.981070128970906
1739209911.7642348;-45.120503652039325
1739209911.7642372;-38.13080360867914
1739209911.7642395;-35.57807855764607
1739209911.764242;-38.13080360867914
1739209911.7642443;-38.13080360867914
1739209911.7642467;-38.13080360867914
1739209911.764249;-35.57807855764607
1739209911.7642515;-38.13080360867914
1739209911.7642539;-45.120503652039325
1739209911.7642562;-38.13080360867914
1739209911.7642586;-45.120503652039325
1739209911.764261;-45.120503652039325
1739209911.7642634;-45.120503652039325
1739209911.7642658;-45.120503652039325
1739209911.7642682;-45.120503652039325
1739209911.7642705;-38.13080360867914
1739209911.764273;-38.13080360867914
1739209911.764275;-45.120503652039325
1739209911.7642775;-38.13080360867914
1739209911.7642798;-35.57807855764607
1739209911.7642822;-38.13080360867914
1739209911.7642846;-35.57807855764607
1739209911.764287;-35.57807855764607
1739209911.7642894;-38.13080360867914
1739209911.7642918;-38.13080360867914
1739209911.7642941;-45.120503652039325
1739209911.7642965;-38.13080360867914
1739209911.764299;-45.120503652039325
1739209911.7643013;-45.120503652039325
1739209911.7643037;-32.816014438256545
1739209911.764306;-38.13080360867914
1739209911.7643085;-45.120503652039325
1739209911.7643108;-45.120503652039325
1739209911.7643132;-38.13080360867914
1739209911.7643156;-38.13080360867914
1739209911.7643178;-38.13080360867914
1739209911.7643201;-38.13080360867914
1739209911.7643225;-35.57807855764607
1739209911.764325;-35.57807855764607
1739209911.7643273;-45.120503652039325
1739209911.7643297;-45.120503652039325
1739209911.764332;-35.57807855764607
1739209911.7643344;-35.57807855764607
1739209911.7643368;-38.13080360867914
1739209911.7643392;-45.120503652039325
1739209911.7643416;-45.120503652039325
1739209911.764344;-38.13080360867914
1739209911.7643464;-35.57807855764607
1739209911.7643487;-45.120503652039325
1739209911.7643511;-32.816014438256545
1739209911.7643535;-38.13080360867914
1739209911.764356;-38.13080360867914
1739209911.7643583;-35.57807855764607
1739209911.7643607;-35.57807855764607
1739209911.7643628;-38.13080360867914
1739209911.7643652;-45.120503652039325
1739209911.7643676;-45.120503652039325
1739209911.76437;-45.120503652039325
1739209911.7643723;-38.13080360867914
1739209911.7643747;-45.120503652039325
1739209911.764377;-45.120503652039325
1739209911.7643795;-38.13080360867914
1739209911.764382;-35.57807855764607
1739209911.7643843;-38.13080360867914
1739209911.7643867;-33.981070128970906
1739209911.764389;-38.13080360867914
1739209911.7643914;-45.120503652039325
1739209911.7643938;-45.120503652039325
1739209911.7643962;-38.13080360867914
1739209911.7643986;-45.120503652039325
1739209911.764401;-45.120503652039325
1739209911.7644033;-38.13080360867914
1739209911.7644057;-45.120503652039325
1739209911.7644079;-45.120503652039325
1739209911.7644103;-45.120503652039325
1739209911.7644126;-45.120503652039325
1739209911.764415;-45.120503652039325
1739209911.7644174;-35.57807855764607
1739209911.7644198;-38.13080360867914
1739209911.7644222;-38.13080360867914
1739209911.7644246;-38.13080360867914
1739209911.764427;-38.13080360867914
1739209911.7644293;-38.13080360867914
1739209911.7644317;-30.49652367304973
1739209911.764434;-38.13080360867914
1739209911.7644365;-35.57807855764607
1739209911.7644389;-38.13080360867914
1739209911.7644413;-35.57807855764607
1739209911.7644436;-45.120503652039325
1739209911.764446;-35.57807855764607
1739209911.7644484;-45.120503652039325
1739209911.7644506;-33.981070128970956
1739209911.764453;-35.57807855764607
1739209911.7644553;-38.13080360867914
1739209911.7644577;-45.120503652039325
1739209911.76446;-45.120503652039325
1739209911.7644625;-38.13080360867914
1739209911.7644649;-38.13080360867914
1739209911.7644672;-38.13080360867914
1739209911.7644696;-29.438486411369333
1739209911.764472;-45.120503652039325
1739209911.7644744;-38.13080360867914
1739209911.7644768;-38.13080360867914
1739209911.7644792;-45.120503652039325
1739209911.7644815;-45.120503652039325
1739209911.764484;-38.13080360867914
1739209911.7644863;-38.13080360867914
1739209911.7644887;-45.120503652039325
1739209911.764491;-45.120503652039325
1739209911.7644935;-35.57807855764607
1739209911.7644956;-38.13080360867914
1739209911.764498;-45.120503652039325
1739209911.7645004;-38.13080360867914
1739209911.7645028;-38.13080360867914
1739209911.7645051;-38.13080360867914
1739209911.7645075;-45.120503652039325
1739209911.76451;-45.120503652039325
1739209911.7645123;-38.13080360867914
1739209911.7645147;-38.13080360867914
1739209911.764517;-45.120503652039325
1739209911.7645195;-45.120503652039325
1739209911.7645218;-45.120503652039325
1739209911.7645242;-38.13080360867914
1739209911.7645266;-29.438486411369333
1739209911.764529;-35.57807855764607
1739209911.7645314;-45.120503652039325
1739209911.7645338;-45.120503652039325
1739209911.7645361;-38.13080360867914
1739209911.7645383;-38.13080360867914
1739209911.7645407;-45.120503652039325
1739209911.764543;-45.120503652039325
1739209911.7645454;-38.13080360867914
1739209911.7645478;-38.13080360867914
1739209911.7645502;-35.57807855764607
1739209911.7645526;-38.13080360867914
1739209911.764555;-45.120503652039325
1739209911.7645574;-38.13080360867914
1739209911.7645597;-45.120503652039325
1739209911.7645621;-38.13080360867914
1739209911.7645645;-32.816014438256545
1739209911.764567;-35.57807855764607
1739209911.7645693;-38.13080360867914
1739209911.7645717;-45.120503652039325
1739209911.764574;-45.120503652039325
1739209911.7645764;-45.120503652039325
1739209911.7645788;-45.120503652039325
1739209911.7645812;-45.120503652039325
1739209911.7645833;-45.120503652039325
1739209911.7645857;-38.13080360867914
1739209911.764588;-38.13080360867914
1739209911.7645905;-38.13080360867914
1739209911.764593;-45.120503652039325
1739209911.7645953;-38.13080360867914
1739209911.7645977;-38.13080360867914
1739209911.7646;-45.120503652039325
1739209911.7646024;-45.120503652039325
1739209911.7646048;-38.13080360867914
1739209911.7646072;-35.57807855764607
1739209911.7646096;-38.13080360867914
1739209911.764612;-45.120503652039325
1739209911.7646143;-38.13080360867914
1739209911.7646167;-35.57807855764607
1739209911.764619;-45.120503652039325
1739209911.7646215;-35.57807855764607
1739209911.7646239;-38.13080360867914
1739209911.7646263;-32.816014438256545
1739209911.7646284;-38.13080360867914
1739209911.7646308;-45.120503652039325
1739209911.7646332;-38.13080360867914
1739209911.7646356;-38.13080360867914
1739209911.764638;-38.13080360867914
1739209911.7646403;-45.120503652039325
1739209911.7646427;-45.120503652039325
1739209911.764645;-35.57807855764607
1739209911.7646475;-38.13080360867914
1739209911.7646499;-45.120503652039325
1739209911.7646523;-38.13080360867914
1739209911.7646546;-38.13080360867914
1739209911.764657;-45.120503652039325
1739209911.7646594;-38.13080360867914
1739209911.7646618;-45.120503652039325
1739209911.7646642;-45.120503652039325
1739209911.7646666;-45.120503652039325
1739209911.764669;-45.120503652039325
1739209911.764671;-45.120503652039325
1739209911.7646735;-38.13080360867914
1739209911.7646759;-45.120503652039325
1739209911.7646782;-45.120503652039325
1739209911.7646806;-33.981070128970906
1739209911.764683;-35.57807855764607
1739209911.7646854;-38.13080360867914
1739209911.7646878;-38.13080360867914
1739209911.7646902;-38.13080360867914
1739209911.7646925;-45.120503652039325
1739209911.764695;-38.13080360867914
1739209911.7646973;-45.120503652039325
1739209911.7646997;-33.981070128970906
1739209911.764702;-33.981070128970906
1739209911.7647045;-38.13080360867914
1739209911.7647069;-45.120503652039325
1739209911.7647092;-45.120503652039325
1739209911.7647116;-45.120503652039325
1739209911.764714;-45.120503652039325
1739209911.7647161;-38.13080360867914
1739209911.7647185;-31.141103565318915
1739209911.764721;-33.981070128970906
1739209911.7647233;-45.120503652039325
1739209911.7647257;-38.13080360867914
1739209911.764728;-38.13080360867914
1739209911.7647305;-45.120503652039325
1739209911.7647328;-45.120503652039325
1739209911.7647352;-45.120503652039325
1739209911.7647376;-38.13080360867914
1739209911.76474;-38.13080360867914
1739209911.7647424;-45.120503652039325
1739209911.7647448;-45.120503652039325
1739209911.7647471;-38.13080360867914
1739209911.7647495;-35.57807855764607
1739209911.764752;-38.13080360867914
1739209911.7647543;-38.13080360867914
1739209911.7647567;-38.13080360867914
1739209911.764759;-38.13080360867914
1739209911.7647612;-38.13080360867914
1739209911.7647636;-38.13080360867914
1739209911.764766;-38.13080360867914
1739209911.7647684;-45.120503652039325
1739209911.7647707;-38.13080360867914
1739209911.7647731;-45.120503652039325
1739209911.7647755;-33.981070128970906
1739209911.764778;-31.141103565318915
1739209911.7647803;-38.13080360867914
1739209911.7647827;-45.120503652039325
1739209911.764785;-45.120503652039325
1739209911.7647874;-35.57807855764607
1739209911.7647898;-38.13080360867914
1739209911.7647922;-45.120503652039325
1739209911.7647946;-38.13080360867914
1739209911.764797;-38.13080360867914
1739209911.7647994;-38.13080360867914
1739209911.7648017;-45.120503652039325
1739209911.764804;-45.120503652039325
1739209911.7648063;-45.120503652039325
1739209911.7648087;-45.120503652039325
1739209911.764811;-45.120503652039325
1739209911.7648134;-33.981070128970906
1739209911.7648158;-31.141103565318915
1739209911.7648182;-45.120503652039325
1739209911.7648206;-45.120503652039325
1739209911.764823;-38.13080360867914
1739209911.7648253;-38.13080360867914
1739209911.7648277;-38.13080360867914
1739209911.76483;-38.13080360867914
1739209911.7648325;-45.120503652039325
1739209911.764835;-45.120503652039325
1739209911.7648373;-45.120503652039325
1739209911.7648396;-35.57807855764607
1739209911.764842;-38.13080360867914
1739209911.7648444;-45.120503652039325
1739209911.7648468;-45.120503652039325
1739209911.764849;-45.120503652039325
1739209911.7648513;-38.13080360867914
1739209911.7648537;-38.13080360867914
1739209911.764856;-38.13080360867914
1739209911.7648585;-45.120503652039325
1739209911.7648609;-45.120503652039325
1739209911.7648633;-38.13080360867914
1739209911.7648656;-38.13080360867914
1739209911.764868;-45.120503652039325
1739209911.7648704;-32.816014438256545
1739209911.7648728;-27.267205301931607
1739209911.7648752;-45.120503652039325
1739209911.7648776;-45.120503652039325
1739209911.76488;-38.13080360867914
1739209911.7648823;-45.120503652039325
1739209911.7648847;-45.120503652039325
1739209911.764887;-35.57807855764607
1739209911.7648895;-45.120503652039325
1739209911.7648916;-33.981070128970956
1739209911.764894;-45.120503652039325
1739209911.7648964;-35.57807855764607
1739209911.7648988;-45.120503652039325
1739209911.7649012;-38.13080360867914
1739209911.7649035;-45.120503652039325
1739209911.764906;-35.57807855764607
1739209911.7649083;-38.13080360867914
1739209911.7649107;-38.13080360867914
1739209911.764913;-38.13080360867914
1739209911.7649155;-35.57807855764607
1739209911.7649179;-38.13080360867914
1739209911.7649202;-38.13080360867914
1739209911.7649226;-35.57807855764607
1739209911.764925;-38.13080360867914
1739209911.7649274;-38.13080360867914
1739209911.7649298;-31.141103565318893
1739209911.7649322;-35.57807855764607
1739209911.7649345;-38.13080360867914
1739209911.7649367;-45.120503652039325
1739209911.764939;-38.13080360867914
1739209911.7649415;-45.120503652039325
1739209911.7649438;-45.120503652039325
1739209911.7649462;-38.13080360867914
1739209911.7649486;-45.120503652039325
1739209911.764951;-45.120503652039325
1739209911.7649534;-32.816014438256545
1739209911.7649558;-45.120503652039325
1739209911.7649581;-45.120503652039325
1739209911.7649605;-38.13080360867914
1739209911.764963;-38.13080360867914
1739209911.7649653;-38.13080360867914
1739209911.7649677;-38.13080360867914
1739209911.76497;-38.13080360867914
1739209911.7649724;-35.57807855764607
1739209911.7649748;-35.57807855764607
1739209911.7649772;-38.13080360867914
1739209911.7649796;-38.13080360867914
1739209911.7649817;-35.57807855764607
1739209911.7649841;-33.981070128970906
1739209911.7649865;-45.120503652039325
1739209911.764989;-45.120503652039325
1739209911.7649913;-38.13080360867914
1739209911.7649937;-38.13080360867914
1739209911.764996;-38.13080360867914
1739209911.7649984;-38.13080360867914
1739209911.7650008;-32.816014438256545
1739209911.7650032;-38.13080360867914
1739209911.7650056;-45.120503652039325
1739209911.765008;-45.120503652039325
1739209911.7650104;-35.57807855764607
1739209911.7650127;-38.13080360867914
1739209911.7650151;-45.120503652039325
1739209911.7650175;-45.120503652039325
1739209911.76502;-32.816014438256545
1739209911.7650223;-38.13080360867914
1739209911.7650244;-45.120503652039325
1739209911.7650268;-38.13080360867914
1739209911.7650292;-38.13080360867914
1739209911.7650316;-38.13080360867914
1739209911.765034;-35.57807855764607
1739209911.7650363;-38.13080360867914
1739209911.7650387;-45.120503652039325
1739209911.765041;-45.120503652039325
1739209911.7650435;-38.13080360867914
1739209911.765046;-33.981070128970906
1739209911.7650483;-38.13080360867914
1739209911.7650506;-38.13080360867914
1739209911.765053;-45.120503652039325
1739209911.7650554;-45.120503652039325
1739209911.7650578;-38.13080360867914
1739209911.7650602;-38.13080360867914
1739209911.7650626;-45.120503652039325
1739209911.765065;-38.13080360867914
1739209911.7650673;-38.13080360867914
1739209911.7650695;-45.120503652039325
1739209911.7650719;-45.120503652039325
1739209911.7650743;-38.13080360867914
1739209911.7650766;-35.57807855764607
1739209911.765079;-38.13080360867914
1739209911.7650814;-45.120503652039325
1739209911.7650838;-38.13080360867914
1739209911.7650862;-35.57807855764607
1739209911.7650886;-38.13080360867914
1739209911.765091;-38.13080360867914
1739209911.7650933;-38.13080360867914
1739209911.7650957;-45.120503652039325
1739209911.765098;-38.13080360867914
1739209911.7651005;-45.120503652039325
1739209911.7651029;-33.981070128970906
1739209911.7651052;-35.57807855764607
1739209911.7651076;-38.13080360867914
1739209911.76511;-38.13080360867914
1739209911.7651122;-38.13080360867914
1739209911.7651145;-35.57807855764607
1739209911.765117;-38.13080360867914
1739209911.7651193;-45.120503652039325
1739209911.7651217;-28.218542851754165
1739209911.765124;-38.13080360867914
1739209911.7651265;-38.13080360867914
1739209911.7651289;-45.120503652039325
1739209911.7651312;-38.13080360867914
1739209911.7651336;-45.120503652039325
1739209911.765136;-45.120503652039325
1739209911.7651384;-45.120503652039325
1739209911.7651408;-31.141103565318915
1739209911.7651432;-38.13080360867914
1739209911.7651455;-35.57807855764607
1739209911.765148;-45.120503652039325
1739209911.7651503;-38.13080360867914
1739209911.7651527;-38.13080360867914
1739209911.765155;-45.120503652039325
1739209911.7651572;-45.120503652039325
1739209911.7651596;-29.438486411369347
1739209911.765162;-33.981070128970906
1739209911.7651644;-38.13080360867914
1739209911.7651668;-45.120503652039325
1739209911.7651691;-38.13080360867914
1739209911.7651715;-38.13080360867914
1739209911.765174;-33.981070128970906
1739209911.7651763;-45.120503652039325
1739209911.7651787;-33.981070128970906
1739209911.765181;-38.13080360867914
1739209911.7651834;-38.13080360867914
1739209911.7651858;-45.120503652039325
1739209911.7651882;-45.120503652039325
1739209911.7651906;-35.57807855764607
1739209911.765193;-38.13080360867914
1739209911.7651954;-38.13080360867914
1739209911.7651978;-38.13080360867914
1739209911.7652001;-32.816014438256545
1739209911.7652023;-33.981070128970906
1739209911.7652047;-45.120503652039325
1739209911.765207;-38.13080360867914
1739209911.7652094;-35.57807855764607
1739209911.7652118;-38.13080360867914
1739209911.7652142;-45.120503652039325
1739209911.7652166;-33.981070128970906
1739209911.765219;-33.981070128970906
1739209911.7652214;-38.13080360867914
1739209911.7652237;-45.120503652039325
1739209911.7652261;-38.13080360867914
1739209911.7652285;-33.981070128970906
1739209911.765231;-38.13080360867914
1739209911.7652333;-45.120503652039325
1739209911.7652357;-38.13080360867914
1739209911.765238;-38.13080360867914
1739209911.7652404;-38.13080360867914
1739209911.7652428;-45.120503652039325
1739209911.765245;-38.13080360867914
1739209911.7652473;-35.57807855764607
1739209911.7652497;-38.13080360867914
1739209911.765252;-45.120503652039325
1739209911.7652545;-28.992665084841942
1739209911.765257;-27.267205301931607
1739209911.7652593;-38.13080360867914
1739209911.7652617;-45.120503652039325
1739209911.765264;-38.13080360867914
1739209911.7652664;-38.13080360867914
1739209911.7652688;-38.13080360867914
1739209911.7652712;-45.120503652039325
1739209911.7652736;-45.120503652039325
1739209911.765276;-45.120503652039325
1739209911.7652783;-35.57807855764607
1739209911.7652807;-38.13080360867914
1739209911.765283;-45.120503652039325
1739209911.7652855;-38.13080360867914
1739209911.7652879;-38.13080360867914
1739209911.76529;-45.120503652039325
1739209911.7652924;-33.981070128970906
1739209911.7652948;-28.58837851428586
1739209911.7652972;-38.13080360867914
1739209911.7652996;-45.120503652039325
1739209911.765302;-45.120503652039325
1739209911.7653043;-45.120503652039325
1739209911.7653067;-45.120503652039325
1739209911.765309;-45.120503652039325
1739209911.7653115;-45.120503652039325
1739209911.7653139;-45.120503652039325
1739209911.7653162;-45.120503652039325
1739209911.7653186;-45.120503652039325
1739209911.765321;-38.13080360867914
1739209911.7653234;-38.13080360867914
1739209911.7653258;-38.13080360867914
1739209911.7653282;-45.120503652039325
1739209911.7653306;-45.120503652039325
1739209911.765333;-38.13080360867914
1739209911.765335;-38.13080360867914
1739209911.7653375;-38.13080360867914
1739209911.7653399;-33.981070128970906
1739209911.7653422;-38.13080360867914
1739209911.7653446;-31.141103565318915
1739209911.765347;-45.120503652039325
1739209911.7653494;-38.13080360867914
1739209911.7653518;-30.49652367304973
1739209911.7653542;-38.13080360867914
1739209911.7653565;-45.120503652039325
1739209911.765359;-38.13080360867914
1739209911.7653613;-33.981070128970906
1739209911.7653637;-45.120503652039325
1739209911.765366;-45.120503652039325
1739209911.7653685;-45.120503652039325
1739209911.7653708;-45.120503652039325
1739209911.7653732;-38.13080360867914
1739209911.7653756;-45.120503652039325
1739209911.7653778;-38.13080360867914
1739209911.7653801;-35.57807855764607
1739209911.7653825;-33.981070128970906
1739209911.765385;-45.120503652039325
1739209911.7653873;-38.13080360867914
1739209911.7653897;-32.816014438256545
1739209911.765392;-38.13080360867914
1739209911.7653944;-45.120503652039325
1739209911.7653968;-38.13080360867914
1739209911.7653992;-38.13080360867914
1739209911.7654023;-45.120503652039325
1739209911.7654054;-45.120503652039325
1739209911.7654085;-45.120503652039325
1739209911.7654116;-45.120503652039325
1739209911.7654147;-38.13080360867914
1739209911.7654178;-45.120503652039325
1739209911.765421;-45.120503652039325
1739209911.765424;-32.816014438256545
1739209911.765427;-33.981070128970906
1739209911.7654302;-45.120503652039325
1739209911.7654333;-38.13080360867914
1739209911.7654364;-35.57807855764607
1739209911.7654395;-33.981070128970906
1739209911.7654426;-45.120503652039325
1739209911.7654457;-38.13080360867914
1739209911.7654488;-38.13080360867914
1739209911.765452;-33.981070128970906
1739209911.765455;-45.120503652039325
1739209911.765458;-38.13080360867914
1739209911.7654612;-33.981070128970906
1739209911.7654643;-45.120503652039325
1739209911.7654674;-45.120503652039325
1739209911.7654705;-38.13080360867914
1739209911.7654736;-32.816014438256545
1739209911.7654767;-38.13080360867914
1739209911.7654798;-45.120503652039325
1739209911.765483;-38.13080360867914
1739209911.765486;-35.57807855764607
1739209911.765489;-31.141103565318915
1739209911.7654922;-45.120503652039325
1739209911.7654953;-38.13080360867914
1739209911.7654984;-45.120503652039325
1739209911.7655015;-33.981070128970906
1739209911.7655046;-45.120503652039325
1739209911.7655077;-45.120503652039325
1739209911.7655108;-35.57807855764607
1739209911.765514;-38.13080360867914
1739209911.765517;-45.120503652039325
1739209911.76552;-38.13080360867914
1739209911.7655232;-32.816014438256545
1739209911.7655263;-38.13080360867914
1739209911.7655294;-45.120503652039325
1739209911.7655325;-45.120503652039325
1739209911.7655356;-38.13080360867914
1739209911.7655387;-31.141103565318915
1739209911.7655418;-45.120503652039325
1739209911.765545;-33.981070128970906
1739209911.765548;-45.120503652039325
1739209911.765551;-31.141103565318915
1739209911.7655542;-45.120503652039325
1739209911.7655573;-45.120503652039325
1739209911.7655606;-35.57807855764607
1739209911.7655637;-45.120503652039325
1739209911.7655668;-45.120503652039325
1739209911.76557;-45.120503652039325
1739209911.765573;-45.120503652039325
1739209911.7655761;-45.120503652039325
1739209911.7655792;-45.120503652039325
1739209911.7655823;-38.13080360867914
1739209911.7655854;-38.13080360867914
1739209911.7655885;-38.13080360867914
1739209911.7655916;-45.120503652039325
1739209911.7655947;-38.13080360867914
1739209911.7655978;-35.57807855764607
1739209911.765601;-33.981070128970906
1739209911.765604;-45.120503652039325
1739209911.765607;-45.120503652039325
1739209911.7656102;-38.13080360867914
1739209911.7656133;-38.13080360867914
1739209911.7656164;-38.13080360867914
1739209911.7656195;-38.13080360867914
1739209911.7656226;-45.120503652039325
1739209911.7656257;-45.120503652039325
1739209911.7656288;-38.13080360867914
1739209911.765632;-38.13080360867914
1739209911.765635;-45.120503652039325
1739209911.765638;-33.981070128970906
1739209911.7656412;-45.120503652039325
1739209911.7656443;-38.13080360867914
1739209911.7656474;-45.120503652039325
1739209911.7656505;-35.57807855764607
1739209911.7656536;-45.120503652039325
1739209911.7656567;-38.13080360867914
1739209911.7656598;-35.57807855764607
1739209911.765663;-31.141103565318915
1739209911.765666;-38.13080360867914
1739209911.765669;-38.13080360867914
1739209911.7656722;-45.120503652039325
1739209911.7656753;-33.981070128970906
1739209911.7656784;-45.120503652039325
1739209911.7656815;-33.981070128970906
1739209911.7656846;-38.13080360867914
1739209911.7656877;-31.141103565318915
1739209911.7656908;-38.13080360867914
1739209911.765694;-45.120503652039325
1739209911.765697;-38.13080360867914
1739209911.7657;-45.120503652039325
1739209911.7657032;-45.120503652039325
1739209911.7657063;-38.13080360867914
1739209911.7657094;-38.13080360867914
1739209911.7657125;-29.438486411369347
1739209911.7657156;-33.981070128970906
1739209911.7657187;-38.13080360867914
1739209911.7657218;-45.120503652039325
1739209911.765725;-38.13080360867914
1739209911.765728;-38.13080360867914
1739209911.765731;-38.13080360867914
1739209911.7657342;-45.120503652039325
1739209911.7657373;-31.141103565318915
1739209911.7657404;-33.981070128970906
1739209911.7657435;-45.120503652039325
1739209911.7657466;-38.13080360867914
1739209911.7657497;-35.57807855764607
1739209911.7657528;-45.120503652039325
1739209911.765756;-38.13080360867914
1739209911.765759;-38.13080360867914
1739209911.765762;-33.981070128970906
1739209911.7657652;-45.120503652039325
1739209911.7657683;-45.120503652039325
1739209911.7657714;-38.13080360867914
1739209911.7657745;-38.13080360867914
1739209911.7657776;-45.120503652039325
1739209911.7657807;-38.13080360867914
1739209911.7657838;-38.13080360867914
1739209911.765787;-45.120503652039325
1739209911.76579;-45.120503652039325
1739209911.765793;-45.120503652039325
1739209911.7657962;-38.13080360867914
1739209911.7657993;-45.120503652039325
1739209911.7658024;-38.13080360867914
1739209911.7658055;-35.57807855764607
1739209911.7658086;-45.120503652039325
1739209911.7658117;-33.981070128970906
1739209911.7658148;-28.992665084841942
1739209911.7658179;-45.120503652039325
1739209911.765821;-38.13080360867914
1739209911.765824;-35.57807855764607
1739209911.7658272;-45.120503652039325
1739209911.7658303;-38.13080360867914
1739209911.7658334;-45.120503652039325
1739209911.7658365;-45.120503652039325
1739209911.7658396;-35.57807855764607
1739209911.7658427;-38.13080360867914
1739209911.7658458;-35.57807855764607
1739209911.7658489;-45.120503652039325
1739209911.765852;-33.981070128970906
1739209911.765855;-33.981070128970906
1739209911.7658582;-35.57807855764607
1739209911.7658613;-38.13080360867914
1739209911.7658644;-38.13080360867914
1739209911.7658675;-38.13080360867914
1739209911.7658706;-45.120503652039325
1739209911.7658737;-45.120503652039325
1739209911.765877;-38.13080360867914
1739209911.76588;-35.57807855764607
1739209911.7658832;-38.13080360867914
1739209911.7658863;-35.57807855764607
1739209911.7658894;-38.13080360867914
1739209911.7658925;-45.120503652039325
1739209911.7658956;-45.120503652039325
1739209911.7658987;-38.13080360867914
1739209911.7659018;-38.13080360867914
1739209911.765905;-45.120503652039325
1739209911.765908;-45.120503652039325
1739209911.765911;-45.120503652039325
1739209911.7659142;-38.13080360867914
1739209911.7659173;-35.57807855764607
1739209911.7659204;-45.120503652039325
1739209911.7659235;-45.120503652039325
1739209911.7659266;-33.981070128970906
1739209911.7659297;-30.49652367304973
1739209911.7659328;-45.120503652039325
1739209911.765936;-45.120503652039325
1739209911.765939;-33.981070128970906
1739209911.765942;-45.120503652039325
1739209911.7659452;-45.120503652039325
1739209911.7659483;-38.13080360867914
1739209911.7659514;-45.120503652039325
1739209911.7659545;-45.120503652039325
1739209911.7659576;-45.120503652039325
1739209911.7659607;-45.120503652039325
1739209911.7659638;-45.120503652039325
1739209911.765967;-45.120503652039325
1739209911.76597;-38.13080360867914
1739209911.765973;-38.13080360867914
1739209911.7659762;-35.57807855764607
1739209911.7659793;-35.57807855764607
1739209911.7659824;-45.120503652039325
1739209911.7659855;-45.120503652039325
1739209911.7659886;-38.13080360867914
1739209911.7659917;-38.13080360867914
1739209911.7659948;-45.120503652039325
1739209911.765998;-38.13080360867914
1739209911.766001;-45.120503652039325
1739209911.766004;-38.13080360867914
1739209911.7660072;-45.120503652039325
1739209911.7660103;-45.120503652039325
1739209911.7660134;-45.120503652039325
1739209911.7660165;-45.120503652039325
1739209911.7660196;-35.57807855764607
1739209911.7660227;-45.120503652039325
1739209911.7660258;-31.141103565318893
1739209911.766029;-38.13080360867914
1739209911.766032;-45.120503652039325
1739209911.766035;-45.120503652039325
1739209911.7660382;-33.981070128970906
1739209911.7660413;-30.49652367304973
1739209911.7660444;-45.120503652039325
1739209911.7660475;-38.13080360867914
1739209911.7660506;-38.13080360867914
1739209911.7660537;-38.13080360867914
1739209911.7660568;-38.13080360867914
1739209911.7660599;-45.120503652039325
1739209911.766063;-38.13080360867914
1739209911.766066;-38.13080360867914
1739209911.7660692;-38.13080360867914
1739209911.7660723;-38.13080360867914
1739209911.7660754;-45.120503652039325
1739209911.7660785;-45.120503652039325
1739209911.7660816;-45.120503652039325
1739209911.7660847;-45.120503652039325
1739209911.7660878;-45.120503652039325
1739209911.7660909;-45.120503652039325
1739209911.766094;-45.120503652039325
1739209911.766097;-38.13080360867914
1739209911.7661002;-35.57807855764607
1739209911.7661033;-35.57807855764607
1739209911.7661064;-45.120503652039325
1739209911.7661095;-45.120503652039325
1739209911.7661126;-32.816014438256545
1739209911.7661157;-31.141103565318915
1739209911.7661188;-38.13080360867914
1739209911.7661219;-38.13080360867914
1739209911.766125;-45.120503652039325
1739209911.766128;-45.120503652039325
1739209911.7661312;-45.120503652039325
1739209911.7661343;-38.13080360867914
1739209911.7661374;-38.13080360867914
1739209911.7661405;-32.81601443825658
1739209911.7661436;-45.120503652039325
1739209911.7661467;-38.13080360867914
1739209911.7661498;-35.57807855764607
