CAN Message; 0x98:00002df07c4ca8ad
Timestamp;Amplitude
1739209765.2703764;-32.816014438256545
1739209765.270377;-45.120503652039325
1739209765.2703774;-38.13080360867914
1739209765.2703779;-38.13080360867914
1739209765.2703784;-35.57807855764607
1739209765.2703788;-38.13080360867914
1739209765.2703793;-45.120503652039325
1739209765.2703798;-45.120503652039325
1739209765.2703803;-45.120503652039325
1739209765.2703807;-45.120503652039325
1739209765.2703812;-45.120503652039325
1739209765.2703817;-45.120503652039325
1739209765.2703822;-45.120503652039325
1739209765.2703826;-45.120503652039325
1739209765.2703831;-45.120503652039325
1739209765.2703836;-45.120503652039325
1739209765.270384;-33.981070128970906
1739209765.2703846;-35.57807855764607
1739209765.270385;-45.120503652039325
1739209765.2703855;-45.120503652039325
1739209765.270386;-33.981070128970906
1739209765.2703865;-38.13080360867914
1739209765.270387;-38.13080360867914
1739209765.2703874;-45.120503652039325
1739209765.270388;-38.13080360867914
1739209765.2703884;-45.120503652039325
1739209765.2703888;-38.13080360867914
1739209765.2703896;-38.13080360867914
1739209765.27039;-45.120503652039325
1739209765.2703905;-45.120503652039325
1739209765.270391;-45.120503652039325
1739209765.2703915;-45.120503652039325
1739209765.270392;-31.141103565318943
1739209765.2703924;-45.120503652039325
1739209765.270393;-38.13080360867914
1739209765.2703934;-45.120503652039325
1739209765.2703938;-45.120503652039325
1739209765.2703943;-45.120503652039325
1739209765.2703948;-33.981070128970906
1739209765.2703953;-45.120503652039325
1739209765.2703958;-28.58837851428586
1739209765.2703962;-32.816014438256545
1739209765.2703967;-38.13080360867914
1739209765.2703972;-45.120503652039325
1739209765.2703977;-38.13080360867914
1739209765.2703981;-38.13080360867914
1739209765.2703986;-38.13080360867914
1739209765.270399;-35.57807855764607
1739209765.2703996;-45.120503652039325
1739209765.2704;-45.120503652039325
1739209765.2704005;-33.981070128970906
1739209765.270401;-38.13080360867914
1739209765.2704015;-38.13080360867914
1739209765.270402;-45.120503652039325
1739209765.2704024;-38.13080360867914
1739209765.270403;-38.13080360867914
1739209765.2704034;-45.120503652039325
1739209765.2704039;-45.120503652039325
1739209765.2704043;-38.13080360867914
1739209765.2704048;-38.13080360867914
1739209765.2704053;-38.13080360867914
1739209765.2704058;-45.120503652039325
1739209765.2704062;-38.13080360867914
1739209765.2704067;-38.13080360867914
1739209765.2704072;-35.57807855764607
1739209765.2704077;-33.981070128970906
1739209765.2704082;-45.120503652039325
1739209765.2704086;-45.120503652039325
1739209765.270409;-35.57807855764607
1739209765.2704096;-38.13080360867914
1739209765.27041;-45.120503652039325
1739209765.2704105;-32.816014438256545
1739209765.2704113;-45.120503652039325
1739209765.2704117;-45.120503652039325
1739209765.2704122;-35.57807855764607
1739209765.2704127;-35.57807855764607
1739209765.2704132;-45.120503652039325
1739209765.2704136;-38.13080360867914
1739209765.270414;-35.57807855764607
1739209765.2704146;-38.13080360867914
1739209765.270415;-32.816014438256545
1739209765.2704155;-31.141103565318893
1739209765.270416;-38.13080360867914
1739209765.2704165;-35.57807855764607
1739209765.270417;-38.13080360867914
1739209765.2704175;-38.13080360867914
1739209765.270418;-45.120503652039325
1739209765.2704184;-32.816014438256545
1739209765.270419;-45.120503652039325
1739209765.2704194;-38.13080360867914
1739209765.2704198;-33.981070128970906
1739209765.2704203;-45.120503652039325
1739209765.2704208;-45.120503652039325
1739209765.2704213;-38.13080360867914
1739209765.2704217;-35.57807855764607
1739209765.2704222;-33.981070128970906
1739209765.2704227;-33.981070128970906
1739209765.2704232;-32.816014438256545
1739209765.2704237;-38.13080360867914
1739209765.2704241;-38.13080360867914
1739209765.2704246;-38.13080360867914
1739209765.270425;-38.13080360867914
1739209765.2704256;-45.120503652039325
1739209765.270426;-38.13080360867914
1739209765.2704265;-45.120503652039325
1739209765.270427;-45.120503652039325
1739209765.2704275;-38.13080360867914
1739209765.270428;-33.981070128970906
1739209765.2704284;-38.13080360867914
1739209765.270429;-38.13080360867914
1739209765.2704294;-38.13080360867914
1739209765.2704298;-33.981070128970906
1739209765.2704303;-45.120503652039325
1739209765.2704308;-45.120503652039325
1739209765.2704313;-38.13080360867914
1739209765.2704318;-45.120503652039325
1739209765.2704325;-45.120503652039325
1739209765.270433;-45.120503652039325
1739209765.2704334;-38.13080360867914
1739209765.270434;-38.13080360867914
1739209765.2704344;-38.13080360867914
1739209765.2704349;-32.816014438256545
1739209765.2704353;-45.120503652039325
1739209765.2704358;-38.13080360867914
1739209765.2704363;-35.57807855764607
1739209765.2704368;-35.57807855764607
1739209765.2704372;-45.120503652039325
1739209765.2704377;-38.13080360867914
1739209765.2704382;-38.13080360867914
1739209765.2704387;-45.120503652039325
1739209765.2704391;-45.120503652039325
1739209765.2704396;-45.120503652039325
1739209765.27044;-38.13080360867914
1739209765.2704406;-45.120503652039325
1739209765.270441;-33.981070128970906
1739209765.2704415;-38.13080360867914
1739209765.270442;-45.120503652039325
1739209765.2704425;-45.120503652039325
1739209765.270443;-45.120503652039325
1739209765.2704434;-45.120503652039325
1739209765.270444;-32.816014438256545
1739209765.2704444;-31.141103565318893
1739209765.2704449;-45.120503652039325
1739209765.2704453;-45.120503652039325
1739209765.2704458;-33.981070128970906
1739209765.2704463;-45.120503652039325
1739209765.2704468;-38.13080360867914
1739209765.2704473;-38.13080360867914
1739209765.2704477;-45.120503652039325
1739209765.2704482;-45.120503652039325
1739209765.2704487;-38.13080360867914
1739209765.2704492;-45.120503652039325
1739209765.2704496;-38.13080360867914
1739209765.27045;-33.981070128970906
1739209765.2704506;-35.57807855764607
1739209765.270451;-35.57807855764607
1739209765.2704515;-38.13080360867914
1739209765.270452;-45.120503652039325
1739209765.2704525;-45.120503652039325
1739209765.270453;-38.13080360867914
1739209765.2704535;-38.13080360867914
1739209765.2704542;-38.13080360867914
1739209765.2704546;-31.141103565318915
1739209765.2704551;-38.13080360867914
1739209765.2704556;-38.13080360867914
1739209765.270456;-35.57807855764607
1739209765.2704566;-33.981070128970906
1739209765.270457;-32.816014438256545
1739209765.2704575;-38.13080360867914
1739209765.270458;-45.120503652039325
1739209765.2704585;-38.13080360867914
1739209765.270459;-38.13080360867914
1739209765.2704594;-45.120503652039325
1739209765.27046;-45.120503652039325
1739209765.2704604;-35.57807855764607
1739209765.2704608;-35.57807855764607
1739209765.2704613;-38.13080360867914
1739209765.2704618;-45.120503652039325
1739209765.2704623;-31.141103565318915
1739209765.2704628;-32.816014438256545
1739209765.2704632;-45.120503652039325
1739209765.2704637;-45.120503652039325
1739209765.2704642;-38.13080360867914
1739209765.2704647;-35.57807855764607
1739209765.2704651;-38.13080360867914
1739209765.2704656;-45.120503652039325
1739209765.270466;-45.120503652039325
1739209765.2704666;-33.981070128970906
1739209765.270467;-45.120503652039325
1739209765.2704675;-45.120503652039325
1739209765.270468;-38.13080360867914
1739209765.2704685;-45.120503652039325
1739209765.270469;-35.57807855764607
1739209765.2704694;-38.13080360867914
1739209765.27047;-45.120503652039325
1739209765.2704704;-38.13080360867914
1739209765.2704709;-38.13080360867914
1739209765.2704713;-38.13080360867914
1739209765.2704718;-38.13080360867914
1739209765.2704723;-45.120503652039325
1739209765.2704728;-38.13080360867914
1739209765.2704732;-45.120503652039325
1739209765.2704737;-38.13080360867914
1739209765.2704742;-45.120503652039325
1739209765.2704747;-38.13080360867914
1739209765.2704754;-35.57807855764607
1739209765.2704759;-38.13080360867914
1739209765.2704763;-45.120503652039325
1739209765.2704768;-38.13080360867914
1739209765.2704773;-38.13080360867914
1739209765.2704778;-45.120503652039325
1739209765.2704782;-45.120503652039325
1739209765.2704787;-45.120503652039325
1739209765.2704792;-35.57807855764607
1739209765.2704797;-38.13080360867914
1739209765.2704802;-45.120503652039325
1739209765.2704806;-38.13080360867914
1739209765.270481;-38.13080360867914
1739209765.2704816;-30.49652367304973
1739209765.270482;-35.57807855764607
1739209765.2704825;-45.120503652039325
1739209765.270483;-45.120503652039325
1739209765.2704835;-38.13080360867914
1739209765.270484;-45.120503652039325
1739209765.2704844;-45.120503652039325
1739209765.270485;-38.13080360867914
1739209765.2704854;-38.13080360867914
1739209765.2704859;-38.13080360867914
1739209765.2704864;-38.13080360867914
1739209765.2704868;-45.120503652039325
1739209765.2704873;-45.120503652039325
1739209765.2704878;-33.981070128970906
1739209765.2704883;-45.120503652039325
1739209765.2704887;-45.120503652039325
1739209765.2704892;-26.991370085610722
1739209765.2704897;-31.141103565318893
1739209765.2704902;-38.13080360867914
1739209765.2704906;-38.13080360867914
1739209765.2704911;-32.816014438256545
1739209765.2704916;-29.438486411369333
1739209765.270492;-45.120503652039325
1739209765.2704926;-38.13080360867914
1739209765.270493;-45.120503652039325
1739209765.2704935;-45.120503652039325
1739209765.270494;-38.13080360867914
1739209765.2704945;-45.120503652039325
1739209765.270495;-45.120503652039325
1739209765.2704954;-45.120503652039325
1739209765.270496;-33.981070128970906
1739209765.2704964;-38.13080360867914
1739209765.270497;-38.13080360867914
1739209765.2704976;-45.120503652039325
1739209765.270498;-38.13080360867914
1739209765.2704985;-38.13080360867914
1739209765.270499;-45.120503652039325
1739209765.2704995;-45.120503652039325
1739209765.2705;-32.816014438256545
1739209765.2705004;-45.120503652039325
1739209765.270501;-35.57807855764607
1739209765.2705014;-32.816014438256545
1739209765.2705019;-38.13080360867914
1739209765.2705023;-35.57807855764607
1739209765.2705028;-45.120503652039325
1739209765.2705033;-38.13080360867914
1739209765.2705038;-38.13080360867914
1739209765.2705042;-38.13080360867914
1739209765.2705047;-45.120503652039325
1739209765.2705052;-32.81601443825658
1739209765.2705057;-38.13080360867914
1739209765.2705061;-38.13080360867914
1739209765.2705066;-45.120503652039325
1739209765.270507;-38.13080360867914
1739209765.2705076;-38.13080360867914
1739209765.270508;-45.120503652039325
1739209765.2705085;-33.981070128970906
1739209765.270509;-28.21854285175415
1739209765.2705095;-33.981070128970906
1739209765.27051;-45.120503652039325
1739209765.2705104;-45.120503652039325
1739209765.270511;-45.120503652039325
1739209765.2705114;-45.120503652039325
1739209765.2705119;-32.816014438256545
1739209765.2705123;-45.120503652039325
1739209765.2705128;-38.13080360867914
1739209765.2705133;-38.13080360867914
1739209765.2705138;-38.13080360867914
1739209765.2705142;-45.120503652039325
1739209765.2705147;-45.120503652039325
1739209765.2705152;-38.13080360867914
1739209765.2705157;-45.120503652039325
1739209765.2705162;-35.57807855764607
1739209765.2705166;-30.49652367304973
1739209765.270517;-38.13080360867914
1739209765.2705176;-35.57807855764607
1739209765.2705183;-38.13080360867914
1739209765.2705188;-38.13080360867914
1739209765.2705193;-38.13080360867914
1739209765.2705197;-38.13080360867914
1739209765.2705202;-45.120503652039325
1739209765.2705207;-45.120503652039325
1739209765.2705212;-38.13080360867914
1739209765.2705216;-38.13080360867914
1739209765.270522;-45.120503652039325
1739209765.2705226;-45.120503652039325
1739209765.270523;-45.120503652039325
1739209765.2705235;-45.120503652039325
1739209765.270524;-45.120503652039325
1739209765.2705245;-45.120503652039325
1739209765.270525;-35.57807855764607
1739209765.2705255;-35.57807855764607
1739209765.270526;-38.13080360867914
1739209765.2705264;-45.120503652039325
1739209765.270527;-45.120503652039325
1739209765.2705274;-45.120503652039325
1739209765.2705278;-45.120503652039325
1739209765.2705283;-45.120503652039325
1739209765.2705288;-38.13080360867914
1739209765.2705293;-45.120503652039325
1739209765.2705297;-38.13080360867914
1739209765.2705302;-32.816014438256545
1739209765.2705307;-45.120503652039325
1739209765.2705312;-45.120503652039325
1739209765.2705317;-38.13080360867914
1739209765.2705321;-38.13080360867914
1739209765.2705326;-45.120503652039325
1739209765.270533;-45.120503652039325
1739209765.2705336;-45.120503652039325
1739209765.270534;-45.120503652039325
1739209765.2705345;-38.13080360867914
1739209765.270535;-38.13080360867914
1739209765.2705355;-33.981070128970906
1739209765.270536;-33.981070128970906
1739209765.2705364;-38.13080360867914
1739209765.270537;-45.120503652039325
1739209765.2705374;-45.120503652039325
1739209765.2705379;-33.981070128970906
1739209765.2705383;-38.13080360867914
1739209765.2705388;-45.120503652039325
1739209765.2705393;-38.13080360867914
1739209765.27054;-45.120503652039325
1739209765.2705405;-45.120503652039325
1739209765.270541;-45.120503652039325
1739209765.2705414;-38.13080360867914
1739209765.270542;-38.13080360867914
1739209765.2705424;-38.13080360867914
1739209765.2705429;-45.120503652039325
1739209765.2705433;-33.981070128970906
1739209765.2705438;-35.57807855764607
1739209765.2705443;-35.57807855764607
1739209765.2705448;-38.13080360867914
1739209765.2705452;-38.13080360867914
1739209765.2705457;-45.120503652039325
1739209765.2705462;-45.120503652039325
1739209765.2705467;-45.120503652039325
1739209765.2705472;-45.120503652039325
1739209765.2705476;-45.120503652039325
1739209765.270548;-45.120503652039325
1739209765.2705486;-38.13080360867914
1739209765.270549;-38.13080360867914
1739209765.2705495;-38.13080360867914
1739209765.27055;-38.13080360867914
1739209765.2705505;-45.120503652039325
1739209765.270551;-45.120503652039325
1739209765.2705514;-45.120503652039325
1739209765.270552;-38.13080360867914
1739209765.2705524;-38.13080360867914
1739209765.2705529;-45.120503652039325
1739209765.2705534;-45.120503652039325
1739209765.2705538;-45.120503652039325
1739209765.2705543;-38.13080360867914
1739209765.2705548;-45.120503652039325
1739209765.2705553;-45.120503652039325
1739209765.2705557;-31.141103565318915
1739209765.2705562;-45.120503652039325
1739209765.2705567;-45.120503652039325
1739209765.2705572;-38.13080360867914
1739209765.2705576;-35.57807855764607
1739209765.270558;-45.120503652039325
1739209765.2705586;-38.13080360867914
1739209765.270559;-38.13080360867914
1739209765.2705595;-45.120503652039325
1739209765.27056;-38.13080360867914
1739209765.2705605;-38.13080360867914
1739209765.2705612;-45.120503652039325
1739209765.2705617;-38.13080360867914
1739209765.2705622;-38.13080360867914
1739209765.2705626;-45.120503652039325
1739209765.2705631;-45.120503652039325
1739209765.2705636;-33.981070128970906
1739209765.270564;-33.981070128970906
1739209765.2705646;-45.120503652039325
1739209765.270565;-45.120503652039325
1739209765.2705655;-33.981070128970906
1739209765.270566;-35.57807855764607
1739209765.2705665;-38.13080360867914
1739209765.270567;-45.120503652039325
1739209765.2705674;-35.57807855764607
1739209765.270568;-35.57807855764607
1739209765.2705684;-38.13080360867914
1739209765.2705688;-45.120503652039325
1739209765.2705693;-38.13080360867914
1739209765.2705698;-38.13080360867914
1739209765.2705703;-38.13080360867914
1739209765.2705708;-35.57807855764607
1739209765.2705712;-38.13080360867914
1739209765.2705717;-38.13080360867914
1739209765.2705722;-38.13080360867914
1739209765.2705727;-38.13080360867914
1739209765.2705731;-38.13080360867914
1739209765.2705736;-45.120503652039325
1739209765.270574;-38.13080360867914
1739209765.2705746;-38.13080360867914
1739209765.270575;-30.49652367304973
1739209765.2705755;-38.13080360867914
1739209765.270576;-45.120503652039325
1739209765.2705765;-38.13080360867914
1739209765.270577;-35.57807855764607
1739209765.2705774;-45.120503652039325
1739209765.270578;-45.120503652039325
1739209765.2705784;-32.816014438256545
1739209765.2705789;-38.13080360867914
1739209765.2705793;-45.120503652039325
1739209765.2705798;-38.13080360867914
1739209765.2705803;-38.13080360867914
1739209765.2705808;-45.120503652039325
1739209765.2705812;-45.120503652039325
1739209765.2705817;-38.13080360867914
1739209765.2705822;-35.57807855764607
1739209765.270583;-45.120503652039325
1739209765.2705834;-45.120503652039325
1739209765.2705839;-35.57807855764607
1739209765.2705843;-32.816014438256545
1739209765.2705848;-45.120503652039325
1739209765.2705853;-45.120503652039325
1739209765.2705858;-45.120503652039325
1739209765.2705863;-45.120503652039325
1739209765.2705867;-31.141103565318893
1739209765.2705872;-29.438486411369333
1739209765.2705877;-38.13080360867914
1739209765.2705882;-38.13080360867914
1739209765.2705886;-35.57807855764607
1739209765.270589;-35.57807855764607
1739209765.2705896;-45.120503652039325
1739209765.27059;-38.13080360867914
1739209765.2705905;-38.13080360867914
1739209765.270591;-45.120503652039325
1739209765.2705915;-38.13080360867914
1739209765.270592;-38.13080360867914
1739209765.2705925;-38.13080360867914
1739209765.270593;-45.120503652039325
1739209765.2705934;-45.120503652039325
1739209765.270594;-45.120503652039325
1739209765.2705944;-38.13080360867914
1739209765.2705948;-35.57807855764607
1739209765.2705953;-38.13080360867914
1739209765.2705958;-45.120503652039325
1739209765.2705963;-45.120503652039325
1739209765.2705967;-45.120503652039325
1739209765.2705972;-38.13080360867914
1739209765.2705977;-45.120503652039325
1739209765.2705982;-35.57807855764607
1739209765.2705986;-38.13080360867914
1739209765.2705991;-38.13080360867914
1739209765.2705996;-45.120503652039325
1739209765.2706;-35.57807855764607
1739209765.2706006;-32.816014438256545
1739209765.270601;-45.120503652039325
1739209765.2706015;-35.57807855764607
1739209765.270602;-33.981070128970906
1739209765.2706025;-45.120503652039325
1739209765.270603;-38.13080360867914
1739209765.2706034;-38.13080360867914
1739209765.270604;-38.13080360867914
1739209765.2706046;-38.13080360867914
1739209765.270605;-35.57807855764607
1739209765.2706056;-38.13080360867914
1739209765.270606;-35.57807855764607
1739209765.2706065;-31.141103565318893
1739209765.270607;-45.120503652039325
1739209765.2706075;-45.120503652039325
1739209765.270608;-38.13080360867914
1739209765.2706084;-35.57807855764607
1739209765.270609;-38.13080360867914
1739209765.2706094;-38.13080360867914
1739209765.2706099;-38.13080360867914
1739209765.2706103;-45.120503652039325
1739209765.2706108;-45.120503652039325
1739209765.2706113;-45.120503652039325
1739209765.2706118;-45.120503652039325
1739209765.2706122;-38.13080360867914
1739209765.2706127;-38.13080360867914
1739209765.2706132;-45.120503652039325
1739209765.2706137;-38.13080360867914
1739209765.2706141;-38.13080360867914
1739209765.2706146;-38.13080360867914
1739209765.270615;-45.120503652039325
1739209765.2706156;-38.13080360867914
1739209765.270616;-45.120503652039325
1739209765.2706165;-38.13080360867914
1739209765.270617;-38.13080360867914
1739209765.2706175;-35.57807855764607
1739209765.270618;-38.13080360867914
1739209765.2706184;-45.120503652039325
1739209765.270619;-45.120503652039325
1739209765.2706194;-38.13080360867914
1739209765.2706199;-38.13080360867914
1739209765.2706203;-38.13080360867914
1739209765.2706208;-38.13080360867914
1739209765.2706213;-38.13080360867914
1739209765.2706218;-45.120503652039325
1739209765.2706223;-45.120503652039325
1739209765.2706227;-45.120503652039325
1739209765.2706232;-38.13080360867914
1739209765.2706237;-45.120503652039325
1739209765.2706242;-45.120503652039325
1739209765.2706246;-45.120503652039325
1739209765.270625;-45.120503652039325
1739209765.2706258;-45.120503652039325
1739209765.2706263;-38.13080360867914
1739209765.2706268;-38.13080360867914
1739209765.2706273;-38.13080360867914
1739209765.2706277;-38.13080360867914
1739209765.2706282;-38.13080360867914
1739209765.2706287;-38.13080360867914
1739209765.2706292;-38.13080360867914
1739209765.2706296;-45.120503652039325
1739209765.2706301;-38.13080360867914
1739209765.2706306;-38.13080360867914
1739209765.270631;-38.13080360867914
1739209765.2706316;-45.120503652039325
1739209765.270632;-45.120503652039325
1739209765.2706325;-38.13080360867914
1739209765.270633;-45.120503652039325
1739209765.2706335;-45.120503652039325
1739209765.270634;-33.981070128970906
1739209765.2706344;-45.120503652039325
1739209765.270635;-38.13080360867914
1739209765.2706354;-38.13080360867914
1739209765.2706358;-38.13080360867914
1739209765.2706363;-45.120503652039325
1739209765.2706368;-33.981070128970906
1739209765.2706373;-33.981070128970906
1739209765.2706378;-33.981070128970906
1739209765.2706382;-45.120503652039325
1739209765.2706387;-35.57807855764607
1739209765.2706392;-38.13080360867914
1739209765.2706397;-45.120503652039325
1739209765.2706401;-32.816014438256545
1739209765.2706406;-38.13080360867914
1739209765.270641;-38.13080360867914
1739209765.2706416;-33.981070128970906
1739209765.270642;-38.13080360867914
1739209765.2706425;-38.13080360867914
1739209765.270643;-38.13080360867914
1739209765.2706435;-45.120503652039325
1739209765.270644;-45.120503652039325
1739209765.2706444;-38.13080360867914
1739209765.270645;-33.981070128970906
1739209765.2706454;-38.13080360867914
1739209765.2706459;-45.120503652039325
1739209765.2706463;-38.13080360867914
1739209765.2706468;-38.13080360867914
1739209765.2706475;-38.13080360867914
1739209765.270648;-45.120503652039325
1739209765.2706485;-38.13080360867914
1739209765.270649;-45.120503652039325
1739209765.2706494;-38.13080360867914
1739209765.27065;-45.120503652039325
1739209765.2706504;-45.120503652039325
1739209765.2706509;-45.120503652039325
1739209765.2706513;-38.13080360867914
1739209765.2706518;-38.13080360867914
1739209765.2706523;-45.120503652039325
1739209765.2706528;-45.120503652039325
1739209765.2706532;-33.981070128970906
1739209765.2706537;-32.816014438256545
1739209765.2706542;-45.120503652039325
1739209765.2706547;-45.120503652039325
1739209765.2706552;-38.13080360867914
1739209765.2706556;-38.13080360867914
1739209765.270656;-38.13080360867914
1739209765.2706566;-45.120503652039325
1739209765.270657;-45.120503652039325
1739209765.2706575;-38.13080360867914
1739209765.270658;-35.57807855764607
1739209765.2706585;-38.13080360867914
1739209765.270659;-33.981070128970906
1739209765.2706594;-35.57807855764607
1739209765.27066;-38.13080360867914
1739209765.2706604;-45.120503652039325
1739209765.2706609;-31.141103565318915
1739209765.2706614;-35.57807855764607
1739209765.2706618;-45.120503652039325
1739209765.2706623;-45.120503652039325
1739209765.2706628;-45.120503652039325
1739209765.2706633;-45.120503652039325
1739209765.2706637;-45.120503652039325
1739209765.2706642;-38.13080360867914
1739209765.2706647;-45.120503652039325
1739209765.2706652;-38.13080360867914
1739209765.2706656;-38.13080360867914
1739209765.2706661;-45.120503652039325
1739209765.2706666;-45.120503652039325
1739209765.270667;-38.13080360867914
1739209765.2706676;-45.120503652039325
1739209765.270668;-45.120503652039325
1739209765.2706687;-28.58837851428586
1739209765.2706692;-32.816014438256545
1739209765.2706697;-45.120503652039325
1739209765.2706702;-45.120503652039325
1739209765.2706707;-32.816014438256545
1739209765.2706711;-32.816014438256545
1739209765.2706716;-45.120503652039325
1739209765.270672;-45.120503652039325
1739209765.2706726;-45.120503652039325
1739209765.270673;-45.120503652039325
1739209765.2706735;-45.120503652039325
1739209765.270674;-45.120503652039325
1739209765.2706745;-45.120503652039325
1739209765.270675;-45.120503652039325
1739209765.2706754;-45.120503652039325
1739209765.270676;-45.120503652039325
1739209765.2706764;-32.816014438256545
1739209765.2706769;-31.141103565318893
1739209765.2706773;-45.120503652039325
1739209765.2706778;-45.120503652039325
1739209765.2706783;-33.981070128970906
1739209765.2706788;-32.816014438256545
1739209765.2706792;-45.120503652039325
1739209765.2706797;-45.120503652039325
1739209765.2706802;-45.120503652039325
1739209765.2706807;-38.13080360867914
1739209765.2706811;-45.120503652039325
1739209765.2706816;-45.120503652039325
1739209765.270682;-35.57807855764607
1739209765.2706826;-35.57807855764607
1739209765.270683;-45.120503652039325
1739209765.2706835;-45.120503652039325
1739209765.270684;-38.13080360867914
1739209765.2706845;-38.13080360867914
1739209765.270685;-38.13080360867914
1739209765.2706854;-45.120503652039325
1739209765.270686;-38.13080360867914
1739209765.2706864;-38.13080360867914
1739209765.2706869;-33.981070128970906
1739209765.2706873;-45.120503652039325
1739209765.2706878;-32.816014438256545
1739209765.2706883;-31.141103565318893
1739209765.2706888;-45.120503652039325
1739209765.2706892;-45.120503652039325
1739209765.2706897;-45.120503652039325
1739209765.2706904;-38.13080360867914
1739209765.270691;-45.120503652039325
1739209765.2706914;-45.120503652039325
1739209765.2706919;-38.13080360867914
1739209765.2706923;-45.120503652039325
1739209765.2706928;-45.120503652039325
1739209765.2706933;-45.120503652039325
1739209765.2706938;-45.120503652039325
1739209765.2706943;-45.120503652039325
1739209765.2706947;-45.120503652039325
1739209765.2706952;-45.120503652039325
1739209765.2706957;-35.57807855764607
1739209765.2706962;-26.487275050834715
1739209765.2706966;-38.13080360867914
1739209765.270697;-45.120503652039325
1739209765.2706976;-38.13080360867914
1739209765.270698;-32.816014438256545
1739209765.2706985;-45.120503652039325
1739209765.270699;-45.120503652039325
1739209765.2706995;-45.120503652039325
1739209765.2707;-33.981070128970956
1739209765.2707005;-45.120503652039325
1739209765.270701;-45.120503652039325
1739209765.2707014;-38.13080360867914
1739209765.270702;-45.120503652039325
1739209765.2707024;-35.57807855764607
1739209765.2707028;-38.13080360867914
1739209765.2707033;-38.13080360867914
1739209765.2707038;-28.58837851428586
1739209765.2707043;-35.57807855764607
1739209765.2707047;-38.13080360867914
1739209765.2707052;-38.13080360867914
1739209765.2707057;-32.816014438256545
1739209765.2707062;-45.120503652039325
1739209765.2707067;-38.13080360867914
1739209765.2707071;-38.13080360867914
1739209765.2707076;-38.13080360867914
1739209765.270708;-38.13080360867914
1739209765.2707086;-38.13080360867914
1739209765.270709;-45.120503652039325
1739209765.2707095;-45.120503652039325
1739209765.27071;-45.120503652039325
1739209765.2707105;-45.120503652039325
1739209765.270711;-38.13080360867914
1739209765.2707117;-38.13080360867914
1739209765.2707121;-45.120503652039325
1739209765.2707126;-38.13080360867914
1739209765.270713;-45.120503652039325
1739209765.2707136;-45.120503652039325
1739209765.270714;-45.120503652039325
1739209765.2707145;-45.120503652039325
1739209765.270715;-45.120503652039325
1739209765.2707155;-38.13080360867914
1739209765.270716;-35.57807855764607
1739209765.2707164;-38.13080360867914
1739209765.270717;-38.13080360867914
1739209765.2707174;-35.57807855764607
1739209765.2707179;-38.13080360867914
1739209765.2707183;-45.120503652039325
1739209765.2707188;-38.13080360867914
1739209765.2707193;-38.13080360867914
1739209765.2707198;-45.120503652039325
1739209765.2707202;-45.120503652039325
1739209765.2707207;-45.120503652039325
1739209765.2707212;-45.120503652039325
1739209765.2707217;-38.13080360867914
1739209765.2707222;-38.13080360867914
1739209765.2707226;-33.981070128970906
1739209765.270723;-32.816014438256545
1739209765.2707236;-35.57807855764607
1739209765.270724;-38.13080360867914
1739209765.2707245;-38.13080360867914
1739209765.270725;-32.816014438256545
1739209765.2707255;-38.13080360867914
1739209765.270726;-45.120503652039325
1739209765.2707264;-35.57807855764607
1739209765.270727;-35.57807855764607
1739209765.2707274;-38.13080360867914
1739209765.2707279;-45.120503652039325
1739209765.2707283;-45.120503652039325
1739209765.2707288;-38.13080360867914
1739209765.2707293;-38.13080360867914
1739209765.2707298;-45.120503652039325
1739209765.2707303;-38.13080360867914
1739209765.2707307;-38.13080360867914
1739209765.2707312;-38.13080360867914
1739209765.2707317;-45.120503652039325
1739209765.2707322;-38.13080360867914
1739209765.2707326;-38.13080360867914
1739209765.2707334;-45.120503652039325
1739209765.2707338;-45.120503652039325
1739209765.2707343;-33.981070128970906
1739209765.2707348;-32.816014438256545
1739209765.2707353;-33.981070128970906
1739209765.2707357;-45.120503652039325
1739209765.2707362;-45.120503652039325
1739209765.2707367;-33.981070128970906
1739209765.2707372;-38.13080360867914
1739209765.2707376;-45.120503652039325
1739209765.2707381;-38.13080360867914
1739209765.2707386;-35.57807855764607
1739209765.270739;-45.120503652039325
1739209765.2707396;-45.120503652039325
1739209765.27074;-38.13080360867914
1739209765.2707405;-45.120503652039325
1739209765.270741;-45.120503652039325
1739209765.2707415;-45.120503652039325
1739209765.270742;-45.120503652039325
1739209765.2707424;-45.120503652039325
1739209765.270743;-38.13080360867914
1739209765.2707434;-35.57807855764607
1739209765.2707438;-45.120503652039325
1739209765.2707443;-45.120503652039325
1739209765.2707448;-31.141103565318915
1739209765.2707453;-31.141103565318893
1739209765.2707458;-45.120503652039325
1739209765.2707462;-45.120503652039325
1739209765.2707467;-31.141103565318915
1739209765.2707472;-38.13080360867914
1739209765.2707477;-45.120503652039325
1739209765.2707481;-45.120503652039325
1739209765.2707486;-38.13080360867914
1739209765.270749;-35.57807855764607
1739209765.2707496;-35.57807855764607
1739209765.27075;-38.13080360867914
1739209765.2707505;-33.981070128970956
1739209765.270751;-45.120503652039325
1739209765.2707515;-45.120503652039325
1739209765.270752;-38.13080360867914
1739209765.2707524;-45.120503652039325
1739209765.270753;-45.120503652039325
1739209765.2707534;-38.13080360867914
1739209765.2707539;-33.981070128970906
1739209765.2707546;-30.49652367304973
1739209765.270755;-38.13080360867914
