CAN Message; 0x98:00009df17ddb5fbc
1739209810.8786166;-38.13080360867914
1739209810.8786197;-45.120503652039325
1739209810.8786228;-38.13080360867914
1739209810.8786259;-45.120503652039325
1739209810.8786287;-38.13080360867914
1739209810.8786318;-38.13080360867914
1739209810.878635;-45.120503652039325
1739209810.878638;-45.120503652039325
1739209810.8786411;-45.120503652039325
1739209810.8786442;-33.981070128970906
1739209810.8786473;-45.120503652039325
1739209810.8786504;-38.13080360867914
1739209810.8786533;-45.120503652039325
1739209810.8786564;-38.13080360867914
1739209810.8786595;-38.13080360867914
1739209810.8786626;-38.13080360867914
1739209810.8786657;-32.816014438256545
1739209810.8786688;-38.13080360867914
1739209810.878672;-45.120503652039325
1739209810.878675;-38.13080360867914
1739209810.878678;-32.816014438256545
1739209810.878681;-45.120503652039325
1739209810.878684;-45.120503652039325
1739209810.8786871;-38.13080360867914
1739209810.8786902;-45.120503652039325
1739209810.8786933;-33.981070128970906
1739209810.8786964;-45.120503652039325
1739209810.8786995;-45.120503652039325
1739209810.8787026;-45.120503652039325
1739209810.8787055;-33.981070128970906
1739209810.8787086;-45.120503652039325
1739209810.8787117;-38.13080360867914
1739209810.8787148;-35.57807855764607
1739209810.878718;-38.13080360867914
1739209810.878721;-45.120503652039325
1739209810.878724;-38.13080360867914
1739209810.8787272;-38.13080360867914
1739209810.8787303;-45.120503652039325
1739209810.8787332;-38.13080360867914
1739209810.8787363;-35.57807855764607
1739209810.8787394;-38.13080360867914
1739209810.8787425;-38.13080360867914
1739209810.8787456;-45.120503652039325
1739209810.8787487;-45.120503652039325
1739209810.8787518;-31.141103565318893
1739209810.8787549;-38.13080360867914
1739209810.8787577;-45.120503652039325
1739209810.8787608;-38.13080360867914
1739209810.878764;-35.57807855764607
1739209810.878767;-33.981070128970906
1739209810.87877;-38.13080360867914
1739209810.8787732;-38.13080360867914
1739209810.8787763;-45.120503652039325
1739209810.8787794;-33.981070128970906
1739209810.8787823;-45.120503652039325
1739209810.8787854;-45.120503652039325
1739209810.8787885;-38.13080360867914
1739209810.8787916;-38.13080360867914
1739209810.8787947;-45.120503652039325
1739209810.8787978;-45.120503652039325
1739209810.8788009;-45.120503652039325
1739209810.878804;-38.13080360867914
1739209810.878807;-38.13080360867914
1739209810.87881;-45.120503652039325
1739209810.878813;-45.120503652039325
1739209810.8788161;-38.13080360867914
1739209810.8788192;-38.13080360867914
1739209810.8788223;-45.120503652039325
1739209810.8788254;-38.13080360867914
1739209810.8788285;-38.13080360867914
1739209810.8788316;-38.13080360867914
1739209810.8788345;-38.13080360867914
1739209810.8788376;-45.120503652039325
1739209810.8788407;-38.13080360867914
1739209810.8788438;-35.57807855764607
1739209810.878847;-38.13080360867914
1739209810.87885;-38.13080360867914
1739209810.878853;-38.13080360867914
1739209810.8788562;-38.13080360867914
1739209810.8788593;-45.120503652039325
1739209810.8788621;-45.120503652039325
1739209810.8788652;-33.981070128970906
1739209810.8788683;-38.13080360867914
1739209810.8788714;-45.120503652039325
1739209810.8788745;-45.120503652039325
1739209810.8788776;-38.13080360867914
1739209810.8788807;-38.13080360867914
1739209810.8788838;-38.13080360867914
1739209810.8788867;-45.120503652039325
1739209810.8788898;-38.13080360867914
1739209810.878893;-38.13080360867914
1739209810.878896;-38.13080360867914
1739209810.878899;-45.120503652039325
1739209810.8789022;-45.120503652039325
1739209810.8789053;-38.13080360867914
1739209810.8789084;-38.13080360867914
1739209810.8789113;-45.120503652039325
1739209810.8789144;-27.877744956031414
1739209810.8789175;-38.13080360867914
1739209810.8789206;-38.13080360867914
1739209810.8789237;-38.13080360867914
1739209810.8789268;-38.13080360867914
1739209810.8789299;-45.120503652039325
1739209810.878933;-35.57807855764607
1739209810.878936;-38.13080360867914
1739209810.878939;-33.981070128970906
1739209810.878942;-45.120503652039325
1739209810.878945;-45.120503652039325
1739209810.8789482;-45.120503652039325
1739209810.8789513;-38.13080360867914
1739209810.8789544;-38.13080360867914
1739209810.8789575;-38.13080360867914
1739209810.8789606;-38.13080360867914
1739209810.8789635;-45.120503652039325
1739209810.8789666;-45.120503652039325
1739209810.8789697;-45.120503652039325
1739209810.8789728;-35.57807855764607
1739209810.8789759;-45.120503652039325
1739209810.878979;-45.120503652039325
1739209810.878982;-38.13080360867914
1739209810.8789852;-38.13080360867914
1739209810.8789883;-35.57807855764607
1739209810.8789911;-45.120503652039325
1739209810.8789942;-38.13080360867914
1739209810.8789973;-35.57807855764607
1739209810.8790004;-35.57807855764607
1739209810.8790035;-38.13080360867914
1739209810.8790066;-45.120503652039325
1739209810.8790097;-45.120503652039325
1739209810.8790128;-38.13080360867914
1739209810.8790157;-38.13080360867914
1739209810.8790188;-38.13080360867914
1739209810.879022;-45.120503652039325
1739209810.879025;-45.120503652039325
1739209810.879028;-38.13080360867914
1739209810.8790312;-38.13080360867914
1739209810.8790343;-45.120503652039325
1739209810.8790374;-31.141103565318915
1739209810.8790402;-30.49652367304973
1739209810.8790433;-38.13080360867914
1739209810.8790464;-45.120503652039325
1739209810.8790495;-38.13080360867914
1739209810.8790526;-45.120503652039325
1739209810.8790557;-45.120503652039325
1739209810.8790588;-45.120503652039325
1739209810.879062;-45.120503652039325
1739209810.879065;-45.120503652039325
1739209810.879068;-45.120503652039325
1739209810.879071;-45.120503652039325
1739209810.879074;-38.13080360867914
1739209810.8790772;-38.13080360867914
1739209810.8790803;-45.120503652039325
1739209810.8790834;-33.981070128970906
1739209810.8790865;-45.120503652039325
1739209810.8790896;-45.120503652039325
1739209810.8790925;-45.120503652039325
1739209810.8790956;-45.120503652039325
1739209810.8790987;-38.13080360867914
1739209810.8791018;-45.120503652039325
1739209810.8791049;-38.13080360867914
1739209810.879108;-38.13080360867914
1739209810.879111;-38.13080360867914
1739209810.8791142;-35.57807855764607
1739209810.879117;-45.120503652039325
1739209810.87912;-45.120503652039325
1739209810.8791232;-38.13080360867914
1739209810.8791263;-45.120503652039325
1739209810.8791294;-45.120503652039325
1739209810.8791325;-35.57807855764607
1739209810.8791356;-38.13080360867914
1739209810.8791387;-45.120503652039325
1739209810.8791418;-38.13080360867914
1739209810.8791447;-35.57807855764607
1739209810.8791478;-38.13080360867914
1739209810.8791509;-38.13080360867914
1739209810.879154;-38.13080360867914
1739209810.879157;-45.120503652039325
1739209810.8791602;-38.13080360867914
1739209810.8791633;-38.13080360867914
1739209810.8791664;-38.13080360867914
1739209810.8791692;-38.13080360867914
1739209810.8791723;-45.120503652039325
1739209810.8791754;-38.13080360867914
1739209810.8791785;-35.57807855764607
1739209810.8791816;-38.13080360867914
1739209810.8791847;-35.57807855764607
1739209810.8791878;-38.13080360867914
1739209810.879191;-45.120503652039325
1739209810.879194;-45.120503652039325
1739209810.879197;-38.13080360867914
1739209810.8792;-38.13080360867914
1739209810.879203;-45.120503652039325
1739209810.8792062;-45.120503652039325
1739209810.8792093;-45.120503652039325
1739209810.8792124;-30.49652367304973
1739209810.8792155;-33.981070128970906
1739209810.8792186;-38.13080360867914
1739209810.8792214;-38.13080360867914
1739209810.8792245;-38.13080360867914
1739209810.8792276;-38.13080360867914
1739209810.8792307;-45.120503652039325
1739209810.8792338;-38.13080360867914
1739209810.879237;-45.120503652039325
1739209810.87924;-45.120503652039325
1739209810.8792431;-45.120503652039325
1739209810.879246;-31.141103565318915
1739209810.879249;-33.981070128970906
1739209810.8792522;-45.120503652039325
1739209810.8792553;-45.120503652039325
1739209810.8792584;-38.13080360867914
1739209810.8792615;-38.13080360867914
1739209810.8792646;-45.120503652039325
1739209810.8792677;-45.120503652039325
1739209810.8792708;-45.120503652039325
1739209810.8792737;-38.13080360867914
1739209810.8792768;-38.13080360867914
1739209810.8792799;-45.120503652039325
1739209810.879283;-45.120503652039325
1739209810.879286;-31.141103565318915
1739209810.8792892;-33.981070128970906
1739209810.8792922;-45.120503652039325
1739209810.8792953;-45.120503652039325
1739209810.8792982;-45.120503652039325
1739209810.8793013;-38.13080360867914
1739209810.8793044;-45.120503652039325
1739209810.8793075;-45.120503652039325
1739209810.8793106;-45.120503652039325
1739209810.8793137;-33.981070128970956
1739209810.8793168;-45.120503652039325
1739209810.87932;-38.13080360867914
1739209810.879323;-38.13080360867914
1739209810.8793259;-38.13080360867914
1739209810.879329;-35.57807855764607
1739209810.879332;-45.120503652039325
1739209810.8793352;-33.981070128970906
1739209810.8793383;-28.992665084841942
1739209810.8793414;-35.57807855764607
1739209810.8793445;-38.13080360867914
1739209810.8793476;-45.120503652039325
1739209810.8793504;-35.57807855764607
1739209810.8793535;-32.816014438256545
1739209810.8793566;-38.13080360867914
1739209810.8793597;-45.120503652039325
1739209810.8793628;-35.57807855764607
1739209810.879366;-35.57807855764607
1739209810.879369;-38.13080360867914
1739209810.8793721;-45.120503652039325
1739209810.879375;-38.13080360867914
1739209810.879378;-38.13080360867914
1739209810.8793812;-45.120503652039325
1739209810.8793843;-38.13080360867914
1739209810.8793874;-38.13080360867914
1739209810.8793905;-38.13080360867914
1739209810.8793936;-38.13080360867914
1739209810.8793967;-45.120503652039325
1739209810.8793998;-45.120503652039325
1739209810.8794026;-45.120503652039325
1739209810.8794057;-45.120503652039325
1739209810.8794088;-38.13080360867914
1739209810.879412;-28.992665084841942
1739209810.879415;-38.13080360867914
1739209810.8794181;-45.120503652039325
1739209810.8794212;-32.816014438256545
1739209810.8794243;-33.981070128970906
1739209810.8794272;-45.120503652039325
1739209810.8794303;-38.13080360867914
1739209810.8794334;-38.13080360867914
1739209810.8794365;-32.816014438256545
1739209810.8794396;-45.120503652039325
1739209810.8794427;-38.13080360867914
1739209810.8794458;-45.120503652039325
1739209810.879449;-45.120503652039325
1739209810.879452;-45.120503652039325
1739209810.8794549;-38.13080360867914
1739209810.879458;-35.57807855764607
1739209810.879461;-28.992665084841942
1739209810.8794641;-45.120503652039325
1739209810.8794672;-35.57807855764607
1739209810.8794703;-38.13080360867914
1739209810.8794734;-38.13080360867914
1739209810.8794765;-45.120503652039325
1739209810.8794794;-45.120503652039325
1739209810.8794825;-45.120503652039325
1739209810.8794856;-38.13080360867914
1739209810.8794887;-38.13080360867914
1739209810.8794918;-38.13080360867914
1739209810.879495;-38.13080360867914
1739209810.879498;-45.120503652039325
1739209810.879501;-35.57807855764607
1739209810.879504;-45.120503652039325
1739209810.879507;-45.120503652039325
1739209810.8795102;-38.13080360867914
1739209810.8795133;-45.120503652039325
1739209810.8795164;-45.120503652039325
1739209810.8795195;-45.120503652039325
1739209810.8795226;-38.13080360867914
1739209810.8795257;-45.120503652039325
1739209810.8795288;-45.120503652039325
1739209810.8795316;-32.816014438256545
1739209810.8795347;-33.981070128970906
1739209810.8795378;-45.120503652039325
1739209810.879541;-38.13080360867914
1739209810.879544;-38.13080360867914
1739209810.879547;-38.13080360867914
1739209810.8795502;-33.981070128970906
1739209810.8795533;-45.120503652039325
1739209810.8795562;-45.120503652039325
1739209810.8795593;-45.120503652039325
1739209810.8795624;-38.13080360867914
1739209810.8795655;-45.120503652039325
1739209810.8795686;-45.120503652039325
1739209810.8795717;-45.120503652039325
1739209810.8795748;-38.13080360867914
1739209810.8795779;-45.120503652039325
1739209810.879581;-45.120503652039325
1739209810.8795838;-38.13080360867914
1739209810.879587;-45.120503652039325
1739209810.87959;-38.13080360867914
1739209810.8795931;-45.120503652039325
1739209810.8795962;-38.13080360867914
1739209810.8795993;-45.120503652039325
1739209810.8796024;-38.13080360867914
1739209810.8796055;-45.120503652039325
1739209810.8796084;-38.13080360867914
1739209810.8796115;-32.816014438256545
1739209810.8796146;-38.13080360867914
1739209810.8796177;-45.120503652039325
1739209810.8796208;-38.13080360867914
1739209810.879624;-35.57807855764607
1739209810.879627;-45.120503652039325
1739209810.87963;-45.120503652039325
1739209810.879633;-45.120503652039325
1739209810.879636;-45.120503652039325
1739209810.8796391;-45.120503652039325
1739209810.8796422;-35.57807855764607
1739209810.8796453;-38.13080360867914
1739209810.8796484;-45.120503652039325
1739209810.8796515;-45.120503652039325
1739209810.8796546;-45.120503652039325
1739209810.8796577;-45.120503652039325
1739209810.8796606;-45.120503652039325
1739209810.8796637;-45.120503652039325
1739209810.8796668;-45.120503652039325
1739209810.87967;-38.13080360867914
1739209810.879673;-31.141103565318893
1739209810.879676;-38.13080360867914
1739209810.8796792;-35.57807855764607
1739209810.8796823;-45.120503652039325
1739209810.8796852;-35.57807855764607
1739209810.8796883;-38.13080360867914
1739209810.8796914;-45.120503652039325
1739209810.8796945;-45.120503652039325
1739209810.8796976;-45.120503652039325
1739209810.8797007;-45.120503652039325
1739209810.8797038;-38.13080360867914
1739209810.8797069;-38.13080360867914
1739209810.87971;-38.13080360867914
1739209810.8797128;-38.13080360867914
1739209810.879716;-35.57807855764607
1739209810.879719;-45.120503652039325
1739209810.879722;-45.120503652039325
1739209810.8797252;-38.13080360867914
1739209810.8797283;-35.57807855764607
1739209810.8797314;-33.981070128970906
1739209810.8797345;-28.21854285175415
1739209810.8797374;-35.57807855764607
1739209810.8797405;-38.13080360867914
1739209810.8797436;-33.981070128970906
1739209810.8797467;-35.57807855764607
1739209810.8797498;-38.13080360867914
1739209810.8797529;-38.13080360867914
1739209810.879756;-45.120503652039325
1739209810.879759;-45.120503652039325
1739209810.879762;-38.13080360867914
1739209810.879765;-35.57807855764607
1739209810.8797681;-38.13080360867914
1739209810.8797712;-45.120503652039325
1739209810.8797743;-45.120503652039325
1739209810.8797774;-45.120503652039325
1739209810.8797805;-38.13080360867914
1739209810.8797836;-45.120503652039325
1739209810.8797867;-45.120503652039325
1739209810.8797896;-35.57807855764607
1739209810.8797927;-38.13080360867914
1739209810.8797958;-45.120503652039325
1739209810.879799;-38.13080360867914
1739209810.879802;-38.13080360867914
1739209810.879805;-38.13080360867914
1739209810.8798082;-29.438486411369333
1739209810.8798113;-33.981070128970906
1739209810.8798141;-45.120503652039325
1739209810.8798172;-38.13080360867914
1739209810.8798203;-35.57807855764607
1739209810.8798234;-45.120503652039325
1739209810.8798265;-45.120503652039325
1739209810.8798296;-38.13080360867914
1739209810.8798327;-38.13080360867914
1739209810.8798358;-45.120503652039325
1739209810.879839;-45.120503652039325
1739209810.8798418;-45.120503652039325
1739209810.879845;-45.120503652039325
1739209810.879848;-38.13080360867914
1739209810.879851;-38.13080360867914
1739209810.8798542;-45.120503652039325
1739209810.8798573;-28.58837851428586
1739209810.8798604;-31.141103565318915
1739209810.8798635;-45.120503652039325
1739209810.8798664;-38.13080360867914
1739209810.8798695;-35.57807855764607
1739209810.8798726;-45.120503652039325
1739209810.8798757;-38.13080360867914
1739209810.8798788;-38.13080360867914
1739209810.8798819;-45.120503652039325
1739209810.879885;-38.13080360867914
1739209810.879888;-45.120503652039325
1739209810.879891;-38.13080360867914
1739209810.879894;-38.13080360867914
1739209810.879897;-38.13080360867914
1739209810.8799002;-45.120503652039325
1739209810.8799033;-31.141103565318915
1739209810.8799064;-45.120503652039325
1739209810.8799095;-38.13080360867914
1739209810.8799126;-33.981070128970906
1739209810.8799157;-33.981070128970906
1739209810.8799186;-45.120503652039325
1739209810.8799217;-38.13080360867914
1739209810.8799248;-38.13080360867914
1739209810.8799279;-38.13080360867914
1739209810.879931;-33.981070128970906
1739209810.879934;-35.57807855764607
1739209810.8799372;-35.57807855764607
1739209810.8799403;-35.57807855764607
1739209810.8799431;-38.13080360867914
1739209810.8799462;-38.13080360867914
1739209810.8799493;-35.57807855764607
1739209810.8799524;-38.13080360867914
1739209810.8799555;-45.120503652039325
1739209810.8799586;-45.120503652039325
1739209810.8799617;-45.120503652039325
1739209810.8799648;-45.120503652039325
1739209810.8799677;-45.120503652039325
1739209810.8799708;-38.13080360867914
1739209810.879974;-45.120503652039325
1739209810.879977;-45.120503652039325
1739209810.87998;-45.120503652039325
1739209810.8799832;-45.120503652039325
1739209810.8799863;-45.120503652039325
1739209810.8799894;-38.13080360867914
1739209810.8799925;-45.120503652039325
1739209810.8799953;-45.120503652039325
1739209810.8799984;-38.13080360867914
1739209810.8800015;-45.120503652039325
1739209810.8800046;-38.13080360867914
1739209810.8800077;-33.981070128970906
1739209810.8800108;-45.120503652039325
1739209810.880014;-38.13080360867914
1739209810.880017;-38.13080360867914
1739209810.88002;-35.57807855764607
1739209810.880023;-32.816014438256545
1739209810.880026;-38.13080360867914
1739209810.8800292;-38.13080360867914
1739209810.8800323;-33.981070128970906
1739209810.8800354;-45.120503652039325
1739209810.8800385;-38.13080360867914
1739209810.8800416;-45.120503652039325
1739209810.8800447;-38.13080360867914
1739209810.8800476;-45.120503652039325
1739209810.8800507;-38.13080360867914
1739209810.8800538;-35.57807855764607
1739209810.8800569;-38.13080360867914
1739209810.88006;-35.57807855764607
1739209810.880063;-38.13080360867914
1739209810.8800662;-38.13080360867914
1739209810.8800693;-33.981070128970906
1739209810.880072;-32.816014438256545
1739209810.8800752;-38.13080360867914
1739209810.8800783;-45.120503652039325
1739209810.8800814;-33.981070128970906
1739209810.8800845;-32.816014438256545
1739209810.8800876;-38.13080360867914
1739209810.8800907;-45.120503652039325
1739209810.8800938;-45.120503652039325
1739209810.8800967;-35.57807855764607
1739209810.8800998;-45.120503652039325
1739209810.8801029;-38.13080360867914
1739209810.880106;-33.981070128970906
1739209810.880109;-38.13080360867914
1739209810.8801122;-38.13080360867914
1739209810.8801153;-38.13080360867914
1739209810.8801184;-45.120503652039325
1739209810.8801215;-45.120503652039325
1739209810.8801243;-38.13080360867914
1739209810.8801274;-45.120503652039325
1739209810.8801305;-31.141103565318915
1739209810.8801336;-33.981070128970906
1739209810.8801367;-38.13080360867914
1739209810.8801398;-35.57807855764607
1739209810.880143;-35.57807855764607
1739209810.880146;-38.13080360867914
1739209810.880149;-38.13080360867914
1739209810.880152;-38.13080360867914
1739209810.880155;-38.13080360867914
1739209810.8801582;-38.13080360867914
1739209810.8801613;-38.13080360867914
1739209810.8801644;-45.120503652039325
1739209810.8801675;-45.120503652039325
1739209810.8801706;-35.57807855764607
1739209810.8801737;-38.13080360867914
1739209810.8801765;-38.13080360867914
1739209810.8801796;-45.120503652039325
1739209810.8801827;-38.13080360867914
1739209810.8801858;-33.981070128970906
1739209810.880189;-38.13080360867914
1739209810.880192;-45.120503652039325
1739209810.8801951;-38.13080360867914
1739209810.8801982;-38.13080360867914
1739209810.880201;-45.120503652039325
1739209810.8802042;-32.816014438256545
1739209810.8802073;-28.58837851428586
1739209810.8802104;-45.120503652039325
1739209810.8802135;-38.13080360867914
1739209810.8802166;-38.13080360867914
1739209810.8802197;-38.13080360867914
1739209810.8802228;-45.120503652039325
1739209810.8802257;-45.120503652039325
1739209810.8802288;-45.120503652039325
1739209810.8802319;-38.13080360867914
1739209810.880235;-33.981070128970906
1739209810.880238;-45.120503652039325
1739209810.8802412;-38.13080360867914
1739209810.8802443;-38.13080360867914
1739209810.8802474;-38.13080360867914
1739209810.8802505;-35.57807855764607
1739209810.8802533;-38.13080360867914
1739209810.8802564;-45.120503652039325
1739209810.8802595;-45.120503652039325
1739209810.8802626;-35.57807855764607
1739209810.8802657;-38.13080360867914
1739209810.8802688;-45.120503652039325
1739209810.880272;-38.13080360867914
1739209810.880275;-45.120503652039325
1739209810.8802779;-38.13080360867914
1739209810.880281;-35.57807855764607
1739209810.880284;-38.13080360867914
1739209810.8802872;-35.57807855764607
1739209810.8802903;-31.141103565318915
1739209810.8802934;-45.120503652039325
1739209810.8802965;-45.120503652039325
1739209810.8802996;-38.13080360867914
1739209810.8803027;-45.120503652039325
1739209810.8803055;-45.120503652039325
1739209810.8803086;-45.120503652039325
1739209810.8803117;-35.57807855764607
1739209810.8803148;-45.120503652039325
1739209810.880318;-45.120503652039325
1739209810.880321;-32.816014438256545
1739209810.8803241;-38.13080360867914
1739209810.8803272;-38.13080360867914
1739209810.88033;-35.57807855764607
1739209810.8803332;-38.13080360867914
1739209810.8803363;-35.57807855764607
1739209810.8803394;-38.13080360867914
1739209810.8803425;-45.120503652039325
1739209810.8803456;-45.120503652039325
1739209810.8803487;-38.13080360867914
1739209810.8803518;-45.120503652039325
1739209810.8803546;-45.120503652039325
1739209810.8803577;-38.13080360867914
1739209810.8803608;-45.120503652039325
1739209810.880364;-45.120503652039325
1739209810.880367;-38.13080360867914
1739209810.8803701;-38.13080360867914
1739209810.8803732;-45.120503652039325
1739209810.8803763;-38.13080360867914
1739209810.8803794;-38.13080360867914
1739209810.8803823;-45.120503652039325
1739209810.8803854;-35.57807855764607
1739209810.8803885;-38.13080360867914
1739209810.8803916;-45.120503652039325
1739209810.8803947;-38.13080360867914
1739209810.8803978;-35.57807855764607
1739209810.880401;-38.13080360867914
1739209810.880404;-45.120503652039325
1739209810.8804069;-38.13080360867914
1739209810.88041;-38.13080360867914
1739209810.880413;-45.120503652039325
1739209810.8804162;-38.13080360867914
1739209810.8804193;-38.13080360867914
1739209810.8804224;-38.13080360867914
1739209810.8804255;-38.13080360867914
1739209810.8804286;-45.120503652039325
1739209810.8804317;-35.57807855764607
1739209810.8804345;-35.57807855764607
1739209810.8804376;-33.981070128970906
1739209810.8804407;-45.120503652039325
1739209810.8804438;-45.120503652039325
1739209810.880447;-45.120503652039325
1739209810.88045;-45.120503652039325
1739209810.880453;-38.13080360867914
1739209810.8804562;-38.13080360867914
1739209810.880459;-45.120503652039325
1739209810.8804622;-45.120503652039325
1739209810.8804653;-38.13080360867914
1739209810.8804684;-33.981070128970906
1739209810.8804715;-45.120503652039325
1739209810.8804746;-38.13080360867914
1739209810.8804777;-38.13080360867914
1739209810.8804808;-28.992665084841942
1739209810.8804836;-45.120503652039325
1739209810.8804867;-38.13080360867914
1739209810.8804898;-35.57807855764607
1739209810.880493;-38.13080360867914
1739209810.880496;-38.13080360867914
1739209810.8804991;-38.13080360867914
1739209810.8805022;-45.120503652039325
1739209810.8805053;-38.13080360867914
1739209810.8805084;-35.57807855764607
1739209810.8805113;-38.13080360867914
1739209810.8805144;-45.120503652039325
1739209810.8805175;-38.13080360867914
1739209810.8805206;-45.120503652039325
1739209810.8805237;-38.13080360867914
1739209810.8805268;-38.13080360867914
1739209810.8805299;-38.13080360867914
1739209810.880533;-45.120503652039325
1739209810.8805358;-45.120503652039325
1739209810.880539;-38.13080360867914
1739209810.880542;-33.981070128970906
1739209810.8805451;-45.120503652039325
1739209810.8805482;-38.13080360867914
1739209810.8805513;-45.120503652039325
1739209810.8805544;-45.120503652039325
1739209810.8805575;-32.816014438256545
1739209810.8805606;-31.141103565318915
1739209810.8805635;-45.120503652039325
1739209810.8805666;-45.120503652039325
1739209810.8805697;-38.13080360867914
1739209810.8805728;-32.816014438256545
1739209810.880576;-38.13080360867914
1739209810.880579;-32.816014438256545
1739209810.880582;-38.13080360867914
1739209810.8805852;-45.120503652039325
1739209810.880588;-45.120503652039325
1739209810.8805912;-38.13080360867914
1739209810.8805943;-38.13080360867914
1739209810.8805974;-38.13080360867914
1739209810.8806005;-45.120503652039325
1739209810.8806036;-31.141103565318915
1739209810.8806067;-38.13080360867914
1739209810.8806098;-38.13080360867914
1739209810.8806126;-45.120503652039325
1739209810.8806157;-38.13080360867914
1739209810.8806188;-45.120503652039325
1739209810.880622;-38.13080360867914
1739209810.880625;-38.13080360867914
1739209810.8765945;-28.218542851754187
1739209810.876597;-26.991370085610747
1739209810.8765993;-30.49652367304973
1739209810.8766015;-32.81601443825658
1739209810.8766038;-28.992665084841942
1739209810.8766062;-35.57807855764607
1739209810.8766084;-45.120503652039325
1739209810.8766108;-28.992665084841967
1739209810.8766131;-20.511525224473814
1739209810.8766153;-24.746238672633048
1739209810.8766177;-33.981070128970906
1739209810.87662;-38.13080360867914
1739209810.8766224;-28.992665084841942
1739209810.8766246;-33.981070128970906
1739209810.876627;-27.267205301931607
1739209810.8766294;-31.141103565318915
1739209810.8766315;-32.816014438256545
1739209810.876634;-24.151403521958727
1739209810.8766363;-30.49652367304973
1739209810.8766384;-28.992665084841942
1739209810.8766408;-38.13080360867914
1739209810.8766432;-33.981070128970906
1739209810.8766456;-31.141103565318915
1739209810.8766477;-32.816014438256545
1739209810.87665;-31.141103565318915
1739209810.8766525;-27.87774495603143
1739209810.8766546;-28.992665084841942
1739209810.876657;-32.81601443825658
1739209810.8766594;-33.981070128970956
1739209810.8766615;-29.438486411369333
1739209810.876664;-45.120503652039325
1739209810.8766663;-31.141103565318893
1739209810.8766687;-38.13080360867914
1739209810.8766708;-33.981070128970906
1739209810.8766732;-32.816014438256545
1739209810.8766756;-31.141103565318893
1739209810.8766778;-28.992665084841942
1739209810.8766801;-38.13080360867914
1739209810.8766825;-45.120503652039325
1739209810.8766847;-31.141103565318915
1739209810.876687;-29.438486411369333
1739209810.8766894;-35.57807855764607
1739209810.8766918;-27.8777449560314
1739209810.876694;-38.13080360867914
1739209810.8766963;-33.981070128970906
1739209810.8766987;-33.981070128970906
1739209810.8767009;-45.120503652039325
1739209810.8767033;-35.57807855764607
1739209810.8767056;-31.141103565318915
1739209810.8767078;-28.992665084841967
1739209810.8767102;-38.13080360867914
1739209810.8767126;-28.58837851428586
1739209810.876715;-32.81601443825658
1739209810.876717;-31.141103565318915
1739209810.8767195;-31.141103565318915
1739209810.8767219;-33.981070128970906
1739209810.876724;-35.57807855764607
1739209810.8767264;-33.981070128970906
1739209810.8767288;-27.8777449560314
1739209810.876731;-33.981070128970906
1739209810.8767333;-25.62660358559016
1739209810.8767357;-28.992665084841942
1739209810.876738;-33.981070128970906
1739209810.8767402;-31.141103565318893
1739209810.8767426;-31.141103565318915
1739209810.876745;-32.816014438256545
1739209810.8767471;-35.57807855764607
1739209810.8767495;-33.981070128970906
1739209810.876752;-30.49652367304973
1739209810.876754;-38.13080360867914
1739209810.8767564;-31.141103565318893
1739209810.8767588;-32.816014438256545
1739209810.8767612;-31.141103565318893
1739209810.8767633;-33.981070128970906
1739209810.8767657;-28.21854285175415
1739209810.876768;-23.38864096791655
1739209810.8767703;-26.991370085610747
1739209810.8767726;-31.14110356531892
1739209810.876775;-32.81601443825658
1739209810.8767772;-38.13080360867914
1739209810.8767796;-45.120503652039325
1739209810.876782;-25.826314394896357
1739209810.8767843;-27.8777449560314
1739209810.8767865;-28.58837851428586
1739209810.8767889;-31.141103565318893
1739209810.8767912;-29.438486411369347
1739209810.8767934;-45.120503652039325
1739209810.8767958;-22.448786368009156
1739209810.8767982;-33.981070128970956
1739209810.8768003;-28.992665084841942
1739209810.8768027;-33.981070128970906
1739209810.876805;-38.13080360867914
1739209810.8768075;-35.57807855764607
1739209810.8768096;-45.120503652039325
1739209810.876812;-38.13080360867914
1739209810.8768144;-38.13080360867914
1739209810.8768165;-32.816014438256545
1739209810.876819;-45.120503652039325
1739209810.8768213;-38.13080360867914
1739209810.8768234;-35.57807855764607
1739209810.8768258;-38.13080360867914
1739209810.8768282;-31.141103565318915
1739209810.8768306;-24.746238672633048
1739209810.8768327;-26.03565346325281
1739209810.876835;-28.992665084841967
1739209810.8768375;-33.981070128970956
1739209810.8768396;-33.981070128970906
1739209810.876842;-28.58837851428586
1739209810.8768444;-28.992665084841967
1739209810.8768466;-25.826314394896357
1739209810.876849;-25.826314394896357
1739209810.8768513;-29.438486411369375
1739209810.8768537;-28.992665084841942
1739209810.8768559;-28.21854285175415
1739209810.8768582;-26.991370085610747
1739209810.8768606;-27.8777449560314
1739209810.8768628;-33.981070128970906
1739209810.8768651;-38.13080360867914
1739209810.8768675;-31.141103565318915
1739209810.8768697;-35.57807855764607
1739209810.876872;-45.120503652039325
1739209810.8768744;-38.13080360867914
1739209810.8768768;-28.992665084841942
1739209810.876879;-45.120503652039325
1739209810.8768814;-31.141103565318893
1739209810.8768837;-38.13080360867914
1739209810.876886;-45.120503652039325
1739209810.8768883;-25.826314394896354
1739209810.8768907;-27.877744956031417
1739209810.8768928;-28.58837851428586
1739209810.8768952;-25.826314394896354
1739209810.8768976;-28.992665084841942
