CAN Message; 0x98:00007fc0e89c0ef1
1739209833.8207242;-38.13080360867914
1739209833.8207278;-33.981070128970906
1739209833.8207314;-31.141103565318915
1739209833.8207352;-38.13080360867914
1739209833.8207388;-38.13080360867914
1739209833.8207424;-38.13080360867914
1739209833.820746;-45.120503652039325
1739209833.8207495;-45.120503652039325
1739209833.820753;-45.120503652039325
1739209833.8207567;-38.13080360867914
1739209833.8207605;-45.120503652039325
1739209833.820764;-38.13080360867914
1739209833.8207676;-38.13080360867914
1739209833.8207712;-38.13080360867914
1739209833.8207748;-33.981070128970906
1739209833.8207784;-45.120503652039325
1739209833.820782;-45.120503652039325
1739209833.8207858;-45.120503652039325
1739209833.8207893;-35.57807855764607
1739209833.820793;-35.57807855764607
1739209833.8207965;-33.981070128970906
1739209833.8208;-38.13080360867914
1739209833.8208036;-38.13080360867914
1739209833.8208072;-38.13080360867914
1739209833.820811;-45.120503652039325
1739209833.8208146;-33.981070128970906
1739209833.8208182;-38.13080360867914
1739209833.8208218;-45.120503652039325
1739209833.8208253;-32.816014438256545
1739209833.820829;-35.57807855764607
1739209833.8208325;-45.120503652039325
1739209833.820836;-45.120503652039325
1739209833.82084;-33.981070128970906
1739209833.8208435;-38.13080360867914
1739209833.820847;-45.120503652039325
1739209833.8208506;-45.120503652039325
1739209833.8208542;-38.13080360867914
1739209833.8208578;-35.57807855764607
1739209833.8208613;-38.13080360867914
1739209833.8208652;-45.120503652039325
1739209833.8208687;-38.13080360867914
1739209833.8208723;-38.13080360867914
1739209833.820876;-38.13080360867914
1739209833.8208795;-38.13080360867914
1739209833.820883;-45.120503652039325
1739209833.8208866;-45.120503652039325
1739209833.8208904;-38.13080360867914
1739209833.820894;-38.13080360867914
1739209833.8208976;-45.120503652039325
1739209833.8209012;-38.13080360867914
1739209833.8209047;-45.120503652039325
1739209833.8209083;-45.120503652039325
1739209833.820912;-45.120503652039325
1739209833.8209157;-38.13080360867914
1739209833.8209193;-38.13080360867914
1739209833.8209229;-45.120503652039325
1739209833.8209264;-45.120503652039325
1739209833.82093;-45.120503652039325
1739209833.8209336;-38.13080360867914
1739209833.8209372;-38.13080360867914
1739209833.8209407;-45.120503652039325
1739209833.8209445;-38.13080360867914
1739209833.8209481;-35.57807855764607
1739209833.8209517;-33.981070128970906
1739209833.8209553;-45.120503652039325
1739209833.8209589;-38.13080360867914
1739209833.8209624;-35.57807855764607
1739209833.820966;-35.57807855764607
1739209833.8209698;-38.13080360867914
1739209833.8209734;-35.57807855764607
1739209833.820977;-45.120503652039325
1739209833.8209805;-45.120503652039325
1739209833.8209841;-45.120503652039325
1739209833.8209877;-38.13080360867914
1739209833.8209913;-45.120503652039325
1739209833.820995;-45.120503652039325
1739209833.8209987;-35.57807855764607
1739209833.8210022;-38.13080360867914
1739209833.8210058;-38.13080360867914
1739209833.8210094;-38.13080360867914
1739209833.821013;-35.57807855764607
1739209833.8210166;-38.13080360867914
1739209833.8210204;-32.816014438256545
1739209833.821024;-32.816014438256545
1739209833.8210275;-38.13080360867914
1739209833.821031;-35.57807855764607
1739209833.8210347;-38.13080360867914
1739209833.8210382;-35.57807855764607
1739209833.8210418;-33.981070128970906
1739209833.8210454;-33.981070128970906
1739209833.8210492;-45.120503652039325
1739209833.8210528;-35.57807855764607
1739209833.8210564;-35.57807855764607
1739209833.82106;-38.13080360867914
1739209833.8210635;-45.120503652039325
1739209833.821067;-38.13080360867914
1739209833.8210707;-38.13080360867914
1739209833.8210745;-45.120503652039325
1739209833.821078;-45.120503652039325
1739209833.8210816;-38.13080360867914
1739209833.8210852;-38.13080360867914
1739209833.8210888;-45.120503652039325
1739209833.8210924;-45.120503652039325
1739209833.821096;-45.120503652039325
1739209833.8210998;-35.57807855764607
1739209833.8211033;-38.13080360867914
1739209833.821107;-33.981070128970906
1739209833.8211105;-27.267205301931607
1739209833.821114;-45.120503652039325
1739209833.8211176;-45.120503652039325
1739209833.8211212;-38.13080360867914
1739209833.821125;-35.57807855764607
1739209833.8211286;-45.120503652039325
1739209833.8211322;-33.981070128970906
1739209833.8211358;-45.120503652039325
1739209833.8211393;-33.981070128970956
1739209833.821143;-45.120503652039325
1739209833.8211465;-45.120503652039325
1739209833.82115;-38.13080360867914
1739209833.8211539;-45.120503652039325
1739209833.8211575;-38.13080360867914
1739209833.821161;-45.120503652039325
1739209833.8211646;-38.13080360867914
1739209833.8211682;-33.981070128970906
1739209833.8211718;-45.120503652039325
1739209833.8211753;-45.120503652039325
1739209833.8211792;-45.120503652039325
1739209833.8211827;-45.120503652039325
1739209833.8211863;-45.120503652039325
1739209833.8211899;-38.13080360867914
1739209833.8211935;-38.13080360867914
1739209833.821197;-38.13080360867914
1739209833.8212006;-45.120503652039325
1739209833.8212044;-38.13080360867914
1739209833.821208;-38.13080360867914
1739209833.8212116;-33.981070128970906
1739209833.8212152;-45.120503652039325
1739209833.8212187;-45.120503652039325
1739209833.8212223;-35.57807855764607
1739209833.821226;-45.120503652039325
1739209833.8212295;-45.120503652039325
1739209833.8212333;-45.120503652039325
1739209833.8212368;-45.120503652039325
1739209833.8212404;-45.120503652039325
1739209833.821244;-45.120503652039325
1739209833.8212476;-38.13080360867914
1739209833.8212512;-35.57807855764607
1739209833.8212547;-31.141103565318915
1739209833.8212585;-45.120503652039325
1739209833.8212621;-45.120503652039325
1739209833.8212657;-38.13080360867914
1739209833.8212693;-35.57807855764607
1739209833.8212729;-38.13080360867914
1739209833.8212764;-45.120503652039325
1739209833.82128;-38.13080360867914
1739209833.8212838;-38.13080360867914
1739209833.8212874;-45.120503652039325
1739209833.821291;-38.13080360867914
1739209833.8212945;-38.13080360867914
1739209833.8212981;-38.13080360867914
1739209833.8213017;-38.13080360867914
1739209833.8213053;-45.120503652039325
1739209833.821309;-45.120503652039325
1739209833.8213127;-45.120503652039325
1739209833.8213162;-38.13080360867914
1739209833.8213198;-38.13080360867914
1739209833.8213234;-45.120503652039325
1739209833.821327;-38.13080360867914
1739209833.8213305;-38.13080360867914
1739209833.8213341;-45.120503652039325
1739209833.821338;-45.120503652039325
1739209833.8213415;-38.13080360867914
1739209833.821345;-31.141103565318915
1739209833.8213487;-38.13080360867914
1739209833.8213522;-38.13080360867914
1739209833.8213558;-45.120503652039325
1739209833.8213594;-35.57807855764607
1739209833.8213632;-38.13080360867914
1739209833.8213668;-45.120503652039325
1739209833.8213704;-45.120503652039325
1739209833.821374;-38.13080360867914
1739209833.8213775;-35.57807855764607
1739209833.821381;-45.120503652039325
1739209833.8213847;-45.120503652039325
1739209833.8213885;-45.120503652039325
1739209833.821392;-38.13080360867914
1739209833.8213956;-38.13080360867914
1739209833.8213992;-45.120503652039325
1739209833.8214028;-35.57807855764607
1739209833.8214064;-38.13080360867914
1739209833.82141;-45.120503652039325
1739209833.8214138;-38.13080360867914
1739209833.8214173;-31.141103565318915
1739209833.821421;-38.13080360867914
1739209833.8214245;-45.120503652039325
1739209833.821428;-45.120503652039325
1739209833.8214316;-31.141103565318915
1739209833.8214352;-45.120503652039325
1739209833.8214388;-45.120503652039325
1739209833.8214426;-45.120503652039325
1739209833.8214462;-45.120503652039325
1739209833.8214498;-45.120503652039325
1739209833.8214533;-38.13080360867914
1739209833.821457;-45.120503652039325
1739209833.8214605;-38.13080360867914
1739209833.821464;-38.13080360867914
1739209833.8214679;-45.120503652039325
1739209833.8214715;-38.13080360867914
1739209833.821475;-38.13080360867914
1739209833.8214786;-35.57807855764607
1739209833.8214822;-45.120503652039325
1739209833.8214858;-38.13080360867914
1739209833.8214893;-25.826314394896354
1739209833.8214931;-35.57807855764607
1739209833.8214967;-45.120503652039325
1739209833.8215003;-45.120503652039325
1739209833.8215039;-35.57807855764607
1739209833.8215075;-38.13080360867914
1739209833.821511;-45.120503652039325
1739209833.8215146;-38.13080360867914
1739209833.8215184;-38.13080360867914
1739209833.821522;-45.120503652039325
1739209833.8215256;-38.13080360867914
1739209833.8215292;-38.13080360867914
1739209833.8215327;-45.120503652039325
1739209833.8215363;-38.13080360867914
1739209833.8215399;-38.13080360867914
1739209833.8215435;-38.13080360867914
1739209833.8215473;-35.57807855764607
1739209833.8215508;-38.13080360867914
1739209833.8215544;-45.120503652039325
1739209833.821558;-35.57807855764607
1739209833.8215616;-38.13080360867914
1739209833.8215652;-38.13080360867914
1739209833.8215687;-35.57807855764607
1739209833.8215725;-38.13080360867914
1739209833.821576;-45.120503652039325
1739209833.8215797;-38.13080360867914
1739209833.8215833;-38.13080360867914
1739209833.8215868;-45.120503652039325
1739209833.8215904;-38.13080360867914
1739209833.821594;-38.13080360867914
1739209833.8215978;-38.13080360867914
1739209833.8216014;-33.981070128970906
1739209833.821605;-35.57807855764607
1739209833.8216085;-45.120503652039325
1739209833.8216121;-35.57807855764607
1739209833.8216157;-38.13080360867914
1739209833.8216193;-45.120503652039325
1739209833.821623;-45.120503652039325
1739209833.8216267;-45.120503652039325
1739209833.8216302;-45.120503652039325
1739209833.8216338;-28.21854285175415
1739209833.8216374;-30.49652367304973
1739209833.821641;-45.120503652039325
1739209833.8216445;-38.13080360867914
1739209833.8216481;-38.13080360867914
1739209833.821652;-45.120503652039325
1739209833.8216555;-45.120503652039325
1739209833.821659;-38.13080360867914
1739209833.8216627;-38.13080360867914
1739209833.8216662;-33.981070128970956
1739209833.8216698;-35.57807855764607
1739209833.8216734;-45.120503652039325
1739209833.8216772;-45.120503652039325
1739209833.8216808;-38.13080360867914
1739209833.8216844;-45.120503652039325
1739209833.821688;-45.120503652039325
1739209833.8216915;-29.438486411369333
1739209833.821695;-29.438486411369333
1739209833.8216987;-45.120503652039325
1739209833.8217025;-45.120503652039325
1739209833.821706;-35.57807855764607
1739209833.8217096;-32.816014438256545
1739209833.8217132;-45.120503652039325
1739209833.8217168;-45.120503652039325
1739209833.8217204;-45.120503652039325
1739209833.821724;-45.120503652039325
1739209833.8217275;-45.120503652039325
1739209833.8217313;-45.120503652039325
1739209833.821735;-38.13080360867914
1739209833.8217385;-38.13080360867914
1739209833.821742;-38.13080360867914
1739209833.8217456;-45.120503652039325
1739209833.8217492;-33.981070128970906
1739209833.8217528;-33.981070128970906
1739209833.8217566;-45.120503652039325
1739209833.8217602;-45.120503652039325
1739209833.8217638;-38.13080360867914
1739209833.8217673;-45.120503652039325
1739209833.821771;-45.120503652039325
1739209833.8217745;-45.120503652039325
1739209833.821778;-38.13080360867914
1739209833.8217819;-33.981070128970906
1739209833.8217854;-45.120503652039325
1739209833.821789;-45.120503652039325
1739209833.8217926;-38.13080360867914
1739209833.8217962;-32.816014438256545
1739209833.8217998;-38.13080360867914
1739209833.8218033;-45.120503652039325
1739209833.8218071;-33.981070128970906
1739209833.8218107;-45.120503652039325
1739209833.8218143;-45.120503652039325
1739209833.8218179;-38.13080360867914
1739209833.8218215;-45.120503652039325
1739209833.821825;-45.120503652039325
1739209833.8218286;-38.13080360867914
1739209833.8218322;-45.120503652039325
1739209833.821836;-45.120503652039325
1739209833.8218396;-38.13080360867914
1739209833.8218431;-45.120503652039325
1739209833.8218467;-45.120503652039325
1739209833.8218503;-38.13080360867914
1739209833.8218539;-38.13080360867914
1739209833.8218575;-38.13080360867914
1739209833.8218613;-35.57807855764607
1739209833.8218648;-45.120503652039325
1739209833.8218684;-38.13080360867914
1739209833.821872;-38.13080360867914
1739209833.8218756;-38.13080360867914
1739209833.8218791;-45.120503652039325
1739209833.8218827;-35.57807855764607
1739209833.8218865;-38.13080360867914
1739209833.82189;-45.120503652039325
1739209833.8218937;-45.120503652039325
1739209833.8218973;-38.13080360867914
1739209833.8219008;-38.13080360867914
1739209833.8219044;-45.120503652039325
1739209833.821908;-35.57807855764607
1739209833.8219118;-38.13080360867914
1739209833.8219154;-45.120503652039325
1739209833.821919;-45.120503652039325
1739209833.8219225;-38.13080360867914
1739209833.821926;-35.57807855764607
1739209833.8219297;-38.13080360867914
1739209833.8219333;-38.13080360867914
1739209833.8219368;-35.57807855764607
1739209833.8219407;-35.57807855764607
1739209833.8219442;-38.13080360867914
1739209833.8219478;-45.120503652039325
1739209833.8219514;-32.816014438256545
1739209833.821955;-38.13080360867914
1739209833.8219585;-45.120503652039325
1739209833.821962;-38.13080360867914
1739209833.821966;-38.13080360867914
1739209833.8219695;-45.120503652039325
1739209833.821973;-45.120503652039325
1739209833.8219767;-45.120503652039325
1739209833.8219802;-38.13080360867914
1739209833.8219838;-35.57807855764607
1739209833.8219874;-45.120503652039325
1739209833.8219912;-38.13080360867914
1739209833.8219948;-38.13080360867914
1739209833.8219984;-38.13080360867914
1739209833.822002;-45.120503652039325
1739209833.8220055;-45.120503652039325
1739209833.822009;-45.120503652039325
1739209833.8220127;-38.13080360867914
1739209833.8220165;-30.49652367304973
1739209833.82202;-38.13080360867914
1739209833.8220236;-45.120503652039325
1739209833.8220272;-38.13080360867914
1739209833.8220308;-35.57807855764607
1739209833.8220344;-38.13080360867914
1739209833.822038;-45.120503652039325
1739209833.8220415;-45.120503652039325
1739209833.8220453;-38.13080360867914
1739209833.822049;-45.120503652039325
1739209833.8220525;-45.120503652039325
1739209833.822056;-45.120503652039325
1739209833.8220596;-38.13080360867914
1739209833.8220632;-35.57807855764607
1739209833.8220668;-45.120503652039325
1739209833.8220706;-33.981070128970906
1739209833.8220742;-27.267205301931607
1739209833.8220778;-38.13080360867914
1739209833.8220813;-35.57807855764607
1739209833.822085;-35.57807855764607
1739209833.8220885;-33.981070128970906
1739209833.822092;-45.120503652039325
1739209833.8220959;-38.13080360867914
1739209833.8220994;-45.120503652039325
1739209833.822103;-45.120503652039325
1739209833.8221066;-45.120503652039325
1739209833.8221102;-35.57807855764607
1739209833.8221138;-38.13080360867914
1739209833.8221173;-45.120503652039325
1739209833.8221211;-45.120503652039325
1739209833.8221247;-45.120503652039325
1739209833.8221283;-38.13080360867914
1739209833.8221319;-28.992665084841967
1739209833.8221354;-38.13080360867914
1739209833.822139;-35.57807855764607
1739209833.8221426;-45.120503652039325
1739209833.8221462;-45.120503652039325
1739209833.82215;-38.13080360867914
1739209833.8221536;-45.120503652039325
1739209833.8221571;-38.13080360867914
1739209833.8221607;-26.991370085610722
1739209833.8221643;-38.13080360867914
1739209833.8221679;-45.120503652039325
1739209833.8221714;-45.120503652039325
1739209833.8221753;-45.120503652039325
1739209833.8221788;-45.120503652039325
1739209833.8221824;-38.13080360867914
1739209833.822186;-38.13080360867914
1739209833.8221896;-45.120503652039325
1739209833.8221931;-45.120503652039325
1739209833.8221967;-32.816014438256545
1739209833.8222005;-38.13080360867914
1739209833.822204;-45.120503652039325
1739209833.8222077;-38.13080360867914
1739209833.8222113;-45.120503652039325
1739209833.8222148;-35.57807855764607
1739209833.8222184;-45.120503652039325
1739209833.822222;-38.13080360867914
1739209833.8222256;-38.13080360867914
1739209833.8222294;-45.120503652039325
1739209833.822233;-45.120503652039325
1739209833.8222365;-38.13080360867914
1739209833.82224;-35.57807855764607
1739209833.8222437;-35.57807855764607
1739209833.8222473;-30.49652367304973
1739209833.8222508;-45.120503652039325
1739209833.8222547;-45.120503652039325
1739209833.8222582;-35.57807855764607
1739209833.8222618;-30.49652367304973
1739209833.8222654;-38.13080360867914
1739209833.822269;-38.13080360867914
1739209833.8222725;-35.57807855764607
1739209833.822276;-45.120503652039325
1739209833.82228;-33.981070128970906
1739209833.8222835;-45.120503652039325
1739209833.822287;-38.13080360867914
1739209833.8222907;-32.816014438256545
1739209833.8222942;-38.13080360867914
1739209833.8222978;-45.120503652039325
1739209833.8223014;-45.120503652039325
1739209833.8223052;-38.13080360867914
1739209833.8223088;-38.13080360867914
1739209833.8223124;-38.13080360867914
1739209833.822316;-38.13080360867914
1739209833.8223195;-45.120503652039325
1739209833.822323;-45.120503652039325
1739209833.8223267;-38.13080360867914
1739209833.8223302;-45.120503652039325
1739209833.822334;-45.120503652039325
1739209833.8223376;-38.13080360867914
1739209833.8223412;-38.13080360867914
1739209833.8223448;-38.13080360867914
1739209833.8223484;-38.13080360867914
1739209833.822352;-38.13080360867914
1739209833.8223555;-38.13080360867914
1739209833.8223593;-38.13080360867914
1739209833.822363;-45.120503652039325
1739209833.8223665;-38.13080360867914
1739209833.82237;-38.13080360867914
1739209833.8223736;-38.13080360867914
1739209833.8223772;-38.13080360867914
1739209833.8223808;-38.13080360867914
1739209833.8223846;-38.13080360867914
1739209833.8223882;-38.13080360867914
1739209833.8223917;-38.13080360867914
1739209833.8223953;-38.13080360867914
1739209833.822399;-38.13080360867914
1739209833.8224025;-35.57807855764607
1739209833.822406;-45.120503652039325
1739209833.8224099;-45.120503652039325
1739209833.8224134;-35.57807855764607
1739209833.822417;-38.13080360867914
1739209833.8224206;-45.120503652039325
1739209833.8224242;-35.57807855764607
1739209833.8224277;-35.57807855764607
1739209833.8224313;-38.13080360867914
1739209833.822435;-45.120503652039325
1739209833.8224387;-35.57807855764607
1739209833.8224423;-38.13080360867914
1739209833.8224459;-45.120503652039325
1739209833.8224494;-45.120503652039325
1739209833.822453;-38.13080360867914
1739209833.8224566;-38.13080360867914
1739209833.8224602;-45.120503652039325
1739209833.822464;-45.120503652039325
1739209833.8224676;-45.120503652039325
1739209833.8224711;-45.120503652039325
1739209833.8224747;-45.120503652039325
1739209833.8224783;-45.120503652039325
1739209833.8224819;-38.13080360867914
1739209833.8224854;-38.13080360867914
1739209833.8224893;-45.120503652039325
1739209833.8224928;-45.120503652039325
1739209833.8224964;-38.13080360867914
1739209833.8225;-45.120503652039325
1739209833.8225036;-38.13080360867914
1739209833.8225071;-45.120503652039325
1739209833.8225107;-31.141103565318915
1739209833.8225145;-38.13080360867914
1739209833.822518;-45.120503652039325
1739209833.8225217;-45.120503652039325
1739209833.8225253;-45.120503652039325
1739209833.8225288;-45.120503652039325
1739209833.8225324;-45.120503652039325
1739209833.822536;-38.13080360867914
1739209833.8225396;-30.49652367304973
1739209833.8225434;-38.13080360867914
1739209833.822547;-45.120503652039325
1739209833.8225505;-45.120503652039325
1739209833.822554;-45.120503652039325
1739209833.8225577;-45.120503652039325
1739209833.8225613;-45.120503652039325
1739209833.8225648;-38.13080360867914
1739209833.8225687;-31.141103565318915
1739209833.8225722;-38.13080360867914
1739209833.8225758;-45.120503652039325
1739209833.8225794;-35.57807855764607
1739209833.822583;-38.13080360867914
1739209833.8225865;-38.13080360867914
1739209833.82259;-45.120503652039325
1739209833.822594;-38.13080360867914
1739209833.8225975;-33.981070128970906
1739209833.822601;-33.981070128970906
1739209833.8226047;-33.981070128970906
1739209833.8226082;-45.120503652039325
1739209833.8226118;-45.120503652039325
1739209833.8226154;-45.120503652039325
1739209833.8226192;-38.13080360867914
1739209833.8226228;-45.120503652039325
1739209833.8226264;-38.13080360867914
1739209833.82263;-32.816014438256545
1739209833.8226335;-38.13080360867914
1739209833.822637;-45.120503652039325
1739209833.8226407;-45.120503652039325
1739209833.8226442;-45.120503652039325
1739209833.822648;-38.13080360867914
1739209833.8226516;-45.120503652039325
1739209833.8226552;-38.13080360867914
1739209833.8226588;-38.13080360867914
1739209833.8226624;-35.57807855764607
1739209833.822666;-38.13080360867914
1739209833.8226695;-45.120503652039325
1739209833.8226733;-35.57807855764607
1739209833.822677;-33.981070128970906
1739209833.8226805;-45.120503652039325
1739209833.822684;-28.992665084841942
1739209833.8226876;-28.992665084841942
1739209833.8226912;-38.13080360867914
1739209833.8226948;-45.120503652039325
1739209833.8226986;-33.981070128970906
1739209833.8227022;-33.981070128970906
1739209833.8227057;-38.13080360867914
1739209833.8227093;-45.120503652039325
1739209833.822713;-33.981070128970906
1739209833.8227165;-38.13080360867914
1739209833.82272;-38.13080360867914
1739209833.8227239;-45.120503652039325
1739209833.8227274;-45.120503652039325
1739209833.822731;-38.13080360867914
1739209833.8227346;-38.13080360867914
1739209833.8227382;-45.120503652039325
1739209833.8227417;-45.120503652039325
1739209833.8227453;-35.57807855764607
1739209833.822749;-35.57807855764607
1739209833.8227527;-33.981070128970906
1739209833.8227563;-45.120503652039325
1739209833.8227599;-45.120503652039325
1739209833.8227634;-38.13080360867914
1739209833.822767;-38.13080360867914
1739209833.8227706;-38.13080360867914
1739209833.8227742;-38.13080360867914
1739209833.822778;-45.120503652039325
1739209833.8227816;-38.13080360867914
1739209833.8227851;-35.57807855764607
1739209833.8227887;-38.13080360867914
1739209833.8227923;-45.120503652039325
1739209833.8227959;-45.120503652039325
1739209833.8227994;-45.120503652039325
1739209833.8228033;-45.120503652039325
1739209833.8228068;-45.120503652039325
1739209833.8228104;-38.13080360867914
1739209833.822814;-45.120503652039325
1739209833.8228176;-38.13080360867914
1739209833.8228211;-38.13080360867914
1739209833.8228247;-45.120503652039325
1739209833.8228283;-38.13080360867914
1739209833.822832;-33.981070128970906
1739209833.8228357;-45.120503652039325
1739209833.8228393;-33.981070128970906
1739209833.8228428;-38.13080360867914
1739209833.8228464;-38.13080360867914
1739209833.82285;-45.120503652039325
1739209833.8228536;-45.120503652039325
1739209833.8228574;-45.120503652039325
1739209833.822861;-38.13080360867914
1739209833.8228645;-38.13080360867914
1739209833.822868;-45.120503652039325
1739209833.8228717;-38.13080360867914
1739209833.8228753;-32.816014438256545
1739209833.8228788;-33.981070128970906
1739209833.8228827;-38.13080360867914
1739209833.8228862;-45.120503652039325
1739209833.8228898;-29.438486411369333
1739209833.8228934;-32.816014438256545
1739209833.822897;-45.120503652039325
1739209833.8229005;-45.120503652039325
1739209833.822904;-38.13080360867914
1739209833.822908;-33.981070128970906
1739209833.8229115;-45.120503652039325
1739209833.822915;-45.120503652039325
1739209833.8229187;-38.13080360867914
1739209833.8229222;-45.120503652039325
1739209833.8229258;-45.120503652039325
1739209833.8229294;-45.120503652039325
1739209833.822933;-45.120503652039325
1739209833.8229368;-45.120503652039325
1739209833.8229403;-45.120503652039325
1739209833.822944;-38.13080360867914
1739209833.8229475;-45.120503652039325
1739209833.822951;-38.13080360867914
1739209833.8229547;-38.13080360867914
1739209833.8229582;-45.120503652039325
1739209833.822962;-32.816014438256545
1739209833.8229656;-38.13080360867914
1739209833.8229692;-38.13080360867914
1739209833.8229728;-38.13080360867914
1739209833.8229764;-33.981070128970906
1739209833.82298;-32.816014438256545
1739209833.8229835;-38.13080360867914
1739209833.8229873;-33.981070128970906
1739209833.822991;-45.120503652039325
1739209833.8229945;-45.120503652039325
1739209833.822998;-45.120503652039325
1739209833.8230016;-45.120503652039325
1739209833.8230052;-45.120503652039325
1739209833.8230088;-38.13080360867914
1739209833.8230126;-35.57807855764607
1739209833.8230162;-38.13080360867914
1739209833.8230197;-45.120503652039325
1739209833.8230233;-45.120503652039325
1739209833.823027;-35.57807855764607
1739209833.8230305;-45.120503652039325
1739209833.823034;-32.816014438256545
1739209833.8230376;-30.49652367304973
1739209833.8230414;-38.13080360867914
1739209833.823045;-38.13080360867914
1739209833.8230486;-35.57807855764607
1739209833.8230522;-35.57807855764607
1739209833.8230557;-45.120503652039325
1739209833.8230593;-38.13080360867914
1739209833.823063;-38.13080360867914
1739209833.8230667;-38.13080360867914
1739209833.8230703;-45.120503652039325
1739209833.8230739;-45.120503652039325
1739209833.8230774;-35.57807855764607
1739209833.823081;-32.816014438256545
1739209833.8230846;-45.120503652039325
1739209833.8230882;-38.13080360867914
1739209833.823092;-33.981070128970906
1739209833.8230956;-32.81601443825658
1739209833.8230991;-45.120503652039325
1739209833.8231027;-45.120503652039325
1739209833.8231063;-38.13080360867914
1739209833.8231099;-38.13080360867914
1739209833.8231134;-38.13080360867914
1739209833.8231173;-45.120503652039325
1739209833.8231208;-33.981070128970906
1739209833.8231244;-28.992665084841942
1739209833.823128;-45.120503652039325
1739209833.8231316;-45.120503652039325
1739209833.8231351;-35.57807855764607
1739209833.8231387;-38.13080360867914
1739209833.8231423;-45.120503652039325
1739209833.823146;-38.13080360867914
1739209833.8231497;-45.120503652039325
1739209833.8231533;-45.120503652039325
1739209833.8231568;-38.13080360867914
1739209833.8231604;-45.120503652039325
1739209833.823164;-38.13080360867914
1739209833.8231676;-38.13080360867914
1739209833.8231714;-45.120503652039325
1739209833.823175;-38.13080360867914
1739209833.8231785;-45.120503652039325
1739209833.823182;-45.120503652039325
1739209833.8231857;-38.13080360867914
1739209833.8231893;-38.13080360867914
1739209833.8231928;-45.120503652039325
1739209833.8231966;-45.120503652039325
1739209833.8232002;-38.13080360867914
1739209833.8232038;-45.120503652039325
1739209833.8232074;-45.120503652039325
1739209833.823211;-35.57807855764607
1739209833.8232145;-32.816014438256545
1739209833.823218;-38.13080360867914
1739209833.823222;-45.120503652039325
1739209833.8232255;-35.57807855764607
1739209833.823229;-33.981070128970906
1739209833.8232327;-38.13080360867914
1739209833.8232362;-45.120503652039325
1739209833.8232398;-45.120503652039325
1739209833.8232434;-45.120503652039325
1739209833.823247;-45.120503652039325
1739209833.8232508;-45.120503652039325
1739209833.8232543;-38.13080360867914
1739209833.823258;-38.13080360867914
1739209833.8232615;-45.120503652039325
1739209833.823265;-45.120503652039325
1739209833.8232687;-45.120503652039325
1739209833.8232722;-45.120503652039325
1739209833.823276;-38.13080360867914
1739209833.8232796;-38.13080360867914
1739209833.8232832;-45.120503652039325
1739209833.8232868;-38.13080360867914
1739209833.8232903;-35.57807855764607
1739209833.823294;-38.13080360867914
1739209833.8232975;-35.57807855764607
1739209833.8233013;-33.981070128970906
1739209833.823305;-45.120503652039325
1739209833.8233085;-45.120503652039325
1739209833.823312;-38.13080360867914
1739209833.8233156;-35.57807855764607
1739209833.8233192;-45.120503652039325
1739209833.8233228;-45.120503652039325
1739209833.8233263;-45.120503652039325
1739209833.8233302;-38.13080360867914
1739209833.8233337;-45.120503652039325
1739209833.8233373;-45.120503652039325
1739209833.823341;-45.120503652039325
1739209833.8233445;-45.120503652039325
1739209833.823348;-38.13080360867914
1739209833.8233516;-38.13080360867914
1739209833.8233554;-38.13080360867914
1739209833.823359;-38.13080360867914
1739209833.8233626;-38.13080360867914
1739209833.8233662;-38.13080360867914
1739209833.8233697;-45.120503652039325
1739209833.8233733;-38.13080360867914
1739209833.823377;-38.13080360867914
1739209833.8233807;-38.13080360867914
1739209833.8233843;-38.13080360867914
1739209833.8233879;-45.120503652039325
1739209833.8233914;-45.120503652039325
1739209833.823395;-45.120503652039325
1739209833.8233986;-38.13080360867914
1739209833.8234022;-45.120503652039325
1739209833.823406;-45.120503652039325
1739209833.8234096;-45.120503652039325
1739209833.8234131;-45.120503652039325
1739209833.8234167;-45.120503652039325
1739209833.8234203;-45.120503652039325
1739209833.8234239;-38.13080360867914
1739209833.8234274;-38.13080360867914
1739209833.823431;-45.120503652039325
1739209833.8234348;-38.13080360867914
1739209833.8234384;-38.13080360867914
1739209833.823442;-45.120503652039325
1739209833.8234456;-26.487275050834715
1739209833.8234491;-45.120503652039325
1739209833.8234527;-45.120503652039325
1739209833.8234563;-38.13080360867914
1739209833.82346;-35.57807855764607
1739209833.8234637;-38.13080360867914
1739209833.8234673;-45.120503652039325
1739209833.8234708;-45.120503652039325
1739209833.8234744;-38.13080360867914
1739209833.823478;-38.13080360867914
1739209833.8234816;-38.13080360867914
1739209833.8234854;-45.120503652039325
1739209833.823489;-45.120503652039325
1739209833.8234925;-33.981070128970906
1739209833.823496;-45.120503652039325
1739209833.8234997;-38.13080360867914
1739209833.8235033;-27.8777449560314
1739209833.8235068;-33.981070128970906
1739209833.8235106;-45.120503652039325
1739209833.8235142;-45.120503652039325
1739209833.8235178;-32.816014438256545
1739209833.8235214;-38.13080360867914
1739209833.823525;-45.120503652039325
1739209833.8235285;-45.120503652039325
1739209833.823532;-38.13080360867914
1739209833.8235357;-38.13080360867914
1739209833.8235395;-45.120503652039325
1739209833.823543;-38.13080360867914
1739209833.8235466;-35.57807855764607
1739209833.8235502;-38.13080360867914
1739209833.8235538;-38.13080360867914
1739209833.8235574;-38.13080360867914
