CAN Message; 0x1d3:00002b8409416761
1739209679.9625304;-45.120503652039325
1739209679.962534;-45.120503652039325
1739209679.9625375;-45.120503652039325
1739209679.9625409;-33.981070128970906
1739209679.9625444;-38.13080360867914
1739209679.962548;-45.120503652039325
1739209679.9625516;-45.120503652039325
1739209679.962555;-33.981070128970906
1739209679.9625585;-35.57807855764607
1739209679.962562;-35.57807855764607
1739209679.9625654;-45.120503652039325
1739209679.962569;-38.13080360867914
1739209679.9625726;-45.120503652039325
1739209679.9625762;-45.120503652039325
1739209679.9625795;-45.120503652039325
1739209679.962583;-33.981070128970906
1739209679.9625866;-35.57807855764607
1739209679.9625902;-38.13080360867914
1739209679.9625936;-45.120503652039325
1739209679.9625971;-38.13080360867914
1739209679.9626007;-45.120503652039325
1739209679.962604;-38.13080360867914
1739209679.9626076;-45.120503652039325
1739209679.9626112;-38.13080360867914
1739209679.9626148;-45.120503652039325
1739209679.962618;-38.13080360867914
1739209679.9626217;-38.13080360867914
1739209679.9626253;-38.13080360867914
1739209679.9626288;-45.120503652039325
1739209679.9626322;-38.13080360867914
1739209679.9626358;-35.57807855764607
1739209679.9626393;-38.13080360867914
1739209679.962643;-45.120503652039325
1739209679.9626462;-38.13080360867914
1739209679.9626498;-38.13080360867914
1739209679.9626534;-45.120503652039325
1739209679.9626567;-38.13080360867914
1739209679.9626603;-38.13080360867914
1739209679.962664;-38.13080360867914
1739209679.9626675;-28.992665084841942
1739209679.9626708;-45.120503652039325
1739209679.9626744;-38.13080360867914
1739209679.962678;-38.13080360867914
1739209679.9626815;-38.13080360867914
1739209679.9626849;-45.120503652039325
1739209679.9626884;-45.120503652039325
1739209679.962692;-35.57807855764607
1739209679.9626956;-32.816014438256545
1739209679.962699;-45.120503652039325
1739209679.9627025;-38.13080360867914
1739209679.9627051;-45.120503652039325
1739209679.9627078;-45.120503652039325
1739209679.9627104;-38.13080360867914
1739209679.962713;-45.120503652039325
1739209679.9627156;-45.120503652039325
1739209679.9627182;-28.992665084841942
1739209679.9627206;-33.981070128970906
1739209679.9627233;-45.120503652039325
1739209679.9627259;-45.120503652039325
1739209679.9627285;-38.13080360867914
1739209679.9627311;-38.13080360867914
1739209679.9627337;-38.13080360867914
1739209679.9627364;-45.120503652039325
1739209679.962739;-33.981070128970906
1739209679.9627416;-45.120503652039325
1739209679.9627442;-45.120503652039325
1739209679.9627469;-45.120503652039325
1739209679.9627495;-45.120503652039325
1739209679.9627519;-38.13080360867914
1739209679.9627545;-38.13080360867914
1739209679.962757;-45.120503652039325
1739209679.9627597;-33.981070128970906
1739209679.9627624;-32.816014438256545
1739209679.962765;-38.13080360867914
1739209679.9627676;-45.120503652039325
1739209679.9627702;-38.13080360867914
1739209679.9627728;-35.57807855764607
1739209679.9627755;-33.981070128970906
1739209679.962778;-38.13080360867914
1739209679.9627807;-31.141103565318915
1739209679.962783;-35.57807855764607
1739209679.9627857;-38.13080360867914
1739209679.9627883;-45.120503652039325
1739209679.962791;-38.13080360867914
1739209679.9627936;-38.13080360867914
1739209679.9627962;-38.13080360867914
1739209679.9627988;-45.120503652039325
1739209679.9628015;-45.120503652039325
1739209679.962804;-38.13080360867914
1739209679.9628067;-38.13080360867914
1739209679.9628093;-45.120503652039325
1739209679.962812;-45.120503652039325
1739209679.9628143;-32.816014438256545
1739209679.962817;-45.120503652039325
1739209679.9628196;-45.120503652039325
1739209679.9628222;-31.141103565318915
1739209679.9628248;-29.438486411369333
1739209679.9628274;-38.13080360867914
1739209679.96283;-38.13080360867914
1739209679.9628327;-38.13080360867914
1739209679.9628353;-45.120503652039325
1739209679.962838;-45.120503652039325
1739209679.9628406;-38.13080360867914
1739209679.9628432;-38.13080360867914
1739209679.9628456;-35.57807855764607
1739209679.9628482;-38.13080360867914
1739209679.9628508;-45.120503652039325
1739209679.9628534;-38.13080360867914
1739209679.962856;-38.13080360867914
1739209679.9628587;-45.120503652039325
1739209679.9628613;-35.57807855764607
1739209679.962864;-45.120503652039325
1739209679.9628665;-45.120503652039325
1739209679.9628692;-33.981070128970906
1739209679.9628718;-35.57807855764607
1739209679.9628744;-45.120503652039325
1739209679.9628768;-38.13080360867914
1739209679.9628794;-38.13080360867914
1739209679.962882;-38.13080360867914
1739209679.9628847;-35.57807855764607
1739209679.9628873;-38.13080360867914
1739209679.96289;-45.120503652039325
1739209679.9628925;-45.120503652039325
1739209679.9628952;-38.13080360867914
1739209679.9628978;-45.120503652039325
1739209679.9629004;-38.13080360867914
1739209679.962903;-35.57807855764607
1739209679.9629056;-45.120503652039325
1739209679.962908;-45.120503652039325
1739209679.9629107;-38.13080360867914
1739209679.9629133;-38.13080360867914
1739209679.962916;-45.120503652039325
1739209679.9629185;-38.13080360867914
1739209679.9629211;-35.57807855764607
1739209679.9629238;-45.120503652039325
1739209679.9629264;-45.120503652039325
1739209679.962929;-45.120503652039325
1739209679.9629316;-38.13080360867914
1739209679.9629343;-38.13080360867914
1739209679.9629369;-45.120503652039325
1739209679.9629393;-45.120503652039325
1739209679.962942;-38.13080360867914
1739209679.9629445;-38.13080360867914
1739209679.9629471;-45.120503652039325
1739209679.9629498;-45.120503652039325
1739209679.9629524;-38.13080360867914
1739209679.962955;-45.120503652039325
1739209679.9629576;-45.120503652039325
1739209679.9629602;-35.57807855764607
1739209679.9629629;-38.13080360867914
1739209679.9629655;-45.120503652039325
1739209679.962968;-38.13080360867914
1739209679.9629705;-38.13080360867914
1739209679.962973;-38.13080360867914
1739209679.9629757;-45.120503652039325
1739209679.9629784;-45.120503652039325
1739209679.962981;-45.120503652039325
1739209679.9629836;-45.120503652039325
1739209679.9629862;-45.120503652039325
1739209679.9629889;-45.120503652039325
1739209679.9629915;-45.120503652039325
1739209679.962994;-45.120503652039325
1739209679.9629967;-45.120503652039325
1739209679.9629993;-45.120503652039325
1739209679.9630017;-32.816014438256545
1739209679.9630044;-38.13080360867914
1739209679.963007;-45.120503652039325
1739209679.9630096;-35.57807855764607
1739209679.9630122;-32.816014438256545
1739209679.9630148;-38.13080360867914
1739209679.9630175;-45.120503652039325
1739209679.96302;-38.13080360867914
1739209679.9630227;-38.13080360867914
1739209679.9630253;-45.120503652039325
1739209679.963028;-45.120503652039325
1739209679.9630306;-38.13080360867914
1739209679.963033;-38.13080360867914
1739209679.9630356;-45.120503652039325
1739209679.9630382;-45.120503652039325
1739209679.9630408;-45.120503652039325
1739209679.9630435;-32.816014438256545
1739209679.963046;-38.13080360867914
1739209679.9630487;-45.120503652039325
1739209679.9630513;-33.981070128970906
1739209679.963054;-38.13080360867914
1739209679.9630566;-33.981070128970906
1739209679.9630592;-38.13080360867914
1739209679.9630618;-33.981070128970906
1739209679.9630642;-45.120503652039325
1739209679.9630668;-45.120503652039325
1739209679.9630694;-35.57807855764607
1739209679.963072;-45.120503652039325
1739209679.9630747;-38.13080360867914
1739209679.9630773;-38.13080360867914
1739209679.96308;-45.120503652039325
1739209679.9630826;-45.120503652039325
1739209679.9630852;-38.13080360867914
1739209679.9630878;-38.13080360867914
1739209679.9630904;-38.13080360867914
1739209679.963093;-38.13080360867914
1739209679.9630954;-45.120503652039325
1739209679.963098;-33.981070128970906
1739209679.9631007;-45.120503652039325
1739209679.9631033;-45.120503652039325
1739209679.963106;-38.13080360867914
1739209679.9631085;-38.13080360867914
1739209679.9631112;-45.120503652039325
1739209679.9631138;-38.13080360867914
1739209679.9631164;-38.13080360867914
1739209679.963119;-38.13080360867914
1739209679.9631217;-38.13080360867914
1739209679.9631243;-35.57807855764607
1739209679.9631267;-38.13080360867914
1739209679.9631293;-45.120503652039325
1739209679.963132;-45.120503652039325
1739209679.9631345;-38.13080360867914
1739209679.9631371;-38.13080360867914
1739209679.9631398;-45.120503652039325
1739209679.9631424;-45.120503652039325
1739209679.963145;-38.13080360867914
1739209679.9631476;-35.57807855764607
1739209679.9631503;-38.13080360867914
1739209679.963153;-45.120503652039325
1739209679.9631555;-38.13080360867914
1739209679.963158;-35.57807855764607
1739209679.9631605;-38.13080360867914
1739209679.9631631;-45.120503652039325
1739209679.9631658;-38.13080360867914
1739209679.9631684;-38.13080360867914
1739209679.963171;-38.13080360867914
1739209679.9631736;-45.120503652039325
1739209679.9631763;-45.120503652039325
1739209679.9631789;-45.120503652039325
1739209679.9631815;-33.981070128970906
1739209679.963184;-45.120503652039325
1739209679.9631867;-45.120503652039325
1739209679.9631891;-38.13080360867914
1739209679.9631917;-38.13080360867914
1739209679.9631944;-45.120503652039325
1739209679.963197;-45.120503652039325
1739209679.9631996;-38.13080360867914
1739209679.9632022;-32.816014438256545
1739209679.9632049;-45.120503652039325
1739209679.9632075;-38.13080360867914
1739209679.96321;-35.57807855764607
1739209679.9632127;-45.120503652039325
1739209679.9632154;-45.120503652039325
1739209679.963218;-45.120503652039325
1739209679.9632204;-45.120503652039325
1739209679.963223;-28.992665084841942
1739209679.9632256;-33.981070128970906
1739209679.9632282;-45.120503652039325
1739209679.9632308;-32.816014438256545
1739209679.9632335;-38.13080360867914
1739209679.963236;-45.120503652039325
1739209679.9632387;-45.120503652039325
1739209679.9632413;-32.816014438256545
1739209679.963244;-32.81601443825658
1739209679.9632466;-38.13080360867914
1739209679.9632492;-38.13080360867914
1739209679.9632516;-45.120503652039325
1739209679.9632542;-38.13080360867914
1739209679.9632568;-45.120503652039325
1739209679.9632595;-38.13080360867914
1739209679.963262;-45.120503652039325
1739209679.9632647;-33.981070128970906
1739209679.9632673;-32.816014438256545
1739209679.96327;-38.13080360867914
1739209679.9632726;-35.57807855764607
1739209679.9632752;-35.57807855764607
1739209679.9632778;-45.120503652039325
1739209679.9632804;-38.13080360867914
1739209679.9632828;-38.13080360867914
1739209679.9632854;-38.13080360867914
1739209679.963288;-45.120503652039325
1739209679.9632907;-38.13080360867914
1739209679.9632933;-38.13080360867914
1739209679.963296;-45.120503652039325
1739209679.9632986;-45.120503652039325
1739209679.9633012;-38.13080360867914
1739209679.9633038;-35.57807855764607
1739209679.9633064;-38.13080360867914
1739209679.963309;-45.120503652039325
1739209679.9633117;-38.13080360867914
1739209679.963314;-35.57807855764607
1739209679.9633167;-38.13080360867914
1739209679.9633193;-45.120503652039325
1739209679.963322;-33.981070128970906
1739209679.9633245;-33.981070128970906
1739209679.9633272;-38.13080360867914
1739209679.9633298;-33.981070128970906
1739209679.9633324;-45.120503652039325
1739209679.963335;-45.120503652039325
1739209679.9633377;-45.120503652039325
1739209679.9633403;-45.120503652039325
1739209679.963343;-38.13080360867914
1739209679.9633453;-32.816014438256545
1739209679.963348;-45.120503652039325
1739209679.9633505;-33.981070128970956
1739209679.9633532;-38.13080360867914
1739209679.9633558;-35.57807855764607
1739209679.9633584;-45.120503652039325
1739209679.963361;-45.120503652039325
1739209679.9633636;-35.57807855764607
1739209679.9633663;-45.120503652039325
1739209679.963369;-32.816014438256545
1739209679.9633715;-29.438486411369333
1739209679.9633741;-45.120503652039325
1739209679.9633768;-38.13080360867914
1739209679.9633791;-45.120503652039325
1739209679.9633818;-45.120503652039325
1739209679.9633844;-45.120503652039325
1739209679.963387;-45.120503652039325
1739209679.9633896;-45.120503652039325
1739209679.9633923;-45.120503652039325
1739209679.9633949;-45.120503652039325
1739209679.9633975;-45.120503652039325
1739209679.9634001;-45.120503652039325
1739209679.9634027;-38.13080360867914
1739209679.9634054;-38.13080360867914
1739209679.963408;-45.120503652039325
1739209679.9634104;-38.13080360867914
1739209679.963413;-32.816014438256545
1739209679.9634156;-45.120503652039325
1739209679.9634182;-45.120503652039325
1739209679.9634209;-35.57807855764607
1739209679.9634235;-38.13080360867914
1739209679.963426;-33.981070128970906
1739209679.9634287;-38.13080360867914
1739209679.9634314;-33.981070128970906
1739209679.963434;-32.816014438256545
1739209679.9634366;-45.120503652039325
1739209679.9634392;-45.120503652039325
1739209679.9634416;-33.981070128970906
1739209679.9634442;-32.816014438256545
1739209679.9634469;-45.120503652039325
1739209679.9634495;-45.120503652039325
1739209679.963452;-45.120503652039325
1739209679.9634547;-45.120503652039325
1739209679.9634573;-38.13080360867914
1739209679.96346;-38.13080360867914
1739209679.9634626;-45.120503652039325
1739209679.9634652;-45.120503652039325
1739209679.9634678;-38.13080360867914
1739209679.9634705;-45.120503652039325
1739209679.9634728;-45.120503652039325
1739209679.9634755;-35.57807855764607
1739209679.963478;-45.120503652039325
1739209679.9634807;-45.120503652039325
1739209679.9634833;-38.13080360867914
1739209679.963486;-35.57807855764607
1739209679.9634886;-45.120503652039325
1739209679.9634912;-33.981070128970906
1739209679.9634938;-38.13080360867914
1739209679.9634964;-45.120503652039325
1739209679.963499;-45.120503652039325
1739209679.9635017;-45.120503652039325
1739209679.963504;-45.120503652039325
1739209679.9635067;-38.13080360867914
1739209679.9635093;-38.13080360867914
1739209679.963512;-45.120503652039325
1739209679.9635146;-38.13080360867914
1739209679.9635172;-45.120503652039325
1739209679.9635198;-33.981070128970906
1739209679.9635224;-45.120503652039325
1739209679.963525;-45.120503652039325
1739209679.9635277;-45.120503652039325
1739209679.9635303;-45.120503652039325
1739209679.963533;-45.120503652039325
1739209679.9635353;-38.13080360867914
1739209679.963538;-45.120503652039325
1739209679.9635406;-45.120503652039325
1739209679.9635432;-45.120503652039325
1739209679.9635458;-45.120503652039325
1739209679.9635484;-38.13080360867914
1739209679.963551;-38.13080360867914
1739209679.9635537;-38.13080360867914
1739209679.9635563;-45.120503652039325
1739209679.963559;-38.13080360867914
1739209679.9635615;-33.981070128970906
1739209679.9635642;-45.120503652039325
1739209679.9635665;-45.120503652039325
1739209679.9635692;-45.120503652039325
1739209679.9635718;-45.120503652039325
1739209679.9635744;-45.120503652039325
1739209679.963577;-38.13080360867914
1739209679.9635797;-45.120503652039325
1739209679.9635823;-33.981070128970906
1739209679.963585;-38.13080360867914
1739209679.9635875;-38.13080360867914
1739209679.9635901;-45.120503652039325
1739209679.9635928;-32.816014438256545
1739209679.9635954;-33.981070128970906
1739209679.9635978;-38.13080360867914
1739209679.9636004;-45.120503652039325
1739209679.963603;-38.13080360867914
1739209679.9636056;-30.49652367304973
1739209679.9636083;-33.981070128970906
1739209679.963611;-45.120503652039325
1739209679.9636135;-45.120503652039325
1739209679.9636161;-38.13080360867914
1739209679.9636188;-45.120503652039325
1739209679.9636214;-45.120503652039325
1739209679.963624;-33.981070128970906
1739209679.9636266;-35.57807855764607
1739209679.963629;-38.13080360867914
1739209679.9636316;-35.57807855764607
1739209679.9636343;-31.141103565318915
1739209679.9636369;-35.57807855764607
1739209679.9636395;-38.13080360867914
1739209679.9636421;-45.120503652039325
1739209679.9636447;-38.13080360867914
1739209679.9636474;-45.120503652039325
1739209679.96365;-38.13080360867914
1739209679.9636526;-38.13080360867914
1739209679.9636552;-45.120503652039325
1739209679.9636579;-38.13080360867914
1739209679.9636602;-45.120503652039325
1739209679.9636629;-45.120503652039325
1739209679.9636655;-38.13080360867914
1739209679.963668;-32.816014438256545
1739209679.9636707;-45.120503652039325
1739209679.9636734;-45.120503652039325
1739209679.963676;-33.981070128970906
1739209679.9636786;-38.13080360867914
1739209679.9636812;-45.120503652039325
1739209679.9636838;-45.120503652039325
1739209679.9636865;-38.13080360867914
1739209679.963689;-38.13080360867914
1739209679.9636915;-45.120503652039325
1739209679.963694;-45.120503652039325
1739209679.9636967;-38.13080360867914
1739209679.9636993;-38.13080360867914
1739209679.963702;-38.13080360867914
1739209679.9637046;-35.57807855764607
1739209679.9637072;-38.13080360867914
1739209679.9637098;-45.120503652039325
1739209679.9637125;-45.120503652039325
1739209679.963715;-45.120503652039325
1739209679.9637177;-38.13080360867914
1739209679.9637203;-45.120503652039325
1739209679.9637227;-45.120503652039325
1739209679.9637253;-45.120503652039325
1739209679.963728;-31.141103565318915
1739209679.9637306;-33.981070128970906
1739209679.9637332;-45.120503652039325
1739209679.9637358;-45.120503652039325
1739209679.9637384;-38.13080360867914
1739209679.963741;-38.13080360867914
1739209679.9637437;-38.13080360867914
1739209679.9637463;-38.13080360867914
1739209679.963749;-38.13080360867914
1739209679.9637516;-45.120503652039325
1739209679.963754;-38.13080360867914
1739209679.9637566;-45.120503652039325
1739209679.9637592;-45.120503652039325
1739209679.9637618;-38.13080360867914
1739209679.9637644;-35.57807855764607
1739209679.963767;-45.120503652039325
1739209679.9637697;-31.141103565318915
1739209679.9637723;-30.49652367304973
1739209679.963775;-38.13080360867914
1739209679.9637775;-38.13080360867914
1739209679.9637802;-35.57807855764607
1739209679.9637828;-38.13080360867914
1739209679.9637852;-38.13080360867914
1739209679.9637878;-31.141103565318893
1739209679.9637904;-45.120503652039325
1739209679.963793;-38.13080360867914
1739209679.9637957;-38.13080360867914
1739209679.9637983;-38.13080360867914
1739209679.963801;-38.13080360867914
1739209679.9638035;-45.120503652039325
1739209679.9638062;-33.981070128970906
1739209679.9638088;-45.120503652039325
1739209679.9638114;-32.816014438256545
1739209679.963814;-29.438486411369333
1739209679.9638164;-38.13080360867914
1739209679.963819;-45.120503652039325
1739209679.9638216;-32.816014438256545
1739209679.9638243;-38.13080360867914
1739209679.963827;-45.120503652039325
1739209679.9638295;-45.120503652039325
1739209679.9638321;-45.120503652039325
1739209679.9638348;-38.13080360867914
1739209679.9638374;-45.120503652039325
1739209679.96384;-45.120503652039325
1739209679.9638426;-45.120503652039325
1739209679.9638453;-38.13080360867914
1739209679.9638476;-38.13080360867914
1739209679.9638503;-45.120503652039325
1739209679.963853;-33.981070128970906
1739209679.9638555;-31.141103565318893
1739209679.9638581;-38.13080360867914
1739209679.9638608;-45.120503652039325
1739209679.9638634;-38.13080360867914
1739209679.963866;-32.816014438256545
1739209679.9638686;-38.13080360867914
1739209679.9638712;-45.120503652039325
1739209679.9638739;-45.120503652039325
1739209679.9638765;-38.13080360867914
1739209679.9638789;-38.13080360867914
1739209679.9638815;-38.13080360867914
1739209679.963884;-45.120503652039325
1739209679.9638867;-38.13080360867914
1739209679.9638894;-38.13080360867914
1739209679.963892;-38.13080360867914
1739209679.9638946;-45.120503652039325
1739209679.9638972;-45.120503652039325
1739209679.9638999;-38.13080360867914
1739209679.9639025;-38.13080360867914
1739209679.963905;-45.120503652039325
1739209679.9639077;-45.120503652039325
1739209679.96391;-45.120503652039325
1739209679.9639127;-38.13080360867914
1739209679.9639153;-45.120503652039325
1739209679.963918;-29.438486411369333
1739209679.9639206;-38.13080360867914
1739209679.9639232;-45.120503652039325
1739209679.9639258;-45.120503652039325
1739209679.9639285;-35.57807855764607
1739209679.963931;-38.13080360867914
1739209679.9639337;-45.120503652039325
1739209679.9639363;-45.120503652039325
1739209679.963939;-33.981070128970956
1739209679.9639413;-45.120503652039325
1739209679.963944;-35.57807855764607
1739209679.9639466;-45.120503652039325
1739209679.9639492;-45.120503652039325
1739209679.9639518;-38.13080360867914
1739209679.9639544;-45.120503652039325
1739209679.963957;-45.120503652039325
1739209679.9639597;-30.49652367304973
1739209679.9639623;-33.981070128970906
1739209679.963965;-45.120503652039325
1739209679.9639676;-38.13080360867914
1739209679.9639702;-35.57807855764607
1739209679.9639726;-45.120503652039325
1739209679.9639752;-38.13080360867914
1739209679.9639778;-33.981070128970906
1739209679.9639804;-45.120503652039325
1739209679.963983;-45.120503652039325
1739209679.9639857;-38.13080360867914
1739209679.9639883;-45.120503652039325
1739209679.963991;-45.120503652039325
1739209679.9639935;-38.13080360867914
1739209679.9639962;-38.13080360867914
1739209679.9639988;-38.13080360867914
1739209679.9640014;-35.57807855764607
1739209679.9640038;-38.13080360867914
1739209679.9640064;-45.120503652039325
1739209679.964009;-38.13080360867914
1739209679.9640117;-45.120503652039325
1739209679.9640143;-45.120503652039325
1739209679.964017;-45.120503652039325
1739209679.9640195;-38.13080360867914
1739209679.9640222;-38.13080360867914
1739209679.9640248;-38.13080360867914
1739209679.9640274;-38.13080360867914
1739209679.96403;-45.120503652039325
1739209679.9640326;-38.13080360867914
1739209679.964035;-32.816014438256545
1739209679.9640377;-45.120503652039325
1739209679.9640403;-45.120503652039325
1739209679.964043;-38.13080360867914
1739209679.9640455;-38.13080360867914
1739209679.9640481;-45.120503652039325
1739209679.9640508;-45.120503652039325
1739209679.9640534;-45.120503652039325
1739209679.964056;-45.120503652039325
1739209679.9640586;-35.57807855764607
1739209679.9640613;-45.120503652039325
1739209679.964064;-38.13080360867914
1739209679.9640665;-38.13080360867914
1739209679.964069;-45.120503652039325
1739209679.9640715;-45.120503652039325
1739209679.9640741;-45.120503652039325
1739209679.9640768;-33.981070128970906
1739209679.9640794;-45.120503652039325
1739209679.964082;-35.57807855764607
1739209679.9640846;-38.13080360867914
1739209679.9640872;-45.120503652039325
1739209679.9640899;-38.13080360867914
1739209679.9640925;-45.120503652039325
1739209679.964095;-45.120503652039325
1739209679.9640977;-45.120503652039325
1739209679.9641001;-38.13080360867914
1739209679.9641027;-45.120503652039325
1739209679.9641054;-38.13080360867914
1739209679.964108;-38.13080360867914
1739209679.9641106;-45.120503652039325
1739209679.9641132;-38.13080360867914
1739209679.9641159;-45.120503652039325
1739209679.9641185;-33.981070128970906
1739209679.964121;-33.981070128970906
1739209679.9641237;-45.120503652039325
1739209679.9641263;-45.120503652039325
1739209679.964129;-38.13080360867914
1739209679.9641314;-35.57807855764607
1739209679.964134;-45.120503652039325
1739209679.9641366;-45.120503652039325
1739209679.9641392;-45.120503652039325
1739209679.9641418;-45.120503652039325
1739209679.9641445;-38.13080360867914
1739209679.964147;-38.13080360867914
1739209679.9641497;-38.13080360867914
1739209679.9641523;-38.13080360867914
1739209679.964155;-38.13080360867914
1739209679.9641576;-35.57807855764607
1739209679.9641602;-35.57807855764607
1739209679.9641626;-45.120503652039325
1739209679.9641652;-38.13080360867914
1739209679.9641678;-35.57807855764607
1739209679.9641705;-38.13080360867914
1739209679.964173;-38.13080360867914
1739209679.9641757;-38.13080360867914
1739209679.9641783;-32.816014438256545
1739209679.964181;-33.981070128970906
1739209679.9641836;-45.120503652039325
1739209679.9641862;-38.13080360867914
1739209679.9641888;-35.57807855764607
1739209679.9641914;-38.13080360867914
1739209679.9641938;-45.120503652039325
1739209679.9641964;-45.120503652039325
1739209679.964199;-38.13080360867914
1739209679.9642017;-45.120503652039325
1739209679.9642043;-45.120503652039325
1739209679.964207;-38.13080360867914
1739209679.9642096;-38.13080360867914
1739209679.9642122;-33.981070128970906
1739209679.9642148;-29.438486411369333
1739209679.9642174;-38.13080360867914
1739209679.96422;-45.120503652039325
1739209679.9642227;-33.981070128970906
1739209679.964225;-38.13080360867914
1739209679.9642277;-38.13080360867914
1739209679.9642303;-38.13080360867914
1739209679.964233;-45.120503652039325
1739209679.9642355;-45.120503652039325
1739209679.9642382;-38.13080360867914
1739209679.9642408;-38.13080360867914
1739209679.9642434;-45.120503652039325
1739209679.964246;-45.120503652039325
1739209679.9642487;-38.13080360867914
1739209679.9642513;-45.120503652039325
1739209679.964254;-45.120503652039325
1739209679.9642563;-38.13080360867914
1739209679.964259;-45.120503652039325
1739209679.9642615;-35.57807855764607
1739209679.9642642;-38.13080360867914
1739209679.9642668;-45.120503652039325
1739209679.9642694;-38.13080360867914
1739209679.964272;-32.816014438256545
1739209679.9642746;-38.13080360867914
1739209679.9642773;-45.120503652039325
1739209679.96428;-38.13080360867914
1739209679.9642825;-35.57807855764607
1739209679.9642851;-38.13080360867914
1739209679.9642875;-45.120503652039325
1739209679.9642901;-45.120503652039325
1739209679.9642928;-38.13080360867914
1739209679.9642954;-38.13080360867914
1739209679.964298;-45.120503652039325
1739209679.9643006;-38.13080360867914
1739209679.9643033;-38.13080360867914
1739209679.9643059;-35.57807855764607
1739209679.9643085;-38.13080360867914
1739209679.9643111;-38.13080360867914
1739209679.9643137;-45.120503652039325
1739209679.9643164;-38.13080360867914
1739209679.9643188;-32.816014438256545
1739209679.9643214;-45.120503652039325
1739209679.964324;-38.13080360867914
1739209679.9643266;-38.13080360867914
1739209679.9643292;-45.120503652039325
1739209679.9643319;-45.120503652039325
1739209679.9643345;-32.816014438256545
1739209679.964337;-45.120503652039325
1739209679.9643397;-45.120503652039325
1739209679.9643424;-35.57807855764607
1739209679.964345;-38.13080360867914
1739209679.9643476;-38.13080360867914
1739209679.96435;-38.13080360867914
1739209679.9643526;-38.13080360867914
1739209679.9643552;-35.57807855764607
1739209679.9643579;-38.13080360867914
1739209679.9643605;-28.21854285175415
1739209679.964363;-38.13080360867914
1739209679.9643657;-35.57807855764607
1739209679.9643683;-38.13080360867914
1739209679.964371;-35.57807855764607
1739209679.9643736;-38.13080360867914
1739209679.9643762;-45.120503652039325
1739209679.9643788;-38.13080360867914
1739209679.9643812;-32.81601443825658
1739209679.9643838;-45.120503652039325
1739209679.9643865;-38.13080360867914
1739209679.964389;-38.13080360867914
1739209679.9643917;-45.120503652039325
1739209679.9643943;-38.13080360867914
1739209679.964397;-35.57807855764607
1739209679.9643996;-38.13080360867914
1739209679.9644022;-27.8777449560314
1739209679.9644048;-38.13080360867914
1739209679.9644074;-45.120503652039325
1739209679.96441;-38.13080360867914
1739209679.9644125;-35.57807855764607
1739209679.964415;-38.13080360867914
1739209679.9644177;-35.57807855764607
1739209679.9644203;-31.141103565318915
1739209679.964423;-38.13080360867914
1739209679.9644256;-45.120503652039325
1739209679.9644282;-32.816014438256545
1739209679.9644308;-38.13080360867914
1739209679.9644334;-45.120503652039325
1739209679.964436;-38.13080360867914
1739209679.9644387;-32.816014438256545
1739209679.9644413;-38.13080360867914
1739209679.9644437;-27.8777449560314
1739209679.9644463;-33.981070128970906
1739209679.964449;-38.13080360867914
1739209679.9644516;-38.13080360867914
1739209679.9644542;-45.120503652039325
1739209679.9644568;-45.120503652039325
1739209679.9644594;-38.13080360867914
1739209679.964462;-38.13080360867914
1739209679.9644647;-45.120503652039325
1739209679.9644673;-45.120503652039325
1739209679.96447;-45.120503652039325
1739209679.9644725;-45.120503652039325
1739209679.964475;-45.120503652039325
1739209679.9644775;-45.120503652039325
1739209679.9644802;-38.13080360867914
1739209679.9644828;-38.13080360867914
1739209679.9644854;-38.13080360867914
1739209679.964488;-38.13080360867914
1739209679.9644907;-38.13080360867914
1739209679.9644933;-38.13080360867914
1739209679.964496;-35.57807855764607
1739209679.9644985;-38.13080360867914
1739209679.9645011;-38.13080360867914
1739209679.9645038;-38.13080360867914
1739209679.9645061;-32.816014438256545
1739209679.9645088;-33.981070128970906
1739209679.9645114;-45.120503652039325
1739209679.964514;-38.13080360867914
1739209679.9645166;-35.57807855764607
1739209679.9645193;-38.13080360867914
1739209679.964522;-45.120503652039325
1739209679.9645245;-38.13080360867914
1739209679.9645271;-33.981070128970906
1739209679.9645298;-38.13080360867914
1739209679.9645324;-45.120503652039325
1739209679.964535;-38.13080360867914
1739209679.9645374;-45.120503652039325
1739209679.96454;-45.120503652039325
1739209679.9645426;-45.120503652039325
1739209679.9645452;-45.120503652039325
1739209679.9645479;-31.141103565318915
1739209679.9645505;-27.267205301931607
1739209679.964553;-38.13080360867914
1739209679.9645557;-38.13080360867914
1739209679.9645584;-32.816014438256545
1739209679.964561;-31.141103565318915
1739209679.9645636;-38.13080360867914
1739209679.9645662;-38.13080360867914
1739209679.9645686;-45.120503652039325
1739209679.9645712;-35.57807855764607
1739209679.9645739;-45.120503652039325
1739209679.9645765;-45.120503652039325
1739209679.964579;-45.120503652039325
1739209679.9645817;-45.120503652039325
1739209679.9645844;-45.120503652039325
1739209679.964587;-38.13080360867914
1739209679.9645896;-38.13080360867914
1739209679.9645922;-28.992665084841942
1739209679.9645948;-38.13080360867914
1739209679.9645975;-38.13080360867914
1739209679.9645998;-38.13080360867914
1739209679.9646025;-33.981070128970906
1739209679.964605;-38.13080360867914
1739209679.9646077;-38.13080360867914
1739209679.9646103;-38.13080360867914
1739209679.964613;-30.49652367304973
1739209679.9646156;-38.13080360867914
1739209679.9646182;-38.13080360867914
1739209679.9646208;-38.13080360867914
