CAN Message; 0x150:0100ef76dda9c761
Timestamp;Amplitude
1739209875.9448102;-35.57807855764607
1739209875.9448183;-45.120503652039325
1739209875.9448261;-32.81601443825658
1739209875.9448342;-38.13080360867914
1739209875.944842;-45.120503652039325
1739209875.9448502;-38.13080360867914
1739209875.9448583;-38.13080360867914
1739209875.9448662;-38.13080360867914
1739209875.9448743;-45.120503652039325
1739209875.9448822;-31.141103565318893
1739209875.9448903;-31.141103565318915
1739209875.9448984;-45.120503652039325
1739209875.9449062;-45.120503652039325
1739209875.9449143;-33.981070128970906
1739209875.9449224;-31.141103565318915
1739209875.9449303;-45.120503652039325
1739209875.9449384;-45.120503652039325
1739209875.9449463;-45.120503652039325
1739209875.9449544;-45.120503652039325
1739209875.9449625;-38.13080360867914
1739209875.9449704;-45.120503652039325
1739209875.9449785;-38.13080360867914
1739209875.9449863;-38.13080360867914
1739209875.9449944;-45.120503652039325
1739209875.9450026;-35.57807855764607
1739209875.9450104;-45.120503652039325
1739209875.9450185;-38.13080360867914
1739209875.9450264;-38.13080360867914
1739209875.9450345;-45.120503652039325
1739209875.9450426;-45.120503652039325
1739209875.9450505;-45.120503652039325
1739209875.9450586;-45.120503652039325
1739209875.9450665;-45.120503652039325
1739209875.9450746;-38.13080360867914
1739209875.9450827;-27.267205301931607
1739209875.9450905;-38.13080360867914
1739209875.9450986;-33.981070128970906
1739209875.9451065;-38.13080360867914
1739209875.9451146;-33.981070128970906
1739209875.9451227;-45.120503652039325
1739209875.9451306;-38.13080360867914
1739209875.9451387;-38.13080360867914
1739209875.9451466;-32.816014438256545
1739209875.9451547;-45.120503652039325
1739209875.9451628;-45.120503652039325
1739209875.9451706;-32.816014438256545
1739209875.9451787;-45.120503652039325
1739209875.9451866;-45.120503652039325
1739209875.9451947;-45.120503652039325
1739209875.9452028;-35.57807855764607
1739209875.9452107;-28.992665084841942
1739209875.9452188;-35.57807855764607
1739209875.9452267;-45.120503652039325
1739209875.9452348;-38.13080360867914
1739209875.9452353;-35.57807855764607
1739209875.9452357;-38.13080360867914
1739209875.945236;-38.13080360867914
1739209875.9452364;-45.120503652039325
1739209875.945237;-33.981070128970906
1739209875.9452374;-38.13080360867914
1739209875.9452379;-45.120503652039325
1739209875.945238;-38.13080360867914
1739209875.9452386;-45.120503652039325
1739209875.945239;-38.13080360867914
1739209875.9452395;-45.120503652039325
1739209875.94524;-45.120503652039325
1739209875.9452403;-33.981070128970906
1739209875.9452407;-38.13080360867914
1739209875.9452412;-38.13080360867914
1739209875.9452417;-38.13080360867914
1739209875.9452422;-33.981070128970906
1739209875.9452424;-45.120503652039325
1739209875.945243;-45.120503652039325
1739209875.9452434;-45.120503652039325
1739209875.9452438;-45.120503652039325
1739209875.9452443;-45.120503652039325
1739209875.9452446;-38.13080360867914
1739209875.945245;-38.13080360867914
1739209875.9452455;-38.13080360867914
1739209875.945246;-45.120503652039325
1739209875.9452465;-45.120503652039325
1739209875.9452467;-45.120503652039325
1739209875.9452472;-38.13080360867914
1739209875.9452477;-35.57807855764607
1739209875.9452481;-38.13080360867914
1739209875.9452486;-45.120503652039325
1739209875.9452488;-38.13080360867914
1739209875.9452493;-45.120503652039325
1739209875.9452498;-38.13080360867914
1739209875.9452503;-38.13080360867914
1739209875.9452507;-38.13080360867914
1739209875.945251;-35.57807855764607
1739209875.9452515;-45.120503652039325
1739209875.945252;-45.120503652039325
1739209875.9452524;-33.981070128970906
1739209875.945253;-35.57807855764607
1739209875.9452531;-38.13080360867914
1739209875.9452536;-38.13080360867914
1739209875.945254;-35.57807855764607
1739209875.9452546;-38.13080360867914
1739209875.9452548;-45.120503652039325
1739209875.9452553;-38.13080360867914
1739209875.9452558;-38.13080360867914
1739209875.9452562;-45.120503652039325
1739209875.9452567;-38.13080360867914
1739209875.945257;-35.57807855764607
1739209875.9452574;-38.13080360867914
1739209875.945258;-45.120503652039325
1739209875.9452584;-38.13080360867914
1739209875.9452589;-38.13080360867914
1739209875.945259;-35.57807855764607
1739209875.9452596;-38.13080360867914
1739209875.94526;-38.13080360867914
1739209875.9452605;-45.120503652039325
1739209875.945261;-45.120503652039325
1739209875.9452612;-35.57807855764607
1739209875.9452617;-38.13080360867914
1739209875.9452622;-45.120503652039325
1739209875.9452627;-45.120503652039325
1739209875.9452631;-35.57807855764607
1739209875.9452634;-38.13080360867914
1739209875.9452639;-45.120503652039325
1739209875.9452643;-45.120503652039325
1739209875.9452648;-45.120503652039325
1739209875.9452653;-45.120503652039325
1739209875.9452655;-45.120503652039325
1739209875.945266;-38.13080360867914
1739209875.9452665;-38.13080360867914
1739209875.945267;-45.120503652039325
1739209875.9452674;-45.120503652039325
1739209875.9452677;-45.120503652039325
1739209875.9452682;-35.57807855764607
1739209875.9452686;-38.13080360867914
1739209875.945269;-38.13080360867914
1739209875.9452696;-38.13080360867914
1739209875.9452698;-38.13080360867914
1739209875.9452703;-33.981070128970906
1739209875.9452708;-38.13080360867914
1739209875.9452713;-33.981070128970906
1739209875.9452717;-45.120503652039325
1739209875.945272;-45.120503652039325
1739209875.9452724;-35.57807855764607
1739209875.945273;-38.13080360867914
1739209875.9452734;-45.120503652039325
1739209875.9452739;-45.120503652039325
1739209875.945274;-38.13080360867914
1739209875.9452746;-45.120503652039325
1739209875.945275;-29.438486411369333
1739209875.9452755;-30.49652367304973
1739209875.945276;-45.120503652039325
1739209875.9452763;-45.120503652039325
1739209875.9452767;-45.120503652039325
1739209875.9452772;-45.120503652039325
1739209875.9452777;-45.120503652039325
1739209875.9452782;-38.13080360867914
1739209875.9452784;-38.13080360867914
1739209875.945279;-45.120503652039325
1739209875.9452794;-38.13080360867914
1739209875.9452798;-38.13080360867914
1739209875.9452803;-45.120503652039325
1739209875.9452806;-45.120503652039325
1739209875.945281;-45.120503652039325
1739209875.9452815;-38.13080360867914
1739209875.945282;-45.120503652039325
1739209875.9452825;-38.13080360867914
1739209875.9452827;-38.13080360867914
1739209875.9452832;-45.120503652039325
1739209875.9452837;-35.57807855764607
1739209875.9452841;-38.13080360867914
1739209875.9452846;-45.120503652039325
1739209875.9452848;-45.120503652039325
1739209875.9452853;-29.438486411369333
1739209875.9452858;-30.49652367304973
1739209875.9452863;-45.120503652039325
1739209875.9452868;-45.120503652039325
1739209875.945287;-35.57807855764607
1739209875.9452875;-35.57807855764607
1739209875.945288;-45.120503652039325
1739209875.9452884;-32.816014438256545
1739209875.945289;-45.120503652039325
1739209875.9452891;-38.13080360867914
1739209875.9452896;-38.13080360867914
1739209875.94529;-38.13080360867914
1739209875.9452906;-45.120503652039325
1739209875.945291;-45.120503652039325
1739209875.9452913;-38.13080360867914
1739209875.9452918;-45.120503652039325
1739209875.9452922;-33.981070128970906
1739209875.9452927;-30.49652367304973
1739209875.9452932;-45.120503652039325
1739209875.9452934;-45.120503652039325
1739209875.945294;-38.13080360867914
1739209875.9452944;-38.13080360867914
1739209875.9452949;-45.120503652039325
1739209875.945295;-38.13080360867914
1739209875.9452956;-35.57807855764607
1739209875.945296;-38.13080360867914
1739209875.9452965;-45.120503652039325
1739209875.945297;-38.13080360867914
1739209875.9452972;-38.13080360867914
1739209875.9452977;-45.120503652039325
1739209875.9452982;-45.120503652039325
1739209875.9452987;-45.120503652039325
1739209875.9452991;-45.120503652039325
1739209875.9452994;-45.120503652039325
1739209875.9452999;-38.13080360867914
1739209875.9453003;-38.13080360867914
1739209875.9453008;-45.120503652039325
1739209875.9453013;-45.120503652039325
1739209875.9453015;-38.13080360867914
1739209875.945302;-38.13080360867914
1739209875.9453025;-38.13080360867914
1739209875.945303;-31.141103565318915
1739209875.9453034;-35.57807855764607
1739209875.9453037;-38.13080360867914
1739209875.9453042;-38.13080360867914
1739209875.9453046;-38.13080360867914
1739209875.945305;-38.13080360867914
1739209875.9453056;-38.13080360867914
1739209875.9453058;-45.120503652039325
1739209875.9453063;-32.816014438256545
1739209875.9453068;-45.120503652039325
1739209875.9453073;-45.120503652039325
1739209875.9453077;-38.13080360867914
1739209875.945308;-38.13080360867914
1739209875.9453084;-38.13080360867914
1739209875.945309;-45.120503652039325
1739209875.9453094;-35.57807855764607
1739209875.9453099;-31.141103565318915
1739209875.94531;-45.120503652039325
1739209875.9453106;-38.13080360867914
1739209875.945311;-45.120503652039325
1739209875.9453115;-38.13080360867914
1739209875.945312;-38.13080360867914
1739209875.9453123;-45.120503652039325
1739209875.9453127;-45.120503652039325
1739209875.9453132;-38.13080360867914
1739209875.9453137;-38.13080360867914
1739209875.9453142;-38.13080360867914
1739209875.9453144;-38.13080360867914
1739209875.945315;-45.120503652039325
1739209875.9453154;-38.13080360867914
1739209875.9453158;-45.120503652039325
1739209875.9453163;-45.120503652039325
1739209875.9453166;-45.120503652039325
1739209875.945317;-45.120503652039325
1739209875.9453175;-45.120503652039325
1739209875.945318;-45.120503652039325
1739209875.9453185;-45.120503652039325
1739209875.9453187;-38.13080360867914
1739209875.9453192;-33.981070128970906
1739209875.9453197;-38.13080360867914
1739209875.9453201;-32.816014438256545
1739209875.9453206;-38.13080360867914
1739209875.9453208;-38.13080360867914
1739209875.9453213;-38.13080360867914
1739209875.9453218;-38.13080360867914
1739209875.9453223;-33.981070128970906
1739209875.9453228;-45.120503652039325
1739209875.945323;-38.13080360867914
1739209875.9453235;-45.120503652039325
1739209875.945324;-45.120503652039325
1739209875.9453244;-38.13080360867914
1739209875.945325;-33.981070128970906
1739209875.9453251;-45.120503652039325
1739209875.9453256;-45.120503652039325
1739209875.945326;-38.13080360867914
1739209875.9453266;-35.57807855764607
1739209875.945327;-38.13080360867914
1739209875.9453273;-45.120503652039325
1739209875.9453278;-45.120503652039325
1739209875.9453282;-38.13080360867914
1739209875.9453287;-38.13080360867914
1739209875.9453292;-32.816014438256545
1739209875.9453294;-33.981070128970906
1739209875.94533;-45.120503652039325
1739209875.9453304;-38.13080360867914
1739209875.9453309;-32.816014438256545
1739209875.9453313;-38.13080360867914
1739209875.9453316;-45.120503652039325
1739209875.945332;-38.13080360867914
1739209875.9453325;-35.57807855764607
1739209875.945333;-38.13080360867914
1739209875.9453335;-45.120503652039325
1739209875.9453337;-38.13080360867914
1739209875.9453342;-45.120503652039325
1739209875.9453347;-38.13080360867914
1739209875.9453351;-45.120503652039325
1739209875.9453354;-45.120503652039325
1739209875.9453359;-45.120503652039325
1739209875.9453363;-45.120503652039325
1739209875.9453368;-45.120503652039325
1739209875.9453373;-38.13080360867914
1739209875.9453375;-35.57807855764607
1739209875.945338;-45.120503652039325
1739209875.9453385;-35.57807855764607
1739209875.945339;-45.120503652039325
1739209875.9453394;-33.981070128970906
1739209875.9453397;-35.57807855764607
1739209875.9453402;-45.120503652039325
1739209875.9453406;-45.120503652039325
1739209875.945341;-45.120503652039325
1739209875.9453416;-38.13080360867914
1739209875.9453418;-33.981070128970906
1739209875.9453423;-38.13080360867914
1739209875.9453428;-38.13080360867914
1739209875.9453433;-33.981070128970906
1739209875.9453437;-45.120503652039325
1739209875.945344;-45.120503652039325
1739209875.9453444;-29.438486411369333
1739209875.945345;-38.13080360867914
1739209875.9453454;-45.120503652039325
1739209875.9453459;-38.13080360867914
1739209875.945346;-35.57807855764607
1739209875.9453466;-38.13080360867914
1739209875.945347;-38.13080360867914
1739209875.9453475;-38.13080360867914
1739209875.945348;-45.120503652039325
1739209875.9453483;-38.13080360867914
1739209875.9453487;-35.57807855764607
1739209875.9453492;-38.13080360867914
1739209875.9453497;-45.120503652039325
1739209875.9453502;-45.120503652039325
1739209875.9453504;-45.120503652039325
1739209875.945351;-35.57807855764607
1739209875.9453514;-45.120503652039325
1739209875.9453518;-45.120503652039325
1739209875.9453523;-38.13080360867914
1739209875.9453526;-45.120503652039325
1739209875.945353;-35.57807855764607
1739209875.9453535;-38.13080360867914
1739209875.945354;-45.120503652039325
1739209875.9453545;-45.120503652039325
1739209875.9453547;-32.816014438256545
1739209875.9453552;-38.13080360867914
1739209875.9453557;-45.120503652039325
1739209875.9453561;-45.120503652039325
1739209875.9453566;-38.13080360867914
1739209875.9453568;-38.13080360867914
1739209875.9453573;-45.120503652039325
1739209875.9453578;-38.13080360867914
1739209875.9453583;-45.120503652039325
1739209875.9453588;-45.120503652039325
1739209875.945359;-45.120503652039325
1739209875.9453595;-45.120503652039325
1739209875.94536;-45.120503652039325
1739209875.9453604;-45.120503652039325
1739209875.945361;-38.13080360867914
1739209875.9453611;-45.120503652039325
1739209875.9453616;-31.141103565318893
1739209875.945362;-33.981070128970906
1739209875.9453626;-38.13080360867914
1739209875.945363;-38.13080360867914
1739209875.9453633;-45.120503652039325
1739209875.9453638;-45.120503652039325
1739209875.9453642;-45.120503652039325
1739209875.9453647;-35.57807855764607
1739209875.9453652;-38.13080360867914
1739209875.9453654;-45.120503652039325
1739209875.945366;-38.13080360867914
1739209875.9453664;-38.13080360867914
1739209875.9453669;-38.13080360867914
1739209875.9453673;-38.13080360867914
1739209875.9453676;-45.120503652039325
1739209875.945368;-45.120503652039325
1739209875.9453685;-32.816014438256545
1739209875.945369;-32.816014438256545
1739209875.9453695;-35.57807855764607
1739209875.9453697;-33.981070128970906
1739209875.9453702;-45.120503652039325
1739209875.9453707;-45.120503652039325
1739209875.9453712;-45.120503652039325
1739209875.9453716;-38.13080360867914
1739209875.9453719;-38.13080360867914
1739209875.9453723;-33.981070128970906
1739209875.9453728;-38.13080360867914
1739209875.9453733;-38.13080360867914
1739209875.9453738;-35.57807855764607
1739209875.945374;-33.981070128970906
1739209875.9453745;-45.120503652039325
1739209875.945375;-38.13080360867914
1739209875.9453754;-45.120503652039325
1739209875.9453757;-45.120503652039325
1739209875.9453762;-38.13080360867914
1739209875.9453766;-45.120503652039325
1739209875.945377;-45.120503652039325
1739209875.9453776;-45.120503652039325
1739209875.9453778;-38.13080360867914
1739209875.9453783;-45.120503652039325
1739209875.9453788;-45.120503652039325
1739209875.9453793;-45.120503652039325
1739209875.9453797;-45.120503652039325
1739209875.94538;-38.13080360867914
1739209875.9453804;-45.120503652039325
1739209875.945381;-45.120503652039325
1739209875.9453814;-38.13080360867914
1739209875.9453819;-38.13080360867914
1739209875.945382;-35.57807855764607
1739209875.9453826;-35.57807855764607
1739209875.945383;-38.13080360867914
1739209875.9453835;-45.120503652039325
1739209875.945384;-32.816014438256545
1739209875.9453843;-35.57807855764607
1739209875.9453847;-45.120503652039325
1739209875.9453852;-45.120503652039325
1739209875.9453857;-33.981070128970906
1739209875.9453862;-38.13080360867914
1739209875.9453864;-45.120503652039325
1739209875.945387;-38.13080360867914
1739209875.9453874;-38.13080360867914
1739209875.9453878;-38.13080360867914
1739209875.9453883;-38.13080360867914
1739209875.9453886;-45.120503652039325
1739209875.945389;-45.120503652039325
1739209875.9453895;-38.13080360867914
1739209875.94539;-45.120503652039325
1739209875.9453905;-45.120503652039325
1739209875.9453907;-45.120503652039325
1739209875.9453912;-38.13080360867914
1739209875.9453917;-38.13080360867914
1739209875.9453921;-45.120503652039325
1739209875.9453926;-45.120503652039325
1739209875.9453928;-45.120503652039325
1739209875.9453933;-45.120503652039325
1739209875.9453938;-45.120503652039325
1739209875.9453943;-38.13080360867914
1739209875.9453948;-38.13080360867914
1739209875.945395;-45.120503652039325
1739209875.9453955;-38.13080360867914
1739209875.945396;-38.13080360867914
1739209875.9453964;-33.981070128970906
1739209875.945397;-45.120503652039325
1739209875.9453971;-38.13080360867914
1739209875.9453976;-38.13080360867914
1739209875.945398;-45.120503652039325
1739209875.9453986;-45.120503652039325
1739209875.945399;-45.120503652039325
1739209875.9453993;-38.13080360867914
1739209875.9453998;-32.816014438256545
1739209875.9454002;-38.13080360867914
1739209875.9454007;-45.120503652039325
1739209875.9454012;-38.13080360867914
1739209875.9454014;-35.57807855764607
1739209875.945402;-38.13080360867914
1739209875.9454024;-45.120503652039325
1739209875.9454029;-45.120503652039325
1739209875.9454033;-45.120503652039325
1739209875.9454036;-45.120503652039325
1739209875.945404;-45.120503652039325
1739209875.9454045;-45.120503652039325
1739209875.945405;-45.120503652039325
1739209875.9454055;-32.816014438256545
1739209875.9454057;-38.13080360867914
1739209875.9454062;-45.120503652039325
1739209875.9454067;-45.120503652039325
1739209875.9454072;-38.13080360867914
1739209875.9454076;-35.57807855764607
1739209875.9454079;-45.120503652039325
1739209875.9454083;-38.13080360867914
1739209875.9454088;-45.120503652039325
1739209875.9454093;-45.120503652039325
1739209875.9454098;-35.57807855764607
1739209875.94541;-32.816014438256545
1739209875.9454105;-31.141103565318915
1739209875.945411;-45.120503652039325
1739209875.9454114;-38.13080360867914
1739209875.945412;-45.120503652039325
1739209875.9454122;-45.120503652039325
1739209875.9454126;-45.120503652039325
1739209875.945413;-35.57807855764607
1739209875.9454136;-38.13080360867914
1739209875.945414;-35.57807855764607
1739209875.9454143;-38.13080360867914
1739209875.9454148;-45.120503652039325
1739209875.9454153;-45.120503652039325
1739209875.9454157;-38.13080360867914
1739209875.945416;-35.57807855764607
1739209875.9454165;-38.13080360867914
1739209875.945417;-38.13080360867914
1739209875.9454174;-33.981070128970906
1739209875.945418;-45.120503652039325
1739209875.9454181;-38.13080360867914
1739209875.9454186;-38.13080360867914
1739209875.945419;-38.13080360867914
1739209875.9454195;-33.981070128970906
1739209875.94542;-45.120503652039325
1739209875.9454203;-38.13080360867914
1739209875.9454207;-33.981070128970906
1739209875.9454212;-45.120503652039325
1739209875.9454217;-45.120503652039325
1739209875.9454222;-45.120503652039325
1739209875.9454224;-45.120503652039325
1739209875.945423;-45.120503652039325
1739209875.9454234;-33.981070128970906
1739209875.9454238;-38.13080360867914
1739209875.9454243;-31.141103565318943
1739209875.9454246;-38.13080360867914
1739209875.945425;-35.57807855764607
1739209875.9454255;-38.13080360867914
1739209875.945426;-45.120503652039325
1739209875.9454265;-38.13080360867914
1739209875.9454267;-45.120503652039325
1739209875.9454272;-35.57807855764607
1739209875.9454277;-26.487275050834715
1739209875.9454281;-38.13080360867914
1739209875.9454286;-38.13080360867914
1739209875.9454288;-38.13080360867914
1739209875.9454293;-33.981070128970906
1739209875.9454298;-38.13080360867914
1739209875.9454303;-45.120503652039325
1739209875.9454308;-45.120503652039325
1739209875.945431;-45.120503652039325
1739209875.9454315;-45.120503652039325
1739209875.945432;-38.13080360867914
1739209875.9454324;-38.13080360867914
1739209875.945433;-35.57807855764607
1739209875.9454331;-38.13080360867914
1739209875.9454336;-35.57807855764607
1739209875.945434;-35.57807855764607
1739209875.9454346;-45.120503652039325
1739209875.945435;-38.13080360867914
1739209875.9454353;-38.13080360867914
1739209875.9454358;-45.120503652039325
1739209875.9454362;-38.13080360867914
1739209875.9454367;-33.981070128970906
1739209875.9454372;-45.120503652039325
1739209875.9454374;-38.13080360867914
1739209875.945438;-38.13080360867914
1739209875.9454384;-38.13080360867914
1739209875.9454389;-38.13080360867914
1739209875.9454393;-33.981070128970906
1739209875.9454396;-38.13080360867914
1739209875.94544;-45.120503652039325
1739209875.9454405;-35.57807855764607
1739209875.945441;-38.13080360867914
1739209875.9454415;-45.120503652039325
1739209875.9454417;-45.120503652039325
1739209875.9454422;-38.13080360867914
1739209875.9454427;-45.120503652039325
1739209875.9454432;-38.13080360867914
1739209875.9454436;-33.981070128970906
1739209875.9454439;-45.120503652039325
1739209875.9454443;-45.120503652039325
1739209875.9454448;-35.57807855764607
1739209875.9454453;-38.13080360867914
1739209875.9454458;-45.120503652039325
1739209875.945446;-45.120503652039325
1739209875.9454465;-45.120503652039325
1739209875.945447;-45.120503652039325
1739209875.9454474;-32.816014438256545
1739209875.945448;-38.13080360867914
1739209875.9454482;-45.120503652039325
1739209875.9454486;-33.981070128970906
1739209875.945449;-38.13080360867914
1739209875.9454496;-45.120503652039325
1739209875.94545;-38.13080360867914
1739209875.9454503;-45.120503652039325
1739209875.9454508;-35.57807855764607
1739209875.9454513;-45.120503652039325
1739209875.9454517;-45.120503652039325
1739209875.9454522;-33.981070128970906
1739209875.9454525;-35.57807855764607
1739209875.945453;-45.120503652039325
1739209875.9454534;-45.120503652039325
1739209875.945454;-33.981070128970906
1739209875.9454541;-45.120503652039325
1739209875.9454546;-45.120503652039325
1739209875.945455;-45.120503652039325
1739209875.9454556;-33.981070128970906
1739209875.945456;-45.120503652039325
1739209875.9454563;-45.120503652039325
1739209875.9454567;-32.816014438256545
1739209875.9454572;-38.13080360867914
1739209875.9454577;-45.120503652039325
1739209875.9454582;-45.120503652039325
1739209875.9454584;-38.13080360867914
1739209875.945459;-38.13080360867914
1739209875.9454594;-45.120503652039325
1739209875.9454598;-38.13080360867914
1739209875.9454603;-38.13080360867914
1739209875.9454606;-35.57807855764607
1739209875.945461;-45.120503652039325
1739209875.9454615;-45.120503652039325
1739209875.945462;-45.120503652039325
1739209875.9454625;-33.981070128970906
1739209875.9454627;-35.57807855764607
1739209875.9454632;-38.13080360867914
1739209875.9454637;-45.120503652039325
1739209875.9454641;-45.120503652039325
1739209875.9454646;-33.981070128970906
1739209875.9454648;-38.13080360867914
1739209875.9454653;-45.120503652039325
1739209875.9454658;-31.14110356531892
1739209875.9454663;-45.120503652039325
1739209875.9454668;-45.120503652039325
1739209875.945467;-45.120503652039325
1739209875.9454675;-38.13080360867914
1739209875.945468;-45.120503652039325
1739209875.9454684;-45.120503652039325
1739209875.945469;-38.13080360867914
1739209875.9454691;-38.13080360867914
1739209875.9454696;-38.13080360867914
1739209875.94547;-38.13080360867914
1739209875.9454706;-45.120503652039325
1739209875.945471;-38.13080360867914
1739209875.9454713;-38.13080360867914
1739209875.9454718;-45.120503652039325
1739209875.9454722;-45.120503652039325
1739209875.9454727;-33.981070128970906
1739209875.9454732;-38.13080360867914
1739209875.9454734;-38.13080360867914
1739209875.945474;-45.120503652039325
1739209875.9454744;-45.120503652039325
1739209875.9454749;-38.13080360867914
1739209875.9454753;-45.120503652039325
1739209875.9454756;-38.13080360867914
1739209875.945476;-33.981070128970906
1739209875.9454765;-38.13080360867914
1739209875.945477;-38.13080360867914
1739209875.9454775;-45.120503652039325
1739209875.9454777;-45.120503652039325
1739209875.9454782;-45.120503652039325
1739209875.9454787;-33.981070128970906
1739209875.9454792;-32.816014438256545
1739209875.9454796;-31.141103565318915
1739209875.9454799;-45.120503652039325
1739209875.9454803;-45.120503652039325
1739209875.9454808;-38.13080360867914
1739209875.9454813;-32.816014438256545
1739209875.9454818;-38.13080360867914
1739209875.945482;-45.120503652039325
1739209875.9454825;-45.120503652039325
1739209875.945483;-45.120503652039325
1739209875.9454834;-35.57807855764607
1739209875.945484;-45.120503652039325
1739209875.9454842;-45.120503652039325
1739209875.9454846;-38.13080360867914
1739209875.945485;-32.816014438256545
1739209875.9454856;-45.120503652039325
1739209875.945486;-45.120503652039325
1739209875.9454863;-38.13080360867914
1739209875.9454868;-45.120503652039325
1739209875.9454873;-45.120503652039325
1739209875.9454877;-35.57807855764607
1739209875.9454882;-38.13080360867914
1739209875.9454885;-45.120503652039325
1739209875.945489;-45.120503652039325
1739209875.9454894;-45.120503652039325
1739209875.94549;-45.120503652039325
1739209875.9454904;-45.120503652039325
1739209875.9454906;-45.120503652039325
1739209875.945491;-45.120503652039325
1739209875.9454916;-38.13080360867914
1739209875.945492;-38.13080360867914
1739209875.9454925;-38.13080360867914
1739209875.9454927;-38.13080360867914
1739209875.9454932;-38.13080360867914
1739209875.9454937;-27.8777449560314
1739209875.9454942;-38.13080360867914
1739209875.9454944;-45.120503652039325
1739209875.945495;-45.120503652039325
1739209875.9454954;-38.13080360867914
1739209875.9454958;-38.13080360867914
1739209875.9454963;-45.120503652039325
1739209875.9454966;-38.13080360867914
1739209875.945497;-45.120503652039325
1739209875.9454975;-38.13080360867914
1739209875.945498;-38.13080360867914
1739209875.9454985;-38.13080360867914
1739209875.9454987;-38.13080360867914
1739209875.9454992;-45.120503652039325
1739209875.9454997;-45.120503652039325
1739209875.9455001;-45.120503652039325
1739209875.9455006;-32.816014438256545
1739209875.9455009;-38.13080360867914
1739209875.9455013;-38.13080360867914
1739209875.9455018;-35.57807855764607
1739209875.9455023;-35.57807855764607
1739209875.9455028;-38.13080360867914
1739209875.945503;-38.13080360867914
1739209875.9455035;-33.981070128970906
1739209875.945504;-45.120503652039325
1739209875.9455044;-45.120503652039325
1739209875.945505;-38.13080360867914
1739209875.9455051;-33.981070128970906
1739209875.9455056;-45.120503652039325
1739209875.945506;-38.13080360867914
1739209875.9455066;-45.120503652039325
1739209875.945507;-38.13080360867914
1739209875.9455073;-38.13080360867914
1739209875.9455078;-38.13080360867914
1739209875.9455082;-45.120503652039325
1739209875.9455087;-45.120503652039325
1739209875.9455092;-33.981070128970906
1739209875.9455094;-45.120503652039325
1739209875.94551;-45.120503652039325
1739209875.9455104;-45.120503652039325
1739209875.9455109;-31.141103565318893
1739209875.9455113;-35.57807855764607
1739209875.9455116;-45.120503652039325
1739209875.945512;-45.120503652039325
1739209875.9455125;-45.120503652039325
1739209875.945513;-45.120503652039325
1739209875.9455135;-45.120503652039325
1739209875.9455137;-38.13080360867914
1739209875.9455142;-38.13080360867914
1739209875.9455147;-45.120503652039325
1739209875.9455152;-32.816014438256545
1739209875.9455156;-38.13080360867914
1739209875.9455159;-45.120503652039325
1739209875.9455163;-38.13080360867914
1739209875.9455168;-35.57807855764607
1739209875.9455173;-45.120503652039325
1739209875.9455178;-29.438486411369333
1739209875.945518;-31.141103565318893
1739209875.9455185;-38.13080360867914
1739209875.945519;-33.981070128970906
1739209875.9455194;-45.120503652039325
1739209875.94552;-38.13080360867914
1739209875.9455202;-38.13080360867914
1739209875.9455206;-45.120503652039325
1739209875.945521;-38.13080360867914
1739209875.9455216;-45.120503652039325
1739209875.945522;-45.120503652039325
1739209875.9455223;-38.13080360867914
1739209875.9455228;-38.13080360867914
1739209875.9455233;-45.120503652039325
1739209875.9455237;-45.120503652039325
1739209875.9455242;-45.120503652039325
1739209875.9455245;-32.816014438256545
1739209875.945525;-35.57807855764607
1739209875.9455254;-45.120503652039325
1739209875.945526;-38.13080360867914
1739209875.9455264;-38.13080360867914
1739209875.9455266;-35.57807855764607
1739209875.945527;-38.13080360867914
1739209875.9455276;-38.13080360867914
1739209875.945528;-45.120503652039325
1739209875.9455285;-38.13080360867914
1739209875.9455287;-35.57807855764607
1739209875.9455292;-38.13080360867914
1739209875.9455297;-45.120503652039325
1739209875.9455302;-45.120503652039325
1739209875.9455307;-38.13080360867914
1739209875.945531;-45.120503652039325
1739209875.9455314;-45.120503652039325
1739209875.9455318;-45.120503652039325
1739209875.9455323;-35.57807855764607
1739209875.9455328;-45.120503652039325
1739209875.945533;-38.13080360867914
1739209875.9455335;-38.13080360867914
1739209875.945534;-38.13080360867914
1739209875.9455345;-38.13080360867914
1739209875.9455347;-32.816014438256545
1739209875.9455352;-28.58837851428586
1739209875.9455357;-32.816014438256545
1739209875.9455361;-38.13080360867914
1739209875.9455366;-35.57807855764607
1739209875.9455369;-33.981070128970906
1739209875.9455373;-45.120503652039325
1739209875.9455378;-38.13080360867914
1739209875.9455383;-45.120503652039325
1739209875.9455388;-30.49652367304976
1739209875.945539;-38.13080360867914
1739209875.9455395;-33.981070128970906
1739209875.94554;-45.120503652039325
1739209875.9455404;-45.120503652039325
1739209875.945541;-38.13080360867914
1739209875.9455411;-38.13080360867914
1739209875.9455416;-38.13080360867914
1739209875.945542;-28.992665084841942
1739209875.9455426;-38.13080360867914
1739209875.945543;-38.13080360867914
1739209875.9455433;-45.120503652039325
1739209875.9455438;-38.13080360867914
1739209875.9455442;-38.13080360867914
1739209875.9455447;-45.120503652039325
1739209875.9455452;-38.13080360867914
1739209875.9455454;-32.816014438256545
1739209875.945546;-45.120503652039325
1739209875.9455464;-45.120503652039325
1739209875.9455469;-33.981070128970906
1739209875.9455473;-38.13080360867914
1739209875.9455476;-45.120503652039325
1739209875.945548;-45.120503652039325
