CAN Message; 0x1d3:0000876af1c9463e
1739209725.0178406;-35.57807855764607
1739209725.0178466;-38.13080360867914
1739209725.0178528;-45.120503652039325
1739209725.0178587;-35.57807855764607
1739209725.017865;-31.141103565318893
1739209725.0178711;-45.120503652039325
1739209725.017877;-38.13080360867914
1739209725.0178833;-35.57807855764607
1739209725.0178893;-35.57807855764607
1739209725.0178955;-45.120503652039325
1739209725.0179014;-33.981070128970906
1739209725.0179076;-45.120503652039325
1739209725.0179138;-33.981070128970956
1739209725.0179198;-38.13080360867914
1739209725.017926;-45.120503652039325
1739209725.017932;-38.13080360867914
1739209725.0179381;-45.120503652039325
1739209725.0179443;-35.57807855764607
1739209725.0179503;-38.13080360867914
1739209725.0179565;-38.13080360867914
1739209725.0179625;-27.8777449560314
1739209725.0179687;-45.120503652039325
1739209725.0179746;-45.120503652039325
1739209725.0179808;-38.13080360867914
1739209725.017987;-32.816014438256545
1739209725.017993;-38.13080360867914
1739209725.0179992;-45.120503652039325
1739209725.0180051;-45.120503652039325
1739209725.0180113;-33.981070128970956
1739209725.0180173;-45.120503652039325
1739209725.0180235;-45.120503652039325
1739209725.0180297;-45.120503652039325
1739209725.0180357;-45.120503652039325
1739209725.0180418;-38.13080360867914
1739209725.0180478;-45.120503652039325
1739209725.018054;-38.13080360867914
1739209725.0180602;-28.58837851428586
1739209725.0180662;-38.13080360867914
1739209725.0180724;-38.13080360867914
1739209725.0180783;-38.13080360867914
1739209725.0180845;-32.816014438256545
1739209725.0180905;-45.120503652039325
1739209725.0180967;-38.13080360867914
1739209725.018103;-38.13080360867914
1739209725.0181088;-45.120503652039325
1739209725.018115;-33.981070128970906
1739209725.018121;-45.120503652039325
1739209725.0181272;-38.13080360867914
1739209725.0181332;-35.57807855764607
1739209725.0181394;-38.13080360867914
1739209725.0181456;-45.120503652039325
1739209725.0181515;-45.120503652039325
1739209725.0181577;-38.13080360867914
1739209725.0181637;-45.120503652039325
1739209725.0181699;-45.120503652039325
1739209725.018176;-45.120503652039325
1739209725.018182;-45.120503652039325
1739209725.0181882;-45.120503652039325
1739209725.0181942;-45.120503652039325
1739209725.0182004;-45.120503652039325
1739209725.0182064;-38.13080360867914
1739209725.0182126;-38.13080360867914
1739209725.0182188;-45.120503652039325
1739209725.0182247;-38.13080360867914
1739209725.018231;-35.57807855764607
1739209725.0182369;-35.57807855764607
1739209725.018243;-38.13080360867914
1739209725.018249;-45.120503652039325
1739209725.0182552;-45.120503652039325
1739209725.0182614;-45.120503652039325
1739209725.0182674;-45.120503652039325
1739209725.0182736;-45.120503652039325
1739209725.0182796;-45.120503652039325
1739209725.0182858;-45.120503652039325
1739209725.018292;-38.13080360867914
1739209725.018298;-45.120503652039325
1739209725.018304;-38.13080360867914
1739209725.01831;-33.981070128970906
1739209725.0183163;-38.13080360867914
1739209725.0183222;-38.13080360867914
1739209725.0183284;-35.57807855764607
1739209725.0183346;-35.57807855764607
1739209725.0183406;-38.13080360867914
1739209725.0183468;-38.13080360867914
1739209725.0183527;-33.981070128970906
1739209725.018359;-38.13080360867914
1739209725.018365;-45.120503652039325
1739209725.018371;-45.120503652039325
1739209725.0183773;-38.13080360867914
1739209725.0183833;-45.120503652039325
1739209725.0183895;-38.13080360867914
1739209725.0183954;-45.120503652039325
1739209725.0184016;-38.13080360867914
1739209725.0184076;-38.13080360867914
1739209725.0184138;-45.120503652039325
1739209725.01842;-38.13080360867914
1739209725.018426;-38.13080360867914
1739209725.0184321;-45.120503652039325
1739209725.018438;-45.120503652039325
1739209725.0184443;-45.120503652039325
1739209725.0184505;-45.120503652039325
1739209725.0184565;-38.13080360867914
1739209725.0184627;-45.120503652039325
1739209725.0184686;-45.120503652039325
1739209725.0184748;-38.13080360867914
1739209725.0184808;-38.13080360867914
1739209725.018487;-45.120503652039325
1739209725.0184932;-35.57807855764607
1739209725.0184991;-35.57807855764607
1739209725.0185053;-45.120503652039325
1739209725.0185113;-45.120503652039325
1739209725.0185175;-38.13080360867914
1739209725.0185235;-38.13080360867914
1739209725.0185297;-45.120503652039325
1739209725.0185359;-45.120503652039325
1739209725.0185418;-33.981070128970906
1739209725.018548;-38.13080360867914
1739209725.018554;-32.816014438256545
1739209725.0185602;-35.57807855764607
1739209725.0185664;-38.13080360867914
1739209725.0185723;-45.120503652039325
1739209725.0185785;-35.57807855764607
1739209725.0185845;-38.13080360867914
1739209725.0185907;-45.120503652039325
1739209725.0185966;-38.13080360867914
1739209725.0186028;-45.120503652039325
1739209725.018609;-38.13080360867914
1739209725.018615;-38.13080360867914
1739209725.0186212;-45.120503652039325
1739209725.0186272;-45.120503652039325
1739209725.0186334;-45.120503652039325
1739209725.0186393;-45.120503652039325
1739209725.0186455;-45.120503652039325
1739209725.0186517;-45.120503652039325
1739209725.0186577;-45.120503652039325
1739209725.018664;-45.120503652039325
1739209725.0186698;-38.13080360867914
1739209725.018676;-38.13080360867914
1739209725.018682;-45.120503652039325
1739209725.0186882;-45.120503652039325
1739209725.0186944;-38.13080360867914
1739209725.0187004;-35.57807855764607
1739209725.0187066;-38.13080360867914
1739209725.0187125;-45.120503652039325
1739209725.0187187;-38.13080360867914
1739209725.018725;-38.13080360867914
1739209725.0187309;-45.120503652039325
1739209725.018737;-45.120503652039325
1739209725.018743;-32.816014438256545
1739209725.0187492;-38.13080360867914
1739209725.0187552;-45.120503652039325
1739209725.0187614;-32.816014438256545
1739209725.0187676;-35.57807855764607
1739209725.0187736;-45.120503652039325
1739209725.0187798;-45.120503652039325
1739209725.0187857;-38.13080360867914
1739209725.018792;-45.120503652039325
1739209725.0187979;-28.58837851428586
1739209725.018804;-29.438486411369333
1739209725.0188103;-45.120503652039325
1739209725.0188162;-38.13080360867914
1739209725.0188224;-35.57807855764607
1739209725.0188284;-35.57807855764607
1739209725.0188346;-45.120503652039325
1739209725.0188408;-45.120503652039325
1739209725.0188468;-45.120503652039325
1739209725.018853;-45.120503652039325
1739209725.018859;-45.120503652039325
1739209725.018865;-45.120503652039325
1739209725.018871;-45.120503652039325
1739209725.0188773;-38.13080360867914
1739209725.0188835;-38.13080360867914
1739209725.0188894;-45.120503652039325
1739209725.0188956;-45.120503652039325
1739209725.0189016;-45.120503652039325
1739209725.0189078;-45.120503652039325
1739209725.0189137;-45.120503652039325
1739209725.01892;-38.13080360867914
1739209725.0189261;-45.120503652039325
1739209725.018932;-45.120503652039325
1739209725.0189383;-45.120503652039325
1739209725.0189443;-32.816014438256545
1739209725.0189505;-29.438486411369333
1739209725.0189567;-33.981070128970906
1739209725.0189626;-35.57807855764607
1739209725.0189688;-38.13080360867914
1739209725.0189748;-45.120503652039325
1739209725.018981;-45.120503652039325
1739209725.018987;-45.120503652039325
1739209725.0189931;-45.120503652039325
1739209725.0189993;-33.981070128970956
1739209725.0190053;-38.13080360867914
1739209725.0190115;-38.13080360867914
1739209725.0190175;-45.120503652039325
1739209725.0190237;-45.120503652039325
1739209725.0190296;-38.13080360867914
1739209725.0190358;-45.120503652039325
1739209725.019042;-35.57807855764607
1739209725.019048;-27.8777449560314
1739209725.0190542;-45.120503652039325
1739209725.0190601;-45.120503652039325
1739209725.0190663;-35.57807855764607
1739209725.0190725;-35.57807855764607
1739209725.0190785;-45.120503652039325
1739209725.0190847;-35.57807855764607
1739209725.0190907;-45.120503652039325
1739209725.0190969;-45.120503652039325
1739209725.0191028;-45.120503652039325
1739209725.019109;-45.120503652039325
1739209725.0191152;-45.120503652039325
1739209725.0191212;-38.13080360867914
1739209725.0191274;-38.13080360867914
1739209725.0191333;-45.120503652039325
1739209725.0191395;-38.13080360867914
1739209725.0191455;-45.120503652039325
1739209725.0191517;-38.13080360867914
1739209725.019158;-45.120503652039325
1739209725.0191638;-38.13080360867914
1739209725.01917;-45.120503652039325
1739209725.019176;-45.120503652039325
1739209725.0191822;-38.13080360867914
1739209725.0191882;-38.13080360867914
1739209725.0191944;-35.57807855764607
1739209725.0192006;-38.13080360867914
1739209725.0192065;-45.120503652039325
1739209725.0192127;-38.13080360867914
1739209725.0192187;-32.816014438256545
1739209725.019225;-45.120503652039325
1739209725.019231;-38.13080360867914
1739209725.019237;-35.57807855764607
1739209725.0192432;-38.13080360867914
1739209725.0192492;-45.120503652039325
1739209725.0192554;-38.13080360867914
1739209725.0192614;-38.13080360867914
1739209725.0192676;-45.120503652039325
1739209725.0192738;-38.13080360867914
1739209725.0192797;-45.120503652039325
1739209725.019286;-45.120503652039325
1739209725.0192919;-33.981070128970906
1739209725.019298;-38.13080360867914
1739209725.019304;-45.120503652039325
1739209725.0193102;-38.13080360867914
1739209725.0193164;-35.57807855764607
1739209725.0193224;-33.981070128970906
1739209725.0193286;-45.120503652039325
1739209725.0193346;-38.13080360867914
1739209725.0193408;-38.13080360867914
1739209725.019347;-45.120503652039325
1739209725.019353;-45.120503652039325
1739209725.019359;-38.13080360867914
1739209725.019365;-38.13080360867914
1739209725.0193713;-45.120503652039325
1739209725.0193772;-45.120503652039325
1739209725.0193834;-38.13080360867914
1739209725.0193896;-33.981070128970906
1739209725.0193956;-35.57807855764607
1739209725.0194018;-45.120503652039325
1739209725.0194077;-38.13080360867914
1739209725.019414;-32.816014438256545
1739209725.01942;-38.13080360867914
1739209725.019426;-45.120503652039325
1739209725.0194323;-38.13080360867914
1739209725.0194383;-38.13080360867914
1739209725.0194445;-45.120503652039325
1739209725.0194504;-45.120503652039325
1739209725.0194566;-38.13080360867914
1739209725.0194626;-38.13080360867914
1739209725.0194688;-45.120503652039325
1739209725.019475;-38.13080360867914
1739209725.019481;-33.981070128970906
1739209725.0194871;-33.981070128970906
1739209725.019493;-38.13080360867914
1739209725.0194993;-45.120503652039325
1739209725.0195055;-38.13080360867914
1739209725.0195115;-45.120503652039325
1739209725.0195177;-38.13080360867914
1739209725.0195236;-45.120503652039325
1739209725.0195298;-45.120503652039325
1739209725.0195358;-45.120503652039325
1739209725.019542;-45.120503652039325
1739209725.0195482;-45.120503652039325
1739209725.0195541;-38.13080360867914
1739209725.0195603;-38.13080360867914
1739209725.0195663;-38.13080360867914
1739209725.0195725;-35.57807855764607
1739209725.0195785;-45.120503652039325
1739209725.0195847;-38.13080360867914
1739209725.0195909;-45.120503652039325
1739209725.0195968;-45.120503652039325
1739209725.019603;-38.13080360867914
1739209725.019609;-45.120503652039325
1739209725.0196152;-38.13080360867914
1739209725.0196214;-33.981070128970906
1739209725.0196273;-38.13080360867914
1739209725.0196335;-45.120503652039325
1739209725.0196395;-32.816014438256545
1739209725.0196457;-35.57807855764607
1739209725.0196517;-45.120503652039325
1739209725.0196579;-45.120503652039325
1739209725.019664;-35.57807855764607
1739209725.01967;-38.13080360867914
1739209725.0196762;-45.120503652039325
1739209725.0196822;-38.13080360867914
1739209725.0196884;-45.120503652039325
1739209725.0196943;-45.120503652039325
1739209725.0197005;-38.13080360867914
1739209725.0197067;-45.120503652039325
1739209725.0197127;-45.120503652039325
1739209725.019719;-45.120503652039325
1739209725.0197248;-38.13080360867914
1739209725.019731;-38.13080360867914
1739209725.0197372;-33.981070128970906
1739209725.0197432;-35.57807855764607
1739209725.0197494;-45.120503652039325
1739209725.0197554;-45.120503652039325
1739209725.0197616;-35.57807855764607
1739209725.0197675;-38.13080360867914
1739209725.0197737;-38.13080360867914
1739209725.01978;-45.120503652039325
1739209725.019786;-45.120503652039325
1739209725.019792;-45.120503652039325
1739209725.019798;-45.120503652039325
1739209725.0198042;-45.120503652039325
1739209725.0198102;-45.120503652039325
1739209725.0198164;-45.120503652039325
1739209725.0198226;-33.981070128970906
1739209725.0198286;-35.57807855764607
1739209725.0198348;-38.13080360867914
1739209725.0198407;-45.120503652039325
1739209725.019847;-33.981070128970906
1739209725.019853;-38.13080360867914
1739209725.019859;-38.13080360867914
1739209725.0198653;-45.120503652039325
1739209725.0198712;-45.120503652039325
1739209725.0198774;-45.120503652039325
1739209725.0198834;-32.816014438256545
1739209725.0198896;-32.816014438256545
1739209725.0198958;-45.120503652039325
1739209725.0199018;-45.120503652039325
1739209725.019908;-38.13080360867914
1739209725.019914;-38.13080360867914
1739209725.01992;-45.120503652039325
1739209725.019926;-45.120503652039325
1739209725.0199323;-45.120503652039325
1739209725.0199385;-33.981070128970906
1739209725.0199444;-38.13080360867914
1739209725.0199506;-45.120503652039325
1739209725.0199566;-38.13080360867914
1739209725.0199628;-45.120503652039325
1739209725.0199687;-33.981070128970906
1739209725.019975;-45.120503652039325
1739209725.0199811;-35.57807855764607
1739209725.019987;-32.816014438256545
1739209725.0199933;-38.13080360867914
1739209725.0199993;-35.57807855764607
1739209725.0200055;-38.13080360867914
1739209725.0200117;-45.120503652039325
1739209725.0200176;-38.13080360867914
1739209725.0200238;-32.816014438256545
1739209725.0200298;-45.120503652039325
1739209725.020036;-33.981070128970956
1739209725.020042;-32.816014438256545
1739209725.0200481;-35.57807855764607
1739209725.0200543;-45.120503652039325
1739209725.0200603;-45.120503652039325
1739209725.0200665;-35.57807855764607
1739209725.0200725;-38.13080360867914
1739209725.0200787;-35.57807855764607
1739209725.0200846;-27.8777449560314
1739209725.0200908;-38.13080360867914
1739209725.020097;-38.13080360867914
1739209725.020103;-33.981070128970906
1739209725.0201092;-32.816014438256545
1739209725.0201151;-45.120503652039325
1739209725.0201213;-38.13080360867914
1739209725.0201275;-45.120503652039325
1739209725.0201335;-38.13080360867914
1739209725.0201397;-33.981070128970906
1739209725.0201457;-35.57807855764607
1739209725.0201519;-45.120503652039325
1739209725.0201578;-45.120503652039325
1739209725.020164;-32.816014438256545
1739209725.0201702;-35.57807855764607
1739209725.0201762;-38.13080360867914
1739209725.0201824;-32.816014438256545
1739209725.0201883;-38.13080360867914
1739209725.0201945;-38.13080360867914
1739209725.0202005;-38.13080360867914
1739209725.0202067;-38.13080360867914
1739209725.020213;-35.57807855764607
1739209725.0202188;-35.57807855764607
1739209725.020225;-45.120503652039325
1739209725.020231;-38.13080360867914
1739209725.0202372;-45.120503652039325
1739209725.0202432;-45.120503652039325
1739209725.0202494;-38.13080360867914
1739209725.0202556;-45.120503652039325
1739209725.0202615;-38.13080360867914
1739209725.0202677;-33.981070128970906
1739209725.0202737;-38.13080360867914
1739209725.02028;-31.141103565318943
1739209725.020286;-45.120503652039325
1739209725.020292;-45.120503652039325
1739209725.0202982;-38.13080360867914
1739209725.0203042;-45.120503652039325
1739209725.0203104;-45.120503652039325
1739209725.0203164;-38.13080360867914
1739209725.0203226;-45.120503652039325
1739209725.0203288;-26.991370085610722
1739209725.0203347;-38.13080360867914
1739209725.020341;-45.120503652039325
1739209725.0203469;-45.120503652039325
1739209725.020353;-33.981070128970906
1739209725.020359;-45.120503652039325
1739209725.0203652;-38.13080360867914
1739209725.0203714;-32.816014438256545
1739209725.0203774;-38.13080360867914
1739209725.0203836;-38.13080360867914
1739209725.0203896;-45.120503652039325
1739209725.0203958;-45.120503652039325
1739209725.020402;-45.120503652039325
1739209725.020408;-45.120503652039325
1739209725.020414;-45.120503652039325
1739209725.02042;-38.13080360867914
1739209725.0204263;-30.49652367304973
1739209725.0204322;-38.13080360867914
1739209725.0204384;-45.120503652039325
1739209725.0204446;-35.57807855764607
1739209725.0204506;-38.13080360867914
1739209725.0204568;-45.120503652039325
1739209725.0204628;-45.120503652039325
1739209725.020469;-33.981070128970906
1739209725.020475;-38.13080360867914
1739209725.020481;-38.13080360867914
1739209725.0204873;-38.13080360867914
1739209725.0204933;-38.13080360867914
1739209725.0204995;-32.816014438256545
1739209725.0205054;-38.13080360867914
1739209725.0205116;-45.120503652039325
1739209725.0205178;-38.13080360867914
1739209725.0205238;-45.120503652039325
1739209725.02053;-45.120503652039325
1739209725.020536;-45.120503652039325
1739209725.0205421;-38.13080360867914
1739209725.020548;-45.120503652039325
1739209725.0205543;-38.13080360867914
1739209725.0205605;-45.120503652039325
1739209725.0205665;-38.13080360867914
1739209725.0205727;-31.141103565318915
1739209725.0205786;-32.816014438256545
1739209725.0205848;-38.13080360867914
1739209725.0205908;-45.120503652039325
1739209725.020597;-32.816014438256545
1739209725.0206032;-38.13080360867914
1739209725.0206091;-45.120503652039325
1739209725.0206153;-38.13080360867914
1739209725.0206213;-45.120503652039325
1739209725.0206275;-45.120503652039325
1739209725.0206337;-45.120503652039325
1739209725.0206397;-45.120503652039325
1739209725.0206459;-38.13080360867914
1739209725.0206518;-38.13080360867914
1739209725.020658;-35.57807855764607
1739209725.020664;-45.120503652039325
1739209725.0206702;-45.120503652039325
1739209725.0206764;-45.120503652039325
1739209725.0206823;-38.13080360867914
1739209725.0206885;-35.57807855764607
1739209725.0206945;-45.120503652039325
1739209725.0207007;-38.13080360867914
1739209725.0207067;-35.57807855764607
1739209725.0207129;-45.120503652039325
1739209725.020719;-45.120503652039325
1739209725.020725;-31.141103565318915
1739209725.0207312;-35.57807855764607
1739209725.0207372;-38.13080360867914
1739209725.0207434;-45.120503652039325
1739209725.0207493;-35.57807855764607
1739209725.0207555;-38.13080360867914
1739209725.0207617;-45.120503652039325
1739209725.0207677;-38.13080360867914
1739209725.020774;-45.120503652039325
1739209725.0207798;-45.120503652039325
1739209725.020786;-45.120503652039325
1739209725.0207922;-45.120503652039325
1739209725.0207982;-45.120503652039325
1739209725.0208044;-38.13080360867914
1739209725.0208104;-38.13080360867914
1739209725.0208166;-45.120503652039325
1739209725.0208225;-31.141103565318915
1739209725.0208287;-35.57807855764607
1739209725.0486689;-38.13080360867914
1739209725.0486746;-38.13080360867914
1739209725.04868;-35.57807855764607
1739209725.0486858;-35.57807855764607
1739209725.0486913;-38.13080360867914
1739209725.048697;-45.120503652039325
1739209725.0487025;-38.13080360867914
1739209725.0487082;-35.57807855764607
1739209725.0487137;-38.13080360867914
1739209725.0487194;-35.57807855764607
1739209725.048725;-45.120503652039325
1739209725.0487304;-38.13080360867914
1739209725.048736;-38.13080360867914
1739209725.0487416;-45.120503652039325
1739209725.0487473;-38.13080360867914
1739209725.0487528;-35.57807855764607
1739209725.0487585;-45.120503652039325
1739209725.048764;-45.120503652039325
1739209725.0487697;-38.13080360867914
1739209725.0487752;-38.13080360867914
1739209725.048781;-38.13080360867914
1739209725.0487864;-45.120503652039325
1739209725.048792;-38.13080360867914
1739209725.0487976;-38.13080360867914
1739209725.048803;-38.13080360867914
1739209725.0488088;-35.57807855764607
1739209725.0488143;-38.13080360867914
1739209725.04882;-45.120503652039325
1739209725.0488255;-38.13080360867914
1739209725.0488312;-38.13080360867914
1739209725.0488367;-38.13080360867914
1739209725.0488424;-38.13080360867914
1739209725.048848;-38.13080360867914
1739209725.0488536;-45.120503652039325
1739209725.0488591;-38.13080360867914
1739209725.0488646;-32.816014438256545
1739209725.0488703;-45.120503652039325
1739209725.0488758;-45.120503652039325
1739209725.0488815;-33.981070128970906
1739209725.048887;-38.13080360867914
1739209725.0488927;-38.13080360867914
1739209725.0488982;-45.120503652039325
1739209725.048904;-45.120503652039325
1739209725.0489094;-45.120503652039325
1739209725.0489151;-38.13080360867914
1739209725.0489206;-32.816014438256545
1739209725.048926;-38.13080360867914
1739209725.0489318;-38.13080360867914
1739209725.0489373;-45.120503652039325
1739209725.048943;-38.13080360867914
1739209725.0489485;-38.13080360867914
1739209725.0489542;-38.13080360867914
1739209725.0489597;-38.13080360867914
1739209725.0489655;-45.120503652039325
1739209725.048971;-38.13080360867914
1739209725.0489767;-45.120503652039325
1739209725.0489821;-45.120503652039325
1739209725.0489876;-38.13080360867914
1739209725.0489933;-38.13080360867914
1739209725.0489988;-45.120503652039325
1739209725.0490046;-38.13080360867914
1739209725.04901;-45.120503652039325
1739209725.0490158;-45.120503652039325
1739209725.0490212;-45.120503652039325
1739209725.049027;-38.13080360867914
1739209725.0490324;-35.57807855764607
1739209725.0490382;-38.13080360867914
1739209725.0490437;-45.120503652039325
1739209725.0490491;-33.981070128970906
1739209725.0490549;-27.8777449560314
1739209725.0490603;-38.13080360867914
1739209725.049066;-38.13080360867914
1739209725.0490716;-38.13080360867914
1739209725.0490773;-33.981070128970906
1739209725.0490828;-45.120503652039325
1739209725.0490885;-45.120503652039325
1739209725.049094;-38.13080360867914
1739209725.0490997;-38.13080360867914
1739209725.0491052;-45.120503652039325
1739209725.0491107;-38.13080360867914
1739209725.0491164;-38.13080360867914
1739209725.0491219;-38.13080360867914
1739209725.0491276;-38.13080360867914
1739209725.049133;-45.120503652039325
1739209725.0491388;-38.13080360867914
1739209725.0491443;-26.991370085610722
1739209725.04915;-38.13080360867914
1739209725.0491555;-45.120503652039325
1739209725.0491612;-38.13080360867914
1739209725.0491667;-38.13080360867914
1739209725.0491724;-45.120503652039325
1739209725.049178;-38.13080360867914
1739209725.0491834;-38.13080360867914
1739209725.049189;-31.141103565318943
1739209725.0491946;-38.13080360867914
1739209725.0492003;-45.120503652039325
1739209725.0492058;-38.13080360867914
1739209725.0492115;-45.120503652039325
1739209725.049217;-38.13080360867914
1739209725.0492227;-32.816014438256545
1739209725.0492282;-38.13080360867914
1739209725.049234;-33.981070128970906
1739209725.0492394;-35.57807855764607
1739209725.0492449;-35.57807855764607
1739209725.0492506;-45.120503652039325
1739209725.049256;-38.13080360867914
1739209725.0492618;-38.13080360867914
1739209725.0492673;-45.120503652039325
1739209725.049273;-38.13080360867914
1739209725.0492785;-45.120503652039325
1739209725.0492842;-45.120503652039325
1739209725.0492897;-45.120503652039325
1739209725.0492954;-38.13080360867914
1739209725.049301;-38.13080360867914
1739209725.0493064;-45.120503652039325
1739209725.049312;-45.120503652039325
1739209725.0493176;-45.120503652039325
1739209725.0493233;-45.120503652039325
1739209725.0493288;-45.120503652039325
1739209725.0493345;-45.120503652039325
1739209725.04934;-38.13080360867914
1739209725.0493457;-32.816014438256545
1739209725.0493512;-38.13080360867914
1739209725.049357;-45.120503652039325
1739209725.0493624;-45.120503652039325
1739209725.049368;-38.13080360867914
1739209725.0493736;-38.13080360867914
1739209725.049379;-38.13080360867914
1739209725.0493848;-38.13080360867914
1739209725.0493903;-38.13080360867914
1739209725.049396;-38.13080360867914
1739209725.0494015;-38.13080360867914
1739209725.0494072;-38.13080360867914
1739209725.0494127;-38.13080360867914
1739209725.0494184;-33.981070128970906
1739209725.049424;-45.120503652039325
1739209725.0494294;-45.120503652039325
1739209725.0494351;-45.120503652039325
1739209725.0494406;-45.120503652039325
1739209725.0494463;-38.13080360867914
1739209725.0494518;-38.13080360867914
1739209725.0494576;-31.141103565318915
1739209725.049463;-28.58837851428586
1739209725.0494688;-38.13080360867914
1739209725.0494742;-45.120503652039325
1739209725.04948;-38.13080360867914
1739209725.0494854;-38.13080360867914
1739209725.049491;-38.13080360867914
1739209725.0494967;-38.13080360867914
1739209725.0495021;-38.13080360867914
1739209725.0495079;-30.49652367304973
1739209725.0495133;-33.981070128970906
1739209725.049519;-38.13080360867914
1739209725.0495245;-38.13080360867914
1739209725.0495303;-45.120503652039325
1739209725.0495358;-38.13080360867914
1739209725.0495415;-45.120503652039325
1739209725.049547;-38.13080360867914
1739209725.0495527;-29.438486411369347
1739209725.0495582;-45.120503652039325
1739209725.0495636;-45.120503652039325
1739209725.0495694;-45.120503652039325
1739209725.0495749;-35.57807855764607
1739209725.0495806;-38.13080360867914
1739209725.049586;-45.120503652039325
1739209725.0495918;-38.13080360867914
1739209725.0495973;-31.141103565318915
1739209725.049603;-45.120503652039325
1739209725.0496085;-38.13080360867914
1739209725.0496142;-45.120503652039325
1739209725.0496197;-45.120503652039325
1739209725.0496252;-45.120503652039325
1739209725.0496309;-38.13080360867914
1739209725.0496364;-38.13080360867914
1739209725.049642;-33.981070128970906
1739209725.0496476;-33.981070128970906
1739209725.0496533;-35.57807855764607
1739209725.0496588;-38.13080360867914
1739209725.0496645;-38.13080360867914
1739209725.04967;-45.120503652039325
1739209725.0496757;-45.120503652039325
1739209725.0496812;-38.13080360867914
1739209725.0496867;-38.13080360867914
1739209725.0496924;-38.13080360867914
1739209725.0496979;-45.120503652039325
1739209725.0497036;-45.120503652039325
1739209725.049709;-38.13080360867914
1739209725.0497148;-45.120503652039325
1739209725.0497203;-45.120503652039325
1739209725.049726;-45.120503652039325
1739209725.0497315;-45.120503652039325
1739209725.0497372;-45.120503652039325
1739209725.0497427;-38.13080360867914
1739209725.0497482;-35.57807855764607
1739209725.049754;-38.13080360867914
1739209725.0497594;-45.120503652039325
1739209725.049765;-45.120503652039325
1739209725.0497706;-45.120503652039325
1739209725.0497763;-45.120503652039325
1739209725.0497818;-38.13080360867914
1739209725.0497875;-45.120503652039325
1739209725.049793;-38.13080360867914
1739209725.0497987;-38.13080360867914
1739209725.0498042;-35.57807855764607
1739209725.0498097;-38.13080360867914
1739209725.0498154;-45.120503652039325
1739209725.049821;-33.981070128970906
1739209725.0498266;-32.816014438256545
1739209725.049832;-45.120503652039325
1739209725.0498378;-45.120503652039325
1739209725.0498433;-31.141103565318915
1739209725.049849;-45.120503652039325
1739209725.0498545;-45.120503652039325
1739209725.0498602;-45.120503652039325
1739209725.0498657;-45.120503652039325
1739209725.0498714;-38.13080360867914
1739209725.049877;-45.120503652039325
1739209725.0498824;-45.120503652039325
1739209725.0498881;-38.13080360867914
1739209725.0498936;-32.816014438256545
1739209725.0498993;-45.120503652039325
1739209725.0499048;-45.120503652039325
1739209725.0499105;-33.981070128970906
1739209725.049916;-35.57807855764607
1739209725.0499218;-38.13080360867914
1739209725.0499272;-38.13080360867914
1739209725.049933;-45.120503652039325
1739209725.0499384;-45.120503652039325
1739209725.049944;-45.120503652039325
1739209725.0499496;-45.120503652039325
1739209725.0499551;-38.13080360867914
1739209725.0499609;-38.13080360867914
1739209725.0499663;-45.120503652039325
1739209725.049972;-45.120503652039325
1739209725.0499775;-38.13080360867914
1739209725.0499833;-35.57807855764607
1739209725.0499887;-45.120503652039325
1739209725.0499945;-38.13080360867914
1739209725.05;-35.57807855764607
1739209725.0500054;-32.816014438256545
1739209725.0500112;-38.13080360867914
1739209725.0500166;-45.120503652039325
1739209725.0500224;-45.120503652039325
1739209725.0500278;-45.120503652039325
1739209725.0500336;-45.120503652039325
1739209725.050039;-45.120503652039325
1739209725.0500448;-45.120503652039325
1739209725.0500503;-45.120503652039325
1739209725.050056;-33.981070128970906
1739209725.0500615;-45.120503652039325
1739209725.050067;-38.13080360867914
1739209725.0500727;-38.13080360867914
1739209725.0500782;-45.120503652039325
1739209725.0500839;-45.120503652039325
1739209725.0500894;-38.13080360867914
1739209725.050095;-32.816014438256545
1739209725.0501006;-38.13080360867914
1739209725.0501063;-45.120503652039325
1739209725.0501118;-38.13080360867914
1739209725.0501175;-45.120503652039325
1739209725.050123;-38.13080360867914
1739209725.0501285;-45.120503652039325
1739209725.0501342;-38.13080360867914
1739209725.0501397;-38.13080360867914
1739209725.0501454;-38.13080360867914
1739209725.0501509;-38.13080360867914
1739209725.0501566;-35.57807855764607
1739209725.050162;-35.57807855764607
1739209725.0501678;-45.120503652039325
1739209725.0501733;-38.13080360867914
1739209725.050179;-45.120503652039325
1739209725.0501845;-38.13080360867914
1739209725.0501902;-38.13080360867914
1739209725.0501957;-45.120503652039325
1739209725.0502012;-38.13080360867914
1739209725.050207;-38.13080360867914
1739209725.0502124;-45.120503652039325
1739209725.050218;-45.120503652039325
1739209725.0502236;-45.120503652039325
1739209725.0502293;-45.120503652039325
1739209725.0502348;-38.13080360867914
1739209725.0502405;-38.13080360867914
1739209725.050246;-38.13080360867914
1739209725.0502517;-45.120503652039325
1739209725.0502572;-38.13080360867914
1739209725.0502627;-38.13080360867914
1739209725.0502684;-45.120503652039325
1739209725.050274;-45.120503652039325
1739209725.0502796;-38.13080360867914
1739209725.050285;-35.57807855764607
1739209725.0502908;-45.120503652039325
1739209725.0502963;-35.57807855764607
1739209725.050302;-38.13080360867914
1739209725.0503075;-38.13080360867914
1739209725.0503132;-45.120503652039325
1739209725.0503187;-28.992665084841942
