CAN Message; 0x39:0c28bec0ae46f3f0
1739209859.8925014;-29.438486411369333
1739209859.8925092;-45.120503652039325
1739209859.8925169;-38.13080360867914
1739209859.8925247;-33.981070128970906
1739209859.8925326;-32.816014438256545
1739209859.8925402;-38.13080360867914
1739209859.892548;-33.981070128970906
1739209859.892556;-28.992665084841942
1739209859.8925638;-45.120503652039325
1739209859.8925714;-38.13080360867914
1739209859.8925793;-24.438645034577675
1739209859.8925872;-28.21854285175415
1739209859.8925948;-35.57807855764607
1739209859.8926027;-32.816014438256545
1739209859.8926105;-33.981070128970906
1739209859.8926182;-38.13080360867914
1739209859.892626;-33.981070128970906
1739209859.892634;-29.438486411369347
1739209859.8926415;-38.13080360867914
1739209859.8926494;-33.981070128970906
1739209859.8926573;-45.120503652039325
1739209859.892665;-30.49652367304973
1739209859.8926728;-28.992665084841942
1739209859.8926806;-38.13080360867914
1739209859.8926883;-28.992665084841942
1739209859.8926961;-45.120503652039325
1739209859.892704;-38.13080360867914
1739209859.8927116;-30.49652367304973
1739209859.8927195;-33.981070128970906
1739209859.8927274;-33.981070128970956
1739209859.892735;-28.58837851428586
1739209859.8927429;-26.487275050834715
1739209859.8927507;-25.252786309376837
1739209859.8927584;-33.981070128970906
1739209859.8927662;-31.141103565318915
1739209859.892774;-31.14110356531892
1739209859.8927817;-31.141103565318915
1739209859.8927896;-33.981070128970906
1739209859.8927975;-45.120503652039325
1739209859.892805;-28.992665084841942
1739209859.892813;-38.13080360867914
1739209859.8928208;-38.13080360867914
1739209859.8928285;-35.57807855764607
1739209859.8928363;-27.267205301931607
1739209859.8928442;-38.13080360867914
1739209859.8928518;-31.141103565318915
1739209859.8928597;-45.120503652039325
1739209859.8928676;-38.13080360867914
1739209859.8928754;-35.57807855764607
1739209859.892883;-45.120503652039325
1739209859.892891;-32.816014438256545
1739209859.8928988;-31.141103565318893
1739209859.8929064;-27.267205301931607
1739209859.8929143;-32.816014438256545
1739209859.8929222;-28.992665084841942
1739209859.8929298;-38.13080360867914
1739209859.8929377;-26.991370085610722
1739209859.8929455;-31.141103565318915
1739209859.8929532;-45.120503652039325
1739209859.892961;-28.992665084841942
1739209859.892969;-30.49652367304973
1739209859.8929765;-29.438486411369347
1739209859.8929844;-45.120503652039325
1739209859.8929923;-33.981070128970906
1739209859.893;-35.57807855764607
1739209859.8930078;-45.120503652039325
1739209859.8930156;-38.13080360867914
1739209859.8930233;-31.141103565318915
1739209859.8930311;-45.120503652039325
1739209859.893039;-33.981070128970906
1739209859.8930466;-30.49652367304973
1739209859.8930545;-28.588378514285886
1739209859.8930624;-28.992665084841942
1739209859.89307;-32.816014438256545
1739209859.8930779;-38.13080360867914
1739209859.8930857;-45.120503652039325
1739209859.8930933;-38.13080360867914
1739209859.8931012;-31.141103565318915
1739209859.893109;-29.438486411369333
1739209859.8931167;-38.13080360867914
1739209859.8931246;-32.816014438256545
1739209859.8931324;-31.141103565318893
1739209859.89314;-30.49652367304973
1739209859.893148;-38.13080360867914
1739209859.8931558;-32.816014438256545
1739209859.8931634;-28.992665084841942
1739209859.8931713;-45.120503652039325
1739209859.8931792;-45.120503652039325
1739209859.893187;-33.981070128970906
1739209859.8931947;-35.57807855764607
1739209859.8932025;-38.13080360867914
1739209859.8932104;-25.826314394896357
1739209859.893218;-45.120503652039325
1739209859.893226;-26.991370085610736
1739209859.8932338;-30.49652367304976
1739209859.8932414;-38.13080360867914
1739209859.8932493;-29.438486411369333
1739209859.8932571;-38.13080360867914
1739209859.8932648;-45.120503652039325
1739209859.8932726;-26.487275050834725
1739209859.8932805;-31.141103565318915
1739209859.8932881;-33.981070128970906
1739209859.893296;-33.981070128970906
1739209859.8933039;-31.141103565318915
1739209859.8933115;-32.81601443825658
1739209859.8933194;-23.16150712794696
1739209859.8933272;-38.13080360867914
1739209859.8933349;-38.13080360867914
1739209859.8933427;-32.816014438256545
1739209859.8933506;-45.120503652039325
1739209859.8933582;-28.58837851428586
1739209859.893366;-33.981070128970956
1739209859.893374;-25.252786309376837
1739209859.8933816;-33.981070128970906
1739209859.8933895;-30.49652367304973
1739209859.8933973;-27.267205301931607
1739209859.893405;-45.120503652039325
1739209859.8934128;-33.981070128970906
1739209859.8934207;-32.816014438256545
1739209859.8934283;-35.57807855764607
1739209859.8934362;-38.13080360867914
1739209859.893444;-45.120503652039325
1739209859.8934517;-45.120503652039325
1739209859.8934596;-38.13080360867914
1739209859.8934674;-28.992665084841967
1739209859.893475;-28.58837851428586
1739209859.893483;-31.141103565318943
1739209859.8934908;-27.877744956031417
1739209859.8934984;-38.13080360867914
1739209859.8935063;-45.120503652039325
1739209859.8935142;-45.120503652039325
1739209859.893522;-45.120503652039325
1739209859.8935297;-28.992665084841942
1739209859.8935375;-27.8777449560314
1739209859.8935454;-25.826314394896357
1739209859.893553;-33.981070128970956
1739209859.893561;-30.49652367304973
1739209859.8935688;-32.816014438256545
1739209859.8935764;-32.816014438256545
1739209859.8935843;-27.267205301931607
1739209859.8935921;-33.981070128970906
1739209859.8935997;-31.141103565318915
1739209859.8936076;-33.981070128970906
1739209859.8936155;-32.816014438256545
1739209859.893623;-38.13080360867914
1739209859.893631;-33.981070128970906
1739209859.8936388;-38.13080360867914
1739209859.8936465;-31.141103565318915
1739209859.8936543;-45.120503652039325
1739209859.8936622;-31.141103565318915
1739209859.8936698;-28.58837851428586
1739209859.8936777;-35.57807855764607
1739209859.8936856;-28.992665084841942
1739209859.8936932;-32.81601443825658
1739209859.893701;-28.992665084841942
1739209859.893709;-26.487275050834715
1739209859.8937166;-24.438645034577675
1739209859.8937244;-32.81601443825658
1739209859.8937323;-31.141103565318943
1739209859.89374;-27.8777449560314
1739209859.8937478;-45.120503652039325
1739209859.8937557;-33.981070128970906
1739209859.8937633;-33.981070128970906
1739209859.8937712;-27.8777449560314
1739209859.893779;-33.981070128970906
1739209859.8937867;-38.13080360867914
1739209859.8937945;-38.13080360867914
1739209859.8938024;-33.981070128970906
1739209859.89381;-32.816014438256545
1739209859.893818;-38.13080360867914
1739209859.8938258;-33.981070128970956
1739209859.8938336;-31.141103565318915
1739209859.8938413;-38.13080360867914
1739209859.8938491;-31.141103565318915
1739209859.893857;-38.13080360867914
1739209859.8938646;-45.120503652039325
1739209859.8938725;-31.141103565318915
1739209859.8938804;-32.816014438256545
1739209859.893888;-45.120503652039325
1739209859.8938959;-31.141103565318915
1739209859.8939037;-32.816014438256545
1739209859.8939114;-45.120503652039325
1739209859.8939192;-45.120503652039325
1739209859.893927;-33.981070128970906
1739209859.8939347;-45.120503652039325
1739209859.8939426;-45.120503652039325
1739209859.8939505;-32.816014438256545
1739209859.893958;-35.57807855764607
1739209859.893966;-45.120503652039325
1739209859.8939738;-38.13080360867914
1739209859.8939815;-38.13080360867914
1739209859.8939893;-38.13080360867914
1739209859.8939972;-35.57807855764607
1739209859.8940048;-38.13080360867914
1739209859.8940127;-45.120503652039325
1739209859.8940206;-45.120503652039325
1739209859.8940282;-32.816014438256545
1739209859.894036;-35.57807855764607
1739209859.894044;-38.13080360867914
1739209859.8940516;-45.120503652039325
1739209859.8940594;-38.13080360867914
1739209859.8940673;-38.13080360867914
1739209859.894075;-45.120503652039325
1739209859.8940828;-33.981070128970906
1739209859.8940907;-45.120503652039325
1739209859.8940983;-45.120503652039325
1739209859.8941061;-45.120503652039325
1739209859.894114;-38.13080360867914
1739209859.8941216;-38.13080360867914
1739209859.8941295;-38.13080360867914
1739209859.8941374;-35.57807855764607
1739209859.8941453;-38.13080360867914
1739209859.8941529;-35.57807855764607
1739209859.8941607;-38.13080360867914
1739209859.8941686;-38.13080360867914
1739209859.8941762;-38.13080360867914
1739209859.894184;-38.13080360867914
1739209859.894192;-38.13080360867914
1739209859.8941996;-38.13080360867914
1739209859.8942075;-45.120503652039325
1739209859.8942153;-38.13080360867914
1739209859.894223;-35.57807855764607
1739209859.8942308;-38.13080360867914
1739209859.8942387;-38.13080360867914
1739209859.8942463;-38.13080360867914
1739209859.8942542;-45.120503652039325
1739209859.894262;-45.120503652039325
1739209859.8942697;-38.13080360867914
1739209859.8942776;-38.13080360867914
1739209859.8942854;-45.120503652039325
1739209859.894293;-38.13080360867914
1739209859.894301;-38.13080360867914
1739209859.8943088;-32.816014438256545
1739209859.8943164;-38.13080360867914
1739209859.8943243;-38.13080360867914
1739209859.8943322;-38.13080360867914
1739209859.8943398;-26.487275050834715
1739209859.8943477;-27.267205301931607
1739209859.8943555;-45.120503652039325
1739209859.8943632;-38.13080360867914
1739209859.894371;-35.57807855764607
1739209859.894379;-38.13080360867914
1739209859.8943865;-45.120503652039325
1739209859.8943944;-35.57807855764607
1739209859.8944023;-38.13080360867914
1739209859.89441;-45.120503652039325
1739209859.8944178;-32.816014438256545
1739209859.8944256;-33.981070128970906
1739209859.8944333;-45.120503652039325
1739209859.8944411;-38.13080360867914
1739209859.894449;-38.13080360867914
1739209859.8944566;-45.120503652039325
1739209859.8944645;-45.120503652039325
1739209859.8944724;-45.120503652039325
1739209859.8944802;-45.120503652039325
1739209859.8944879;-38.13080360867914
1739209859.8944957;-38.13080360867914
1739209859.8945036;-45.120503652039325
1739209859.8945112;-38.13080360867914
1739209859.894519;-38.13080360867914
1739209859.894527;-30.49652367304973
1739209859.8945346;-27.267205301931607
1739209859.8945425;-45.120503652039325
1739209859.8945503;-38.13080360867914
1739209859.894558;-35.57807855764607
1739209859.8945658;-38.13080360867914
1739209859.8945737;-45.120503652039325
1739209859.8945813;-38.13080360867914
1739209859.8945892;-45.120503652039325
1739209859.894597;-31.14110356531892
1739209859.8946047;-45.120503652039325
1739209859.8946126;-45.120503652039325
1739209859.8946204;-45.120503652039325
1739209859.894628;-45.120503652039325
1739209859.894636;-33.981070128970906
1739209859.8946438;-38.13080360867914
1739209859.8946514;-38.13080360867914
1739209859.8946593;-38.13080360867914
1739209859.8946671;-45.120503652039325
1739209859.8946748;-33.981070128970906
1739209859.8946826;-45.120503652039325
1739209859.8946905;-45.120503652039325
1739209859.8946981;-45.120503652039325
1739209859.894706;-38.13080360867914
1739209859.8947139;-35.57807855764607
1739209859.8947215;-33.981070128970906
1739209859.8947294;-45.120503652039325
1739209859.8947372;-38.13080360867914
1739209859.8947449;-31.141103565318893
1739209859.8947527;-30.49652367304973
1739209859.8947606;-38.13080360867914
1739209859.8947682;-45.120503652039325
1739209859.894776;-38.13080360867914
1739209859.894784;-38.13080360867914
1739209859.8947918;-45.120503652039325
1739209859.8947995;-45.120503652039325
1739209859.8948073;-45.120503652039325
1739209859.8948152;-45.120503652039325
1739209859.8948228;-38.13080360867914
1739209859.8948307;-38.13080360867914
1739209859.8948386;-35.57807855764607
1739209859.8948462;-38.13080360867914
1739209859.894854;-45.120503652039325
1739209859.894862;-38.13080360867914
1739209859.8948696;-45.120503652039325
1739209859.8948774;-38.13080360867914
1739209859.8948853;-45.120503652039325
1739209859.894893;-45.120503652039325
1739209859.8949008;-45.120503652039325
1739209859.8949087;-38.13080360867914
1739209859.8949163;-38.13080360867914
1739209859.8949242;-45.120503652039325
1739209859.894932;-35.57807855764607
1739209859.8949397;-33.981070128970906
1739209859.8949475;-45.120503652039325
1739209859.8949554;-38.13080360867914
1739209859.894963;-35.57807855764607
1739209859.894971;-38.13080360867914
1739209859.8949788;-45.120503652039325
1739209859.8949864;-38.13080360867914
1739209859.8949943;-35.57807855764607
1739209859.8950021;-45.120503652039325
1739209859.8950098;-45.120503652039325
1739209859.8950176;-38.13080360867914
1739209859.8950255;-38.13080360867914
1739209859.8950331;-38.13080360867914
1739209859.895041;-33.981070128970906
1739209859.8950489;-38.13080360867914
1739209859.8950565;-45.120503652039325
1739209859.8950644;-38.13080360867914
1739209859.8950722;-35.57807855764607
1739209859.8950799;-38.13080360867914
1739209859.8950877;-45.120503652039325
1739209859.8950956;-38.13080360867914
1739209859.8951035;-38.13080360867914
1739209859.895111;-45.120503652039325
1739209859.895119;-35.57807855764607
1739209859.8951268;-38.13080360867914
1739209859.8951344;-45.120503652039325
1739209859.8951423;-38.13080360867914
1739209859.8951502;-45.120503652039325
1739209859.8951578;-38.13080360867914
1739209859.8951657;-33.981070128970956
1739209859.8951735;-38.13080360867914
1739209859.8951812;-45.120503652039325
1739209859.895189;-45.120503652039325
1739209859.895197;-45.120503652039325
1739209859.8952045;-38.13080360867914
1739209859.8952124;-45.120503652039325
1739209859.8952203;-33.981070128970906
1739209859.895228;-30.49652367304973
1739209859.8952358;-45.120503652039325
1739209859.8952436;-45.120503652039325
1739209859.8952513;-38.13080360867914
1739209859.8952591;-38.13080360867914
1739209859.895267;-45.120503652039325
1739209859.8952746;-32.816014438256545
1739209859.8952825;-38.13080360867914
1739209859.8952904;-45.120503652039325
1739209859.895298;-38.13080360867914
1739209859.8953059;-38.13080360867914
1739209859.8953137;-38.13080360867914
1739209859.8953214;-38.13080360867914
1739209859.8953292;-45.120503652039325
1739209859.895337;-45.120503652039325
1739209859.8953447;-45.120503652039325
1739209859.8953526;-38.13080360867914
1739209859.8953605;-45.120503652039325
1739209859.895368;-45.120503652039325
1739209859.895376;-38.13080360867914
1739209859.8953838;-38.13080360867914
1739209859.8953915;-38.13080360867914
1739209859.8953993;-45.120503652039325
1739209859.8954072;-38.13080360867914
1739209859.8954148;-32.816014438256545
1739209859.8954227;-45.120503652039325
1739209859.8954306;-45.120503652039325
1739209859.8954384;-45.120503652039325
1739209859.895446;-45.120503652039325
1739209859.895454;-38.13080360867914
1739209859.8954618;-35.57807855764607
1739209859.8954694;-35.57807855764607
1739209859.8954773;-38.13080360867914
1739209859.8954852;-45.120503652039325
1739209859.8954928;-45.120503652039325
1739209859.8955007;-38.13080360867914
1739209859.8955085;-38.13080360867914
1739209859.8955162;-45.120503652039325
1739209859.895524;-45.120503652039325
1739209859.895532;-38.13080360867914
1739209859.8955395;-38.13080360867914
1739209859.8955474;-38.13080360867914
1739209859.8955553;-45.120503652039325
1739209859.895563;-45.120503652039325
1739209859.8955708;-38.13080360867914
1739209859.8955786;-35.57807855764607
1739209859.8955863;-45.120503652039325
1739209859.8955941;-45.120503652039325
1739209859.895602;-45.120503652039325
1739209859.8956096;-38.13080360867914
1739209859.8956175;-35.57807855764607
1739209859.8956254;-38.13080360867914
1739209859.895633;-45.120503652039325
1739209859.8956409;-38.13080360867914
1739209859.8956487;-35.57807855764607
1739209859.8956563;-38.13080360867914
1739209859.8956642;-45.120503652039325
1739209859.895672;-38.13080360867914
1739209859.8956797;-38.13080360867914
1739209859.8956876;-45.120503652039325
1739209859.8956954;-32.816014438256545
1739209859.895703;-45.120503652039325
1739209859.895711;-45.120503652039325
1739209859.8957188;-38.13080360867914
1739209859.8957264;-33.981070128970906
1739209859.8957343;-31.141103565318915
1739209859.8957422;-38.13080360867914
1739209859.89575;-35.57807855764607
1739209859.8957577;-35.57807855764607
1739209859.8957655;-33.981070128970906
1739209859.8957734;-45.120503652039325
1739209859.895781;-38.13080360867914
1739209859.895789;-45.120503652039325
1739209859.8957968;-45.120503652039325
1739209859.8958044;-45.120503652039325
1739209859.8958123;-38.13080360867914
1739209859.8958201;-45.120503652039325
1739209859.8958278;-45.120503652039325
1739209859.8958356;-35.57807855764607
1739209859.8958435;-38.13080360867914
1739209859.8958511;-45.120503652039325
1739209859.895859;-45.120503652039325
1739209859.8958669;-35.57807855764607
1739209859.8958745;-38.13080360867914
1739209859.8958824;-35.57807855764607
1739209859.8958902;-35.57807855764607
1739209859.8958979;-45.120503652039325
1739209859.8959057;-38.13080360867914
1739209859.8959136;-38.13080360867914
1739209859.8959212;-28.992665084841942
1739209859.895929;-32.816014438256545
1739209859.895937;-38.13080360867914
1739209859.8959446;-45.120503652039325
1739209859.8959525;-38.13080360867914
1739209859.8959603;-45.120503652039325
1739209859.895968;-38.13080360867914
1739209859.8959758;-38.13080360867914
1739209859.8959837;-32.816014438256545
1739209859.8959913;-45.120503652039325
1739209859.8959992;-45.120503652039325
1739209859.896007;-45.120503652039325
1739209859.8960147;-45.120503652039325
1739209859.8960226;-45.120503652039325
1739209859.8960304;-45.120503652039325
1739209859.896038;-45.120503652039325
1739209859.896046;-38.13080360867914
1739209859.8960538;-38.13080360867914
1739209859.8960617;-45.120503652039325
1739209859.8960693;-45.120503652039325
1739209859.8960772;-38.13080360867914
1739209859.896085;-35.57807855764607
1739209859.8960927;-38.13080360867914
1739209859.8961005;-45.120503652039325
1739209859.8961084;-31.141103565318915
1739209859.896116;-38.13080360867914
1739209859.896124;-38.13080360867914
1739209859.8961318;-45.120503652039325
1739209859.8961394;-33.981070128970906
1739209859.8961473;-38.13080360867914
1739209859.896155;-45.120503652039325
1739209859.8961627;-45.120503652039325
1739209859.8961706;-30.49652367304973
1739209859.8961785;-45.120503652039325
1739209859.896186;-45.120503652039325
1739209859.896194;-45.120503652039325
1739209859.8962018;-45.120503652039325
1739209859.8962095;-45.120503652039325
1739209859.8962173;-38.13080360867914
1739209859.8962252;-38.13080360867914
1739209859.8962328;-33.981070128970906
1739209859.8962407;-38.13080360867914
1739209859.8962486;-38.13080360867914
1739209859.8962562;-38.13080360867914
1739209859.896264;-35.57807855764607
1739209859.896272;-45.120503652039325
1739209859.8962796;-45.120503652039325
1739209859.8962874;-45.120503652039325
1739209859.8962953;-38.13080360867914
1739209859.896303;-35.57807855764607
1739209859.8963108;-38.13080360867914
1739209859.8963187;-45.120503652039325
1739209859.8963263;-38.13080360867914
1739209859.8963342;-33.981070128970906
1739209859.896342;-45.120503652039325
1739209859.8963497;-38.13080360867914
1739209859.8963575;-33.981070128970906
1739209859.8963654;-38.13080360867914
1739209859.8963733;-33.981070128970906
1739209859.896381;-45.120503652039325
1739209859.8963888;-45.120503652039325
1739209859.8963966;-45.120503652039325
1739209859.8964043;-38.13080360867914
1739209859.8964121;-45.120503652039325
1739209859.89642;-38.13080360867914
1739209859.8964276;-45.120503652039325
1739209859.8964355;-38.13080360867914
1739209859.8964434;-32.816014438256545
1739209859.896451;-38.13080360867914
1739209859.8964589;-45.120503652039325
1739209859.8964667;-38.13080360867914
1739209859.8964744;-38.13080360867914
1739209859.8964822;-45.120503652039325
1739209859.89649;-35.57807855764607
1739209859.8964977;-38.13080360867914
1739209859.8965056;-45.120503652039325
1739209859.8965135;-38.13080360867914
1739209859.896521;-35.57807855764607
1739209859.896529;-45.120503652039325
1739209859.8965368;-45.120503652039325
1739209859.8965445;-45.120503652039325
1739209859.8965523;-45.120503652039325
1739209859.8965602;-45.120503652039325
1739209859.8965678;-45.120503652039325
1739209859.8965757;-38.13080360867914
1739209859.8965836;-38.13080360867914
1739209859.8965912;-38.13080360867914
1739209859.896599;-45.120503652039325
1739209859.896607;-38.13080360867914
1739209859.8966146;-38.13080360867914
1739209859.8966224;-38.13080360867914
1739209859.8966303;-35.57807855764607
1739209859.896638;-45.120503652039325
1739209859.8966458;-32.816014438256545
1739209859.8966537;-38.13080360867914
1739209859.8966613;-35.57807855764607
1739209859.8966691;-38.13080360867914
1739209859.896677;-45.120503652039325
1739209859.8966846;-45.120503652039325
1739209859.8966925;-45.120503652039325
1739209859.8967004;-45.120503652039325
1739209859.8967083;-45.120503652039325
1739209859.8967159;-33.981070128970906
1739209859.8967237;-45.120503652039325
1739209859.8967316;-45.120503652039325
1739209859.8967392;-45.120503652039325
1739209859.896747;-38.13080360867914
1739209859.896755;-45.120503652039325
1739209859.8967626;-38.13080360867914
1739209859.8967705;-38.13080360867914
1739209859.8967783;-45.120503652039325
1739209859.896786;-45.120503652039325
1739209859.8967938;-38.13080360867914
1739209859.8968017;-26.035653463252796
1739209859.8968093;-38.13080360867914
1739209859.8968172;-35.57807855764607
1739209859.896825;-38.13080360867914
1739209859.8968327;-38.13080360867914
1739209859.8968406;-38.13080360867914
1739209859.8968484;-45.120503652039325
1739209859.896856;-45.120503652039325
1739209859.896864;-45.120503652039325
1739209859.8968718;-45.120503652039325
1739209859.8968794;-45.120503652039325
1739209859.8968873;-45.120503652039325
1739209859.8968952;-45.120503652039325
1739209859.8969028;-38.13080360867914
1739209859.8969107;-45.120503652039325
1739209859.8969185;-45.120503652039325
1739209859.8969262;-45.120503652039325
1739209859.896934;-45.120503652039325
1739209859.896942;-35.57807855764607
1739209859.8969495;-45.120503652039325
1739209859.8969574;-45.120503652039325
1739209859.8969653;-45.120503652039325
1739209859.896973;-38.13080360867914
1739209859.8969808;-45.120503652039325
1739209859.8969886;-26.991370085610736
1739209859.8969963;-32.816014438256545
1739209859.8970041;-45.120503652039325
1739209859.897012;-45.120503652039325
1739209859.8970199;-45.120503652039325
1739209859.8970275;-45.120503652039325
1739209859.8970354;-38.13080360867914
1739209859.8970432;-38.13080360867914
1739209859.8970509;-38.13080360867914
1739209859.8970587;-45.120503652039325
1739209859.8970666;-45.120503652039325
1739209859.8970742;-45.120503652039325
1739209859.897082;-32.816014438256545
1739209859.89709;-38.13080360867914
1739209859.8970976;-38.13080360867914
1739209859.8971055;-28.992665084841942
1739209859.8971133;-45.120503652039325
1739209859.897121;-38.13080360867914
1739209859.8971288;-35.57807855764607
1739209859.8971367;-38.13080360867914
1739209859.8971443;-45.120503652039325
1739209859.8971522;-32.816014438256545
1739209859.89716;-38.13080360867914
1739209859.8971677;-45.120503652039325
1739209859.8971756;-38.13080360867914
1739209859.8971834;-45.120503652039325
1739209859.897191;-45.120503652039325
1739209859.897199;-45.120503652039325
1739209859.8972068;-38.13080360867914
1739209859.8972144;-45.120503652039325
1739209859.8972223;-45.120503652039325
1739209859.8972301;-38.13080360867914
1739209859.8972378;-38.13080360867914
1739209859.8972456;-38.13080360867914
1739209859.8972535;-45.120503652039325
1739209859.8972611;-45.120503652039325
1739209859.897269;-38.13080360867914
1739209859.8972769;-38.13080360867914
1739209859.8972845;-45.120503652039325
1739209859.8972924;-45.120503652039325
1739209859.8973002;-35.57807855764607
1739209859.8973079;-31.141103565318915
1739209859.8973157;-45.120503652039325
1739209859.8973236;-38.13080360867914
1739209859.8973315;-45.120503652039325
1739209859.897339;-38.13080360867914
1739209859.897347;-38.13080360867914
1739209859.8973548;-45.120503652039325
1739209859.8973625;-45.120503652039325
1739209859.8973703;-33.981070128970906
1739209859.8973782;-38.13080360867914
1739209859.8973858;-38.13080360867914
1739209859.8973937;-45.120503652039325
1739209859.8974016;-33.981070128970906
1739209859.8974092;-45.120503652039325
1739209859.897417;-38.13080360867914
1739209859.897425;-45.120503652039325
1739209859.8974326;-38.13080360867914
1739209859.8974404;-45.120503652039325
1739209859.8974483;-38.13080360867914
1739209859.897456;-45.120503652039325
1739209859.8974638;-33.981070128970906
1739209859.8974717;-35.57807855764607
1739209859.8974793;-45.120503652039325
1739209859.8974872;-38.13080360867914
1739209859.897495;-35.57807855764607
1739209859.8975027;-38.13080360867914
1739209859.8975105;-45.120503652039325
1739209859.8975184;-38.13080360867914
1739209859.897526;-38.13080360867914
1739209859.897534;-45.120503652039325
1739209859.8975418;-38.13080360867914
1739209859.8975494;-45.120503652039325
1739209859.8975573;-38.13080360867914
1739209859.8975651;-45.120503652039325
1739209859.8975728;-38.13080360867914
1739209859.8975806;-38.13080360867914
1739209859.8975885;-38.13080360867914
1739209859.8975961;-45.120503652039325
1739209859.897604;-38.13080360867914
1739209859.8976119;-45.120503652039325
1739209859.8976195;-33.981070128970906
1739209859.8976274;-33.981070128970906
1739209859.8976352;-45.120503652039325
1739209859.8976429;-45.120503652039325
1739209859.8976507;-45.120503652039325
1739209859.8976586;-38.13080360867914
1739209859.8976665;-38.13080360867914
1739209859.897674;-45.120503652039325
1739209859.897682;-31.141103565318915
1739209859.8976898;-38.13080360867914
1739209859.8976974;-45.120503652039325
1739209859.8977053;-38.13080360867914
1739209859.8977132;-38.13080360867914
1739209859.8977208;-45.120503652039325
1739209859.8977287;-38.13080360867914
1739209859.8977365;-35.57807855764607
1739209859.8977442;-35.57807855764607
1739209859.897752;-45.120503652039325
1739209859.89776;-45.120503652039325
1739209859.8977675;-38.13080360867914
1739209859.8977754;-38.13080360867914
1739209859.8977833;-45.120503652039325
1739209859.897791;-45.120503652039325
1739209859.8977988;-35.57807855764607
1739209859.8978066;-28.218542851754165
1739209859.8978143;-35.57807855764607
1739209859.8978221;-38.13080360867914
1739209859.89783;-45.120503652039325
1739209859.8978376;-45.120503652039325
1739209859.8978455;-35.57807855764607
1739209859.8978534;-45.120503652039325
1739209859.897861;-45.120503652039325
1739209859.8978689;-28.992665084841942
1739209859.8978767;-33.981070128970906
1739209859.8978844;-33.981070128970906
1739209859.8978922;-45.120503652039325
1739209859.8979;-45.120503652039325
1739209859.8979077;-33.981070128970906
1739209859.8979156;-35.57807855764607
1739209859.8979235;-38.13080360867914
1739209859.897931;-33.981070128970906
1739209859.897939;-38.13080360867914
1739209859.8979468;-38.13080360867914
1739209859.8979545;-38.13080360867914
1739209859.8979623;-33.981070128970906
1739209859.8979702;-45.120503652039325
1739209859.897978;-38.13080360867914
1739209859.8979857;-33.981070128970906
1739209859.8979936;-38.13080360867914
1739209859.8980014;-45.120503652039325
1739209859.898009;-38.13080360867914
1739209859.898017;-38.13080360867914
1739209859.8980248;-38.13080360867914
1739209859.8980324;-35.57807855764607
1739209859.8980403;-38.13080360867914
1739209859.8980482;-45.120503652039325
1739209859.8980558;-38.13080360867914
1739209859.8980637;-38.13080360867914
1739209859.8980715;-45.120503652039325
1739209859.8980792;-45.120503652039325
1739209859.898087;-38.13080360867914
1739209859.898095;-45.120503652039325
1739209859.8981025;-38.13080360867914
1739209859.8981104;-45.120503652039325
1739209859.8981183;-45.120503652039325
1739209859.898126;-38.13080360867914
1739209859.8981338;-38.13080360867914
1739209859.8981416;-45.120503652039325
1739209859.8981493;-45.120503652039325
1739209859.8981571;-35.57807855764607
1739209859.898165;-45.120503652039325
1739209859.8981726;-38.13080360867914
1739209859.8981805;-38.13080360867914
1739209859.8981884;-38.13080360867914
1739209859.898196;-38.13080360867914
1739209859.8982038;-45.120503652039325
1739209859.8982117;-38.13080360867914
1739209859.8982193;-38.13080360867914
1739209859.8982272;-35.57807855764607
1739209859.898235;-35.57807855764607
1739209859.8982427;-32.816014438256545
1739209859.8982506;-38.13080360867914
1739209859.8982584;-45.120503652039325
1739209859.898266;-35.57807855764607
1739209859.898274;-38.13080360867914
1739209859.8982818;-38.13080360867914
1739209859.8982897;-45.120503652039325
1739209859.8982973;-38.13080360867914
1739209859.8983052;-45.120503652039325
1739209859.898313;-29.438486411369333
1739209859.8983207;-33.981070128970906
1739209859.8983285;-45.120503652039325
1739209859.8983364;-45.120503652039325
1739209859.898344;-33.981070128970906
1739209859.898352;-45.120503652039325
1739209859.8983598;-38.13080360867914
1739209859.8983674;-35.57807855764607
1739209859.8983753;-38.13080360867914
1739209859.8983831;-38.13080360867914
1739209859.8983908;-45.120503652039325
1739209859.8983986;-45.120503652039325
1739209859.8984065;-45.120503652039325
1739209859.8984141;-45.120503652039325
1739209859.898422;-38.13080360867914
1739209859.8984299;-33.981070128970906
1739209859.8984375;-45.120503652039325
1739209859.8984454;-45.120503652039325
1739209859.8984532;-45.120503652039325
1739209859.8984609;-38.13080360867914
1739209859.8984687;-45.120503652039325
1739209859.8984766;-45.120503652039325
1739209859.8984842;-45.120503652039325
1739209859.898492;-45.120503652039325
1739209859.8985;-27.8777449560314
1739209859.8985076;-28.992665084841942
1739209859.8985155;-45.120503652039325
1739209859.8985233;-33.981070128970906
1739209859.898531;-32.816014438256545
1739209859.8985388;-38.13080360867914
1739209859.8985467;-45.120503652039325
1739209859.8985543;-38.13080360867914
1739209859.8985622;-45.120503652039325
1739209859.89857;-45.120503652039325
1739209859.8985777;-38.13080360867914
1739209859.8985856;-38.13080360867914
1739209859.8985934;-45.120503652039325
1739209859.898601;-38.13080360867914
1739209859.898609;-38.13080360867914
1739209859.8986168;-33.981070128970906
