CAN Message; 0x1b8:00008100f188885b
1739209602.409171;-45.120503652039325
1739209602.4091756;-45.120503652039325
1739209602.4091802;-45.120503652039325
1739209602.4091847;-45.120503652039325
1739209602.4091892;-33.981070128970906
1739209602.4091938;-38.13080360867914
1739209602.4091983;-45.120503652039325
1739209602.4092028;-45.120503652039325
1739209602.4092073;-38.13080360867914
1739209602.4092119;-45.120503652039325
1739209602.4092164;-45.120503652039325
1739209602.409221;-38.13080360867914
1739209602.4092255;-38.13080360867914
1739209602.40923;-45.120503652039325
1739209602.4092348;-38.13080360867914
1739209602.4092393;-45.120503652039325
1739209602.4092438;-38.13080360867914
1739209602.4092484;-38.13080360867914
1739209602.409253;-45.120503652039325
1739209602.4092574;-33.981070128970906
1739209602.409262;-38.13080360867914
1739209602.4092665;-45.120503652039325
1739209602.409271;-38.13080360867914
1739209602.4092755;-38.13080360867914
1739209602.40928;-45.120503652039325
1739209602.4092846;-35.57807855764607
1739209602.4092891;-38.13080360867914
1739209602.4092937;-38.13080360867914
1739209602.4092982;-45.120503652039325
1739209602.4093027;-38.13080360867914
1739209602.4093072;-38.13080360867914
1739209602.409312;-45.120503652039325
1739209602.4093165;-38.13080360867914
1739209602.409321;-38.13080360867914
1739209602.4093256;-38.13080360867914
1739209602.4093301;-30.49652367304973
1739209602.4093347;-38.13080360867914
1739209602.4093392;-45.120503652039325
1739209602.4093437;-38.13080360867914
1739209602.4093482;-33.981070128970906
1739209602.4093528;-38.13080360867914
1739209602.4093573;-45.120503652039325
1739209602.4093618;-45.120503652039325
1739209602.4093664;-31.141103565318943
1739209602.409371;-33.981070128970906
1739209602.4093754;-38.13080360867914
1739209602.40938;-45.120503652039325
1739209602.4093845;-45.120503652039325
1739209602.4093893;-38.13080360867914
1739209602.4093938;-45.120503652039325
1739209602.4093983;-38.13080360867914
1739209602.4094028;-27.267205301931607
1739209602.4094074;-38.13080360867914
1739209602.409412;-38.13080360867914
1739209602.4094164;-45.120503652039325
1739209602.409421;-32.816014438256545
1739209602.4094255;-35.57807855764607
1739209602.40943;-35.57807855764607
1739209602.4094346;-38.13080360867914
1739209602.409439;-38.13080360867914
1739209602.4094436;-45.120503652039325
1739209602.4094481;-45.120503652039325
1739209602.4094527;-38.13080360867914
1739209602.4094572;-38.13080360867914
1739209602.4094617;-38.13080360867914
1739209602.4094665;-38.13080360867914
1739209602.409471;-38.13080360867914
1739209602.4094756;-33.981070128970906
1739209602.40948;-45.120503652039325
1739209602.4094846;-45.120503652039325
1739209602.4094892;-45.120503652039325
1739209602.4094937;-45.120503652039325
1739209602.4094982;-38.13080360867914
1739209602.4095027;-35.57807855764607
1739209602.4095073;-45.120503652039325
1739209602.4095118;-38.13080360867914
1739209602.4095163;-35.57807855764607
1739209602.4095209;-38.13080360867914
1739209602.4095254;-45.120503652039325
1739209602.40953;-45.120503652039325
1739209602.4095345;-33.981070128970906
1739209602.4095392;-45.120503652039325
1739209602.4095438;-38.13080360867914
1739209602.4095483;-38.13080360867914
1739209602.4095528;-38.13080360867914
1739209602.4095573;-45.120503652039325
1739209602.4095619;-45.120503652039325
1739209602.4095664;-45.120503652039325
1739209602.409571;-45.120503652039325
1739209602.4095755;-45.120503652039325
1739209602.40958;-45.120503652039325
1739209602.4095845;-38.13080360867914
1739209602.409589;-38.13080360867914
1739209602.4095936;-45.120503652039325
1739209602.409598;-45.120503652039325
1739209602.4096026;-38.13080360867914
1739209602.4096072;-35.57807855764607
1739209602.4096117;-38.13080360867914
1739209602.4096165;-38.13080360867914
1739209602.409621;-38.13080360867914
1739209602.4096255;-45.120503652039325
1739209602.40963;-45.120503652039325
1739209602.4096346;-45.120503652039325
1739209602.4096391;-33.981070128970906
1739209602.4096437;-38.13080360867914
1739209602.4096482;-45.120503652039325
1739209602.4096527;-38.13080360867914
1739209602.4096572;-38.13080360867914
1739209602.4096618;-45.120503652039325
1739209602.4096663;-45.120503652039325
1739209602.4096708;-45.120503652039325
1739209602.4096754;-38.13080360867914
1739209602.40968;-38.13080360867914
1739209602.4096844;-33.981070128970906
1739209602.409689;-38.13080360867914
1739209602.4096937;-45.120503652039325
1739209602.4096982;-33.981070128970906
1739209602.4097028;-45.120503652039325
1739209602.4097073;-35.57807855764607
1739209602.4097118;-38.13080360867914
1739209602.4097164;-35.57807855764607
1739209602.409721;-38.13080360867914
1739209602.4097254;-38.13080360867914
1739209602.40973;-38.13080360867914
1739209602.4097345;-45.120503652039325
1739209602.409739;-45.120503652039325
1739209602.4097435;-38.13080360867914
1739209602.409748;-38.13080360867914
1739209602.4097526;-45.120503652039325
1739209602.4097571;-33.981070128970906
1739209602.4097617;-38.13080360867914
1739209602.4097662;-38.13080360867914
1739209602.409771;-35.57807855764607
1739209602.4097755;-38.13080360867914
1739209602.40978;-35.57807855764607
1739209602.4097846;-35.57807855764607
1739209602.409789;-32.816014438256545
1739209602.4097936;-38.13080360867914
1739209602.4097981;-38.13080360867914
1739209602.4098027;-38.13080360867914
1739209602.4098072;-45.120503652039325
1739209602.4098117;-45.120503652039325
1739209602.4098163;-45.120503652039325
1739209602.4098208;-38.13080360867914
1739209602.4098253;-38.13080360867914
1739209602.4098299;-38.13080360867914
1739209602.4098344;-38.13080360867914
1739209602.409839;-38.13080360867914
1739209602.4098434;-45.120503652039325
1739209602.4098482;-45.120503652039325
1739209602.4098527;-38.13080360867914
1739209602.4098573;-45.120503652039325
1739209602.4098618;-33.981070128970906
1739209602.4098663;-38.13080360867914
1739209602.4098709;-35.57807855764607
1739209602.4098754;-45.120503652039325
1739209602.40988;-29.438486411369333
1739209602.4098845;-32.816014438256545
1739209602.409889;-38.13080360867914
1739209602.4098935;-38.13080360867914
1739209602.409898;-35.57807855764607
1739209602.4099026;-35.57807855764607
1739209602.409907;-45.120503652039325
1739209602.4099116;-38.13080360867914
1739209602.4099162;-33.981070128970956
1739209602.409921;-45.120503652039325
1739209602.4099255;-38.13080360867914
1739209602.40993;-45.120503652039325
1739209602.4099345;-45.120503652039325
1739209602.409939;-45.120503652039325
1739209602.4099436;-38.13080360867914
1739209602.409948;-38.13080360867914
1739209602.4099526;-29.438486411369333
1739209602.4099572;-32.816014438256545
1739209602.4099617;-38.13080360867914
1739209602.4099662;-38.13080360867914
1739209602.4099708;-38.13080360867914
1739209602.4099753;-32.816014438256545
1739209602.4099798;-45.120503652039325
1739209602.4099844;-45.120503652039325
1739209602.4099889;-45.120503652039325
1739209602.4099934;-45.120503652039325
1739209602.4099982;-45.120503652039325
1739209602.4100027;-45.120503652039325
1739209602.4100072;-45.120503652039325
1739209602.4100118;-38.13080360867914
1739209602.4100163;-45.120503652039325
1739209602.4100208;-45.120503652039325
1739209602.4100254;-38.13080360867914
1739209602.41003;-35.57807855764607
1739209602.4100344;-38.13080360867914
1739209602.410039;-38.13080360867914
1739209602.4100435;-38.13080360867914
1739209602.410048;-38.13080360867914
1739209602.4100525;-45.120503652039325
1739209602.410057;-45.120503652039325
1739209602.4100616;-38.13080360867914
1739209602.4100661;-38.13080360867914
1739209602.4100707;-45.120503652039325
1739209602.4100754;-45.120503652039325
1739209602.41008;-45.120503652039325
1739209602.4100845;-45.120503652039325
1739209602.410089;-45.120503652039325
1739209602.4100935;-35.57807855764607
1739209602.410098;-45.120503652039325
1739209602.4101026;-38.13080360867914
1739209602.4101071;-45.120503652039325
1739209602.4101117;-45.120503652039325
1739209602.4101162;-45.120503652039325
1739209602.4101207;-45.120503652039325
1739209602.4101253;-35.57807855764607
1739209602.4101298;-45.120503652039325
1739209602.4101343;-38.13080360867914
1739209602.4101388;-28.58837851428586
1739209602.4101434;-38.13080360867914
1739209602.410148;-45.120503652039325
1739209602.4101527;-35.57807855764607
1739209602.4101572;-32.816014438256545
1739209602.4101617;-45.120503652039325
1739209602.4101663;-45.120503652039325
1739209602.4101708;-45.120503652039325
1739209602.4101753;-45.120503652039325
1739209602.4101799;-45.120503652039325
1739209602.4101844;-45.120503652039325
1739209602.410189;-38.13080360867914
1739209602.4101934;-45.120503652039325
1739209602.410198;-45.120503652039325
1739209602.4102025;-45.120503652039325
1739209602.410207;-38.13080360867914
1739209602.4102116;-38.13080360867914
1739209602.410216;-45.120503652039325
1739209602.4102206;-38.13080360867914
1739209602.4102254;-45.120503652039325
1739209602.41023;-38.13080360867914
1739209602.4102345;-38.13080360867914
1739209602.410239;-38.13080360867914
1739209602.4102435;-38.13080360867914
1739209602.410248;-38.13080360867914
1739209602.4102526;-45.120503652039325
1739209602.410257;-45.120503652039325
1739209602.4102616;-35.57807855764607
1739209602.4102662;-45.120503652039325
1739209602.4102707;-38.13080360867914
1739209602.4102752;-35.57807855764607
1739209602.4102798;-45.120503652039325
1739209602.4102843;-45.120503652039325
1739209602.4102888;-38.13080360867914
1739209602.4102933;-33.981070128970906
1739209602.4102979;-45.120503652039325
1739209602.4103026;-45.120503652039325
1739209602.4103072;-33.981070128970906
1739209602.4103117;-33.981070128970906
1739209602.4103162;-45.120503652039325
1739209602.4103208;-38.13080360867914
1739209602.4103253;-38.13080360867914
1739209602.4103298;-38.13080360867914
1739209602.4103343;-38.13080360867914
1739209602.4103389;-33.981070128970906
1739209602.4103434;-45.120503652039325
1739209602.410348;-45.120503652039325
1739209602.4103525;-45.120503652039325
1739209602.410357;-45.120503652039325
1739209602.4103615;-45.120503652039325
1739209602.410366;-45.120503652039325
1739209602.4103706;-45.120503652039325
1739209602.410375;-45.120503652039325
1739209602.41038;-38.13080360867914
1739209602.4103844;-45.120503652039325
1739209602.410389;-45.120503652039325
1739209602.4103935;-45.120503652039325
1739209602.410398;-45.120503652039325
1739209602.4104025;-38.13080360867914
1739209602.410407;-38.13080360867914
1739209602.4104116;-45.120503652039325
1739209602.4104161;-38.13080360867914
1739209602.4104207;-35.57807855764607
1739209602.4104252;-38.13080360867914
1739209602.4104297;-38.13080360867914
1739209602.4104342;-33.981070128970906
1739209602.4104388;-45.120503652039325
1739209602.4104433;-45.120503652039325
1739209602.4104478;-38.13080360867914
1739209602.4104524;-45.120503652039325
1739209602.4104571;-45.120503652039325
1739209602.4104617;-45.120503652039325
1739209602.4104662;-38.13080360867914
1739209602.4104707;-45.120503652039325
1739209602.4104753;-45.120503652039325
1739209602.4104798;-38.13080360867914
1739209602.4104843;-38.13080360867914
1739209602.4104888;-38.13080360867914
1739209602.4104934;-38.13080360867914
1739209602.410498;-38.13080360867914
1739209602.4105024;-38.13080360867914
1739209602.410507;-38.13080360867914
1739209602.4105115;-38.13080360867914
1739209602.410516;-38.13080360867914
1739209602.4105206;-38.13080360867914
1739209602.410525;-45.120503652039325
1739209602.4105296;-45.120503652039325
1739209602.4105344;-45.120503652039325
1739209602.410539;-38.13080360867914
1739209602.4105434;-27.267205301931607
1739209602.410548;-38.13080360867914
1739209602.4105525;-45.120503652039325
1739209602.410557;-45.120503652039325
1739209602.4105616;-33.981070128970906
1739209602.410566;-38.13080360867914
1739209602.4105706;-38.13080360867914
1739209602.4105752;-45.120503652039325
1739209602.4105797;-33.981070128970906
1739209602.4105842;-33.981070128970906
1739209602.4105887;-38.13080360867914
1739209602.4105933;-38.13080360867914
1739209602.4105978;-38.13080360867914
1739209602.4106023;-38.13080360867914
1739209602.410607;-45.120503652039325
1739209602.4106116;-45.120503652039325
1739209602.4106162;-31.141103565318915
1739209602.4106207;-38.13080360867914
1739209602.4106252;-45.120503652039325
1739209602.4106297;-38.13080360867914
1739209602.4106343;-28.992665084841942
1739209602.4106388;-45.120503652039325
1739209602.4106433;-45.120503652039325
1739209602.4106479;-38.13080360867914
1739209602.4106524;-45.120503652039325
1739209602.410657;-45.120503652039325
1739209602.4106615;-38.13080360867914
1739209602.410666;-38.13080360867914
1739209602.4106705;-38.13080360867914
1739209602.410675;-38.13080360867914
1739209602.4106796;-35.57807855764607
1739209602.4106843;-35.57807855764607
1739209602.4106889;-45.120503652039325
1739209602.4106934;-45.120503652039325
1739209602.410698;-32.816014438256545
1739209602.4107025;-38.13080360867914
1739209602.410707;-45.120503652039325
1739209602.4107115;-38.13080360867914
1739209602.410716;-38.13080360867914
1739209602.4107206;-45.120503652039325
1739209602.410725;-30.49652367304973
1739209602.4107296;-35.57807855764607
1739209602.4107342;-45.120503652039325
1739209602.4107387;-38.13080360867914
1739209602.4107432;-38.13080360867914
1739209602.4107478;-38.13080360867914
1739209602.4107523;-45.120503652039325
1739209602.4107568;-33.981070128970906
1739209602.4107616;-33.981070128970956
1739209602.4107661;-45.120503652039325
1739209602.4107707;-32.816014438256545
1739209602.4107752;-38.13080360867914
1739209602.4107797;-38.13080360867914
1739209602.4107842;-31.141103565318915
1739209602.4107888;-38.13080360867914
1739209602.4107933;-45.120503652039325
1739209602.4107978;-29.438486411369333
1739209602.4108024;-31.141103565318893
1739209602.410807;-45.120503652039325
1739209602.4108114;-45.120503652039325
1739209602.410816;-45.120503652039325
1739209602.4108205;-45.120503652039325
1739209602.410825;-35.57807855764607
1739209602.4108295;-38.13080360867914
1739209602.410834;-45.120503652039325
1739209602.4108388;-38.13080360867914
1739209602.4108434;-38.13080360867914
1739209602.410848;-38.13080360867914
1739209602.4108524;-38.13080360867914
1739209602.410857;-38.13080360867914
1739209602.4108615;-45.120503652039325
1739209602.410866;-45.120503652039325
1739209602.4108706;-38.13080360867914
1739209602.410875;-38.13080360867914
1739209602.4108796;-45.120503652039325
1739209602.4108841;-45.120503652039325
1739209602.4108887;-45.120503652039325
1739209602.4108932;-38.13080360867914
1739209602.4108977;-45.120503652039325
1739209602.4109023;-45.120503652039325
1739209602.4109068;-35.57807855764607
1739209602.4109113;-35.57807855764607
1739209602.410916;-38.13080360867914
1739209602.4109206;-38.13080360867914
1739209602.4109251;-38.13080360867914
1739209602.4109297;-38.13080360867914
1739209602.4109342;-45.120503652039325
1739209602.4109387;-45.120503652039325
1739209602.4109433;-45.120503652039325
1739209602.4109478;-45.120503652039325
1739209602.4109523;-38.13080360867914
1739209602.4109569;-38.13080360867914
1739209602.4109614;-45.120503652039325
1739209602.410966;-33.981070128970906
1739209602.4109704;-35.57807855764607
1739209602.410975;-45.120503652039325
1739209602.4109795;-35.57807855764607
1739209602.410984;-38.13080360867914
1739209602.4109888;-38.13080360867914
1739209602.4109933;-38.13080360867914
1739209602.4109979;-38.13080360867914
1739209602.4110024;-38.13080360867914
1739209602.411007;-38.13080360867914
1739209602.4110115;-45.120503652039325
1739209602.411016;-45.120503652039325
1739209602.4110205;-45.120503652039325
1739209602.411025;-45.120503652039325
1739209602.4110296;-45.120503652039325
1739209602.411034;-45.120503652039325
1739209602.4110386;-38.13080360867914
1739209602.4110432;-38.13080360867914
1739209602.4110477;-45.120503652039325
1739209602.4110522;-38.13080360867914
1739209602.4110568;-33.981070128970906
1739209602.4110613;-38.13080360867914
1739209602.411066;-45.120503652039325
1739209602.4110706;-38.13080360867914
1739209602.411075;-45.120503652039325
1739209602.4110796;-45.120503652039325
1739209602.4110842;-45.120503652039325
1739209602.4110887;-45.120503652039325
1739209602.4110932;-38.13080360867914
1739209602.4110978;-38.13080360867914
1739209602.4111023;-45.120503652039325
1739209602.4111068;-35.57807855764607
1739209602.4111114;-32.816014438256545
1739209602.411116;-38.13080360867914
1739209602.4111204;-33.981070128970906
1739209602.411125;-45.120503652039325
1739209602.4111295;-38.13080360867914
1739209602.411134;-33.981070128970906
1739209602.4111385;-38.13080360867914
1739209602.4111433;-38.13080360867914
1739209602.4111478;-38.13080360867914
1739209602.4111524;-38.13080360867914
1739209602.411157;-35.57807855764607
1739209602.4111614;-45.120503652039325
1739209602.411166;-38.13080360867914
1739209602.4111705;-33.981070128970906
1739209602.411175;-45.120503652039325
1739209602.4111795;-45.120503652039325
1739209602.411184;-35.57807855764607
1739209602.4111886;-33.981070128970906
1739209602.4111931;-45.120503652039325
1739209602.4111977;-38.13080360867914
1739209602.4112022;-33.981070128970906
1739209602.4112067;-33.981070128970906
1739209602.4112113;-38.13080360867914
1739209602.4112158;-38.13080360867914
1739209602.4112206;-38.13080360867914
1739209602.411225;-38.13080360867914
1739209602.4112296;-38.13080360867914
1739209602.4112341;-38.13080360867914
1739209602.4112387;-35.57807855764607
1739209602.4112432;-38.13080360867914
1739209602.4112477;-45.120503652039325
1739209602.4112523;-45.120503652039325
1739209602.4112568;-38.13080360867914
1739209602.4112613;-38.13080360867914
1739209602.4112659;-45.120503652039325
1739209602.4112704;-38.13080360867914
1739209602.411275;-38.13080360867914
1739209602.4112794;-38.13080360867914
1739209602.411284;-38.13080360867914
1739209602.4112885;-45.120503652039325
1739209602.4112933;-38.13080360867914
1739209602.4112978;-35.57807855764607
1739209602.4113023;-45.120503652039325
1739209602.4113069;-45.120503652039325
1739209602.4113114;-45.120503652039325
1739209602.411316;-38.13080360867914
1739209602.4113204;-45.120503652039325
1739209602.411325;-45.120503652039325
1739209602.4113295;-38.13080360867914
1739209602.411334;-45.120503652039325
1739209602.4113386;-45.120503652039325
1739209602.411343;-45.120503652039325
1739209602.4113476;-38.13080360867914
1739209602.4113522;-31.141103565318915
1739209602.4113567;-45.120503652039325
1739209602.4113612;-38.13080360867914
1739209602.4113657;-31.141103565318915
1739209602.4113705;-38.13080360867914
1739209602.411375;-38.13080360867914
1739209602.4113796;-31.141103565318915
1739209602.411384;-33.981070128970906
1739209602.4113886;-31.14110356531892
1739209602.4113932;-45.120503652039325
1739209602.4113977;-35.57807855764607
1739209602.4114022;-38.13080360867914
1739209602.4114068;-38.13080360867914
1739209602.4114113;-38.13080360867914
1739209602.4114158;-35.57807855764607
1739209602.4114203;-35.57807855764607
1739209602.4114249;-27.267205301931607
1739209602.4114294;-33.981070128970906
1739209602.411434;-38.13080360867914
1739209602.4114385;-35.57807855764607
1739209602.411443;-38.13080360867914
1739209602.4114478;-45.120503652039325
1739209602.4114523;-45.120503652039325
1739209602.4114568;-45.120503652039325
1739209602.4114614;-45.120503652039325
1739209602.411466;-38.13080360867914
1739209602.4114704;-45.120503652039325
1739209602.411475;-45.120503652039325
1739209602.4114795;-45.120503652039325
1739209602.411484;-45.120503652039325
1739209602.4114885;-38.13080360867914
1739209602.411493;-38.13080360867914
1739209602.4114976;-33.981070128970956
1739209602.4115021;-38.13080360867914
1739209602.4115067;-38.13080360867914
1739209602.4115112;-38.13080360867914
1739209602.4115157;-45.120503652039325
1739209602.4115202;-45.120503652039325
1739209602.411525;-38.13080360867914
1739209602.4115295;-38.13080360867914
1739209602.411534;-28.58837851428586
1739209602.4115386;-38.13080360867914
1739209602.4115431;-45.120503652039325
1739209602.4115477;-45.120503652039325
1739209602.4115522;-33.981070128970906
1739209602.4115567;-45.120503652039325
1739209602.4115613;-38.13080360867914
1739209602.4115658;-38.13080360867914
1739209602.4115703;-38.13080360867914
1739209602.4115748;-45.120503652039325
1739209602.4115794;-38.13080360867914
1739209602.411584;-45.120503652039325
1739209602.4115884;-45.120503652039325
1739209602.411593;-45.120503652039325
1739209602.4115975;-38.13080360867914
1739209602.4116023;-35.57807855764607
1739209602.4116068;-26.991370085610722
1739209602.4116113;-32.816014438256545
1739209602.4116158;-45.120503652039325
1739209602.4116204;-35.57807855764607
1739209602.411625;-38.13080360867914
1739209602.4116294;-45.120503652039325
1739209602.411634;-45.120503652039325
1739209602.4116385;-45.120503652039325
1739209602.411643;-45.120503652039325
1739209602.4116476;-45.120503652039325
1739209602.411652;-45.120503652039325
1739209602.4116566;-45.120503652039325
1739209602.4116611;-45.120503652039325
1739209602.4116657;-45.120503652039325
1739209602.4116702;-38.13080360867914
1739209602.411675;-38.13080360867914
1739209602.4116795;-38.13080360867914
1739209602.411684;-38.13080360867914
1739209602.4116886;-45.120503652039325
1739209602.411693;-33.981070128970906
1739209602.4116976;-45.120503652039325
1739209602.4117022;-38.13080360867914
1739209602.4117067;-38.13080360867914
1739209602.4117112;-33.981070128970906
1739209602.4117157;-45.120503652039325
1739209602.4117203;-45.120503652039325
1739209602.4117248;-45.120503652039325
1739209602.4117293;-45.120503652039325
1739209602.4117339;-30.49652367304973
1739209602.4117384;-35.57807855764607
1739209602.411743;-45.120503652039325
1739209602.4117475;-38.13080360867914
1739209602.4117522;-38.13080360867914
1739209602.4117568;-45.120503652039325
1739209602.4117613;-38.13080360867914
1739209602.4117658;-45.120503652039325
1739209602.4117703;-45.120503652039325
1739209602.4117749;-38.13080360867914
1739209602.4117794;-38.13080360867914
1739209602.411784;-45.120503652039325
1739209602.4117885;-32.816014438256545
1739209602.411793;-29.438486411369333
1739209602.4117975;-45.120503652039325
1739209602.411802;-38.13080360867914
1739209602.4118066;-32.816014438256545
1739209602.411811;-33.981070128970906
1739209602.4118156;-45.120503652039325
1739209602.4118202;-38.13080360867914
1739209602.4118247;-45.120503652039325
1739209602.4118295;-45.120503652039325
1739209602.411834;-38.13080360867914
1739209602.4118385;-38.13080360867914
1739209602.411843;-45.120503652039325
1739209602.4118476;-38.13080360867914
1739209602.4118521;-38.13080360867914
1739209602.4118567;-38.13080360867914
1739209602.4118612;-38.13080360867914
1739209602.4118657;-38.13080360867914
1739209602.4118702;-45.120503652039325
1739209602.4118748;-38.13080360867914
1739209602.4118793;-35.57807855764607
1739209602.4118838;-38.13080360867914
1739209602.4118884;-45.120503652039325
1739209602.411893;-35.57807855764607
1739209602.4118974;-38.13080360867914
1739209602.411902;-38.13080360867914
1739209602.4119067;-45.120503652039325
1739209602.4119112;-45.120503652039325
1739209602.4119158;-45.120503652039325
1739209602.4119203;-45.120503652039325
1739209602.4119248;-38.13080360867914
1739209602.4119294;-38.13080360867914
1739209602.411934;-38.13080360867914
1739209602.4119384;-38.13080360867914
1739209602.411943;-45.120503652039325
1739209602.4119475;-45.120503652039325
1739209602.411952;-38.13080360867914
1739209602.4119565;-45.120503652039325
1739209602.411961;-38.13080360867914
1739209602.4119656;-38.13080360867914
1739209602.4119701;-45.120503652039325
1739209602.4119747;-38.13080360867914
1739209602.4119792;-31.141103565318915
1739209602.411984;-33.981070128970906
1739209602.4119885;-38.13080360867914
1739209602.411993;-35.57807855764607
1739209602.4119976;-33.981070128970906
1739209602.412002;-38.13080360867914
1739209602.4120066;-38.13080360867914
1739209602.4120111;-45.120503652039325
1739209602.4120157;-33.981070128970906
1739209602.4120202;-32.816014438256545
1739209602.4120247;-45.120503652039325
1739209602.4120293;-45.120503652039325
1739209602.4120338;-38.13080360867914
1739209602.4120383;-38.13080360867914
1739209602.4120429;-45.120503652039325
1739209602.4120474;-38.13080360867914
1739209602.412052;-33.981070128970906
1739209602.4120567;-45.120503652039325
1739209602.4120612;-38.13080360867914
1739209602.4120657;-35.57807855764607
1739209602.4120703;-45.120503652039325
1739209602.4120748;-45.120503652039325
1739209602.4120793;-45.120503652039325
1739209602.4120839;-33.981070128970906
1739209602.4120884;-38.13080360867914
1739209602.412093;-45.120503652039325
1739209602.4120975;-45.120503652039325
1739209602.412102;-45.120503652039325
1739209602.4121065;-45.120503652039325
1739209602.412111;-38.13080360867914
1739209602.4121156;-35.57807855764607
1739209602.41212;-35.57807855764607
1739209602.4121246;-33.981070128970906
1739209602.4121292;-45.120503652039325
1739209602.412134;-45.120503652039325
1739209602.4121385;-35.57807855764607
1739209602.412143;-38.13080360867914
1739209602.4121475;-45.120503652039325
1739209602.412152;-45.120503652039325
1739209602.4121566;-38.13080360867914
1739209602.412161;-45.120503652039325
1739209602.4121656;-38.13080360867914
1739209602.4121702;-38.13080360867914
1739209602.4121745;-38.13080360867914
1739209602.4121788;-45.120503652039325
1739209602.412183;-45.120503652039325
1739209602.4121873;-38.13080360867914
1739209602.4121916;-45.120503652039325
1739209602.4121962;-45.120503652039325
1739209602.4122005;-45.120503652039325
1739209602.4122047;-38.13080360867914
1739209602.412209;-38.13080360867914
1739209602.4122133;-45.120503652039325
1739209602.4122176;-38.13080360867914
1739209602.412222;-38.13080360867914
1739209602.4122262;-38.13080360867914
1739209602.4122305;-31.141103565318915
1739209602.4122348;-45.120503652039325
1739209602.4122393;-45.120503652039325
1739209602.4122436;-38.13080360867914
1739209602.412248;-38.13080360867914
1739209602.4122522;-45.120503652039325
1739209602.4122565;-33.981070128970906
1739209602.4122608;-45.120503652039325
1739209602.412265;-33.981070128970956
1739209602.4122694;-45.120503652039325
1739209602.4122736;-45.120503652039325
1739209602.412278;-45.120503652039325
1739209602.4122825;-38.13080360867914
1739209602.4122868;-38.13080360867914
1739209602.412291;-45.120503652039325
1739209602.4122953;-38.13080360867914
1739209602.4122996;-38.13080360867914
1739209602.412304;-35.57807855764607
1739209602.4123082;-38.13080360867914
1739209602.4123125;-38.13080360867914
1739209602.4123168;-33.981070128970906
1739209602.412321;-38.13080360867914
1739209602.4123256;-45.120503652039325
1739209602.41233;-45.120503652039325
1739209602.4123342;-33.981070128970906
1739209602.4123385;-38.13080360867914
1739209602.4123428;-45.120503652039325
1739209602.412347;-38.13080360867914
1739209602.4123514;-35.57807855764607
1739209602.4123557;-38.13080360867914
1739209602.41236;-45.120503652039325
1739209602.4123642;-38.13080360867914
1739209602.4123685;-33.981070128970956
1739209602.412373;-45.120503652039325
1739209602.4123774;-45.120503652039325
1739209602.4123816;-45.120503652039325
1739209602.412386;-38.13080360867914
1739209602.4123902;-35.57807855764607
1739209602.4123945;-45.120503652039325
1739209602.4123988;-45.120503652039325
1739209602.412403;-28.58837851428586
1739209602.4124074;-35.57807855764607
1739209602.4124117;-45.120503652039325
1739209602.4124162;-38.13080360867914
1739209602.4124205;-38.13080360867914
1739209602.4124248;-45.120503652039325
1739209602.412429;-38.13080360867914
1739209602.4124334;-38.13080360867914
1739209602.4124377;-45.120503652039325
1739209602.412442;-38.13080360867914
1739209602.4124463;-45.120503652039325
1739209602.4124506;-45.120503652039325
1739209602.4124548;-35.57807855764607
1739209602.4124594;-38.13080360867914
1739209602.4124637;-35.57807855764607
1739209602.412468;-38.13080360867914
1739209602.4124722;-45.120503652039325
1739209602.4124765;-45.120503652039325
1739209602.4124808;-45.120503652039325
1739209602.4124851;-45.120503652039325
1739209602.4124894;-38.13080360867914
1739209602.4124937;-38.13080360867914
1739209602.412498;-45.120503652039325
1739209602.4125025;-45.120503652039325
1739209602.4125068;-32.816014438256545
1739209602.412511;-35.57807855764607
1739209602.4125154;-45.120503652039325
1739209602.4125197;-45.120503652039325
1739209602.412524;-38.13080360867914
1739209602.4125283;-38.13080360867914
1739209602.4125326;-35.57807855764607
1739209602.4125369;-35.57807855764607
1739209602.4125412;-45.120503652039325
1739209602.4125454;-45.120503652039325
1739209602.41255;-45.120503652039325
1739209602.4125543;-45.120503652039325
1739209602.4125586;-45.120503652039325
1739209602.4125628;-45.120503652039325
1739209602.4125671;-45.120503652039325
1739209602.4125714;-45.120503652039325
1739209602.4125757;-38.13080360867914
1739209602.41258;-33.981070128970906
1739209602.4125843;-33.981070128970906
1739209602.4125886;-45.120503652039325
1739209602.4125931;-45.120503652039325
1739209602.4125974;-31.141103565318915
1739209602.4126017;-38.13080360867914
1739209602.412606;-45.120503652039325
1739209602.4126103;-38.13080360867914
1739209602.4126146;-45.120503652039325
1739209602.4126189;-45.120503652039325
1739209602.4126232;-45.120503652039325
1739209602.4126275;-35.57807855764607
1739209602.4126318;-38.13080360867914
1739209602.4126363;-45.120503652039325
1739209602.4126406;-45.120503652039325
1739209602.4126449;-35.57807855764607
1739209602.4126492;-38.13080360867914
1739209602.4126534;-38.13080360867914
1739209602.4126577;-45.120503652039325
1739209602.412662;-45.120503652039325
1739209602.4126663;-35.57807855764607
1739209602.4126706;-45.120503652039325
1739209602.412675;-38.13080360867914
1739209602.4126794;-38.13080360867914
1739209602.4126837;-38.13080360867914
1739209602.412688;-45.120503652039325
1739209602.4126923;-38.13080360867914
1739209602.4126966;-45.120503652039325
1739209602.412701;-45.120503652039325
1739209602.4127052;-38.13080360867914
1739209602.4127095;-45.120503652039325
