CAN Message; 0x1d3:0000f55cf57bc78d
1739209748.0015037;-38.13080360867914
1739209748.0015278;-38.13080360867914
1739209748.0015516;-45.120503652039325
1739209748.0015757;-45.120503652039325
1739209748.0015998;-30.49652367304973
1739209748.0016236;-45.120503652039325
1739209748.0016477;-45.120503652039325
1739209748.0016716;-45.120503652039325
1739209748.0016956;-45.120503652039325
1739209748.0017195;-45.120503652039325
1739209748.0017436;-38.13080360867914
1739209748.0017676;-45.120503652039325
1739209748.0017915;-31.141103565318915
1739209748.0018156;-38.13080360867914
1739209748.0018394;-38.13080360867914
1739209748.0018635;-45.120503652039325
1739209748.0018873;-38.13080360867914
1739209748.0019114;-38.13080360867914
1739209748.0019355;-45.120503652039325
1739209748.0019593;-45.120503652039325
1739209748.0019834;-30.49652367304973
1739209748.0020072;-32.816014438256545
1739209748.0020313;-38.13080360867914
1739209748.0020552;-45.120503652039325
1739209748.0020792;-38.13080360867914
1739209748.0021033;-38.13080360867914
1739209748.0021272;-38.13080360867914
1739209748.0021513;-45.120503652039325
1739209748.002175;-38.13080360867914
1739209748.0021992;-38.13080360867914
1739209748.002223;-38.13080360867914
1739209748.002247;-45.120503652039325
1739209748.0022712;-45.120503652039325
1739209748.002295;-45.120503652039325
1739209748.002319;-45.120503652039325
1739209748.002343;-45.120503652039325
1739209748.002367;-33.981070128970906
1739209748.0023909;-45.120503652039325
1739209748.002415;-45.120503652039325
1739209748.002439;-38.13080360867914
1739209748.0024629;-38.13080360867914
1739209748.002487;-45.120503652039325
1739209748.0025108;-45.120503652039325
1739209748.0025349;-45.120503652039325
1739209748.0025587;-38.13080360867914
1739209748.0025828;-38.13080360867914
1739209748.0026069;-45.120503652039325
1739209748.0026307;-45.120503652039325
1739209748.0026548;-38.13080360867914
1739209748.0026786;-38.13080360867914
1739209748.0027027;-45.120503652039325
1739209748.0027268;-38.13080360867914
1739209748.0027506;-38.13080360867914
1739209748.0027747;-38.13080360867914
1739209748.0027986;-38.13080360867914
1739209748.0028226;-45.120503652039325
1739209748.0028465;-45.120503652039325
1739209748.0028706;-45.120503652039325
1739209748.0028946;-45.120503652039325
1739209748.0029185;-45.120503652039325
1739209748.0029426;-33.981070128970906
1739209748.0029664;-30.49652367304973
1739209748.0029905;-45.120503652039325
1739209748.0030143;-45.120503652039325
1739209748.0030384;-38.13080360867914
1739209748.0030625;-38.13080360867914
1739209748.0030863;-45.120503652039325
1739209748.0031104;-35.57807855764607
1739209748.0031343;-38.13080360867914
1739209748.0031583;-38.13080360867914
1739209748.0031822;-38.13080360867914
1739209748.0032063;-35.57807855764607
1739209748.0032303;-45.120503652039325
1739209748.0032542;-35.57807855764607
1739209748.0032783;-38.13080360867914
1739209748.003302;-45.120503652039325
1739209748.0033262;-33.981070128970906
1739209748.00335;-30.49652367304973
1739209748.003374;-45.120503652039325
1739209748.0033982;-45.120503652039325
1739209748.003422;-45.120503652039325
1739209748.003446;-45.120503652039325
1739209748.00347;-38.13080360867914
1739209748.003494;-35.57807855764607
1739209748.0035179;-38.13080360867914
1739209748.003542;-45.120503652039325
1739209748.003566;-45.120503652039325
1739209748.0035899;-38.13080360867914
1739209748.003614;-38.13080360867914
1739209748.0036378;-38.13080360867914
1739209748.0036619;-45.120503652039325
1739209748.0036857;-45.120503652039325
1739209748.0037098;-38.13080360867914
1739209748.0037339;-32.816014438256545
1739209748.0037577;-38.13080360867914
1739209748.0037818;-38.13080360867914
1739209748.0038056;-35.57807855764607
1739209748.0038297;-38.13080360867914
1739209748.0038536;-45.120503652039325
1739209748.0038776;-45.120503652039325
1739209748.0039017;-45.120503652039325
1739209748.0039256;-45.120503652039325
1739209748.0039496;-45.120503652039325
1739209748.0039735;-38.13080360867914
1739209748.0039976;-45.120503652039325
1739209748.0040214;-45.120503652039325
1739209748.0040455;-33.981070128970906
1739209748.0040696;-45.120503652039325
1739209748.0040934;-38.13080360867914
1739209748.0041175;-31.141103565318893
1739209748.0041413;-33.981070128970906
1739209748.0041654;-45.120503652039325
1739209748.0041893;-45.120503652039325
1739209748.0042133;-45.120503652039325
1739209748.0042374;-38.13080360867914
1739209748.0042613;-45.120503652039325
1739209748.0042853;-38.13080360867914
1739209748.0043092;-35.57807855764607
1739209748.0043333;-33.981070128970906
1739209748.004357;-45.120503652039325
1739209748.0043812;-33.981070128970906
1739209748.0044053;-32.816014438256545
1739209748.004429;-38.13080360867914
1739209748.0044532;-45.120503652039325
1739209748.004477;-45.120503652039325
1739209748.004501;-38.13080360867914
1739209748.0045252;-33.981070128970906
1739209748.004549;-45.120503652039325
1739209748.004573;-38.13080360867914
1739209748.004597;-45.120503652039325
1739209748.004621;-33.981070128970906
1739209748.0046449;-45.120503652039325
1739209748.004669;-45.120503652039325
1739209748.004693;-35.57807855764607
1739209748.0047169;-35.57807855764607
1739209748.004741;-45.120503652039325
1739209748.0047648;-38.13080360867914
1739209748.0047889;-31.141103565318893
1739209748.0048127;-38.13080360867914
1739209748.0048368;-45.120503652039325
1739209748.0048609;-38.13080360867914
1739209748.0048847;-45.120503652039325
1739209748.0049088;-33.981070128970906
1739209748.0049326;-45.120503652039325
1739209748.0049567;-45.120503652039325
1739209748.0049806;-45.120503652039325
1739209748.0050046;-38.13080360867914
1739209748.0050287;-35.57807855764607
1739209748.0050526;-45.120503652039325
1739209748.0050766;-33.981070128970906
1739209748.0051005;-38.13080360867914
1739209748.0051246;-45.120503652039325
1739209748.0051484;-45.120503652039325
1739209748.0051725;-38.13080360867914
1739209748.0051966;-38.13080360867914
1739209748.0052204;-45.120503652039325
1739209748.0052445;-45.120503652039325
1739209748.0052683;-45.120503652039325
1739209748.0052924;-45.120503652039325
1739209748.0053163;-38.13080360867914
1739209748.0053403;-38.13080360867914
1739209748.0053644;-45.120503652039325
1739209748.0053883;-38.13080360867914
1739209748.0054123;-45.120503652039325
1739209748.0054362;-38.13080360867914
1739209748.0054603;-38.13080360867914
1739209748.005484;-35.57807855764607
1739209748.0055082;-38.13080360867914
1739209748.0055323;-45.120503652039325
1739209748.005556;-35.57807855764607
1739209748.0055802;-38.13080360867914
1739209748.005604;-45.120503652039325
1739209748.005628;-45.120503652039325
1739209748.005652;-45.120503652039325
1739209748.005676;-45.120503652039325
1739209748.0057;-38.13080360867914
1739209748.005724;-38.13080360867914
1739209748.005748;-45.120503652039325
1739209748.0057719;-45.120503652039325
1739209748.005796;-38.13080360867914
1739209748.0058198;-38.13080360867914
1739209748.0058439;-38.13080360867914
1739209748.005868;-38.13080360867914
1739209748.0058918;-45.120503652039325
1739209748.0059159;-45.120503652039325
1739209748.0059397;-45.120503652039325
1739209748.0059638;-45.120503652039325
1739209748.0059876;-45.120503652039325
1739209748.0060117;-38.13080360867914
1739209748.0060358;-35.57807855764607
1739209748.0060596;-38.13080360867914
1739209748.0060837;-45.120503652039325
1739209748.0061076;-38.13080360867914
1739209748.0061316;-35.57807855764607
1739209748.0061555;-33.981070128970906
1739209748.0061796;-38.13080360867914
1739209748.0062037;-45.120503652039325
1739209748.0062275;-45.120503652039325
1739209748.0062516;-38.13080360867914
1739209748.0062754;-45.120503652039325
1739209748.0062995;-38.13080360867914
1739209748.0063233;-45.120503652039325
1739209748.0063474;-45.120503652039325
1739209748.0063715;-45.120503652039325
1739209748.0063953;-38.13080360867914
1739209748.0064194;-35.57807855764607
1739209748.0064433;-38.13080360867914
1739209748.0064673;-38.13080360867914
1739209748.0064914;-38.13080360867914
1739209748.0065153;-38.13080360867914
1739209748.0065393;-35.57807855764607
1739209748.0065632;-38.13080360867914
1739209748.0065873;-45.120503652039325
1739209748.006611;-38.13080360867914
1739209748.0066352;-38.13080360867914
1739209748.0066593;-38.13080360867914
1739209748.006683;-38.13080360867914
1739209748.0067072;-45.120503652039325
1739209748.006731;-38.13080360867914
1739209748.006755;-38.13080360867914
1739209748.006779;-38.13080360867914
1739209748.006803;-38.13080360867914
1739209748.006827;-38.13080360867914
1739209748.006851;-45.120503652039325
1739209748.006875;-38.13080360867914
1739209748.0068989;-38.13080360867914
1739209748.006923;-38.13080360867914
1739209748.0069468;-38.13080360867914
1739209748.006971;-38.13080360867914
1739209748.006995;-45.120503652039325
1739209748.0070188;-33.981070128970906
1739209748.007043;-32.816014438256545
1739209748.0070667;-35.57807855764607
1739209748.0070908;-38.13080360867914
1739209748.0071146;-45.120503652039325
1739209748.0071387;-45.120503652039325
1739209748.0071628;-38.13080360867914
1739209748.0071867;-45.120503652039325
1739209748.0072107;-38.13080360867914
1739209748.0072346;-31.141103565318915
1739209748.0072587;-32.816014438256545
1739209748.0072825;-45.120503652039325
1739209748.0073066;-45.120503652039325
1739209748.0073307;-45.120503652039325
1739209748.0073545;-45.120503652039325
1739209748.0073786;-45.120503652039325
1739209748.0074024;-33.981070128970906
1739209748.0074265;-28.58837851428586
1739209748.0074503;-38.13080360867914
1739209748.0074744;-38.13080360867914
1739209748.0074985;-35.57807855764607
1739209748.0075223;-38.13080360867914
1739209748.0075464;-45.120503652039325
1739209748.0075703;-35.57807855764607
1739209748.0075943;-45.120503652039325
1739209748.0076182;-38.13080360867914
1739209748.0076423;-38.13080360867914
1739209748.0076663;-38.13080360867914
1739209748.0076902;-45.120503652039325
1739209748.0077143;-45.120503652039325
1739209748.007738;-33.981070128970906
1739209748.0077622;-35.57807855764607
1739209748.007786;-35.57807855764607
1739209748.00781;-38.13080360867914
1739209748.0078342;-45.120503652039325
1739209748.007858;-38.13080360867914
1739209748.007882;-38.13080360867914
1739209748.007906;-45.120503652039325
1739209748.00793;-38.13080360867914
1739209748.007954;-45.120503652039325
1739209748.007978;-38.13080360867914
1739209748.008002;-45.120503652039325
1739209748.008026;-45.120503652039325
1739209748.00805;-45.120503652039325
1739209748.0080738;-38.13080360867914
1739209748.008098;-45.120503652039325
1739209748.0081217;-45.120503652039325
1739209748.0081458;-45.120503652039325
1739209748.00817;-45.120503652039325
1739209748.0081937;-45.120503652039325
1739209748.0082178;-45.120503652039325
1739209748.0082417;-45.120503652039325
1739209748.0082657;-45.120503652039325
1739209748.0082898;-38.13080360867914
1739209748.0083137;-45.120503652039325
1739209748.0083377;-45.120503652039325
1739209748.0083616;-38.13080360867914
1739209748.0083857;-29.438486411369333
1739209748.0084095;-38.13080360867914
1739209748.0084336;-45.120503652039325
1739209748.0084577;-38.13080360867914
1739209748.0084815;-32.816014438256545
1739209748.0085056;-45.120503652039325
1739209748.0085294;-45.120503652039325
1739209748.0085535;-38.13080360867914
1739209748.0085773;-45.120503652039325
1739209748.0086014;-45.120503652039325
1739209748.0086255;-38.13080360867914
1739209748.0086493;-45.120503652039325
1739209748.0086734;-45.120503652039325
1739209748.0086973;-45.120503652039325
1739209748.0087214;-45.120503652039325
1739209748.0087452;-45.120503652039325
1739209748.0087693;-28.21854285175415
1739209748.0087934;-35.57807855764607
1739209748.0088172;-45.120503652039325
1739209748.0088413;-45.120503652039325
1739209748.008865;-32.816014438256545
1739209748.0088892;-38.13080360867914
1739209748.008913;-45.120503652039325
1739209748.0089371;-38.13080360867914
1739209748.0089612;-38.13080360867914
1739209748.008985;-45.120503652039325
1739209748.0090091;-35.57807855764607
1739209748.009033;-38.13080360867914
1739209748.009057;-45.120503652039325
1739209748.009081;-45.120503652039325
1739209748.009105;-45.120503652039325
1739209748.009129;-45.120503652039325
1739209748.009153;-30.49652367304973
1739209748.009177;-32.816014438256545
1739209748.0092008;-45.120503652039325
1739209748.009225;-38.13080360867914
1739209748.0092487;-38.13080360867914
1739209748.0092728;-38.13080360867914
1739209748.009297;-45.120503652039325
1739209748.0093207;-45.120503652039325
1739209748.0093448;-45.120503652039325
1739209748.0093687;-45.120503652039325
1739209748.0093927;-45.120503652039325
1739209748.0094166;-45.120503652039325
1739209748.0094407;-38.13080360867914
1739209748.0094647;-35.57807855764607
1739209748.0094886;-38.13080360867914
1739209748.0095127;-45.120503652039325
1739209748.0095365;-38.13080360867914
1739209748.0095606;-38.13080360867914
1739209748.0095844;-35.57807855764607
1739209748.0096085;-38.13080360867914
1739209748.0096326;-45.120503652039325
1739209748.0096564;-38.13080360867914
1739209748.0096805;-38.13080360867914
1739209748.0097044;-45.120503652039325
1739209748.0097284;-45.120503652039325
1739209748.0097523;-33.981070128970906
1739209748.0097764;-35.57807855764607
1739209748.0098004;-38.13080360867914
1739209748.0098243;-38.13080360867914
1739209748.0098484;-33.981070128970906
1739209748.0098722;-45.120503652039325
1739209748.0098963;-38.13080360867914
1739209748.0099201;-45.120503652039325
1739209748.0099442;-45.120503652039325
1739209748.0099683;-35.57807855764607
1739209748.0099921;-38.13080360867914
1739209748.0100162;-45.120503652039325
1739209748.01004;-38.13080360867914
1739209748.0100641;-32.816014438256545
1739209748.010088;-45.120503652039325
1739209748.010112;-45.120503652039325
1739209748.0101361;-38.13080360867914
1739209748.01016;-38.13080360867914
1739209748.010184;-38.13080360867914
1739209748.010208;-45.120503652039325
1739209748.010232;-38.13080360867914
1739209748.010256;-38.13080360867914
1739209748.01028;-45.120503652039325
1739209748.010304;-45.120503652039325
1739209748.0103278;-38.13080360867914
1739209748.010352;-45.120503652039325
1739209748.0103757;-38.13080360867914
1739209748.0103998;-38.13080360867914
1739209748.010424;-38.13080360867914
1739209748.0104477;-38.13080360867914
1739209748.0104718;-38.13080360867914
1739209748.0104957;-45.120503652039325
1739209748.0105197;-38.13080360867914
1739209748.0105436;-45.120503652039325
1739209748.0105677;-45.120503652039325
1739209748.0105917;-45.120503652039325
1739209748.0106156;-45.120503652039325
1739209748.0106397;-38.13080360867914
1739209748.0106635;-45.120503652039325
1739209748.0106876;-45.120503652039325
1739209748.0107114;-38.13080360867914
1739209748.0107355;-38.13080360867914
1739209748.0107596;-45.120503652039325
1739209748.0107834;-32.816014438256545
1739209748.0108075;-33.981070128970906
1739209748.0108314;-45.120503652039325
1739209748.0108554;-45.120503652039325
1739209748.0108793;-33.981070128970906
1739209748.0109034;-32.816014438256545
1739209748.0109274;-45.120503652039325
1739209748.0109513;-38.13080360867914
1739209748.0109754;-45.120503652039325
1739209748.0109992;-45.120503652039325
1739209748.0110233;-45.120503652039325
1739209748.0110471;-38.13080360867914
1739209748.0110712;-35.57807855764607
1739209748.0110953;-35.57807855764607
1739209748.0111191;-38.13080360867914
1739209748.0111432;-45.120503652039325
1739209748.011167;-45.120503652039325
1739209748.0111911;-35.57807855764607
1739209748.011215;-38.13080360867914
1739209748.011239;-45.120503652039325
1739209748.0112631;-45.120503652039325
1739209748.011287;-45.120503652039325
1739209748.011311;-45.120503652039325
1739209748.011335;-45.120503652039325
1739209748.011359;-45.120503652039325
1739209748.0113828;-45.120503652039325
1739209748.011407;-38.13080360867914
1739209748.011431;-38.13080360867914
1739209748.0114548;-45.120503652039325
1739209748.011479;-33.981070128970906
1739209748.0115027;-31.141103565318915
1739209748.0115268;-45.120503652039325
1739209748.0115507;-45.120503652039325
1739209748.0115747;-33.981070128970906
1739209748.0115988;-32.816014438256545
1739209748.0116227;-45.120503652039325
1739209748.0116467;-45.120503652039325
1739209748.0116706;-45.120503652039325
1739209748.0116947;-38.13080360867914
1739209748.0117185;-38.13080360867914
1739209748.0117426;-45.120503652039325
1739209748.0117667;-38.13080360867914
1739209748.0117905;-35.57807855764607
1739209748.0118146;-38.13080360867914
1739209748.0118384;-45.120503652039325
1739209748.0118625;-35.57807855764607
1739209748.0118864;-32.816014438256545
1739209748.0119104;-38.13080360867914
1739209748.0119345;-45.120503652039325
1739209748.0119584;-38.13080360867914
1739209748.0119824;-32.816014438256545
1739209748.0120063;-38.13080360867914
1739209748.0120304;-45.120503652039325
1739209748.0120542;-45.120503652039325
1739209748.0120783;-35.57807855764607
1739209748.0121024;-33.981070128970906
1739209748.0121262;-38.13080360867914
1739209748.0121503;-38.13080360867914
1739209748.0121741;-45.120503652039325
1739209748.0121982;-38.13080360867914
1739209748.0122223;-38.13080360867914
1739209748.0122461;-45.120503652039325
1739209748.0122702;-38.13080360867914
1739209748.012294;-38.13080360867914
1739209748.0123181;-38.13080360867914
1739209748.012342;-35.57807855764607
1739209748.012366;-38.13080360867914
1739209748.0123901;-38.13080360867914
1739209748.012414;-38.13080360867914
1739209748.012438;-35.57807855764607
1739209748.012462;-27.8777449560314
1739209748.012486;-45.120503652039325
1739209748.0125098;-38.13080360867914
1739209748.012534;-38.13080360867914
1739209748.012558;-35.57807855764607
1739209748.0125818;-45.120503652039325
1739209748.012606;-45.120503652039325
1739209748.0126297;-45.120503652039325
1739209748.0126538;-33.981070128970956
1739209748.0126777;-38.13080360867914
1739209748.0127017;-45.120503652039325
1739209748.0127258;-45.120503652039325
1739209748.0127497;-45.120503652039325
1739209748.0127738;-38.13080360867914
1739209748.0127976;-38.13080360867914
1739209748.0128217;-38.13080360867914
1739209748.0128455;-28.21854285175415
1739209748.0128696;-38.13080360867914
1739209748.0128937;-45.120503652039325
1739209748.0129175;-38.13080360867914
1739209748.0129416;-35.57807855764607
1739209748.0129654;-38.13080360867914
1739209748.0129895;-38.13080360867914
1739209748.0130134;-38.13080360867914
1739209748.0130374;-45.120503652039325
1739209748.0130615;-45.120503652039325
1739209748.0130854;-33.981070128970906
1739209748.0131094;-45.120503652039325
1739209748.0131333;-45.120503652039325
1739209748.0131574;-38.13080360867914
1739209748.0131812;-38.13080360867914
1739209748.0132053;-45.120503652039325
1739209748.0132294;-35.57807855764607
1739209748.0132532;-38.13080360867914
1739209748.0132773;-45.120503652039325
1739209748.0133011;-45.120503652039325
1739209748.0133252;-35.57807855764607
1739209748.013349;-38.13080360867914
1739209748.0133731;-45.120503652039325
1739209748.0133972;-38.13080360867914
1739209748.013421;-35.57807855764607
1739209748.0134451;-38.13080360867914
1739209748.013469;-45.120503652039325
1739209748.013493;-38.13080360867914
1739209748.013517;-38.13080360867914
1739209748.013541;-45.120503652039325
1739209748.013565;-45.120503652039325
1739209748.013589;-45.120503652039325
1739209748.013613;-45.120503652039325
1739209748.0136368;-45.120503652039325
1739209748.013661;-45.120503652039325
1739209748.0136847;-38.13080360867914
1739209748.0137088;-38.13080360867914
1739209748.013733;-45.120503652039325
1739209748.0137568;-38.13080360867914
1739209748.0137808;-45.120503652039325
1739209748.0138047;-29.438486411369333
1739209748.0138288;-32.816014438256545
1739209748.0138526;-45.120503652039325
1739209748.0138767;-38.13080360867914
1739209748.0139008;-32.816014438256545
1739209748.0139246;-38.13080360867914
1739209748.0139487;-45.120503652039325
1739209748.0139725;-38.13080360867914
1739209748.0139966;-38.13080360867914
1739209748.0140207;-45.120503652039325
1739209748.0140445;-38.13080360867914
1739209748.0140686;-38.13080360867914
1739209748.0140924;-45.120503652039325
1739209748.0141165;-38.13080360867914
1739209748.0141404;-38.13080360867914
1739209748.0141644;-45.120503652039325
1739209748.0141885;-35.57807855764607
1739209748.0142124;-35.57807855764607
1739209748.0142365;-45.120503652039325
1739209748.0142603;-38.13080360867914
1739209748.0142844;-45.120503652039325
1739209748.0143082;-33.981070128970906
1739209748.0143323;-38.13080360867914
1739209748.0143564;-38.13080360867914
1739209748.0143802;-45.120503652039325
1739209748.0144043;-38.13080360867914
1739209748.0144281;-38.13080360867914
1739209748.0144522;-38.13080360867914
1739209748.014476;-38.13080360867914
1739209748.0145001;-38.13080360867914
1739209748.0145242;-45.120503652039325
1739209748.014548;-45.120503652039325
1739209748.0145721;-45.120503652039325
1739209748.014596;-45.120503652039325
1739209748.01462;-45.120503652039325
1739209748.014644;-38.13080360867914
1739209748.014668;-33.981070128970906
1739209748.014692;-45.120503652039325
1739209748.014716;-45.120503652039325
1739209748.01474;-33.981070128970906
1739209748.0147638;-38.13080360867914
1739209748.014788;-33.981070128970906
1739209748.0148118;-38.13080360867914
1739209748.0148358;-38.13080360867914
1739209748.01486;-38.13080360867914
1739209748.0148838;-32.816014438256545
1739209748.0149078;-38.13080360867914
1739209748.0149317;-38.13080360867914
1739209748.0149558;-33.981070128970906
1739209748.0149796;-45.120503652039325
1739209748.0150037;-45.120503652039325
1739209748.0150278;-38.13080360867914
1739209748.0150516;-38.13080360867914
1739209748.0150757;-45.120503652039325
1739209748.0150995;-38.13080360867914
1739209748.0151236;-38.13080360867914
1739209748.0151474;-35.57807855764607
1739209748.0151715;-33.981070128970906
1739209748.0151956;-45.120503652039325
1739209748.0152194;-38.13080360867914
1739209748.0152435;-35.57807855764607
1739209748.0152674;-35.57807855764607
1739209748.0152915;-45.120503652039325
1739209748.0153153;-45.120503652039325
1739209748.0153394;-45.120503652039325
1739209748.0153635;-38.13080360867914
1739209748.0153873;-45.120503652039325
1739209748.0154114;-38.13080360867914
1739209748.0154352;-35.57807855764607
1739209748.0154593;-33.981070128970906
1739209748.0154831;-45.120503652039325
1739209748.0155072;-45.120503652039325
1739209748.0155313;-45.120503652039325
1739209748.0155551;-38.13080360867914
1739209748.0155792;-45.120503652039325
1739209748.015603;-38.13080360867914
1739209748.0156271;-38.13080360867914
1739209748.015651;-38.13080360867914
1739209748.015675;-45.120503652039325
1739209748.0156991;-38.13080360867914
1739209748.015723;-38.13080360867914
1739209748.015747;-35.57807855764607
1739209748.015771;-45.120503652039325
1739209748.015795;-38.13080360867914
1739209748.0158188;-38.13080360867914
1739209748.015843;-45.120503652039325
1739209748.015867;-38.13080360867914
1739209748.0158908;-45.120503652039325
1739209748.015915;-38.13080360867914
1739209748.0159388;-45.120503652039325
1739209748.0159628;-45.120503652039325
1739209748.015987;-45.120503652039325
1739209748.0160108;-38.13080360867914
1739209748.0160348;-38.13080360867914
1739209748.0160587;-38.13080360867914
1739209748.0160828;-38.13080360867914
1739209748.0161066;-45.120503652039325
1739209748.0161307;-35.57807855764607
1739209748.0161548;-33.981070128970906
1739209748.0161786;-45.120503652039325
1739209748.0162027;-45.120503652039325
1739209748.0162265;-38.13080360867914
1739209748.0162506;-35.57807855764607
1739209748.0162745;-38.13080360867914
1739209748.0162985;-38.13080360867914
1739209748.0163226;-45.120503652039325
1739209748.0163465;-45.120503652039325
1739209748.0163705;-45.120503652039325
1739209748.0163944;-45.120503652039325
1739209748.0164185;-45.120503652039325
1739209748.0164423;-45.120503652039325
1739209748.0164664;-45.120503652039325
1739209748.0164905;-45.120503652039325
1739209748.0165143;-38.13080360867914
1739209748.0165384;-29.438486411369333
1739209748.0165622;-33.981070128970906
1739209748.0165863;-45.120503652039325
1739209748.0166101;-38.13080360867914
1739209748.0166342;-38.13080360867914
1739209748.0166583;-45.120503652039325
1739209748.0166821;-45.120503652039325
1739209748.0167062;-45.120503652039325
1739209748.01673;-45.120503652039325
1739209748.0167542;-38.13080360867914
1739209748.016778;-45.120503652039325
1739209748.016802;-38.13080360867914
1739209748.0168262;-45.120503652039325
1739209748.01685;-38.13080360867914
1739209748.016874;-27.8777449560314
1739209748.016898;-38.13080360867914
1739209748.016922;-45.120503652039325
1739209748.0169458;-35.57807855764607
1739209748.01697;-32.816014438256545
1739209748.016994;-38.13080360867914
1739209748.0170178;-45.120503652039325
1739209748.017042;-45.120503652039325
1739209748.0170658;-33.981070128970956
1739209748.0170898;-45.120503652039325
1739209748.0171137;-45.120503652039325
1739209748.0171378;-45.120503652039325
1739209748.0171618;-45.120503652039325
1739209748.0171857;-38.13080360867914
1739209748.0172098;-38.13080360867914
1739209748.0172336;-45.120503652039325
1739209748.0172577;-35.57807855764607
1739209748.0172815;-38.13080360867914
1739209748.0173056;-45.120503652039325
1739209748.0173297;-38.13080360867914
1739209748.0173535;-45.120503652039325
1739209748.0173776;-45.120503652039325
1739209748.0174015;-45.120503652039325
1739209748.0174255;-33.981070128970906
1739209748.0174494;-32.816014438256545
1739209748.0174735;-38.13080360867914
1739209748.0174975;-38.13080360867914
1739209748.0175214;-38.13080360867914
1739209748.0175455;-32.816014438256545
1739209748.0175693;-35.57807855764607
1739209748.0175934;-45.120503652039325
1739209748.0176172;-38.13080360867914
1739209748.0176413;-45.120503652039325
1739209748.0176654;-45.120503652039325
1739209748.0176892;-45.120503652039325
1739209748.0177133;-45.120503652039325
1739209748.0177372;-45.120503652039325
1739209748.0177612;-38.13080360867914
1739209748.0177853;-45.120503652039325
1739209748.0178092;-45.120503652039325
1739209748.0178332;-29.438486411369333
1739209748.017857;-32.816014438256545
1739209748.0178812;-45.120503652039325
1739209748.017905;-38.13080360867914
1739209748.017929;-35.57807855764607
1739209748.0179532;-45.120503652039325
1739209748.017977;-45.120503652039325
1739209748.018001;-45.120503652039325
1739209748.018025;-45.120503652039325
1739209748.018049;-45.120503652039325
1739209748.0180728;-45.120503652039325
1739209748.018097;-45.120503652039325
1739209748.018121;-38.13080360867914
1739209748.0181448;-38.13080360867914
1739209748.018169;-38.13080360867914
1739209748.0181928;-45.120503652039325
1739209748.0182168;-32.816014438256545
1739209748.0182407;-33.981070128970906
1739209748.0182648;-38.13080360867914
1739209748.0182889;-32.816014438256545
1739209748.0183127;-45.120503652039325
1739209748.0183368;-45.120503652039325
1739209748.0183606;-35.57807855764607
1739209748.0183847;-38.13080360867914
1739209748.0184085;-45.120503652039325
1739209748.0184326;-38.13080360867914
1739209748.0184567;-35.57807855764607
1739209748.0184805;-38.13080360867914
1739209748.0185046;-45.120503652039325
1739209748.0185285;-38.13080360867914
1739209748.0185525;-45.120503652039325
1739209748.0185764;-45.120503652039325
1739209748.0186005;-45.120503652039325
1739209748.0186245;-45.120503652039325
1739209748.0186484;-45.120503652039325
1739209748.0186725;-45.120503652039325
1739209748.0186963;-45.120503652039325
1739209748.0187204;-38.13080360867914
1739209748.0187442;-45.120503652039325
1739209748.0187683;-45.120503652039325
1739209748.0187924;-30.49652367304973
1739209748.0188162;-32.816014438256545
1739209748.0188403;-45.120503652039325
1739209748.0188642;-38.13080360867914
1739209748.0188882;-35.57807855764607
1739209748.018912;-38.13080360867914
1739209748.0189362;-45.120503652039325
1739209748.0189602;-38.13080360867914
1739209748.018984;-38.13080360867914
1739209748.0190082;-45.120503652039325
1739209748.019032;-45.120503652039325
1739209748.019056;-45.120503652039325
1739209748.01908;-38.13080360867914
1739209748.019104;-33.981070128970906
1739209748.019128;-45.120503652039325
1739209748.019152;-38.13080360867914
1739209748.019176;-35.57807855764607
1739209748.0191998;-35.57807855764607
1739209748.019224;-38.13080360867914
1739209748.0192478;-45.120503652039325
1739209748.0192719;-35.57807855764607
1739209748.019296;-38.13080360867914
1739209748.0193198;-45.120503652039325
1739209748.0193439;-45.120503652039325
1739209748.0193677;-45.120503652039325
1739209748.0193918;-38.13080360867914
1739209748.0194156;-45.120503652039325
1739209748.0194397;-45.120503652039325
1739209748.0194638;-45.120503652039325
1739209748.0194876;-35.57807855764607
1739209748.0195117;-38.13080360867914
1739209748.0195355;-38.13080360867914
1739209748.0195596;-45.120503652039325
1739209748.0195835;-38.13080360867914
1739209748.0196075;-38.13080360867914
1739209748.0196316;-45.120503652039325
1739209748.0196555;-38.13080360867914
1739209748.0196795;-38.13080360867914
1739209748.0197034;-38.13080360867914
1739209748.0197275;-38.13080360867914
1739209748.0197515;-35.57807855764607
1739209748.0197754;-32.816014438256545
1739209748.0197995;-38.13080360867914
1739209748.0198233;-38.13080360867914
1739209748.0198474;-38.13080360867914
1739209748.0198712;-32.816014438256545
1739209748.0198953;-38.13080360867914
1739209748.0199194;-45.120503652039325
1739209748.0199432;-33.981070128970906
1739209748.0199673;-32.816014438256545
1739209748.0199912;-38.13080360867914
1739209748.0200152;-33.981070128970906
1739209748.020039;-35.57807855764607
1739209748.0200632;-38.13080360867914
1739209748.0200872;-45.120503652039325
1739209748.020111;-38.13080360867914
1739209748.0201352;-35.57807855764607
1739209748.020159;-38.13080360867914
1739209748.020183;-45.120503652039325
1739209748.020207;-38.13080360867914
1739209748.020231;-45.120503652039325
1739209748.020255;-38.13080360867914
1739209748.020279;-38.13080360867914
1739209748.020303;-38.13080360867914
1739209748.0203269;-45.120503652039325
