CAN Message; 0x1bb:0000d42f1a268a70
1739209847.1824765;-45.120503652039325
1739209847.1824822;-38.13080360867914
1739209847.1824882;-38.13080360867914
1739209847.1824942;-45.120503652039325
1739209847.1825001;-45.120503652039325
1739209847.1825058;-33.981070128970906
1739209847.1825118;-45.120503652039325
1739209847.1825178;-45.120503652039325
1739209847.1825237;-38.13080360867914
1739209847.1825294;-38.13080360867914
1739209847.1825354;-32.816014438256545
1739209847.1825414;-45.120503652039325
1739209847.1825473;-45.120503652039325
1739209847.182553;-45.120503652039325
1739209847.182559;-33.981070128970906
1739209847.182565;-45.120503652039325
1739209847.182571;-45.120503652039325
1739209847.1825767;-45.120503652039325
1739209847.1825826;-33.981070128970956
1739209847.1825886;-35.57807855764607
1739209847.1825945;-30.49652367304973
1739209847.1826003;-45.120503652039325
1739209847.1826062;-45.120503652039325
1739209847.1826122;-45.120503652039325
1739209847.1826181;-45.120503652039325
1739209847.1826239;-45.120503652039325
1739209847.1826298;-38.13080360867914
1739209847.1826358;-35.57807855764607
1739209847.1826417;-38.13080360867914
1739209847.1826475;-38.13080360867914
1739209847.1826534;-35.57807855764607
1739209847.1826594;-45.120503652039325
1739209847.1826653;-45.120503652039325
1739209847.182671;-45.120503652039325
1739209847.182677;-33.981070128970906
1739209847.182683;-38.13080360867914
1739209847.182689;-32.816014438256545
1739209847.1826947;-45.120503652039325
1739209847.1827006;-38.13080360867914
1739209847.1827066;-38.13080360867914
1739209847.1827126;-38.13080360867914
1739209847.1827183;-45.120503652039325
1739209847.1827242;-38.13080360867914
1739209847.1827302;-38.13080360867914
1739209847.1827362;-35.57807855764607
1739209847.182742;-38.13080360867914
1739209847.1827478;-45.120503652039325
1739209847.1827538;-32.816014438256545
1739209847.1827598;-45.120503652039325
1739209847.1827657;-38.13080360867914
1739209847.1827714;-26.991370085610722
1739209847.1827774;-38.13080360867914
1739209847.1827834;-38.13080360867914
1739209847.1827893;-38.13080360867914
1739209847.182795;-38.13080360867914
1739209847.182801;-45.120503652039325
1739209847.182807;-38.13080360867914
1739209847.182813;-45.120503652039325
1739209847.1828187;-33.981070128970956
1739209847.1828246;-45.120503652039325
1739209847.1828306;-45.120503652039325
1739209847.1828365;-45.120503652039325
1739209847.1828423;-45.120503652039325
1739209847.1828482;-45.120503652039325
1739209847.1828542;-45.120503652039325
1739209847.1828601;-38.13080360867914
1739209847.1828659;-28.992665084841942
1739209847.1828718;-38.13080360867914
1739209847.1828778;-45.120503652039325
1739209847.1828837;-38.13080360867914
1739209847.1828895;-32.816014438256545
1739209847.1828954;-38.13080360867914
1739209847.1829014;-38.13080360867914
1739209847.1829073;-38.13080360867914
1739209847.182913;-38.13080360867914
1739209847.182919;-38.13080360867914
1739209847.182925;-45.120503652039325
1739209847.182931;-38.13080360867914
1739209847.1829367;-38.13080360867914
1739209847.1829426;-45.120503652039325
1739209847.1829486;-45.120503652039325
1739209847.1829545;-35.57807855764607
1739209847.1829603;-35.57807855764607
1739209847.1829662;-45.120503652039325
1739209847.1829722;-45.120503652039325
1739209847.1829782;-45.120503652039325
1739209847.1829839;-38.13080360867914
1739209847.1829898;-38.13080360867914
1739209847.1829958;-45.120503652039325
1739209847.1830018;-33.981070128970906
1739209847.1830075;-31.141103565318915
1739209847.1830134;-33.981070128970906
1739209847.1830194;-38.13080360867914
1739209847.1830254;-45.120503652039325
1739209847.183031;-45.120503652039325
1739209847.183037;-38.13080360867914
1739209847.183043;-45.120503652039325
1739209847.183049;-38.13080360867914
1739209847.1830547;-32.816014438256545
1739209847.1830606;-33.981070128970906
1739209847.1830666;-33.981070128970906
1739209847.1830726;-45.120503652039325
1739209847.1830783;-38.13080360867914
1739209847.1830842;-45.120503652039325
1739209847.1830902;-38.13080360867914
1739209847.1830962;-38.13080360867914
1739209847.183102;-33.981070128970906
1739209847.1831079;-33.981070128970906
1739209847.1831138;-38.13080360867914
1739209847.1831198;-45.120503652039325
1739209847.1831255;-45.120503652039325
1739209847.1831315;-45.120503652039325
1739209847.1831374;-45.120503652039325
1739209847.1831434;-38.13080360867914
1739209847.183149;-45.120503652039325
1739209847.183155;-38.13080360867914
1739209847.183161;-38.13080360867914
1739209847.183167;-38.13080360867914
1739209847.1831727;-33.981070128970906
1739209847.1831787;-32.816014438256545
1739209847.1831846;-33.981070128970906
1739209847.1831906;-45.120503652039325
1739209847.1831963;-38.13080360867914
1739209847.1832023;-31.141103565318915
1739209847.1832082;-45.120503652039325
1739209847.1832142;-35.57807855764607
1739209847.18322;-32.816014438256545
1739209847.1832259;-38.13080360867914
1739209847.1832318;-45.120503652039325
1739209847.1832378;-45.120503652039325
1739209847.1832438;-38.13080360867914
1739209847.1832495;-38.13080360867914
1739209847.1832554;-35.57807855764607
1739209847.1832614;-45.120503652039325
1739209847.1832674;-33.981070128970906
1739209847.183273;-33.981070128970906
1739209847.183279;-45.120503652039325
1739209847.183285;-35.57807855764607
1739209847.183291;-38.13080360867914
1739209847.1832967;-31.141103565318915
1739209847.1833026;-45.120503652039325
1739209847.1833086;-45.120503652039325
1739209847.1833146;-38.13080360867914
1739209847.1833203;-45.120503652039325
1739209847.1833262;-45.120503652039325
1739209847.1833322;-45.120503652039325
1739209847.1833382;-38.13080360867914
1739209847.183344;-38.13080360867914
1739209847.1833498;-38.13080360867914
1739209847.1833558;-45.120503652039325
1739209847.1833618;-45.120503652039325
1739209847.1833675;-38.13080360867914
1739209847.1833735;-38.13080360867914
1739209847.1833794;-45.120503652039325
1739209847.1833854;-38.13080360867914
1739209847.183391;-33.981070128970906
1739209847.183397;-45.120503652039325
1739209847.183403;-45.120503652039325
1739209847.183409;-38.13080360867914
1739209847.1834147;-38.13080360867914
1739209847.1834207;-45.120503652039325
1739209847.1834266;-45.120503652039325
1739209847.1834326;-38.13080360867914
1739209847.1834383;-38.13080360867914
1739209847.1834443;-45.120503652039325
1739209847.1834502;-45.120503652039325
1739209847.1834562;-45.120503652039325
1739209847.183462;-32.816014438256545
1739209847.1834679;-30.49652367304973
1739209847.1834738;-45.120503652039325
1739209847.1834798;-45.120503652039325
1739209847.1834855;-35.57807855764607
1739209847.1834915;-35.57807855764607
1739209847.1834974;-45.120503652039325
1739209847.1835034;-38.13080360867914
1739209847.183509;-38.13080360867914
1739209847.183515;-38.13080360867914
1739209847.183521;-38.13080360867914
1739209847.183527;-38.13080360867914
1739209847.1835327;-45.120503652039325
1739209847.1835387;-45.120503652039325
1739209847.1835446;-45.120503652039325
1739209847.1835506;-45.120503652039325
1739209847.1835563;-33.981070128970906
1739209847.1835623;-45.120503652039325
1739209847.1835682;-45.120503652039325
1739209847.1835742;-38.13080360867914
1739209847.18358;-35.57807855764607
1739209847.183586;-32.816014438256545
1739209847.1835918;-45.120503652039325
1739209847.1835978;-45.120503652039325
1739209847.1836035;-45.120503652039325
1739209847.1836095;-45.120503652039325
1739209847.1836154;-45.120503652039325
1739209847.1836214;-38.13080360867914
1739209847.1836271;-45.120503652039325
1739209847.183633;-45.120503652039325
1739209847.183639;-38.13080360867914
1739209847.183645;-45.120503652039325
1739209847.1836507;-35.57807855764607
1739209847.1836567;-38.13080360867914
1739209847.1836627;-33.981070128970906
1739209847.1836686;-35.57807855764607
1739209847.1836743;-45.120503652039325
1739209847.1836803;-45.120503652039325
1739209847.1836863;-38.13080360867914
1739209847.1836922;-38.13080360867914
1739209847.183698;-38.13080360867914
1739209847.183704;-38.13080360867914
1739209847.1837099;-38.13080360867914
1739209847.1837158;-38.13080360867914
1739209847.1837215;-33.981070128970906
1739209847.1837275;-35.57807855764607
1739209847.1837335;-38.13080360867914
1739209847.1837394;-35.57807855764607
1739209847.1837454;-45.120503652039325
1739209847.183751;-38.13080360867914
1739209847.183757;-45.120503652039325
1739209847.183763;-38.13080360867914
1739209847.183769;-45.120503652039325
1739209847.1837747;-33.981070128970956
1739209847.1837807;-33.981070128970906
1739209847.1837866;-38.13080360867914
1739209847.1837926;-45.120503652039325
1739209847.1837983;-45.120503652039325
1739209847.1838043;-38.13080360867914
1739209847.1838102;-35.57807855764607
1739209847.1838162;-35.57807855764607
1739209847.183822;-35.57807855764607
1739209847.1838279;-45.120503652039325
1739209847.1838338;-45.120503652039325
1739209847.1838398;-38.13080360867914
1739209847.1838455;-35.57807855764607
1739209847.1838515;-38.13080360867914
1739209847.1838574;-45.120503652039325
1739209847.1838634;-45.120503652039325
1739209847.1838691;-33.981070128970906
1739209847.183875;-45.120503652039325
1739209847.183881;-38.13080360867914
1739209847.183887;-38.13080360867914
1739209847.1838927;-38.13080360867914
1739209847.1838987;-38.13080360867914
1739209847.1839046;-33.981070128970906
1739209847.1839106;-45.120503652039325
1739209847.1839163;-31.141103565318943
1739209847.1839223;-45.120503652039325
1739209847.1839283;-33.981070128970906
1739209847.1839342;-45.120503652039325
1739209847.18394;-45.120503652039325
1739209847.183946;-38.13080360867914
1739209847.1839519;-38.13080360867914
1739209847.1839578;-35.57807855764607
1739209847.1839635;-32.816014438256545
1739209847.1839695;-38.13080360867914
1739209847.1839755;-38.13080360867914
1739209847.1839814;-38.13080360867914
1739209847.1839871;-45.120503652039325
1739209847.183993;-45.120503652039325
1739209847.183999;-38.13080360867914
1739209847.184005;-38.13080360867914
1739209847.1840107;-33.981070128970906
1739209847.1840167;-38.13080360867914
1739209847.1840227;-38.13080360867914
1739209847.1840286;-35.57807855764607
1739209847.1840343;-32.816014438256545
1739209847.1840403;-38.13080360867914
1739209847.1840463;-45.120503652039325
1739209847.1840522;-38.13080360867914
1739209847.184058;-38.13080360867914
1739209847.184064;-45.120503652039325
1739209847.1840699;-45.120503652039325
1739209847.1840758;-38.13080360867914
1739209847.1840816;-45.120503652039325
1739209847.1840875;-38.13080360867914
1739209847.1840935;-35.57807855764607
1739209847.1840994;-35.57807855764607
1739209847.1841052;-45.120503652039325
1739209847.184111;-45.120503652039325
1739209847.184117;-45.120503652039325
1739209847.184123;-45.120503652039325
1739209847.1841288;-45.120503652039325
1739209847.1841347;-38.13080360867914
1739209847.1841407;-31.141103565318915
1739209847.1841466;-38.13080360867914
1739209847.1841524;-35.57807855764607
1739209847.1841583;-38.13080360867914
1739209847.1841643;-33.981070128970906
1739209847.1841702;-45.120503652039325
1739209847.184176;-45.120503652039325
1739209847.184182;-33.981070128970906
1739209847.184188;-38.13080360867914
1739209847.1841938;-35.57807855764607
1739209847.1841996;-38.13080360867914
1739209847.1842055;-45.120503652039325
1739209847.1842115;-31.141103565318915
1739209847.1842175;-38.13080360867914
1739209847.1842232;-45.120503652039325
1739209847.1842291;-45.120503652039325
1739209847.184235;-45.120503652039325
1739209847.184241;-45.120503652039325
1739209847.184247;-45.120503652039325
1739209847.1842527;-31.141103565318915
1739209847.1842587;-38.13080360867914
1739209847.1842647;-38.13080360867914
1739209847.1842706;-45.120503652039325
1739209847.1842763;-35.57807855764607
1739209847.1842823;-38.13080360867914
1739209847.1842883;-45.120503652039325
1739209847.1842942;-45.120503652039325
1739209847.1843;-45.120503652039325
1739209847.184306;-38.13080360867914
1739209847.1843119;-35.57807855764607
1739209847.1843178;-45.120503652039325
1739209847.1843235;-38.13080360867914
1739209847.1843295;-35.57807855764607
1739209847.1843355;-45.120503652039325
1739209847.1843414;-45.120503652039325
1739209847.1843472;-33.981070128970906
1739209847.184353;-45.120503652039325
1739209847.184359;-38.13080360867914
1739209847.184365;-38.13080360867914
1739209847.1843708;-33.981070128970906
1739209847.1843767;-38.13080360867914
1739209847.1843827;-45.120503652039325
1739209847.1843886;-45.120503652039325
1739209847.1843944;-38.13080360867914
1739209847.1844003;-45.120503652039325
1739209847.1844063;-45.120503652039325
1739209847.1844122;-45.120503652039325
1739209847.184418;-45.120503652039325
1739209847.184424;-45.120503652039325
1739209847.18443;-45.120503652039325
1739209847.1844358;-45.120503652039325
1739209847.1844416;-45.120503652039325
1739209847.1844475;-45.120503652039325
1739209847.1844535;-45.120503652039325
1739209847.1844594;-45.120503652039325
1739209847.1844652;-45.120503652039325
1739209847.1844711;-45.120503652039325
1739209847.184477;-38.13080360867914
1739209847.184483;-45.120503652039325
1739209847.1844888;-32.816014438256545
1739209847.1844947;-38.13080360867914
1739209847.1845007;-38.13080360867914
1739209847.1845067;-38.13080360867914
1739209847.1845124;-45.120503652039325
1739209847.1845183;-45.120503652039325
1739209847.1845243;-45.120503652039325
1739209847.1845303;-32.816014438256545
1739209847.184536;-38.13080360867914
1739209847.184542;-45.120503652039325
1739209847.184548;-35.57807855764607
1739209847.1845539;-38.13080360867914
1739209847.1845596;-45.120503652039325
1739209847.1845655;-45.120503652039325
1739209847.1845715;-38.13080360867914
1739209847.1845775;-45.120503652039325
1739209847.1845832;-30.49652367304973
1739209847.1845891;-32.816014438256545
1739209847.184595;-45.120503652039325
1739209847.184601;-38.13080360867914
1739209847.1846068;-38.13080360867914
1739209847.1846128;-45.120503652039325
1739209847.1846187;-45.120503652039325
1739209847.1846247;-32.816014438256545
1739209847.1846304;-38.13080360867914
1739209847.1846364;-45.120503652039325
1739209847.1846423;-45.120503652039325
1739209847.1846483;-45.120503652039325
1739209847.184654;-45.120503652039325
1739209847.18466;-38.13080360867914
1739209847.184666;-38.13080360867914
1739209847.1846719;-45.120503652039325
1739209847.1846776;-29.438486411369333
1739209847.1846836;-31.141103565318893
1739209847.1846895;-45.120503652039325
1739209847.1846955;-45.120503652039325
1739209847.1847012;-35.57807855764607
1739209847.1847072;-35.57807855764607
1739209847.1847131;-45.120503652039325
1739209847.184719;-45.120503652039325
1739209847.1847248;-38.13080360867914
1739209847.1847308;-45.120503652039325
1739209847.1847367;-45.120503652039325
1739209847.1847427;-45.120503652039325
1739209847.1847486;-45.120503652039325
1739209847.1847544;-38.13080360867914
1739209847.1847603;-45.120503652039325
1739209847.1847663;-45.120503652039325
1739209847.1847723;-38.13080360867914
1739209847.184778;-38.13080360867914
1739209847.184784;-45.120503652039325
1739209847.18479;-45.120503652039325
1739209847.1847959;-38.13080360867914
1739209847.1848016;-45.120503652039325
1739209847.1848075;-38.13080360867914
1739209847.1848135;-45.120503652039325
1739209847.1848195;-32.816014438256545
1739209847.1848252;-26.991370085610736
1739209847.1848311;-45.120503652039325
1739209847.184837;-45.120503652039325
1739209847.184843;-33.981070128970906
1739209847.1848488;-32.816014438256545
1739209847.1848547;-45.120503652039325
1739209847.1848607;-45.120503652039325
1739209847.1848667;-45.120503652039325
1739209847.1848724;-45.120503652039325
1739209847.1848783;-32.816014438256545
1739209847.1848843;-45.120503652039325
1739209847.1848903;-45.120503652039325
1739209847.184896;-45.120503652039325
1739209847.184902;-45.120503652039325
1739209847.184908;-45.120503652039325
1739209847.1849139;-35.57807855764607
1739209847.1849196;-30.49652367304973
1739209847.1849256;-35.57807855764607
1739209847.1849315;-38.13080360867914
1739209847.1849375;-45.120503652039325
1739209847.1849432;-35.57807855764607
1739209847.1849492;-38.13080360867914
1739209847.1849551;-38.13080360867914
1739209847.184961;-38.13080360867914
1739209847.1849668;-33.981070128970956
1739209847.1849728;-38.13080360867914
1739209847.1849787;-35.57807855764607
1739209847.1849847;-45.120503652039325
1739209847.1849904;-45.120503652039325
1739209847.1849964;-35.57807855764607
1739209847.1850023;-35.57807855764607
1739209847.1850083;-45.120503652039325
1739209847.185014;-31.141103565318915
1739209847.18502;-38.13080360867914
1739209847.185026;-45.120503652039325
1739209847.185032;-38.13080360867914
1739209847.1850376;-45.120503652039325
1739209847.1850436;-38.13080360867914
1739209847.1850495;-31.141103565318915
1739209847.1850555;-33.981070128970906
1739209847.1850612;-38.13080360867914
1739209847.1850672;-38.13080360867914
1739209847.1850731;-33.981070128970906
1739209847.185079;-38.13080360867914
1739209847.1850848;-33.981070128970906
1739209847.1850908;-35.57807855764607
1739209847.1850967;-35.57807855764607
1739209847.1851027;-35.57807855764607
1739209847.1851084;-38.13080360867914
1739209847.1851144;-45.120503652039325
1739209847.1851203;-38.13080360867914
1739209847.1851263;-45.120503652039325
1739209847.185132;-45.120503652039325
1739209847.185138;-45.120503652039325
1739209847.185144;-45.120503652039325
1739209847.18515;-38.13080360867914
1739209847.1851556;-31.141103565318915
1739209847.1851616;-38.13080360867914
1739209847.1851676;-38.13080360867914
1739209847.1851735;-45.120503652039325
1739209847.1851792;-35.57807855764607
1739209847.1851852;-33.981070128970906
1739209847.1851912;-45.120503652039325
1739209847.185197;-35.57807855764607
1739209847.1852028;-35.57807855764607
1739209847.1852088;-45.120503652039325
1739209847.1852148;-45.120503652039325
1739209847.1852207;-38.13080360867914
1739209847.1852264;-38.13080360867914
1739209847.1852324;-38.13080360867914
1739209847.1852384;-38.13080360867914
1739209847.1852443;-38.13080360867914
1739209847.18525;-33.981070128970906
1739209847.185256;-33.981070128970906
1739209847.185262;-33.981070128970906
1739209847.185268;-45.120503652039325
1739209847.185274;-33.981070128970906
1739209847.1852796;-33.981070128970906
1739209847.1852856;-45.120503652039325
1739209847.1852915;-45.120503652039325
1739209847.1852975;-45.120503652039325
1739209847.1853032;-33.981070128970906
1739209847.1853092;-45.120503652039325
1739209847.1853151;-45.120503652039325
1739209847.185321;-45.120503652039325
1739209847.1853268;-38.13080360867914
1739209847.1853328;-35.57807855764607
1739209847.1853387;-45.120503652039325
1739209847.1853447;-38.13080360867914
1739209847.1853504;-35.57807855764607
1739209847.1853564;-38.13080360867914
1739209847.1853623;-45.120503652039325
1739209847.1853683;-45.120503652039325
1739209847.185374;-31.141103565318915
1739209847.18538;-38.13080360867914
1739209847.185386;-45.120503652039325
1739209847.185392;-45.120503652039325
1739209847.1853976;-31.141103565318915
1739209847.1854036;-35.57807855764607
1739209847.1854095;-45.120503652039325
1739209847.1854155;-45.120503652039325
1739209847.1854212;-45.120503652039325
1739209847.1854272;-45.120503652039325
1739209847.1854331;-38.13080360867914
1739209847.185439;-38.13080360867914
1739209847.1854448;-45.120503652039325
1739209847.1854508;-45.120503652039325
1739209847.1854568;-38.13080360867914
1739209847.1854627;-38.13080360867914
1739209847.1854684;-45.120503652039325
1739209847.1854744;-45.120503652039325
1739209847.1854804;-38.13080360867914
1739209847.1854863;-38.13080360867914
1739209847.185492;-38.13080360867914
1739209847.185498;-45.120503652039325
1739209847.185504;-45.120503652039325
1739209847.18551;-45.120503652039325
1739209847.1855156;-33.981070128970906
1739209847.1855216;-38.13080360867914
1739209847.1855276;-45.120503652039325
1739209847.1855335;-38.13080360867914
1739209847.1855392;-38.13080360867914
1739209847.1855452;-45.120503652039325
1739209847.1855512;-45.120503652039325
1739209847.1855571;-45.120503652039325
1739209847.1855628;-45.120503652039325
1739209847.1855688;-38.13080360867914
1739209847.1855748;-38.13080360867914
1739209847.1855807;-45.120503652039325
1739209847.1855865;-38.13080360867914
1739209847.1855924;-38.13080360867914
1739209847.1855984;-38.13080360867914
1739209847.1856043;-45.120503652039325
1739209847.18561;-32.816014438256545
1739209847.185616;-35.57807855764607
1739209847.185622;-45.120503652039325
1739209847.185628;-45.120503652039325
1739209847.1856337;-35.57807855764607
1739209847.1856396;-32.816014438256545
1739209847.1856456;-45.120503652039325
1739209847.1856515;-45.120503652039325
1739209847.1856573;-45.120503652039325
1739209847.1856632;-45.120503652039325
1739209847.1856692;-38.13080360867914
1739209847.1856751;-33.981070128970906
1739209847.1856809;-45.120503652039325
1739209847.1856868;-38.13080360867914
1739209847.1856928;-38.13080360867914
1739209847.1856987;-38.13080360867914
1739209847.1857045;-45.120503652039325
1739209847.1857104;-45.120503652039325
1739209847.1857164;-45.120503652039325
1739209847.1857224;-45.120503652039325
1739209847.185728;-31.141103565318893
1739209847.185734;-29.438486411369333
1739209847.18574;-45.120503652039325
1739209847.185746;-38.13080360867914
1739209847.1857517;-35.57807855764607
1739209847.1857576;-38.13080360867914
1739209847.1857636;-45.120503652039325
1739209847.1857696;-38.13080360867914
1739209847.1857755;-45.120503652039325
1739209847.1857812;-45.120503652039325
1739209847.1857872;-38.13080360867914
1739209847.1857932;-38.13080360867914
1739209847.1857991;-38.13080360867914
1739209847.1858048;-45.120503652039325
1739209847.1858108;-35.57807855764607
1739209847.1858168;-29.438486411369333
1739209847.1858227;-45.120503652039325
1739209847.1858284;-45.120503652039325
1739209847.1858344;-38.13080360867914
1739209847.1858404;-38.13080360867914
1739209847.1858463;-38.13080360867914
1739209847.185852;-45.120503652039325
1739209847.185858;-35.57807855764607
1739209847.185864;-38.13080360867914
1739209847.18587;-32.816014438256545
1739209847.1858757;-29.438486411369333
1739209847.1858816;-38.13080360867914
1739209847.1858876;-35.57807855764607
1739209847.1858935;-35.57807855764607
1739209847.1858993;-32.816014438256545
1739209847.1859052;-38.13080360867914
1739209847.1859112;-38.13080360867914
1739209847.1859171;-45.120503652039325
1739209847.1859229;-33.981070128970956
1739209847.1859288;-33.981070128970906
1739209847.1859348;-33.981070128970906
1739209847.1859407;-45.120503652039325
1739209847.1859465;-45.120503652039325
1739209847.1859524;-31.141103565318893
1739209847.1859584;-45.120503652039325
1739209847.1859643;-32.816014438256545
1739209847.18597;-28.21854285175415
1739209847.185976;-45.120503652039325
1739209847.185982;-35.57807855764607
1739209847.185988;-38.13080360867914
1739209847.1859937;-35.57807855764607
1739209847.1859996;-38.13080360867914
1739209847.1860056;-45.120503652039325
1739209847.1860116;-45.120503652039325
1739209847.1860173;-38.13080360867914
1739209847.1860232;-45.120503652039325
1739209847.1860292;-38.13080360867914
1739209847.1860352;-35.57807855764607
1739209847.1860409;-45.120503652039325
1739209847.1860468;-45.120503652039325
1739209847.1860528;-45.120503652039325
1739209847.1860588;-45.120503652039325
1739209847.1860645;-32.816014438256545
1739209847.1860704;-38.13080360867914
1739209847.1860764;-45.120503652039325
1739209847.1860824;-45.120503652039325
1739209847.186088;-45.120503652039325
1739209847.186094;-45.120503652039325
1739209847.1861;-45.120503652039325
1739209847.186106;-38.13080360867914
1739209847.1861117;-38.13080360867914
1739209847.1861176;-45.120503652039325
1739209847.1861236;-45.120503652039325
1739209847.1861296;-38.13080360867914
1739209847.1861353;-33.981070128970906
1739209847.1861413;-38.13080360867914
1739209847.1861472;-38.13080360867914
1739209847.1861532;-33.981070128970906
1739209847.186159;-38.13080360867914
1739209847.1861649;-45.120503652039325
1739209847.1861708;-38.13080360867914
1739209847.1861768;-38.13080360867914
1739209847.1861825;-45.120503652039325
1739209847.1861885;-45.120503652039325
1739209847.1861944;-45.120503652039325
1739209847.1862004;-45.120503652039325
1739209847.186206;-33.981070128970906
1739209847.186212;-35.57807855764607
1739209847.186218;-35.57807855764607
1739209847.186224;-45.120503652039325
1739209847.1862297;-35.57807855764607
1739209847.1862357;-38.13080360867914
1739209847.1862416;-45.120503652039325
1739209847.1862476;-33.981070128970906
1739209847.1862533;-38.13080360867914
1739209847.1862593;-45.120503652039325
1739209847.1862652;-45.120503652039325
1739209847.1862712;-38.13080360867914
1739209847.1862772;-45.120503652039325
1739209847.1862829;-38.13080360867914
1739209847.1862888;-38.13080360867914
1739209847.1862948;-38.13080360867914
1739209847.1863008;-38.13080360867914
1739209847.1863065;-38.13080360867914
1739209847.1863124;-32.816014438256545
1739209847.1863184;-38.13080360867914
1739209847.1863244;-45.120503652039325
1739209847.18633;-38.13080360867914
1739209847.186336;-33.981070128970906
1739209847.186342;-45.120503652039325
1739209847.186348;-45.120503652039325
1739209847.1863537;-33.981070128970906
1739209847.1863596;-45.120503652039325
1739209847.1863656;-38.13080360867914
1739209847.1863716;-38.13080360867914
1739209847.1863773;-38.13080360867914
1739209847.1863832;-45.120503652039325
1739209847.1863892;-45.120503652039325
1739209847.1863952;-45.120503652039325
1739209847.186401;-38.13080360867914
1739209847.1864069;-38.13080360867914
1739209847.1864128;-45.120503652039325
1739209847.1864188;-45.120503652039325
1739209847.1864245;-45.120503652039325
1739209847.1864305;-45.120503652039325
1739209847.1864364;-38.13080360867914
1739209847.1864424;-45.120503652039325
1739209847.186448;-31.141103565318915
1739209847.186454;-38.13080360867914
1739209847.18646;-35.57807855764607
1739209847.186466;-35.57807855764607
1739209847.1864717;-35.57807855764607
1739209847.1864777;-45.120503652039325
1739209847.1864836;-38.13080360867914
1739209847.1864896;-45.120503652039325
1739209847.1864953;-45.120503652039325
1739209847.1865013;-45.120503652039325
1739209847.1865072;-35.57807855764607
1739209847.1865132;-35.57807855764607
1739209847.186519;-45.120503652039325
1739209847.1865249;-45.120503652039325
1739209847.1865308;-32.816014438256545
1739209847.1865368;-38.13080360867914
1739209847.1865425;-33.981070128970906
1739209847.1865485;-35.57807855764607
1739209847.1865544;-38.13080360867914
1739209847.1865604;-38.13080360867914
1739209847.186566;-38.13080360867914
1739209847.186572;-38.13080360867914
1739209847.186578;-38.13080360867914
1739209847.186584;-38.13080360867914
1739209847.1865897;-28.992665084841942
1739209847.1865957;-38.13080360867914
1739209847.1866016;-45.120503652039325
1739209847.1866076;-45.120503652039325
1739209847.1866133;-45.120503652039325
1739209847.1866193;-38.13080360867914
1739209847.1866252;-38.13080360867914
1739209847.1866312;-45.120503652039325
1739209847.186637;-33.981070128970956
1739209847.186643;-45.120503652039325
1739209847.1866488;-38.13080360867914
1739209847.1866548;-45.120503652039325
1739209847.1866605;-45.120503652039325
1739209847.1866665;-38.13080360867914
1739209847.1866724;-38.13080360867914
1739209847.1866784;-38.13080360867914
1739209847.1866841;-28.58837851428586
1739209847.18669;-35.57807855764607
1739209847.186696;-45.120503652039325
1739209847.186702;-38.13080360867914
1739209847.1867077;-38.13080360867914
1739209847.1867137;-38.13080360867914
1739209847.1867197;-38.13080360867914
1739209847.1867256;-45.120503652039325
1739209847.1867313;-45.120503652039325
1739209847.1867373;-45.120503652039325
1739209847.1867433;-45.120503652039325
1739209847.1867492;-33.981070128970906
1739209847.186755;-45.120503652039325
1739209847.186761;-45.120503652039325
1739209847.1867669;-45.120503652039325
1739209847.1867728;-45.120503652039325
1739209847.1867788;-45.120503652039325
1739209847.1867845;-45.120503652039325
1739209847.1867905;-38.13080360867914
1739209847.1867964;-38.13080360867914
1739209847.1868024;-38.13080360867914
1739209847.186808;-38.13080360867914
1739209847.186814;-45.120503652039325
1739209847.18682;-45.120503652039325
1739209847.186826;-26.991370085610722
1739209847.1868317;-32.816014438256545
1739209847.1868377;-45.120503652039325
1739209847.1868436;-45.120503652039325
1739209847.1868496;-32.816014438256545
1739209847.1868553;-32.816014438256545
1739209847.1868613;-38.13080360867914
1739209847.1868672;-32.816014438256545
1739209847.1868732;-45.120503652039325
1739209847.186879;-45.120503652039325
1739209847.1868849;-38.13080360867914
1739209847.1868908;-45.120503652039325
1739209847.1868968;-45.120503652039325
1739209847.1869025;-33.981070128970906
1739209847.1869085;-38.13080360867914
1739209847.1869144;-45.120503652039325
1739209847.1869204;-27.8777449560314
1739209847.1869261;-26.991370085610736
1739209847.186932;-45.120503652039325
1739209847.186938;-45.120503652039325
1739209847.186944;-32.816014438256545
1739209847.1869497;-32.816014438256545
1739209847.1869557;-45.120503652039325
1739209847.1869617;-45.120503652039325
1739209847.1869676;-45.120503652039325
1739209847.1869733;-45.120503652039325
1739209847.1869793;-35.57807855764607
1739209847.1869853;-45.120503652039325
1739209847.1869912;-45.120503652039325
1739209847.186997;-38.13080360867914
1739209847.187003;-35.57807855764607
1739209847.1870089;-38.13080360867914
1739209847.1870148;-38.13080360867914
1739209847.1870205;-31.141103565318893
1739209847.1870265;-45.120503652039325
1739209847.1870325;-45.120503652039325
1739209847.1870384;-38.13080360867914
1739209847.1870441;-45.120503652039325
1739209847.18705;-45.120503652039325
1739209847.187056;-45.120503652039325
1739209847.187062;-38.13080360867914
1739209847.1870677;-45.120503652039325
1739209847.1870737;-45.120503652039325
1739209847.1870797;-45.120503652039325
1739209847.1870856;-45.120503652039325
1739209847.1870914;-38.13080360867914
1739209847.1870973;-35.57807855764607
1739209847.1871033;-35.57807855764607
1739209847.1871092;-45.120503652039325
