CAN Message; 0x1a7:00002efcd747d9e2
1739209754.7726774;-38.13080360867914
1739209754.7726853;-35.57807855764607
1739209754.7726934;-45.120503652039325
1739209754.7727013;-38.13080360867914
1739209754.7727091;-35.57807855764607
1739209754.7727172;-38.13080360867914
1739209754.772725;-35.57807855764607
1739209754.7727332;-45.120503652039325
1739209754.772741;-38.13080360867914
1739209754.7727492;-38.13080360867914
1739209754.772757;-38.13080360867914
1739209754.772765;-45.120503652039325
1739209754.772773;-45.120503652039325
1739209754.772781;-32.816014438256545
1739209754.772789;-38.13080360867914
1739209754.7727969;-45.120503652039325
1739209754.7728047;-38.13080360867914
1739209754.7728128;-32.816014438256545
1739209754.7728207;-38.13080360867914
1739209754.7728288;-45.120503652039325
1739209754.7728367;-45.120503652039325
1739209754.7728448;-38.13080360867914
1739209754.7728527;-33.981070128970906
1739209754.7728605;-45.120503652039325
1739209754.7728686;-45.120503652039325
1739209754.7728765;-32.816014438256545
1739209754.7728846;-38.13080360867914
1739209754.7728925;-45.120503652039325
1739209754.7729003;-33.981070128970906
1739209754.7729084;-38.13080360867914
1739209754.7729163;-38.13080360867914
1739209754.7729244;-38.13080360867914
1739209754.7729323;-38.13080360867914
1739209754.7729404;-38.13080360867914
1739209754.7729483;-33.981070128970906
1739209754.7729561;-45.120503652039325
1739209754.7729642;-33.981070128970906
1739209754.772972;-45.120503652039325
1739209754.7729802;-38.13080360867914
1739209754.772988;-38.13080360867914
1739209754.772996;-38.13080360867914
1739209754.773004;-45.120503652039325
1739209754.773012;-38.13080360867914
1739209754.77302;-38.13080360867914
1739209754.773028;-38.13080360867914
1739209754.773036;-38.13080360867914
1739209754.7730439;-45.120503652039325
1739209754.7730517;-45.120503652039325
1739209754.7730598;-38.13080360867914
1739209754.7730677;-45.120503652039325
1739209754.7730758;-38.13080360867914
1739209754.7730837;-45.120503652039325
1739209754.7730916;-33.981070128970906
1739209754.7730997;-33.981070128970906
1739209754.7731075;-45.120503652039325
1739209754.7731156;-35.57807855764607
1739209754.7731235;-33.981070128970906
1739209754.7731316;-45.120503652039325
1739209754.7731395;-45.120503652039325
1739209754.7731473;-35.57807855764607
1739209754.7731555;-31.141103565318915
1739209754.7731633;-38.13080360867914
1739209754.7731714;-38.13080360867914
1739209754.7731793;-38.13080360867914
1739209754.7731872;-38.13080360867914
1739209754.7731953;-38.13080360867914
1739209754.7732031;-45.120503652039325
1739209754.7732112;-38.13080360867914
1739209754.773219;-31.141103565318915
1739209754.7732272;-33.981070128970906
1739209754.773235;-38.13080360867914
1739209754.773243;-45.120503652039325
1739209754.773251;-38.13080360867914
1739209754.773259;-38.13080360867914
1739209754.773267;-33.981070128970906
1739209754.773275;-45.120503652039325
1739209754.773283;-38.13080360867914
1739209754.7732909;-38.13080360867914
1739209754.7732987;-38.13080360867914
1739209754.7733068;-45.120503652039325
1739209754.7733147;-38.13080360867914
1739209754.7733228;-35.57807855764607
1739209754.7733307;-38.13080360867914
1739209754.7733386;-38.13080360867914
1739209754.7733467;-38.13080360867914
1739209754.7733545;-32.816014438256545
1739209754.7733626;-33.981070128970906
1739209754.7733705;-45.120503652039325
1739209754.7733786;-38.13080360867914
1739209754.7733865;-35.57807855764607
1739209754.7733943;-32.816014438256545
1739209754.7734025;-45.120503652039325
1739209754.7734103;-33.981070128970906
1739209754.7734184;-31.141103565318915
1739209754.7734263;-33.981070128970906
1739209754.7734342;-45.120503652039325
1739209754.7734423;-45.120503652039325
1739209754.7734501;-32.816014438256545
1739209754.7734582;-35.57807855764607
1739209754.773466;-38.13080360867914
1739209754.7734742;-38.13080360867914
1739209754.773482;-35.57807855764607
1739209754.77349;-38.13080360867914
1739209754.773498;-45.120503652039325
1739209754.773506;-45.120503652039325
1739209754.773514;-38.13080360867914
1739209754.773522;-38.13080360867914
1739209754.7735298;-35.57807855764607
1739209754.7735379;-35.57807855764607
1739209754.7735457;-30.49652367304973
1739209754.7735538;-38.13080360867914
1739209754.7735617;-35.57807855764607
1739209754.7735698;-38.13080360867914
1739209754.7735777;-45.120503652039325
1739209754.7735856;-38.13080360867914
1739209754.7735937;-35.57807855764607
1739209754.7736015;-33.981070128970906
1739209754.7736096;-45.120503652039325
1739209754.7736175;-45.120503652039325
1739209754.7736254;-38.13080360867914
1739209754.7736335;-35.57807855764607
1739209754.7736413;-38.13080360867914
1739209754.7736495;-45.120503652039325
1739209754.7736573;-38.13080360867914
1739209754.7736654;-38.13080360867914
1739209754.7736733;-38.13080360867914
1739209754.7736812;-35.57807855764607
1739209754.7736893;-45.120503652039325
1739209754.7736971;-45.120503652039325
1739209754.7737052;-38.13080360867914
1739209754.773713;-32.816014438256545
1739209754.773721;-45.120503652039325
1739209754.773729;-32.816014438256545
1739209754.773737;-38.13080360867914
1739209754.773745;-45.120503652039325
1739209754.773753;-45.120503652039325
1739209754.773761;-33.981070128970906
1739209754.773769;-38.13080360867914
1739209754.7737768;-45.120503652039325
1739209754.7737849;-45.120503652039325
1739209754.7737927;-45.120503652039325
1739209754.7738008;-38.13080360867914
1739209754.7738087;-38.13080360867914
1739209754.7738166;-45.120503652039325
1739209754.7738247;-45.120503652039325
1739209754.7738326;-32.816014438256545
1739209754.7738407;-45.120503652039325
1739209754.7738485;-38.13080360867914
1739209754.7738566;-45.120503652039325
1739209754.7738645;-38.13080360867914
1739209754.7738724;-35.57807855764607
1739209754.7738805;-38.13080360867914
1739209754.7738883;-45.120503652039325
1739209754.7738965;-45.120503652039325
1739209754.7739043;-45.120503652039325
1739209754.7739122;-45.120503652039325
1739209754.7739203;-38.13080360867914
1739209754.7739282;-45.120503652039325
1739209754.7739363;-45.120503652039325
1739209754.7739441;-38.13080360867914
1739209754.7739522;-38.13080360867914
1739209754.77396;-32.816014438256545
1739209754.773968;-38.13080360867914
1739209754.773976;-45.120503652039325
1739209754.773984;-45.120503652039325
1739209754.773992;-32.816014438256545
1739209754.774;-38.13080360867914
1739209754.7740078;-45.120503652039325
1739209754.774016;-38.13080360867914
1739209754.7740238;-32.816014438256545
1739209754.7740319;-38.13080360867914
1739209754.7740397;-45.120503652039325
1739209754.7740479;-45.120503652039325
1739209754.7740557;-38.13080360867914
1739209754.7740636;-38.13080360867914
1739209754.7740717;-45.120503652039325
1739209754.7740796;-45.120503652039325
1739209754.7740877;-45.120503652039325
1739209754.7740955;-45.120503652039325
1739209754.7741034;-35.57807855764607
1739209754.7741115;-35.57807855764607
1739209754.7741194;-45.120503652039325
1739209754.7741275;-45.120503652039325
1739209754.7741354;-35.57807855764607
1739209754.7741435;-45.120503652039325
1739209754.7741513;-45.120503652039325
1739209754.7741592;-38.13080360867914
1739209754.7741673;-35.57807855764607
1739209754.7741752;-45.120503652039325
1739209754.7741833;-33.981070128970906
1739209754.7741911;-28.58837851428586
1739209754.774199;-33.981070128970906
1739209754.774207;-38.13080360867914
1739209754.774215;-38.13080360867914
1739209754.774223;-35.57807855764607
1739209754.774231;-38.13080360867914
1739209754.774239;-33.981070128970906
1739209754.774247;-45.120503652039325
1739209754.7742548;-29.438486411369354
1739209754.774263;-38.13080360867914
1739209754.7742708;-45.120503652039325
1739209754.7742789;-45.120503652039325
1739209754.7742867;-45.120503652039325
1739209754.7742946;-35.57807855764607
1739209754.7743027;-38.13080360867914
1739209754.7743106;-38.13080360867914
1739209754.7743187;-31.141103565318915
1739209754.7743266;-45.120503652039325
1739209754.7743347;-45.120503652039325
1739209754.7743425;-38.13080360867914
1739209754.7743504;-33.981070128970906
1739209754.7743585;-45.120503652039325
1739209754.7743664;-45.120503652039325
1739209754.7743745;-45.120503652039325
1739209754.7743824;-45.120503652039325
1739209754.7743902;-38.13080360867914
1739209754.7743983;-38.13080360867914
1739209754.7744062;-38.13080360867914
1739209754.7744143;-45.120503652039325
1739209754.7744222;-38.13080360867914
1739209754.7744303;-38.13080360867914
1739209754.7744381;-45.120503652039325
1739209754.774446;-45.120503652039325
1739209754.774454;-45.120503652039325
1739209754.774462;-38.13080360867914
1739209754.77447;-45.120503652039325
1739209754.774478;-38.13080360867914
1739209754.7744858;-45.120503652039325
1739209754.774494;-45.120503652039325
1739209754.7745018;-45.120503652039325
1739209754.77451;-28.992665084841942
1739209754.7745178;-35.57807855764607
1739209754.774526;-45.120503652039325
1739209754.7745337;-38.13080360867914
1739209754.7745416;-38.13080360867914
1739209754.7745497;-45.120503652039325
1739209754.7745576;-45.120503652039325
1739209754.7745657;-45.120503652039325
1739209754.7745736;-30.49652367304973
1739209754.7745814;-38.13080360867914
1739209754.7745895;-45.120503652039325
1739209754.7745974;-45.120503652039325
1739209754.7746055;-45.120503652039325
1739209754.7746134;-45.120503652039325
1739209754.7746215;-38.13080360867914
1739209754.7746294;-45.120503652039325
1739209754.7746372;-31.141103565318915
1739209754.7746453;-45.120503652039325
1739209754.7746532;-45.120503652039325
1739209754.7746613;-45.120503652039325
1739209754.7746692;-45.120503652039325
1739209754.774677;-45.120503652039325
1739209754.7746851;-38.13080360867914
1739209754.774693;-38.13080360867914
1739209754.774701;-45.120503652039325
1739209754.774709;-38.13080360867914
1739209754.774717;-38.13080360867914
1739209754.774725;-45.120503652039325
1739209754.7747328;-38.13080360867914
1739209754.774741;-45.120503652039325
1739209754.7747488;-38.13080360867914
1739209754.774757;-35.57807855764607
1739209754.7747648;-35.57807855764607
1739209754.7747726;-45.120503652039325
1739209754.7747808;-45.120503652039325
1739209754.7747886;-38.13080360867914
1739209754.7747967;-38.13080360867914
1739209754.7748046;-45.120503652039325
1739209754.7748127;-38.13080360867914
1739209754.7748206;-38.13080360867914
1739209754.7748284;-38.13080360867914
1739209754.7748365;-45.120503652039325
1739209754.7748444;-38.13080360867914
1739209754.7748525;-35.57807855764607
1739209754.7748604;-38.13080360867914
1739209754.7748682;-38.13080360867914
1739209754.7748764;-45.120503652039325
1739209754.7748842;-33.981070128970906
1739209754.7748923;-38.13080360867914
1739209754.7749002;-45.120503652039325
1739209754.7749083;-38.13080360867914
1739209754.7749162;-45.120503652039325
1739209754.774924;-45.120503652039325
1739209754.7749321;-38.13080360867914
1739209754.77494;-38.13080360867914
1739209754.7749481;-45.120503652039325
1739209754.774956;-45.120503652039325
1739209754.7749639;-45.120503652039325
1739209754.774972;-45.120503652039325
1739209754.7749798;-45.120503652039325
1739209754.774988;-38.13080360867914
1739209754.7749958;-45.120503652039325
1739209754.775004;-45.120503652039325
1739209754.7750118;-35.57807855764607
1739209754.7750196;-38.13080360867914
1739209754.7750278;-32.816014438256545
1739209754.7750356;-38.13080360867914
1739209754.7750437;-45.120503652039325
1739209754.7750516;-38.13080360867914
1739209754.7750595;-33.981070128970906
1739209754.7750676;-38.13080360867914
1739209754.7750754;-38.13080360867914
1739209754.7750835;-33.981070128970906
1739209754.7750914;-38.13080360867914
1739209754.7750995;-45.120503652039325
1739209754.7751074;-35.57807855764607
1739209754.7751153;-38.13080360867914
1739209754.7751234;-45.120503652039325
1739209754.7751312;-38.13080360867914
1739209754.7751393;-38.13080360867914
1739209754.7751472;-38.13080360867914
1739209754.775155;-35.57807855764607
1739209754.7751632;-38.13080360867914
1739209754.775171;-45.120503652039325
1739209754.7751791;-45.120503652039325
1739209754.775187;-32.816014438256545
1739209754.7751951;-38.13080360867914
1739209754.775203;-45.120503652039325
1739209754.7752109;-45.120503652039325
1739209754.775219;-38.13080360867914
1739209754.7752268;-38.13080360867914
1739209754.775235;-45.120503652039325
1739209754.7752428;-45.120503652039325
1739209754.775251;-45.120503652039325
1739209754.7752588;-38.13080360867914
1739209754.7752666;-38.13080360867914
1739209754.7752748;-35.57807855764607
1739209754.7752826;-45.120503652039325
1739209754.7752907;-45.120503652039325
1739209754.7752986;-45.120503652039325
1739209754.7753065;-38.13080360867914
1739209754.7753146;-35.57807855764607
1739209754.7753224;-38.13080360867914
1739209754.7753305;-35.57807855764607
1739209754.7753384;-45.120503652039325
1739209754.7753465;-29.438486411369333
1739209754.7753544;-32.816014438256545
1739209754.7753623;-45.120503652039325
1739209754.7753704;-45.120503652039325
1739209754.7753782;-38.13080360867914
1739209754.7753863;-35.57807855764607
1739209754.7753942;-45.120503652039325
1739209754.775402;-38.13080360867914
1739209754.7754102;-38.13080360867914
1739209754.775418;-45.120503652039325
1739209754.7754261;-45.120503652039325
1739209754.775434;-45.120503652039325
1739209754.7754421;-38.13080360867914
1739209754.77545;-45.120503652039325
1739209754.7754579;-38.13080360867914
1739209754.775466;-45.120503652039325
1739209754.7754738;-26.991370085610736
1739209754.775482;-28.58837851428586
1739209754.7754898;-45.120503652039325
1739209754.7754977;-38.13080360867914
1739209754.7755058;-35.57807855764607
1739209754.7755136;-38.13080360867914
1739209754.7755218;-38.13080360867914
1739209754.7755296;-33.981070128970906
1739209754.7755377;-45.120503652039325
1739209754.7755456;-38.13080360867914
1739209754.7755535;-38.13080360867914
1739209754.7755616;-38.13080360867914
1739209754.7755694;-35.57807855764607
1739209754.7755775;-35.57807855764607
1739209754.7755854;-35.57807855764607
1739209754.7755933;-38.13080360867914
1739209754.7756014;-45.120503652039325
1739209754.7756093;-45.120503652039325
1739209754.7756174;-35.57807855764607
1739209754.7756252;-38.13080360867914
1739209754.7756333;-45.120503652039325
1739209754.7756412;-45.120503652039325
1739209754.775649;-38.13080360867914
1739209754.7756572;-38.13080360867914
1739209754.775665;-31.141103565318915
1739209754.7756732;-28.58837851428586
1739209754.775681;-38.13080360867914
1739209754.775689;-45.120503652039325
1739209754.775697;-38.13080360867914
1739209754.7757049;-35.57807855764607
1739209754.775713;-38.13080360867914
1739209754.7757208;-33.981070128970906
1739209754.775729;-45.120503652039325
1739209754.7757368;-33.981070128970956
1739209754.7757447;-38.13080360867914
1739209754.7757528;-45.120503652039325
1739209754.7757607;-38.13080360867914
1739209754.7757688;-45.120503652039325
1739209754.7757766;-38.13080360867914
1739209754.7757845;-38.13080360867914
1739209754.7757926;-30.49652367304973
1739209754.7758005;-25.826314394896357
1739209754.7758086;-45.120503652039325
1739209754.7758164;-38.13080360867914
1739209754.7758245;-35.57807855764607
1739209754.7758324;-38.13080360867914
1739209754.7758403;-45.120503652039325
1739209754.7758484;-38.13080360867914
1739209754.7758563;-38.13080360867914
1739209754.7758644;-45.120503652039325
1739209754.7758722;-45.120503652039325
1739209754.77588;-38.13080360867914
1739209754.7758882;-38.13080360867914
1739209754.775896;-38.13080360867914
1739209754.7759042;-38.13080360867914
1739209754.775912;-45.120503652039325
1739209754.7759202;-35.57807855764607
1739209754.775928;-45.120503652039325
1739209754.775936;-45.120503652039325
1739209754.775944;-38.13080360867914
1739209754.7759519;-35.57807855764607
1739209754.77596;-38.13080360867914
1739209754.7759678;-45.120503652039325
1739209754.7759757;-45.120503652039325
1739209754.7759838;-38.13080360867914
1739209754.7759917;-35.57807855764607
1739209754.7759998;-38.13080360867914
1739209754.7760077;-38.13080360867914
1739209754.7760158;-45.120503652039325
1739209754.7760236;-33.981070128970906
1739209754.7760315;-31.141103565318915
1739209754.7760396;-33.981070128970906
1739209754.7760475;-45.120503652039325
1739209754.7760556;-38.13080360867914
1739209754.7760634;-38.13080360867914
1739209754.7760713;-45.120503652039325
1739209754.7760794;-45.120503652039325
1739209754.7760873;-45.120503652039325
1739209754.7760954;-38.13080360867914
1739209754.7761033;-38.13080360867914
1739209754.7761114;-38.13080360867914
1739209754.7761192;-33.981070128970906
1739209754.776127;-35.57807855764607
1739209754.7761352;-38.13080360867914
1739209754.776143;-45.120503652039325
1739209754.7761512;-38.13080360867914
1739209754.776159;-38.13080360867914
1739209754.776167;-45.120503652039325
1739209754.776175;-38.13080360867914
1739209754.776183;-45.120503652039325
1739209754.776191;-45.120503652039325
1739209754.7761989;-38.13080360867914
1739209754.776207;-38.13080360867914
1739209754.7762148;-38.13080360867914
1739209754.7762227;-35.57807855764607
1739209754.7762308;-38.13080360867914
1739209754.7762387;-38.13080360867914
1739209754.7762468;-45.120503652039325
1739209754.7762547;-45.120503652039325
1739209754.7762625;-38.13080360867914
1739209754.7762706;-45.120503652039325
1739209754.7762785;-38.13080360867914
1739209754.7762866;-45.120503652039325
1739209754.7762945;-33.981070128970906
1739209754.7763026;-45.120503652039325
1739209754.7763104;-38.13080360867914
1739209754.7763183;-31.141103565318915
1739209754.7763264;-45.120503652039325
1739209754.7763343;-45.120503652039325
1739209754.7763424;-38.13080360867914
1739209754.7763503;-45.120503652039325
1739209754.7763581;-38.13080360867914
1739209754.7763662;-38.13080360867914
1739209754.776374;-45.120503652039325
1739209754.7763822;-45.120503652039325
1739209754.77639;-38.13080360867914
1739209754.7763982;-38.13080360867914
1739209754.776406;-45.120503652039325
1739209754.776414;-45.120503652039325
1739209754.776422;-45.120503652039325
1739209754.77643;-45.120503652039325
1739209754.776438;-45.120503652039325
1739209754.7764459;-45.120503652039325
1739209754.7764537;-38.13080360867914
1739209754.7764618;-45.120503652039325
1739209754.7764697;-38.13080360867914
1739209754.7764778;-38.13080360867914
1739209754.7764857;-45.120503652039325
1739209754.7764938;-45.120503652039325
1739209754.7765017;-38.13080360867914
1739209754.7765095;-35.57807855764607
1739209754.7765176;-38.13080360867914
1739209754.7765255;-45.120503652039325
1739209754.7765336;-45.120503652039325
1739209754.7765415;-45.120503652039325
1739209754.7765493;-38.13080360867914
1739209754.7765574;-35.57807855764607
1739209754.7765653;-38.13080360867914
1739209754.7765734;-38.13080360867914
1739209754.7765813;-45.120503652039325
1739209754.7765894;-45.120503652039325
1739209754.7765973;-38.13080360867914
1739209754.7766051;-38.13080360867914
1739209754.7766132;-38.13080360867914
1739209754.776621;-45.120503652039325
1739209754.7766292;-38.13080360867914
1739209754.776637;-26.991370085610736
1739209754.776645;-35.57807855764607
1739209754.776653;-45.120503652039325
1739209754.776661;-45.120503652039325
1739209754.776669;-35.57807855764607
1739209754.776677;-45.120503652039325
1739209754.776685;-45.120503652039325
1739209754.7766929;-38.13080360867914
1739209754.7767007;-38.13080360867914
1739209754.7767088;-45.120503652039325
1739209754.7767167;-38.13080360867914
1739209754.7767248;-45.120503652039325
1739209754.7767327;-45.120503652039325
1739209754.7767406;-38.13080360867914
1739209754.7767487;-45.120503652039325
1739209754.7767565;-38.13080360867914
1739209754.7767646;-26.991370085610736
1739209754.7767725;-32.816014438256545
1739209754.7767806;-45.120503652039325
1739209754.7767885;-38.13080360867914
1739209754.7767963;-31.141103565318893
1739209754.7768044;-33.981070128970906
1739209754.7768123;-45.120503652039325
1739209754.7768204;-45.120503652039325
1739209754.7768283;-45.120503652039325
1739209754.7768362;-38.13080360867914
1739209754.7768443;-38.13080360867914
1739209754.7768521;-38.13080360867914
1739209754.7768602;-38.13080360867914
1739209754.776868;-45.120503652039325
1739209754.7768762;-45.120503652039325
1739209754.776884;-38.13080360867914
1739209754.776892;-35.57807855764607
1739209754.7769;-38.13080360867914
1739209754.776908;-45.120503652039325
1739209754.776916;-38.13080360867914
1739209754.776924;-33.981070128970906
1739209754.7769318;-45.120503652039325
1739209754.7769399;-45.120503652039325
1739209754.7769477;-38.13080360867914
1739209754.7769558;-38.13080360867914
1739209754.7769637;-38.13080360867914
1739209754.7769718;-45.120503652039325
1739209754.7769797;-38.13080360867914
1739209754.7769876;-35.57807855764607
1739209754.7769957;-38.13080360867914
1739209754.7770035;-45.120503652039325
1739209754.7770116;-38.13080360867914
1739209754.7770195;-45.120503652039325
1739209754.7770274;-45.120503652039325
1739209754.7770355;-45.120503652039325
1739209754.7770433;-38.13080360867914
1739209754.7770514;-38.13080360867914
1739209754.7770593;-38.13080360867914
1739209754.7770674;-45.120503652039325
1739209754.7770753;-45.120503652039325
1739209754.7770832;-27.8777449560314
1739209754.7770913;-26.991370085610722
1739209754.7770991;-45.120503652039325
1739209754.7771072;-45.120503652039325
1739209754.777115;-38.13080360867914
1739209754.777123;-38.13080360867914
1739209754.777131;-38.13080360867914
1739209754.777139;-31.141103565318915
1739209754.777147;-45.120503652039325
1739209754.777155;-45.120503652039325
1739209754.777163;-38.13080360867914
1739209754.777171;-45.120503652039325
1739209754.7771788;-45.120503652039325
1739209754.7771869;-38.13080360867914
1739209754.7771947;-45.120503652039325
1739209754.7772028;-38.13080360867914
1739209754.7772107;-38.13080360867914
1739209754.7772186;-31.141103565318915
1739209754.7772267;-35.57807855764607
1739209754.7772346;-38.13080360867914
1739209754.7772427;-45.120503652039325
1739209754.7772505;-45.120503652039325
1739209754.7772586;-38.13080360867914
1739209754.7772665;-35.57807855764607
1739209754.7772744;-45.120503652039325
1739209754.7772825;-38.13080360867914
1739209754.7772903;-38.13080360867914
1739209754.7772985;-38.13080360867914
1739209754.7773063;-38.13080360867914
1739209754.7773144;-35.57807855764607
1739209754.7773223;-45.120503652039325
1739209754.7773302;-38.13080360867914
1739209754.7773383;-45.120503652039325
1739209754.7773461;-45.120503652039325
1739209754.7773542;-45.120503652039325
1739209754.777362;-38.13080360867914
1739209754.77737;-45.120503652039325
1739209754.777378;-45.120503652039325
1739209754.777386;-38.13080360867914
1739209754.777394;-45.120503652039325
1739209754.777402;-38.13080360867914
1739209754.77741;-33.981070128970906
1739209754.777418;-38.13080360867914
1739209754.7774258;-38.13080360867914
1739209754.7774339;-45.120503652039325
1739209754.7774417;-35.57807855764607
1739209754.7774498;-38.13080360867914
1739209754.7774577;-38.13080360867914
1739209754.7774656;-38.13080360867914
1739209754.7774737;-45.120503652039325
1739209754.7774816;-45.120503652039325
1739209754.7774897;-45.120503652039325
1739209754.7774975;-32.816014438256545
1739209754.7775056;-38.13080360867914
1739209754.7775135;-45.120503652039325
1739209754.7775214;-38.13080360867914
1739209754.7775295;-38.13080360867914
1739209754.7775373;-38.13080360867914
1739209754.7775455;-38.13080360867914
1739209754.7775533;-38.13080360867914
1739209754.7775612;-38.13080360867914
1739209754.7775693;-45.120503652039325
1739209754.7775772;-45.120503652039325
1739209754.7775853;-45.120503652039325
1739209754.7775931;-45.120503652039325
1739209754.7776012;-38.13080360867914
1739209754.777609;-45.120503652039325
1739209754.777617;-45.120503652039325
1739209754.777625;-45.120503652039325
1739209754.777633;-35.57807855764607
1739209754.777641;-38.13080360867914
1739209754.777649;-45.120503652039325
1739209754.7776568;-45.120503652039325
1739209754.777665;-45.120503652039325
1739209754.7776728;-38.13080360867914
1739209754.7776809;-38.13080360867914
1739209754.7776887;-45.120503652039325
1739209754.7776968;-45.120503652039325
1739209754.7777047;-45.120503652039325
1739209754.7777126;-38.13080360867914
1739209754.7777207;-45.120503652039325
1739209754.7777286;-33.981070128970906
1739209754.7777367;-31.141103565318915
1739209754.7777445;-45.120503652039325
1739209754.7777524;-45.120503652039325
1739209754.7777605;-38.13080360867914
1739209754.7777684;-32.816014438256545
1739209754.7777765;-45.120503652039325
1739209754.7777843;-45.120503652039325
1739209754.7777925;-45.120503652039325
1739209754.7778003;-38.13080360867914
1739209754.7778082;-38.13080360867914
1739209754.7778163;-45.120503652039325
1739209754.7778242;-45.120503652039325
1739209754.7778323;-45.120503652039325
1739209754.7778401;-38.13080360867914
1739209754.777848;-38.13080360867914
1739209754.777856;-38.13080360867914
1739209754.777864;-38.13080360867914
1739209754.777872;-35.57807855764607
1739209754.77788;-45.120503652039325
1739209754.777888;-33.981070128970906
1739209754.777896;-32.816014438256545
1739209754.7779038;-38.13080360867914
1739209754.777912;-35.57807855764607
1739209754.7779198;-35.57807855764607
1739209754.7779279;-28.58837851428586
1739209754.7779357;-45.120503652039325
1739209754.7779436;-45.120503652039325
1739209754.7779517;-38.13080360867914
1739209754.7779596;-45.120503652039325
1739209754.7779677;-38.13080360867914
1739209754.7779756;-38.13080360867914
1739209754.7779837;-33.981070128970906
1739209754.7779915;-33.981070128970956
1739209754.7779994;-45.120503652039325
1739209754.7780075;-35.57807855764607
1739209754.7780154;-38.13080360867914
1739209754.7780235;-45.120503652039325
1739209754.7780313;-38.13080360867914
1739209754.7780392;-38.13080360867914
1739209754.7780473;-38.13080360867914
1739209754.7780552;-30.49652367304973
1739209754.7780633;-45.120503652039325
1739209754.7780712;-38.13080360867914
1739209754.7780793;-35.57807855764607
1739209754.7780871;-33.981070128970906
1739209754.778095;-45.120503652039325
1739209754.778103;-32.816014438256545
1739209754.778111;-38.13080360867914
1739209754.778119;-45.120503652039325
1739209754.778127;-45.120503652039325
1739209754.7781348;-45.120503652039325
1739209754.778143;-45.120503652039325
1739209754.7781508;-45.120503652039325
1739209754.778159;-45.120503652039325
1739209754.7781668;-45.120503652039325
1739209754.7781749;-38.13080360867914
1739209754.7781827;-45.120503652039325
1739209754.7781906;-45.120503652039325
1739209754.7781987;-38.13080360867914
1739209754.7782066;-38.13080360867914
1739209754.7782147;-45.120503652039325
1739209754.7782226;-38.13080360867914
1739209754.7782304;-35.57807855764607
1739209754.7782385;-38.13080360867914
1739209754.7782464;-28.21854285175415
1739209754.7782545;-35.57807855764607
1739209754.7782624;-38.13080360867914
1739209754.7782705;-38.13080360867914
1739209754.7782784;-38.13080360867914
1739209754.7782862;-38.13080360867914
1739209754.7782943;-38.13080360867914
1739209754.7783022;-38.13080360867914
1739209754.7783103;-32.81601443825658
1739209754.7783182;-45.120503652039325
1739209754.778326;-45.120503652039325
1739209754.7783341;-45.120503652039325
1739209754.778342;-45.120503652039325
1739209754.77835;-45.120503652039325
1739209754.778358;-45.120503652039325
1739209754.778366;-45.120503652039325
1739209754.778374;-29.438486411369333
1739209754.7783818;-33.981070128970906
1739209754.77839;-45.120503652039325
1739209754.7783978;-35.57807855764607
1739209754.778406;-35.57807855764607
1739209754.7784138;-38.13080360867914
1739209754.7784216;-45.120503652039325
1739209754.7784297;-38.13080360867914
1739209754.7784376;-45.120503652039325
1739209754.7784457;-45.120503652039325
1739209754.7784536;-45.120503652039325
1739209754.7784617;-45.120503652039325
1739209754.7784696;-32.816014438256545
1739209754.7784774;-33.981070128970906
1739209754.7784855;-38.13080360867914
1739209754.7784934;-38.13080360867914
1739209754.7785015;-45.120503652039325
1739209754.7785094;-33.981070128970906
1739209754.7785172;-45.120503652039325
1739209754.7785254;-45.120503652039325
1739209754.7785332;-45.120503652039325
1739209754.7785413;-45.120503652039325
1739209754.7785492;-45.120503652039325
1739209754.7785573;-45.120503652039325
1739209754.7785652;-38.13080360867914
1739209754.778573;-35.57807855764607
1739209754.7785811;-45.120503652039325
1739209754.778589;-38.13080360867914
1739209754.778597;-38.13080360867914
1739209754.778605;-35.57807855764607
1739209754.7786129;-38.13080360867914
1739209754.778621;-38.13080360867914
1739209754.7786288;-45.120503652039325
1739209754.778637;-45.120503652039325
1739209754.7786448;-35.57807855764607
1739209754.778653;-38.13080360867914
1739209754.7786608;-45.120503652039325
1739209754.7786686;-38.13080360867914
1739209754.7786767;-38.13080360867914
1739209754.7786846;-45.120503652039325
1739209754.7786927;-38.13080360867914
1739209754.7787006;-45.120503652039325
1739209754.7787085;-38.13080360867914
1739209754.7787166;-38.13080360867914
1739209754.7787244;-38.13080360867914
1739209754.7787325;-38.13080360867914
1739209754.7787404;-38.13080360867914
1739209754.7787485;-38.13080360867914
1739209754.7787564;-45.120503652039325
1739209754.7787642;-45.120503652039325
1739209754.7787724;-32.816014438256545
1739209754.7787802;-38.13080360867914
1739209754.7787883;-45.120503652039325
1739209754.7787962;-38.13080360867914
1739209754.778804;-35.57807855764607
1739209754.7788122;-38.13080360867914
1739209754.77882;-45.120503652039325
1739209754.7788281;-45.120503652039325
1739209754.778836;-38.13080360867914
1739209754.778844;-38.13080360867914
1739209754.778852;-45.120503652039325
1739209754.7788599;-38.13080360867914
1739209754.778868;-38.13080360867914
1739209754.7788758;-45.120503652039325
1739209754.778884;-45.120503652039325
1739209754.7788918;-33.981070128970906
1739209754.7788997;-38.13080360867914
1739209754.7789078;-45.120503652039325
1739209754.7789156;-35.57807855764607
1739209754.7789237;-35.57807855764607
1739209754.7789316;-45.120503652039325
1739209754.7789397;-38.13080360867914
