CAN Message; 0x39:0bd62b687e0a4962
1739209749.003807;-45.120503652039325
1739209749.0038104;-38.13080360867914
1739209749.0038137;-35.57807855764607
1739209749.0038168;-38.13080360867914
1739209749.0038202;-45.120503652039325
1739209749.0038235;-38.13080360867914
1739209749.0038266;-35.57807855764607
1739209749.00383;-45.120503652039325
1739209749.0038333;-38.13080360867914
1739209749.0038364;-38.13080360867914
1739209749.0038397;-38.13080360867914
1739209749.0038428;-35.57807855764607
1739209749.0038462;-38.13080360867914
1739209749.0038495;-38.13080360867914
1739209749.0038526;-45.120503652039325
1739209749.003856;-45.120503652039325
1739209749.0038593;-38.13080360867914
1739209749.0038624;-45.120503652039325
1739209749.0038657;-38.13080360867914
1739209749.003869;-35.57807855764607
1739209749.0038722;-38.13080360867914
1739209749.0038755;-45.120503652039325
1739209749.0038788;-38.13080360867914
1739209749.003882;-38.13080360867914
1739209749.0038853;-45.120503652039325
1739209749.0038886;-45.120503652039325
1739209749.0038917;-35.57807855764607
1739209749.003895;-33.981070128970906
1739209749.0038984;-45.120503652039325
1739209749.0039015;-38.13080360867914
1739209749.0039048;-38.13080360867914
1739209749.0039082;-38.13080360867914
1739209749.0039113;-38.13080360867914
1739209749.0039146;-45.120503652039325
1739209749.003918;-45.120503652039325
1739209749.003921;-45.120503652039325
1739209749.0039244;-45.120503652039325
1739209749.0039277;-38.13080360867914
1739209749.0039308;-38.13080360867914
1739209749.0039341;-38.13080360867914
1739209749.0039372;-38.13080360867914
1739209749.0039406;-45.120503652039325
1739209749.003944;-33.981070128970906
1739209749.003947;-45.120503652039325
1739209749.0039504;-38.13080360867914
1739209749.0039537;-45.120503652039325
1739209749.0039568;-45.120503652039325
1739209749.0039601;-33.981070128970906
1739209749.0039635;-38.13080360867914
1739209749.0039666;-45.120503652039325
1739209749.00397;-45.120503652039325
1739209749.0039732;-35.57807855764607
1739209749.0039763;-45.120503652039325
1739209749.0039797;-45.120503652039325
1739209749.003983;-45.120503652039325
1739209749.0039861;-45.120503652039325
1739209749.0039895;-38.13080360867914
1739209749.0039928;-38.13080360867914
1739209749.003996;-45.120503652039325
1739209749.0039992;-45.120503652039325
1739209749.0040026;-45.120503652039325
1739209749.0040057;-35.57807855764607
1739209749.004009;-38.13080360867914
1739209749.0040123;-33.981070128970906
1739209749.0040154;-45.120503652039325
1739209749.0040188;-45.120503652039325
1739209749.0040221;-38.13080360867914
1739209749.0040252;-38.13080360867914
1739209749.0040286;-45.120503652039325
1739209749.004032;-45.120503652039325
1739209749.004035;-38.13080360867914
1739209749.0040383;-45.120503652039325
1739209749.0040417;-45.120503652039325
1739209749.0040448;-35.57807855764607
1739209749.004048;-31.141103565318915
1739209749.0040512;-45.120503652039325
1739209749.0040545;-45.120503652039325
1739209749.004058;-31.141103565318893
1739209749.004061;-33.981070128970906
1739209749.0040643;-45.120503652039325
1739209749.0040677;-38.13080360867914
1739209749.0040708;-35.57807855764607
1739209749.004074;-35.57807855764607
1739209749.0040774;-45.120503652039325
1739209749.0040805;-45.120503652039325
1739209749.0040839;-35.57807855764607
1739209749.0040872;-38.13080360867914
1739209749.0040903;-38.13080360867914
1739209749.0040936;-45.120503652039325
1739209749.004097;-45.120503652039325
1739209749.0041;-38.13080360867914
1739209749.0041034;-38.13080360867914
1739209749.0041068;-38.13080360867914
1739209749.0041099;-45.120503652039325
1739209749.0041132;-45.120503652039325
1739209749.0041165;-38.13080360867914
1739209749.0041196;-45.120503652039325
1739209749.004123;-45.120503652039325
1739209749.0041263;-38.13080360867914
1739209749.0041294;-45.120503652039325
1739209749.0041327;-45.120503652039325
1739209749.004136;-38.13080360867914
1739209749.0041392;-38.13080360867914
1739209749.0041425;-26.487275050834715
1739209749.0041456;-38.13080360867914
1739209749.004149;-45.120503652039325
1739209749.0041523;-38.13080360867914
1739209749.0041554;-32.816014438256545
1739209749.0041587;-38.13080360867914
1739209749.004162;-45.120503652039325
1739209749.0041652;-45.120503652039325
1739209749.0041685;-45.120503652039325
1739209749.0041718;-38.13080360867914
1739209749.004175;-38.13080360867914
1739209749.0041783;-38.13080360867914
1739209749.0041816;-45.120503652039325
1739209749.0041847;-45.120503652039325
1739209749.004188;-45.120503652039325
1739209749.0041914;-45.120503652039325
1739209749.0041945;-33.981070128970906
1739209749.0041978;-33.981070128970906
1739209749.0042012;-45.120503652039325
1739209749.0042043;-38.13080360867914
1739209749.0042076;-35.57807855764607
1739209749.004211;-38.13080360867914
1739209749.004214;-45.120503652039325
1739209749.0042174;-45.120503652039325
1739209749.0042207;-29.438486411369333
1739209749.0042238;-32.816014438256545
1739209749.0042272;-45.120503652039325
1739209749.0042305;-45.120503652039325
1739209749.0042336;-35.57807855764607
1739209749.004237;-35.57807855764607
1739209749.0042403;-38.13080360867914
1739209749.0042434;-33.981070128970906
1739209749.0042467;-45.120503652039325
1739209749.00425;-45.120503652039325
1739209749.0042531;-38.13080360867914
1739209749.0042565;-45.120503652039325
1739209749.0042596;-45.120503652039325
1739209749.004263;-38.13080360867914
1739209749.0042663;-33.981070128970906
1739209749.0042694;-45.120503652039325
1739209749.0042727;-31.141103565318893
1739209749.004276;-32.816014438256545
1739209749.0042791;-45.120503652039325
1739209749.0042825;-38.13080360867914
1739209749.0042858;-38.13080360867914
1739209749.004289;-45.120503652039325
1739209749.0042922;-38.13080360867914
1739209749.0042956;-38.13080360867914
1739209749.0042987;-45.120503652039325
1739209749.004302;-45.120503652039325
1739209749.0043054;-38.13080360867914
1739209749.0043085;-45.120503652039325
1739209749.0043118;-38.13080360867914
1739209749.0043151;-38.13080360867914
1739209749.0043182;-38.13080360867914
1739209749.0043216;-38.13080360867914
1739209749.004325;-38.13080360867914
1739209749.004328;-45.120503652039325
1739209749.0043314;-38.13080360867914
1739209749.0043347;-38.13080360867914
1739209749.0043378;-45.120503652039325
1739209749.0043411;-33.981070128970906
1739209749.0043445;-45.120503652039325
1739209749.0043476;-45.120503652039325
1739209749.004351;-38.13080360867914
1739209749.004354;-38.13080360867914
1739209749.0043573;-45.120503652039325
1739209749.0043607;-45.120503652039325
1739209749.0043638;-38.13080360867914
1739209749.004367;-38.13080360867914
1739209749.0043705;-45.120503652039325
1739209749.0043736;-38.13080360867914
1739209749.004377;-45.120503652039325
1739209749.0043802;-45.120503652039325
1739209749.0043833;-45.120503652039325
1739209749.0043867;-38.13080360867914
1739209749.00439;-38.13080360867914
1739209749.004393;-38.13080360867914
1739209749.0043964;-45.120503652039325
1739209749.0043998;-45.120503652039325
1739209749.0044029;-35.57807855764607
1739209749.0044062;-38.13080360867914
1739209749.0044096;-45.120503652039325
1739209749.0044127;-38.13080360867914
1739209749.004416;-38.13080360867914
1739209749.0044193;-45.120503652039325
1739209749.0044224;-45.120503652039325
1739209749.0044258;-38.13080360867914
1739209749.004429;-35.57807855764607
1739209749.0044322;-35.57807855764607
1739209749.0044355;-45.120503652039325
1739209749.0044389;-45.120503652039325
1739209749.004442;-35.57807855764607
1739209749.0044453;-33.981070128970906
1739209749.0044487;-45.120503652039325
1739209749.0044518;-45.120503652039325
1739209749.004455;-38.13080360867914
1739209749.0044584;-33.981070128970906
1739209749.0044615;-38.13080360867914
1739209749.0044649;-38.13080360867914
1739209749.004468;-38.13080360867914
1739209749.0044713;-38.13080360867914
1739209749.0044746;-35.57807855764607
1739209749.0044777;-38.13080360867914
1739209749.004481;-38.13080360867914
1739209749.0044844;-45.120503652039325
1739209749.0044875;-38.13080360867914
1739209749.0044909;-38.13080360867914
1739209749.0044942;-45.120503652039325
1739209749.0044973;-38.13080360867914
1739209749.0045006;-45.120503652039325
1739209749.004504;-38.13080360867914
1739209749.004507;-38.13080360867914
1739209749.0045104;-31.141103565318915
1739209749.0045137;-33.981070128970906
1739209749.0045168;-45.120503652039325
1739209749.0045202;-45.120503652039325
1739209749.0045235;-45.120503652039325
1739209749.0045266;-45.120503652039325
1739209749.00453;-38.13080360867914
1739209749.0045333;-45.120503652039325
1739209749.0045364;-38.13080360867914
1739209749.0045397;-33.981070128970906
1739209749.004543;-38.13080360867914
1739209749.0045462;-45.120503652039325
1739209749.0045495;-38.13080360867914
1739209749.0045528;-38.13080360867914
1739209749.004556;-45.120503652039325
1739209749.0045593;-45.120503652039325
1739209749.0045624;-45.120503652039325
1739209749.0045657;-38.13080360867914
1739209749.004569;-38.13080360867914
1739209749.0045722;-45.120503652039325
1739209749.0045755;-45.120503652039325
1739209749.0045788;-38.13080360867914
1739209749.004582;-38.13080360867914
1739209749.0045853;-38.13080360867914
1739209749.0045886;-31.141103565318915
1739209749.0045917;-31.141103565318915
1739209749.004595;-45.120503652039325
1739209749.0045984;-45.120503652039325
1739209749.0046015;-38.13080360867914
1739209749.0046048;-45.120503652039325
1739209749.0046082;-38.13080360867914
1739209749.0046113;-45.120503652039325
1739209749.0046146;-33.981070128970906
1739209749.004618;-35.57807855764607
1739209749.004621;-38.13080360867914
1739209749.0046244;-38.13080360867914
1739209749.0046277;-38.13080360867914
1739209749.0046308;-45.120503652039325
1739209749.0046341;-38.13080360867914
1739209749.0046375;-38.13080360867914
1739209749.0046406;-38.13080360867914
1739209749.004644;-45.120503652039325
1739209749.0046473;-45.120503652039325
1739209749.0046504;-33.981070128970906
1739209749.0046537;-45.120503652039325
1739209749.004657;-45.120503652039325
1739209749.0046601;-45.120503652039325
1739209749.0046635;-35.57807855764607
1739209749.0046668;-35.57807855764607
1739209749.00467;-45.120503652039325
1739209749.0046732;-45.120503652039325
1739209749.0046763;-45.120503652039325
1739209749.0046797;-38.13080360867914
1739209749.004683;-45.120503652039325
1739209749.004686;-45.120503652039325
1739209749.0046895;-32.816014438256545
1739209749.0046928;-38.13080360867914
1739209749.004696;-38.13080360867914
1739209749.0046992;-32.816014438256545
1739209749.0047026;-38.13080360867914
1739209749.0047057;-38.13080360867914
1739209749.004709;-33.981070128970906
1739209749.0047123;-33.981070128970906
1739209749.0047154;-38.13080360867914
1739209749.0047188;-38.13080360867914
1739209749.004722;-45.120503652039325
1739209749.0047252;-38.13080360867914
1739209749.0047286;-32.816014438256545
1739209749.004732;-32.816014438256545
1739209749.004735;-45.120503652039325
1739209749.0047383;-45.120503652039325
1739209749.0047417;-38.13080360867914
1739209749.0047448;-38.13080360867914
1739209749.004748;-45.120503652039325
1739209749.0047514;-38.13080360867914
1739209749.0047545;-45.120503652039325
1739209749.004758;-45.120503652039325
1739209749.0047612;-38.13080360867914
1739209749.0047643;-38.13080360867914
1739209749.0047677;-35.57807855764607
1739209749.0047708;-38.13080360867914
1739209749.004774;-35.57807855764607
1739209749.0047774;-35.57807855764607
1739209749.0047805;-38.13080360867914
1739209749.0047839;-45.120503652039325
1739209749.0047872;-45.120503652039325
1739209749.0047903;-38.13080360867914
1739209749.0047936;-38.13080360867914
1739209749.004797;-35.57807855764607
1739209749.0048;-45.120503652039325
1739209749.0048034;-45.120503652039325
1739209749.0048068;-45.120503652039325
1739209749.0048099;-45.120503652039325
1739209749.0048132;-33.981070128970906
1739209749.0048165;-45.120503652039325
1739209749.0048196;-32.816014438256545
1739209749.004823;-38.13080360867914
1739209749.0048263;-38.13080360867914
1739209749.0048294;-32.816014438256545
1739209749.0048327;-45.120503652039325
1739209749.004836;-45.120503652039325
1739209749.0048392;-38.13080360867914
1739209749.0048425;-33.981070128970906
1739209749.0048459;-45.120503652039325
1739209749.004849;-45.120503652039325
1739209749.0048523;-38.13080360867914
1739209749.0048556;-45.120503652039325
1739209749.0048587;-45.120503652039325
1739209749.004862;-45.120503652039325
1739209749.0048654;-45.120503652039325
1739209749.0048685;-45.120503652039325
1739209749.0048718;-45.120503652039325
1739209749.0048752;-45.120503652039325
1739209749.0048783;-35.57807855764607
1739209749.0048816;-38.13080360867914
1739209749.0048847;-45.120503652039325
1739209749.004888;-45.120503652039325
1739209749.0048914;-31.141103565318893
1739209749.0048945;-38.13080360867914
1739209749.0048978;-45.120503652039325
1739209749.0049012;-38.13080360867914
1739209749.0049043;-32.816014438256545
1739209749.0049076;-28.58837851428586
1739209749.004911;-38.13080360867914
1739209749.004914;-38.13080360867914
1739209749.0049174;-38.13080360867914
1739209749.0049207;-32.816014438256545
1739209749.0049238;-45.120503652039325
1739209749.0049272;-33.981070128970906
1739209749.0049305;-45.120503652039325
1739209749.0049336;-38.13080360867914
1739209749.004937;-35.57807855764607
1739209749.0049403;-33.981070128970906
1739209749.0049434;-45.120503652039325
1739209749.0049467;-45.120503652039325
1739209749.00495;-35.57807855764607
1739209749.0049531;-38.13080360867914
1739209749.0049565;-38.13080360867914
1739209749.0049598;-33.981070128970906
1739209749.004963;-38.13080360867914
1739209749.0049663;-33.981070128970906
1739209749.0049696;-38.13080360867914
1739209749.0049727;-35.57807855764607
1739209749.004976;-35.57807855764607
1739209749.0049791;-38.13080360867914
1739209749.0049825;-38.13080360867914
1739209749.0049858;-38.13080360867914
1739209749.004989;-45.120503652039325
1739209749.0049922;-38.13080360867914
1739209749.0049956;-45.120503652039325
1739209749.0049987;-38.13080360867914
1739209749.005002;-38.13080360867914
1739209749.0050054;-45.120503652039325
1739209749.0050085;-45.120503652039325
1739209749.0050118;-32.81601443825658
1739209749.0050151;-35.57807855764607
1739209749.0050182;-38.13080360867914
1739209749.0050216;-45.120503652039325
1739209749.005025;-45.120503652039325
1739209749.005028;-45.120503652039325
1739209749.0050313;-45.120503652039325
1739209749.0050347;-35.57807855764607
1739209749.0050378;-28.992665084841942
1739209749.0050411;-38.13080360867914
1739209749.0050445;-38.13080360867914
1739209749.0050476;-45.120503652039325
1739209749.005051;-38.13080360867914
1739209749.0050542;-38.13080360867914
1739209749.0050573;-38.13080360867914
1739209749.0050607;-45.120503652039325
1739209749.005064;-38.13080360867914
1739209749.005067;-45.120503652039325
1739209749.0050704;-45.120503652039325
1739209749.0050738;-33.981070128970906
1739209749.005077;-38.13080360867914
1739209749.0050802;-38.13080360867914
1739209749.0050836;-45.120503652039325
1739209749.0050867;-35.57807855764607
1739209749.00509;-33.981070128970906
1739209749.005093;-45.120503652039325
1739209749.0050964;-38.13080360867914
1739209749.0050998;-38.13080360867914
1739209749.0051029;-45.120503652039325
1739209749.0051062;-45.120503652039325
1739209749.0051095;-45.120503652039325
1739209749.0051126;-38.13080360867914
1739209749.005116;-38.13080360867914
1739209749.0051193;-45.120503652039325
1739209749.0051224;-45.120503652039325
1739209749.0051258;-45.120503652039325
1739209749.005129;-38.13080360867914
1739209749.0051322;-38.13080360867914
1739209749.0051355;-38.13080360867914
1739209749.0051389;-38.13080360867914
1739209749.005142;-38.13080360867914
1739209749.0051453;-38.13080360867914
1739209749.0051486;-38.13080360867914
1739209749.0051517;-38.13080360867914
1739209749.005155;-45.120503652039325
1739209749.0051584;-45.120503652039325
1739209749.0051615;-35.57807855764607
1739209749.0051649;-45.120503652039325
1739209749.0051682;-38.13080360867914
1739209749.0051713;-38.13080360867914
1739209749.0051746;-45.120503652039325
1739209749.005178;-45.120503652039325
1739209749.005181;-38.13080360867914
1739209749.0051844;-38.13080360867914
1739209749.0051875;-33.981070128970906
1739209749.0051908;-45.120503652039325
1739209749.0051942;-45.120503652039325
1739209749.0051973;-35.57807855764607
1739209749.0052006;-38.13080360867914
1739209749.005204;-45.120503652039325
1739209749.005207;-45.120503652039325
1739209749.0052104;-32.816014438256545
1739209749.0052137;-33.981070128970906
1739209749.0052168;-38.13080360867914
1739209749.0052202;-35.57807855764607
1739209749.0052235;-45.120503652039325
1739209749.0052266;-38.13080360867914
1739209749.00523;-45.120503652039325
1739209749.0052333;-38.13080360867914
1739209749.0052364;-45.120503652039325
1739209749.0052397;-38.13080360867914
1739209749.0052588;-45.120503652039325
1739209749.0052779;-38.13080360867914
1739209749.005297;-26.991370085610722
1739209749.005316;-35.57807855764607
1739209749.005335;-38.13080360867914
1739209749.0053542;-38.13080360867914
1739209749.005373;-35.57807855764607
1739209749.005392;-45.120503652039325
1739209749.0054111;-38.13080360867914
1739209749.0054302;-45.120503652039325
1739209749.0054493;-45.120503652039325
1739209749.0054684;-45.120503652039325
1739209749.0054874;-45.120503652039325
1739209749.0055065;-45.120503652039325
1739209749.0055256;-45.120503652039325
1739209749.0055447;-45.120503652039325
1739209749.0055637;-45.120503652039325
1739209749.0055828;-45.120503652039325
1739209749.0056016;-45.120503652039325
1739209749.0056207;-45.120503652039325
1739209749.0056398;-45.120503652039325
1739209749.0056589;-38.13080360867914
1739209749.005678;-38.13080360867914
1739209749.005697;-45.120503652039325
1739209749.005716;-38.13080360867914
1739209749.0057352;-38.13080360867914
1739209749.0057542;-32.816014438256545
1739209749.0057733;-32.816014438256545
1739209749.0057924;-38.13080360867914
1739209749.0058115;-38.13080360867914
1739209749.0058303;-38.13080360867914
1739209749.0058494;-45.120503652039325
1739209749.0058684;-45.120503652039325
1739209749.0058875;-45.120503652039325
1739209749.0059066;-45.120503652039325
1739209749.0059257;-45.120503652039325
1739209749.0059447;-38.13080360867914
1739209749.0059638;-45.120503652039325
1739209749.0059829;-38.13080360867914
1739209749.006002;-38.13080360867914
1739209749.006021;-45.120503652039325
1739209749.00604;-45.120503652039325
1739209749.006059;-32.816014438256545
1739209749.006078;-35.57807855764607
1739209749.006097;-45.120503652039325
1739209749.0061162;-45.120503652039325
1739209749.0061352;-35.57807855764607
1739209749.0061543;-38.13080360867914
1739209749.0061734;-45.120503652039325
1739209749.0061924;-38.13080360867914
1739209749.0062115;-45.120503652039325
1739209749.0062306;-45.120503652039325
1739209749.0062497;-38.13080360867914
1739209749.0062687;-45.120503652039325
1739209749.0062876;-38.13080360867914
1739209749.0063066;-33.981070128970906
1739209749.0063257;-45.120503652039325
1739209749.0063448;-45.120503652039325
1739209749.0063639;-26.991370085610736
1739209749.006383;-30.49652367304973
1739209749.006402;-45.120503652039325
1739209749.006421;-38.13080360867914
1739209749.0064402;-38.13080360867914
1739209749.0064592;-33.981070128970906
1739209749.0064783;-45.120503652039325
1739209749.0064974;-38.13080360867914
1739209749.0065165;-45.120503652039325
1739209749.0065353;-38.13080360867914
1739209749.0065544;-38.13080360867914
1739209749.0065734;-38.13080360867914
1739209749.0065925;-38.13080360867914
1739209749.0066116;-45.120503652039325
1739209749.0066307;-45.120503652039325
1739209749.0066497;-45.120503652039325
1739209749.0066688;-28.21854285175415
1739209749.0066879;-28.58837851428586
1739209749.006707;-45.120503652039325
1739209749.006726;-45.120503652039325
1739209749.006745;-31.141103565318893
1739209749.006764;-33.981070128970906
1739209749.006783;-45.120503652039325
1739209749.006802;-38.13080360867914
1739209749.0068212;-45.120503652039325
1739209749.0068402;-45.120503652039325
1739209749.0068593;-38.13080360867914
1739209749.0068784;-45.120503652039325
1739209749.0068974;-45.120503652039325
1739209749.0069165;-45.120503652039325
1739209749.0069356;-38.13080360867914
1739209749.0069547;-38.13080360867914
1739209749.0069737;-35.57807855764607
1739209749.0069926;-32.816014438256545
1739209749.0070117;-38.13080360867914
1739209749.0070307;-45.120503652039325
1739209749.0070498;-38.13080360867914
1739209749.0070689;-38.13080360867914
1739209749.007088;-45.120503652039325
1739209749.007107;-45.120503652039325
1739209749.007126;-38.13080360867914
1739209749.0071452;-35.57807855764607
1739209749.0071642;-38.13080360867914
1739209749.0071833;-45.120503652039325
1739209749.0072024;-45.120503652039325
1739209749.0072212;-38.13080360867914
1739209749.0072403;-38.13080360867914
1739209749.0072594;-45.120503652039325
1739209749.0072784;-38.13080360867914
1739209749.0072975;-45.120503652039325
1739209749.0073166;-35.57807855764607
1739209749.0073357;-38.13080360867914
1739209749.0073547;-45.120503652039325
1739209749.0073738;-45.120503652039325
1739209749.007393;-38.13080360867914
1739209749.007412;-45.120503652039325
1739209749.007431;-38.13080360867914
1739209749.0074499;-28.992665084841942
1739209749.007469;-35.57807855764607
1739209749.007488;-38.13080360867914
1739209749.007507;-45.120503652039325
1739209749.0075262;-35.57807855764607
1739209749.0075452;-38.13080360867914
1739209749.0075643;-45.120503652039325
1739209749.0075834;-45.120503652039325
1739209749.0076025;-32.81601443825658
1739209749.0076215;-38.13080360867914
1739209749.0076406;-33.981070128970906
1739209749.0076597;-38.13080360867914
1739209749.0076785;-45.120503652039325
1739209749.0076976;-38.13080360867914
1739209749.0077167;-45.120503652039325
1739209749.0077357;-45.120503652039325
1739209749.0077548;-28.992665084841942
1739209749.0077739;-38.13080360867914
1739209749.007793;-45.120503652039325
1739209749.007812;-38.13080360867914
1739209749.007831;-31.141103565318915
1739209749.0078502;-38.13080360867914
1739209749.0078692;-45.120503652039325
1739209749.0078883;-45.120503652039325
1739209749.0079074;-31.141103565318915
1739209749.0079262;-31.141103565318915
1739209749.0079453;-45.120503652039325
1739209749.0079644;-35.57807855764607
1739209749.0079834;-38.13080360867914
1739209749.0080025;-45.120503652039325
1739209749.0080216;-38.13080360867914
1739209749.0080407;-38.13080360867914
1739209749.0080597;-33.981070128970906
1739209749.0080788;-38.13080360867914
1739209749.008098;-35.57807855764607
1739209749.008117;-38.13080360867914
1739209749.008136;-38.13080360867914
1739209749.0081549;-45.120503652039325
1739209749.008174;-38.13080360867914
1739209749.008193;-33.981070128970906
1739209749.008212;-45.120503652039325
1739209749.0082312;-38.13080360867914
1739209749.0082502;-45.120503652039325
1739209749.0082693;-45.120503652039325
1739209749.0082884;-45.120503652039325
1739209749.0083075;-45.120503652039325
1739209749.0083265;-45.120503652039325
1739209749.0083456;-38.13080360867914
1739209749.0083647;-33.981070128970906
1739209749.0083835;-45.120503652039325
1739209749.0084026;-45.120503652039325
1739209749.0084217;-38.13080360867914
1739209749.0084407;-38.13080360867914
1739209749.0084598;-45.120503652039325
1739209749.0084789;-45.120503652039325
1739209749.008498;-45.120503652039325
1739209749.008517;-38.13080360867914
1739209749.008536;-38.13080360867914
1739209749.0085552;-38.13080360867914
1739209749.0085742;-38.13080360867914
1739209749.0085933;-38.13080360867914
1739209749.0086122;-45.120503652039325
1739209749.0086312;-45.120503652039325
1739209749.0086503;-38.13080360867914
1739209749.0086694;-38.13080360867914
1739209749.0086884;-45.120503652039325
1739209749.0087075;-38.13080360867914
1739209749.0087266;-45.120503652039325
1739209749.0087457;-38.13080360867914
1739209749.0087647;-45.120503652039325
1739209749.0087838;-38.13080360867914
1739209749.008803;-45.120503652039325
1739209749.008822;-45.120503652039325
1739209749.0088408;-38.13080360867914
1739209749.0088599;-38.13080360867914
1739209749.008879;-45.120503652039325
1739209749.008898;-45.120503652039325
1739209749.008917;-32.816014438256545
1739209749.0089362;-45.120503652039325
1739209749.0089552;-38.13080360867914
1739209749.0089743;-33.981070128970906
1739209749.0089934;-38.13080360867914
1739209749.0090125;-45.120503652039325
1739209749.0090315;-38.13080360867914
1739209749.0090506;-38.13080360867914
1739209749.0090697;-45.120503652039325
1739209749.0090885;-38.13080360867914
1739209749.0091076;-45.120503652039325
1739209749.0091267;-38.13080360867914
1739209749.0091457;-45.120503652039325
1739209749.0091648;-45.120503652039325
1739209749.009184;-45.120503652039325
1739209749.009203;-38.13080360867914
1739209749.009222;-38.13080360867914
1739209749.009241;-45.120503652039325
1739209749.0092602;-45.120503652039325
1739209749.0092793;-45.120503652039325
1739209749.0092983;-45.120503652039325
1739209749.0093172;-45.120503652039325
1739209749.0093362;-35.57807855764607
1739209749.0093553;-38.13080360867914
1739209749.0093744;-38.13080360867914
1739209749.0093935;-38.13080360867914
1739209749.0094125;-45.120503652039325
1739209749.0094316;-38.13080360867914
1739209749.0094507;-45.120503652039325
1739209749.0094697;-38.13080360867914
1739209749.0094888;-38.13080360867914
1739209749.009508;-38.13080360867914
1739209749.009527;-45.120503652039325
1739209749.0095458;-45.120503652039325
1739209749.0095649;-33.981070128970906
1739209749.009584;-45.120503652039325
1739209749.009603;-33.981070128970906
1739209749.009622;-35.57807855764607
1739209749.0096412;-45.120503652039325
1739209749.0096602;-45.120503652039325
1739209749.0096793;-38.13080360867914
1739209749.0096984;-38.13080360867914
1739209749.0097175;-45.120503652039325
1739209749.0097365;-38.13080360867914
1739209749.0097556;-45.120503652039325
1739209749.0097744;-45.120503652039325
1739209749.0097935;-27.8777449560314
1739209749.0098126;-38.13080360867914
1739209749.0098317;-45.120503652039325
1739209749.0098507;-45.120503652039325
1739209749.0098698;-33.981070128970906
1739209749.009889;-45.120503652039325
1739209749.009908;-33.981070128970906
1739209749.009927;-30.49652367304973
1739209749.009946;-45.120503652039325
1739209749.0099652;-45.120503652039325
1739209749.0099843;-38.13080360867914
1739209749.010003;-38.13080360867914
1739209749.0100222;-45.120503652039325
1739209749.0100412;-38.13080360867914
1739209749.0100603;-38.13080360867914
1739209749.0100794;-38.13080360867914
1739209749.0100985;-38.13080360867914
1739209749.0101175;-38.13080360867914
1739209749.0101366;-45.120503652039325
1739209749.0101557;-45.120503652039325
1739209749.0101748;-45.120503652039325
1739209749.0101938;-45.120503652039325
1739209749.010213;-45.120503652039325
1739209749.010232;-45.120503652039325
1739209749.0102508;-38.13080360867914
1739209749.0102699;-38.13080360867914
1739209749.010289;-32.816014438256545
1739209749.010308;-38.13080360867914
1739209749.010327;-45.120503652039325
1739209749.0103462;-38.13080360867914
1739209749.0103652;-32.816014438256545
1739209749.0103843;-30.49652367304973
1739209749.0104034;-38.13080360867914
1739209749.0104225;-38.13080360867914
1739209749.0104415;-45.120503652039325
1739209749.0104606;-45.120503652039325
1739209749.0104795;-45.120503652039325
1739209749.0104985;-38.13080360867914
1739209749.0105176;-45.120503652039325
1739209749.0105367;-30.49652367304976
1739209749.0105557;-38.13080360867914
1739209749.0105748;-38.13080360867914
1739209749.010594;-45.120503652039325
1739209749.010613;-45.120503652039325
1739209749.010632;-38.13080360867914
1739209749.010651;-45.120503652039325
1739209749.0106702;-38.13080360867914
1739209749.0106893;-30.49652367304973
1739209749.010708;-35.57807855764607
1739209749.0107272;-38.13080360867914
1739209749.0107462;-45.120503652039325
1739209749.0107653;-45.120503652039325
1739209749.0107844;-45.120503652039325
1739209749.0108035;-33.981070128970906
1739209749.0108225;-45.120503652039325
1739209749.0108416;-35.57807855764607
1739209749.0108607;-35.57807855764607
1739209749.0108798;-38.13080360867914
1739209749.0108988;-45.120503652039325
1739209749.010918;-45.120503652039325
1739209749.0109367;-45.120503652039325
1739209749.0109558;-45.120503652039325
1739209749.010975;-38.13080360867914
1739209749.010994;-38.13080360867914
1739209749.011013;-45.120503652039325
1739209749.011032;-45.120503652039325
1739209749.0110512;-45.120503652039325
1739209749.0110703;-38.13080360867914
1739209749.0110893;-35.57807855764607
1739209749.0111084;-38.13080360867914
1739209749.0111275;-45.120503652039325
1739209749.0111465;-33.981070128970906
1739209749.0111654;-35.57807855764607
1739209749.0111845;-38.13080360867914
1739209749.0112035;-38.13080360867914
1739209749.0112226;-45.120503652039325
1739209749.0112417;-35.57807855764607
1739209749.0112607;-38.13080360867914
1739209749.0112798;-45.120503652039325
1739209749.011299;-35.57807855764607
1739209749.011318;-38.13080360867914
1739209749.011337;-45.120503652039325
1739209749.011356;-45.120503652039325
1739209749.0113752;-45.120503652039325
1739209749.0113943;-38.13080360867914
1739209749.011413;-35.57807855764607
1739209749.0114322;-38.13080360867914
1739209749.0114512;-28.992665084841942
1739209749.0114703;-38.13080360867914
1739209749.0114894;-38.13080360867914
1739209749.0115085;-45.120503652039325
1739209749.0115275;-33.981070128970906
1739209749.0115466;-45.120503652039325
1739209749.0115657;-45.120503652039325
1739209749.0115848;-33.981070128970906
1739209749.0116038;-31.141103565318915
1739209749.011623;-38.13080360867914
1739209749.0116417;-45.120503652039325
1739209749.0116608;-35.57807855764607
1739209749.01168;-38.13080360867914
1739209749.011699;-45.120503652039325
1739209749.011718;-45.120503652039325
1739209749.011737;-38.13080360867914
1739209749.0117562;-31.141103565318915
1739209749.0117753;-38.13080360867914
1739209749.0117943;-33.981070128970906
1739209749.0118134;-45.120503652039325
1739209749.0118325;-38.13080360867914
