CAN Message; 0x98:0000b6acba4db1a1
1739209729.2371044;-33.981070128970906
1739209729.23711;-45.120503652039325
1739209729.2371156;-45.120503652039325
1739209729.2371213;-45.120503652039325
1739209729.2371268;-38.13080360867914
1739209729.2371325;-38.13080360867914
1739209729.2371383;-45.120503652039325
1739209729.2371438;-38.13080360867914
1739209729.2371495;-35.57807855764607
1739209729.2371552;-35.57807855764607
1739209729.2371607;-38.13080360867914
1739209729.2371664;-38.13080360867914
1739209729.2371721;-38.13080360867914
1739209729.2371776;-45.120503652039325
1739209729.2371833;-38.13080360867914
1739209729.2371888;-38.13080360867914
1739209729.2371945;-38.13080360867914
1739209729.2372003;-38.13080360867914
1739209729.2372057;-38.13080360867914
1739209729.2372115;-45.120503652039325
1739209729.2372172;-45.120503652039325
1739209729.2372227;-38.13080360867914
1739209729.2372284;-38.13080360867914
1739209729.237234;-33.981070128970906
1739209729.2372396;-45.120503652039325
1739209729.2372453;-38.13080360867914
1739209729.237251;-45.120503652039325
1739209729.2372565;-45.120503652039325
1739209729.2372622;-38.13080360867914
1739209729.237268;-45.120503652039325
1739209729.2372735;-38.13080360867914
1739209729.2372792;-45.120503652039325
1739209729.237285;-45.120503652039325
1739209729.2372904;-35.57807855764607
1739209729.237296;-38.13080360867914
1739209729.2373018;-38.13080360867914
1739209729.2373073;-38.13080360867914
1739209729.237313;-45.120503652039325
1739209729.2373185;-45.120503652039325
1739209729.2373242;-45.120503652039325
1739209729.23733;-35.57807855764607
1739209729.2373354;-38.13080360867914
1739209729.2373412;-38.13080360867914
1739209729.237347;-45.120503652039325
1739209729.2373524;-45.120503652039325
1739209729.237358;-38.13080360867914
1739209729.2373638;-45.120503652039325
1739209729.2373693;-33.981070128970906
1739209729.237375;-32.816014438256545
1739209729.2373807;-35.57807855764607
1739209729.2373862;-38.13080360867914
1739209729.237392;-45.120503652039325
1739209729.2373977;-35.57807855764607
1739209729.2374032;-38.13080360867914
1739209729.2374089;-35.57807855764607
1739209729.2374146;-38.13080360867914
1739209729.23742;-38.13080360867914
1739209729.2374258;-45.120503652039325
1739209729.2374313;-45.120503652039325
1739209729.237437;-38.13080360867914
1739209729.2374427;-45.120503652039325
1739209729.2374482;-45.120503652039325
1739209729.237454;-45.120503652039325
1739209729.2374597;-45.120503652039325
1739209729.2374651;-38.13080360867914
1739209729.2374709;-38.13080360867914
1739209729.2374766;-38.13080360867914
1739209729.237482;-45.120503652039325
1739209729.2374878;-45.120503652039325
1739209729.2374935;-45.120503652039325
1739209729.237499;-31.141103565318893
1739209729.2375047;-38.13080360867914
1739209729.2375104;-45.120503652039325
1739209729.237516;-45.120503652039325
1739209729.2375216;-33.981070128970906
1739209729.2375274;-38.13080360867914
1739209729.2375329;-45.120503652039325
1739209729.2375386;-38.13080360867914
1739209729.237544;-45.120503652039325
1739209729.2375498;-45.120503652039325
1739209729.2375555;-35.57807855764607
1739209729.237561;-35.57807855764607
1739209729.2375667;-38.13080360867914
1739209729.2375724;-38.13080360867914
1739209729.237578;-45.120503652039325
1739209729.2375836;-45.120503652039325
1739209729.2375894;-32.816014438256545
1739209729.2375948;-32.816014438256545
1739209729.2376006;-45.120503652039325
1739209729.2376063;-45.120503652039325
1739209729.2376118;-45.120503652039325
1739209729.2376175;-45.120503652039325
1739209729.2376232;-45.120503652039325
1739209729.2376287;-45.120503652039325
1739209729.2376344;-45.120503652039325
1739209729.2376401;-45.120503652039325
1739209729.2376456;-38.13080360867914
1739209729.2376513;-45.120503652039325
1739209729.2376568;-45.120503652039325
1739209729.2376626;-45.120503652039325
1739209729.2376683;-38.13080360867914
1739209729.2376738;-38.13080360867914
1739209729.2376795;-38.13080360867914
1739209729.2376852;-33.981070128970906
1739209729.2376907;-45.120503652039325
1739209729.2376964;-45.120503652039325
1739209729.2377021;-38.13080360867914
1739209729.2377076;-33.981070128970906
1739209729.2377133;-45.120503652039325
1739209729.237719;-45.120503652039325
1739209729.2377245;-45.120503652039325
1739209729.2377303;-45.120503652039325
1739209729.237736;-45.120503652039325
1739209729.2377415;-45.120503652039325
1739209729.2377472;-45.120503652039325
1739209729.237753;-45.120503652039325
1739209729.2377584;-38.13080360867914
1739209729.2377641;-38.13080360867914
1739209729.2377696;-35.57807855764607
1739209729.2377753;-38.13080360867914
1739209729.237781;-35.57807855764607
1739209729.2377865;-35.57807855764607
1739209729.2377923;-32.816014438256545
1739209729.237798;-33.981070128970906
1739209729.2378035;-45.120503652039325
1739209729.2378092;-45.120503652039325
1739209729.237815;-45.120503652039325
1739209729.2378204;-38.13080360867914
1739209729.237826;-38.13080360867914
1739209729.2378318;-38.13080360867914
1739209729.2378373;-38.13080360867914
1739209729.237843;-45.120503652039325
1739209729.2378488;-45.120503652039325
1739209729.2378542;-45.120503652039325
1739209729.23786;-45.120503652039325
1739209729.2378657;-45.120503652039325
1739209729.2378712;-45.120503652039325
1739209729.237877;-38.13080360867914
1739209729.2378824;-38.13080360867914
1739209729.237888;-33.981070128970906
1739209729.2378938;-45.120503652039325
1739209729.2378993;-38.13080360867914
1739209729.237905;-45.120503652039325
1739209729.2379107;-33.981070128970906
1739209729.2379162;-45.120503652039325
1739209729.237922;-45.120503652039325
1739209729.2379277;-45.120503652039325
1739209729.2379332;-38.13080360867914
1739209729.237939;-38.13080360867914
1739209729.2379422;-45.120503652039325
1739209729.2379453;-45.120503652039325
1739209729.2379487;-38.13080360867914
1739209729.2379518;-38.13080360867914
1739209729.237955;-33.981070128970906
1739209729.2379582;-45.120503652039325
1739209729.2379615;-38.13080360867914
1739209729.2379646;-45.120503652039325
1739209729.237968;-38.13080360867914
1739209729.237971;-45.120503652039325
1739209729.2379744;-31.141103565318915
1739209729.2379775;-38.13080360867914
1739209729.2379808;-45.120503652039325
1739209729.237984;-45.120503652039325
1739209729.2379873;-45.120503652039325
1739209729.2379904;-35.57807855764607
1739209729.2379937;-38.13080360867914
1739209729.2379968;-45.120503652039325
1739209729.2380002;-27.877744956031414
1739209729.2380033;-31.141103565318915
1739209729.2380066;-38.13080360867914
1739209729.2380097;-45.120503652039325
1739209729.238013;-38.13080360867914
1739209729.2380164;-38.13080360867914
1739209729.2380195;-38.13080360867914
1739209729.2380228;-45.120503652039325
1739209729.238026;-31.141103565318915
1739209729.2380292;-35.57807855764607
1739209729.2380323;-45.120503652039325
1739209729.2380357;-38.13080360867914
1739209729.2380388;-38.13080360867914
1739209729.238042;-45.120503652039325
1739209729.2380452;-45.120503652039325
1739209729.2380486;-45.120503652039325
1739209729.2380517;-38.13080360867914
1739209729.238055;-33.981070128970906
1739209729.238058;-38.13080360867914
1739209729.2380614;-45.120503652039325
1739209729.2380645;-38.13080360867914
1739209729.2380679;-33.981070128970906
1739209729.238071;-45.120503652039325
1739209729.2380743;-45.120503652039325
1739209729.2380774;-45.120503652039325
1739209729.2380807;-38.13080360867914
1739209729.2380838;-38.13080360867914
1739209729.2380872;-45.120503652039325
1739209729.2380905;-45.120503652039325
1739209729.2380936;-38.13080360867914
1739209729.238097;-38.13080360867914
1739209729.2381;-35.57807855764607
1739209729.2381034;-38.13080360867914
1739209729.2381065;-35.57807855764607
1739209729.2381098;-38.13080360867914
1739209729.238113;-45.120503652039325
1739209729.2381163;-45.120503652039325
1739209729.2381194;-38.13080360867914
1739209729.2381227;-38.13080360867914
1739209729.2381258;-38.13080360867914
1739209729.2381291;-33.981070128970906
1739209729.2381322;-38.13080360867914
1739209729.2381356;-45.120503652039325
1739209729.2381387;-35.57807855764607
1739209729.238142;-35.57807855764607
1739209729.238145;-38.13080360867914
1739209729.2381485;-45.120503652039325
1739209729.2381516;-32.816014438256545
1739209729.238155;-38.13080360867914
1739209729.238158;-31.141103565318943
1739209729.2381613;-38.13080360867914
1739209729.2381647;-38.13080360867914
1739209729.2381678;-38.13080360867914
1739209729.238171;-45.120503652039325
1739209729.2381742;-38.13080360867914
1739209729.2381775;-45.120503652039325
1739209729.2381806;-32.816014438256545
1739209729.238184;-31.141103565318915
1739209729.238187;-45.120503652039325
1739209729.2381904;-35.57807855764607
1739209729.2381935;-33.981070128970906
1739209729.2381968;-45.120503652039325
1739209729.2382;-45.120503652039325
1739209729.2382033;-32.816014438256545
1739209729.2382064;-38.13080360867914
1739209729.2382097;-38.13080360867914
1739209729.2382128;-38.13080360867914
1739209729.2382162;-38.13080360867914
1739209729.2382193;-38.13080360867914
1739209729.2382226;-38.13080360867914
1739209729.2382257;-38.13080360867914
1739209729.238229;-45.120503652039325
1739209729.2382321;-33.981070128970906
1739209729.2382355;-28.58837851428586
1739209729.2382386;-38.13080360867914
1739209729.238242;-45.120503652039325
1739209729.2382452;-38.13080360867914
1739209729.2382483;-38.13080360867914
1739209729.2382517;-38.13080360867914
1739209729.2382548;-38.13080360867914
1739209729.2382581;-45.120503652039325
1739209729.2382612;-38.13080360867914
1739209729.2382646;-28.992665084841942
1739209729.2382677;-45.120503652039325
1739209729.238271;-45.120503652039325
1739209729.238274;-31.141103565318893
1739209729.2382774;-45.120503652039325
1739209729.2382805;-45.120503652039325
1739209729.2382839;-45.120503652039325
1739209729.238287;-45.120503652039325
1739209729.2382903;-38.13080360867914
1739209729.2382934;-45.120503652039325
1739209729.2382967;-45.120503652039325
1739209729.2382998;-33.981070128970906
1739209729.2383032;-31.141103565318915
1739209729.2383063;-45.120503652039325
1739209729.2383096;-35.57807855764607
1739209729.2383127;-32.816014438256545
1739209729.238316;-38.13080360867914
1739209729.2383194;-38.13080360867914
1739209729.2383225;-45.120503652039325
1739209729.2383258;-38.13080360867914
1739209729.238329;-45.120503652039325
1739209729.2383323;-45.120503652039325
1739209729.2383354;-45.120503652039325
1739209729.2383387;-45.120503652039325
1739209729.2383418;-45.120503652039325
1739209729.2383451;-38.13080360867914
1739209729.2383482;-45.120503652039325
1739209729.2383516;-38.13080360867914
1739209729.2383547;-38.13080360867914
1739209729.238358;-45.120503652039325
1739209729.2383611;-45.120503652039325
1739209729.2383645;-35.57807855764607
1739209729.2383676;-38.13080360867914
1739209729.238371;-45.120503652039325
1739209729.238374;-38.13080360867914
1739209729.2383773;-38.13080360867914
1739209729.2383804;-38.13080360867914
1739209729.2383838;-45.120503652039325
1739209729.2383869;-38.13080360867914
1739209729.2383902;-38.13080360867914
1739209729.2383935;-45.120503652039325
1739209729.2383966;-45.120503652039325
1739209729.2384;-45.120503652039325
1739209729.238403;-35.57807855764607
1739209729.2384064;-45.120503652039325
1739209729.2384095;-45.120503652039325
1739209729.2384129;-45.120503652039325
1739209729.238416;-38.13080360867914
1739209729.2384193;-33.981070128970906
1739209729.2384224;-45.120503652039325
1739209729.2384257;-45.120503652039325
1739209729.2384288;-45.120503652039325
1739209729.2384322;-33.981070128970906
1739209729.2384353;-45.120503652039325
1739209729.2384386;-45.120503652039325
1739209729.2384417;-32.816014438256545
1739209729.238445;-45.120503652039325
1739209729.2384481;-45.120503652039325
1739209729.2384515;-45.120503652039325
1739209729.2384546;-35.57807855764607
1739209729.238458;-38.13080360867914
1739209729.238461;-45.120503652039325
1739209729.2384644;-38.13080360867914
1739209729.2384677;-35.57807855764607
1739209729.2384708;-31.141103565318915
1739209729.2384741;-45.120503652039325
1739209729.2384772;-38.13080360867914
1739209729.2384806;-38.13080360867914
1739209729.2384837;-33.981070128970906
1739209729.238487;-45.120503652039325
1739209729.23849;-38.13080360867914
1739209729.2384934;-38.13080360867914
1739209729.2384965;-45.120503652039325
1739209729.2384999;-38.13080360867914
1739209729.238503;-38.13080360867914
1739209729.2385063;-45.120503652039325
1739209729.2385094;-38.13080360867914
1739209729.2385128;-38.13080360867914
1739209729.2385159;-38.13080360867914
1739209729.2385192;-45.120503652039325
1739209729.2385223;-38.13080360867914
1739209729.2385256;-45.120503652039325
1739209729.2385287;-38.13080360867914
1739209729.238532;-38.13080360867914
1739209729.2385352;-33.981070128970906
1739209729.2385385;-45.120503652039325
1739209729.2385418;-45.120503652039325
1739209729.238545;-45.120503652039325
1739209729.2385483;-38.13080360867914
1739209729.2385514;-38.13080360867914
1739209729.2385547;-38.13080360867914
1739209729.2385578;-45.120503652039325
1739209729.2385612;-45.120503652039325
1739209729.2385643;-38.13080360867914
1739209729.2385676;-45.120503652039325
1739209729.2385707;-45.120503652039325
1739209729.238574;-38.13080360867914
1739209729.2385771;-45.120503652039325
1739209729.2385805;-45.120503652039325
1739209729.2385836;-45.120503652039325
1739209729.238587;-45.120503652039325
1739209729.23859;-45.120503652039325
1739209729.2385933;-38.13080360867914
1739209729.2385964;-45.120503652039325
1739209729.2385998;-38.13080360867914
1739209729.2386029;-35.57807855764607
1739209729.2386062;-38.13080360867914
1739209729.2386093;-45.120503652039325
1739209729.2386127;-45.120503652039325
1739209729.238616;-38.13080360867914
1739209729.238619;-45.120503652039325
1739209729.2386224;-38.13080360867914
1739209729.2386255;-31.141103565318915
1739209729.2386289;-31.141103565318915
1739209729.238632;-33.981070128970906
1739209729.2386353;-45.120503652039325
1739209729.2386384;-35.57807855764607
1739209729.2386417;-38.13080360867914
1739209729.2386448;-33.981070128970906
1739209729.2386482;-45.120503652039325
1739209729.2386513;-32.816014438256545
1739209729.2386546;-33.981070128970906
1739209729.2386577;-35.57807855764607
1739209729.238661;-45.120503652039325
1739209729.2386642;-38.13080360867914
1739209729.2386675;-38.13080360867914
1739209729.2386706;-38.13080360867914
1739209729.238674;-38.13080360867914
1739209729.238677;-31.141103565318915
1739209729.2386804;-33.981070128970906
1739209729.2386835;-45.120503652039325
1739209729.2386868;-35.57807855764607
1739209729.2386901;-32.816014438256545
1739209729.2386932;-33.981070128970906
1739209729.2386966;-38.13080360867914
1739209729.2386997;-32.816014438256545
1739209729.238703;-45.120503652039325
1739209729.238706;-45.120503652039325
1739209729.2387094;-45.120503652039325
1739209729.2387125;-35.57807855764607
1739209729.238716;-45.120503652039325
1739209729.238719;-45.120503652039325
1739209729.2387223;-45.120503652039325
1739209729.2387254;-38.13080360867914
1739209729.2387288;-32.816014438256545
1739209729.2387319;-45.120503652039325
1739209729.2387352;-45.120503652039325
1739209729.2387383;-35.57807855764607
1739209729.2387416;-38.13080360867914
1739209729.2387447;-45.120503652039325
1739209729.238748;-45.120503652039325
1739209729.2387512;-45.120503652039325
1739209729.2387545;-33.981070128970906
1739209729.2387576;-45.120503652039325
1739209729.238761;-38.13080360867914
1739209729.2387643;-38.13080360867914
1739209729.2387674;-38.13080360867914
1739209729.2387707;-45.120503652039325
1739209729.2387738;-45.120503652039325
1739209729.2387772;-32.816014438256545
1739209729.2387803;-33.981070128970906
1739209729.2387836;-38.13080360867914
1739209729.2387867;-38.13080360867914
1739209729.23879;-38.13080360867914
1739209729.2387931;-45.120503652039325
1739209729.2387965;-38.13080360867914
1739209729.2387996;-38.13080360867914
1739209729.238803;-45.120503652039325
1739209729.238806;-38.13080360867914
1739209729.2388093;-28.58837851428586
1739209729.2388124;-38.13080360867914
1739209729.2388158;-45.120503652039325
1739209729.238819;-38.13080360867914
1739209729.2388222;-38.13080360867914
1739209729.2388253;-45.120503652039325
1739209729.2388287;-45.120503652039325
1739209729.2388318;-45.120503652039325
1739209729.238835;-38.13080360867914
1739209729.2388382;-45.120503652039325
1739209729.2388415;-45.120503652039325
1739209729.2388449;-45.120503652039325
1739209729.238848;-45.120503652039325
1739209729.2388513;-38.13080360867914
1739209729.2388544;-38.13080360867914
1739209729.2388577;-38.13080360867914
1739209729.2388608;-38.13080360867914
1739209729.2388642;-38.13080360867914
1739209729.2388673;-35.57807855764607
1739209729.2388706;-32.816014438256545
1739209729.2388737;-45.120503652039325
1739209729.238877;-45.120503652039325
1739209729.2388802;-35.57807855764607
1739209729.2388835;-38.13080360867914
1739209729.2388866;-45.120503652039325
1739209729.23889;-38.13080360867914
1739209729.238893;-35.57807855764607
1739209729.2388964;-38.13080360867914
1739209729.2388995;-45.120503652039325
1739209729.2389028;-45.120503652039325
1739209729.238906;-45.120503652039325
1739209729.2389092;-45.120503652039325
1739209729.2389123;-45.120503652039325
1739209729.2389157;-45.120503652039325
1739209729.238919;-30.49652367304973
1739209729.238922;-38.13080360867914
1739209729.2389255;-45.120503652039325
1739209729.2389286;-38.13080360867914
1739209729.238932;-38.13080360867914
1739209729.238935;-38.13080360867914
1739209729.2389383;-35.57807855764607
1739209729.2389414;-38.13080360867914
1739209729.2389448;-45.120503652039325
1739209729.2389479;-38.13080360867914
1739209729.2389512;-45.120503652039325
1739209729.2389543;-45.120503652039325
1739209729.2389576;-38.13080360867914
1739209729.2389607;-38.13080360867914
1739209729.238964;-45.120503652039325
1739209729.2389672;-45.120503652039325
1739209729.2389705;-38.13080360867914
1739209729.2389736;-45.120503652039325
1739209729.238977;-45.120503652039325
1739209729.23898;-35.57807855764607
1739209729.2389834;-38.13080360867914
1739209729.2389865;-38.13080360867914
1739209729.2389898;-35.57807855764607
1739209729.2389932;-38.13080360867914
1739209729.2389963;-45.120503652039325
1739209729.2389996;-45.120503652039325
1739209729.2390027;-32.816014438256545
1739209729.239006;-45.120503652039325
1739209729.2390091;-38.13080360867914
1739209729.2390125;-35.57807855764607
1739209729.2390156;-45.120503652039325
1739209729.239019;-38.13080360867914
1739209729.239022;-38.13080360867914
1739209729.2390254;-45.120503652039325
1739209729.2390285;-45.120503652039325
1739209729.2390318;-38.13080360867914
1739209729.239035;-38.13080360867914
1739209729.2390382;-35.57807855764607
1739209729.2390413;-45.120503652039325
1739209729.2390447;-33.981070128970906
1739209729.2390478;-45.120503652039325
1739209729.239051;-45.120503652039325
1739209729.2390542;-38.13080360867914
1739209729.2390575;-38.13080360867914
1739209729.2390606;-45.120503652039325
1739209729.239064;-38.13080360867914
1739209729.2390673;-38.13080360867914
1739209729.2390704;-38.13080360867914
1739209729.2390738;-45.120503652039325
1739209729.2390769;-45.120503652039325
1739209729.2390802;-45.120503652039325
1739209729.2390833;-45.120503652039325
1739209729.2390866;-45.120503652039325
1739209729.2390897;-45.120503652039325
1739209729.239093;-45.120503652039325
1739209729.2390962;-33.981070128970906
1739209729.2390995;-45.120503652039325
1739209729.2391026;-45.120503652039325
1739209729.239106;-45.120503652039325
1739209729.239109;-45.120503652039325
1739209729.2391124;-35.57807855764607
1739209729.2391155;-38.13080360867914
1739209729.2391188;-45.120503652039325
1739209729.239122;-33.981070128970906
1739209729.2391253;-33.981070128970906
1739209729.2391284;-38.13080360867914
1739209729.2391317;-45.120503652039325
1739209729.2391348;-38.13080360867914
1739209729.2391381;-45.120503652039325
1739209729.2391415;-45.120503652039325
1739209729.2391446;-35.57807855764607
1739209729.239148;-45.120503652039325
1739209729.239151;-45.120503652039325
1739209729.2391543;-38.13080360867914
1739209729.2391574;-38.13080360867914
1739209729.2391608;-33.981070128970906
1739209729.2391639;-45.120503652039325
1739209729.2391672;-38.13080360867914
1739209729.2391703;-32.816014438256545
1739209729.2391737;-31.141103565318915
1739209729.2391768;-45.120503652039325
1739209729.23918;-45.120503652039325
1739209729.2391832;-45.120503652039325
1739209729.2391865;-45.120503652039325
1739209729.2391896;-38.13080360867914
1739209729.239193;-38.13080360867914
1739209729.239196;-35.57807855764607
1739209729.2391994;-31.141103565318915
1739209729.2392025;-45.120503652039325
1739209729.2392058;-45.120503652039325
1739209729.239209;-45.120503652039325
1739209729.2392123;-38.13080360867914
1739209729.2392156;-45.120503652039325
1739209729.2392187;-45.120503652039325
1739209729.239222;-38.13080360867914
1739209729.2392251;-30.49652367304973
1739209729.2392285;-38.13080360867914
1739209729.2392316;-45.120503652039325
1739209729.239235;-33.981070128970906
1739209729.239238;-45.120503652039325
1739209729.2392414;-38.13080360867914
1739209729.2392445;-33.981070128970906
1739209729.2392478;-38.13080360867914
1739209729.239251;-28.992665084841942
1739209729.2392542;-33.981070128970906
1739209729.2392573;-45.120503652039325
1739209729.2392607;-45.120503652039325
1739209729.2392638;-38.13080360867914
1739209729.239267;-38.13080360867914
1739209729.2392702;-33.981070128970906
1739209729.2392735;-45.120503652039325
1739209729.2392766;-38.13080360867914
1739209729.23928;-38.13080360867914
1739209729.239283;-38.13080360867914
1739209729.2392864;-38.13080360867914
1739209729.2392898;-38.13080360867914
1739209729.2392929;-35.57807855764607
1739209729.2392962;-38.13080360867914
1739209729.2392993;-45.120503652039325
1739209729.2393026;-45.120503652039325
1739209729.2393057;-45.120503652039325
1739209729.239309;-38.13080360867914
1739209729.2393122;-38.13080360867914
1739209729.2393155;-45.120503652039325
1739209729.2393186;-45.120503652039325
1739209729.239322;-38.13080360867914
1739209729.239325;-45.120503652039325
1739209729.2393284;-33.981070128970906
1739209729.2393315;-30.49652367304973
1739209729.2393348;-38.13080360867914
1739209729.239338;-45.120503652039325
1739209729.2393413;-38.13080360867914
1739209729.2393444;-35.57807855764607
1739209729.2393477;-38.13080360867914
1739209729.2393508;-45.120503652039325
1739209729.2393541;-45.120503652039325
1739209729.2393572;-38.13080360867914
1739209729.2393606;-35.57807855764607
1739209729.2393637;-45.120503652039325
1739209729.239367;-45.120503652039325
1739209729.2393703;-45.120503652039325
1739209729.2393734;-38.13080360867914
1739209729.2393768;-45.120503652039325
1739209729.23938;-33.981070128970906
1739209729.2393832;-28.992665084841942
1739209729.2393863;-38.13080360867914
1739209729.2393897;-45.120503652039325
1739209729.2393928;-38.13080360867914
1739209729.239396;-33.981070128970906
1739209729.2393992;-38.13080360867914
1739209729.2394025;-45.120503652039325
1739209729.2394056;-45.120503652039325
1739209729.239409;-38.13080360867914
1739209729.239412;-45.120503652039325
1739209729.2394154;-45.120503652039325
1739209729.2394185;-45.120503652039325
1739209729.2394218;-38.13080360867914
1739209729.239425;-35.57807855764607
1739209729.2394283;-45.120503652039325
1739209729.2394314;-33.981070128970906
1739209729.2394347;-25.252786309376837
1739209729.2394378;-35.57807855764607
1739209729.2394412;-45.120503652039325
1739209729.2394445;-33.981070128970906
1739209729.2394476;-33.981070128970906
1739209729.239451;-33.981070128970906
1739209729.239454;-38.13080360867914
1739209729.2394574;-45.120503652039325
1739209729.2394605;-33.981070128970956
1739209729.2394638;-33.981070128970906
1739209729.239467;-45.120503652039325
1739209729.2394702;-45.120503652039325
1739209729.2394733;-45.120503652039325
1739209729.2394767;-33.981070128970906
1739209729.2394798;-45.120503652039325
1739209729.239483;-38.13080360867914
1739209729.2394862;-26.487275050834715
1739209729.2394896;-38.13080360867914
1739209729.2394927;-45.120503652039325
1739209729.239496;-38.13080360867914
1739209729.239499;-38.13080360867914
1739209729.2395024;-38.13080360867914
1739209729.2395055;-45.120503652039325
1739209729.2395089;-45.120503652039325
1739209729.239512;-38.13080360867914
1739209729.2395153;-45.120503652039325
1739209729.2395186;-45.120503652039325
1739209729.2395217;-38.13080360867914
1739209729.239525;-45.120503652039325
1739209729.2395282;-38.13080360867914
1739209729.2395315;-35.57807855764607
1739209729.2395346;-38.13080360867914
1739209729.239538;-27.8777449560314
1739209729.239541;-35.57807855764607
1739209729.2395444;-45.120503652039325
1739209729.2395475;-45.120503652039325
1739209729.2395508;-38.13080360867914
1739209729.239554;-45.120503652039325
1739209729.2395573;-38.13080360867914
1739209729.2395604;-45.120503652039325
1739209729.2395637;-45.120503652039325
1739209729.2395668;-45.120503652039325
1739209729.2395701;-45.120503652039325
1739209729.2395732;-38.13080360867914
1739209729.2395766;-38.13080360867914
1739209729.2395797;-35.57807855764607
1739209729.239583;-38.13080360867914
1739209729.239586;-38.13080360867914
1739209729.2395895;-45.120503652039325
1739209729.2395928;-38.13080360867914
1739209729.239596;-38.13080360867914
1739209729.2395992;-38.13080360867914
1739209729.2396023;-45.120503652039325
1739209729.2396057;-45.120503652039325
1739209729.2396088;-35.57807855764607
1739209729.239612;-45.120503652039325
1739209729.2396152;-35.57807855764607
1739209729.2396185;-38.13080360867914
1739209729.2396216;-38.13080360867914
1739209729.239625;-38.13080360867914
1739209729.239628;-35.57807855764607
1739209729.2396314;-38.13080360867914
1739209729.2396345;-45.120503652039325
1739209729.2396379;-45.120503652039325
1739209729.239641;-45.120503652039325
1739209729.2396443;-45.120503652039325
1739209729.2396474;-35.57807855764607
1739209729.2396507;-38.13080360867914
1739209729.2396538;-45.120503652039325
1739209729.2396572;-45.120503652039325
1739209729.2396603;-38.13080360867914
1739209729.2396636;-38.13080360867914
1739209729.239667;-35.57807855764607
1739209729.23967;-33.981070128970906
1739209729.2396734;-45.120503652039325
1739209729.2396765;-45.120503652039325
1739209729.2396798;-35.57807855764607
1739209729.239683;-35.57807855764607
1739209729.2396863;-45.120503652039325
1739209729.2396894;-38.13080360867914
1739209729.2396927;-33.981070128970906
1739209729.2396958;-45.120503652039325
1739209729.2396991;-45.120503652039325
1739209729.2397022;-45.120503652039325
1739209729.2397056;-45.120503652039325
1739209729.2397087;-38.13080360867914
1739209729.239712;-38.13080360867914
1739209729.239715;-38.13080360867914
1739209729.2397184;-35.57807855764607
1739209729.2397215;-38.13080360867914
1739209729.2397249;-45.120503652039325
1739209729.239728;-45.120503652039325
1739209729.2397313;-38.13080360867914
1739209729.2397344;-38.13080360867914
1739209729.2397377;-38.13080360867914
1739209729.239741;-38.13080360867914
1739209729.2397442;-38.13080360867914
1739209729.2397475;-45.120503652039325
1739209729.2397506;-45.120503652039325
1739209729.239754;-38.13080360867914
1739209729.239757;-38.13080360867914
1739209729.2397604;-38.13080360867914
1739209729.2397635;-38.13080360867914
1739209729.2397668;-45.120503652039325
1739209729.23977;-38.13080360867914
1739209729.2397733;-38.13080360867914
1739209729.2397764;-35.57807855764607
1739209729.2397797;-38.13080360867914
1739209729.2397828;-35.57807855764607
1739209729.2397861;-35.57807855764607
1739209729.2397892;-45.120503652039325
1739209729.2397926;-38.13080360867914
1739209729.2397957;-38.13080360867914
1739209729.239799;-45.120503652039325
1739209729.2398021;-35.57807855764607
1739209729.2398055;-45.120503652039325
1739209729.2398086;-45.120503652039325
1739209729.239812;-35.57807855764607
1739209729.2398152;-38.13080360867914
1739209729.2398183;-45.120503652039325
1739209729.2398217;-45.120503652039325
1739209729.2398248;-38.13080360867914
1739209729.239828;-38.13080360867914
1739209729.2398312;-38.13080360867914
1739209729.2398345;-38.13080360867914
1739209729.2398376;-38.13080360867914
1739209729.239841;-38.13080360867914
1739209729.239844;-45.120503652039325
1739209729.2398474;-45.120503652039325
1739209729.2398505;-33.981070128970906
1739209729.2398539;-30.49652367304973
1739209729.239857;-38.13080360867914
1739209729.2398603;-45.120503652039325
1739209729.2398634;-35.57807855764607
1739209729.2398667;-38.13080360867914
1739209729.2398698;-38.13080360867914
1739209729.2398732;-45.120503652039325
1739209729.2398763;-38.13080360867914
1739209729.2398796;-38.13080360867914
1739209729.2398827;-38.13080360867914
1739209729.239886;-45.120503652039325
1739209729.2398891;-45.120503652039325
1739209729.2398925;-45.120503652039325
1739209729.2398958;-38.13080360867914
1739209729.239899;-38.13080360867914
1739209729.2399023;-35.57807855764607
1739209729.2399054;-33.981070128970906
1739209729.2399087;-35.57807855764607
1739209729.2399118;-38.13080360867914
1739209729.2399151;-45.120503652039325
1739209729.2399182;-45.120503652039325
1739209729.2399216;-38.13080360867914
1739209729.2399247;-38.13080360867914
1739209729.239928;-38.13080360867914
1739209729.239931;-45.120503652039325
1739209729.2399344;-38.13080360867914
1739209729.2399375;-45.120503652039325
1739209729.239941;-38.13080360867914
1739209729.239944;-38.13080360867914
1739209729.2399473;-38.13080360867914
1739209729.2399504;-38.13080360867914
1739209729.2399538;-45.120503652039325
1739209729.2399569;-45.120503652039325
1739209729.2399602;-38.13080360867914
1739209729.2399633;-45.120503652039325
1739209729.2399666;-38.13080360867914
1739209729.23997;-35.57807855764607
1739209729.239973;-32.816014438256545
1739209729.2399764;-45.120503652039325
1739209729.2399795;-38.13080360867914
1739209729.2399828;-26.991370085610722
1739209729.239986;-45.120503652039325
1739209729.2399893;-45.120503652039325
1739209729.2399924;-38.13080360867914
