CAN Message; 0x150:0300c8ee693d8232
Timestamp;Amplitude
1739209714.4450164;-35.57807855764607
1739209714.4450169;-45.120503652039325
1739209714.445017;-45.120503652039325
1739209714.4450176;-38.13080360867914
1739209714.4450178;-35.57807855764607
1739209714.4450183;-45.120503652039325
1739209714.4450185;-45.120503652039325
1739209714.445019;-38.13080360867914
1739209714.4450192;-38.13080360867914
1739209714.4450197;-32.816014438256545
1739209714.4450202;-33.981070128970906
1739209714.4450204;-38.13080360867914
1739209714.445021;-35.57807855764607
1739209714.4450212;-45.120503652039325
1739209714.4450216;-45.120503652039325
1739209714.4450219;-38.13080360867914
1739209714.4450223;-45.120503652039325
1739209714.4450226;-38.13080360867914
1739209714.445023;-38.13080360867914
1739209714.4450233;-45.120503652039325
1739209714.4450238;-38.13080360867914
1739209714.445024;-35.57807855764607
1739209714.4450245;-38.13080360867914
1739209714.445025;-45.120503652039325
1739209714.4450252;-45.120503652039325
1739209714.4450257;-45.120503652039325
1739209714.445026;-33.981070128970906
1739209714.4450264;-35.57807855764607
1739209714.4450266;-35.57807855764607
1739209714.445027;-38.13080360867914
1739209714.4450274;-38.13080360867914
1739209714.4450278;-33.981070128970906
1739209714.445028;-38.13080360867914
1739209714.4450285;-45.120503652039325
1739209714.4450288;-45.120503652039325
1739209714.4450293;-45.120503652039325
1739209714.4450297;-38.13080360867914
1739209714.44503;-38.13080360867914
1739209714.4450305;-45.120503652039325
1739209714.4450307;-45.120503652039325
1739209714.4450312;-38.13080360867914
1739209714.4450314;-38.13080360867914
1739209714.445032;-38.13080360867914
1739209714.4450321;-38.13080360867914
1739209714.4450326;-38.13080360867914
1739209714.4450328;-45.120503652039325
1739209714.4450333;-31.141103565318915
1739209714.4450336;-38.13080360867914
1739209714.445034;-38.13080360867914
1739209714.4450345;-38.13080360867914
1739209714.4450347;-45.120503652039325
1739209714.4450352;-38.13080360867914
1739209714.4450355;-45.120503652039325
1739209714.445036;-45.120503652039325
1739209714.4450362;-45.120503652039325
1739209714.4450366;-45.120503652039325
1739209714.445037;-45.120503652039325
1739209714.4450374;-32.816014438256545
1739209714.4450376;-32.816014438256545
1739209714.445038;-45.120503652039325
1739209714.4450383;-45.120503652039325
1739209714.4450388;-33.981070128970906
1739209714.445039;-31.141103565318893
1739209714.4450395;-45.120503652039325
1739209714.44504;-45.120503652039325
1739209714.4450402;-33.981070128970906
1739209714.4450407;-28.992665084841942
1739209714.445041;-28.992665084841942
1739209714.4450414;-45.120503652039325
1739209714.4450417;-38.13080360867914
1739209714.4450421;-32.816014438256545
1739209714.4450424;-38.13080360867914
1739209714.4450428;-45.120503652039325
1739209714.445043;-38.13080360867914
1739209714.4450436;-45.120503652039325
1739209714.4450438;-38.13080360867914
1739209714.4450443;-45.120503652039325
1739209714.4450448;-38.13080360867914
1739209714.445045;-35.57807855764607
1739209714.4450455;-45.120503652039325
1739209714.4450457;-38.13080360867914
1739209714.4450462;-33.981070128970906
1739209714.4450464;-33.981070128970906
1739209714.445047;-31.141103565318915
1739209714.4450471;-45.120503652039325
1739209714.4450476;-45.120503652039325
1739209714.4450479;-38.13080360867914
1739209714.4450483;-33.981070128970906
1739209714.4450486;-38.13080360867914
1739209714.445049;-38.13080360867914
1739209714.4450495;-38.13080360867914
1739209714.4450498;-33.981070128970906
1739209714.4450502;-38.13080360867914
1739209714.4450505;-45.120503652039325
1739209714.445051;-45.120503652039325
1739209714.4450512;-38.13080360867914
1739209714.4450517;-45.120503652039325
1739209714.445052;-45.120503652039325
1739209714.4450524;-38.13080360867914
1739209714.4450526;-35.57807855764607
1739209714.445053;-38.13080360867914
1739209714.4450533;-45.120503652039325
1739209714.4450538;-45.120503652039325
1739209714.4450543;-38.13080360867914
1739209714.4450545;-35.57807855764607
1739209714.445055;-38.13080360867914
1739209714.4450552;-45.120503652039325
1739209714.4450557;-38.13080360867914
1739209714.445056;-32.816014438256545
1739209714.4450564;-38.13080360867914
1739209714.4450567;-33.981070128970906
1739209714.4450572;-32.816014438256545
1739209714.4450574;-38.13080360867914
1739209714.4450579;-38.13080360867914
1739209714.445058;-38.13080360867914
1739209714.4450586;-28.58837851428586
1739209714.4450588;-38.13080360867914
1739209714.4450593;-38.13080360867914
1739209714.4450598;-38.13080360867914
1739209714.44506;-33.981070128970906
1739209714.4450605;-45.120503652039325
1739209714.4450607;-45.120503652039325
1739209714.4450612;-45.120503652039325
1739209714.4450614;-32.816014438256545
1739209714.445062;-38.13080360867914
1739209714.4450622;-38.13080360867914
1739209714.4450626;-45.120503652039325
1739209714.4450629;-38.13080360867914
1739209714.4450634;-38.13080360867914
1739209714.4450636;-38.13080360867914
1739209714.445064;-45.120503652039325
1739209714.4450645;-27.267205301931607
1739209714.4450648;-33.981070128970906
1739209714.4450653;-45.120503652039325
1739209714.4450655;-45.120503652039325
1739209714.445066;-38.13080360867914
1739209714.4450662;-38.13080360867914
1739209714.4450667;-35.57807855764607
1739209714.445067;-38.13080360867914
1739209714.4450674;-33.981070128970906
1739209714.4450676;-45.120503652039325
1739209714.4450681;-45.120503652039325
1739209714.4450684;-45.120503652039325
1739209714.4450688;-45.120503652039325
1739209714.4450693;-45.120503652039325
1739209714.4450696;-45.120503652039325
1739209714.44507;-45.120503652039325
1739209714.4450703;-31.141103565318915
1739209714.4450707;-38.13080360867914
1739209714.445071;-38.13080360867914
1739209714.4450715;-35.57807855764607
1739209714.4450717;-45.120503652039325
1739209714.4450722;-45.120503652039325
1739209714.4450724;-45.120503652039325
1739209714.445073;-45.120503652039325
1739209714.4450731;-45.120503652039325
1739209714.4450736;-45.120503652039325
1739209714.445074;-38.13080360867914
1739209714.4450743;-38.13080360867914
1739209714.4450748;-35.57807855764607
1739209714.445075;-38.13080360867914
1739209714.4450755;-38.13080360867914
1739209714.4450758;-45.120503652039325
1739209714.4450762;-45.120503652039325
1739209714.4450765;-45.120503652039325
1739209714.445077;-45.120503652039325
1739209714.4450772;-45.120503652039325
1739209714.4450777;-45.120503652039325
1739209714.445078;-32.816014438256545
1739209714.4450784;-45.120503652039325
1739209714.4450786;-45.120503652039325
1739209714.445079;-33.981070128970906
1739209714.4450796;-33.981070128970906
1739209714.4450798;-45.120503652039325
1739209714.4450803;-38.13080360867914
1739209714.4450805;-38.13080360867914
1739209714.445081;-45.120503652039325
1739209714.4450812;-38.13080360867914
1739209714.4450817;-38.13080360867914
1739209714.445082;-45.120503652039325
1739209714.4450824;-38.13080360867914
1739209714.4450827;-35.57807855764607
1739209714.4450831;-38.13080360867914
1739209714.4450834;-45.120503652039325
1739209714.4450839;-38.13080360867914
1739209714.4450843;-45.120503652039325
1739209714.4450846;-38.13080360867914
1739209714.445085;-35.57807855764607
1739209714.4450853;-38.13080360867914
1739209714.4450858;-35.57807855764607
1739209714.445086;-32.816014438256545
1739209714.4450865;-45.120503652039325
1739209714.4450867;-45.120503652039325
1739209714.4450872;-45.120503652039325
1739209714.4450874;-45.120503652039325
1739209714.445088;-45.120503652039325
1739209714.4450881;-45.120503652039325
1739209714.4450886;-35.57807855764607
1739209714.445089;-38.13080360867914
1739209714.4450893;-45.120503652039325
1739209714.4450898;-38.13080360867914
1739209714.44509;-38.13080360867914
1739209714.4450905;-38.13080360867914
1739209714.4450908;-45.120503652039325
1739209714.4450912;-38.13080360867914
1739209714.4450915;-38.13080360867914
1739209714.445092;-38.13080360867914
1739209714.4450922;-45.120503652039325
1739209714.4450927;-45.120503652039325
1739209714.445093;-35.57807855764607
1739209714.4450934;-38.13080360867914
1739209714.4450939;-45.120503652039325
1739209714.445094;-45.120503652039325
1739209714.4450946;-45.120503652039325
1739209714.4450948;-45.120503652039325
1739209714.4450953;-45.120503652039325
1739209714.4450955;-38.13080360867914
1739209714.445096;-38.13080360867914
1739209714.4450963;-38.13080360867914
1739209714.4450967;-45.120503652039325
1739209714.445097;-33.981070128970906
1739209714.4450974;-38.13080360867914
1739209714.4450977;-38.13080360867914
1739209714.4450982;-45.120503652039325
1739209714.4450984;-38.13080360867914
1739209714.4450989;-38.13080360867914
1739209714.4450994;-45.120503652039325
1739209714.4450996;-45.120503652039325
1739209714.4451;-45.120503652039325
1739209714.4451003;-38.13080360867914
1739209714.4451008;-38.13080360867914
1739209714.445101;-45.120503652039325
1739209714.4451015;-45.120503652039325
1739209714.4451017;-45.120503652039325
1739209714.4451022;-38.13080360867914
1739209714.4451025;-38.13080360867914
1739209714.445103;-45.120503652039325
1739209714.4451032;-38.13080360867914
1739209714.4451036;-38.13080360867914
1739209714.4451041;-38.13080360867914
1739209714.4451044;-38.13080360867914
1739209714.4451048;-38.13080360867914
1739209714.445105;-45.120503652039325
1739209714.4451056;-45.120503652039325
1739209714.4451058;-38.13080360867914
1739209714.4451063;-38.13080360867914
1739209714.4451065;-45.120503652039325
1739209714.445107;-38.13080360867914
1739209714.4451072;-45.120503652039325
1739209714.4451077;-33.981070128970906
1739209714.445108;-35.57807855764607
1739209714.4451084;-45.120503652039325
1739209714.445109;-38.13080360867914
1739209714.4451091;-38.13080360867914
1739209714.4451096;-45.120503652039325
1739209714.4451098;-45.120503652039325
1739209714.4451103;-38.13080360867914
1739209714.4451106;-38.13080360867914
1739209714.445111;-38.13080360867914
1739209714.4451113;-38.13080360867914
1739209714.4451118;-31.141103565318915
1739209714.445112;-31.141103565318915
1739209714.4451125;-38.13080360867914
1739209714.4451127;-45.120503652039325
1739209714.4451132;-45.120503652039325
1739209714.4451137;-38.13080360867914
1739209714.445114;-45.120503652039325
1739209714.4451144;-38.13080360867914
1739209714.4451146;-38.13080360867914
1739209714.445115;-30.49652367304973
1739209714.4451153;-35.57807855764607
1739209714.4451158;-45.120503652039325
1739209714.445116;-35.57807855764607
1739209714.4451165;-38.13080360867914
1739209714.4451168;-38.13080360867914
1739209714.4451172;-38.13080360867914
1739209714.4451175;-33.981070128970906
1739209714.445118;-28.58837851428586
1739209714.4451182;-45.120503652039325
1739209714.4451187;-38.13080360867914
1739209714.4451191;-32.816014438256545
1739209714.4451194;-38.13080360867914
1739209714.4451199;-45.120503652039325
1739209714.44512;-45.120503652039325
1739209714.4451206;-38.13080360867914
1739209714.4451208;-38.13080360867914
1739209714.4451213;-38.13080360867914
1739209714.4451215;-45.120503652039325
1739209714.445122;-35.57807855764607
1739209714.4451222;-38.13080360867914
1739209714.4451227;-45.120503652039325
1739209714.445123;-33.981070128970906
1739209714.4451234;-45.120503652039325
1739209714.445124;-45.120503652039325
1739209714.4451241;-45.120503652039325
1739209714.4451246;-38.13080360867914
1739209714.4451249;-35.57807855764607
1739209714.4451253;-38.13080360867914
1739209714.4451256;-45.120503652039325
1739209714.445126;-38.13080360867914
1739209714.4451263;-38.13080360867914
1739209714.4451268;-38.13080360867914
1739209714.445127;-45.120503652039325
1739209714.4451275;-45.120503652039325
1739209714.4451277;-38.13080360867914
1739209714.4451282;-38.13080360867914
1739209714.4451287;-45.120503652039325
1739209714.445129;-35.57807855764607
1739209714.4451294;-32.816014438256545
1739209714.4451296;-33.981070128970906
1739209714.44513;-45.120503652039325
1739209714.4451303;-38.13080360867914
1739209714.4451308;-35.57807855764607
1739209714.445131;-45.120503652039325
1739209714.4451315;-45.120503652039325
1739209714.4451318;-38.13080360867914
1739209714.4451323;-45.120503652039325
1739209714.4451325;-32.816014438256545
1739209714.445133;-33.981070128970906
1739209714.4451334;-33.981070128970906
1739209714.4451337;-45.120503652039325
1739209714.4451342;-38.13080360867914
1739209714.4451344;-32.816014438256545
1739209714.4451349;-45.120503652039325
1739209714.445135;-45.120503652039325
1739209714.4451356;-25.826314394896357
1739209714.4451358;-38.13080360867914
1739209714.4451363;-45.120503652039325
1739209714.4451365;-38.13080360867914
1739209714.445137;-33.981070128970906
1739209714.4451373;-35.57807855764607
1739209714.4451377;-45.120503652039325
1739209714.4451382;-45.120503652039325
1739209714.4451385;-35.57807855764607
1739209714.445139;-45.120503652039325
1739209714.4451392;-45.120503652039325
1739209714.4451396;-45.120503652039325
1739209714.44514;-38.13080360867914
1739209714.4451404;-32.816014438256545
1739209714.4451406;-38.13080360867914
1739209714.445141;-45.120503652039325
1739209714.4451413;-33.981070128970906
1739209714.4451418;-35.57807855764607
1739209714.445142;-45.120503652039325
1739209714.4451425;-45.120503652039325
1739209714.4451427;-45.120503652039325
1739209714.4451432;-45.120503652039325
1739209714.4451437;-38.13080360867914
1739209714.445144;-45.120503652039325
1739209714.4451444;-38.13080360867914
1739209714.4451447;-38.13080360867914
1739209714.4451451;-45.120503652039325
1739209714.4451454;-38.13080360867914
1739209714.4451458;-38.13080360867914
1739209714.445146;-45.120503652039325
1739209714.4451466;-45.120503652039325
1739209714.4451468;-38.13080360867914
1739209714.4451473;-38.13080360867914
1739209714.4451475;-38.13080360867914
1739209714.445148;-45.120503652039325
1739209714.4451485;-45.120503652039325
1739209714.4451487;-38.13080360867914
1739209714.4451492;-45.120503652039325
1739209714.4451494;-38.13080360867914
1739209714.44515;-45.120503652039325
1739209714.4451501;-38.13080360867914
1739209714.4451506;-38.13080360867914
1739209714.4451509;-45.120503652039325
1739209714.4451513;-45.120503652039325
1739209714.4451516;-38.13080360867914
1739209714.445152;-45.120503652039325
1739209714.4451523;-38.13080360867914
1739209714.4451528;-35.57807855764607
1739209714.4451532;-45.120503652039325
1739209714.4451535;-38.13080360867914
1739209714.445154;-35.57807855764607
1739209714.4451542;-35.57807855764607
1739209714.4451547;-38.13080360867914
1739209714.445155;-38.13080360867914
1739209714.4451554;-30.49652367304973
1739209714.4451556;-35.57807855764607
1739209714.445156;-33.981070128970906
1739209714.4451563;-35.57807855764607
1739209714.4451568;-38.13080360867914
1739209714.445157;-45.120503652039325
1739209714.4451575;-38.13080360867914
1739209714.445158;-45.120503652039325
1739209714.4451582;-38.13080360867914
1739209714.4451587;-38.13080360867914
1739209714.445159;-45.120503652039325
1739209714.4451594;-45.120503652039325
1739209714.4451597;-45.120503652039325
1739209714.4451602;-45.120503652039325
1739209714.4451604;-38.13080360867914
1739209714.4451609;-35.57807855764607
1739209714.445161;-38.13080360867914
1739209714.4451616;-38.13080360867914
1739209714.4451618;-35.57807855764607
1739209714.4451623;-32.816014438256545
1739209714.4451625;-38.13080360867914
1739209714.445163;-38.13080360867914
1739209714.4451635;-38.13080360867914
1739209714.4451637;-45.120503652039325
1739209714.4451642;-38.13080360867914
1739209714.4451644;-45.120503652039325
1739209714.445165;-45.120503652039325
1739209714.4451652;-38.13080360867914
1739209714.4451656;-38.13080360867914
1739209714.4451659;-45.120503652039325
1739209714.4451663;-38.13080360867914
1739209714.4451666;-32.816014438256545
1739209714.445167;-45.120503652039325
1739209714.4451673;-45.120503652039325
1739209714.4451678;-45.120503652039325
1739209714.4451683;-31.141103565318915
1739209714.4451685;-33.981070128970906
1739209714.445169;-45.120503652039325
1739209714.4451692;-45.120503652039325
1739209714.4451697;-33.981070128970906
1739209714.44517;-35.57807855764607
1739209714.4451704;-45.120503652039325
1739209714.4451706;-38.13080360867914
1739209714.445171;-33.981070128970906
1739209714.4451714;-45.120503652039325
1739209714.4451718;-45.120503652039325
1739209714.445172;-38.13080360867914
1739209714.4451725;-35.57807855764607
1739209714.445173;-33.981070128970906
1739209714.4451733;-35.57807855764607
1739209714.4451737;-45.120503652039325
1739209714.445174;-45.120503652039325
1739209714.4451745;-33.981070128970906
1739209714.4451747;-38.13080360867914
1739209714.4451752;-45.120503652039325
1739209714.4451754;-45.120503652039325
1739209714.4453228;-33.981070128970906
1739209714.4453297;-38.13080360867914
1739209714.4453368;-33.981070128970906
1739209714.4453437;-45.120503652039325
1739209714.4453506;-45.120503652039325
1739209714.4453576;-45.120503652039325
1739209714.4453647;-45.120503652039325
1739209714.4453716;-45.120503652039325
1739209714.4453785;-31.141103565318915
1739209714.4453855;-28.992665084841942
1739209714.4453926;-45.120503652039325
1739209714.4453995;-38.13080360867914
1739209714.4454064;-45.120503652039325
1739209714.4454134;-38.13080360867914
1739209714.4454205;-38.13080360867914
1739209714.4454274;-45.120503652039325
1739209714.4454343;-45.120503652039325
1739209714.4454412;-33.981070128970906
1739209714.4454484;-33.981070128970906
1739209714.4454553;-38.13080360867914
1739209714.4454622;-45.120503652039325
1739209714.4454691;-33.981070128970906
1739209714.4454763;-38.13080360867914
1739209714.4454832;-45.120503652039325
1739209714.4454901;-38.13080360867914
1739209714.445497;-33.981070128970906
1739209714.4455042;-45.120503652039325
1739209714.445511;-38.13080360867914
1739209714.445518;-38.13080360867914
1739209714.445525;-38.13080360867914
1739209714.445532;-35.57807855764607
1739209714.445539;-35.57807855764607
1739209714.445546;-38.13080360867914
1739209714.4455528;-31.141103565318915
1739209714.44556;-35.57807855764607
1739209714.445567;-38.13080360867914
1739209714.4455738;-45.120503652039325
1739209714.4455807;-38.13080360867914
1739209714.4455879;-38.13080360867914
1739209714.4455948;-38.13080360867914
1739209714.4456017;-45.120503652039325
1739209714.4456086;-45.120503652039325
1739209714.4456158;-38.13080360867914
1739209714.4456227;-38.13080360867914
1739209714.4456296;-45.120503652039325
1739209714.4456365;-38.13080360867914
1739209714.4456437;-45.120503652039325
1739209714.4456506;-33.981070128970906
1739209714.4456575;-45.120503652039325
1739209714.4456644;-38.13080360867914
1739209714.4456716;-38.13080360867914
1739209714.4456785;-38.13080360867914
1739209714.4456854;-45.120503652039325
1739209714.4456923;-38.13080360867914
1739209714.4456995;-45.120503652039325
1739209714.4457064;-45.120503652039325
1739209714.4457133;-45.120503652039325
1739209714.4457202;-38.13080360867914
1739209714.4457273;-45.120503652039325
1739209714.4457343;-45.120503652039325
1739209714.4457412;-38.13080360867914
1739209714.445748;-38.13080360867914
1739209714.4457552;-38.13080360867914
1739209714.4457622;-38.13080360867914
1739209714.445769;-45.120503652039325
1739209714.445776;-35.57807855764607
1739209714.4457831;-45.120503652039325
1739209714.44579;-38.13080360867914
1739209714.445797;-32.816014438256545
1739209714.4458039;-38.13080360867914
1739209714.445811;-32.816014438256545
1739209714.445818;-38.13080360867914
1739209714.4458249;-45.120503652039325
1739209714.4458318;-27.267205301931607
1739209714.445839;-32.816014438256545
1739209714.4458458;-45.120503652039325
1739209714.4458528;-45.120503652039325
1739209714.4458597;-33.981070128970906
1739209714.4458668;-45.120503652039325
1739209714.4458737;-45.120503652039325
1739209714.4458807;-45.120503652039325
1739209714.4458876;-45.120503652039325
1739209714.4458947;-45.120503652039325
1739209714.4459016;-38.13080360867914
1739209714.4459085;-45.120503652039325
1739209714.4459155;-38.13080360867914
1739209714.4459224;-32.816014438256545
1739209714.4459295;-45.120503652039325
1739209714.4459364;-45.120503652039325
1739209714.4459434;-28.58837851428586
1739209714.4459503;-29.438486411369333
1739209714.4459574;-38.13080360867914
1739209714.4459643;-38.13080360867914
1739209714.4459713;-38.13080360867914
1739209714.4459782;-45.120503652039325
1739209714.4459853;-45.120503652039325
1739209714.4459922;-38.13080360867914
1739209714.4459991;-38.13080360867914
1739209714.446006;-45.120503652039325
1739209714.4460132;-38.13080360867914
1739209714.4460201;-33.981070128970906
1739209714.446027;-35.57807855764607
1739209714.446034;-38.13080360867914
1739209714.446041;-45.120503652039325
1739209714.446048;-45.120503652039325
1739209714.446055;-45.120503652039325
1739209714.4460618;-45.120503652039325
1739209714.446069;-38.13080360867914
1739209714.446076;-38.13080360867914
1739209714.4460828;-45.120503652039325
1739209714.4460897;-38.13080360867914
1739209714.446097;-38.13080360867914
1739209714.4461038;-38.13080360867914
1739209714.4461107;-38.13080360867914
1739209714.4461176;-38.13080360867914
1739209714.4461248;-45.120503652039325
1739209714.4461317;-38.13080360867914
1739209714.4461386;-38.13080360867914
1739209714.4461455;-45.120503652039325
1739209714.4461527;-45.120503652039325
1739209714.4461596;-35.57807855764607
1739209714.4461665;-45.120503652039325
1739209714.4461734;-45.120503652039325
1739209714.4461806;-35.57807855764607
1739209714.4461875;-38.13080360867914
1739209714.4461944;-45.120503652039325
1739209714.4462013;-38.13080360867914
1739209714.4462085;-35.57807855764607
1739209714.4462154;-38.13080360867914
1739209714.4462223;-32.816014438256545
1739209714.4462292;-32.816014438256545
1739209714.4462364;-33.981070128970906
1739209714.4462433;-38.13080360867914
1739209714.4462502;-38.13080360867914
1739209714.446257;-38.13080360867914
1739209714.4462643;-45.120503652039325
1739209714.4462712;-45.120503652039325
1739209714.446278;-45.120503652039325
1739209714.446285;-45.120503652039325
1739209714.4462922;-35.57807855764607
1739209714.446299;-35.57807855764607
1739209714.446306;-45.120503652039325
1739209714.446313;-38.13080360867914
1739209714.44632;-33.981070128970906
1739209714.446327;-45.120503652039325
1739209714.446334;-38.13080360867914
1739209714.4463408;-45.120503652039325
1739209714.446348;-38.13080360867914
1739209714.4463549;-35.57807855764607
1739209714.4463618;-38.13080360867914
1739209714.4463687;-45.120503652039325
1739209714.4463758;-38.13080360867914
1739209714.4463828;-38.13080360867914
1739209714.4463897;-45.120503652039325
1739209714.4463966;-45.120503652039325
1739209714.4464037;-45.120503652039325
1739209714.4464107;-38.13080360867914
1739209714.4464176;-38.13080360867914
1739209714.4464245;-38.13080360867914
1739209714.4464316;-38.13080360867914
1739209714.4464386;-35.57807855764607
1739209714.4464455;-35.57807855764607
1739209714.4464524;-45.120503652039325
1739209714.4464595;-38.13080360867914
1739209714.4464664;-38.13080360867914
1739209714.4464734;-45.120503652039325
1739209714.4464803;-45.120503652039325
1739209714.4464874;-38.13080360867914
1739209714.4464943;-38.13080360867914
1739209714.4465013;-38.13080360867914
1739209714.4465082;-38.13080360867914
1739209714.446515;-33.981070128970906
1739209714.4465222;-38.13080360867914
1739209714.4465292;-45.120503652039325
1739209714.446536;-35.57807855764607
1739209714.446543;-45.120503652039325
1739209714.4465501;-45.120503652039325
1739209714.446557;-38.13080360867914
1739209714.446564;-38.13080360867914
1739209714.4465709;-33.981070128970906
1739209714.446578;-35.57807855764607
1739209714.446585;-38.13080360867914
1739209714.4465919;-45.120503652039325
1739209714.4465988;-38.13080360867914
1739209714.446606;-45.120503652039325
1739209714.4466128;-45.120503652039325
1739209714.4466197;-38.13080360867914
1739209714.4466267;-45.120503652039325
1739209714.4466338;-45.120503652039325
1739209714.4466407;-38.13080360867914
1739209714.4466476;-45.120503652039325
1739209714.4466546;-38.13080360867914
1739209714.4466617;-38.13080360867914
1739209714.4466686;-38.13080360867914
1739209714.4466755;-32.816014438256545
1739209714.4466825;-38.13080360867914
1739209714.4466896;-45.120503652039325
1739209714.4466965;-38.13080360867914
1739209714.4467034;-33.981070128970906
1739209714.4467103;-33.981070128970906
1739209714.4467175;-45.120503652039325
1739209714.4467244;-38.13080360867914
1739209714.4467313;-35.57807855764607
1739209714.4467382;-38.13080360867914
1739209714.4467454;-45.120503652039325
1739209714.4467523;-38.13080360867914
1739209714.4467592;-38.13080360867914
1739209714.4467661;-45.120503652039325
1739209714.4467733;-38.13080360867914
1739209714.4467802;-38.13080360867914
1739209714.446787;-45.120503652039325
1739209714.446794;-38.13080360867914
1739209714.4468012;-45.120503652039325
1739209714.446808;-38.13080360867914
1739209714.446815;-38.13080360867914
1739209714.446822;-38.13080360867914
1739209714.446829;-45.120503652039325
1739209714.446836;-45.120503652039325
1739209714.446843;-38.13080360867914
1739209714.4468498;-28.58837851428586
1739209714.446857;-45.120503652039325
1739209714.446864;-38.13080360867914
1739209714.4468708;-38.13080360867914
1739209714.4468777;-45.120503652039325
1739209714.4468849;-38.13080360867914
1739209714.4468918;-38.13080360867914
1739209714.4468987;-45.120503652039325
1739209714.4469056;-28.992665084841942
1739209714.4469128;-38.13080360867914
1739209714.4469197;-38.13080360867914
1739209714.4469266;-45.120503652039325
1739209714.4469335;-33.981070128970906
1739209714.4469407;-38.13080360867914
1739209714.4469476;-45.120503652039325
1739209714.4469545;-45.120503652039325
1739209714.4469614;-33.981070128970906
1739209714.4469686;-35.57807855764607
1739209714.4469755;-45.120503652039325
1739209714.4469824;-45.120503652039325
1739209714.4469893;-38.13080360867914
1739209714.4469965;-33.981070128970906
1739209714.4470034;-38.13080360867914
1739209714.4470103;-45.120503652039325
1739209714.4470172;-27.267205301931607
1739209714.4470243;-38.13080360867914
1739209714.4470313;-45.120503652039325
1739209714.4470382;-45.120503652039325
1739209714.447045;-38.13080360867914
1739209714.4470522;-45.120503652039325
1739209714.4470592;-38.13080360867914
1739209714.447066;-38.13080360867914
1739209714.447073;-38.13080360867914
1739209714.4470801;-38.13080360867914
1739209714.447087;-38.13080360867914
1739209714.447094;-45.120503652039325
1739209714.4471009;-38.13080360867914
1739209714.4471078;-38.13080360867914
1739209714.447115;-45.120503652039325
1739209714.4471219;-38.13080360867914
1739209714.4471288;-28.992665084841942
1739209714.4471357;-35.57807855764607
1739209714.4471428;-38.13080360867914
1739209714.4471498;-35.57807855764607
1739209714.4471567;-32.816014438256545
1739209714.4471636;-45.120503652039325
1739209714.4471707;-45.120503652039325
1739209714.4471776;-45.120503652039325
1739209714.4471846;-38.13080360867914
1739209714.4471915;-45.120503652039325
1739209714.4471986;-45.120503652039325
1739209714.4472055;-38.13080360867914
1739209714.4472125;-38.13080360867914
1739209714.4472194;-45.120503652039325
1739209714.4472265;-33.981070128970906
1739209714.4472334;-38.13080360867914
1739209714.4472404;-45.120503652039325
1739209714.4472473;-38.13080360867914
1739209714.4472544;-45.120503652039325
1739209714.4472613;-38.13080360867914
1739209714.4472682;-38.13080360867914
1739209714.4472752;-45.120503652039325
1739209714.4472823;-33.981070128970906
1739209714.4472892;-38.13080360867914
1739209714.4472961;-38.13080360867914
1739209714.447303;-33.981070128970906
1739209714.4473102;-45.120503652039325
1739209714.4473171;-45.120503652039325
1739209714.447324;-45.120503652039325
1739209714.447331;-45.120503652039325
1739209714.447338;-45.120503652039325
1739209714.447345;-35.57807855764607
1739209714.447352;-45.120503652039325
1739209714.4473588;-45.120503652039325
1739209714.447366;-38.13080360867914
1739209714.447373;-38.13080360867914
1739209714.4473798;-45.120503652039325
1739209714.4473867;-45.120503652039325
1739209714.447394;-45.120503652039325
1739209714.4474008;-38.13080360867914
1739209714.4474077;-32.816014438256545
1739209714.4474146;-30.49652367304973
1739209714.4474218;-38.13080360867914
1739209714.4474287;-38.13080360867914
1739209714.4474356;-45.120503652039325
1739209714.4474425;-38.13080360867914
1739209714.4474497;-45.120503652039325
1739209714.4474566;-35.57807855764607
1739209714.4474635;-45.120503652039325
1739209714.4474704;-38.13080360867914
1739209714.4474776;-35.57807855764607
1739209714.4474845;-35.57807855764607
1739209714.4474914;-45.120503652039325
1739209714.4474983;-45.120503652039325
1739209714.4475055;-45.120503652039325
1739209714.4475124;-45.120503652039325
1739209714.4475193;-32.816014438256545
1739209714.4475262;-31.141103565318893
1739209714.4475334;-38.13080360867914
1739209714.4475403;-45.120503652039325
1739209714.4475472;-38.13080360867914
1739209714.447554;-38.13080360867914
1739209714.4475613;-45.120503652039325
1739209714.4475682;-35.57807855764607
1739209714.447575;-45.120503652039325
1739209714.447582;-45.120503652039325
1739209714.4475892;-45.120503652039325
1739209714.447596;-38.13080360867914
1739209714.447603;-38.13080360867914
1739209714.44761;-38.13080360867914
1739209714.447617;-38.13080360867914
1739209714.447624;-45.120503652039325
1739209714.447631;-45.120503652039325
1739209714.4476378;-38.13080360867914
1739209714.447645;-45.120503652039325
1739209714.4476519;-35.57807855764607
1739209714.4476588;-45.120503652039325
1739209714.4476657;-45.120503652039325
1739209714.4476728;-38.13080360867914
1739209714.4476798;-38.13080360867914
1739209714.4476867;-38.13080360867914
1739209714.4476936;-45.120503652039325
1739209714.4477005;-45.120503652039325
1739209714.4477077;-38.13080360867914
1739209714.4477146;-45.120503652039325
1739209714.4477215;-35.57807855764607
1739209714.4477284;-38.13080360867914
1739209714.4477355;-45.120503652039325
1739209714.4477425;-45.120503652039325
1739209714.4477494;-45.120503652039325
1739209714.4477563;-38.13080360867914
1739209714.4477634;-38.13080360867914
