CAN Message; 0x1bb:000091caf0cf4dc7
1739209709.7564378;-38.13080360867914
1739209709.7564406;-45.120503652039325
1739209709.7564433;-45.120503652039325
1739209709.7564461;-33.981070128970906
1739209709.756449;-33.981070128970906
1739209709.7564516;-45.120503652039325
1739209709.7564545;-45.120503652039325
1739209709.7564573;-45.120503652039325
1739209709.75646;-38.13080360867914
1739209709.7564628;-35.57807855764607
1739209709.7564657;-38.13080360867914
1739209709.7564683;-38.13080360867914
1739209709.7564712;-38.13080360867914
1739209709.756474;-35.57807855764607
1739209709.7564769;-38.13080360867914
1739209709.7564795;-45.120503652039325
1739209709.7564824;-38.13080360867914
1739209709.7564852;-35.57807855764607
1739209709.7564878;-45.120503652039325
1739209709.7564907;-38.13080360867914
1739209709.7564936;-35.57807855764607
1739209709.7564962;-35.57807855764607
1739209709.756499;-38.13080360867914
1739209709.756502;-45.120503652039325
1739209709.7565045;-38.13080360867914
1739209709.7565074;-38.13080360867914
1739209709.7565103;-38.13080360867914
1739209709.756513;-45.120503652039325
1739209709.7565157;-38.13080360867914
1739209709.7565186;-45.120503652039325
1739209709.7565215;-45.120503652039325
1739209709.756524;-45.120503652039325
1739209709.756527;-38.13080360867914
1739209709.7565298;-35.57807855764607
1739209709.7565324;-45.120503652039325
1739209709.7565353;-45.120503652039325
1739209709.7565382;-33.981070128970906
1739209709.7565408;-38.13080360867914
1739209709.7565436;-38.13080360867914
1739209709.7565465;-38.13080360867914
1739209709.7565494;-38.13080360867914
1739209709.756552;-45.120503652039325
1739209709.7565548;-38.13080360867914
1739209709.7565577;-38.13080360867914
1739209709.7565603;-38.13080360867914
1739209709.7565632;-45.120503652039325
1739209709.756566;-45.120503652039325
1739209709.7565687;-45.120503652039325
1739209709.7565715;-45.120503652039325
1739209709.7565744;-45.120503652039325
1739209709.756577;-45.120503652039325
1739209709.7565799;-38.13080360867914
1739209709.7565827;-38.13080360867914
1739209709.7565856;-45.120503652039325
1739209709.7565882;-38.13080360867914
1739209709.756591;-32.816014438256545
1739209709.756594;-45.120503652039325
1739209709.7565966;-38.13080360867914
1739209709.7565994;-45.120503652039325
1739209709.7566023;-38.13080360867914
1739209709.756605;-30.49652367304973
1739209709.7566078;-45.120503652039325
1739209709.7566106;-38.13080360867914
1739209709.7566133;-38.13080360867914
1739209709.756616;-38.13080360867914
1739209709.756619;-45.120503652039325
1739209709.7566218;-45.120503652039325
1739209709.7566245;-45.120503652039325
1739209709.7566273;-28.58837851428586
1739209709.7566302;-45.120503652039325
1739209709.7566328;-38.13080360867914
1739209709.7566357;-35.57807855764607
1739209709.7566385;-38.13080360867914
1739209709.7566411;-38.13080360867914
1739209709.756644;-35.57807855764607
1739209709.7566469;-45.120503652039325
1739209709.7566497;-45.120503652039325
1739209709.7566524;-45.120503652039325
1739209709.7566552;-38.13080360867914
1739209709.756658;-45.120503652039325
1739209709.7566607;-33.981070128970906
1739209709.7566636;-35.57807855764607
1739209709.7566664;-38.13080360867914
1739209709.756669;-38.13080360867914
1739209709.756672;-38.13080360867914
1739209709.7566748;-35.57807855764607
1739209709.7566774;-38.13080360867914
1739209709.7566803;-45.120503652039325
1739209709.756683;-38.13080360867914
1739209709.756686;-33.981070128970906
1739209709.7566886;-38.13080360867914
1739209709.7566915;-45.120503652039325
1739209709.7566943;-28.992665084841942
1739209709.756697;-35.57807855764607
1739209709.7566998;-38.13080360867914
1739209709.7567027;-38.13080360867914
1739209709.7567053;-33.981070128970906
1739209709.7567081;-38.13080360867914
1739209709.756711;-38.13080360867914
1739209709.7567136;-38.13080360867914
1739209709.7567165;-31.14110356531892
1739209709.7567194;-45.120503652039325
1739209709.7567222;-38.13080360867914
1739209709.7567248;-45.120503652039325
1739209709.7567277;-45.120503652039325
1739209709.7567306;-35.57807855764607
1739209709.7567332;-38.13080360867914
1739209709.756736;-35.57807855764607
1739209709.756739;-45.120503652039325
1739209709.7567415;-38.13080360867914
1739209709.7567444;-38.13080360867914
1739209709.7567472;-35.57807855764607
1739209709.7567499;-38.13080360867914
1739209709.7567527;-45.120503652039325
1739209709.7567556;-35.57807855764607
1739209709.7567585;-35.57807855764607
1739209709.756761;-38.13080360867914
1739209709.756764;-38.13080360867914
1739209709.7567668;-45.120503652039325
1739209709.7567694;-45.120503652039325
1739209709.7567723;-45.120503652039325
1739209709.7567751;-45.120503652039325
1739209709.7567778;-45.120503652039325
1739209709.7567806;-38.13080360867914
1739209709.7567835;-45.120503652039325
1739209709.756786;-38.13080360867914
1739209709.756789;-38.13080360867914
1739209709.7567918;-38.13080360867914
1739209709.7567947;-38.13080360867914
1739209709.7567973;-32.816014438256545
1739209709.7568002;-38.13080360867914
1739209709.756803;-45.120503652039325
1739209709.7568057;-33.981070128970906
1739209709.7568085;-38.13080360867914
1739209709.7568114;-45.120503652039325
1739209709.756814;-45.120503652039325
1739209709.7568169;-33.981070128970906
1739209709.7568197;-38.13080360867914
1739209709.7568223;-38.13080360867914
1739209709.7568252;-45.120503652039325
1739209709.756828;-45.120503652039325
1739209709.756831;-38.13080360867914
1739209709.7568336;-38.13080360867914
1739209709.7568364;-45.120503652039325
1739209709.7568393;-45.120503652039325
1739209709.756842;-35.57807855764607
1739209709.7568448;-45.120503652039325
1739209709.7568476;-45.120503652039325
1739209709.7568502;-38.13080360867914
1739209709.756853;-38.13080360867914
1739209709.756856;-38.13080360867914
1739209709.7568588;-38.13080360867914
1739209709.7568614;-38.13080360867914
1739209709.7568643;-45.120503652039325
1739209709.7568672;-38.13080360867914
1739209709.7568698;-38.13080360867914
1739209709.7568727;-45.120503652039325
1739209709.7568755;-38.13080360867914
1739209709.7568781;-38.13080360867914
1739209709.756881;-38.13080360867914
1739209709.7568839;-38.13080360867914
1739209709.7568865;-38.13080360867914
1739209709.7568893;-38.13080360867914
1739209709.7568922;-45.120503652039325
1739209709.756895;-45.120503652039325
1739209709.7568977;-45.120503652039325
1739209709.7569005;-38.13080360867914
1739209709.7569034;-35.57807855764607
1739209709.756906;-45.120503652039325
1739209709.756909;-45.120503652039325
1739209709.7569118;-38.13080360867914
1739209709.7569144;-35.57807855764607
1739209709.7569172;-45.120503652039325
1739209709.75692;-45.120503652039325
1739209709.7569227;-45.120503652039325
1739209709.7569256;-45.120503652039325
1739209709.7569284;-38.13080360867914
1739209709.7569313;-38.13080360867914
1739209709.756934;-45.120503652039325
1739209709.7569368;-45.120503652039325
1739209709.7569396;-45.120503652039325
1739209709.7569423;-35.57807855764607
1739209709.7569451;-33.981070128970906
1739209709.756948;-45.120503652039325
1739209709.7569506;-45.120503652039325
1739209709.7569535;-45.120503652039325
1739209709.7569563;-35.57807855764607
1739209709.756959;-38.13080360867914
1739209709.7569618;-38.13080360867914
1739209709.7569647;-45.120503652039325
1739209709.7569675;-45.120503652039325
1739209709.7569702;-45.120503652039325
1739209709.756973;-45.120503652039325
1739209709.756976;-35.57807855764607
1739209709.7569785;-45.120503652039325
1739209709.7569814;-45.120503652039325
1739209709.7569842;-33.981070128970906
1739209709.7569869;-30.49652367304973
1739209709.7569897;-33.981070128970906
1739209709.7569926;-45.120503652039325
1739209709.7569952;-38.13080360867914
1739209709.756998;-38.13080360867914
1739209709.757001;-38.13080360867914
1739209709.7570038;-45.120503652039325
1739209709.7570064;-35.57807855764607
1739209709.7570093;-38.13080360867914
1739209709.7570121;-38.13080360867914
1739209709.7570148;-35.57807855764607
1739209709.7570176;-38.13080360867914
1739209709.7570205;-38.13080360867914
1739209709.757023;-45.120503652039325
1739209709.757026;-35.57807855764607
1739209709.7570288;-45.120503652039325
1739209709.7570314;-45.120503652039325
1739209709.7570343;-45.120503652039325
1739209709.7570372;-45.120503652039325
1739209709.75704;-45.120503652039325
1739209709.7570426;-38.13080360867914
1739209709.7570455;-38.13080360867914
1739209709.7570484;-45.120503652039325
1739209709.757051;-45.120503652039325
1739209709.7570539;-38.13080360867914
1739209709.7570567;-31.141103565318915
1739209709.7570593;-38.13080360867914
1739209709.7570622;-45.120503652039325
1739209709.757065;-45.120503652039325
1739209709.757068;-45.120503652039325
1739209709.7570705;-45.120503652039325
1739209709.7570734;-35.57807855764607
1739209709.7570763;-38.13080360867914
1739209709.757079;-32.816014438256545
1739209709.7570817;-33.981070128970906
1739209709.7570846;-45.120503652039325
1739209709.7570872;-38.13080360867914
1739209709.75709;-38.13080360867914
1739209709.757093;-38.13080360867914
1739209709.7570956;-45.120503652039325
1739209709.7570984;-33.981070128970906
1739209709.7571013;-31.141103565318915
1739209709.7571042;-38.13080360867914
1739209709.7571068;-45.120503652039325
1739209709.7571096;-38.13080360867914
1739209709.7571125;-33.981070128970906
1739209709.7571151;-45.120503652039325
1739209709.757118;-38.13080360867914
1739209709.7571208;-38.13080360867914
1739209709.7571235;-33.981070128970906
1739209709.7571263;-45.120503652039325
1739209709.7571292;-45.120503652039325
1739209709.7571318;-45.120503652039325
1739209709.7571347;-45.120503652039325
1739209709.7571375;-45.120503652039325
1739209709.7571404;-38.13080360867914
1739209709.757143;-32.816014438256545
1739209709.757146;-38.13080360867914
1739209709.7571487;-45.120503652039325
1739209709.7571514;-45.120503652039325
1739209709.7571542;-35.57807855764607
1739209709.757157;-38.13080360867914
1739209709.7571597;-45.120503652039325
1739209709.7571626;-38.13080360867914
1739209709.7571654;-38.13080360867914
1739209709.757168;-31.141103565318915
1739209709.757171;-45.120503652039325
1739209709.7571738;-38.13080360867914
1739209709.7571766;-35.57807855764607
1739209709.7571793;-38.13080360867914
1739209709.7571821;-45.120503652039325
1739209709.757185;-33.981070128970906
1739209709.7571876;-33.981070128970906
1739209709.7571905;-31.141103565318915
1739209709.7571933;-45.120503652039325
1739209709.757196;-45.120503652039325
1739209709.7571988;-35.57807855764607
1739209709.7572017;-38.13080360867914
1739209709.7572043;-45.120503652039325
1739209709.7572072;-45.120503652039325
1739209709.75721;-38.13080360867914
1739209709.7572129;-29.438486411369347
1739209709.7572155;-45.120503652039325
1739209709.7572184;-33.981070128970906
1739209709.7572212;-45.120503652039325
1739209709.7572238;-33.981070128970906
1739209709.7572267;-38.13080360867914
1739209709.7572296;-35.57807855764607
1739209709.7572322;-38.13080360867914
1739209709.757235;-27.267205301931607
1739209709.757238;-38.13080360867914
1739209709.7572405;-38.13080360867914
1739209709.7572434;-38.13080360867914
1739209709.7572463;-45.120503652039325
1739209709.757249;-45.120503652039325
1739209709.7572517;-38.13080360867914
1739209709.7572546;-38.13080360867914
1739209709.7572575;-35.57807855764607
1739209709.75726;-45.120503652039325
1739209709.757263;-45.120503652039325
1739209709.7572658;-45.120503652039325
1739209709.7572684;-45.120503652039325
1739209709.7572713;-45.120503652039325
1739209709.7572742;-38.13080360867914
1739209709.757277;-38.13080360867914
1739209709.7572796;-33.981070128970906
1739209709.7572825;-35.57807855764607
1739209709.7572854;-45.120503652039325
1739209709.757288;-45.120503652039325
1739209709.7572908;-45.120503652039325
1739209709.7572937;-38.13080360867914
1739209709.7572963;-38.13080360867914
1739209709.7572992;-45.120503652039325
1739209709.757302;-45.120503652039325
1739209709.7573047;-45.120503652039325
1739209709.7573075;-38.13080360867914
1739209709.7573104;-45.120503652039325
1739209709.7573133;-38.13080360867914
1739209709.7573159;-38.13080360867914
1739209709.7573187;-45.120503652039325
1739209709.7573216;-38.13080360867914
1739209709.7573242;-45.120503652039325
1739209709.757327;-45.120503652039325
1739209709.75733;-38.13080360867914
1739209709.7573326;-45.120503652039325
1739209709.7573354;-38.13080360867914
1739209709.7573383;-45.120503652039325
1739209709.757341;-33.981070128970906
1739209709.7573438;-38.13080360867914
1739209709.7573466;-38.13080360867914
1739209709.7573495;-45.120503652039325
1739209709.757352;-38.13080360867914
1739209709.757355;-45.120503652039325
1739209709.7573578;-38.13080360867914
1739209709.7573605;-45.120503652039325
1739209709.7573633;-45.120503652039325
1739209709.7573662;-38.13080360867914
1739209709.7573688;-45.120503652039325
1739209709.7573717;-38.13080360867914
1739209709.7573745;-38.13080360867914
1739209709.7573771;-45.120503652039325
1739209709.75738;-45.120503652039325
1739209709.7573829;-38.13080360867914
1739209709.7573857;-38.13080360867914
1739209709.7573884;-38.13080360867914
1739209709.7573912;-35.57807855764607
1739209709.757394;-38.13080360867914
1739209709.7573967;-45.120503652039325
1739209709.7573996;-45.120503652039325
1739209709.7574024;-38.13080360867914
1739209709.757405;-38.13080360867914
1739209709.757408;-45.120503652039325
1739209709.7574108;-38.13080360867914
1739209709.7574134;-38.13080360867914
1739209709.7574162;-38.13080360867914
1739209709.757419;-38.13080360867914
1739209709.757422;-45.120503652039325
1739209709.7574246;-45.120503652039325
1739209709.7574275;-38.13080360867914
1739209709.7574303;-33.981070128970906
1739209709.757433;-45.120503652039325
1739209709.7574358;-35.57807855764607
1739209709.7574387;-32.816014438256545
1739209709.7574413;-45.120503652039325
1739209709.7574441;-45.120503652039325
1739209709.757447;-35.57807855764607
1739209709.7574496;-33.981070128970906
1739209709.7574525;-45.120503652039325
1739209709.7574553;-33.981070128970906
1739209709.7574582;-38.13080360867914
1739209709.7574608;-45.120503652039325
1739209709.7574637;-45.120503652039325
1739209709.7574666;-38.13080360867914
1739209709.7574692;-38.13080360867914
1739209709.757472;-45.120503652039325
1739209709.757475;-32.816014438256545
1739209709.7574775;-38.13080360867914
1739209709.7574804;-38.13080360867914
1739209709.7574832;-45.120503652039325
1739209709.757486;-38.13080360867914
1739209709.7574887;-38.13080360867914
1739209709.7574916;-38.13080360867914
1739209709.7574944;-45.120503652039325
1739209709.757497;-45.120503652039325
1739209709.7575;-38.13080360867914
1739209709.7575028;-38.13080360867914
1739209709.7575054;-45.120503652039325
1739209709.7575083;-45.120503652039325
1739209709.7575111;-38.13080360867914
1739209709.7575138;-45.120503652039325
1739209709.7575166;-35.57807855764607
1739209709.7575195;-45.120503652039325
1739209709.7575223;-45.120503652039325
1739209709.757525;-33.981070128970906
1739209709.7575278;-32.816014438256545
1739209709.7575307;-35.57807855764607
1739209709.7575333;-45.120503652039325
1739209709.7575362;-38.13080360867914
1739209709.757539;-45.120503652039325
1739209709.7575417;-38.13080360867914
1739209709.7575445;-45.120503652039325
1739209709.7575474;-38.13080360867914
1739209709.75755;-38.13080360867914
1739209709.7575529;-45.120503652039325
1739209709.7575557;-45.120503652039325
1739209709.7575586;-45.120503652039325
1739209709.7575612;-32.816014438256545
1739209709.757564;-38.13080360867914
1739209709.757567;-45.120503652039325
1739209709.7575696;-45.120503652039325
1739209709.7575724;-45.120503652039325
1739209709.7575753;-33.981070128970906
1739209709.757578;-38.13080360867914
1739209709.7575808;-38.13080360867914
1739209709.7575836;-38.13080360867914
1739209709.7575862;-38.13080360867914
1739209709.757589;-33.981070128970906
1739209709.757592;-45.120503652039325
1739209709.7575948;-45.120503652039325
1739209709.7575974;-33.981070128970906
1739209709.7576003;-45.120503652039325
1739209709.7576032;-45.120503652039325
1739209709.7576058;-45.120503652039325
1739209709.7576087;-38.13080360867914
1739209709.7576115;-45.120503652039325
1739209709.7576141;-45.120503652039325
1739209709.757617;-45.120503652039325
1739209709.7576199;-38.13080360867914
1739209709.7576225;-35.57807855764607
1739209709.7576253;-38.13080360867914
1739209709.7576282;-38.13080360867914
1739209709.757631;-45.120503652039325
1739209709.7576337;-45.120503652039325
1739209709.7576365;-38.13080360867914
1739209709.7576394;-35.57807855764607
1739209709.757642;-31.141103565318915
1739209709.757645;-38.13080360867914
1739209709.7576478;-45.120503652039325
1739209709.7576504;-45.120503652039325
1739209709.7576532;-33.981070128970906
1739209709.757656;-45.120503652039325
1739209709.757659;-45.120503652039325
1739209709.7576616;-45.120503652039325
1739209709.7576644;-38.13080360867914
1739209709.7576673;-45.120503652039325
1739209709.75767;-45.120503652039325
1739209709.7576728;-45.120503652039325
1739209709.7576756;-38.13080360867914
1739209709.7576783;-38.13080360867914
1739209709.7576811;-45.120503652039325
1739209709.757684;-45.120503652039325
1739209709.7576866;-33.981070128970906
1739209709.7576895;-38.13080360867914
1739209709.7576923;-38.13080360867914
1739209709.7576952;-45.120503652039325
1739209709.7576978;-38.13080360867914
1739209709.7577007;-38.13080360867914
1739209709.7577035;-38.13080360867914
1739209709.7577062;-45.120503652039325
1739209709.757709;-45.120503652039325
1739209709.757712;-38.13080360867914
1739209709.7577145;-45.120503652039325
1739209709.7577174;-38.13080360867914
1739209709.7577202;-33.981070128970906
1739209709.7577229;-45.120503652039325
1739209709.7577257;-45.120503652039325
1739209709.7577286;-45.120503652039325
1739209709.7577314;-45.120503652039325
1739209709.757734;-38.13080360867914
1739209709.757737;-45.120503652039325
1739209709.7577398;-45.120503652039325
1739209709.7577424;-33.981070128970906
1739209709.7577453;-38.13080360867914
1739209709.7577481;-38.13080360867914
1739209709.7577507;-45.120503652039325
1739209709.7577536;-31.141103565318915
1739209709.7577565;-35.57807855764607
1739209709.757759;-38.13080360867914
1739209709.757762;-45.120503652039325
1739209709.7577648;-45.120503652039325
1739209709.7577677;-35.57807855764607
1739209709.7577703;-38.13080360867914
1739209709.7577732;-45.120503652039325
1739209709.757776;-38.13080360867914
1739209709.7577786;-33.981070128970906
1739209709.7577815;-35.57807855764607
1739209709.7577844;-45.120503652039325
1739209709.757787;-33.981070128970906
1739209709.7577899;-38.13080360867914
1739209709.7577927;-38.13080360867914
1739209709.7577953;-45.120503652039325
1739209709.7577982;-28.992665084841942
1739209709.757801;-33.981070128970906
1739209709.757804;-45.120503652039325
1739209709.7578065;-35.57807855764607
1739209709.7578094;-33.981070128970906
1739209709.7578123;-38.13080360867914
1739209709.757815;-38.13080360867914
1739209709.7578177;-32.816014438256545
1739209709.7578206;-38.13080360867914
1739209709.7578232;-45.120503652039325
1739209709.757826;-38.13080360867914
1739209709.757829;-45.120503652039325
1739209709.7578316;-45.120503652039325
1739209709.7578344;-38.13080360867914
1739209709.7578373;-38.13080360867914
1739209709.7578402;-45.120503652039325
1739209709.7578428;-31.141103565318915
1739209709.7578456;-32.816014438256545
1739209709.7578485;-45.120503652039325
1739209709.7578511;-38.13080360867914
1739209709.757854;-32.816014438256545
1739209709.7578568;-38.13080360867914
1739209709.7578595;-35.57807855764607
1739209709.7578623;-38.13080360867914
1739209709.7578652;-45.120503652039325
1739209709.757868;-38.13080360867914
1739209709.7578707;-38.13080360867914
1739209709.7578735;-45.120503652039325
1739209709.7578764;-45.120503652039325
1739209709.757879;-45.120503652039325
1739209709.7578819;-38.13080360867914
1739209709.7578847;-38.13080360867914
1739209709.7578874;-45.120503652039325
1739209709.7578902;-38.13080360867914
1739209709.757893;-38.13080360867914
1739209709.7578957;-45.120503652039325
1739209709.7578986;-45.120503652039325
1739209709.7579014;-45.120503652039325
1739209709.7579043;-45.120503652039325
1739209709.757907;-45.120503652039325
1739209709.7579098;-35.57807855764607
1739209709.7579126;-28.21854285175415
1739209709.7579153;-45.120503652039325
1739209709.7579181;-45.120503652039325
1739209709.757921;-35.57807855764607
1739209709.7579236;-32.816014438256545
1739209709.7579265;-45.120503652039325
1739209709.7579293;-45.120503652039325
1739209709.757932;-45.120503652039325
1739209709.7579348;-45.120503652039325
1739209709.7579377;-38.13080360867914
1739209709.7579405;-45.120503652039325
1739209709.7579432;-38.13080360867914
1739209709.757946;-32.816014438256545
1739209709.7579489;-33.981070128970906
1739209709.7579515;-45.120503652039325
1739209709.7579544;-32.816014438256545
1739209709.7579572;-26.035653463252796
1739209709.7579598;-35.57807855764607
1739209709.7579627;-45.120503652039325
1739209709.7579656;-35.57807855764607
1739209709.7579682;-35.57807855764607
1739209709.757971;-38.13080360867914
1739209709.757974;-38.13080360867914
1739209709.7579768;-45.120503652039325
1739209709.7579794;-45.120503652039325
1739209709.7579823;-45.120503652039325
1739209709.757985;-45.120503652039325
1739209709.7579877;-45.120503652039325
1739209709.7579906;-33.981070128970906
1739209709.7579935;-33.981070128970906
1739209709.757996;-45.120503652039325
1739209709.757999;-38.13080360867914
1739209709.7580018;-33.981070128970906
1739209709.7580044;-38.13080360867914
1739209709.7580073;-35.57807855764607
1739209709.7580101;-38.13080360867914
1739209709.758013;-38.13080360867914
1739209709.7580156;-45.120503652039325
1739209709.7580185;-45.120503652039325
1739209709.7580214;-45.120503652039325
1739209709.758024;-45.120503652039325
1739209709.7580268;-45.120503652039325
1739209709.7580297;-45.120503652039325
1739209709.7580323;-45.120503652039325
1739209709.7580352;-38.13080360867914
1739209709.758038;-35.57807855764607
1739209709.7580407;-45.120503652039325
1739209709.7580435;-45.120503652039325
1739209709.7580464;-45.120503652039325
1739209709.7580492;-45.120503652039325
1739209709.7580519;-38.13080360867914
1739209709.7580547;-38.13080360867914
1739209709.7580576;-45.120503652039325
1739209709.7580602;-38.13080360867914
1739209709.758063;-38.13080360867914
1739209709.758066;-38.13080360867914
1739209709.7580686;-38.13080360867914
1739209709.7580714;-45.120503652039325
1739209709.7580743;-45.120503652039325
1739209709.7580771;-45.120503652039325
1739209709.7580798;-38.13080360867914
1739209709.7580826;-38.13080360867914
1739209709.7580855;-45.120503652039325
1739209709.758088;-45.120503652039325
1739209709.758091;-45.120503652039325
1739209709.7580938;-45.120503652039325
1739209709.7580965;-33.981070128970906
1739209709.7580993;-33.981070128970906
1739209709.7581022;-45.120503652039325
1739209709.7581048;-38.13080360867914
1739209709.7581077;-35.57807855764607
1739209709.7581105;-38.13080360867914
1739209709.7581134;-38.13080360867914
1739209709.758116;-38.13080360867914
1739209709.7581189;-45.120503652039325
1739209709.7581217;-38.13080360867914
1739209709.7581244;-35.57807855764607
1739209709.7581272;-38.13080360867914
1739209709.75813;-45.120503652039325
1739209709.7581327;-45.120503652039325
1739209709.7581356;-38.13080360867914
1739209709.7581384;-45.120503652039325
1739209709.758141;-45.120503652039325
1739209709.758144;-33.981070128970906
1739209709.7581468;-45.120503652039325
1739209709.7581496;-35.57807855764607
1739209709.7581522;-45.120503652039325
1739209709.758155;-38.13080360867914
1739209709.758158;-32.816014438256545
1739209709.7581606;-38.13080360867914
1739209709.7581635;-45.120503652039325
1739209709.7581663;-38.13080360867914
1739209709.758169;-33.981070128970906
1739209709.7581718;-38.13080360867914
1739209709.7581747;-45.120503652039325
1739209709.7581773;-45.120503652039325
1739209709.7581801;-38.13080360867914
1739209709.758183;-45.120503652039325
1739209709.7581859;-45.120503652039325
1739209709.7581885;-38.13080360867914
1739209709.7581913;-38.13080360867914
1739209709.7581942;-38.13080360867914
1739209709.7581968;-45.120503652039325
1739209709.7581997;-38.13080360867914
1739209709.7582026;-32.816014438256545
1739209709.7582052;-38.13080360867914
1739209709.758208;-38.13080360867914
1739209709.758211;-45.120503652039325
1739209709.7582138;-45.120503652039325
1739209709.7582164;-45.120503652039325
1739209709.7582192;-35.57807855764607
1739209709.758222;-38.13080360867914
1739209709.7582247;-45.120503652039325
1739209709.7582276;-38.13080360867914
1739209709.7582304;-38.13080360867914
1739209709.758233;-45.120503652039325
1739209709.758236;-45.120503652039325
1739209709.7582388;-38.13080360867914
1739209709.7582417;-45.120503652039325
1739209709.7582443;-45.120503652039325
1739209709.7582471;-45.120503652039325
1739209709.75825;-45.120503652039325
1739209709.7582526;-45.120503652039325
1739209709.7582555;-45.120503652039325
1739209709.7582583;-45.120503652039325
1739209709.758261;-45.120503652039325
1739209709.7582638;-38.13080360867914
1739209709.7582667;-45.120503652039325
1739209709.7582695;-45.120503652039325
1739209709.7582722;-33.981070128970906
1739209709.758275;-38.13080360867914
1739209709.758278;-45.120503652039325
1739209709.7582805;-38.13080360867914
1739209709.7582834;-38.13080360867914
1739209709.7582862;-45.120503652039325
1739209709.7582889;-45.120503652039325
1739209709.7582917;-35.57807855764607
1739209709.7582946;-38.13080360867914
1739209709.7582974;-45.120503652039325
1739209709.7583;-33.981070128970906
1739209709.758303;-35.57807855764607
1739209709.7583058;-38.13080360867914
1739209709.7583084;-45.120503652039325
1739209709.7583113;-33.981070128970906
1739209709.7583141;-38.13080360867914
1739209709.7583168;-32.816014438256545
1739209709.7583196;-31.141103565318915
1739209709.7583225;-45.120503652039325
1739209709.7583253;-45.120503652039325
1739209709.758328;-38.13080360867914
1739209709.7583308;-32.816014438256545
1739209709.7583337;-45.120503652039325
1739209709.7583363;-45.120503652039325
1739209709.7583392;-45.120503652039325
1739209709.758342;-45.120503652039325
1739209709.7583447;-45.120503652039325
1739209709.7583475;-45.120503652039325
1739209709.7583504;-45.120503652039325
1739209709.7583532;-38.13080360867914
1739209709.7583559;-35.57807855764607
1739209709.7583587;-45.120503652039325
1739209709.7583616;-45.120503652039325
1739209709.7583642;-45.120503652039325
1739209709.758367;-38.13080360867914
1739209709.75837;-45.120503652039325
1739209709.7583725;-33.981070128970906
1739209709.7583754;-35.57807855764607
1739209709.7583783;-38.13080360867914
1739209709.7583811;-45.120503652039325
1739209709.7583838;-45.120503652039325
1739209709.7583866;-45.120503652039325
1739209709.7583895;-45.120503652039325
1739209709.758392;-33.981070128970906
1739209709.758395;-38.13080360867914
1739209709.7583978;-45.120503652039325
1739209709.7584004;-45.120503652039325
1739209709.7584033;-32.816014438256545
1739209709.7584062;-45.120503652039325
1739209709.758409;-38.13080360867914
1739209709.7584116;-33.981070128970906
1739209709.7584145;-35.57807855764607
1739209709.7584174;-45.120503652039325
1739209709.75842;-38.13080360867914
1739209709.7584229;-35.57807855764607
1739209709.7584257;-45.120503652039325
1739209709.7584283;-32.816014438256545
1739209709.7584312;-26.991370085610736
1739209709.758434;-38.13080360867914
1739209709.758437;-45.120503652039325
1739209709.7584395;-38.13080360867914
1739209709.7584424;-35.57807855764607
1739209709.7584453;-45.120503652039325
1739209709.758448;-45.120503652039325
1739209709.7584507;-45.120503652039325
1739209709.7584536;-35.57807855764607
1739209709.7584562;-38.13080360867914
1739209709.758459;-45.120503652039325
1739209709.758462;-45.120503652039325
1739209709.7584648;-45.120503652039325
1739209709.7584674;-45.120503652039325
1739209709.7584703;-45.120503652039325
1739209709.7584732;-38.13080360867914
1739209709.7584758;-32.816014438256545
1739209709.7584786;-45.120503652039325
1739209709.7584815;-45.120503652039325
1739209709.7584841;-38.13080360867914
1739209709.758487;-38.13080360867914
1739209709.7584898;-38.13080360867914
1739209709.7584927;-38.13080360867914
1739209709.7584953;-45.120503652039325
1739209709.7584982;-38.13080360867914
1739209709.758501;-38.13080360867914
1739209709.7585037;-38.13080360867914
1739209709.7585065;-38.13080360867914
1739209709.7585094;-45.120503652039325
1739209709.758512;-38.13080360867914
1739209709.758515;-35.57807855764607
1739209709.7585177;-45.120503652039325
1739209709.7585206;-33.981070128970956
1739209709.7585232;-33.981070128970906
1739209709.758526;-35.57807855764607
1739209709.758529;-38.13080360867914
1739209709.7585316;-45.120503652039325
1739209709.7585344;-38.13080360867914
1739209709.7585373;-35.57807855764607
1739209709.75854;-38.13080360867914
1739209709.7585428;-30.49652367304973
1739209709.7585456;-35.57807855764607
1739209709.7585483;-45.120503652039325
1739209709.7585511;-38.13080360867914
1739209709.758554;-35.57807855764607
1739209709.7585568;-38.13080360867914
1739209709.7585595;-38.13080360867914
1739209709.7585623;-38.13080360867914
1739209709.7585652;-38.13080360867914
1739209709.7585678;-45.120503652039325
1739209709.7585707;-45.120503652039325
1739209709.7585735;-38.13080360867914
1739209709.7585762;-45.120503652039325
1739209709.758579;-38.13080360867914
1739209709.7585819;-38.13080360867914
1739209709.7585847;-38.13080360867914
1739209709.7585874;-32.816014438256545
1739209709.7585902;-33.981070128970906
1739209709.758593;-45.120503652039325
1739209709.7585957;-38.13080360867914
1739209709.7585986;-38.13080360867914
1739209709.7586014;-38.13080360867914
1739209709.758604;-45.120503652039325
1739209709.758607;-45.120503652039325
1739209709.7586098;-35.57807855764607
1739209709.7586126;-35.57807855764607
1739209709.7586153;-45.120503652039325
1739209709.758618;-45.120503652039325
1739209709.758621;-38.13080360867914
1739209709.7586236;-35.57807855764607
1739209709.7586265;-45.120503652039325
