CAN Message; 0x1a7:000048cc2bbe00e4
Timestamp;Amplitude
1739209611.6731238;-33.981070128970906
1739209611.6731365;-45.120503652039325
1739209611.6731489;-38.13080360867914
1739209611.6731615;-38.13080360867914
1739209611.6731741;-45.120503652039325
1739209611.6731865;-38.13080360867914
1739209611.6731992;-45.120503652039325
1739209611.6732116;-45.120503652039325
1739209611.6732242;-33.981070128970906
1739209611.6732368;-38.13080360867914
1739209611.6732492;-45.120503652039325
1739209611.673262;-38.13080360867914
1739209611.6732743;-45.120503652039325
1739209611.673287;-38.13080360867914
1739209611.6732996;-33.981070128970906
1739209611.673312;-38.13080360867914
1739209611.6733246;-38.13080360867914
1739209611.673337;-38.13080360867914
1739209611.6733496;-38.13080360867914
1739209611.6733623;-38.13080360867914
1739209611.6733747;-45.120503652039325
1739209611.6733873;-38.13080360867914
1739209611.6733997;-38.13080360867914
1739209611.6734123;-45.120503652039325
1739209611.673425;-45.120503652039325
1739209611.6734374;-45.120503652039325
1739209611.67345;-38.13080360867914
1739209611.6734624;-45.120503652039325
1739209611.673475;-38.13080360867914
1739209611.6734877;-38.13080360867914
1739209611.6735;-38.13080360867914
1739209611.6735127;-45.120503652039325
1739209611.673525;-45.120503652039325
1739209611.6735377;-38.13080360867914
1739209611.6735504;-38.13080360867914
1739209611.6735628;-45.120503652039325
1739209611.6735754;-38.13080360867914
1739209611.6735878;-45.120503652039325
1739209611.6736004;-33.981070128970906
1739209611.673613;-26.991370085610722
1739209611.6736255;-38.13080360867914
1739209611.673638;-45.120503652039325
1739209611.6736505;-38.13080360867914
1739209611.6736631;-30.49652367304973
1739209611.6736758;-38.13080360867914
1739209611.6736882;-45.120503652039325
1739209611.6737008;-45.120503652039325
1739209611.6737132;-45.120503652039325
1739209611.6737258;-45.120503652039325
1739209611.6737385;-45.120503652039325
1739209611.6737509;-45.120503652039325
1739209611.6737635;-45.120503652039325
1739209611.673776;-45.120503652039325
1739209611.6737885;-38.13080360867914
1739209611.6738012;-38.13080360867914
1739209611.6738136;-38.13080360867914
1739209611.6738262;-35.57807855764607
1739209611.6738386;-35.57807855764607
1739209611.6738513;-38.13080360867914
1739209611.6738636;-45.120503652039325
1739209611.6738763;-38.13080360867914
1739209611.673889;-38.13080360867914
1739209611.6739013;-31.141103565318915
1739209611.673914;-26.487275050834715
1739209611.6739264;-38.13080360867914
1739209611.673939;-45.120503652039325
1739209611.6739516;-38.13080360867914
1739209611.673964;-35.57807855764607
1739209611.6739767;-38.13080360867914
1739209611.673989;-45.120503652039325
1739209611.6740017;-38.13080360867914
1739209611.6740143;-45.120503652039325
1739209611.6740267;-38.13080360867914
1739209611.6740394;-45.120503652039325
1739209611.6740518;-45.120503652039325
1739209611.6740644;-38.13080360867914
1739209611.674077;-38.13080360867914
1739209611.6740894;-45.120503652039325
1739209611.674102;-38.13080360867914
1739209611.6741145;-38.13080360867914
1739209611.674127;-38.13080360867914
1739209611.6741397;-38.13080360867914
1739209611.6741521;-45.120503652039325
1739209611.6741648;-45.120503652039325
1739209611.6741772;-38.13080360867914
1739209611.6741898;-35.57807855764607
1739209611.6742024;-38.13080360867914
1739209611.6742148;-32.816014438256545
1739209611.6742275;-45.120503652039325
1739209611.6742399;-35.57807855764607
1739209611.6742525;-38.13080360867914
1739209611.6742651;-38.13080360867914
1739209611.6742775;-45.120503652039325
1739209611.6742902;-35.57807855764607
1739209611.6743026;-38.13080360867914
1739209611.6743152;-45.120503652039325
1739209611.6743279;-38.13080360867914
1739209611.6743402;-45.120503652039325
1739209611.674353;-38.13080360867914
1739209611.6743653;-45.120503652039325
1739209611.674378;-33.981070128970906
1739209611.6743906;-45.120503652039325
1739209611.674403;-38.13080360867914
1739209611.6744156;-25.077289914212862
1739209611.674428;-33.981070128970906
1739209611.6744406;-45.120503652039325
1739209611.6744533;-38.13080360867914
1739209611.6744657;-35.57807855764607
1739209611.6744783;-45.120503652039325
1739209611.6744907;-38.13080360867914
1739209611.6745033;-45.120503652039325
1739209611.674516;-38.13080360867914
1739209611.6745284;-45.120503652039325
1739209611.674541;-38.13080360867914
1739209611.6745534;-45.120503652039325
1739209611.674566;-45.120503652039325
1739209611.6745787;-45.120503652039325
1739209611.674591;-45.120503652039325
1739209611.6746037;-45.120503652039325
1739209611.674616;-35.57807855764607
1739209611.6746287;-38.13080360867914
1739209611.6746414;-45.120503652039325
1739209611.6746538;-38.13080360867914
1739209611.6746664;-38.13080360867914
1739209611.6746788;-45.120503652039325
1739209611.6746914;-45.120503652039325
1739209611.674704;-45.120503652039325
1739209611.6747165;-35.57807855764607
1739209611.674729;-38.13080360867914
1739209611.6747415;-45.120503652039325
1739209611.6747541;-45.120503652039325
1739209611.674759;-35.57807855764607
1739209611.674764;-45.120503652039325
1739209611.6747687;-45.120503652039325
1739209611.6747735;-45.120503652039325
1739209611.6747785;-35.57807855764607
1739209611.6747832;-38.13080360867914
1739209611.674788;-45.120503652039325
1739209611.674793;-45.120503652039325
1739209611.6747978;-45.120503652039325
1739209611.6748025;-38.13080360867914
1739209611.6748075;-35.57807855764607
1739209611.6748123;-35.57807855764607
1739209611.6748173;-38.13080360867914
1739209611.674822;-38.13080360867914
1739209611.6748269;-35.57807855764607
1739209611.6748319;-38.13080360867914
1739209611.6748366;-45.120503652039325
1739209611.6748414;-45.120503652039325
1739209611.6748464;-45.120503652039325
1739209611.6748512;-45.120503652039325
1739209611.674856;-45.120503652039325
1739209611.674861;-45.120503652039325
1739209611.6748657;-38.13080360867914
1739209611.6748705;-35.57807855764607
1739209611.6748755;-35.57807855764607
1739209611.6748803;-33.981070128970906
1739209611.674885;-45.120503652039325
1739209611.67489;-45.120503652039325
1739209611.6748948;-38.13080360867914
1739209611.6748996;-38.13080360867914
1739209611.6749046;-38.13080360867914
1739209611.6749094;-38.13080360867914
1739209611.6749144;-38.13080360867914
1739209611.6749191;-45.120503652039325
1739209611.674924;-45.120503652039325
1739209611.674929;-45.120503652039325
1739209611.6749337;-45.120503652039325
1739209611.6749384;-30.49652367304973
1739209611.6749434;-38.13080360867914
1739209611.6749482;-38.13080360867914
1739209611.674953;-45.120503652039325
1739209611.674958;-38.13080360867914
1739209611.6749628;-38.13080360867914
1739209611.6749675;-38.13080360867914
1739209611.6749725;-45.120503652039325
1739209611.6749773;-33.981070128970906
1739209611.674982;-38.13080360867914
1739209611.674987;-38.13080360867914
1739209611.6749918;-38.13080360867914
1739209611.6749966;-38.13080360867914
1739209611.6750016;-45.120503652039325
1739209611.6750064;-45.120503652039325
1739209611.6750114;-45.120503652039325
1739209611.6750162;-45.120503652039325
1739209611.675021;-45.120503652039325
1739209611.675026;-38.13080360867914
1739209611.6750307;-38.13080360867914
1739209611.6750355;-45.120503652039325
1739209611.6750405;-38.13080360867914
1739209611.6750453;-38.13080360867914
1739209611.67505;-45.120503652039325
1739209611.675055;-33.981070128970906
1739209611.6750598;-38.13080360867914
1739209611.6750646;-45.120503652039325
1739209611.6750696;-38.13080360867914
1739209611.6750743;-35.57807855764607
1739209611.675079;-38.13080360867914
1739209611.675084;-38.13080360867914
1739209611.675089;-45.120503652039325
1739209611.6750937;-28.58837851428586
1739209611.6750987;-38.13080360867914
1739209611.6751034;-38.13080360867914
1739209611.6751084;-32.816014438256545
1739209611.6751132;-33.981070128970906
1739209611.675118;-45.120503652039325
1739209611.675123;-38.13080360867914
1739209611.6751277;-38.13080360867914
1739209611.6751325;-31.141103565318915
1739209611.6751375;-38.13080360867914
1739209611.6751423;-45.120503652039325
1739209611.675147;-45.120503652039325
1739209611.675152;-45.120503652039325
1739209611.6751568;-38.13080360867914
1739209611.6751616;-38.13080360867914
1739209611.6751666;-45.120503652039325
1739209611.6751714;-31.141103565318915
1739209611.6751761;-38.13080360867914
1739209611.6751812;-45.120503652039325
1739209611.675186;-45.120503652039325
1739209611.6751907;-38.13080360867914
1739209611.6751957;-45.120503652039325
1739209611.6752005;-45.120503652039325
1739209611.6752055;-38.13080360867914
1739209611.6752102;-30.49652367304973
1739209611.675215;-35.57807855764607
1739209611.67522;-38.13080360867914
1739209611.6752248;-38.13080360867914
1739209611.6752295;-38.13080360867914
1739209611.6752346;-38.13080360867914
1739209611.6752393;-45.120503652039325
1739209611.675244;-45.120503652039325
1739209611.675249;-38.13080360867914
1739209611.6752539;-38.13080360867914
1739209611.6752586;-45.120503652039325
1739209611.6752636;-45.120503652039325
1739209611.6752684;-38.13080360867914
1739209611.6752732;-45.120503652039325
1739209611.6752782;-45.120503652039325
1739209611.675283;-38.13080360867914
1739209611.6752877;-33.981070128970906
1739209611.6752927;-38.13080360867914
1739209611.6752975;-38.13080360867914
1739209611.6753025;-45.120503652039325
1739209611.6753073;-45.120503652039325
1739209611.675312;-45.120503652039325
1739209611.675317;-45.120503652039325
1739209611.6753218;-33.981070128970906
1739209611.6753266;-38.13080360867914
1739209611.6753316;-38.13080360867914
1739209611.6753364;-38.13080360867914
1739209611.6753411;-35.57807855764607
1739209611.6753461;-33.981070128970906
1739209611.675351;-32.816014438256545
1739209611.6753557;-38.13080360867914
1739209611.6753607;-45.120503652039325
1739209611.6753654;-38.13080360867914
1739209611.6753702;-38.13080360867914
1739209611.6753752;-45.120503652039325
1739209611.67538;-45.120503652039325
1739209611.6753848;-38.13080360867914
1739209611.6753898;-45.120503652039325
1739209611.6753945;-45.120503652039325
1739209611.6753993;-45.120503652039325
1739209611.6754043;-45.120503652039325
1739209611.675409;-45.120503652039325
1739209611.675414;-45.120503652039325
1739209611.6754189;-45.120503652039325
1739209611.6754236;-45.120503652039325
1739209611.6754286;-33.981070128970906
1739209611.6754334;-35.57807855764607
1739209611.6754382;-38.13080360867914
1739209611.6754432;-38.13080360867914
1739209611.675448;-33.981070128970906
1739209611.6754527;-45.120503652039325
1739209611.6754577;-38.13080360867914
1739209611.6754625;-45.120503652039325
1739209611.6754673;-45.120503652039325
1739209611.6754723;-45.120503652039325
1739209611.675477;-38.13080360867914
1739209611.6754818;-38.13080360867914
1739209611.6754868;-38.13080360867914
1739209611.6754916;-38.13080360867914
1739209611.6754963;-35.57807855764607
1739209611.6755013;-38.13080360867914
1739209611.675506;-45.120503652039325
1739209611.6755111;-38.13080360867914
1739209611.675516;-35.57807855764607
1739209611.6755207;-45.120503652039325
1739209611.6755257;-45.120503652039325
1739209611.6755304;-38.13080360867914
1739209611.6755352;-38.13080360867914
1739209611.6755402;-45.120503652039325
1739209611.675545;-45.120503652039325
1739209611.6755497;-38.13080360867914
1739209611.6755548;-45.120503652039325
1739209611.6755595;-45.120503652039325
1739209611.6755643;-45.120503652039325
1739209611.6755693;-38.13080360867914
1739209611.675574;-35.57807855764607
1739209611.6755788;-38.13080360867914
1739209611.6755838;-38.13080360867914
1739209611.6755886;-45.120503652039325
1739209611.6755934;-33.981070128970906
1739209611.6755984;-45.120503652039325
1739209611.6756032;-38.13080360867914
1739209611.6756082;-33.981070128970906
1739209611.675613;-35.57807855764607
1739209611.6756177;-38.13080360867914
1739209611.6756227;-45.120503652039325
1739209611.6756275;-38.13080360867914
1739209611.6756322;-38.13080360867914
1739209611.6756372;-38.13080360867914
1739209611.675642;-45.120503652039325
1739209611.6756468;-45.120503652039325
1739209611.6756518;-35.57807855764607
1739209611.6756566;-38.13080360867914
1739209611.6756613;-45.120503652039325
1739209611.6756663;-38.13080360867914
1739209611.675671;-35.57807855764607
1739209611.6756759;-35.57807855764607
1739209611.6756809;-38.13080360867914
1739209611.6756856;-45.120503652039325
1739209611.6756904;-45.120503652039325
1739209611.6756954;-38.13080360867914
1739209611.6757002;-29.438486411369333
1739209611.6757052;-38.13080360867914
1739209611.67571;-45.120503652039325
1739209611.6757147;-38.13080360867914
1739209611.6757197;-32.816014438256545
1739209611.6757245;-31.141103565318915
1739209611.6757293;-45.120503652039325
1739209611.6757343;-38.13080360867914
1739209611.675739;-45.120503652039325
1739209611.6757438;-35.57807855764607
1739209611.6757488;-35.57807855764607
1739209611.6757536;-35.57807855764607
1739209611.6757584;-38.13080360867914
1739209611.6757634;-38.13080360867914
1739209611.6757681;-32.816014438256545
1739209611.675773;-32.816014438256545
1739209611.675778;-45.120503652039325
1739209611.6757827;-38.13080360867914
1739209611.6757874;-35.57807855764607
1739209611.6757925;-45.120503652039325
1739209611.6757972;-35.57807855764607
1739209611.6758022;-35.57807855764607
1739209611.675807;-38.13080360867914
1739209611.6758118;-45.120503652039325
1739209611.6758168;-35.57807855764607
1739209611.6758215;-45.120503652039325
1739209611.6758263;-45.120503652039325
1739209611.6758313;-33.981070128970906
1739209611.675836;-38.13080360867914
1739209611.6758409;-33.981070128970906
1739209611.6758459;-45.120503652039325
1739209611.6758506;-38.13080360867914
1739209611.6758554;-38.13080360867914
1739209611.6758604;-38.13080360867914
1739209611.6758652;-33.981070128970906
1739209611.67587;-45.120503652039325
1739209611.675875;-38.13080360867914
1739209611.6758797;-31.14110356531892
1739209611.6758845;-35.57807855764607
1739209611.6758895;-38.13080360867914
1739209611.6758943;-45.120503652039325
1739209611.6758993;-45.120503652039325
1739209611.675904;-38.13080360867914
1739209611.6759088;-38.13080360867914
1739209611.6759138;-38.13080360867914
1739209611.6759186;-31.141103565318915
1739209611.6759233;-45.120503652039325
1739209611.6759284;-38.13080360867914
1739209611.6759331;-45.120503652039325
1739209611.675938;-45.120503652039325
1739209611.675943;-45.120503652039325
1739209611.6759477;-38.13080360867914
1739209611.6759524;-38.13080360867914
1739209611.6759574;-45.120503652039325
1739209611.6759622;-38.13080360867914
1739209611.675967;-45.120503652039325
1739209611.675972;-38.13080360867914
1739209611.6759768;-33.981070128970906
1739209611.6759815;-45.120503652039325
1739209611.6759865;-45.120503652039325
1739209611.6759913;-35.57807855764607
1739209611.6759963;-33.981070128970906
1739209611.676001;-45.120503652039325
1739209611.6760058;-33.981070128970906
1739209611.6760108;-38.13080360867914
1739209611.6760156;-38.13080360867914
1739209611.6760204;-38.13080360867914
1739209611.6760254;-38.13080360867914
1739209611.6760302;-45.120503652039325
1739209611.676035;-33.981070128970906
1739209611.67604;-32.816014438256545
1739209611.6760447;-45.120503652039325
1739209611.6760495;-45.120503652039325
1739209611.6760545;-38.13080360867914
1739209611.6760592;-32.816014438256545
1739209611.676064;-38.13080360867914
1739209611.676069;-45.120503652039325
1739209611.6760738;-38.13080360867914
1739209611.6760786;-45.120503652039325
1739209611.6760836;-45.120503652039325
1739209611.6760883;-38.13080360867914
1739209611.676093;-38.13080360867914
1739209611.676098;-45.120503652039325
1739209611.6761029;-45.120503652039325
1739209611.676108;-38.13080360867914
1739209611.6761127;-38.13080360867914
1739209611.6761174;-45.120503652039325
1739209611.6761224;-45.120503652039325
1739209611.6761272;-45.120503652039325
1739209611.676132;-38.13080360867914
1739209611.676137;-45.120503652039325
1739209611.6761417;-45.120503652039325
1739209611.6761465;-45.120503652039325
1739209611.6761515;-38.13080360867914
1739209611.6761563;-32.816014438256545
1739209611.676161;-45.120503652039325
1739209611.676166;-45.120503652039325
1739209611.6761708;-45.120503652039325
1739209611.6761756;-32.816014438256545
1739209611.6761806;-38.13080360867914
1739209611.6761854;-45.120503652039325
1739209611.6761901;-38.13080360867914
1739209611.6761951;-45.120503652039325
1739209611.6762;-45.120503652039325
1739209611.676205;-45.120503652039325
1739209611.6762097;-45.120503652039325
1739209611.6762145;-45.120503652039325
1739209611.6762195;-38.13080360867914
1739209611.6762242;-45.120503652039325
1739209611.676229;-38.13080360867914
1739209611.676234;-45.120503652039325
1739209611.6762388;-38.13080360867914
1739209611.6762435;-38.13080360867914
1739209611.6762486;-38.13080360867914
1739209611.6762533;-38.13080360867914
1739209611.676258;-38.13080360867914
1739209611.676263;-45.120503652039325
1739209611.6762679;-38.13080360867914
1739209611.6762726;-27.8777449560314
1739209611.6762776;-38.13080360867914
1739209611.6762824;-32.816014438256545
1739209611.6762872;-33.981070128970906
1739209611.6762922;-45.120503652039325
1739209611.676297;-45.120503652039325
1739209611.676302;-38.13080360867914
1739209611.6763067;-45.120503652039325
1739209611.6763115;-38.13080360867914
1739209611.6763165;-45.120503652039325
1739209611.6763213;-38.13080360867914
1739209611.676326;-45.120503652039325
1739209611.676331;-45.120503652039325
1739209611.6763358;-38.13080360867914
1739209611.6763406;-45.120503652039325
1739209611.6763456;-33.981070128970906
1739209611.6763504;-27.8777449560314
1739209611.6763551;-38.13080360867914
1739209611.6763601;-45.120503652039325
1739209611.676365;-45.120503652039325
1739209611.6763697;-32.816014438256545
1739209611.6763747;-38.13080360867914
1739209611.6763794;-35.57807855764607
1739209611.6763842;-38.13080360867914
1739209611.6763892;-45.120503652039325
1739209611.676394;-38.13080360867914
1739209611.676399;-35.57807855764607
1739209611.6764038;-38.13080360867914
1739209611.6764085;-45.120503652039325
1739209611.6764135;-38.13080360867914
1739209611.6764183;-38.13080360867914
1739209611.676423;-45.120503652039325
1739209611.676428;-45.120503652039325
1739209611.6764328;-45.120503652039325
1739209611.6764376;-45.120503652039325
1739209611.6764426;-38.13080360867914
1739209611.6764474;-38.13080360867914
1739209611.6764522;-31.141103565318915
1739209611.6764572;-45.120503652039325
1739209611.676462;-38.13080360867914
1739209611.6764667;-25.826314394896354
1739209611.6764717;-30.49652367304973
1739209611.6764765;-45.120503652039325
1739209611.6764812;-38.13080360867914
1739209611.6764863;-35.57807855764607
1739209611.676491;-38.13080360867914
1739209611.676496;-45.120503652039325
1739209611.6765008;-38.13080360867914
1739209611.6765056;-38.13080360867914
1739209611.6765106;-45.120503652039325
1739209611.6765153;-32.816014438256545
1739209611.67652;-38.13080360867914
1739209611.676525;-35.57807855764607
1739209611.67653;-31.141103565318915
1739209611.6765347;-45.120503652039325
1739209611.6765397;-45.120503652039325
1739209611.6765444;-38.13080360867914
1739209611.6765492;-38.13080360867914
1739209611.6765542;-45.120503652039325
1739209611.676559;-45.120503652039325
1739209611.6765637;-45.120503652039325
1739209611.6765687;-45.120503652039325
1739209611.6765735;-45.120503652039325
1739209611.6765783;-45.120503652039325
1739209611.6765833;-38.13080360867914
1739209611.676588;-38.13080360867914
1739209611.676593;-38.13080360867914
1739209611.6765978;-38.13080360867914
1739209611.6766026;-38.13080360867914
1739209611.6766076;-38.13080360867914
1739209611.6766124;-38.13080360867914
1739209611.6766171;-45.120503652039325
1739209611.6766222;-45.120503652039325
1739209611.676627;-45.120503652039325
1739209611.6766317;-38.13080360867914
1739209611.6766367;-45.120503652039325
1739209611.6766415;-45.120503652039325
1739209611.6766462;-38.13080360867914
1739209611.6766512;-45.120503652039325
1739209611.676656;-45.120503652039325
1739209611.6766608;-32.816014438256545
1739209611.6766658;-35.57807855764607
1739209611.6766706;-45.120503652039325
1739209611.6766753;-38.13080360867914
1739209611.6766803;-35.57807855764607
1739209611.676685;-38.13080360867914
1739209611.6766899;-45.120503652039325
1739209611.6766949;-38.13080360867914
1739209611.6766996;-38.13080360867914
1739209611.6767046;-38.13080360867914
1739209611.6767094;-45.120503652039325
1739209611.6767142;-38.13080360867914
1739209611.6767192;-35.57807855764607
1739209611.676724;-38.13080360867914
1739209611.6767287;-38.13080360867914
1739209611.6767337;-38.13080360867914
1739209611.6767385;-45.120503652039325
1739209611.6767433;-33.981070128970906
1739209611.6767483;-35.57807855764607
1739209611.676753;-38.13080360867914
1739209611.6767578;-45.120503652039325
1739209611.6767628;-45.120503652039325
1739209611.6767676;-38.13080360867914
1739209611.6767724;-45.120503652039325
1739209611.6767774;-45.120503652039325
1739209611.6767821;-33.981070128970906
1739209611.676787;-35.57807855764607
1739209611.676792;-38.13080360867914
1739209611.6767967;-38.13080360867914
1739209611.6768017;-35.57807855764607
1739209611.6768064;-45.120503652039325
1739209611.6768112;-45.120503652039325
1739209611.6768162;-38.13080360867914
1739209611.676821;-33.981070128970906
1739209611.6768258;-45.120503652039325
1739209611.6768308;-38.13080360867914
1739209611.6768355;-38.13080360867914
1739209611.6768403;-33.981070128970906
1739209611.6768453;-45.120503652039325
1739209611.67685;-38.13080360867914
1739209611.6768548;-32.816014438256545
1739209611.6768599;-38.13080360867914
1739209611.6768646;-45.120503652039325
1739209611.6768694;-38.13080360867914
1739209611.6768744;-45.120503652039325
1739209611.6768792;-38.13080360867914
1739209611.676884;-45.120503652039325
1739209611.676889;-38.13080360867914
1739209611.6768937;-45.120503652039325
1739209611.6768987;-31.141103565318915
1739209611.6769035;-33.981070128970906
1739209611.6769083;-38.13080360867914
1739209611.6769133;-38.13080360867914
1739209611.676918;-35.57807855764607
1739209611.6769228;-45.120503652039325
1739209611.6769278;-38.13080360867914
1739209611.6769326;-38.13080360867914
1739209611.6769373;-33.981070128970906
1739209611.6769423;-38.13080360867914
1739209611.676947;-38.13080360867914
1739209611.676952;-38.13080360867914
1739209611.676957;-33.981070128970906
1739209611.6769617;-45.120503652039325
1739209611.6769664;-38.13080360867914
1739209611.6769714;-35.57807855764607
1739209611.6769762;-38.13080360867914
1739209611.676981;-38.13080360867914
1739209611.676986;-38.13080360867914
1739209611.6769907;-45.120503652039325
1739209611.6769958;-38.13080360867914
1739209611.6770005;-35.57807855764607
1739209611.6770053;-38.13080360867914
1739209611.6770103;-38.13080360867914
1739209611.677015;-33.981070128970906
1739209611.6770198;-33.981070128970906
1739209611.6770248;-45.120503652039325
1739209611.6770296;-45.120503652039325
1739209611.6770344;-38.13080360867914
1739209611.6770394;-33.981070128970906
1739209611.6770442;-45.120503652039325
1739209611.677049;-45.120503652039325
1739209611.677054;-45.120503652039325
1739209611.6770587;-38.13080360867914
1739209611.6770635;-33.981070128970906
1739209611.6770685;-45.120503652039325
1739209611.6770732;-45.120503652039325
1739209611.677078;-38.13080360867914
1739209611.677083;-33.981070128970906
1739209611.6770878;-35.57807855764607
1739209611.6770928;-32.816014438256545
1739209611.6770976;-31.141103565318915
1739209611.6771023;-38.13080360867914
1739209611.6771073;-35.57807855764607
1739209611.677112;-35.57807855764607
1739209611.6771169;-38.13080360867914
1739209611.6771219;-45.120503652039325
1739209611.6771266;-35.57807855764607
1739209611.6771314;-38.13080360867914
1739209611.6771364;-33.981070128970956
1739209611.6771412;-33.981070128970906
1739209611.677146;-35.57807855764607
1739209611.677151;-38.13080360867914
1739209611.6771557;-38.13080360867914
1739209611.6771605;-32.816014438256545
1739209611.6771655;-45.120503652039325
1739209611.6771703;-38.13080360867914
1739209611.677175;-30.49652367304973
1739209611.67718;-45.120503652039325
1739209611.6771848;-35.57807855764607
1739209611.6771898;-38.13080360867914
1739209611.6771946;-45.120503652039325
1739209611.6771994;-38.13080360867914
1739209611.6772044;-38.13080360867914
1739209611.6772091;-45.120503652039325
1739209611.677214;-45.120503652039325
1739209611.677219;-38.13080360867914
1739209611.6772237;-45.120503652039325
1739209611.6772285;-38.13080360867914
1739209611.6772335;-45.120503652039325
1739209611.6772382;-45.120503652039325
1739209611.677243;-45.120503652039325
1739209611.677248;-38.13080360867914
1739209611.6772528;-45.120503652039325
1739209611.6772575;-38.13080360867914
1739209611.6772625;-32.816014438256545
1739209611.6772673;-45.120503652039325
1739209611.677272;-45.120503652039325
1739209611.677277;-38.13080360867914
1739209611.6772819;-45.120503652039325
1739209611.6772866;-45.120503652039325
1739209611.6772916;-35.57807855764607
1739209611.6772964;-38.13080360867914
1739209611.6773014;-45.120503652039325
1739209611.6773062;-45.120503652039325
1739209611.677311;-45.120503652039325
1739209611.677316;-45.120503652039325
1739209611.6773207;-35.57807855764607
1739209611.6773255;-38.13080360867914
1739209611.6773305;-45.120503652039325
1739209611.6773353;-45.120503652039325
1739209611.67734;-45.120503652039325
1739209611.677345;-45.120503652039325
1739209611.6773498;-35.57807855764607
1739209611.6773546;-45.120503652039325
1739209611.6773596;-38.13080360867914
1739209611.6773643;-38.13080360867914
1739209611.677369;-38.13080360867914
1739209611.6773741;-35.57807855764607
1739209611.677379;-45.120503652039325
1739209611.6773837;-45.120503652039325
1739209611.6773887;-45.120503652039325
1739209611.6773934;-38.13080360867914
1739209611.6773984;-38.13080360867914
1739209611.6774032;-45.120503652039325
1739209611.677408;-45.120503652039325
1739209611.677413;-38.13080360867914
1739209611.6774178;-35.57807855764607
1739209611.6774225;-38.13080360867914
1739209611.6774275;-38.13080360867914
1739209611.6774323;-45.120503652039325
1739209611.677437;-45.120503652039325
1739209611.677442;-45.120503652039325
1739209611.6774468;-38.13080360867914
1739209611.6774516;-31.141103565318915
1739209611.6774566;-45.120503652039325
1739209611.6774614;-45.120503652039325
1739209611.6774662;-35.57807855764607
1739209611.6774712;-38.13080360867914
1739209611.677476;-45.120503652039325
1739209611.6774807;-38.13080360867914
1739209611.6774857;-45.120503652039325
1739209611.6774905;-45.120503652039325
1739209611.6774955;-32.816014438256545
1739209611.6775002;-33.981070128970906
1739209611.677505;-45.120503652039325
1739209611.67751;-38.13080360867914
1739209611.6775148;-32.816014438256545
1739209611.6775196;-38.13080360867914
1739209611.6775246;-45.120503652039325
1739209611.6775293;-38.13080360867914
1739209611.677534;-35.57807855764607
1739209611.677539;-45.120503652039325
1739209611.6775439;-45.120503652039325
1739209611.6775486;-38.13080360867914
1739209611.6775537;-45.120503652039325
1739209611.6775584;-38.13080360867914
1739209611.6775632;-45.120503652039325
1739209611.6775682;-28.992665084841942
1739209611.677573;-45.120503652039325
1739209611.6775777;-45.120503652039325
1739209611.6775827;-38.13080360867914
1739209611.6775875;-38.13080360867914
1739209611.6775925;-38.13080360867914
1739209611.6775973;-35.57807855764607
1739209611.677602;-38.13080360867914
1739209611.677607;-35.57807855764607
1739209611.6776118;-45.120503652039325
1739209611.6776166;-38.13080360867914
1739209611.6776216;-45.120503652039325
1739209611.6776264;-45.120503652039325
1739209611.6776311;-38.13080360867914
1739209611.6776361;-45.120503652039325
1739209611.677641;-45.120503652039325
1739209611.6776457;-33.981070128970906
1739209611.6776507;-38.13080360867914
1739209611.6776555;-38.13080360867914
1739209611.6776602;-45.120503652039325
1739209611.6776652;-38.13080360867914
1739209611.67767;-38.13080360867914
1739209611.6776748;-45.120503652039325
1739209611.6776798;-38.13080360867914
1739209611.6776845;-33.981070128970906
1739209611.6776896;-35.57807855764607
1739209611.6776943;-38.13080360867914
1739209611.677699;-45.120503652039325
1739209611.677704;-38.13080360867914
1739209611.6777089;-38.13080360867914
1739209611.6777136;-38.13080360867914
1739209611.6777186;-45.120503652039325
1739209611.6777234;-26.487275050834725
1739209611.6777282;-33.981070128970906
1739209611.6777332;-45.120503652039325
1739209611.677738;-38.13080360867914
1739209611.6777427;-38.13080360867914
1739209611.6777477;-45.120503652039325
1739209611.6777525;-38.13080360867914
1739209611.6777573;-38.13080360867914
1739209611.6777623;-31.141103565318915
1739209611.677767;-38.13080360867914
1739209611.6777718;-38.13080360867914
1739209611.6777768;-45.120503652039325
1739209611.6777816;-35.57807855764607
1739209611.6777866;-38.13080360867914
1739209611.6777914;-38.13080360867914
1739209611.6777961;-45.120503652039325
1739209611.6778011;-38.13080360867914
1739209611.677806;-35.57807855764607
1739209611.6778107;-38.13080360867914
1739209611.6778157;-45.120503652039325
1739209611.6778204;-38.13080360867914
1739209611.6778252;-38.13080360867914
1739209611.6778302;-38.13080360867914
1739209611.677835;-38.13080360867914
1739209611.6778398;-38.13080360867914
1739209611.6778448;-45.120503652039325
1739209611.6778495;-45.120503652039325
1739209611.6778543;-32.816014438256545
1739209611.6778593;-45.120503652039325
1739209611.677864;-45.120503652039325
1739209611.6778688;-45.120503652039325
1739209611.6778738;-45.120503652039325
1739209611.6778786;-38.13080360867914
1739209611.6778834;-38.13080360867914
1739209611.6778884;-38.13080360867914
1739209611.6778932;-45.120503652039325
1739209611.6778982;-38.13080360867914
1739209611.677903;-35.57807855764607
1739209611.6779077;-38.13080360867914
1739209611.6779127;-45.120503652039325
1739209611.6779175;-33.981070128970906
1739209611.6779222;-38.13080360867914
1739209611.6779273;-38.13080360867914
1739209611.677932;-35.57807855764607
