CAN Message; 0x1d3:0000cf1bc64f74cc
1739209590.0320902;-38.13080360867914
1739209590.0320919;-33.981070128970906
1739209590.0320935;-45.120503652039325
1739209590.0320952;-32.816014438256545
1739209590.0320969;-38.13080360867914
1739209590.0320985;-38.13080360867914
1739209590.0321002;-45.120503652039325
1739209590.032102;-38.13080360867914
1739209590.0321038;-38.13080360867914
1739209590.0321054;-45.120503652039325
1739209590.032107;-38.13080360867914
1739209590.0321088;-38.13080360867914
1739209590.0321105;-33.981070128970906
1739209590.0321121;-45.120503652039325
1739209590.0321138;-33.981070128970906
1739209590.0321155;-28.21854285175415
1739209590.0321171;-38.13080360867914
1739209590.0321188;-38.13080360867914
1739209590.0321207;-33.981070128970906
1739209590.0321224;-38.13080360867914
1739209590.032124;-45.120503652039325
1739209590.0321257;-32.816014438256545
1739209590.0321274;-45.120503652039325
1739209590.032129;-45.120503652039325
1739209590.0321307;-45.120503652039325
1739209590.0321324;-38.13080360867914
1739209590.032134;-38.13080360867914
1739209590.0321357;-35.57807855764607
1739209590.0321374;-38.13080360867914
1739209590.0321393;-45.120503652039325
1739209590.032141;-38.13080360867914
1739209590.0321426;-35.57807855764607
1739209590.0321443;-38.13080360867914
1739209590.032146;-45.120503652039325
1739209590.0321476;-38.13080360867914
1739209590.0321493;-45.120503652039325
1739209590.032151;-45.120503652039325
1739209590.0321527;-45.120503652039325
1739209590.0321543;-38.13080360867914
1739209590.032156;-38.13080360867914
1739209590.0321577;-45.120503652039325
1739209590.0321596;-35.57807855764607
1739209590.0321612;-38.13080360867914
1739209590.032163;-35.57807855764607
1739209590.0321646;-38.13080360867914
1739209590.0321662;-45.120503652039325
1739209590.032168;-38.13080360867914
1739209590.0321696;-38.13080360867914
1739209590.0321712;-45.120503652039325
1739209590.032173;-45.120503652039325
1739209590.0321746;-38.13080360867914
1739209590.0321763;-45.120503652039325
1739209590.0321782;-38.13080360867914
1739209590.0321798;-45.120503652039325
1739209590.0321815;-38.13080360867914
1739209590.0321832;-31.141103565318893
1739209590.0321848;-38.13080360867914
1739209590.0321865;-45.120503652039325
1739209590.0321882;-38.13080360867914
1739209590.0321898;-32.816014438256545
1739209590.0321915;-38.13080360867914
1739209590.0321932;-45.120503652039325
1739209590.0321949;-38.13080360867914
1739209590.0321968;-45.120503652039325
1739209590.0321984;-45.120503652039325
1739209590.0322;-45.120503652039325
1739209590.0322018;-45.120503652039325
1739209590.0322034;-45.120503652039325
1739209590.032205;-45.120503652039325
1739209590.0322068;-35.57807855764607
1739209590.0322084;-45.120503652039325
1739209590.03221;-31.141103565318893
1739209590.0322118;-38.13080360867914
1739209590.0322134;-45.120503652039325
1739209590.0322154;-38.13080360867914
1739209590.032217;-35.57807855764607
1739209590.0322187;-38.13080360867914
1739209590.0322204;-45.120503652039325
1739209590.032222;-38.13080360867914
1739209590.0293558;-45.120503652039325
1739209590.0293584;-32.816014438256545
1739209590.029361;-45.120503652039325
1739209590.0293639;-45.120503652039325
1739209590.0293665;-38.13080360867914
1739209590.029369;-35.57807855764607
1739209590.0293717;-38.13080360867914
1739209590.0293744;-45.120503652039325
1739209590.029377;-33.981070128970906
1739209590.0293796;-45.120503652039325
1739209590.0293822;-45.120503652039325
1739209590.0293849;-38.13080360867914
1739209590.0293877;-38.13080360867914
1739209590.0293903;-45.120503652039325
1739209590.029393;-38.13080360867914
1739209590.0293956;-45.120503652039325
1739209590.0293982;-45.120503652039325
1739209590.0294008;-45.120503652039325
1739209590.0294034;-45.120503652039325
1739209590.029406;-45.120503652039325
1739209590.029409;-45.120503652039325
1739209590.0294116;-31.141103565318893
1739209590.0294142;-45.120503652039325
1739209590.0294168;-45.120503652039325
1739209590.0294194;-38.13080360867914
1739209590.029422;-45.120503652039325
1739209590.0294247;-38.13080360867914
1739209590.0294273;-33.981070128970906
1739209590.02943;-45.120503652039325
1739209590.0294328;-45.120503652039325
1739209590.0294354;-38.13080360867914
1739209590.029438;-45.120503652039325
1739209590.0294406;-38.13080360867914
1739209590.0294433;-45.120503652039325
1739209590.029446;-35.57807855764607
1739209590.0294485;-38.13080360867914
1739209590.0294511;-45.120503652039325
1739209590.0294538;-45.120503652039325
1739209590.0294566;-45.120503652039325
1739209590.0294592;-45.120503652039325
1739209590.0294619;-45.120503652039325
1739209590.0294645;-38.13080360867914
1739209590.029467;-38.13080360867914
1739209590.0294697;-38.13080360867914
1739209590.0294724;-38.13080360867914
1739209590.029475;-38.13080360867914
1739209590.0294776;-38.13080360867914
1739209590.0294805;-38.13080360867914
1739209590.029483;-38.13080360867914
1739209590.0294857;-45.120503652039325
1739209590.0294883;-38.13080360867914
1739209590.029491;-38.13080360867914
1739209590.0294936;-45.120503652039325
1739209590.0294962;-45.120503652039325
1739209590.0294988;-45.120503652039325
1739209590.0295014;-45.120503652039325
1739209590.0295043;-45.120503652039325
1739209590.029507;-31.141103565318893
1739209590.0295095;-38.13080360867914
1739209590.0295122;-45.120503652039325
1739209590.0295148;-45.120503652039325
1739209590.0295174;-35.57807855764607
1739209590.02952;-38.13080360867914
1739209590.0295227;-45.120503652039325
1739209590.0295253;-33.981070128970906
1739209590.0295281;-38.13080360867914
1739209590.0295308;-45.120503652039325
1739209590.0295334;-38.13080360867914
1739209590.029536;-35.57807855764607
1739209590.0295386;-45.120503652039325
1739209590.0295413;-45.120503652039325
1739209590.0295439;-38.13080360867914
1739209590.0295465;-45.120503652039325
1739209590.0295494;-38.13080360867914
1739209590.029552;-38.13080360867914
1739209590.0295546;-38.13080360867914
1739209590.0295572;-38.13080360867914
1739209590.0295599;-31.141103565318893
1739209590.0295625;-38.13080360867914
1739209590.029565;-38.13080360867914
1739209590.0295677;-38.13080360867914
1739209590.0295703;-29.438486411369333
1739209590.0295732;-31.141103565318915
1739209590.0295758;-45.120503652039325
1739209590.0295784;-45.120503652039325
1739209590.029581;-45.120503652039325
1739209590.0295837;-45.120503652039325
1739209590.0295863;-45.120503652039325
1739209590.029589;-33.981070128970906
1739209590.0295916;-33.981070128970956
1739209590.0295942;-45.120503652039325
1739209590.029597;-45.120503652039325
1739209590.0295997;-45.120503652039325
1739209590.0296023;-45.120503652039325
1739209590.029605;-45.120503652039325
1739209590.0296075;-45.120503652039325
1739209590.0296102;-45.120503652039325
1739209590.0296128;-28.58837851428586
1739209590.0296154;-32.816014438256545
1739209590.029618;-45.120503652039325
1739209590.029621;-38.13080360867914
1739209590.0296235;-38.13080360867914
1739209590.0296261;-38.13080360867914
1739209590.0296288;-45.120503652039325
1739209590.0296314;-35.57807855764607
1739209590.029634;-45.120503652039325
1739209590.0296366;-45.120503652039325
1739209590.0296392;-35.57807855764607
1739209590.0296419;-45.120503652039325
1739209590.0296447;-45.120503652039325
1739209590.0296474;-35.57807855764607
1739209590.02965;-38.13080360867914
1739209590.0296526;-45.120503652039325
1739209590.0296552;-38.13080360867914
1739209590.0296578;-33.981070128970906
1739209590.0296605;-45.120503652039325
1739209590.029663;-38.13080360867914
1739209590.0296657;-45.120503652039325
1739209590.0296686;-45.120503652039325
1739209590.0296712;-38.13080360867914
1739209590.0296738;-38.13080360867914
1739209590.0296764;-38.13080360867914
1739209590.029679;-31.141103565318915
1739209590.0296817;-38.13080360867914
1739209590.0296843;-29.438486411369354
1739209590.029687;-27.267205301931607
1739209590.0296898;-28.992665084841942
1739209590.0296924;-38.13080360867914
1739209590.029695;-31.141103565318915
1739209590.0296977;-32.816014438256545
1739209590.0297003;-28.992665084841967
1739209590.029703;-28.992665084841942
1739209590.0297055;-35.57807855764607
1739209590.0297081;-45.120503652039325
1739209590.0297108;-32.816014438256545
1739209590.0297136;-31.141103565318893
1739209590.0297163;-27.8777449560314
1739209590.0297189;-27.877744956031417
1739209590.0297215;-33.981070128970956
1739209590.0297241;-28.58837851428586
1739209590.0297267;-32.816014438256545
1739209590.0297294;-28.992665084841942
1739209590.029732;-45.120503652039325
1739209590.0297346;-38.13080360867914
1739209590.0297375;-33.981070128970906
1739209590.02974;-38.13080360867914
1739209590.0297427;-32.816014438256545
1739209590.0297453;-33.981070128970906
1739209590.029748;-45.120503652039325
1739209590.0297506;-22.841636605902558
1739209590.0297532;-25.826314394896357
1739209590.0297558;-33.981070128970906
1739209590.0297585;-28.992665084841942
1739209590.0297613;-26.991370085610722
1739209590.029764;-38.13080360867914
1739209590.0297666;-27.8777449560314
1739209590.0297692;-38.13080360867914
1739209590.0297718;-45.120503652039325
1739209590.0297744;-45.120503652039325
1739209590.029777;-38.13080360867914
1739209590.0297797;-30.49652367304973
1739209590.0297823;-28.588378514285886
1739209590.0297852;-21.676580915188183
1739209590.0297878;-26.991370085610722
1739209590.0297904;-35.57807855764607
1739209590.029793;-31.141103565318915
1739209590.0297956;-38.13080360867914
1739209590.0297983;-31.141103565318893
1739209590.029801;-33.981070128970906
1739209590.0298035;-38.13080360867914
1739209590.0298061;-45.120503652039325
1739209590.029809;-38.13080360867914
1739209590.0298116;-30.49652367304973
1739209590.0298142;-28.218542851754165
1739209590.0298169;-27.87774495603143
1739209590.0298195;-31.141103565318915
1739209590.029822;-33.981070128970906
1739209590.0298247;-32.81601443825658
1739209590.0298274;-45.120503652039325
1739209590.0298302;-38.13080360867914
1739209590.0298328;-35.57807855764607
1739209590.0298355;-33.981070128970906
1739209590.029838;-38.13080360867914
1739209590.0298407;-31.141103565318893
1739209590.0298433;-38.13080360867914
1739209590.029846;-26.991370085610722
1739209590.0298486;-24.589719217205094
1739209590.0298512;-25.25278630937684
1739209590.029854;-33.981070128970906
1739209590.0298567;-35.57807855764607
1739209590.0298593;-45.120503652039325
1739209590.029862;-29.438486411369333
1739209590.0298645;-45.120503652039325
1739209590.0298672;-45.120503652039325
1739209590.0298698;-38.13080360867914
1739209590.0298724;-38.13080360867914
1739209590.029875;-45.120503652039325
1739209590.029878;-38.13080360867914
1739209590.0298805;-26.991370085610722
1739209590.0298831;-23.38864096791655
1739209590.0298858;-45.120503652039325
1739209590.0298884;-38.13080360867914
1739209590.029891;-38.13080360867914
1739209590.0298936;-32.816014438256545
1739209590.0298963;-45.120503652039325
1739209590.029899;-32.816014438256545
1739209590.0299017;-31.141103565318915
1739209590.0299044;-38.13080360867914
1739209590.029907;-38.13080360867914
1739209590.0299096;-28.992665084841942
1739209590.0299122;-26.991370085610736
1739209590.0299149;-27.877744956031417
1739209590.0299175;-45.120503652039325
1739209590.0322237;-45.120503652039325
1739209590.0322254;-45.120503652039325
1739209590.032227;-38.13080360867914
1739209590.0322287;-38.13080360867914
1739209590.0322304;-45.120503652039325
1739209590.032232;-38.13080360867914
1739209590.0322337;-38.13080360867914
1739209590.0322356;-45.120503652039325
1739209590.0322373;-38.13080360867914
1739209590.032239;-35.57807855764607
1739209590.0322406;-35.57807855764607
1739209590.0322423;-45.120503652039325
1739209590.032244;-38.13080360867914
1739209590.0322456;-38.13080360867914
1739209590.0322473;-45.120503652039325
1739209590.032249;-45.120503652039325
1739209590.0322506;-45.120503652039325
1739209590.0322523;-38.13080360867914
1739209590.0322542;-38.13080360867914
1739209590.032256;-38.13080360867914
1739209590.0322576;-38.13080360867914
1739209590.0322592;-35.57807855764607
1739209590.032261;-38.13080360867914
1739209590.0322626;-38.13080360867914
1739209590.0322642;-45.120503652039325
1739209590.032266;-45.120503652039325
1739209590.0322676;-38.13080360867914
1739209590.0322692;-45.120503652039325
1739209590.032271;-38.13080360867914
1739209590.0322728;-38.13080360867914
1739209590.0322745;-45.120503652039325
1739209590.0322762;-38.13080360867914
1739209590.0322778;-38.13080360867914
1739209590.0322795;-33.981070128970906
1739209590.0322812;-45.120503652039325
1739209590.0322828;-45.120503652039325
1739209590.0322845;-35.57807855764607
1739209590.0322862;-35.57807855764607
1739209590.0322878;-45.120503652039325
1739209590.0322895;-45.120503652039325
1739209590.0322914;-33.981070128970906
1739209590.032293;-45.120503652039325
1739209590.0322948;-38.13080360867914
1739209590.0322964;-45.120503652039325
1739209590.032298;-45.120503652039325
1739209590.0322998;-38.13080360867914
1739209590.0323014;-45.120503652039325
1739209590.032303;-38.13080360867914
1739209590.0323048;-45.120503652039325
1739209590.0323064;-45.120503652039325
1739209590.032308;-38.13080360867914
1739209590.0323098;-45.120503652039325
1739209590.0323117;-45.120503652039325
1739209590.0323133;-33.981070128970906
1739209590.032315;-45.120503652039325
1739209590.0323167;-38.13080360867914
1739209590.0323184;-35.57807855764607
1739209590.03232;-33.981070128970906
1739209590.0323217;-38.13080360867914
1739209590.0323234;-45.120503652039325
1739209590.032325;-35.57807855764607
1739209590.0323267;-38.13080360867914
1739209590.0323284;-45.120503652039325
1739209590.0323303;-45.120503652039325
1739209590.032332;-38.13080360867914
1739209590.0323336;-45.120503652039325
1739209590.0323353;-38.13080360867914
1739209590.032337;-38.13080360867914
1739209590.0323386;-45.120503652039325
1739209590.0323403;-45.120503652039325
1739209590.032342;-38.13080360867914
1739209590.0323436;-38.13080360867914
1739209590.0323453;-45.120503652039325
1739209590.032347;-31.141103565318915
1739209590.0323489;-31.141103565318915
1739209590.0323505;-45.120503652039325
1739209590.0323522;-35.57807855764607
1739209590.0323539;-32.816014438256545
1739209590.0323555;-33.981070128970906
1739209590.0323572;-45.120503652039325
1739209590.032359;-38.13080360867914
1739209590.0323606;-35.57807855764607
1739209590.0323622;-45.120503652039325
1739209590.032364;-38.13080360867914
1739209590.0323656;-45.120503652039325
1739209590.0323672;-45.120503652039325
1739209590.0323691;-38.13080360867914
1739209590.0323708;-35.57807855764607
1739209590.0323725;-38.13080360867914
1739209590.0323741;-33.981070128970906
1739209590.0323758;-29.438486411369333
1739209590.0323775;-45.120503652039325
1739209590.0323792;-45.120503652039325
1739209590.0323808;-38.13080360867914
1739209590.0323825;-45.120503652039325
1739209590.0323842;-45.120503652039325
1739209590.0323858;-45.120503652039325
1739209590.0323877;-35.57807855764607
1739209590.0323894;-32.816014438256545
1739209590.032391;-33.981070128970906
1739209590.0323927;-38.13080360867914
1739209590.0323944;-33.981070128970906
1739209590.032396;-45.120503652039325
1739209590.0323977;-45.120503652039325
1739209590.0323994;-35.57807855764607
1739209590.032401;-45.120503652039325
1739209590.0324028;-38.13080360867914
1739209590.0324044;-45.120503652039325
1739209590.0324063;-35.57807855764607
1739209590.032408;-38.13080360867914
1739209590.0324097;-38.13080360867914
1739209590.0324113;-33.981070128970906
1739209590.032413;-45.120503652039325
1739209590.0324147;-38.13080360867914
1739209590.0324163;-28.21854285175415
1739209590.032418;-38.13080360867914
1739209590.0324197;-45.120503652039325
1739209590.0324214;-38.13080360867914
1739209590.032423;-38.13080360867914
1739209590.032425;-45.120503652039325
1739209590.0324266;-32.816014438256545
1739209590.0324283;-38.13080360867914
1739209590.03243;-45.120503652039325
1739209590.0324316;-38.13080360867914
1739209590.0324333;-38.13080360867914
1739209590.032435;-45.120503652039325
1739209590.0324366;-45.120503652039325
1739209590.0324383;-38.13080360867914
1739209590.03244;-45.120503652039325
1739209590.0324416;-45.120503652039325
1739209590.0324433;-35.57807855764607
1739209590.0324452;-45.120503652039325
1739209590.0324469;-45.120503652039325
1739209590.0324485;-45.120503652039325
1739209590.0324502;-45.120503652039325
1739209590.0324519;-38.13080360867914
1739209590.0324535;-45.120503652039325
1739209590.0324552;-45.120503652039325
1739209590.0324569;-35.57807855764607
1739209590.0324585;-45.120503652039325
1739209590.0324602;-35.57807855764607
1739209590.032462;-38.13080360867914
1739209590.0324638;-45.120503652039325
1739209590.0324655;-45.120503652039325
1739209590.0324671;-32.816014438256545
1739209590.0324688;-38.13080360867914
1739209590.0324705;-45.120503652039325
1739209590.0324721;-38.13080360867914
1739209590.0324738;-32.816014438256545
1739209590.0324755;-45.120503652039325
1739209590.0324771;-38.13080360867914
1739209590.0324788;-33.981070128970906
1739209590.0324805;-45.120503652039325
1739209590.0324824;-38.13080360867914
1739209590.032484;-32.816014438256545
1739209590.0324857;-45.120503652039325
1739209590.0324874;-45.120503652039325
1739209590.032489;-38.13080360867914
1739209590.0324907;-45.120503652039325
1739209590.0324924;-38.13080360867914
1739209590.032494;-38.13080360867914
1739209590.0324957;-45.120503652039325
1739209590.0324974;-45.120503652039325
1739209590.032499;-45.120503652039325
1739209590.032501;-38.13080360867914
1739209590.0325027;-38.13080360867914
1739209590.0325043;-38.13080360867914
1739209590.032506;-38.13080360867914
1739209590.0325077;-45.120503652039325
1739209590.0325093;-45.120503652039325
1739209590.032511;-38.13080360867914
1739209590.0325127;-38.13080360867914
1739209590.0325143;-45.120503652039325
1739209590.032516;-45.120503652039325
1739209590.0325177;-45.120503652039325
1739209590.0325193;-38.13080360867914
1739209590.0325212;-45.120503652039325
1739209590.032523;-45.120503652039325
1739209590.0325246;-38.13080360867914
1739209590.0325263;-33.981070128970906
1739209590.032528;-45.120503652039325
1739209590.0325296;-38.13080360867914
1739209590.0325313;-38.13080360867914
1739209590.032533;-38.13080360867914
1739209590.0325346;-35.57807855764607
1739209590.0325363;-38.13080360867914
1739209590.032538;-38.13080360867914
1739209590.0325398;-38.13080360867914
1739209590.0325415;-45.120503652039325
1739209590.0325432;-45.120503652039325
1739209590.0325449;-38.13080360867914
1739209590.0325465;-38.13080360867914
1739209590.0325482;-45.120503652039325
1739209590.0325499;-45.120503652039325
1739209590.0325515;-45.120503652039325
1739209590.0325532;-38.13080360867914
1739209590.0325549;-38.13080360867914
1739209590.0325565;-38.13080360867914
1739209590.0325584;-45.120503652039325
1739209590.03256;-45.120503652039325
1739209590.0325618;-45.120503652039325
1739209590.0325634;-45.120503652039325
1739209590.032565;-45.120503652039325
1739209590.0325668;-38.13080360867914
1739209590.0325685;-35.57807855764607
1739209590.0325701;-38.13080360867914
1739209590.0325718;-38.13080360867914
1739209590.0325735;-45.120503652039325
1739209590.0325751;-38.13080360867914
1739209590.032577;-38.13080360867914
1739209590.0325787;-45.120503652039325
1739209590.0325804;-33.981070128970906
1739209590.032582;-38.13080360867914
1739209590.0325837;-38.13080360867914
1739209590.0325854;-45.120503652039325
1739209590.032587;-45.120503652039325
1739209590.0325887;-38.13080360867914
1739209590.0325904;-35.57807855764607
1739209590.032592;-38.13080360867914
1739209590.0325937;-31.141103565318915
1739209590.0325954;-38.13080360867914
1739209590.0325973;-38.13080360867914
1739209590.032599;-38.13080360867914
1739209590.0326006;-38.13080360867914
1739209590.0326023;-35.57807855764607
1739209590.032604;-33.981070128970906
1739209590.0326056;-45.120503652039325
1739209590.0326073;-32.816014438256545
1739209590.032609;-33.981070128970906
1739209590.0326107;-38.13080360867914
1739209590.0326123;-38.13080360867914
1739209590.032614;-33.981070128970906
1739209590.032616;-45.120503652039325
1739209590.0326176;-33.981070128970906
1739209590.0326192;-38.13080360867914
1739209590.032621;-33.981070128970906
1739209590.0326226;-38.13080360867914
1739209590.0326242;-38.13080360867914
1739209590.032626;-38.13080360867914
1739209590.0326276;-45.120503652039325
1739209590.0326293;-35.57807855764607
1739209590.032631;-38.13080360867914
1739209590.0326326;-45.120503652039325
1739209590.0326345;-38.13080360867914
1739209590.0326362;-38.13080360867914
1739209590.0326378;-45.120503652039325
1739209590.0326395;-45.120503652039325
1739209590.0326412;-38.13080360867914
1739209590.0326428;-35.57807855764607
1739209590.0326445;-38.13080360867914
1739209590.0326462;-33.981070128970906
1739209590.0326478;-35.57807855764607
1739209590.0326495;-45.120503652039325
1739209590.0326512;-38.13080360867914
1739209590.032653;-35.57807855764607
1739209590.0326548;-38.13080360867914
1739209590.0326564;-38.13080360867914
1739209590.032658;-33.981070128970906
1739209590.0326598;-45.120503652039325
1739209590.0326614;-28.992665084841942
1739209590.032663;-31.141103565318915
1739209590.0326648;-45.120503652039325
1739209590.0326664;-45.120503652039325
1739209590.032668;-33.981070128970906
1739209590.0326698;-45.120503652039325
1739209590.0326715;-45.120503652039325
1739209590.0326734;-33.981070128970906
1739209590.032675;-45.120503652039325
1739209590.0326767;-38.13080360867914
1739209590.0326784;-38.13080360867914
1739209590.03268;-45.120503652039325
1739209590.0326817;-38.13080360867914
1739209590.0326834;-38.13080360867914
1739209590.032685;-38.13080360867914
1739209590.0326867;-38.13080360867914
1739209590.0326884;-45.120503652039325
1739209590.03269;-45.120503652039325
1739209590.032692;-45.120503652039325
1739209590.0326936;-38.13080360867914
1739209590.0326953;-45.120503652039325
1739209590.032697;-45.120503652039325
1739209590.0326986;-33.981070128970906
1739209590.0327003;-38.13080360867914
1739209590.032702;-35.57807855764607
1739209590.0327036;-32.816014438256545
1739209590.0327053;-38.13080360867914
1739209590.032707;-45.120503652039325
1739209590.0327086;-38.13080360867914
1739209590.0327106;-38.13080360867914
1739209590.0327122;-38.13080360867914
1739209590.032714;-38.13080360867914
1739209590.0327156;-45.120503652039325
1739209590.0327172;-38.13080360867914
1739209590.032719;-38.13080360867914
1739209590.0327206;-45.120503652039325
1739209590.0327222;-45.120503652039325
1739209590.032724;-33.981070128970906
1739209590.0327256;-35.57807855764607
1739209590.0327272;-35.57807855764607
1739209590.0327291;-35.57807855764607
1739209590.0327308;-33.981070128970906
1739209590.0327325;-35.57807855764607
1739209590.0327342;-38.13080360867914
1739209590.0327358;-35.57807855764607
1739209590.0327375;-38.13080360867914
1739209590.0327392;-45.120503652039325
1739209590.0327408;-45.120503652039325
1739209590.0327425;-45.120503652039325
1739209590.0327442;-45.120503652039325
1739209590.0327458;-45.120503652039325
1739209590.0327475;-38.13080360867914
1739209590.0327494;-45.120503652039325
1739209590.032751;-38.13080360867914
1739209590.0327528;-33.981070128970906
1739209590.0327544;-45.120503652039325
1739209590.032756;-38.13080360867914
1739209590.0327578;-35.57807855764607
1739209590.0327594;-45.120503652039325
1739209590.032761;-45.120503652039325
1739209590.0327628;-33.981070128970906
1739209590.0327644;-45.120503652039325
1739209590.032766;-38.13080360867914
1739209590.032768;-45.120503652039325
1739209590.0327697;-45.120503652039325
1739209590.0327713;-45.120503652039325
1739209590.032773;-38.13080360867914
1739209590.0327747;-38.13080360867914
1739209590.0327764;-45.120503652039325
1739209590.032778;-35.57807855764607
1739209590.0327797;-38.13080360867914
1739209590.0327814;-45.120503652039325
1739209590.032783;-38.13080360867914
1739209590.0327847;-35.57807855764607
1739209590.0327866;-38.13080360867914
1739209590.0327883;-45.120503652039325
1739209590.03279;-45.120503652039325
1739209590.0327916;-45.120503652039325
1739209590.0327933;-38.13080360867914
1739209590.032795;-38.13080360867914
1739209590.0327966;-38.13080360867914
1739209590.0327983;-45.120503652039325
1739209590.0328;-45.120503652039325
1739209590.0328016;-38.13080360867914
1739209590.0328033;-45.120503652039325
1739209590.0328052;-35.57807855764607
1739209590.0328069;-38.13080360867914
1739209590.0328085;-38.13080360867914
1739209590.0328102;-45.120503652039325
1739209590.0328119;-38.13080360867914
1739209590.0328135;-33.981070128970906
1739209590.0328152;-45.120503652039325
1739209590.032817;-45.120503652039325
1739209590.0328186;-45.120503652039325
1739209590.0328202;-38.13080360867914
1739209590.032822;-38.13080360867914
1739209590.0328236;-45.120503652039325
1739209590.0328255;-38.13080360867914
1739209590.0328271;-45.120503652039325
1739209590.0328288;-45.120503652039325
1739209590.0328305;-45.120503652039325
1739209590.0328321;-38.13080360867914
1739209590.0328338;-38.13080360867914
1739209590.0328355;-33.981070128970906
1739209590.0328372;-45.120503652039325
1739209590.0328388;-38.13080360867914
1739209590.0328405;-31.141103565318915
1739209590.0328422;-38.13080360867914
1739209590.032844;-45.120503652039325
1739209590.0328457;-38.13080360867914
1739209590.0328474;-33.981070128970906
1739209590.032849;-45.120503652039325
1739209590.0328507;-45.120503652039325
1739209590.0328524;-38.13080360867914
1739209590.032854;-45.120503652039325
1739209590.0328557;-45.120503652039325
1739209590.0328574;-38.13080360867914
1739209590.032859;-45.120503652039325
1739209590.0328608;-38.13080360867914
1739209590.0328627;-45.120503652039325
1739209590.0328643;-38.13080360867914
1739209590.032866;-35.57807855764607
1739209590.0328677;-38.13080360867914
1739209590.0328693;-38.13080360867914
1739209590.032871;-45.120503652039325
1739209590.0328727;-38.13080360867914
1739209590.0328743;-33.981070128970906
1739209590.032876;-45.120503652039325
1739209590.0328777;-45.120503652039325
1739209590.0328794;-45.120503652039325
1739209590.0328813;-38.13080360867914
1739209590.032883;-32.816014438256545
1739209590.0328846;-38.13080360867914
1739209590.0328863;-45.120503652039325
1739209590.032888;-45.120503652039325
1739209590.0328896;-38.13080360867914
1739209590.0328913;-38.13080360867914
1739209590.032893;-45.120503652039325
1739209590.0328946;-38.13080360867914
1739209590.0328963;-45.120503652039325
1739209590.032898;-45.120503652039325
1739209590.0328996;-45.120503652039325
1739209590.0329015;-38.13080360867914
1739209590.0329032;-45.120503652039325
1739209590.0329049;-45.120503652039325
1739209590.0329065;-45.120503652039325
1739209590.0329082;-45.120503652039325
1739209590.0329099;-26.991370085610736
1739209590.0329115;-35.57807855764607
1739209590.0329132;-45.120503652039325
1739209590.0329149;-45.120503652039325
1739209590.0329165;-35.57807855764607
1739209590.0329182;-45.120503652039325
1739209590.0329201;-45.120503652039325
1739209590.0329218;-45.120503652039325
1739209590.0329235;-33.981070128970956
1739209590.0329251;-45.120503652039325
1739209590.0329268;-45.120503652039325
1739209590.0329285;-38.13080360867914
1739209590.0329301;-45.120503652039325
1739209590.0329318;-38.13080360867914
1739209590.0329335;-45.120503652039325
1739209590.0329351;-45.120503652039325
1739209590.0329368;-31.141103565318893
1739209590.0329387;-33.981070128970906
1739209590.0329404;-45.120503652039325
1739209590.032942;-38.13080360867914
1739209590.0329437;-33.981070128970906
1739209590.0329454;-38.13080360867914
1739209590.032947;-38.13080360867914
1739209590.0329487;-38.13080360867914
1739209590.0329504;-38.13080360867914
1739209590.032952;-38.13080360867914
1739209590.0329537;-38.13080360867914
1739209590.0329554;-45.120503652039325
1739209590.0329573;-38.13080360867914
1739209590.032959;-35.57807855764607
1739209590.0329607;-35.57807855764607
1739209590.0329623;-33.981070128970906
1739209590.032964;-38.13080360867914
1739209590.0329657;-45.120503652039325
1739209590.0329673;-45.120503652039325
1739209590.032969;-38.13080360867914
1739209590.0329707;-38.13080360867914
1739209590.0329723;-38.13080360867914
1739209590.032974;-45.120503652039325
1739209590.0329757;-45.120503652039325
1739209590.0329776;-35.57807855764607
1739209590.0329792;-38.13080360867914
1739209590.032981;-45.120503652039325
1739209590.0329826;-45.120503652039325
1739209590.0329843;-45.120503652039325
1739209590.032986;-45.120503652039325
1739209590.0329876;-45.120503652039325
1739209590.0329893;-38.13080360867914
1739209590.032991;-33.981070128970906
1739209590.0329926;-45.120503652039325
1739209590.0329943;-45.120503652039325
1739209590.0329962;-38.13080360867914
1739209590.0329978;-38.13080360867914
1739209590.0329995;-45.120503652039325
1739209590.0330012;-45.120503652039325
1739209590.0330029;-38.13080360867914
1739209590.0330045;-31.141103565318915
1739209590.0330062;-28.992665084841942
1739209590.0330079;-32.816014438256545
1739209590.0330095;-38.13080360867914
1739209590.0330112;-38.13080360867914
1739209590.0330129;-35.57807855764607
1739209590.0330148;-45.120503652039325
1739209590.0330164;-33.981070128970906
1739209590.033018;-45.120503652039325
1739209590.0330198;-38.13080360867914
1739209590.0330215;-38.13080360867914
1739209590.033023;-45.120503652039325
1739209590.0330248;-45.120503652039325
1739209590.0330265;-45.120503652039325
1739209590.0330281;-38.13080360867914
1739209590.0330298;-45.120503652039325
1739209590.0330315;-38.13080360867914
1739209590.0330334;-33.981070128970906
1739209590.033035;-45.120503652039325
1739209590.0330367;-38.13080360867914
1739209590.0330384;-38.13080360867914
1739209590.03304;-45.120503652039325
1739209590.0330417;-35.57807855764607
1739209590.0330434;-35.57807855764607
1739209590.033045;-38.13080360867914
1739209590.0330467;-38.13080360867914
1739209590.0330484;-45.120503652039325
1739209590.03305;-38.13080360867914
1739209590.0330517;-32.816014438256545
1739209590.0330536;-33.981070128970906
1739209590.0330553;-45.120503652039325
1739209590.033057;-45.120503652039325
