CAN Message; 0x77:2d2fb65b91743393
1739209741.5249805;-35.57807855764607
1739209741.5249822;-38.13080360867914
1739209741.5249841;-45.120503652039325
1739209741.5249858;-38.13080360867914
1739209741.5249875;-38.13080360867914
1739209741.5249894;-38.13080360867914
1739209741.524991;-45.120503652039325
1739209741.524993;-45.120503652039325
1739209741.5249946;-35.57807855764607
1739209741.5249965;-38.13080360867914
1739209741.5249982;-45.120503652039325
1739209741.525;-33.981070128970906
1739209741.5250018;-35.57807855764607
1739209741.5250034;-38.13080360867914
1739209741.5250053;-45.120503652039325
1739209741.525007;-38.13080360867914
1739209741.525009;-45.120503652039325
1739209741.5250106;-45.120503652039325
1739209741.5250125;-38.13080360867914
1739209741.5250142;-38.13080360867914
1739209741.525016;-35.57807855764607
1739209741.5250177;-45.120503652039325
1739209741.5250194;-45.120503652039325
1739209741.5250213;-33.981070128970906
1739209741.525023;-33.981070128970906
1739209741.525025;-38.13080360867914
1739209741.5250266;-38.13080360867914
1739209741.5250285;-33.981070128970906
1739209741.5250301;-38.13080360867914
1739209741.525032;-45.120503652039325
1739209741.5250337;-38.13080360867914
1739209741.5250354;-33.981070128970906
1739209741.5250373;-45.120503652039325
1739209741.525039;-33.981070128970906
1739209741.5250409;-45.120503652039325
1739209741.5250425;-33.981070128970906
1739209741.5250444;-38.13080360867914
1739209741.525046;-38.13080360867914
1739209741.525048;-35.57807855764607
1739209741.5250497;-38.13080360867914
1739209741.5250514;-35.57807855764607
1739209741.5250533;-45.120503652039325
1739209741.525055;-33.981070128970906
1739209741.5250568;-45.120503652039325
1739209741.5250585;-45.120503652039325
1739209741.5250604;-38.13080360867914
1739209741.525062;-38.13080360867914
1739209741.5250638;-45.120503652039325
1739209741.5250657;-45.120503652039325
1739209741.5250673;-38.13080360867914
1739209741.5250692;-35.57807855764607
1739209741.525071;-45.120503652039325
1739209741.5250728;-45.120503652039325
1739209741.5250745;-38.13080360867914
1739209741.5250764;-45.120503652039325
1739209741.525078;-38.13080360867914
1739209741.5250797;-35.57807855764607
1739209741.5250816;-45.120503652039325
1739209741.5250833;-45.120503652039325
1739209741.5250852;-38.13080360867914
1739209741.5250869;-35.57807855764607
1739209741.5250888;-38.13080360867914
1739209741.5250905;-45.120503652039325
1739209741.5250924;-45.120503652039325
1739209741.525094;-45.120503652039325
1739209741.5250957;-45.120503652039325
1739209741.5250976;-45.120503652039325
1739209741.5250993;-38.13080360867914
1739209741.5251012;-45.120503652039325
1739209741.5251029;-38.13080360867914
1739209741.5251048;-35.57807855764607
1739209741.5251064;-35.57807855764607
1739209741.5251083;-45.120503652039325
1739209741.52511;-45.120503652039325
1739209741.5251117;-45.120503652039325
1739209741.5251136;-45.120503652039325
1739209741.5251153;-32.816014438256545
1739209741.5251172;-45.120503652039325
1739209741.5251188;-45.120503652039325
1739209741.5251207;-45.120503652039325
1739209741.5251224;-33.981070128970906
1739209741.5251243;-33.981070128970906
1739209741.525126;-45.120503652039325
1739209741.5251276;-38.13080360867914
1739209741.5251296;-45.120503652039325
1739209741.5251312;-38.13080360867914
1739209741.5251331;-45.120503652039325
1739209741.5251348;-45.120503652039325
1739209741.5251367;-45.120503652039325
1739209741.5251384;-45.120503652039325
1739209741.5251403;-45.120503652039325
1739209741.525142;-38.13080360867914
1739209741.5251436;-45.120503652039325
1739209741.5251455;-45.120503652039325
1739209741.5251472;-38.13080360867914
1739209741.525149;-35.57807855764607
1739209741.5251508;-31.141103565318893
1739209741.5251527;-38.13080360867914
1739209741.5251544;-38.13080360867914
1739209741.5251563;-45.120503652039325
1739209741.525158;-28.58837851428586
1739209741.5251596;-35.57807855764607
1739209741.5251615;-45.120503652039325
1739209741.5251632;-45.120503652039325
1739209741.525165;-38.13080360867914
1739209741.5251667;-38.13080360867914
1739209741.5251687;-45.120503652039325
1739209741.5251703;-45.120503652039325
1739209741.5251722;-38.13080360867914
1739209741.525174;-45.120503652039325
1739209741.5251756;-45.120503652039325
1739209741.5251775;-38.13080360867914
1739209741.5251791;-38.13080360867914
1739209741.525181;-45.120503652039325
1739209741.5251827;-45.120503652039325
1739209741.5251846;-38.13080360867914
1739209741.5251863;-26.487275050834715
1739209741.5251882;-33.981070128970906
1739209741.5251899;-45.120503652039325
1739209741.5251915;-38.13080360867914
1739209741.5251935;-38.13080360867914
1739209741.5251951;-38.13080360867914
1739209741.525197;-38.13080360867914
1739209741.5251987;-38.13080360867914
1739209741.5252006;-38.13080360867914
1739209741.5252023;-45.120503652039325
1739209741.5252042;-45.120503652039325
1739209741.5252059;-45.120503652039325
1739209741.5252075;-45.120503652039325
1739209741.5252094;-45.120503652039325
1739209741.525211;-45.120503652039325
1739209741.525213;-45.120503652039325
1739209741.5252147;-31.141103565318915
1739209741.5252166;-38.13080360867914
1739209741.5252182;-45.120503652039325
1739209741.5252202;-38.13080360867914
1739209741.5252218;-38.13080360867914
1739209741.5252235;-38.13080360867914
1739209741.5252254;-45.120503652039325
1739209741.525227;-38.13080360867914
1739209741.525229;-45.120503652039325
1739209741.5252306;-33.981070128970906
1739209741.5252326;-45.120503652039325
1739209741.5252342;-45.120503652039325
1739209741.5252361;-45.120503652039325
1739209741.5252378;-45.120503652039325
1739209741.5252395;-45.120503652039325
1739209741.5252414;-45.120503652039325
1739209741.525243;-45.120503652039325
1739209741.525245;-35.57807855764607
1739209741.5252466;-35.57807855764607
1739209741.5252485;-45.120503652039325
1739209741.5252502;-38.13080360867914
1739209741.5252519;-38.13080360867914
1739209741.5252538;-35.57807855764607
1739209741.5252554;-45.120503652039325
1739209741.5252573;-45.120503652039325
1739209741.525259;-38.13080360867914
1739209741.525261;-38.13080360867914
1739209741.5252626;-45.120503652039325
1739209741.5252645;-45.120503652039325
1739209741.5252662;-45.120503652039325
1739209741.5252678;-45.120503652039325
1739209741.5252697;-38.13080360867914
1739209741.5252714;-38.13080360867914
1739209741.5252733;-33.981070128970906
1739209741.525275;-45.120503652039325
1739209741.525277;-38.13080360867914
1739209741.5252786;-38.13080360867914
1739209741.5252805;-45.120503652039325
1739209741.5252821;-38.13080360867914
1739209741.5252838;-38.13080360867914
1739209741.5252857;-33.981070128970906
1739209741.5252874;-28.58837851428586
1739209741.5252893;-45.120503652039325
1739209741.525291;-38.13080360867914
1739209741.5252929;-35.57807855764607
1739209741.5252945;-35.57807855764607
1739209741.5252964;-38.13080360867914
1739209741.525298;-38.13080360867914
1739209741.5252998;-38.13080360867914
1739209741.5253017;-33.981070128970906
1739209741.5253034;-45.120503652039325
1739209741.5253053;-35.57807855764607
1739209741.525307;-35.57807855764607
1739209741.5253088;-45.120503652039325
1739209741.5253105;-38.13080360867914
1739209741.5253124;-38.13080360867914
1739209741.525314;-35.57807855764607
1739209741.5253158;-38.13080360867914
1739209741.5253177;-45.120503652039325
1739209741.5253193;-38.13080360867914
1739209741.5253212;-38.13080360867914
1739209741.525323;-38.13080360867914
1739209741.5253248;-45.120503652039325
1739209741.5253265;-35.57807855764607
1739209741.5253284;-38.13080360867914
1739209741.52533;-45.120503652039325
1739209741.5253317;-45.120503652039325
1739209741.5253336;-38.13080360867914
1739209741.5253353;-45.120503652039325
1739209741.5253372;-35.57807855764607
1739209741.525339;-38.13080360867914
1739209741.5253408;-45.120503652039325
1739209741.5253425;-45.120503652039325
1739209741.5253444;-33.981070128970906
1739209741.525346;-45.120503652039325
1739209741.5253477;-45.120503652039325
1739209741.5253496;-45.120503652039325
1739209741.5253513;-38.13080360867914
1739209741.5253532;-45.120503652039325
1739209741.5253549;-45.120503652039325
1739209741.5253568;-45.120503652039325
1739209741.5253584;-38.13080360867914
1739209741.5253603;-38.13080360867914
1739209741.525362;-38.13080360867914
1739209741.5253637;-45.120503652039325
1739209741.5253656;-38.13080360867914
1739209741.5253673;-32.816014438256545
1739209741.5253692;-45.120503652039325
1739209741.5253708;-38.13080360867914
1739209741.5253727;-33.981070128970906
1739209741.5253744;-45.120503652039325
1739209741.5253763;-45.120503652039325
1739209741.525378;-45.120503652039325
1739209741.5253797;-45.120503652039325
1739209741.5253816;-38.13080360867914
1739209741.5253832;-38.13080360867914
1739209741.5253851;-45.120503652039325
1739209741.5253868;-35.57807855764607
1739209741.5253887;-35.57807855764607
1739209741.5253904;-45.120503652039325
1739209741.5253923;-45.120503652039325
1739209741.525394;-38.13080360867914
1739209741.5253956;-38.13080360867914
1739209741.5253975;-45.120503652039325
1739209741.5253992;-45.120503652039325
1739209741.525401;-35.57807855764607
1739209741.5254028;-32.816014438256545
1739209741.5254047;-45.120503652039325
1739209741.5254064;-35.57807855764607
1739209741.5254083;-45.120503652039325
1739209741.52541;-38.13080360867914
1739209741.5254116;-35.57807855764607
1739209741.5254135;-32.816014438256545
1739209741.5254152;-45.120503652039325
1739209741.525417;-45.120503652039325
1739209741.5254188;-45.120503652039325
1739209741.5254207;-45.120503652039325
1739209741.5254223;-33.981070128970906
1739209741.525424;-38.13080360867914
1739209741.525426;-45.120503652039325
1739209741.5254276;-33.981070128970906
1739209741.5254295;-45.120503652039325
1739209741.5254312;-35.57807855764607
1739209741.525433;-38.13080360867914
1739209741.5254347;-38.13080360867914
1739209741.5254366;-45.120503652039325
1739209741.5254383;-33.981070128970906
1739209741.52544;-38.13080360867914
1739209741.525442;-38.13080360867914
1739209741.5254436;-38.13080360867914
1739209741.5254455;-45.120503652039325
1739209741.5254471;-38.13080360867914
1739209741.525449;-45.120503652039325
1739209741.5254507;-38.13080360867914
1739209741.5254526;-38.13080360867914
1739209741.5254543;-45.120503652039325
1739209741.525456;-32.816014438256545
1739209741.5254579;-38.13080360867914
1739209741.5254595;-33.981070128970906
1739209741.5254614;-38.13080360867914
1739209741.525463;-38.13080360867914
1739209741.525465;-38.13080360867914
1739209741.5254667;-45.120503652039325
1739209741.5254686;-45.120503652039325
1739209741.5254703;-38.13080360867914
1739209741.525472;-45.120503652039325
1739209741.5254738;-38.13080360867914
1739209741.5254755;-38.13080360867914
1739209741.5254774;-38.13080360867914
1739209741.525479;-38.13080360867914
1739209741.525481;-45.120503652039325
1739209741.5254827;-45.120503652039325
1739209741.5254846;-45.120503652039325
1739209741.5254862;-38.13080360867914
1739209741.525488;-35.57807855764607
1739209741.5254898;-45.120503652039325
1739209741.5254915;-45.120503652039325
1739209741.5254934;-45.120503652039325
1739209741.525495;-38.13080360867914
1739209741.525497;-38.13080360867914
1739209741.5254986;-38.13080360867914
1739209741.5255005;-38.13080360867914
1739209741.5255022;-45.120503652039325
1739209741.5255039;-38.13080360867914
1739209741.5255058;-35.57807855764607
1739209741.5255075;-38.13080360867914
1739209741.5255094;-38.13080360867914
1739209741.525511;-45.120503652039325
1739209741.525513;-45.120503652039325
1739209741.5255146;-38.13080360867914
1739209741.5255165;-38.13080360867914
1739209741.5255182;-45.120503652039325
1739209741.5255198;-45.120503652039325
1739209741.5255218;-38.13080360867914
1739209741.5255234;-32.816014438256545
1739209741.5255253;-45.120503652039325
1739209741.525527;-45.120503652039325
1739209741.525529;-38.13080360867914
1739209741.5255306;-38.13080360867914
1739209741.5255325;-38.13080360867914
1739209741.5255342;-45.120503652039325
1739209741.5255358;-45.120503652039325
1739209741.5255377;-45.120503652039325
1739209741.5255394;-45.120503652039325
1739209741.5255413;-38.13080360867914
1739209741.525543;-38.13080360867914
1739209741.525545;-38.13080360867914
1739209741.5255466;-45.120503652039325
1739209741.5255485;-35.57807855764607
1739209741.5255501;-45.120503652039325
1739209741.5255518;-33.981070128970906
1739209741.5255537;-45.120503652039325
1739209741.5255554;-38.13080360867914
1739209741.5255573;-45.120503652039325
1739209741.525559;-31.141103565318915
1739209741.5255609;-33.981070128970906
1739209741.5255625;-38.13080360867914
1739209741.5255644;-38.13080360867914
1739209741.525566;-45.120503652039325
1739209741.5255678;-45.120503652039325
1739209741.5255697;-45.120503652039325
1739209741.5255713;-33.981070128970906
1739209741.5255733;-35.57807855764607
1739209741.525575;-35.57807855764607
1739209741.5255768;-33.981070128970906
1739209741.5255785;-38.13080360867914
1739209741.5255804;-38.13080360867914
1739209741.525582;-38.13080360867914
1739209741.5255837;-38.13080360867914
1739209741.5255857;-45.120503652039325
1739209741.5255873;-33.981070128970906
1739209741.5255892;-28.58837851428586
1739209741.525591;-45.120503652039325
1739209741.5255928;-38.13080360867914
1739209741.5255945;-45.120503652039325
1739209741.5255964;-38.13080360867914
1739209741.525598;-38.13080360867914
1739209741.5255997;-45.120503652039325
1739209741.5256016;-33.981070128970906
1739209741.5256033;-31.141103565318915
1739209741.5256052;-38.13080360867914
1739209741.5256069;-38.13080360867914
1739209741.5256088;-35.57807855764607
1739209741.5256104;-38.13080360867914
1739209741.525612;-45.120503652039325
1739209741.525614;-38.13080360867914
1739209741.5256157;-38.13080360867914
1739209741.5256176;-31.141103565318915
1739209741.5256193;-38.13080360867914
1739209741.5256212;-38.13080360867914
1739209741.5256228;-38.13080360867914
1739209741.5256248;-33.981070128970906
1739209741.5256264;-45.120503652039325
1739209741.525628;-45.120503652039325
1739209741.52563;-38.13080360867914
1739209741.5256317;-38.13080360867914
1739209741.5256336;-38.13080360867914
1739209741.5256352;-45.120503652039325
1739209741.5256371;-45.120503652039325
1739209741.5256388;-38.13080360867914
1739209741.5256407;-32.816014438256545
1739209741.5256424;-33.981070128970906
1739209741.525644;-45.120503652039325
1739209741.525646;-38.13080360867914
1739209741.5256476;-38.13080360867914
1739209741.5256495;-38.13080360867914
1739209741.5256512;-45.120503652039325
1739209741.5256531;-38.13080360867914
1739209741.5256548;-38.13080360867914
1739209741.5256567;-45.120503652039325
1739209741.5256584;-38.13080360867914
1739209741.52566;-32.816014438256545
1739209741.525662;-45.120503652039325
1739209741.5256636;-45.120503652039325
1739209741.5256655;-45.120503652039325
1739209741.5256672;-38.13080360867914
1739209741.525669;-35.57807855764607
1739209741.5256708;-38.13080360867914
1739209741.5256727;-33.981070128970906
1739209741.5256743;-27.267205301931607
1739209741.525676;-45.120503652039325
1739209741.525678;-45.120503652039325
1739209741.5256796;-35.57807855764607
1739209741.5256815;-38.13080360867914
1739209741.5256832;-45.120503652039325
1739209741.525685;-45.120503652039325
1739209741.5256867;-32.816014438256545
1739209741.5256886;-29.438486411369354
1739209741.5256903;-38.13080360867914
1739209741.525692;-35.57807855764607
1739209741.525694;-38.13080360867914
1739209741.5256956;-33.981070128970906
1739209741.5256975;-38.13080360867914
1739209741.5256991;-38.13080360867914
1739209741.525701;-32.816014438256545
1739209741.5257027;-31.141103565318915
1739209741.5257046;-32.816014438256545
1739209741.5257063;-45.120503652039325
1739209741.525708;-45.120503652039325
1739209741.5257099;-45.120503652039325
1739209741.5257115;-45.120503652039325
1739209741.5257134;-45.120503652039325
1739209741.525715;-38.13080360867914
1739209741.525717;-38.13080360867914
1739209741.5257187;-45.120503652039325
1739209741.5257206;-45.120503652039325
1739209741.5257223;-38.13080360867914
1739209741.525724;-35.57807855764607
1739209741.5257258;-45.120503652039325
1739209741.5257275;-45.120503652039325
1739209741.5257294;-45.120503652039325
1739209741.525731;-45.120503652039325
1739209741.525733;-45.120503652039325
1739209741.5257347;-38.13080360867914
1739209741.5257366;-35.57807855764607
1739209741.5257382;-45.120503652039325
1739209741.52574;-45.120503652039325
1739209741.5257418;-38.13080360867914
1739209741.5257435;-35.57807855764607
1739209741.5257454;-45.120503652039325
1739209741.525747;-45.120503652039325
1739209741.525749;-38.13080360867914
1739209741.5257506;-35.57807855764607
1739209741.5257525;-38.13080360867914
1739209741.5257542;-38.13080360867914
1739209741.525756;-45.120503652039325
1739209741.5257578;-45.120503652039325
1739209741.5257595;-45.120503652039325
1739209741.5257614;-45.120503652039325
1739209741.525763;-45.120503652039325
1739209741.525765;-38.13080360867914
1739209741.5257666;-38.13080360867914
1739209741.5257685;-45.120503652039325
1739209741.5257702;-35.57807855764607
1739209741.5257719;-32.816014438256545
1739209741.5257738;-45.120503652039325
1739209741.5257754;-45.120503652039325
1739209741.5257773;-45.120503652039325
1739209741.525779;-38.13080360867914
1739209741.525781;-45.120503652039325
1739209741.5257826;-38.13080360867914
1739209741.5257845;-33.981070128970906
1739209741.5257862;-38.13080360867914
1739209741.5257878;-45.120503652039325
1739209741.5257897;-38.13080360867914
1739209741.5257914;-35.57807855764607
1739209741.5257933;-45.120503652039325
1739209741.525795;-45.120503652039325
1739209741.525797;-38.13080360867914
1739209741.5257986;-38.13080360867914
1739209741.5258002;-35.57807855764607
1739209741.5258021;-35.57807855764607
1739209741.5258038;-35.57807855764607
1739209741.5258057;-45.120503652039325
1739209741.5258074;-45.120503652039325
1739209741.5258093;-38.13080360867914
1739209741.525811;-38.13080360867914
1739209741.5258129;-38.13080360867914
1739209741.5258145;-45.120503652039325
1739209741.5258162;-45.120503652039325
1739209741.525818;-45.120503652039325
1739209741.5258198;-38.13080360867914
1739209741.5258217;-38.13080360867914
1739209741.5258234;-45.120503652039325
1739209741.5258253;-38.13080360867914
1739209741.525827;-38.13080360867914
1739209741.5258288;-45.120503652039325
1739209741.5258305;-38.13080360867914
1739209741.5258322;-32.816014438256545
1739209741.525834;-45.120503652039325
1739209741.5258358;-45.120503652039325
1739209741.5258377;-32.816014438256545
1739209741.5258393;-32.816014438256545
1739209741.5258412;-45.120503652039325
1739209741.525843;-45.120503652039325
1739209741.5258448;-45.120503652039325
1739209741.5258465;-45.120503652039325
1739209741.5258482;-38.13080360867914
1739209741.52585;-45.120503652039325
1739209741.5258517;-38.13080360867914
1739209741.5258536;-45.120503652039325
1739209741.5258553;-33.981070128970906
1739209741.5258572;-45.120503652039325
1739209741.5258589;-38.13080360867914
1739209741.5258608;-35.57807855764607
1739209741.5258625;-45.120503652039325
1739209741.5258641;-35.57807855764607
1739209741.525866;-45.120503652039325
1739209741.5258677;-45.120503652039325
1739209741.5258696;-38.13080360867914
1739209741.5258713;-33.981070128970906
1739209741.5258732;-38.13080360867914
1739209741.5258749;-45.120503652039325
1739209741.5258768;-33.981070128970906
1739209741.5258784;-38.13080360867914
1739209741.52588;-38.13080360867914
1739209741.525882;-35.57807855764607
1739209741.5258837;-45.120503652039325
1739209741.5258856;-38.13080360867914
1739209741.5258873;-45.120503652039325
1739209741.5258892;-45.120503652039325
1739209741.5258908;-38.13080360867914
1739209741.5258927;-38.13080360867914
1739209741.5258944;-38.13080360867914
1739209741.525896;-45.120503652039325
1739209741.525898;-38.13080360867914
1739209741.5258996;-45.120503652039325
1739209741.5259016;-45.120503652039325
1739209741.5259032;-45.120503652039325
1739209741.5259051;-38.13080360867914
1739209741.5259068;-38.13080360867914
1739209741.5259087;-38.13080360867914
1739209741.5259104;-32.816014438256545
1739209741.525912;-38.13080360867914
1739209741.525914;-38.13080360867914
1739209741.5259156;-45.120503652039325
1739209741.5259175;-38.13080360867914
1739209741.5259192;-33.981070128970906
1739209741.525921;-45.120503652039325
1739209741.5259228;-45.120503652039325
1739209741.5259247;-38.13080360867914
1739209741.5259264;-38.13080360867914
1739209741.525928;-38.13080360867914
1739209741.52593;-45.120503652039325
1739209741.5259316;-38.13080360867914
1739209741.5259335;-38.13080360867914
1739209741.5259352;-35.57807855764607
1739209741.525937;-45.120503652039325
1739209741.5259387;-38.13080360867914
1739209741.5259407;-38.13080360867914
1739209741.5259423;-35.57807855764607
1739209741.525944;-38.13080360867914
1739209741.525946;-45.120503652039325
1739209741.5259476;-33.981070128970906
1739209741.5259495;-38.13080360867914
1739209741.5259511;-45.120503652039325
1739209741.525953;-38.13080360867914
1739209741.5259547;-33.981070128970906
1739209741.5259566;-45.120503652039325
1739209741.5259583;-38.13080360867914
1739209741.52596;-35.57807855764607
1739209741.5259619;-32.816014438256545
1739209741.5259635;-35.57807855764607
1739209741.5259655;-38.13080360867914
1739209741.5259671;-38.13080360867914
1739209741.525969;-38.13080360867914
1739209741.5259707;-38.13080360867914
1739209741.5259724;-33.981070128970906
1739209741.5259743;-45.120503652039325
1739209741.525976;-25.826314394896357
1739209741.5259778;-38.13080360867914
1739209741.5259795;-45.120503652039325
1739209741.5259814;-38.13080360867914
1739209741.525983;-38.13080360867914
1739209741.525985;-38.13080360867914
1739209741.5259867;-38.13080360867914
1739209741.5259883;-38.13080360867914
1739209741.5259902;-30.49652367304973
1739209741.525992;-45.120503652039325
1739209741.5259938;-45.120503652039325
1739209741.5259955;-45.120503652039325
1739209741.5259974;-45.120503652039325
1739209741.525999;-38.13080360867914
1739209741.526001;-45.120503652039325
1739209741.5260026;-45.120503652039325
1739209741.5260043;-31.141103565318915
1739209741.5260062;-35.57807855764607
1739209741.526008;-38.13080360867914
1739209741.5260098;-45.120503652039325
1739209741.5260115;-45.120503652039325
1739209741.5260134;-32.816014438256545
1739209741.526015;-33.981070128970906
1739209741.526017;-45.120503652039325
1739209741.5260186;-38.13080360867914
1739209741.5260203;-38.13080360867914
1739209741.5260222;-45.120503652039325
1739209741.5260239;-45.120503652039325
1739209741.5260258;-38.13080360867914
1739209741.5260274;-35.57807855764607
1739209741.5260293;-45.120503652039325
1739209741.526031;-45.120503652039325
1739209741.526033;-38.13080360867914
1739209741.5260346;-38.13080360867914
1739209741.5260363;-38.13080360867914
1739209741.5260382;-45.120503652039325
1739209741.5260398;-45.120503652039325
1739209741.5260417;-32.816014438256545
1739209741.5260434;-38.13080360867914
1739209741.5260453;-45.120503652039325
1739209741.526047;-30.49652367304973
1739209741.526049;-33.981070128970906
1739209741.5260506;-45.120503652039325
1739209741.5260522;-38.13080360867914
1739209741.5260541;-32.816014438256545
1739209741.5260558;-45.120503652039325
1739209741.5260577;-45.120503652039325
1739209741.5260594;-35.57807855764607
1739209741.5260613;-30.49652367304976
1739209741.526063;-38.13080360867914
1739209741.5260649;-33.981070128970906
1739209741.5260665;-45.120503652039325
1739209741.5260682;-38.13080360867914
1739209741.52607;-45.120503652039325
1739209741.5260718;-38.13080360867914
1739209741.5260737;-33.981070128970906
1739209741.5260754;-29.438486411369333
1739209741.5260773;-33.981070128970906
1739209741.526079;-38.13080360867914
1739209741.5260808;-35.57807855764607
1739209741.5260825;-38.13080360867914
1739209741.5260842;-45.120503652039325
1739209741.526086;-45.120503652039325
1739209741.5260878;-38.13080360867914
1739209741.5260897;-45.120503652039325
1739209741.5260913;-38.13080360867914
1739209741.5260932;-33.981070128970906
1739209741.526095;-45.120503652039325
1739209741.5260968;-38.13080360867914
1739209741.5260985;-45.120503652039325
1739209741.5261002;-38.13080360867914
1739209741.526102;-38.13080360867914
1739209741.5261037;-45.120503652039325
1739209741.5261056;-45.120503652039325
1739209741.5261073;-38.13080360867914
1739209741.5261092;-45.120503652039325
1739209741.526111;-45.120503652039325
1739209741.5261128;-38.13080360867914
1739209741.5261145;-45.120503652039325
1739209741.5261161;-45.120503652039325
1739209741.526118;-32.816014438256545
1739209741.5261197;-33.981070128970906
1739209741.5261216;-45.120503652039325
1739209741.5261233;-45.120503652039325
1739209741.5261252;-38.13080360867914
1739209741.5261269;-45.120503652039325
1739209741.5261288;-45.120503652039325
1739209741.5261304;-45.120503652039325
1739209741.526132;-45.120503652039325
1739209741.526134;-45.120503652039325
1739209741.5261357;-38.13080360867914
1739209741.5261376;-45.120503652039325
1739209741.5261393;-45.120503652039325
1739209741.5261412;-38.13080360867914
1739209741.5261428;-38.13080360867914
1739209741.5261447;-45.120503652039325
1739209741.5261464;-35.57807855764607
1739209741.526148;-35.57807855764607
1739209741.52615;-45.120503652039325
1739209741.5261517;-45.120503652039325
1739209741.5261536;-35.57807855764607
1739209741.5261552;-38.13080360867914
1739209741.5261571;-38.13080360867914
1739209741.5261588;-35.57807855764607
1739209741.5261605;-45.120503652039325
1739209741.5261624;-45.120503652039325
1739209741.526164;-38.13080360867914
1739209741.526166;-31.141103565318915
1739209741.5261676;-33.981070128970906
1739209741.5261695;-45.120503652039325
1739209741.5261712;-32.816014438256545
1739209741.526173;-38.13080360867914
1739209741.5261748;-45.120503652039325
1739209741.5261765;-38.13080360867914
1739209741.5261784;-38.13080360867914
1739209741.52618;-38.13080360867914
1739209741.526182;-38.13080360867914
1739209741.5261836;-38.13080360867914
1739209741.5261855;-38.13080360867914
1739209741.5261872;-38.13080360867914
1739209741.526189;-45.120503652039325
1739209741.5261908;-45.120503652039325
1739209741.5261924;-38.13080360867914
1739209741.5261943;-38.13080360867914
1739209741.526196;-45.120503652039325
1739209741.526198;-45.120503652039325
1739209741.5261996;-38.13080360867914
1739209741.5262015;-45.120503652039325
1739209741.5262032;-38.13080360867914
1739209741.526205;-32.816014438256545
1739209741.5262067;-38.13080360867914
1739209741.5262084;-45.120503652039325
1739209741.5262103;-45.120503652039325
1739209741.526212;-45.120503652039325
1739209741.526214;-45.120503652039325
1739209741.5262156;-38.13080360867914
1739209741.5262175;-38.13080360867914
1739209741.5262191;-45.120503652039325
1739209741.526221;-38.13080360867914
1739209741.5262227;-38.13080360867914
1739209741.5262244;-45.120503652039325
1739209741.5262263;-38.13080360867914
1739209741.526228;-35.57807855764607
1739209741.5262299;-35.57807855764607
1739209741.5262315;-38.13080360867914
1739209741.5262334;-45.120503652039325
1739209741.526235;-45.120503652039325
1739209741.526237;-38.13080360867914
1739209741.5262387;-45.120503652039325
1739209741.526248;-45.120503652039325
1739209741.5262573;-38.13080360867914
1739209741.5262666;-35.57807855764607
1739209741.5262759;-45.120503652039325
1739209741.5262852;-45.120503652039325
1739209741.5262942;-45.120503652039325
1739209741.5263035;-38.13080360867914
1739209741.5263128;-45.120503652039325
1739209741.5263221;-38.13080360867914
1739209741.5263314;-38.13080360867914
1739209741.5263407;-38.13080360867914
1739209741.52635;-38.13080360867914
1739209741.5263593;-38.13080360867914
1739209741.5263686;-33.981070128970906
1739209741.526378;-35.57807855764607
1739209741.5263872;-38.13080360867914
1739209741.5263965;-45.120503652039325
1739209741.5264056;-45.120503652039325
1739209741.5264149;-38.13080360867914
1739209741.5264242;-35.57807855764607
1739209741.5264335;-35.57807855764607
1739209741.5264428;-38.13080360867914
1739209741.526452;-45.120503652039325
1739209741.5264614;-38.13080360867914
1739209741.5264707;-35.57807855764607
1739209741.52648;-38.13080360867914
1739209741.5264893;-45.120503652039325
1739209741.5264986;-38.13080360867914
1739209741.5265079;-45.120503652039325
1739209741.526517;-45.120503652039325
1739209741.5265262;-45.120503652039325
1739209741.5265355;-38.13080360867914
1739209741.5265448;-38.13080360867914
1739209741.526554;-38.13080360867914
1739209741.5265634;-45.120503652039325
1739209741.5265727;-38.13080360867914
1739209741.526582;-45.120503652039325
1739209741.5265913;-33.981070128970906
1739209741.5266006;-35.57807855764607
1739209741.52661;-45.120503652039325
1739209741.5266192;-38.13080360867914
1739209741.5266283;-33.981070128970906
1739209741.5266376;-45.120503652039325
1739209741.5266469;-45.120503652039325
1739209741.5266562;-45.120503652039325
1739209741.5266654;-33.981070128970906
1739209741.5266747;-45.120503652039325
1739209741.526684;-45.120503652039325
1739209741.5266933;-45.120503652039325
1739209741.5267026;-38.13080360867914
1739209741.526712;-38.13080360867914
1739209741.5267212;-45.120503652039325
1739209741.5267303;-45.120503652039325
1739209741.5267396;-45.120503652039325
1739209741.526749;-38.13080360867914
1739209741.5267582;-38.13080360867914
1739209741.5267675;-45.120503652039325
1739209741.5267768;-38.13080360867914
1739209741.526786;-38.13080360867914
1739209741.5267954;-38.13080360867914
1739209741.5268047;-45.120503652039325
1739209741.526814;-24.589719217205094
1739209741.5268233;-28.992665084841942
1739209741.5268326;-45.120503652039325
1739209741.5268416;-38.13080360867914
1739209741.526851;-38.13080360867914
1739209741.5268602;-35.57807855764607
1739209741.5268695;-35.57807855764607
1739209741.5268788;-35.57807855764607
1739209741.5268881;-30.49652367304976
1739209741.5268974;-45.120503652039325
1739209741.5269067;-45.120503652039325
1739209741.526916;-45.120503652039325
1739209741.5269253;-38.13080360867914
1739209741.5269346;-45.120503652039325
1739209741.526944;-45.120503652039325
1739209741.526953;-38.13080360867914
