CAN Message; 0x77:88e13d8a93cb0c87
1739209812.6437666;-45.120503652039325
1739209812.6437702;-45.120503652039325
1739209812.6437738;-38.13080360867914
1739209812.6437771;-45.120503652039325
1739209812.6437807;-38.13080360867914
1739209812.6437843;-38.13080360867914
1739209812.6437876;-33.981070128970906
1739209812.6437912;-45.120503652039325
1739209812.6437948;-45.120503652039325
1739209812.643798;-38.13080360867914
1739209812.6438017;-45.120503652039325
1739209812.6438053;-45.120503652039325
1739209812.6438086;-38.13080360867914
1739209812.6438122;-38.13080360867914
1739209812.6438158;-38.13080360867914
1739209812.643819;-45.120503652039325
1739209812.6438227;-45.120503652039325
1739209812.6438262;-38.13080360867914
1739209812.6438298;-45.120503652039325
1739209812.6438332;-45.120503652039325
1739209812.6438367;-38.13080360867914
1739209812.6438403;-38.13080360867914
1739209812.6438437;-45.120503652039325
1739209812.6438472;-38.13080360867914
1739209812.6438508;-38.13080360867914
1739209812.6438541;-45.120503652039325
1739209812.6438577;-38.13080360867914
1739209812.6438613;-38.13080360867914
1739209812.6438646;-38.13080360867914
1739209812.6438682;-38.13080360867914
1739209812.6438718;-38.13080360867914
1739209812.6438751;-38.13080360867914
1739209812.6438787;-32.816014438256545
1739209812.6438823;-38.13080360867914
1739209812.6438856;-38.13080360867914
1739209812.6438892;-45.120503652039325
1739209812.6438928;-45.120503652039325
1739209812.643896;-32.816014438256545
1739209812.6438997;-45.120503652039325
1739209812.6439033;-45.120503652039325
1739209812.6439066;-45.120503652039325
1739209812.6439102;-38.13080360867914
1739209812.6439137;-45.120503652039325
1739209812.6439173;-45.120503652039325
1739209812.6439207;-38.13080360867914
1739209812.6439242;-35.57807855764607
1739209812.6439278;-38.13080360867914
1739209812.6439312;-38.13080360867914
1739209812.6439347;-38.13080360867914
1739209812.6439383;-35.57807855764607
1739209812.6439416;-38.13080360867914
1739209812.6439452;-45.120503652039325
1739209812.6439488;-35.57807855764607
1739209812.6439521;-35.57807855764607
1739209812.6439557;-32.816014438256545
1739209812.6439593;-35.57807855764607
1739209812.6439626;-45.120503652039325
1739209812.6439662;-38.13080360867914
1739209812.6439698;-38.13080360867914
1739209812.643973;-38.13080360867914
1739209812.6439767;-38.13080360867914
1739209812.6439803;-35.57807855764607
1739209812.6439836;-38.13080360867914
1739209812.6439872;-45.120503652039325
1739209812.6439908;-32.816014438256545
1739209812.643994;-45.120503652039325
1739209812.6439977;-45.120503652039325
1739209812.6440012;-45.120503652039325
1739209812.6440048;-38.13080360867914
1739209812.6440082;-45.120503652039325
1739209812.6440117;-38.13080360867914
1739209812.6440153;-32.816014438256545
1739209812.6440187;-38.13080360867914
1739209812.6440222;-45.120503652039325
1739209812.6440258;-38.13080360867914
1739209812.6440291;-38.13080360867914
1739209812.6440327;-35.57807855764607
1739209812.6440363;-45.120503652039325
1739209812.6440396;-35.57807855764607
1739209812.6440432;-35.57807855764607
1739209812.6440468;-38.13080360867914
1739209812.6440501;-38.13080360867914
1739209812.6440537;-38.13080360867914
1739209812.6440573;-38.13080360867914
1739209812.6440606;-38.13080360867914
1739209812.6440642;-33.981070128970906
1739209812.6440678;-38.13080360867914
1739209812.644071;-38.13080360867914
1739209812.6440747;-35.57807855764607
1739209812.6440783;-38.13080360867914
1739209812.6440816;-45.120503652039325
1739209812.6440852;-38.13080360867914
1739209812.6440887;-35.57807855764607
1739209812.6440923;-45.120503652039325
1739209812.6440957;-32.816014438256545
1739209812.6440992;-30.49652367304973
1739209812.6441028;-45.120503652039325
1739209812.6441061;-38.13080360867914
1739209812.6441097;-38.13080360867914
1739209812.6441133;-45.120503652039325
1739209812.6441166;-38.13080360867914
1739209812.6441202;-38.13080360867914
1739209812.6441238;-38.13080360867914
1739209812.6441271;-38.13080360867914
1739209812.6441307;-45.120503652039325
1739209812.6441343;-35.57807855764607
1739209812.6441376;-35.57807855764607
1739209812.6441412;-38.13080360867914
1739209812.6441448;-35.57807855764607
1739209812.644148;-38.13080360867914
1739209812.6441517;-45.120503652039325
1739209812.6441553;-45.120503652039325
1739209812.6441586;-45.120503652039325
1739209812.6441622;-45.120503652039325
1739209812.6441658;-45.120503652039325
1739209812.644169;-45.120503652039325
1739209812.6441727;-38.13080360867914
1739209812.6441762;-45.120503652039325
1739209812.6441798;-38.13080360867914
1739209812.6441832;-38.13080360867914
1739209812.6441867;-45.120503652039325
1739209812.6441903;-45.120503652039325
1739209812.6441936;-38.13080360867914
1739209812.6441972;-35.57807855764607
1739209812.6442008;-45.120503652039325
1739209812.6442041;-45.120503652039325
1739209812.6442077;-45.120503652039325
1739209812.6442113;-45.120503652039325
1739209812.6442146;-45.120503652039325
1739209812.6442182;-45.120503652039325
1739209812.6442218;-45.120503652039325
1739209812.6442251;-38.13080360867914
1739209812.6442287;-38.13080360867914
1739209812.6442323;-38.13080360867914
1739209812.6442356;-45.120503652039325
1739209812.6442392;-38.13080360867914
1739209812.6442428;-35.57807855764607
1739209812.644246;-38.13080360867914
1739209812.6442497;-45.120503652039325
1739209812.6442533;-45.120503652039325
1739209812.6442566;-45.120503652039325
1739209812.6442602;-38.13080360867914
1739209812.6442637;-38.13080360867914
1739209812.644267;-33.981070128970906
1739209812.6442707;-38.13080360867914
1739209812.6442742;-38.13080360867914
1739209812.6442778;-45.120503652039325
1739209812.6442811;-33.981070128970906
1739209812.6442847;-30.49652367304973
1739209812.6442883;-38.13080360867914
1739209812.6442916;-45.120503652039325
1739209812.6442952;-45.120503652039325
1739209812.6442988;-45.120503652039325
1739209812.6443021;-45.120503652039325
1739209812.6443057;-45.120503652039325
1739209812.6443093;-45.120503652039325
1739209812.6443126;-33.981070128970906
1739209812.6443162;-38.13080360867914
1739209812.6443198;-45.120503652039325
1739209812.644323;-45.120503652039325
1739209812.6443267;-45.120503652039325
1739209812.6443303;-45.120503652039325
1739209812.6443336;-45.120503652039325
1739209812.6443372;-33.981070128970906
1739209812.6443408;-45.120503652039325
1739209812.644344;-45.120503652039325
1739209812.6443477;-45.120503652039325
1739209812.6443512;-38.13080360867914
1739209812.6443546;-33.981070128970906
1739209812.6443582;-45.120503652039325
1739209812.6443617;-35.57807855764607
1739209812.6443653;-33.981070128970906
1739209812.6443686;-38.13080360867914
1739209812.6443722;-38.13080360867914
1739209812.6443758;-38.13080360867914
1739209812.6443791;-38.13080360867914
1739209812.6443827;-35.57807855764607
1739209812.6443863;-38.13080360867914
1739209812.6443896;-38.13080360867914
1739209812.6443932;-38.13080360867914
1739209812.6443968;-38.13080360867914
1739209812.6444001;-33.981070128970906
1739209812.6444037;-38.13080360867914
1739209812.6444073;-33.981070128970906
1739209812.6444106;-31.141103565318915
1739209812.6444142;-45.120503652039325
1739209812.6444178;-38.13080360867914
1739209812.644421;-35.57807855764607
1739209812.6444247;-38.13080360867914
1739209812.6444283;-38.13080360867914
1739209812.6444316;-38.13080360867914
1739209812.6444352;-38.13080360867914
1739209812.6444387;-38.13080360867914
1739209812.644442;-38.13080360867914
1739209812.6444457;-38.13080360867914
1739209812.6444492;-45.120503652039325
1739209812.6444528;-38.13080360867914
1739209812.6444561;-45.120503652039325
1739209812.6444597;-45.120503652039325
1739209812.6444633;-45.120503652039325
1739209812.6444666;-45.120503652039325
1739209812.6444702;-33.981070128970906
1739209812.6444738;-45.120503652039325
1739209812.6444771;-45.120503652039325
1739209812.6444807;-45.120503652039325
1739209812.6444843;-38.13080360867914
1739209812.6444876;-38.13080360867914
1739209812.6444912;-45.120503652039325
1739209812.6444948;-25.62660358559016
1739209812.644498;-38.13080360867914
1739209812.6445017;-45.120503652039325
1739209812.6445053;-45.120503652039325
1739209812.6445086;-32.816014438256545
1739209812.6445122;-38.13080360867914
1739209812.6445158;-45.120503652039325
1739209812.644519;-45.120503652039325
1739209812.6445227;-38.13080360867914
1739209812.6445262;-45.120503652039325
1739209812.6445296;-38.13080360867914
1739209812.6445332;-45.120503652039325
1739209812.6445367;-45.120503652039325
1739209812.6445403;-38.13080360867914
1739209812.6445436;-45.120503652039325
1739209812.6445472;-45.120503652039325
1739209812.6466477;-27.8777449560314
1739209812.6466517;-33.981070128970906
1739209812.6466558;-45.120503652039325
1739209812.6466596;-38.13080360867914
1739209812.6466637;-38.13080360867914
1739209812.6466677;-45.120503652039325
1739209812.6466718;-33.981070128970906
1739209812.6466758;-45.120503652039325
1739209812.6466799;-38.13080360867914
1739209812.6466837;-38.13080360867914
1739209812.6466877;-38.13080360867914
1739209812.6466918;-38.13080360867914
1739209812.6466959;-45.120503652039325
1739209812.6467;-45.120503652039325
1739209812.646704;-38.13080360867914
1739209812.646708;-38.13080360867914
1739209812.6467118;-45.120503652039325
1739209812.6467159;-35.57807855764607
1739209812.64672;-45.120503652039325
1739209812.646724;-38.13080360867914
1739209812.646728;-45.120503652039325
1739209812.646732;-33.981070128970906
1739209812.6467361;-38.13080360867914
1739209812.64674;-38.13080360867914
1739209812.646744;-30.49652367304973
1739209812.646748;-38.13080360867914
1739209812.646752;-45.120503652039325
1739209812.6467562;-35.57807855764607
1739209812.6467602;-38.13080360867914
1739209812.646764;-45.120503652039325
1739209812.646768;-45.120503652039325
1739209812.6467721;-33.981070128970906
1739209812.6467762;-45.120503652039325
1739209812.6467803;-45.120503652039325
1739209812.6467843;-45.120503652039325
1739209812.6467884;-38.13080360867914
1739209812.6467922;-38.13080360867914
1739209812.6467962;-45.120503652039325
1739209812.6468003;-45.120503652039325
1739209812.6468043;-45.120503652039325
1739209812.6468084;-38.13080360867914
1739209812.6468124;-38.13080360867914
1739209812.6468165;-45.120503652039325
1739209812.6468203;-45.120503652039325
1739209812.6468244;-45.120503652039325
1739209812.6468284;-45.120503652039325
1739209812.6468325;-45.120503652039325
1739209812.6468365;-38.13080360867914
1739209812.6468406;-33.981070128970906
1739209812.6468444;-33.981070128970906
1739209812.6468484;-45.120503652039325
1739209812.6468525;-45.120503652039325
1739209812.6468565;-35.57807855764607
1739209812.6468606;-38.13080360867914
1739209812.6468647;-45.120503652039325
1739209812.6468687;-38.13080360867914
1739209812.6468725;-38.13080360867914
1739209812.6468766;-38.13080360867914
1739209812.6468806;-38.13080360867914
1739209812.6468847;-38.13080360867914
1739209812.6468887;-38.13080360867914
1739209812.6468928;-35.57807855764607
1739209812.6468968;-35.57807855764607
1739209812.6469007;-38.13080360867914
1739209812.6469047;-45.120503652039325
1739209812.6469088;-38.13080360867914
1739209812.6469128;-38.13080360867914
1739209812.6469169;-45.120503652039325
1739209812.646921;-38.13080360867914
1739209812.6469247;-33.981070128970906
1739209812.6469288;-38.13080360867914
1739209812.6469328;-45.120503652039325
1739209812.646937;-38.13080360867914
1739209812.646941;-38.13080360867914
1739209812.646945;-45.120503652039325
1739209812.646949;-45.120503652039325
1739209812.6469529;-45.120503652039325
1739209812.646957;-35.57807855764607
1739209812.646961;-38.13080360867914
1739209812.646965;-45.120503652039325
1739209812.646969;-38.13080360867914
1739209812.6469731;-38.13080360867914
1739209812.6469772;-38.13080360867914
1739209812.646981;-45.120503652039325
1739209812.646985;-45.120503652039325
1739209812.646989;-35.57807855764607
1739209812.6469932;-38.13080360867914
1739209812.6469972;-45.120503652039325
1739209812.6470013;-33.981070128970906
1739209812.647005;-28.992665084841942
1739209812.6470091;-38.13080360867914
1739209812.6470132;-45.120503652039325
1739209812.6470172;-38.13080360867914
1739209812.6470213;-38.13080360867914
1739209812.6470253;-45.120503652039325
1739209812.6470294;-45.120503652039325
1739209812.6470332;-33.981070128970906
1739209812.6470373;-38.13080360867914
1739209812.6470413;-45.120503652039325
1739209812.6470454;-38.13080360867914
1739209812.6470494;-45.120503652039325
1739209812.6470535;-38.13080360867914
1739209812.6470575;-38.13080360867914
1739209812.6470613;-38.13080360867914
1739209812.6470654;-45.120503652039325
1739209812.6470695;-45.120503652039325
1739209812.6470735;-45.120503652039325
1739209812.6470776;-38.13080360867914
1739209812.6470816;-45.120503652039325
1739209812.6470854;-38.13080360867914
1739209812.6470895;-35.57807855764607
1739209812.6470935;-38.13080360867914
1739209812.6470976;-38.13080360867914
1739209812.6471016;-31.141103565318915
1739209812.6471057;-45.120503652039325
1739209812.6471097;-45.120503652039325
1739209812.6471136;-38.13080360867914
1739209812.6471176;-38.13080360867914
1739209812.6471217;-45.120503652039325
1739209812.6471257;-45.120503652039325
1739209812.6471298;-45.120503652039325
1739209812.6471338;-38.13080360867914
1739209812.6471379;-45.120503652039325
1739209812.6471417;-45.120503652039325
1739209812.6471457;-45.120503652039325
1739209812.6471498;-38.13080360867914
1739209812.6471539;-38.13080360867914
1739209812.647158;-38.13080360867914
1739209812.647162;-38.13080360867914
1739209812.6471658;-27.8777449560314
1739209812.6471698;-35.57807855764607
1739209812.647174;-38.13080360867914
1739209812.647178;-33.981070128970906
1739209812.647182;-45.120503652039325
1739209812.647186;-45.120503652039325
1739209812.64719;-45.120503652039325
1739209812.647194;-45.120503652039325
1739209812.647198;-45.120503652039325
1739209812.647202;-45.120503652039325
1739209812.647206;-35.57807855764607
1739209812.6472101;-38.13080360867914
1739209812.6472142;-35.57807855764607
1739209812.647218;-38.13080360867914
1739209812.647222;-38.13080360867914
1739209812.647226;-38.13080360867914
1739209812.6472301;-45.120503652039325
1739209812.6472342;-38.13080360867914
1739209812.6472383;-45.120503652039325
1739209812.6472423;-45.120503652039325
1739209812.6472461;-38.13080360867914
1739209812.6472502;-33.981070128970906
1739209812.6472542;-45.120503652039325
1739209812.6472583;-45.120503652039325
1739209812.6472623;-32.816014438256545
1739209812.6472664;-35.57807855764607
1739209812.6472704;-45.120503652039325
1739209812.6472743;-45.120503652039325
1739209812.6472783;-38.13080360867914
1739209812.6472824;-45.120503652039325
1739209812.6472864;-45.120503652039325
1739209812.6472905;-45.120503652039325
1739209812.6472945;-45.120503652039325
1739209812.6472983;-45.120503652039325
1739209812.6473024;-45.120503652039325
1739209812.6473064;-45.120503652039325
1739209812.6473105;-38.13080360867914
1739209812.6473145;-38.13080360867914
1739209812.6473186;-45.120503652039325
1739209812.6473227;-45.120503652039325
1739209812.6473265;-38.13080360867914
1739209812.6473305;-35.57807855764607
1739209812.6473346;-38.13080360867914
1739209812.6473386;-38.13080360867914
1739209812.6473427;-45.120503652039325
1739209812.6473467;-45.120503652039325
1739209812.6473508;-45.120503652039325
1739209812.6473546;-45.120503652039325
1739209812.6473587;-45.120503652039325
1739209812.6473627;-45.120503652039325
1739209812.6473668;-38.13080360867914
1739209812.6473708;-38.13080360867914
1739209812.6473749;-35.57807855764607
1739209812.6473787;-38.13080360867914
1739209812.6473827;-45.120503652039325
1739209812.6473868;-45.120503652039325
1739209812.6473908;-38.13080360867914
1739209812.647395;-33.981070128970906
1739209812.647399;-45.120503652039325
1739209812.647403;-38.13080360867914
1739209812.6474068;-45.120503652039325
1739209812.6474109;-38.13080360867914
1739209812.647415;-35.57807855764607
1739209812.647419;-45.120503652039325
1739209812.647423;-45.120503652039325
1739209812.647427;-38.13080360867914
1739209812.6474311;-35.57807855764607
1739209812.647435;-38.13080360867914
1739209812.647439;-45.120503652039325
1739209812.647443;-38.13080360867914
1739209812.647447;-38.13080360867914
1739209812.6474512;-32.816014438256545
1739209812.6474552;-45.120503652039325
1739209812.647459;-33.981070128970906
1739209812.647463;-31.141103565318893
1739209812.6474671;-38.13080360867914
1739209812.6474712;-38.13080360867914
1739209812.6474752;-45.120503652039325
1739209812.6474793;-33.981070128970906
1739209812.6474833;-38.13080360867914
1739209812.6474872;-38.13080360867914
1739209812.6474912;-38.13080360867914
1739209812.6474953;-38.13080360867914
1739209812.6474993;-38.13080360867914
1739209812.6475034;-38.13080360867914
1739209812.6475074;-45.120503652039325
1739209812.6475115;-45.120503652039325
1739209812.6475153;-45.120503652039325
1739209812.6475194;-38.13080360867914
1739209812.6475234;-38.13080360867914
1739209812.6475275;-45.120503652039325
1739209812.6475315;-45.120503652039325
1739209812.6475356;-38.13080360867914
1739209812.6475394;-33.981070128970906
1739209812.6475434;-38.13080360867914
1739209812.6475475;-38.13080360867914
1739209812.6475515;-45.120503652039325
1739209812.6475556;-33.981070128970906
1739209812.6475596;-38.13080360867914
1739209812.6475637;-45.120503652039325
1739209812.6475675;-45.120503652039325
1739209812.6475716;-45.120503652039325
1739209812.6475756;-45.120503652039325
1739209812.6475797;-38.13080360867914
1739209812.6475837;-38.13080360867914
1739209812.6475878;-32.816014438256545
1739209812.6475918;-38.13080360867914
1739209812.6475956;-38.13080360867914
1739209812.6475997;-45.120503652039325
1739209812.6476038;-38.13080360867914
1739209812.6476078;-45.120503652039325
1739209812.6476119;-45.120503652039325
1739209812.647616;-33.981070128970906
1739209812.6476197;-28.992665084841942
1739209812.6476238;-38.13080360867914
1739209812.6476278;-38.13080360867914
1739209812.647632;-45.120503652039325
1739209812.647636;-38.13080360867914
1739209812.64764;-45.120503652039325
1739209812.647644;-38.13080360867914
1739209812.6476479;-38.13080360867914
1739209812.647652;-38.13080360867914
1739209812.647656;-38.13080360867914
1739209812.64766;-38.13080360867914
1739209812.647664;-38.13080360867914
1739209812.6476681;-38.13080360867914
1739209812.6476722;-45.120503652039325
1739209812.647676;-45.120503652039325
1739209812.64768;-45.120503652039325
1739209812.647684;-45.120503652039325
1739209812.6476882;-45.120503652039325
1739209812.6476922;-38.13080360867914
1739209812.6476963;-38.13080360867914
1739209812.6477;-38.13080360867914
1739209812.6477041;-35.57807855764607
1739209812.6477082;-38.13080360867914
1739209812.6477122;-38.13080360867914
1739209812.6477163;-35.57807855764607
1739209812.6477203;-45.120503652039325
1739209812.6477244;-45.120503652039325
1739209812.6477282;-45.120503652039325
1739209812.6477323;-45.120503652039325
1739209812.6477363;-45.120503652039325
1739209812.6477404;-35.57807855764607
1739209812.6477444;-45.120503652039325
1739209812.6477485;-33.981070128970906
1739209812.6477523;-28.992665084841942
1739209812.6477563;-45.120503652039325
1739209812.6477604;-45.120503652039325
1739209812.6477644;-38.13080360867914
1739209812.6477685;-38.13080360867914
1739209812.6477726;-45.120503652039325
1739209812.6477766;-45.120503652039325
1739209812.6477804;-38.13080360867914
1739209812.6477845;-35.57807855764607
1739209812.6477885;-38.13080360867914
1739209812.6477926;-45.120503652039325
1739209812.6477966;-38.13080360867914
1739209812.6478007;-38.13080360867914
1739209812.6478047;-38.13080360867914
1739209812.6478086;-45.120503652039325
1739209812.6478126;-45.120503652039325
1739209812.6478167;-45.120503652039325
1739209812.6478207;-45.120503652039325
1739209812.6478248;-38.13080360867914
1739209812.6478288;-38.13080360867914
1739209812.6478326;-38.13080360867914
1739209812.6478367;-38.13080360867914
1739209812.6478407;-45.120503652039325
1739209812.6478448;-38.13080360867914
1739209812.6478488;-38.13080360867914
1739209812.647853;-45.120503652039325
1739209812.647857;-45.120503652039325
1739209812.6478608;-38.13080360867914
1739209812.6478648;-38.13080360867914
1739209812.6478689;-45.120503652039325
1739209812.647873;-45.120503652039325
1739209812.647877;-38.13080360867914
1739209812.647881;-38.13080360867914
1739209812.647885;-38.13080360867914
1739209812.647889;-35.57807855764607
1739209812.647893;-38.13080360867914
1739209812.647897;-38.13080360867914
1739209812.647901;-32.816014438256545
1739209812.647905;-45.120503652039325
1739209812.6479092;-38.13080360867914
1739209812.647913;-33.981070128970906
1739209812.647917;-38.13080360867914
1739209812.647921;-45.120503652039325
1739209812.6479251;-45.120503652039325
1739209812.6479292;-45.120503652039325
1739209812.6479332;-45.120503652039325
1739209812.6479373;-45.120503652039325
1739209812.647941;-45.120503652039325
1739209812.6479452;-45.120503652039325
1739209812.6479492;-38.13080360867914
1739209812.6479533;-45.120503652039325
1739209812.6479573;-45.120503652039325
1739209812.6479614;-32.816014438256545
1739209812.6479654;-38.13080360867914
1739209812.6479692;-45.120503652039325
1739209812.6479733;-45.120503652039325
1739209812.6479774;-35.57807855764607
1739209812.6479814;-31.141103565318915
1739209812.6479855;-45.120503652039325
1739209812.6479895;-45.120503652039325
1739209812.6479933;-45.120503652039325
1739209812.6479974;-38.13080360867914
1739209812.6480014;-45.120503652039325
1739209812.6480055;-45.120503652039325
1739209812.6480095;-45.120503652039325
1739209812.6480136;-45.120503652039325
1739209812.6480176;-45.120503652039325
1739209812.6480215;-45.120503652039325
1739209812.6480255;-38.13080360867914
1739209812.6480296;-45.120503652039325
1739209812.6480336;-38.13080360867914
1739209812.6480377;-45.120503652039325
1739209812.6480417;-45.120503652039325
1739209812.6480458;-45.120503652039325
1739209812.6480496;-35.57807855764607
1739209812.6480536;-38.13080360867914
1739209812.6480577;-38.13080360867914
1739209812.6480618;-38.13080360867914
1739209812.6480658;-35.57807855764607
1739209812.6480699;-33.981070128970906
1739209812.6480737;-38.13080360867914
1739209812.6480777;-38.13080360867914
1739209812.6480818;-38.13080360867914
1739209812.6480858;-33.981070128970906
1739209812.64809;-45.120503652039325
1739209812.648094;-45.120503652039325
1739209812.648098;-38.13080360867914
1739209812.6481018;-38.13080360867914
1739209812.6481059;-45.120503652039325
1739209812.64811;-33.981070128970956
1739209812.648114;-32.816014438256545
1739209812.648118;-38.13080360867914
1739209812.648122;-45.120503652039325
1739209812.6481261;-45.120503652039325
1739209812.64813;-38.13080360867914
1739209812.648134;-45.120503652039325
1739209812.648138;-38.13080360867914
1739209812.648142;-30.49652367304973
1739209812.6481462;-45.120503652039325
1739209812.6481502;-45.120503652039325
1739209812.648154;-32.816014438256545
1739209812.648158;-38.13080360867914
1739209812.6481621;-45.120503652039325
1739209812.6481662;-45.120503652039325
1739209812.6481702;-45.120503652039325
1739209812.6481743;-45.120503652039325
1739209812.6481783;-45.120503652039325
1739209812.6481822;-38.13080360867914
1739209812.6481862;-38.13080360867914
1739209812.6481903;-38.13080360867914
1739209812.6481943;-45.120503652039325
1739209812.6481984;-38.13080360867914
1739209812.6482024;-38.13080360867914
1739209812.6482062;-45.120503652039325
1739209812.6482103;-45.120503652039325
1739209812.6482143;-45.120503652039325
1739209812.6482184;-45.120503652039325
1739209812.6482224;-45.120503652039325
1739209812.6482265;-45.120503652039325
1739209812.6482306;-45.120503652039325
1739209812.6482344;-45.120503652039325
1739209812.6482384;-28.992665084841942
1739209812.6482425;-45.120503652039325
1739209812.6482465;-45.120503652039325
1739209812.6482506;-35.57807855764607
1739209812.6482546;-35.57807855764607
1739209812.6482587;-38.13080360867914
1739209812.6482625;-38.13080360867914
1739209812.6482666;-38.13080360867914
1739209812.6482706;-30.49652367304973
1739209812.6482747;-33.981070128970906
1739209812.6482787;-33.981070128970906
1739209812.6482828;-38.13080360867914
1739209812.6482866;-45.120503652039325
1739209812.6482906;-35.57807855764607
1739209812.6482947;-35.57807855764607
1739209812.6482987;-45.120503652039325
1739209812.6483028;-31.141103565318915
1739209812.6483068;-38.13080360867914
1739209812.648311;-38.13080360867914
1739209812.6483147;-45.120503652039325
1739209812.6483188;-38.13080360867914
1739209812.6483228;-38.13080360867914
1739209812.6483269;-38.13080360867914
1739209812.648331;-45.120503652039325
1739209812.648335;-38.13080360867914
1739209812.648339;-38.13080360867914
1739209812.6483428;-38.13080360867914
1739209812.648347;-38.13080360867914
1739209812.648351;-45.120503652039325
1739209812.648355;-38.13080360867914
1739209812.648359;-38.13080360867914
1739209812.648363;-38.13080360867914
1739209812.648367;-38.13080360867914
1739209812.648371;-38.13080360867914
1739209812.648375;-38.13080360867914
1739209812.648379;-45.120503652039325
1739209812.6483831;-45.120503652039325
1739209812.6483872;-45.120503652039325
1739209812.6483912;-38.13080360867914
1739209812.648395;-38.13080360867914
1739209812.648399;-38.13080360867914
1739209812.6484032;-35.57807855764607
1739209812.6484072;-32.816014438256545
1739209812.6484113;-45.120503652039325
1739209812.6484153;-45.120503652039325
1739209812.6484194;-32.816014438256545
1739209812.6484232;-38.13080360867914
1739209812.6484272;-45.120503652039325
1739209812.6484313;-38.13080360867914
1739209812.6484354;-38.13080360867914
1739209812.6484394;-38.13080360867914
1739209812.6484435;-45.120503652039325
1739209812.6484473;-45.120503652039325
1739209812.6484513;-45.120503652039325
1739209812.6484554;-38.13080360867914
1739209812.6484594;-45.120503652039325
1739209812.6484635;-45.120503652039325
1739209812.6484675;-38.13080360867914
1739209812.6484716;-35.57807855764607
1739209812.6484754;-45.120503652039325
1739209812.6484795;-45.120503652039325
1739209812.6484835;-38.13080360867914
1739209812.6484876;-45.120503652039325
1739209812.6484916;-38.13080360867914
1739209812.6484957;-38.13080360867914
1739209812.6484997;-35.57807855764607
1739209812.6485035;-35.57807855764607
1739209812.6485076;-45.120503652039325
1739209812.6485116;-38.13080360867914
1739209812.6485157;-35.57807855764607
1739209812.6485198;-38.13080360867914
1739209812.6485238;-38.13080360867914
1739209812.6485276;-38.13080360867914
1739209812.6485317;-45.120503652039325
1739209812.6485357;-45.120503652039325
1739209812.6485398;-38.13080360867914
1739209812.6485438;-38.13080360867914
1739209812.648548;-45.120503652039325
1739209812.648552;-45.120503652039325
1739209812.6485558;-45.120503652039325
1739209812.6485598;-45.120503652039325
1739209812.6485639;-35.57807855764607
1739209812.648568;-45.120503652039325
1739209812.648572;-38.13080360867914
1739209812.648576;-38.13080360867914
1739209812.64858;-38.13080360867914
1739209812.648584;-38.13080360867914
1739209812.648588;-38.13080360867914
1739209812.648592;-38.13080360867914
1739209812.648596;-45.120503652039325
1739209812.6486;-45.120503652039325
1739209812.6486042;-45.120503652039325
1739209812.648608;-38.13080360867914
1739209812.648612;-45.120503652039325
1739209812.648616;-45.120503652039325
1739209812.6486201;-45.120503652039325
1739209812.6486242;-45.120503652039325
1739209812.6486282;-45.120503652039325
1739209812.6486323;-45.120503652039325
1739209812.648636;-45.120503652039325
1739209812.6486402;-38.13080360867914
1739209812.6486442;-33.981070128970906
1739209812.6486483;-38.13080360867914
1739209812.6486523;-45.120503652039325
1739209812.6486564;-45.120503652039325
1739209812.6486604;-31.141103565318893
1739209812.6486642;-32.816014438256545
1739209812.6486683;-45.120503652039325
1739209812.6486723;-45.120503652039325
1739209812.6486764;-45.120503652039325
1739209812.6486804;-45.120503652039325
1739209812.6486845;-45.120503652039325
1739209812.6486883;-45.120503652039325
1739209812.6486924;-38.13080360867914
1739209812.6486964;-45.120503652039325
1739209812.6487005;-32.816014438256545
1739209812.6487045;-35.57807855764607
1739209812.6487086;-38.13080360867914
1739209812.6487126;-45.120503652039325
1739209812.6487164;-38.13080360867914
1739209812.6487205;-45.120503652039325
1739209812.6487246;-28.21854285175415
1739209812.6487286;-30.49652367304973
1739209812.6487327;-38.13080360867914
1739209812.6487367;-35.57807855764607
1739209812.6487405;-32.816014438256545
1739209812.6487446;-35.57807855764607
1739209812.6487486;-45.120503652039325
1739209812.6487527;-38.13080360867914
1739209812.6487567;-45.120503652039325
1739209812.6487608;-45.120503652039325
1739209812.6487648;-45.120503652039325
1739209812.6487687;-38.13080360867914
1739209812.6487727;-38.13080360867914
1739209812.6487768;-38.13080360867914
1739209812.6487808;-35.57807855764607
1739209812.6487849;-45.120503652039325
1739209812.648789;-35.57807855764607
1739209812.648793;-35.57807855764607
1739209812.6487968;-45.120503652039325
1739209812.6488008;-45.120503652039325
1739209812.648805;-35.57807855764607
1739209812.648809;-35.57807855764607
1739209812.648813;-45.120503652039325
1739209812.648817;-45.120503652039325
1739209812.6488209;-35.57807855764607
1739209812.648825;-32.816014438256545
1739209812.648829;-45.120503652039325
1739209812.648833;-45.120503652039325
1739209812.648837;-45.120503652039325
1739209812.6488411;-45.120503652039325
1739209812.6488452;-45.120503652039325
1739209812.648849;-38.13080360867914
1739209812.648853;-38.13080360867914
1739209812.648857;-45.120503652039325
1739209812.6488612;-38.13080360867914
1739209812.6488652;-45.120503652039325
1739209812.6488693;-33.981070128970906
1739209812.6488733;-45.120503652039325
1739209812.6488771;-38.13080360867914
1739209812.6488812;-45.120503652039325
1739209812.6488853;-31.141103565318915
1739209812.6488893;-27.267205301931607
1739209812.6488934;-45.120503652039325
