CAN Message; 0x1d3:000042c25575a59d
Timestamp;Amplitude
1739209855.416126;-33.981070128970906
1739209855.4161286;-38.13080360867914
1739209855.4161313;-45.120503652039325
1739209855.4161339;-38.13080360867914
1739209855.4161363;-35.57807855764607
1739209855.416139;-45.120503652039325
1739209855.4161415;-45.120503652039325
1739209855.4161441;-45.120503652039325
1739209855.4161468;-45.120503652039325
1739209855.4161494;-38.13080360867914
1739209855.416152;-45.120503652039325
1739209855.4161546;-38.13080360867914
1739209855.4161572;-38.13080360867914
1739209855.4161599;-33.981070128970906
1739209855.4161625;-45.120503652039325
1739209855.416165;-38.13080360867914
1739209855.4161677;-45.120503652039325
1739209855.4161704;-38.13080360867914
1739209855.4161727;-45.120503652039325
1739209855.4161754;-38.13080360867914
1739209855.416178;-38.13080360867914
1739209855.4161806;-45.120503652039325
1739209855.4161832;-38.13080360867914
1739209855.4161859;-33.981070128970906
1739209855.4161885;-45.120503652039325
1739209855.416191;-45.120503652039325
1739209855.4161937;-32.816014438256545
1739209855.4161963;-38.13080360867914
1739209855.416199;-45.120503652039325
1739209855.4162016;-45.120503652039325
1739209855.4162042;-45.120503652039325
1739209855.4162068;-45.120503652039325
1739209855.4162092;-45.120503652039325
1739209855.4162118;-38.13080360867914
1739209855.4162145;-35.57807855764607
1739209855.416217;-38.13080360867914
1739209855.4162197;-35.57807855764607
1739209855.4162223;-38.13080360867914
1739209855.416225;-45.120503652039325
1739209855.4162276;-38.13080360867914
1739209855.4162302;-38.13080360867914
1739209855.4162328;-45.120503652039325
1739209855.4162354;-45.120503652039325
1739209855.416238;-38.13080360867914
1739209855.4162407;-32.816014438256545
1739209855.4162433;-38.13080360867914
1739209855.4162457;-45.120503652039325
1739209855.4162483;-45.120503652039325
1739209855.416251;-45.120503652039325
1739209855.4162536;-45.120503652039325
1739209855.4162562;-45.120503652039325
1739209855.4162588;-45.120503652039325
1739209855.4162614;-45.120503652039325
1739209855.416264;-35.57807855764607
1739209855.4162667;-45.120503652039325
1739209855.4162693;-45.120503652039325
1739209855.416272;-38.13080360867914
1739209855.4162745;-38.13080360867914
1739209855.4162772;-35.57807855764607
1739209855.4162798;-38.13080360867914
1739209855.4162822;-28.21854285175415
1739209855.4162848;-35.57807855764607
1739209855.4162874;-38.13080360867914
1739209855.41629;-38.13080360867914
1739209855.4162927;-33.981070128970906
1739209855.4162953;-45.120503652039325
1739209855.416298;-45.120503652039325
1739209855.4163005;-45.120503652039325
1739209855.4163032;-33.981070128970956
1739209855.4163058;-38.13080360867914
1739209855.4163084;-35.57807855764607
1739209855.416311;-45.120503652039325
1739209855.4163136;-45.120503652039325
1739209855.416316;-38.13080360867914
1739209855.4163187;-38.13080360867914
1739209855.4163213;-38.13080360867914
1739209855.416324;-31.141103565318893
1739209855.4163265;-33.981070128970906
1739209855.4163291;-38.13080360867914
1739209855.4163318;-38.13080360867914
1739209855.4163344;-35.57807855764607
1739209855.416337;-45.120503652039325
1739209855.4163396;-38.13080360867914
1739209855.4163423;-38.13080360867914
1739209855.416345;-45.120503652039325
1739209855.4163475;-45.120503652039325
1739209855.4163501;-35.57807855764607
1739209855.4163525;-38.13080360867914
1739209855.4163551;-45.120503652039325
1739209855.4163578;-33.981070128970906
1739209855.4163604;-45.120503652039325
1739209855.416363;-45.120503652039325
1739209855.4163656;-45.120503652039325
1739209855.4163682;-45.120503652039325
1739209855.4163709;-38.13080360867914
1739209855.4163735;-38.13080360867914
1739209855.416376;-38.13080360867914
1739209855.4163787;-45.120503652039325
1739209855.4163814;-45.120503652039325
1739209855.416384;-45.120503652039325
1739209855.4163866;-30.49652367304973
1739209855.416389;-35.57807855764607
1739209855.4163916;-45.120503652039325
1739209855.4163942;-38.13080360867914
1739209855.4163969;-35.57807855764607
1739209855.4163995;-38.13080360867914
1739209855.416402;-45.120503652039325
1739209855.4164047;-45.120503652039325
1739209855.4164073;-45.120503652039325
1739209855.41641;-45.120503652039325
1739209855.4164126;-45.120503652039325
1739209855.4164152;-38.13080360867914
1739209855.4164178;-45.120503652039325
1739209855.4164205;-38.13080360867914
1739209855.416423;-45.120503652039325
1739209855.4164255;-45.120503652039325
1739209855.416428;-31.141103565318893
1739209855.4164307;-38.13080360867914
1739209855.4164333;-45.120503652039325
1739209855.416436;-45.120503652039325
1739209855.4164386;-38.13080360867914
1739209855.4164412;-38.13080360867914
1739209855.4164438;-38.13080360867914
1739209855.4164464;-35.57807855764607
1739209855.416449;-45.120503652039325
1739209855.4164517;-45.120503652039325
1739209855.4164543;-32.816014438256545
1739209855.416457;-45.120503652039325
1739209855.4164596;-45.120503652039325
1739209855.416462;-45.120503652039325
1739209855.4164646;-38.13080360867914
1739209855.4164672;-45.120503652039325
1739209855.4164698;-31.141103565318915
1739209855.4164724;-28.992665084841942
1739209855.416475;-45.120503652039325
1739209855.4164777;-45.120503652039325
1739209855.4164803;-38.13080360867914
1739209855.416483;-38.13080360867914
1739209855.4164855;-45.120503652039325
1739209855.4164882;-38.13080360867914
1739209855.4164908;-38.13080360867914
1739209855.4164934;-38.13080360867914
1739209855.416496;-38.13080360867914
1739209855.4164984;-38.13080360867914
1739209855.416501;-38.13080360867914
1739209855.4165037;-45.120503652039325
1739209855.4165063;-45.120503652039325
1739209855.416509;-38.13080360867914
1739209855.4165115;-35.57807855764607
1739209855.4165142;-38.13080360867914
1739209855.4165168;-45.120503652039325
1739209855.4165194;-38.13080360867914
1739209855.416522;-45.120503652039325
1739209855.4165246;-45.120503652039325
1739209855.4165273;-45.120503652039325
1739209855.41653;-38.13080360867914
1739209855.4165325;-38.13080360867914
1739209855.416535;-38.13080360867914
1739209855.4165375;-45.120503652039325
1739209855.4165401;-38.13080360867914
1739209855.4165428;-38.13080360867914
1739209855.4165454;-45.120503652039325
1739209855.416548;-38.13080360867914
1739209855.4165506;-38.13080360867914
1739209855.4165533;-45.120503652039325
1739209855.416556;-45.120503652039325
1739209855.4165585;-45.120503652039325
1739209855.4165611;-38.13080360867914
1739209855.4165637;-45.120503652039325
1739209855.4165664;-45.120503652039325
1739209855.4165688;-45.120503652039325
1739209855.4165714;-45.120503652039325
1739209855.416574;-45.120503652039325
1739209855.4165766;-33.981070128970906
1739209855.4165792;-38.13080360867914
1739209855.4165819;-45.120503652039325
1739209855.4165845;-45.120503652039325
1739209855.416587;-33.981070128970906
1739209855.4165897;-38.13080360867914
1739209855.4165924;-45.120503652039325
1739209855.416595;-33.981070128970906
1739209855.4165976;-45.120503652039325
1739209855.4166002;-38.13080360867914
1739209855.4166028;-38.13080360867914
1739209855.4166052;-32.816014438256545
1739209855.4166079;-45.120503652039325
1739209855.4166105;-45.120503652039325
1739209855.416613;-33.981070128970906
1739209855.4166157;-45.120503652039325
1739209855.4166183;-33.981070128970906
1739209855.416621;-45.120503652039325
1739209855.4166236;-45.120503652039325
1739209855.4166262;-45.120503652039325
1739209855.4166288;-35.57807855764607
1739209855.4166315;-38.13080360867914
1739209855.416634;-45.120503652039325
1739209855.4166367;-45.120503652039325
1739209855.4166393;-38.13080360867914
1739209855.4166417;-38.13080360867914
1739209855.4166443;-38.13080360867914
1739209855.416647;-45.120503652039325
1739209855.4166496;-38.13080360867914
1739209855.4166522;-32.816014438256545
1739209855.4166548;-45.120503652039325
1739209855.4166574;-45.120503652039325
1739209855.41666;-45.120503652039325
1739209855.4166627;-45.120503652039325
1739209855.4166653;-38.13080360867914
1739209855.416668;-45.120503652039325
1739209855.4166706;-38.13080360867914
1739209855.4166732;-38.13080360867914
1739209855.4166758;-38.13080360867914
1739209855.4166782;-45.120503652039325
1739209855.4166808;-38.13080360867914
1739209855.4166834;-32.816014438256545
1739209855.416686;-45.120503652039325
1739209855.4166887;-45.120503652039325
1739209855.4166913;-38.13080360867914
1739209855.416694;-38.13080360867914
1739209855.4166965;-38.13080360867914
1739209855.4166992;-35.57807855764607
1739209855.4167018;-38.13080360867914
1739209855.4167044;-38.13080360867914
1739209855.416707;-38.13080360867914
1739209855.4167097;-38.13080360867914
1739209855.4167123;-38.13080360867914
1739209855.4167147;-45.120503652039325
1739209855.4167173;-45.120503652039325
1739209855.41672;-38.13080360867914
1739209855.4167225;-33.981070128970906
1739209855.4167252;-35.57807855764607
1739209855.4167278;-33.981070128970906
1739209855.4167304;-35.57807855764607
1739209855.416733;-38.13080360867914
1739209855.4167356;-35.57807855764607
1739209855.4167383;-38.13080360867914
1739209855.416741;-31.141103565318893
1739209855.4167435;-38.13080360867914
1739209855.4167461;-45.120503652039325
1739209855.4167488;-38.13080360867914
1739209855.4167511;-35.57807855764607
1739209855.4167538;-38.13080360867914
1739209855.4167564;-45.120503652039325
1739209855.416759;-45.120503652039325
1739209855.4167616;-38.13080360867914
1739209855.4167643;-38.13080360867914
1739209855.416767;-35.57807855764607
1739209855.4167695;-38.13080360867914
1739209855.4167721;-45.120503652039325
1739209855.4167747;-38.13080360867914
1739209855.4167774;-35.57807855764607
1739209855.41678;-45.120503652039325
1739209855.4167826;-38.13080360867914
1739209855.416785;-38.13080360867914
1739209855.4167876;-45.120503652039325
1739209855.4167902;-45.120503652039325
1739209855.4167929;-45.120503652039325
1739209855.4167955;-45.120503652039325
1739209855.416798;-45.120503652039325
1739209855.4168007;-45.120503652039325
1739209855.4168034;-45.120503652039325
1739209855.416806;-45.120503652039325
1739209855.4168086;-45.120503652039325
1739209855.4168112;-38.13080360867914
1739209855.4168139;-38.13080360867914
1739209855.4168165;-45.120503652039325
1739209855.416819;-32.816014438256545
1739209855.4168215;-38.13080360867914
1739209855.416824;-45.120503652039325
1739209855.4168267;-45.120503652039325
1739209855.4168293;-29.438486411369333
1739209855.416832;-33.981070128970906
1739209855.4168346;-38.13080360867914
1739209855.4168372;-45.120503652039325
1739209855.4168398;-45.120503652039325
1739209855.4168425;-35.57807855764607
1739209855.416845;-38.13080360867914
1739209855.4168477;-45.120503652039325
1739209855.4168503;-31.141103565318943
1739209855.416853;-45.120503652039325
1739209855.4168556;-35.57807855764607
1739209855.416858;-38.13080360867914
1739209855.4168606;-45.120503652039325
1739209855.4168632;-45.120503652039325
1739209855.4168658;-45.120503652039325
1739209855.4168684;-38.13080360867914
1739209855.416871;-28.58837851428586
1739209855.4168737;-32.816014438256545
1739209855.4168763;-45.120503652039325
1739209855.416879;-38.13080360867914
1739209855.4168816;-35.57807855764607
1739209855.4168842;-35.57807855764607
1739209855.4168868;-38.13080360867914
1739209855.4168894;-38.13080360867914
1739209855.416892;-38.13080360867914
1739209855.4168944;-45.120503652039325
1739209855.416897;-45.120503652039325
1739209855.4168997;-45.120503652039325
1739209855.4169023;-45.120503652039325
1739209855.416905;-45.120503652039325
1739209855.4169075;-45.120503652039325
1739209855.4169102;-45.120503652039325
1739209855.4169128;-31.141103565318915
1739209855.4169154;-35.57807855764607
1739209855.416918;-45.120503652039325
1739209855.4169207;-38.13080360867914
1739209855.4169233;-38.13080360867914
1739209855.416926;-45.120503652039325
1739209855.4169285;-35.57807855764607
1739209855.416931;-38.13080360867914
1739209855.4169335;-45.120503652039325
1739209855.4169362;-45.120503652039325
1739209855.4169388;-35.57807855764607
1739209855.4169414;-38.13080360867914
1739209855.416944;-45.120503652039325
1739209855.4169466;-38.13080360867914
1739209855.4169493;-38.13080360867914
1739209855.416952;-45.120503652039325
1739209855.4169545;-45.120503652039325
1739209855.4169571;-45.120503652039325
1739209855.4169598;-45.120503652039325
1739209855.4169624;-45.120503652039325
1739209855.416965;-45.120503652039325
1739209855.4169674;-45.120503652039325
1739209855.41697;-28.992665084841942
1739209855.4169726;-32.816014438256545
1739209855.4169753;-33.981070128970906
1739209855.416978;-28.992665084841942
1739209855.4169805;-32.816014438256545
1739209855.4169831;-38.13080360867914
1739209855.4169858;-33.981070128970906
1739209855.4169884;-31.141103565318915
1739209855.416991;-45.120503652039325
1739209855.4169936;-38.13080360867914
1739209855.4169962;-45.120503652039325
1739209855.4169989;-31.14110356531892
1739209855.4170012;-38.13080360867914
1739209855.4170039;-38.13080360867914
1739209855.4170065;-45.120503652039325
1739209855.417009;-45.120503652039325
1739209855.4170117;-38.13080360867914
1739209855.4170144;-45.120503652039325
1739209855.417017;-45.120503652039325
1739209855.4170196;-31.141103565318915
1739209855.4170222;-45.120503652039325
1739209855.4170249;-45.120503652039325
1739209855.4170275;-38.13080360867914
1739209855.41703;-32.816014438256545
1739209855.4170327;-38.13080360867914
1739209855.4170353;-38.13080360867914
1739209855.4170377;-45.120503652039325
1739209855.4170403;-31.14110356531892
1739209855.417043;-45.120503652039325
1739209855.4170456;-38.13080360867914
1739209855.4170482;-45.120503652039325
1739209855.4170508;-45.120503652039325
1739209855.4170535;-38.13080360867914
1739209855.417056;-38.13080360867914
1739209855.4170587;-38.13080360867914
1739209855.4170613;-45.120503652039325
1739209855.417064;-45.120503652039325
1739209855.4170666;-38.13080360867914
1739209855.4170692;-45.120503652039325
1739209855.4170718;-38.13080360867914
1739209855.4170742;-45.120503652039325
1739209855.4170768;-38.13080360867914
1739209855.4170794;-45.120503652039325
1739209855.417082;-38.13080360867914
1739209855.4170847;-38.13080360867914
1739209855.4170873;-45.120503652039325
1739209855.41709;-45.120503652039325
1739209855.4170926;-45.120503652039325
1739209855.4170952;-32.816014438256545
1739209855.4170978;-45.120503652039325
1739209855.4171004;-45.120503652039325
1739209855.417103;-38.13080360867914
1739209855.4171057;-45.120503652039325
1739209855.4171083;-45.120503652039325
1739209855.4171107;-38.13080360867914
1739209855.4171133;-38.13080360867914
1739209855.417116;-45.120503652039325
1739209855.4171185;-33.981070128970906
1739209855.4171212;-38.13080360867914
1739209855.4171238;-33.981070128970906
1739209855.4171264;-45.120503652039325
1739209855.417129;-38.13080360867914
1739209855.4171317;-35.57807855764607
1739209855.4171343;-33.981070128970906
1739209855.417137;-32.816014438256545
1739209855.4171395;-45.120503652039325
1739209855.4171422;-38.13080360867914
1739209855.4171448;-38.13080360867914
1739209855.4171472;-45.120503652039325
1739209855.4171498;-38.13080360867914
1739209855.4171524;-45.120503652039325
1739209855.417155;-45.120503652039325
1739209855.4171576;-45.120503652039325
1739209855.4171603;-38.13080360867914
1739209855.417163;-35.57807855764607
1739209855.4171655;-33.981070128970906
1739209855.4171681;-45.120503652039325
1739209855.4171708;-45.120503652039325
1739209855.4171734;-45.120503652039325
1739209855.417176;-33.981070128970906
1739209855.4171786;-45.120503652039325
1739209855.4171813;-45.120503652039325
1739209855.4171836;-45.120503652039325
1739209855.4171863;-38.13080360867914
1739209855.417189;-38.13080360867914
1739209855.4171915;-45.120503652039325
1739209855.4171941;-45.120503652039325
1739209855.4171968;-45.120503652039325
1739209855.4171994;-45.120503652039325
1739209855.417204;-38.13080360867914
1739209855.4172084;-45.120503652039325
1739209855.4172127;-45.120503652039325
1739209855.4172173;-45.120503652039325
1739209855.4172218;-38.13080360867914
1739209855.4172263;-45.120503652039325
1739209855.4172306;-38.13080360867914
1739209855.4172351;-38.13080360867914
1739209855.4172397;-38.13080360867914
1739209855.4172442;-45.120503652039325
1739209855.4172487;-38.13080360867914
1739209855.417253;-35.57807855764607
1739209855.4172575;-38.13080360867914
1739209855.417262;-45.120503652039325
1739209855.4172666;-45.120503652039325
1739209855.4172711;-45.120503652039325
1739209855.4172754;-38.13080360867914
1739209855.41728;-31.141103565318893
1739209855.4172845;-45.120503652039325
1739209855.417289;-45.120503652039325
1739209855.4172933;-33.981070128970906
1739209855.4172978;-33.981070128970906
1739209855.4173024;-35.57807855764607
1739209855.417307;-45.120503652039325
1739209855.4173114;-38.13080360867914
1739209855.4173157;-38.13080360867914
1739209855.4173203;-45.120503652039325
1739209855.4173248;-32.816014438256545
1739209855.4173293;-38.13080360867914
1739209855.4173338;-45.120503652039325
1739209855.4173381;-38.13080360867914
1739209855.4173427;-38.13080360867914
1739209855.4173472;-33.981070128970906
1739209855.4173517;-45.120503652039325
1739209855.417356;-45.120503652039325
1739209855.4173605;-45.120503652039325
1739209855.417365;-45.120503652039325
1739209855.4173696;-45.120503652039325
1739209855.4173741;-38.13080360867914
1739209855.4173784;-38.13080360867914
1739209855.417383;-45.120503652039325
1739209855.4173875;-45.120503652039325
1739209855.417392;-38.13080360867914
1739209855.4173965;-35.57807855764607
1739209855.4174008;-38.13080360867914
1739209855.4174054;-45.120503652039325
1739209855.41741;-33.981070128970906
1739209855.4174144;-28.21854285175415
1739209855.4174187;-33.981070128970906
1739209855.4174232;-45.120503652039325
1739209855.4174278;-45.120503652039325
1739209855.4174323;-32.816014438256545
1739209855.4174368;-45.120503652039325
1739209855.4174411;-45.120503652039325
1739209855.4174457;-45.120503652039325
1739209855.4174502;-45.120503652039325
1739209855.4174547;-45.120503652039325
1739209855.4174592;-38.13080360867914
1739209855.4174635;-38.13080360867914
1739209855.417468;-38.13080360867914
1739209855.4174726;-38.13080360867914
1739209855.4174771;-32.816014438256545
1739209855.4174814;-35.57807855764607
1739209855.417486;-35.57807855764607
1739209855.4174905;-38.13080360867914
1739209855.417495;-45.120503652039325
1739209855.4174995;-38.13080360867914
1739209855.4175038;-28.58837851428586
1739209855.4175084;-31.141103565318915
1739209855.417513;-45.120503652039325
1739209855.4175174;-45.120503652039325
1739209855.417522;-38.13080360867914
1739209855.4175262;-38.13080360867914
1739209855.4175308;-45.120503652039325
1739209855.4175353;-38.13080360867914
1739209855.4175398;-38.13080360867914
1739209855.4175441;-45.120503652039325
1739209855.4175487;-38.13080360867914
1739209855.4175532;-45.120503652039325
1739209855.4175577;-45.120503652039325
1739209855.4175622;-38.13080360867914
1739209855.4175665;-38.13080360867914
1739209855.417571;-38.13080360867914
1739209855.4175756;-45.120503652039325
1739209855.4175801;-38.13080360867914
1739209855.4175847;-38.13080360867914
1739209855.417589;-45.120503652039325
1739209855.4175935;-45.120503652039325
1739209855.417598;-38.13080360867914
1739209855.4176025;-32.816014438256545
1739209855.4176068;-45.120503652039325
1739209855.4176114;-38.13080360867914
1739209855.417616;-33.981070128970906
1739209855.4176204;-45.120503652039325
1739209855.417625;-45.120503652039325
1739209855.4176292;-33.981070128970906
1739209855.4176338;-35.57807855764607
1739209855.4176383;-45.120503652039325
1739209855.4176428;-45.120503652039325
1739209855.4176474;-33.981070128970906
1739209855.4176517;-45.120503652039325
1739209855.4176562;-45.120503652039325
1739209855.4176607;-38.13080360867914
1739209855.4176652;-38.13080360867914
1739209855.4176695;-45.120503652039325
1739209855.417674;-45.120503652039325
1739209855.4176786;-38.13080360867914
1739209855.4176831;-33.981070128970906
1739209855.4176877;-27.267205301931607
1739209855.417692;-38.13080360867914
1739209855.4176965;-38.13080360867914
1739209855.417701;-35.57807855764607
1739209855.4177055;-38.13080360867914
1739209855.41771;-45.120503652039325
1739209855.4177144;-38.13080360867914
1739209855.417719;-38.13080360867914
1739209855.4177234;-32.816014438256545
1739209855.417728;-38.13080360867914
1739209855.4177322;-45.120503652039325
1739209855.4177368;-38.13080360867914
1739209855.4177413;-45.120503652039325
1739209855.4177458;-38.13080360867914
1739209855.4177504;-45.120503652039325
1739209855.4177547;-45.120503652039325
1739209855.4177592;-33.981070128970906
1739209855.4177637;-45.120503652039325
1739209855.4177682;-38.13080360867914
1739209855.4177728;-38.13080360867914
1739209855.417777;-33.981070128970906
1739209855.4177816;-45.120503652039325
1739209855.4177861;-38.13080360867914
1739209855.4177907;-38.13080360867914
1739209855.417795;-33.981070128970906
1739209855.4177995;-32.816014438256545
1739209855.417804;-38.13080360867914
1739209855.4178085;-45.120503652039325
1739209855.417813;-45.120503652039325
1739209855.4178174;-38.13080360867914
1739209855.417822;-38.13080360867914
1739209855.4178264;-45.120503652039325
1739209855.417831;-38.13080360867914
1739209855.4178352;-35.57807855764607
1739209855.4178398;-38.13080360867914
1739209855.4178443;-45.120503652039325
1739209855.4178488;-45.120503652039325
1739209855.4178534;-38.13080360867914
1739209855.4178576;-35.57807855764607
1739209855.4178622;-38.13080360867914
1739209855.4178667;-38.13080360867914
1739209855.4178712;-45.120503652039325
1739209855.4178758;-45.120503652039325
1739209855.41788;-38.13080360867914
1739209855.4178846;-33.981070128970906
1739209855.417889;-38.13080360867914
1739209855.4178936;-38.13080360867914
1739209855.417898;-38.13080360867914
1739209855.4179025;-38.13080360867914
1739209855.417907;-45.120503652039325
1739209855.4179115;-45.120503652039325
1739209855.417916;-32.816014438256545
1739209855.4179204;-45.120503652039325
1739209855.417925;-45.120503652039325
1739209855.4179294;-33.981070128970906
1739209855.417934;-38.13080360867914
1739209855.4179385;-38.13080360867914
1739209855.4179428;-45.120503652039325
1739209855.4179473;-38.13080360867914
1739209855.4179518;-38.13080360867914
1739209855.4179564;-31.141103565318915
1739209855.4179606;-38.13080360867914
1739209855.4179652;-45.120503652039325
1739209855.4179697;-32.816014438256545
1739209855.4179742;-35.57807855764607
1739209855.4179788;-45.120503652039325
1739209855.417983;-38.13080360867914
1739209855.4179876;-32.816014438256545
1739209855.417992;-45.120503652039325
1739209855.4179966;-45.120503652039325
1739209855.4180012;-45.120503652039325
1739209855.4180055;-45.120503652039325
1739209855.41801;-38.13080360867914
1739209855.4180145;-38.13080360867914
1739209855.418019;-38.13080360867914
1739209855.4180233;-45.120503652039325
1739209855.4180279;-45.120503652039325
1739209855.4180324;-35.57807855764607
1739209855.418037;-45.120503652039325
1739209855.4180415;-45.120503652039325
1739209855.4180458;-38.13080360867914
1739209855.4180503;-38.13080360867914
1739209855.4180548;-45.120503652039325
1739209855.4180593;-45.120503652039325
1739209855.4180639;-45.120503652039325
1739209855.4180682;-45.120503652039325
1739209855.4180727;-38.13080360867914
1739209855.4180772;-38.13080360867914
1739209855.4180818;-45.120503652039325
1739209855.418086;-45.120503652039325
1739209855.4180906;-45.120503652039325
1739209855.418095;-35.57807855764607
1739209855.4180996;-45.120503652039325
1739209855.4181042;-35.57807855764607
1739209855.4181085;-38.13080360867914
1739209855.418113;-38.13080360867914
1739209855.4181175;-38.13080360867914
1739209855.418122;-45.120503652039325
1739209855.4181266;-38.13080360867914
1739209855.4181309;-38.13080360867914
1739209855.4181354;-45.120503652039325
1739209855.41814;-38.13080360867914
1739209855.4181445;-45.120503652039325
1739209855.4181488;-45.120503652039325
1739209855.4181533;-35.57807855764607
1739209855.4181578;-38.13080360867914
1739209855.4181623;-45.120503652039325
1739209855.4181669;-45.120503652039325
1739209855.4181712;-38.13080360867914
1739209855.4181757;-38.13080360867914
1739209855.4181802;-45.120503652039325
1739209855.4181848;-45.120503652039325
1739209855.4181893;-45.120503652039325
1739209855.4181936;-29.438486411369333
1739209855.418198;-38.13080360867914
1739209855.4182026;-45.120503652039325
1739209855.4182072;-38.13080360867914
1739209855.4182115;-35.57807855764607
1739209855.418216;-38.13080360867914
1739209855.4182205;-45.120503652039325
1739209855.418225;-33.981070128970906
1739209855.4182296;-45.120503652039325
1739209855.4182339;-38.13080360867914
1739209855.4182384;-38.13080360867914
1739209855.418243;-45.120503652039325
1739209855.4182475;-45.120503652039325
1739209855.418252;-45.120503652039325
1739209855.4182563;-35.57807855764607
1739209855.4182608;-38.13080360867914
1739209855.4182653;-45.120503652039325
1739209855.4182699;-33.981070128970906
1739209855.4182742;-38.13080360867914
1739209855.4182787;-45.120503652039325
1739209855.4182832;-35.57807855764607
1739209855.4182878;-38.13080360867914
1739209855.4182923;-35.57807855764607
1739209855.4182966;-38.13080360867914
1739209855.418301;-45.120503652039325
1739209855.4183056;-35.57807855764607
1739209855.4183102;-38.13080360867914
1739209855.4183147;-45.120503652039325
1739209855.418319;-45.120503652039325
1739209855.4183235;-38.13080360867914
1739209855.418328;-38.13080360867914
1739209855.4183326;-38.13080360867914
1739209855.4183369;-38.13080360867914
1739209855.4183414;-45.120503652039325
1739209855.418346;-45.120503652039325
1739209855.4183505;-45.120503652039325
1739209855.418355;-38.13080360867914
1739209855.4183593;-45.120503652039325
1739209855.4183638;-45.120503652039325
1739209855.4183683;-45.120503652039325
1739209855.4183729;-27.8777449560314
1739209855.4183772;-31.141103565318915
1739209855.4183817;-45.120503652039325
1739209855.4183862;-38.13080360867914
1739209855.4183908;-33.981070128970906
1739209855.4183953;-35.57807855764607
1739209855.4183996;-45.120503652039325
1739209855.418404;-38.13080360867914
1739209855.4184086;-38.13080360867914
1739209855.4184132;-38.13080360867914
1739209855.4184177;-35.57807855764607
1739209855.418422;-45.120503652039325
1739209855.4184265;-45.120503652039325
1739209855.418431;-45.120503652039325
1739209855.4184356;-35.57807855764607
1739209855.4184399;-38.13080360867914
1739209855.4184444;-38.13080360867914
1739209855.418449;-35.57807855764607
1739209855.4184535;-45.120503652039325
1739209855.418458;-45.120503652039325
1739209855.4184623;-45.120503652039325
1739209855.4184668;-38.13080360867914
1739209855.4184713;-45.120503652039325
1739209855.4184759;-45.120503652039325
1739209855.4184804;-45.120503652039325
1739209855.4184847;-33.981070128970906
1739209855.4184892;-45.120503652039325
1739209855.4184937;-38.13080360867914
1739209855.4184983;-45.120503652039325
1739209855.4185026;-38.13080360867914
1739209855.418507;-33.981070128970906
1739209855.4185116;-45.120503652039325
1739209855.4185162;-45.120503652039325
1739209855.4185207;-38.13080360867914
1739209855.418525;-45.120503652039325
1739209855.4185295;-45.120503652039325
1739209855.418534;-45.120503652039325
1739209855.4185386;-45.120503652039325
1739209855.418543;-38.13080360867914
1739209855.4185474;-38.13080360867914
1739209855.418552;-38.13080360867914
1739209855.4185565;-27.267205301931607
1739209855.418561;-45.120503652039325
1739209855.4185653;-45.120503652039325
1739209855.4185698;-38.13080360867914
1739209855.4185743;-32.816014438256545
1739209855.4185789;-38.13080360867914
1739209855.4185834;-45.120503652039325
1739209855.4185877;-38.13080360867914
1739209855.4185922;-33.981070128970906
1739209855.4185967;-45.120503652039325
1739209855.4186013;-38.13080360867914
1739209855.4186058;-45.120503652039325
1739209855.41861;-45.120503652039325
1739209855.4186146;-35.57807855764607
1739209855.4186192;-45.120503652039325
1739209855.4186237;-33.981070128970906
1739209855.418628;-33.981070128970906
1739209855.4186325;-35.57807855764607
1739209855.418637;-38.13080360867914
1739209855.4186416;-45.120503652039325
1739209855.418646;-45.120503652039325
1739209855.4186504;-38.13080360867914
1739209855.418655;-38.13080360867914
1739209855.4186594;-45.120503652039325
1739209855.418664;-35.57807855764607
1739209855.4186685;-32.816014438256545
1739209855.4186728;-38.13080360867914
1739209855.4186773;-38.13080360867914
1739209855.4186819;-38.13080360867914
1739209855.4186864;-35.57807855764607
1739209855.4186907;-38.13080360867914
1739209855.4186952;-45.120503652039325
1739209855.4186997;-33.981070128970906
1739209855.4187043;-35.57807855764607
1739209855.4187088;-45.120503652039325
1739209855.418713;-45.120503652039325
1739209855.4187176;-38.13080360867914
1739209855.4187222;-45.120503652039325
1739209855.4187267;-38.13080360867914
1739209855.4187312;-45.120503652039325
1739209855.4187355;-38.13080360867914
1739209855.41874;-38.13080360867914
1739209855.4187446;-35.57807855764607
1739209855.418749;-38.13080360867914
1739209855.4187534;-38.13080360867914
1739209855.418758;-32.816014438256545
1739209855.4187624;-45.120503652039325
1739209855.418767;-45.120503652039325
1739209855.4187715;-38.13080360867914
1739209855.4187758;-45.120503652039325
1739209855.4187803;-38.13080360867914
1739209855.4187849;-38.13080360867914
1739209855.4187894;-38.13080360867914
1739209855.418794;-38.13080360867914
1739209855.4187982;-38.13080360867914
1739209855.4188027;-38.13080360867914
1739209855.4188073;-45.120503652039325
1739209855.4188118;-45.120503652039325
1739209855.418816;-45.120503652039325
1739209855.4188206;-45.120503652039325
1739209855.4188251;-33.981070128970906
1739209855.4188297;-38.13080360867914
1739209855.4188342;-33.981070128970906
1739209855.4188385;-45.120503652039325
1739209855.418843;-38.13080360867914
1739209855.4188476;-32.816014438256545
1739209855.418852;-38.13080360867914
1739209855.4188566;-45.120503652039325
1739209855.418861;-38.13080360867914
1739209855.4188654;-35.57807855764607
1739209855.41887;-45.120503652039325
