CAN Message; 0x24:0ccc9d2dd57350db
Timestamp;Amplitude
1739209584.5430553;-45.120503652039325
1739209584.54306;-33.981070128970906
1739209584.543065;-45.120503652039325
1739209584.5430698;-45.120503652039325
1739209584.5430746;-38.13080360867914
1739209584.5430794;-35.57807855764607
1739209584.5430841;-45.120503652039325
1739209584.5430892;-45.120503652039325
1739209584.543094;-38.13080360867914
1739209584.5430987;-45.120503652039325
1739209584.5431035;-35.57807855764607
1739209584.5431082;-35.57807855764607
1739209584.5431132;-38.13080360867914
1739209584.543118;-45.120503652039325
1739209584.5431228;-32.816014438256545
1739209584.5431275;-33.981070128970906
1739209584.5431323;-45.120503652039325
1739209584.5431373;-45.120503652039325
1739209584.543142;-45.120503652039325
1739209584.5431468;-45.120503652039325
1739209584.5431516;-38.13080360867914
1739209584.5431564;-38.13080360867914
1739209584.5431612;-45.120503652039325
1739209584.5431662;-45.120503652039325
1739209584.543171;-38.13080360867914
1739209584.5431757;-45.120503652039325
1739209584.5431805;-35.57807855764607
1739209584.5431852;-38.13080360867914
1739209584.5431902;-38.13080360867914
1739209584.543195;-45.120503652039325
1739209584.5431998;-38.13080360867914
1739209584.5432045;-45.120503652039325
1739209584.5432093;-45.120503652039325
1739209584.5432143;-38.13080360867914
1739209584.543219;-45.120503652039325
1739209584.5432239;-45.120503652039325
1739209584.5432286;-38.13080360867914
1739209584.5432334;-35.57807855764607
1739209584.5432384;-38.13080360867914
1739209584.5432432;-38.13080360867914
1739209584.543248;-38.13080360867914
1739209584.5432527;-38.13080360867914
1739209584.5432575;-45.120503652039325
1739209584.5432625;-33.981070128970906
1739209584.5432673;-33.981070128970906
1739209584.543272;-45.120503652039325
1739209584.5432768;-45.120503652039325
1739209584.5432816;-45.120503652039325
1739209584.5432863;-38.13080360867914
1739209584.5432913;-45.120503652039325
1739209584.543296;-33.981070128970906
1739209584.5433009;-45.120503652039325
1739209584.5433056;-38.13080360867914
1739209584.5433104;-32.816014438256545
1739209584.5433154;-38.13080360867914
1739209584.5433202;-45.120503652039325
1739209584.543325;-33.981070128970906
1739209584.5433297;-45.120503652039325
1739209584.5433345;-45.120503652039325
1739209584.5433395;-32.816014438256545
1739209584.5433443;-38.13080360867914
1739209584.543349;-45.120503652039325
1739209584.5433538;-38.13080360867914
1739209584.5433586;-33.981070128970906
1739209584.5433636;-38.13080360867914
1739209584.5433683;-45.120503652039325
1739209584.543373;-33.981070128970906
1739209584.5433779;-45.120503652039325
1739209584.5433826;-35.57807855764607
1739209584.5433877;-38.13080360867914
1739209584.5433924;-38.13080360867914
1739209584.5433972;-45.120503652039325
1739209584.543402;-38.13080360867914
1739209584.5434067;-38.13080360867914
1739209584.5434117;-45.120503652039325
1739209584.5434165;-38.13080360867914
1739209584.5434213;-38.13080360867914
1739209584.543426;-45.120503652039325
1739209584.5434308;-45.120503652039325
1739209584.5434356;-35.57807855764607
1739209584.5434406;-45.120503652039325
1739209584.5434453;-38.13080360867914
1739209584.54345;-38.13080360867914
1739209584.543455;-33.981070128970906
1739209584.5434597;-28.992665084841942
1739209584.5434647;-38.13080360867914
1739209584.5434694;-38.13080360867914
1739209584.5434742;-38.13080360867914
1739209584.543479;-38.13080360867914
1739209584.5434837;-38.13080360867914
1739209584.5434887;-38.13080360867914
1739209584.5434935;-38.13080360867914
1739209584.5434983;-38.13080360867914
1739209584.543503;-45.120503652039325
1739209584.5435078;-38.13080360867914
1739209584.5435128;-45.120503652039325
1739209584.5435176;-45.120503652039325
1739209584.5435224;-45.120503652039325
1739209584.5435271;-45.120503652039325
1739209584.543532;-38.13080360867914
1739209584.543537;-38.13080360867914
1739209584.5435417;-38.13080360867914
1739209584.5435464;-33.981070128970906
1739209584.5435512;-38.13080360867914
1739209584.543556;-38.13080360867914
1739209584.543561;-32.816014438256545
1739209584.5435658;-35.57807855764607
1739209584.5435705;-45.120503652039325
1739209584.5435753;-33.981070128970906
1739209584.54358;-38.13080360867914
1739209584.5435848;-38.13080360867914
1739209584.5435898;-45.120503652039325
1739209584.5435946;-45.120503652039325
1739209584.5435994;-45.120503652039325
1739209584.5436041;-45.120503652039325
1739209584.543609;-38.13080360867914
1739209584.543614;-28.992665084841942
1739209584.5436187;-38.13080360867914
1739209584.5436234;-38.13080360867914
1739209584.5436282;-38.13080360867914
1739209584.543633;-38.13080360867914
1739209584.543638;-38.13080360867914
1739209584.5436428;-38.13080360867914
1739209584.5436475;-38.13080360867914
1739209584.5436523;-31.141103565318915
1739209584.543657;-35.57807855764607
1739209584.543662;-38.13080360867914
1739209584.5436668;-38.13080360867914
1739209584.5436716;-45.120503652039325
1739209584.5436764;-38.13080360867914
1739209584.5436811;-45.120503652039325
1739209584.5436862;-45.120503652039325
1739209584.543691;-28.992665084841942
1739209584.5436957;-35.57807855764607
1739209584.5437005;-38.13080360867914
1739209584.5437052;-45.120503652039325
1739209584.5437102;-38.13080360867914
1739209584.543715;-45.120503652039325
1739209584.5437198;-38.13080360867914
1739209584.5437245;-32.816014438256545
1739209584.5437293;-33.981070128970906
1739209584.543734;-38.13080360867914
1739209584.543739;-35.57807855764607
1739209584.5437438;-45.120503652039325
1739209584.5437486;-38.13080360867914
1739209584.5437534;-35.57807855764607
1739209584.5437582;-45.120503652039325
1739209584.5437632;-45.120503652039325
1739209584.543768;-33.981070128970906
1739209584.5437727;-45.120503652039325
1739209584.5437775;-45.120503652039325
1739209584.5437822;-38.13080360867914
1739209584.5437872;-38.13080360867914
1739209584.543792;-45.120503652039325
1739209584.5437968;-45.120503652039325
1739209584.5438015;-45.120503652039325
1739209584.5438063;-33.981070128970906
1739209584.5438113;-38.13080360867914
1739209584.543816;-45.120503652039325
1739209584.5438209;-38.13080360867914
1739209584.5438256;-35.57807855764607
1739209584.5438304;-45.120503652039325
1739209584.5438354;-45.120503652039325
1739209584.5438402;-45.120503652039325
1739209584.543845;-45.120503652039325
1739209584.5438497;-45.120503652039325
1739209584.5438545;-38.13080360867914
1739209584.5438595;-45.120503652039325
1739209584.5438643;-38.13080360867914
1739209584.543869;-45.120503652039325
1739209584.5438738;-45.120503652039325
1739209584.5438786;-45.120503652039325
1739209584.5438833;-33.981070128970906
1739209584.5438883;-35.57807855764607
1739209584.543893;-38.13080360867914
1739209584.5438979;-38.13080360867914
1739209584.5439026;-45.120503652039325
1739209584.5439074;-45.120503652039325
1739209584.5439124;-38.13080360867914
1739209584.5439172;-35.57807855764607
1739209584.543922;-38.13080360867914
1739209584.5439267;-45.120503652039325
1739209584.5439315;-38.13080360867914
1739209584.5439365;-35.57807855764607
1739209584.5439413;-38.13080360867914
1739209584.543946;-45.120503652039325
1739209584.5439508;-35.57807855764607
1739209584.5439556;-38.13080360867914
1739209584.5439606;-45.120503652039325
1739209584.5439653;-31.141103565318893
1739209584.54397;-45.120503652039325
1739209584.5439749;-45.120503652039325
1739209584.5439796;-38.13080360867914
1739209584.5439847;-32.816014438256545
1739209584.5439894;-45.120503652039325
1739209584.5439942;-45.120503652039325
1739209584.543999;-45.120503652039325
1739209584.5440037;-45.120503652039325
1739209584.5440087;-45.120503652039325
1739209584.5440135;-38.13080360867914
1739209584.5440183;-45.120503652039325
1739209584.544023;-45.120503652039325
1739209584.5440278;-38.13080360867914
1739209584.5440326;-38.13080360867914
1739209584.5440376;-45.120503652039325
1739209584.5440423;-35.57807855764607
1739209584.544047;-38.13080360867914
1739209584.544052;-45.120503652039325
1739209584.5440567;-38.13080360867914
1739209584.5440617;-31.141103565318893
1739209584.5440664;-38.13080360867914
1739209584.5440712;-45.120503652039325
1739209584.544076;-38.13080360867914
1739209584.5440807;-32.816014438256545
1739209584.5440857;-38.13080360867914
1739209584.5440905;-45.120503652039325
1739209584.5440953;-38.13080360867914
1739209584.5441;-45.120503652039325
1739209584.5441048;-38.13080360867914
1739209584.5441098;-35.57807855764607
1739209584.5441146;-45.120503652039325
1739209584.5441194;-45.120503652039325
1739209584.5441241;-33.981070128970906
1739209584.544129;-45.120503652039325
1739209584.544134;-38.13080360867914
1739209584.5441387;-35.57807855764607
1739209584.5441434;-38.13080360867914
1739209584.5441482;-45.120503652039325
1739209584.544153;-33.981070128970906
1739209584.5441577;-30.49652367304973
1739209584.5441628;-33.981070128970906
1739209584.5441675;-45.120503652039325
1739209584.5441723;-38.13080360867914
1739209584.544177;-45.120503652039325
1739209584.5441818;-45.120503652039325
1739209584.5441868;-38.13080360867914
1739209584.5441916;-33.981070128970906
1739209584.5441964;-31.141103565318943
1739209584.5442011;-45.120503652039325
1739209584.544206;-33.981070128970906
1739209584.544211;-45.120503652039325
1739209584.5442157;-38.13080360867914
1739209584.5442204;-38.13080360867914
1739209584.5442252;-45.120503652039325
1739209584.54423;-38.13080360867914
1739209584.544235;-28.58837851428586
1739209584.5442398;-33.981070128970906
1739209584.5442445;-45.120503652039325
1739209584.5442493;-45.120503652039325
1739209584.544254;-38.13080360867914
1739209584.544259;-38.13080360867914
1739209584.5442638;-45.120503652039325
1739209584.5442686;-33.981070128970906
1739209584.5442734;-38.13080360867914
1739209584.5442781;-33.981070128970906
1739209584.5442832;-32.816014438256545
1739209584.544288;-38.13080360867914
1739209584.5442927;-38.13080360867914
1739209584.5442975;-45.120503652039325
1739209584.5443022;-45.120503652039325
1739209584.544307;-38.13080360867914
1739209584.544312;-33.981070128970906
1739209584.5443168;-38.13080360867914
1739209584.5443215;-45.120503652039325
1739209584.5443263;-38.13080360867914
1739209584.544331;-45.120503652039325
1739209584.544336;-45.120503652039325
1739209584.5443408;-45.120503652039325
1739209584.5443456;-45.120503652039325
1739209584.5443504;-33.981070128970906
1739209584.5443552;-33.981070128970906
1739209584.5443602;-38.13080360867914
1739209584.544365;-45.120503652039325
1739209584.5443697;-38.13080360867914
1739209584.5443745;-38.13080360867914
1739209584.5443792;-45.120503652039325
1739209584.5443842;-38.13080360867914
1739209584.544389;-33.981070128970906
1739209584.5443938;-32.816014438256545
1739209584.5443985;-45.120503652039325
1739209584.5444033;-45.120503652039325
1739209584.5444083;-38.13080360867914
1739209584.544413;-38.13080360867914
1739209584.5444179;-38.13080360867914
1739209584.5444226;-38.13080360867914
1739209584.5444274;-33.981070128970906
1739209584.5444324;-31.141103565318915
1739209584.5444372;-38.13080360867914
1739209584.544442;-45.120503652039325
1739209584.5444467;-38.13080360867914
1739209584.5444515;-38.13080360867914
1739209584.5444562;-45.120503652039325
1739209584.5444613;-38.13080360867914
1739209584.544466;-33.981070128970906
1739209584.5444708;-38.13080360867914
1739209584.5444756;-45.120503652039325
1739209584.5444803;-45.120503652039325
1739209584.5444853;-45.120503652039325
1739209584.54449;-45.120503652039325
1739209584.5444949;-38.13080360867914
1739209584.5444996;-38.13080360867914
1739209584.5445044;-45.120503652039325
1739209584.5445094;-38.13080360867914
1739209584.5445142;-38.13080360867914
1739209584.544519;-38.13080360867914
1739209584.5445237;-45.120503652039325
1739209584.5445285;-45.120503652039325
1739209584.5445335;-38.13080360867914
1739209584.5445383;-38.13080360867914
1739209584.544543;-45.120503652039325
1739209584.5445478;-33.981070128970906
1739209584.5445526;-31.141103565318893
1739209584.5445576;-38.13080360867914
1739209584.5445623;-32.816014438256545
1739209584.544567;-33.981070128970906
1739209584.5445719;-33.981070128970906
1739209584.5445766;-45.120503652039325
1739209584.5445817;-45.120503652039325
1739209584.5445864;-38.13080360867914
1739209584.5445912;-45.120503652039325
1739209584.544596;-45.120503652039325
1739209584.5446007;-38.13080360867914
1739209584.5446055;-45.120503652039325
1739209584.5446105;-38.13080360867914
1739209584.5446153;-45.120503652039325
1739209584.54462;-45.120503652039325
1739209584.5446248;-33.981070128970906
1739209584.5446296;-45.120503652039325
1739209584.5446346;-38.13080360867914
1739209584.5446393;-35.57807855764607
1739209584.544644;-38.13080360867914
1739209584.544649;-35.57807855764607
1739209584.5446537;-45.120503652039325
1739209584.5446587;-38.13080360867914
1739209584.5446634;-38.13080360867914
1739209584.5446682;-45.120503652039325
1739209584.544673;-45.120503652039325
1739209584.5446777;-45.120503652039325
1739209584.5446827;-38.13080360867914
1739209584.5446875;-45.120503652039325
1739209584.5446923;-38.13080360867914
1739209584.544697;-35.57807855764607
1739209584.5447018;-45.120503652039325
1739209584.5447068;-45.120503652039325
1739209584.5447116;-35.57807855764607
1739209584.5447164;-38.13080360867914
1739209584.5447211;-38.13080360867914
1739209584.544726;-45.120503652039325
1739209584.544731;-38.13080360867914
1739209584.5447357;-45.120503652039325
1739209584.5447404;-32.816014438256545
1739209584.5447452;-29.438486411369333
1739209584.54475;-38.13080360867914
1739209584.5447547;-38.13080360867914
1739209584.5447598;-38.13080360867914
1739209584.5447645;-38.13080360867914
1739209584.5447693;-38.13080360867914
1739209584.544774;-38.13080360867914
1739209584.5447788;-45.120503652039325
1739209584.5447838;-45.120503652039325
1739209584.5447886;-33.981070128970906
1739209584.5447934;-35.57807855764607
1739209584.5447981;-45.120503652039325
1739209584.544803;-38.13080360867914
1739209584.544808;-38.13080360867914
1739209584.5448127;-45.120503652039325
1739209584.5448174;-33.981070128970906
1739209584.5448222;-38.13080360867914
1739209584.544827;-45.120503652039325
1739209584.544832;-45.120503652039325
1739209584.5448368;-32.816014438256545
1739209584.5448415;-45.120503652039325
1739209584.5448463;-38.13080360867914
1739209584.544851;-38.13080360867914
1739209584.544856;-33.981070128970906
1739209584.5448608;-32.816014438256545
1739209584.5448656;-45.120503652039325
1739209584.5448704;-35.57807855764607
1739209584.5448751;-45.120503652039325
1739209584.5448802;-45.120503652039325
1739209584.544885;-38.13080360867914
1739209584.5448897;-45.120503652039325
1739209584.5448945;-45.120503652039325
1739209584.5448992;-33.981070128970956
1739209584.544904;-45.120503652039325
1739209584.544909;-45.120503652039325
1739209584.5449138;-45.120503652039325
1739209584.5449185;-45.120503652039325
1739209584.5449233;-35.57807855764607
1739209584.544928;-35.57807855764607
1739209584.544933;-35.57807855764607
1739209584.5449378;-27.8777449560314
1739209584.5449426;-38.13080360867914
1739209584.5449474;-45.120503652039325
1739209584.5449522;-38.13080360867914
1739209584.5449572;-35.57807855764607
1739209584.544962;-38.13080360867914
1739209584.5449667;-45.120503652039325
1739209584.5449715;-38.13080360867914
1739209584.5449762;-45.120503652039325
1739209584.5449812;-45.120503652039325
1739209584.544986;-38.13080360867914
1739209584.5449908;-38.13080360867914
1739209584.5449955;-45.120503652039325
1739209584.5450003;-33.981070128970906
1739209584.5450053;-45.120503652039325
1739209584.54501;-45.120503652039325
1739209584.5450149;-45.120503652039325
1739209584.5450196;-45.120503652039325
1739209584.5450244;-45.120503652039325
1739209584.5450292;-38.13080360867914
1739209584.5450342;-38.13080360867914
1739209584.545039;-45.120503652039325
1739209584.5450437;-45.120503652039325
1739209584.5450485;-38.13080360867914
1739209584.5450532;-25.62660358559016
1739209584.5450583;-33.981070128970906
1739209584.545063;-45.120503652039325
1739209584.5450678;-38.13080360867914
1739209584.5450726;-32.816014438256545
1739209584.5450773;-33.981070128970906
1739209584.5450823;-38.13080360867914
1739209584.545087;-38.13080360867914
1739209584.5450919;-31.141103565318943
1739209584.5450966;-45.120503652039325
1739209584.5451014;-32.816014438256545
1739209584.5451064;-45.120503652039325
1739209584.5451112;-45.120503652039325
1739209584.545116;-45.120503652039325
1739209584.5451207;-45.120503652039325
1739209584.5451255;-38.13080360867914
1739209584.5451305;-30.49652367304973
1739209584.5451353;-38.13080360867914
1739209584.54514;-45.120503652039325
1739209584.5451448;-45.120503652039325
1739209584.5451496;-45.120503652039325
1739209584.5451546;-38.13080360867914
1739209584.5451593;-32.816014438256545
1739209584.545164;-38.13080360867914
1739209584.5451689;-38.13080360867914
1739209584.5451736;-38.13080360867914
1739209584.5451784;-35.57807855764607
1739209584.5451834;-38.13080360867914
1739209584.5451882;-38.13080360867914
1739209584.545193;-33.981070128970906
1739209584.5451977;-45.120503652039325
1739209584.5452025;-35.57807855764607
1739209584.5452075;-38.13080360867914
1739209584.5452123;-38.13080360867914
1739209584.545217;-35.57807855764607
1739209584.5452218;-38.13080360867914
1739209584.5452266;-45.120503652039325
1739209584.5452316;-38.13080360867914
1739209584.5452363;-45.120503652039325
1739209584.545241;-38.13080360867914
1739209584.545246;-38.13080360867914
1739209584.5452507;-38.13080360867914
1739209584.5452557;-38.13080360867914
1739209584.5452604;-45.120503652039325
1739209584.5452652;-45.120503652039325
1739209584.54527;-38.13080360867914
1739209584.5452747;-38.13080360867914
1739209584.5452797;-45.120503652039325
1739209584.5452845;-45.120503652039325
1739209584.5452893;-45.120503652039325
1739209584.545294;-38.13080360867914
1739209584.5452988;-38.13080360867914
1739209584.5453038;-45.120503652039325
1739209584.5453086;-38.13080360867914
1739209584.5453134;-38.13080360867914
1739209584.5453181;-38.13080360867914
1739209584.545323;-45.120503652039325
1739209584.5453277;-38.13080360867914
1739209584.5453327;-45.120503652039325
1739209584.5453374;-33.981070128970906
1739209584.5453422;-33.981070128970906
1739209584.545347;-45.120503652039325
1739209584.5453517;-38.13080360867914
1739209584.5453568;-38.13080360867914
1739209584.5453615;-45.120503652039325
1739209584.5453663;-33.981070128970906
1739209584.545371;-35.57807855764607
1739209584.5453758;-38.13080360867914
1739209584.5453808;-45.120503652039325
1739209584.5453856;-31.141103565318893
1739209584.5453904;-38.13080360867914
1739209584.5453951;-45.120503652039325
1739209584.5454;-45.120503652039325
1739209584.545405;-45.120503652039325
1739209584.5454097;-45.120503652039325
1739209584.5454144;-38.13080360867914
1739209584.5454192;-35.57807855764607
1739209584.545424;-45.120503652039325
1739209584.545429;-45.120503652039325
1739209584.5454338;-45.120503652039325
1739209584.5454385;-45.120503652039325
1739209584.5454433;-45.120503652039325
1739209584.545448;-45.120503652039325
1739209584.545453;-38.13080360867914
1739209584.5454578;-45.120503652039325
1739209584.5454626;-38.13080360867914
1739209584.5454674;-35.57807855764607
1739209584.5454721;-38.13080360867914
1739209584.545477;-45.120503652039325
1739209584.545482;-33.981070128970906
1739209584.5454867;-35.57807855764607
1739209584.5454915;-38.13080360867914
1739209584.5454962;-35.57807855764607
1739209584.545501;-38.13080360867914
1739209584.545506;-38.13080360867914
1739209584.5455108;-45.120503652039325
1739209584.5455155;-45.120503652039325
1739209584.5455203;-38.13080360867914
1739209584.545525;-45.120503652039325
1739209584.54553;-33.981070128970906
1739209584.5455348;-38.13080360867914
1739209584.5455396;-38.13080360867914
1739209584.5455444;-35.57807855764607
1739209584.5455492;-38.13080360867914
1739209584.5455542;-38.13080360867914
1739209584.545559;-26.991370085610722
1739209584.5455637;-30.49652367304973
1739209584.5455685;-38.13080360867914
1739209584.5455732;-38.13080360867914
1739209584.5455782;-35.57807855764607
1739209584.545583;-35.57807855764607
1739209584.5455878;-45.120503652039325
1739209584.5455925;-35.57807855764607
1739209584.5455973;-33.981070128970956
1739209584.5456023;-45.120503652039325
1739209584.545607;-38.13080360867914
1739209584.5456119;-35.57807855764607
1739209584.5456166;-45.120503652039325
1739209584.5456214;-45.120503652039325
1739209584.5456262;-45.120503652039325
1739209584.5456312;-45.120503652039325
1739209584.545636;-38.13080360867914
1739209584.5456407;-38.13080360867914
1739209584.5456455;-45.120503652039325
1739209584.5456502;-45.120503652039325
1739209584.5456553;-45.120503652039325
1739209584.54566;-38.13080360867914
1739209584.5456648;-45.120503652039325
1739209584.5456696;-45.120503652039325
1739209584.5456743;-33.981070128970906
1739209584.5456793;-32.816014438256545
1739209584.545684;-45.120503652039325
1739209584.5456889;-38.13080360867914
1739209584.5456936;-38.13080360867914
1739209584.5456984;-38.13080360867914
1739209584.5457034;-38.13080360867914
1739209584.5457082;-35.57807855764607
1739209584.545713;-45.120503652039325
1739209584.5457177;-38.13080360867914
1739209584.5457225;-38.13080360867914
1739209584.5457275;-38.13080360867914
1739209584.5457323;-45.120503652039325
1739209584.545737;-38.13080360867914
1739209584.5457418;-35.57807855764607
1739209584.5457466;-45.120503652039325
1739209584.5457516;-32.816014438256545
1739209584.5457563;-26.035653463252796
1739209584.545761;-38.13080360867914
1739209584.5457659;-45.120503652039325
1739209584.5457706;-38.13080360867914
1739209584.5457754;-38.13080360867914
1739209584.5457804;-45.120503652039325
1739209584.5457852;-35.57807855764607
1739209584.54579;-45.120503652039325
1739209584.5457947;-38.13080360867914
1739209584.5457995;-45.120503652039325
1739209584.5458045;-45.120503652039325
1739209584.5458093;-38.13080360867914
1739209584.545814;-38.13080360867914
1739209584.5458188;-38.13080360867914
1739209584.5458236;-45.120503652039325
1739209584.5458286;-38.13080360867914
1739209584.5458333;-31.141103565318893
1739209584.545838;-38.13080360867914
1739209584.545843;-45.120503652039325
1739209584.5458477;-38.13080360867914
1739209584.5458527;-38.13080360867914
1739209584.5458574;-38.13080360867914
1739209584.5458622;-35.57807855764607
1739209584.545867;-38.13080360867914
1739209584.5458717;-38.13080360867914
1739209584.5458767;-45.120503652039325
1739209584.5458815;-45.120503652039325
1739209584.5458863;-45.120503652039325
1739209584.545891;-33.981070128970906
1739209584.5458958;-38.13080360867914
1739209584.5459006;-45.120503652039325
1739209584.5459056;-38.13080360867914
1739209584.5459104;-45.120503652039325
1739209584.5459151;-45.120503652039325
1739209584.54592;-45.120503652039325
1739209584.5459247;-45.120503652039325
1739209584.5459297;-45.120503652039325
1739209584.5459344;-38.13080360867914
1739209584.5459392;-45.120503652039325
1739209584.545944;-45.120503652039325
1739209584.5459487;-35.57807855764607
1739209584.5459538;-33.981070128970906
1739209584.5459585;-38.13080360867914
1739209584.5459633;-38.13080360867914
1739209584.545968;-28.21854285175415
1739209584.5459728;-45.120503652039325
1739209584.5459778;-45.120503652039325
1739209584.5459826;-38.13080360867914
1739209584.5459874;-45.120503652039325
1739209584.5459921;-45.120503652039325
1739209584.545997;-45.120503652039325
1739209584.546002;-38.13080360867914
1739209584.5460067;-45.120503652039325
1739209584.5460114;-35.57807855764607
1739209584.5460162;-35.57807855764607
1739209584.546021;-38.13080360867914
1739209584.546026;-38.13080360867914
1739209584.5460308;-38.13080360867914
1739209584.5460355;-38.13080360867914
1739209584.5460403;-38.13080360867914
1739209584.546045;-38.13080360867914
1739209584.5460498;-38.13080360867914
1739209584.5460548;-45.120503652039325
1739209584.5460596;-45.120503652039325
1739209584.5460644;-45.120503652039325
1739209584.5460691;-45.120503652039325
1739209584.546074;-45.120503652039325
1739209584.546079;-45.120503652039325
1739209584.5460837;-38.13080360867914
1739209584.5460885;-45.120503652039325
1739209584.5460932;-38.13080360867914
1739209584.546098;-38.13080360867914
1739209584.546103;-45.120503652039325
1739209584.5461078;-38.13080360867914
1739209584.5461125;-45.120503652039325
1739209584.5461173;-45.120503652039325
1739209584.546122;-45.120503652039325
1739209584.546127;-45.120503652039325
1739209584.5461318;-38.13080360867914
1739209584.5461366;-45.120503652039325
1739209584.5461414;-38.13080360867914
1739209584.5461462;-38.13080360867914
1739209584.5461512;-45.120503652039325
1739209584.546156;-38.13080360867914
1739209584.5461607;-32.816014438256545
1739209584.5461655;-33.981070128970906
1739209584.5461702;-45.120503652039325
1739209584.5461752;-35.57807855764607
1739209584.54618;-45.120503652039325
1739209584.5461848;-38.13080360867914
1739209584.5461895;-38.13080360867914
1739209584.5461943;-38.13080360867914
1739209584.546199;-45.120503652039325
1739209584.546204;-38.13080360867914
1739209584.5462089;-38.13080360867914
1739209584.5462136;-45.120503652039325
1739209584.5462184;-45.120503652039325
1739209584.5462232;-45.120503652039325
1739209584.5462282;-45.120503652039325
1739209584.546233;-33.981070128970906
1739209584.5462377;-38.13080360867914
1739209584.5462425;-38.13080360867914
1739209584.5462472;-45.120503652039325
1739209584.5462523;-45.120503652039325
1739209584.546257;-45.120503652039325
1739209584.5462618;-45.120503652039325
1739209584.5462666;-45.120503652039325
1739209584.5462713;-45.120503652039325
1739209584.5462763;-45.120503652039325
1739209584.546281;-38.13080360867914
1739209584.5462859;-38.13080360867914
1739209584.5462906;-45.120503652039325
1739209584.5462954;-45.120503652039325
1739209584.5463004;-45.120503652039325
1739209584.5463052;-45.120503652039325
1739209584.54631;-38.13080360867914
1739209584.5463147;-35.57807855764607
1739209584.5463195;-45.120503652039325
1739209584.5463245;-38.13080360867914
1739209584.5463293;-33.981070128970906
1739209584.546334;-45.120503652039325
1739209584.5463388;-28.992665084841942
1739209584.5463436;-38.13080360867914
1739209584.5463483;-45.120503652039325
1739209584.5463533;-45.120503652039325
1739209584.546358;-33.981070128970906
1739209584.5463629;-38.13080360867914
1739209584.5463676;-38.13080360867914
1739209584.5463724;-38.13080360867914
1739209584.5463774;-28.588378514285886
1739209584.5463822;-45.120503652039325
1739209584.546387;-38.13080360867914
1739209584.5463917;-35.57807855764607
1739209584.5463965;-38.13080360867914
1739209584.5464015;-45.120503652039325
1739209584.5464063;-45.120503652039325
1739209584.546411;-45.120503652039325
1739209584.5464158;-31.141103565318915
1739209584.5464206;-38.13080360867914
1739209584.5464256;-45.120503652039325
1739209584.5464303;-45.120503652039325
1739209584.546435;-38.13080360867914
1739209584.54644;-38.13080360867914
1739209584.5464447;-45.120503652039325
1739209584.5464497;-45.120503652039325
1739209584.5464544;-45.120503652039325
1739209584.5464592;-45.120503652039325
1739209584.546464;-38.13080360867914
1739209584.5464687;-38.13080360867914
1739209584.5464737;-38.13080360867914
1739209584.5464785;-38.13080360867914
1739209584.5464833;-45.120503652039325
1739209584.546488;-45.120503652039325
1739209584.5464928;-45.120503652039325
1739209584.5464976;-45.120503652039325
1739209584.5465026;-33.981070128970906
1739209584.5465074;-45.120503652039325
1739209584.5465121;-45.120503652039325
1739209584.546517;-38.13080360867914
1739209584.5465217;-45.120503652039325
1739209584.5465267;-38.13080360867914
1739209584.5465314;-28.58837851428586
1739209584.5465362;-33.981070128970906
1739209584.546541;-45.120503652039325
1739209584.5465457;-45.120503652039325
1739209584.5465508;-38.13080360867914
1739209584.5465555;-38.13080360867914
1739209584.5465603;-33.981070128970906
1739209584.546565;-33.981070128970906
1739209584.5465698;-45.120503652039325
1739209584.5465748;-38.13080360867914
1739209584.5465796;-32.816014438256545
1739209584.5465844;-45.120503652039325
1739209584.5465891;-38.13080360867914
1739209584.546594;-45.120503652039325
1739209584.546599;-38.13080360867914
1739209584.5466037;-35.57807855764607
1739209584.5466084;-35.57807855764607
1739209584.5466132;-32.816014438256545
1739209584.546618;-38.13080360867914
1739209584.5466228;-38.13080360867914
1739209584.5466278;-45.120503652039325
1739209584.5466325;-45.120503652039325
1739209584.5466373;-38.13080360867914
1739209584.546642;-45.120503652039325
1739209584.5466468;-45.120503652039325
1739209584.5466518;-45.120503652039325
1739209584.5466566;-38.13080360867914
1739209584.5466614;-38.13080360867914
1739209584.5466661;-33.981070128970906
1739209584.546671;-45.120503652039325
1739209584.546676;-38.13080360867914
1739209584.5466807;-32.816014438256545
1739209584.5466855;-45.120503652039325
1739209584.5466902;-45.120503652039325
1739209584.546695;-45.120503652039325
1739209584.5467;-38.13080360867914
1739209584.5467048;-38.13080360867914
1739209584.5467095;-38.13080360867914
1739209584.5467143;-38.13080360867914
1739209584.546719;-45.120503652039325
1739209584.546724;-35.57807855764607
1739209584.5467288;-32.816014438256545
1739209584.5467336;-38.13080360867914
1739209584.5467384;-32.816014438256545
1739209584.5467432;-38.13080360867914
1739209584.5467482;-45.120503652039325
1739209584.546753;-38.13080360867914
1739209584.5467577;-38.13080360867914
1739209584.5467625;-38.13080360867914
1739209584.5467672;-45.120503652039325
1739209584.546772;-38.13080360867914
1739209584.546777;-38.13080360867914
1739209584.5467818;-45.120503652039325
1739209584.5467865;-38.13080360867914
1739209584.5467913;-33.981070128970906
1739209584.546796;-45.120503652039325
1739209584.546801;-35.57807855764607
1739209584.5468059;-35.57807855764607
1739209584.5468106;-38.13080360867914
1739209584.5468154;-35.57807855764607
1739209584.5468202;-45.120503652039325
1739209584.5468252;-45.120503652039325
1739209584.54683;-45.120503652039325
1739209584.5468347;-45.120503652039325
