CAN Message; 0x1bb:0000795828df2bec
1739209672.8270721;-32.816014438256545
1739209672.827078;-38.13080360867914
1739209672.827084;-45.120503652039325
1739209672.8270903;-38.13080360867914
1739209672.8270962;-35.57807855764607
1739209672.8271022;-33.981070128970906
1739209672.8271081;-38.13080360867914
1739209672.8271143;-45.120503652039325
1739209672.8271203;-45.120503652039325
1739209672.8271263;-45.120503652039325
1739209672.8271325;-38.13080360867914
1739209672.8271384;-38.13080360867914
1739209672.8271444;-45.120503652039325
1739209672.8271506;-38.13080360867914
1739209672.8271565;-32.816014438256545
1739209672.8271625;-35.57807855764607
1739209672.8271685;-35.57807855764607
1739209672.8271747;-35.57807855764607
1739209672.8271806;-45.120503652039325
1739209672.8271866;-45.120503652039325
1739209672.8271928;-38.13080360867914
1739209672.8271987;-38.13080360867914
1739209672.8272047;-38.13080360867914
1739209672.8272107;-32.816014438256545
1739209672.8272169;-45.120503652039325
1739209672.8272228;-45.120503652039325
1739209672.8272288;-33.981070128970906
1739209672.827235;-45.120503652039325
1739209672.827241;-45.120503652039325
1739209672.827247;-38.13080360867914
1739209672.8272529;-35.57807855764607
1739209672.827259;-38.13080360867914
1739209672.827265;-45.120503652039325
1739209672.827271;-45.120503652039325
1739209672.8272772;-38.13080360867914
1739209672.8272831;-35.57807855764607
1739209672.827289;-38.13080360867914
1739209672.8272953;-45.120503652039325
1739209672.8273013;-38.13080360867914
1739209672.8273072;-45.120503652039325
1739209672.8273132;-45.120503652039325
1739209672.8273194;-45.120503652039325
1739209672.8273253;-38.13080360867914
1739209672.8273313;-35.57807855764607
1739209672.8273375;-45.120503652039325
1739209672.8273435;-45.120503652039325
1739209672.8273494;-35.57807855764607
1739209672.8273554;-35.57807855764607
1739209672.8273616;-45.120503652039325
1739209672.8273675;-45.120503652039325
1739209672.8273735;-35.57807855764607
1739209672.8273797;-38.13080360867914
1739209672.8273857;-45.120503652039325
1739209672.8273916;-45.120503652039325
1739209672.8273976;-45.120503652039325
1739209672.8274038;-38.13080360867914
1739209672.8274097;-45.120503652039325
1739209672.8274157;-38.13080360867914
1739209672.827422;-38.13080360867914
1739209672.8274279;-45.120503652039325
1739209672.8274338;-38.13080360867914
1739209672.82744;-35.57807855764607
1739209672.827446;-38.13080360867914
1739209672.827452;-38.13080360867914
1739209672.827458;-45.120503652039325
1739209672.827464;-38.13080360867914
1739209672.82747;-38.13080360867914
1739209672.827476;-45.120503652039325
1739209672.8274822;-38.13080360867914
1739209672.8274882;-45.120503652039325
1739209672.8274941;-45.120503652039325
1739209672.8275;-45.120503652039325
1739209672.8275063;-38.13080360867914
1739209672.8275123;-31.141103565318893
1739209672.8275182;-33.981070128970906
1739209672.8275244;-45.120503652039325
1739209672.8275304;-38.13080360867914
1739209672.8275363;-32.816014438256545
1739209672.8275423;-45.120503652039325
1739209672.8275485;-45.120503652039325
1739209672.8275545;-38.13080360867914
1739209672.8275604;-45.120503652039325
1739209672.8275666;-38.13080360867914
1739209672.8275726;-38.13080360867914
1739209672.8275785;-38.13080360867914
1739209672.8275847;-45.120503652039325
1739209672.8275907;-45.120503652039325
1739209672.8275967;-45.120503652039325
1739209672.8276026;-32.816014438256545
1739209672.8276088;-32.816014438256545
1739209672.8276148;-33.981070128970906
1739209672.8276207;-45.120503652039325
1739209672.827627;-38.13080360867914
1739209672.827633;-38.13080360867914
1739209672.8276389;-38.13080360867914
1739209672.8276448;-45.120503652039325
1739209672.827651;-38.13080360867914
1739209672.827657;-45.120503652039325
1739209672.827663;-38.13080360867914
1739209672.8276691;-45.120503652039325
1739209672.827675;-38.13080360867914
1739209672.827681;-35.57807855764607
1739209672.827687;-45.120503652039325
1739209672.8276932;-45.120503652039325
1739209672.8276992;-45.120503652039325
1739209672.8277051;-38.13080360867914
1739209672.8277113;-32.816014438256545
1739209672.8277173;-38.13080360867914
1739209672.8277233;-45.120503652039325
1739209672.8277295;-45.120503652039325
1739209672.8277354;-38.13080360867914
1739209672.8277414;-45.120503652039325
1739209672.8277473;-45.120503652039325
1739209672.8277535;-45.120503652039325
1739209672.8277595;-45.120503652039325
1739209672.8277655;-45.120503652039325
1739209672.8277717;-45.120503652039325
1739209672.8277776;-45.120503652039325
1739209672.8277836;-38.13080360867914
1739209672.8277895;-33.981070128970906
1739209672.8277957;-38.13080360867914
1739209672.8278017;-45.120503652039325
1739209672.8278077;-45.120503652039325
1739209672.8278139;-45.120503652039325
1739209672.8278198;-45.120503652039325
1739209672.8278258;-38.13080360867914
1739209672.827832;-38.13080360867914
1739209672.827838;-38.13080360867914
1739209672.827844;-38.13080360867914
1739209672.8278499;-38.13080360867914
1739209672.827856;-30.49652367304973
1739209672.827862;-32.816014438256545
1739209672.827868;-45.120503652039325
1739209672.8278742;-45.120503652039325
1739209672.8278801;-45.120503652039325
1739209672.827886;-45.120503652039325
1739209672.827892;-45.120503652039325
1739209672.8278983;-45.120503652039325
1739209672.8279042;-38.13080360867914
1739209672.8279102;-45.120503652039325
1739209672.8279164;-45.120503652039325
1739209672.8279223;-45.120503652039325
1739209672.8279283;-45.120503652039325
1739209672.8279343;-45.120503652039325
1739209672.8279405;-45.120503652039325
1739209672.8279464;-45.120503652039325
1739209672.8279524;-27.8777449560314
1739209672.8279586;-33.981070128970906
1739209672.8279645;-45.120503652039325
1739209672.8279705;-35.57807855764607
1739209672.8279767;-35.57807855764607
1739209672.8279827;-38.13080360867914
1739209672.8279886;-38.13080360867914
1739209672.8279946;-33.981070128970906
1739209672.8280008;-33.981070128970956
1739209672.8280067;-45.120503652039325
1739209672.8280127;-33.981070128970906
1739209672.828019;-38.13080360867914
1739209672.8280249;-45.120503652039325
1739209672.8280308;-45.120503652039325
1739209672.8280368;-38.13080360867914
1739209672.828043;-45.120503652039325
1739209672.828049;-35.57807855764607
1739209672.828055;-35.57807855764607
1739209672.828061;-45.120503652039325
1739209672.828067;-38.13080360867914
1739209672.828073;-45.120503652039325
1739209672.828079;-38.13080360867914
1739209672.8280852;-45.120503652039325
1739209672.8280911;-38.13080360867914
1739209672.828097;-45.120503652039325
1739209672.8281033;-45.120503652039325
1739209672.8281093;-38.13080360867914
1739209672.8281152;-38.13080360867914
1739209672.8281214;-33.981070128970906
1739209672.8281274;-38.13080360867914
1739209672.8281333;-45.120503652039325
1739209672.8281393;-38.13080360867914
1739209672.8281455;-45.120503652039325
1739209672.8281515;-45.120503652039325
1739209672.8281574;-35.57807855764607
1739209672.8281636;-45.120503652039325
1739209672.8281696;-45.120503652039325
1739209672.8281755;-33.981070128970906
1739209672.8281815;-38.13080360867914
1739209672.8281877;-45.120503652039325
1739209672.8281937;-29.438486411369333
1739209672.8281996;-27.8777449560314
1739209672.8282058;-45.120503652039325
1739209672.8282118;-38.13080360867914
1739209672.8282177;-31.141103565318893
1739209672.8282237;-33.981070128970906
1739209672.82823;-45.120503652039325
1739209672.8282359;-38.13080360867914
1739209672.8282418;-45.120503652039325
1739209672.828248;-45.120503652039325
1739209672.828254;-38.13080360867914
1739209672.82826;-45.120503652039325
1739209672.8282661;-45.120503652039325
1739209672.828272;-38.13080360867914
1739209672.828278;-38.13080360867914
1739209672.828284;-45.120503652039325
1739209672.8282902;-35.57807855764607
1739209672.8282962;-30.49652367304973
1739209672.8283021;-45.120503652039325
1739209672.8283083;-45.120503652039325
1739209672.8283143;-35.57807855764607
1739209672.8283203;-35.57807855764607
1739209672.8283262;-45.120503652039325
1739209672.8283324;-45.120503652039325
1739209672.8283384;-38.13080360867914
1739209672.8283443;-45.120503652039325
1739209672.8283505;-45.120503652039325
1739209672.8283565;-45.120503652039325
1739209672.8283625;-35.57807855764607
1739209672.8283684;-35.57807855764607
1739209672.8283746;-45.120503652039325
1739209672.8283806;-38.13080360867914
1739209672.8283865;-35.57807855764607
1739209672.8283927;-38.13080360867914
1739209672.8283987;-45.120503652039325
1739209672.8284047;-38.13080360867914
1739209672.8284109;-38.13080360867914
1739209672.8284168;-45.120503652039325
1739209672.8284228;-45.120503652039325
1739209672.8284287;-45.120503652039325
1739209672.828435;-38.13080360867914
1739209672.828441;-31.141103565318915
1739209672.8284469;-45.120503652039325
1739209672.828453;-45.120503652039325
1739209672.828459;-38.13080360867914
1739209672.828465;-32.816014438256545
1739209672.828471;-38.13080360867914
1739209672.8284771;-38.13080360867914
1739209672.828483;-35.57807855764607
1739209672.828489;-38.13080360867914
1739209672.8284953;-45.120503652039325
1739209672.8285012;-38.13080360867914
1739209672.8285072;-45.120503652039325
1739209672.8285131;-45.120503652039325
1739209672.8285193;-33.981070128970906
1739209672.8285253;-35.57807855764607
1739209672.8285313;-35.57807855764607
1739209672.8285375;-33.981070128970906
1739209672.8285434;-38.13080360867914
1739209672.8285494;-38.13080360867914
1739209672.8285556;-35.57807855764607
1739209672.8285615;-32.816014438256545
1739209672.8285675;-38.13080360867914
1739209672.8285735;-45.120503652039325
1739209672.8285797;-38.13080360867914
1739209672.8285856;-45.120503652039325
1739209672.8285952;-38.13080360867914
1739209672.828605;-38.13080360867914
1739209672.8286145;-38.13080360867914
1739209672.828624;-38.13080360867914
1739209672.8286338;-45.120503652039325
1739209672.8286433;-45.120503652039325
1739209672.8286529;-38.13080360867914
1739209672.8286626;-38.13080360867914
1739209672.8286722;-38.13080360867914
1739209672.8286817;-45.120503652039325
1739209672.8286915;-38.13080360867914
1739209672.828701;-38.13080360867914
1739209672.8287106;-31.141103565318915
1739209672.82872;-35.57807855764607
1739209672.8287299;-45.120503652039325
1739209672.8287394;-45.120503652039325
1739209672.828749;-45.120503652039325
1739209672.8287587;-33.981070128970906
1739209672.8287683;-38.13080360867914
1739209672.8287778;-45.120503652039325
1739209672.8287876;-38.13080360867914
1739209672.828797;-38.13080360867914
1739209672.8288066;-45.120503652039325
1739209672.8288164;-45.120503652039325
1739209672.828826;-45.120503652039325
1739209672.8288355;-38.13080360867914
1739209672.8288453;-45.120503652039325
1739209672.8288548;-38.13080360867914
1739209672.8288643;-38.13080360867914
1739209672.828874;-35.57807855764607
1739209672.8288836;-38.13080360867914
1739209672.8288932;-45.120503652039325
1739209672.828903;-35.57807855764607
1739209672.8289125;-38.13080360867914
1739209672.828922;-38.13080360867914
1739209672.8289316;-45.120503652039325
1739209672.8289413;-38.13080360867914
1739209672.828951;-38.13080360867914
1739209672.8289604;-45.120503652039325
1739209672.8289702;-45.120503652039325
1739209672.8289797;-45.120503652039325
1739209672.8289893;-45.120503652039325
1739209672.828999;-45.120503652039325
1739209672.8290086;-38.13080360867914
1739209672.829018;-33.981070128970906
1739209672.829028;-35.57807855764607
1739209672.8290374;-31.141103565318915
1739209672.829047;-38.13080360867914
1739209672.8290567;-32.816014438256545
1739209672.8290663;-33.981070128970906
1739209672.8290758;-45.120503652039325
1739209672.8290856;-38.13080360867914
1739209672.8290951;-35.57807855764607
1739209672.8291047;-38.13080360867914
1739209672.8291144;-38.13080360867914
1739209672.829124;-45.120503652039325
1739209672.8291335;-45.120503652039325
1739209672.8291433;-38.13080360867914
1739209672.8291528;-38.13080360867914
1739209672.8291624;-45.120503652039325
1739209672.829172;-45.120503652039325
1739209672.8291817;-45.120503652039325
1739209672.8291912;-45.120503652039325
1739209672.8292007;-45.120503652039325
1739209672.8292105;-32.816014438256545
1739209672.82922;-38.13080360867914
1739209672.8292296;-38.13080360867914
1739209672.8292394;-45.120503652039325
1739209672.829249;-38.13080360867914
1739209672.8292584;-38.13080360867914
1739209672.8292682;-45.120503652039325
1739209672.8292778;-38.13080360867914
1739209672.8292873;-45.120503652039325
1739209672.829297;-45.120503652039325
1739209672.8293066;-38.13080360867914
1739209672.8293161;-45.120503652039325
1739209672.829326;-45.120503652039325
1739209672.8293355;-45.120503652039325
1739209672.829345;-45.120503652039325
1739209672.8293548;-45.120503652039325
1739209672.8293643;-38.13080360867914
1739209672.8293738;-38.13080360867914
1739209672.8293836;-38.13080360867914
1739209672.8293931;-38.13080360867914
1739209672.8294027;-38.13080360867914
1739209672.8294122;-35.57807855764607
1739209672.829422;-38.13080360867914
1739209672.8294315;-38.13080360867914
1739209672.829441;-45.120503652039325
1739209672.8294508;-45.120503652039325
1739209672.8294604;-45.120503652039325
1739209672.82947;-38.13080360867914
1739209672.8294797;-45.120503652039325
1739209672.8294892;-45.120503652039325
1739209672.8294988;-45.120503652039325
1739209672.8295085;-45.120503652039325
1739209672.829518;-45.120503652039325
1739209672.8295276;-45.120503652039325
1739209672.8295374;-38.13080360867914
1739209672.829547;-45.120503652039325
1739209672.8295565;-35.57807855764607
1739209672.8295662;-38.13080360867914
1739209672.8295758;-38.13080360867914
1739209672.8295853;-45.120503652039325
1739209672.829595;-32.816014438256545
1739209672.8296046;-30.49652367304973
1739209672.8296142;-45.120503652039325
1739209672.8296237;-45.120503652039325
1739209672.8296335;-45.120503652039325
1739209672.829643;-45.120503652039325
1739209672.8296525;-45.120503652039325
1739209672.8296623;-45.120503652039325
1739209672.8296719;-45.120503652039325
1739209672.8296814;-45.120503652039325
1739209672.8296912;-38.13080360867914
1739209672.8297007;-45.120503652039325
1739209672.8297102;-38.13080360867914
1739209672.82972;-38.13080360867914
1739209672.8297296;-38.13080360867914
1739209672.829739;-45.120503652039325
1739209672.8297489;-29.438486411369333
1739209672.8297584;-26.487275050834715
1739209672.829768;-45.120503652039325
1739209672.8297777;-45.120503652039325
1739209672.8297873;-35.57807855764607
1739209672.8297968;-32.816014438256545
1739209672.8298066;-45.120503652039325
1739209672.829816;-33.981070128970906
1739209672.8298256;-45.120503652039325
1739209672.8298354;-38.13080360867914
1739209672.829845;-35.57807855764607
1739209672.8298545;-38.13080360867914
1739209672.829864;-38.13080360867914
1739209672.8298738;-45.120503652039325
1739209672.8298833;-38.13080360867914
1739209672.8298929;-45.120503652039325
1739209672.8299026;-33.981070128970906
1739209672.8299122;-26.991370085610722
1739209672.8299217;-38.13080360867914
1739209672.8299315;-38.13080360867914
1739209672.829941;-35.57807855764607
1739209672.8299506;-35.57807855764607
1739209672.8299603;-38.13080360867914
1739209672.82997;-45.120503652039325
1739209672.8299794;-45.120503652039325
1739209672.8299892;-45.120503652039325
1739209672.8299987;-45.120503652039325
1739209672.8300083;-45.120503652039325
1739209672.830018;-45.120503652039325
1739209672.8300276;-45.120503652039325
1739209672.830037;-35.57807855764607
1739209672.830047;-35.57807855764607
1739209672.8300564;-45.120503652039325
1739209672.830066;-45.120503652039325
1739209672.8300755;-45.120503652039325
1739209672.8300853;-45.120503652039325
1739209672.8300948;-38.13080360867914
1739209672.8301044;-38.13080360867914
1739209672.8301141;-38.13080360867914
1739209672.8301237;-38.13080360867914
1739209672.8301332;-38.13080360867914
1739209672.830143;-27.267205301931607
1739209672.8301525;-38.13080360867914
1739209672.830162;-45.120503652039325
1739209672.8301718;-32.816014438256545
1739209672.8301814;-32.816014438256545
1739209672.830191;-45.120503652039325
1739209672.8302007;-38.13080360867914
1739209672.8302102;-38.13080360867914
1739209672.8302197;-35.57807855764607
1739209672.8302295;-38.13080360867914
1739209672.830239;-45.120503652039325
1739209672.8302486;-38.13080360867914
1739209672.8302584;-45.120503652039325
1739209672.830268;-45.120503652039325
1739209672.8302774;-45.120503652039325
1739209672.8302872;-45.120503652039325
1739209672.8302968;-28.992665084841942
1739209672.8303063;-33.981070128970906
1739209672.8303158;-45.120503652039325
1739209672.8303256;-45.120503652039325
1739209672.8303351;-33.981070128970906
1739209672.8303447;-45.120503652039325
1739209672.8303545;-45.120503652039325
1739209672.830364;-38.13080360867914
1739209672.8303735;-33.981070128970906
1739209672.8303833;-45.120503652039325
1739209672.8303928;-45.120503652039325
1739209672.8304024;-38.13080360867914
1739209672.8304121;-38.13080360867914
1739209672.8304217;-45.120503652039325
1739209672.8304312;-45.120503652039325
1739209672.830441;-38.13080360867914
1739209672.8304505;-26.991370085610722
1739209672.83046;-31.141103565318915
1739209672.8304698;-38.13080360867914
1739209672.8304794;-35.57807855764607
1739209672.830489;-31.141103565318915
1739209672.8304987;-45.120503652039325
1739209672.8305082;-45.120503652039325
1739209672.8305178;-38.13080360867914
1739209672.8305275;-31.141103565318915
1739209672.830537;-33.981070128970906
1739209672.8305466;-45.120503652039325
1739209672.8305562;-32.816014438256545
1739209672.830566;-35.57807855764607
1739209672.8305755;-45.120503652039325
1739209672.830585;-45.120503652039325
1739209672.8305948;-33.981070128970906
1739209672.8306043;-28.992665084841942
1739209672.8306139;-30.49652367304973
1739209672.8306236;-33.981070128970906
1739209672.8306332;-33.981070128970906
1739209672.8306427;-38.13080360867914
1739209672.8306525;-38.13080360867914
1739209672.830662;-38.13080360867914
1739209672.8306715;-45.120503652039325
1739209672.8306813;-33.981070128970906
1739209672.8306909;-33.981070128970906
1739209672.8307004;-45.120503652039325
1739209672.8307102;-38.13080360867914
1739209672.8307197;-45.120503652039325
1739209672.8307292;-45.120503652039325
1739209672.830739;-45.120503652039325
1739209672.8307486;-38.13080360867914
1739209672.830758;-38.13080360867914
1739209672.8307676;-32.81601443825658
1739209672.8307774;-45.120503652039325
1739209672.830787;-35.57807855764607
1739209672.8307965;-38.13080360867914
1739209672.8308063;-38.13080360867914
1739209672.8308158;-38.13080360867914
1739209672.8308253;-38.13080360867914
1739209672.830835;-35.57807855764607
1739209672.8308446;-28.992665084841942
1739209672.8308542;-38.13080360867914
1739209672.830864;-38.13080360867914
1739209672.8308735;-35.57807855764607
1739209672.830883;-45.120503652039325
1739209672.8308928;-45.120503652039325
1739209672.8309023;-45.120503652039325
1739209672.8309119;-45.120503652039325
1739209672.8309216;-33.981070128970956
1739209672.8309312;-45.120503652039325
1739209672.8309407;-35.57807855764607
1739209672.8309505;-38.13080360867914
1739209672.83096;-45.120503652039325
1739209672.8309696;-38.13080360867914
1739209672.8309793;-38.13080360867914
1739209672.830989;-33.981070128970906
1739209672.8309984;-27.267205301931607
1739209672.831008;-45.120503652039325
1739209672.8310177;-45.120503652039325
1739209672.8310273;-35.57807855764607
1739209672.8310368;-38.13080360867914
1739209672.8310466;-38.13080360867914
1739209672.831056;-35.57807855764607
1739209672.8310657;-38.13080360867914
1739209672.8310754;-35.57807855764607
1739209672.831085;-45.120503652039325
1739209672.8310945;-38.13080360867914
1739209672.8311043;-38.13080360867914
1739209672.8311138;-45.120503652039325
1739209672.8311234;-38.13080360867914
1739209672.8311331;-38.13080360867914
1739209672.8311427;-45.120503652039325
1739209672.8311522;-30.49652367304973
1739209672.831162;-38.13080360867914
1739209672.8311715;-38.13080360867914
1739209672.831181;-38.13080360867914
1739209672.8311908;-38.13080360867914
1739209672.8312004;-45.120503652039325
1739209672.83121;-45.120503652039325
1739209672.8312194;-45.120503652039325
1739209672.8312292;-38.13080360867914
1739209672.8312387;-38.13080360867914
1739209672.8312483;-38.13080360867914
1739209672.831258;-45.120503652039325
1739209672.8312676;-38.13080360867914
1739209672.8312771;-38.13080360867914
1739209672.831287;-45.120503652039325
1739209672.8312964;-45.120503652039325
1739209672.831306;-32.816014438256545
1739209672.8313158;-35.57807855764607
1739209672.8313253;-45.120503652039325
1739209672.8313348;-38.13080360867914
1739209672.8313446;-45.120503652039325
1739209672.8313541;-38.13080360867914
1739209672.8313637;-45.120503652039325
1739209672.8313735;-45.120503652039325
1739209672.831383;-45.120503652039325
1739209672.8313925;-38.13080360867914
1739209672.8314023;-38.13080360867914
1739209672.8314118;-45.120503652039325
1739209672.8314214;-32.816014438256545
1739209672.8314312;-35.57807855764607
1739209672.8314407;-38.13080360867914
1739209672.8314502;-38.13080360867914
1739209672.8314598;-45.120503652039325
1739209672.8314695;-38.13080360867914
1739209672.831479;-38.13080360867914
1739209672.8314886;-45.120503652039325
1739209672.8314984;-45.120503652039325
1739209672.831508;-45.120503652039325
1739209672.8315175;-35.57807855764607
1739209672.8315272;-38.13080360867914
1739209672.8315368;-35.57807855764607
1739209672.8315463;-35.57807855764607
1739209672.831556;-38.13080360867914
1739209672.8315656;-35.57807855764607
1739209672.8315752;-38.13080360867914
1739209672.831585;-38.13080360867914
1739209672.8315945;-45.120503652039325
1739209672.831604;-45.120503652039325
1739209672.8316138;-45.120503652039325
1739209672.8316233;-45.120503652039325
1739209672.8316329;-35.57807855764607
1739209672.8316426;-45.120503652039325
1739209672.8316522;-45.120503652039325
1739209672.8316617;-45.120503652039325
1739209672.8316715;-38.13080360867914
1739209672.831681;-45.120503652039325
1739209672.8316905;-45.120503652039325
1739209672.8317;-38.13080360867914
1739209672.8317099;-38.13080360867914
1739209672.8317194;-38.13080360867914
1739209672.831729;-38.13080360867914
1739209672.8317387;-38.13080360867914
1739209672.8317482;-38.13080360867914
1739209672.8317578;-45.120503652039325
1739209672.8317676;-38.13080360867914
1739209672.831777;-35.57807855764607
1739209672.8317866;-45.120503652039325
1739209672.8317964;-45.120503652039325
1739209672.831806;-45.120503652039325
1739209672.8318155;-45.120503652039325
1739209672.8318253;-45.120503652039325
1739209672.8318348;-45.120503652039325
1739209672.8318443;-45.120503652039325
1739209672.831854;-45.120503652039325
1739209672.8318636;-38.13080360867914
1739209672.8318732;-45.120503652039325
1739209672.831883;-38.13080360867914
1739209672.8318925;-38.13080360867914
1739209672.831902;-45.120503652039325
1739209672.8319116;-45.120503652039325
1739209672.8319213;-45.120503652039325
1739209672.8319309;-38.13080360867914
1739209672.8319404;-45.120503652039325
1739209672.8319502;-38.13080360867914
1739209672.8319597;-38.13080360867914
1739209672.8319693;-45.120503652039325
1739209672.831979;-45.120503652039325
1739209672.8319886;-45.120503652039325
1739209672.831998;-35.57807855764607
1739209672.832008;-32.816014438256545
1739209672.8320174;-45.120503652039325
1739209672.832027;-38.13080360867914
1739209672.8320367;-35.57807855764607
1739209672.8320463;-31.141103565318915
1739209672.8320558;-38.13080360867914
1739209672.8320656;-38.13080360867914
1739209672.832075;-38.13080360867914
1739209672.8320847;-45.120503652039325
1739209672.8320944;-38.13080360867914
1739209672.832104;-38.13080360867914
1739209672.8321135;-38.13080360867914
1739209672.8321233;-45.120503652039325
1739209672.8321328;-45.120503652039325
1739209672.8321424;-45.120503652039325
1739209672.832152;-38.13080360867914
1739209672.8321617;-33.981070128970906
1739209672.8321712;-38.13080360867914
1739209672.8321807;-45.120503652039325
1739209672.8321905;-38.13080360867914
1739209672.8322;-32.816014438256545
1739209672.8322096;-38.13080360867914
1739209672.8322194;-38.13080360867914
1739209672.832229;-38.13080360867914
1739209672.8322384;-45.120503652039325
1739209672.8322482;-45.120503652039325
1739209672.8322577;-45.120503652039325
1739209672.8322673;-45.120503652039325
1739209672.832277;-45.120503652039325
1739209672.8322866;-45.120503652039325
1739209672.8322961;-38.13080360867914
1739209672.832306;-45.120503652039325
1739209672.8323154;-45.120503652039325
1739209672.832325;-32.816014438256545
1739209672.8323348;-32.816014438256545
1739209672.8323443;-38.13080360867914
1739209672.8323538;-33.981070128970906
1739209672.8323634;-33.981070128970906
1739209672.8323731;-38.13080360867914
1739209672.8323827;-35.57807855764607
1739209672.8323922;-38.13080360867914
1739209672.832402;-45.120503652039325
1739209672.8324115;-45.120503652039325
1739209672.832421;-38.13080360867914
1739209672.8324308;-45.120503652039325
1739209672.8324404;-45.120503652039325
1739209672.83245;-38.13080360867914
1739209672.8324597;-45.120503652039325
1739209672.8324692;-38.13080360867914
1739209672.8324788;-35.57807855764607
1739209672.8324885;-45.120503652039325
1739209672.832498;-38.13080360867914
1739209672.8325076;-35.57807855764607
1739209672.8325174;-33.981070128970906
1739209672.832527;-45.120503652039325
1739209672.8325365;-45.120503652039325
1739209672.8325462;-45.120503652039325
1739209672.8325558;-35.57807855764607
1739209672.8325653;-38.13080360867914
1739209672.832575;-38.13080360867914
1739209672.8325846;-38.13080360867914
1739209672.8325942;-38.13080360867914
1739209672.8326037;-45.120503652039325
1739209672.8326135;-38.13080360867914
1739209672.832623;-38.13080360867914
1739209672.8326325;-45.120503652039325
1739209672.8326423;-45.120503652039325
1739209672.8326519;-45.120503652039325
1739209672.8326614;-38.13080360867914
1739209672.8326712;-45.120503652039325
1739209672.8326807;-45.120503652039325
1739209672.8326902;-35.57807855764607
1739209672.8327;-35.57807855764607
1739209672.8327096;-38.13080360867914
1739209672.832719;-32.816014438256545
1739209672.8327289;-38.13080360867914
1739209672.8327384;-45.120503652039325
1739209672.832748;-38.13080360867914
1739209672.8327577;-33.981070128970906
1739209672.8327672;-45.120503652039325
1739209672.8327768;-45.120503652039325
1739209672.8327866;-45.120503652039325
1739209672.832796;-45.120503652039325
1739209672.8328056;-45.120503652039325
1739209672.8328154;-35.57807855764607
1739209672.832825;-38.13080360867914
1739209672.8328345;-45.120503652039325
1739209672.832844;-33.981070128970906
1739209672.8328538;-38.13080360867914
1739209672.8328633;-35.57807855764607
1739209672.8328729;-35.57807855764607
1739209672.8328826;-38.13080360867914
1739209672.8328922;-45.120503652039325
1739209672.8329017;-33.981070128970906
1739209672.8329115;-45.120503652039325
1739209672.832921;-45.120503652039325
1739209672.8329306;-35.57807855764607
1739209672.8329403;-45.120503652039325
1739209672.8329499;-45.120503652039325
1739209672.8329594;-35.57807855764607
1739209672.8329692;-38.13080360867914
1739209672.8329787;-38.13080360867914
1739209672.8329883;-45.120503652039325
1739209672.832998;-45.120503652039325
1739209672.8330076;-45.120503652039325
1739209672.833017;-35.57807855764607
1739209672.833027;-31.141103565318893
1739209672.8330364;-45.120503652039325
1739209672.833046;-45.120503652039325
1739209672.8330555;-30.49652367304973
1739209672.8330653;-35.57807855764607
1739209672.8330748;-45.120503652039325
1739209672.8330843;-38.13080360867914
1739209672.8330941;-45.120503652039325
1739209672.8331037;-45.120503652039325
1739209672.8331132;-38.13080360867914
1739209672.833123;-45.120503652039325
1739209672.8331325;-45.120503652039325
1739209672.833142;-45.120503652039325
1739209672.8331518;-45.120503652039325
1739209672.8331614;-45.120503652039325
1739209672.833171;-35.57807855764607
1739209672.8331807;-32.816014438256545
1739209672.8331902;-45.120503652039325
1739209672.8331997;-45.120503652039325
1739209672.8332095;-38.13080360867914
1739209672.833219;-32.816014438256545
1739209672.8332286;-45.120503652039325
1739209672.8332384;-45.120503652039325
1739209672.833248;-33.981070128970906
1739209672.8332574;-45.120503652039325
1739209672.8332672;-38.13080360867914
1739209672.8332767;-38.13080360867914
1739209672.8332863;-38.13080360867914
1739209672.8332958;-45.120503652039325
1739209672.8333056;-45.120503652039325
1739209672.8333151;-45.120503652039325
1739209672.8333247;-35.57807855764607
1739209672.8333344;-28.58837851428586
1739209672.833344;-45.120503652039325
1739209672.8333535;-45.120503652039325
1739209672.8333633;-35.57807855764607
1739209672.8333728;-35.57807855764607
1739209672.8333824;-45.120503652039325
1739209672.8333921;-45.120503652039325
1739209672.8334017;-33.981070128970906
1739209672.8334112;-45.120503652039325
1739209672.833421;-38.13080360867914
1739209672.8334305;-45.120503652039325
1739209672.83344;-32.816014438256545
1739209672.8334498;-38.13080360867914
1739209672.8334594;-45.120503652039325
1739209672.833469;-45.120503652039325
1739209672.8334787;-38.13080360867914
1739209672.8334882;-30.49652367304973
1739209672.8334978;-45.120503652039325
1739209672.8335075;-45.120503652039325
1739209672.833517;-38.13080360867914
1739209672.8335266;-35.57807855764607
1739209672.8335361;-45.120503652039325
1739209672.833546;-45.120503652039325
1739209672.8335555;-38.13080360867914
1739209672.833565;-38.13080360867914
1739209672.8335748;-45.120503652039325
1739209672.8335843;-38.13080360867914
1739209672.8335938;-38.13080360867914
1739209672.8336036;-38.13080360867914
1739209672.8336132;-38.13080360867914
1739209672.8336227;-45.120503652039325
1739209672.8336325;-33.981070128970906
1739209672.833642;-38.13080360867914
1739209672.8336515;-45.120503652039325
1739209672.8336613;-38.13080360867914
1739209672.8336709;-38.13080360867914
1739209672.8336804;-33.981070128970906
1739209672.8336902;-45.120503652039325
1739209672.8336997;-45.120503652039325
1739209672.8337092;-38.13080360867914
1739209672.833719;-33.981070128970906
