CAN Message; 0x1d3:00004597d468fb6b
1739209792.0283496;-38.13080360867914
1739209792.0283513;-45.120503652039325
1739209792.028353;-45.120503652039325
1739209792.0283546;-38.13080360867914
1739209792.0283563;-45.120503652039325
1739209792.028358;-45.120503652039325
1739209792.0283597;-45.120503652039325
1739209792.0283613;-38.13080360867914
1739209792.028363;-33.981070128970906
1739209792.0283644;-38.13080360867914
1739209792.028366;-45.120503652039325
1739209792.0283678;-38.13080360867914
1739209792.0283694;-38.13080360867914
1739209792.028371;-35.57807855764607
1739209792.0283728;-45.120503652039325
1739209792.0283744;-45.120503652039325
1739209792.028376;-45.120503652039325
1739209792.0283778;-45.120503652039325
1739209792.0283792;-45.120503652039325
1739209792.0283809;-38.13080360867914
1739209792.0283825;-33.981070128970906
1739209792.0283842;-45.120503652039325
1739209792.0283859;-45.120503652039325
1739209792.0283875;-38.13080360867914
1739209792.0283892;-38.13080360867914
1739209792.028391;-33.981070128970906
1739209792.0283926;-38.13080360867914
1739209792.028394;-38.13080360867914
1739209792.0283957;-38.13080360867914
1739209792.0283973;-45.120503652039325
1739209792.028399;-45.120503652039325
1739209792.0284007;-38.13080360867914
1739209792.0284023;-38.13080360867914
1739209792.028404;-45.120503652039325
1739209792.0284057;-45.120503652039325
1739209792.0284073;-38.13080360867914
1739209792.028409;-38.13080360867914
1739209792.0284104;-38.13080360867914
1739209792.028412;-45.120503652039325
1739209792.0284138;-45.120503652039325
1739209792.0284154;-38.13080360867914
1739209792.028417;-45.120503652039325
1739209792.0284188;-45.120503652039325
1739209792.0284204;-35.57807855764607
1739209792.028422;-38.13080360867914
1739209792.0284238;-33.981070128970906
1739209792.0284252;-33.981070128970906
1739209792.028427;-45.120503652039325
1739209792.0284286;-45.120503652039325
1739209792.0284302;-35.57807855764607
1739209792.028432;-38.13080360867914
1739209792.0284336;-38.13080360867914
1739209792.0284352;-45.120503652039325
1739209792.028437;-38.13080360867914
1739209792.0284386;-45.120503652039325
1739209792.0284402;-45.120503652039325
1739209792.0284417;-38.13080360867914
1739209792.0284433;-45.120503652039325
1739209792.028445;-45.120503652039325
1739209792.0284467;-38.13080360867914
1739209792.0284483;-45.120503652039325
1739209792.02845;-38.13080360867914
1739209792.0284517;-38.13080360867914
1739209792.0284534;-38.13080360867914
1739209792.028455;-45.120503652039325
1739209792.0284564;-30.49652367304973
1739209792.028458;-32.816014438256545
1739209792.0284598;-45.120503652039325
1739209792.0284615;-45.120503652039325
1739209792.0284631;-32.816014438256545
1739209792.0284648;-38.13080360867914
1739209792.0284665;-45.120503652039325
1739209792.0284681;-35.57807855764607
1739209792.0284698;-45.120503652039325
1739209792.0284712;-45.120503652039325
1739209792.028473;-45.120503652039325
1739209792.0284746;-45.120503652039325
1739209792.0284762;-45.120503652039325
1739209792.028478;-38.13080360867914
1739209792.0284796;-38.13080360867914
1739209792.0284812;-45.120503652039325
1739209792.028483;-35.57807855764607
1739209792.0284846;-45.120503652039325
1739209792.0284863;-45.120503652039325
1739209792.0284877;-45.120503652039325
1739209792.0284894;-45.120503652039325
1739209792.028491;-45.120503652039325
1739209792.0284927;-38.13080360867914
1739209792.0284944;-45.120503652039325
1739209792.028496;-31.141103565318893
1739209792.0284977;-30.49652367304973
1739209792.0284994;-33.981070128970906
1739209792.028501;-38.13080360867914
1739209792.0285025;-35.57807855764607
1739209792.0285041;-35.57807855764607
1739209792.0285058;-45.120503652039325
1739209792.0285075;-35.57807855764607
1739209792.0285091;-45.120503652039325
1739209792.0285108;-38.13080360867914
1739209792.0285125;-32.816014438256545
1739209792.0285141;-33.981070128970906
1739209792.0285158;-45.120503652039325
1739209792.0285175;-38.13080360867914
1739209792.028519;-38.13080360867914
1739209792.0285206;-45.120503652039325
1739209792.0285223;-32.816014438256545
1739209792.028524;-31.141103565318893
1739209792.0285256;-38.13080360867914
1739209792.0285273;-45.120503652039325
1739209792.028529;-45.120503652039325
1739209792.0285306;-45.120503652039325
1739209792.0285323;-35.57807855764607
1739209792.0285337;-38.13080360867914
1739209792.0285354;-38.13080360867914
1739209792.028537;-32.816014438256545
1739209792.0285387;-38.13080360867914
1739209792.0285404;-45.120503652039325
1739209792.028542;-38.13080360867914
1739209792.0285437;-38.13080360867914
1739209792.0285454;-45.120503652039325
1739209792.028547;-45.120503652039325
1739209792.0285485;-45.120503652039325
1739209792.0285501;-45.120503652039325
1739209792.0285518;-38.13080360867914
1739209792.0285535;-38.13080360867914
1739209792.0285552;-45.120503652039325
1739209792.0285568;-38.13080360867914
1739209792.0285585;-38.13080360867914
1739209792.0285602;-45.120503652039325
1739209792.0285618;-38.13080360867914
1739209792.0285635;-38.13080360867914
1739209792.028565;-38.13080360867914
1739209792.0285666;-45.120503652039325
1739209792.0285683;-38.13080360867914
1739209792.02857;-38.13080360867914
1739209792.0285716;-38.13080360867914
1739209792.0285733;-38.13080360867914
1739209792.028575;-45.120503652039325
1739209792.0285766;-45.120503652039325
1739209792.0285783;-38.13080360867914
1739209792.0285797;-38.13080360867914
1739209792.0285814;-35.57807855764607
1739209792.028583;-33.981070128970906
1739209792.0285847;-45.120503652039325
1739209792.0285864;-45.120503652039325
1739209792.028588;-38.13080360867914
1739209792.0285897;-38.13080360867914
1739209792.0285914;-31.141103565318915
1739209792.028593;-45.120503652039325
1739209792.0285947;-45.120503652039325
1739209792.0285962;-45.120503652039325
1739209792.0285978;-35.57807855764607
1739209792.0285995;-35.57807855764607
1739209792.0286012;-38.13080360867914
1739209792.0286028;-38.13080360867914
1739209792.0286045;-33.981070128970906
1739209792.0286062;-38.13080360867914
1739209792.0286078;-45.120503652039325
1739209792.0286095;-38.13080360867914
1739209792.028611;-38.13080360867914
1739209792.0286126;-45.120503652039325
1739209792.0286143;-45.120503652039325
1739209792.028616;-45.120503652039325
1739209792.0286176;-38.13080360867914
1739209792.0286193;-35.57807855764607
1739209792.028621;-45.120503652039325
1739209792.0286226;-45.120503652039325
1739209792.0286243;-38.13080360867914
1739209792.0286257;-38.13080360867914
1739209792.0286274;-45.120503652039325
1739209792.028629;-38.13080360867914
1739209792.0286307;-33.981070128970906
1739209792.0286324;-45.120503652039325
1739209792.028634;-45.120503652039325
1739209792.0286357;-38.13080360867914
1739209792.0286374;-38.13080360867914
1739209792.028639;-45.120503652039325
1739209792.0286407;-45.120503652039325
1739209792.0286422;-45.120503652039325
1739209792.0286438;-38.13080360867914
1739209792.0286455;-45.120503652039325
1739209792.0286472;-45.120503652039325
1739209792.0286489;-38.13080360867914
1739209792.0286505;-38.13080360867914
1739209792.0286522;-45.120503652039325
1739209792.0286539;-33.981070128970906
1739209792.0286555;-33.981070128970906
1739209792.028657;-31.141103565318915
1739209792.0286586;-38.13080360867914
1739209792.0286603;-45.120503652039325
1739209792.028662;-38.13080360867914
1739209792.0286636;-38.13080360867914
1739209792.0286653;-38.13080360867914
1739209792.028667;-38.13080360867914
1739209792.0286686;-33.981070128970906
1739209792.0286703;-31.141103565318915
1739209792.0286717;-45.120503652039325
1739209792.0286734;-35.57807855764607
1739209792.028675;-35.57807855764607
1739209792.0286767;-38.13080360867914
1739209792.0286784;-45.120503652039325
1739209792.02868;-33.981070128970906
1739209792.0286818;-38.13080360867914
1739209792.0286834;-31.14110356531892
1739209792.028685;-38.13080360867914
1739209792.0286868;-45.120503652039325
1739209792.0286882;-38.13080360867914
1739209792.0286899;-38.13080360867914
1739209792.0286915;-45.120503652039325
1739209792.0286932;-38.13080360867914
1739209792.0286949;-38.13080360867914
1739209792.0286965;-33.981070128970906
1739209792.0286982;-38.13080360867914
1739209792.0286999;-38.13080360867914
1739209792.0287015;-38.13080360867914
1739209792.028703;-45.120503652039325
1739209792.0287046;-45.120503652039325
1739209792.0287063;-45.120503652039325
1739209792.028708;-45.120503652039325
1739209792.0287097;-45.120503652039325
1739209792.0287113;-45.120503652039325
1739209792.028713;-35.57807855764607
1739209792.0287147;-38.13080360867914
1739209792.0287163;-45.120503652039325
1739209792.028718;-45.120503652039325
1739209792.0287194;-35.57807855764607
1739209792.028721;-35.57807855764607
1739209792.0287228;-45.120503652039325
1739209792.0287244;-38.13080360867914
1739209792.028726;-45.120503652039325
1739209792.0287278;-45.120503652039325
1739209792.0287294;-45.120503652039325
1739209792.028731;-38.13080360867914
1739209792.0287328;-38.13080360867914
1739209792.0287342;-38.13080360867914
1739209792.0287359;-28.992665084841942
1739209792.0287375;-45.120503652039325
1739209792.0287392;-45.120503652039325
1739209792.028741;-38.13080360867914
1739209792.0287426;-33.981070128970906
1739209792.0287442;-38.13080360867914
1739209792.028746;-38.13080360867914
1739209792.0287476;-45.120503652039325
1739209792.028749;-38.13080360867914
1739209792.0287507;-38.13080360867914
1739209792.0287523;-38.13080360867914
1739209792.028754;-45.120503652039325
1739209792.0287557;-45.120503652039325
1739209792.0287573;-33.981070128970906
1739209792.028759;-35.57807855764607
1739209792.0287607;-45.120503652039325
1739209792.0287623;-26.991370085610722
1739209792.028764;-32.816014438256545
1739209792.0287654;-45.120503652039325
1739209792.028767;-38.13080360867914
1739209792.0287688;-38.13080360867914
1739209792.0287704;-38.13080360867914
1739209792.028772;-35.57807855764607
1739209792.0287738;-45.120503652039325
1739209792.0287755;-45.120503652039325
1739209792.0287771;-45.120503652039325
1739209792.0287788;-45.120503652039325
1739209792.0287802;-45.120503652039325
1739209792.028782;-35.57807855764607
1739209792.0287836;-38.13080360867914
1739209792.0287852;-45.120503652039325
1739209792.028787;-45.120503652039325
1739209792.0287886;-38.13080360867914
1739209792.0287902;-38.13080360867914
1739209792.028792;-45.120503652039325
1739209792.0287936;-45.120503652039325
1739209792.0287952;-45.120503652039325
1739209792.0287967;-45.120503652039325
1739209792.0287983;-35.57807855764607
1739209792.0288;-38.13080360867914
1739209792.0288017;-35.57807855764607
1739209792.0288033;-38.13080360867914
1739209792.028805;-33.981070128970906
1739209792.0288067;-38.13080360867914
1739209792.0288084;-35.57807855764607
1739209792.02881;-38.13080360867914
1739209792.0288115;-45.120503652039325
1739209792.0288131;-35.57807855764607
1739209792.0288148;-45.120503652039325
1739209792.0288165;-45.120503652039325
1739209792.0288181;-38.13080360867914
1739209792.0288198;-38.13080360867914
1739209792.0288215;-45.120503652039325
1739209792.0288231;-38.13080360867914
1739209792.0288248;-38.13080360867914
1739209792.0288262;-45.120503652039325
1739209792.028828;-32.816014438256545
1739209792.0288296;-33.981070128970906
1739209792.0288312;-38.13080360867914
1739209792.028833;-45.120503652039325
1739209792.0288346;-35.57807855764607
1739209792.0288363;-38.13080360867914
1739209792.028838;-45.120503652039325
1739209792.0288396;-45.120503652039325
1739209792.0288413;-45.120503652039325
1739209792.0288427;-38.13080360867914
1739209792.0288444;-35.57807855764607
1739209792.028846;-45.120503652039325
1739209792.0288477;-38.13080360867914
1739209792.0288494;-31.141103565318915
1739209792.028851;-38.13080360867914
1739209792.0288527;-45.120503652039325
1739209792.0288544;-38.13080360867914
1739209792.028856;-35.57807855764607
1739209792.0288575;-38.13080360867914
1739209792.0288591;-38.13080360867914
1739209792.0288608;-38.13080360867914
1739209792.0288625;-45.120503652039325
1739209792.0288641;-45.120503652039325
1739209792.0288658;-45.120503652039325
1739209792.0288675;-38.13080360867914
1739209792.0288692;-38.13080360867914
1739209792.0288708;-38.13080360867914
1739209792.0288725;-38.13080360867914
1739209792.028874;-38.13080360867914
1739209792.0288756;-32.816014438256545
1739209792.0288773;-45.120503652039325
1739209792.028879;-45.120503652039325
1739209792.0288806;-45.120503652039325
1739209792.0288823;-38.13080360867914
1739209792.028884;-45.120503652039325
1739209792.0288856;-45.120503652039325
1739209792.0288873;-45.120503652039325
1739209792.0288887;-45.120503652039325
1739209792.0288904;-33.981070128970906
1739209792.028892;-45.120503652039325
1739209792.0288937;-32.816014438256545
1739209792.0288954;-33.981070128970906
1739209792.028897;-45.120503652039325
1739209792.0288987;-45.120503652039325
1739209792.0289004;-38.13080360867914
1739209792.028902;-35.57807855764607
1739209792.0289035;-38.13080360867914
1739209792.0289052;-45.120503652039325
1739209792.0289068;-33.981070128970906
1739209792.0289085;-38.13080360867914
1739209792.0289102;-38.13080360867914
1739209792.0289118;-45.120503652039325
1739209792.0289135;-38.13080360867914
1739209792.0289152;-45.120503652039325
1739209792.0289168;-32.816014438256545
1739209792.0289185;-38.13080360867914
1739209792.02892;-38.13080360867914
1739209792.0289216;-38.13080360867914
1739209792.0289233;-33.981070128970906
1739209792.028925;-35.57807855764607
1739209792.0289266;-38.13080360867914
1739209792.0289283;-38.13080360867914
1739209792.02893;-38.13080360867914
1739209792.0289316;-45.120503652039325
1739209792.0289333;-38.13080360867914
1739209792.0289347;-38.13080360867914
1739209792.0289364;-38.13080360867914
1739209792.028938;-38.13080360867914
1739209792.0289397;-38.13080360867914
1739209792.0289414;-45.120503652039325
1739209792.028943;-38.13080360867914
1739209792.0289447;-45.120503652039325
1739209792.0289464;-45.120503652039325
1739209792.028948;-38.13080360867914
1739209792.0289497;-38.13080360867914
1739209792.0289512;-45.120503652039325
1739209792.0289528;-45.120503652039325
1739209792.0289545;-38.13080360867914
1739209792.0289562;-38.13080360867914
1739209792.0289578;-45.120503652039325
1739209792.0289595;-38.13080360867914
1739209792.0289612;-45.120503652039325
1739209792.0289629;-35.57807855764607
1739209792.0289645;-35.57807855764607
1739209792.028966;-38.13080360867914
1739209792.0289676;-45.120503652039325
1739209792.0289693;-38.13080360867914
1739209792.028971;-45.120503652039325
1739209792.0289726;-45.120503652039325
1739209792.0289743;-38.13080360867914
1739209792.028976;-35.57807855764607
1739209792.0289776;-45.120503652039325
1739209792.0289793;-45.120503652039325
1739209792.0289807;-38.13080360867914
1739209792.0289824;-45.120503652039325
1739209792.028984;-45.120503652039325
1739209792.0289857;-45.120503652039325
1739209792.0289874;-38.13080360867914
1739209792.028989;-27.267205301931607
1739209792.0289907;-38.13080360867914
1739209792.0289924;-33.981070128970906
1739209792.028994;-33.981070128970906
1739209792.0289958;-38.13080360867914
1739209792.0289972;-45.120503652039325
1739209792.0289989;-33.981070128970906
1739209792.0290005;-33.981070128970906
1739209792.0290022;-32.81601443825658
1739209792.0290039;-45.120503652039325
1739209792.0290055;-45.120503652039325
1739209792.0290072;-38.13080360867914
1739209792.0290089;-45.120503652039325
1739209792.0290105;-38.13080360867914
1739209792.029012;-45.120503652039325
1739209792.0290136;-38.13080360867914
1739209792.0290153;-31.141103565318915
1739209792.029017;-45.120503652039325
1739209792.0290186;-38.13080360867914
1739209792.0290203;-38.13080360867914
1739209792.029022;-38.13080360867914
1739209792.0290236;-38.13080360867914
1739209792.0290253;-45.120503652039325
1739209792.029027;-38.13080360867914
1739209792.0290284;-32.816014438256545
1739209792.02903;-45.120503652039325
1739209792.0290318;-45.120503652039325
1739209792.0290334;-45.120503652039325
1739209792.029035;-38.13080360867914
1739209792.0290368;-45.120503652039325
1739209792.0290384;-33.981070128970906
1739209792.02904;-38.13080360867914
1739209792.0290418;-33.981070128970956
1739209792.0290432;-45.120503652039325
1739209792.0290449;-38.13080360867914
1739209792.0290465;-45.120503652039325
1739209792.0290482;-45.120503652039325
1739209792.0290499;-38.13080360867914
1739209792.0290515;-38.13080360867914
1739209792.0290532;-38.13080360867914
1739209792.0290549;-28.58837851428586
1739209792.0290565;-38.13080360867914
1739209792.029058;-45.120503652039325
1739209792.0290596;-35.57807855764607
1739209792.0290613;-45.120503652039325
1739209792.029063;-45.120503652039325
1739209792.0290647;-45.120503652039325
1739209792.0290663;-45.120503652039325
1739209792.029068;-45.120503652039325
1739209792.0290697;-45.120503652039325
1739209792.0290713;-45.120503652039325
1739209792.029073;-45.120503652039325
1739209792.0290744;-45.120503652039325
1739209792.029076;-38.13080360867914
1739209792.0290778;-38.13080360867914
1739209792.0290794;-33.981070128970906
1739209792.029081;-38.13080360867914
1739209792.0290828;-38.13080360867914
1739209792.0290844;-38.13080360867914
1739209792.029086;-38.13080360867914
1739209792.0290878;-38.13080360867914
1739209792.0290892;-45.120503652039325
1739209792.029091;-45.120503652039325
1739209792.0290926;-38.13080360867914
1739209792.0290942;-35.57807855764607
1739209792.029096;-38.13080360867914
1739209792.0290976;-45.120503652039325
1739209792.0290992;-45.120503652039325
1739209792.029101;-38.13080360867914
1739209792.0291026;-38.13080360867914
1739209792.0291042;-45.120503652039325
1739209792.0291057;-38.13080360867914
1739209792.0291073;-45.120503652039325
1739209792.029109;-38.13080360867914
1739209792.0291107;-38.13080360867914
1739209792.0291123;-45.120503652039325
1739209792.029114;-45.120503652039325
1739209792.0291157;-33.981070128970906
1739209792.0291173;-38.13080360867914
1739209792.029119;-45.120503652039325
1739209792.0291204;-32.816014438256545
1739209792.029122;-32.816014438256545
1739209792.0291238;-45.120503652039325
1739209792.0291255;-38.13080360867914
1739209792.0291271;-35.57807855764607
1739209792.0291288;-38.13080360867914
1739209792.0291305;-45.120503652039325
1739209792.0291321;-45.120503652039325
1739209792.0291338;-45.120503652039325
1739209792.0291352;-45.120503652039325
1739209792.029137;-38.13080360867914
1739209792.0291386;-45.120503652039325
1739209792.0291402;-38.13080360867914
1739209792.029142;-33.981070128970906
1739209792.0291436;-38.13080360867914
1739209792.0291452;-38.13080360867914
1739209792.029147;-38.13080360867914
1739209792.0291486;-45.120503652039325
1739209792.0291502;-45.120503652039325
1739209792.0291517;-38.13080360867914
1739209792.0291533;-45.120503652039325
1739209792.029155;-45.120503652039325
1739209792.0291567;-45.120503652039325
1739209792.0291584;-45.120503652039325
1739209792.02916;-38.13080360867914
1739209792.0291617;-45.120503652039325
1739209792.0291634;-33.981070128970906
1739209792.029165;-38.13080360867914
1739209792.0291665;-38.13080360867914
1739209792.0291681;-38.13080360867914
1739209792.0291698;-45.120503652039325
1739209792.0291715;-45.120503652039325
1739209792.0291731;-45.120503652039325
1739209792.0291748;-33.981070128970906
1739209792.0291765;-38.13080360867914
1739209792.0291781;-38.13080360867914
1739209792.0291798;-35.57807855764607
1739209792.0291815;-38.13080360867914
1739209792.029183;-38.13080360867914
1739209792.0291846;-38.13080360867914
1739209792.0291862;-45.120503652039325
1739209792.029188;-38.13080360867914
1739209792.0291896;-38.13080360867914
1739209792.0291913;-35.57807855764607
1739209792.029193;-45.120503652039325
1739209792.0291946;-38.13080360867914
1739209792.0291963;-45.120503652039325
1739209792.0291977;-38.13080360867914
1739209792.0291994;-38.13080360867914
1739209792.029201;-33.981070128970906
1739209792.0292027;-38.13080360867914
1739209792.0292044;-45.120503652039325
1739209792.029206;-38.13080360867914
1739209792.0292077;-33.981070128970906
1739209792.0292094;-38.13080360867914
1739209792.029211;-38.13080360867914
1739209792.0292125;-38.13080360867914
1739209792.0292141;-45.120503652039325
1739209792.0292158;-45.120503652039325
1739209792.0292175;-38.13080360867914
1739209792.0292192;-33.981070128970906
1739209792.0292208;-38.13080360867914
1739209792.0292225;-45.120503652039325
1739209792.0292242;-45.120503652039325
1739209792.0292258;-45.120503652039325
1739209792.0292275;-38.13080360867914
1739209792.029229;-38.13080360867914
1739209792.0292306;-45.120503652039325
1739209792.0292323;-45.120503652039325
1739209792.029234;-38.13080360867914
1739209792.0292356;-45.120503652039325
1739209792.0292373;-45.120503652039325
1739209792.029239;-45.120503652039325
1739209792.0292406;-33.981070128970906
1739209792.0292423;-38.13080360867914
1739209792.0292437;-45.120503652039325
1739209792.0292454;-38.13080360867914
1739209792.029247;-38.13080360867914
1739209792.0292487;-38.13080360867914
1739209792.0292504;-38.13080360867914
1739209792.029252;-35.57807855764607
1739209792.0292537;-33.981070128970906
1739209792.0292554;-31.141103565318915
1739209792.029257;-45.120503652039325
1739209792.0292585;-38.13080360867914
1739209792.0292602;-38.13080360867914
1739209792.0292618;-45.120503652039325
1739209792.0292635;-38.13080360867914
1739209792.0292652;-45.120503652039325
1739209792.0292668;-38.13080360867914
1739209792.0292685;-33.981070128970906
1739209792.0292702;-45.120503652039325
1739209792.0292718;-45.120503652039325
1739209792.0292735;-38.13080360867914
1739209792.029275;-38.13080360867914
1739209792.0292766;-35.57807855764607
1739209792.0292783;-38.13080360867914
1739209792.02928;-33.981070128970906
1739209792.0292816;-28.992665084841942
1739209792.0292833;-38.13080360867914
1739209792.029285;-38.13080360867914
1739209792.0292866;-45.120503652039325
1739209792.0292883;-38.13080360867914
1739209792.0292897;-38.13080360867914
1739209792.0292914;-45.120503652039325
1739209792.029293;-45.120503652039325
1739209792.0292947;-38.13080360867914
1739209792.0292964;-38.13080360867914
1739209792.029298;-45.120503652039325
1739209792.0292997;-45.120503652039325
1739209792.0293014;-38.13080360867914
1739209792.029303;-45.120503652039325
1739209792.0293047;-45.120503652039325
1739209792.0293062;-38.13080360867914
1739209792.0293078;-38.13080360867914
1739209792.0293095;-35.57807855764607
1739209792.0293112;-45.120503652039325
1739209792.0293128;-45.120503652039325
1739209792.0293145;-38.13080360867914
1739209792.0293162;-35.57807855764607
1739209792.0293179;-45.120503652039325
1739209792.0293195;-38.13080360867914
1739209792.029321;-28.992665084841942
1739209792.0293226;-38.13080360867914
1739209792.0293243;-45.120503652039325
1739209792.029326;-45.120503652039325
1739209792.0293276;-33.981070128970906
1739209792.0293293;-45.120503652039325
1739209792.029331;-45.120503652039325
1739209792.0293326;-45.120503652039325
1739209792.0293343;-35.57807855764607
1739209792.0293357;-45.120503652039325
1739209792.0293374;-35.57807855764607
1739209792.029339;-45.120503652039325
1739209792.0293407;-38.13080360867914
1739209792.0293424;-38.13080360867914
1739209792.029344;-38.13080360867914
1739209792.0293458;-33.981070128970906
1739209792.0293474;-28.58837851428586
1739209792.029349;-38.13080360867914
1739209792.0293508;-45.120503652039325
1739209792.0293522;-35.57807855764607
1739209792.0293539;-33.981070128970906
1739209792.0293555;-45.120503652039325
1739209792.0293572;-32.816014438256545
1739209792.0293589;-38.13080360867914
1739209792.0293605;-45.120503652039325
1739209792.0293622;-45.120503652039325
1739209792.0293639;-38.13080360867914
1739209792.0293655;-45.120503652039325
1739209792.029367;-45.120503652039325
1739209792.0293686;-38.13080360867914
1739209792.0293703;-45.120503652039325
1739209792.029372;-45.120503652039325
1739209792.0293736;-45.120503652039325
1739209792.0293753;-45.120503652039325
1739209792.029377;-45.120503652039325
1739209792.0293787;-45.120503652039325
1739209792.0293803;-45.120503652039325
1739209792.029382;-45.120503652039325
1739209792.0293834;-45.120503652039325
1739209792.029385;-45.120503652039325
1739209792.0293868;-31.141103565318915
1739209792.0293884;-38.13080360867914
1739209792.02939;-38.13080360867914
1739209792.0293918;-38.13080360867914
1739209792.0293934;-38.13080360867914
1739209792.029395;-45.120503652039325
1739209792.0293968;-38.13080360867914
1739209792.0293982;-33.981070128970906
1739209792.0293999;-45.120503652039325
1739209792.0294015;-45.120503652039325
1739209792.0294032;-38.13080360867914
1739209792.0294049;-45.120503652039325
1739209792.0294065;-38.13080360867914
1739209792.0294082;-30.49652367304973
1739209792.02941;-45.120503652039325
1739209792.0294116;-45.120503652039325
1739209792.029413;-38.13080360867914
1739209792.0294147;-38.13080360867914
1739209792.0294163;-38.13080360867914
1739209792.029418;-32.816014438256545
1739209792.0294197;-45.120503652039325
1739209792.0294213;-45.120503652039325
1739209792.029423;-38.13080360867914
1739209792.0294247;-38.13080360867914
1739209792.0294263;-45.120503652039325
1739209792.029428;-45.120503652039325
1739209792.0294294;-35.57807855764607
1739209792.029431;-33.981070128970906
1739209792.0294328;-35.57807855764607
1739209792.0294344;-45.120503652039325
1739209792.029436;-33.981070128970906
1739209792.0294378;-38.13080360867914
1739209792.0294394;-38.13080360867914
1739209792.029441;-33.981070128970906
1739209792.0294428;-35.57807855764607
1739209792.0294442;-35.57807855764607
1739209792.029446;-45.120503652039325
1739209792.0294476;-45.120503652039325
1739209792.0294492;-45.120503652039325
1739209792.029451;-45.120503652039325
1739209792.0294526;-38.13080360867914
1739209792.0294542;-38.13080360867914
1739209792.029456;-45.120503652039325
1739209792.0294576;-45.120503652039325
1739209792.0294592;-45.120503652039325
1739209792.0294607;-45.120503652039325
1739209792.0294623;-38.13080360867914
1739209792.029464;-45.120503652039325
1739209792.0294657;-38.13080360867914
1739209792.0294673;-32.816014438256545
1739209792.029469;-45.120503652039325
1739209792.0294707;-45.120503652039325
1739209792.0294724;-35.57807855764607
1739209792.029474;-32.816014438256545
1739209792.0294755;-45.120503652039325
1739209792.0294771;-45.120503652039325
1739209792.0294788;-45.120503652039325
1739209792.0294805;-33.981070128970906
1739209792.0294821;-45.120503652039325
1739209792.0294838;-45.120503652039325
1739209792.0294855;-45.120503652039325
1739209792.0294871;-45.120503652039325
1739209792.0294888;-35.57807855764607
1739209792.0294902;-38.13080360867914
1739209792.029492;-35.57807855764607
1739209792.0294936;-38.13080360867914
1739209792.0294952;-45.120503652039325
1739209792.029497;-45.120503652039325
1739209792.0294986;-45.120503652039325
1739209792.0295002;-38.13080360867914
1739209792.029502;-38.13080360867914
1739209792.0295036;-45.120503652039325
1739209792.0295053;-38.13080360867914
1739209792.0295067;-28.992665084841942
1739209792.0295084;-38.13080360867914
1739209792.02951;-45.120503652039325
1739209792.0295117;-45.120503652039325
1739209792.0295134;-45.120503652039325
1739209792.029515;-45.120503652039325
1739209792.0295167;-45.120503652039325
1739209792.0295184;-38.13080360867914
1739209792.02952;-38.13080360867914
1739209792.0295215;-45.120503652039325
1739209792.0295231;-38.13080360867914
1739209792.0295248;-33.981070128970906
1739209792.0295265;-45.120503652039325
1739209792.0295281;-38.13080360867914
1739209792.0295298;-38.13080360867914
1739209792.0295315;-38.13080360867914
1739209792.0295331;-27.267205301931607
1739209792.0295348;-38.13080360867914
1739209792.0295365;-45.120503652039325
1739209792.029538;-45.120503652039325
1739209792.0295396;-33.981070128970906
1739209792.0295413;-38.13080360867914
1739209792.029543;-45.120503652039325
1739209792.0295446;-45.120503652039325
1739209792.0295463;-45.120503652039325
1739209792.029548;-45.120503652039325
1739209792.0295496;-38.13080360867914
1739209792.0295513;-45.120503652039325
1739209792.0295527;-45.120503652039325
1739209792.0295544;-38.13080360867914
1739209792.029556;-38.13080360867914
1739209792.0295577;-38.13080360867914
1739209792.0295594;-33.981070128970906
1739209792.029561;-38.13080360867914
1739209792.0295627;-45.120503652039325
1739209792.0295644;-45.120503652039325
1739209792.029566;-38.13080360867914
1739209792.0295675;-38.13080360867914
1739209792.0295691;-38.13080360867914
1739209792.0295708;-38.13080360867914
1739209792.0295725;-33.981070128970906
1739209792.0295742;-30.49652367304973
1739209792.0295758;-45.120503652039325
1739209792.0295775;-38.13080360867914
1739209792.0295792;-38.13080360867914
1739209792.0295808;-38.13080360867914
1739209792.0295825;-38.13080360867914
1739209792.029584;-45.120503652039325
1739209792.0295856;-38.13080360867914
1739209792.0295873;-33.981070128970906
1739209792.029589;-45.120503652039325
1739209792.0295906;-45.120503652039325
1739209792.0295923;-38.13080360867914
1739209792.029594;-45.120503652039325
1739209792.0295956;-38.13080360867914
1739209792.0295973;-38.13080360867914
1739209792.0295987;-45.120503652039325
1739209792.0296004;-38.13080360867914
1739209792.029602;-45.120503652039325
1739209792.0296037;-38.13080360867914
1739209792.0296054;-38.13080360867914
1739209792.029607;-45.120503652039325
1739209792.0296087;-45.120503652039325
1739209792.0296104;-38.13080360867914
1739209792.029612;-45.120503652039325
1739209792.0296137;-38.13080360867914
1739209792.0296152;-45.120503652039325
1739209792.0296168;-38.13080360867914
1739209792.0296185;-45.120503652039325
1739209792.0296202;-45.120503652039325
1739209792.0296218;-45.120503652039325
1739209792.0296235;-32.816014438256545
1739209792.0296252;-35.57807855764607
1739209792.0296268;-45.120503652039325
1739209792.0296285;-38.13080360867914
1739209792.02963;-45.120503652039325
1739209792.0296316;-35.57807855764607
1739209792.0296333;-45.120503652039325
1739209792.029635;-45.120503652039325
1739209792.0296366;-33.981070128970906
1739209792.0296383;-33.981070128970906
1739209792.02964;-35.57807855764607
1739209792.0296416;-38.13080360867914
