CAN Message; 0x1d3:00007970e43f92c6
1739209895.810109;-45.120503652039325
1739209895.8101118;-45.120503652039325
1739209895.8101144;-38.13080360867914
1739209895.8101172;-38.13080360867914
1739209895.81012;-38.13080360867914
1739209895.8101227;-33.981070128970906
1739209895.8101256;-31.141103565318915
1739209895.8101285;-45.120503652039325
1739209895.810131;-38.13080360867914
1739209895.810134;-33.981070128970906
1739209895.8101368;-32.816014438256545
1739209895.8101394;-38.13080360867914
1739209895.8101423;-45.120503652039325
1739209895.8101451;-45.120503652039325
1739209895.8101478;-45.120503652039325
1739209895.8101506;-38.13080360867914
1739209895.8101535;-38.13080360867914
1739209895.810156;-45.120503652039325
1739209895.810159;-45.120503652039325
1739209895.8101616;-45.120503652039325
1739209895.8101645;-33.981070128970906
1739209895.8101673;-38.13080360867914
1739209895.81017;-38.13080360867914
1739209895.8101728;-38.13080360867914
1739209895.8101757;-45.120503652039325
1739209895.8101783;-33.981070128970906
1739209895.8101811;-35.57807855764607
1739209895.810184;-33.981070128970906
1739209895.8101866;-38.13080360867914
1739209895.8101895;-32.816014438256545
1739209895.8101923;-45.120503652039325
1739209895.810195;-38.13080360867914
1739209895.8101978;-38.13080360867914
1739209895.8102007;-35.57807855764607
1739209895.8102033;-38.13080360867914
1739209895.8102062;-45.120503652039325
1739209895.810209;-45.120503652039325
1739209895.8102117;-38.13080360867914
1739209895.8102145;-38.13080360867914
1739209895.8102174;-45.120503652039325
1739209895.81022;-38.13080360867914
1739209895.8102229;-38.13080360867914
1739209895.8102257;-45.120503652039325
1739209895.8102283;-45.120503652039325
1739209895.8102312;-45.120503652039325
1739209895.810234;-38.13080360867914
1739209895.8102367;-35.57807855764607
1739209895.8102396;-38.13080360867914
1739209895.8102424;-45.120503652039325
1739209895.810245;-38.13080360867914
1739209895.810248;-38.13080360867914
1739209895.8102508;-45.120503652039325
1739209895.8102534;-45.120503652039325
1739209895.8102562;-35.57807855764607
1739209895.810259;-38.13080360867914
1739209895.8102617;-38.13080360867914
1739209895.8102646;-35.57807855764607
1739209895.8102674;-35.57807855764607
1739209895.81027;-38.13080360867914
1739209895.810273;-45.120503652039325
1739209895.8102758;-38.13080360867914
1739209895.8102784;-38.13080360867914
1739209895.8102813;-38.13080360867914
1739209895.8102841;-45.120503652039325
1739209895.8102868;-33.981070128970906
1739209895.8102896;-33.981070128970906
1739209895.8102925;-38.13080360867914
1739209895.810295;-35.57807855764607
1739209895.810298;-35.57807855764607
1739209895.8103006;-38.13080360867914
1739209895.8103034;-38.13080360867914
1739209895.8103063;-45.120503652039325
1739209895.810309;-38.13080360867914
1739209895.8103118;-38.13080360867914
1739209895.8103147;-45.120503652039325
1739209895.8103173;-45.120503652039325
1739209895.8103201;-38.13080360867914
1739209895.810323;-38.13080360867914
1739209895.8103256;-35.57807855764607
1739209895.8103285;-38.13080360867914
1739209895.8103313;-45.120503652039325
1739209895.810334;-45.120503652039325
1739209895.8103368;-38.13080360867914
1739209895.8103397;-38.13080360867914
1739209895.8103423;-45.120503652039325
1739209895.8103452;-38.13080360867914
1739209895.810348;-38.13080360867914
1739209895.8103507;-38.13080360867914
1739209895.8103535;-35.57807855764607
1739209895.8103564;-45.120503652039325
1739209895.810359;-45.120503652039325
1739209895.8103619;-45.120503652039325
1739209895.8103647;-45.120503652039325
1739209895.8103673;-38.13080360867914
1739209895.8103702;-38.13080360867914
1739209895.810373;-38.13080360867914
1739209895.8103757;-38.13080360867914
1739209895.8103786;-45.120503652039325
1739209895.8103814;-45.120503652039325
1739209895.810384;-38.13080360867914
1739209895.810387;-45.120503652039325
1739209895.8103898;-38.13080360867914
1739209895.8103924;-38.13080360867914
1739209895.8103952;-38.13080360867914
1739209895.810398;-38.13080360867914
1739209895.8104007;-45.120503652039325
1739209895.8104036;-45.120503652039325
1739209895.8104064;-45.120503652039325
1739209895.810409;-38.13080360867914
1739209895.810412;-35.57807855764607
1739209895.8104148;-38.13080360867914
1739209895.8104174;-45.120503652039325
1739209895.8104203;-45.120503652039325
1739209895.8104231;-35.57807855764607
1739209895.8104258;-38.13080360867914
1739209895.8104286;-45.120503652039325
1739209895.8104315;-45.120503652039325
1739209895.810434;-45.120503652039325
1739209895.810437;-38.13080360867914
1739209895.8104396;-26.991370085610736
1739209895.8104424;-35.57807855764607
1739209895.8104453;-38.13080360867914
1739209895.810448;-38.13080360867914
1739209895.8104508;-35.57807855764607
1739209895.8104537;-45.120503652039325
1739209895.8104563;-38.13080360867914
1739209895.8104591;-38.13080360867914
1739209895.810462;-45.120503652039325
1739209895.8104646;-38.13080360867914
1739209895.8104675;-32.816014438256545
1739209895.8104703;-38.13080360867914
1739209895.810473;-45.120503652039325
1739209895.8104758;-38.13080360867914
1739209895.8104787;-38.13080360867914
1739209895.8104813;-38.13080360867914
1739209895.8104842;-45.120503652039325
1739209895.810487;-45.120503652039325
1739209895.8104897;-45.120503652039325
1739209895.8104925;-38.13080360867914
1739209895.8104954;-35.57807855764607
1739209895.810498;-38.13080360867914
1739209895.8105009;-45.120503652039325
1739209895.8105037;-45.120503652039325
1739209895.8105063;-32.816014438256545
1739209895.8105092;-35.57807855764607
1739209895.810512;-35.57807855764607
1739209895.8105147;-38.13080360867914
1739209895.8105175;-38.13080360867914
1739209895.8105204;-33.981070128970906
1739209895.810523;-45.120503652039325
1739209895.810526;-33.981070128970906
1739209895.8105288;-38.13080360867914
1739209895.8105314;-45.120503652039325
1739209895.8105342;-32.816014438256545
1739209895.810537;-45.120503652039325
1739209895.8105397;-45.120503652039325
1739209895.8105426;-38.13080360867914
1739209895.8105454;-38.13080360867914
1739209895.810548;-45.120503652039325
1739209895.810551;-28.58837851428586
1739209895.8105538;-32.816014438256545
1739209895.8105564;-45.120503652039325
1739209895.8105593;-38.13080360867914
1739209895.8105621;-32.816014438256545
1739209895.8105648;-38.13080360867914
1739209895.8105676;-45.120503652039325
1739209895.8105705;-35.57807855764607
1739209895.810573;-33.981070128970956
1739209895.810576;-45.120503652039325
1739209895.8105788;-45.120503652039325
1739209895.8105814;-45.120503652039325
1739209895.8105843;-35.57807855764607
1739209895.810587;-38.13080360867914
1739209895.8105898;-38.13080360867914
1739209895.8105927;-45.120503652039325
1739209895.8105953;-35.57807855764607
1739209895.8105981;-38.13080360867914
1739209895.810601;-45.120503652039325
1739209895.8106036;-38.13080360867914
1739209895.8106065;-38.13080360867914
1739209895.8106093;-45.120503652039325
1739209895.810612;-45.120503652039325
1739209895.8106148;-45.120503652039325
1739209895.8106177;-38.13080360867914
1739209895.8106203;-38.13080360867914
1739209895.8106232;-38.13080360867914
1739209895.810626;-38.13080360867914
1739209895.8106287;-32.816014438256545
1739209895.8106315;-35.57807855764607
1739209895.8106344;-45.120503652039325
1739209895.810637;-38.13080360867914
1739209895.8106399;-45.120503652039325
1739209895.8106427;-45.120503652039325
1739209895.8106453;-45.120503652039325
1739209895.8106482;-45.120503652039325
1739209895.810651;-45.120503652039325
1739209895.8106537;-45.120503652039325
1739209895.8106565;-45.120503652039325
1739209895.8106594;-38.13080360867914
1739209895.810662;-45.120503652039325
1739209895.810665;-45.120503652039325
1739209895.8106678;-38.13080360867914
1739209895.8106704;-38.13080360867914
1739209895.8106732;-32.816014438256545
1739209895.810676;-35.57807855764607
1739209895.8106787;-38.13080360867914
1739209895.8106816;-45.120503652039325
1739209895.8106844;-45.120503652039325
1739209895.810687;-45.120503652039325
1739209895.81069;-45.120503652039325
1739209895.8106928;-38.13080360867914
1739209895.8106954;-38.13080360867914
1739209895.8106983;-45.120503652039325
1739209895.8107011;-35.57807855764607
1739209895.8107038;-33.981070128970906
1739209895.8107066;-45.120503652039325
1739209895.8107095;-35.57807855764607
1739209895.810712;-35.57807855764607
1739209895.810715;-38.13080360867914
1739209895.8107178;-35.57807855764607
1739209895.8107204;-32.816014438256545
1739209895.8107233;-31.141103565318915
1739209895.810726;-33.981070128970906
1739209895.8107288;-45.120503652039325
1739209895.8107316;-45.120503652039325
1739209895.8107343;-45.120503652039325
1739209895.8107371;-45.120503652039325
1739209895.81074;-45.120503652039325
1739209895.8107426;-45.120503652039325
1739209895.8107455;-38.13080360867914
1739209895.8107483;-38.13080360867914
1739209895.810751;-45.120503652039325
1739209895.8107538;-38.13080360867914
1739209895.8107567;-45.120503652039325
1739209895.8107593;-38.13080360867914
1739209895.8107622;-45.120503652039325
1739209895.810765;-33.981070128970906
1739209895.8107677;-33.981070128970906
1739209895.8107705;-45.120503652039325
1739209895.8107734;-45.120503652039325
1739209895.810776;-33.981070128970906
1739209895.8107789;-45.120503652039325
1739209895.8107817;-38.13080360867914
1739209895.8107843;-38.13080360867914
1739209895.8107872;-45.120503652039325
1739209895.81079;-38.13080360867914
1739209895.8107927;-45.120503652039325
1739209895.8107955;-45.120503652039325
1739209895.8107984;-38.13080360867914
1739209895.810801;-38.13080360867914
1739209895.810804;-38.13080360867914
1739209895.8108068;-45.120503652039325
1739209895.8108094;-38.13080360867914
1739209895.8108122;-38.13080360867914
1739209895.810815;-38.13080360867914
1739209895.8108177;-38.13080360867914
1739209895.8108206;-38.13080360867914
1739209895.8108234;-32.816014438256545
1739209895.810826;-38.13080360867914
1739209895.810829;-38.13080360867914
1739209895.8108318;-45.120503652039325
1739209895.8108344;-32.816014438256545
1739209895.8108373;-38.13080360867914
1739209895.8108401;-33.981070128970906
1739209895.8108428;-35.57807855764607
1739209895.8108456;-45.120503652039325
1739209895.8108485;-38.13080360867914
1739209895.810851;-45.120503652039325
1739209895.810854;-38.13080360867914
1739209895.8108568;-38.13080360867914
1739209895.8108594;-38.13080360867914
1739209895.8108623;-45.120503652039325
1739209895.8108652;-38.13080360867914
1739209895.8108678;-28.21854285175415
1739209895.8108706;-45.120503652039325
1739209895.8108733;-45.120503652039325
1739209895.8108761;-38.13080360867914
1739209895.810879;-31.141103565318893
1739209895.8108816;-38.13080360867914
1739209895.8108845;-38.13080360867914
1739209895.8108873;-35.57807855764607
1739209895.81089;-45.120503652039325
1739209895.8108928;-45.120503652039325
1739209895.8108957;-45.120503652039325
1739209895.8108983;-33.981070128970906
1739209895.8109012;-38.13080360867914
1739209895.810904;-45.120503652039325
1739209895.8109066;-45.120503652039325
1739209895.8109095;-38.13080360867914
1739209895.8109124;-35.57807855764607
1739209895.810915;-38.13080360867914
1739209895.8109179;-45.120503652039325
1739209895.8109207;-38.13080360867914
1739209895.8109233;-35.57807855764607
1739209895.8109262;-45.120503652039325
1739209895.810929;-45.120503652039325
1739209895.8109317;-38.13080360867914
1739209895.8109345;-35.57807855764607
1739209895.8109374;-35.57807855764607
1739209895.81094;-38.13080360867914
1739209895.810943;-45.120503652039325
1739209895.8109457;-45.120503652039325
1739209895.8109484;-45.120503652039325
1739209895.8109512;-45.120503652039325
1739209895.810954;-45.120503652039325
1739209895.8109567;-45.120503652039325
1739209895.8109596;-45.120503652039325
1739209895.8109624;-45.120503652039325
1739209895.810965;-45.120503652039325
1739209895.810968;-35.57807855764607
1739209895.8109708;-35.57807855764607
1739209895.8109734;-38.13080360867914
1739209895.8109763;-38.13080360867914
1739209895.8109791;-32.816014438256545
1739209895.8109818;-33.981070128970906
1739209895.8109846;-38.13080360867914
1739209895.8109875;-38.13080360867914
1739209895.81099;-45.120503652039325
1739209895.810993;-45.120503652039325
1739209895.8109958;-45.120503652039325
1739209895.8109984;-45.120503652039325
1739209895.8110013;-45.120503652039325
1739209895.8110042;-38.13080360867914
1739209895.8110068;-38.13080360867914
1739209895.8110096;-38.13080360867914
1739209895.8110123;-38.13080360867914
1739209895.8110151;-45.120503652039325
1739209895.811018;-45.120503652039325
1739209895.8110206;-45.120503652039325
1739209895.8110235;-27.8777449560314
1739209895.8110263;-32.816014438256545
1739209895.811029;-45.120503652039325
1739209895.8110318;-38.13080360867914
1739209895.8110347;-38.13080360867914
1739209895.8110373;-38.13080360867914
1739209895.8110402;-45.120503652039325
1739209895.811043;-33.981070128970906
1739209895.8110456;-38.13080360867914
1739209895.8110485;-45.120503652039325
1739209895.8110514;-38.13080360867914
1739209895.811054;-33.981070128970906
1739209895.8110569;-33.981070128970906
1739209895.8110597;-45.120503652039325
1739209895.8110623;-45.120503652039325
1739209895.8110652;-45.120503652039325
1739209895.811068;-28.58837851428586
1739209895.8110707;-30.49652367304973
1739209895.8110735;-45.120503652039325
1739209895.8110764;-45.120503652039325
1739209895.811079;-38.13080360867914
1739209895.811082;-35.57807855764607
1739209895.8110847;-45.120503652039325
1739209895.8110874;-45.120503652039325
1739209895.8110902;-45.120503652039325
1739209895.811093;-45.120503652039325
1739209895.8110957;-45.120503652039325
1739209895.8110986;-38.13080360867914
1739209895.8111014;-38.13080360867914
1739209895.811104;-38.13080360867914
1739209895.811107;-35.57807855764607
1739209895.8111098;-45.120503652039325
1739209895.8111124;-33.981070128970906
1739209895.8111153;-45.120503652039325
1739209895.8111181;-33.981070128970906
1739209895.8111207;-32.816014438256545
1739209895.8111236;-38.13080360867914
1739209895.8111265;-38.13080360867914
1739209895.811129;-45.120503652039325
1739209895.811132;-45.120503652039325
1739209895.8111348;-45.120503652039325
1739209895.8111374;-38.13080360867914
1739209895.8111403;-38.13080360867914
1739209895.8111432;-38.13080360867914
1739209895.8111458;-45.120503652039325
1739209895.8111486;-38.13080360867914
1739209895.8111515;-35.57807855764607
1739209895.8111541;-38.13080360867914
1739209895.811157;-38.13080360867914
1739209895.8111596;-45.120503652039325
1739209895.8111625;-38.13080360867914
1739209895.8111653;-38.13080360867914
1739209895.811168;-45.120503652039325
1739209895.8111708;-45.120503652039325
1739209895.8111737;-38.13080360867914
1739209895.8111763;-45.120503652039325
1739209895.8111792;-45.120503652039325
1739209895.811182;-31.141103565318915
1739209895.8111846;-38.13080360867914
1739209895.8111875;-45.120503652039325
1739209895.8111904;-45.120503652039325
1739209895.811193;-35.57807855764607
1739209895.8111959;-38.13080360867914
1739209895.8111987;-45.120503652039325
1739209895.8112013;-38.13080360867914
1739209895.8112042;-30.49652367304973
1739209895.811207;-38.13080360867914
1739209895.8112097;-45.120503652039325
1739209895.8112125;-38.13080360867914
1739209895.8112154;-38.13080360867914
1739209895.811218;-38.13080360867914
1739209895.811221;-45.120503652039325
1739209895.8112237;-38.13080360867914
1739209895.8112264;-28.992665084841942
1739209895.8112292;-38.13080360867914
1739209895.811232;-38.13080360867914
1739209895.8112347;-38.13080360867914
1739209895.8112376;-33.981070128970906
1739209895.8112404;-38.13080360867914
1739209895.811243;-38.13080360867914
1739209895.811246;-45.120503652039325
1739209895.8112488;-27.877744956031414
1739209895.8112514;-38.13080360867914
1739209895.8112543;-45.120503652039325
1739209895.8112571;-45.120503652039325
1739209895.8112597;-45.120503652039325
1739209895.8112626;-45.120503652039325
1739209895.8112655;-38.13080360867914
1739209895.811268;-38.13080360867914
1739209895.811271;-29.438486411369347
1739209895.8112738;-45.120503652039325
1739209895.8112764;-38.13080360867914
1739209895.8112793;-35.57807855764607
1739209895.8112822;-38.13080360867914
1739209895.8112848;-38.13080360867914
1739209895.8112876;-45.120503652039325
1739209895.8112905;-38.13080360867914
1739209895.8112931;-33.981070128970906
1739209895.811296;-45.120503652039325
1739209895.8112986;-38.13080360867914
1739209895.8113015;-38.13080360867914
1739209895.8113043;-38.13080360867914
1739209895.811307;-38.13080360867914
1739209895.8113098;-38.13080360867914
1739209895.8113127;-35.57807855764607
1739209895.8113153;-38.13080360867914
1739209895.8113182;-45.120503652039325
1739209895.811321;-38.13080360867914
1739209895.8113236;-45.120503652039325
1739209895.8113265;-38.13080360867914
1739209895.8113294;-32.816014438256545
1739209895.811332;-45.120503652039325
1739209895.8113348;-45.120503652039325
1739209895.8113377;-45.120503652039325
1739209895.8113403;-45.120503652039325
1739209895.8113432;-45.120503652039325
1739209895.811346;-38.13080360867914
1739209895.8113487;-38.13080360867914
1739209895.8113515;-45.120503652039325
1739209895.8113544;-38.13080360867914
1739209895.811357;-35.57807855764607
1739209895.81136;-45.120503652039325
1739209895.8113627;-45.120503652039325
1739209895.8113654;-38.13080360867914
1739209895.8113682;-38.13080360867914
1739209895.811371;-45.120503652039325
1739209895.8113737;-38.13080360867914
1739209895.8113766;-38.13080360867914
1739209895.8113794;-32.816014438256545
1739209895.811382;-38.13080360867914
1739209895.811385;-38.13080360867914
1739209895.8113878;-38.13080360867914
1739209895.8113904;-45.120503652039325
1739209895.8113933;-38.13080360867914
1739209895.8113961;-45.120503652039325
1739209895.8113987;-38.13080360867914
1739209895.8114016;-45.120503652039325
1739209895.8114045;-38.13080360867914
1739209895.811407;-38.13080360867914
1739209895.81141;-45.120503652039325
1739209895.8114128;-35.57807855764607
1739209895.8114154;-38.13080360867914
1739209895.8114183;-38.13080360867914
1739209895.8114212;-38.13080360867914
1739209895.8114238;-45.120503652039325
1739209895.8114266;-38.13080360867914
1739209895.8114295;-45.120503652039325
1739209895.8114321;-45.120503652039325
1739209895.811435;-45.120503652039325
1739209895.8114376;-45.120503652039325
1739209895.8114405;-38.13080360867914
1739209895.8114433;-35.57807855764607
1739209895.811446;-45.120503652039325
1739209895.8114488;-45.120503652039325
1739209895.8114517;-35.57807855764607
1739209895.8114543;-45.120503652039325
1739209895.8114572;-45.120503652039325
1739209895.81146;-38.13080360867914
1739209895.8114626;-33.981070128970906
1739209895.8114655;-45.120503652039325
1739209895.8114684;-45.120503652039325
1739209895.811471;-38.13080360867914
1739209895.8114738;-38.13080360867914
1739209895.8114767;-38.13080360867914
1739209895.8114793;-45.120503652039325
1739209895.8114822;-38.13080360867914
1739209895.811485;-38.13080360867914
1739209895.8114877;-38.13080360867914
1739209895.8114905;-45.120503652039325
1739209895.8114934;-35.57807855764607
1739209895.811496;-32.816014438256545
1739209895.8114989;-45.120503652039325
1739209895.8115017;-38.13080360867914
1739209895.8115044;-35.57807855764607
1739209895.8115072;-38.13080360867914
1739209895.81151;-45.120503652039325
1739209895.8115127;-45.120503652039325
1739209895.8115156;-38.13080360867914
1739209895.8115184;-45.120503652039325
1739209895.811521;-38.13080360867914
1739209895.811524;-45.120503652039325
1739209895.8115268;-45.120503652039325
1739209895.8115294;-33.981070128970906
1739209895.8115323;-33.981070128970906
1739209895.8115351;-45.120503652039325
1739209895.8115377;-45.120503652039325
1739209895.8115406;-32.816014438256545
1739209895.8115435;-45.120503652039325
1739209895.811546;-45.120503652039325
1739209895.811549;-38.13080360867914
1739209895.8115518;-32.816014438256545
1739209895.8115544;-45.120503652039325
1739209895.8115573;-45.120503652039325
1739209895.8115602;-45.120503652039325
1739209895.8115628;-38.13080360867914
1739209895.8115656;-38.13080360867914
1739209895.8115685;-45.120503652039325
1739209895.8115711;-38.13080360867914
1739209895.811574;-35.57807855764607
1739209895.8115768;-33.981070128970906
1739209895.8115795;-45.120503652039325
1739209895.8115823;-38.13080360867914
1739209895.811585;-35.57807855764607
1739209895.8115878;-38.13080360867914
1739209895.8115907;-45.120503652039325
1739209895.8115933;-45.120503652039325
1739209895.8115962;-45.120503652039325
1739209895.811599;-38.13080360867914
1739209895.8116016;-45.120503652039325
1739209895.8116045;-45.120503652039325
1739209895.8116074;-38.13080360867914
1739209895.81161;-45.120503652039325
1739209895.8116128;-45.120503652039325
1739209895.8116157;-45.120503652039325
1739209895.8116183;-32.816014438256545
1739209895.8116212;-38.13080360867914
1739209895.811624;-45.120503652039325
1739209895.8116267;-38.13080360867914
1739209895.8116295;-38.13080360867914
1739209895.8116324;-38.13080360867914
1739209895.811635;-45.120503652039325
1739209895.8116379;-38.13080360867914
1739209895.8116407;-45.120503652039325
1739209895.8116434;-33.981070128970906
1739209895.8116462;-45.120503652039325
1739209895.811649;-38.13080360867914
1739209895.8116517;-38.13080360867914
1739209895.8116546;-38.13080360867914
1739209895.8116574;-45.120503652039325
1739209895.81166;-45.120503652039325
1739209895.811663;-38.13080360867914
1739209895.8116658;-38.13080360867914
1739209895.8116684;-45.120503652039325
1739209895.8116713;-45.120503652039325
1739209895.811674;-45.120503652039325
1739209895.8116767;-31.141103565318915
1739209895.8116796;-45.120503652039325
1739209895.8116825;-38.13080360867914
1739209895.811685;-35.57807855764607
1739209895.811688;-38.13080360867914
1739209895.8116908;-38.13080360867914
1739209895.8116934;-45.120503652039325
1739209895.8116963;-35.57807855764607
1739209895.8116992;-38.13080360867914
1739209895.8117018;-45.120503652039325
1739209895.8117046;-38.13080360867914
1739209895.8117075;-38.13080360867914
1739209895.8117101;-45.120503652039325
1739209895.811713;-45.120503652039325
1739209895.8117158;-45.120503652039325
1739209895.8117185;-45.120503652039325
1739209895.8117213;-45.120503652039325
1739209895.811724;-45.120503652039325
1739209895.8117268;-38.13080360867914
1739209895.8117297;-35.57807855764607
1739209895.8117323;-33.981070128970906
1739209895.8117352;-45.120503652039325
1739209895.811738;-45.120503652039325
1739209895.8117406;-35.57807855764607
1739209895.8117435;-30.49652367304973
1739209895.8117464;-45.120503652039325
1739209895.811749;-38.13080360867914
1739209895.8117518;-35.57807855764607
1739209895.8117547;-45.120503652039325
1739209895.8117573;-45.120503652039325
1739209895.8117602;-45.120503652039325
1739209895.811763;-45.120503652039325
1739209895.8117657;-31.141103565318915
1739209895.8117685;-33.981070128970906
1739209895.8117714;-38.13080360867914
1739209895.811774;-45.120503652039325
1739209895.8117769;-38.13080360867914
1739209895.8117797;-45.120503652039325
1739209895.8117824;-45.120503652039325
1739209895.8117852;-38.13080360867914
1739209895.811788;-38.13080360867914
1739209895.8117907;-38.13080360867914
1739209895.8117936;-38.13080360867914
1739209895.8117964;-45.120503652039325
1739209895.811799;-45.120503652039325
1739209895.811802;-38.13080360867914
1739209895.8118048;-45.120503652039325
1739209895.8118074;-45.120503652039325
1739209895.8118103;-31.141103565318915
1739209895.811813;-33.981070128970906
1739209895.8118157;-38.13080360867914
1739209895.8118186;-45.120503652039325
1739209895.8118215;-38.13080360867914
1739209895.811824;-38.13080360867914
1739209895.811827;-38.13080360867914
1739209895.8118298;-33.981070128970906
1739209895.8118324;-38.13080360867914
1739209895.8118353;-45.120503652039325
1739209895.8118382;-45.120503652039325
1739209895.8118408;-38.13080360867914
1739209895.8118436;-33.981070128970906
1739209895.8118465;-45.120503652039325
1739209895.811849;-45.120503652039325
1739209895.811852;-38.13080360867914
1739209895.8118548;-38.13080360867914
1739209895.8118575;-45.120503652039325
1739209895.8118603;-45.120503652039325
1739209895.811863;-45.120503652039325
1739209895.8118658;-38.13080360867914
1739209895.8118687;-38.13080360867914
1739209895.8118713;-38.13080360867914
1739209895.8118742;-45.120503652039325
1739209895.811877;-28.992665084841942
1739209895.8118796;-30.49652367304973
1739209895.8118825;-38.13080360867914
1739209895.8118854;-45.120503652039325
1739209895.811888;-38.13080360867914
1739209895.8118908;-45.120503652039325
1739209895.8118937;-38.13080360867914
1739209895.8118963;-45.120503652039325
1739209895.8118992;-45.120503652039325
1739209895.811902;-38.13080360867914
1739209895.8119047;-38.13080360867914
1739209895.8119075;-45.120503652039325
1739209895.8119104;-35.57807855764607
1739209895.811913;-35.57807855764607
1739209895.8119159;-38.13080360867914
1739209895.8119187;-45.120503652039325
1739209895.8119214;-45.120503652039325
1739209895.8119242;-45.120503652039325
1739209895.811927;-45.120503652039325
1739209895.8119297;-38.13080360867914
1739209895.8119326;-45.120503652039325
1739209895.8119354;-35.57807855764607
1739209895.811938;-38.13080360867914
1739209895.811941;-45.120503652039325
1739209895.8119438;-38.13080360867914
1739209895.8119464;-38.13080360867914
1739209895.8119493;-38.13080360867914
1739209895.811952;-38.13080360867914
1739209895.8119547;-45.120503652039325
1739209895.8119576;-45.120503652039325
1739209895.8119605;-45.120503652039325
1739209895.811963;-35.57807855764607
1739209895.811966;-38.13080360867914
1739209895.8119688;-45.120503652039325
1739209895.8119714;-38.13080360867914
1739209895.8119743;-38.13080360867914
1739209895.8119771;-38.13080360867914
1739209895.8119798;-45.120503652039325
1739209895.8119826;-33.981070128970906
1739209895.8119855;-32.816014438256545
1739209895.811988;-38.13080360867914
1739209895.811991;-45.120503652039325
1739209895.8119938;-38.13080360867914
1739209895.8119965;-38.13080360867914
1739209895.8119993;-45.120503652039325
1739209895.8120022;-45.120503652039325
1739209895.8120048;-38.13080360867914
1739209895.8120077;-33.981070128970906
1739209895.8120103;-38.13080360867914
1739209895.8120131;-45.120503652039325
1739209895.812016;-45.120503652039325
1739209895.8120186;-35.57807855764607
1739209895.8120215;-38.13080360867914
1739209895.8120244;-45.120503652039325
1739209895.812027;-45.120503652039325
1739209895.8120298;-32.816014438256545
1739209895.8120327;-45.120503652039325
1739209895.8120353;-32.816014438256545
1739209895.8120382;-35.57807855764607
1739209895.812041;-38.13080360867914
1739209895.8120437;-45.120503652039325
1739209895.8120465;-38.13080360867914
1739209895.8120494;-35.57807855764607
1739209895.812052;-35.57807855764607
1739209895.8120549;-38.13080360867914
1739209895.8120577;-33.981070128970906
1739209895.8120604;-25.826314394896357
1739209895.8120632;-27.267205301931607
1739209895.812066;-38.13080360867914
1739209895.8120687;-35.57807855764607
1739209895.8120716;-38.13080360867914
1739209895.8120744;-31.141103565318893
1739209895.812077;-45.120503652039325
1739209895.81208;-45.120503652039325
1739209895.8120828;-38.13080360867914
1739209895.8120854;-35.57807855764607
1739209895.8120883;-33.981070128970906
1739209895.812091;-38.13080360867914
1739209895.8120937;-27.267205301931607
1739209895.8120966;-23.75329798047522
1739209895.8120995;-29.438486411369354
1739209895.812102;-20.27750525857143
1739209895.812105;-19.84420464332591
1739209895.8121078;-45.120503652039325
1739209895.8121104;-45.120503652039325
1739209895.8121133;-38.13080360867914
1739209895.8121161;-45.120503652039325
1739209895.8121188;-45.120503652039325
1739209895.8121216;-38.13080360867914
1739209895.8121245;-45.120503652039325
1739209895.812127;-26.991370085610722
1739209895.81213;-23.75329798047523
1739209895.8121328;-27.8777449560314
1739209895.8121355;-24.151403521958727
1739209895.8121383;-20.954098578656485
1739209895.8121412;-45.120503652039325
1739209895.8121438;-45.120503652039325
1739209895.8121467;-28.992665084841942
1739209895.8121493;-32.816014438256545
1739209895.8121521;-45.120503652039325
1739209895.812155;-38.13080360867914
1739209895.8121576;-35.57807855764607
1739209895.8121605;-32.816014438256545
1739209895.8121634;-26.991370085610722
1739209895.812166;-25.077289914212862
1739209895.8121688;-45.120503652039325
1739209895.8121717;-26.487275050834725
1739209895.8121743;-26.991370085610722
1739209895.8121772;-45.120503652039325
1739209895.81218;-32.816014438256545
1739209895.8121827;-38.13080360867914
1739209895.8121855;-45.120503652039325
1739209895.8121884;-38.13080360867914
1739209895.812191;-31.141103565318915
1739209895.8121939;-38.13080360867914
1739209895.8121967;-24.746238672633048
1739209895.8121994;-26.03565346325281
1739209895.8122022;-33.981070128970956
1739209895.812205;-20.27750525857143
1739209895.8122077;-19.35709014998136
1739209895.8122106;-33.981070128970906
1739209895.8122134;-28.58837851428586
1739209895.812216;-28.992665084841942
1739209895.812219;-45.120503652039325
1739209895.8122218;-38.13080360867914
1739209895.8122244;-38.13080360867914
1739209895.8122272;-38.13080360867914
1739209895.81223;-30.49652367304973
1739209895.8122327;-24.292649948874775
1739209895.8122356;-26.991370085610722
1739209895.8122385;-25.826314394896364
1739209895.812241;-27.267205301931607
1739209895.812244;-38.13080360867914
1739209895.8122468;-33.981070128970906
1739209895.8122494;-33.981070128970906
1739209895.8122523;-45.120503652039325
1739209895.8122551;-45.120503652039325
1739209895.8122578;-45.120503652039325
1739209895.8122606;-26.487275050834725
1739209895.8122635;-35.57807855764607
1739209895.812266;-25.826314394896354
1739209895.812269;-24.746238672633048
1739209895.8122718;-28.992665084841942
1739209895.8122745;-25.07728991421287
1739209895.8122773;-28.588378514285886
1739209895.8122802;-32.816014438256545
1739209895.8122828;-29.438486411369347
1739209895.8122857;-38.13080360867914
1739209895.8122885;-35.57807855764607
1739209895.8122911;-32.816014438256545
1739209895.812294;-31.14110356531892
