CAN Message; 0x1a7:0000edf29b25012a
1739209794.800621;-38.13080360867914
1739209794.8006234;-31.141103565318893
1739209794.8006258;-45.120503652039325
1739209794.8006282;-45.120503652039325
1739209794.8006306;-45.120503652039325
1739209794.8006327;-38.13080360867914
1739209794.800635;-38.13080360867914
1739209794.8006375;-45.120503652039325
1739209794.8006399;-38.13080360867914
1739209794.8006423;-45.120503652039325
1739209794.8006446;-35.57807855764607
1739209794.800647;-33.981070128970906
1739209794.8006494;-45.120503652039325
1739209794.8006518;-45.120503652039325
1739209794.8006542;-38.13080360867914
1739209794.8006566;-38.13080360867914
1739209794.800659;-45.120503652039325
1739209794.8006613;-45.120503652039325
1739209794.8006637;-45.120503652039325
1739209794.800666;-35.57807855764607
1739209794.8006685;-38.13080360867914
1739209794.8006709;-45.120503652039325
1739209794.800673;-45.120503652039325
1739209794.8006754;-45.120503652039325
1739209794.8006778;-45.120503652039325
1739209794.8006802;-45.120503652039325
1739209794.8006825;-35.57807855764607
1739209794.800685;-45.120503652039325
1739209794.8006873;-38.13080360867914
1739209794.8006897;-45.120503652039325
1739209794.800692;-38.13080360867914
1739209794.8006945;-29.438486411369333
1739209794.8006968;-38.13080360867914
1739209794.8006992;-38.13080360867914
1739209794.8007016;-38.13080360867914
1739209794.800704;-33.981070128970906
1739209794.8007064;-45.120503652039325
1739209794.8007088;-45.120503652039325
1739209794.8007112;-45.120503652039325
1739209794.8007133;-45.120503652039325
1739209794.8007157;-45.120503652039325
1739209794.800718;-45.120503652039325
1739209794.8007205;-45.120503652039325
1739209794.8007228;-45.120503652039325
1739209794.8007252;-45.120503652039325
1739209794.8007276;-45.120503652039325
1739209794.80073;-45.120503652039325
1739209794.8007324;-32.816014438256545
1739209794.8007348;-35.57807855764607
1739209794.8007371;-45.120503652039325
1739209794.8007395;-38.13080360867914
1739209794.800742;-38.13080360867914
1739209794.8007443;-45.120503652039325
1739209794.8007467;-38.13080360867914
1739209794.800749;-38.13080360867914
1739209794.8007514;-38.13080360867914
1739209794.8007536;-38.13080360867914
1739209794.800756;-45.120503652039325
1739209794.8007584;-38.13080360867914
1739209794.8007607;-45.120503652039325
1739209794.8007631;-45.120503652039325
1739209794.8007655;-45.120503652039325
1739209794.800768;-45.120503652039325
1739209794.8007703;-45.120503652039325
1739209794.8007727;-45.120503652039325
1739209794.800775;-38.13080360867914
1739209794.8007774;-38.13080360867914
1739209794.8007798;-38.13080360867914
1739209794.8007822;-38.13080360867914
1739209794.8007846;-35.57807855764607
1739209794.800787;-38.13080360867914
1739209794.8007894;-28.58837851428586
1739209794.8007917;-35.57807855764607
1739209794.800794;-38.13080360867914
1739209794.8007963;-38.13080360867914
1739209794.8007987;-38.13080360867914
1739209794.800801;-38.13080360867914
1739209794.8008034;-38.13080360867914
1739209794.8008058;-38.13080360867914
1739209794.8008082;-31.141103565318943
1739209794.8008106;-33.981070128970906
1739209794.800813;-35.57807855764607
1739209794.8008153;-38.13080360867914
1739209794.8008177;-45.120503652039325
1739209794.80082;-38.13080360867914
1739209794.8008225;-38.13080360867914
1739209794.8008249;-38.13080360867914
1739209794.8008273;-33.981070128970906
1739209794.8008296;-33.981070128970906
1739209794.8008318;-38.13080360867914
1739209794.8008342;-38.13080360867914
1739209794.8008366;-38.13080360867914
1739209794.800839;-38.13080360867914
1739209794.8008413;-38.13080360867914
1739209794.8008437;-45.120503652039325
1739209794.800846;-45.120503652039325
1739209794.8008485;-45.120503652039325
1739209794.8008509;-45.120503652039325
1739209794.8008533;-45.120503652039325
1739209794.8008556;-45.120503652039325
1739209794.800858;-38.13080360867914
1739209794.8008604;-45.120503652039325
1739209794.8008628;-38.13080360867914
1739209794.8008652;-45.120503652039325
1739209794.8008676;-45.120503652039325
1739209794.80087;-45.120503652039325
1739209794.800872;-45.120503652039325
1739209794.8008745;-45.120503652039325
1739209794.8008769;-45.120503652039325
1739209794.8008792;-45.120503652039325
1739209794.8008816;-45.120503652039325
1739209794.800884;-31.141103565318915
1739209794.8008864;-31.141103565318915
1739209794.8008888;-45.120503652039325
1739209794.8008912;-45.120503652039325
1739209794.8008935;-45.120503652039325
1739209794.800896;-38.13080360867914
1739209794.8008983;-45.120503652039325
1739209794.8009007;-38.13080360867914
1739209794.800903;-35.57807855764607
1739209794.8009055;-38.13080360867914
1739209794.8009079;-45.120503652039325
1739209794.8009102;-38.13080360867914
1739209794.8009124;-38.13080360867914
1739209794.8009148;-45.120503652039325
1739209794.8009171;-45.120503652039325
1739209794.8009195;-38.13080360867914
1739209794.800922;-31.141103565318915
1739209794.8009243;-31.141103565318915
1739209794.8009267;-45.120503652039325
1739209794.800929;-45.120503652039325
1739209794.8009315;-38.13080360867914
1739209794.8009338;-33.981070128970906
1739209794.8009362;-45.120503652039325
1739209794.8009386;-38.13080360867914
1739209794.800941;-38.13080360867914
1739209794.8009434;-31.141103565318915
1739209794.8009458;-38.13080360867914
1739209794.8009481;-33.981070128970906
1739209794.8009505;-35.57807855764607
1739209794.8009527;-38.13080360867914
1739209794.800955;-45.120503652039325
1739209794.8009574;-38.13080360867914
1739209794.8009598;-38.13080360867914
1739209794.8009622;-38.13080360867914
1739209794.8009646;-45.120503652039325
1739209794.800967;-45.120503652039325
1739209794.8009694;-45.120503652039325
1739209794.8009717;-38.13080360867914
1739209794.8009741;-45.120503652039325
1739209794.8009765;-45.120503652039325
1739209794.800979;-38.13080360867914
1739209794.8009813;-38.13080360867914
1739209794.8009837;-38.13080360867914
1739209794.800986;-38.13080360867914
1739209794.8009884;-45.120503652039325
1739209794.8009908;-35.57807855764607
1739209794.800993;-38.13080360867914
1739209794.8009953;-38.13080360867914
1739209794.8009977;-38.13080360867914
1739209794.801;-45.120503652039325
1739209794.8010025;-45.120503652039325
1739209794.801005;-45.120503652039325
1739209794.8010073;-35.57807855764607
1739209794.8010097;-45.120503652039325
1739209794.801012;-38.13080360867914
1739209794.8010144;-38.13080360867914
1739209794.8010168;-45.120503652039325
1739209794.8010192;-35.57807855764607
1739209794.8010216;-45.120503652039325
1739209794.801024;-35.57807855764607
1739209794.8010263;-38.13080360867914
1739209794.8010287;-33.981070128970906
1739209794.8010309;-35.57807855764607
1739209794.8010333;-38.13080360867914
1739209794.8010356;-45.120503652039325
1739209794.801038;-33.981070128970906
1739209794.8010404;-35.57807855764607
1739209794.8010428;-45.120503652039325
1739209794.8010452;-45.120503652039325
1739209794.8010476;-45.120503652039325
1739209794.80105;-45.120503652039325
1739209794.8010523;-45.120503652039325
1739209794.8010547;-45.120503652039325
1739209794.801057;-45.120503652039325
1739209794.8010595;-45.120503652039325
1739209794.8010619;-35.57807855764607
1739209794.8010643;-45.120503652039325
1739209794.8010666;-33.981070128970906
1739209794.801069;-38.13080360867914
1739209794.8010712;-33.981070128970906
1739209794.8010736;-45.120503652039325
1739209794.801076;-32.816014438256545
1739209794.8010783;-28.21854285175415
1739209794.8010807;-45.120503652039325
1739209794.801083;-45.120503652039325
1739209794.8010855;-32.816014438256545
1739209794.8010879;-32.816014438256545
1739209794.8010902;-38.13080360867914
1739209794.7882867;-38.13080360867914
1739209794.788304;-45.120503652039325
1739209794.7883215;-45.120503652039325
1739209794.788339;-38.13080360867914
1739209794.7883563;-45.120503652039325
1739209794.7883737;-45.120503652039325
1739209794.7883914;-45.120503652039325
1739209794.7884088;-38.13080360867914
1739209794.7884262;-45.120503652039325
1739209794.7884436;-38.13080360867914
1739209794.788461;-38.13080360867914
1739209794.7884784;-45.120503652039325
1739209794.7884958;-45.120503652039325
1739209794.7885134;-38.13080360867914
1739209794.7885308;-35.57807855764607
1739209794.7885482;-38.13080360867914
1739209794.7885656;-45.120503652039325
1739209794.788583;-45.120503652039325
1739209794.7886004;-38.13080360867914
1739209794.788618;-38.13080360867914
1739209794.7886355;-45.120503652039325
1739209794.788653;-38.13080360867914
1739209794.7886703;-45.120503652039325
1739209794.7886877;-38.13080360867914
1739209794.788705;-38.13080360867914
1739209794.7887225;-45.120503652039325
1739209794.7887402;-45.120503652039325
1739209794.7887576;-45.120503652039325
1739209794.788775;-45.120503652039325
1739209794.7887924;-33.981070128970906
1739209794.7888098;-45.120503652039325
1739209794.7888272;-45.120503652039325
1739209794.7888446;-45.120503652039325
1739209794.7888622;-32.816014438256545
1739209794.7888796;-25.826314394896354
1739209794.788897;-45.120503652039325
1739209794.7889144;-45.120503652039325
1739209794.7889318;-32.816014438256545
1739209794.7889493;-30.49652367304973
1739209794.7889667;-45.120503652039325
1739209794.7889843;-35.57807855764607
1739209794.7890017;-45.120503652039325
1739209794.789019;-45.120503652039325
1739209794.7890365;-45.120503652039325
1739209794.789054;-45.120503652039325
1739209794.7890713;-45.120503652039325
1739209794.789089;-45.120503652039325
1739209794.7891064;-38.13080360867914
1739209794.7891238;-38.13080360867914
1739209794.7891412;-45.120503652039325
1739209794.7891586;-38.13080360867914
1739209794.789176;-45.120503652039325
1739209794.7891934;-45.120503652039325
1739209794.789211;-45.120503652039325
1739209794.7892284;-45.120503652039325
1739209794.7892458;-45.120503652039325
1739209794.7892632;-38.13080360867914
1739209794.7892807;-38.13080360867914
1739209794.789298;-27.8777449560314
1739209794.7893155;-33.981070128970906
1739209794.789333;-45.120503652039325
1739209794.7893505;-38.13080360867914
1739209794.789368;-38.13080360867914
1739209794.7893853;-38.13080360867914
1739209794.7894027;-35.57807855764607
1739209794.7894201;-38.13080360867914
1739209794.7894375;-31.141103565318943
1739209794.7894552;-45.120503652039325
1739209794.7894726;-38.13080360867914
1739209794.78949;-45.120503652039325
1739209794.7895074;-45.120503652039325
1739209794.7895248;-38.13080360867914
1739209794.7895422;-45.120503652039325
1739209794.7895598;-45.120503652039325
1739209794.7895772;-33.981070128970906
1739209794.7895947;-35.57807855764607
1739209794.789612;-38.13080360867914
1739209794.7896295;-45.120503652039325
1739209794.7896469;-45.120503652039325
1739209794.7896643;-45.120503652039325
1739209794.789682;-45.120503652039325
1739209794.7896993;-38.13080360867914
1739209794.7897167;-45.120503652039325
1739209794.7897341;-38.13080360867914
1739209794.7897515;-45.120503652039325
1739209794.789769;-38.13080360867914
1739209794.7897863;-35.57807855764607
1739209794.789804;-38.13080360867914
1739209794.7898214;-45.120503652039325
1739209794.7898388;-45.120503652039325
1739209794.7898562;-35.57807855764607
1739209794.7898736;-38.13080360867914
1739209794.789891;-45.120503652039325
1739209794.7899084;-33.981070128970906
1739209794.789926;-38.13080360867914
1739209794.7899435;-33.981070128970906
1739209794.7899609;-45.120503652039325
1739209794.7899783;-45.120503652039325
1739209794.7899957;-32.816014438256545
1739209794.790013;-38.13080360867914
1739209794.7900307;-45.120503652039325
1739209794.7900481;-45.120503652039325
1739209794.7900655;-35.57807855764607
1739209794.790083;-38.13080360867914
1739209794.7901003;-45.120503652039325
1739209794.7901177;-38.13080360867914
1739209794.7901351;-38.13080360867914
1739209794.7901528;-45.120503652039325
1739209794.7901702;-45.120503652039325
1739209794.7901876;-38.13080360867914
1739209794.790205;-38.13080360867914
1739209794.7902224;-38.13080360867914
1739209794.7902398;-45.120503652039325
1739209794.7902572;-38.13080360867914
1739209794.7902749;-35.57807855764607
1739209794.7902923;-38.13080360867914
1739209794.7903097;-45.120503652039325
1739209794.790327;-38.13080360867914
1739209794.7903445;-38.13080360867914
1739209794.790362;-38.13080360867914
1739209794.7903793;-38.13080360867914
1739209794.790397;-38.13080360867914
1739209794.7904143;-38.13080360867914
1739209794.7904317;-38.13080360867914
1739209794.7904491;-38.13080360867914
1739209794.7904665;-45.120503652039325
1739209794.790484;-45.120503652039325
1739209794.7905016;-45.120503652039325
1739209794.790519;-38.13080360867914
1739209794.7905364;-38.13080360867914
1739209794.7905538;-45.120503652039325
1739209794.7905712;-45.120503652039325
1739209794.7905886;-38.13080360867914
1739209794.790606;-38.13080360867914
1739209794.7906237;-45.120503652039325
1739209794.790641;-38.13080360867914
1739209794.7906585;-33.981070128970906
1739209794.7906759;-45.120503652039325
1739209794.7906933;-45.120503652039325
1739209794.7907107;-31.141103565318915
1739209794.790728;-35.57807855764607
1739209794.7907457;-38.13080360867914
1739209794.7907631;-45.120503652039325
1739209794.7907805;-35.57807855764607
1739209794.790798;-38.13080360867914
1739209794.7908154;-45.120503652039325
1739209794.7908328;-45.120503652039325
1739209794.7908502;-38.13080360867914
1739209794.7908678;-38.13080360867914
1739209794.7908852;-45.120503652039325
1739209794.7909026;-45.120503652039325
1739209794.79092;-38.13080360867914
1739209794.7909374;-45.120503652039325
1739209794.7909548;-45.120503652039325
1739209794.7909725;-45.120503652039325
1739209794.7909899;-35.57807855764607
1739209794.7910073;-38.13080360867914
1739209794.7910247;-45.120503652039325
1739209794.791042;-45.120503652039325
1739209794.7910595;-33.981070128970906
1739209794.791077;-45.120503652039325
1739209794.7910945;-45.120503652039325
1739209794.791112;-45.120503652039325
1739209794.7911294;-33.981070128970906
1739209794.7911468;-38.13080360867914
1739209794.7911642;-38.13080360867914
1739209794.7911816;-38.13080360867914
1739209794.791199;-38.13080360867914
1739209794.7912166;-45.120503652039325
1739209794.791234;-45.120503652039325
1739209794.7912514;-35.57807855764607
1739209794.7912688;-35.57807855764607
1739209794.7912862;-45.120503652039325
1739209794.7913036;-33.981070128970906
1739209794.7913213;-38.13080360867914
1739209794.7913387;-38.13080360867914
1739209794.791356;-45.120503652039325
1739209794.7913735;-38.13080360867914
1739209794.791391;-45.120503652039325
1739209794.7914083;-30.49652367304973
1739209794.7914257;-31.141103565318915
1739209794.7914433;-45.120503652039325
1739209794.7914608;-38.13080360867914
1739209794.7914782;-35.57807855764607
1739209794.7914956;-38.13080360867914
1739209794.791513;-45.120503652039325
1739209794.7915304;-35.57807855764607
1739209794.7915478;-45.120503652039325
1739209794.7915654;-45.120503652039325
1739209794.7915828;-35.57807855764607
1739209794.7916002;-35.57807855764607
1739209794.7916176;-38.13080360867914
1739209794.791635;-45.120503652039325
1739209794.7916524;-45.120503652039325
1739209794.7916698;-35.57807855764607
1739209794.7916875;-38.13080360867914
1739209794.791705;-45.120503652039325
1739209794.7917223;-45.120503652039325
1739209794.7917397;-38.13080360867914
1739209794.791757;-33.981070128970906
1739209794.7917745;-45.120503652039325
1739209794.7917922;-38.13080360867914
1739209794.7918096;-45.120503652039325
1739209794.791827;-33.981070128970906
1739209794.7918444;-30.49652367304973
1739209794.7918618;-45.120503652039325
1739209794.7918792;-38.13080360867914
1739209794.7918966;-35.57807855764607
1739209794.7919142;-35.57807855764607
1739209794.7919316;-38.13080360867914
1739209794.791949;-45.120503652039325
1739209794.7919664;-45.120503652039325
1739209794.7919838;-38.13080360867914
1739209794.7920012;-35.57807855764607
1739209794.7920187;-38.13080360867914
1739209794.7920363;-45.120503652039325
1739209794.7920537;-45.120503652039325
1739209794.792071;-45.120503652039325
1739209794.7920885;-45.120503652039325
1739209794.792106;-35.57807855764607
1739209794.7921233;-32.816014438256545
1739209794.7921407;-45.120503652039325
1739209794.7921584;-45.120503652039325
1739209794.7921758;-45.120503652039325
1739209794.7921932;-45.120503652039325
1739209794.7922106;-45.120503652039325
1739209794.792228;-45.120503652039325
1739209794.7922454;-38.13080360867914
1739209794.792263;-45.120503652039325
1739209794.7922804;-45.120503652039325
1739209794.7922978;-45.120503652039325
1739209794.7923152;-38.13080360867914
1739209794.7923326;-35.57807855764607
1739209794.79235;-45.120503652039325
1739209794.7923675;-45.120503652039325
1739209794.792385;-45.120503652039325
1739209794.7924025;-38.13080360867914
1739209794.79242;-38.13080360867914
1739209794.7924373;-45.120503652039325
1739209794.7924547;-45.120503652039325
1739209794.7924721;-38.13080360867914
1739209794.7924895;-38.13080360867914
1739209794.7925072;-45.120503652039325
1739209794.7925246;-35.57807855764607
1739209794.792542;-32.816014438256545
1739209794.7925594;-45.120503652039325
1739209794.7925768;-38.13080360867914
1739209794.7925942;-45.120503652039325
1739209794.7926116;-38.13080360867914
1739209794.7926292;-38.13080360867914
1739209794.7926466;-38.13080360867914
1739209794.792664;-38.13080360867914
1739209794.7926815;-45.120503652039325
1739209794.7926989;-38.13080360867914
1739209794.7927163;-38.13080360867914
1739209794.792734;-38.13080360867914
1739209794.7927513;-45.120503652039325
1739209794.7927687;-38.13080360867914
1739209794.7927861;-35.57807855764607
1739209794.7928035;-38.13080360867914
1739209794.792821;-45.120503652039325
1739209794.7928383;-45.120503652039325
1739209794.792856;-32.816014438256545
1739209794.7928734;-45.120503652039325
1739209794.7928908;-45.120503652039325
1739209794.7929082;-45.120503652039325
1739209794.7929256;-38.13080360867914
1739209794.792943;-38.13080360867914
1739209794.7929604;-45.120503652039325
1739209794.792978;-33.981070128970906
1739209794.7929955;-32.816014438256545
1739209794.7930129;-38.13080360867914
1739209794.7930303;-38.13080360867914
1739209794.7930477;-45.120503652039325
1739209794.793065;-45.120503652039325
1739209794.7930827;-38.13080360867914
1739209794.7931;-45.120503652039325
1739209794.7931175;-38.13080360867914
1739209794.793135;-35.57807855764607
1739209794.7931523;-38.13080360867914
1739209794.7931697;-45.120503652039325
1739209794.7931871;-33.981070128970906
1739209794.7932048;-45.120503652039325
1739209794.7932222;-45.120503652039325
1739209794.7932396;-45.120503652039325
1739209794.793257;-38.13080360867914
1739209794.7932744;-45.120503652039325
1739209794.7932918;-45.120503652039325
1739209794.7933092;-45.120503652039325
1739209794.7933269;-45.120503652039325
1739209794.7933443;-45.120503652039325
1739209794.7933617;-45.120503652039325
1739209794.793379;-45.120503652039325
1739209794.7933965;-38.13080360867914
1739209794.7934139;-38.13080360867914
1739209794.7934313;-33.981070128970906
1739209794.793449;-38.13080360867914
1739209794.7934663;-35.57807855764607
1739209794.7934837;-45.120503652039325
1739209794.7935011;-45.120503652039325
1739209794.7935185;-35.57807855764607
1739209794.793536;-33.981070128970906
1739209794.7935536;-45.120503652039325
1739209794.793571;-45.120503652039325
1739209794.7935884;-38.13080360867914
1739209794.7936058;-45.120503652039325
1739209794.7936232;-45.120503652039325
1739209794.7936406;-45.120503652039325
1739209794.793658;-38.13080360867914
1739209794.7936757;-31.141103565318915
1739209794.793693;-45.120503652039325
1739209794.7937105;-38.13080360867914
1739209794.7937279;-35.57807855764607
1739209794.7937453;-38.13080360867914
1739209794.7937627;-45.120503652039325
1739209794.79378;-38.13080360867914
1739209794.7937977;-35.57807855764607
1739209794.7938151;-26.991370085610747
1739209794.7938325;-45.120503652039325
1739209794.79385;-38.13080360867914
1739209794.7938673;-33.981070128970906
1739209794.7938848;-33.981070128970906
1739209794.7939022;-45.120503652039325
1739209794.7939198;-38.13080360867914
1739209794.7939372;-38.13080360867914
1739209794.7939546;-45.120503652039325
1739209794.793972;-45.120503652039325
1739209794.7939894;-38.13080360867914
1739209794.7940068;-45.120503652039325
1739209794.7940245;-45.120503652039325
1739209794.7940419;-33.981070128970906
1739209794.7940593;-45.120503652039325
1739209794.7940767;-45.120503652039325
1739209794.794094;-38.13080360867914
1739209794.7941115;-35.57807855764607
1739209794.794129;-38.13080360867914
1739209794.7941465;-45.120503652039325
1739209794.794164;-38.13080360867914
1739209794.7941813;-38.13080360867914
1739209794.7941988;-38.13080360867914
1739209794.7942162;-38.13080360867914
1739209794.7942336;-31.14110356531892
1739209794.794251;-33.981070128970906
1739209794.7942686;-38.13080360867914
1739209794.794286;-45.120503652039325
1739209794.7943034;-38.13080360867914
1739209794.7943208;-35.57807855764607
1739209794.7943382;-45.120503652039325
1739209794.7943556;-45.120503652039325
1739209794.794373;-27.267205301931607
1739209794.7943907;-30.49652367304973
1739209794.794408;-38.13080360867914
1739209794.7944255;-45.120503652039325
1739209794.794443;-38.13080360867914
1739209794.7944603;-45.120503652039325
1739209794.7944777;-45.120503652039325
1739209794.7944953;-45.120503652039325
1739209794.7945127;-45.120503652039325
1739209794.7945302;-38.13080360867914
1739209794.7945476;-38.13080360867914
1739209794.794565;-45.120503652039325
1739209794.7945824;-38.13080360867914
1739209794.7945998;-45.120503652039325
1739209794.7946174;-38.13080360867914
1739209794.7946348;-45.120503652039325
1739209794.7946522;-45.120503652039325
1739209794.7946696;-45.120503652039325
1739209794.794687;-45.120503652039325
1739209794.7947044;-35.57807855764607
1739209794.7947218;-38.13080360867914
1739209794.7947395;-38.13080360867914
1739209794.794757;-33.981070128970906
1739209794.7947743;-35.57807855764607
1739209794.7947917;-33.981070128970906
1739209794.794809;-38.13080360867914
1739209794.7948265;-45.120503652039325
1739209794.794844;-45.120503652039325
1739209794.7948616;-38.13080360867914
1739209794.794879;-45.120503652039325
1739209794.7948964;-38.13080360867914
1739209794.7949138;-35.57807855764607
1739209794.7949312;-33.981070128970906
1739209794.7949486;-38.13080360867914
1739209794.7949662;-45.120503652039325
1739209794.7949836;-38.13080360867914
1739209794.795001;-33.981070128970906
1739209794.7950184;-35.57807855764607
1739209794.7950358;-38.13080360867914
1739209794.7950532;-45.120503652039325
1739209794.7950706;-45.120503652039325
1739209794.7950883;-32.816014438256545
1739209794.7951057;-38.13080360867914
1739209794.795123;-45.120503652039325
1739209794.7951405;-38.13080360867914
1739209794.795158;-38.13080360867914
1739209794.7951753;-38.13080360867914
1739209794.7951927;-45.120503652039325
1739209794.7952104;-33.981070128970906
1739209794.7952278;-45.120503652039325
1739209794.7952452;-38.13080360867914
1739209794.7952626;-38.13080360867914
1739209794.79528;-33.981070128970906
1739209794.7952974;-33.981070128970906
1739209794.7953148;-45.120503652039325
1739209794.7953324;-45.120503652039325
1739209794.7953498;-38.13080360867914
1739209794.7953672;-45.120503652039325
1739209794.7953846;-45.120503652039325
1739209794.795402;-45.120503652039325
1739209794.7954195;-45.120503652039325
1739209794.795437;-35.57807855764607
1739209794.7954545;-38.13080360867914
1739209794.795472;-45.120503652039325
1739209794.7954893;-38.13080360867914
1739209794.7955067;-45.120503652039325
1739209794.7955241;-38.13080360867914
1739209794.7955415;-38.13080360867914
1739209794.7955592;-45.120503652039325
1739209794.7955766;-35.57807855764607
1739209794.795594;-38.13080360867914
1739209794.7956114;-45.120503652039325
1739209794.7956288;-45.120503652039325
1739209794.7956462;-38.13080360867914
1739209794.7956636;-45.120503652039325
1739209794.7956812;-31.141103565318915
1739209794.7956986;-32.816014438256545
1739209794.795716;-38.13080360867914
1739209794.7957335;-45.120503652039325
1739209794.7957509;-35.57807855764607
1739209794.7957683;-38.13080360867914
1739209794.795786;-45.120503652039325
1739209794.7958033;-38.13080360867914
1739209794.7958207;-38.13080360867914
1739209794.795838;-45.120503652039325
1739209794.7958555;-45.120503652039325
1739209794.795873;-45.120503652039325
1739209794.7958903;-38.13080360867914
1739209794.795908;-38.13080360867914
1739209794.7959254;-45.120503652039325
1739209794.7959428;-38.13080360867914
1739209794.7959602;-38.13080360867914
1739209794.7959776;-45.120503652039325
1739209794.795995;-45.120503652039325
1739209794.7960124;-33.981070128970906
1739209794.79603;-45.120503652039325
1739209794.7960474;-45.120503652039325
1739209794.7960649;-38.13080360867914
1739209794.7960823;-35.57807855764607
1739209794.7960997;-38.13080360867914
1739209794.796117;-38.13080360867914
1739209794.7961345;-45.120503652039325
1739209794.796152;-45.120503652039325
1739209794.7961695;-38.13080360867914
1739209794.796187;-35.57807855764607
1739209794.7962043;-38.13080360867914
1739209794.7962217;-38.13080360867914
1739209794.7962391;-38.13080360867914
1739209794.7962568;-38.13080360867914
1739209794.7962742;-30.49652367304973
1739209794.7962916;-38.13080360867914
1739209794.796309;-45.120503652039325
1739209794.7963264;-45.120503652039325
1739209794.7963438;-38.13080360867914
1739209794.7963612;-45.120503652039325
1739209794.7963789;-38.13080360867914
1739209794.7963963;-35.57807855764607
1739209794.7964137;-38.13080360867914
1739209794.796431;-45.120503652039325
1739209794.7964485;-45.120503652039325
1739209794.7964659;-33.981070128970906
1739209794.7964833;-35.57807855764607
1739209794.796501;-38.13080360867914
1739209794.7965183;-45.120503652039325
1739209794.7965357;-38.13080360867914
1739209794.7965531;-32.816014438256545
1739209794.7965705;-45.120503652039325
1739209794.796588;-38.13080360867914
1739209794.7966053;-35.57807855764607
1739209794.796623;-38.13080360867914
1739209794.7966404;-45.120503652039325
1739209794.7966578;-45.120503652039325
1739209794.7966752;-38.13080360867914
1739209794.7966926;-45.120503652039325
1739209794.79671;-45.120503652039325
1739209794.7967277;-38.13080360867914
1739209794.796745;-45.120503652039325
1739209794.7967625;-38.13080360867914
1739209794.7967799;-38.13080360867914
1739209794.7967973;-45.120503652039325
1739209794.7968147;-33.981070128970906
1739209794.796832;-45.120503652039325
1739209794.7968497;-45.120503652039325
1739209794.7968671;-45.120503652039325
1739209794.7968845;-33.981070128970906
1739209794.796902;-38.13080360867914
1739209794.7969193;-45.120503652039325
1739209794.7969368;-38.13080360867914
1739209794.7969542;-38.13080360867914
1739209794.7969718;-45.120503652039325
1739209794.7969892;-38.13080360867914
1739209794.7970066;-35.57807855764607
1739209794.797024;-38.13080360867914
1739209794.7970414;-45.120503652039325
1739209794.7970588;-33.981070128970906
1739209794.7970762;-35.57807855764607
1739209794.7970939;-38.13080360867914
1739209794.7971113;-45.120503652039325
1739209794.7971287;-38.13080360867914
1739209794.797146;-38.13080360867914
1739209794.7971635;-33.981070128970906
1739209794.797181;-45.120503652039325
1739209794.7971985;-45.120503652039325
1739209794.797216;-45.120503652039325
1739209794.7972333;-30.49652367304973
1739209794.7972507;-32.816014438256545
1739209794.7972682;-45.120503652039325
1739209794.7972856;-38.13080360867914
1739209794.797303;-38.13080360867914
1739209794.7973206;-35.57807855764607
1739209794.797338;-45.120503652039325
1739209794.7973554;-45.120503652039325
1739209794.7973728;-45.120503652039325
1739209794.7973902;-45.120503652039325
1739209794.7974076;-33.981070128970906
1739209794.797425;-38.13080360867914
1739209794.7974427;-45.120503652039325
1739209794.79746;-38.13080360867914
1739209794.7974775;-33.981070128970906
1739209794.797495;-45.120503652039325
1739209794.7975123;-31.141103565318915
1739209794.7975297;-33.981070128970906
1739209794.7975473;-45.120503652039325
1739209794.7975647;-38.13080360867914
1739209794.7975821;-38.13080360867914
1739209794.7975996;-45.120503652039325
1739209794.797617;-45.120503652039325
1739209794.7976344;-45.120503652039325
1739209794.7976518;-38.13080360867914
1739209794.7976694;-38.13080360867914
1739209794.7976868;-38.13080360867914
1739209794.7977042;-35.57807855764607
1739209794.7977216;-38.13080360867914
1739209794.797739;-38.13080360867914
1739209794.7977564;-45.120503652039325
1739209794.7977738;-45.120503652039325
1739209794.7977915;-45.120503652039325
1739209794.797809;-38.13080360867914
1739209794.7978263;-38.13080360867914
1739209794.7978437;-38.13080360867914
1739209794.797861;-33.981070128970906
1739209794.7978785;-38.13080360867914
1739209794.797896;-38.13080360867914
1739209794.7979136;-45.120503652039325
1739209794.797931;-35.57807855764607
1739209794.7979484;-31.141103565318893
1739209794.7979658;-38.13080360867914
1739209794.7979832;-45.120503652039325
1739209794.7980006;-33.981070128970906
1739209794.7980182;-35.57807855764607
1739209794.7980356;-38.13080360867914
1739209794.798053;-45.120503652039325
1739209794.7980704;-45.120503652039325
1739209794.7980878;-35.57807855764607
1739209794.7981052;-38.13080360867914
1739209794.7981226;-45.120503652039325
1739209794.7981403;-38.13080360867914
1739209794.7981577;-35.57807855764607
1739209794.798175;-45.120503652039325
1739209794.7981925;-45.120503652039325
1739209794.79821;-45.120503652039325
1739209794.7982273;-45.120503652039325
1739209794.7982447;-38.13080360867914
1739209794.7982624;-38.13080360867914
1739209794.7982798;-45.120503652039325
1739209794.7982972;-38.13080360867914
1739209794.7983146;-38.13080360867914
1739209794.798332;-45.120503652039325
1739209794.7983494;-38.13080360867914
1739209794.7983668;-35.57807855764607
1739209794.7983844;-45.120503652039325
1739209794.7984018;-45.120503652039325
1739209794.7984192;-38.13080360867914
1739209794.7984366;-38.13080360867914
1739209794.798454;-45.120503652039325
1739209794.7984715;-45.120503652039325
1739209794.798489;-38.13080360867914
1739209794.7985065;-45.120503652039325
