CAN Message; 0x1d3:000079380c19ad3c
1739209673.8282301;-45.120503652039325
1739209673.8282325;-33.981070128970906
1739209673.828235;-45.120503652039325
1739209673.8282373;-45.120503652039325
1739209673.8282397;-45.120503652039325
1739209673.828242;-35.57807855764607
1739209673.8282444;-35.57807855764607
1739209673.8282468;-45.120503652039325
1739209673.8282492;-45.120503652039325
1739209673.8282518;-38.13080360867914
1739209673.8282542;-35.57807855764607
1739209673.8282566;-38.13080360867914
1739209673.828259;-38.13080360867914
1739209673.8282614;-45.120503652039325
1739209673.8282638;-45.120503652039325
1739209673.8282661;-38.13080360867914
1739209673.8282685;-38.13080360867914
1739209673.828271;-45.120503652039325
1739209673.8282735;-45.120503652039325
1739209673.828276;-38.13080360867914
1739209673.8282783;-38.13080360867914
1739209673.8282807;-32.816014438256545
1739209673.828283;-38.13080360867914
1739209673.8282855;-38.13080360867914
1739209673.8282878;-38.13080360867914
1739209673.8282902;-38.13080360867914
1739209673.8282926;-45.120503652039325
1739209673.8282952;-45.120503652039325
1739209673.8282976;-45.120503652039325
1739209673.8283;-45.120503652039325
1739209673.8283024;-45.120503652039325
1739209673.8283048;-45.120503652039325
1739209673.8283072;-33.981070128970906
1739209673.8283095;-45.120503652039325
1739209673.828312;-45.120503652039325
1739209673.8283143;-45.120503652039325
1739209673.828317;-45.120503652039325
1739209673.8283193;-38.13080360867914
1739209673.8283217;-45.120503652039325
1739209673.828324;-38.13080360867914
1739209673.8283265;-38.13080360867914
1739209673.8283288;-35.57807855764607
1739209673.8283312;-35.57807855764607
1739209673.8283336;-38.13080360867914
1739209673.828336;-35.57807855764607
1739209673.8283384;-45.120503652039325
1739209673.828341;-32.816014438256545
1739209673.8283434;-45.120503652039325
1739209673.8283458;-45.120503652039325
1739209673.8283482;-45.120503652039325
1739209673.8283505;-45.120503652039325
1739209673.828353;-45.120503652039325
1739209673.8283553;-33.981070128970906
1739209673.8283577;-33.981070128970906
1739209673.82836;-45.120503652039325
1739209673.8283627;-33.981070128970906
1739209673.828365;-38.13080360867914
1739209673.8283675;-33.981070128970906
1739209673.8283699;-38.13080360867914
1739209673.8283722;-45.120503652039325
1739209673.8283746;-38.13080360867914
1739209673.828377;-38.13080360867914
1739209673.8283794;-28.992665084841942
1739209673.8283818;-38.13080360867914
1739209673.8283844;-35.57807855764607
1739209673.8283868;-45.120503652039325
1739209673.8283892;-45.120503652039325
1739209673.8283916;-45.120503652039325
1739209673.828394;-38.13080360867914
1739209673.8283963;-33.981070128970906
1739209673.8283987;-32.81601443825658
1739209673.828401;-38.13080360867914
1739209673.8284035;-45.120503652039325
1739209673.828406;-38.13080360867914
1739209673.8284085;-38.13080360867914
1739209673.8284109;-38.13080360867914
1739209673.8284132;-35.57807855764607
1739209673.8284156;-38.13080360867914
1739209673.828418;-28.992665084841942
1739209673.8284204;-38.13080360867914
1739209673.8284228;-45.120503652039325
1739209673.8284252;-45.120503652039325
1739209673.8284278;-38.13080360867914
1739209673.8284302;-38.13080360867914
1739209673.8284326;-45.120503652039325
1739209673.828435;-45.120503652039325
1739209673.8284373;-38.13080360867914
1739209673.8284397;-38.13080360867914
1739209673.828442;-45.120503652039325
1739209673.8284445;-33.981070128970906
1739209673.8284469;-38.13080360867914
1739209673.8284495;-45.120503652039325
1739209673.8284519;-45.120503652039325
1739209673.8284543;-38.13080360867914
1739209673.8284566;-33.981070128970906
1739209673.828459;-33.981070128970906
1739209673.8284614;-45.120503652039325
1739209673.8284638;-45.120503652039325
1739209673.8284662;-33.981070128970906
1739209673.8284686;-38.13080360867914
1739209673.8284712;-45.120503652039325
1739209673.8284736;-45.120503652039325
1739209673.828476;-45.120503652039325
1739209673.8284783;-38.13080360867914
1739209673.8284807;-45.120503652039325
1739209673.828483;-45.120503652039325
1739209673.8284855;-38.13080360867914
1739209673.8284879;-38.13080360867914
1739209673.8284903;-45.120503652039325
1739209673.8284929;-45.120503652039325
1739209673.8284953;-38.13080360867914
1739209673.8284976;-38.13080360867914
1739209673.8285;-45.120503652039325
1739209673.8285024;-38.13080360867914
1739209673.8285048;-45.120503652039325
1739209673.8285072;-45.120503652039325
1739209673.8285096;-38.13080360867914
1739209673.828512;-45.120503652039325
1739209673.8285146;-33.981070128970906
1739209673.828517;-31.141103565318915
1739209673.8285193;-45.120503652039325
1739209673.8285217;-45.120503652039325
1739209673.828524;-38.13080360867914
1739209673.8285265;-31.141103565318915
1739209673.828529;-38.13080360867914
1739209673.8285313;-38.13080360867914
1739209673.8285336;-38.13080360867914
1739209673.8285363;-30.49652367304973
1739209673.8285387;-45.120503652039325
1739209673.828541;-45.120503652039325
1739209673.8285434;-45.120503652039325
1739209673.8285458;-45.120503652039325
1739209673.8285482;-45.120503652039325
1739209673.8285506;-45.120503652039325
1739209673.828553;-38.13080360867914
1739209673.8285553;-33.981070128970906
1739209673.828558;-38.13080360867914
1739209673.8285604;-38.13080360867914
1739209673.8285627;-45.120503652039325
1739209673.8285651;-38.13080360867914
1739209673.8285675;-38.13080360867914
1739209673.82857;-45.120503652039325
1739209673.8285723;-45.120503652039325
1739209673.8285747;-38.13080360867914
1739209673.828577;-38.13080360867914
1739209673.8285797;-45.120503652039325
1739209673.828582;-38.13080360867914
1739209673.8285844;-45.120503652039325
1739209673.8285868;-45.120503652039325
1739209673.8285892;-45.120503652039325
1739209673.8285916;-45.120503652039325
1739209673.828594;-33.981070128970906
1739209673.8285964;-32.816014438256545
1739209673.8285987;-38.13080360867914
1739209673.8286014;-45.120503652039325
1739209673.8286037;-38.13080360867914
1739209673.8286061;-35.57807855764607
1739209673.8286085;-38.13080360867914
1739209673.828611;-45.120503652039325
1739209673.8286133;-38.13080360867914
1739209673.8286157;-35.57807855764607
1739209673.828618;-45.120503652039325
1739209673.8286204;-45.120503652039325
1739209673.828623;-38.13080360867914
1739209673.8286254;-35.57807855764607
1739209673.8286278;-38.13080360867914
1739209673.8286302;-38.13080360867914
1739209673.8286326;-38.13080360867914
1739209673.828635;-38.13080360867914
1739209673.8286374;-45.120503652039325
1739209673.8286397;-45.120503652039325
1739209673.8286421;-45.120503652039325
1739209673.8286448;-45.120503652039325
1739209673.8286471;-45.120503652039325
1739209673.8286495;-45.120503652039325
1739209673.828652;-33.981070128970906
1739209673.8286543;-45.120503652039325
1739209673.8286567;-38.13080360867914
1739209673.828659;-38.13080360867914
1739209673.8286614;-38.13080360867914
1739209673.8286638;-38.13080360867914
1739209673.8286664;-38.13080360867914
1739209673.8286688;-38.13080360867914
1739209673.8286712;-38.13080360867914
1739209673.8286736;-45.120503652039325
1739209673.828676;-45.120503652039325
1739209673.8286784;-35.57807855764607
1739209673.8286808;-45.120503652039325
1739209673.8286831;-45.120503652039325
1739209673.8286855;-38.13080360867914
1739209673.828688;-38.13080360867914
1739209673.8286905;-45.120503652039325
1739209673.828693;-45.120503652039325
1739209673.8286953;-38.13080360867914
1739209673.8286977;-38.13080360867914
1739209673.8287;-35.57807855764607
1739209673.8287024;-45.120503652039325
1739209673.8287048;-31.141103565318893
1739209673.8287072;-29.438486411369333
1739209673.8287096;-38.13080360867914
1739209673.8287122;-32.816014438256545
1739209673.8287146;-38.13080360867914
1739209673.828717;-38.13080360867914
1739209673.8287194;-45.120503652039325
1739209673.8287218;-38.13080360867914
1739209673.8287241;-45.120503652039325
1739209673.8287265;-38.13080360867914
1739209673.828729;-33.981070128970906
1739209673.8287313;-38.13080360867914
1739209673.828734;-38.13080360867914
1739209673.8287363;-45.120503652039325
1739209673.8287387;-35.57807855764607
1739209673.828741;-45.120503652039325
1739209673.8287435;-38.13080360867914
1739209673.8287458;-38.13080360867914
1739209673.8287482;-45.120503652039325
1739209673.8287506;-38.13080360867914
1739209673.828753;-38.13080360867914
1739209673.8287556;-45.120503652039325
1739209673.828758;-45.120503652039325
1739209673.8287604;-45.120503652039325
1739209673.8287628;-45.120503652039325
1739209673.8287652;-30.49652367304973
1739209673.8287675;-38.13080360867914
1739209673.82877;-38.13080360867914
1739209673.8287723;-38.13080360867914
1739209673.8287747;-38.13080360867914
1739209673.8287773;-38.13080360867914
1739209673.8287797;-45.120503652039325
1739209673.828782;-45.120503652039325
1739209673.8287845;-45.120503652039325
1739209673.8287868;-38.13080360867914
1739209673.8287892;-45.120503652039325
1739209673.8287916;-45.120503652039325
1739209673.828794;-38.13080360867914
1739209673.8287964;-33.981070128970906
1739209673.828799;-45.120503652039325
1739209673.8288014;-33.981070128970906
1739209673.8288038;-31.141103565318893
1739209673.8288062;-45.120503652039325
1739209673.8288085;-45.120503652039325
1739209673.828811;-38.13080360867914
1739209673.8288133;-33.981070128970906
1739209673.8288157;-45.120503652039325
1739209673.828818;-45.120503652039325
1739209673.8288207;-38.13080360867914
1739209673.828823;-45.120503652039325
1739209673.8288255;-35.57807855764607
1739209673.8288279;-32.816014438256545
1739209673.8288302;-45.120503652039325
1739209673.8288326;-45.120503652039325
1739209673.828835;-32.816014438256545
1739209673.8288374;-38.13080360867914
1739209673.8288398;-38.13080360867914
1739209673.8288424;-38.13080360867914
1739209673.8288448;-38.13080360867914
1739209673.8288472;-35.57807855764607
1739209673.8288496;-38.13080360867914
1739209673.828852;-45.120503652039325
1739209673.8288543;-33.981070128970906
1739209673.8288567;-45.120503652039325
1739209673.828859;-45.120503652039325
1739209673.8288615;-45.120503652039325
1739209673.828864;-38.13080360867914
1739209673.8288665;-35.57807855764607
1739209673.8288689;-45.120503652039325
1739209673.8288713;-45.120503652039325
1739209673.8288736;-45.120503652039325
1739209673.828876;-45.120503652039325
1739209673.8288784;-33.981070128970906
1739209673.8288808;-33.981070128970906
1739209673.8288832;-33.981070128970906
1739209673.8288858;-45.120503652039325
1739209673.8288882;-38.13080360867914
1739209673.8288906;-45.120503652039325
1739209673.828893;-38.13080360867914
1739209673.8288953;-45.120503652039325
1739209673.8288977;-38.13080360867914
1739209673.8289;-38.13080360867914
1739209673.8289025;-33.981070128970906
1739209673.8289049;-45.120503652039325
1739209673.8289075;-45.120503652039325
1739209673.8289099;-45.120503652039325
1739209673.8289123;-38.13080360867914
1739209673.8289146;-38.13080360867914
1739209673.828917;-38.13080360867914
1739209673.8289194;-33.981070128970906
1739209673.8289218;-33.981070128970906
1739209673.8289242;-45.120503652039325
1739209673.8289266;-38.13080360867914
1739209673.8289292;-45.120503652039325
1739209673.8289316;-45.120503652039325
1739209673.828934;-35.57807855764607
1739209673.8289363;-38.13080360867914
1739209673.8289387;-45.120503652039325
1739209673.828941;-31.141103565318915
1739209673.8289435;-38.13080360867914
1739209673.8289459;-38.13080360867914
1739209673.8289483;-35.57807855764607
1739209673.828951;-38.13080360867914
1739209673.8289533;-45.120503652039325
1739209673.8289557;-45.120503652039325
1739209673.828958;-45.120503652039325
1739209673.8289604;-38.13080360867914
1739209673.8289628;-45.120503652039325
1739209673.8289652;-45.120503652039325
1739209673.8289676;-38.13080360867914
1739209673.82897;-38.13080360867914
1739209673.8289726;-45.120503652039325
1739209673.828975;-35.57807855764607
1739209673.8289773;-38.13080360867914
1739209673.8289797;-45.120503652039325
1739209673.828982;-45.120503652039325
1739209673.8289845;-35.57807855764607
1739209673.828987;-38.13080360867914
1739209673.8289893;-45.120503652039325
1739209673.8289917;-45.120503652039325
1739209673.8289943;-33.981070128970906
1739209673.8289967;-38.13080360867914
1739209673.828999;-31.141103565318915
1739209673.8290014;-38.13080360867914
1739209673.8290038;-45.120503652039325
1739209673.8290062;-38.13080360867914
1739209673.8290086;-35.57807855764607
1739209673.829011;-38.13080360867914
1739209673.8290133;-45.120503652039325
1739209673.829016;-45.120503652039325
1739209673.8290184;-35.57807855764607
1739209673.8290207;-38.13080360867914
1739209673.8290231;-45.120503652039325
1739209673.8290255;-45.120503652039325
1739209673.829028;-38.13080360867914
1739209673.8290303;-38.13080360867914
1739209673.8290327;-38.13080360867914
1739209673.829035;-45.120503652039325
1739209673.8290374;-25.826314394896357
1739209673.82904;-31.141103565318893
1739209673.8290424;-33.981070128970906
1739209673.8290448;-38.13080360867914
1739209673.8290472;-38.13080360867914
1739209673.8290496;-35.57807855764607
1739209673.829052;-38.13080360867914
1739209673.8290544;-45.120503652039325
1739209673.8290567;-45.120503652039325
1739209673.8290591;-45.120503652039325
1739209673.8290617;-35.57807855764607
1739209673.8290641;-38.13080360867914
1739209673.8290665;-35.57807855764607
1739209673.829069;-38.13080360867914
1739209673.8290713;-45.120503652039325
1739209673.8290737;-38.13080360867914
1739209673.829076;-30.49652367304976
1739209673.8290784;-38.13080360867914
1739209673.8290808;-38.13080360867914
1739209673.8290834;-45.120503652039325
1739209673.8290858;-38.13080360867914
1739209673.8290882;-38.13080360867914
1739209673.8290906;-33.981070128970906
1739209673.829093;-45.120503652039325
1739209673.8290954;-31.141103565318915
1739209673.8290977;-38.13080360867914
1739209673.8291001;-38.13080360867914
1739209673.8291025;-35.57807855764607
1739209673.8291051;-38.13080360867914
1739209673.8291075;-45.120503652039325
1739209673.82911;-33.981070128970906
1739209673.8291123;-35.57807855764607
1739209673.8291147;-38.13080360867914
1739209673.829117;-45.120503652039325
1739209673.8291194;-33.981070128970906
1739209673.8291218;-45.120503652039325
1739209673.8291242;-38.13080360867914
1739209673.8291268;-38.13080360867914
1739209673.8291292;-45.120503652039325
1739209673.8291316;-38.13080360867914
1739209673.829134;-45.120503652039325
1739209673.8291364;-38.13080360867914
1739209673.8291388;-38.13080360867914
1739209673.8291411;-38.13080360867914
1739209673.8291435;-38.13080360867914
1739209673.829146;-38.13080360867914
1739209673.8291485;-35.57807855764607
1739209673.829151;-45.120503652039325
1739209673.8291533;-38.13080360867914
1739209673.8291557;-45.120503652039325
1739209673.829158;-45.120503652039325
1739209673.8291605;-38.13080360867914
1739209673.8291628;-38.13080360867914
1739209673.8291652;-45.120503652039325
1739209673.8291676;-45.120503652039325
1739209673.8291702;-45.120503652039325
1739209673.8291726;-45.120503652039325
1739209673.829175;-38.13080360867914
1739209673.8291774;-38.13080360867914
1739209673.8291798;-45.120503652039325
1739209673.8291821;-33.981070128970906
1739209673.8291845;-35.57807855764607
1739209673.829187;-35.57807855764607
1739209673.8291893;-38.13080360867914
1739209673.829192;-45.120503652039325
1739209673.8291943;-35.57807855764607
1739209673.8291967;-38.13080360867914
1739209673.829199;-45.120503652039325
1739209673.8292015;-45.120503652039325
1739209673.8292017;-45.120503652039325
1739209673.829202;-45.120503652039325
1739209673.8292022;-45.120503652039325
1739209673.8292024;-35.57807855764607
1739209673.8292027;-38.13080360867914
1739209673.829203;-38.13080360867914
1739209673.829203;-35.57807855764607
1739209673.8292031;-32.816014438256545
1739209673.8292034;-38.13080360867914
1739209673.8292036;-38.13080360867914
1739209673.8292038;-38.13080360867914
1739209673.829204;-38.13080360867914
1739209673.8292043;-30.49652367304973
1739209673.8292046;-38.13080360867914
1739209673.8292048;-45.120503652039325
1739209673.829205;-38.13080360867914
1739209673.8292053;-32.816014438256545
1739209673.8292055;-38.13080360867914
1739209673.8292058;-45.120503652039325
1739209673.8292058;-45.120503652039325
1739209673.829206;-45.120503652039325
1739209673.8292062;-45.120503652039325
1739209673.8292065;-38.13080360867914
1739209673.8292067;-38.13080360867914
1739209673.829207;-38.13080360867914
1739209673.8292072;-45.120503652039325
1739209673.8292074;-38.13080360867914
1739209673.8292077;-38.13080360867914
1739209673.829208;-45.120503652039325
1739209673.8292081;-45.120503652039325
1739209673.8292084;-38.13080360867914
1739209673.8292086;-45.120503652039325
1739209673.8292086;-38.13080360867914
1739209673.8292089;-38.13080360867914
1739209673.829209;-35.57807855764607
1739209673.8292093;-45.120503652039325
1739209673.8292096;-31.141103565318915
1739209673.8292098;-33.981070128970906
1739209673.82921;-45.120503652039325
1739209673.8292103;-45.120503652039325
1739209673.8292105;-45.120503652039325
1739209673.8292108;-38.13080360867914
1739209673.829211;-45.120503652039325
1739209673.8292112;-45.120503652039325
1739209673.8292115;-35.57807855764607
1739209673.8292115;-38.13080360867914
1739209673.8292117;-38.13080360867914
1739209673.829212;-38.13080360867914
1739209673.8292122;-38.13080360867914
1739209673.8292124;-38.13080360867914
1739209673.8292127;-45.120503652039325
1739209673.829213;-45.120503652039325
1739209673.8292131;-33.981070128970906
1739209673.8292134;-32.816014438256545
1739209673.8292136;-45.120503652039325
1739209673.8292139;-38.13080360867914
1739209673.829214;-45.120503652039325
1739209673.8292143;-45.120503652039325
1739209673.8292143;-45.120503652039325
1739209673.8292146;-38.13080360867914
1739209673.8292148;-38.13080360867914
1739209673.829215;-31.141103565318915
1739209673.8292153;-38.13080360867914
1739209673.8292155;-45.120503652039325
1739209673.8292158;-38.13080360867914
1739209673.829216;-45.120503652039325
1739209673.8292162;-45.120503652039325
1739209673.8292165;-38.13080360867914
1739209673.8292167;-38.13080360867914
1739209673.829217;-33.981070128970906
1739209673.8292172;-38.13080360867914
1739209673.8292172;-45.120503652039325
1739209673.8292174;-38.13080360867914
1739209673.8292177;-38.13080360867914
1739209673.829218;-45.120503652039325
1739209673.8292181;-45.120503652039325
1739209673.8292184;-38.13080360867914
1739209673.8292186;-38.13080360867914
1739209673.8292189;-45.120503652039325
1739209673.829219;-38.13080360867914
1739209673.8292193;-38.13080360867914
1739209673.8292196;-38.13080360867914
1739209673.8292198;-38.13080360867914
1739209673.82922;-38.13080360867914
1739209673.82922;-38.13080360867914
1739209673.8292203;-45.120503652039325
1739209673.8292205;-45.120503652039325
1739209673.8292208;-38.13080360867914
1739209673.829221;-32.816014438256545
1739209673.8292212;-38.13080360867914
1739209673.8292215;-45.120503652039325
1739209673.8292217;-38.13080360867914
1739209673.829222;-35.57807855764607
1739209673.8292222;-38.13080360867914
1739209673.8292224;-45.120503652039325
1739209673.8292227;-38.13080360867914
1739209673.829223;-38.13080360867914
1739209673.829223;-45.120503652039325
1739209673.8292232;-45.120503652039325
1739209673.8292234;-45.120503652039325
1739209673.8292236;-38.13080360867914
1739209673.8292239;-28.992665084841942
1739209673.829224;-45.120503652039325
1739209673.8292243;-38.13080360867914
1739209673.8292246;-38.13080360867914
1739209673.8292248;-38.13080360867914
1739209673.829225;-45.120503652039325
1739209673.8292253;-45.120503652039325
1739209673.8292255;-45.120503652039325
1739209673.8292258;-38.13080360867914
1739209673.8292258;-38.13080360867914
1739209673.829226;-38.13080360867914
1739209673.8292263;-45.120503652039325
1739209673.8292265;-38.13080360867914
1739209673.8292267;-35.57807855764607
1739209673.829227;-45.120503652039325
1739209673.8292272;-45.120503652039325
1739209673.8292274;-28.992665084841942
1739209673.8292277;-38.13080360867914
1739209673.829228;-45.120503652039325
1739209673.8292282;-45.120503652039325
1739209673.8292284;-38.13080360867914
1739209673.8292286;-38.13080360867914
1739209673.8292286;-38.13080360867914
1739209673.8292289;-45.120503652039325
1739209673.829229;-45.120503652039325
1739209673.8292294;-38.13080360867914
1739209673.8292296;-38.13080360867914
1739209673.8292298;-45.120503652039325
1739209673.82923;-38.13080360867914
1739209673.8292303;-38.13080360867914
1739209673.8292305;-38.13080360867914
1739209673.8292308;-35.57807855764607
1739209673.829231;-35.57807855764607
1739209673.8292313;-38.13080360867914
1739209673.8292315;-38.13080360867914
1739209673.8292315;-35.57807855764607
1739209673.8292317;-38.13080360867914
1739209673.829232;-45.120503652039325
1739209673.8292322;-33.981070128970906
1739209673.8292325;-38.13080360867914
1739209673.8292327;-38.13080360867914
1739209673.829233;-38.13080360867914
1739209673.8292332;-38.13080360867914
1739209673.8292334;-45.120503652039325
1739209673.8292336;-38.13080360867914
1739209673.829234;-38.13080360867914
1739209673.8292341;-45.120503652039325
1739209673.8292344;-38.13080360867914
1739209673.8292344;-38.13080360867914
1739209673.8292346;-38.13080360867914
1739209673.8292348;-38.13080360867914
1739209673.829235;-38.13080360867914
1739209673.8292353;-45.120503652039325
1739209673.8292356;-38.13080360867914
1739209673.8292358;-45.120503652039325
1739209673.829236;-45.120503652039325
1739209673.8292363;-30.49652367304973
1739209673.8292365;-33.981070128970906
1739209673.8292367;-45.120503652039325
1739209673.829237;-38.13080360867914
1739209673.8292372;-38.13080360867914
1739209673.8292372;-45.120503652039325
1739209673.8292375;-45.120503652039325
1739209673.8292377;-33.981070128970906
1739209673.829238;-45.120503652039325
1739209673.8292382;-38.13080360867914
1739209673.8292384;-38.13080360867914
1739209673.8292387;-45.120503652039325
1739209673.829239;-45.120503652039325
1739209673.8292391;-33.981070128970906
1739209673.8292394;-38.13080360867914
1739209673.8292396;-45.120503652039325
1739209673.8292398;-35.57807855764607
1739209673.8292398;-38.13080360867914
1739209673.82924;-45.120503652039325
1739209673.8292403;-38.13080360867914
1739209673.8292406;-38.13080360867914
1739209673.8292408;-45.120503652039325
1739209673.829241;-45.120503652039325
1739209673.8292413;-45.120503652039325
1739209673.8292415;-38.13080360867914
1739209673.8292418;-45.120503652039325
1739209673.829242;-38.13080360867914
1739209673.8292422;-35.57807855764607
1739209673.8292425;-45.120503652039325
1739209673.8292427;-45.120503652039325
1739209673.8292427;-38.13080360867914
1739209673.829243;-35.57807855764607
1739209673.8292432;-38.13080360867914
1739209673.8292434;-38.13080360867914
1739209673.8292437;-38.13080360867914
1739209673.829244;-38.13080360867914
1739209673.8292441;-38.13080360867914
1739209673.8292444;-45.120503652039325
1739209673.8292446;-35.57807855764607
1739209673.8292449;-38.13080360867914
1739209673.829245;-45.120503652039325
1739209673.8292453;-38.13080360867914
1739209673.8292456;-38.13080360867914
1739209673.8292456;-38.13080360867914
1739209673.8292458;-38.13080360867914
1739209673.829246;-38.13080360867914
1739209673.8292463;-38.13080360867914
1739209673.8292465;-38.13080360867914
1739209673.8292468;-38.13080360867914
1739209673.829247;-33.981070128970906
1739209673.8292472;-38.13080360867914
1739209673.8292475;-35.57807855764607
1739209673.8292477;-45.120503652039325
1739209673.829248;-45.120503652039325
1739209673.8292482;-35.57807855764607
1739209673.8292484;-35.57807855764607
1739209673.8292484;-38.13080360867914
1739209673.8292487;-38.13080360867914
1739209673.829249;-33.981070128970906
1739209673.8292491;-38.13080360867914
1739209673.8292494;-38.13080360867914
1739209673.8292496;-38.13080360867914
1739209673.8292499;-38.13080360867914
1739209673.82925;-32.816014438256545
1739209673.8292503;-45.120503652039325
1739209673.8292506;-38.13080360867914
1739209673.8292508;-38.13080360867914
1739209673.829251;-35.57807855764607
1739209673.8292513;-38.13080360867914
1739209673.8292513;-45.120503652039325
1739209673.8292515;-38.13080360867914
1739209673.8292518;-38.13080360867914
1739209673.829252;-38.13080360867914
1739209673.8292522;-45.120503652039325
1739209673.8292525;-38.13080360867914
1739209673.8292527;-32.816014438256545
1739209673.829253;-38.13080360867914
1739209673.8292532;-45.120503652039325
1739209673.8292534;-45.120503652039325
1739209673.8292537;-38.13080360867914
1739209673.829254;-45.120503652039325
1739209673.8292542;-45.120503652039325
1739209673.8292542;-45.120503652039325
1739209673.8292544;-45.120503652039325
1739209673.8292546;-45.120503652039325
1739209673.8292549;-38.13080360867914
1739209673.829255;-38.13080360867914
1739209673.8292553;-45.120503652039325
1739209673.8292556;-38.13080360867914
1739209673.8292558;-33.981070128970906
1739209673.829256;-33.981070128970906
1739209673.8292563;-35.57807855764607
1739209673.8292565;-38.13080360867914
1739209673.8292568;-38.13080360867914
1739209673.829257;-45.120503652039325
1739209673.829257;-35.57807855764607
1739209673.8292572;-45.120503652039325
1739209673.8292575;-38.13080360867914
1739209673.8292577;-28.992665084841942
1739209673.829258;-35.57807855764607
1739209673.8292582;-38.13080360867914
1739209673.8292584;-38.13080360867914
1739209673.8292587;-38.13080360867914
1739209673.829259;-38.13080360867914
1739209673.8292592;-45.120503652039325
1739209673.8292594;-38.13080360867914
1739209673.8292596;-27.877744956031414
1739209673.8292599;-45.120503652039325
1739209673.8292599;-45.120503652039325
1739209673.82926;-45.120503652039325
1739209673.8292603;-31.141103565318915
1739209673.8292606;-32.816014438256545
1739209673.8292608;-45.120503652039325
1739209673.829261;-45.120503652039325
1739209673.8292613;-31.141103565318915
1739209673.8292615;-38.13080360867914
1739209673.8292618;-38.13080360867914
1739209673.829262;-38.13080360867914
1739209673.8292623;-38.13080360867914
1739209673.8292625;-45.120503652039325
1739209673.8292627;-38.13080360867914
1739209673.8292627;-38.13080360867914
1739209673.829263;-31.14110356531892
1739209673.8292632;-45.120503652039325
1739209673.8292634;-38.13080360867914
1739209673.8292637;-38.13080360867914
1739209673.829264;-38.13080360867914
1739209673.8292642;-45.120503652039325
1739209673.8292644;-45.120503652039325
1739209673.8292646;-45.120503652039325
1739209673.8292649;-31.141103565318915
1739209673.829265;-45.120503652039325
1739209673.8292654;-45.120503652039325
1739209673.8292656;-38.13080360867914
1739209673.8292656;-38.13080360867914
1739209673.8292658;-45.120503652039325
1739209673.829266;-38.13080360867914
1739209673.8292663;-38.13080360867914
1739209673.8292665;-38.13080360867914
1739209673.8292668;-45.120503652039325
1739209673.829267;-38.13080360867914
1739209673.8292673;-35.57807855764607
1739209673.8292675;-38.13080360867914
1739209673.8292677;-45.120503652039325
1739209673.829268;-38.13080360867914
1739209673.8292682;-45.120503652039325
1739209673.8292685;-38.13080360867914
1739209673.8292685;-45.120503652039325
1739209673.8292687;-45.120503652039325
1739209673.829269;-45.120503652039325
1739209673.8292692;-45.120503652039325
1739209673.8292694;-45.120503652039325
1739209673.8292696;-45.120503652039325
1739209673.82927;-45.120503652039325
1739209673.8292701;-31.141103565318915
1739209673.8292704;-38.13080360867914
1739209673.8292706;-45.120503652039325
1739209673.8292708;-38.13080360867914
1739209673.829271;-38.13080360867914
1739209673.8292713;-38.13080360867914
1739209673.8292713;-45.120503652039325
1739209673.8292716;-45.120503652039325
1739209673.8292718;-38.13080360867914
1739209673.829272;-45.120503652039325
1739209673.8292723;-45.120503652039325
1739209673.8292725;-45.120503652039325
1739209673.8292727;-45.120503652039325
1739209673.829273;-38.13080360867914
1739209673.8292732;-38.13080360867914
1739209673.8292735;-45.120503652039325
1739209673.8292737;-28.992665084841942
1739209673.829274;-31.141103565318893
1739209673.8292742;-45.120503652039325
1739209673.8292742;-45.120503652039325
1739209673.8292744;-33.981070128970906
1739209673.8292747;-38.13080360867914
1739209673.829275;-38.13080360867914
1739209673.8292751;-45.120503652039325
1739209673.8292754;-45.120503652039325
1739209673.8292756;-45.120503652039325
1739209673.8292758;-38.13080360867914
1739209673.829276;-45.120503652039325
1739209673.8292763;-38.13080360867914
1739209673.8292766;-35.57807855764607
1739209673.8292768;-38.13080360867914
1739209673.829277;-38.13080360867914
1739209673.829277;-38.13080360867914
1739209673.8292773;-38.13080360867914
1739209673.8292775;-38.13080360867914
1739209673.8292778;-38.13080360867914
1739209673.829278;-45.120503652039325
1739209673.8292782;-38.13080360867914
1739209673.8292785;-38.13080360867914
1739209673.8292787;-38.13080360867914
1739209673.829279;-35.57807855764607
1739209673.8292792;-38.13080360867914
1739209673.8292794;-45.120503652039325
1739209673.8292797;-45.120503652039325
1739209673.82928;-45.120503652039325
1739209673.82928;-45.120503652039325
1739209673.8292801;-45.120503652039325
1739209673.8292804;-45.120503652039325
1739209673.8292806;-45.120503652039325
1739209673.8292809;-45.120503652039325
1739209673.829281;-38.13080360867914
1739209673.8292813;-38.13080360867914
1739209673.8292816;-45.120503652039325
1739209673.8292818;-38.13080360867914
1739209673.829282;-38.13080360867914
1739209673.8292823;-45.120503652039325
1739209673.8292825;-32.816014438256545
1739209673.8292828;-33.981070128970906
1739209673.8292828;-45.120503652039325
1739209673.829283;-38.13080360867914
1739209673.8292832;-35.57807855764607
1739209673.8292835;-38.13080360867914
1739209673.8292837;-45.120503652039325
1739209673.829284;-33.981070128970906
1739209673.8292842;-45.120503652039325
1739209673.8292844;-45.120503652039325
1739209673.8292847;-38.13080360867914
1739209673.829285;-38.13080360867914
1739209673.8292851;-45.120503652039325
1739209673.8292854;-38.13080360867914
1739209673.8292856;-38.13080360867914
