CAN Message; 0x98:00004f37b18f8f70
1739209921.4319584;-45.120503652039325
1739209921.431962;-38.13080360867914
1739209921.4319656;-45.120503652039325
1739209921.4319692;-45.120503652039325
1739209921.431973;-38.13080360867914
1739209921.4319766;-35.57807855764607
1739209921.4319801;-45.120503652039325
1739209921.4319837;-35.57807855764607
1739209921.4319875;-35.57807855764607
1739209921.431991;-38.13080360867914
1739209921.4319947;-35.57807855764607
1739209921.4319983;-38.13080360867914
1739209921.4320018;-38.13080360867914
1739209921.4320056;-45.120503652039325
1739209921.4320092;-45.120503652039325
1739209921.4320128;-45.120503652039325
1739209921.4320164;-45.120503652039325
1739209921.4320202;-38.13080360867914
1739209921.4320238;-38.13080360867914
1739209921.4320273;-45.120503652039325
1739209921.432031;-38.13080360867914
1739209921.4320347;-38.13080360867914
1739209921.4320383;-45.120503652039325
1739209921.432042;-38.13080360867914
1739209921.4320455;-45.120503652039325
1739209921.432049;-38.13080360867914
1739209921.4320529;-35.57807855764607
1739209921.4320564;-38.13080360867914
1739209921.43206;-38.13080360867914
1739209921.4320636;-38.13080360867914
1739209921.4320674;-35.57807855764607
1739209921.432071;-45.120503652039325
1739209921.4320745;-45.120503652039325
1739209921.4320781;-33.981070128970906
1739209921.432082;-38.13080360867914
1739209921.4320855;-45.120503652039325
1739209921.432089;-38.13080360867914
1739209921.4320927;-38.13080360867914
1739209921.4320962;-33.981070128970906
1739209921.4321;-45.120503652039325
1739209921.4321036;-45.120503652039325
1739209921.4321072;-38.13080360867914
1739209921.4321108;-32.816014438256545
1739209921.4321146;-38.13080360867914
1739209921.4321182;-45.120503652039325
1739209921.4321218;-35.57807855764607
1739209921.4321253;-38.13080360867914
1739209921.4321291;-38.13080360867914
1739209921.4321327;-38.13080360867914
1739209921.4321363;-33.981070128970906
1739209921.4321399;-38.13080360867914
1739209921.4321434;-45.120503652039325
1739209921.4321473;-45.120503652039325
1739209921.4321508;-33.981070128970906
1739209921.4321544;-32.816014438256545
1739209921.432158;-45.120503652039325
1739209921.4321618;-45.120503652039325
1739209921.4321654;-33.981070128970906
1739209921.432169;-45.120503652039325
1739209921.4321725;-45.120503652039325
1739209921.4321764;-38.13080360867914
1739209921.43218;-35.57807855764607
1739209921.4321835;-35.57807855764607
1739209921.432187;-45.120503652039325
1739209921.4321907;-33.981070128970906
1739209921.4321945;-33.981070128970906
1739209921.432198;-38.13080360867914
1739209921.4322016;-38.13080360867914
1739209921.4322052;-45.120503652039325
1739209921.432209;-45.120503652039325
1739209921.4322126;-38.13080360867914
1739209921.4322162;-38.13080360867914
1739209921.4322197;-32.816014438256545
1739209921.4322236;-31.141103565318915
1739209921.4322271;-35.57807855764607
1739209921.4322307;-38.13080360867914
1739209921.4322343;-38.13080360867914
1739209921.4322379;-38.13080360867914
1739209921.4322417;-45.120503652039325
1739209921.4322453;-45.120503652039325
1739209921.4322488;-38.13080360867914
1739209921.4322524;-38.13080360867914
1739209921.4322562;-45.120503652039325
1739209921.4322598;-45.120503652039325
1739209921.4322634;-45.120503652039325
1739209921.432267;-38.13080360867914
1739209921.4322708;-45.120503652039325
1739209921.4322743;-45.120503652039325
1739209921.432278;-45.120503652039325
1739209921.4322815;-45.120503652039325
1739209921.432285;-45.120503652039325
1739209921.432289;-45.120503652039325
1739209921.4322925;-45.120503652039325
1739209921.432296;-38.13080360867914
1739209921.4322996;-38.13080360867914
1739209921.4323034;-38.13080360867914
1739209921.432307;-38.13080360867914
1739209921.4323106;-31.141103565318915
1739209921.4323142;-45.120503652039325
1739209921.432318;-38.13080360867914
1739209921.4323215;-38.13080360867914
1739209921.4323251;-38.13080360867914
1739209921.4323287;-45.120503652039325
1739209921.4323323;-33.981070128970906
1739209921.432336;-33.981070128970906
1739209921.4323397;-32.816014438256545
1739209921.4323432;-45.120503652039325
1739209921.4323468;-38.13080360867914
1739209921.4323506;-45.120503652039325
1739209921.4323542;-38.13080360867914
1739209921.4323578;-32.816014438256545
1739209921.4323614;-45.120503652039325
1739209921.4323652;-45.120503652039325
1739209921.4323688;-28.992665084841942
1739209921.4323723;-45.120503652039325
1739209921.432376;-38.13080360867914
1739209921.4323795;-45.120503652039325
1739209921.4323833;-45.120503652039325
1739209921.4323869;-45.120503652039325
1739209921.4323905;-38.13080360867914
1739209921.432394;-32.816014438256545
1739209921.4323978;-38.13080360867914
1739209921.4324014;-45.120503652039325
1739209921.432405;-45.120503652039325
1739209921.4324086;-45.120503652039325
1739209921.4324124;-38.13080360867914
1739209921.432416;-45.120503652039325
1739209921.4324195;-38.13080360867914
1739209921.432423;-38.13080360867914
1739209921.432427;-38.13080360867914
1739209921.4324305;-38.13080360867914
1739209921.432434;-38.13080360867914
1739209921.4324377;-45.120503652039325
1739209921.4324412;-38.13080360867914
1739209921.432445;-38.13080360867914
1739209921.4324486;-38.13080360867914
1739209921.4324522;-38.13080360867914
1739209921.4324558;-33.981070128970906
1739209921.4324596;-45.120503652039325
1739209921.4324632;-38.13080360867914
1739209921.4324667;-38.13080360867914
1739209921.4324703;-38.13080360867914
1739209921.4324741;-45.120503652039325
1739209921.4324777;-45.120503652039325
1739209921.4324813;-38.13080360867914
1739209921.4324849;-38.13080360867914
1739209921.4324884;-33.981070128970906
1739209921.4324923;-35.57807855764607
1739209921.4324958;-38.13080360867914
1739209921.4324994;-38.13080360867914
1739209921.432503;-35.57807855764607
1739209921.4325068;-38.13080360867914
1739209921.4325104;-35.57807855764607
1739209921.432514;-38.13080360867914
1739209921.4325175;-45.120503652039325
1739209921.4325213;-38.13080360867914
1739209921.432525;-35.57807855764607
1739209921.4325285;-45.120503652039325
1739209921.432532;-45.120503652039325
1739209921.4325356;-32.816014438256545
1739209921.4325395;-35.57807855764607
1739209921.432543;-45.120503652039325
1739209921.4325466;-45.120503652039325
1739209921.4325502;-38.13080360867914
1739209921.432554;-38.13080360867914
1739209921.4325576;-38.13080360867914
1739209921.4325612;-45.120503652039325
1739209921.4325647;-38.13080360867914
1739209921.4325686;-45.120503652039325
1739209921.4325721;-35.57807855764607
1739209921.4325757;-35.57807855764607
1739209921.4325793;-45.120503652039325
1739209921.4325829;-35.57807855764607
1739209921.4325867;-45.120503652039325
1739209921.4325902;-45.120503652039325
1739209921.4325938;-45.120503652039325
1739209921.4325974;-45.120503652039325
1739209921.4326012;-45.120503652039325
1739209921.4326048;-45.120503652039325
1739209921.4326084;-45.120503652039325
1739209921.432612;-45.120503652039325
1739209921.4326158;-35.57807855764607
1739209921.4326193;-38.13080360867914
1739209921.432623;-45.120503652039325
1739209921.4326265;-45.120503652039325
1739209921.43263;-45.120503652039325
1739209921.4326339;-33.981070128970906
1739209921.4326375;-45.120503652039325
1739209921.432641;-38.13080360867914
1739209921.4326446;-38.13080360867914
1739209921.4326484;-33.981070128970906
1739209921.432652;-38.13080360867914
1739209921.4326556;-38.13080360867914
1739209921.4326591;-38.13080360867914
1739209921.432663;-45.120503652039325
1739209921.4326665;-45.120503652039325
1739209921.43267;-45.120503652039325
1739209921.4326737;-38.13080360867914
1739209921.4326773;-45.120503652039325
1739209921.432681;-45.120503652039325
1739209921.4326847;-45.120503652039325
1739209921.4326882;-45.120503652039325
1739209921.4326918;-45.120503652039325
1739209921.4326956;-45.120503652039325
1739209921.4326992;-45.120503652039325
1739209921.4327028;-35.57807855764607
1739209921.4327064;-30.49652367304973
1739209921.4327102;-38.13080360867914
1739209921.4327137;-45.120503652039325
1739209921.4327173;-45.120503652039325
1739209921.432721;-38.13080360867914
1739209921.4327245;-38.13080360867914
1739209921.4327283;-38.13080360867914
1739209921.4327319;-45.120503652039325
1739209921.4327354;-45.120503652039325
1739209921.432739;-38.13080360867914
1739209921.4327428;-38.13080360867914
1739209921.4327464;-45.120503652039325
1739209921.43275;-33.981070128970956
1739209921.4327536;-45.120503652039325
1739209921.4327574;-33.981070128970906
1739209921.432761;-45.120503652039325
1739209921.4327645;-45.120503652039325
1739209921.432768;-45.120503652039325
1739209921.4327717;-45.120503652039325
1739209921.4327755;-45.120503652039325
1739209921.432779;-28.992665084841942
1739209921.4327826;-38.13080360867914
1739209921.4327862;-38.13080360867914
1739209921.43279;-38.13080360867914
1739209921.4327936;-45.120503652039325
1739209921.4327972;-33.981070128970906
1739209921.4328008;-45.120503652039325
1739209921.4328046;-45.120503652039325
1739209921.4328082;-45.120503652039325
1739209921.4328117;-38.13080360867914
1739209921.4328153;-45.120503652039325
1739209921.4328191;-45.120503652039325
1739209921.4328227;-38.13080360867914
1739209921.4328263;-38.13080360867914
1739209921.4328299;-45.120503652039325
1739209921.4328334;-38.13080360867914
1739209921.4328372;-38.13080360867914
1739209921.4328408;-38.13080360867914
1739209921.4328444;-45.120503652039325
1739209921.432848;-45.120503652039325
1739209921.4328518;-38.13080360867914
1739209921.4328554;-45.120503652039325
1739209921.432859;-38.13080360867914
1739209921.4328625;-45.120503652039325
1739209921.4328663;-28.992665084841942
1739209921.43287;-33.981070128970906
1739209921.4328735;-45.120503652039325
1739209921.432877;-45.120503652039325
1739209921.4328806;-38.13080360867914
1739209921.4328845;-35.57807855764607
1739209921.432888;-38.13080360867914
1739209921.4328916;-45.120503652039325
1739209921.4328952;-38.13080360867914
1739209921.432899;-38.13080360867914
1739209921.4329026;-38.13080360867914
1739209921.4329062;-45.120503652039325
1739209921.4329097;-45.120503652039325
1739209921.4329135;-45.120503652039325
1739209921.432917;-38.13080360867914
1739209921.4329207;-38.13080360867914
1739209921.4329243;-38.13080360867914
1739209921.4329278;-45.120503652039325
1739209921.4329317;-38.13080360867914
1739209921.4329352;-45.120503652039325
1739209921.4329388;-45.120503652039325
1739209921.4329424;-45.120503652039325
1739209921.4329462;-38.13080360867914
1739209921.4329498;-45.120503652039325
1739209921.4329534;-45.120503652039325
1739209921.432957;-38.13080360867914
1739209921.4329607;-45.120503652039325
1739209921.4329643;-45.120503652039325
1739209921.432968;-45.120503652039325
1739209921.4329715;-30.49652367304973
1739209921.432975;-38.13080360867914
1739209921.4329789;-38.13080360867914
1739209921.4329824;-38.13080360867914
1739209921.432986;-38.13080360867914
1739209921.4329896;-38.13080360867914
1739209921.4329934;-38.13080360867914
1739209921.432997;-45.120503652039325
1739209921.4330006;-45.120503652039325
1739209921.4330041;-38.13080360867914
1739209921.433008;-45.120503652039325
1739209921.4330115;-45.120503652039325
1739209921.433015;-45.120503652039325
1739209921.4330184;-45.120503652039325
1739209921.4330218;-38.13080360867914
1739209921.4330251;-38.13080360867914
1739209921.4330285;-38.13080360867914
1739209921.4330318;-38.13080360867914
1739209921.4330351;-45.120503652039325
1739209921.4330385;-45.120503652039325
1739209921.4330418;-33.981070128970906
1739209921.4330451;-35.57807855764607
1739209921.4330485;-38.13080360867914
1739209921.4330518;-45.120503652039325
1739209921.4330552;-35.57807855764607
1739209921.4330585;-38.13080360867914
1739209921.4330618;-38.13080360867914
1739209921.4330652;-38.13080360867914
1739209921.4330685;-45.120503652039325
1739209921.4330719;-45.120503652039325
1739209921.4330752;-38.13080360867914
1739209921.4330785;-35.57807855764607
1739209921.4330819;-45.120503652039325
1739209921.4330852;-45.120503652039325
1739209921.4330885;-38.13080360867914
1739209921.4330919;-45.120503652039325
1739209921.4330952;-30.49652367304973
1739209921.4330986;-35.57807855764607
1739209921.433102;-38.13080360867914
1739209921.4331052;-45.120503652039325
1739209921.4331086;-45.120503652039325
1739209921.4331117;-38.13080360867914
1739209921.433115;-45.120503652039325
1739209921.4331183;-45.120503652039325
1739209921.4331217;-45.120503652039325
1739209921.433125;-38.13080360867914
1739209921.4331284;-38.13080360867914
1739209921.4331317;-38.13080360867914
1739209921.433135;-45.120503652039325
1739209921.4331384;-45.120503652039325
1739209921.4331417;-38.13080360867914
1739209921.433145;-35.57807855764607
1739209921.4331484;-45.120503652039325
1739209921.4331517;-45.120503652039325
1739209921.433155;-35.57807855764607
1739209921.4331584;-38.13080360867914
1739209921.4331617;-33.981070128970906
1739209921.433165;-38.13080360867914
1739209921.4331684;-38.13080360867914
1739209921.4331717;-45.120503652039325
1739209921.433175;-29.438486411369333
1739209921.4331784;-31.141103565318893
1739209921.4331818;-45.120503652039325
1739209921.433185;-45.120503652039325
1739209921.4331884;-35.57807855764607
1739209921.4331918;-35.57807855764607
1739209921.433195;-38.13080360867914
1739209921.4331985;-35.57807855764607
1739209921.4332018;-45.120503652039325
1739209921.4332051;-45.120503652039325
1739209921.4332085;-38.13080360867914
1739209921.4332118;-35.57807855764607
1739209921.4332151;-45.120503652039325
1739209921.4332185;-45.120503652039325
1739209921.4332218;-33.981070128970906
1739209921.4332252;-31.141103565318893
1739209921.4332285;-38.13080360867914
1739209921.4332318;-45.120503652039325
1739209921.4332352;-32.816014438256545
1739209921.4332385;-38.13080360867914
1739209921.4332418;-45.120503652039325
1739209921.4332452;-45.120503652039325
1739209921.4332485;-35.57807855764607
1739209921.4332519;-35.57807855764607
1739209921.4332552;-32.816014438256545
1739209921.4332585;-31.141103565318893
1739209921.4332619;-38.13080360867914
1739209921.4332652;-35.57807855764607
1739209921.4332685;-45.120503652039325
1739209921.433272;-45.120503652039325
1739209921.4332752;-35.57807855764607
1739209921.4332786;-38.13080360867914
1739209921.433282;-45.120503652039325
1739209921.4332852;-45.120503652039325
1739209921.4332886;-38.13080360867914
1739209921.433292;-45.120503652039325
1739209921.4332952;-45.120503652039325
1739209921.4332986;-38.13080360867914
1739209921.4333017;-38.13080360867914
1739209921.433305;-45.120503652039325
1739209921.4333084;-38.13080360867914
1739209921.4333117;-33.981070128970906
1739209921.433315;-45.120503652039325
1739209921.4333184;-45.120503652039325
1739209921.4333217;-45.120503652039325
1739209921.433325;-45.120503652039325
1739209921.4333284;-35.57807855764607
1739209921.4333317;-38.13080360867914
1739209921.433335;-38.13080360867914
1739209921.4333384;-31.141103565318893
1739209921.4333417;-38.13080360867914
1739209921.433345;-45.120503652039325
1739209921.4333484;-35.57807855764607
1739209921.4333518;-33.981070128970906
1739209921.433355;-45.120503652039325
1739209921.4333584;-45.120503652039325
1739209921.4333618;-45.120503652039325
1739209921.433365;-38.13080360867914
1739209921.4333684;-38.13080360867914
1739209921.4333718;-45.120503652039325
1739209921.4333751;-38.13080360867914
1739209921.4333785;-38.13080360867914
1739209921.4333818;-38.13080360867914
1739209921.4333851;-45.120503652039325
1739209921.4333885;-38.13080360867914
1739209921.4333918;-38.13080360867914
1739209921.4333951;-45.120503652039325
1739209921.4333985;-45.120503652039325
1739209921.4334018;-38.13080360867914
1739209921.4334052;-38.13080360867914
1739209921.4334085;-33.981070128970906
1739209921.4334118;-38.13080360867914
1739209921.4334152;-38.13080360867914
1739209921.4334185;-38.13080360867914
1739209921.4334219;-45.120503652039325
1739209921.4334252;-45.120503652039325
1739209921.4334285;-45.120503652039325
1739209921.4334319;-38.13080360867914
1739209921.4334352;-38.13080360867914
1739209921.4334385;-35.57807855764607
1739209921.4334419;-38.13080360867914
1739209921.4334452;-38.13080360867914
1739209921.4334486;-33.981070128970906
1739209921.433452;-38.13080360867914
1739209921.4334552;-45.120503652039325
1739209921.4334586;-45.120503652039325
1739209921.433462;-38.13080360867914
1739209921.4334652;-38.13080360867914
1739209921.4334686;-45.120503652039325
1739209921.433472;-38.13080360867914
1739209921.4334753;-33.981070128970906
1739209921.4334786;-45.120503652039325
1739209921.433482;-45.120503652039325
1739209921.4334853;-45.120503652039325
1739209921.4334886;-32.816014438256545
1739209921.4334917;-38.13080360867914
1739209921.433495;-45.120503652039325
1739209921.4334984;-45.120503652039325
1739209921.4335017;-33.981070128970906
1739209921.433505;-45.120503652039325
1739209921.4335084;-38.13080360867914
1739209921.4335117;-38.13080360867914
1739209921.433515;-38.13080360867914
1739209921.4335184;-35.57807855764607
1739209921.4335217;-38.13080360867914
1739209921.433525;-38.13080360867914
1739209921.4335284;-31.141103565318915
1739209921.4335318;-38.13080360867914
1739209921.433535;-38.13080360867914
1739209921.4335384;-38.13080360867914
1739209921.4335418;-33.981070128970906
1739209921.433545;-32.816014438256545
1739209921.4335485;-38.13080360867914
1739209921.4335518;-45.120503652039325
1739209921.4335551;-31.141103565318915
1739209921.4335585;-33.981070128970906
1739209921.4335618;-45.120503652039325
1739209921.4335651;-45.120503652039325
1739209921.4335685;-45.120503652039325
1739209921.4335718;-45.120503652039325
1739209921.4335752;-45.120503652039325
1739209921.4335785;-45.120503652039325
1739209921.4335818;-38.13080360867914
1739209921.4335852;-35.57807855764607
1739209921.4335885;-45.120503652039325
1739209921.4335918;-45.120503652039325
1739209921.4335952;-38.13080360867914
1739209921.4335985;-35.57807855764607
1739209921.4336019;-38.13080360867914
1739209921.4336052;-38.13080360867914
1739209921.4336085;-28.992665084841942
1739209921.4336119;-38.13080360867914
1739209921.4336152;-38.13080360867914
1739209921.4336185;-38.13080360867914
1739209921.433622;-38.13080360867914
1739209921.4336252;-38.13080360867914
1739209921.4336286;-32.816014438256545
1739209921.433632;-45.120503652039325
1739209921.4336352;-32.81601443825658
1739209921.4336386;-45.120503652039325
1739209921.433642;-45.120503652039325
1739209921.4336452;-38.13080360867914
1739209921.4336486;-38.13080360867914
1739209921.433652;-45.120503652039325
1739209921.4336553;-45.120503652039325
1739209921.4336586;-45.120503652039325
1739209921.433662;-33.981070128970906
1739209921.4336653;-45.120503652039325
1739209921.4336686;-45.120503652039325
1739209921.433672;-38.13080360867914
1739209921.4336753;-45.120503652039325
1739209921.4336786;-45.120503652039325
1739209921.4336817;-38.13080360867914
1739209921.433685;-38.13080360867914
1739209921.4336884;-31.141103565318915
1739209921.4336917;-38.13080360867914
1739209921.433695;-45.120503652039325
1739209921.4336984;-38.13080360867914
1739209921.4337018;-45.120503652039325
1739209921.433705;-45.120503652039325
1739209921.4337084;-45.120503652039325
1739209921.4337118;-45.120503652039325
1739209921.433715;-32.81601443825658
1739209921.4337184;-45.120503652039325
1739209921.4337218;-45.120503652039325
1739209921.433725;-45.120503652039325
1739209921.4337285;-38.13080360867914
1739209921.4337318;-38.13080360867914
1739209921.4337351;-45.120503652039325
1739209921.4337385;-38.13080360867914
1739209921.4337418;-30.49652367304973
1739209921.4337451;-38.13080360867914
1739209921.4337485;-38.13080360867914
1739209921.4337518;-45.120503652039325
1739209921.4337552;-38.13080360867914
1739209921.4337585;-38.13080360867914
1739209921.4337618;-38.13080360867914
1739209921.4337652;-33.981070128970906
1739209921.4337685;-45.120503652039325
1739209921.4337718;-45.120503652039325
1739209921.4337752;-33.981070128970906
1739209921.4337785;-45.120503652039325
1739209921.4337819;-38.13080360867914
1739209921.4337852;-45.120503652039325
1739209921.4337885;-38.13080360867914
1739209921.4337919;-32.816014438256545
1739209921.4337952;-45.120503652039325
1739209921.4337986;-45.120503652039325
1739209921.433802;-45.120503652039325
1739209921.4338052;-38.13080360867914
1739209921.4338086;-45.120503652039325
1739209921.433812;-38.13080360867914
1739209921.4338152;-33.981070128970906
1739209921.4338186;-33.981070128970906
1739209921.433822;-35.57807855764607
1739209921.4338253;-38.13080360867914
1739209921.4338286;-38.13080360867914
1739209921.433832;-45.120503652039325
1739209921.4338353;-35.57807855764607
1739209921.4338386;-38.13080360867914
1739209921.433842;-38.13080360867914
1739209921.4338453;-38.13080360867914
1739209921.4338486;-45.120503652039325
1739209921.433852;-45.120503652039325
1739209921.4338553;-38.13080360867914
1739209921.4338586;-38.13080360867914
1739209921.433862;-45.120503652039325
1739209921.4338653;-45.120503652039325
1739209921.4338684;-38.13080360867914
1739209921.4338717;-38.13080360867914
1739209921.433875;-35.57807855764607
1739209921.4338784;-38.13080360867914
1739209921.4338818;-38.13080360867914
1739209921.433885;-32.816014438256545
1739209921.4338884;-45.120503652039325
1739209921.4338918;-45.120503652039325
1739209921.433895;-38.13080360867914
1739209921.4338984;-45.120503652039325
1739209921.4339018;-33.981070128970906
1739209921.4339051;-45.120503652039325
1739209921.4339085;-45.120503652039325
1739209921.4339118;-45.120503652039325
1739209921.4339151;-38.13080360867914
1739209921.4339185;-38.13080360867914
1739209921.4339218;-45.120503652039325
1739209921.4339252;-38.13080360867914
1739209921.4339285;-45.120503652039325
1739209921.4339318;-33.981070128970906
1739209921.4339352;-38.13080360867914
1739209921.4339385;-45.120503652039325
1739209921.4339418;-45.120503652039325
1739209921.4339452;-45.120503652039325
1739209921.4339485;-45.120503652039325
1739209921.4339519;-45.120503652039325
1739209921.4339552;-45.120503652039325
1739209921.4339585;-45.120503652039325
1739209921.4339619;-38.13080360867914
1739209921.4339652;-45.120503652039325
1739209921.4339685;-45.120503652039325
1739209921.433972;-45.120503652039325
1739209921.4339752;-45.120503652039325
1739209921.4339786;-38.13080360867914
1739209921.433982;-35.57807855764607
1739209921.4339852;-35.57807855764607
1739209921.4339886;-38.13080360867914
1739209921.433992;-38.13080360867914
1739209921.4339952;-38.13080360867914
1739209921.4339986;-35.57807855764607
1739209921.434002;-45.120503652039325
1739209921.4340053;-45.120503652039325
1739209921.4340086;-45.120503652039325
1739209921.434012;-31.141103565318915
1739209921.4340153;-32.816014438256545
1739209921.4340186;-38.13080360867914
1739209921.434022;-38.13080360867914
1739209921.4340253;-38.13080360867914
1739209921.4340286;-38.13080360867914
1739209921.434032;-45.120503652039325
1739209921.4340353;-38.13080360867914
1739209921.4340386;-35.57807855764607
1739209921.434042;-45.120503652039325
1739209921.4340453;-45.120503652039325
1739209921.4340487;-45.120503652039325
1739209921.434052;-45.120503652039325
1739209921.4340553;-45.120503652039325
1739209921.4340584;-45.120503652039325
1739209921.4340618;-38.13080360867914
1739209921.434065;-27.267205301931607
1739209921.4340684;-33.981070128970906
1739209921.4340718;-45.120503652039325
1739209921.434075;-33.981070128970906
1739209921.4340785;-33.981070128970906
1739209921.4340818;-38.13080360867914
1739209921.4340851;-45.120503652039325
1739209921.4340885;-33.981070128970906
1739209921.4340918;-45.120503652039325
1739209921.4340951;-45.120503652039325
1739209921.4340985;-38.13080360867914
1739209921.4341018;-38.13080360867914
1739209921.4341052;-33.981070128970906
1739209921.4341085;-38.13080360867914
1739209921.4341118;-45.120503652039325
1739209921.4341152;-32.816014438256545
1739209921.4341185;-33.981070128970906
1739209921.4341218;-35.57807855764607
1739209921.4341252;-33.981070128970906
1739209921.4341285;-38.13080360867914
1739209921.4341319;-38.13080360867914
1739209921.4341352;-45.120503652039325
1739209921.4341385;-45.120503652039325
1739209921.4341419;-45.120503652039325
1739209921.4341452;-33.981070128970906
1739209921.4341486;-31.141103565318915
1739209921.434152;-35.57807855764607
1739209921.4341552;-38.13080360867914
1739209921.4341586;-45.120503652039325
1739209921.434162;-33.981070128970906
1739209921.4341652;-38.13080360867914
1739209921.4341686;-45.120503652039325
1739209921.434172;-38.13080360867914
1739209921.4341753;-38.13080360867914
1739209921.4341786;-35.57807855764607
1739209921.434182;-45.120503652039325
1739209921.4341853;-45.120503652039325
1739209921.4341886;-38.13080360867914
1739209921.434192;-38.13080360867914
1739209921.4341953;-45.120503652039325
1739209921.4341986;-38.13080360867914
1739209921.434202;-33.981070128970906
1739209921.4342053;-38.13080360867914
1739209921.4342086;-45.120503652039325
1739209921.434212;-38.13080360867914
1739209921.4342153;-45.120503652039325
1739209921.4342186;-38.13080360867914
1739209921.434222;-45.120503652039325
1739209921.4342253;-45.120503652039325
1739209921.4342287;-35.57807855764607
1739209921.434232;-38.13080360867914
1739209921.4342353;-45.120503652039325
1739209921.4342387;-38.13080360867914
1739209921.434242;-35.57807855764607
1739209921.4342453;-38.13080360867914
1739209921.4342484;-45.120503652039325
1739209921.4342518;-45.120503652039325
1739209921.4342551;-38.13080360867914
1739209921.4342585;-38.13080360867914
1739209921.4342618;-45.120503652039325
1739209921.4342651;-38.13080360867914
1739209921.4342685;-35.57807855764607
1739209921.4342718;-38.13080360867914
1739209921.4342752;-45.120503652039325
1739209921.4342785;-45.120503652039325
1739209921.4342818;-45.120503652039325
1739209921.4342852;-38.13080360867914
1739209921.4342885;-38.13080360867914
1739209921.4342918;-38.13080360867914
1739209921.4342952;-38.13080360867914
1739209921.4342985;-45.120503652039325
1739209921.4343019;-38.13080360867914
1739209921.4343052;-45.120503652039325
1739209921.4343085;-30.49652367304973
1739209921.4343119;-35.57807855764607
1739209921.4343152;-45.120503652039325
1739209921.4343185;-45.120503652039325
1739209921.4343219;-35.57807855764607
1739209921.4343252;-35.57807855764607
1739209921.4343286;-38.13080360867914
1739209921.434332;-45.120503652039325
1739209921.4343352;-38.13080360867914
1739209921.4343386;-45.120503652039325
1739209921.434342;-45.120503652039325
1739209921.4343452;-38.13080360867914
1739209921.4343486;-38.13080360867914
1739209921.434352;-38.13080360867914
1739209921.4343553;-45.120503652039325
1739209921.4343586;-45.120503652039325
1739209921.434362;-45.120503652039325
1739209921.4343653;-45.120503652039325
1739209921.4343686;-38.13080360867914
1739209921.434372;-38.13080360867914
1739209921.4343753;-38.13080360867914
1739209921.4343786;-45.120503652039325
1739209921.434382;-38.13080360867914
1739209921.4343853;-45.120503652039325
1739209921.4343886;-27.8777449560314
1739209921.434392;-28.21854285175415
1739209921.4343953;-45.120503652039325
1739209921.4343987;-38.13080360867914
1739209921.434402;-33.981070128970906
1739209921.4344053;-32.816014438256545
1739209921.4344087;-45.120503652039325
1739209921.434412;-38.13080360867914
1739209921.4344153;-45.120503652039325
1739209921.4344187;-45.120503652039325
1739209921.434422;-45.120503652039325
1739209921.4344254;-45.120503652039325
1739209921.4344287;-45.120503652039325
1739209921.434432;-45.120503652039325
1739209921.4344354;-38.13080360867914
1739209921.4344385;-38.13080360867914
1739209921.4344418;-45.120503652039325
1739209921.4344451;-45.120503652039325
1739209921.4344485;-45.120503652039325
1739209921.4344518;-38.13080360867914
1739209921.4344552;-33.981070128970906
1739209921.4344585;-45.120503652039325
1739209921.4344618;-45.120503652039325
1739209921.4344652;-38.13080360867914
1739209921.4344685;-32.816014438256545
1739209921.4344718;-29.438486411369333
1739209921.4344752;-45.120503652039325
1739209921.4344785;-38.13080360867914
1739209921.4344819;-38.13080360867914
1739209921.4344852;-32.816014438256545
1739209921.4344885;-45.120503652039325
1739209921.4344919;-45.120503652039325
1739209921.4344952;-45.120503652039325
1739209921.4344985;-45.120503652039325
1739209921.434502;-38.13080360867914
1739209921.4345052;-45.120503652039325
1739209921.4345086;-45.120503652039325
1739209921.434512;-38.13080360867914
1739209921.4345152;-38.13080360867914
1739209921.4345186;-45.120503652039325
1739209921.434522;-35.57807855764607
1739209921.4345253;-38.13080360867914
1739209921.4345286;-45.120503652039325
1739209921.434532;-38.13080360867914
1739209921.4345353;-38.13080360867914
1739209921.4345386;-45.120503652039325
1739209921.434542;-38.13080360867914
1739209921.4345453;-45.120503652039325
1739209921.4345486;-32.816014438256545
1739209921.434552;-31.141103565318893
1739209921.4345553;-45.120503652039325
1739209921.4345586;-38.13080360867914
1739209921.434562;-38.13080360867914
1739209921.4345653;-38.13080360867914
1739209921.4345686;-45.120503652039325
1739209921.434572;-45.120503652039325
1739209921.4345753;-38.13080360867914
1739209921.4345787;-45.120503652039325
1739209921.434582;-38.13080360867914
1739209921.4345853;-38.13080360867914
1739209921.4345887;-45.120503652039325
1739209921.434592;-33.981070128970906
1739209921.4345953;-45.120503652039325
1739209921.4345987;-45.120503652039325
1739209921.434602;-38.13080360867914
1739209921.4346054;-38.13080360867914
1739209921.4346087;-45.120503652039325
1739209921.434612;-38.13080360867914
1739209921.4346154;-45.120503652039325
1739209921.4346187;-45.120503652039325
1739209921.434622;-45.120503652039325
1739209921.4346254;-45.120503652039325
1739209921.4346285;-45.120503652039325
1739209921.4346318;-38.13080360867914
1739209921.4346352;-38.13080360867914
1739209921.4346385;-38.13080360867914
1739209921.4346418;-45.120503652039325
1739209921.4346452;-38.13080360867914
1739209921.4346485;-38.13080360867914
1739209921.4346519;-33.981070128970906
1739209921.4346552;-45.120503652039325
1739209921.4346585;-38.13080360867914
