CAN Message; 0x1b8:00009beb56b6163a
1739209798.5832903;-28.992665084841942
1739209798.583293;-26.991370085610722
1739209798.5832956;-45.120503652039325
1739209798.5832982;-27.8777449560314
1739209798.5833008;-38.13080360867914
1739209798.5833032;-32.816014438256545
1739209798.5833058;-26.991370085610736
1739209798.5833085;-23.506823629689542
1739209798.583311;-28.58837851428586
1739209798.5833137;-32.816014438256545
1739209798.5833163;-31.141103565318915
1739209798.5833187;-31.141103565318915
1739209798.5833213;-33.981070128970906
1739209798.583324;-28.992665084841942
1739209798.5833266;-27.267205301931607
1739209798.5833292;-38.13080360867914
1739209798.5833318;-31.141103565318915
1739209798.5833342;-28.992665084841942
1739209798.5833368;-32.816014438256545
1739209798.5833395;-31.141103565318943
1739209798.583342;-31.141103565318915
1739209798.5833447;-38.13080360867914
1739209798.5833473;-30.49652367304973
1739209798.5833497;-27.877744956031414
1739209798.5833523;-23.16150712794695
1739209798.583355;-23.506823629689542
1739209798.5833576;-33.981070128970956
1739209798.5833602;-31.141103565318915
1739209798.5833628;-28.992665084841942
1739209798.5833652;-33.981070128970956
1739209798.5833678;-45.120503652039325
1739209798.5833704;-33.981070128970906
1739209798.583373;-31.141103565318893
1739209798.5833757;-38.13080360867914
1739209798.5833783;-38.13080360867914
1739209798.5833807;-31.141103565318943
1739209798.5833833;-28.58837851428586
1739209798.583386;-29.438486411369375
1739209798.5833886;-45.120503652039325
1739209798.5833912;-38.13080360867914
1739209798.5833938;-45.120503652039325
1739209798.5833962;-38.13080360867914
1739209798.5833988;-30.49652367304973
1739209798.5834014;-26.991370085610722
1739209798.583404;-35.57807855764607
1739209798.5834067;-25.826314394896354
1739209798.583409;-27.267205301931607
1739209798.5834117;-45.120503652039325
1739209798.5834143;-28.58837851428586
1739209798.583417;-33.981070128970956
1739209798.5834196;-22.54371790334745
1739209798.5834222;-22.54371790334745
1739209798.5834246;-45.120503652039325
1739209798.5834272;-30.49652367304973
1739209798.5834298;-38.13080360867914
1739209798.5834324;-45.120503652039325
1739209798.583435;-38.13080360867914
1739209798.5834377;-32.81601443825658
1739209798.58344;-27.267205301931607
1739209798.5834427;-33.981070128970906
1739209798.5834453;-26.991370085610722
1739209798.583448;-23.50682362968953
1739209798.5834506;-26.487275050834725
1739209798.5834532;-38.13080360867914
1739209798.5834556;-26.991370085610722
1739209798.5834582;-35.57807855764607
1739209798.5834608;-30.49652367304973
1739209798.5834634;-45.120503652039325
1739209798.583466;-33.981070128970956
1739209798.5834687;-26.991370085610747
1739209798.583471;-25.252786309376837
1739209798.5834737;-28.218542851754165
1739209798.5834763;-38.13080360867914
1739209798.583479;-38.13080360867914
1739209798.5834816;-38.13080360867914
1739209798.5834842;-38.13080360867914
1739209798.5834866;-27.8777449560314
1739209798.5834892;-38.13080360867914
1739209798.5834918;-25.62660358559016
1739209798.5834944;-31.141103565318915
1739209798.583497;-26.991370085610736
1739209798.5834997;-27.877744956031414
1739209798.583502;-31.14110356531892
1739209798.5835047;-31.141103565318915
1739209798.5835073;-24.15140352195872
1739209798.58351;-33.981070128970906
1739209798.5835125;-32.816014438256545
1739209798.583515;-22.740042620751332
1739209798.5835176;-28.992665084841942
1739209798.5835202;-38.13080360867914
1739209798.5835228;-38.13080360867914
1739209798.5835254;-25.077289914212862
1739209798.583528;-28.992665084841942
1739209798.5835304;-32.816014438256545
1739209798.583533;-26.035653463252796
1739209798.5835357;-45.120503652039325
1739209798.5835383;-33.981070128970956
1739209798.583541;-45.120503652039325
1739209798.5835435;-29.438486411369354
1739209798.583546;-26.991370085610722
1739209798.5835485;-32.816014438256545
1739209798.5835512;-29.438486411369333
1739209798.5835538;-28.58837851428586
1739209798.5835564;-31.141103565318943
1739209798.583559;-31.141103565318915
1739209798.5835614;-32.816014438256545
1739209798.583564;-38.13080360867914
1739209798.5835667;-38.13080360867914
1739209798.5835693;-32.816014438256545
1739209798.583572;-38.13080360867914
1739209798.5835745;-38.13080360867914
1739209798.583577;-27.267205301931607
1739209798.5835795;-35.57807855764607
1739209798.5835822;-45.120503652039325
1739209798.5835848;-45.120503652039325
1739209798.5835874;-38.13080360867914
1739209798.58359;-33.981070128970906
1739209798.5835924;-45.120503652039325
1739209798.583595;-45.120503652039325
1739209798.5835977;-45.120503652039325
1739209798.5836003;-38.13080360867914
1739209798.583603;-38.13080360867914
1739209798.5836053;-45.120503652039325
1739209798.583608;-38.13080360867914
1739209798.5836105;-45.120503652039325
1739209798.5836132;-45.120503652039325
1739209798.5836158;-45.120503652039325
1739209798.5836184;-45.120503652039325
1739209798.5836208;-33.981070128970906
1739209798.5836234;-38.13080360867914
1739209798.583626;-45.120503652039325
1739209798.5836287;-38.13080360867914
1739209798.5836313;-32.816014438256545
1739209798.583634;-45.120503652039325
1739209798.5836363;-45.120503652039325
1739209798.583639;-33.981070128970906
1739209798.5836415;-30.49652367304973
1739209798.5836442;-38.13080360867914
1739209798.5836468;-38.13080360867914
1739209798.5836494;-45.120503652039325
1739209798.5836518;-45.120503652039325
1739209798.5836544;-35.57807855764607
1739209798.583657;-35.57807855764607
1739209798.5836596;-38.13080360867914
1739209798.5836623;-45.120503652039325
1739209798.583665;-38.13080360867914
1739209798.5836673;-45.120503652039325
1739209798.58367;-38.13080360867914
1739209798.5836725;-35.57807855764607
1739209798.5836751;-45.120503652039325
1739209798.5836778;-45.120503652039325
1739209798.5836804;-33.981070128970906
1739209798.5836828;-35.57807855764607
1739209798.5836854;-38.13080360867914
1739209798.583688;-38.13080360867914
1739209798.5836906;-45.120503652039325
1739209798.5836933;-45.120503652039325
1739209798.583696;-38.13080360867914
1739209798.5836983;-38.13080360867914
1739209798.583701;-45.120503652039325
1739209798.5837035;-45.120503652039325
1739209798.5783741;-32.816014438256545
1739209798.5783768;-35.57807855764607
1739209798.5783794;-45.120503652039325
1739209798.578382;-45.120503652039325
1739209798.5783846;-38.13080360867914
1739209798.5783873;-38.13080360867914
1739209798.57839;-45.120503652039325
1739209798.5783925;-33.981070128970906
1739209798.5783951;-45.120503652039325
1739209798.5783978;-45.120503652039325
1739209798.5784004;-35.57807855764607
1739209798.578403;-32.816014438256545
1739209798.5784056;-45.120503652039325
1739209798.5784082;-45.120503652039325
1739209798.5784109;-38.13080360867914
1739209798.5784135;-33.981070128970906
1739209798.578416;-45.120503652039325
1739209798.5784187;-45.120503652039325
1739209798.5784214;-35.57807855764607
1739209798.578424;-35.57807855764607
1739209798.5784266;-38.13080360867914
1739209798.5784292;-38.13080360867914
1739209798.5784318;-35.57807855764607
1739209798.5784345;-38.13080360867914
1739209798.578437;-38.13080360867914
1739209798.5784397;-35.57807855764607
1739209798.5784423;-45.120503652039325
1739209798.578445;-38.13080360867914
1739209798.5784476;-38.13080360867914
1739209798.5784502;-38.13080360867914
1739209798.5784528;-45.120503652039325
1739209798.5784554;-45.120503652039325
1739209798.578458;-45.120503652039325
1739209798.5784607;-45.120503652039325
1739209798.5784633;-38.13080360867914
1739209798.578466;-45.120503652039325
1739209798.5784686;-45.120503652039325
1739209798.5784712;-45.120503652039325
1739209798.5784738;-45.120503652039325
1739209798.5784764;-45.120503652039325
1739209798.578479;-29.438486411369333
1739209798.5784817;-29.438486411369333
1739209798.5784843;-45.120503652039325
1739209798.578487;-45.120503652039325
1739209798.5784895;-35.57807855764607
1739209798.5784922;-35.57807855764607
1739209798.578495;-45.120503652039325
1739209798.5784976;-45.120503652039325
1739209798.5785003;-45.120503652039325
1739209798.578503;-38.13080360867914
1739209798.5785055;-45.120503652039325
1739209798.5785081;-45.120503652039325
1739209798.5785108;-38.13080360867914
1739209798.5785134;-45.120503652039325
1739209798.578516;-45.120503652039325
1739209798.5785186;-45.120503652039325
1739209798.5785213;-35.57807855764607
1739209798.5785239;-38.13080360867914
1739209798.5785265;-45.120503652039325
1739209798.5785291;-45.120503652039325
1739209798.5785317;-45.120503652039325
1739209798.5785344;-38.13080360867914
1739209798.578537;-38.13080360867914
1739209798.5785396;-45.120503652039325
1739209798.5785422;-38.13080360867914
1739209798.5785449;-33.981070128970906
1739209798.5785475;-45.120503652039325
1739209798.57855;-45.120503652039325
1739209798.5785527;-45.120503652039325
1739209798.5785553;-38.13080360867914
1739209798.578558;-45.120503652039325
1739209798.5785606;-45.120503652039325
1739209798.5785632;-38.13080360867914
1739209798.5785658;-38.13080360867914
1739209798.5785685;-45.120503652039325
1739209798.578571;-38.13080360867914
1739209798.5785737;-45.120503652039325
1739209798.5785763;-45.120503652039325
1739209798.578579;-45.120503652039325
1739209798.5785816;-45.120503652039325
1739209798.5785842;-38.13080360867914
1739209798.5785868;-27.267205301931607
1739209798.5785894;-38.13080360867914
1739209798.578592;-45.120503652039325
1739209798.5785947;-45.120503652039325
1739209798.5785973;-38.13080360867914
1739209798.5786;-38.13080360867914
1739209798.5786026;-33.981070128970906
1739209798.5786052;-45.120503652039325
1739209798.5786078;-38.13080360867914
1739209798.5786104;-38.13080360867914
1739209798.578613;-38.13080360867914
1739209798.5786157;-45.120503652039325
1739209798.5786183;-38.13080360867914
1739209798.578621;-38.13080360867914
1739209798.5786235;-45.120503652039325
1739209798.5786262;-45.120503652039325
1739209798.5786288;-38.13080360867914
1739209798.5786314;-35.57807855764607
1739209798.578634;-35.57807855764607
1739209798.5786366;-45.120503652039325
1739209798.5786393;-45.120503652039325
1739209798.578642;-45.120503652039325
1739209798.5786445;-38.13080360867914
1739209798.5786471;-45.120503652039325
1739209798.5786498;-38.13080360867914
1739209798.5786524;-38.13080360867914
1739209798.578655;-45.120503652039325
1739209798.5786576;-45.120503652039325
1739209798.5786602;-38.13080360867914
1739209798.5786629;-38.13080360867914
1739209798.5786655;-38.13080360867914
1739209798.578668;-38.13080360867914
1739209798.5786707;-45.120503652039325
1739209798.5786734;-45.120503652039325
1739209798.578676;-38.13080360867914
1739209798.5786786;-45.120503652039325
1739209798.5786812;-45.120503652039325
1739209798.5786839;-45.120503652039325
1739209798.5786865;-45.120503652039325
1739209798.578689;-45.120503652039325
1739209798.5786917;-38.13080360867914
1739209798.5786943;-38.13080360867914
1739209798.578697;-45.120503652039325
1739209798.5786996;-35.57807855764607
1739209798.5787022;-35.57807855764607
1739209798.5787048;-45.120503652039325
1739209798.5787075;-38.13080360867914
1739209798.57871;-35.57807855764607
1739209798.5787127;-35.57807855764607
1739209798.5787153;-38.13080360867914
1739209798.578718;-33.981070128970906
1739209798.5787206;-38.13080360867914
1739209798.5787232;-38.13080360867914
1739209798.5787258;-35.57807855764607
1739209798.5787284;-38.13080360867914
1739209798.578731;-38.13080360867914
1739209798.5787337;-45.120503652039325
1739209798.5787363;-45.120503652039325
1739209798.5787392;-45.120503652039325
1739209798.5787418;-38.13080360867914
1739209798.5787444;-38.13080360867914
1739209798.578747;-45.120503652039325
1739209798.5787497;-38.13080360867914
1739209798.5787523;-45.120503652039325
1739209798.578755;-38.13080360867914
1739209798.5787575;-31.141103565318915
1739209798.5787601;-45.120503652039325
1739209798.5787628;-45.120503652039325
1739209798.5787654;-38.13080360867914
1739209798.578768;-38.13080360867914
1739209798.5787706;-45.120503652039325
1739209798.5787733;-45.120503652039325
1739209798.578776;-38.13080360867914
1739209798.5787785;-33.981070128970906
1739209798.5787811;-45.120503652039325
1739209798.5787838;-38.13080360867914
1739209798.5787864;-31.141103565318915
1739209798.578789;-33.981070128970906
1739209798.5787916;-45.120503652039325
1739209798.5787942;-38.13080360867914
1739209798.5787969;-38.13080360867914
1739209798.5787995;-33.981070128970956
1739209798.578802;-45.120503652039325
1739209798.5788047;-38.13080360867914
1739209798.5788074;-45.120503652039325
1739209798.57881;-45.120503652039325
1739209798.5788126;-38.13080360867914
1739209798.5788152;-45.120503652039325
1739209798.5788178;-38.13080360867914
1739209798.5788205;-27.267205301931607
1739209798.578823;-45.120503652039325
1739209798.5788257;-45.120503652039325
1739209798.5788283;-45.120503652039325
1739209798.578831;-33.981070128970906
1739209798.5788336;-45.120503652039325
1739209798.5788362;-45.120503652039325
1739209798.5788388;-38.13080360867914
1739209798.5788414;-38.13080360867914
1739209798.578844;-45.120503652039325
1739209798.5788467;-45.120503652039325
1739209798.5788493;-45.120503652039325
1739209798.578852;-45.120503652039325
1739209798.5788546;-45.120503652039325
1739209798.5788572;-38.13080360867914
1739209798.5788598;-45.120503652039325
1739209798.5788624;-28.992665084841942
1739209798.578865;-32.816014438256545
1739209798.5788677;-45.120503652039325
1739209798.5788703;-45.120503652039325
1739209798.578873;-33.981070128970906
1739209798.5788755;-45.120503652039325
1739209798.5788782;-45.120503652039325
1739209798.5788808;-38.13080360867914
1739209798.5788834;-38.13080360867914
1739209798.578886;-45.120503652039325
1739209798.5788887;-45.120503652039325
1739209798.5788913;-45.120503652039325
1739209798.578894;-35.57807855764607
1739209798.5788965;-35.57807855764607
1739209798.5788991;-45.120503652039325
1739209798.5789018;-45.120503652039325
1739209798.5789044;-45.120503652039325
1739209798.578907;-38.13080360867914
1739209798.5789096;-45.120503652039325
1739209798.5789123;-38.13080360867914
1739209798.5789149;-45.120503652039325
1739209798.5789175;-38.13080360867914
1739209798.5789201;-45.120503652039325
1739209798.5789227;-45.120503652039325
1739209798.5789254;-27.8777449560314
1739209798.578928;-32.816014438256545
1739209798.5789306;-45.120503652039325
1739209798.5789332;-45.120503652039325
1739209798.5789359;-32.816014438256545
1739209798.5789385;-32.816014438256545
1739209798.578941;-45.120503652039325
1739209798.5789437;-45.120503652039325
1739209798.5789464;-45.120503652039325
1739209798.578949;-45.120503652039325
1739209798.5789516;-45.120503652039325
1739209798.5789542;-45.120503652039325
1739209798.5789568;-45.120503652039325
1739209798.5789595;-33.981070128970906
1739209798.578962;-38.13080360867914
1739209798.5789647;-45.120503652039325
1739209798.5789673;-30.49652367304973
1739209798.57897;-31.141103565318893
1739209798.5789726;-45.120503652039325
1739209798.5789752;-45.120503652039325
1739209798.5789778;-38.13080360867914
1739209798.5789804;-45.120503652039325
1739209798.5789833;-45.120503652039325
1739209798.578986;-45.120503652039325
1739209798.5789886;-45.120503652039325
1739209798.5789912;-38.13080360867914
1739209798.5789938;-45.120503652039325
1739209798.5789964;-45.120503652039325
1739209798.578999;-35.57807855764607
1739209798.5790017;-38.13080360867914
1739209798.5790043;-45.120503652039325
1739209798.579007;-45.120503652039325
1739209798.5790095;-38.13080360867914
1739209798.5790122;-38.13080360867914
1739209798.5790148;-38.13080360867914
1739209798.5790174;-45.120503652039325
1739209798.57902;-45.120503652039325
1739209798.5790226;-45.120503652039325
1739209798.5790253;-38.13080360867914
1739209798.579028;-45.120503652039325
1739209798.5790305;-35.57807855764607
1739209798.5790331;-35.57807855764607
1739209798.5790358;-38.13080360867914
1739209798.5790384;-35.57807855764607
1739209798.579041;-38.13080360867914
1739209798.5790436;-38.13080360867914
1739209798.5790462;-45.120503652039325
1739209798.5790489;-45.120503652039325
1739209798.5790515;-33.981070128970906
1739209798.579054;-45.120503652039325
1739209798.5790567;-45.120503652039325
1739209798.5790594;-45.120503652039325
1739209798.579062;-38.13080360867914
1739209798.5790646;-38.13080360867914
1739209798.5790672;-35.57807855764607
1739209798.5790699;-45.120503652039325
1739209798.5790725;-45.120503652039325
1739209798.579075;-38.13080360867914
1739209798.5790777;-38.13080360867914
1739209798.5790803;-38.13080360867914
1739209798.579083;-38.13080360867914
1739209798.5790856;-45.120503652039325
1739209798.5790882;-38.13080360867914
1739209798.5790908;-35.57807855764607
1739209798.5790935;-38.13080360867914
1739209798.579096;-38.13080360867914
1739209798.5790987;-38.13080360867914
1739209798.5791013;-45.120503652039325
1739209798.579104;-38.13080360867914
1739209798.5791066;-35.57807855764607
1739209798.5791092;-38.13080360867914
1739209798.5791118;-45.120503652039325
1739209798.5791144;-33.981070128970906
1739209798.579117;-33.981070128970906
1739209798.5791197;-38.13080360867914
1739209798.5791223;-45.120503652039325
1739209798.579125;-38.13080360867914
1739209798.5791276;-45.120503652039325
1739209798.5791302;-45.120503652039325
1739209798.5791328;-45.120503652039325
1739209798.5791354;-38.13080360867914
1739209798.579138;-32.816014438256545
1739209798.5791407;-33.981070128970906
1739209798.5791433;-45.120503652039325
1739209798.579146;-38.13080360867914
1739209798.5791485;-32.816014438256545
1739209798.5791512;-45.120503652039325
1739209798.5791538;-45.120503652039325
1739209798.5791564;-38.13080360867914
1739209798.579159;-38.13080360867914
1739209798.5791616;-38.13080360867914
1739209798.5791643;-38.13080360867914
1739209798.579167;-38.13080360867914
1739209798.5791695;-38.13080360867914
1739209798.5791721;-38.13080360867914
1739209798.5791748;-38.13080360867914
1739209798.5791774;-38.13080360867914
1739209798.57918;-38.13080360867914
1739209798.5791826;-38.13080360867914
1739209798.5791852;-45.120503652039325
1739209798.5791879;-33.981070128970906
1739209798.5791905;-35.57807855764607
1739209798.579193;-45.120503652039325
1739209798.5791957;-45.120503652039325
1739209798.5791984;-38.13080360867914
1739209798.579201;-35.57807855764607
1739209798.5792036;-33.981070128970906
1739209798.5792062;-45.120503652039325
1739209798.5792089;-33.981070128970906
1739209798.5792115;-38.13080360867914
1739209798.579214;-45.120503652039325
1739209798.5792167;-45.120503652039325
1739209798.5792193;-45.120503652039325
1739209798.579222;-38.13080360867914
1739209798.5792246;-32.816014438256545
1739209798.5792274;-45.120503652039325
1739209798.57923;-45.120503652039325
1739209798.5792327;-45.120503652039325
1739209798.5792353;-38.13080360867914
1739209798.579238;-45.120503652039325
1739209798.5792406;-38.13080360867914
1739209798.5792432;-33.981070128970906
1739209798.5792458;-27.267205301931607
1739209798.5792484;-38.13080360867914
1739209798.579251;-45.120503652039325
1739209798.5792537;-38.13080360867914
1739209798.5792563;-38.13080360867914
1739209798.579259;-33.981070128970906
1739209798.5792615;-45.120503652039325
1739209798.5792642;-45.120503652039325
1739209798.5792668;-38.13080360867914
1739209798.5792694;-38.13080360867914
1739209798.579272;-38.13080360867914
1739209798.5792747;-38.13080360867914
1739209798.5792773;-45.120503652039325
1739209798.57928;-38.13080360867914
1739209798.5792825;-38.13080360867914
1739209798.5792851;-38.13080360867914
1739209798.5792878;-35.57807855764607
1739209798.5792904;-33.981070128970906
1739209798.579293;-45.120503652039325
1739209798.5792956;-45.120503652039325
1739209798.5792983;-33.981070128970906
1739209798.5793009;-38.13080360867914
1739209798.5793035;-45.120503652039325
1739209798.5793061;-38.13080360867914
1739209798.5793087;-27.267205301931607
1739209798.5793114;-38.13080360867914
1739209798.579314;-45.120503652039325
1739209798.5793166;-38.13080360867914
1739209798.5793192;-33.981070128970906
1739209798.5793219;-45.120503652039325
1739209798.5793245;-32.816014438256545
1739209798.579327;-32.816014438256545
1739209798.5793297;-31.141103565318943
1739209798.5793324;-45.120503652039325
1739209798.579335;-38.13080360867914
1739209798.5793376;-35.57807855764607
1739209798.5793402;-45.120503652039325
1739209798.5793428;-45.120503652039325
1739209798.5793455;-38.13080360867914
1739209798.579348;-35.57807855764607
1739209798.5793507;-38.13080360867914
1739209798.5793533;-45.120503652039325
1739209798.579356;-33.981070128970906
1739209798.5793586;-35.57807855764607
1739209798.5793612;-45.120503652039325
1739209798.5793638;-45.120503652039325
1739209798.5793664;-38.13080360867914
1739209798.579369;-38.13080360867914
1739209798.5793717;-38.13080360867914
1739209798.5793743;-45.120503652039325
1739209798.579377;-33.981070128970906
1739209798.5793796;-38.13080360867914
1739209798.5793822;-38.13080360867914
1739209798.5793848;-38.13080360867914
1739209798.5793874;-38.13080360867914
1739209798.57939;-45.120503652039325
1739209798.5793927;-45.120503652039325
1739209798.5793953;-38.13080360867914
1739209798.579398;-35.57807855764607
1739209798.5794005;-35.57807855764607
1739209798.5794032;-38.13080360867914
1739209798.5794058;-33.981070128970906
1739209798.5794084;-45.120503652039325
1739209798.579411;-45.120503652039325
1739209798.5794137;-33.981070128970906
1739209798.5794163;-45.120503652039325
1739209798.579419;-45.120503652039325
1739209798.5794215;-38.13080360867914
1739209798.5794241;-38.13080360867914
1739209798.5794268;-45.120503652039325
1739209798.5794294;-45.120503652039325
1739209798.579432;-38.13080360867914
1739209798.5794346;-38.13080360867914
1739209798.5794373;-45.120503652039325
1739209798.5794399;-45.120503652039325
1739209798.5794425;-45.120503652039325
1739209798.5794451;-35.57807855764607
1739209798.5794477;-38.13080360867914
1739209798.5794504;-45.120503652039325
1739209798.579453;-45.120503652039325
1739209798.5794556;-45.120503652039325
1739209798.5794582;-33.981070128970906
1739209798.5794609;-45.120503652039325
1739209798.5794635;-45.120503652039325
1739209798.579466;-38.13080360867914
1739209798.5794687;-45.120503652039325
1739209798.5794716;-45.120503652039325
1739209798.5794742;-45.120503652039325
1739209798.5794768;-38.13080360867914
1739209798.5794795;-45.120503652039325
1739209798.579482;-45.120503652039325
1739209798.5794847;-45.120503652039325
1739209798.5794873;-38.13080360867914
1739209798.57949;-38.13080360867914
1739209798.5794926;-45.120503652039325
1739209798.5794952;-38.13080360867914
1739209798.5794978;-38.13080360867914
1739209798.5795004;-31.141103565318915
1739209798.579503;-35.57807855764607
1739209798.5795057;-38.13080360867914
1739209798.5795083;-38.13080360867914
1739209798.579511;-38.13080360867914
1739209798.5795135;-45.120503652039325
1739209798.5795162;-38.13080360867914
1739209798.5795188;-38.13080360867914
1739209798.5795214;-45.120503652039325
1739209798.579524;-45.120503652039325
1739209798.5795267;-45.120503652039325
1739209798.5795293;-38.13080360867914
1739209798.579532;-45.120503652039325
1739209798.5795345;-35.57807855764607
1739209798.5795372;-38.13080360867914
1739209798.5795398;-45.120503652039325
1739209798.5795424;-35.57807855764607
1739209798.579545;-45.120503652039325
1739209798.5795476;-45.120503652039325
1739209798.5795503;-32.816014438256545
1739209798.579553;-32.816014438256545
1739209798.5795555;-45.120503652039325
1739209798.5795581;-45.120503652039325
1739209798.5795608;-45.120503652039325
1739209798.5795634;-33.981070128970906
1739209798.579566;-35.57807855764607
1739209798.5795686;-38.13080360867914
1739209798.5795712;-38.13080360867914
1739209798.5795739;-45.120503652039325
1739209798.5795765;-45.120503652039325
1739209798.579579;-45.120503652039325
1739209798.5795817;-38.13080360867914
1739209798.5795844;-38.13080360867914
1739209798.579587;-33.981070128970906
1739209798.5795896;-45.120503652039325
1739209798.5795922;-45.120503652039325
1739209798.5795949;-33.981070128970906
1739209798.5795975;-38.13080360867914
1739209798.5796;-45.120503652039325
1739209798.5796027;-45.120503652039325
1739209798.5796053;-31.141103565318915
1739209798.579608;-38.13080360867914
1739209798.5796106;-38.13080360867914
1739209798.5796132;-45.120503652039325
1739209798.5796158;-45.120503652039325
1739209798.5796185;-45.120503652039325
1739209798.579621;-45.120503652039325
1739209798.5796237;-38.13080360867914
1739209798.5796263;-35.57807855764607
1739209798.579629;-38.13080360867914
1739209798.5796316;-38.13080360867914
1739209798.5796342;-38.13080360867914
1739209798.5796368;-38.13080360867914
1739209798.5796394;-38.13080360867914
1739209798.579642;-38.13080360867914
1739209798.5796447;-45.120503652039325
1739209798.5796473;-45.120503652039325
1739209798.57965;-38.13080360867914
1739209798.5796525;-38.13080360867914
1739209798.5796552;-45.120503652039325
1739209798.5796578;-45.120503652039325
1739209798.5796604;-38.13080360867914
1739209798.579663;-33.981070128970906
1739209798.5796657;-45.120503652039325
1739209798.5796683;-38.13080360867914
1739209798.579671;-33.981070128970906
1739209798.5796735;-35.57807855764607
1739209798.5796762;-38.13080360867914
1739209798.5796788;-45.120503652039325
1739209798.5796814;-35.57807855764607
1739209798.579684;-35.57807855764607
1739209798.5796866;-45.120503652039325
1739209798.5796893;-33.981070128970906
1739209798.579692;-31.141103565318915
1739209798.5796945;-45.120503652039325
1739209798.5796971;-38.13080360867914
1739209798.5796998;-38.13080360867914
1739209798.5797024;-45.120503652039325
1739209798.579705;-38.13080360867914
1739209798.5797076;-45.120503652039325
1739209798.5797102;-33.981070128970906
1739209798.5797129;-33.981070128970906
1739209798.5797157;-38.13080360867914
1739209798.5797184;-33.981070128970906
1739209798.579721;-38.13080360867914
1739209798.5797236;-38.13080360867914
1739209798.5797262;-45.120503652039325
1739209798.5797288;-35.57807855764607
1739209798.5797315;-33.981070128970906
1739209798.579734;-33.981070128970906
1739209798.5797367;-38.13080360867914
1739209798.5797393;-38.13080360867914
1739209798.579742;-45.120503652039325
1739209798.5797446;-45.120503652039325
1739209798.5797472;-45.120503652039325
1739209798.5797498;-45.120503652039325
1739209798.5797524;-33.981070128970906
1739209798.579755;-45.120503652039325
1739209798.5797577;-38.13080360867914
1739209798.5797603;-38.13080360867914
1739209798.579763;-38.13080360867914
1739209798.5797656;-45.120503652039325
1739209798.5797682;-45.120503652039325
1739209798.5797708;-38.13080360867914
1739209798.5797734;-45.120503652039325
1739209798.579776;-38.13080360867914
1739209798.5797787;-32.816014438256545
1739209798.5797813;-45.120503652039325
1739209798.579784;-45.120503652039325
1739209798.5797865;-38.13080360867914
1739209798.5797892;-38.13080360867914
1739209798.5797918;-45.120503652039325
1739209798.5797944;-45.120503652039325
1739209798.579797;-33.981070128970906
1739209798.5797997;-38.13080360867914
1739209798.5798023;-38.13080360867914
1739209798.579805;-38.13080360867914
1739209798.5798075;-38.13080360867914
1739209798.5798101;-45.120503652039325
1739209798.5798128;-45.120503652039325
1739209798.5798154;-45.120503652039325
1739209798.579818;-38.13080360867914
1739209798.5798206;-33.981070128970906
1739209798.5798233;-38.13080360867914
1739209798.5798259;-38.13080360867914
1739209798.5798285;-35.57807855764607
1739209798.5798311;-35.57807855764607
1739209798.5798337;-45.120503652039325
1739209798.5798364;-38.13080360867914
1739209798.579839;-35.57807855764607
1739209798.5798416;-35.57807855764607
1739209798.5798442;-38.13080360867914
1739209798.5798469;-35.57807855764607
1739209798.5798495;-45.120503652039325
1739209798.579852;-45.120503652039325
1739209798.5798547;-45.120503652039325
1739209798.5798573;-45.120503652039325
1739209798.57986;-45.120503652039325
1739209798.5798626;-45.120503652039325
1739209798.5798652;-38.13080360867914
1739209798.5798678;-45.120503652039325
1739209798.5798705;-38.13080360867914
1739209798.579873;-33.981070128970906
1739209798.5798757;-45.120503652039325
1739209798.5798783;-45.120503652039325
1739209798.579881;-38.13080360867914
1739209798.5798836;-33.981070128970906
1739209798.5798862;-38.13080360867914
1739209798.5798888;-38.13080360867914
1739209798.5798914;-38.13080360867914
1739209798.579894;-35.57807855764607
1739209798.5798967;-38.13080360867914
1739209798.5798993;-45.120503652039325
1739209798.579902;-45.120503652039325
1739209798.5799046;-45.120503652039325
1739209798.5799072;-38.13080360867914
1739209798.5799098;-38.13080360867914
1739209798.5799124;-45.120503652039325
1739209798.579915;-45.120503652039325
1739209798.5799177;-35.57807855764607
1739209798.5799203;-35.57807855764607
1739209798.579923;-45.120503652039325
1739209798.5799255;-45.120503652039325
1739209798.5799282;-33.981070128970906
1739209798.5799308;-45.120503652039325
1739209798.5799334;-38.13080360867914
1739209798.579936;-38.13080360867914
1739209798.5799387;-45.120503652039325
1739209798.5799413;-45.120503652039325
1739209798.579944;-35.57807855764607
1739209798.5799465;-29.438486411369333
1739209798.5799491;-38.13080360867914
1739209798.5799518;-33.981070128970906
1739209798.5799544;-45.120503652039325
1739209798.579957;-38.13080360867914
1739209798.5799596;-38.13080360867914
1739209798.5799625;-32.816014438256545
1739209798.579965;-45.120503652039325
1739209798.5799677;-45.120503652039325
1739209798.5799704;-35.57807855764607
1739209798.579973;-38.13080360867914
1739209798.5799756;-45.120503652039325
1739209798.5799782;-45.120503652039325
1739209798.5799809;-38.13080360867914
1739209798.5799835;-45.120503652039325
1739209798.579986;-35.57807855764607
1739209798.5799887;-32.816014438256545
1739209798.5799913;-45.120503652039325
1739209798.579994;-45.120503652039325
1739209798.5799966;-32.816014438256545
1739209798.5799992;-35.57807855764607
1739209798.5800018;-38.13080360867914
1739209798.5800045;-45.120503652039325
1739209798.580007;-32.816014438256545
1739209798.5800097;-27.8777449560314
1739209798.5800123;-45.120503652039325
1739209798.580015;-45.120503652039325
