CAN Message; 0x1d3:0000fb20bff56d9a
1739209768.0343595;-38.13080360867914
1739209768.0343635;-45.120503652039325
1739209768.0343676;-45.120503652039325
1739209768.0343716;-45.120503652039325
1739209768.0343757;-45.120503652039325
1739209768.0343797;-38.13080360867914
1739209768.0343838;-35.57807855764607
1739209768.0343878;-45.120503652039325
1739209768.0343919;-38.13080360867914
1739209768.034396;-45.120503652039325
1739209768.0344;-45.120503652039325
1739209768.034404;-45.120503652039325
1739209768.034408;-45.120503652039325
1739209768.0344121;-45.120503652039325
1739209768.0344162;-45.120503652039325
1739209768.0344203;-45.120503652039325
1739209768.0344245;-45.120503652039325
1739209768.0344286;-38.13080360867914
1739209768.0344326;-38.13080360867914
1739209768.0344367;-45.120503652039325
1739209768.0344408;-38.13080360867914
1739209768.0344448;-35.57807855764607
1739209768.0344489;-38.13080360867914
1739209768.034453;-38.13080360867914
1739209768.034457;-45.120503652039325
1739209768.034461;-45.120503652039325
1739209768.034465;-45.120503652039325
1739209768.0344691;-45.120503652039325
1739209768.0344732;-45.120503652039325
1739209768.0344772;-45.120503652039325
1739209768.0344813;-45.120503652039325
1739209768.0344856;-38.13080360867914
1739209768.0344896;-38.13080360867914
1739209768.0344937;-45.120503652039325
1739209768.0344977;-45.120503652039325
1739209768.0345018;-33.981070128970906
1739209768.0345058;-38.13080360867914
1739209768.03451;-38.13080360867914
1739209768.034514;-45.120503652039325
1739209768.034518;-38.13080360867914
1739209768.034522;-45.120503652039325
1739209768.034526;-45.120503652039325
1739209768.0345302;-28.992665084841942
1739209768.0345342;-38.13080360867914
1739209768.0345383;-38.13080360867914
1739209768.0345423;-45.120503652039325
1739209768.0345464;-45.120503652039325
1739209768.0345507;-38.13080360867914
1739209768.0345547;-45.120503652039325
1739209768.0345588;-45.120503652039325
1739209768.0345628;-38.13080360867914
1739209768.0345669;-45.120503652039325
1739209768.034571;-38.13080360867914
1739209768.034575;-38.13080360867914
1739209768.034579;-38.13080360867914
1739209768.034583;-45.120503652039325
1739209768.0345871;-38.13080360867914
1739209768.0345912;-38.13080360867914
1739209768.0345953;-45.120503652039325
1739209768.0345993;-38.13080360867914
1739209768.0346034;-35.57807855764607
1739209768.0346074;-45.120503652039325
1739209768.0346117;-38.13080360867914
1739209768.0346158;-45.120503652039325
1739209768.0346198;-45.120503652039325
1739209768.0346239;-45.120503652039325
1739209768.034628;-30.49652367304973
1739209768.034632;-35.57807855764607
1739209768.034636;-45.120503652039325
1739209768.03464;-45.120503652039325
1739209768.0346441;-45.120503652039325
1739209768.0346482;-38.13080360867914
1739209768.0346522;-45.120503652039325
1739209768.0346563;-45.120503652039325
1739209768.0346603;-33.981070128970956
1739209768.0346644;-38.13080360867914
1739209768.0346684;-38.13080360867914
1739209768.0346725;-38.13080360867914
1739209768.0346768;-45.120503652039325
1739209768.0346808;-38.13080360867914
1739209768.034685;-45.120503652039325
1739209768.034689;-45.120503652039325
1739209768.034693;-28.58837851428586
1739209768.034697;-31.141103565318893
1739209768.034701;-33.981070128970906
1739209768.0347052;-45.120503652039325
1739209768.0347092;-32.816014438256545
1739209768.0347133;-33.981070128970906
1739209768.0347173;-45.120503652039325
1739209768.0347214;-45.120503652039325
1739209768.0347254;-45.120503652039325
1739209768.0347295;-45.120503652039325
1739209768.0347335;-38.13080360867914
1739209768.0347378;-38.13080360867914
1739209768.0347419;-45.120503652039325
1739209768.034746;-45.120503652039325
1739209768.03475;-45.120503652039325
1739209768.034754;-45.120503652039325
1739209768.034758;-45.120503652039325
1739209768.0347621;-45.120503652039325
1739209768.0347662;-38.13080360867914
1739209768.0347703;-45.120503652039325
1739209768.0347743;-45.120503652039325
1739209768.0347784;-45.120503652039325
1739209768.0347824;-38.13080360867914
1739209768.0347865;-45.120503652039325
1739209768.0347905;-30.49652367304973
1739209768.0347946;-28.21854285175415
1739209768.0347986;-45.120503652039325
1739209768.034803;-45.120503652039325
1739209768.034807;-33.981070128970906
1739209768.034811;-35.57807855764607
1739209768.034815;-45.120503652039325
1739209768.0348191;-45.120503652039325
1739209768.0348232;-45.120503652039325
1739209768.0348272;-45.120503652039325
1739209768.0348313;-38.13080360867914
1739209768.0348353;-45.120503652039325
1739209768.0348394;-45.120503652039325
1739209768.0348434;-38.13080360867914
1739209768.0348475;-38.13080360867914
1739209768.0348516;-45.120503652039325
1739209768.0348556;-32.816014438256545
1739209768.0348597;-29.438486411369333
1739209768.034864;-45.120503652039325
1739209768.034868;-45.120503652039325
1739209768.034872;-38.13080360867914
1739209768.034876;-45.120503652039325
1739209768.0348802;-38.13080360867914
1739209768.0348842;-45.120503652039325
1739209768.0348883;-38.13080360867914
1739209768.0348923;-38.13080360867914
1739209768.0348964;-38.13080360867914
1739209768.0349004;-45.120503652039325
1739209768.0349045;-45.120503652039325
1739209768.0349085;-38.13080360867914
1739209768.0349126;-45.120503652039325
1739209768.0349166;-45.120503652039325
1739209768.0349207;-38.13080360867914
1739209768.0349247;-38.13080360867914
1739209768.034929;-45.120503652039325
1739209768.034933;-45.120503652039325
1739209768.0349371;-45.120503652039325
1739209768.0349412;-45.120503652039325
1739209768.0349452;-38.13080360867914
1739209768.0349493;-45.120503652039325
1739209768.0349534;-38.13080360867914
1739209768.0349574;-30.49652367304973
1739209768.0349615;-45.120503652039325
1739209768.0349655;-45.120503652039325
1739209768.0349696;-38.13080360867914
1739209768.0349736;-38.13080360867914
1739209768.0349777;-45.120503652039325
1739209768.0349817;-45.120503652039325
1739209768.0349858;-38.13080360867914
1739209768.03499;-45.120503652039325
1739209768.0349941;-38.13080360867914
1739209768.0349982;-38.13080360867914
1739209768.0350022;-33.981070128970906
1739209768.0350063;-45.120503652039325
1739209768.0350103;-38.13080360867914
1739209768.0350144;-45.120503652039325
1739209768.0350184;-35.57807855764607
1739209768.0350225;-32.816014438256545
1739209768.0350266;-45.120503652039325
1739209768.0350306;-45.120503652039325
1739209768.0350347;-38.13080360867914
1739209768.0350387;-38.13080360867914
1739209768.0350428;-45.120503652039325
1739209768.0350468;-38.13080360867914
1739209768.0350509;-45.120503652039325
1739209768.0350552;-45.120503652039325
1739209768.0350592;-38.13080360867914
1739209768.0350633;-38.13080360867914
1739209768.0350673;-45.120503652039325
1739209768.0350714;-45.120503652039325
1739209768.0350754;-45.120503652039325
1739209768.0350795;-33.981070128970906
1739209768.0350835;-45.120503652039325
1739209768.0350876;-38.13080360867914
1739209768.0350916;-33.981070128970906
1739209768.0350957;-35.57807855764607
1739209768.0350997;-38.13080360867914
1739209768.0351038;-38.13080360867914
1739209768.0351079;-38.13080360867914
1739209768.035112;-38.13080360867914
1739209768.0351162;-38.13080360867914
1739209768.0351202;-38.13080360867914
1739209768.0351243;-31.141103565318915
1739209768.0351284;-38.13080360867914
1739209768.0351324;-38.13080360867914
1739209768.0351365;-38.13080360867914
1739209768.0351405;-38.13080360867914
1739209768.0351446;-38.13080360867914
1739209768.0351486;-45.120503652039325
1739209768.0351527;-38.13080360867914
1739209768.0351567;-38.13080360867914
1739209768.0351608;-38.13080360867914
1739209768.0351648;-45.120503652039325
1739209768.035169;-45.120503652039325
1739209768.035173;-38.13080360867914
1739209768.035177;-45.120503652039325
1739209768.0351813;-45.120503652039325
1739209768.0351853;-45.120503652039325
1739209768.0351894;-45.120503652039325
1739209768.0351934;-45.120503652039325
1739209768.0351975;-45.120503652039325
1739209768.0352015;-38.13080360867914
1739209768.0352056;-38.13080360867914
1739209768.0352097;-38.13080360867914
1739209768.037713;-38.13080360867914
1739209768.0377142;-45.120503652039325
1739209768.0377154;-38.13080360867914
1739209768.0377166;-45.120503652039325
1739209768.0377178;-45.120503652039325
1739209768.037719;-38.13080360867914
1739209768.0377202;-45.120503652039325
1739209768.0377214;-45.120503652039325
1739209768.0377226;-45.120503652039325
1739209768.0377238;-45.120503652039325
1739209768.037725;-38.13080360867914
1739209768.0377262;-38.13080360867914
1739209768.0377274;-38.13080360867914
1739209768.0377285;-38.13080360867914
1739209768.0377297;-45.120503652039325
1739209768.037731;-45.120503652039325
1739209768.0377321;-38.13080360867914
1739209768.0377333;-38.13080360867914
1739209768.0377345;-32.816014438256545
1739209768.0377357;-45.120503652039325
1739209768.037737;-45.120503652039325
1739209768.037738;-38.13080360867914
1739209768.037739;-38.13080360867914
1739209768.0377402;-38.13080360867914
1739209768.0377414;-45.120503652039325
1739209768.0377426;-45.120503652039325
1739209768.0377438;-45.120503652039325
1739209768.037745;-45.120503652039325
1739209768.0377462;-33.981070128970906
1739209768.0377474;-38.13080360867914
1739209768.0377486;-45.120503652039325
1739209768.0377498;-35.57807855764607
1739209768.037751;-35.57807855764607
1739209768.0377522;-38.13080360867914
1739209768.0377533;-32.816014438256545
1739209768.0377545;-38.13080360867914
1739209768.0377557;-38.13080360867914
1739209768.037757;-38.13080360867914
1739209768.037758;-38.13080360867914
1739209768.0377593;-38.13080360867914
1739209768.0377605;-38.13080360867914
1739209768.0377617;-38.13080360867914
1739209768.0377629;-45.120503652039325
1739209768.037764;-33.981070128970906
1739209768.0377653;-32.816014438256545
1739209768.0377665;-38.13080360867914
1739209768.0377676;-45.120503652039325
1739209768.0377688;-32.816014438256545
1739209768.03777;-32.816014438256545
1739209768.037771;-45.120503652039325
1739209768.0377722;-45.120503652039325
1739209768.0377734;-38.13080360867914
1739209768.0377746;-45.120503652039325
1739209768.0377758;-38.13080360867914
1739209768.037777;-45.120503652039325
1739209768.0377781;-45.120503652039325
1739209768.0377793;-35.57807855764607
1739209768.0377805;-38.13080360867914
1739209768.0377817;-38.13080360867914
1739209768.037783;-33.981070128970906
1739209768.037784;-35.57807855764607
1739209768.0377853;-38.13080360867914
1739209768.0377865;-45.120503652039325
1739209768.0377877;-33.981070128970906
1739209768.0377889;-45.120503652039325
1739209768.03779;-45.120503652039325
1739209768.0377913;-45.120503652039325
1739209768.0377924;-38.13080360867914
1739209768.0377936;-45.120503652039325
1739209768.0377948;-45.120503652039325
1739209768.037796;-45.120503652039325
1739209768.0377972;-45.120503652039325
1739209768.0377984;-45.120503652039325
1739209768.0377996;-38.13080360867914
1739209768.0378008;-38.13080360867914
1739209768.037802;-33.981070128970906
1739209768.0378032;-38.13080360867914
1739209768.0378041;-45.120503652039325
1739209768.0378053;-38.13080360867914
1739209768.0378065;-35.57807855764607
1739209768.0378077;-38.13080360867914
1739209768.037809;-38.13080360867914
1739209768.03781;-45.120503652039325
1739209768.0378113;-45.120503652039325
1739209768.0378125;-45.120503652039325
1739209768.0378137;-45.120503652039325
1739209768.0378149;-45.120503652039325
1739209768.037816;-45.120503652039325
1739209768.0378172;-45.120503652039325
1739209768.0378184;-33.981070128970906
1739209768.0378196;-38.13080360867914
1739209768.0378208;-38.13080360867914
1739209768.037822;-38.13080360867914
1739209768.0378232;-38.13080360867914
1739209768.0378244;-45.120503652039325
1739209768.0378256;-38.13080360867914
1739209768.0378268;-45.120503652039325
1739209768.037828;-45.120503652039325
1739209768.0378292;-45.120503652039325
1739209768.0378304;-38.13080360867914
1739209768.0378315;-38.13080360867914
1739209768.0378327;-45.120503652039325
1739209768.037834;-38.13080360867914
1739209768.0378351;-38.13080360867914
1739209768.0378363;-45.120503652039325
1739209768.0378373;-38.13080360867914
1739209768.0378385;-35.57807855764607
1739209768.0378397;-45.120503652039325
1739209768.0378408;-45.120503652039325
1739209768.037842;-38.13080360867914
1739209768.0378432;-45.120503652039325
1739209768.0378444;-38.13080360867914
1739209768.0378456;-38.13080360867914
1739209768.0378468;-38.13080360867914
1739209768.037848;-38.13080360867914
1739209768.0378492;-27.8777449560314
1739209768.0378504;-32.816014438256545
1739209768.0378516;-45.120503652039325
1739209768.0378528;-38.13080360867914
1739209768.037854;-35.57807855764607
1739209768.0378551;-38.13080360867914
1739209768.0378563;-45.120503652039325
1739209768.0378575;-38.13080360867914
1739209768.0378587;-38.13080360867914
1739209768.03786;-45.120503652039325
1739209768.037861;-33.981070128970906
1739209768.0378623;-35.57807855764607
1739209768.0378635;-38.13080360867914
1739209768.0378647;-45.120503652039325
1739209768.0378659;-38.13080360867914
1739209768.037867;-45.120503652039325
1739209768.0378683;-32.816014438256545
1739209768.0378692;-32.816014438256545
1739209768.0378704;-45.120503652039325
1739209768.0378716;-45.120503652039325
1739209768.0378728;-35.57807855764607
1739209768.037874;-35.57807855764607
1739209768.0378752;-38.13080360867914
1739209768.0378764;-45.120503652039325
1739209768.0378776;-33.981070128970906
1739209768.0378788;-35.57807855764607
1739209768.03788;-45.120503652039325
1739209768.0378811;-45.120503652039325
1739209768.0378823;-31.141103565318915
1739209768.0378835;-32.816014438256545
1739209768.0378847;-38.13080360867914
1739209768.037886;-38.13080360867914
1739209768.037887;-45.120503652039325
1739209768.0378883;-45.120503652039325
1739209768.0378895;-38.13080360867914
1739209768.0378907;-45.120503652039325
1739209768.0378919;-45.120503652039325
1739209768.037893;-45.120503652039325
1739209768.0378942;-33.981070128970906
1739209768.0378954;-45.120503652039325
1739209768.0378966;-31.141103565318893
1739209768.0378978;-25.826314394896354
1739209768.037899;-45.120503652039325
1739209768.0379002;-38.13080360867914
1739209768.0379014;-38.13080360867914
1739209768.0379024;-38.13080360867914
1739209768.0379035;-38.13080360867914
1739209768.0379047;-32.816014438256545
1739209768.037906;-45.120503652039325
1739209768.0379071;-38.13080360867914
1739209768.0379083;-38.13080360867914
1739209768.0379095;-45.120503652039325
1739209768.0379107;-45.120503652039325
1739209768.037912;-45.120503652039325
1739209768.037913;-35.57807855764607
1739209768.0379143;-38.13080360867914
1739209768.0379155;-45.120503652039325
1739209768.0379167;-38.13080360867914
1739209768.0379179;-38.13080360867914
1739209768.037919;-38.13080360867914
1739209768.0379202;-38.13080360867914
1739209768.0379214;-45.120503652039325
1739209768.0379226;-45.120503652039325
1739209768.0379238;-45.120503652039325
1739209768.037925;-38.13080360867914
1739209768.0379262;-38.13080360867914
1739209768.0379274;-45.120503652039325
1739209768.0379286;-45.120503652039325
1739209768.0379298;-35.57807855764607
1739209768.037931;-35.57807855764607
1739209768.0379322;-45.120503652039325
1739209768.0379333;-45.120503652039325
1739209768.0379345;-45.120503652039325
1739209768.0379355;-45.120503652039325
1739209768.0379367;-45.120503652039325
1739209768.0379379;-38.13080360867914
1739209768.037939;-45.120503652039325
1739209768.0379403;-45.120503652039325
1739209768.0379415;-38.13080360867914
1739209768.0379426;-45.120503652039325
1739209768.0379438;-45.120503652039325
1739209768.037945;-35.57807855764607
1739209768.0379462;-38.13080360867914
1739209768.0379474;-45.120503652039325
1739209768.0379486;-38.13080360867914
1739209768.0379498;-33.981070128970906
1739209768.037951;-38.13080360867914
1739209768.0379522;-38.13080360867914
1739209768.0379534;-45.120503652039325
1739209768.0379546;-45.120503652039325
1739209768.0379558;-45.120503652039325
1739209768.037957;-45.120503652039325
1739209768.0379581;-38.13080360867914
1739209768.0379593;-38.13080360867914
1739209768.0379605;-33.981070128970906
1739209768.0379617;-38.13080360867914
1739209768.037963;-45.120503652039325
1739209768.037964;-38.13080360867914
1739209768.0379653;-38.13080360867914
1739209768.0379665;-38.13080360867914
1739209768.0379674;-45.120503652039325
1739209768.0379686;-38.13080360867914
1739209768.0379698;-38.13080360867914
1739209768.037971;-35.57807855764607
1739209768.0379722;-45.120503652039325
1739209768.0379734;-45.120503652039325
1739209768.0379746;-38.13080360867914
1739209768.0379758;-45.120503652039325
1739209768.037977;-45.120503652039325
1739209768.0379782;-38.13080360867914
1739209768.0379794;-38.13080360867914
1739209768.0379806;-45.120503652039325
1739209768.0379817;-45.120503652039325
1739209768.037983;-45.120503652039325
1739209768.0379841;-38.13080360867914
1739209768.0379853;-45.120503652039325
1739209768.0379865;-45.120503652039325
1739209768.0379877;-45.120503652039325
1739209768.037989;-45.120503652039325
1739209768.03799;-33.981070128970906
1739209768.0379913;-38.13080360867914
1739209768.0379925;-35.57807855764607
1739209768.0379937;-31.141103565318915
1739209768.0379949;-38.13080360867914
1739209768.037996;-45.120503652039325
1739209768.0379972;-45.120503652039325
1739209768.0379984;-35.57807855764607
1739209768.0379996;-45.120503652039325
1739209768.0380006;-45.120503652039325
1739209768.0380018;-45.120503652039325
1739209768.038003;-38.13080360867914
1739209768.0380042;-31.141103565318915
1739209768.0380054;-38.13080360867914
1739209768.0380065;-45.120503652039325
1739209768.0380077;-33.981070128970906
1739209768.038009;-35.57807855764607
1739209768.0380101;-45.120503652039325
1739209768.0380113;-45.120503652039325
1739209768.0380125;-38.13080360867914
1739209768.0380137;-38.13080360867914
1739209768.038015;-45.120503652039325
1739209768.038016;-38.13080360867914
1739209768.0380173;-38.13080360867914
1739209768.0380185;-45.120503652039325
1739209768.0380197;-45.120503652039325
1739209768.0380208;-45.120503652039325
1739209768.038022;-45.120503652039325
1739209768.0380232;-45.120503652039325
1739209768.0380244;-45.120503652039325
1739209768.0380256;-38.13080360867914
1739209768.0380268;-38.13080360867914
1739209768.038028;-45.120503652039325
1739209768.0380292;-45.120503652039325
1739209768.0380304;-45.120503652039325
1739209768.0380316;-38.13080360867914
1739209768.0380328;-38.13080360867914
1739209768.0380337;-38.13080360867914
1739209768.038035;-45.120503652039325
1739209768.038036;-31.141103565318915
1739209768.0380373;-45.120503652039325
1739209768.0380385;-45.120503652039325
1739209768.0380397;-45.120503652039325
1739209768.0380409;-45.120503652039325
1739209768.038042;-45.120503652039325
1739209768.0380433;-45.120503652039325
1739209768.0380445;-45.120503652039325
1739209768.0380456;-38.13080360867914
1739209768.0380468;-38.13080360867914
1739209768.038048;-45.120503652039325
1739209768.0380492;-45.120503652039325
1739209768.0380504;-45.120503652039325
1739209768.0380516;-38.13080360867914
1739209768.0380528;-45.120503652039325
1739209768.038054;-45.120503652039325
1739209768.0380552;-33.981070128970906
1739209768.0380564;-45.120503652039325
1739209768.0380576;-45.120503652039325
1739209768.0380588;-45.120503652039325
1739209768.03806;-30.49652367304973
1739209768.0380611;-32.816014438256545
1739209768.0380623;-45.120503652039325
1739209768.0380635;-45.120503652039325
1739209768.0380647;-38.13080360867914
1739209768.038066;-45.120503652039325
1739209768.0380669;-45.120503652039325
1739209768.038068;-45.120503652039325
1739209768.0380692;-45.120503652039325
1739209768.0380704;-45.120503652039325
1739209768.0380716;-45.120503652039325
1739209768.0380728;-38.13080360867914
1739209768.038074;-38.13080360867914
1739209768.0380752;-38.13080360867914
1739209768.0380764;-38.13080360867914
1739209768.0380776;-45.120503652039325
1739209768.0380788;-28.58837851428586
1739209768.03808;-29.438486411369333
1739209768.0380812;-45.120503652039325
1739209768.0380824;-45.120503652039325
1739209768.0380836;-45.120503652039325
1739209768.0380847;-35.57807855764607
1739209768.038086;-45.120503652039325
1739209768.0380871;-45.120503652039325
1739209768.0380883;-45.120503652039325
1739209768.0380895;-45.120503652039325
1739209768.0380907;-45.120503652039325
1739209768.038092;-45.120503652039325
1739209768.038093;-45.120503652039325
1739209768.0380943;-45.120503652039325
1739209768.0380955;-45.120503652039325
1739209768.0380967;-38.13080360867914
1739209768.0380979;-31.141103565318893
1739209768.0380988;-28.21854285175415
1739209768.0381;-45.120503652039325
1739209768.0381012;-38.13080360867914
1739209768.0381024;-35.57807855764607
1739209768.0381036;-35.57807855764607
1739209768.0381048;-45.120503652039325
1739209768.038106;-35.57807855764607
1739209768.0381072;-45.120503652039325
1739209768.0381083;-38.13080360867914
1739209768.0381095;-38.13080360867914
1739209768.0381107;-38.13080360867914
1739209768.038112;-45.120503652039325
1739209768.038113;-45.120503652039325
1739209768.0381143;-38.13080360867914
1739209768.0381155;-45.120503652039325
1739209768.0381167;-38.13080360867914
1739209768.038118;-38.13080360867914
1739209768.038119;-45.120503652039325
1739209768.0381203;-45.120503652039325
1739209768.0381215;-35.57807855764607
1739209768.0381227;-35.57807855764607
1739209768.0381238;-32.816014438256545
1739209768.038125;-35.57807855764607
1739209768.0381262;-45.120503652039325
1739209768.0381274;-45.120503652039325
1739209768.0381286;-45.120503652039325
1739209768.0381298;-38.13080360867914
1739209768.038131;-45.120503652039325
1739209768.038132;-45.120503652039325
1739209768.0381331;-33.981070128970906
1739209768.0381343;-33.981070128970906
1739209768.0381355;-45.120503652039325
1739209768.0381367;-45.120503652039325
1739209768.038138;-38.13080360867914
1739209768.038139;-32.816014438256545
1739209768.0381403;-45.120503652039325
1739209768.0381415;-45.120503652039325
1739209768.0381427;-33.981070128970906
1739209768.0381439;-38.13080360867914
1739209768.038145;-38.13080360867914
1739209768.0381463;-32.816014438256545
1739209768.0381474;-45.120503652039325
1739209768.0381486;-45.120503652039325
1739209768.0381498;-45.120503652039325
1739209768.038151;-35.57807855764607
1739209768.0381522;-38.13080360867914
1739209768.0381534;-45.120503652039325
1739209768.0381546;-38.13080360867914
1739209768.0381558;-45.120503652039325
1739209768.038157;-45.120503652039325
1739209768.0381582;-35.57807855764607
1739209768.0381594;-38.13080360867914
1739209768.0381606;-45.120503652039325
1739209768.0381618;-45.120503652039325
1739209768.038163;-45.120503652039325
1739209768.0381641;-45.120503652039325
1739209768.038165;-28.992665084841942
1739209768.0381663;-38.13080360867914
1739209768.0381675;-45.120503652039325
1739209768.0381687;-38.13080360867914
1739209768.0381699;-45.120503652039325
1739209768.038171;-38.13080360867914
1739209768.0381722;-32.816014438256545
1739209768.0381734;-38.13080360867914
1739209768.0381746;-38.13080360867914
1739209768.0381758;-45.120503652039325
1739209768.038177;-38.13080360867914
1739209768.0381782;-38.13080360867914
1739209768.0381794;-38.13080360867914
1739209768.0381806;-45.120503652039325
1739209768.0381818;-45.120503652039325
1739209768.038183;-45.120503652039325
1739209768.0381842;-45.120503652039325
1739209768.0381854;-45.120503652039325
1739209768.0381866;-45.120503652039325
1739209768.0381877;-38.13080360867914
1739209768.038189;-45.120503652039325
1739209768.0381901;-45.120503652039325
1739209768.0381913;-45.120503652039325
1739209768.0381925;-38.13080360867914
1739209768.0381937;-38.13080360867914
1739209768.038195;-38.13080360867914
1739209768.038196;-33.981070128970906
1739209768.038197;-38.13080360867914
1739209768.0381982;-38.13080360867914
1739209768.0381994;-38.13080360867914
1739209768.0382006;-45.120503652039325
1739209768.0382018;-38.13080360867914
1739209768.038203;-38.13080360867914
1739209768.0382042;-45.120503652039325
1739209768.0382054;-45.120503652039325
1739209768.0382066;-38.13080360867914
1739209768.0382078;-38.13080360867914
1739209768.038209;-45.120503652039325
1739209768.0382102;-45.120503652039325
1739209768.0382113;-38.13080360867914
1739209768.0382125;-33.981070128970906
1739209768.0382137;-32.816014438256545
1739209768.038215;-35.57807855764607
1739209768.038216;-38.13080360867914
1739209768.0382173;-33.981070128970906
1739209768.0382185;-35.57807855764607
1739209768.0382197;-38.13080360867914
1739209768.038221;-45.120503652039325
1739209768.038222;-45.120503652039325
1739209768.0382233;-45.120503652039325
1739209768.0382245;-45.120503652039325
1739209768.0382257;-38.13080360867914
1739209768.0382268;-38.13080360867914
1739209768.038228;-45.120503652039325
1739209768.0382292;-45.120503652039325
1739209768.0382302;-33.981070128970906
1739209768.0382314;-38.13080360867914
1739209768.0382326;-38.13080360867914
1739209768.0382338;-45.120503652039325
1739209768.038235;-45.120503652039325
1739209768.0382361;-38.13080360867914
1739209768.0382373;-35.57807855764607
1739209768.0382385;-38.13080360867914
1739209768.0382397;-35.57807855764607
1739209768.038241;-38.13080360867914
1739209768.038242;-38.13080360867914
1739209768.0382433;-38.13080360867914
1739209768.0382445;-38.13080360867914
1739209768.0382457;-38.13080360867914
1739209768.0382469;-45.120503652039325
1739209768.038248;-45.120503652039325
1739209768.0382493;-38.13080360867914
1739209768.0382504;-38.13080360867914
1739209768.0382516;-38.13080360867914
1739209768.0382528;-45.120503652039325
1739209768.038254;-38.13080360867914
1739209768.0382552;-38.13080360867914
1739209768.0382564;-45.120503652039325
1739209768.0382576;-45.120503652039325
1739209768.0382588;-45.120503652039325
1739209768.03826;-33.981070128970906
1739209768.0382612;-38.13080360867914
1739209768.0382624;-45.120503652039325
1739209768.0382633;-38.13080360867914
1739209768.0382645;-38.13080360867914
1739209768.0382657;-38.13080360867914
1739209768.038267;-45.120503652039325
1739209768.038268;-45.120503652039325
1739209768.0382693;-38.13080360867914
1739209768.0382705;-45.120503652039325
1739209768.0382717;-45.120503652039325
1739209768.0382729;-33.981070128970906
1739209768.038274;-38.13080360867914
1739209768.0382752;-45.120503652039325
1739209768.0382764;-45.120503652039325
1739209768.0382776;-33.981070128970906
1739209768.0382788;-38.13080360867914
1739209768.03828;-35.57807855764607
1739209768.0382812;-35.57807855764607
1739209768.0382824;-38.13080360867914
1739209768.0382836;-35.57807855764607
1739209768.0382848;-38.13080360867914
1739209768.038286;-38.13080360867914
1739209768.0382872;-38.13080360867914
1739209768.0382884;-38.13080360867914
1739209768.0382895;-45.120503652039325
1739209768.0382907;-45.120503652039325
1739209768.038292;-45.120503652039325
1739209768.0382931;-45.120503652039325
1739209768.0382943;-38.13080360867914
1739209768.0382953;-45.120503652039325
1739209768.0382965;-45.120503652039325
1739209768.0382977;-38.13080360867914
1739209768.0382988;-45.120503652039325
1739209768.0383;-45.120503652039325
1739209768.0383012;-33.981070128970906
1739209768.0383024;-38.13080360867914
1739209768.0383036;-38.13080360867914
1739209768.0383048;-45.120503652039325
1739209768.038306;-45.120503652039325
1739209768.0383072;-45.120503652039325
1739209768.0383084;-30.49652367304973
1739209768.0383096;-29.438486411369333
1739209768.0383108;-38.13080360867914
1739209768.038312;-35.57807855764607
1739209768.0383132;-38.13080360867914
1739209768.0383143;-35.57807855764607
1739209768.0383155;-38.13080360867914
1739209768.0383167;-32.816014438256545
1739209768.038318;-45.120503652039325
1739209768.038319;-45.120503652039325
1739209768.0383203;-32.816014438256545
1739209768.0383215;-38.13080360867914
1739209768.0383227;-45.120503652039325
1739209768.0383239;-45.120503652039325
1739209768.038325;-38.13080360867914
1739209768.0383263;-45.120503652039325
1739209768.0383275;-30.49652367304973
1739209768.0383284;-28.21854285175415
1739209768.0383296;-45.120503652039325
1739209768.0383308;-45.120503652039325
1739209768.038332;-38.13080360867914
1739209768.0383332;-32.816014438256545
1739209768.0383344;-45.120503652039325
1739209768.0383356;-45.120503652039325
1739209768.0383368;-45.120503652039325
1739209768.038338;-45.120503652039325
1739209768.0383391;-38.13080360867914
1739209768.0383403;-38.13080360867914
1739209768.0383415;-33.981070128970906
1739209768.0383427;-45.120503652039325
1739209768.038344;-45.120503652039325
1739209768.038345;-45.120503652039325
1739209768.0383463;-38.13080360867914
1739209768.0383475;-38.13080360867914
1739209768.0383487;-38.13080360867914
1739209768.0383499;-45.120503652039325
1739209768.038351;-38.13080360867914
1739209768.0383523;-35.57807855764607
1739209768.0383534;-38.13080360867914
1739209768.0383546;-45.120503652039325
1739209768.0383558;-38.13080360867914
1739209768.038357;-32.816014438256545
1739209768.0383582;-35.57807855764607
1739209768.0383594;-38.13080360867914
1739209768.0383606;-45.120503652039325
1739209768.0383615;-38.13080360867914
1739209768.0383627;-45.120503652039325
1739209768.038364;-45.120503652039325
1739209768.0383651;-45.120503652039325
1739209768.0383663;-38.13080360867914
1739209768.0383675;-45.120503652039325
1739209768.0383687;-45.120503652039325
1739209768.03837;-45.120503652039325
1739209768.038371;-45.120503652039325
1739209768.0383723;-45.120503652039325
1739209768.0383735;-45.120503652039325
1739209768.0383747;-45.120503652039325
1739209768.0383759;-28.58837851428586
1739209768.038377;-38.13080360867914
1739209768.0383782;-45.120503652039325
1739209768.0383794;-35.57807855764607
1739209768.0383806;-32.816014438256545
1739209768.0383818;-45.120503652039325
1739209768.038383;-45.120503652039325
1739209768.0383842;-38.13080360867914
1739209768.0383854;-35.57807855764607
1739209768.0383866;-45.120503652039325
1739209768.0383878;-45.120503652039325
1739209768.038389;-38.13080360867914
1739209768.0383902;-38.13080360867914
1739209768.0383914;-45.120503652039325
1739209768.0383925;-45.120503652039325
1739209768.0383935;-38.13080360867914
