CAN Message; 0x62:047b49d47cdb0831
1739209804.032089;-45.120503652039325
1739209804.03209;-38.13080360867914
1739209804.0320907;-38.13080360867914
1739209804.0320914;-38.13080360867914
1739209804.0320923;-45.120503652039325
1739209804.032093;-38.13080360867914
1739209804.032094;-35.57807855764607
1739209804.0320947;-38.13080360867914
1739209804.0320957;-45.120503652039325
1739209804.0320964;-35.57807855764607
1739209804.032097;-38.13080360867914
1739209804.032098;-45.120503652039325
1739209804.0320988;-45.120503652039325
1739209804.0320997;-32.816014438256545
1739209804.0321004;-45.120503652039325
1739209804.0321012;-38.13080360867914
1739209804.032102;-38.13080360867914
1739209804.0321028;-45.120503652039325
1739209804.0321038;-38.13080360867914
1739209804.0321045;-38.13080360867914
1739209804.0321054;-38.13080360867914
1739209804.0321062;-38.13080360867914
1739209804.0321069;-35.57807855764607
1739209804.0321078;-45.120503652039325
1739209804.0321085;-45.120503652039325
1739209804.0321095;-38.13080360867914
1739209804.0321102;-45.120503652039325
1739209804.032111;-38.13080360867914
1739209804.032112;-35.57807855764607
1739209804.0321126;-45.120503652039325
1739209804.0321136;-45.120503652039325
1739209804.0321143;-45.120503652039325
1739209804.0321152;-45.120503652039325
1739209804.032116;-45.120503652039325
1739209804.0321167;-45.120503652039325
1739209804.0321176;-32.816014438256545
1739209804.0321183;-45.120503652039325
1739209804.0321193;-45.120503652039325
1739209804.03212;-45.120503652039325
1739209804.032121;-45.120503652039325
1739209804.0321217;-45.120503652039325
1739209804.0321224;-45.120503652039325
1739209804.0321233;-45.120503652039325
1739209804.032124;-45.120503652039325
1739209804.032125;-45.120503652039325
1739209804.0321257;-45.120503652039325
1739209804.0321264;-45.120503652039325
1739209804.0321274;-45.120503652039325
1739209804.032128;-38.13080360867914
1739209804.032129;-38.13080360867914
1739209804.0321298;-45.120503652039325
1739209804.0321307;-32.816014438256545
1739209804.0321314;-33.981070128970906
1739209804.0321321;-45.120503652039325
1739209804.032133;-45.120503652039325
1739209804.0321338;-32.816014438256545
1739209804.0321348;-30.49652367304973
1739209804.0321355;-45.120503652039325
1739209804.0321362;-45.120503652039325
1739209804.0321372;-35.57807855764607
1739209804.0321379;-35.57807855764607
1739209804.0321388;-45.120503652039325
1739209804.0321395;-38.13080360867914
1739209804.0321405;-38.13080360867914
1739209804.0321412;-45.120503652039325
1739209804.032142;-35.57807855764607
1739209804.0321429;-38.13080360867914
1739209804.0321436;-45.120503652039325
1739209804.0321445;-45.120503652039325
1739209804.0321453;-45.120503652039325
1739209804.032146;-45.120503652039325
1739209804.032147;-45.120503652039325
1739209804.0321476;-45.120503652039325
1739209804.0321486;-45.120503652039325
1739209804.0321493;-45.120503652039325
1739209804.0321503;-32.816014438256545
1739209804.032151;-35.57807855764607
1739209804.0321517;-45.120503652039325
1739209804.0321527;-38.13080360867914
1739209804.0321534;-38.13080360867914
1739209804.0321543;-38.13080360867914
1739209804.032155;-38.13080360867914
1739209804.032156;-33.981070128970906
1739209804.0321567;-45.120503652039325
1739209804.0321574;-45.120503652039325
1739209804.0321584;-45.120503652039325
1739209804.032159;-33.981070128970906
1739209804.03216;-45.120503652039325
1739209804.0321608;-38.13080360867914
1739209804.0321615;-45.120503652039325
1739209804.0321624;-45.120503652039325
1739209804.0321631;-45.120503652039325
1739209804.032164;-45.120503652039325
1739209804.0321648;-35.57807855764607
1739209804.0321658;-45.120503652039325
1739209804.0321665;-35.57807855764607
1739209804.0321672;-30.49652367304973
1739209804.0321681;-38.13080360867914
1739209804.0321689;-35.57807855764607
1739209804.0321698;-45.120503652039325
1739209804.0321705;-38.13080360867914
1739209804.0321712;-35.57807855764607
1739209804.0321722;-33.981070128970906
1739209804.032173;-45.120503652039325
1739209804.0321739;-31.141103565318943
1739209804.0321746;-38.13080360867914
1739209804.0321755;-38.13080360867914
1739209804.0321763;-45.120503652039325
1739209804.032177;-38.13080360867914
1739209804.032178;-35.57807855764607
1739209804.0321786;-45.120503652039325
1739209804.0321796;-38.13080360867914
1739209804.0321803;-28.992665084841942
1739209804.0321813;-45.120503652039325
1739209804.032182;-38.13080360867914
1739209804.0321827;-35.57807855764607
1739209804.0321836;-38.13080360867914
1739209804.0321844;-45.120503652039325
1739209804.0321853;-45.120503652039325
1739209804.032186;-45.120503652039325
1739209804.0321867;-45.120503652039325
1739209804.0321877;-45.120503652039325
1739209804.0321884;-45.120503652039325
1739209804.0321894;-38.13080360867914
1739209804.03219;-38.13080360867914
1739209804.032191;-45.120503652039325
1739209804.0321918;-45.120503652039325
1739209804.0321925;-45.120503652039325
1739209804.0321934;-38.13080360867914
1739209804.0321941;-45.120503652039325
1739209804.032195;-45.120503652039325
1739209804.0321958;-38.13080360867914
1739209804.0321965;-45.120503652039325
1739209804.0321975;-45.120503652039325
1739209804.0321982;-45.120503652039325
1739209804.0321991;-45.120503652039325
1739209804.0321999;-28.992665084841942
1739209804.0322008;-38.13080360867914
1739209804.0322015;-45.120503652039325
1739209804.0322022;-45.120503652039325
1739209804.0322032;-38.13080360867914
1739209804.032204;-45.120503652039325
1739209804.0322049;-38.13080360867914
1739209804.0322056;-38.13080360867914
1739209804.0322065;-35.57807855764607
1739209804.0322073;-45.120503652039325
1739209804.032208;-45.120503652039325
1739209804.032209;-38.13080360867914
1739209804.0322096;-45.120503652039325
1739209804.0322106;-45.120503652039325
1739209804.0322113;-45.120503652039325
1739209804.032212;-45.120503652039325
1739209804.032213;-28.992665084841942
1739209804.0322137;-31.141103565318915
1739209804.0322146;-35.57807855764607
1739209804.0322154;-38.13080360867914
1739209804.0322163;-38.13080360867914
1739209804.032217;-38.13080360867914
1739209804.0322177;-45.120503652039325
1739209804.0322187;-38.13080360867914
1739209804.0322194;-33.981070128970906
1739209804.0322204;-33.981070128970906
1739209804.032221;-33.981070128970906
1739209804.0322218;-45.120503652039325
1739209804.0322227;-45.120503652039325
1739209804.0322235;-38.13080360867914
1739209804.0322244;-35.57807855764607
1739209804.0322251;-45.120503652039325
1739209804.032226;-38.13080360867914
1739209804.0322268;-38.13080360867914
1739209804.0322275;-45.120503652039325
1739209804.0322285;-45.120503652039325
1739209804.0322292;-45.120503652039325
1739209804.0322301;-45.120503652039325
1739209804.0322309;-38.13080360867914
1739209804.0322316;-45.120503652039325
1739209804.0322325;-38.13080360867914
1739209804.0322332;-38.13080360867914
1739209804.0322342;-38.13080360867914
1739209804.032235;-45.120503652039325
1739209804.0322359;-45.120503652039325
1739209804.0322366;-31.141103565318893
1739209804.0322373;-35.57807855764607
1739209804.0322382;-45.120503652039325
1739209804.032239;-33.981070128970906
1739209804.03224;-38.13080360867914
1739209804.0322406;-38.13080360867914
1739209804.0322416;-38.13080360867914
1739209804.0322423;-45.120503652039325
1739209804.032243;-45.120503652039325
1739209804.032244;-33.981070128970906
1739209804.0322447;-45.120503652039325
1739209804.0322456;-45.120503652039325
1739209804.0322464;-35.57807855764607
1739209804.032247;-38.13080360867914
1739209804.032248;-45.120503652039325
1739209804.0322487;-45.120503652039325
1739209804.0322497;-32.816014438256545
1739209804.0322504;-38.13080360867914
1739209804.0322514;-45.120503652039325
1739209804.032252;-45.120503652039325
1739209804.0322528;-32.816014438256545
1739209804.0322537;-35.57807855764607
1739209804.0322545;-45.120503652039325
1739209804.0322554;-45.120503652039325
1739209804.0322561;-45.120503652039325
1739209804.0322568;-38.13080360867914
1739209804.0322578;-45.120503652039325
1739209804.0322585;-45.120503652039325
1739209804.0322595;-45.120503652039325
1739209804.0322602;-45.120503652039325
1739209804.0322611;-38.13080360867914
1739209804.0322618;-35.57807855764607
1739209804.0322626;-45.120503652039325
1739209804.0322635;-45.120503652039325
1739209804.0322642;-38.13080360867914
1739209804.0322652;-45.120503652039325
1739209804.032266;-32.816014438256545
1739209804.0322669;-38.13080360867914
1739209804.0322676;-38.13080360867914
1739209804.0322683;-45.120503652039325
1739209804.0322692;-38.13080360867914
1739209804.03227;-38.13080360867914
1739209804.032271;-45.120503652039325
1739209804.0322716;-33.981070128970906
1739209804.0322723;-45.120503652039325
1739209804.0322733;-45.120503652039325
1739209804.032274;-38.13080360867914
1739209804.032275;-45.120503652039325
1739209804.0322757;-45.120503652039325
1739209804.0322766;-45.120503652039325
1739209804.0322773;-32.816014438256545
1739209804.032278;-38.13080360867914
1739209804.032279;-35.57807855764607
1739209804.0322797;-33.981070128970906
1739209804.0322807;-35.57807855764607
1739209804.0322814;-38.13080360867914
1739209804.032282;-38.13080360867914
1739209804.032283;-38.13080360867914
1739209804.0322838;-45.120503652039325
1739209804.0322847;-45.120503652039325
1739209804.0322855;-45.120503652039325
1739209804.0322864;-45.120503652039325
1739209804.0322871;-45.120503652039325
1739209804.0322878;-45.120503652039325
1739209804.0322888;-45.120503652039325
1739209804.0322895;-45.120503652039325
1739209804.0322905;-38.13080360867914
1739209804.0322912;-38.13080360867914
1739209804.032292;-38.13080360867914
1739209804.0322928;-38.13080360867914
1739209804.0322936;-38.13080360867914
1739209804.0322945;-38.13080360867914
1739209804.0322952;-31.141103565318893
1739209804.0322962;-35.57807855764607
1739209804.032297;-38.13080360867914
1739209804.0322976;-38.13080360867914
1739209804.0322986;-35.57807855764607
1739209804.0322993;-35.57807855764607
1739209804.0323002;-45.120503652039325
1739209804.032301;-45.120503652039325
1739209804.032302;-45.120503652039325
1739209804.0323026;-38.13080360867914
1739209804.0323033;-45.120503652039325
1739209804.0323043;-38.13080360867914
1739209804.032305;-45.120503652039325
1739209804.032306;-45.120503652039325
1739209804.0323067;-45.120503652039325
1739209804.0323074;-45.120503652039325
1739209804.0323083;-38.13080360867914
1739209804.032309;-45.120503652039325
1739209804.03231;-38.13080360867914
1739209804.0323107;-45.120503652039325
1739209804.0323117;-32.816014438256545
1739209804.0323124;-29.438486411369333
1739209804.032313;-33.981070128970906
1739209804.032314;-45.120503652039325
1739209804.0323148;-45.120503652039325
1739209804.0323157;-38.13080360867914
1739209804.0323164;-38.13080360867914
1739209804.0323172;-33.981070128970906
1739209804.032318;-45.120503652039325
1739209804.0323188;-45.120503652039325
1739209804.0323198;-45.120503652039325
1739209804.0323205;-38.13080360867914
1739209804.0323215;-38.13080360867914
1739209804.0323222;-45.120503652039325
1739209804.032323;-45.120503652039325
1739209804.0323238;-38.13080360867914
1739209804.0323246;-38.13080360867914
1739209804.0323255;-45.120503652039325
1739209804.0323262;-45.120503652039325
1739209804.0323272;-38.13080360867914
1739209804.032328;-33.981070128970906
1739209804.0323286;-38.13080360867914
1739209804.0323296;-38.13080360867914
1739209804.0323303;-45.120503652039325
1739209804.0323312;-38.13080360867914
1739209804.032332;-28.992665084841942
1739209804.0323327;-45.120503652039325
1739209804.0323336;-45.120503652039325
1739209804.0323343;-45.120503652039325
1739209804.0323353;-33.981070128970906
1739209804.032336;-45.120503652039325
1739209804.032337;-38.13080360867914
1739209804.0323377;-45.120503652039325
1739209804.0323384;-32.81601443825658
1739209804.0323393;-45.120503652039325
1739209804.03234;-45.120503652039325
1739209804.032341;-45.120503652039325
1739209804.0323417;-45.120503652039325
1739209804.0323424;-45.120503652039325
1739209804.0323434;-45.120503652039325
1739209804.032344;-45.120503652039325
1739209804.032345;-28.992665084841942
1739209804.0323458;-38.13080360867914
1739209804.0323467;-45.120503652039325
1739209804.0323474;-45.120503652039325
1739209804.0323482;-45.120503652039325
1739209804.032349;-45.120503652039325
1739209804.0323498;-45.120503652039325
1739209804.0323508;-45.120503652039325
1739209804.0323515;-38.13080360867914
1739209804.0323522;-38.13080360867914
1739209804.0323532;-45.120503652039325
1739209804.0323539;-45.120503652039325
1739209804.0323548;-38.13080360867914
1739209804.0323555;-45.120503652039325
1739209804.0323565;-45.120503652039325
1739209804.0323572;-45.120503652039325
1739209804.032358;-38.13080360867914
1739209804.032359;-38.13080360867914
1739209804.0323596;-35.57807855764607
1739209804.0323606;-35.57807855764607
1739209804.0323613;-38.13080360867914
1739209804.0323622;-45.120503652039325
1739209804.032363;-38.13080360867914
1739209804.0323637;-35.57807855764607
1739209804.0323646;-38.13080360867914
1739209804.0323653;-35.57807855764607
1739209804.0323663;-38.13080360867914
1739209804.032367;-38.13080360867914
1739209804.0323677;-38.13080360867914
1739209804.0323687;-45.120503652039325
1739209804.0323694;-45.120503652039325
1739209804.0323703;-38.13080360867914
1739209804.032371;-38.13080360867914
1739209804.032372;-38.13080360867914
1739209804.0323727;-38.13080360867914
1739209804.0323734;-45.120503652039325
1739209804.0323744;-45.120503652039325
1739209804.032375;-45.120503652039325
1739209804.032376;-38.13080360867914
1739209804.0323768;-38.13080360867914
1739209804.0323775;-38.13080360867914
1739209804.0323784;-35.57807855764607
1739209804.0323792;-31.141103565318915
1739209804.03238;-38.13080360867914
1739209804.0323808;-38.13080360867914
1739209804.0323818;-32.816014438256545
1739209804.0323825;-32.816014438256545
1739209804.0323832;-38.13080360867914
1739209804.0323842;-38.13080360867914
1739209804.0323849;-38.13080360867914
1739209804.0323858;-45.120503652039325
1739209804.0323865;-45.120503652039325
1739209804.0323875;-45.120503652039325
1739209804.0323882;-45.120503652039325
1739209804.032389;-45.120503652039325
1739209804.0323899;-45.120503652039325
1739209804.0323906;-38.13080360867914
1739209804.0323915;-38.13080360867914
1739209804.0323923;-38.13080360867914
1739209804.032393;-38.13080360867914
1739209804.032394;-38.13080360867914
1739209804.0323946;-35.57807855764607
1739209804.0323956;-38.13080360867914
1739209804.0323963;-30.49652367304973
1739209804.0323973;-32.816014438256545
1739209804.032398;-45.120503652039325
1739209804.0323987;-45.120503652039325
1739209804.0323997;-45.120503652039325
1739209804.0324004;-38.13080360867914
1739209804.0324013;-38.13080360867914
1739209804.032402;-38.13080360867914
1739209804.0324028;-38.13080360867914
1739209804.0324037;-38.13080360867914
1739209804.0324044;-45.120503652039325
1739209804.0324054;-45.120503652039325
1739209804.032406;-45.120503652039325
1739209804.032407;-33.981070128970906
1739209804.0324078;-38.13080360867914
1739209804.0324085;-45.120503652039325
1739209804.0324094;-45.120503652039325
1739209804.0324101;-45.120503652039325
1739209804.032411;-35.57807855764607
1739209804.0324118;-38.13080360867914
1739209804.0324125;-45.120503652039325
1739209804.0324135;-45.120503652039325
1739209804.0324142;-38.13080360867914
1739209804.0324152;-38.13080360867914
1739209804.0324159;-45.120503652039325
1739209804.0324168;-38.13080360867914
1739209804.0324175;-45.120503652039325
1739209804.0324183;-38.13080360867914
1739209804.0324192;-38.13080360867914
1739209804.03242;-38.13080360867914
1739209804.0324209;-38.13080360867914
1739209804.0324216;-45.120503652039325
1739209804.0324225;-45.120503652039325
1739209804.0324233;-45.120503652039325
1739209804.032424;-31.141103565318893
1739209804.032425;-35.57807855764607
1739209804.0324256;-45.120503652039325
1739209804.0324266;-45.120503652039325
1739209804.0324273;-38.13080360867914
1739209804.032428;-38.13080360867914
1739209804.032429;-38.13080360867914
1739209804.0324297;-38.13080360867914
1739209804.0324306;-45.120503652039325
1739209804.0324314;-45.120503652039325
1739209804.0324323;-38.13080360867914
1739209804.032433;-33.981070128970906
1739209804.0324337;-45.120503652039325
1739209804.0324347;-45.120503652039325
1739209804.0324354;-38.13080360867914
1739209804.0324364;-45.120503652039325
1739209804.032437;-33.981070128970906
1739209804.0324378;-35.57807855764607
1739209804.0324388;-38.13080360867914
1739209804.0324395;-38.13080360867914
1739209804.0324404;-38.13080360867914
1739209804.0324411;-38.13080360867914
1739209804.032442;-38.13080360867914
1739209804.0324428;-33.981070128970906
1739209804.0324435;-45.120503652039325
1739209804.0324445;-45.120503652039325
1739209804.0324452;-35.57807855764607
1739209804.0324461;-35.57807855764607
1739209804.0324469;-38.13080360867914
1739209804.0324478;-45.120503652039325
1739209804.0324485;-35.57807855764607
1739209804.0324492;-45.120503652039325
1739209804.0324502;-38.13080360867914
1739209804.032451;-35.57807855764607
1739209804.0324519;-38.13080360867914
1739209804.0324526;-38.13080360867914
1739209804.0324533;-35.57807855764607
1739209804.0324543;-32.816014438256545
1739209804.032455;-45.120503652039325
1739209804.032456;-45.120503652039325
1739209804.0324566;-38.13080360867914
1739209804.0324576;-35.57807855764607
1739209804.0324583;-45.120503652039325
1739209804.032459;-38.13080360867914
1739209804.03246;-38.13080360867914
1739209804.0324607;-45.120503652039325
1739209804.0324616;-45.120503652039325
1739209804.0324624;-45.120503652039325
1739209804.032463;-45.120503652039325
1739209804.032464;-45.120503652039325
1739209804.0324647;-45.120503652039325
1739209804.0324657;-45.120503652039325
1739209804.0324664;-32.816014438256545
1739209804.0324674;-32.816014438256545
1739209804.032468;-38.13080360867914
1739209804.0324688;-38.13080360867914
1739209804.0324697;-38.13080360867914
1739209804.0324705;-33.981070128970906
1739209804.0324714;-45.120503652039325
1739209804.0324721;-38.13080360867914
1739209804.0324728;-38.13080360867914
1739209804.0324738;-45.120503652039325
1739209804.0324745;-45.120503652039325
1739209804.0324755;-45.120503652039325
1739209804.0324762;-33.981070128970906
1739209804.0324771;-45.120503652039325
1739209804.0324779;-33.981070128970906
1739209804.0324786;-45.120503652039325
1739209804.0324795;-35.57807855764607
1739209804.0324802;-32.816014438256545
1739209804.0324812;-45.120503652039325
1739209804.032482;-45.120503652039325
1739209804.0324829;-38.13080360867914
1739209804.0324836;-31.141103565318915
1739209804.0324843;-35.57807855764607
1739209804.0324852;-35.57807855764607
1739209804.032486;-38.13080360867914
1739209804.032487;-45.120503652039325
1739209804.0324876;-45.120503652039325
1739209804.0324883;-38.13080360867914
1739209804.0324893;-45.120503652039325
1739209804.03249;-32.81601443825658
1739209804.032491;-38.13080360867914
1739209804.0324917;-45.120503652039325
1739209804.0324926;-45.120503652039325
1739209804.0324934;-45.120503652039325
1739209804.032494;-38.13080360867914
1739209804.032495;-38.13080360867914
1739209804.0324957;-45.120503652039325
1739209804.0324967;-28.992665084841942
1739209804.0324974;-35.57807855764607
1739209804.0324981;-35.57807855764607
1739209804.032499;-45.120503652039325
1739209804.0324998;-45.120503652039325
1739209804.0325007;-35.57807855764607
1739209804.0325015;-35.57807855764607
1739209804.0325024;-45.120503652039325
1739209804.0325031;-32.81601443825658
1739209804.0325038;-33.981070128970906
1739209804.0325048;-38.13080360867914
1739209804.0325055;-45.120503652039325
1739209804.0325065;-38.13080360867914
1739209804.0325072;-38.13080360867914
1739209804.0325081;-45.120503652039325
1739209804.0325089;-45.120503652039325
1739209804.0325096;-28.992665084841942
1739209804.0325105;-38.13080360867914
1739209804.0325112;-38.13080360867914
1739209804.0325122;-45.120503652039325
1739209804.032513;-38.13080360867914
1739209804.0325136;-38.13080360867914
1739209804.0325146;-45.120503652039325
1739209804.0325153;-45.120503652039325
1739209804.0325162;-45.120503652039325
1739209804.032517;-38.13080360867914
1739209804.032518;-45.120503652039325
1739209804.0325186;-45.120503652039325
1739209804.0325193;-45.120503652039325
1739209804.0325203;-35.57807855764607
1739209804.032521;-38.13080360867914
1739209804.032522;-45.120503652039325
1739209804.0325227;-38.13080360867914
1739209804.0325234;-31.141103565318915
1739209804.0325243;-45.120503652039325
1739209804.032525;-45.120503652039325
1739209804.032526;-38.13080360867914
1739209804.0325267;-38.13080360867914
1739209804.0325277;-38.13080360867914
1739209804.0325284;-38.13080360867914
1739209804.032529;-33.981070128970906
1739209804.03253;-33.981070128970906
1739209804.0325308;-35.57807855764607
1739209804.0325317;-38.13080360867914
1739209804.0325325;-38.13080360867914
1739209804.0325332;-38.13080360867914
1739209804.0325341;-45.120503652039325
1739209804.0325348;-38.13080360867914
1739209804.0325358;-33.981070128970906
1739209804.0325365;-33.981070128970906
1739209804.0325375;-38.13080360867914
1739209804.0325382;-45.120503652039325
1739209804.032539;-45.120503652039325
1739209804.0325398;-45.120503652039325
1739209804.0325406;-45.120503652039325
1739209804.0325415;-45.120503652039325
1739209804.0325422;-38.13080360867914
1739209804.0325432;-38.13080360867914
1739209804.032544;-45.120503652039325
1739209804.0325446;-38.13080360867914
1739209804.0325456;-35.57807855764607
1739209804.0325463;-45.120503652039325
1739209804.0325472;-45.120503652039325
1739209804.032548;-38.13080360867914
1739209804.0325487;-38.13080360867914
1739209804.0325496;-38.13080360867914
1739209804.0325503;-38.13080360867914
1739209804.0325513;-38.13080360867914
1739209804.032552;-33.981070128970906
1739209804.032553;-45.120503652039325
1739209804.0325537;-38.13080360867914
1739209804.0325544;-35.57807855764607
1739209804.0325553;-38.13080360867914
1739209804.032556;-38.13080360867914
1739209804.032557;-45.120503652039325
1739209804.0325577;-38.13080360867914
1739209804.0325584;-35.57807855764607
1739209804.0325594;-38.13080360867914
1739209804.03256;-45.120503652039325
1739209804.032561;-38.13080360867914
1739209804.0325618;-38.13080360867914
1739209804.0325627;-45.120503652039325
1739209804.0325634;-38.13080360867914
1739209804.0325642;-45.120503652039325
1739209804.032565;-45.120503652039325
1739209804.0325658;-38.13080360867914
1739209804.0325668;-35.57807855764607
1739209804.0325675;-45.120503652039325
1739209804.0325685;-38.13080360867914
1739209804.0325692;-38.13080360867914
1739209804.03257;-45.120503652039325
1739209804.0325708;-45.120503652039325
1739209804.0325716;-38.13080360867914
1739209804.0325725;-33.981070128970906
1739209804.0325732;-45.120503652039325
1739209804.032574;-45.120503652039325
1739209804.032575;-45.120503652039325
1739209804.0325756;-38.13080360867914
1739209804.0325766;-38.13080360867914
1739209804.0325773;-45.120503652039325
1739209804.0325782;-45.120503652039325
1739209804.032579;-38.13080360867914
1739209804.0325797;-38.13080360867914
1739209804.0325806;-45.120503652039325
1739209804.0325813;-38.13080360867914
1739209804.0325823;-33.981070128970906
1739209804.032583;-38.13080360867914
1739209804.0325837;-45.120503652039325
1739209804.0325847;-35.57807855764607
1739209804.0325854;-38.13080360867914
1739209804.0325863;-45.120503652039325
1739209804.032587;-35.57807855764607
1739209804.032588;-45.120503652039325
1739209804.0325887;-38.13080360867914
1739209804.0325894;-38.13080360867914
1739209804.0325904;-45.120503652039325
1739209804.032591;-45.120503652039325
1739209804.032592;-38.13080360867914
1739209804.0325928;-35.57807855764607
1739209804.0325935;-45.120503652039325
1739209804.0325944;-45.120503652039325
1739209804.0325952;-35.57807855764607
1739209804.032596;-35.57807855764607
1739209804.0325968;-45.120503652039325
1739209804.0325978;-45.120503652039325
1739209804.0325985;-38.13080360867914
1739209804.0325992;-45.120503652039325
1739209804.0326002;-45.120503652039325
1739209804.0326009;-45.120503652039325
1739209804.0326018;-38.13080360867914
1739209804.0326025;-45.120503652039325
1739209804.0326035;-45.120503652039325
1739209804.0326042;-45.120503652039325
1739209804.032605;-35.57807855764607
1739209804.032606;-38.13080360867914
1739209804.0326066;-38.13080360867914
1739209804.0326076;-45.120503652039325
1739209804.0326083;-35.57807855764607
1739209804.032609;-32.816014438256545
1739209804.03261;-45.120503652039325
1739209804.0326107;-38.13080360867914
1739209804.0326116;-45.120503652039325
1739209804.0326123;-45.120503652039325
1739209804.0326133;-45.120503652039325
1739209804.032614;-45.120503652039325
1739209804.0326147;-33.981070128970906
1739209804.0326157;-38.13080360867914
1739209804.0326164;-45.120503652039325
1739209804.0326173;-38.13080360867914
1739209804.032618;-38.13080360867914
1739209804.0326188;-38.13080360867914
1739209804.0326197;-45.120503652039325
1739209804.0326204;-45.120503652039325
1739209804.0326214;-45.120503652039325
1739209804.032622;-33.981070128970906
1739209804.032623;-45.120503652039325
1739209804.0326238;-45.120503652039325
1739209804.0326276;-45.120503652039325
1739209804.0326312;-38.13080360867914
1739209804.032635;-38.13080360867914
1739209804.0326385;-45.120503652039325
1739209804.0326424;-33.981070128970956
1739209804.032646;-45.120503652039325
1739209804.0326498;-38.13080360867914
1739209804.0326533;-38.13080360867914
1739209804.0326571;-38.13080360867914
1739209804.032661;-38.13080360867914
1739209804.0326645;-38.13080360867914
1739209804.0326684;-38.13080360867914
1739209804.032672;-38.13080360867914
1739209804.0326757;-35.57807855764607
1739209804.0326793;-38.13080360867914
1739209804.0326831;-45.120503652039325
1739209804.0326867;-45.120503652039325
1739209804.0326905;-38.13080360867914
1739209804.032694;-38.13080360867914
1739209804.032698;-45.120503652039325
1739209804.0327017;-38.13080360867914
1739209804.0327053;-35.57807855764607
1739209804.0327091;-38.13080360867914
1739209804.0327127;-45.120503652039325
1739209804.0327165;-45.120503652039325
1739209804.03272;-45.120503652039325
1739209804.032724;-45.120503652039325
1739209804.0327275;-45.120503652039325
1739209804.0327313;-38.13080360867914
1739209804.032735;-33.981070128970906
1739209804.0327387;-45.120503652039325
1739209804.0327425;-45.120503652039325
1739209804.032746;-38.13080360867914
1739209804.03275;-35.57807855764607
1739209804.0327535;-45.120503652039325
1739209804.0327573;-45.120503652039325
1739209804.0327609;-38.13080360867914
1739209804.0327647;-28.992665084841942
1739209804.0327682;-38.13080360867914
1739209804.032772;-45.120503652039325
1739209804.0327759;-45.120503652039325
1739209804.0327795;-45.120503652039325
1739209804.0327833;-38.13080360867914
1739209804.0327868;-38.13080360867914
1739209804.0327907;-38.13080360867914
1739209804.0327942;-30.49652367304973
1739209804.032798;-33.981070128970906
1739209804.0328016;-38.13080360867914
1739209804.0328054;-45.120503652039325
1739209804.0328093;-38.13080360867914
1739209804.0328128;-38.13080360867914
1739209804.0328166;-45.120503652039325
1739209804.0328202;-45.120503652039325
1739209804.032824;-31.141103565318915
1739209804.0328276;-38.13080360867914
1739209804.0328314;-45.120503652039325
1739209804.032835;-45.120503652039325
1739209804.0328388;-38.13080360867914
1739209804.0328424;-38.13080360867914
1739209804.0328462;-38.13080360867914
1739209804.03285;-38.13080360867914
1739209804.0328536;-45.120503652039325
1739209804.0328574;-45.120503652039325
1739209804.032861;-45.120503652039325
1739209804.0328648;-38.13080360867914
1739209804.0328684;-38.13080360867914
1739209804.0328722;-45.120503652039325
1739209804.0328758;-38.13080360867914
1739209804.0328796;-38.13080360867914
1739209804.0328834;-33.981070128970906
1739209804.032887;-33.981070128970906
1739209804.0328908;-45.120503652039325
1739209804.0328944;-45.120503652039325
1739209804.0328982;-38.13080360867914
1739209804.0329018;-38.13080360867914
1739209804.0329056;-38.13080360867914
1739209804.0329092;-38.13080360867914
1739209804.032913;-33.981070128970906
1739209804.0329168;-33.981070128970906
1739209804.0329204;-35.57807855764607
1739209804.0329242;-38.13080360867914
1739209804.0329278;-45.120503652039325
1739209804.0329316;-32.816014438256545
1739209804.0329351;-33.981070128970906
1739209804.032939;-38.13080360867914
1739209804.0329425;-33.981070128970906
1739209804.0329463;-33.981070128970906
1739209804.03295;-33.981070128970906
1739209804.0329537;-45.120503652039325
1739209804.0329576;-45.120503652039325
1739209804.0329611;-38.13080360867914
1739209804.032965;-38.13080360867914
1739209804.0329685;-35.57807855764607
1739209804.0329723;-45.120503652039325
1739209804.032976;-45.120503652039325
1739209804.0329797;-38.13080360867914
1739209804.0329833;-38.13080360867914
1739209804.032987;-38.13080360867914
1739209804.032991;-45.120503652039325
1739209804.0329945;-45.120503652039325
1739209804.0329983;-45.120503652039325
1739209804.033002;-33.981070128970906
1739209804.0330057;-38.13080360867914
1739209804.0330093;-38.13080360867914
1739209804.033013;-38.13080360867914
1739209804.0330167;-38.13080360867914
1739209804.0330205;-45.120503652039325
1739209804.033024;-38.13080360867914
1739209804.033028;-38.13080360867914
1739209804.0330317;-38.13080360867914
1739209804.0330353;-45.120503652039325
1739209804.033039;-45.120503652039325
1739209804.0330427;-45.120503652039325
1739209804.0330465;-35.57807855764607
1739209804.03305;-45.120503652039325
1739209804.0330539;-45.120503652039325
1739209804.0330575;-38.13080360867914
1739209804.0330613;-45.120503652039325
1739209804.033065;-33.981070128970906
1739209804.0330687;-45.120503652039325
1739209804.0330725;-32.816014438256545
1739209804.033076;-33.981070128970906
1739209804.0330799;-33.981070128970906
1739209804.0330834;-38.13080360867914
1739209804.0330873;-45.120503652039325
1739209804.0330908;-32.816014438256545
1739209804.0330946;-38.13080360867914
1739209804.0330982;-45.120503652039325
1739209804.033102;-38.13080360867914
1739209804.0331059;-35.57807855764607
