CAN Message; 0x98:0000d62131bd9393
1739209639.4710908;-38.13080360867914
1739209639.4710927;-35.57807855764607
1739209639.4710948;-38.13080360867914
1739209639.471097;-45.120503652039325
1739209639.471099;-38.13080360867914
1739209639.471101;-38.13080360867914
1739209639.471103;-45.120503652039325
1739209639.471105;-33.981070128970906
1739209639.471107;-32.816014438256545
1739209639.4711092;-38.13080360867914
1739209639.4711113;-45.120503652039325
1739209639.4711132;-38.13080360867914
1739209639.4711154;-35.57807855764607
1739209639.4711173;-38.13080360867914
1739209639.4711194;-45.120503652039325
1739209639.4711213;-45.120503652039325
1739209639.4711235;-45.120503652039325
1739209639.4711256;-38.13080360867914
1739209639.4711275;-38.13080360867914
1739209639.4711297;-45.120503652039325
1739209639.4711316;-45.120503652039325
1739209639.4711337;-33.981070128970906
1739209639.4711356;-45.120503652039325
1739209639.4711378;-45.120503652039325
1739209639.47114;-38.13080360867914
1739209639.4711418;-38.13080360867914
1739209639.471144;-38.13080360867914
1739209639.4711459;-38.13080360867914
1739209639.471148;-38.13080360867914
1739209639.47115;-45.120503652039325
1739209639.471152;-45.120503652039325
1739209639.471154;-38.13080360867914
1739209639.4711561;-29.438486411369333
1739209639.4711583;-38.13080360867914
1739209639.4711602;-35.57807855764607
1739209639.4711623;-38.13080360867914
1739209639.4711642;-45.120503652039325
1739209639.4711664;-45.120503652039325
1739209639.4711683;-35.57807855764607
1739209639.4711704;-38.13080360867914
1739209639.4711726;-33.981070128970956
1739209639.4711745;-38.13080360867914
1739209639.4711766;-38.13080360867914
1739209639.4711785;-38.13080360867914
1739209639.4711807;-45.120503652039325
1739209639.4711826;-45.120503652039325
1739209639.4711847;-45.120503652039325
1739209639.4711869;-33.981070128970906
1739209639.4711888;-27.8777449560314
1739209639.471191;-45.120503652039325
1739209639.4711928;-38.13080360867914
1739209639.471195;-38.13080360867914
1739209639.471197;-38.13080360867914
1739209639.471199;-38.13080360867914
1739209639.4712012;-32.816014438256545
1739209639.471203;-38.13080360867914
1739209639.4712052;-38.13080360867914
1739209639.4712071;-38.13080360867914
1739209639.4712093;-38.13080360867914
1739209639.4712112;-45.120503652039325
1739209639.4712133;-45.120503652039325
1739209639.4712155;-38.13080360867914
1739209639.4712174;-38.13080360867914
1739209639.4712195;-38.13080360867914
1739209639.4712214;-31.141103565318893
1739209639.4712236;-38.13080360867914
1739209639.4712255;-38.13080360867914
1739209639.4712276;-33.981070128970906
1739209639.4712298;-38.13080360867914
1739209639.4712317;-38.13080360867914
1739209639.4712338;-38.13080360867914
1739209639.4712358;-45.120503652039325
1739209639.471238;-45.120503652039325
1739209639.4712398;-45.120503652039325
1739209639.471242;-38.13080360867914
1739209639.471244;-38.13080360867914
1739209639.471246;-45.120503652039325
1739209639.4712481;-45.120503652039325
1739209639.47125;-45.120503652039325
1739209639.4712522;-45.120503652039325
1739209639.471254;-45.120503652039325
1739209639.4712563;-45.120503652039325
1739209639.4712584;-45.120503652039325
1739209639.4712603;-45.120503652039325
1739209639.4712625;-45.120503652039325
1739209639.4712644;-38.13080360867914
1739209639.4712665;-38.13080360867914
1739209639.4712684;-45.120503652039325
1739209639.4712706;-27.8777449560314
1739209639.4712727;-33.981070128970906
1739209639.4712746;-38.13080360867914
1739209639.4712768;-38.13080360867914
1739209639.4712787;-35.57807855764607
1739209639.4712808;-38.13080360867914
1739209639.4712827;-38.13080360867914
1739209639.4712849;-33.981070128970906
1739209639.471287;-38.13080360867914
1739209639.471289;-45.120503652039325
1739209639.471291;-32.816014438256545
1739209639.471293;-45.120503652039325
1739209639.471295;-45.120503652039325
1739209639.471297;-33.981070128970906
1739209639.4712992;-38.13080360867914
1739209639.4713013;-45.120503652039325
1739209639.4713032;-28.58837851428586
1739209639.4713054;-32.816014438256545
1739209639.4713073;-45.120503652039325
1739209639.4713094;-38.13080360867914
1739209639.4713113;-35.57807855764607
1739209639.4713135;-38.13080360867914
1739209639.4713156;-45.120503652039325
1739209639.4713175;-33.981070128970906
1739209639.4713197;-38.13080360867914
1739209639.4713216;-45.120503652039325
1739209639.4713237;-35.57807855764607
1739209639.4713256;-45.120503652039325
1739209639.4713278;-45.120503652039325
1739209639.47133;-38.13080360867914
1739209639.4713318;-35.57807855764607
1739209639.471334;-38.13080360867914
1739209639.471336;-33.981070128970906
1739209639.471338;-33.981070128970906
1739209639.47134;-38.13080360867914
1739209639.471342;-33.981070128970906
1739209639.4713442;-45.120503652039325
1739209639.4713461;-38.13080360867914
1739209639.4713483;-35.57807855764607
1739209639.4713502;-38.13080360867914
1739209639.4713523;-45.120503652039325
1739209639.4713542;-38.13080360867914
1739209639.4713564;-32.816014438256545
1739209639.4713585;-38.13080360867914
1739209639.4713604;-45.120503652039325
1739209639.4713626;-38.13080360867914
1739209639.4713645;-35.57807855764607
1739209639.4713666;-33.981070128970906
1739209639.4713686;-45.120503652039325
1739209639.4713707;-45.120503652039325
1739209639.4713728;-38.13080360867914
1739209639.4713748;-38.13080360867914
1739209639.471377;-38.13080360867914
1739209639.4713788;-45.120503652039325
1739209639.471381;-45.120503652039325
1739209639.4713829;-38.13080360867914
1739209639.471385;-45.120503652039325
1739209639.4713871;-35.57807855764607
1739209639.471389;-35.57807855764607
1739209639.4713912;-38.13080360867914
1739209639.471393;-45.120503652039325
1739209639.4713953;-38.13080360867914
1739209639.4713972;-38.13080360867914
1739209639.4713993;-45.120503652039325
1739209639.4714012;-38.13080360867914
1739209639.4714034;-45.120503652039325
1739209639.4714055;-45.120503652039325
1739209639.4714074;-38.13080360867914
1739209639.4714096;-38.13080360867914
1739209639.4714115;-45.120503652039325
1739209639.4714136;-45.120503652039325
1739209639.4714155;-45.120503652039325
1739209639.4714177;-38.13080360867914
1739209639.4714198;-38.13080360867914
1739209639.4714217;-45.120503652039325
1739209639.4714239;-38.13080360867914
1739209639.4714258;-45.120503652039325
1739209639.471428;-38.13080360867914
1739209639.4714298;-38.13080360867914
1739209639.471432;-45.120503652039325
1739209639.471434;-35.57807855764607
1739209639.471436;-38.13080360867914
1739209639.4714382;-45.120503652039325
1739209639.47144;-45.120503652039325
1739209639.4714422;-45.120503652039325
1739209639.4714441;-33.981070128970906
1739209639.4714463;-45.120503652039325
1739209639.4714484;-38.13080360867914
1739209639.4714503;-35.57807855764607
1739209639.4714525;-45.120503652039325
1739209639.4714544;-45.120503652039325
1739209639.4714565;-33.981070128970906
1739209639.4714584;-35.57807855764607
1739209639.4714606;-38.13080360867914
1739209639.4714627;-45.120503652039325
1739209639.4714646;-45.120503652039325
1739209639.4714668;-45.120503652039325
1739209639.4714687;-35.57807855764607
1739209639.4714708;-32.816014438256545
1739209639.4714727;-45.120503652039325
1739209639.471475;-38.13080360867914
1739209639.471477;-33.981070128970906
1739209639.471479;-32.816014438256545
1739209639.471481;-38.13080360867914
1739209639.471483;-38.13080360867914
1739209639.4714851;-45.120503652039325
1739209639.471487;-45.120503652039325
1739209639.4714892;-38.13080360867914
1739209639.4714913;-45.120503652039325
1739209639.4714932;-33.981070128970906
1739209639.4714954;-38.13080360867914
1739209639.4714973;-38.13080360867914
1739209639.4714994;-45.120503652039325
1739209639.4715014;-35.57807855764607
1739209639.4715035;-31.141103565318893
1739209639.4715056;-38.13080360867914
1739209639.4715075;-45.120503652039325
1739209639.4715097;-45.120503652039325
1739209639.4715116;-35.57807855764607
1739209639.4715137;-45.120503652039325
1739209639.4715157;-45.120503652039325
1739209639.4715178;-45.120503652039325
1739209639.47152;-45.120503652039325
1739209639.4715219;-38.13080360867914
1739209639.471524;-45.120503652039325
1739209639.471526;-45.120503652039325
1739209639.471528;-45.120503652039325
1739209639.47153;-38.13080360867914
1739209639.471532;-38.13080360867914
1739209639.4715343;-35.57807855764607
1739209639.4715362;-32.816014438256545
1739209639.4715383;-38.13080360867914
1739209639.4715402;-45.120503652039325
1739209639.4715424;-45.120503652039325
1739209639.4715443;-38.13080360867914
1739209639.4715464;-38.13080360867914
1739209639.4715486;-38.13080360867914
1739209639.4715505;-45.120503652039325
1739209639.4715526;-45.120503652039325
1739209639.4715545;-38.13080360867914
1739209639.4715567;-38.13080360867914
1739209639.4715586;-45.120503652039325
1739209639.4715607;-45.120503652039325
1739209639.4715629;-45.120503652039325
1739209639.4715648;-45.120503652039325
1739209639.471567;-45.120503652039325
1739209639.4715688;-32.816014438256545
1739209639.471571;-38.13080360867914
1739209639.4715729;-45.120503652039325
1739209639.471575;-38.13080360867914
1739209639.4715772;-35.57807855764607
1739209639.471579;-45.120503652039325
1739209639.4715812;-45.120503652039325
1739209639.4715831;-38.13080360867914
1739209639.4715853;-45.120503652039325
1739209639.4715872;-38.13080360867914
1739209639.4715893;-45.120503652039325
1739209639.4715915;-38.13080360867914
1739209639.4715934;-45.120503652039325
1739209639.4715955;-45.120503652039325
1739209639.4715974;-45.120503652039325
1739209639.4715996;-45.120503652039325
1739209639.4716015;-45.120503652039325
1739209639.4716036;-38.13080360867914
1739209639.4716058;-45.120503652039325
1739209639.4716077;-38.13080360867914
1739209639.4716098;-35.57807855764607
1739209639.4716117;-45.120503652039325
1739209639.471614;-45.120503652039325
1739209639.4716158;-33.981070128970906
1739209639.471618;-29.438486411369333
1739209639.47162;-38.13080360867914
1739209639.471622;-45.120503652039325
1739209639.4716241;-45.120503652039325
1739209639.471626;-45.120503652039325
1739209639.4716282;-38.13080360867914
1739209639.47163;-45.120503652039325
1739209639.4716322;-38.13080360867914
1739209639.4716344;-45.120503652039325
1739209639.4716363;-45.120503652039325
1739209639.4716384;-45.120503652039325
1739209639.4716403;-33.981070128970906
1739209639.4716425;-32.816014438256545
1739209639.4716444;-45.120503652039325
1739209639.4716465;-45.120503652039325
1739209639.4716487;-45.120503652039325
1739209639.4716506;-27.8777449560314
1739209639.4716527;-31.141103565318915
1739209639.4716547;-45.120503652039325
1739209639.4716568;-38.13080360867914
1739209639.4716587;-38.13080360867914
1739209639.4716609;-45.120503652039325
1739209639.471663;-45.120503652039325
1739209639.471665;-35.57807855764607
1739209639.471667;-38.13080360867914
1739209639.471669;-45.120503652039325
1739209639.471671;-38.13080360867914
1739209639.471673;-45.120503652039325
1739209639.4716752;-45.120503652039325
1739209639.471677;-38.13080360867914
1739209639.4716792;-38.13080360867914
1739209639.4716814;-45.120503652039325
1739209639.4716833;-30.49652367304973
1739209639.4716854;-33.981070128970906
1739209639.4716873;-45.120503652039325
1739209639.4716895;-38.13080360867914
1739209639.4716914;-35.57807855764607
1739209639.4716935;-38.13080360867914
1739209639.4716957;-38.13080360867914
1739209639.4716976;-45.120503652039325
1739209639.4716997;-45.120503652039325
1739209639.4717016;-38.13080360867914
1739209639.4717038;-45.120503652039325
1739209639.4717057;-45.120503652039325
1739209639.4717078;-45.120503652039325
1739209639.47171;-35.57807855764607
1739209639.4717119;-35.57807855764607
1739209639.471714;-33.981070128970906
1739209639.471716;-45.120503652039325
1739209639.471718;-45.120503652039325
1739209639.47172;-32.816014438256545
1739209639.4717221;-45.120503652039325
1739209639.4717243;-45.120503652039325
1739209639.4717262;-33.981070128970906
1739209639.4717283;-38.13080360867914
1739209639.4717302;-38.13080360867914
1739209639.4717324;-38.13080360867914
1739209639.4717343;-33.981070128970906
1739209639.4717364;-45.120503652039325
1739209639.4717386;-33.981070128970906
1739209639.4717405;-45.120503652039325
1739209639.4717426;-38.13080360867914
1739209639.4717445;-38.13080360867914
1739209639.4717467;-33.981070128970906
1739209639.4717486;-45.120503652039325
1739209639.4717507;-35.57807855764607
1739209639.471753;-38.13080360867914
1739209639.4717548;-38.13080360867914
1739209639.471757;-45.120503652039325
1739209639.4717588;-38.13080360867914
1739209639.471761;-38.13080360867914
1739209639.471763;-45.120503652039325
1739209639.471765;-38.13080360867914
1739209639.4717672;-28.992665084841942
1739209639.471769;-38.13080360867914
1739209639.4717712;-38.13080360867914
1739209639.4717731;-45.120503652039325
1739209639.4717753;-45.120503652039325
1739209639.4717772;-38.13080360867914
1739209639.4717793;-38.13080360867914
1739209639.4717815;-45.120503652039325
1739209639.4717834;-27.877744956031414
1739209639.4717855;-45.120503652039325
1739209639.4717875;-45.120503652039325
1739209639.4717896;-38.13080360867914
1739209639.4717915;-38.13080360867914
1739209639.4717937;-38.13080360867914
1739209639.4717958;-38.13080360867914
1739209639.4717977;-45.120503652039325
1739209639.4717999;-28.58837851428586
1739209639.4718018;-45.120503652039325
1739209639.471804;-45.120503652039325
1739209639.4718058;-45.120503652039325
1739209639.471808;-38.13080360867914
1739209639.47181;-31.141103565318893
1739209639.471812;-33.981070128970906
1739209639.4718142;-45.120503652039325
1739209639.471816;-28.992665084841942
1739209639.4718182;-38.13080360867914
1739209639.47182;-45.120503652039325
1739209639.4718223;-45.120503652039325
1739209639.4718244;-38.13080360867914
1739209639.4718263;-38.13080360867914
1739209639.4718285;-38.13080360867914
1739209639.4718304;-45.120503652039325
1739209639.4718325;-35.57807855764607
1739209639.4718344;-38.13080360867914
1739209639.4718366;-38.13080360867914
1739209639.4718387;-38.13080360867914
1739209639.4718406;-38.13080360867914
1739209639.4718428;-33.981070128970906
1739209639.4718447;-45.120503652039325
1739209639.4718468;-45.120503652039325
1739209639.4718487;-28.58837851428586
1739209639.4718509;-33.981070128970906
1739209639.471853;-38.13080360867914
1739209639.471855;-45.120503652039325
1739209639.471857;-38.13080360867914
1739209639.471859;-45.120503652039325
1739209639.4718611;-45.120503652039325
1739209639.471863;-45.120503652039325
1739209639.4718652;-38.13080360867914
1739209639.4718673;-38.13080360867914
1739209639.4718692;-38.13080360867914
1739209639.4718714;-45.120503652039325
1739209639.4718733;-38.13080360867914
1739209639.4718754;-35.57807855764607
1739209639.4718773;-38.13080360867914
1739209639.4718795;-45.120503652039325
1739209639.4718816;-45.120503652039325
1739209639.4718835;-38.13080360867914
1739209639.4718857;-45.120503652039325
1739209639.4718876;-45.120503652039325
1739209639.4718897;-45.120503652039325
1739209639.4718916;-45.120503652039325
1739209639.4718938;-33.981070128970906
1739209639.471896;-38.13080360867914
1739209639.4718978;-45.120503652039325
1739209639.4719;-45.120503652039325
1739209639.471902;-45.120503652039325
1739209639.471904;-45.120503652039325
1739209639.471906;-38.13080360867914
1739209639.471908;-38.13080360867914
1739209639.4719102;-38.13080360867914
1739209639.4719121;-45.120503652039325
1739209639.4719143;-45.120503652039325
1739209639.4719162;-38.13080360867914
1739209639.4719183;-45.120503652039325
1739209639.4719203;-45.120503652039325
1739209639.4719224;-45.120503652039325
1739209639.4719243;-38.13080360867914
1739209639.4719265;-38.13080360867914
1739209639.4719286;-45.120503652039325
1739209639.4719305;-35.57807855764607
1739209639.4719326;-38.13080360867914
1739209639.4719346;-45.120503652039325
1739209639.4719367;-38.13080360867914
1739209639.4719386;-33.981070128970906
1739209639.4719408;-38.13080360867914
1739209639.471943;-45.120503652039325
1739209639.4719448;-38.13080360867914
1739209639.471947;-45.120503652039325
1739209639.4719489;-45.120503652039325
1739209639.471951;-45.120503652039325
1739209639.471953;-38.13080360867914
1739209639.471955;-38.13080360867914
1739209639.4719572;-45.120503652039325
1739209639.471959;-45.120503652039325
1739209639.4719613;-45.120503652039325
1739209639.4719632;-35.57807855764607
1739209639.4719653;-35.57807855764607
1739209639.4719672;-38.13080360867914
1739209639.4719694;-45.120503652039325
1739209639.4719715;-35.57807855764607
1739209639.4719734;-38.13080360867914
1739209639.4719756;-45.120503652039325
1739209639.4719775;-45.120503652039325
1739209639.4719796;-45.120503652039325
1739209639.4719815;-45.120503652039325
1739209639.4719837;-45.120503652039325
1739209639.4719858;-45.120503652039325
1739209639.4719877;-45.120503652039325
1739209639.4719899;-38.13080360867914
1739209639.4719918;-38.13080360867914
1739209639.471994;-45.120503652039325
1739209639.4719958;-35.57807855764607
1739209639.471998;-32.816014438256545
1739209639.4720001;-38.13080360867914
1739209639.472002;-38.13080360867914
1739209639.4720042;-38.13080360867914
1739209639.472006;-38.13080360867914
1739209639.4720082;-45.120503652039325
1739209639.4720101;-35.57807855764607
1739209639.4720123;-45.120503652039325
1739209639.4720144;-45.120503652039325
1739209639.4720163;-33.981070128970906
1739209639.4720185;-45.120503652039325
1739209639.4720204;-45.120503652039325
1739209639.4720225;-45.120503652039325
1739209639.4720244;-33.981070128970906
1739209639.4720266;-45.120503652039325
1739209639.4720287;-33.981070128970906
1739209639.4720306;-33.981070128970906
1739209639.4720328;-45.120503652039325
1739209639.4720347;-45.120503652039325
1739209639.4720368;-38.13080360867914
1739209639.4720387;-33.981070128970906
1739209639.472041;-45.120503652039325
1739209639.472043;-38.13080360867914
1739209639.472045;-45.120503652039325
1739209639.472047;-45.120503652039325
1739209639.472049;-38.13080360867914
1739209639.4720511;-38.13080360867914
1739209639.472053;-45.120503652039325
1739209639.4720552;-45.120503652039325
1739209639.4720573;-33.981070128970906
1739209639.4720592;-45.120503652039325
1739209639.4720614;-45.120503652039325
1739209639.4720633;-32.816014438256545
1739209639.4720654;-38.13080360867914
1739209639.4720674;-45.120503652039325
1739209639.4720695;-45.120503652039325
1739209639.4720716;-45.120503652039325
1739209639.4720736;-45.120503652039325
1739209639.4720757;-45.120503652039325
1739209639.4720776;-38.13080360867914
1739209639.4720798;-35.57807855764607
1739209639.4720817;-38.13080360867914
1739209639.4720838;-45.120503652039325
1739209639.472086;-45.120503652039325
1739209639.4720879;-45.120503652039325
1739209639.47209;-33.981070128970906
1739209639.472092;-45.120503652039325
1739209639.472094;-38.13080360867914
1739209639.472096;-35.57807855764607
1739209639.472098;-45.120503652039325
1739209639.4721003;-45.120503652039325
1739209639.4721022;-38.13080360867914
1739209639.4721043;-38.13080360867914
1739209639.4721062;-38.13080360867914
1739209639.4721084;-45.120503652039325
1739209639.4721103;-45.120503652039325
1739209639.4721124;-35.57807855764607
1739209639.4721146;-33.981070128970906
1739209639.4721165;-35.57807855764607
1739209639.4721186;-45.120503652039325
1739209639.4721205;-32.816014438256545
1739209639.4721227;-35.57807855764607
1739209639.4721246;-45.120503652039325
1739209639.4721267;-33.981070128970906
1739209639.4721289;-38.13080360867914
1739209639.4721308;-33.981070128970906
1739209639.472133;-45.120503652039325
1739209639.4721348;-38.13080360867914
1739209639.472137;-38.13080360867914
1739209639.472139;-38.13080360867914
1739209639.472141;-45.120503652039325
1739209639.4721432;-45.120503652039325
1739209639.472145;-35.57807855764607
1739209639.4721472;-38.13080360867914
1739209639.4721491;-45.120503652039325
1739209639.4721513;-38.13080360867914
1739209639.4721532;-38.13080360867914
1739209639.4721553;-38.13080360867914
1739209639.4721575;-45.120503652039325
1739209639.4721594;-38.13080360867914
1739209639.4721615;-45.120503652039325
1739209639.4721634;-31.141103565318915
1739209639.4721656;-45.120503652039325
1739209639.4721675;-45.120503652039325
1739209639.4721696;-32.816014438256545
1739209639.4721718;-38.13080360867914
1739209639.4721737;-45.120503652039325
1739209639.4721758;-45.120503652039325
1739209639.4721777;-45.120503652039325
1739209639.47218;-38.13080360867914
1739209639.4721818;-45.120503652039325
1739209639.472184;-38.13080360867914
1739209639.472186;-38.13080360867914
1739209639.472188;-38.13080360867914
1739209639.4721901;-45.120503652039325
1739209639.472192;-45.120503652039325
1739209639.4721942;-45.120503652039325
1739209639.472196;-45.120503652039325
1739209639.4721982;-45.120503652039325
1739209639.4722002;-38.13080360867914
1739209639.4722023;-35.57807855764607
1739209639.4722044;-33.981070128970906
1739209639.4722064;-45.120503652039325
1739209639.4722085;-38.13080360867914
1739209639.4722104;-35.57807855764607
1739209639.4722126;-38.13080360867914
1739209639.4722145;-45.120503652039325
1739209639.4722166;-38.13080360867914
1739209639.4722188;-35.57807855764607
1739209639.4722207;-45.120503652039325
1739209639.4722228;-45.120503652039325
1739209639.4722247;-45.120503652039325
1739209639.4722269;-45.120503652039325
1739209639.4722288;-33.981070128970906
1739209639.472231;-38.13080360867914
1739209639.472233;-45.120503652039325
1739209639.472235;-38.13080360867914
1739209639.472237;-45.120503652039325
1739209639.472239;-45.120503652039325
1739209639.4722412;-33.981070128970906
1739209639.472243;-35.57807855764607
1739209639.4722452;-35.57807855764607
1739209639.4722474;-38.13080360867914
1739209639.4722493;-45.120503652039325
1739209639.4722514;-45.120503652039325
1739209639.4722533;-45.120503652039325
1739209639.4722555;-38.13080360867914
1739209639.4722574;-38.13080360867914
1739209639.4722595;-45.120503652039325
1739209639.4722617;-28.992665084841942
1739209639.4722636;-32.816014438256545
1739209639.4722657;-38.13080360867914
1739209639.4722676;-35.57807855764607
1739209639.4722698;-38.13080360867914
1739209639.4722717;-38.13080360867914
1739209639.4722738;-33.981070128970906
1739209639.472276;-45.120503652039325
1739209639.4722779;-45.120503652039325
1739209639.47228;-45.120503652039325
1739209639.472282;-45.120503652039325
1739209639.472284;-45.120503652039325
1739209639.472286;-45.120503652039325
1739209639.4722881;-45.120503652039325
1739209639.4722903;-45.120503652039325
1739209639.4722922;-45.120503652039325
1739209639.4722943;-45.120503652039325
1739209639.4722962;-45.120503652039325
1739209639.4722984;-38.13080360867914
1739209639.4723003;-38.13080360867914
1739209639.4723024;-45.120503652039325
1739209639.4723046;-38.13080360867914
1739209639.4723065;-38.13080360867914
1739209639.4723086;-45.120503652039325
1739209639.4723105;-31.141103565318915
1739209639.4723127;-29.438486411369333
1739209639.4723146;-45.120503652039325
1739209639.4723167;-35.57807855764607
1739209639.472319;-38.13080360867914
1739209639.4723208;-45.120503652039325
1739209639.472323;-45.120503652039325
1739209639.4723248;-35.57807855764607
1739209639.472327;-38.13080360867914
1739209639.472329;-38.13080360867914
1739209639.472331;-38.13080360867914
1739209639.4723332;-35.57807855764607
1739209639.472335;-38.13080360867914
1739209639.4723372;-45.120503652039325
1739209639.4723392;-38.13080360867914
1739209639.4723413;-45.120503652039325
1739209639.4723432;-38.13080360867914
1739209639.4723454;-32.816014438256545
1739209639.4723475;-38.13080360867914
1739209639.4723494;-35.57807855764607
1739209639.4723516;-33.981070128970906
1739209639.4723535;-45.120503652039325
1739209639.4723556;-45.120503652039325
1739209639.4723575;-38.13080360867914
1739209639.4723597;-45.120503652039325
1739209639.4723618;-45.120503652039325
1739209639.4723637;-38.13080360867914
1739209639.4723659;-38.13080360867914
1739209639.4723678;-38.13080360867914
1739209639.47237;-38.13080360867914
1739209639.4723718;-38.13080360867914
1739209639.472374;-45.120503652039325
1739209639.472376;-35.57807855764607
1739209639.472378;-38.13080360867914
1739209639.4723802;-38.13080360867914
1739209639.472382;-35.57807855764607
1739209639.4723842;-38.13080360867914
1739209639.4723861;-45.120503652039325
1739209639.4723883;-45.120503652039325
1739209639.4723904;-45.120503652039325
1739209639.4723923;-45.120503652039325
1739209639.4723945;-45.120503652039325
1739209639.4723964;-45.120503652039325
1739209639.4723985;-38.13080360867914
1739209639.4724004;-45.120503652039325
1739209639.4724026;-45.120503652039325
1739209639.4724047;-38.13080360867914
1739209639.4724066;-45.120503652039325
1739209639.4724088;-38.13080360867914
1739209639.4724107;-35.57807855764607
1739209639.4724128;-38.13080360867914
1739209639.4724147;-45.120503652039325
1739209639.4724169;-45.120503652039325
1739209639.472419;-45.120503652039325
1739209639.472421;-38.13080360867914
1739209639.472423;-38.13080360867914
1739209639.472425;-45.120503652039325
1739209639.4724271;-38.13080360867914
1739209639.472429;-45.120503652039325
1739209639.4724312;-45.120503652039325
1739209639.4724333;-38.13080360867914
1739209639.4724352;-38.13080360867914
1739209639.4724374;-45.120503652039325
1739209639.4724393;-45.120503652039325
1739209639.4724414;-38.13080360867914
1739209639.4724433;-45.120503652039325
1739209639.4724455;-45.120503652039325
1739209639.4724474;-45.120503652039325
1739209639.4724495;-38.13080360867914
1739209639.4724517;-38.13080360867914
1739209639.4724536;-45.120503652039325
1739209639.4724557;-45.120503652039325
1739209639.4724576;-38.13080360867914
1739209639.4724598;-32.816014438256545
1739209639.4724617;-35.57807855764607
1739209639.4724638;-38.13080360867914
1739209639.472466;-38.13080360867914
1739209639.472468;-31.141103565318893
1739209639.47247;-38.13080360867914
1739209639.472472;-45.120503652039325
1739209639.472474;-35.57807855764607
1739209639.472476;-45.120503652039325
1739209639.4724782;-45.120503652039325
1739209639.4724803;-45.120503652039325
1739209639.4724822;-45.120503652039325
1739209639.4724844;-45.120503652039325
1739209639.4724863;-38.13080360867914
1739209639.4724884;-38.13080360867914
1739209639.4724903;-45.120503652039325
1739209639.4724925;-33.981070128970906
1739209639.4724946;-35.57807855764607
1739209639.4724965;-45.120503652039325
1739209639.4724987;-45.120503652039325
1739209639.4725006;-35.57807855764607
1739209639.4725027;-38.13080360867914
1739209639.4725046;-45.120503652039325
1739209639.4725068;-33.981070128970906
1739209639.472509;-38.13080360867914
1739209639.4725108;-45.120503652039325
1739209639.472513;-45.120503652039325
1739209639.4725149;-45.120503652039325
1739209639.472517;-33.981070128970906
1739209639.472519;-31.141103565318915
1739209639.472521;-45.120503652039325
1739209639.4725232;-38.13080360867914
1739209639.4725251;-45.120503652039325
1739209639.4725273;-38.13080360867914
1739209639.4725292;-38.13080360867914
1739209639.4725313;-38.13080360867914
1739209639.4725332;-45.120503652039325
1739209639.4725354;-38.13080360867914
1739209639.4725375;-38.13080360867914
1739209639.4725394;-35.57807855764607
1739209639.4725416;-38.13080360867914
1739209639.4725435;-38.13080360867914
1739209639.4725456;-38.13080360867914
1739209639.4725475;-38.13080360867914
1739209639.4725497;-35.57807855764607
1739209639.4725518;-38.13080360867914
1739209639.4725537;-45.120503652039325
1739209639.4725559;-38.13080360867914
1739209639.4725578;-35.57807855764607
1739209639.47256;-33.981070128970906
1739209639.4725618;-38.13080360867914
1739209639.472564;-38.13080360867914
1739209639.4725661;-45.120503652039325
1739209639.472568;-45.120503652039325
1739209639.4725702;-45.120503652039325
1739209639.472572;-33.981070128970906
1739209639.4725742;-45.120503652039325
1739209639.4725761;-33.981070128970906
1739209639.4725783;-33.981070128970906
1739209639.4725804;-38.13080360867914
1739209639.4725823;-38.13080360867914
1739209639.4725845;-32.816014438256545
1739209639.4725864;-38.13080360867914
1739209639.4725885;-45.120503652039325
1739209639.4725904;-38.13080360867914
1739209639.4725926;-38.13080360867914
1739209639.4725947;-38.13080360867914
1739209639.4725966;-45.120503652039325
1739209639.4725988;-38.13080360867914
1739209639.4726007;-45.120503652039325
1739209639.4726028;-45.120503652039325
1739209639.4726048;-35.57807855764607
1739209639.472607;-38.13080360867914
1739209639.472609;-45.120503652039325
1739209639.472611;-38.13080360867914
1739209639.472613;-38.13080360867914
1739209639.472615;-45.120503652039325
1739209639.4726171;-45.120503652039325
1739209639.472619;-45.120503652039325
1739209639.4726212;-38.13080360867914
1739209639.4726233;-35.57807855764607
1739209639.4726253;-38.13080360867914
1739209639.4726274;-45.120503652039325
1739209639.4726293;-38.13080360867914
1739209639.4726315;-35.57807855764607
1739209639.4726334;-38.13080360867914
1739209639.4726355;-45.120503652039325
1739209639.4726377;-45.120503652039325
1739209639.4726396;-38.13080360867914
1739209639.4726417;-35.57807855764607
1739209639.4726436;-33.981070128970906
1739209639.4726458;-45.120503652039325
1739209639.4726477;-35.57807855764607
1739209639.4726498;-38.13080360867914
1739209639.472652;-38.13080360867914
1739209639.4726539;-45.120503652039325
1739209639.472656;-38.13080360867914
1739209639.472658;-45.120503652039325
1739209639.47266;-45.120503652039325
1739209639.472662;-38.13080360867914
1739209639.472664;-38.13080360867914
1739209639.4726663;-45.120503652039325
1739209639.4726682;-45.120503652039325
1739209639.4726703;-35.57807855764607
1739209639.4726722;-35.57807855764607
1739209639.4726744;-45.120503652039325
1739209639.4726763;-45.120503652039325
1739209639.4726784;-38.13080360867914
1739209639.4726806;-33.981070128970906
1739209639.4726825;-38.13080360867914
1739209639.4726846;-35.57807855764607
1739209639.4726865;-38.13080360867914
1739209639.4726887;-38.13080360867914
1739209639.4726906;-38.13080360867914
1739209639.4726927;-38.13080360867914
1739209639.4726949;-38.13080360867914
1739209639.4726968;-38.13080360867914
