CAN Message; 0x24:0c28e78f0ad30f16
1739209603.08541;-38.13080360867914
1739209603.0854173;-38.13080360867914
1739209603.0854244;-45.120503652039325
1739209603.0854316;-33.981070128970906
1739209603.0854387;-38.13080360867914
1739209603.0854456;-38.13080360867914
1739209603.0854528;-38.13080360867914
1739209603.08546;-35.57807855764607
1739209603.085467;-38.13080360867914
1739209603.0854743;-45.120503652039325
1739209603.0854812;-45.120503652039325
1739209603.0854883;-38.13080360867914
1739209603.0854955;-38.13080360867914
1739209603.0855026;-38.13080360867914
1739209603.0855098;-38.13080360867914
1739209603.0855167;-45.120503652039325
1739209603.0855238;-38.13080360867914
1739209603.085531;-32.816014438256545
1739209603.0855381;-38.13080360867914
1739209603.0855453;-33.981070128970906
1739209603.0855522;-38.13080360867914
1739209603.0855594;-45.120503652039325
1739209603.0855665;-38.13080360867914
1739209603.0855737;-35.57807855764607
1739209603.0855808;-35.57807855764607
1739209603.0855877;-38.13080360867914
1739209603.085595;-45.120503652039325
1739209603.085602;-45.120503652039325
1739209603.0856092;-45.120503652039325
1739209603.0856164;-45.120503652039325
1739209603.0856233;-35.57807855764607
1739209603.0856304;-35.57807855764607
1739209603.0856376;-45.120503652039325
1739209603.0856447;-45.120503652039325
1739209603.0856519;-38.13080360867914
1739209603.0856588;-38.13080360867914
1739209603.085666;-45.120503652039325
1739209603.085673;-29.438486411369333
1739209603.0856802;-31.141103565318893
1739209603.0856872;-33.981070128970906
1739209603.0856943;-38.13080360867914
1739209603.0857015;-45.120503652039325
1739209603.0857086;-38.13080360867914
1739209603.0857158;-35.57807855764607
1739209603.0857227;-33.981070128970906
1739209603.0857298;-38.13080360867914
1739209603.085737;-38.13080360867914
1739209603.0857441;-45.120503652039325
1739209603.0857513;-33.981070128970906
1739209603.0857582;-45.120503652039325
1739209603.0857654;-45.120503652039325
1739209603.0857725;-45.120503652039325
1739209603.0857797;-45.120503652039325
1739209603.0857868;-32.816014438256545
1739209603.0857937;-38.13080360867914
1739209603.085801;-38.13080360867914
1739209603.085808;-38.13080360867914
1739209603.0858152;-38.13080360867914
1739209603.0858223;-45.120503652039325
1739209603.0858293;-28.58837851428586
1739209603.0858364;-26.991370085610736
1739209603.0858436;-45.120503652039325
1739209603.0858507;-45.120503652039325
1739209603.0858579;-33.981070128970906
1739209603.0858648;-35.57807855764607
1739209603.085872;-45.120503652039325
1739209603.085879;-38.13080360867914
1739209603.0858862;-45.120503652039325
1739209603.0858934;-45.120503652039325
1739209603.0859003;-45.120503652039325
1739209603.0859075;-45.120503652039325
1739209603.0859146;-45.120503652039325
1739209603.0859218;-45.120503652039325
1739209603.085929;-38.13080360867914
1739209603.0859358;-45.120503652039325
1739209603.085943;-35.57807855764607
1739209603.0859501;-35.57807855764607
1739209603.0859573;-38.13080360867914
1739209603.0859644;-45.120503652039325
1739209603.0859714;-38.13080360867914
1739209603.0859785;-45.120503652039325
1739209603.0859857;-35.57807855764607
1739209603.0859928;-35.57807855764607
1739209603.086;-38.13080360867914
1739209603.0860069;-35.57807855764607
1739209603.086014;-38.13080360867914
1739209603.0860212;-45.120503652039325
1739209603.0860283;-38.13080360867914
1739209603.0860355;-33.981070128970906
1739209603.0860424;-45.120503652039325
1739209603.0860496;-35.57807855764607
1739209603.0860567;-38.13080360867914
1739209603.0860639;-45.120503652039325
1739209603.086071;-45.120503652039325
1739209603.086078;-45.120503652039325
1739209603.086085;-38.13080360867914
1739209603.0860922;-38.13080360867914
1739209603.0860994;-38.13080360867914
1739209603.0861065;-45.120503652039325
1739209603.0861135;-32.816014438256545
1739209603.0861206;-27.8777449560314
1739209603.0861278;-45.120503652039325
1739209603.086135;-45.120503652039325
1739209603.086142;-45.120503652039325
1739209603.086149;-38.13080360867914
1739209603.0861561;-45.120503652039325
1739209603.0861633;-45.120503652039325
1739209603.0861704;-45.120503652039325
1739209603.0861773;-45.120503652039325
1739209603.0861845;-45.120503652039325
1739209603.0861917;-38.13080360867914
1739209603.0861988;-38.13080360867914
1739209603.086206;-38.13080360867914
1739209603.0862129;-38.13080360867914
1739209603.08622;-45.120503652039325
1739209603.0862272;-45.120503652039325
1739209603.0862343;-45.120503652039325
1739209603.0862415;-45.120503652039325
1739209603.0862484;-38.13080360867914
1739209603.0862556;-38.13080360867914
1739209603.0862627;-45.120503652039325
1739209603.0862699;-38.13080360867914
1739209603.086277;-35.57807855764607
1739209603.086284;-45.120503652039325
1739209603.086291;-32.816014438256545
1739209603.0862982;-38.13080360867914
1739209603.0863054;-45.120503652039325
1739209603.0863125;-45.120503652039325
1739209603.0863194;-38.13080360867914
1739209603.0863266;-38.13080360867914
1739209603.0863338;-45.120503652039325
1739209603.086341;-45.120503652039325
1739209603.086348;-45.120503652039325
1739209603.086355;-45.120503652039325
1739209603.0863621;-45.120503652039325
1739209603.0863693;-38.13080360867914
1739209603.0863764;-45.120503652039325
1739209603.0863836;-31.141103565318915
1739209603.0863905;-33.981070128970906
1739209603.0863976;-38.13080360867914
1739209603.0864048;-32.816014438256545
1739209603.086412;-38.13080360867914
1739209603.086419;-45.120503652039325
1739209603.086426;-45.120503652039325
1739209603.0864332;-38.13080360867914
1739209603.0864403;-45.120503652039325
1739209603.0864475;-45.120503652039325
1739209603.0864546;-45.120503652039325
1739209603.0864615;-38.13080360867914
1739209603.0864687;-45.120503652039325
1739209603.0864758;-45.120503652039325
1739209603.086483;-45.120503652039325
1739209603.0864902;-45.120503652039325
1739209603.086497;-38.13080360867914
1739209603.0865042;-45.120503652039325
1739209603.0865114;-45.120503652039325
1739209603.0865185;-45.120503652039325
1739209603.0865257;-45.120503652039325
1739209603.0865326;-45.120503652039325
1739209603.0865397;-38.13080360867914
1739209603.086547;-38.13080360867914
1739209603.086554;-45.120503652039325
1739209603.0865612;-38.13080360867914
1739209603.086568;-45.120503652039325
1739209603.0865753;-38.13080360867914
1739209603.0865824;-33.981070128970906
1739209603.0865896;-45.120503652039325
1739209603.0865965;-38.13080360867914
1739209603.0866036;-45.120503652039325
1739209603.0866108;-33.981070128970906
1739209603.086618;-38.13080360867914
1739209603.086625;-38.13080360867914
1739209603.086632;-45.120503652039325
1739209603.0866392;-38.13080360867914
1739209603.0866463;-45.120503652039325
1739209603.0866535;-35.57807855764607
1739209603.0866606;-38.13080360867914
1739209603.0866675;-38.13080360867914
1739209603.0866747;-38.13080360867914
1739209603.0866818;-38.13080360867914
1739209603.086689;-45.120503652039325
1739209603.0866961;-38.13080360867914
1739209603.086703;-35.57807855764607
1739209603.0867102;-45.120503652039325
1739209603.0867174;-45.120503652039325
1739209603.0867245;-33.981070128970906
1739209603.0867317;-45.120503652039325
1739209603.0867386;-45.120503652039325
1739209603.0867457;-38.13080360867914
1739209603.086753;-28.992665084841942
1739209603.08676;-45.120503652039325
1739209603.0867672;-38.13080360867914
1739209603.086774;-38.13080360867914
1739209603.0867813;-35.57807855764607
1739209603.0867884;-38.13080360867914
1739209603.0867956;-38.13080360867914
1739209603.0868027;-38.13080360867914
1739209603.0868096;-32.81601443825658
1739209603.0868168;-45.120503652039325
1739209603.086824;-38.13080360867914
1739209603.086831;-38.13080360867914
1739209603.0868382;-38.13080360867914
1739209603.0868452;-45.120503652039325
1739209603.0868523;-38.13080360867914
1739209603.0868595;-35.57807855764607
1739209603.0868666;-33.981070128970906
1739209603.0868738;-45.120503652039325
1739209603.0868807;-38.13080360867914
1739209603.0868878;-38.13080360867914
1739209603.086895;-38.13080360867914
1739209603.0869021;-45.120503652039325
1739209603.0869093;-45.120503652039325
1739209603.0869162;-45.120503652039325
1739209603.0869234;-35.57807855764607
1739209603.0869305;-35.57807855764607
1739209603.0869377;-45.120503652039325
1739209603.0869448;-45.120503652039325
1739209603.0869517;-35.57807855764607
1739209603.086959;-38.13080360867914
1739209603.086966;-45.120503652039325
1739209603.0869732;-45.120503652039325
1739209603.0869803;-45.120503652039325
1739209603.0869873;-35.57807855764607
1739209603.0869944;-38.13080360867914
1739209603.0870016;-45.120503652039325
1739209603.0870087;-45.120503652039325
1739209603.0870159;-38.13080360867914
1739209603.0870228;-38.13080360867914
1739209603.08703;-45.120503652039325
1739209603.087037;-28.58837851428586
1739209603.0870442;-32.816014438256545
1739209603.0870514;-45.120503652039325
1739209603.0870583;-38.13080360867914
1739209603.0870655;-38.13080360867914
1739209603.0870726;-45.120503652039325
1739209603.0870798;-38.13080360867914
1739209603.0870867;-45.120503652039325
1739209603.0870938;-38.13080360867914
1739209603.087101;-45.120503652039325
1739209603.0871081;-35.57807855764607
1739209603.0871153;-38.13080360867914
1739209603.0871222;-38.13080360867914
1739209603.0871294;-38.13080360867914
1739209603.0871365;-38.13080360867914
1739209603.0871437;-38.13080360867914
1739209603.0871508;-27.8777449560314
1739209603.0871577;-30.49652367304973
1739209603.0871649;-45.120503652039325
1739209603.087172;-32.816014438256545
1739209603.0871792;-45.120503652039325
1739209603.0871863;-45.120503652039325
1739209603.0871933;-38.13080360867914
1739209603.0872004;-32.816014438256545
1739209603.0872076;-38.13080360867914
1739209603.0872147;-38.13080360867914
1739209603.0872219;-32.816014438256545
1739209603.0872288;-35.57807855764607
1739209603.087236;-45.120503652039325
1739209603.087243;-38.13080360867914
1739209603.0872502;-38.13080360867914
1739209603.0872574;-45.120503652039325
1739209603.0872643;-35.57807855764607
1739209603.0872715;-35.57807855764607
1739209603.0872786;-45.120503652039325
1739209603.0872858;-45.120503652039325
1739209603.087293;-45.120503652039325
1739209603.0872998;-45.120503652039325
1739209603.087307;-38.13080360867914
1739209603.0873141;-45.120503652039325
1739209603.0873213;-38.13080360867914
1739209603.0873284;-35.57807855764607
1739209603.0873353;-35.57807855764607
1739209603.0873425;-45.120503652039325
1739209603.0873497;-35.57807855764607
1739209603.0873568;-32.816014438256545
1739209603.087364;-45.120503652039325
1739209603.0873709;-45.120503652039325
1739209603.087378;-45.120503652039325
1739209603.0873852;-45.120503652039325
1739209603.0873923;-38.13080360867914
1739209603.0873995;-45.120503652039325
1739209603.0874064;-45.120503652039325
1739209603.0874135;-38.13080360867914
1739209603.0874207;-38.13080360867914
1739209603.0874279;-45.120503652039325
1739209603.087435;-35.57807855764607
1739209603.087442;-35.57807855764607
1739209603.087449;-38.13080360867914
1739209603.0874562;-35.57807855764607
1739209603.0874634;-38.13080360867914
1739209603.0874705;-38.13080360867914
1739209603.0874774;-45.120503652039325
1739209603.0874846;-38.13080360867914
1739209603.0874918;-45.120503652039325
1739209603.087499;-45.120503652039325
1739209603.0875058;-38.13080360867914
1739209603.087513;-35.57807855764607
1739209603.0875201;-45.120503652039325
1739209603.0875273;-38.13080360867914
1739209603.0875344;-38.13080360867914
1739209603.0875413;-45.120503652039325
1739209603.0875485;-38.13080360867914
1739209603.0875556;-45.120503652039325
1739209603.0875628;-45.120503652039325
1739209603.08757;-45.120503652039325
1739209603.0875769;-45.120503652039325
1739209603.087584;-45.120503652039325
1739209603.0875912;-45.120503652039325
1739209603.0875983;-45.120503652039325
1739209603.0876055;-45.120503652039325
1739209603.0876124;-38.13080360867914
1739209603.0876195;-45.120503652039325
1739209603.0876267;-38.13080360867914
1739209603.0876338;-38.13080360867914
1739209603.087641;-30.49652367304973
1739209603.087648;-45.120503652039325
1739209603.087655;-35.57807855764607
1739209603.0876622;-45.120503652039325
1739209603.0876694;-38.13080360867914
1739209603.0876765;-38.13080360867914
1739209603.0876834;-45.120503652039325
1739209603.0876906;-45.120503652039325
1739209603.0876977;-45.120503652039325
1739209603.087705;-38.13080360867914
1739209603.087712;-38.13080360867914
1739209603.087719;-33.981070128970906
1739209603.087726;-38.13080360867914
1739209603.0877333;-33.981070128970906
1739209603.0877404;-38.13080360867914
1739209603.0877476;-45.120503652039325
1739209603.0877545;-45.120503652039325
1739209603.0877616;-38.13080360867914
1739209603.0877688;-33.981070128970906
1739209603.087776;-38.13080360867914
1739209603.087783;-45.120503652039325
1739209603.08779;-38.13080360867914
1739209603.0877972;-35.57807855764607
1739209603.0878043;-45.120503652039325
1739209603.0878115;-33.981070128970906
1739209603.0878186;-38.13080360867914
1739209603.0878255;-45.120503652039325
1739209603.0878327;-45.120503652039325
1739209603.0878398;-38.13080360867914
1739209603.087847;-38.13080360867914
1739209603.0878541;-45.120503652039325
1739209603.087861;-45.120503652039325
1739209603.0878682;-38.13080360867914
1739209603.0878754;-38.13080360867914
1739209603.0878825;-45.120503652039325
1739209603.0878897;-38.13080360867914
1739209603.0878966;-33.981070128970906
1739209603.0879037;-38.13080360867914
1739209603.087911;-35.57807855764607
1739209603.087918;-45.120503652039325
1739209603.0879252;-38.13080360867914
1739209603.087932;-38.13080360867914
1739209603.0879393;-45.120503652039325
1739209603.0879464;-38.13080360867914
1739209603.0879536;-38.13080360867914
1739209603.0879607;-38.13080360867914
1739209603.0879676;-45.120503652039325
1739209603.0879748;-45.120503652039325
1739209603.087982;-45.120503652039325
1739209603.087989;-38.13080360867914
1739209603.087996;-35.57807855764607
1739209603.0880032;-45.120503652039325
1739209603.0880103;-38.13080360867914
1739209603.0880175;-28.992665084841942
1739209603.0880246;-45.120503652039325
1739209603.0880315;-45.120503652039325
1739209603.0880387;-45.120503652039325
1739209603.0880458;-38.13080360867914
1739209603.088053;-38.13080360867914
1739209603.0880601;-45.120503652039325
1739209603.088067;-45.120503652039325
1739209603.0880742;-35.57807855764607
1739209603.0880814;-38.13080360867914
1739209603.0880885;-45.120503652039325
1739209603.0880957;-45.120503652039325
1739209603.0881026;-45.120503652039325
1739209603.0881097;-32.816014438256545
1739209603.088117;-38.13080360867914
1739209603.088124;-35.57807855764607
1739209603.0881312;-28.992665084841942
1739209603.088138;-35.57807855764607
1739209603.0881453;-45.120503652039325
1739209603.0881524;-45.120503652039325
1739209603.0881596;-45.120503652039325
1739209603.0881667;-45.120503652039325
1739209603.0881736;-33.981070128970906
1739209603.0881808;-45.120503652039325
1739209603.088188;-45.120503652039325
1739209603.088195;-38.13080360867914
1739209603.0882022;-45.120503652039325
1739209603.0882092;-38.13080360867914
1739209603.0882163;-45.120503652039325
1739209603.0882235;-45.120503652039325
1739209603.0882306;-38.13080360867914
1739209603.0882378;-38.13080360867914
1739209603.0882447;-38.13080360867914
1739209603.0882518;-45.120503652039325
1739209603.088259;-38.13080360867914
1739209603.0882661;-45.120503652039325
1739209603.0882733;-38.13080360867914
1739209603.0882802;-32.816014438256545
1739209603.0882874;-38.13080360867914
1739209603.0882945;-45.120503652039325
1739209603.0883017;-28.58837851428586
1739209603.0883088;-32.816014438256545
1739209603.0883157;-45.120503652039325
1739209603.0883229;-38.13080360867914
1739209603.08833;-31.141103565318915
1739209603.0883372;-38.13080360867914
1739209603.0883443;-38.13080360867914
1739209603.0883512;-35.57807855764607
1739209603.0883584;-45.120503652039325
1739209603.0883656;-45.120503652039325
1739209603.0883727;-38.13080360867914
1739209603.0883799;-45.120503652039325
1739209603.0883868;-45.120503652039325
1739209603.088394;-35.57807855764607
1739209603.088401;-45.120503652039325
1739209603.0884082;-38.13080360867914
1739209603.0884151;-28.58837851428586
1739209603.0884223;-32.816014438256545
1739209603.0884295;-45.120503652039325
1739209603.0884366;-45.120503652039325
1739209603.0884438;-38.13080360867914
1739209603.0884507;-38.13080360867914
1739209603.0884578;-45.120503652039325
1739209603.088465;-32.816014438256545
1739209603.0884721;-45.120503652039325
1739209603.0884793;-45.120503652039325
1739209603.0884862;-38.13080360867914
1739209603.0884933;-38.13080360867914
1739209603.0885005;-38.13080360867914
1739209603.0885077;-45.120503652039325
1739209603.0885148;-38.13080360867914
1739209603.0885217;-45.120503652039325
1739209603.0885289;-38.13080360867914
1739209603.088536;-38.13080360867914
1739209603.0885432;-45.120503652039325
1739209603.0885503;-33.981070128970906
1739209603.0885572;-33.981070128970906
1739209603.0885644;-38.13080360867914
1739209603.0885715;-33.981070128970906
1739209603.0885787;-45.120503652039325
1739209603.0885859;-35.57807855764607
1739209603.0885928;-38.13080360867914
1739209603.0886;-38.13080360867914
1739209603.088607;-38.13080360867914
1739209603.0886142;-38.13080360867914
1739209603.0886214;-45.120503652039325
1739209603.0886283;-45.120503652039325
1739209603.0886354;-45.120503652039325
1739209603.0886426;-45.120503652039325
1739209603.0886497;-38.13080360867914
1739209603.088657;-38.13080360867914
1739209603.0886638;-45.120503652039325
1739209603.088671;-45.120503652039325
1739209603.0886781;-33.981070128970906
1739209603.0886853;-38.13080360867914
1739209603.0886924;-45.120503652039325
1739209603.0886993;-32.816014438256545
1739209603.0887065;-35.57807855764607
1739209603.0887136;-45.120503652039325
1739209603.0887208;-45.120503652039325
1739209603.088728;-38.13080360867914
1739209603.0887349;-45.120503652039325
1739209603.088742;-38.13080360867914
1739209603.0887492;-38.13080360867914
1739209603.0887563;-35.57807855764607
1739209603.0887635;-45.120503652039325
1739209603.0887704;-38.13080360867914
1739209603.0887775;-35.57807855764607
1739209603.0887847;-45.120503652039325
1739209603.0887918;-38.13080360867914
1739209603.088799;-38.13080360867914
1739209603.088806;-38.13080360867914
1739209603.088813;-45.120503652039325
1739209603.0888202;-31.141103565318915
1739209603.0888274;-38.13080360867914
1739209603.0888345;-45.120503652039325
1739209603.0888414;-45.120503652039325
1739209603.0888486;-38.13080360867914
1739209603.0888557;-38.13080360867914
1739209603.088863;-45.120503652039325
1739209603.08887;-35.57807855764607
1739209603.088877;-38.13080360867914
1739209603.088884;-45.120503652039325
1739209603.0888913;-45.120503652039325
1739209603.0888984;-38.13080360867914
1739209603.0889053;-32.816014438256545
1739209603.0889125;-45.120503652039325
1739209603.0889196;-45.120503652039325
1739209603.0889268;-33.981070128970906
1739209603.088934;-31.141103565318915
1739209603.0889409;-33.981070128970906
1739209603.088948;-45.120503652039325
1739209603.0889552;-45.120503652039325
1739209603.0889623;-45.120503652039325
1739209603.0889695;-35.57807855764607
1739209603.0889764;-35.57807855764607
1739209603.0889835;-38.13080360867914
1739209603.0889907;-38.13080360867914
1739209603.0889978;-33.981070128970906
1739209603.089005;-32.816014438256545
1739209603.089012;-45.120503652039325
1739209603.089019;-45.120503652039325
1739209603.0890262;-38.13080360867914
1739209603.0890334;-38.13080360867914
1739209603.0890405;-45.120503652039325
1739209603.0890474;-38.13080360867914
1739209603.0890546;-38.13080360867914
1739209603.0890617;-45.120503652039325
1739209603.089069;-45.120503652039325
1739209603.089076;-33.981070128970906
1739209603.089083;-35.57807855764607
1739209603.08909;-45.120503652039325
1739209603.0890973;-45.120503652039325
1739209603.0891044;-33.981070128970906
1739209603.0891116;-31.141103565318915
1739209603.0891185;-45.120503652039325
1739209603.0891256;-35.57807855764607
1739209603.0891328;-38.13080360867914
1739209603.08914;-45.120503652039325
1739209603.089147;-38.13080360867914
1739209603.089154;-38.13080360867914
1739209603.0891612;-33.981070128970906
1739209603.0891683;-33.981070128970906
1739209603.0891755;-45.120503652039325
1739209603.0891826;-33.981070128970906
1739209603.0891895;-35.57807855764607
1739209603.0891967;-45.120503652039325
1739209603.0892038;-38.13080360867914
1739209603.089211;-38.13080360867914
1739209603.0892181;-38.13080360867914
1739209603.089225;-31.141103565318915
1739209603.0892322;-38.13080360867914
1739209603.0892394;-45.120503652039325
1739209603.0892465;-38.13080360867914
1739209603.0892537;-38.13080360867914
1739209603.0892606;-45.120503652039325
1739209603.0892677;-45.120503652039325
1739209603.089275;-38.13080360867914
1739209603.089282;-31.141103565318915
1739209603.0892892;-45.120503652039325
1739209603.089296;-38.13080360867914
1739209603.0893033;-38.13080360867914
1739209603.0893104;-38.13080360867914
1739209603.0893176;-45.120503652039325
1739209603.0893245;-45.120503652039325
1739209603.0893316;-38.13080360867914
1739209603.0893388;-38.13080360867914
1739209603.089346;-38.13080360867914
1739209603.089353;-38.13080360867914
1739209603.08936;-45.120503652039325
1739209603.0893672;-45.120503652039325
1739209603.0893743;-45.120503652039325
1739209603.0893815;-38.13080360867914
1739209603.0893886;-38.13080360867914
1739209603.0893955;-32.816014438256545
1739209603.0894027;-45.120503652039325
1739209603.0894098;-33.981070128970906
1739209603.089417;-38.13080360867914
1739209603.0894241;-33.981070128970906
1739209603.089431;-38.13080360867914
1739209603.0894382;-45.120503652039325
1739209603.0894454;-38.13080360867914
1739209603.0894525;-28.992665084841942
1739209603.0894597;-38.13080360867914
1739209603.0894666;-38.13080360867914
1739209603.0894737;-35.57807855764607
1739209603.0894809;-45.120503652039325
1739209603.089488;-45.120503652039325
1739209603.0894952;-45.120503652039325
1739209603.089502;-45.120503652039325
1739209603.0895092;-38.13080360867914
1739209603.0895164;-38.13080360867914
1739209603.0895236;-45.120503652039325
1739209603.0895307;-45.120503652039325
1739209603.0895376;-33.981070128970906
1739209603.0895448;-38.13080360867914
1739209603.089552;-45.120503652039325
1739209603.089559;-45.120503652039325
1739209603.0895662;-45.120503652039325
1739209603.0895731;-38.13080360867914
1739209603.0895803;-38.13080360867914
1739209603.0895875;-45.120503652039325
1739209603.0895946;-38.13080360867914
1739209603.0896018;-35.57807855764607
1739209603.0896087;-45.120503652039325
1739209603.0896158;-45.120503652039325
1739209603.089623;-33.981070128970906
1739209603.0896301;-45.120503652039325
1739209603.0896373;-38.13080360867914
1739209603.0896442;-45.120503652039325
1739209603.0896513;-45.120503652039325
1739209603.0896585;-45.120503652039325
1739209603.0896657;-35.57807855764607
1739209603.0896728;-38.13080360867914
1739209603.0896797;-38.13080360867914
1739209603.0896869;-38.13080360867914
1739209603.089694;-45.120503652039325
1739209603.0897012;-38.13080360867914
1739209603.0897083;-35.57807855764607
1739209603.0897152;-45.120503652039325
1739209603.0897224;-38.13080360867914
1739209603.0897295;-35.57807855764607
1739209603.0897367;-38.13080360867914
1739209603.0897439;-45.120503652039325
1739209603.0897508;-45.120503652039325
1739209603.089758;-45.120503652039325
1739209603.089765;-38.13080360867914
1739209603.0897722;-38.13080360867914
1739209603.0897794;-35.57807855764607
1739209603.0897863;-38.13080360867914
1739209603.0897934;-45.120503652039325
1739209603.0898006;-45.120503652039325
1739209603.0898077;-32.816014438256545
1739209603.0898147;-35.57807855764607
1739209603.0898218;-38.13080360867914
1739209603.089829;-45.120503652039325
1739209603.0898361;-38.13080360867914
1739209603.0898433;-45.120503652039325
1739209603.0898502;-38.13080360867914
1739209603.0898573;-31.141103565318893
1739209603.0898645;-45.120503652039325
1739209603.0898716;-45.120503652039325
1739209603.0898788;-45.120503652039325
1739209603.0898857;-35.57807855764607
1739209603.0898929;-38.13080360867914
1739209603.0899;-38.13080360867914
1739209603.0899072;-38.13080360867914
1739209603.0899143;-45.120503652039325
1739209603.0899212;-38.13080360867914
1739209603.0899284;-35.57807855764607
1739209603.0899355;-45.120503652039325
1739209603.0899427;-45.120503652039325
1739209603.0899498;-38.13080360867914
1739209603.0899568;-38.13080360867914
1739209603.089964;-45.120503652039325
1739209603.089971;-45.120503652039325
1739209603.0899782;-38.13080360867914
1739209603.0899854;-33.981070128970906
1739209603.0899923;-38.13080360867914
1739209603.0899994;-38.13080360867914
1739209603.0900066;-38.13080360867914
1739209603.0900137;-45.120503652039325
1739209603.090021;-35.57807855764607
1739209603.0900278;-28.58837851428586
1739209603.090035;-38.13080360867914
1739209603.090042;-38.13080360867914
1739209603.0900493;-38.13080360867914
1739209603.0900564;-45.120503652039325
1739209603.0900633;-45.120503652039325
1739209603.0900705;-38.13080360867914
1739209603.0900776;-45.120503652039325
1739209603.0900848;-31.141103565318943
1739209603.090092;-45.120503652039325
1739209603.0900989;-45.120503652039325
1739209603.090106;-38.13080360867914
1739209603.0901132;-45.120503652039325
1739209603.0901203;-45.120503652039325
1739209603.0901275;-45.120503652039325
1739209603.0901344;-35.57807855764607
1739209603.0901415;-26.991370085610722
1739209603.0901487;-38.13080360867914
1739209603.0901558;-45.120503652039325
1739209603.090163;-45.120503652039325
1739209603.09017;-38.13080360867914
1739209603.090177;-45.120503652039325
1739209603.0901842;-45.120503652039325
1739209603.0901914;-45.120503652039325
1739209603.0901985;-45.120503652039325
1739209603.0902054;-38.13080360867914
1739209603.0902126;-45.120503652039325
1739209603.0902197;-45.120503652039325
1739209603.090227;-45.120503652039325
1739209603.0902338;-38.13080360867914
1739209603.090241;-45.120503652039325
1739209603.090248;-38.13080360867914
1739209603.0902553;-38.13080360867914
1739209603.0902624;-45.120503652039325
1739209603.0902693;-33.981070128970906
1739209603.0902765;-45.120503652039325
1739209603.0902836;-45.120503652039325
1739209603.0902908;-45.120503652039325
1739209603.090298;-45.120503652039325
1739209603.0903049;-38.13080360867914
1739209603.090312;-27.267205301931607
1739209603.0903192;-33.981070128970906
1739209603.0903263;-45.120503652039325
1739209603.0903335;-35.57807855764607
1739209603.0903404;-35.57807855764607
1739209603.0903475;-38.13080360867914
1739209603.0903547;-45.120503652039325
1739209603.0903618;-35.57807855764607
1739209603.090369;-38.13080360867914
1739209603.090376;-38.13080360867914
1739209603.090383;-38.13080360867914
1739209603.0903902;-45.120503652039325
1739209603.0903974;-45.120503652039325
1739209603.0904045;-38.13080360867914
1739209603.0904114;-35.57807855764607
1739209603.0904186;-38.13080360867914
1739209603.0904257;-45.120503652039325
1739209603.090433;-45.120503652039325
1739209603.09044;-33.981070128970906
1739209603.090447;-45.120503652039325
1739209603.090454;-45.120503652039325
1739209603.0904613;-45.120503652039325
1739209603.0904684;-45.120503652039325
1739209603.0904756;-38.13080360867914
1739209603.0904825;-38.13080360867914
1739209603.0904896;-38.13080360867914
1739209603.0904968;-45.120503652039325
1739209603.090504;-45.120503652039325
1739209603.090511;-38.13080360867914
1739209603.090518;-33.981070128970906
1739209603.0905252;-45.120503652039325
1739209603.0905323;-35.57807855764607
1739209603.0905395;-38.13080360867914
1739209603.0905466;-45.120503652039325
1739209603.0905535;-45.120503652039325
1739209603.0905607;-45.120503652039325
1739209603.0905678;-33.981070128970906
1739209603.090575;-45.120503652039325
1739209603.0905821;-38.13080360867914
1739209603.090589;-38.13080360867914
1739209603.0905962;-38.13080360867914
1739209603.0906034;-38.13080360867914
1739209603.0906105;-45.120503652039325
1739209603.0906177;-38.13080360867914
1739209603.0906246;-45.120503652039325
1739209603.0906317;-45.120503652039325
1739209603.0906389;-38.13080360867914
1739209603.090646;-38.13080360867914
1739209603.0906532;-45.120503652039325
1739209603.09066;-35.57807855764607
1739209603.0906672;-38.13080360867914
1739209603.0906744;-38.13080360867914
1739209603.0906816;-38.13080360867914
1739209603.0906887;-38.13080360867914
1739209603.0906956;-35.57807855764607
1739209603.0907028;-38.13080360867914
1739209603.09071;-32.816014438256545
1739209603.090717;-45.120503652039325
1739209603.090724;-33.981070128970906
1739209603.0907311;-38.13080360867914
1739209603.0907383;-38.13080360867914
1739209603.0907454;-38.13080360867914
1739209603.0907526;-33.981070128970906
1739209603.0907595;-38.13080360867914
1739209603.0907667;-45.120503652039325
1739209603.0907738;-30.49652367304973
1739209603.090781;-31.141103565318893
1739209603.0907881;-38.13080360867914
1739209603.090795;-45.120503652039325
1739209603.0908022;-38.13080360867914
1739209603.0908093;-38.13080360867914
1739209603.0908165;-45.120503652039325
1739209603.0908237;-45.120503652039325
1739209603.0908306;-45.120503652039325
1739209603.0908377;-45.120503652039325
1739209603.0908449;-45.120503652039325
1739209603.090852;-38.13080360867914
1739209603.0908592;-45.120503652039325
1739209603.090866;-38.13080360867914
1739209603.0908732;-38.13080360867914
1739209603.0908804;-38.13080360867914
1739209603.0908875;-45.120503652039325
1739209603.0908947;-45.120503652039325
1739209603.0909016;-33.981070128970906
1739209603.0909088;-35.57807855764607
1739209603.090916;-38.13080360867914
1739209603.090923;-38.13080360867914
1739209603.0909302;-35.57807855764607
1739209603.0909371;-35.57807855764607
1739209603.0909443;-30.49652367304973
1739209603.0909514;-31.141103565318893
1739209603.0909586;-38.13080360867914
1739209603.0909657;-45.120503652039325
1739209603.0909727;-35.57807855764607
1739209603.0909798;-35.57807855764607
1739209603.090987;-38.13080360867914
