CAN Message; 0x1a7:0000183f7a497ca8
1739209873.1436586;-38.13080360867914
1739209873.1436644;-45.120503652039325
1739209873.14367;-38.13080360867914
1739209873.1436758;-45.120503652039325
1739209873.1436815;-33.981070128970906
1739209873.1436872;-35.57807855764607
1739209873.143693;-45.120503652039325
1739209873.1436987;-38.13080360867914
1739209873.1437044;-38.13080360867914
1739209873.1437101;-33.981070128970906
1739209873.1437159;-35.57807855764607
1739209873.1437216;-38.13080360867914
1739209873.1437273;-38.13080360867914
1739209873.143733;-38.13080360867914
1739209873.143739;-45.120503652039325
1739209873.1437447;-31.141103565318915
1739209873.1437504;-38.13080360867914
1739209873.1437562;-45.120503652039325
1739209873.1437619;-45.120503652039325
1739209873.1437676;-38.13080360867914
1739209873.1437733;-38.13080360867914
1739209873.143779;-45.120503652039325
1739209873.1437848;-38.13080360867914
1739209873.1437905;-38.13080360867914
1739209873.1437962;-45.120503652039325
1739209873.143802;-45.120503652039325
1739209873.1438076;-45.120503652039325
1739209873.1438134;-45.120503652039325
1739209873.143819;-38.13080360867914
1739209873.1438248;-38.13080360867914
1739209873.1438305;-38.13080360867914
1739209873.1438363;-32.816014438256545
1739209873.143842;-33.981070128970906
1739209873.1438477;-32.816014438256545
1739209873.1438534;-45.120503652039325
1739209873.1438591;-45.120503652039325
1739209873.1438649;-45.120503652039325
1739209873.1438706;-45.120503652039325
1739209873.1438763;-45.120503652039325
1739209873.143882;-33.981070128970906
1739209873.1438878;-38.13080360867914
1739209873.1438935;-38.13080360867914
1739209873.1438992;-35.57807855764607
1739209873.143905;-38.13080360867914
1739209873.1439106;-38.13080360867914
1739209873.1439164;-45.120503652039325
1739209873.143922;-45.120503652039325
1739209873.143928;-33.981070128970906
1739209873.1439338;-38.13080360867914
1739209873.1439395;-45.120503652039325
1739209873.1439452;-45.120503652039325
1739209873.143951;-45.120503652039325
1739209873.1439567;-33.981070128970906
1739209873.1439624;-38.13080360867914
1739209873.143968;-38.13080360867914
1739209873.1439738;-33.981070128970906
1739209873.1439795;-38.13080360867914
1739209873.1439853;-38.13080360867914
1739209873.143991;-38.13080360867914
1739209873.1439967;-38.13080360867914
1739209873.1440024;-45.120503652039325
1739209873.1440082;-38.13080360867914
1739209873.144014;-33.981070128970906
1739209873.1440196;-31.141103565318915
1739209873.1440253;-35.57807855764607
1739209873.144031;-38.13080360867914
1739209873.1440368;-45.120503652039325
1739209873.1440425;-45.120503652039325
1739209873.1440482;-35.57807855764607
1739209873.144054;-35.57807855764607
1739209873.1440597;-45.120503652039325
1739209873.1440654;-45.120503652039325
1739209873.144071;-35.57807855764607
1739209873.1440768;-35.57807855764607
1739209873.1440825;-45.120503652039325
1739209873.1440883;-45.120503652039325
1739209873.144094;-45.120503652039325
1739209873.1440997;-45.120503652039325
1739209873.1441054;-38.13080360867914
1739209873.1441112;-35.57807855764607
1739209873.144117;-45.120503652039325
1739209873.1441228;-45.120503652039325
1739209873.1441286;-38.13080360867914
1739209873.1441343;-45.120503652039325
1739209873.14414;-45.120503652039325
1739209873.1441457;-38.13080360867914
1739209873.1441514;-38.13080360867914
1739209873.1441572;-45.120503652039325
1739209873.144163;-32.816014438256545
1739209873.1441686;-35.57807855764607
1739209873.1441743;-38.13080360867914
1739209873.14418;-35.57807855764607
1739209873.1441858;-33.981070128970906
1739209873.1441915;-38.13080360867914
1739209873.1441972;-38.13080360867914
1739209873.144203;-33.981070128970906
1739209873.1442087;-45.120503652039325
1739209873.1442144;-45.120503652039325
1739209873.14422;-38.13080360867914
1739209873.1442258;-45.120503652039325
1739209873.1442316;-38.13080360867914
1739209873.1442373;-45.120503652039325
1739209873.144243;-38.13080360867914
1739209873.1442487;-38.13080360867914
1739209873.1442544;-45.120503652039325
1739209873.1442602;-45.120503652039325
1739209873.144266;-38.13080360867914
1739209873.1442716;-45.120503652039325
1739209873.1442773;-38.13080360867914
1739209873.144283;-33.981070128970906
1739209873.1442888;-35.57807855764607
1739209873.1442945;-38.13080360867914
1739209873.1443002;-26.991370085610722
1739209873.1443062;-31.141103565318893
1739209873.144312;-45.120503652039325
1739209873.1443176;-45.120503652039325
1739209873.1443233;-38.13080360867914
1739209873.144329;-38.13080360867914
1739209873.1443348;-35.57807855764607
1739209873.1443405;-38.13080360867914
1739209873.1443462;-45.120503652039325
1739209873.144352;-45.120503652039325
1739209873.1443577;-38.13080360867914
1739209873.1443634;-35.57807855764607
1739209873.1443691;-45.120503652039325
1739209873.1443748;-45.120503652039325
1739209873.1443806;-38.13080360867914
1739209873.1443863;-33.981070128970906
1739209873.144392;-45.120503652039325
1739209873.1443977;-45.120503652039325
1739209873.1444035;-35.57807855764607
1739209873.1444092;-38.13080360867914
1739209873.144415;-45.120503652039325
1739209873.1444206;-33.981070128970906
1739209873.1444263;-45.120503652039325
1739209873.144432;-38.13080360867914
1739209873.1444378;-29.438486411369333
1739209873.1444435;-26.991370085610736
1739209873.1444492;-45.120503652039325
1739209873.144455;-45.120503652039325
1739209873.1444607;-32.816014438256545
1739209873.1444664;-35.57807855764607
1739209873.1444721;-38.13080360867914
1739209873.1444778;-45.120503652039325
1739209873.1444836;-45.120503652039325
1739209873.1444893;-45.120503652039325
1739209873.144495;-45.120503652039325
1739209873.144501;-45.120503652039325
1739209873.1445067;-38.13080360867914
1739209873.1445124;-38.13080360867914
1739209873.1445181;-35.57807855764607
1739209873.1445239;-32.816014438256545
1739209873.1445296;-45.120503652039325
1739209873.1445353;-45.120503652039325
1739209873.144541;-38.13080360867914
1739209873.1445467;-45.120503652039325
1739209873.1445525;-45.120503652039325
1739209873.1445582;-38.13080360867914
1739209873.144564;-38.13080360867914
1739209873.1445696;-45.120503652039325
1739209873.1445754;-32.816014438256545
1739209873.144581;-31.141103565318893
1739209873.1445868;-45.120503652039325
1739209873.1445925;-45.120503652039325
1739209873.1445982;-32.816014438256545
1739209873.144604;-33.981070128970906
1739209873.1446097;-45.120503652039325
1739209873.1446154;-45.120503652039325
1739209873.1446211;-45.120503652039325
1739209873.1446269;-33.981070128970906
1739209873.1446326;-35.57807855764607
1739209873.1446383;-35.57807855764607
1739209873.144644;-45.120503652039325
1739209873.1446497;-38.13080360867914
1739209873.1446555;-45.120503652039325
1739209873.1446612;-45.120503652039325
1739209873.144667;-38.13080360867914
1739209873.1446726;-45.120503652039325
1739209873.1446784;-38.13080360867914
1739209873.144684;-38.13080360867914
1739209873.14469;-45.120503652039325
1739209873.1446958;-45.120503652039325
1739209873.1447015;-45.120503652039325
1739209873.1447072;-45.120503652039325
1739209873.144713;-35.57807855764607
1739209873.1447186;-38.13080360867914
1739209873.1447244;-45.120503652039325
1739209873.14473;-45.120503652039325
1739209873.1447358;-45.120503652039325
1739209873.1447415;-30.49652367304973
1739209873.1447473;-45.120503652039325
1739209873.144753;-35.57807855764607
1739209873.1447587;-38.13080360867914
1739209873.1447644;-38.13080360867914
1739209873.1447701;-38.13080360867914
1739209873.1447759;-45.120503652039325
1739209873.1447816;-38.13080360867914
1739209873.1447873;-38.13080360867914
1739209873.144793;-38.13080360867914
1739209873.1447988;-38.13080360867914
1739209873.1448045;-38.13080360867914
1739209873.1448102;-33.981070128970906
1739209873.144816;-33.981070128970906
1739209873.1448216;-45.120503652039325
1739209873.1448274;-38.13080360867914
1739209873.144833;-45.120503652039325
1739209873.1448388;-45.120503652039325
1739209873.1448445;-45.120503652039325
1739209873.1448503;-38.13080360867914
1739209873.144856;-32.816014438256545
1739209873.1448617;-33.981070128970906
1739209873.1448674;-38.13080360867914
1739209873.1448731;-45.120503652039325
1739209873.144879;-33.981070128970906
1739209873.1448848;-45.120503652039325
1739209873.1448905;-45.120503652039325
1739209873.1448963;-38.13080360867914
1739209873.144902;-31.141103565318915
1739209873.1449077;-33.981070128970906
1739209873.1449134;-45.120503652039325
1739209873.1449192;-38.13080360867914
1739209873.1449249;-35.57807855764607
1739209873.1449306;-38.13080360867914
1739209873.1449363;-38.13080360867914
1739209873.144942;-38.13080360867914
1739209873.1449478;-38.13080360867914
1739209873.1449535;-38.13080360867914
1739209873.1449592;-45.120503652039325
1739209873.144965;-35.57807855764607
1739209873.1449707;-45.120503652039325
1739209873.1449764;-38.13080360867914
1739209873.144982;-35.57807855764607
1739209873.1449878;-38.13080360867914
1739209873.1449935;-33.981070128970906
1739209873.1449993;-31.141103565318915
1739209873.145005;-45.120503652039325
1739209873.1450107;-45.120503652039325
1739209873.1450164;-38.13080360867914
1739209873.1450222;-45.120503652039325
1739209873.1450279;-38.13080360867914
1739209873.1450336;-35.57807855764607
1739209873.1450393;-33.981070128970906
1739209873.145045;-29.438486411369347
1739209873.1450508;-45.120503652039325
1739209873.1450565;-45.120503652039325
1739209873.1450622;-33.981070128970906
1739209873.1450682;-33.981070128970906
1739209873.145074;-38.13080360867914
1739209873.1450796;-38.13080360867914
1739209873.1450853;-38.13080360867914
1739209873.145091;-28.992665084841942
1739209873.1450968;-38.13080360867914
1739209873.1451025;-45.120503652039325
1739209873.1451082;-38.13080360867914
1739209873.145114;-38.13080360867914
1739209873.1451197;-45.120503652039325
1739209873.1451254;-45.120503652039325
1739209873.145131;-38.13080360867914
1739209873.1451368;-38.13080360867914
1739209873.1451426;-45.120503652039325
1739209873.1451483;-35.57807855764607
1739209873.145154;-45.120503652039325
1739209873.1451597;-38.13080360867914
1739209873.1451654;-45.120503652039325
1739209873.1451712;-33.981070128970906
1739209873.145177;-45.120503652039325
1739209873.1451826;-45.120503652039325
1739209873.1451883;-45.120503652039325
1739209873.145194;-38.13080360867914
1739209873.1451998;-38.13080360867914
1739209873.1452055;-30.49652367304973
1739209873.1452112;-33.981070128970906
1739209873.145217;-45.120503652039325
1739209873.1452227;-38.13080360867914
1739209873.1452284;-45.120503652039325
1739209873.145234;-45.120503652039325
1739209873.1452398;-45.120503652039325
1739209873.1452456;-38.13080360867914
1739209873.1452513;-45.120503652039325
1739209873.1452572;-38.13080360867914
1739209873.145263;-32.816014438256545
1739209873.1452687;-38.13080360867914
1739209873.1452744;-45.120503652039325
1739209873.1452801;-45.120503652039325
1739209873.1452858;-45.120503652039325
1739209873.1452916;-45.120503652039325
1739209873.1452973;-33.981070128970906
1739209873.145303;-38.13080360867914
1739209873.1453087;-45.120503652039325
1739209873.1453145;-38.13080360867914
1739209873.1453202;-33.981070128970906
1739209873.145326;-32.816014438256545
1739209873.1453316;-38.13080360867914
1739209873.1453373;-38.13080360867914
1739209873.145343;-45.120503652039325
1739209873.1453488;-45.120503652039325
1739209873.1453545;-45.120503652039325
1739209873.1453602;-33.981070128970906
1739209873.145366;-45.120503652039325
1739209873.1453717;-45.120503652039325
1739209873.1453774;-38.13080360867914
1739209873.1453831;-38.13080360867914
1739209873.1453888;-45.120503652039325
1739209873.1453946;-45.120503652039325
1739209873.1454003;-45.120503652039325
1739209873.145406;-45.120503652039325
1739209873.1454117;-35.57807855764607
1739209873.1454175;-33.981070128970906
1739209873.1454232;-38.13080360867914
1739209873.145429;-35.57807855764607
1739209873.1454346;-35.57807855764607
1739209873.1454403;-35.57807855764607
1739209873.1454463;-32.816014438256545
1739209873.145452;-38.13080360867914
1739209873.1454577;-45.120503652039325
1739209873.1454635;-38.13080360867914
1739209873.1454692;-38.13080360867914
1739209873.145475;-33.981070128970906
1739209873.1454806;-38.13080360867914
1739209873.1454864;-38.13080360867914
1739209873.145492;-35.57807855764607
1739209873.1454978;-35.57807855764607
1739209873.1455035;-45.120503652039325
1739209873.1455092;-38.13080360867914
1739209873.145515;-38.13080360867914
1739209873.1455207;-45.120503652039325
1739209873.1455264;-38.13080360867914
1739209873.1455321;-45.120503652039325
1739209873.1455379;-38.13080360867914
1739209873.1455436;-38.13080360867914
1739209873.1455493;-35.57807855764607
1739209873.145555;-31.141103565318893
1739209873.1455607;-45.120503652039325
1739209873.1455665;-38.13080360867914
1739209873.1455722;-38.13080360867914
1739209873.145578;-38.13080360867914
1739209873.1455836;-38.13080360867914
1739209873.1455894;-33.981070128970906
1739209873.145595;-45.120503652039325
1739209873.1456008;-45.120503652039325
1739209873.1456065;-35.57807855764607
1739209873.1456122;-35.57807855764607
1739209873.145618;-45.120503652039325
1739209873.1456237;-45.120503652039325
1739209873.1456294;-45.120503652039325
1739209873.1456354;-38.13080360867914
1739209873.145641;-45.120503652039325
1739209873.1456468;-45.120503652039325
1739209873.1456525;-45.120503652039325
1739209873.1456583;-38.13080360867914
1739209873.145664;-38.13080360867914
1739209873.1456697;-45.120503652039325
1739209873.1456754;-45.120503652039325
1739209873.1456811;-38.13080360867914
1739209873.1456869;-38.13080360867914
1739209873.1456926;-28.58837851428586
1739209873.1456983;-38.13080360867914
1739209873.145704;-45.120503652039325
1739209873.1457098;-38.13080360867914
1739209873.1457155;-32.816014438256545
1739209873.1457212;-45.120503652039325
1739209873.145727;-45.120503652039325
1739209873.1457326;-45.120503652039325
1739209873.1457384;-33.981070128970956
1739209873.145744;-38.13080360867914
1739209873.1457498;-32.816014438256545
1739209873.1457555;-45.120503652039325
1739209873.1457613;-45.120503652039325
1739209873.145767;-35.57807855764607
1739209873.1457727;-38.13080360867914
1739209873.1457784;-38.13080360867914
1739209873.1457841;-32.816014438256545
1739209873.1457899;-45.120503652039325
1739209873.1457956;-45.120503652039325
1739209873.1458013;-38.13080360867914
1739209873.145807;-45.120503652039325
1739209873.1458127;-38.13080360867914
1739209873.1458185;-45.120503652039325
1739209873.1458244;-38.13080360867914
1739209873.1458302;-32.816014438256545
1739209873.1458359;-45.120503652039325
1739209873.1458416;-38.13080360867914
1739209873.1458473;-38.13080360867914
1739209873.145853;-33.981070128970906
1739209873.1458588;-38.13080360867914
1739209873.1458645;-45.120503652039325
1739209873.1458702;-45.120503652039325
1739209873.145876;-45.120503652039325
1739209873.1458817;-45.120503652039325
1739209873.1458874;-38.13080360867914
1739209873.145893;-38.13080360867914
1739209873.1458988;-45.120503652039325
1739209873.1459045;-38.13080360867914
1739209873.1459103;-35.57807855764607
1739209873.145916;-45.120503652039325
1739209873.1459217;-45.120503652039325
1739209873.1459274;-38.13080360867914
1739209873.1459332;-38.13080360867914
1739209873.1459389;-38.13080360867914
1739209873.1459446;-45.120503652039325
1739209873.1459503;-38.13080360867914
1739209873.145956;-38.13080360867914
1739209873.1459618;-38.13080360867914
1739209873.1459675;-38.13080360867914
1739209873.1459732;-38.13080360867914
1739209873.145979;-45.120503652039325
1739209873.1459846;-38.13080360867914
1739209873.1459904;-31.141103565318915
1739209873.145996;-38.13080360867914
1739209873.1460018;-45.120503652039325
1739209873.1460075;-35.57807855764607
1739209873.1460135;-38.13080360867914
1739209873.1460192;-35.57807855764607
1739209873.146025;-38.13080360867914
1739209873.1460307;-45.120503652039325
1739209873.1460364;-45.120503652039325
1739209873.146042;-45.120503652039325
1739209873.1460478;-38.13080360867914
1739209873.1460536;-38.13080360867914
1739209873.1460593;-38.13080360867914
1739209873.146065;-38.13080360867914
1739209873.1460707;-35.57807855764607
1739209873.1460764;-45.120503652039325
1739209873.1460822;-38.13080360867914
1739209873.146088;-45.120503652039325
1739209873.1460936;-45.120503652039325
1739209873.1460993;-45.120503652039325
1739209873.146105;-38.13080360867914
1739209873.1461108;-28.992665084841942
1739209873.1461165;-45.120503652039325
1739209873.1461222;-35.57807855764607
1739209873.146128;-35.57807855764607
1739209873.1461337;-38.13080360867914
1739209873.1461394;-45.120503652039325
1739209873.146145;-38.13080360867914
1739209873.1461508;-38.13080360867914
1739209873.1461565;-32.81601443825658
1739209873.1461623;-38.13080360867914
1739209873.146168;-38.13080360867914
1739209873.1461737;-45.120503652039325
1739209873.1461794;-45.120503652039325
1739209873.1461852;-38.13080360867914
1739209873.146191;-38.13080360867914
1739209873.1461966;-45.120503652039325
1739209873.1462026;-38.13080360867914
1739209873.1462083;-45.120503652039325
1739209873.146214;-38.13080360867914
1739209873.1462197;-38.13080360867914
1739209873.1462255;-38.13080360867914
1739209873.1462312;-38.13080360867914
1739209873.146237;-45.120503652039325
1739209873.1462426;-38.13080360867914
1739209873.1462483;-28.58837851428586
1739209873.146254;-38.13080360867914
1739209873.1462598;-45.120503652039325
1739209873.1462655;-38.13080360867914
1739209873.1462712;-35.57807855764607
1739209873.146277;-45.120503652039325
1739209873.1462827;-38.13080360867914
1739209873.1462884;-38.13080360867914
1739209873.146294;-33.981070128970956
1739209873.1462998;-45.120503652039325
1739209873.1463056;-38.13080360867914
1739209873.1463113;-45.120503652039325
1739209873.146317;-45.120503652039325
1739209873.1463227;-38.13080360867914
1739209873.1463284;-45.120503652039325
1739209873.1463342;-38.13080360867914
1739209873.14634;-45.120503652039325
1739209873.1463456;-38.13080360867914
1739209873.1463513;-38.13080360867914
1739209873.146357;-38.13080360867914
1739209873.1463628;-45.120503652039325
1739209873.1463685;-38.13080360867914
1739209873.1463742;-45.120503652039325
1739209873.14638;-45.120503652039325
1739209873.1463857;-35.57807855764607
1739209873.1463916;-38.13080360867914
1739209873.1463974;-38.13080360867914
1739209873.146403;-35.57807855764607
1739209873.1464088;-45.120503652039325
1739209873.1464145;-33.981070128970906
1739209873.1464202;-45.120503652039325
1739209873.146426;-38.13080360867914
1739209873.1464317;-45.120503652039325
1739209873.1464374;-45.120503652039325
1739209873.1464431;-35.57807855764607
1739209873.1464489;-45.120503652039325
1739209873.1464546;-38.13080360867914
1739209873.1464603;-31.141103565318893
1739209873.146466;-45.120503652039325
1739209873.1464717;-45.120503652039325
1739209873.1464775;-38.13080360867914
1739209873.1464832;-38.13080360867914
1739209873.146489;-38.13080360867914
1739209873.1464946;-45.120503652039325
1739209873.1465003;-45.120503652039325
1739209873.146506;-38.13080360867914
1739209873.1465118;-35.57807855764607
1739209873.1465175;-38.13080360867914
1739209873.1465232;-45.120503652039325
1739209873.146529;-45.120503652039325
1739209873.1465347;-45.120503652039325
1739209873.1465404;-45.120503652039325
1739209873.1465461;-38.13080360867914
1739209873.1465518;-38.13080360867914
1739209873.1465576;-45.120503652039325
1739209873.1465633;-45.120503652039325
1739209873.146569;-35.57807855764607
1739209873.1465747;-31.141103565318915
1739209873.1465807;-45.120503652039325
1739209873.1465864;-45.120503652039325
1739209873.1465921;-45.120503652039325
1739209873.1465979;-38.13080360867914
1739209873.1466036;-38.13080360867914
1739209873.1466093;-38.13080360867914
1739209873.146615;-45.120503652039325
1739209873.1466208;-45.120503652039325
1739209873.1466265;-45.120503652039325
1739209873.1466322;-38.13080360867914
1739209873.146638;-45.120503652039325
1739209873.1466436;-45.120503652039325
1739209873.1466494;-45.120503652039325
1739209873.146655;-45.120503652039325
1739209873.1466608;-38.13080360867914
1739209873.1466665;-38.13080360867914
1739209873.1466722;-45.120503652039325
1739209873.146678;-45.120503652039325
1739209873.1466837;-33.981070128970906
1739209873.1466894;-38.13080360867914
1739209873.1466951;-35.57807855764607
1739209873.1467009;-35.57807855764607
1739209873.1467066;-38.13080360867914
1739209873.1467123;-26.991370085610722
1739209873.146718;-38.13080360867914
1739209873.1467237;-45.120503652039325
1739209873.1467295;-38.13080360867914
1739209873.1467352;-38.13080360867914
1739209873.146741;-45.120503652039325
1739209873.1467466;-45.120503652039325
1739209873.1467524;-35.57807855764607
1739209873.146758;-32.816014438256545
1739209873.1467638;-45.120503652039325
1739209873.1467698;-45.120503652039325
1739209873.1467755;-45.120503652039325
1739209873.1467812;-45.120503652039325
1739209873.146787;-45.120503652039325
1739209873.1467927;-45.120503652039325
1739209873.1467984;-45.120503652039325
1739209873.146804;-32.81601443825658
1739209873.1468098;-38.13080360867914
1739209873.1468155;-38.13080360867914
1739209873.1468213;-45.120503652039325
1739209873.146827;-45.120503652039325
1739209873.1468327;-45.120503652039325
1739209873.1468384;-38.13080360867914
1739209873.1468441;-38.13080360867914
1739209873.1468499;-31.141103565318915
1739209873.1468556;-38.13080360867914
1739209873.1468613;-38.13080360867914
1739209873.146867;-32.816014438256545
1739209873.1468728;-32.816014438256545
1739209873.1468785;-38.13080360867914
1739209873.1468842;-38.13080360867914
1739209873.14689;-45.120503652039325
1739209873.1468956;-45.120503652039325
1739209873.1469014;-38.13080360867914
1739209873.146907;-45.120503652039325
1739209873.1469128;-45.120503652039325
1739209873.1469185;-33.981070128970906
1739209873.1469243;-35.57807855764607
1739209873.14693;-38.13080360867914
1739209873.1469357;-38.13080360867914
1739209873.1469414;-38.13080360867914
1739209873.1469471;-38.13080360867914
1739209873.1469529;-45.120503652039325
1739209873.1469588;-45.120503652039325
1739209873.1469646;-45.120503652039325
1739209873.1469703;-38.13080360867914
1739209873.146976;-38.13080360867914
1739209873.1469817;-33.981070128970906
1739209873.1469874;-32.816014438256545
1739209873.1469932;-45.120503652039325
1739209873.146999;-45.120503652039325
1739209873.1470046;-38.13080360867914
1739209873.1470103;-45.120503652039325
1739209873.147016;-33.981070128970906
1739209873.1470218;-45.120503652039325
1739209873.1470275;-45.120503652039325
1739209873.1470332;-35.57807855764607
1739209873.147039;-35.57807855764607
1739209873.1470447;-38.13080360867914
1739209873.1470504;-45.120503652039325
1739209873.147056;-38.13080360867914
1739209873.1470618;-33.981070128970906
1739209873.1470675;-45.120503652039325
1739209873.1470733;-45.120503652039325
1739209873.147079;-45.120503652039325
1739209873.1470847;-45.120503652039325
1739209873.1470904;-38.13080360867914
1739209873.1470962;-38.13080360867914
1739209873.1471019;-38.13080360867914
1739209873.1471076;-45.120503652039325
1739209873.1471133;-38.13080360867914
1739209873.147119;-45.120503652039325
1739209873.1471248;-45.120503652039325
1739209873.1471305;-45.120503652039325
1739209873.1471362;-45.120503652039325
1739209873.147142;-38.13080360867914
1739209873.147148;-38.13080360867914
1739209873.1471536;-38.13080360867914
1739209873.1471593;-38.13080360867914
1739209873.147165;-35.57807855764607
1739209873.1471708;-38.13080360867914
1739209873.1471765;-38.13080360867914
1739209873.1471822;-38.13080360867914
1739209873.147188;-45.120503652039325
1739209873.1471937;-45.120503652039325
1739209873.1471994;-38.13080360867914
1739209873.147205;-45.120503652039325
1739209873.1472108;-38.13080360867914
1739209873.1472166;-35.57807855764607
1739209873.1472223;-38.13080360867914
1739209873.147228;-45.120503652039325
1739209873.1472337;-45.120503652039325
1739209873.1472394;-38.13080360867914
1739209873.1472452;-38.13080360867914
1739209873.147251;-33.981070128970906
1739209873.1472566;-45.120503652039325
1739209873.1472623;-45.120503652039325
1739209873.147268;-26.991370085610722
1739209873.1472738;-33.981070128970906
1739209873.1472795;-38.13080360867914
1739209873.1472852;-35.57807855764607
1739209873.147291;-45.120503652039325
1739209873.1472967;-45.120503652039325
1739209873.1473024;-45.120503652039325
1739209873.147308;-35.57807855764607
1739209873.1473138;-31.141103565318943
1739209873.1473196;-45.120503652039325
1739209873.1473253;-35.57807855764607
1739209873.147331;-32.816014438256545
1739209873.147337;-38.13080360867914
1739209873.1473427;-45.120503652039325
1739209873.1473484;-38.13080360867914
1739209873.1473541;-45.120503652039325
1739209873.1473598;-35.57807855764607
1739209873.1473656;-45.120503652039325
1739209873.1473713;-38.13080360867914
1739209873.147377;-38.13080360867914
1739209873.1473827;-33.981070128970906
1739209873.1473885;-35.57807855764607
1739209873.1473942;-45.120503652039325
1739209873.1474;-38.13080360867914
1739209873.1474056;-38.13080360867914
1739209873.1474113;-35.57807855764607
1739209873.147417;-45.120503652039325
1739209873.1474228;-45.120503652039325
1739209873.1474285;-45.120503652039325
1739209873.1517835;-38.13080360867914
1739209873.1517937;-35.57807855764607
1739209873.1518042;-33.981070128970906
1739209873.1518147;-38.13080360867914
1739209873.151825;-38.13080360867914
1739209873.1518354;-38.13080360867914
1739209873.151846;-35.57807855764607
1739209873.1518564;-45.120503652039325
1739209873.1518667;-45.120503652039325
1739209873.1518772;-33.981070128970906
1739209873.1518877;-45.120503652039325
1739209873.151898;-38.13080360867914
1739209873.1519084;-35.57807855764607
1739209873.151919;-45.120503652039325
1739209873.1519291;-38.13080360867914
1739209873.1519396;-28.992665084841942
1739209873.1519501;-45.120503652039325
1739209873.1519606;-38.13080360867914
1739209873.1519709;-33.981070128970906
1739209873.1519814;-33.981070128970906
1739209873.1519918;-45.120503652039325
1739209873.152002;-45.120503652039325
1739209873.1520126;-38.13080360867914
1739209873.152023;-32.81601443825658
1739209873.1520333;-45.120503652039325
1739209873.1520438;-38.13080360867914
1739209873.1520543;-38.13080360867914
1739209873.1520646;-38.13080360867914
1739209873.152075;-45.120503652039325
1739209873.1520855;-38.13080360867914
1739209873.152096;-35.57807855764607
1739209873.1521063;-45.120503652039325
1739209873.1521168;-45.120503652039325
1739209873.1521273;-45.120503652039325
1739209873.1521375;-45.120503652039325
1739209873.152148;-35.57807855764607
1739209873.1521585;-32.816014438256545
1739209873.1521688;-45.120503652039325
1739209873.1521792;-38.13080360867914
1739209873.1521897;-31.141103565318915
1739209873.1522002;-45.120503652039325
1739209873.1522105;-45.120503652039325
1739209873.152221;-38.13080360867914
1739209873.1522315;-38.13080360867914
1739209873.1522417;-45.120503652039325
1739209873.1522522;-38.13080360867914
1739209873.1522627;-38.13080360867914
1739209873.152273;-38.13080360867914
1739209873.1522834;-38.13080360867914
1739209873.152294;-45.120503652039325
1739209873.1523042;-45.120503652039325
1739209873.1523147;-45.120503652039325
1739209873.1523252;-45.120503652039325
1739209873.1523356;-38.13080360867914
1739209873.152346;-45.120503652039325
1739209873.1523564;-45.120503652039325
1739209873.1523669;-35.57807855764607
1739209873.1523771;-38.13080360867914
1739209873.1523876;-38.13080360867914
1739209873.152398;-38.13080360867914
1739209873.1524084;-38.13080360867914
1739209873.1524189;-45.120503652039325
1739209873.1524293;-38.13080360867914
1739209873.1524396;-38.13080360867914
1739209873.15245;-45.120503652039325
1739209873.1524606;-35.57807855764607
1739209873.152471;-31.141103565318893
1739209873.1524813;-38.13080360867914
1739209873.1524918;-45.120503652039325
1739209873.1525023;-45.120503652039325
1739209873.1525126;-45.120503652039325
1739209873.152523;-38.13080360867914
1739209873.1525335;-35.57807855764607
1739209873.1525438;-45.120503652039325
1739209873.1525543;-45.120503652039325
1739209873.1525648;-38.13080360867914
1739209873.1525753;-38.13080360867914
1739209873.1525855;-38.13080360867914
1739209873.152596;-38.13080360867914
1739209873.1526065;-45.120503652039325
1739209873.1526167;-33.981070128970906
1739209873.1526272;-45.120503652039325
1739209873.1526377;-45.120503652039325
1739209873.152648;-45.120503652039325
1739209873.1526585;-38.13080360867914
1739209873.152669;-45.120503652039325
1739209873.1526792;-45.120503652039325
1739209873.1526897;-45.120503652039325
1739209873.1527002;-45.120503652039325
1739209873.1527107;-45.120503652039325
1739209873.152721;-45.120503652039325
1739209873.1527314;-45.120503652039325
1739209873.152742;-45.120503652039325
1739209873.1527522;-35.57807855764607
1739209873.1527627;-45.120503652039325
1739209873.1527731;-35.57807855764607
1739209873.1527834;-26.487275050834715
1739209873.152794;-35.57807855764607
1739209873.1528044;-35.57807855764607
1739209873.1528149;-35.57807855764607
1739209873.152825;-32.816014438256545
1739209873.1528356;-38.13080360867914
1739209873.152846;-38.13080360867914
1739209873.1528563;-45.120503652039325
1739209873.1528668;-45.120503652039325
1739209873.1528773;-35.57807855764607
1739209873.1528876;-45.120503652039325
1739209873.152898;-45.120503652039325
1739209873.1529086;-45.120503652039325
1739209873.1529188;-45.120503652039325
1739209873.1529293;-45.120503652039325
1739209873.1529398;-38.13080360867914
1739209873.1529503;-45.120503652039325
1739209873.1529605;-45.120503652039325
1739209873.152971;-38.13080360867914
1739209873.1529815;-38.13080360867914
1739209873.1529918;-38.13080360867914
1739209873.1530023;-38.13080360867914
1739209873.1530128;-45.120503652039325
1739209873.153023;-38.13080360867914
1739209873.1530335;-32.816014438256545
1739209873.153044;-38.13080360867914
1739209873.1530545;-45.120503652039325
1739209873.1530647;-45.120503652039325
1739209873.1530752;-38.13080360867914
1739209873.1530857;-45.120503652039325
1739209873.153096;-38.13080360867914
