CAN Message; 0x62:00cd50bc9018b200
1739209640.0266745;-38.13080360867914
1739209640.026677;-35.57807855764607
1739209640.0266793;-38.13080360867914
1739209640.0266817;-45.120503652039325
1739209640.026684;-35.57807855764607
1739209640.0266864;-38.13080360867914
1739209640.0266888;-45.120503652039325
1739209640.0266914;-45.120503652039325
1739209640.0266938;-38.13080360867914
1739209640.0266962;-38.13080360867914
1739209640.0266986;-38.13080360867914
1739209640.026701;-45.120503652039325
1739209640.0267034;-38.13080360867914
1739209640.0267057;-32.816014438256545
1739209640.0267084;-33.981070128970906
1739209640.0267107;-45.120503652039325
1739209640.0267131;-45.120503652039325
1739209640.0267155;-45.120503652039325
1739209640.026718;-45.120503652039325
1739209640.0267203;-45.120503652039325
1739209640.0267227;-45.120503652039325
1739209640.0267253;-45.120503652039325
1739209640.0267277;-33.981070128970906
1739209640.02673;-38.13080360867914
1739209640.0267324;-38.13080360867914
1739209640.0267348;-33.981070128970906
1739209640.0267372;-35.57807855764607
1739209640.0267396;-38.13080360867914
1739209640.0267422;-38.13080360867914
1739209640.0267446;-38.13080360867914
1739209640.026747;-38.13080360867914
1739209640.0267494;-45.120503652039325
1739209640.0267518;-45.120503652039325
1739209640.0267541;-45.120503652039325
1739209640.0267565;-45.120503652039325
1739209640.0267591;-38.13080360867914
1739209640.0267615;-45.120503652039325
1739209640.026764;-35.57807855764607
1739209640.0267663;-33.981070128970906
1739209640.0267682;-38.13080360867914
1739209640.0267704;-45.120503652039325
1739209640.0267723;-45.120503652039325
1739209640.0267744;-38.13080360867914
1739209640.0267763;-38.13080360867914
1739209640.0267785;-38.13080360867914
1739209640.0267804;-45.120503652039325
1739209640.0267823;-38.13080360867914
1739209640.0267844;-38.13080360867914
1739209640.0267863;-35.57807855764607
1739209640.0267885;-35.57807855764607
1739209640.0267904;-38.13080360867914
1739209640.0267925;-45.120503652039325
1739209640.0267944;-38.13080360867914
1739209640.0267966;-38.13080360867914
1739209640.0267985;-45.120503652039325
1739209640.0268004;-38.13080360867914
1739209640.0268025;-38.13080360867914
1739209640.0268044;-38.13080360867914
1739209640.0268066;-31.141103565318915
1739209640.0268085;-38.13080360867914
1739209640.0268106;-35.57807855764607
1739209640.0268126;-45.120503652039325
1739209640.0268145;-33.981070128970906
1739209640.0268166;-38.13080360867914
1739209640.0268185;-38.13080360867914
1739209640.0268207;-38.13080360867914
1739209640.0268226;-35.57807855764607
1739209640.0268247;-35.57807855764607
1739209640.0268266;-35.57807855764607
1739209640.0268285;-33.981070128970906
1739209640.0268307;-45.120503652039325
1739209640.0268326;-45.120503652039325
1739209640.0268347;-38.13080360867914
1739209640.0268366;-45.120503652039325
1739209640.0268388;-45.120503652039325
1739209640.0268407;-38.13080360867914
1739209640.0268428;-35.57807855764607
1739209640.0268447;-45.120503652039325
1739209640.0268466;-28.992665084841942
1739209640.0268488;-28.58837851428586
1739209640.0268507;-38.13080360867914
1739209640.0268528;-45.120503652039325
1739209640.0268548;-38.13080360867914
1739209640.026857;-32.816014438256545
1739209640.0268588;-45.120503652039325
1739209640.0268607;-45.120503652039325
1739209640.0268629;-45.120503652039325
1739209640.0268648;-38.13080360867914
1739209640.026867;-35.57807855764607
1739209640.0268688;-45.120503652039325
1739209640.026871;-38.13080360867914
1739209640.0268729;-35.57807855764607
1739209640.0268748;-31.141103565318915
1739209640.026877;-38.13080360867914
1739209640.0268788;-38.13080360867914
1739209640.026881;-32.816014438256545
1739209640.026883;-31.141103565318915
1739209640.026885;-45.120503652039325
1739209640.026887;-31.141103565318915
1739209640.026889;-32.816014438256545
1739209640.026891;-38.13080360867914
1739209640.026893;-45.120503652039325
1739209640.026895;-38.13080360867914
1739209640.026897;-35.57807855764607
1739209640.026899;-45.120503652039325
1739209640.026901;-45.120503652039325
1739209640.0269032;-45.120503652039325
1739209640.026905;-38.13080360867914
1739209640.026907;-45.120503652039325
1739209640.026909;-45.120503652039325
1739209640.026911;-45.120503652039325
1739209640.0269132;-45.120503652039325
1739209640.026915;-45.120503652039325
1739209640.0269172;-45.120503652039325
1739209640.0269191;-45.120503652039325
1739209640.026921;-45.120503652039325
1739209640.0269232;-38.13080360867914
1739209640.026925;-45.120503652039325
1739209640.0269272;-32.816014438256545
1739209640.0269291;-25.826314394896354
1739209640.0269313;-38.13080360867914
1739209640.0269332;-45.120503652039325
1739209640.0269353;-38.13080360867914
1739209640.0269372;-32.816014438256545
1739209640.0269392;-45.120503652039325
1739209640.0269413;-38.13080360867914
1739209640.0269432;-45.120503652039325
1739209640.0269454;-35.57807855764607
1739209640.0269473;-45.120503652039325
1739209640.0269494;-45.120503652039325
1739209640.0269513;-38.13080360867914
1739209640.0269532;-45.120503652039325
1739209640.0269554;-45.120503652039325
1739209640.0269573;-45.120503652039325
1739209640.0269594;-45.120503652039325
1739209640.0269613;-31.141103565318893
1739209640.0269635;-38.13080360867914
1739209640.0269654;-45.120503652039325
1739209640.0269673;-35.57807855764607
1739209640.0269694;-35.57807855764607
1739209640.0269713;-38.13080360867914
1739209640.0269735;-45.120503652039325
1739209640.0269754;-38.13080360867914
1739209640.0269775;-45.120503652039325
1739209640.0269794;-38.13080360867914
1739209640.0269814;-38.13080360867914
1739209640.0269835;-45.120503652039325
1739209640.0269854;-38.13080360867914
1739209640.0269876;-38.13080360867914
1739209640.0269895;-45.120503652039325
1739209640.0269916;-38.13080360867914
1739209640.0269935;-31.141103565318893
1739209640.0269957;-38.13080360867914
1739209640.0269976;-45.120503652039325
1739209640.0269995;-45.120503652039325
1739209640.0270016;-35.57807855764607
1739209640.0270035;-38.13080360867914
1739209640.0270057;-45.120503652039325
1739209640.0270076;-38.13080360867914
1739209640.0270097;-35.57807855764607
1739209640.0270116;-45.120503652039325
1739209640.0270135;-45.120503652039325
1739209640.0270157;-45.120503652039325
1739209640.0270176;-38.13080360867914
1739209640.0270197;-33.981070128970906
1739209640.0270216;-45.120503652039325
1739209640.0270238;-38.13080360867914
1739209640.0270257;-35.57807855764607
1739209640.0270276;-38.13080360867914
1739209640.0270298;-45.120503652039325
1739209640.0270317;-38.13080360867914
1739209640.0270338;-33.981070128970906
1739209640.0270357;-38.13080360867914
1739209640.0270379;-45.120503652039325
1739209640.0270398;-38.13080360867914
1739209640.027042;-32.816014438256545
1739209640.0270438;-33.981070128970906
1739209640.0270457;-38.13080360867914
1739209640.0270479;-38.13080360867914
1739209640.0270498;-35.57807855764607
1739209640.027052;-33.981070128970906
1739209640.0270538;-45.120503652039325
1739209640.027056;-38.13080360867914
1739209640.027058;-45.120503652039325
1739209640.0270598;-45.120503652039325
1739209640.027062;-33.981070128970906
1739209640.0270638;-38.13080360867914
1739209640.027066;-45.120503652039325
1739209640.027068;-35.57807855764607
1739209640.02707;-35.57807855764607
1739209640.027072;-38.13080360867914
1739209640.0270739;-38.13080360867914
1739209640.027076;-45.120503652039325
1739209640.027078;-45.120503652039325
1739209640.02708;-38.13080360867914
1739209640.027082;-45.120503652039325
1739209640.027084;-45.120503652039325
1739209640.027086;-38.13080360867914
1739209640.0270882;-38.13080360867914
1739209640.02709;-45.120503652039325
1739209640.027092;-33.981070128970906
1739209640.0270941;-45.120503652039325
1739209640.027096;-45.120503652039325
1739209640.0270982;-38.13080360867914
1739209640.0271;-38.13080360867914
1739209640.0271022;-45.120503652039325
1739209640.0271041;-38.13080360867914
1739209640.027106;-45.120503652039325
1739209640.0271082;-38.13080360867914
1739209640.02711;-45.120503652039325
1739209640.0271122;-45.120503652039325
1739209640.0271142;-45.120503652039325
1739209640.0271163;-45.120503652039325
1739209640.0271182;-45.120503652039325
1739209640.02712;-45.120503652039325
1739209640.0271223;-33.981070128970906
1739209640.0271242;-33.981070128970906
1739209640.0271263;-45.120503652039325
1739209640.0271282;-45.120503652039325
1739209640.0271304;-32.816014438256545
1739209640.0271323;-45.120503652039325
1739209640.0271344;-45.120503652039325
1739209640.0271363;-45.120503652039325
1739209640.0271382;-38.13080360867914
1739209640.0271404;-33.981070128970906
1739209640.0271423;-45.120503652039325
1739209640.0271444;-38.13080360867914
1739209640.0271463;-32.816014438256545
1739209640.0271485;-31.141103565318915
1739209640.0271504;-45.120503652039325
1739209640.0271523;-38.13080360867914
1739209640.0271544;-38.13080360867914
1739209640.0271564;-45.120503652039325
1739209640.0271585;-45.120503652039325
1739209640.0271604;-38.13080360867914
1739209640.0271626;-31.141103565318893
1739209640.0271645;-45.120503652039325
1739209640.0271664;-45.120503652039325
1739209640.0271685;-38.13080360867914
1739209640.0271704;-33.981070128970906
1739209640.0271726;-28.992665084841942
1739209640.0271745;-33.981070128970906
1739209640.0271766;-38.13080360867914
1739209640.0271785;-35.57807855764607
1739209640.0271807;-33.981070128970906
1739209640.0271826;-45.120503652039325
1739209640.0271845;-45.120503652039325
1739209640.0271866;-38.13080360867914
1739209640.0271885;-35.57807855764607
1739209640.0271907;-45.120503652039325
1739209640.0271926;-38.13080360867914
1739209640.0271947;-35.57807855764607
1739209640.0271966;-38.13080360867914
1739209640.0271986;-38.13080360867914
1739209640.0272007;-38.13080360867914
1739209640.0272026;-38.13080360867914
1739209640.0272048;-30.49652367304973
1739209640.0272067;-33.981070128970906
1739209640.0272088;-38.13080360867914
1739209640.0272107;-35.57807855764607
1739209640.0272126;-33.981070128970906
1739209640.0272148;-38.13080360867914
1739209640.0272167;-45.120503652039325
1739209640.0272188;-32.816014438256545
1739209640.0272207;-32.816014438256545
1739209640.0272229;-45.120503652039325
1739209640.0272248;-38.13080360867914
1739209640.027227;-35.57807855764607
1739209640.0272288;-38.13080360867914
1739209640.0272307;-45.120503652039325
1739209640.027233;-38.13080360867914
1739209640.0272348;-35.57807855764607
1739209640.027237;-38.13080360867914
1739209640.0272388;-45.120503652039325
1739209640.027241;-45.120503652039325
1739209640.027243;-38.13080360867914
1739209640.0272448;-38.13080360867914
1739209640.027247;-38.13080360867914
1739209640.0272489;-35.57807855764607
1739209640.027251;-35.57807855764607
1739209640.027253;-35.57807855764607
1739209640.027255;-30.49652367304973
1739209640.027257;-45.120503652039325
1739209640.0272589;-35.57807855764607
1739209640.027261;-35.57807855764607
1739209640.027263;-45.120503652039325
1739209640.027265;-45.120503652039325
1739209640.027267;-33.981070128970906
1739209640.0272691;-45.120503652039325
1739209640.027271;-33.981070128970956
1739209640.0272732;-33.981070128970906
1739209640.027275;-38.13080360867914
1739209640.027277;-38.13080360867914
1739209640.0272791;-38.13080360867914
1739209640.027281;-35.57807855764607
1739209640.0272832;-45.120503652039325
1739209640.027285;-35.57807855764607
1739209640.0272872;-29.438486411369333
1739209640.0272892;-33.981070128970906
1739209640.027291;-33.981070128970906
1739209640.0272932;-45.120503652039325
1739209640.027295;-45.120503652039325
1739209640.0272973;-38.13080360867914
1739209640.0272992;-35.57807855764607
1739209640.0273013;-38.13080360867914
1739209640.0273032;-45.120503652039325
1739209640.0273051;-38.13080360867914
1739209640.0273073;-32.816014438256545
1739209640.0273092;-38.13080360867914
1739209640.0273113;-38.13080360867914
1739209640.0273132;-45.120503652039325
1739209640.0273154;-35.57807855764607
1739209640.0273173;-38.13080360867914
1739209640.0273194;-45.120503652039325
1739209640.0273213;-45.120503652039325
1739209640.0273232;-35.57807855764607
1739209640.0273254;-38.13080360867914
1739209640.0273273;-45.120503652039325
1739209640.0273294;-38.13080360867914
1739209640.0273314;-38.13080360867914
1739209640.0273335;-35.57807855764607
1739209640.0273354;-35.57807855764607
1739209640.0273373;-45.120503652039325
1739209640.0273395;-45.120503652039325
1739209640.0273414;-38.13080360867914
1739209640.0273435;-38.13080360867914
1739209640.0273454;-45.120503652039325
1739209640.0273476;-35.57807855764607
1739209640.0273495;-45.120503652039325
1739209640.0273514;-45.120503652039325
1739209640.0273535;-38.13080360867914
1739209640.0273554;-38.13080360867914
1739209640.0273576;-45.120503652039325
1739209640.0273595;-33.981070128970906
1739209640.0273616;-33.981070128970906
1739209640.0273635;-38.13080360867914
1739209640.0273657;-38.13080360867914
1739209640.0273676;-38.13080360867914
1739209640.0273695;-38.13080360867914
1739209640.0273716;-38.13080360867914
1739209640.0273736;-45.120503652039325
1739209640.0273757;-45.120503652039325
1739209640.0273776;-45.120503652039325
1739209640.0273798;-45.120503652039325
1739209640.0273817;-38.13080360867914
1739209640.0273836;-38.13080360867914
1739209640.0273857;-45.120503652039325
1739209640.0273876;-45.120503652039325
1739209640.0273898;-38.13080360867914
1739209640.0273917;-30.49652367304973
1739209640.0273938;-45.120503652039325
1739209640.0273957;-45.120503652039325
1739209640.0273976;-33.981070128970906
1739209640.0273998;-45.120503652039325
1739209640.0274017;-31.141103565318915
1739209640.0274038;-45.120503652039325
1739209640.0274057;-45.120503652039325
1739209640.027408;-45.120503652039325
1739209640.0274098;-35.57807855764607
1739209640.0274117;-33.981070128970906
1739209640.0274138;-45.120503652039325
1739209640.0274158;-45.120503652039325
1739209640.027418;-45.120503652039325
1739209640.0274198;-38.13080360867914
1739209640.027422;-33.981070128970906
1739209640.0274239;-45.120503652039325
1739209640.027426;-38.13080360867914
1739209640.027428;-35.57807855764607
1739209640.0274298;-38.13080360867914
1739209640.027432;-45.120503652039325
1739209640.0274339;-38.13080360867914
1739209640.027436;-35.57807855764607
1739209640.027438;-45.120503652039325
1739209640.02744;-38.13080360867914
1739209640.027442;-38.13080360867914
1739209640.027444;-35.57807855764607
1739209640.027446;-38.13080360867914
1739209640.027448;-45.120503652039325
1739209640.02745;-33.981070128970906
1739209640.027452;-38.13080360867914
1739209640.0274541;-45.120503652039325
1739209640.027456;-45.120503652039325
1739209640.027458;-38.13080360867914
1739209640.02746;-45.120503652039325
1739209640.027462;-33.981070128970906
1739209640.0274642;-45.120503652039325
1739209640.027466;-30.49652367304973
1739209640.0274682;-35.57807855764607
1739209640.02747;-45.120503652039325
1739209640.0274723;-45.120503652039325
1739209640.0274742;-38.13080360867914
1739209640.027476;-45.120503652039325
1739209640.0274782;-45.120503652039325
1739209640.0274801;-45.120503652039325
1739209640.0274823;-31.141103565318915
1739209640.0274842;-35.57807855764607
1739209640.0274863;-33.981070128970906
1739209640.0274882;-45.120503652039325
1739209640.0274901;-38.13080360867914
1739209640.0274923;-38.13080360867914
1739209640.0274942;-45.120503652039325
1739209640.0274963;-45.120503652039325
1739209640.0274982;-25.07728991421287
1739209640.0275004;-33.981070128970906
1739209640.0275023;-38.13080360867914
1739209640.0275042;-45.120503652039325
1739209640.0275064;-33.981070128970906
1739209640.0275083;-35.57807855764607
1739209640.0275104;-38.13080360867914
1739209640.0275123;-45.120503652039325
1739209640.0275145;-30.49652367304973
1739209640.0275164;-38.13080360867914
1739209640.0275185;-38.13080360867914
1739209640.0275204;-45.120503652039325
1739209640.0275223;-45.120503652039325
1739209640.0275245;-38.13080360867914
1739209640.0275264;-38.13080360867914
1739209640.0275285;-45.120503652039325
1739209640.0275304;-28.992665084841942
1739209640.0275326;-33.981070128970906
1739209640.0275345;-45.120503652039325
1739209640.0275364;-45.120503652039325
1739209640.0275385;-33.981070128970906
1739209640.0275404;-35.57807855764607
1739209640.0275426;-38.13080360867914
1739209640.0275445;-45.120503652039325
1739209640.0275466;-33.981070128970906
1739209640.0275486;-35.57807855764607
1739209640.0275505;-38.13080360867914
1739209640.0275526;-38.13080360867914
1739209640.0275545;-38.13080360867914
1739209640.0275567;-38.13080360867914
1739209640.0275586;-45.120503652039325
1739209640.0275607;-45.120503652039325
1739209640.0275626;-35.57807855764607
1739209640.0275648;-38.13080360867914
1739209640.0275667;-38.13080360867914
1739209640.0275686;-45.120503652039325
1739209640.0275707;-45.120503652039325
1739209640.0275726;-38.13080360867914
1739209640.0275748;-38.13080360867914
1739209640.0275767;-45.120503652039325
1739209640.0275788;-31.141103565318915
1739209640.0275807;-33.981070128970906
1739209640.0275826;-38.13080360867914
1739209640.0275848;-38.13080360867914
1739209640.0275867;-38.13080360867914
1739209640.0275888;-35.57807855764607
1739209640.0275908;-35.57807855764607
1739209640.027593;-33.981070128970906
1739209640.0275948;-38.13080360867914
1739209640.0275967;-45.120503652039325
1739209640.0275989;-38.13080360867914
1739209640.0276008;-45.120503652039325
1739209640.027603;-45.120503652039325
1739209640.0276048;-32.816014438256545
1739209640.027607;-38.13080360867914
1739209640.0276089;-45.120503652039325
1739209640.027611;-33.981070128970906
1739209640.027613;-30.49652367304973
1739209640.0276148;-35.57807855764607
1739209640.027617;-38.13080360867914
1739209640.027619;-45.120503652039325
1739209640.027621;-45.120503652039325
1739209640.027623;-38.13080360867914
1739209640.027625;-45.120503652039325
1739209640.027627;-38.13080360867914
1739209640.027629;-38.13080360867914
1739209640.027631;-45.120503652039325
1739209640.027633;-38.13080360867914
1739209640.027635;-38.13080360867914
1739209640.027637;-38.13080360867914
1739209640.0276392;-45.120503652039325
1739209640.027641;-45.120503652039325
1739209640.027643;-45.120503652039325
1739209640.027645;-38.13080360867914
1739209640.027647;-38.13080360867914
1739209640.0276492;-35.57807855764607
1739209640.027651;-38.13080360867914
1739209640.0276532;-38.13080360867914
1739209640.0276551;-38.13080360867914
1739209640.0276573;-45.120503652039325
1739209640.0276592;-38.13080360867914
1739209640.027661;-33.981070128970906
1739209640.0276632;-45.120503652039325
1739209640.0276651;-38.13080360867914
1739209640.0276673;-35.57807855764607
1739209640.0276692;-38.13080360867914
1739209640.0276713;-45.120503652039325
1739209640.0276732;-45.120503652039325
1739209640.0276752;-45.120503652039325
1739209640.0276773;-45.120503652039325
1739209640.0276792;-38.13080360867914
1739209640.0276814;-45.120503652039325
1739209640.0276833;-45.120503652039325
1739209640.0276854;-33.981070128970906
1739209640.0276873;-38.13080360867914
1739209640.0276892;-38.13080360867914
1739209640.0276914;-38.13080360867914
1739209640.0276933;-38.13080360867914
1739209640.0276954;-32.816014438256545
1739209640.0276973;-33.981070128970906
1739209640.0276995;-45.120503652039325
1739209640.0277014;-45.120503652039325
1739209640.0277035;-33.981070128970906
1739209640.0277054;-45.120503652039325
1739209640.0277073;-38.13080360867914
1739209640.0277095;-38.13080360867914
1739209640.0277114;-45.120503652039325
1739209640.0277135;-45.120503652039325
1739209640.0277154;-38.13080360867914
1739209640.0277176;-33.981070128970906
1739209640.0277195;-45.120503652039325
1739209640.0277214;-45.120503652039325
1739209640.0277236;-38.13080360867914
1739209640.0277255;-32.816014438256545
1739209640.0277276;-31.141103565318915
1739209640.0277295;-45.120503652039325
1739209640.0277317;-38.13080360867914
1739209640.0277336;-35.57807855764607
1739209640.0277355;-38.13080360867914
1739209640.0277376;-45.120503652039325
1739209640.0277395;-38.13080360867914
1739209640.0277417;-38.13080360867914
1739209640.0277436;-45.120503652039325
1739209640.0277457;-45.120503652039325
1739209640.0277476;-45.120503652039325
1739209640.0277498;-45.120503652039325
1739209640.0277517;-38.13080360867914
1739209640.0277536;-38.13080360867914
1739209640.0277557;-45.120503652039325
1739209640.0277576;-45.120503652039325
1739209640.0277598;-45.120503652039325
1739209640.0277617;-45.120503652039325
1739209640.0277638;-38.13080360867914
1739209640.0277658;-32.816014438256545
1739209640.0277677;-33.981070128970906
1739209640.0277698;-45.120503652039325
1739209640.0277717;-38.13080360867914
1739209640.0277739;-27.8777449560314
1739209640.0277758;-31.141103565318915
1739209640.027778;-45.120503652039325
1739209640.0277798;-45.120503652039325
1739209640.0277817;-38.13080360867914
1739209640.0277839;-33.981070128970906
1739209640.0277858;-45.120503652039325
1739209640.027788;-38.13080360867914
1739209640.0277898;-38.13080360867914
1739209640.027792;-38.13080360867914
1739209640.027794;-45.120503652039325
1739209640.0277958;-33.981070128970906
1739209640.027798;-33.981070128970906
1739209640.0277998;-45.120503652039325
1739209640.027802;-38.13080360867914
1739209640.027804;-45.120503652039325
1739209640.027806;-32.816014438256545
1739209640.027808;-33.981070128970906
1739209640.02781;-45.120503652039325
1739209640.027812;-38.13080360867914
1739209640.027814;-38.13080360867914
1739209640.027816;-35.57807855764607
1739209640.027818;-45.120503652039325
1739209640.02782;-45.120503652039325
1739209640.027822;-38.13080360867914
1739209640.0278242;-31.141103565318915
1739209640.027826;-45.120503652039325
1739209640.027828;-38.13080360867914
1739209640.0278301;-38.13080360867914
1739209640.027832;-33.981070128970906
1739209640.0278342;-38.13080360867914
1739209640.027836;-38.13080360867914
1739209640.0278382;-45.120503652039325
1739209640.0278401;-31.14110356531892
1739209640.027842;-45.120503652039325
1739209640.0278442;-38.13080360867914
1739209640.027846;-38.13080360867914
1739209640.0278482;-45.120503652039325
1739209640.0278502;-38.13080360867914
1739209640.0278523;-38.13080360867914
1739209640.0278542;-35.57807855764607
1739209640.0278563;-27.267205301931607
1739209640.0278583;-45.120503652039325
1739209640.0278602;-45.120503652039325
1739209640.0278623;-38.13080360867914
1739209640.0278642;-33.981070128970906
1739209640.0278664;-45.120503652039325
1739209640.0278683;-45.120503652039325
1739209640.0278704;-38.13080360867914
1739209640.0278723;-33.981070128970906
1739209640.0278742;-45.120503652039325
1739209640.0278764;-38.13080360867914
1739209640.0278783;-38.13080360867914
1739209640.0278804;-45.120503652039325
1739209640.0278823;-45.120503652039325
1739209640.0278845;-45.120503652039325
1739209640.0278864;-38.13080360867914
1739209640.0278883;-31.141103565318915
1739209640.0278904;-45.120503652039325
1739209640.0278924;-38.13080360867914
1739209640.0278945;-35.57807855764607
1739209640.0278964;-38.13080360867914
1739209640.0278986;-45.120503652039325
1739209640.0279005;-38.13080360867914
1739209640.0279026;-45.120503652039325
1739209640.0279045;-38.13080360867914
1739209640.0279064;-45.120503652039325
1739209640.0279086;-33.981070128970906
1739209640.0279105;-33.981070128970906
1739209640.0279126;-45.120503652039325
1739209640.0279145;-38.13080360867914
1739209640.0279167;-38.13080360867914
1739209640.0279186;-38.13080360867914
1739209640.0279205;-45.120503652039325
1739209640.0279226;-45.120503652039325
1739209640.0279245;-38.13080360867914
1739209640.0279267;-35.57807855764607
1739209640.0279286;-38.13080360867914
1739209640.0279307;-45.120503652039325
1739209640.0279326;-38.13080360867914
1739209640.0279346;-38.13080360867914
1739209640.0279367;-38.13080360867914
1739209640.0279386;-45.120503652039325
1739209640.0279408;-45.120503652039325
1739209640.0279427;-38.13080360867914
1739209640.0279448;-38.13080360867914
1739209640.0279467;-45.120503652039325
1739209640.0279489;-38.13080360867914
1739209640.0279508;-38.13080360867914
1739209640.0279527;-33.981070128970906
1739209640.0279548;-38.13080360867914
1739209640.0279567;-38.13080360867914
1739209640.0279589;-35.57807855764607
1739209640.0279608;-45.120503652039325
1739209640.027963;-45.120503652039325
1739209640.0279648;-45.120503652039325
1739209640.0279667;-45.120503652039325
1739209640.027969;-33.981070128970906
1739209640.0279708;-38.13080360867914
1739209640.027973;-38.13080360867914
1739209640.0279748;-32.816014438256545
1739209640.027977;-38.13080360867914
1739209640.027979;-45.120503652039325
1739209640.0279808;-45.120503652039325
1739209640.027983;-38.13080360867914
1739209640.0279849;-45.120503652039325
1739209640.027987;-45.120503652039325
1739209640.027989;-38.13080360867914
1739209640.027991;-35.57807855764607
1739209640.027993;-38.13080360867914
1739209640.027995;-45.120503652039325
1739209640.027997;-33.981070128970906
1739209640.027999;-35.57807855764607
1739209640.028001;-38.13080360867914
1739209640.028003;-45.120503652039325
1739209640.0280051;-38.13080360867914
1739209640.028007;-32.816014438256545
1739209640.0280092;-38.13080360867914
1739209640.028011;-45.120503652039325
1739209640.028013;-38.13080360867914
1739209640.0280151;-35.57807855764607
1739209640.028017;-38.13080360867914
1739209640.0280192;-32.816014438256545
1739209640.028021;-45.120503652039325
1739209640.0280232;-45.120503652039325
1739209640.0280252;-45.120503652039325
1739209640.028027;-32.816014438256545
1739209640.0280292;-38.13080360867914
1739209640.028031;-35.57807855764607
1739209640.0280333;-38.13080360867914
1739209640.0280352;-45.120503652039325
1739209640.0280373;-45.120503652039325
1739209640.0280392;-38.13080360867914
1739209640.0280414;-38.13080360867914
1739209640.0280433;-45.120503652039325
1739209640.0280452;-38.13080360867914
1739209640.0280473;-45.120503652039325
1739209640.0280492;-45.120503652039325
1739209640.0280514;-31.141103565318893
1739209640.0280533;-38.13080360867914
1739209640.0280554;-35.57807855764607
1739209640.0280573;-45.120503652039325
1739209640.0280592;-38.13080360867914
1739209640.0280614;-45.120503652039325
1739209640.0280633;-45.120503652039325
1739209640.0280654;-38.13080360867914
1739209640.0280674;-38.13080360867914
1739209640.0280695;-35.57807855764607
1739209640.0280714;-35.57807855764607
1739209640.0280733;-38.13080360867914
1739209640.0280755;-45.120503652039325
1739209640.0280774;-38.13080360867914
1739209640.0280795;-45.120503652039325
1739209640.0280814;-38.13080360867914
1739209640.0280836;-45.120503652039325
1739209640.0280855;-45.120503652039325
1739209640.0280876;-38.13080360867914
1739209640.0280895;-38.13080360867914
1739209640.0280914;-45.120503652039325
1739209640.0280936;-33.981070128970906
1739209640.0280955;-32.816014438256545
1739209640.0280976;-45.120503652039325
1739209640.0280995;-29.438486411369333
1739209640.0281017;-32.816014438256545
1739209640.0281036;-38.13080360867914
1739209640.0281055;-35.57807855764607
1739209640.0281076;-35.57807855764607
1739209640.0281096;-45.120503652039325
1739209640.0281117;-38.13080360867914
1739209640.0281136;-31.141103565318915
1739209640.0281157;-33.981070128970956
1739209640.0281177;-45.120503652039325
1739209640.0281196;-31.141103565318893
1739209640.0281217;-45.120503652039325
1739209640.0281236;-45.120503652039325
1739209640.0281258;-45.120503652039325
1739209640.0281277;-32.816014438256545
1739209640.0281298;-35.57807855764607
1739209640.0281317;-31.141103565318893
1739209640.0281339;-35.57807855764607
1739209640.0281358;-35.57807855764607
1739209640.0281377;-38.13080360867914
1739209640.0281398;-45.120503652039325
1739209640.0281417;-45.120503652039325
1739209640.028144;-35.57807855764607
1739209640.0281458;-38.13080360867914
1739209640.028148;-38.13080360867914
1739209640.0281498;-38.13080360867914
1739209640.0281518;-35.57807855764607
1739209640.028154;-45.120503652039325
1739209640.0281558;-38.13080360867914
1739209640.028158;-38.13080360867914
1739209640.0281599;-45.120503652039325
1739209640.028162;-38.13080360867914
1739209640.028164;-38.13080360867914
1739209640.0281658;-38.13080360867914
1739209640.028168;-38.13080360867914
1739209640.0281699;-38.13080360867914
1739209640.028172;-45.120503652039325
1739209640.028174;-45.120503652039325
1739209640.028176;-35.57807855764607
1739209640.028178;-38.13080360867914
1739209640.0281801;-32.816014438256545
1739209640.028182;-31.141103565318915
1739209640.028184;-45.120503652039325
1739209640.028186;-45.120503652039325
1739209640.028188;-38.13080360867914
1739209640.0281901;-38.13080360867914
1739209640.028192;-38.13080360867914
1739209640.0281942;-45.120503652039325
1739209640.028196;-38.13080360867914
1739209640.028198;-38.13080360867914
1739209640.0282001;-45.120503652039325
1739209640.028202;-38.13080360867914
1739209640.0282042;-45.120503652039325
1739209640.028206;-38.13080360867914
1739209640.0282083;-38.13080360867914
1739209640.0282102;-45.120503652039325
1739209640.028212;-38.13080360867914
1739209640.0282142;-35.57807855764607
1739209640.0282161;-45.120503652039325
1739209640.0282183;-38.13080360867914
1739209640.0282202;-45.120503652039325
1739209640.0282223;-38.13080360867914
1739209640.0282242;-45.120503652039325
1739209640.0282261;-35.57807855764607
1739209640.0282283;-35.57807855764607
1739209640.0282302;-38.13080360867914
1739209640.0282323;-38.13080360867914
1739209640.0282342;-35.57807855764607
1739209640.0282364;-38.13080360867914
1739209640.0282383;-38.13080360867914
1739209640.0282404;-38.13080360867914
1739209640.0282423;-45.120503652039325
1739209640.0282443;-38.13080360867914
1739209640.0282464;-38.13080360867914
1739209640.0282483;-45.120503652039325
1739209640.0282505;-45.120503652039325
1739209640.0282524;-35.57807855764607
1739209640.0282545;-45.120503652039325
1739209640.0282564;-45.120503652039325
1739209640.0282583;-45.120503652039325
1739209640.0282605;-45.120503652039325
1739209640.0282624;-33.981070128970906
1739209640.0282645;-45.120503652039325
1739209640.0282664;-45.120503652039325
1739209640.0282686;-38.13080360867914
