CAN Message; 0x150:03009fc7e82bdb7a
1739209714.757468;-35.57807855764607
1739209714.7574747;-38.13080360867914
1739209714.7574813;-33.981070128970906
1739209714.757488;-38.13080360867914
1739209714.7574944;-38.13080360867914
1739209714.7575011;-33.981070128970906
1739209714.7575078;-38.13080360867914
1739209714.7575145;-38.13080360867914
1739209714.7575212;-33.981070128970906
1739209714.7575278;-33.981070128970906
1739209714.7575345;-45.120503652039325
1739209714.7575412;-35.57807855764607
1739209714.7575479;-35.57807855764607
1739209714.7575543;-38.13080360867914
1739209714.757561;-45.120503652039325
1739209714.7575676;-45.120503652039325
1739209714.7575743;-38.13080360867914
1739209714.757581;-33.981070128970906
1739209714.7575877;-45.120503652039325
1739209714.7575943;-38.13080360867914
1739209714.757601;-38.13080360867914
1739209714.7576077;-45.120503652039325
1739209714.7576141;-38.13080360867914
1739209714.7576208;-38.13080360867914
1739209714.7576275;-38.13080360867914
1739209714.7576342;-38.13080360867914
1739209714.7576408;-45.120503652039325
1739209714.7576475;-38.13080360867914
1739209714.7576542;-45.120503652039325
1739209714.7576609;-45.120503652039325
1739209714.7576675;-45.120503652039325
1739209714.757674;-33.981070128970906
1739209714.7576807;-33.981070128970906
1739209714.7576873;-32.81601443825658
1739209714.757694;-38.13080360867914
1739209714.7577007;-38.13080360867914
1739209714.7577074;-45.120503652039325
1739209714.757714;-35.57807855764607
1739209714.7577207;-38.13080360867914
1739209714.7577274;-45.120503652039325
1739209714.7577338;-38.13080360867914
1739209714.7577405;-31.141103565318915
1739209714.7577472;-38.13080360867914
1739209714.7577538;-45.120503652039325
1739209714.7577605;-45.120503652039325
1739209714.7577672;-45.120503652039325
1739209714.7577739;-45.120503652039325
1739209714.7577806;-38.13080360867914
1739209714.7577872;-45.120503652039325
1739209714.7577937;-45.120503652039325
1739209714.7578003;-45.120503652039325
1739209714.757807;-38.13080360867914
1739209714.7578137;-38.13080360867914
1739209714.7578204;-33.981070128970906
1739209714.757827;-45.120503652039325
1739209714.7578337;-45.120503652039325
1739209714.7578404;-45.120503652039325
1739209714.757847;-45.120503652039325
1739209714.7578535;-38.13080360867914
1739209714.7578602;-45.120503652039325
1739209714.7578669;-45.120503652039325
1739209714.7578735;-35.57807855764607
1739209714.7578802;-35.57807855764607
1739209714.757887;-45.120503652039325
1739209714.7578936;-45.120503652039325
1739209714.7579002;-31.141103565318915
1739209714.757907;-38.13080360867914
1739209714.7579134;-45.120503652039325
1739209714.75792;-45.120503652039325
1739209714.7579267;-38.13080360867914
1739209714.7579334;-45.120503652039325
1739209714.75794;-38.13080360867914
1739209714.7579467;-45.120503652039325
1739209714.7579534;-45.120503652039325
1739209714.75796;-45.120503652039325
1739209714.7579668;-45.120503652039325
1739209714.7579732;-45.120503652039325
1739209714.7579799;-32.816014438256545
1739209714.7579865;-38.13080360867914
1739209714.7579932;-38.13080360867914
1739209714.758;-45.120503652039325
1739209714.7580066;-35.57807855764607
1739209714.7580132;-35.57807855764607
1739209714.75802;-45.120503652039325
1739209714.7580266;-45.120503652039325
1739209714.758033;-45.120503652039325
1739209714.7580397;-38.13080360867914
1739209714.7580464;-38.13080360867914
1739209714.758053;-30.49652367304973
1739209714.7580597;-45.120503652039325
1739209714.7580664;-45.120503652039325
1739209714.758073;-38.13080360867914
1739209714.7580798;-38.13080360867914
1739209714.7580864;-33.981070128970906
1739209714.7580929;-45.120503652039325
1739209714.7580996;-45.120503652039325
1739209714.7581062;-45.120503652039325
1739209714.758113;-45.120503652039325
1739209714.7581196;-35.57807855764607
1739209714.7581263;-38.13080360867914
1739209714.758133;-45.120503652039325
1739209714.7581396;-35.57807855764607
1739209714.7581463;-35.57807855764607
1739209714.7581527;-45.120503652039325
1739209714.7581594;-38.13080360867914
1739209714.758166;-45.120503652039325
1739209714.7581728;-45.120503652039325
1739209714.7581794;-45.120503652039325
1739209714.758186;-33.981070128970906
1739209714.7581928;-45.120503652039325
1739209714.7581995;-45.120503652039325
1739209714.7582061;-33.981070128970906
1739209714.7582126;-38.13080360867914
1739209714.7582192;-45.120503652039325
1739209714.758226;-38.13080360867914
1739209714.7582326;-35.57807855764607
1739209714.7582393;-38.13080360867914
1739209714.758246;-38.13080360867914
1739209714.7582526;-38.13080360867914
1739209714.7582593;-45.120503652039325
1739209714.758266;-45.120503652039325
1739209714.7582724;-32.816014438256545
1739209714.758279;-26.991370085610722
1739209714.7582858;-38.13080360867914
1739209714.7582924;-38.13080360867914
1739209714.758299;-35.57807855764607
1739209714.7583058;-35.57807855764607
1739209714.7583125;-38.13080360867914
1739209714.7583191;-38.13080360867914
1739209714.7583258;-38.13080360867914
1739209714.7583323;-38.13080360867914
1739209714.758339;-38.13080360867914
1739209714.7583456;-45.120503652039325
1739209714.7583523;-38.13080360867914
1739209714.758359;-33.981070128970906
1739209714.7583656;-45.120503652039325
1739209714.7583723;-45.120503652039325
1739209714.758379;-45.120503652039325
1739209714.7583857;-33.981070128970956
1739209714.758392;-45.120503652039325
1739209714.7583988;-38.13080360867914
1739209714.7584054;-38.13080360867914
1739209714.7584121;-45.120503652039325
1739209714.7584188;-38.13080360867914
1739209714.7584255;-45.120503652039325
1739209714.7584321;-45.120503652039325
1739209714.7584388;-28.992665084841942
1739209714.7584455;-35.57807855764607
1739209714.758452;-38.13080360867914
1739209714.7584586;-45.120503652039325
1739209714.7584653;-45.120503652039325
1739209714.758472;-38.13080360867914
1739209714.7584786;-45.120503652039325
1739209714.7584853;-45.120503652039325
1739209714.758492;-45.120503652039325
1739209714.7584987;-38.13080360867914
1739209714.7585053;-33.981070128970906
1739209714.7585118;-45.120503652039325
1739209714.7585185;-45.120503652039325
1739209714.7585251;-45.120503652039325
1739209714.7585318;-45.120503652039325
1739209714.7585385;-45.120503652039325
1739209714.7585452;-45.120503652039325
1739209714.7585518;-45.120503652039325
1739209714.7585585;-45.120503652039325
1739209714.7585652;-45.120503652039325
1739209714.7585716;-45.120503652039325
1739209714.7585783;-38.13080360867914
1739209714.758585;-38.13080360867914
1739209714.7585917;-45.120503652039325
1739209714.7585983;-33.981070128970906
1739209714.758605;-35.57807855764607
1739209714.7586117;-38.13080360867914
1739209714.7586184;-38.13080360867914
1739209714.758625;-38.13080360867914
1739209714.7586315;-38.13080360867914
1739209714.7586381;-45.120503652039325
1739209714.7586448;-38.13080360867914
1739209714.7586515;-38.13080360867914
1739209714.7586582;-45.120503652039325
1739209714.7586648;-45.120503652039325
1739209714.7586715;-33.981070128970906
1739209714.7586782;-45.120503652039325
1739209714.7586849;-45.120503652039325
1739209714.7586913;-33.981070128970906
1739209714.758698;-45.120503652039325
1739209714.7587047;-45.120503652039325
1739209714.7587113;-38.13080360867914
1739209714.758718;-45.120503652039325
1739209714.7587247;-38.13080360867914
1739209714.7587314;-45.120503652039325
1739209714.758738;-32.816014438256545
1739209714.7587447;-35.57807855764607
1739209714.7587512;-45.120503652039325
1739209714.7587578;-45.120503652039325
1739209714.7587645;-33.981070128970906
1739209714.7587712;-38.13080360867914
1739209714.7587779;-45.120503652039325
1739209714.7587845;-38.13080360867914
1739209714.7587912;-35.57807855764607
1739209714.758798;-35.57807855764607
1739209714.7588046;-38.13080360867914
1739209714.758811;-45.120503652039325
1739209714.7588177;-45.120503652039325
1739209714.7588243;-38.13080360867914
1739209714.758831;-38.13080360867914
1739209714.7588377;-45.120503652039325
1739209714.7588444;-45.120503652039325
1739209714.758851;-45.120503652039325
1739209714.7588577;-38.13080360867914
1739209714.7588644;-45.120503652039325
1739209714.7588708;-31.141103565318915
1739209714.7588775;-35.57807855764607
1739209714.7588842;-35.57807855764607
1739209714.7588909;-38.13080360867914
1739209714.7588975;-35.57807855764607
1739209714.7589042;-38.13080360867914
1739209714.758911;-38.13080360867914
1739209714.7589176;-33.981070128970906
1739209714.7589242;-45.120503652039325
1739209714.7589307;-45.120503652039325
1739209714.7589374;-35.57807855764607
1739209714.758944;-35.57807855764607
1739209714.7589507;-38.13080360867914
1739209714.7589574;-45.120503652039325
1739209714.758964;-38.13080360867914
1739209714.7589707;-38.13080360867914
1739209714.7589774;-33.981070128970956
1739209714.758984;-45.120503652039325
1739209714.7589905;-38.13080360867914
1739209714.7589972;-38.13080360867914
1739209714.7590039;-45.120503652039325
1739209714.7590106;-45.120503652039325
1739209714.7590172;-35.57807855764607
1739209714.759024;-38.13080360867914
1739209714.7590306;-30.49652367304973
1739209714.7590373;-38.13080360867914
1739209714.7590437;-38.13080360867914
1739209714.7590504;-45.120503652039325
1739209714.759057;-38.13080360867914
1739209714.7590637;-38.13080360867914
1739209714.7590704;-38.13080360867914
1739209714.759077;-45.120503652039325
1739209714.7590837;-38.13080360867914
1739209714.7590904;-45.120503652039325
1739209714.759097;-45.120503652039325
1739209714.7591035;-45.120503652039325
1739209714.7591102;-45.120503652039325
1739209714.759117;-45.120503652039325
1739209714.7591236;-45.120503652039325
1739209714.7591302;-38.13080360867914
1739209714.759137;-38.13080360867914
1739209714.7591436;-45.120503652039325
1739209714.7591503;-45.120503652039325
1739209714.759157;-38.13080360867914
1739209714.7591634;-38.13080360867914
1739209714.75917;-38.13080360867914
1739209714.7591767;-38.13080360867914
1739209714.7591834;-45.120503652039325
1739209714.75919;-26.991370085610722
1739209714.7591968;-32.816014438256545
1739209714.7592034;-45.120503652039325
1739209714.75921;-45.120503652039325
1739209714.7592168;-33.981070128970906
1739209714.7592232;-38.13080360867914
1739209714.75923;-45.120503652039325
1739209714.7592366;-38.13080360867914
1739209714.7592432;-45.120503652039325
1739209714.75925;-45.120503652039325
1739209714.7592566;-45.120503652039325
1739209714.7592633;-45.120503652039325
1739209714.75927;-45.120503652039325
1739209714.7592766;-45.120503652039325
1739209714.759283;-45.120503652039325
1739209714.7592897;-32.816014438256545
1739209714.7592964;-45.120503652039325
1739209714.759303;-45.120503652039325
1739209714.7593098;-38.13080360867914
1739209714.7593164;-38.13080360867914
1739209714.7593231;-38.13080360867914
1739209714.7593298;-45.120503652039325
1739209714.7593365;-38.13080360867914
1739209714.759343;-38.13080360867914
1739209714.7593496;-45.120503652039325
1739209714.7593563;-38.13080360867914
1739209714.759363;-38.13080360867914
1739209714.7593696;-45.120503652039325
1739209714.7593763;-45.120503652039325
1739209714.759383;-45.120503652039325
1739209714.7593896;-45.120503652039325
1739209714.7593963;-45.120503652039325
1739209714.7594028;-45.120503652039325
1739209714.7594094;-45.120503652039325
1739209714.759416;-45.120503652039325
1739209714.7594228;-45.120503652039325
1739209714.7594295;-32.816014438256545
1739209714.7594361;-38.13080360867914
1739209714.7594428;-38.13080360867914
1739209714.7594495;-35.57807855764607
1739209714.7594562;-38.13080360867914
1739209714.7594626;-30.49652367304973
1739209714.7594693;-45.120503652039325
1739209714.759476;-38.13080360867914
1739209714.7594826;-38.13080360867914
1739209714.7594893;-33.981070128970906
1739209714.759496;-38.13080360867914
1739209714.7595026;-45.120503652039325
1739209714.7595093;-38.13080360867914
1739209714.759516;-45.120503652039325
1739209714.7595224;-45.120503652039325
1739209714.759529;-38.13080360867914
1739209714.7595358;-38.13080360867914
1739209714.7595425;-45.120503652039325
1739209714.7595491;-45.120503652039325
1739209714.7595558;-45.120503652039325
1739209714.7595625;-45.120503652039325
1739209714.7595692;-45.120503652039325
1739209714.7595758;-38.13080360867914
1739209714.7595823;-38.13080360867914
1739209714.759589;-38.13080360867914
1739209714.7595956;-35.57807855764607
1739209714.7596023;-45.120503652039325
1739209714.759609;-38.13080360867914
1739209714.7596157;-45.120503652039325
1739209714.7596223;-28.992665084841942
1739209714.759629;-38.13080360867914
1739209714.7596357;-45.120503652039325
1739209714.7596421;-45.120503652039325
1739209714.7596488;-45.120503652039325
1739209714.7596555;-38.13080360867914
1739209714.7596622;-35.57807855764607
1739209714.7596688;-45.120503652039325
1739209714.7596755;-33.981070128970956
1739209714.7596822;-38.13080360867914
1739209714.7596889;-38.13080360867914
1739209714.7596955;-45.120503652039325
1739209714.759702;-45.120503652039325
1739209714.7597086;-38.13080360867914
1739209714.7597153;-32.816014438256545
1739209714.759722;-45.120503652039325
1739209714.7597287;-33.981070128970906
1739209714.7597353;-38.13080360867914
1739209714.759742;-38.13080360867914
1739209714.7597487;-38.13080360867914
1739209714.7597554;-38.13080360867914
1739209714.7597618;-38.13080360867914
1739209714.7597685;-38.13080360867914
1739209714.7597752;-38.13080360867914
1739209714.7597818;-38.13080360867914
1739209714.7597885;-38.13080360867914
1739209714.7597952;-35.57807855764607
1739209714.7598019;-35.57807855764607
1739209714.7598085;-45.120503652039325
1739209714.7598152;-38.13080360867914
1739209714.7598217;-38.13080360867914
1739209714.7598283;-45.120503652039325
1739209714.759835;-38.13080360867914
1739209714.7598417;-33.981070128970906
1739209714.7598484;-35.57807855764607
1739209714.759855;-45.120503652039325
1739209714.7598617;-38.13080360867914
1739209714.7598684;-33.981070128970906
1739209714.759875;-38.13080360867914
1739209714.7598815;-45.120503652039325
1739209714.7598882;-31.141103565318915
1739209714.7598948;-31.141103565318915
1739209714.7599015;-35.57807855764607
1739209714.7599082;-45.120503652039325
1739209714.7599149;-38.13080360867914
1739209714.7599216;-35.57807855764607
1739209714.7599282;-35.57807855764607
1739209714.759935;-45.120503652039325
1739209714.7599413;-32.816014438256545
1739209714.759948;-31.141103565318915
1739209714.7599547;-38.13080360867914
1739209714.7599614;-45.120503652039325
1739209714.759968;-38.13080360867914
1739209714.7599747;-45.120503652039325
1739209714.7599814;-45.120503652039325
1739209714.759988;-45.120503652039325
1739209714.7599947;-38.13080360867914
1739209714.7600012;-38.13080360867914
1739209714.7600079;-35.57807855764607
1739209714.7600145;-45.120503652039325
1739209714.7600212;-45.120503652039325
1739209714.760028;-33.981070128970906
1739209714.7600346;-38.13080360867914
1739209714.7600412;-45.120503652039325
1739209714.760048;-45.120503652039325
1739209714.7600546;-35.57807855764607
1739209714.760061;-35.57807855764607
1739209714.7600677;-45.120503652039325
1739209714.7600744;-45.120503652039325
1739209714.760081;-32.816014438256545
1739209714.7600877;-38.13080360867914
1739209714.7600944;-38.13080360867914
1739209714.760101;-45.120503652039325
1739209714.7601078;-38.13080360867914
1739209714.7601144;-38.13080360867914
1739209714.7601209;-38.13080360867914
1739209714.7601275;-38.13080360867914
1739209714.7601342;-38.13080360867914
1739209714.760141;-38.13080360867914
1739209714.7601476;-45.120503652039325
1739209714.7601542;-38.13080360867914
1739209714.760161;-38.13080360867914
1739209714.7601676;-45.120503652039325
1739209714.7601743;-45.120503652039325
1739209714.7601807;-38.13080360867914
1739209714.7601874;-45.120503652039325
1739209714.760194;-38.13080360867914
1739209714.7602007;-45.120503652039325
1739209714.7602074;-45.120503652039325
1739209714.760214;-45.120503652039325
1739209714.7602208;-45.120503652039325
1739209714.7602274;-38.13080360867914
1739209714.760234;-35.57807855764607
1739209714.7602406;-45.120503652039325
1739209714.7602472;-38.13080360867914
1739209714.760254;-38.13080360867914
1739209714.7602606;-35.57807855764607
1739209714.7602673;-45.120503652039325
1739209714.760274;-45.120503652039325
1739209714.7602806;-38.13080360867914
1739209714.7602873;-38.13080360867914
1739209714.760294;-45.120503652039325
1739209714.7603004;-45.120503652039325
1739209714.760307;-35.57807855764607
1739209714.7603137;-38.13080360867914
1739209714.7603204;-35.57807855764607
1739209714.760327;-33.981070128970906
1739209714.7603338;-45.120503652039325
1739209714.7603405;-45.120503652039325
1739209714.7603471;-38.13080360867914
1739209714.7603538;-35.57807855764607
1739209714.7603602;-38.13080360867914
1739209714.760367;-38.13080360867914
1739209714.7603736;-45.120503652039325
1739209714.7603803;-45.120503652039325
1739209714.760387;-33.981070128970906
1739209714.7603936;-35.57807855764607
1739209714.7604003;-45.120503652039325
1739209714.760407;-45.120503652039325
1739209714.7604136;-33.981070128970906
1739209714.76042;-45.120503652039325
1739209714.7604268;-38.13080360867914
1739209714.7604334;-35.57807855764607
1739209714.76044;-38.13080360867914
1739209714.7604468;-38.13080360867914
1739209714.7604535;-35.57807855764607
1739209714.7604601;-32.816014438256545
1739209714.7604668;-45.120503652039325
1739209714.7604735;-45.120503652039325
1739209714.76048;-45.120503652039325
1739209714.7604866;-45.120503652039325
1739209714.7604933;-38.13080360867914
1739209714.7605;-38.13080360867914
1739209714.7605066;-45.120503652039325
1739209714.7605133;-45.120503652039325
1739209714.76052;-38.13080360867914
1739209714.7605267;-38.13080360867914
1739209714.7605333;-45.120503652039325
1739209714.7605398;-45.120503652039325
1739209714.7605464;-38.13080360867914
1739209714.7605531;-45.120503652039325
1739209714.7605598;-38.13080360867914
1739209714.7605665;-38.13080360867914
1739209714.7605731;-45.120503652039325
1739209714.7605798;-45.120503652039325
1739209714.7605865;-38.13080360867914
1739209714.7605932;-30.49652367304973
1739209714.7605996;-45.120503652039325
1739209714.7606063;-45.120503652039325
1739209714.760613;-38.13080360867914
1739209714.7606196;-38.13080360867914
1739209714.7606263;-45.120503652039325
1739209714.760633;-38.13080360867914
1739209714.7606397;-45.120503652039325
1739209714.7606463;-38.13080360867914
1739209714.760653;-45.120503652039325
1739209714.7606595;-45.120503652039325
1739209714.7606661;-45.120503652039325
1739209714.7606728;-38.13080360867914
1739209714.7606795;-33.981070128970906
1739209714.7606862;-45.120503652039325
1739209714.7606928;-35.57807855764607
1739209714.7606995;-30.49652367304973
1739209714.7607062;-45.120503652039325
1739209714.7607129;-45.120503652039325
1739209714.7607193;-35.57807855764607
1739209714.760726;-35.57807855764607
1739209714.7607327;-45.120503652039325
1739209714.7607393;-38.13080360867914
1739209714.760746;-38.13080360867914
1739209714.7607527;-45.120503652039325
1739209714.7607594;-45.120503652039325
1739209714.760766;-45.120503652039325
1739209714.7607727;-45.120503652039325
1739209714.7607791;-38.13080360867914
1739209714.7607858;-35.57807855764607
1739209714.7607925;-45.120503652039325
1739209714.7607992;-45.120503652039325
1739209714.7608058;-38.13080360867914
1739209714.7608125;-45.120503652039325
1739209714.7608192;-38.13080360867914
1739209714.7608259;-38.13080360867914
1739209714.7608325;-45.120503652039325
1739209714.760839;-45.120503652039325
1739209714.7608457;-45.120503652039325
1739209714.7608523;-38.13080360867914
1739209714.760859;-26.991370085610722
1739209714.7608657;-38.13080360867914
1739209714.7608724;-38.13080360867914
1739209714.760879;-45.120503652039325
1739209714.7608857;-38.13080360867914
1739209714.7608924;-38.13080360867914
1739209714.7608988;-38.13080360867914
1739209714.7609055;-45.120503652039325
1739209714.7609122;-32.81601443825658
1739209714.7609189;-38.13080360867914
1739209714.7609255;-33.981070128970906
1739209714.7609322;-45.120503652039325
1739209714.760939;-38.13080360867914
1739209714.7609456;-32.816014438256545
1739209714.7609522;-35.57807855764607
1739209714.7609587;-38.13080360867914
1739209714.7609653;-33.981070128970906
1739209714.760972;-38.13080360867914
1739209714.7609787;-38.13080360867914
1739209714.7609854;-45.120503652039325
1739209714.760992;-38.13080360867914
1739209714.7609987;-38.13080360867914
1739209714.7610054;-38.13080360867914
1739209714.761012;-38.13080360867914
1739209714.7610185;-45.120503652039325
1739209714.7610252;-33.981070128970906
1739209714.7610319;-38.13080360867914
1739209714.7610385;-38.13080360867914
1739209714.7610452;-38.13080360867914
1739209714.761052;-35.57807855764607
1739209714.7610586;-32.816014438256545
1739209714.7610652;-38.13080360867914
1739209714.761072;-45.120503652039325
1739209714.7610784;-45.120503652039325
1739209714.761085;-45.120503652039325
1739209714.7610917;-38.13080360867914
1739209714.7610984;-45.120503652039325
1739209714.761105;-38.13080360867914
1739209714.7611117;-35.57807855764607
1739209714.7611184;-38.13080360867914
1739209714.761125;-38.13080360867914
1739209714.7611318;-35.57807855764607
1739209714.7611382;-35.57807855764607
1739209714.7611449;-45.120503652039325
1739209714.7611516;-38.13080360867914
1739209714.7611582;-30.49652367304973
1739209714.761165;-38.13080360867914
1739209714.7611716;-45.120503652039325
1739209714.7611783;-38.13080360867914
1739209714.761185;-45.120503652039325
1739209714.7611916;-45.120503652039325
1739209714.761198;-38.13080360867914
1739209714.7612047;-38.13080360867914
1739209714.7612114;-33.981070128970906
1739209714.761218;-38.13080360867914
1739209714.7612247;-38.13080360867914
1739209714.7612314;-38.13080360867914
1739209714.761238;-45.120503652039325
1739209714.7612448;-45.120503652039325
1739209714.7612514;-38.13080360867914
1739209714.761258;-35.57807855764607
1739209714.7612646;-45.120503652039325
1739209714.7612712;-45.120503652039325
1739209714.761278;-38.13080360867914
1739209714.7612846;-33.981070128970906
1739209714.7612913;-35.57807855764607
1739209714.761298;-45.120503652039325
1739209714.7613046;-38.13080360867914
1739209714.7613113;-38.13080360867914
1739209714.7613177;-35.57807855764607
1739209714.7613244;-38.13080360867914
1739209714.761331;-45.120503652039325
1739209714.7613378;-38.13080360867914
1739209714.7613444;-45.120503652039325
1739209714.761351;-45.120503652039325
1739209714.7613578;-35.57807855764607
1739209714.7613645;-38.13080360867914
1739209714.7613711;-45.120503652039325
1739209714.7613776;-38.13080360867914
1739209714.7613842;-38.13080360867914
1739209714.761391;-38.13080360867914
1739209714.7613976;-38.13080360867914
1739209714.7614043;-45.120503652039325
1739209714.761411;-38.13080360867914
1739209714.7614176;-38.13080360867914
1739209714.7614243;-38.13080360867914
1739209714.761431;-45.120503652039325
1739209714.7614374;-38.13080360867914
1739209714.761444;-45.120503652039325
1739209714.7614508;-32.816014438256545
1739209714.7614574;-38.13080360867914
1739209714.761464;-45.120503652039325
1739209714.7614708;-45.120503652039325
1739209714.7614775;-38.13080360867914
1739209714.7614841;-35.57807855764607
1739209714.7614908;-38.13080360867914
1739209714.7614973;-32.816014438256545
1739209714.761504;-31.141103565318943
1739209714.7615106;-45.120503652039325
1739209714.7615173;-38.13080360867914
1739209714.761524;-45.120503652039325
1739209714.7615306;-45.120503652039325
1739209714.7615373;-45.120503652039325
1739209714.761544;-38.13080360867914
1739209714.7446425;-38.13080360867914
1739209714.744645;-38.13080360867914
1739209714.744648;-38.13080360867914
1739209714.7446506;-45.120503652039325
1739209714.7446532;-38.13080360867914
1739209714.7446558;-38.13080360867914
1739209714.7446585;-38.13080360867914
1739209714.7446613;-38.13080360867914
1739209714.744664;-35.57807855764607
1739209714.7446666;-33.981070128970906
1739209714.7446692;-45.120503652039325
1739209714.7446718;-38.13080360867914
1739209714.7446744;-38.13080360867914
1739209714.7446773;-45.120503652039325
1739209714.74468;-45.120503652039325
1739209714.7446826;-45.120503652039325
1739209714.7446852;-35.57807855764607
1739209714.7446878;-35.57807855764607
1739209714.7446904;-38.13080360867914
1739209714.7446933;-45.120503652039325
1739209714.744696;-38.13080360867914
1739209714.7446985;-33.981070128970906
1739209714.7447011;-38.13080360867914
1739209714.7447038;-45.120503652039325
1739209714.7447064;-38.13080360867914
1739209714.7447093;-38.13080360867914
1739209714.7447119;-45.120503652039325
1739209714.7447145;-45.120503652039325
1739209714.7447171;-35.57807855764607
1739209714.7447197;-38.13080360867914
1739209714.7447224;-45.120503652039325
1739209714.7447252;-38.13080360867914
1739209714.7447278;-33.981070128970906
1739209714.7447305;-33.981070128970906
1739209714.744733;-35.57807855764607
1739209714.7447357;-38.13080360867914
1739209714.7447383;-38.13080360867914
1739209714.7447412;-45.120503652039325
1739209714.7447438;-33.981070128970906
1739209714.7447464;-38.13080360867914
1739209714.744749;-45.120503652039325
1739209714.7447517;-45.120503652039325
1739209714.7447543;-45.120503652039325
1739209714.7447572;-45.120503652039325
1739209714.7447598;-45.120503652039325
1739209714.7447624;-45.120503652039325
1739209714.744765;-45.120503652039325
1739209714.7447677;-45.120503652039325
1739209714.7447703;-45.120503652039325
1739209714.7447731;-45.120503652039325
1739209714.7447758;-45.120503652039325
1739209714.7447784;-45.120503652039325
1739209714.744781;-45.120503652039325
1739209714.7447836;-38.13080360867914
1739209714.7447863;-45.120503652039325
1739209714.7447891;-38.13080360867914
1739209714.7447917;-45.120503652039325
1739209714.7447944;-45.120503652039325
1739209714.744797;-35.57807855764607
1739209714.7447996;-35.57807855764607
1739209714.7448022;-38.13080360867914
1739209714.744805;-45.120503652039325
1739209714.7448077;-35.57807855764607
1739209714.7448103;-35.57807855764607
1739209714.744813;-45.120503652039325
1739209714.7448156;-45.120503652039325
1739209714.7448182;-45.120503652039325
1739209714.744821;-38.13080360867914
1739209714.7448237;-45.120503652039325
1739209714.7448263;-38.13080360867914
1739209714.744829;-38.13080360867914
1739209714.7448316;-33.981070128970906
1739209714.7448342;-38.13080360867914
1739209714.744837;-45.120503652039325
1739209714.7448397;-33.981070128970906
1739209714.7448423;-38.13080360867914
1739209714.744845;-45.120503652039325
1739209714.7448475;-45.120503652039325
1739209714.7448504;-31.141103565318915
1739209714.744853;-35.57807855764607
1739209714.7448556;-38.13080360867914
1739209714.7448583;-45.120503652039325
1739209714.744861;-35.57807855764607
1739209714.7448635;-35.57807855764607
1739209714.7448664;-45.120503652039325
1739209714.744869;-45.120503652039325
1739209714.7448716;-45.120503652039325
1739209714.7448742;-45.120503652039325
1739209714.7448769;-45.120503652039325
1739209714.7448795;-38.13080360867914
1739209714.7448823;-45.120503652039325
1739209714.744885;-45.120503652039325
1739209714.7448876;-38.13080360867914
1739209714.7448902;-45.120503652039325
1739209714.7448928;-45.120503652039325
1739209714.7448955;-45.120503652039325
1739209714.7448983;-45.120503652039325
1739209714.744901;-45.120503652039325
1739209714.7449036;-28.58837851428586
1739209714.7449062;-32.816014438256545
1739209714.7449088;-38.13080360867914
1739209714.7449114;-45.120503652039325
1739209714.7449143;-30.49652367304973
1739209714.744917;-32.816014438256545
1739209714.7449195;-45.120503652039325
1739209714.7449222;-45.120503652039325
1739209714.7449248;-45.120503652039325
1739209714.7449274;-38.13080360867914
1739209714.7449303;-38.13080360867914
1739209714.744933;-38.13080360867914
1739209714.7449355;-38.13080360867914
1739209714.7449381;-45.120503652039325
1739209714.7449408;-38.13080360867914
1739209714.7449434;-45.120503652039325
1739209714.7449462;-45.120503652039325
1739209714.7449489;-45.120503652039325
1739209714.7449515;-38.13080360867914
1739209714.744954;-35.57807855764607
1739209714.7449567;-45.120503652039325
1739209714.7449594;-45.120503652039325
1739209714.7449622;-35.57807855764607
1739209714.7449648;-38.13080360867914
1739209714.7449675;-29.438486411369333
1739209714.74497;-29.438486411369333
1739209714.7449727;-38.13080360867914
1739209714.7449753;-45.120503652039325
1739209714.7449782;-38.13080360867914
1739209714.7449808;-38.13080360867914
1739209714.7449834;-38.13080360867914
1739209714.744986;-35.57807855764607
1739209714.7449887;-45.120503652039325
1739209714.7449913;-45.120503652039325
1739209714.7449942;-33.981070128970906
1739209714.7449968;-45.120503652039325
1739209714.7449994;-38.13080360867914
1739209714.745002;-38.13080360867914
1739209714.7450047;-45.120503652039325
1739209714.7450073;-38.13080360867914
1739209714.7450101;-38.13080360867914
1739209714.7450128;-38.13080360867914
1739209714.7450154;-38.13080360867914
1739209714.745018;-33.981070128970906
1739209714.7450206;-45.120503652039325
1739209714.7450233;-45.120503652039325
1739209714.745026;-35.57807855764607
1739209714.7450287;-38.13080360867914
1739209714.7450314;-38.13080360867914
1739209714.745034;-38.13080360867914
1739209714.7450366;-38.13080360867914
1739209714.7450392;-38.13080360867914
1739209714.745042;-38.13080360867914
1739209714.7450447;-38.13080360867914
1739209714.7450473;-45.120503652039325
1739209714.74505;-45.120503652039325
1739209714.7450526;-45.120503652039325
1739209714.7450554;-45.120503652039325
1739209714.745058;-45.120503652039325
1739209714.7450607;-38.13080360867914
1739209714.7450633;-38.13080360867914
1739209714.745066;-45.120503652039325
1739209714.7450686;-38.13080360867914
1739209714.7450714;-45.120503652039325
1739209714.745074;-45.120503652039325
1739209714.7450767;-45.120503652039325
1739209714.7450793;-45.120503652039325
1739209714.745082;-45.120503652039325
1739209714.7450845;-38.13080360867914
1739209714.7450874;-45.120503652039325
1739209714.74509;-38.13080360867914
1739209714.7450926;-38.13080360867914
1739209714.7450953;-38.13080360867914
1739209714.7450979;-38.13080360867914
