CAN Message; 0x1b8:03003dcd2a69c8bb
1739209710.3087618;-45.120503652039325
1739209710.3087637;-38.13080360867914
1739209710.308766;-45.120503652039325
1739209710.3087678;-35.57807855764607
1739209710.3087697;-28.21854285175415
1739209710.3087718;-45.120503652039325
1739209710.3087738;-45.120503652039325
1739209710.3087757;-38.13080360867914
1739209710.3087778;-32.816014438256545
1739209710.3087797;-38.13080360867914
1739209710.3087816;-38.13080360867914
1739209710.3087835;-45.120503652039325
1739209710.3087857;-45.120503652039325
1739209710.3087876;-38.13080360867914
1739209710.3087895;-38.13080360867914
1739209710.3087916;-38.13080360867914
1739209710.3087935;-45.120503652039325
1739209710.3087955;-45.120503652039325
1739209710.3087976;-38.13080360867914
1739209710.3087995;-45.120503652039325
1739209710.3088014;-45.120503652039325
1739209710.3088036;-33.981070128970906
1739209710.3088055;-35.57807855764607
1739209710.3088074;-38.13080360867914
1739209710.3088095;-38.13080360867914
1739209710.3088114;-38.13080360867914
1739209710.3088133;-38.13080360867914
1739209710.3088155;-45.120503652039325
1739209710.3088174;-38.13080360867914
1739209710.3088193;-38.13080360867914
1739209710.3088214;-38.13080360867914
1739209710.3088233;-38.13080360867914
1739209710.3088253;-38.13080360867914
1739209710.3088272;-38.13080360867914
1739209710.3088293;-38.13080360867914
1739209710.3088312;-38.13080360867914
1739209710.3088331;-38.13080360867914
1739209710.3088353;-45.120503652039325
1739209710.3088372;-38.13080360867914
1739209710.308839;-38.13080360867914
1739209710.3088412;-45.120503652039325
1739209710.3088431;-45.120503652039325
1739209710.308845;-38.13080360867914
1739209710.3088472;-38.13080360867914
1739209710.308849;-26.487275050834715
1739209710.308851;-32.816014438256545
1739209710.3088531;-38.13080360867914
1739209710.308855;-45.120503652039325
1739209710.308857;-38.13080360867914
1739209710.308859;-45.120503652039325
1739209710.308861;-45.120503652039325
1739209710.308863;-38.13080360867914
1739209710.3088648;-45.120503652039325
1739209710.308867;-45.120503652039325
1739209710.308869;-38.13080360867914
1739209710.3088708;-45.120503652039325
1739209710.308873;-45.120503652039325
1739209710.3088748;-45.120503652039325
1739209710.3088768;-45.120503652039325
1739209710.308879;-45.120503652039325
1739209710.3088808;-38.13080360867914
1739209710.3088827;-33.981070128970906
1739209710.3088849;-45.120503652039325
1739209710.3088868;-38.13080360867914
1739209710.3088887;-38.13080360867914
1739209710.3088908;-45.120503652039325
1739209710.3088927;-45.120503652039325
1739209710.3088946;-45.120503652039325
1739209710.3088968;-45.120503652039325
1739209710.3088987;-38.13080360867914
1739209710.3089006;-38.13080360867914
1739209710.3089025;-38.13080360867914
1739209710.3089046;-35.57807855764607
1739209710.3089066;-38.13080360867914
1739209710.3089085;-45.120503652039325
1739209710.3089106;-45.120503652039325
1739209710.3089125;-45.120503652039325
1739209710.3089144;-45.120503652039325
1739209710.3089166;-45.120503652039325
1739209710.3089185;-38.13080360867914
1739209710.3089204;-38.13080360867914
1739209710.3089225;-45.120503652039325
1739209710.3089244;-45.120503652039325
1739209710.3089263;-33.981070128970906
1739209710.3089285;-38.13080360867914
1739209710.3089304;-35.57807855764607
1739209710.3089323;-38.13080360867914
1739209710.3089345;-45.120503652039325
1739209710.3089364;-45.120503652039325
1739209710.3089383;-45.120503652039325
1739209710.3089402;-45.120503652039325
1739209710.3089423;-33.981070128970906
1739209710.3089442;-38.13080360867914
1739209710.3089461;-38.13080360867914
1739209710.3089483;-33.981070128970906
1739209710.3089502;-35.57807855764607
1739209710.308952;-45.120503652039325
1739209710.3089542;-45.120503652039325
1739209710.3089561;-38.13080360867914
1739209710.308958;-38.13080360867914
1739209710.3089602;-45.120503652039325
1739209710.308962;-45.120503652039325
1739209710.308964;-32.816014438256545
1739209710.3089662;-38.13080360867914
1739209710.308968;-38.13080360867914
1739209710.30897;-38.13080360867914
1739209710.3089721;-45.120503652039325
1739209710.308974;-38.13080360867914
1739209710.308976;-45.120503652039325
1739209710.308978;-33.981070128970906
1739209710.30898;-35.57807855764607
1739209710.308982;-38.13080360867914
1739209710.3089838;-45.120503652039325
1739209710.308986;-35.57807855764607
1739209710.3089879;-35.57807855764607
1739209710.3089898;-45.120503652039325
1739209710.308992;-45.120503652039325
1739209710.3089938;-38.13080360867914
1739209710.3089957;-45.120503652039325
1739209710.3089979;-45.120503652039325
1739209710.3089998;-38.13080360867914
1739209710.3090017;-38.13080360867914
1739209710.3090038;-38.13080360867914
1739209710.3090057;-38.13080360867914
1739209710.3090076;-45.120503652039325
1739209710.3090098;-38.13080360867914
1739209710.3090117;-45.120503652039325
1739209710.3090136;-38.13080360867914
1739209710.3090158;-45.120503652039325
1739209710.3090177;-38.13080360867914
1739209710.3090196;-45.120503652039325
1739209710.3090215;-35.57807855764607
1739209710.3090236;-35.57807855764607
1739209710.3090255;-31.141103565318915
1739209710.3090274;-31.141103565318915
1739209710.3090296;-38.13080360867914
1739209710.3090315;-45.120503652039325
1739209710.3090334;-45.120503652039325
1739209710.3090355;-45.120503652039325
1739209710.3090374;-45.120503652039325
1739209710.3090394;-38.13080360867914
1739209710.3090415;-38.13080360867914
1739209710.3090434;-45.120503652039325
1739209710.3090453;-38.13080360867914
1739209710.3090475;-45.120503652039325
1739209710.3090494;-45.120503652039325
1739209710.3090513;-38.13080360867914
1739209710.3090534;-45.120503652039325
1739209710.3090553;-45.120503652039325
1739209710.3090572;-31.141103565318915
1739209710.3090591;-32.816014438256545
1739209710.3090613;-38.13080360867914
1739209710.3090632;-45.120503652039325
1739209710.309065;-33.981070128970906
1739209710.3090672;-38.13080360867914
1739209710.3090692;-45.120503652039325
1739209710.309071;-45.120503652039325
1739209710.3090732;-33.981070128970906
1739209710.309075;-38.13080360867914
1739209710.309077;-45.120503652039325
1739209710.3090792;-38.13080360867914
1739209710.309081;-38.13080360867914
1739209710.309083;-32.816014438256545
1739209710.3090851;-45.120503652039325
1739209710.309087;-35.57807855764607
1739209710.309089;-38.13080360867914
1739209710.309091;-33.981070128970956
1739209710.309093;-38.13080360867914
1739209710.309095;-38.13080360867914
1739209710.3090968;-45.120503652039325
1739209710.309099;-38.13080360867914
1739209710.3091009;-33.981070128970906
1739209710.3091028;-38.13080360867914
1739209710.309105;-35.57807855764607
1739209710.3091068;-29.438486411369333
1739209710.3091087;-38.13080360867914
1739209710.3091109;-38.13080360867914
1739209710.3091128;-38.13080360867914
1739209710.3091147;-45.120503652039325
1739209710.3091168;-45.120503652039325
1739209710.3091187;-45.120503652039325
1739209710.3091207;-33.981070128970906
1739209710.3091228;-32.816014438256545
1739209710.3091247;-35.57807855764607
1739209710.3091266;-38.13080360867914
1739209710.3091288;-33.981070128970906
1739209710.3091307;-33.981070128970906
1739209710.3091326;-45.120503652039325
1739209710.3091347;-45.120503652039325
1739209710.3091366;-45.120503652039325
1739209710.3091385;-45.120503652039325
1739209710.3091404;-38.13080360867914
1739209710.3091426;-45.120503652039325
1739209710.3091445;-38.13080360867914
1739209710.3091464;-33.981070128970906
1739209710.3091486;-33.981070128970906
1739209710.3091505;-45.120503652039325
1739209710.3091524;-38.13080360867914
1739209710.3091545;-35.57807855764607
1739209710.3091564;-38.13080360867914
1739209710.3091583;-38.13080360867914
1739209710.3091605;-38.13080360867914
1739209710.3091624;-38.13080360867914
1739209710.3091643;-45.120503652039325
1739209710.3091664;-45.120503652039325
1739209710.3091683;-38.13080360867914
1739209710.3091702;-45.120503652039325
1739209710.3091724;-45.120503652039325
1739209710.3091743;-45.120503652039325
1739209710.3091762;-38.13080360867914
1739209710.309178;-33.981070128970906
1739209710.3091803;-33.981070128970906
1739209710.3091822;-35.57807855764607
1739209710.309184;-45.120503652039325
1739209710.3091862;-38.13080360867914
1739209710.3091881;-45.120503652039325
1739209710.30919;-45.120503652039325
1739209710.3091922;-45.120503652039325
1739209710.309194;-45.120503652039325
1739209710.309196;-38.13080360867914
1739209710.3091981;-38.13080360867914
1739209710.3092;-38.13080360867914
1739209710.309202;-38.13080360867914
1739209710.309204;-38.13080360867914
1739209710.309206;-38.13080360867914
1739209710.309208;-45.120503652039325
1739209710.30921;-38.13080360867914
1739209710.309212;-38.13080360867914
1739209710.3092139;-33.981070128970906
1739209710.3092158;-38.13080360867914
1739209710.309218;-33.981070128970906
1739209710.3092198;-33.981070128970906
1739209710.3092217;-38.13080360867914
1739209710.309224;-38.13080360867914
1739209710.3092258;-45.120503652039325
1739209710.3092277;-38.13080360867914
1739209710.3092299;-33.981070128970906
1739209710.3092318;-45.120503652039325
1739209710.3092337;-45.120503652039325
1739209710.3092358;-38.13080360867914
1739209710.3092377;-45.120503652039325
1739209710.3092396;-45.120503652039325
1739209710.3092418;-35.57807855764607
1739209710.3092437;-38.13080360867914
1739209710.3092456;-45.120503652039325
1739209710.3092477;-38.13080360867914
1739209710.3092496;-38.13080360867914
1739209710.3092515;-33.981070128970906
1739209710.3092535;-45.120503652039325
1739209710.3092556;-45.120503652039325
1739209710.3092575;-33.981070128970906
1739209710.3092594;-33.981070128970906
1739209710.3092616;-45.120503652039325
1739209710.3092635;-35.57807855764607
1739209710.3092654;-35.57807855764607
1739209710.3092675;-33.981070128970906
1739209710.3092694;-45.120503652039325
1739209710.3092713;-38.13080360867914
1739209710.3092735;-45.120503652039325
1739209710.3092754;-38.13080360867914
1739209710.3092773;-32.816014438256545
1739209710.3092794;-38.13080360867914
1739209710.3092813;-45.120503652039325
1739209710.3092833;-30.49652367304973
1739209710.3092854;-38.13080360867914
1739209710.3092873;-45.120503652039325
1739209710.3092892;-45.120503652039325
1739209710.3092914;-45.120503652039325
1739209710.3092933;-45.120503652039325
1739209710.3092952;-45.120503652039325
1739209710.309297;-38.13080360867914
1739209710.3092992;-28.58837851428586
1739209710.3093011;-45.120503652039325
1739209710.309303;-38.13080360867914
1739209710.3093052;-45.120503652039325
1739209710.309307;-38.13080360867914
1739209710.309309;-45.120503652039325
1739209710.3093112;-45.120503652039325
1739209710.309313;-38.13080360867914
1739209710.309315;-31.141103565318915
1739209710.309317;-38.13080360867914
1739209710.309319;-38.13080360867914
1739209710.309321;-45.120503652039325
1739209710.309323;-38.13080360867914
1739209710.309325;-35.57807855764607
1739209710.309327;-45.120503652039325
1739209710.309329;-45.120503652039325
1739209710.309331;-31.141103565318915
1739209710.3093328;-45.120503652039325
1739209710.3093348;-45.120503652039325
1739209710.309337;-45.120503652039325
1739209710.3093388;-38.13080360867914
1739209710.3093407;-38.13080360867914
1739209710.3093429;-38.13080360867914
1739209710.3093448;-45.120503652039325
1739209710.3093467;-38.13080360867914
1739209710.3093488;-35.57807855764607
1739209710.3093507;-38.13080360867914
1739209710.3093526;-45.120503652039325
1739209710.3093548;-38.13080360867914
1739209710.3093567;-35.57807855764607
1739209710.3093586;-45.120503652039325
1739209710.3093607;-45.120503652039325
1739209710.3093626;-33.981070128970906
1739209710.3093646;-35.57807855764607
1739209710.3093667;-38.13080360867914
1739209710.3093686;-45.120503652039325
1739209710.3093705;-33.981070128970906
1739209710.3093724;-35.57807855764607
1739209710.3093746;-45.120503652039325
1739209710.3093765;-33.981070128970906
1739209710.3093784;-33.981070128970906
1739209710.3093805;-45.120503652039325
1739209710.3093824;-38.13080360867914
1739209710.3093843;-35.57807855764607
1739209710.3093865;-45.120503652039325
1739209710.3093884;-45.120503652039325
1739209710.3093903;-45.120503652039325
1739209710.3093925;-33.981070128970906
1739209710.3093944;-33.981070128970906
1739209710.3093963;-38.13080360867914
1739209710.3093984;-38.13080360867914
1739209710.3094003;-45.120503652039325
1739209710.3094022;-38.13080360867914
1739209710.3094044;-32.816014438256545
1739209710.3094063;-33.981070128970906
1739209710.3094082;-35.57807855764607
1739209710.30941;-38.13080360867914
1739209710.3094122;-45.120503652039325
1739209710.3094141;-38.13080360867914
1739209710.309416;-35.57807855764607
1739209710.3094182;-38.13080360867914
1739209710.30942;-45.120503652039325
1739209710.309422;-38.13080360867914
1739209710.3094242;-35.57807855764607
1739209710.309426;-45.120503652039325
1739209710.309428;-45.120503652039325
1739209710.3094301;-45.120503652039325
1739209710.309432;-38.13080360867914
1739209710.309434;-38.13080360867914
1739209710.309436;-38.13080360867914
1739209710.309438;-38.13080360867914
1739209710.30944;-38.13080360867914
1739209710.309442;-38.13080360867914
1739209710.309444;-45.120503652039325
1739209710.3094459;-38.13080360867914
1739209710.3094478;-38.13080360867914
1739209710.30945;-45.120503652039325
1739209710.3094518;-45.120503652039325
1739209710.3094537;-45.120503652039325
1739209710.3094559;-38.13080360867914
1739209710.3094578;-38.13080360867914
1739209710.3094597;-45.120503652039325
1739209710.3094618;-45.120503652039325
1739209710.3094637;-45.120503652039325
1739209710.3094656;-38.13080360867914
1739209710.3094678;-38.13080360867914
1739209710.3094697;-45.120503652039325
1739209710.3094716;-45.120503652039325
1739209710.3094738;-38.13080360867914
1739209710.3094757;-30.49652367304973
1739209710.3094776;-38.13080360867914
1739209710.3094797;-45.120503652039325
1739209710.3094816;-45.120503652039325
1739209710.3094835;-33.981070128970906
1739209710.3094857;-38.13080360867914
1739209710.3094876;-45.120503652039325
1739209710.3094895;-38.13080360867914
1739209710.3094914;-45.120503652039325
1739209710.3094935;-45.120503652039325
1739209710.3094954;-38.13080360867914
1739209710.3094974;-38.13080360867914
1739209710.3094995;-45.120503652039325
1739209710.3095014;-45.120503652039325
1739209710.3095033;-45.120503652039325
1739209710.3095055;-38.13080360867914
1739209710.3095074;-35.57807855764607
1739209710.3095093;-38.13080360867914
1739209710.3095114;-45.120503652039325
1739209710.3095133;-45.120503652039325
1739209710.3095152;-33.981070128970906
1739209710.3095174;-38.13080360867914
1739209710.3095193;-38.13080360867914
1739209710.3095212;-45.120503652039325
1739209710.3095233;-45.120503652039325
1739209710.3095253;-38.13080360867914
1739209710.3095272;-35.57807855764607
1739209710.309529;-45.120503652039325
1739209710.3095312;-45.120503652039325
1739209710.309533;-38.13080360867914
1739209710.309535;-33.981070128970906
1739209710.3095372;-33.981070128970906
1739209710.309539;-33.981070128970956
1739209710.309541;-38.13080360867914
1739209710.3095431;-32.816014438256545
1739209710.309545;-45.120503652039325
1739209710.309547;-45.120503652039325
1739209710.309549;-45.120503652039325
1739209710.309551;-38.13080360867914
1739209710.309553;-45.120503652039325
1739209710.309555;-28.58837851428586
1739209710.309557;-32.816014438256545
1739209710.3095589;-32.816014438256545
1739209710.309561;-38.13080360867914
1739209710.309563;-45.120503652039325
1739209710.3095648;-35.57807855764607
1739209710.3095667;-38.13080360867914
1739209710.309569;-38.13080360867914
1739209710.3095708;-33.981070128970956
1739209710.3095727;-45.120503652039325
1739209710.3095748;-38.13080360867914
1739209710.3095767;-45.120503652039325
1739209710.3095787;-45.120503652039325
1739209710.3095808;-45.120503652039325
1739209710.3095827;-38.13080360867914
1739209710.3095846;-38.13080360867914
1739209710.3095868;-31.141103565318915
1739209710.3095887;-33.981070128970906
1739209710.3095906;-45.120503652039325
1739209710.3095927;-38.13080360867914
1739209710.3095946;-32.816014438256545
1739209710.3095965;-38.13080360867914
1739209710.3095987;-45.120503652039325
1739209710.3096006;-33.981070128970906
1739209710.3096025;-38.13080360867914
1739209710.3096044;-33.981070128970906
1739209710.3096066;-38.13080360867914
1739209710.3096085;-38.13080360867914
1739209710.3096104;-38.13080360867914
1739209710.3096125;-45.120503652039325
1739209710.3096144;-45.120503652039325
1739209710.3096163;-33.981070128970906
1739209710.3096185;-38.13080360867914
1739209710.3096204;-31.14110356531892
1739209710.3096223;-45.120503652039325
1739209710.3096244;-45.120503652039325
1739209710.3096263;-45.120503652039325
1739209710.3096282;-45.120503652039325
1739209710.3096304;-38.13080360867914
1739209710.3096323;-45.120503652039325
1739209710.3096342;-38.13080360867914
1739209710.3096364;-31.141103565318915
1739209710.3096383;-35.57807855764607
1739209710.3096402;-38.13080360867914
1739209710.3096423;-45.120503652039325
1739209710.3096442;-33.981070128970906
1739209710.3096461;-35.57807855764607
1739209710.309648;-38.13080360867914
1739209710.3096502;-45.120503652039325
1739209710.309652;-33.981070128970906
1739209710.309654;-32.816014438256545
1739209710.3096561;-45.120503652039325
1739209710.309658;-45.120503652039325
1739209710.30966;-35.57807855764607
1739209710.309662;-38.13080360867914
1739209710.309664;-45.120503652039325
1739209710.309666;-38.13080360867914
1739209710.309668;-38.13080360867914
1739209710.30967;-35.57807855764607
1739209710.3096719;-45.120503652039325
1739209710.309674;-45.120503652039325
1739209710.309676;-45.120503652039325
1739209710.3096778;-38.13080360867914
1739209710.30968;-45.120503652039325
1739209710.309682;-45.120503652039325
1739209710.3096838;-33.981070128970906
1739209710.3096857;-45.120503652039325
1739209710.3096879;-33.981070128970906
1739209710.3096898;-45.120503652039325
1739209710.3096917;-33.981070128970906
1739209710.3096938;-38.13080360867914
1739209710.3096957;-45.120503652039325
1739209710.3096976;-38.13080360867914
1739209710.3096998;-45.120503652039325
1739209710.3097017;-45.120503652039325
1739209710.3097036;-38.13080360867914
1739209710.3097057;-38.13080360867914
1739209710.3097076;-45.120503652039325
1739209710.3097095;-45.120503652039325
1739209710.3097117;-38.13080360867914
1739209710.3097136;-38.13080360867914
1739209710.3097155;-38.13080360867914
1739209710.3097177;-45.120503652039325
1739209710.3097196;-38.13080360867914
1739209710.3097215;-38.13080360867914
1739209710.3097234;-33.981070128970906
1739209710.3097255;-35.57807855764607
1739209710.3097274;-38.13080360867914
1739209710.3097293;-38.13080360867914
1739209710.3097315;-38.13080360867914
1739209710.3097334;-32.816014438256545
1739209710.3097353;-33.981070128970906
1739209710.3097374;-45.120503652039325
1739209710.3097394;-35.57807855764607
1739209710.3097413;-35.57807855764607
1739209710.3097434;-38.13080360867914
1739209710.3097453;-45.120503652039325
1739209710.3097472;-45.120503652039325
1739209710.3097494;-38.13080360867914
1739209710.3097513;-38.13080360867914
1739209710.3097532;-45.120503652039325
1739209710.3097553;-45.120503652039325
1739209710.3097572;-38.13080360867914
1739209710.3097591;-32.816014438256545
1739209710.309761;-38.13080360867914
1739209710.3097632;-33.981070128970906
1739209710.309765;-32.816014438256545
1739209710.309767;-38.13080360867914
1739209710.3097692;-45.120503652039325
1739209710.309771;-38.13080360867914
1739209710.309773;-38.13080360867914
1739209710.309775;-38.13080360867914
1739209710.309777;-35.57807855764607
1739209710.309779;-45.120503652039325
1739209710.309781;-45.120503652039325
1739209710.309783;-38.13080360867914
1739209710.309785;-38.13080360867914
1739209710.309787;-45.120503652039325
1739209710.309789;-45.120503652039325
1739209710.3097908;-45.120503652039325
1739209710.309793;-38.13080360867914
1739209710.309795;-38.13080360867914
1739209710.3097968;-38.13080360867914
1739209710.3097987;-38.13080360867914
1739209710.3098009;-45.120503652039325
1739209710.3098028;-33.981070128970906
1739209710.3098047;-35.57807855764607
1739209710.3098068;-45.120503652039325
1739209710.3098087;-45.120503652039325
1739209710.3098106;-45.120503652039325
1739209710.3098128;-29.438486411369333
1739209710.3098147;-38.13080360867914
1739209710.3098166;-38.13080360867914
1739209710.3098187;-45.120503652039325
1739209710.3098207;-35.57807855764607
1739209710.3098226;-45.120503652039325
1739209710.3098247;-35.57807855764607
1739209710.3098266;-45.120503652039325
1739209710.3098285;-35.57807855764607
1739209710.3098307;-45.120503652039325
1739209710.3098326;-45.120503652039325
1739209710.3098345;-38.13080360867914
1739209710.3098366;-38.13080360867914
1739209710.3098385;-38.13080360867914
1739209710.3098404;-38.13080360867914
1739209710.3098423;-35.57807855764607
1739209710.3098445;-28.21854285175415
1739209710.3098464;-45.120503652039325
1739209710.3098483;-45.120503652039325
1739209710.3098505;-45.120503652039325
1739209710.3098524;-35.57807855764607
1739209710.3098543;-45.120503652039325
1739209710.3098564;-35.57807855764607
1739209710.3098583;-38.13080360867914
1739209710.3098602;-45.120503652039325
1739209710.3098624;-45.120503652039325
1739209710.3098643;-45.120503652039325
1739209710.3098662;-45.120503652039325
1739209710.3098683;-38.13080360867914
1739209710.3098702;-33.981070128970906
1739209710.3098722;-45.120503652039325
1739209710.3098743;-38.13080360867914
1739209710.3098762;-35.57807855764607
1739209710.309878;-38.13080360867914
1739209710.30988;-38.13080360867914
1739209710.3098822;-38.13080360867914
1739209710.309884;-45.120503652039325
1739209710.309886;-45.120503652039325
1739209710.3098881;-45.120503652039325
1739209710.30989;-45.120503652039325
1739209710.309892;-27.8777449560314
1739209710.309894;-38.13080360867914
1739209710.309896;-35.57807855764607
1739209710.309898;-35.57807855764607
1739209710.3099;-35.57807855764607
1739209710.309902;-38.13080360867914
1739209710.3099039;-45.120503652039325
1739209710.309906;-45.120503652039325
1739209710.309908;-38.13080360867914
1739209710.3099098;-38.13080360867914
1739209710.309912;-35.57807855764607
1739209710.3099139;-45.120503652039325
1739209710.3099158;-45.120503652039325
1739209710.3099177;-38.13080360867914
1739209710.3099198;-38.13080360867914
1739209710.3099217;-45.120503652039325
1739209710.3099236;-28.58837851428586
1739209710.3099258;-35.57807855764607
1739209710.3099277;-45.120503652039325
1739209710.3099296;-38.13080360867914
1739209710.3099318;-35.57807855764607
1739209710.3099337;-38.13080360867914
1739209710.3099356;-45.120503652039325
1739209710.3099377;-45.120503652039325
1739209710.3099396;-33.981070128970956
1739209710.3099415;-45.120503652039325
1739209710.3099437;-38.13080360867914
1739209710.3099456;-45.120503652039325
1739209710.3099475;-45.120503652039325
1739209710.3099496;-35.57807855764607
1739209710.3099515;-32.816014438256545
1739209710.3099535;-38.13080360867914
1739209710.3099554;-32.816014438256545
1739209710.3099575;-32.816014438256545
1739209710.3099594;-38.13080360867914
1739209710.3099613;-38.13080360867914
1739209710.3099635;-38.13080360867914
1739209710.3099654;-33.981070128970906
1739209710.3099673;-32.816014438256545
1739209710.3099694;-38.13080360867914
1739209710.3099713;-45.120503652039325
1739209710.3099732;-45.120503652039325
1739209710.3099754;-38.13080360867914
1739209710.3099773;-45.120503652039325
1739209710.3099792;-38.13080360867914
1739209710.3099813;-35.57807855764607
1739209710.3099833;-45.120503652039325
1739209710.3099852;-45.120503652039325
1739209710.3099873;-45.120503652039325
1739209710.3099892;-45.120503652039325
1739209710.3099911;-45.120503652039325
1739209710.3099933;-38.13080360867914
1739209710.3099952;-38.13080360867914
1739209710.309997;-38.13080360867914
1739209710.309999;-38.13080360867914
1739209710.3100011;-38.13080360867914
1739209710.310003;-38.13080360867914
1739209710.310005;-38.13080360867914
1739209710.310007;-45.120503652039325
1739209710.310009;-38.13080360867914
1739209710.310011;-30.49652367304973
1739209710.310013;-35.57807855764607
1739209710.310015;-45.120503652039325
1739209710.3100169;-35.57807855764607
1739209710.310019;-32.816014438256545
1739209710.310021;-33.981070128970906
1739209710.3100228;-45.120503652039325
1739209710.310025;-45.120503652039325
1739209710.310027;-38.13080360867914
1739209710.3100288;-38.13080360867914
1739209710.310031;-45.120503652039325
1739209710.3100328;-45.120503652039325
1739209710.3100348;-38.13080360867914
1739209710.3100367;-38.13080360867914
1739209710.3100388;-38.13080360867914
1739209710.3100407;-45.120503652039325
1739209710.3100426;-45.120503652039325
1739209710.3100448;-45.120503652039325
1739209710.3100467;-33.981070128970906
1739209710.3100486;-45.120503652039325
1739209710.3100507;-45.120503652039325
1739209710.3100526;-35.57807855764607
1739209710.3100545;-38.13080360867914
1739209710.3100564;-38.13080360867914
1739209710.3100586;-38.13080360867914
1739209710.3100605;-35.57807855764607
1739209710.3100624;-38.13080360867914
1739209710.3100643;-38.13080360867914
1739209710.3100662;-38.13080360867914
1739209710.3100681;-45.120503652039325
1739209710.3100703;-38.13080360867914
1739209710.3100722;-38.13080360867914
1739209710.310074;-35.57807855764607
1739209710.310076;-45.120503652039325
1739209710.310078;-45.120503652039325
1739209710.3100798;-38.13080360867914
1739209710.310082;-45.120503652039325
1739209710.3100839;-38.13080360867914
1739209710.3100858;-38.13080360867914
1739209710.3100877;-45.120503652039325
1739209710.3100896;-38.13080360867914
1739209710.3100915;-35.57807855764607
1739209710.3100936;-35.57807855764607
1739209710.3100955;-35.57807855764607
1739209710.3100975;-35.57807855764607
1739209710.3100994;-38.13080360867914
1739209710.3101013;-45.120503652039325
1739209710.3101034;-38.13080360867914
1739209710.3101053;-32.816014438256545
1739209710.3101072;-33.981070128970906
1739209710.3101091;-45.120503652039325
1739209710.310111;-45.120503652039325
1739209710.310113;-38.13080360867914
1739209710.310115;-38.13080360867914
1739209710.310117;-45.120503652039325
1739209710.310119;-38.13080360867914
1739209710.3101208;-38.13080360867914
1739209710.3101227;-38.13080360867914
1739209710.3101246;-45.120503652039325
1739209710.3101268;-38.13080360867914
1739209710.3101287;-38.13080360867914
1739209710.3101306;-35.57807855764607
1739209710.3101325;-35.57807855764607
1739209710.3101344;-45.120503652039325
1739209710.3101366;-45.120503652039325
1739209710.3101385;-38.13080360867914
1739209710.3101404;-38.13080360867914
1739209710.3101423;-45.120503652039325
1739209710.3101442;-45.120503652039325
1739209710.310146;-45.120503652039325
1739209710.3101482;-45.120503652039325
1739209710.3101501;-38.13080360867914
1739209710.310152;-32.816014438256545
1739209710.310154;-38.13080360867914
1739209710.3101559;-45.120503652039325
1739209710.3101578;-45.120503652039325
1739209710.31016;-45.120503652039325
1739209710.3101618;-32.816014438256545
1739209710.3101637;-29.438486411369333
1739209710.3101656;-38.13080360867914
1739209710.3101676;-35.57807855764607
1739209710.3101695;-45.120503652039325
1739209710.3101716;-35.57807855764607
1739209710.3101735;-38.13080360867914
1739209710.3101754;-33.981070128970906
1739209710.3101773;-45.120503652039325
1739209710.3101792;-45.120503652039325
1739209710.3101814;-38.13080360867914
1739209710.3101833;-38.13080360867914
1739209710.3101852;-38.13080360867914
1739209710.310187;-45.120503652039325
1739209710.310189;-38.13080360867914
1739209710.310191;-45.120503652039325
1739209710.310193;-33.981070128970906
1739209710.310195;-26.991370085610736
1739209710.3101969;-45.120503652039325
1739209710.3101988;-45.120503652039325
1739209710.3102007;-38.13080360867914
1739209710.3102026;-35.57807855764607
1739209710.3102047;-45.120503652039325
1739209710.3102067;-45.120503652039325
1739209710.3102086;-45.120503652039325
1739209710.3102105;-45.120503652039325
1739209710.3102124;-45.120503652039325
1739209710.3102145;-45.120503652039325
1739209710.3102164;-45.120503652039325
1739209710.3102183;-45.120503652039325
1739209710.3102202;-45.120503652039325
1739209710.3102221;-45.120503652039325
1739209710.310224;-45.120503652039325
1739209710.3102262;-45.120503652039325
1739209710.310228;-38.13080360867914
1739209710.31023;-32.816014438256545
1739209710.310232;-38.13080360867914
1739209710.3102338;-45.120503652039325
1739209710.3102357;-45.120503652039325
1739209710.310238;-45.120503652039325
1739209710.3102398;-38.13080360867914
1739209710.3102417;-28.21854285175415
1739209710.3102436;-38.13080360867914
1739209710.3102455;-45.120503652039325
1739209710.3102474;-38.13080360867914
1739209710.3102496;-32.816014438256545
1739209710.3102515;-38.13080360867914
1739209710.3102534;-45.120503652039325
1739209710.3102553;-45.120503652039325
1739209710.3102572;-38.13080360867914
1739209710.3102593;-45.120503652039325
1739209710.3102612;-45.120503652039325
1739209710.3102632;-45.120503652039325
1739209710.310265;-45.120503652039325
1739209710.310267;-35.57807855764607
1739209710.3102689;-35.57807855764607
1739209710.310271;-38.13080360867914
1739209710.310273;-29.438486411369333
1739209710.3102748;-35.57807855764607
1739209710.3102767;-45.120503652039325
1739209710.3102787;-38.13080360867914
1739209710.3102806;-35.57807855764607
1739209710.3102827;-38.13080360867914
1739209710.3102846;-32.816014438256545
1739209710.3102865;-33.981070128970906
1739209710.3102884;-45.120503652039325
1739209710.3102903;-38.13080360867914
1739209710.3102925;-31.141103565318893
1739209710.3102944;-45.120503652039325
1739209710.3102963;-38.13080360867914
1739209710.3102982;-38.13080360867914
1739209710.3103;-45.120503652039325
1739209710.310302;-45.120503652039325
1739209710.3103042;-45.120503652039325
1739209710.310306;-45.120503652039325
1739209710.310308;-45.120503652039325
1739209710.31031;-38.13080360867914
1739209710.3103118;-45.120503652039325
1739209710.3103137;-45.120503652039325
