CAN Message; 0x24:0d99f2aee4abb5a8
1739209610.489353;-45.120503652039325
1739209610.4893634;-38.13080360867914
1739209610.489374;-38.13080360867914
1739209610.4893844;-45.120503652039325
1739209610.489395;-45.120503652039325
1739209610.4894054;-45.120503652039325
1739209610.489416;-45.120503652039325
1739209610.4894264;-38.13080360867914
1739209610.4894369;-35.57807855764607
1739209610.4894474;-38.13080360867914
1739209610.4894578;-33.981070128970906
1739209610.4894683;-45.120503652039325
1739209610.4894788;-45.120503652039325
1739209610.4894893;-45.120503652039325
1739209610.4894998;-35.57807855764607
1739209610.4895103;-38.13080360867914
1739209610.4931316;-38.13080360867914
1739209610.4931347;-38.13080360867914
1739209610.493138;-38.13080360867914
1739209610.4931412;-38.13080360867914
1739209610.4931445;-45.120503652039325
1739209610.4931476;-38.13080360867914
1739209610.493151;-31.141103565318915
1739209610.4931543;-45.120503652039325
1739209610.4931574;-45.120503652039325
1739209610.4931607;-45.120503652039325
1739209610.4931638;-31.141103565318915
1739209610.4931672;-45.120503652039325
1739209610.4931703;-45.120503652039325
1739209610.4931736;-38.13080360867914
1739209610.493177;-45.120503652039325
1739209610.49318;-45.120503652039325
1739209610.4931834;-45.120503652039325
1739209610.4931865;-45.120503652039325
1739209610.4931898;-45.120503652039325
1739209610.493193;-38.13080360867914
1739209610.4931962;-38.13080360867914
1739209610.4931996;-45.120503652039325
1739209610.4932027;-32.816014438256545
1739209610.493206;-35.57807855764607
1739209610.4932091;-45.120503652039325
1739209610.4932125;-38.13080360867914
1739209610.4932156;-32.816014438256545
1739209610.493219;-45.120503652039325
1739209610.4932222;-45.120503652039325
1739209610.4932253;-38.13080360867914
1739209610.4932287;-32.816014438256545
1739209610.4932318;-31.141103565318915
1739209610.493235;-45.120503652039325
1739209610.4932382;-38.13080360867914
1739209610.4932415;-45.120503652039325
1739209610.493245;-38.13080360867914
1739209610.493248;-38.13080360867914
1739209610.4932513;-33.981070128970906
1739209610.4932544;-35.57807855764607
1739209610.4932578;-45.120503652039325
1739209610.4932609;-38.13080360867914
1739209610.4932642;-32.816014438256545
1739209610.4932675;-38.13080360867914
1739209610.4932706;-45.120503652039325
1739209610.493274;-45.120503652039325
1739209610.493277;-38.13080360867914
1739209610.4932804;-27.267205301931607
1739209610.4932835;-38.13080360867914
1739209610.4932868;-33.981070128970906
1739209610.4932902;-45.120503652039325
1739209610.4932933;-38.13080360867914
1739209610.4932966;-45.120503652039325
1739209610.4932997;-45.120503652039325
1739209610.493303;-45.120503652039325
1739209610.4933062;-31.14110356531892
1739209610.4933095;-45.120503652039325
1739209610.4933128;-45.120503652039325
1739209610.493316;-45.120503652039325
1739209610.4933193;-45.120503652039325
1739209610.4933224;-45.120503652039325
1739209610.4933257;-38.13080360867914
1739209610.4933288;-38.13080360867914
1739209610.4933321;-27.267205301931607
1739209610.4933355;-38.13080360867914
1739209610.4933386;-38.13080360867914
1739209610.493342;-38.13080360867914
1739209610.493345;-31.141103565318915
1739209610.4933484;-38.13080360867914
1739209610.4933515;-38.13080360867914
1739209610.4933548;-35.57807855764607
1739209610.4933581;-38.13080360867914
1739209610.4933612;-45.120503652039325
1739209610.4933646;-45.120503652039325
1739209610.4933677;-45.120503652039325
1739209610.493371;-45.120503652039325
1739209610.493374;-38.13080360867914
1739209610.4933774;-38.13080360867914
1739209610.4933808;-45.120503652039325
1739209610.493384;-30.49652367304973
1739209610.4933872;-33.981070128970906
1739209610.4933903;-45.120503652039325
1739209610.4933937;-38.13080360867914
1739209610.4933968;-38.13080360867914
1739209610.4934;-45.120503652039325
1739209610.4934034;-45.120503652039325
1739209610.4934065;-33.981070128970906
1739209610.4934099;-30.49652367304973
1739209610.493413;-33.981070128970906
1739209610.4934163;-33.981070128970906
1739209610.4934196;-38.13080360867914
1739209610.4934227;-38.13080360867914
1739209610.493426;-35.57807855764607
1739209610.4934292;-38.13080360867914
1739209610.4934325;-45.120503652039325
1739209610.4934356;-31.141103565318915
1739209610.493439;-33.981070128970906
1739209610.4934423;-45.120503652039325
1739209610.4934454;-45.120503652039325
1739209610.4934487;-45.120503652039325
1739209610.4934518;-45.120503652039325
1739209610.4934552;-38.13080360867914
1739209610.4934583;-45.120503652039325
1739209610.4934616;-38.13080360867914
1739209610.493465;-38.13080360867914
1739209610.493468;-45.120503652039325
1739209610.4934714;-35.57807855764607
1739209610.4934745;-35.57807855764607
1739209610.4934778;-45.120503652039325
1739209610.493481;-45.120503652039325
1739209610.4934843;-32.816014438256545
1739209610.4934876;-38.13080360867914
1739209610.4934907;-38.13080360867914
1739209610.493494;-38.13080360867914
1739209610.4934971;-45.120503652039325
1739209610.4935005;-45.120503652039325
1739209610.4935036;-32.816014438256545
1739209610.493507;-32.816014438256545
1739209610.4935102;-45.120503652039325
1739209610.4935133;-33.981070128970906
1739209610.4935167;-31.141103565318915
1739209610.4935198;-38.13080360867914
1739209610.4935231;-45.120503652039325
1739209610.4935262;-35.57807855764607
1739209610.4935296;-45.120503652039325
1739209610.493533;-45.120503652039325
1739209610.493536;-30.49652367304973
1739209610.4935393;-33.981070128970906
1739209610.4935424;-45.120503652039325
1739209610.4935458;-38.13080360867914
1739209610.4935489;-45.120503652039325
1739209610.4935522;-45.120503652039325
1739209610.4935555;-38.13080360867914
1739209610.4935586;-38.13080360867914
1739209610.493562;-45.120503652039325
1739209610.493565;-45.120503652039325
1739209610.4935684;-35.57807855764607
1739209610.4935715;-38.13080360867914
1739209610.4935749;-35.57807855764607
1739209610.4935782;-38.13080360867914
1739209610.4935813;-45.120503652039325
1739209610.4935846;-38.13080360867914
1739209610.4935877;-38.13080360867914
1739209610.493591;-35.57807855764607
1739209610.4935942;-45.120503652039325
1739209610.4935975;-45.120503652039325
1739209610.4936008;-45.120503652039325
1739209610.493604;-45.120503652039325
1739209610.4936073;-45.120503652039325
1739209610.4936104;-45.120503652039325
1739209610.4936137;-45.120503652039325
1739209610.4936168;-38.13080360867914
1739209610.4936202;-35.57807855764607
1739209610.4936235;-35.57807855764607
1739209610.4936266;-45.120503652039325
1739209610.49363;-38.13080360867914
1739209610.493633;-35.57807855764607
1739209610.4936364;-35.57807855764607
1739209610.4936395;-45.120503652039325
1739209610.4936428;-45.120503652039325
1739209610.4936461;-38.13080360867914
1739209610.4936492;-38.13080360867914
1739209610.4936526;-35.57807855764607
1739209610.4936557;-35.57807855764607
1739209610.493659;-45.120503652039325
1739209610.493662;-38.13080360867914
1739209610.4936655;-38.13080360867914
1739209610.4936688;-33.981070128970906
1739209610.493672;-45.120503652039325
1739209610.4936752;-45.120503652039325
1739209610.4936783;-38.13080360867914
1739209610.4936817;-45.120503652039325
1739209610.4936848;-45.120503652039325
1739209610.493688;-45.120503652039325
1739209610.4936914;-45.120503652039325
1739209610.4936945;-45.120503652039325
1739209610.493698;-29.438486411369333
1739209610.493701;-30.49652367304973
1739209610.4937043;-45.120503652039325
1739209610.4937074;-38.13080360867914
1739209610.4937108;-38.13080360867914
1739209610.493714;-45.120503652039325
1739209610.4937172;-45.120503652039325
1739209610.4937205;-38.13080360867914
1739209610.4937236;-45.120503652039325
1739209610.493727;-45.120503652039325
1739209610.49373;-38.13080360867914
1739209610.4937334;-45.120503652039325
1739209610.4937367;-45.120503652039325
1739209610.4937398;-45.120503652039325
1739209610.4937432;-38.13080360867914
1739209610.4937463;-38.13080360867914
1739209610.4937496;-32.816014438256545
1739209610.4937527;-29.438486411369333
1739209610.493756;-33.981070128970906
1739209610.4937594;-38.13080360867914
1739209610.4937625;-38.13080360867914
1739209610.4937658;-35.57807855764607
1739209610.493769;-38.13080360867914
1739209610.4937723;-38.13080360867914
1739209610.4937754;-45.120503652039325
1739209610.4937787;-38.13080360867914
1739209610.493782;-45.120503652039325
1739209610.4937851;-38.13080360867914
1739209610.4937885;-45.120503652039325
1739209610.4937916;-45.120503652039325
1739209610.493795;-38.13080360867914
1739209610.493798;-45.120503652039325
1739209610.4938014;-45.120503652039325
1739209610.4938047;-38.13080360867914
1739209610.4938078;-38.13080360867914
1739209610.4938111;-45.120503652039325
1739209610.4938142;-38.13080360867914
1739209610.4938176;-45.120503652039325
1739209610.4938207;-35.57807855764607
1739209610.493824;-45.120503652039325
1739209610.4938273;-38.13080360867914
1739209610.4938304;-28.58837851428586
1739209610.4938338;-35.57807855764607
1739209610.4938369;-33.981070128970906
1739209610.4938402;-38.13080360867914
1739209610.4938433;-38.13080360867914
1739209610.4938467;-33.981070128970906
1739209610.49385;-33.981070128970906
1739209610.493853;-45.120503652039325
1739209610.4938564;-45.120503652039325
1739209610.4938595;-45.120503652039325
1739209610.4938629;-45.120503652039325
1739209610.493866;-35.57807855764607
1739209610.4938693;-38.13080360867914
1739209610.4938726;-45.120503652039325
1739209610.4938757;-45.120503652039325
1739209610.493879;-35.57807855764607
1739209610.4938822;-38.13080360867914
1739209610.4938855;-45.120503652039325
1739209610.4938886;-45.120503652039325
1739209610.493892;-45.120503652039325
1739209610.4938953;-38.13080360867914
1739209610.4938984;-38.13080360867914
1739209610.4939017;-45.120503652039325
1739209610.4939048;-38.13080360867914
1739209610.4939082;-33.981070128970906
1739209610.4939113;-38.13080360867914
1739209610.4939146;-45.120503652039325
1739209610.493918;-38.13080360867914
1739209610.493921;-35.57807855764607
1739209610.4939244;-38.13080360867914
1739209610.4939275;-38.13080360867914
1739209610.4939308;-38.13080360867914
1739209610.493934;-38.13080360867914
1739209610.4939373;-45.120503652039325
1739209610.4939406;-38.13080360867914
1739209610.4939437;-33.981070128970906
1739209610.493947;-38.13080360867914
1739209610.4939501;-45.120503652039325
1739209610.4939535;-45.120503652039325
1739209610.4939566;-38.13080360867914
1739209610.49396;-38.13080360867914
1739209610.4939632;-45.120503652039325
1739209610.4939663;-38.13080360867914
1739209610.4939697;-38.13080360867914
1739209610.4939728;-38.13080360867914
1739209610.493976;-45.120503652039325
1739209610.4939795;-45.120503652039325
1739209610.4939826;-45.120503652039325
1739209610.493986;-38.13080360867914
1739209610.493989;-33.981070128970906
1739209610.4939923;-38.13080360867914
1739209610.4939954;-45.120503652039325
1739209610.4939988;-33.981070128970906
1739209610.494002;-35.57807855764607
1739209610.4940052;-45.120503652039325
1739209610.4940085;-32.816014438256545
1739209610.4940116;-45.120503652039325
1739209610.494015;-38.13080360867914
1739209610.494018;-45.120503652039325
1739209610.4940214;-38.13080360867914
1739209610.4940248;-45.120503652039325
1739209610.4940279;-45.120503652039325
1739209610.4940312;-45.120503652039325
1739209610.4940343;-45.120503652039325
1739209610.4940376;-38.13080360867914
1739209610.4940407;-35.57807855764607
1739209610.494044;-38.13080360867914
1739209610.4940474;-45.120503652039325
1739209610.4940505;-38.13080360867914
1739209610.4940538;-38.13080360867914
1739209610.494057;-38.13080360867914
1739209610.4940603;-45.120503652039325
1739209610.4940634;-38.13080360867914
1739209610.4940667;-33.981070128970906
1739209610.49407;-45.120503652039325
1739209610.4940732;-33.981070128970906
1739209610.4940765;-45.120503652039325
1739209610.4940796;-45.120503652039325
1739209610.494083;-38.13080360867914
1739209610.494086;-35.57807855764607
1739209610.4940894;-38.13080360867914
1739209610.4940927;-38.13080360867914
1739209610.4940958;-38.13080360867914
1739209610.4940991;-45.120503652039325
1739209610.4941022;-45.120503652039325
1739209610.4941056;-45.120503652039325
1739209610.4941087;-32.816014438256545
1739209610.494112;-45.120503652039325
1739209610.4941154;-33.981070128970906
1739209610.4941185;-26.991370085610722
1739209610.4941218;-38.13080360867914
1739209610.494125;-45.120503652039325
1739209610.4941282;-38.13080360867914
1739209610.4941313;-33.981070128970906
1739209610.4941347;-45.120503652039325
1739209610.494138;-45.120503652039325
1739209610.494141;-38.13080360867914
1739209610.4941444;-33.981070128970956
1739209610.4941475;-45.120503652039325
1739209610.4941509;-35.57807855764607
1739209610.494154;-38.13080360867914
1739209610.4941573;-45.120503652039325
1739209610.4941607;-38.13080360867914
1739209610.4941638;-45.120503652039325
1739209610.494167;-45.120503652039325
1739209610.4941702;-33.981070128970906
1739209610.4941735;-38.13080360867914
1739209610.4941766;-45.120503652039325
1739209610.49418;-38.13080360867914
1739209610.4941833;-32.816014438256545
1739209610.4941864;-33.981070128970906
1739209610.4941897;-45.120503652039325
1739209610.4941928;-38.13080360867914
1739209610.4941962;-30.49652367304973
1739209610.4941993;-35.57807855764607
1739209610.4942026;-45.120503652039325
1739209610.494206;-45.120503652039325
1739209610.494209;-33.981070128970906
1739209610.4942124;-45.120503652039325
1739209610.4942155;-45.120503652039325
1739209610.4942188;-38.13080360867914
1739209610.494222;-31.141103565318943
1739209610.4942253;-45.120503652039325
1739209610.4942286;-26.991370085610736
1739209610.4942317;-35.57807855764607
1739209610.494235;-45.120503652039325
1739209610.4942381;-38.13080360867914
1739209610.4942415;-33.981070128970906
1739209610.4942446;-45.120503652039325
1739209610.494248;-29.438486411369333
1739209610.4942513;-35.57807855764607
1739209610.4942544;-45.120503652039325
1739209610.4942577;-38.13080360867914
1739209610.4942608;-38.13080360867914
1739209610.4942641;-38.13080360867914
1739209610.4942672;-38.13080360867914
1739209610.4942706;-45.120503652039325
1739209610.494274;-45.120503652039325
1739209610.494277;-38.13080360867914
1739209610.4942803;-38.13080360867914
1739209610.4942834;-45.120503652039325
1739209610.4942868;-38.13080360867914
1739209610.4942899;-38.13080360867914
1739209610.4942932;-35.57807855764607
1739209610.4942966;-33.981070128970906
1739209610.4942997;-45.120503652039325
1739209610.494303;-45.120503652039325
1739209610.494306;-35.57807855764607
1739209610.4943094;-38.13080360867914
1739209610.4943125;-38.13080360867914
1739209610.4943159;-33.981070128970906
1739209610.4943192;-45.120503652039325
1739209610.4943223;-45.120503652039325
1739209610.4943256;-35.57807855764607
1739209610.4943287;-38.13080360867914
1739209610.494332;-38.13080360867914
1739209610.4943352;-45.120503652039325
1739209610.4943385;-32.816014438256545
1739209610.4943419;-38.13080360867914
1739209610.494345;-45.120503652039325
1739209610.4943483;-33.981070128970906
1739209610.4943514;-45.120503652039325
1739209610.4943547;-45.120503652039325
1739209610.4943578;-38.13080360867914
1739209610.4943612;-45.120503652039325
1739209610.4943645;-38.13080360867914
1739209610.4943676;-35.57807855764607
1739209610.494371;-45.120503652039325
1739209610.494374;-45.120503652039325
1739209610.4943774;-45.120503652039325
1739209610.4943805;-33.981070128970906
1739209610.4943838;-45.120503652039325
1739209610.4943871;-45.120503652039325
1739209610.4943902;-45.120503652039325
1739209610.4943936;-33.981070128970906
1739209610.4943967;-38.13080360867914
1739209610.4944;-45.120503652039325
1739209610.4944031;-45.120503652039325
1739209610.4944065;-35.57807855764607
1739209610.4944098;-45.120503652039325
1739209610.494413;-45.120503652039325
1739209610.4944162;-38.13080360867914
1739209610.4944193;-38.13080360867914
1739209610.4944227;-45.120503652039325
1739209610.4944258;-45.120503652039325
1739209610.494429;-35.57807855764607
1739209610.4944324;-38.13080360867914
1739209610.4944355;-45.120503652039325
1739209610.494439;-38.13080360867914
1739209610.494442;-38.13080360867914
1739209610.4944453;-33.981070128970906
1739209610.4944484;-45.120503652039325
1739209610.4944518;-45.120503652039325
1739209610.494455;-38.13080360867914
1739209610.4944582;-28.992665084841942
1739209610.4944615;-38.13080360867914
1739209610.4944646;-38.13080360867914
1739209610.494468;-45.120503652039325
1739209610.494471;-45.120503652039325
1739209610.4944744;-38.13080360867914
1739209610.4944777;-45.120503652039325
1739209610.4944808;-45.120503652039325
1739209610.4944842;-31.14110356531892
1739209610.4944873;-38.13080360867914
1739209610.4944906;-38.13080360867914
1739209610.4944937;-35.57807855764607
1739209610.494497;-35.57807855764607
1739209610.4945004;-45.120503652039325
1739209610.4945035;-45.120503652039325
1739209610.4945068;-45.120503652039325
1739209610.49451;-26.991370085610722
1739209610.4945133;-33.981070128970906
1739209610.4945166;-38.13080360867914
1739209610.4945197;-45.120503652039325
1739209610.494523;-33.981070128970906
1739209610.4945261;-38.13080360867914
1739209610.4945295;-38.13080360867914
1739209610.4945326;-35.57807855764607
1739209610.494536;-31.141103565318915
1739209610.4945393;-38.13080360867914
1739209610.4945424;-45.120503652039325
1739209610.4945457;-45.120503652039325
1739209610.4945488;-38.13080360867914
1739209610.4945521;-38.13080360867914
1739209610.4945552;-38.13080360867914
1739209610.4945586;-45.120503652039325
1739209610.494562;-38.13080360867914
1739209610.494565;-38.13080360867914
1739209610.4945683;-45.120503652039325
1739209610.4945714;-38.13080360867914
1739209610.4945748;-35.57807855764607
1739209610.494578;-45.120503652039325
1739209610.4945812;-38.13080360867914
1739209610.4945846;-38.13080360867914
1739209610.4945877;-33.981070128970906
1739209610.494591;-38.13080360867914
1739209610.494594;-38.13080360867914
1739209610.4945974;-38.13080360867914
1739209610.4946005;-38.13080360867914
1739209610.4946039;-38.13080360867914
1739209610.4946072;-38.13080360867914
1739209610.4946103;-38.13080360867914
1739209610.4946136;-33.981070128970906
1739209610.4946167;-31.141103565318915
1739209610.49462;-45.120503652039325
1739209610.4946232;-38.13080360867914
1739209610.4946265;-38.13080360867914
1739209610.4946299;-45.120503652039325
1739209610.494633;-38.13080360867914
1739209610.4946363;-45.120503652039325
1739209610.4946394;-30.49652367304973
1739209610.4946427;-32.81601443825658
1739209610.4946458;-33.981070128970906
1739209610.4946492;-33.981070128970906
1739209610.4946525;-33.981070128970906
1739209610.4946556;-38.13080360867914
1739209610.494659;-38.13080360867914
1739209610.494662;-45.120503652039325
1739209610.4946654;-33.981070128970906
1739209610.4946685;-31.141103565318915
1739209610.4946718;-45.120503652039325
1739209610.4946752;-45.120503652039325
1739209610.4946783;-38.13080360867914
1739209610.4946816;-38.13080360867914
1739209610.4946847;-38.13080360867914
1739209610.494688;-38.13080360867914
1739209610.4946911;-38.13080360867914
1739209610.4946945;-38.13080360867914
1739209610.4946978;-45.120503652039325
1739209610.494701;-38.13080360867914
1739209610.4947042;-35.57807855764607
1739209610.4947073;-45.120503652039325
1739209610.4947107;-38.13080360867914
1739209610.4947138;-38.13080360867914
1739209610.4947171;-33.981070128970906
1739209610.4947205;-45.120503652039325
1739209610.4947236;-38.13080360867914
1739209610.494727;-38.13080360867914
1739209610.49473;-38.13080360867914
1739209610.4947333;-38.13080360867914
1739209610.4947364;-45.120503652039325
1739209610.4947398;-45.120503652039325
1739209610.494743;-35.57807855764607
1739209610.4947462;-33.981070128970906
1739209610.4947495;-45.120503652039325
1739209610.4947526;-45.120503652039325
1739209610.494756;-38.13080360867914
1739209610.494759;-33.981070128970906
1739209610.4947624;-45.120503652039325
1739209610.4947658;-45.120503652039325
1739209610.4947689;-45.120503652039325
1739209610.4947722;-38.13080360867914
1739209610.4947753;-38.13080360867914
1739209610.4947786;-38.13080360867914
1739209610.4947817;-45.120503652039325
1739209610.494785;-38.13080360867914
1739209610.4947884;-38.13080360867914
1739209610.4947915;-45.120503652039325
1739209610.4947948;-35.57807855764607
1739209610.494798;-38.13080360867914
1739209610.4948013;-45.120503652039325
1739209610.4948044;-38.13080360867914
1739209610.4948077;-45.120503652039325
1739209610.494811;-45.120503652039325
1739209610.4948142;-45.120503652039325
1739209610.4948175;-38.13080360867914
1739209610.4948206;-33.981070128970906
1739209610.494824;-38.13080360867914
1739209610.494827;-45.120503652039325
1739209610.4948304;-45.120503652039325
1739209610.4948337;-45.120503652039325
1739209610.4948368;-32.816014438256545
1739209610.4948401;-33.981070128970906
1739209610.4948432;-45.120503652039325
1739209610.4948466;-38.13080360867914
1739209610.4948497;-35.57807855764607
1739209610.494853;-33.981070128970906
1739209610.4948564;-45.120503652039325
1739209610.4948595;-45.120503652039325
1739209610.4948628;-45.120503652039325
1739209610.494866;-45.120503652039325
1739209610.4948692;-45.120503652039325
1739209610.4948723;-35.57807855764607
1739209610.4948757;-45.120503652039325
1739209610.494879;-45.120503652039325
1739209610.494882;-38.13080360867914
1739209610.4948854;-38.13080360867914
1739209610.4948885;-32.816014438256545
1739209610.494892;-45.120503652039325
1739209610.494895;-38.13080360867914
1739209610.4948983;-38.13080360867914
1739209610.4949017;-35.57807855764607
1739209610.4949048;-31.141103565318915
1739209610.494908;-38.13080360867914
1739209610.4949112;-45.120503652039325
1739209610.4949145;-38.13080360867914
1739209610.4949176;-33.981070128970906
1739209610.494921;-45.120503652039325
1739209610.4949243;-45.120503652039325
1739209610.4949274;-45.120503652039325
1739209610.4949307;-45.120503652039325
1739209610.4949338;-38.13080360867914
1739209610.4949372;-38.13080360867914
1739209610.4949403;-45.120503652039325
1739209610.4949436;-45.120503652039325
1739209610.494947;-35.57807855764607
1739209610.49495;-38.13080360867914
1739209610.4949534;-45.120503652039325
1739209610.4949565;-45.120503652039325
1739209610.4949598;-38.13080360867914
1739209610.494963;-45.120503652039325
1739209610.4949663;-38.13080360867914
1739209610.4949696;-38.13080360867914
1739209610.4949727;-38.13080360867914
1739209610.494976;-38.13080360867914
1739209610.4949791;-32.816014438256545
1739209610.4949825;-28.58837851428586
1739209610.4949856;-38.13080360867914
1739209610.494989;-38.13080360867914
1739209610.4949923;-38.13080360867914
1739209610.4949954;-31.141103565318915
1739209610.4949987;-45.120503652039325
1739209610.4950018;-45.120503652039325
1739209610.4950051;-45.120503652039325
1739209610.4950082;-38.13080360867914
1739209610.4950116;-45.120503652039325
1739209610.495015;-33.981070128970906
1739209610.495018;-45.120503652039325
1739209610.4950213;-45.120503652039325
1739209610.4950244;-35.57807855764607
1739209610.4950278;-33.981070128970906
1739209610.4950309;-45.120503652039325
1739209610.4950342;-45.120503652039325
1739209610.4950376;-45.120503652039325
1739209610.4950407;-45.120503652039325
1739209610.495044;-45.120503652039325
1739209610.495047;-45.120503652039325
1739209610.4950504;-45.120503652039325
1739209610.4950535;-38.13080360867914
1739209610.4950569;-35.57807855764607
1739209610.4950602;-31.141103565318915
1739209610.4950633;-35.57807855764607
1739209610.4950666;-38.13080360867914
1739209610.4950697;-38.13080360867914
1739209610.495073;-35.57807855764607
1739209610.4950764;-38.13080360867914
1739209610.4950795;-38.13080360867914
1739209610.4950829;-45.120503652039325
1739209610.495086;-31.14110356531892
1739209610.4950893;-45.120503652039325
1739209610.4950924;-38.13080360867914
1739209610.4950957;-33.981070128970906
1739209610.495099;-33.981070128970906
1739209610.4951022;-38.13080360867914
1739209610.4951055;-38.13080360867914
1739209610.4951086;-35.57807855764607
1739209610.495112;-38.13080360867914
1739209610.495115;-45.120503652039325
1739209610.4951184;-45.120503652039325
1739209610.4951217;-45.120503652039325
1739209610.4951248;-45.120503652039325
1739209610.4951282;-45.120503652039325
1739209610.4951313;-38.13080360867914
1739209610.4951346;-45.120503652039325
1739209610.4951377;-38.13080360867914
1739209610.495141;-35.57807855764607
1739209610.4951444;-35.57807855764607
1739209610.4951475;-38.13080360867914
1739209610.4951508;-33.981070128970906
1739209610.495154;-32.816014438256545
1739209610.4951572;-38.13080360867914
1739209610.4951603;-38.13080360867914
1739209610.4951637;-38.13080360867914
1739209610.495167;-45.120503652039325
1739209610.49517;-45.120503652039325
1739209610.4951735;-45.120503652039325
1739209610.4951766;-45.120503652039325
1739209610.49518;-45.120503652039325
1739209610.495183;-45.120503652039325
1739209610.4951863;-38.13080360867914
1739209610.4951897;-38.13080360867914
1739209610.4951928;-45.120503652039325
1739209610.495196;-45.120503652039325
1739209610.4951992;-45.120503652039325
1739209610.4952025;-45.120503652039325
1739209610.4952056;-38.13080360867914
1739209610.495209;-33.981070128970906
1739209610.4952123;-45.120503652039325
1739209610.4952154;-45.120503652039325
1739209610.4952188;-33.981070128970906
1739209610.4952219;-32.816014438256545
1739209610.4952252;-45.120503652039325
1739209610.4952283;-45.120503652039325
1739209610.4952316;-31.141103565318893
1739209610.495235;-38.13080360867914
1739209610.495238;-45.120503652039325
1739209610.4952414;-38.13080360867914
1739209610.4952445;-45.120503652039325
1739209610.4952478;-38.13080360867914
1739209610.495251;-38.13080360867914
1739209610.4952543;-38.13080360867914
1739209610.4952576;-45.120503652039325
1739209610.4952607;-38.13080360867914
1739209610.495264;-45.120503652039325
1739209610.4952672;-45.120503652039325
1739209610.4952705;-35.57807855764607
1739209610.4952736;-35.57807855764607
1739209610.495277;-38.13080360867914
1739209610.4952803;-38.13080360867914
1739209610.4952834;-32.816014438256545
1739209610.4952867;-38.13080360867914
1739209610.4952898;-38.13080360867914
1739209610.4952931;-38.13080360867914
1739209610.4952962;-45.120503652039325
1739209610.4952996;-45.120503652039325
1739209610.495303;-38.13080360867914
1739209610.495306;-45.120503652039325
1739209610.4953094;-45.120503652039325
1739209610.4953125;-45.120503652039325
1739209610.4953158;-45.120503652039325
1739209610.495319;-38.13080360867914
1739209610.4953222;-32.816014438256545
1739209610.4953256;-33.981070128970906
1739209610.4953287;-45.120503652039325
1739209610.495332;-45.120503652039325
1739209610.495335;-35.57807855764607
1739209610.4953384;-32.816014438256545
1739209610.4953415;-45.120503652039325
1739209610.4953449;-45.120503652039325
1739209610.4953482;-45.120503652039325
1739209610.4953513;-45.120503652039325
1739209610.4953547;-32.816014438256545
1739209610.4953578;-38.13080360867914
1739209610.495361;-45.120503652039325
1739209610.4953642;-38.13080360867914
1739209610.4953675;-38.13080360867914
1739209610.4953709;-38.13080360867914
1739209610.495374;-45.120503652039325
1739209610.4953773;-45.120503652039325
1739209610.4953804;-38.13080360867914
1739209610.4953837;-45.120503652039325
1739209610.4953868;-32.816014438256545
1739209610.4953902;-38.13080360867914
1739209610.4953935;-45.120503652039325
1739209610.4953966;-38.13080360867914
1739209610.4954;-30.49652367304973
1739209610.495403;-32.816014438256545
1739209610.4954064;-45.120503652039325
1739209610.4954095;-45.120503652039325
1739209610.4954128;-45.120503652039325
1739209610.4954162;-38.13080360867914
1739209610.4954193;-45.120503652039325
1739209610.4954226;-38.13080360867914
1739209610.4954257;-38.13080360867914
1739209610.495429;-45.120503652039325
1739209610.4954321;-38.13080360867914
1739209610.4954355;-45.120503652039325
1739209610.4954388;-45.120503652039325
1739209610.495442;-45.120503652039325
1739209610.4954453;-32.816014438256545
1739209610.4954484;-45.120503652039325
1739209610.4954517;-31.141103565318893
1739209610.4954548;-32.816014438256545
1739209610.4954581;-45.120503652039325
1739209610.4954615;-35.57807855764607
1739209610.4954646;-32.816014438256545
1739209610.495468;-38.13080360867914
1739209610.495471;-45.120503652039325
1739209610.4954743;-45.120503652039325
1739209610.4954774;-45.120503652039325
1739209610.4954808;-45.120503652039325
1739209610.495484;-45.120503652039325
1739209610.4954872;-45.120503652039325
1739209610.4954906;-38.13080360867914
1739209610.4954937;-38.13080360867914
1739209610.495497;-45.120503652039325
1739209610.4955;-45.120503652039325
1739209610.4955034;-45.120503652039325
1739209610.4955068;-45.120503652039325
1739209610.4955099;-45.120503652039325
1739209610.4955132;-45.120503652039325
1739209610.4955163;-45.120503652039325
1739209610.4955196;-45.120503652039325
1739209610.4955227;-31.141103565318893
1739209610.495526;-45.120503652039325
1739209610.4955294;-32.816014438256545
1739209610.4955325;-27.8777449560314
1739209610.4955359;-45.120503652039325
1739209610.495539;-45.120503652039325
1739209610.4955423;-32.816014438256545
1739209610.4955454;-38.13080360867914
1739209610.4955487;-45.120503652039325
1739209610.495552;-45.120503652039325
1739209610.4955552;-45.120503652039325
1739209610.4955585;-45.120503652039325
1739209610.4955616;-35.57807855764607
1739209610.495565;-45.120503652039325
1739209610.495568;-38.13080360867914
1739209610.4955714;-35.57807855764607
1739209610.4955747;-45.120503652039325
1739209610.4955778;-45.120503652039325
1739209610.4955812;-45.120503652039325
1739209610.4955842;-45.120503652039325
1739209610.4955876;-45.120503652039325
1739209610.4955907;-45.120503652039325
1739209610.495594;-45.120503652039325
1739209610.4955974;-45.120503652039325
1739209610.4956005;-38.13080360867914
1739209610.4956038;-38.13080360867914
1739209610.495607;-45.120503652039325
1739209610.4956102;-38.13080360867914
1739209610.4956136;-45.120503652039325
1739209610.4956167;-45.120503652039325
1739209610.49562;-38.13080360867914
