CAN Message; 0x1bb:0000d7cb3cb0f02a
1739209695.9738555;-38.13080360867914
1739209695.973859;-45.120503652039325
1739209695.9738624;-45.120503652039325
1739209695.9738657;-45.120503652039325
1739209695.973869;-33.981070128970906
1739209695.9738727;-45.120503652039325
1739209695.973876;-45.120503652039325
1739209695.9738793;-35.57807855764607
1739209695.9738827;-35.57807855764607
1739209695.9738863;-45.120503652039325
1739209695.9738896;-45.120503652039325
1739209695.973893;-38.13080360867914
1739209695.9738963;-38.13080360867914
1739209695.9738996;-35.57807855764607
1739209695.9739032;-38.13080360867914
1739209695.9739065;-38.13080360867914
1739209695.9739099;-38.13080360867914
1739209695.9739132;-38.13080360867914
1739209695.9739168;-38.13080360867914
1739209695.97392;-38.13080360867914
1739209695.9739234;-38.13080360867914
1739209695.9739268;-45.120503652039325
1739209695.9739304;-45.120503652039325
1739209695.9739337;-45.120503652039325
1739209695.973937;-45.120503652039325
1739209695.9739404;-45.120503652039325
1739209695.973944;-45.120503652039325
1739209695.9739473;-45.120503652039325
1739209695.9739506;-45.120503652039325
1739209695.973954;-35.57807855764607
1739209695.9739575;-35.57807855764607
1739209695.9739609;-38.13080360867914
1739209695.9739642;-45.120503652039325
1739209695.9739676;-35.57807855764607
1739209695.9739711;-35.57807855764607
1739209695.9739745;-38.13080360867914
1739209695.9739778;-38.13080360867914
1739209695.9739811;-38.13080360867914
1739209695.9739845;-35.57807855764607
1739209695.973988;-45.120503652039325
1739209695.9739914;-45.120503652039325
1739209695.9739947;-45.120503652039325
1739209695.973998;-45.120503652039325
1739209695.9740016;-38.13080360867914
1739209695.974005;-38.13080360867914
1739209695.9740083;-45.120503652039325
1739209695.9740117;-45.120503652039325
1739209695.9740152;-35.57807855764607
1739209695.9740186;-35.57807855764607
1739209695.974022;-38.13080360867914
1739209695.9740252;-45.120503652039325
1739209695.9740288;-35.57807855764607
1739209695.9740322;-38.13080360867914
1739209695.9740355;-32.816014438256545
1739209695.9740388;-31.141103565318893
1739209695.9740424;-38.13080360867914
1739209695.9740458;-35.57807855764607
1739209695.974049;-38.13080360867914
1739209695.9740524;-35.57807855764607
1739209695.974056;-45.120503652039325
1739209695.9740593;-35.57807855764607
1739209695.9740627;-45.120503652039325
1739209695.974066;-38.13080360867914
1739209695.9740694;-45.120503652039325
1739209695.974073;-35.57807855764607
1739209695.9740763;-45.120503652039325
1739209695.9740796;-45.120503652039325
1739209695.974083;-38.13080360867914
1739209695.9740865;-38.13080360867914
1739209695.9740899;-35.57807855764607
1739209695.9740932;-35.57807855764607
1739209695.9740965;-38.13080360867914
1739209695.9741;-45.120503652039325
1739209695.9741035;-45.120503652039325
1739209695.9741068;-45.120503652039325
1739209695.9741101;-38.13080360867914
1739209695.9741137;-35.57807855764607
1739209695.974117;-38.13080360867914
1739209695.9741204;-32.816014438256545
1739209695.9741237;-38.13080360867914
1739209695.9741273;-45.120503652039325
1739209695.9741306;-38.13080360867914
1739209695.974134;-35.57807855764607
1739209695.9741373;-38.13080360867914
1739209695.974141;-38.13080360867914
1739209695.9741442;-38.13080360867914
1739209695.9741476;-38.13080360867914
1739209695.974151;-45.120503652039325
1739209695.9741542;-45.120503652039325
1739209695.9741578;-33.981070128970906
1739209695.9741611;-45.120503652039325
1739209695.9741645;-45.120503652039325
1739209695.9741678;-45.120503652039325
1739209695.9741714;-38.13080360867914
1739209695.9741747;-28.58837851428586
1739209695.974178;-45.120503652039325
1739209695.9741814;-45.120503652039325
1739209695.974185;-35.57807855764607
1739209695.9741883;-35.57807855764607
1739209695.9741917;-45.120503652039325
1739209695.974195;-45.120503652039325
1739209695.9741986;-45.120503652039325
1739209695.974202;-45.120503652039325
1739209695.9742053;-38.13080360867914
1739209695.9742086;-45.120503652039325
1739209695.9742122;-38.13080360867914
1739209695.9742155;-33.981070128970906
1739209695.9742188;-45.120503652039325
1739209695.9742222;-45.120503652039325
1739209695.9742258;-38.13080360867914
1739209695.974229;-38.13080360867914
1739209695.9742324;-45.120503652039325
1739209695.9742358;-33.981070128970906
1739209695.974239;-38.13080360867914
1739209695.9742427;-45.120503652039325
1739209695.974246;-38.13080360867914
1739209695.9742494;-33.981070128970906
1739209695.9742527;-38.13080360867914
1739209695.9742563;-38.13080360867914
1739209695.9742596;-45.120503652039325
1739209695.974263;-38.13080360867914
1739209695.9742663;-38.13080360867914
1739209695.9742699;-35.57807855764607
1739209695.9742732;-33.981070128970906
1739209695.9742765;-45.120503652039325
1739209695.9742799;-45.120503652039325
1739209695.9742835;-45.120503652039325
1739209695.9742868;-45.120503652039325
1739209695.9742901;-38.13080360867914
1739209695.9742935;-45.120503652039325
1739209695.974297;-45.120503652039325
1739209695.9743004;-35.57807855764607
1739209695.9743037;-35.57807855764607
1739209695.974307;-45.120503652039325
1739209695.9743106;-45.120503652039325
1739209695.974314;-45.120503652039325
1739209695.9743173;-38.13080360867914
1739209695.9743207;-45.120503652039325
1739209695.974324;-38.13080360867914
1739209695.9743276;-38.13080360867914
1739209695.974331;-45.120503652039325
1739209695.9743342;-33.981070128970906
1739209695.9743376;-45.120503652039325
1739209695.9743412;-45.120503652039325
1739209695.9743445;-45.120503652039325
1739209695.9743478;-38.13080360867914
1739209695.9743512;-35.57807855764607
1739209695.9743547;-45.120503652039325
1739209695.974358;-45.120503652039325
1739209695.9743614;-38.13080360867914
1739209695.9743648;-45.120503652039325
1739209695.9743683;-38.13080360867914
1739209695.9743717;-38.13080360867914
1739209695.974375;-38.13080360867914
1739209695.9743783;-38.13080360867914
1739209695.974382;-45.120503652039325
1739209695.9743853;-33.981070128970906
1739209695.9743886;-38.13080360867914
1739209695.974392;-45.120503652039325
1739209695.9743955;-33.981070128970906
1739209695.9743989;-38.13080360867914
1739209695.9744022;-45.120503652039325
1739209695.9744055;-38.13080360867914
1739209695.974409;-32.816014438256545
1739209695.9744124;-38.13080360867914
1739209695.9744158;-45.120503652039325
1739209695.974419;-45.120503652039325
1739209695.9744225;-45.120503652039325
1739209695.974426;-38.13080360867914
1739209695.9744294;-45.120503652039325
1739209695.9744327;-45.120503652039325
1739209695.974436;-45.120503652039325
1739209695.9744396;-33.981070128970906
1739209695.974443;-35.57807855764607
1739209695.9744463;-38.13080360867914
1739209695.9744496;-35.57807855764607
1739209695.9744532;-38.13080360867914
1739209695.9744565;-45.120503652039325
1739209695.97446;-45.120503652039325
1739209695.9744632;-38.13080360867914
1739209695.9744668;-45.120503652039325
1739209695.9744701;-45.120503652039325
1739209695.9744735;-45.120503652039325
1739209695.9744768;-38.13080360867914
1739209695.9744804;-45.120503652039325
1739209695.9744837;-45.120503652039325
1739209695.974487;-38.13080360867914
1739209695.9744904;-45.120503652039325
1739209695.974494;-45.120503652039325
1739209695.9744973;-35.57807855764607
1739209695.9745007;-35.57807855764607
1739209695.974504;-38.13080360867914
1739209695.9745073;-38.13080360867914
1739209695.974511;-35.57807855764607
1739209695.9745142;-38.13080360867914
1739209695.9745176;-45.120503652039325
1739209695.974521;-45.120503652039325
1739209695.9745245;-45.120503652039325
1739209695.9745278;-45.120503652039325
1739209695.9745312;-26.991370085610722
1739209695.9745345;-35.57807855764607
1739209695.974538;-45.120503652039325
1739209695.9745414;-45.120503652039325
1739209695.9745448;-38.13080360867914
1739209695.974548;-35.57807855764607
1739209695.9745517;-45.120503652039325
1739209695.974555;-38.13080360867914
1739209695.9745584;-45.120503652039325
1739209695.9745617;-45.120503652039325
1739209695.9745653;-33.981070128970906
1739209695.9745686;-38.13080360867914
1739209695.974572;-45.120503652039325
1739209695.9745753;-38.13080360867914
1739209695.9745789;-45.120503652039325
1739209695.9745822;-45.120503652039325
1739209695.9745855;-30.49652367304973
1739209695.9745889;-35.57807855764607
1739209695.9745922;-45.120503652039325
1739209695.9745958;-38.13080360867914
1739209695.9745991;-38.13080360867914
1739209695.9746025;-38.13080360867914
1739209695.9746058;-38.13080360867914
1739209695.9746094;-45.120503652039325
1739209695.9746127;-35.57807855764607
1739209695.974616;-35.57807855764607
1739209695.9746194;-45.120503652039325
1739209695.974623;-45.120503652039325
1739209695.9746263;-32.816014438256545
1739209695.9746296;-32.816014438256545
1739209695.974633;-38.13080360867914
1739209695.9746366;-38.13080360867914
1739209695.97464;-45.120503652039325
1739209695.9746432;-45.120503652039325
1739209695.9746466;-35.57807855764607
1739209695.9746501;-35.57807855764607
1739209695.9746535;-45.120503652039325
1739209695.9746568;-45.120503652039325
1739209695.9746602;-33.981070128970906
1739209695.9746637;-38.13080360867914
1739209695.974667;-32.816014438256545
1739209695.9746704;-31.141103565318893
1739209695.9746737;-38.13080360867914
1739209695.974677;-32.816014438256545
1739209695.9746807;-45.120503652039325
1739209695.974684;-45.120503652039325
1739209695.9746873;-45.120503652039325
1739209695.9746907;-45.120503652039325
1739209695.9746943;-35.57807855764607
1739209695.9746976;-35.57807855764607
1739209695.974701;-45.120503652039325
1739209695.9747043;-45.120503652039325
1739209695.9747078;-35.57807855764607
1739209695.9747112;-35.57807855764607
1739209695.9747145;-45.120503652039325
1739209695.9747179;-45.120503652039325
1739209695.9747214;-45.120503652039325
1739209695.9747248;-45.120503652039325
1739209695.974728;-38.13080360867914
1739209695.9747314;-45.120503652039325
1739209695.974735;-38.13080360867914
1739209695.9747384;-33.981070128970906
1739209695.9747417;-38.13080360867914
1739209695.974745;-45.120503652039325
1739209695.9747486;-35.57807855764607
1739209695.974752;-35.57807855764607
1739209695.9747553;-45.120503652039325
1739209695.9747586;-45.120503652039325
1739209695.974762;-38.13080360867914
1739209695.9747655;-32.81601443825658
1739209695.9747689;-45.120503652039325
1739209695.9747722;-45.120503652039325
1739209695.9747756;-45.120503652039325
1739209695.9747791;-45.120503652039325
1739209695.9747825;-38.13080360867914
1739209695.9747858;-45.120503652039325
1739209695.9747891;-45.120503652039325
1739209695.9747927;-38.13080360867914
1739209695.974796;-38.13080360867914
1739209695.9747994;-38.13080360867914
1739209695.9748027;-38.13080360867914
1739209695.9748063;-33.981070128970906
1739209695.9748096;-38.13080360867914
1739209695.974813;-45.120503652039325
1739209695.9748163;-45.120503652039325
1739209695.97482;-45.120503652039325
1739209695.9748232;-33.981070128970906
1739209695.9748266;-45.120503652039325
1739209695.97483;-38.13080360867914
1739209695.9748335;-38.13080360867914
1739209695.9748368;-38.13080360867914
1739209695.9748402;-45.120503652039325
1739209695.9748435;-45.120503652039325
1739209695.9748468;-38.13080360867914
1739209695.9748504;-45.120503652039325
1739209695.9748538;-45.120503652039325
1739209695.974857;-45.120503652039325
1739209695.9748604;-38.13080360867914
1739209695.974864;-38.13080360867914
1739209695.9748673;-38.13080360867914
1739209695.9748707;-35.57807855764607
1739209695.974874;-35.57807855764607
1739209695.9748776;-38.13080360867914
1739209695.974881;-38.13080360867914
1739209695.9748843;-35.57807855764607
1739209695.9748876;-38.13080360867914
1739209695.9748912;-38.13080360867914
1739209695.9748945;-38.13080360867914
1739209695.9748979;-45.120503652039325
1739209695.9749012;-45.120503652039325
1739209695.9749048;-33.981070128970906
1739209695.974908;-45.120503652039325
1739209695.9749115;-45.120503652039325
1739209695.9749148;-33.981070128970906
1739209695.9749184;-33.981070128970906
1739209695.9749217;-45.120503652039325
1739209695.974925;-38.13080360867914
1739209695.9749284;-45.120503652039325
1739209695.9749317;-45.120503652039325
1739209695.9749353;-45.120503652039325
1739209695.9749386;-38.13080360867914
1739209695.974942;-31.141103565318915
1739209695.9749453;-33.981070128970906
1739209695.974949;-45.120503652039325
1739209695.9749522;-35.57807855764607
1739209695.9749556;-38.13080360867914
1739209695.974959;-38.13080360867914
1739209695.9749625;-45.120503652039325
1739209695.9749658;-33.981070128970906
1739209695.9749691;-33.981070128970906
1739209695.9749725;-33.981070128970906
1739209695.974976;-38.13080360867914
1739209695.9749794;-38.13080360867914
1739209695.9749827;-35.57807855764607
1739209695.974986;-45.120503652039325
1739209695.9749897;-38.13080360867914
1739209695.974993;-38.13080360867914
1739209695.9749963;-38.13080360867914
1739209695.9749997;-38.13080360867914
1739209695.9750032;-45.120503652039325
1739209695.9750066;-45.120503652039325
1739209695.97501;-38.13080360867914
1739209695.9750133;-32.816014438256545
1739209695.9750168;-38.13080360867914
1739209695.9750202;-38.13080360867914
1739209695.9750235;-38.13080360867914
1739209695.9750268;-31.14110356531892
1739209695.9750302;-38.13080360867914
1739209695.9750338;-38.13080360867914
1739209695.975037;-45.120503652039325
1739209695.9750404;-38.13080360867914
1739209695.9750438;-45.120503652039325
1739209695.9750473;-38.13080360867914
1739209695.9750507;-35.57807855764607
1739209695.975054;-33.981070128970906
1739209695.9750574;-45.120503652039325
1739209695.975061;-38.13080360867914
1739209695.9750643;-38.13080360867914
1739209695.9750676;-38.13080360867914
1739209695.975071;-38.13080360867914
1739209695.9750745;-45.120503652039325
1739209695.9750779;-45.120503652039325
1739209695.9750812;-45.120503652039325
1739209695.9750845;-45.120503652039325
1739209695.9750881;-38.13080360867914
1739209695.9750915;-35.57807855764607
1739209695.9750948;-38.13080360867914
1739209695.9750981;-45.120503652039325
1739209695.9751017;-33.981070128970906
1739209695.975105;-45.120503652039325
1739209695.9751084;-38.13080360867914
1739209695.9751117;-33.981070128970906
1739209695.975115;-38.13080360867914
1739209695.9751186;-45.120503652039325
1739209695.975122;-35.57807855764607
1739209695.9751253;-32.816014438256545
1739209695.9751287;-45.120503652039325
1739209695.9751322;-38.13080360867914
1739209695.9751356;-38.13080360867914
1739209695.975139;-45.120503652039325
1739209695.9751422;-45.120503652039325
1739209695.9751458;-45.120503652039325
1739209695.9751492;-45.120503652039325
1739209695.9751525;-45.120503652039325
1739209695.9751558;-45.120503652039325
1739209695.9751594;-38.13080360867914
1739209695.9751627;-45.120503652039325
1739209695.975166;-38.13080360867914
1739209695.9751694;-35.57807855764607
1739209695.975173;-38.13080360867914
1739209695.9751763;-38.13080360867914
1739209695.9751797;-45.120503652039325
1739209695.975183;-45.120503652039325
1739209695.9751866;-45.120503652039325
1739209695.97519;-38.13080360867914
1739209695.9751933;-32.816014438256545
1739209695.9751966;-45.120503652039325
1739209695.9752;-45.120503652039325
1739209695.9752035;-38.13080360867914
1739209695.9752069;-38.13080360867914
1739209695.9752102;-38.13080360867914
1739209695.9752135;-33.981070128970906
1739209695.975217;-45.120503652039325
1739209695.9752204;-45.120503652039325
1739209695.9752238;-45.120503652039325
1739209695.975227;-38.13080360867914
1739209695.9752307;-45.120503652039325
1739209695.975234;-45.120503652039325
1739209695.9752374;-38.13080360867914
1739209695.9752407;-38.13080360867914
1739209695.9752443;-45.120503652039325
1739209695.9752476;-38.13080360867914
1739209695.975251;-45.120503652039325
1739209695.9752543;-45.120503652039325
1739209695.9752579;-32.816014438256545
1739209695.9752612;-38.13080360867914
1739209695.9752645;-38.13080360867914
1739209695.975268;-35.57807855764607
1739209695.9752715;-35.57807855764607
1739209695.9752748;-38.13080360867914
1739209695.9752781;-38.13080360867914
1739209695.9752815;-32.816014438256545
1739209695.9752848;-45.120503652039325
1739209695.9752884;-45.120503652039325
1739209695.9752917;-45.120503652039325
1739209695.975295;-45.120503652039325
1739209695.9752984;-45.120503652039325
1739209695.975302;-45.120503652039325
1739209695.9753053;-35.57807855764607
1739209695.9753087;-33.981070128970906
1739209695.975312;-35.57807855764607
1739209695.9753156;-45.120503652039325
1739209695.975319;-35.57807855764607
1739209695.9753222;-35.57807855764607
1739209695.9753256;-38.13080360867914
1739209695.9753292;-30.49652367304973
1739209695.9753325;-38.13080360867914
1739209695.9753358;-38.13080360867914
1739209695.9753392;-45.120503652039325
1739209695.9753428;-38.13080360867914
1739209695.975346;-38.13080360867914
1739209695.9753494;-38.13080360867914
1739209695.9753528;-45.120503652039325
1739209695.9753563;-33.981070128970956
1739209695.9753597;-45.120503652039325
1739209695.975363;-38.13080360867914
1739209695.9753664;-45.120503652039325
1739209695.9753697;-45.120503652039325
1739209695.9753733;-33.981070128970906
1739209695.9753766;-38.13080360867914
1739209695.97538;-45.120503652039325
1739209695.9753833;-38.13080360867914
1739209695.9753869;-35.57807855764607
1739209695.9753902;-38.13080360867914
1739209695.9753935;-38.13080360867914
1739209695.9753969;-45.120503652039325
1739209695.9754004;-45.120503652039325
1739209695.9754038;-38.13080360867914
1739209695.9754071;-45.120503652039325
1739209695.9754105;-31.141103565318915
1739209695.975414;-45.120503652039325
1739209695.9754174;-45.120503652039325
1739209695.9754207;-45.120503652039325
1739209695.975424;-38.13080360867914
1739209695.9754276;-45.120503652039325
1739209695.975431;-45.120503652039325
1739209695.9754343;-38.13080360867914
1739209695.9754376;-33.981070128970906
1739209695.9754412;-45.120503652039325
1739209695.9754446;-45.120503652039325
1739209695.975448;-33.981070128970906
1739209695.9754512;-38.13080360867914
1739209695.9754546;-38.13080360867914
1739209695.9754581;-45.120503652039325
1739209695.9754615;-38.13080360867914
1739209695.9754648;-25.826314394896357
1739209695.9754682;-38.13080360867914
1739209695.9754717;-45.120503652039325
1739209695.975475;-35.57807855764607
1739209695.9754784;-35.57807855764607
1739209695.9754817;-45.120503652039325
1739209695.9754853;-38.13080360867914
1739209695.9754887;-45.120503652039325
1739209695.975492;-38.13080360867914
1739209695.9754953;-45.120503652039325
1739209695.975499;-38.13080360867914
1739209695.9755023;-45.120503652039325
1739209695.9755056;-45.120503652039325
1739209695.975509;-35.57807855764607
1739209695.9755125;-38.13080360867914
1739209695.9755158;-38.13080360867914
1739209695.9755192;-38.13080360867914
1739209695.9755225;-45.120503652039325
1739209695.975526;-38.13080360867914
1739209695.9755294;-38.13080360867914
1739209695.9755328;-38.13080360867914
1739209695.975536;-38.13080360867914
1739209695.9755397;-38.13080360867914
1739209695.975543;-45.120503652039325
1739209695.9755464;-45.120503652039325
1739209695.9755497;-35.57807855764607
1739209695.975553;-32.816014438256545
1739209695.9755566;-45.120503652039325
1739209695.97556;-45.120503652039325
1739209695.9755633;-33.981070128970906
1739209695.9755666;-38.13080360867914
1739209695.9755702;-38.13080360867914
1739209695.9755735;-45.120503652039325
1739209695.9755769;-45.120503652039325
1739209695.9755802;-45.120503652039325
1739209695.9755838;-38.13080360867914
1739209695.9755871;-45.120503652039325
1739209695.9755905;-45.120503652039325
1739209695.9755938;-33.981070128970906
1739209695.9755974;-45.120503652039325
1739209695.9756007;-38.13080360867914
1739209695.975604;-35.57807855764607
1739209695.9756074;-35.57807855764607
1739209695.975611;-45.120503652039325
1739209695.9756143;-45.120503652039325
1739209695.9756176;-33.981070128970906
1739209695.975621;-38.13080360867914
1739209695.9756246;-38.13080360867914
1739209695.975628;-38.13080360867914
1739209695.9756312;-38.13080360867914
1739209695.9756346;-38.13080360867914
1739209695.975638;-45.120503652039325
1739209695.9756415;-45.120503652039325
1739209695.9756448;-38.13080360867914
1739209695.9756482;-38.13080360867914
1739209695.9756515;-45.120503652039325
1739209695.975655;-38.13080360867914
1739209695.9756584;-38.13080360867914
1739209695.9756618;-45.120503652039325
1739209695.975665;-38.13080360867914
1739209695.9756687;-38.13080360867914
1739209695.975672;-45.120503652039325
1739209695.9756753;-38.13080360867914
1739209695.9756787;-38.13080360867914
1739209695.9756823;-45.120503652039325
1739209695.9756856;-32.816014438256545
1739209695.975689;-38.13080360867914
1739209695.9756923;-38.13080360867914
1739209695.9756958;-45.120503652039325
1739209695.9756992;-45.120503652039325
1739209695.9757025;-38.13080360867914
1739209695.9757059;-45.120503652039325
1739209695.9757094;-45.120503652039325
1739209695.9757128;-45.120503652039325
1739209695.975716;-38.13080360867914
1739209695.9757195;-45.120503652039325
1739209695.9757228;-45.120503652039325
1739209695.9757264;-45.120503652039325
1739209695.9757297;-38.13080360867914
1739209695.975733;-38.13080360867914
1739209695.9757364;-45.120503652039325
1739209695.97574;-45.120503652039325
1739209695.9757433;-38.13080360867914
1739209695.9757466;-38.13080360867914
1739209695.97575;-38.13080360867914
1739209695.9757535;-33.981070128970906
1739209695.975757;-38.13080360867914
1739209695.9757602;-38.13080360867914
1739209695.9757636;-38.13080360867914
1739209695.9757671;-28.58837851428586
1739209695.9757705;-33.981070128970906
1739209695.9757738;-45.120503652039325
1739209695.9757771;-45.120503652039325
1739209695.9757807;-35.57807855764607
1739209695.975784;-38.13080360867914
1739209695.9757874;-45.120503652039325
1739209695.9757907;-38.13080360867914
1739209695.9757943;-45.120503652039325
1739209695.9757977;-38.13080360867914
1739209695.975801;-35.57807855764607
1739209695.9758043;-45.120503652039325
1739209695.9758077;-45.120503652039325
1739209695.9758112;-38.13080360867914
1739209695.9758146;-35.57807855764607
1739209695.975818;-45.120503652039325
1739209695.9758213;-29.438486411369333
1739209695.9758248;-29.438486411369333
1739209695.9758282;-38.13080360867914
1739209695.9758315;-38.13080360867914
1739209695.9758348;-35.57807855764607
1739209695.9758384;-38.13080360867914
1739209695.9758418;-45.120503652039325
1739209695.975845;-38.13080360867914
1739209695.9758484;-45.120503652039325
1739209695.975852;-45.120503652039325
1739209695.9758554;-33.981070128970906
1739209695.9758587;-38.13080360867914
1739209695.975862;-45.120503652039325
1739209695.9758656;-45.120503652039325
1739209695.975869;-45.120503652039325
1739209695.9758723;-45.120503652039325
1739209695.9758756;-45.120503652039325
1739209695.9758792;-45.120503652039325
1739209695.9758825;-45.120503652039325
1739209695.9758859;-45.120503652039325
1739209695.9758892;-45.120503652039325
1739209695.9758925;-45.120503652039325
1739209695.9758961;-45.120503652039325
1739209695.9758995;-45.120503652039325
1739209695.9759028;-29.438486411369333
1739209695.9759061;-29.438486411369333
1739209695.9759097;-45.120503652039325
1739209695.975913;-45.120503652039325
1739209695.9759164;-30.49652367304973
1739209695.9759197;-35.57807855764607
1739209695.9759233;-45.120503652039325
1739209695.9759266;-45.120503652039325
1739209695.97593;-45.120503652039325
1739209695.9759333;-45.120503652039325
1739209695.975937;-45.120503652039325
1739209695.9759402;-45.120503652039325
1739209695.9759436;-45.120503652039325
1739209695.975947;-33.981070128970906
1739209695.9759505;-45.120503652039325
1739209695.9759538;-45.120503652039325
1739209695.9759572;-32.816014438256545
1739209695.9759605;-31.141103565318893
1739209695.975964;-45.120503652039325
1739209695.9759674;-38.13080360867914
1739209695.9759707;-38.13080360867914
1739209695.975974;-38.13080360867914
1739209695.9759774;-38.13080360867914
1739209695.975981;-45.120503652039325
1739209695.9759843;-38.13080360867914
1739209695.9759877;-38.13080360867914
1739209695.975991;-35.57807855764607
1739209695.9759946;-38.13080360867914
1739209695.975998;-45.120503652039325
1739209695.9760013;-38.13080360867914
1739209695.9760046;-45.120503652039325
1739209695.9760082;-45.120503652039325
1739209695.9760115;-45.120503652039325
1739209695.9760149;-45.120503652039325
1739209695.9760182;-45.120503652039325
1739209695.9760218;-45.120503652039325
1739209695.976025;-38.13080360867914
1739209695.9760284;-38.13080360867914
1739209695.9760318;-38.13080360867914
1739209695.9760354;-45.120503652039325
1739209695.9760387;-38.13080360867914
1739209695.976042;-35.57807855764607
1739209695.9760454;-45.120503652039325
1739209695.976049;-45.120503652039325
1739209695.9760523;-45.120503652039325
1739209695.9760556;-38.13080360867914
1739209695.976059;-45.120503652039325
1739209695.9760623;-45.120503652039325
1739209695.9760659;-38.13080360867914
1739209695.9760692;-35.57807855764607
1739209695.9760725;-38.13080360867914
1739209695.976076;-38.13080360867914
1739209695.9760795;-38.13080360867914
1739209695.9760828;-35.57807855764607
1739209695.9760861;-38.13080360867914
1739209695.9760895;-45.120503652039325
1739209695.976093;-38.13080360867914
1739209695.9760964;-45.120503652039325
1739209695.9760997;-45.120503652039325
1739209695.976103;-35.57807855764607
1739209695.9761066;-45.120503652039325
1739209695.97611;-45.120503652039325
1739209695.9761133;-38.13080360867914
1739209695.9761167;-45.120503652039325
1739209695.9761202;-32.816014438256545
1739209695.9761236;-33.981070128970906
1739209695.976127;-33.981070128970906
1739209695.9761302;-32.816014438256545
1739209695.9761338;-45.120503652039325
1739209695.9761372;-35.57807855764607
1739209695.9761405;-38.13080360867914
1739209695.9761438;-38.13080360867914
1739209695.9761474;-45.120503652039325
1739209695.9761508;-38.13080360867914
1739209695.976154;-38.13080360867914
1739209695.9761574;-38.13080360867914
1739209695.9761608;-38.13080360867914
1739209695.9761643;-45.120503652039325
1739209695.9761677;-33.981070128970906
1739209695.976171;-38.13080360867914
1739209695.9761744;-45.120503652039325
1739209695.976178;-45.120503652039325
1739209695.9761813;-45.120503652039325
1739209695.9761846;-38.13080360867914
1739209695.976188;-45.120503652039325
1739209695.9761915;-45.120503652039325
1739209695.9761949;-38.13080360867914
1739209695.9761982;-38.13080360867914
1739209695.9762015;-45.120503652039325
1739209695.976205;-38.13080360867914
1739209695.9762084;-33.981070128970906
1739209695.9762118;-38.13080360867914
1739209695.9762151;-38.13080360867914
1739209695.9762187;-38.13080360867914
1739209695.976222;-38.13080360867914
1739209695.9762254;-45.120503652039325
1739209695.9762287;-33.981070128970906
1739209695.9762323;-33.981070128970906
1739209695.9762356;-29.438486411369347
1739209695.976239;-38.13080360867914
1739209695.9762423;-38.13080360867914
1739209695.9762456;-45.120503652039325
1739209695.9762492;-45.120503652039325
1739209695.9762526;-45.120503652039325
1739209695.976256;-38.13080360867914
1739209695.9762592;-33.981070128970906
1739209695.9762628;-31.141103565318915
1739209695.9762661;-45.120503652039325
1739209695.9762695;-45.120503652039325
1739209695.9762728;-35.57807855764607
1739209695.9762764;-38.13080360867914
1739209695.9762797;-45.120503652039325
1739209695.976283;-38.13080360867914
1739209695.9762864;-35.57807855764607
1739209695.97629;-45.120503652039325
1739209695.9762933;-45.120503652039325
1739209695.9762967;-35.57807855764607
1739209695.9763;-38.13080360867914
1739209695.9763036;-38.13080360867914
1739209695.976307;-45.120503652039325
1739209695.9763103;-45.120503652039325
1739209695.9763136;-45.120503652039325
1739209695.9763172;-35.57807855764607
1739209695.9763205;-45.120503652039325
1739209695.9763238;-38.13080360867914
1739209695.9763272;-38.13080360867914
1739209695.9763305;-38.13080360867914
1739209695.976334;-38.13080360867914
1739209695.9763374;-45.120503652039325
1739209695.9763408;-45.120503652039325
1739209695.976344;-26.991370085610722
1739209695.9763477;-35.57807855764607
1739209695.976351;-45.120503652039325
1739209695.9763544;-38.13080360867914
1739209695.9763577;-38.13080360867914
1739209695.9763613;-45.120503652039325
1739209695.9763646;-33.981070128970906
1739209695.976368;-45.120503652039325
1739209695.9763713;-35.57807855764607
1739209695.9763749;-45.120503652039325
1739209695.9763782;-38.13080360867914
1739209695.9763815;-45.120503652039325
1739209695.9763849;-35.57807855764607
1739209695.9763885;-35.57807855764607
1739209695.9763918;-45.120503652039325
1739209695.9763951;-33.981070128970906
1739209695.9763985;-35.57807855764607
1739209695.976402;-45.120503652039325
1739209695.9764054;-38.13080360867914
1739209695.9764087;-35.57807855764607
1739209695.9764147;-45.120503652039325
1739209695.9764204;-45.120503652039325
1739209695.9764264;-33.981070128970906
1739209695.9764323;-38.13080360867914
1739209695.976438;-38.13080360867914
1739209695.976444;-45.120503652039325
1739209695.97645;-35.57807855764607
1739209695.9764557;-38.13080360867914
1739209695.9764616;-45.120503652039325
1739209695.9764676;-38.13080360867914
1739209695.9764733;-38.13080360867914
1739209695.9764793;-38.13080360867914
1739209695.9764853;-38.13080360867914
1739209695.976491;-45.120503652039325
1739209695.976497;-45.120503652039325
1739209695.976503;-38.13080360867914
1739209695.9765086;-33.981070128970906
1739209695.9765146;-32.816014438256545
1739209695.9765203;-38.13080360867914
1739209695.9765263;-45.120503652039325
1739209695.9765322;-35.57807855764607
1739209695.976538;-38.13080360867914
1739209695.976544;-45.120503652039325
1739209695.9765499;-45.120503652039325
1739209695.9765556;-45.120503652039325
1739209695.9765615;-38.13080360867914
1739209695.9765675;-45.120503652039325
1739209695.9765732;-38.13080360867914
1739209695.9765792;-45.120503652039325
1739209695.9765851;-45.120503652039325
1739209695.9765909;-45.120503652039325
1739209695.9765968;-45.120503652039325
1739209695.9766028;-35.57807855764607
