CAN Message; 0x1b8:03002e4a12e177bb
1739209645.8520715;-45.120503652039325
1739209645.852072;-45.120503652039325
1739209645.8520722;-38.13080360867914
1739209645.8520727;-38.13080360867914
1739209645.852073;-45.120503652039325
1739209645.8520734;-38.13080360867914
1739209645.852074;-38.13080360867914
1739209645.8520741;-38.13080360867914
1739209645.8520746;-38.13080360867914
1739209645.852075;-45.120503652039325
1739209645.8520753;-45.120503652039325
1739209645.8520758;-38.13080360867914
1739209645.852076;-45.120503652039325
1739209645.8520765;-45.120503652039325
1739209645.852077;-38.13080360867914
1739209645.8520772;-35.57807855764607
1739209645.8520777;-45.120503652039325
1739209645.8520782;-45.120503652039325
1739209645.8520784;-45.120503652039325
1739209645.852079;-45.120503652039325
1739209645.8520792;-45.120503652039325
1739209645.8520796;-35.57807855764607
1739209645.85208;-35.57807855764607
1739209645.8520803;-45.120503652039325
1739209645.8520808;-45.120503652039325
1739209645.8520813;-38.13080360867914
1739209645.8520815;-45.120503652039325
1739209645.852082;-33.981070128970906
1739209645.8520823;-45.120503652039325
1739209645.8520827;-45.120503652039325
1739209645.8520832;-33.981070128970906
1739209645.8520834;-38.13080360867914
1739209645.852084;-45.120503652039325
1739209645.8520844;-38.13080360867914
1739209645.8520846;-38.13080360867914
1739209645.852085;-45.120503652039325
1739209645.8520854;-45.120503652039325
1739209645.8520858;-45.120503652039325
1739209645.8520863;-45.120503652039325
1739209645.8520865;-45.120503652039325
1739209645.852087;-38.13080360867914
1739209645.8520875;-38.13080360867914
1739209645.8520877;-38.13080360867914
1739209645.8520882;-31.141103565318915
1739209645.8520885;-31.141103565318915
1739209645.852089;-38.13080360867914
1739209645.8520894;-45.120503652039325
1739209645.8520896;-33.981070128970906
1739209645.8520901;-38.13080360867914
1739209645.8520906;-38.13080360867914
1739209645.8520908;-45.120503652039325
1739209645.8520913;-45.120503652039325
1739209645.8520916;-38.13080360867914
1739209645.852092;-45.120503652039325
1739209645.8520925;-45.120503652039325
1739209645.8520927;-38.13080360867914
1739209645.8520932;-33.981070128970906
1739209645.8520937;-45.120503652039325
1739209645.852094;-45.120503652039325
1739209645.8520944;-38.13080360867914
1739209645.8520947;-38.13080360867914
1739209645.8520951;-45.120503652039325
1739209645.8520956;-45.120503652039325
1739209645.8520958;-30.49652367304973
1739209645.8520963;-38.13080360867914
1739209645.8520968;-38.13080360867914
1739209645.852097;-45.120503652039325
1739209645.8520975;-31.141103565318915
1739209645.8520977;-35.57807855764607
1739209645.8520982;-45.120503652039325
1739209645.8520987;-45.120503652039325
1739209645.852099;-45.120503652039325
1739209645.8520994;-45.120503652039325
1739209645.8521;-45.120503652039325
1739209645.8521001;-45.120503652039325
1739209645.8521006;-45.120503652039325
1739209645.8521008;-38.13080360867914
1739209645.8521013;-38.13080360867914
1739209645.8521018;-45.120503652039325
1739209645.852102;-33.981070128970906
1739209645.8521025;-33.981070128970906
1739209645.852103;-38.13080360867914
1739209645.8521032;-45.120503652039325
1739209645.8521037;-27.8777449560314
1739209645.852104;-29.438486411369333
1739209645.8521044;-45.120503652039325
1739209645.852105;-38.13080360867914
1739209645.8521051;-45.120503652039325
1739209645.8521056;-45.120503652039325
1739209645.852106;-45.120503652039325
1739209645.8521063;-45.120503652039325
1739209645.8521068;-45.120503652039325
1739209645.852107;-45.120503652039325
1739209645.8521075;-35.57807855764607
1739209645.852108;-38.13080360867914
1739209645.8521082;-31.141103565318915
1739209645.8521087;-38.13080360867914
1739209645.8521092;-45.120503652039325
1739209645.8521094;-45.120503652039325
1739209645.85211;-29.438486411369333
1739209645.8521104;-29.438486411369333
1739209645.8521106;-45.120503652039325
1739209645.852111;-45.120503652039325
1739209645.8521113;-35.57807855764607
1739209645.8521118;-35.57807855764607
1739209645.8521123;-45.120503652039325
1739209645.8521125;-45.120503652039325
1739209645.852113;-45.120503652039325
1739209645.8521135;-38.13080360867914
1739209645.8521137;-38.13080360867914
1739209645.8521142;-38.13080360867914
1739209645.8521144;-45.120503652039325
1739209645.852115;-45.120503652039325
1739209645.8521154;-35.57807855764607
1739209645.8521156;-45.120503652039325
1739209645.852116;-32.816014438256545
1739209645.8521166;-29.438486411369333
1739209645.8521168;-45.120503652039325
1739209645.8521173;-45.120503652039325
1739209645.8521175;-35.57807855764607
1739209645.852118;-32.816014438256545
1739209645.8521185;-45.120503652039325
1739209645.8521187;-45.120503652039325
1739209645.8521192;-33.981070128970906
1739209645.8521197;-38.13080360867914
1739209645.85212;-45.120503652039325
1739209645.8521204;-45.120503652039325
1739209645.8521206;-45.120503652039325
1739209645.852121;-45.120503652039325
1739209645.8521216;-38.13080360867914
1739209645.8521218;-45.120503652039325
1739209645.8521223;-35.57807855764607
1739209645.8521228;-32.816014438256545
1739209645.852123;-32.816014438256545
1739209645.8521235;-32.816014438256545
1739209645.8521237;-38.13080360867914
1739209645.8521242;-35.57807855764607
1739209645.8521247;-38.13080360867914
1739209645.852125;-38.13080360867914
1739209645.8521254;-38.13080360867914
1739209645.852126;-38.13080360867914
1739209645.8521261;-45.120503652039325
1739209645.8521266;-38.13080360867914
1739209645.8521268;-45.120503652039325
1739209645.8521273;-45.120503652039325
1739209645.8521278;-35.57807855764607
1739209645.852128;-45.120503652039325
1739209645.8521285;-45.120503652039325
1739209645.852129;-38.13080360867914
1739209645.8521292;-38.13080360867914
1739209645.8521297;-45.120503652039325
1739209645.85213;-38.13080360867914
1739209645.8521304;-35.57807855764607
1739209645.852131;-45.120503652039325
1739209645.8521311;-45.120503652039325
1739209645.8521316;-45.120503652039325
1739209645.852132;-45.120503652039325
1739209645.8521323;-38.13080360867914
1739209645.8521328;-45.120503652039325
1739209645.852133;-45.120503652039325
1739209645.8521335;-45.120503652039325
1739209645.852134;-38.13080360867914
1739209645.8521342;-38.13080360867914
1739209645.8521347;-45.120503652039325
1739209645.8521352;-45.120503652039325
1739209645.8521354;-45.120503652039325
1739209645.852136;-45.120503652039325
1739209645.8521361;-45.120503652039325
1739209645.8521366;-45.120503652039325
1739209645.852137;-38.13080360867914
1739209645.8521373;-38.13080360867914
1739209645.8521378;-45.120503652039325
1739209645.8521383;-38.13080360867914
1739209645.8521385;-35.57807855764607
1739209645.852139;-35.57807855764607
1739209645.8521392;-45.120503652039325
1739209645.8521397;-38.13080360867914
1739209645.8521402;-35.57807855764607
1739209645.8521404;-45.120503652039325
1739209645.852141;-38.13080360867914
1739209645.8521414;-32.816014438256545
1739209645.8521416;-31.141103565318915
1739209645.852142;-31.141103565318915
1739209645.8521423;-45.120503652039325
1739209645.8521428;-45.120503652039325
1739209645.8521433;-38.13080360867914
1739209645.8521435;-38.13080360867914
1739209645.852144;-45.120503652039325
1739209645.8521445;-31.141103565318915
1739209645.8521447;-33.981070128970906
1739209645.8521452;-45.120503652039325
1739209645.8521454;-45.120503652039325
1739209645.852146;-45.120503652039325
1739209645.8521464;-35.57807855764607
1739209645.8521466;-38.13080360867914
1739209645.852147;-38.13080360867914
1739209645.8521476;-31.141103565318915
1739209645.8521478;-28.992665084841942
1739209645.8521483;-38.13080360867914
1739209645.8521485;-45.120503652039325
1739209645.852149;-38.13080360867914
1739209645.8521495;-45.120503652039325
1739209645.8521497;-45.120503652039325
1739209645.8521502;-45.120503652039325
1739209645.8521507;-33.981070128970906
1739209645.852151;-33.981070128970906
1739209645.8521514;-45.120503652039325
1739209645.8521516;-38.13080360867914
1739209645.852152;-35.57807855764607
1739209645.8521526;-35.57807855764607
1739209645.8521528;-38.13080360867914
1739209645.8521533;-45.120503652039325
1739209645.8521538;-33.981070128970906
1739209645.852154;-31.141103565318915
1739209645.8521545;-38.13080360867914
1739209645.8521547;-38.13080360867914
1739209645.8521552;-45.120503652039325
1739209645.8521557;-45.120503652039325
1739209645.852156;-38.13080360867914
1739209645.8521564;-45.120503652039325
1739209645.8521569;-38.13080360867914
1739209645.852157;-38.13080360867914
1739209645.8521576;-38.13080360867914
1739209645.8521578;-45.120503652039325
1739209645.8521583;-45.120503652039325
1739209645.8521588;-38.13080360867914
1739209645.852159;-45.120503652039325
1739209645.8521595;-45.120503652039325
1739209645.85216;-45.120503652039325
1739209645.8521602;-35.57807855764607
1739209645.8521607;-45.120503652039325
1739209645.8521612;-45.120503652039325
1739209645.8521614;-38.13080360867914
1739209645.852162;-45.120503652039325
1739209645.8521621;-38.13080360867914
1739209645.8521626;-45.120503652039325
1739209645.852163;-45.120503652039325
1739209645.8521633;-38.13080360867914
1739209645.8521638;-45.120503652039325
1739209645.8521643;-35.57807855764607
1739209645.8521645;-38.13080360867914
1739209645.852165;-38.13080360867914
1739209645.8521652;-38.13080360867914
1739209645.8521657;-45.120503652039325
1739209645.8521662;-45.120503652039325
1739209645.8521664;-38.13080360867914
1739209645.852167;-38.13080360867914
1739209645.8521674;-45.120503652039325
1739209645.8521676;-45.120503652039325
1739209645.852168;-33.981070128970906
1739209645.8521683;-35.57807855764607
1739209645.8521688;-45.120503652039325
1739209645.8521693;-38.13080360867914
1739209645.8521695;-31.141103565318915
1739209645.85217;-38.13080360867914
1739209645.8521705;-45.120503652039325
1739209645.8521707;-38.13080360867914
1739209645.8521712;-33.981070128970906
1739209645.8521714;-45.120503652039325
1739209645.852172;-38.13080360867914
1739209645.8521724;-38.13080360867914
1739209645.8521726;-45.120503652039325
1739209645.852173;-33.981070128970906
1739209645.8521736;-38.13080360867914
1739209645.8521738;-45.120503652039325
1739209645.8521743;-38.13080360867914
1739209645.8521745;-32.816014438256545
1739209645.852175;-45.120503652039325
1739209645.8521755;-45.120503652039325
1739209645.8521757;-31.141103565318915
1739209645.8521762;-38.13080360867914
1739209645.8521767;-38.13080360867914
1739209645.852177;-38.13080360867914
1739209645.8521774;-45.120503652039325
1739209645.8521776;-45.120503652039325
1739209645.852178;-45.120503652039325
1739209645.8521786;-45.120503652039325
1739209645.8521788;-45.120503652039325
1739209645.8521793;-45.120503652039325
1739209645.8521798;-38.13080360867914
1739209645.85218;-45.120503652039325
1739209645.8521805;-38.13080360867914
1739209645.8521807;-38.13080360867914
1739209645.8521812;-45.120503652039325
1739209645.8521817;-45.120503652039325
1739209645.852182;-38.13080360867914
1739209645.8521824;-38.13080360867914
1739209645.8521829;-45.120503652039325
1739209645.852183;-45.120503652039325
1739209645.8521836;-45.120503652039325
1739209645.8521838;-45.120503652039325
1739209645.8521843;-38.13080360867914
1739209645.8521848;-45.120503652039325
1739209645.852185;-45.120503652039325
1739209645.8521855;-45.120503652039325
1739209645.852186;-45.120503652039325
1739209645.8521862;-45.120503652039325
1739209645.8521867;-33.981070128970906
1739209645.852187;-45.120503652039325
1739209645.8521874;-45.120503652039325
1739209645.8521879;-45.120503652039325
1739209645.852188;-45.120503652039325
1739209645.8521886;-30.49652367304973
1739209645.852189;-35.57807855764607
1739209645.8521893;-38.13080360867914
1739209645.8521898;-45.120503652039325
1739209645.85219;-38.13080360867914
1739209645.8521905;-45.120503652039325
1739209645.852191;-45.120503652039325
1739209645.8521912;-45.120503652039325
1739209645.8521917;-45.120503652039325
1739209645.8521922;-45.120503652039325
1739209645.8521924;-45.120503652039325
1739209645.8521929;-45.120503652039325
1739209645.852193;-45.120503652039325
1739209645.8521936;-38.13080360867914
1739209645.852194;-45.120503652039325
1739209645.8521943;-38.13080360867914
1739209645.8521948;-31.141103565318915
1739209645.8521953;-45.120503652039325
1739209645.8521955;-45.120503652039325
1739209645.852196;-45.120503652039325
1739209645.8521962;-38.13080360867914
1739209645.8521967;-45.120503652039325
1739209645.8521972;-33.981070128970906
1739209645.8521974;-45.120503652039325
1739209645.852198;-45.120503652039325
1739209645.8521984;-35.57807855764607
1739209645.8521986;-35.57807855764607
1739209645.852199;-38.13080360867914
1739209645.8521993;-45.120503652039325
1739209645.8521998;-38.13080360867914
1739209645.8522003;-38.13080360867914
1739209645.8522005;-38.13080360867914
1739209645.852201;-33.981070128970956
1739209645.8522015;-45.120503652039325
1739209645.8522017;-38.13080360867914
1739209645.8522022;-38.13080360867914
1739209645.8522024;-38.13080360867914
1739209645.852203;-38.13080360867914
1739209645.8522034;-35.57807855764607
1739209645.8522036;-45.120503652039325
1739209645.852204;-28.992665084841942
1739209645.8522046;-38.13080360867914
1739209645.8522048;-45.120503652039325
1739209645.8522053;-38.13080360867914
1739209645.8522055;-38.13080360867914
1739209645.852206;-45.120503652039325
1739209645.8522065;-45.120503652039325
1739209645.8522067;-45.120503652039325
1739209645.8522072;-31.14110356531892
1739209645.8522077;-38.13080360867914
1739209645.852208;-38.13080360867914
1739209645.8522084;-45.120503652039325
1739209645.8522089;-45.120503652039325
1739209645.852209;-38.13080360867914
1739209645.8522096;-38.13080360867914
1739209645.8522098;-45.120503652039325
1739209645.8522103;-38.13080360867914
1739209645.8522108;-38.13080360867914
1739209645.852211;-45.120503652039325
1739209645.8522115;-45.120503652039325
1739209645.852212;-38.13080360867914
1739209645.8522122;-45.120503652039325
1739209645.8522127;-45.120503652039325
1739209645.852213;-45.120503652039325
1739209645.8522134;-33.981070128970906
1739209645.8522139;-38.13080360867914
1739209645.852214;-45.120503652039325
1739209645.8522146;-45.120503652039325
1739209645.852215;-33.981070128970906
1739209645.8522153;-38.13080360867914
1739209645.8522158;-45.120503652039325
1739209645.852216;-45.120503652039325
1739209645.8522165;-32.816014438256545
1739209645.852217;-33.981070128970906
1739209645.8522172;-45.120503652039325
1739209645.8522177;-38.13080360867914
1739209645.8522182;-35.57807855764607
1739209645.8522184;-45.120503652039325
1739209645.8522189;-33.981070128970906
1739209645.852219;-45.120503652039325
1739209645.8522196;-31.141103565318915
1739209645.85222;-33.981070128970906
1739209645.8522203;-45.120503652039325
1739209645.8522208;-45.120503652039325
1739209645.8522213;-38.13080360867914
1739209645.8522215;-35.57807855764607
1739209645.852222;-38.13080360867914
1739209645.8522222;-45.120503652039325
1739209645.8522227;-33.981070128970906
1739209645.8522232;-33.981070128970906
1739209645.8522234;-45.120503652039325
1739209645.8522239;-45.120503652039325
1739209645.8522243;-45.120503652039325
1739209645.8522246;-45.120503652039325
1739209645.852225;-45.120503652039325
1739209645.8522253;-45.120503652039325
1739209645.8522258;-38.13080360867914
1739209645.8522263;-38.13080360867914
1739209645.8522265;-45.120503652039325
1739209645.852227;-45.120503652039325
1739209645.8522274;-45.120503652039325
1739209645.8522277;-45.120503652039325
1739209645.8522282;-38.13080360867914
1739209645.8522284;-45.120503652039325
1739209645.8522289;-38.13080360867914
1739209645.8522294;-33.981070128970906
1739209645.8522296;-45.120503652039325
1739209645.85223;-45.120503652039325
1739209645.8522305;-45.120503652039325
1739209645.8522308;-38.13080360867914
1739209645.8522313;-38.13080360867914
1739209645.8522315;-45.120503652039325
1739209645.852232;-45.120503652039325
1739209645.8522325;-38.13080360867914
1739209645.8522327;-38.13080360867914
1739209645.8522332;-38.13080360867914
1739209645.8522336;-45.120503652039325
1739209645.852234;-38.13080360867914
1739209645.8522344;-45.120503652039325
1739209645.8522346;-45.120503652039325
1739209645.852235;-38.13080360867914
1739209645.8522356;-45.120503652039325
1739209645.8522358;-38.13080360867914
1739209645.8522363;-45.120503652039325
1739209645.8522367;-45.120503652039325
1739209645.852237;-45.120503652039325
1739209645.8522375;-38.13080360867914
1739209645.8522377;-45.120503652039325
1739209645.8522382;-38.13080360867914
1739209645.8522387;-33.981070128970906
1739209645.852239;-33.981070128970906
1739209645.8522394;-38.13080360867914
1739209645.8522398;-45.120503652039325
1739209645.85224;-33.981070128970906
1739209645.8522406;-45.120503652039325
1739209645.8522408;-38.13080360867914
1739209645.8522413;-45.120503652039325
1739209645.8522418;-38.13080360867914
1739209645.852242;-32.816014438256545
1739209645.8522425;-45.120503652039325
1739209645.852243;-45.120503652039325
1739209645.8522432;-38.13080360867914
1739209645.8522437;-35.57807855764607
1739209645.852244;-38.13080360867914
1739209645.8522444;-45.120503652039325
1739209645.8522449;-33.981070128970906
1739209645.852245;-33.981070128970906
1739209645.8522456;-45.120503652039325
1739209645.852246;-45.120503652039325
1739209645.8522463;-38.13080360867914
1739209645.8522468;-45.120503652039325
1739209645.852247;-38.13080360867914
1739209645.8522475;-45.120503652039325
1739209645.852248;-45.120503652039325
1739209645.8522482;-45.120503652039325
1739209645.8522487;-38.13080360867914
1739209645.8522491;-45.120503652039325
1739209645.8522494;-38.13080360867914
1739209645.8522499;-33.981070128970906
1739209645.85225;-45.120503652039325
1739209645.8522506;-45.120503652039325
1739209645.852251;-35.57807855764607
1739209645.8522513;-35.57807855764607
1739209645.8522518;-45.120503652039325
1739209645.8522522;-45.120503652039325
1739209645.8522525;-45.120503652039325
1739209645.852253;-38.13080360867914
1739209645.8522532;-45.120503652039325
1739209645.8522537;-45.120503652039325
1739209645.8522542;-38.13080360867914
1739209645.8522544;-45.120503652039325
1739209645.8522549;-45.120503652039325
1739209645.8522553;-45.120503652039325
1739209645.8522556;-35.57807855764607
1739209645.852256;-45.120503652039325
1739209645.8522563;-45.120503652039325
1739209645.8522568;-45.120503652039325
1739209645.8522573;-35.57807855764607
1739209645.8522575;-30.49652367304973
1739209645.852258;-45.120503652039325
1739209645.8522608;-45.120503652039325
1739209645.8522637;-45.120503652039325
1739209645.8522666;-30.49652367304973
1739209645.8522694;-45.120503652039325
1739209645.8522723;-38.13080360867914
1739209645.8522751;-38.13080360867914
1739209645.8522782;-45.120503652039325
1739209645.852281;-45.120503652039325
1739209645.852284;-45.120503652039325
1739209645.8522868;-33.981070128970906
1739209645.8522897;-38.13080360867914
1739209645.8522925;-45.120503652039325
1739209645.8522954;-45.120503652039325
1739209645.8522983;-38.13080360867914
1739209645.8523011;-31.141103565318915
1739209645.852304;-45.120503652039325
1739209645.8523068;-38.13080360867914
1739209645.8523097;-38.13080360867914
1739209645.8523126;-33.981070128970906
1739209645.8523157;-45.120503652039325
1739209645.8523185;-45.120503652039325
1739209645.8523214;-38.13080360867914
1739209645.8523242;-38.13080360867914
1739209645.852327;-45.120503652039325
1739209645.85233;-45.120503652039325
1739209645.8523328;-45.120503652039325
1739209645.8523357;-45.120503652039325
1739209645.8523386;-45.120503652039325
1739209645.8523414;-45.120503652039325
1739209645.8523443;-38.13080360867914
1739209645.8523471;-45.120503652039325
1739209645.85235;-45.120503652039325
1739209645.852353;-45.120503652039325
1739209645.852356;-38.13080360867914
1739209645.8523588;-38.13080360867914
1739209645.8523617;-45.120503652039325
1739209645.8523645;-45.120503652039325
1739209645.8523674;-35.57807855764607
1739209645.8523703;-32.816014438256545
1739209645.8523731;-38.13080360867914
1739209645.852376;-38.13080360867914
1739209645.8523788;-38.13080360867914
1739209645.8523817;-38.13080360867914
1739209645.8523846;-38.13080360867914
1739209645.8523874;-38.13080360867914
1739209645.8523905;-38.13080360867914
1739209645.8523934;-38.13080360867914
1739209645.8523962;-45.120503652039325
1739209645.852399;-45.120503652039325
1739209645.852402;-38.13080360867914
1739209645.8524048;-38.13080360867914
1739209645.8524077;-38.13080360867914
1739209645.8524106;-38.13080360867914
1739209645.8524134;-32.816014438256545
1739209645.8524163;-27.267205301931607
1739209645.8524191;-38.13080360867914
1739209645.852422;-45.120503652039325
1739209645.8524249;-33.981070128970906
1739209645.8524277;-38.13080360867914
1739209645.8524308;-38.13080360867914
1739209645.8524337;-35.57807855764607
1739209645.8524365;-38.13080360867914
1739209645.8524394;-31.14110356531892
1739209645.8524423;-33.981070128970906
1739209645.8524451;-45.120503652039325
1739209645.852448;-38.13080360867914
1739209645.8524508;-35.57807855764607
1739209645.8524537;-38.13080360867914
1739209645.8524566;-38.13080360867914
1739209645.8524594;-45.120503652039325
1739209645.8524623;-28.992665084841942
1739209645.8524652;-33.981070128970906
1739209645.8524683;-38.13080360867914
1739209645.852471;-45.120503652039325
1739209645.852474;-38.13080360867914
1739209645.8524768;-38.13080360867914
1739209645.8524797;-35.57807855764607
1739209645.8524826;-38.13080360867914
1739209645.8524854;-30.49652367304973
1739209645.8524883;-33.981070128970906
1739209645.8524911;-45.120503652039325
1739209645.852494;-38.13080360867914
1739209645.8524969;-38.13080360867914
1739209645.8524997;-38.13080360867914
1739209645.8525026;-38.13080360867914
1739209645.8525057;-33.981070128970906
1739209645.8525085;-31.141103565318915
1739209645.8525114;-33.981070128970906
1739209645.8525143;-38.13080360867914
1739209645.8525171;-38.13080360867914
1739209645.85252;-45.120503652039325
1739209645.8525229;-38.13080360867914
1739209645.8525257;-38.13080360867914
1739209645.8525286;-45.120503652039325
1739209645.8525314;-33.981070128970906
1739209645.8525343;-33.981070128970906
1739209645.8525372;-35.57807855764607
1739209645.85254;-38.13080360867914
1739209645.852543;-38.13080360867914
1739209645.852546;-45.120503652039325
1739209645.8525488;-45.120503652039325
1739209645.8525517;-38.13080360867914
1739209645.8525546;-45.120503652039325
1739209645.8525574;-45.120503652039325
1739209645.8525603;-38.13080360867914
1739209645.8525631;-33.981070128970906
1739209645.852566;-33.981070128970906
1739209645.8525689;-38.13080360867914
1739209645.8525717;-45.120503652039325
1739209645.8525746;-45.120503652039325
1739209645.8525774;-45.120503652039325
1739209645.8525805;-45.120503652039325
1739209645.8525834;-45.120503652039325
1739209645.8525863;-38.13080360867914
1739209645.8525891;-38.13080360867914
1739209645.852592;-38.13080360867914
1739209645.8525949;-35.57807855764607
1739209645.8525977;-38.13080360867914
1739209645.8526006;-38.13080360867914
1739209645.8526034;-31.141103565318915
1739209645.8526063;-45.120503652039325
1739209645.8526092;-38.13080360867914
1739209645.852612;-38.13080360867914
1739209645.8526149;-38.13080360867914
1739209645.852618;-45.120503652039325
1739209645.8526208;-45.120503652039325
1739209645.8526237;-38.13080360867914
1739209645.8526266;-35.57807855764607
1739209645.8526294;-45.120503652039325
1739209645.8526323;-45.120503652039325
1739209645.8526351;-45.120503652039325
1739209645.852638;-45.120503652039325
1739209645.8526409;-38.13080360867914
1739209645.8526437;-38.13080360867914
1739209645.8526466;-45.120503652039325
1739209645.8526495;-45.120503652039325
1739209645.8526523;-45.120503652039325
1739209645.8526554;-45.120503652039325
1739209645.8526583;-45.120503652039325
1739209645.8526611;-38.13080360867914
1739209645.852664;-38.13080360867914
1739209645.8526669;-45.120503652039325
1739209645.8526697;-38.13080360867914
1739209645.8526726;-31.141103565318915
1739209645.8526754;-38.13080360867914
1739209645.8526783;-45.120503652039325
1739209645.8526812;-38.13080360867914
1739209645.852684;-33.981070128970906
1739209645.852687;-38.13080360867914
1739209645.8526897;-38.13080360867914
1739209645.8526928;-45.120503652039325
1739209645.8526957;-45.120503652039325
1739209645.8526986;-38.13080360867914
1739209645.8527014;-38.13080360867914
1739209645.8527043;-45.120503652039325
1739209645.8527071;-38.13080360867914
1739209645.85271;-35.57807855764607
1739209645.8527129;-45.120503652039325
1739209645.8527157;-38.13080360867914
1739209645.8527186;-38.13080360867914
1739209645.8527215;-38.13080360867914
1739209645.8527243;-45.120503652039325
1739209645.8527272;-45.120503652039325
1739209645.85273;-38.13080360867914
1739209645.8527331;-45.120503652039325
1739209645.852736;-45.120503652039325
1739209645.8527389;-45.120503652039325
1739209645.8527417;-45.120503652039325
1739209645.8527446;-45.120503652039325
1739209645.8527474;-45.120503652039325
1739209645.8527503;-45.120503652039325
1739209645.8527532;-38.13080360867914
1739209645.852756;-45.120503652039325
1739209645.852759;-38.13080360867914
1739209645.8527617;-38.13080360867914
1739209645.8527646;-45.120503652039325
1739209645.8527675;-38.13080360867914
1739209645.8527706;-38.13080360867914
1739209645.8527734;-45.120503652039325
1739209645.8527763;-45.120503652039325
1739209645.8527792;-45.120503652039325
1739209645.852782;-45.120503652039325
1739209645.8527849;-38.13080360867914
1739209645.8527877;-45.120503652039325
1739209645.8527906;-45.120503652039325
1739209645.8527935;-38.13080360867914
1739209645.8527963;-38.13080360867914
1739209645.8527992;-35.57807855764607
1739209645.852802;-38.13080360867914
1739209645.852805;-45.120503652039325
1739209645.852808;-45.120503652039325
1739209645.8528109;-45.120503652039325
1739209645.8528137;-45.120503652039325
1739209645.8528166;-38.13080360867914
1739209645.8528194;-35.57807855764607
1739209645.8528223;-45.120503652039325
1739209645.8528252;-45.120503652039325
1739209645.852828;-32.816014438256545
1739209645.852831;-33.981070128970906
1739209645.8528337;-45.120503652039325
1739209645.8528366;-45.120503652039325
1739209645.8528395;-38.13080360867914
1739209645.8528423;-38.13080360867914
1739209645.8528454;-35.57807855764607
1739209645.8528483;-33.981070128970906
1739209645.8528512;-45.120503652039325
1739209645.852854;-45.120503652039325
1739209645.8528569;-45.120503652039325
1739209645.8528597;-38.13080360867914
1739209645.8528626;-33.981070128970906
1739209645.8528655;-38.13080360867914
1739209645.8528683;-38.13080360867914
1739209645.8528712;-45.120503652039325
1739209645.852874;-32.816014438256545
1739209645.852877;-45.120503652039325
1739209645.8528798;-38.13080360867914
1739209645.8528829;-38.13080360867914
1739209645.8528857;-38.13080360867914
1739209645.8528886;-35.57807855764607
1739209645.8528914;-45.120503652039325
1739209645.8528943;-45.120503652039325
1739209645.8528972;-38.13080360867914
1739209645.8529;-38.13080360867914
1739209645.852903;-45.120503652039325
1739209645.8529058;-33.981070128970906
1739209645.8529086;-38.13080360867914
1739209645.8529115;-38.13080360867914
1739209645.8529143;-45.120503652039325
1739209645.8529172;-45.120503652039325
1739209645.8529203;-32.816014438256545
1739209645.8529232;-35.57807855764607
1739209645.852926;-38.13080360867914
1739209645.8529289;-38.13080360867914
1739209645.8529317;-38.13080360867914
1739209645.8529346;-38.13080360867914
1739209645.8529375;-35.57807855764607
1739209645.8529403;-38.13080360867914
1739209645.8529432;-38.13080360867914
1739209645.852946;-35.57807855764607
1739209645.852949;-45.120503652039325
1739209645.8529518;-45.120503652039325
1739209645.8529546;-35.57807855764607
1739209645.8529577;-38.13080360867914
1739209645.8529606;-45.120503652039325
1739209645.8529634;-38.13080360867914
1739209645.8529663;-32.816014438256545
1739209645.8529692;-33.981070128970906
1739209645.852972;-38.13080360867914
1739209645.852975;-38.13080360867914
1739209645.8529778;-38.13080360867914
1739209645.8529806;-38.13080360867914
1739209645.8529835;-38.13080360867914
1739209645.8529863;-38.13080360867914
1739209645.8529892;-38.13080360867914
1739209645.852992;-38.13080360867914
1739209645.852995;-45.120503652039325
1739209645.852998;-38.13080360867914
1739209645.8530009;-33.981070128970906
1739209645.8530037;-38.13080360867914
1739209645.8530066;-45.120503652039325
1739209645.8530095;-35.57807855764607
1739209645.8530123;-38.13080360867914
1739209645.8530152;-33.981070128970906
1739209645.853018;-38.13080360867914
1739209645.853021;-38.13080360867914
1739209645.8530238;-33.981070128970906
1739209645.8530266;-38.13080360867914
1739209645.8530295;-38.13080360867914
1739209645.8530324;-45.120503652039325
1739209645.8530354;-35.57807855764607
1739209645.8530383;-35.57807855764607
1739209645.8530412;-38.13080360867914
1739209645.853044;-33.981070128970906
1739209645.853047;-31.141103565318915
1739209645.8530498;-31.141103565318915
1739209645.8530526;-38.13080360867914
1739209645.8530555;-38.13080360867914
1739209645.8530583;-38.13080360867914
1739209645.8530612;-33.981070128970906
1739209645.853064;-45.120503652039325
1739209645.853067;-33.981070128970906
1739209645.8530698;-33.981070128970906
1739209645.853073;-35.57807855764607
1739209645.8530757;-45.120503652039325
1739209645.8530786;-45.120503652039325
1739209645.8530815;-35.57807855764607
1739209645.8530843;-35.57807855764607
1739209645.8530872;-38.13080360867914
1739209645.85309;-38.13080360867914
1739209645.853093;-31.141103565318915
1739209645.8530958;-35.57807855764607
1739209645.8530986;-45.120503652039325
1739209645.8531015;-38.13080360867914
1739209645.8531044;-33.981070128970906
1739209645.8531072;-45.120503652039325
1739209645.8531103;-45.120503652039325
1739209645.8531132;-45.120503652039325
1739209645.853116;-35.57807855764607
1739209645.853119;-35.57807855764607
1739209645.8531218;-45.120503652039325
1739209645.8531246;-45.120503652039325
1739209645.8531275;-38.13080360867914
1739209645.8531303;-38.13080360867914
1739209645.8531332;-45.120503652039325
