CAN Message; 0x39:023d488a61e37374
Timestamp;Amplitude
1739209832.0429163;-38.13080360867914
1739209832.0429313;-45.120503652039325
1739209832.0429463;-45.120503652039325
1739209832.0429614;-45.120503652039325
1739209832.0429761;-35.57807855764607
1739209832.0429912;-32.816014438256545
1739209832.0430062;-45.120503652039325
1739209832.0430212;-38.13080360867914
1739209832.0430362;-35.57807855764607
1739209832.0430512;-45.120503652039325
1739209832.0430663;-33.981070128970906
1739209832.0430813;-29.438486411369333
1739209832.0430963;-45.120503652039325
1739209832.0431113;-45.120503652039325
1739209832.0431263;-38.13080360867914
1739209832.0431414;-32.816014438256545
1739209832.0431564;-45.120503652039325
1739209832.0431712;-45.120503652039325
1739209832.0431862;-45.120503652039325
1739209832.0432012;-45.120503652039325
1739209832.0432162;-38.13080360867914
1739209832.0432312;-38.13080360867914
1739209832.0432463;-45.120503652039325
1739209832.0432613;-38.13080360867914
1739209832.0432763;-38.13080360867914
1739209832.0432913;-45.120503652039325
1739209832.0433064;-38.13080360867914
1739209832.0433214;-30.49652367304973
1739209832.0433364;-38.13080360867914
1739209832.0433514;-45.120503652039325
1739209832.0433664;-33.981070128970906
1739209832.0433812;-45.120503652039325
1739209832.0433962;-38.13080360867914
1739209832.0434113;-45.120503652039325
1739209832.0434263;-35.57807855764607
1739209832.0434413;-35.57807855764607
1739209832.0434563;-45.120503652039325
1739209832.0434713;-45.120503652039325
1739209832.0434864;-38.13080360867914
1739209832.0435014;-35.57807855764607
1739209832.0435164;-45.120503652039325
1739209832.0435314;-33.981070128970906
1739209832.0435464;-45.120503652039325
1739209832.0435615;-45.120503652039325
1739209832.0435762;-38.13080360867914
1739209832.0435913;-38.13080360867914
1739209832.0436063;-45.120503652039325
1739209832.0436213;-45.120503652039325
1739209832.0436363;-35.57807855764607
1739209832.0436513;-45.120503652039325
1739209832.0436664;-45.120503652039325
1739209832.0436814;-45.120503652039325
1739209832.0436964;-45.120503652039325
1739209832.0437114;-35.57807855764607
1739209832.0437264;-45.120503652039325
1739209832.0437415;-45.120503652039325
1739209832.0437565;-45.120503652039325
1739209832.0437713;-45.120503652039325
1739209832.0437863;-38.13080360867914
1739209832.0438013;-38.13080360867914
1739209832.0438163;-38.13080360867914
1739209832.0438313;-38.13080360867914
1739209832.0438464;-35.57807855764607
1739209832.0438614;-33.981070128970906
1739209832.0438764;-38.13080360867914
1739209832.0438914;-32.816014438256545
1739209832.0439065;-45.120503652039325
1739209832.0439215;-38.13080360867914
1739209832.0439365;-33.981070128970906
1739209832.0439515;-38.13080360867914
1739209832.0439665;-38.13080360867914
1739209832.0439813;-33.981070128970906
1739209832.0439963;-33.981070128970906
1739209832.0440114;-38.13080360867914
1739209832.0440264;-45.120503652039325
1739209832.0440414;-45.120503652039325
1739209832.0440564;-38.13080360867914
1739209832.0440714;-35.57807855764607
1739209832.0440865;-45.120503652039325
1739209832.0441015;-45.120503652039325
1739209832.0441165;-45.120503652039325
1739209832.0441315;-38.13080360867914
1739209832.0441465;-38.13080360867914
1739209832.0441616;-38.13080360867914
1739209832.0441763;-38.13080360867914
1739209832.0441914;-38.13080360867914
1739209832.0442064;-38.13080360867914
1739209832.0442214;-38.13080360867914
1739209832.0442364;-38.13080360867914
1739209832.0442514;-45.120503652039325
1739209832.0442665;-38.13080360867914
1739209832.0442815;-33.981070128970906
1739209832.0442965;-30.49652367304973
1739209832.0443115;-45.120503652039325
1739209832.0443265;-38.13080360867914
1739209832.0443416;-38.13080360867914
1739209832.0443566;-38.13080360867914
1739209832.0443714;-38.13080360867914
1739209832.0443864;-45.120503652039325
1739209832.0444014;-38.13080360867914
1739209832.0444164;-33.981070128970906
1739209832.0444314;-45.120503652039325
1739209832.0444465;-45.120503652039325
1739209832.0444615;-45.120503652039325
1739209832.0444765;-45.120503652039325
1739209832.0444915;-45.120503652039325
1739209832.0445065;-33.981070128970906
1739209832.0445216;-33.981070128970906
1739209832.0445366;-38.13080360867914
1739209832.0445516;-45.120503652039325
1739209832.0445664;-38.13080360867914
1739209832.0445814;-35.57807855764607
1739209832.0445964;-45.120503652039325
1739209832.0446115;-45.120503652039325
1739209832.0446265;-33.981070128970906
1739209832.0446415;-38.13080360867914
1739209832.0446565;-30.49652367304973
1739209832.0446715;-45.120503652039325
1739209832.0446866;-38.13080360867914
1739209832.0447016;-33.981070128970906
1739209832.0447166;-33.981070128970906
1739209832.0447316;-38.13080360867914
1739209832.0447466;-35.57807855764607
1739209832.0447617;-38.13080360867914
1739209832.0447764;-28.992665084841942
1739209832.0447915;-38.13080360867914
1739209832.0448065;-45.120503652039325
1739209832.0448215;-35.57807855764607
1739209832.0448365;-45.120503652039325
1739209832.0448515;-45.120503652039325
1739209832.0448666;-45.120503652039325
1739209832.0448816;-45.120503652039325
1739209832.0448966;-38.13080360867914
1739209832.0449116;-45.120503652039325
1739209832.0449266;-45.120503652039325
1739209832.0449417;-45.120503652039325
1739209832.0449567;-38.13080360867914
1739209832.0449715;-35.57807855764607
1739209832.0449865;-38.13080360867914
1739209832.0450015;-45.120503652039325
1739209832.0450165;-45.120503652039325
1739209832.0450315;-38.13080360867914
1739209832.0450466;-38.13080360867914
1739209832.0450616;-45.120503652039325
1739209832.0450766;-38.13080360867914
1739209832.0450916;-35.57807855764607
1739209832.0451066;-45.120503652039325
1739209832.0451217;-45.120503652039325
1739209832.0451367;-38.13080360867914
1739209832.0451517;-45.120503652039325
1739209832.0451665;-45.120503652039325
1739209832.0451815;-45.120503652039325
1739209832.0451965;-45.120503652039325
1739209832.0452116;-45.120503652039325
1739209832.0452266;-38.13080360867914
1739209832.0452416;-45.120503652039325
1739209832.0452566;-45.120503652039325
1739209832.0452716;-38.13080360867914
1739209832.0452867;-38.13080360867914
1739209832.0453017;-45.120503652039325
1739209832.0453167;-38.13080360867914
1739209832.0453317;-32.816014438256545
1739209832.0453467;-38.13080360867914
1739209832.0453618;-32.816014438256545
1739209832.0453765;-35.57807855764607
1739209832.0453916;-45.120503652039325
1739209832.0454066;-45.120503652039325
1739209832.0454216;-45.120503652039325
1739209832.0454366;-45.120503652039325
1739209832.0454516;-45.120503652039325
1739209832.0454667;-38.13080360867914
1739209832.0454817;-35.57807855764607
1739209832.0454967;-38.13080360867914
1739209832.0455117;-45.120503652039325
1739209832.0455267;-38.13080360867914
1739209832.0455418;-38.13080360867914
1739209832.0455568;-38.13080360867914
1739209832.0455716;-45.120503652039325
1739209832.0455866;-38.13080360867914
1739209832.0456016;-32.816014438256545
1739209832.0456166;-38.13080360867914
1739209832.0456316;-38.13080360867914
1739209832.0456467;-45.120503652039325
1739209832.0456617;-38.13080360867914
1739209832.0456767;-38.13080360867914
1739209832.0456917;-38.13080360867914
1739209832.0457067;-38.13080360867914
1739209832.0457218;-35.57807855764607
1739209832.0457368;-45.120503652039325
1739209832.0457518;-45.120503652039325
1739209832.0457666;-38.13080360867914
1739209832.0457816;-38.13080360867914
1739209832.0457966;-45.120503652039325
1739209832.0458117;-45.120503652039325
1739209832.0458267;-45.120503652039325
1739209832.0458417;-45.120503652039325
1739209832.0458567;-45.120503652039325
1739209832.0458717;-32.816014438256545
1739209832.0458868;-45.120503652039325
1739209832.0459018;-45.120503652039325
1739209832.0459168;-45.120503652039325
1739209832.0459318;-38.13080360867914
1739209832.0459468;-35.57807855764607
1739209832.0459619;-35.57807855764607
1739209832.0459766;-38.13080360867914
1739209832.0459917;-45.120503652039325
1739209832.0460067;-38.13080360867914
1739209832.0460217;-45.120503652039325
1739209832.0460367;-45.120503652039325
1739209832.0460517;-45.120503652039325
1739209832.0460668;-38.13080360867914
1739209832.0460818;-45.120503652039325
1739209832.0460968;-38.13080360867914
1739209832.0461118;-45.120503652039325
1739209832.0461268;-38.13080360867914
1739209832.0461419;-38.13080360867914
1739209832.046157;-45.120503652039325
1739209832.0461717;-35.57807855764607
1739209832.0461867;-45.120503652039325
1739209832.0462017;-45.120503652039325
1739209832.0462167;-38.13080360867914
1739209832.0462317;-28.58837851428586
1739209832.0462468;-38.13080360867914
1739209832.0462618;-45.120503652039325
1739209832.0462768;-38.13080360867914
1739209832.0462918;-38.13080360867914
1739209832.0463068;-45.120503652039325
1739209832.0463219;-45.120503652039325
1739209832.046337;-38.13080360867914
1739209832.046352;-33.981070128970956
1739209832.0463667;-45.120503652039325
1739209832.0463817;-38.13080360867914
1739209832.0463967;-45.120503652039325
1739209832.0464118;-45.120503652039325
1739209832.0464268;-45.120503652039325
1739209832.0464418;-35.57807855764607
1739209832.0464568;-45.120503652039325
1739209832.0464718;-35.57807855764607
1739209832.0464869;-35.57807855764607
1739209832.0465019;-38.13080360867914
1739209832.046517;-38.13080360867914
1739209832.046532;-45.120503652039325
1739209832.046547;-45.120503652039325
1739209832.0465617;-45.120503652039325
1739209832.0465767;-38.13080360867914
1739209832.0465918;-32.816014438256545
1739209832.0466068;-38.13080360867914
1739209832.0466218;-45.120503652039325
1739209832.0466368;-45.120503652039325
1739209832.0466518;-38.13080360867914
1739209832.0466669;-38.13080360867914
1739209832.046682;-45.120503652039325
1739209832.046697;-38.13080360867914
1739209832.046712;-35.57807855764607
1739209832.046727;-45.120503652039325
1739209832.046742;-35.57807855764607
1739209832.046757;-38.13080360867914
1739209832.0467718;-45.120503652039325
1739209832.0467868;-45.120503652039325
1739209832.0468018;-45.120503652039325
1739209832.0468168;-38.13080360867914
1739209832.0468318;-28.58837851428586
1739209832.0468469;-33.981070128970906
1739209832.046862;-38.13080360867914
1739209832.046877;-38.13080360867914
1739209832.046892;-45.120503652039325
1739209832.046907;-45.120503652039325
1739209832.046922;-45.120503652039325
1739209832.046937;-45.120503652039325
1739209832.046952;-45.120503652039325
1739209832.0469668;-45.120503652039325
1739209832.0469818;-45.120503652039325
1739209832.0469968;-45.120503652039325
1739209832.0470119;-38.13080360867914
1739209832.0470269;-38.13080360867914
1739209832.047042;-45.120503652039325
1739209832.047057;-33.981070128970906
1739209832.047072;-35.57807855764607
1739209832.047087;-45.120503652039325
1739209832.047102;-38.13080360867914
1739209832.047117;-38.13080360867914
1739209832.047132;-38.13080360867914
1739209832.047147;-45.120503652039325
1739209832.0471618;-45.120503652039325
1739209832.0471768;-45.120503652039325
1739209832.0471919;-45.120503652039325
1739209832.0472069;-35.57807855764607
1739209832.047222;-38.13080360867914
1739209832.047237;-45.120503652039325
1739209832.047252;-33.981070128970906
1739209832.047267;-38.13080360867914
1739209832.047282;-38.13080360867914
1739209832.047297;-38.13080360867914
1739209832.047312;-38.13080360867914
1739209832.047327;-38.13080360867914
1739209832.047342;-45.120503652039325
1739209832.047357;-45.120503652039325
1739209832.0473719;-45.120503652039325
1739209832.047387;-45.120503652039325
1739209832.047402;-38.13080360867914
1739209832.047417;-45.120503652039325
1739209832.047432;-38.13080360867914
1739209832.047447;-33.981070128970906
1739209832.047462;-35.57807855764607
1739209832.047477;-38.13080360867914
1739209832.047492;-45.120503652039325
1739209832.047507;-32.816014438256545
1739209832.047522;-38.13080360867914
1739209832.047537;-38.13080360867914
1739209832.047552;-38.13080360867914
1739209832.047567;-38.13080360867914
1739209832.047582;-38.13080360867914
1739209832.047597;-38.13080360867914
1739209832.047612;-45.120503652039325
1739209832.047627;-45.120503652039325
1739209832.047642;-45.120503652039325
1739209832.047657;-45.120503652039325
1739209832.047672;-45.120503652039325
1739209832.047687;-45.120503652039325
1739209832.047702;-45.120503652039325
1739209832.047717;-45.120503652039325
1739209832.047732;-45.120503652039325
1739209832.0477471;-33.981070128970906
1739209832.047762;-32.816014438256545
1739209832.047777;-38.13080360867914
1739209832.047792;-45.120503652039325
1739209832.047807;-35.57807855764607
1739209832.047822;-32.816014438256545
1739209832.047837;-38.13080360867914
1739209832.047852;-45.120503652039325
1739209832.047867;-38.13080360867914
1739209832.047882;-38.13080360867914
1739209832.047897;-38.13080360867914
1739209832.0479121;-38.13080360867914
1739209832.0479271;-45.120503652039325
1739209832.0479422;-38.13080360867914
1739209832.0479572;-35.57807855764607
1739209832.047972;-38.13080360867914
1739209832.047987;-33.981070128970906
1739209832.048002;-38.13080360867914
1739209832.048017;-38.13080360867914
1739209832.048032;-45.120503652039325
1739209832.048047;-35.57807855764607
1739209832.048062;-35.57807855764607
1739209832.048077;-45.120503652039325
1739209832.0480921;-45.120503652039325
1739209832.0481071;-38.13080360867914
1739209832.0481222;-35.57807855764607
1739209832.0481372;-35.57807855764607
1739209832.0481522;-38.13080360867914
1739209832.048167;-38.13080360867914
1739209832.048182;-38.13080360867914
1739209832.048197;-45.120503652039325
1739209832.048212;-45.120503652039325
1739209832.048227;-45.120503652039325
1739209832.048242;-38.13080360867914
1739209832.048257;-38.13080360867914
1739209832.0482721;-35.57807855764607
1739209832.0482872;-45.120503652039325
1739209832.0483022;-45.120503652039325
1739209832.0483172;-35.57807855764607
1739209832.0483322;-45.120503652039325
1739209832.0483472;-38.13080360867914
1739209832.048362;-45.120503652039325
1739209832.048377;-38.13080360867914
1739209832.048392;-38.13080360867914
1739209832.048407;-32.816014438256545
1739209832.048422;-28.21854285175415
1739209832.048437;-45.120503652039325
1739209832.0484521;-45.120503652039325
1739209832.0484672;-38.13080360867914
1739209832.0484822;-45.120503652039325
1739209832.0484972;-45.120503652039325
1739209832.0485122;-35.57807855764607
1739209832.0485272;-45.120503652039325
1739209832.0485423;-45.120503652039325
1739209832.048557;-38.13080360867914
1739209832.048572;-45.120503652039325
1739209832.048587;-45.120503652039325
1739209832.048602;-45.120503652039325
1739209832.0486171;-45.120503652039325
1739209832.0486321;-45.120503652039325
1739209832.0486472;-33.981070128970906
1739209832.0486622;-31.141103565318893
1739209832.0486772;-45.120503652039325
1739209832.0486922;-45.120503652039325
1739209832.0487072;-33.981070128970906
1739209832.0487223;-35.57807855764607
1739209832.0487373;-38.13080360867914
1739209832.0487523;-45.120503652039325
1739209832.048767;-35.57807855764607
1739209832.048782;-25.826314394896354
1739209832.0487971;-38.13080360867914
1739209832.0488122;-45.120503652039325
1739209832.0488272;-38.13080360867914
1739209832.0488422;-32.816014438256545
1739209832.0488572;-45.120503652039325
1739209832.0488722;-38.13080360867914
1739209832.0488873;-38.13080360867914
1739209832.0489023;-38.13080360867914
1739209832.0489173;-45.120503652039325
1739209832.0489323;-45.120503652039325
1739209832.0489473;-45.120503652039325
1739209832.048962;-45.120503652039325
1739209832.0489771;-32.816014438256545
1739209832.0489922;-38.13080360867914
1739209832.0490072;-45.120503652039325
1739209832.0490222;-30.49652367304973
1739209832.0490372;-35.57807855764607
1739209832.0490522;-35.57807855764607
1739209832.0490673;-38.13080360867914
1739209832.0490823;-45.120503652039325
1739209832.0490973;-35.57807855764607
1739209832.0491123;-35.57807855764607
1739209832.0491273;-38.13080360867914
1739209832.0491424;-38.13080360867914
1739209832.0491571;-38.13080360867914
1739209832.0491722;-38.13080360867914
1739209832.0491872;-45.120503652039325
1739209832.0492022;-38.13080360867914
1739209832.0492172;-38.13080360867914
1739209832.0492322;-45.120503652039325
1739209832.0492473;-45.120503652039325
1739209832.0492623;-45.120503652039325
1739209832.0492773;-38.13080360867914
1739209832.0492923;-38.13080360867914
1739209832.0493073;-33.981070128970906
1739209832.0493224;-45.120503652039325
1739209832.0493374;-38.13080360867914
1739209832.0493524;-45.120503652039325
1739209832.0493672;-38.13080360867914
1739209832.0493822;-29.438486411369333
1739209832.0493972;-45.120503652039325
1739209832.0494123;-38.13080360867914
1739209832.0494273;-35.57807855764607
1739209832.0494423;-35.57807855764607
1739209832.0494573;-38.13080360867914
1739209832.0494723;-45.120503652039325
1739209832.0494874;-38.13080360867914
1739209832.0495024;-38.13080360867914
1739209832.0495174;-38.13080360867914
1739209832.0495324;-45.120503652039325
1739209832.0495474;-38.13080360867914
1739209832.0495622;-38.13080360867914
1739209832.0495772;-38.13080360867914
1739209832.0495923;-45.120503652039325
1739209832.0496073;-38.13080360867914
1739209832.0496223;-38.13080360867914
1739209832.0496373;-38.13080360867914
1739209832.0496523;-45.120503652039325
1739209832.0496674;-38.13080360867914
1739209832.0496824;-38.13080360867914
1739209832.0496974;-45.120503652039325
1739209832.0497124;-45.120503652039325
1739209832.0497274;-38.13080360867914
1739209832.0497425;-35.57807855764607
1739209832.0497572;-38.13080360867914
1739209832.0497723;-45.120503652039325
1739209832.0497873;-45.120503652039325
1739209832.0498023;-38.13080360867914
1739209832.0498173;-35.57807855764607
1739209832.0498323;-45.120503652039325
1739209832.0498474;-38.13080360867914
1739209832.0498624;-32.816014438256545
1739209832.0498774;-33.981070128970906
1739209832.0498924;-45.120503652039325
1739209832.0499074;-38.13080360867914
1739209832.0499225;-38.13080360867914
1739209832.0499375;-38.13080360867914
1739209832.0499525;-45.120503652039325
1739209832.0499673;-45.120503652039325
1739209832.0499823;-35.57807855764607
1739209832.0499973;-38.13080360867914
1739209832.0500124;-45.120503652039325
1739209832.0500274;-38.13080360867914
1739209832.0500424;-38.13080360867914
1739209832.0500574;-33.981070128970906
1739209832.0500724;-45.120503652039325
1739209832.0500875;-38.13080360867914
1739209832.0501025;-35.57807855764607
1739209832.0501175;-38.13080360867914
1739209832.0501325;-45.120503652039325
1739209832.0501475;-38.13080360867914
1739209832.0501623;-45.120503652039325
1739209832.0501773;-38.13080360867914
1739209832.0501924;-45.120503652039325
1739209832.0502074;-45.120503652039325
1739209832.0502224;-38.13080360867914
1739209832.0502374;-38.13080360867914
1739209832.0502524;-38.13080360867914
1739209832.027572;-38.13080360867914
1739209832.027577;-45.120503652039325
1739209832.0275817;-38.13080360867914
1739209832.0275865;-38.13080360867914
1739209832.0275912;-38.13080360867914
1739209832.0275962;-45.120503652039325
1739209832.027601;-38.13080360867914
1739209832.0276058;-38.13080360867914
1739209832.0276108;-33.981070128970906
1739209832.0276155;-45.120503652039325
1739209832.0276203;-38.13080360867914
1739209832.0276253;-35.57807855764607
1739209832.02763;-45.120503652039325
1739209832.0276349;-45.120503652039325
1739209832.0276399;-45.120503652039325
1739209832.0276446;-33.981070128970906
1739209832.0276494;-28.218542851754165
1739209832.0276544;-45.120503652039325
1739209832.0276592;-33.981070128970906
1739209832.027664;-33.981070128970906
1739209832.0276687;-33.981070128970906
1739209832.0276737;-38.13080360867914
1739209832.0276785;-38.13080360867914
1739209832.0276833;-35.57807855764607
1739209832.0276883;-33.981070128970906
1739209832.027693;-38.13080360867914
1739209832.0276978;-38.13080360867914
1739209832.0277028;-35.57807855764607
1739209832.0277076;-45.120503652039325
1739209832.0277123;-45.120503652039325
1739209832.0277174;-45.120503652039325
1739209832.0277221;-45.120503652039325
1739209832.027727;-38.13080360867914
1739209832.0277317;-45.120503652039325
1739209832.0277367;-35.57807855764607
1739209832.0277414;-45.120503652039325
1739209832.0277462;-38.13080360867914
1739209832.0277512;-35.57807855764607
1739209832.027756;-38.13080360867914
1739209832.0277607;-45.120503652039325
1739209832.0277658;-38.13080360867914
1739209832.0277705;-35.57807855764607
1739209832.0277753;-38.13080360867914
1739209832.0277803;-45.120503652039325
1739209832.027785;-33.981070128970906
1739209832.0277898;-31.141103565318893
1739209832.0277948;-45.120503652039325
1739209832.0277996;-45.120503652039325
1739209832.0278044;-33.981070128970906
1739209832.0278091;-45.120503652039325
1739209832.0278141;-45.120503652039325
1739209832.027819;-38.13080360867914
1739209832.0278237;-38.13080360867914
1739209832.0278287;-45.120503652039325
1739209832.0278335;-45.120503652039325
1739209832.0278382;-45.120503652039325
1739209832.0278432;-38.13080360867914
1739209832.027848;-38.13080360867914
1739209832.0278528;-38.13080360867914
1739209832.0278578;-45.120503652039325
1739209832.0278625;-38.13080360867914
1739209832.0278673;-45.120503652039325
1739209832.027872;-38.13080360867914
1739209832.027877;-35.57807855764607
1739209832.0278819;-38.13080360867914
1739209832.0278866;-38.13080360867914
1739209832.0278916;-45.120503652039325
1739209832.0278964;-35.57807855764607
1739209832.0279012;-38.13080360867914
1739209832.0279062;-35.57807855764607
1739209832.027911;-38.13080360867914
1739209832.0279157;-45.120503652039325
1739209832.0279207;-33.981070128970906
1739209832.0279255;-45.120503652039325
1739209832.0279303;-45.120503652039325
1739209832.0279353;-45.120503652039325
1739209832.02794;-38.13080360867914
1739209832.0279448;-45.120503652039325
1739209832.0279496;-45.120503652039325
1739209832.0279546;-35.57807855764607
1739209832.0279593;-38.13080360867914
1739209832.027964;-32.816014438256545
1739209832.0279691;-33.981070128970906
1739209832.027974;-35.57807855764607
1739209832.0279787;-45.120503652039325
1739209832.0279837;-38.13080360867914
1739209832.0279884;-45.120503652039325
1739209832.0279932;-45.120503652039325
1739209832.0279982;-45.120503652039325
1739209832.028003;-45.120503652039325
1739209832.0280077;-38.13080360867914
1739209832.0280125;-38.13080360867914
1739209832.0280175;-38.13080360867914
1739209832.0280223;-45.120503652039325
1739209832.028027;-45.120503652039325
1739209832.028032;-38.13080360867914
1739209832.0280368;-38.13080360867914
1739209832.0280416;-35.57807855764607
1739209832.0280466;-45.120503652039325
1739209832.0280514;-45.120503652039325
1739209832.0280561;-38.13080360867914
1739209832.0280612;-35.57807855764607
1739209832.028066;-38.13080360867914
1739209832.0280707;-38.13080360867914
1739209832.0280757;-38.13080360867914
1739209832.0280805;-38.13080360867914
1739209832.0280852;-38.13080360867914
1739209832.02809;-45.120503652039325
1739209832.028095;-45.120503652039325
1739209832.0280998;-45.120503652039325
1739209832.0281045;-45.120503652039325
1739209832.0281096;-45.120503652039325
1739209832.0281143;-45.120503652039325
1739209832.028119;-45.120503652039325
1739209832.028124;-38.13080360867914
1739209832.0281289;-35.57807855764607
1739209832.0281336;-35.57807855764607
1739209832.0281386;-32.816014438256545
1739209832.0281434;-38.13080360867914
1739209832.0281482;-45.120503652039325
1739209832.028153;-38.13080360867914
1739209832.028158;-28.58837851428586
1739209832.0281627;-38.13080360867914
1739209832.0281675;-45.120503652039325
1739209832.0281725;-45.120503652039325
1739209832.0281773;-45.120503652039325
1739209832.028182;-45.120503652039325
1739209832.028187;-45.120503652039325
1739209832.0281918;-38.13080360867914
1739209832.0281966;-33.981070128970956
1739209832.0282016;-38.13080360867914
1739209832.0282063;-38.13080360867914
1739209832.028211;-45.120503652039325
1739209832.0282161;-45.120503652039325
1739209832.028221;-38.13080360867914
1739209832.0282257;-38.13080360867914
1739209832.0282304;-45.120503652039325
1739209832.0282354;-31.141103565318915
1739209832.0282402;-35.57807855764607
1739209832.028245;-45.120503652039325
1739209832.02825;-45.120503652039325
1739209832.0282547;-38.13080360867914
1739209832.0282595;-38.13080360867914
1739209832.0282645;-45.120503652039325
1739209832.0282693;-38.13080360867914
1739209832.028274;-45.120503652039325
1739209832.028279;-38.13080360867914
1739209832.0282838;-38.13080360867914
1739209832.0282886;-38.13080360867914
1739209832.0282934;-45.120503652039325
1739209832.0282984;-38.13080360867914
1739209832.0283031;-35.57807855764607
1739209832.028308;-38.13080360867914
1739209832.028313;-45.120503652039325
1739209832.0283177;-38.13080360867914
1739209832.0283225;-38.13080360867914
1739209832.0283275;-38.13080360867914
1739209832.0283322;-45.120503652039325
1739209832.028337;-45.120503652039325
1739209832.028342;-32.816014438256545
1739209832.0283468;-45.120503652039325
1739209832.0283515;-28.992665084841942
1739209832.0283566;-31.141103565318915
1739209832.0283613;-45.120503652039325
1739209832.028366;-38.13080360867914
1739209832.0283709;-32.816014438256545
1739209832.0283759;-38.13080360867914
1739209832.0283806;-38.13080360867914
1739209832.0283854;-38.13080360867914
1739209832.0283904;-38.13080360867914
1739209832.0283952;-32.816014438256545
1739209832.0284;-38.13080360867914
1739209832.028405;-33.981070128970906
1739209832.0284097;-38.13080360867914
1739209832.0284145;-45.120503652039325
1739209832.0284195;-38.13080360867914
1739209832.0284243;-38.13080360867914
1739209832.028429;-38.13080360867914
1739209832.028434;-33.981070128970906
1739209832.0284388;-45.120503652039325
1739209832.0284436;-45.120503652039325
1739209832.0284483;-38.13080360867914
1739209832.0284534;-38.13080360867914
1739209832.028458;-38.13080360867914
1739209832.028463;-38.13080360867914
1739209832.028468;-38.13080360867914
1739209832.0284727;-38.13080360867914
1739209832.0284774;-32.816014438256545
1739209832.0284824;-38.13080360867914
1739209832.0284872;-45.120503652039325
1739209832.028492;-45.120503652039325
1739209832.028497;-38.13080360867914
1739209832.0285017;-38.13080360867914
1739209832.0285065;-45.120503652039325
1739209832.0285113;-45.120503652039325
1739209832.0285163;-45.120503652039325
1739209832.028521;-38.13080360867914
1739209832.0285258;-38.13080360867914
1739209832.0285308;-38.13080360867914
1739209832.0285356;-38.13080360867914
1739209832.0285404;-38.13080360867914
1739209832.0285454;-45.120503652039325
1739209832.0285501;-38.13080360867914
1739209832.028555;-32.816014438256545
1739209832.02856;-38.13080360867914
1739209832.0285647;-45.120503652039325
1739209832.0285695;-35.57807855764607
1739209832.0285745;-38.13080360867914
1739209832.0285792;-45.120503652039325
1739209832.028584;-38.13080360867914
1739209832.0285888;-33.981070128970906
1739209832.0285938;-38.13080360867914
1739209832.0285985;-38.13080360867914
1739209832.0286033;-38.13080360867914
1739209832.0286083;-45.120503652039325
1739209832.028613;-45.120503652039325
1739209832.0286179;-45.120503652039325
1739209832.0286229;-45.120503652039325
1739209832.0286276;-38.13080360867914
1739209832.0286324;-38.13080360867914
1739209832.0286374;-38.13080360867914
1739209832.0286422;-45.120503652039325
1739209832.028647;-35.57807855764607
1739209832.0286517;-32.816014438256545
1739209832.0286567;-45.120503652039325
1739209832.0286615;-35.57807855764607
1739209832.0286663;-38.13080360867914
1739209832.0286713;-45.120503652039325
1739209832.028676;-45.120503652039325
1739209832.0286808;-45.120503652039325
1739209832.0286858;-45.120503652039325
1739209832.0286906;-38.13080360867914
1739209832.0286953;-35.57807855764607
1739209832.0287004;-45.120503652039325
1739209832.0287051;-45.120503652039325
1739209832.02871;-45.120503652039325
1739209832.028715;-38.13080360867914
1739209832.0287197;-38.13080360867914
1739209832.0287244;-38.13080360867914
1739209832.0287292;-45.120503652039325
1739209832.0287342;-38.13080360867914
1739209832.028739;-38.13080360867914
1739209832.0287437;-45.120503652039325
1739209832.0287488;-35.57807855764607
1739209832.0287535;-38.13080360867914
1739209832.0287583;-38.13080360867914
1739209832.0287633;-38.13080360867914
1739209832.028768;-35.57807855764607
1739209832.0287728;-45.120503652039325
1739209832.0287778;-38.13080360867914
1739209832.0287826;-45.120503652039325
1739209832.0287874;-45.120503652039325
1739209832.0287921;-45.120503652039325
1739209832.0287971;-45.120503652039325
1739209832.028802;-38.13080360867914
1739209832.0288067;-45.120503652039325
1739209832.0288117;-45.120503652039325
1739209832.0288165;-45.120503652039325
1739209832.0288212;-35.57807855764607
1739209832.0288262;-31.141103565318893
1739209832.028831;-45.120503652039325
1739209832.0288358;-38.13080360867914
1739209832.0288408;-30.49652367304973
1739209832.0288455;-31.141103565318893
1739209832.0288503;-38.13080360867914
1739209832.0288553;-45.120503652039325
1739209832.02886;-35.57807855764607
1739209832.0288649;-32.816014438256545
1739209832.0288696;-38.13080360867914
1739209832.0288746;-45.120503652039325
1739209832.0288794;-45.120503652039325
1739209832.0288842;-38.13080360867914
1739209832.0288892;-45.120503652039325
1739209832.028894;-45.120503652039325
1739209832.0288987;-45.120503652039325
1739209832.0289037;-45.120503652039325
1739209832.0289085;-33.981070128970906
1739209832.0289133;-45.120503652039325
1739209832.0289183;-38.13080360867914
1739209832.028923;-45.120503652039325
1739209832.0289278;-45.120503652039325
1739209832.0289326;-45.120503652039325
1739209832.0289376;-35.57807855764607
1739209832.0289423;-26.991370085610736
1739209832.028947;-45.120503652039325
1739209832.0289521;-45.120503652039325
1739209832.028957;-38.13080360867914
1739209832.0289617;-32.816014438256545
1739209832.0289667;-45.120503652039325
1739209832.0289714;-38.13080360867914
1739209832.0289762;-45.120503652039325
1739209832.0289812;-33.981070128970956
1739209832.028986;-45.120503652039325
1739209832.0289907;-38.13080360867914
1739209832.0289958;-45.120503652039325
