CAN Message; 0x150:0300a46ea91cafbe
1739209680.326424;-38.13080360867914
1739209680.3264349;-38.13080360867914
1739209680.3264456;-38.13080360867914
1739209680.3264565;-38.13080360867914
1739209680.3264673;-45.120503652039325
1739209680.3264782;-35.57807855764607
1739209680.326489;-38.13080360867914
1739209680.3265;-35.57807855764607
1739209680.3265107;-45.120503652039325
1739209680.3265216;-38.13080360867914
1739209680.3265324;-35.57807855764607
1739209680.3265433;-45.120503652039325
1739209680.326554;-38.13080360867914
1739209680.326565;-38.13080360867914
1739209680.3265758;-35.57807855764607
1739209680.3265867;-33.981070128970906
1739209680.3265975;-45.120503652039325
1739209680.3266084;-38.13080360867914
1739209680.3266194;-31.141103565318915
1739209680.32663;-33.981070128970906
1739209680.326641;-38.13080360867914
1739209680.3266518;-33.981070128970906
1739209680.3266628;-35.57807855764607
1739209680.3266735;-38.13080360867914
1739209680.3266845;-45.120503652039325
1739209680.3266952;-33.981070128970906
1739209680.3267062;-38.13080360867914
1739209680.326717;-45.120503652039325
1739209680.3267279;-45.120503652039325
1739209680.3267386;-38.13080360867914
1739209680.3267496;-38.13080360867914
1739209680.3267603;-38.13080360867914
1739209680.3267713;-38.13080360867914
1739209680.326782;-38.13080360867914
1739209680.326793;-38.13080360867914
1739209680.3268037;-45.120503652039325
1739209680.3268147;-45.120503652039325
1739209680.3268256;-38.13080360867914
1739209680.3268363;-45.120503652039325
1739209680.3268473;-35.57807855764607
1739209680.326858;-38.13080360867914
1739209680.326869;-45.120503652039325
1739209680.3268797;-38.13080360867914
1739209680.3268907;-45.120503652039325
1739209680.3269014;-45.120503652039325
1739209680.3269124;-38.13080360867914
1739209680.3269231;-38.13080360867914
1739209680.326934;-33.981070128970956
1739209680.3269448;-31.141103565318915
1739209680.3269558;-38.13080360867914
1739209680.3269665;-45.120503652039325
1739209680.3269775;-45.120503652039325
1739209680.3269882;-45.120503652039325
1739209680.3269992;-35.57807855764607
1739209680.32701;-38.13080360867914
1739209680.327021;-30.49652367304973
1739209680.3270316;-33.981070128970906
1739209680.3270426;-45.120503652039325
1739209680.3270535;-45.120503652039325
1739209680.3270643;-35.57807855764607
1739209680.3270752;-38.13080360867914
1739209680.327086;-45.120503652039325
1739209680.327097;-33.981070128970906
1739209680.3271077;-38.13080360867914
1739209680.3271186;-45.120503652039325
1739209680.3271294;-45.120503652039325
1739209680.3271403;-45.120503652039325
1739209680.327151;-45.120503652039325
1739209680.327162;-45.120503652039325
1739209680.3271728;-38.13080360867914
1739209680.3271837;-45.120503652039325
1739209680.3271945;-33.981070128970906
1739209680.3272054;-35.57807855764607
1739209680.3272161;-45.120503652039325
1739209680.327227;-45.120503652039325
1739209680.3272378;-33.981070128970906
1739209680.3272488;-35.57807855764607
1739209680.3272598;-45.120503652039325
1739209680.3272705;-45.120503652039325
1739209680.3272815;-30.49652367304973
1739209680.3272922;-35.57807855764607
1739209680.3273032;-45.120503652039325
1739209680.327314;-45.120503652039325
1739209680.3273249;-38.13080360867914
1739209680.3273356;-35.57807855764607
1739209680.3273466;-45.120503652039325
1739209680.3273573;-38.13080360867914
1739209680.3273683;-45.120503652039325
1739209680.327379;-45.120503652039325
1739209680.32739;-38.13080360867914
1739209680.3274007;-45.120503652039325
1739209680.3274117;-38.13080360867914
1739209680.3274224;-38.13080360867914
1739209680.3274333;-38.13080360867914
1739209680.327444;-45.120503652039325
1739209680.327455;-32.816014438256545
1739209680.327466;-31.141103565318893
1739209680.3274767;-45.120503652039325
1739209680.3274877;-45.120503652039325
1739209680.3274984;-38.13080360867914
1739209680.3275094;-45.120503652039325
1739209680.3275201;-45.120503652039325
1739209680.327531;-45.120503652039325
1739209680.3275418;-32.816014438256545
1739209680.3275528;-38.13080360867914
1739209680.3275635;-35.57807855764607
1739209680.3275745;-35.57807855764607
1739209680.3275852;-38.13080360867914
1739209680.3275962;-38.13080360867914
1739209680.327607;-45.120503652039325
1739209680.327618;-38.13080360867914
1739209680.3276286;-45.120503652039325
1739209680.3276396;-38.13080360867914
1739209680.3276503;-38.13080360867914
1739209680.3276613;-45.120503652039325
1739209680.327672;-45.120503652039325
1739209680.327683;-38.13080360867914
1739209680.327694;-33.981070128970906
1739209680.3277047;-45.120503652039325
1739209680.3277156;-35.57807855764607
1739209680.3277264;-32.816014438256545
1739209680.3277373;-45.120503652039325
1739209680.327748;-38.13080360867914
1739209680.327759;-38.13080360867914
1739209680.3277698;-38.13080360867914
1739209680.3277807;-45.120503652039325
1739209680.3277915;-38.13080360867914
1739209680.3278024;-45.120503652039325
1739209680.3278131;-45.120503652039325
1739209680.327824;-38.13080360867914
1739209680.3278348;-38.13080360867914
1739209680.3278458;-45.120503652039325
1739209680.3278565;-38.13080360867914
1739209680.3278675;-35.57807855764607
1739209680.3278782;-38.13080360867914
1739209680.3278892;-38.13080360867914
1739209680.3279002;-38.13080360867914
1739209680.327911;-45.120503652039325
1739209680.3279219;-38.13080360867914
1739209680.3279326;-38.13080360867914
1739209680.3279436;-45.120503652039325
1739209680.3279543;-35.57807855764607
1739209680.3279653;-45.120503652039325
1739209680.327976;-38.13080360867914
1739209680.327987;-35.57807855764607
1739209680.3279977;-33.981070128970906
1739209680.3280087;-38.13080360867914
1739209680.3280194;-45.120503652039325
1739209680.3280303;-38.13080360867914
1739209680.328041;-33.981070128970906
1739209680.328052;-38.13080360867914
1739209680.3280628;-45.120503652039325
1739209680.3280737;-45.120503652039325
1739209680.3280845;-31.141103565318915
1739209680.3280954;-35.57807855764607
1739209680.3281062;-45.120503652039325
1739209680.3281171;-45.120503652039325
1739209680.328128;-45.120503652039325
1739209680.3281388;-38.13080360867914
1739209680.3281498;-38.13080360867914
1739209680.3281605;-38.13080360867914
1739209680.3281715;-33.981070128970906
1739209680.3281822;-38.13080360867914
1739209680.3281932;-38.13080360867914
1739209680.328204;-38.13080360867914
1739209680.328215;-38.13080360867914
1739209680.3282256;-45.120503652039325
1739209680.3282366;-45.120503652039325
1739209680.3282473;-45.120503652039325
1739209680.3282583;-38.13080360867914
1739209680.328269;-38.13080360867914
1739209680.32828;-45.120503652039325
1739209680.3282907;-33.981070128970906
1739209680.3283017;-35.57807855764607
1739209680.3283124;-35.57807855764607
1739209680.3283234;-38.13080360867914
1739209680.3283343;-38.13080360867914
1739209680.328345;-45.120503652039325
1739209680.328356;-45.120503652039325
1739209680.3283668;-38.13080360867914
1739209680.3283777;-45.120503652039325
1739209680.3283885;-38.13080360867914
1739209680.3283994;-38.13080360867914
1739209680.3284101;-38.13080360867914
1739209680.328421;-33.981070128970906
1739209680.3284318;-31.141103565318915
1739209680.3284428;-38.13080360867914
1739209680.3284535;-45.120503652039325
1739209680.3284645;-45.120503652039325
1739209680.3284752;-45.120503652039325
1739209680.3284862;-33.981070128970906
1739209680.328497;-38.13080360867914
1739209680.328508;-45.120503652039325
1739209680.3285186;-32.816014438256545
1739209680.3285296;-45.120503652039325
1739209680.3285406;-45.120503652039325
1739209680.3285513;-38.13080360867914
1739209680.3285623;-38.13080360867914
1739209680.328573;-35.57807855764607
1739209680.328584;-38.13080360867914
1739209680.3285947;-38.13080360867914
1739209680.3286057;-31.141103565318915
1739209680.3286164;-38.13080360867914
1739209680.3286273;-35.57807855764607
1739209680.328638;-38.13080360867914
1739209680.328649;-38.13080360867914
1739209680.3286598;-45.120503652039325
1739209680.3286707;-38.13080360867914
1739209680.3286815;-45.120503652039325
1739209680.3286924;-45.120503652039325
1739209680.3287032;-45.120503652039325
1739209680.3287141;-35.57807855764607
1739209680.3287249;-35.57807855764607
1739209680.3287358;-45.120503652039325
1739209680.3287466;-45.120503652039325
1739209680.3287575;-38.13080360867914
1739209680.3287685;-45.120503652039325
1739209680.3287792;-35.57807855764607
1739209680.3287902;-45.120503652039325
1739209680.328801;-35.57807855764607
1739209680.328812;-38.13080360867914
1739209680.3288226;-45.120503652039325
1739209680.3288336;-32.816014438256545
1739209680.3288443;-38.13080360867914
1739209680.3288553;-45.120503652039325
1739209680.328866;-27.267205301931607
1739209680.328877;-38.13080360867914
1739209680.3288877;-45.120503652039325
1739209680.3288987;-33.981070128970906
1739209680.3289094;-45.120503652039325
1739209680.3289204;-45.120503652039325
1739209680.328931;-38.13080360867914
1739209680.328942;-38.13080360867914
1739209680.3289528;-32.81601443825658
1739209680.3289638;-45.120503652039325
1739209680.3289747;-38.13080360867914
1739209680.3289855;-45.120503652039325
1739209680.3289964;-38.13080360867914
1739209680.3290071;-38.13080360867914
1739209680.329018;-45.120503652039325
1739209680.3290288;-45.120503652039325
1739209680.3290398;-28.58837851428586
1739209680.3290505;-32.816014438256545
1739209680.3290615;-38.13080360867914
1739209680.3290722;-45.120503652039325
1739209680.3290832;-45.120503652039325
1739209680.329094;-45.120503652039325
1739209680.329105;-38.13080360867914
1739209680.3291156;-45.120503652039325
1739209680.3291266;-38.13080360867914
1739209680.3291373;-45.120503652039325
1739209680.3291483;-45.120503652039325
1739209680.329159;-45.120503652039325
1739209680.32917;-38.13080360867914
1739209680.329181;-38.13080360867914
1739209680.3291917;-33.981070128970906
1739209680.3292027;-38.13080360867914
1739209680.3292134;-32.81601443825658
1739209680.3292243;-38.13080360867914
1739209680.329235;-33.981070128970906
1739209680.329246;-38.13080360867914
1739209680.3292568;-45.120503652039325
1739209680.3292677;-35.57807855764607
1739209680.3292785;-33.981070128970906
1739209680.3292894;-38.13080360867914
1739209680.3293002;-35.57807855764607
1739209680.3293111;-38.13080360867914
1739209680.3293219;-38.13080360867914
1739209680.3293328;-33.981070128970906
1739209680.3293436;-35.57807855764607
1739209680.3293545;-45.120503652039325
1739209680.3293653;-45.120503652039325
1739209680.3293762;-35.57807855764607
1739209680.329387;-45.120503652039325
1739209680.329398;-45.120503652039325
1739209680.329409;-38.13080360867914
1739209680.3294196;-38.13080360867914
1739209680.3294306;-45.120503652039325
1739209680.3294413;-38.13080360867914
1739209680.3294523;-45.120503652039325
1739209680.329463;-38.13080360867914
1739209680.329474;-38.13080360867914
1739209680.3294847;-38.13080360867914
1739209680.3294957;-38.13080360867914
1739209680.3295064;-45.120503652039325
1739209680.3295174;-45.120503652039325
1739209680.329528;-45.120503652039325
1739209680.329539;-45.120503652039325
1739209680.3295498;-45.120503652039325
1739209680.3295608;-45.120503652039325
1739209680.3295715;-45.120503652039325
1739209680.3295825;-38.13080360867914
1739209680.3295932;-38.13080360867914
1739209680.3296041;-35.57807855764607
1739209680.329615;-33.981070128970906
1739209680.3296258;-35.57807855764607
1739209680.3296368;-35.57807855764607
1739209680.3296475;-45.120503652039325
1739209680.3296585;-38.13080360867914
1739209680.3296692;-38.13080360867914
1739209680.3296802;-38.13080360867914
1739209680.329691;-45.120503652039325
1739209680.329702;-45.120503652039325
1739209680.3297126;-38.13080360867914
1739209680.3297236;-38.13080360867914
1739209680.3297343;-45.120503652039325
1739209680.3297453;-38.13080360867914
1739209680.329756;-45.120503652039325
1739209680.329767;-45.120503652039325
1739209680.3297777;-38.13080360867914
1739209680.3297887;-35.57807855764607
1739209680.3297994;-35.57807855764607
1739209680.3298104;-35.57807855764607
1739209680.3298213;-45.120503652039325
1739209680.329832;-33.981070128970906
1739209680.329843;-38.13080360867914
1739209680.3298538;-38.13080360867914
1739209680.3298647;-45.120503652039325
1739209680.3298755;-38.13080360867914
1739209680.3298864;-35.57807855764607
1739209680.3298972;-35.57807855764607
1739209680.3299081;-38.13080360867914
1739209680.3299189;-38.13080360867914
1739209680.3299298;-38.13080360867914
1739209680.3299406;-38.13080360867914
1739209680.3299515;-45.120503652039325
1739209680.3299623;-38.13080360867914
1739209680.3299732;-38.13080360867914
1739209680.329984;-45.120503652039325
1739209680.329995;-45.120503652039325
1739209680.3300056;-38.13080360867914
1739209680.3300166;-33.981070128970906
1739209680.3300273;-38.13080360867914
1739209680.3300383;-38.13080360867914
1739209680.3300493;-38.13080360867914
1739209680.33006;-38.13080360867914
1739209680.330071;-38.13080360867914
1739209680.3300817;-45.120503652039325
1739209680.3300927;-45.120503652039325
1739209680.3301034;-45.120503652039325
1739209680.3301144;-45.120503652039325
1739209680.330125;-38.13080360867914
1739209680.330136;-45.120503652039325
1739209680.3301468;-38.13080360867914
1739209680.3301578;-38.13080360867914
1739209680.3301685;-38.13080360867914
1739209680.3301795;-38.13080360867914
1739209680.3301902;-45.120503652039325
1739209680.3302011;-38.13080360867914
1739209680.3302119;-38.13080360867914
1739209680.3302228;-33.981070128970906
1739209680.3302336;-38.13080360867914
1739209680.3302445;-38.13080360867914
1739209680.3302555;-38.13080360867914
1739209680.3302662;-38.13080360867914
1739209680.3302772;-33.981070128970906
1739209680.330288;-45.120503652039325
1739209680.330299;-45.120503652039325
1739209680.3303096;-45.120503652039325
1739209680.3303206;-45.120503652039325
1739209680.3303313;-45.120503652039325
1739209680.3303423;-33.981070128970906
1739209680.330353;-33.981070128970906
1739209680.330364;-33.981070128970906
1739209680.3303747;-45.120503652039325
1739209680.3303857;-45.120503652039325
1739209680.3303964;-38.13080360867914
1739209680.3304074;-45.120503652039325
1739209680.330418;-45.120503652039325
1739209680.330429;-33.981070128970906
1739209680.3304398;-31.141103565318915
1739209680.3304508;-29.438486411369347
1739209680.3304617;-38.13080360867914
1739209680.3304725;-33.981070128970906
1739209680.3304834;-38.13080360867914
1739209680.3304942;-38.13080360867914
1739209680.3305051;-45.120503652039325
1739209680.3305159;-38.13080360867914
1739209680.3305268;-35.57807855764607
1739209680.3305376;-33.981070128970906
1739209680.3305485;-38.13080360867914
1739209680.3305593;-35.57807855764607
1739209680.3305702;-38.13080360867914
1739209680.330581;-45.120503652039325
1739209680.330592;-45.120503652039325
1739209680.3306026;-45.120503652039325
1739209680.3306136;-38.13080360867914
1739209680.3306243;-38.13080360867914
1739209680.3306353;-45.120503652039325
1739209680.330646;-45.120503652039325
1739209680.330657;-33.981070128970906
1739209680.3306677;-45.120503652039325
1739209680.3306787;-45.120503652039325
1739209680.3306897;-35.57807855764607
1739209680.3307004;-35.57807855764607
1739209680.3307114;-38.13080360867914
1739209680.330722;-45.120503652039325
1739209680.330733;-45.120503652039325
1739209680.3307438;-45.120503652039325
1739209680.3307548;-45.120503652039325
1739209680.3307655;-38.13080360867914
1739209680.3307765;-38.13080360867914
1739209680.3307872;-38.13080360867914
1739209680.3307981;-31.141103565318915
1739209680.3308089;-38.13080360867914
1739209680.3308198;-33.981070128970906
1739209680.3308306;-38.13080360867914
1739209680.3308415;-38.13080360867914
1739209680.3308523;-45.120503652039325
1739209680.3308632;-38.13080360867914
1739209680.330874;-38.13080360867914
1739209680.330885;-32.81601443825658
1739209680.330896;-45.120503652039325
1739209680.3309066;-33.981070128970906
1739209680.3309176;-38.13080360867914
1739209680.3309283;-38.13080360867914
1739209680.3309393;-35.57807855764607
1739209680.33095;-45.120503652039325
1739209680.330961;-38.13080360867914
1739209680.3309717;-28.58837851428586
1739209680.3309827;-35.57807855764607
1739209680.3309934;-35.57807855764607
1739209680.3310044;-38.13080360867914
1739209680.331015;-38.13080360867914
1739209680.331026;-45.120503652039325
1739209680.3310368;-45.120503652039325
1739209680.3310478;-45.120503652039325
1739209680.3310585;-45.120503652039325
1739209680.3310695;-45.120503652039325
1739209680.3310802;-45.120503652039325
1739209680.3310912;-45.120503652039325
1739209680.3311021;-35.57807855764607
1739209680.3311129;-35.57807855764607
1739209680.3311238;-38.13080360867914
1739209680.3311346;-38.13080360867914
1739209680.3311455;-45.120503652039325
1739209680.3311563;-38.13080360867914
1739209680.3311672;-38.13080360867914
1739209680.331178;-38.13080360867914
1739209680.331189;-38.13080360867914
1739209680.3311996;-38.13080360867914
1739209680.3312106;-32.816014438256545
1739209680.3312213;-35.57807855764607
1739209680.3312323;-38.13080360867914
1739209680.331243;-38.13080360867914
1739209680.331254;-45.120503652039325
1739209680.3312647;-35.57807855764607
1739209680.3312757;-45.120503652039325
1739209680.3312864;-45.120503652039325
1739209680.3312974;-45.120503652039325
1739209680.3313081;-38.13080360867914
1739209680.331319;-45.120503652039325
1739209680.33133;-45.120503652039325
1739209680.3313408;-38.13080360867914
1739209680.3313518;-45.120503652039325
1739209680.3313625;-45.120503652039325
1739209680.3313735;-33.981070128970906
1739209680.3313842;-45.120503652039325
1739209680.3313951;-45.120503652039325
1739209680.3314059;-38.13080360867914
1739209680.3314168;-38.13080360867914
1739209680.3314276;-45.120503652039325
1739209680.3314385;-45.120503652039325
1739209680.3314493;-38.13080360867914
1739209680.3314602;-45.120503652039325
1739209680.331471;-45.120503652039325
1739209680.331482;-45.120503652039325
1739209680.3314927;-38.13080360867914
1739209680.3315036;-45.120503652039325
1739209680.3315144;-35.57807855764607
1739209680.3315253;-38.13080360867914
1739209680.3315363;-32.816014438256545
1739209680.331547;-35.57807855764607
1739209680.331558;-45.120503652039325
1739209680.3315687;-45.120503652039325
1739209680.3315797;-45.120503652039325
1739209680.3315904;-38.13080360867914
1739209680.3316014;-45.120503652039325
1739209680.331612;-45.120503652039325
1739209680.331623;-45.120503652039325
1739209680.3316338;-33.981070128970906
1739209680.3316448;-38.13080360867914
1739209680.3316555;-35.57807855764607
1739209680.3214881;-45.120503652039325
1739209680.3215072;-45.120503652039325
1739209680.3215263;-38.13080360867914
1739209680.3215451;-45.120503652039325
1739209680.3215642;-45.120503652039325
1739209680.3215833;-38.13080360867914
1739209680.3216023;-45.120503652039325
1739209680.3216214;-45.120503652039325
1739209680.3216405;-45.120503652039325
1739209680.3216596;-38.13080360867914
1739209680.3216786;-38.13080360867914
1739209680.3216975;-30.49652367304973
1739209680.3217165;-33.981070128970906
1739209680.3217356;-45.120503652039325
1739209680.3217547;-45.120503652039325
1739209680.3217738;-38.13080360867914
1739209680.3217928;-35.57807855764607
1739209680.321812;-45.120503652039325
1739209680.3218307;-38.13080360867914
1739209680.3218498;-45.120503652039325
1739209680.321869;-45.120503652039325
1739209680.321888;-32.816014438256545
1739209680.321907;-38.13080360867914
1739209680.321926;-38.13080360867914
1739209680.3219452;-38.13080360867914
1739209680.3219643;-45.120503652039325
1739209680.321983;-45.120503652039325
1739209680.3220022;-28.58837851428586
1739209680.3220212;-29.438486411369333
1739209680.3220403;-38.13080360867914
1739209680.3220594;-38.13080360867914
1739209680.3220785;-35.57807855764607
1739209680.3220975;-35.57807855764607
1739209680.3221166;-45.120503652039325
1739209680.3221354;-38.13080360867914
1739209680.3221545;-45.120503652039325
1739209680.3221736;-38.13080360867914
1739209680.3221927;-38.13080360867914
1739209680.3222117;-45.120503652039325
1739209680.3222308;-38.13080360867914
1739209680.32225;-45.120503652039325
1739209680.3222687;-33.981070128970906
1739209680.3222878;-38.13080360867914
1739209680.3223069;-45.120503652039325
1739209680.322326;-45.120503652039325
1739209680.322345;-45.120503652039325
1739209680.322364;-33.981070128970906
1739209680.3223832;-38.13080360867914
1739209680.3224022;-38.13080360867914
1739209680.322421;-32.816014438256545
1739209680.3224401;-35.57807855764607
1739209680.3224592;-32.816014438256545
1739209680.3224783;-32.816014438256545
1739209680.3224974;-38.13080360867914
1739209680.3225164;-35.57807855764607
1739209680.3225355;-38.13080360867914
1739209680.3225546;-45.120503652039325
1739209680.3225734;-45.120503652039325
1739209680.3225925;-38.13080360867914
1739209680.3226116;-45.120503652039325
1739209680.3226306;-45.120503652039325
1739209680.3226497;-38.13080360867914
1739209680.3226688;-38.13080360867914
1739209680.3226879;-38.13080360867914
1739209680.322707;-45.120503652039325
1739209680.3227258;-45.120503652039325
1739209680.3227448;-45.120503652039325
1739209680.322764;-32.816014438256545
1739209680.322783;-27.8777449560314
1739209680.322802;-45.120503652039325
1739209680.3228211;-35.57807855764607
1739209680.3228402;-35.57807855764607
1739209680.322859;-35.57807855764607
1739209680.3228781;-38.13080360867914
1739209680.3228972;-38.13080360867914
1739209680.3229163;-45.120503652039325
1739209680.3229353;-38.13080360867914
1739209680.3229544;-45.120503652039325
1739209680.3229735;-38.13080360867914
1739209680.3229926;-38.13080360867914
1739209680.3230114;-45.120503652039325
1739209680.3230305;-38.13080360867914
1739209680.3230495;-38.13080360867914
1739209680.3230686;-45.120503652039325
1739209680.3230877;-30.49652367304973
1739209680.3231068;-45.120503652039325
1739209680.3231258;-45.120503652039325
1739209680.323145;-45.120503652039325
1739209680.3231637;-33.981070128970906
1739209680.3231828;-45.120503652039325
1739209680.323202;-45.120503652039325
1739209680.323221;-38.13080360867914
1739209680.32324;-33.981070128970956
1739209680.323259;-45.120503652039325
1739209680.3232782;-45.120503652039325
1739209680.323297;-45.120503652039325
1739209680.323316;-45.120503652039325
1739209680.3233352;-38.13080360867914
1739209680.3233542;-45.120503652039325
1739209680.3233733;-38.13080360867914
1739209680.3233924;-26.991370085610722
1739209680.3234115;-38.13080360867914
1739209680.3234305;-45.120503652039325
1739209680.3234494;-45.120503652039325
1739209680.3234684;-35.57807855764607
1739209680.3234875;-38.13080360867914
1739209680.3235066;-45.120503652039325
1739209680.3235257;-38.13080360867914
1739209680.3235447;-38.13080360867914
1739209680.3235638;-45.120503652039325
1739209680.323583;-45.120503652039325
1739209680.3236017;-38.13080360867914
1739209680.3236208;-45.120503652039325
1739209680.3236399;-45.120503652039325
1739209680.323659;-45.120503652039325
1739209680.323678;-38.13080360867914
1739209680.323697;-45.120503652039325
1739209680.3237162;-45.120503652039325
1739209680.323735;-45.120503652039325
1739209680.323754;-45.120503652039325
1739209680.3237731;-45.120503652039325
1739209680.3237922;-38.13080360867914
1739209680.3238113;-38.13080360867914
1739209680.3238304;-45.120503652039325
1739209680.3238494;-45.120503652039325
1739209680.3238685;-38.13080360867914
1739209680.3238873;-38.13080360867914
1739209680.3239064;-38.13080360867914
1739209680.3239255;-45.120503652039325
1739209680.3239446;-31.141103565318915
1739209680.3239636;-35.57807855764607
1739209680.3239827;-38.13080360867914
1739209680.3240018;-45.120503652039325
1739209680.3240209;-38.13080360867914
1739209680.3240397;-38.13080360867914
1739209680.3240588;-45.120503652039325
1739209680.3240778;-45.120503652039325
1739209680.324097;-45.120503652039325
1739209680.324116;-45.120503652039325
1739209680.324135;-38.13080360867914
1739209680.3241541;-35.57807855764607
1739209680.3241732;-45.120503652039325
1739209680.324192;-38.13080360867914
1739209680.3242111;-38.13080360867914
1739209680.3242302;-38.13080360867914
1739209680.3242493;-45.120503652039325
1739209680.3242683;-45.120503652039325
1739209680.3242874;-45.120503652039325
1739209680.3243065;-38.13080360867914
1739209680.3243253;-32.816014438256545
1739209680.3243444;-38.13080360867914
1739209680.3243635;-38.13080360867914
1739209680.3243825;-38.13080360867914
1739209680.3244016;-38.13080360867914
1739209680.3244207;-45.120503652039325
1739209680.3244398;-45.120503652039325
1739209680.3244588;-45.120503652039325
1739209680.3244777;-45.120503652039325
1739209680.3244967;-38.13080360867914
1739209680.3245158;-38.13080360867914
1739209680.324535;-45.120503652039325
1739209680.324554;-38.13080360867914
1739209680.324573;-35.57807855764607
1739209680.324592;-38.13080360867914
1739209680.3246112;-45.120503652039325
1739209680.32463;-33.981070128970906
1739209680.324649;-38.13080360867914
1739209680.3246682;-45.120503652039325
1739209680.3246872;-45.120503652039325
1739209680.335814;-38.13080360867914
1739209680.3358262;-38.13080360867914
1739209680.335838;-38.13080360867914
1739209680.3358502;-38.13080360867914
1739209680.3358624;-38.13080360867914
1739209680.3358746;-38.13080360867914
1739209680.3358867;-38.13080360867914
1739209680.3358986;-38.13080360867914
1739209680.3359108;-45.120503652039325
1739209680.335923;-45.120503652039325
1739209680.335935;-35.57807855764607
1739209680.3359473;-38.13080360867914
1739209680.3359592;-45.120503652039325
1739209680.3359714;-45.120503652039325
1739209680.3359835;-45.120503652039325
1739209680.3359957;-33.981070128970906
1739209680.3360078;-38.13080360867914
1739209680.3360198;-38.13080360867914
1739209680.336032;-33.981070128970906
1739209680.336044;-38.13080360867914
1739209680.3360562;-45.120503652039325
1739209680.3360684;-38.13080360867914
1739209680.3360803;-38.13080360867914
1739209680.3360925;-45.120503652039325
1739209680.3361046;-38.13080360867914
1739209680.3361168;-38.13080360867914
1739209680.336129;-45.120503652039325
1739209680.3361409;-45.120503652039325
1739209680.336153;-33.981070128970906
1739209680.3361652;-38.13080360867914
1739209680.3361773;-45.120503652039325
1739209680.3361893;-38.13080360867914
1739209680.3362014;-33.981070128970906
1739209680.3362136;-38.13080360867914
1739209680.3362257;-45.120503652039325
1739209680.336238;-32.816014438256545
1739209680.3362498;-35.57807855764607
1739209680.336262;-35.57807855764607
1739209680.3362741;-45.120503652039325
1739209680.3362863;-31.141103565318915
1739209680.3362985;-33.981070128970906
1739209680.3363104;-35.57807855764607
1739209680.3363225;-45.120503652039325
1739209680.3363347;-45.120503652039325
1739209680.3363469;-45.120503652039325
1739209680.336359;-38.13080360867914
1739209680.336371;-33.981070128970906
1739209680.336383;-32.816014438256545
1739209680.3363953;-28.992665084841942
1739209680.3364074;-35.57807855764607
1739209680.3364196;-45.120503652039325
1739209680.3364315;-45.120503652039325
1739209680.3364437;-45.120503652039325
1739209680.3364558;-33.981070128970906
1739209680.336468;-45.120503652039325
1739209680.3364801;-33.981070128970906
1739209680.336492;-31.141103565318915
1739209680.3365042;-38.13080360867914
1739209680.3365164;-45.120503652039325
1739209680.3365285;-45.120503652039325
1739209680.3365407;-38.13080360867914
1739209680.3365526;-38.13080360867914
1739209680.3365648;-45.120503652039325
1739209680.336577;-38.13080360867914
1739209680.336589;-31.141103565318915
1739209680.3366013;-45.120503652039325
1739209680.3366132;-38.13080360867914
1739209680.3366253;-38.13080360867914
1739209680.3366375;-32.816014438256545
1739209680.3366497;-32.816014438256545
1739209680.3366618;-45.120503652039325
1739209680.3366737;-45.120503652039325
1739209680.336686;-38.13080360867914
1739209680.336698;-45.120503652039325
1739209680.3367102;-38.13080360867914
1739209680.3367224;-35.57807855764607
1739209680.3367343;-45.120503652039325
1739209680.3367465;-45.120503652039325
1739209680.3367586;-38.13080360867914
1739209680.3367708;-38.13080360867914
1739209680.336783;-31.14110356531892
1739209680.3367949;-38.13080360867914
1739209680.336807;-45.120503652039325
1739209680.3368192;-38.13080360867914
1739209680.3368313;-35.57807855764607
1739209680.3368435;-38.13080360867914
1739209680.3368554;-38.13080360867914
1739209680.3368676;-35.57807855764607
1739209680.3368797;-31.141103565318915
1739209680.336892;-38.13080360867914
1739209680.336904;-38.13080360867914
1739209680.336916;-38.13080360867914
1739209680.3369281;-45.120503652039325
1739209680.3369403;-45.120503652039325
1739209680.3369524;-38.13080360867914
1739209680.3369646;-33.981070128970906
1739209680.3369765;-38.13080360867914
1739209680.3369887;-38.13080360867914
1739209680.3370008;-38.13080360867914
1739209680.337013;-38.13080360867914
1739209680.337025;-38.13080360867914
1739209680.337037;-45.120503652039325
1739209680.3370492;-38.13080360867914
1739209680.3370614;-38.13080360867914
1739209680.3370736;-45.120503652039325
1739209680.3370855;-45.120503652039325
1739209680.3370976;-38.13080360867914
1739209680.3371098;-38.13080360867914
1739209680.337122;-38.13080360867914
1739209680.3371341;-32.816014438256545
1739209680.337146;-45.120503652039325
1739209680.3371582;-38.13080360867914
1739209680.3371704;-32.816014438256545
1739209680.3371825;-45.120503652039325
1739209680.3371947;-38.13080360867914
1739209680.3372066;-32.816014438256545
1739209680.3372188;-38.13080360867914
1739209680.337231;-45.120503652039325
1739209680.337243;-38.13080360867914
1739209680.3372552;-38.13080360867914
1739209680.3372672;-45.120503652039325
1739209680.3372793;-45.120503652039325
1739209680.3372915;-38.13080360867914
1739209680.3373036;-45.120503652039325
1739209680.3373158;-32.816014438256545
1739209680.3373277;-32.816014438256545
1739209680.3373399;-38.13080360867914
1739209680.337352;-38.13080360867914
1739209680.3373642;-38.13080360867914
1739209680.3373764;-38.13080360867914
1739209680.3373883;-38.13080360867914
1739209680.3374004;-45.120503652039325
1739209680.3374126;-38.13080360867914
1739209680.3374248;-38.13080360867914
1739209680.337437;-38.13080360867914
