CAN Message; 0x77:d99f4145b991b9b1
1739209788.9623966;-24.292649948874775
1739209788.9624016;-23.75329798047522
1739209788.9624066;-45.120503652039325
1739209788.9624116;-30.49652367304973
1739209788.9624166;-38.13080360867914
1739209788.9624214;-38.13080360867914
1739209788.9624264;-38.13080360867914
1739209788.9624314;-33.981070128970906
1739209788.9624364;-33.981070128970956
1739209788.9624414;-45.120503652039325
1739209788.9624465;-33.981070128970956
1739209788.9624512;-28.992665084841942
1739209788.9624562;-25.62660358559016
1739209788.9624612;-27.267205301931607
1739209788.9624662;-27.8777449560314
1739209788.9624712;-38.13080360867914
1739209788.9624763;-35.57807855764607
1739209788.962481;-35.57807855764607
1739209788.962486;-45.120503652039325
1739209788.962491;-31.141103565318915
1739209788.962496;-38.13080360867914
1739209788.962501;-38.13080360867914
1739209788.962506;-45.120503652039325
1739209788.962511;-38.13080360867914
1739209788.9625158;-23.50682362968953
1739209788.9625208;-26.991370085610747
1739209788.9625258;-45.120503652039325
1739209788.9625309;-38.13080360867914
1739209788.9625359;-38.13080360867914
1739209788.9625409;-31.141103565318943
1739209788.9625456;-38.13080360867914
1739209788.9625506;-38.13080360867914
1739209788.9625556;-45.120503652039325
1739209788.9625607;-45.120503652039325
1739209788.9625657;-38.13080360867914
1739209788.9625707;-45.120503652039325
1739209788.9625754;-33.981070128970906
1739209788.9625804;-33.981070128970906
1739209788.9625854;-38.13080360867914
1739209788.9625905;-38.13080360867914
1739209788.9625955;-45.120503652039325
1739209788.9626005;-45.120503652039325
1739209788.9626052;-32.816014438256545
1739209788.9626102;-38.13080360867914
1739209788.9626153;-33.981070128970906
1739209788.9626203;-31.141103565318915
1739209788.9626253;-38.13080360867914
1739209788.9626303;-38.13080360867914
1739209788.9626353;-45.120503652039325
1739209788.96264;-45.120503652039325
1739209788.962645;-45.120503652039325
1739209788.96265;-38.13080360867914
1739209788.962655;-45.120503652039325
1739209788.96266;-33.981070128970956
1739209788.962665;-38.13080360867914
1739209788.9626698;-38.13080360867914
1739209788.9626749;-45.120503652039325
1739209788.9626799;-45.120503652039325
1739209788.9626849;-38.13080360867914
1739209788.9626899;-45.120503652039325
1739209788.962695;-33.981070128970906
1739209788.9626997;-32.816014438256545
1739209788.9627047;-38.13080360867914
1739209788.9627097;-33.981070128970906
1739209788.9627147;-38.13080360867914
1739209788.9627197;-38.13080360867914
1739209788.9627247;-38.13080360867914
1739209788.9627295;-38.13080360867914
1739209788.9627345;-45.120503652039325
1739209788.9627395;-35.57807855764607
1739209788.9627445;-38.13080360867914
1739209788.9627495;-38.13080360867914
1739209788.9627545;-38.13080360867914
1739209788.9627595;-33.981070128970906
1739209788.9627643;-38.13080360867914
1739209788.9627693;-38.13080360867914
1739209788.9627743;-45.120503652039325
1739209788.9627793;-38.13080360867914
1739209788.9627843;-38.13080360867914
1739209788.9627893;-38.13080360867914
1739209788.962794;-45.120503652039325
1739209788.962799;-45.120503652039325
1739209788.962804;-38.13080360867914
1739209788.962809;-38.13080360867914
1739209788.962814;-38.13080360867914
1739209788.962819;-33.981070128970906
1739209788.9628239;-38.13080360867914
1739209788.9628289;-45.120503652039325
1739209788.962834;-38.13080360867914
1739209788.962839;-35.57807855764607
1739209788.962844;-38.13080360867914
1739209788.962849;-38.13080360867914
1739209788.9628537;-38.13080360867914
1739209788.9628587;-38.13080360867914
1739209788.9628637;-38.13080360867914
1739209788.9628687;-45.120503652039325
1739209788.9628737;-35.57807855764607
1739209788.9628787;-38.13080360867914
1739209788.9628837;-45.120503652039325
1739209788.9628885;-38.13080360867914
1739209788.9628935;-45.120503652039325
1739209788.9628985;-38.13080360867914
1739209788.9629035;-45.120503652039325
1739209788.9629085;-33.981070128970906
1739209788.9629135;-38.13080360867914
1739209788.9629183;-45.120503652039325
1739209788.9629233;-45.120503652039325
1739209788.9629283;-45.120503652039325
1739209788.9629333;-45.120503652039325
1739209788.9629383;-35.57807855764607
1739209788.9629433;-32.816014438256545
1739209788.962948;-38.13080360867914
1739209788.962953;-38.13080360867914
1739209788.962958;-38.13080360867914
1739209788.962963;-35.57807855764607
1739209788.962968;-38.13080360867914
1739209788.962973;-45.120503652039325
1739209788.962978;-45.120503652039325
1739209788.962983;-38.13080360867914
1739209788.962988;-38.13080360867914
1739209788.962993;-45.120503652039325
1739209788.962998;-45.120503652039325
1739209788.963003;-38.13080360867914
1739209788.963008;-45.120503652039325
1739209788.9630127;-45.120503652039325
1739209788.9630177;-35.57807855764607
1739209788.9630227;-35.57807855764607
1739209788.9630277;-38.13080360867914
1739209788.9630327;-45.120503652039325
1739209788.9630377;-38.13080360867914
1739209788.9630425;-38.13080360867914
1739209788.9630475;-38.13080360867914
1739209788.9630525;-38.13080360867914
1739209788.9630575;-33.981070128970906
1739209788.9630625;-23.75329798047522
1739209788.9630675;-24.151403521958727
1739209788.9630723;-38.13080360867914
1739209788.9630773;-31.141103565318915
1739209788.9630823;-33.981070128970906
1739209788.9630873;-32.816014438256545
1739209788.9630923;-45.120503652039325
1739209788.9630973;-35.57807855764607
1739209788.963102;-33.981070128970956
1739209788.963107;-38.13080360867914
1739209788.963112;-32.816014438256545
1739209788.9631171;-45.120503652039325
1739209788.9631221;-29.438486411369347
1739209788.9631271;-22.002965041481744
1739209788.9631321;-27.267205301931607
1739209788.963137;-33.981070128970906
1739209788.963142;-22.002965041481744
1739209788.963147;-28.58837851428586
1739209788.963152;-45.120503652039325
1739209788.963157;-28.58837851428586
1739209788.963162;-33.981070128970906
1739209788.9631667;-38.13080360867914
1739209788.9631717;-45.120503652039325
1739209788.9631767;-45.120503652039325
1739209788.9631817;-30.49652367304973
1739209788.9631867;-24.589719217205094
1739209788.9631917;-23.506823629689542
1739209788.9631965;-31.141103565318915
1739209788.9632015;-29.438486411369333
1739209788.9632065;-31.141103565318893
1739209788.9632115;-38.13080360867914
1739209788.9632165;-31.141103565318915
1739209788.9632215;-38.13080360867914
1739209788.9632263;-38.13080360867914
1739209788.9632313;-45.120503652039325
1739209788.9632363;-38.13080360867914
1739209788.9632413;-33.981070128970906
1739209788.9632463;-25.077289914212862
1739209788.9632514;-25.62660358559016
1739209788.9632564;-27.8777449560314
1739209788.9632611;-28.58837851428586
1739209788.9632661;-30.49652367304973
1739209788.9632711;-45.120503652039325
1739209788.9632761;-32.816014438256545
1739209788.9632812;-31.141103565318915
1739209788.9632862;-45.120503652039325
1739209788.963291;-33.981070128970906
1739209788.963296;-30.49652367304973
1739209788.963301;-32.81601443825658
1739209788.963306;-25.826314394896354
1739209788.963311;-22.002965041481755
1739209788.963316;-28.992665084841967
1739209788.9633207;-26.991370085610736
1739209788.9633257;-28.992665084841942
1739209788.9633307;-45.120503652039325
1739209788.9633358;-30.49652367304973
1739209788.9633408;-38.13080360867914
1739209788.9633458;-45.120503652039325
1739209788.9633505;-35.57807855764607
1739209788.9633555;-33.981070128970906
1739209788.9633605;-38.13080360867914
1739209788.9633656;-31.141103565318943
1739209788.9633706;-21.228842808393964
1739209788.9633756;-23.506823629689542
1739209788.9633803;-33.981070128970956
1739209788.9633853;-31.14110356531892
1739209788.9633904;-45.120503652039325
1739209788.9633954;-33.981070128970906
1739209788.9634004;-38.13080360867914
1739209788.9634054;-38.13080360867914
1739209788.9634104;-45.120503652039325
1739209788.9634151;-45.120503652039325
1739209788.9634202;-45.120503652039325
1739209788.9634252;-33.981070128970906
1739209788.9634302;-27.87774495603143
1739209788.9634352;-22.264930561961563
1739209788.9634402;-38.13080360867914
1739209788.963445;-45.120503652039325
1739209788.96345;-38.13080360867914
1739209788.963455;-33.981070128970906
1739209788.96346;-32.816014438256545
1739209788.963465;-31.141103565318915
1739209788.96347;-38.13080360867914
1739209788.9634748;-33.981070128970906
1739209788.9634798;-33.981070128970906
1739209788.9634848;-31.141103565318943
1739209788.9634898;-26.991370085610747
1739209788.9634948;-22.002965041481744
1739209788.9634998;-27.267205301931607
1739209788.9635046;-32.816014438256545
1739209788.9635096;-25.252786309376837
1739209788.9635146;-45.120503652039325
1739209788.9635196;-35.57807855764607
1739209788.9635246;-32.816014438256545
1739209788.9635296;-45.120503652039325
1739209788.9635346;-45.120503652039325
1739209788.9635394;-45.120503652039325
1739209788.9635444;-30.49652367304973
1739209788.9635494;-31.141103565318943
1739209788.9635544;-24.15140352195872
1739209788.9635594;-26.487275050834715
1739209788.9635644;-38.13080360867914
1739209788.9635692;-38.13080360867914
1739209788.9635742;-38.13080360867914
1739209788.9635792;-38.13080360867914
1739209788.9635842;-38.13080360867914
1739209788.9635892;-45.120503652039325
1739209788.9635942;-45.120503652039325
1739209788.963599;-38.13080360867914
1739209788.963604;-35.57807855764607
1739209788.963609;-45.120503652039325
1739209788.963614;-38.13080360867914
1739209788.963619;-38.13080360867914
1739209788.963624;-31.141103565318915
1739209788.9636288;-45.120503652039325
1739209788.9636338;-45.120503652039325
1739209788.9636388;-38.13080360867914
1739209788.9636438;-33.981070128970906
1739209788.9636488;-45.120503652039325
1739209788.9636538;-45.120503652039325
1739209788.9636588;-35.57807855764607
1739209788.9636636;-35.57807855764607
1739209788.9636686;-38.13080360867914
1739209788.9636736;-38.13080360867914
1739209788.9636786;-38.13080360867914
1739209788.9636836;-38.13080360867914
1739209788.9636886;-38.13080360867914
1739209788.9636934;-45.120503652039325
1739209788.9636984;-38.13080360867914
1739209788.9637034;-33.981070128970906
1739209788.9637084;-45.120503652039325
1739209788.9637134;-45.120503652039325
1739209788.9637184;-45.120503652039325
1739209788.9637232;-45.120503652039325
1739209788.9637282;-45.120503652039325
1739209788.9637332;-38.13080360867914
1739209788.9637382;-45.120503652039325
1739209788.9637432;-31.141103565318915
1739209788.9637482;-38.13080360867914
1739209788.963753;-38.13080360867914
1739209788.963758;-45.120503652039325
1739209788.963763;-45.120503652039325
1739209788.963768;-45.120503652039325
1739209788.963773;-38.13080360867914
1739209788.963778;-38.13080360867914
1739209788.963783;-33.981070128970906
1739209788.9637878;-31.141103565318915
1739209788.9637928;-45.120503652039325
1739209788.9637978;-45.120503652039325
1739209788.9638028;-45.120503652039325
1739209788.9638078;-35.57807855764607
1739209788.9638128;-38.13080360867914
1739209788.9638176;-38.13080360867914
1739209788.9638226;-31.141103565318915
1739209788.9638276;-33.981070128970906
1739209788.9638326;-45.120503652039325
1739209788.9638376;-45.120503652039325
1739209788.9638426;-38.13080360867914
1739209788.9638474;-45.120503652039325
1739209788.9638524;-38.13080360867914
1739209788.9638574;-45.120503652039325
1739209788.9638624;-30.49652367304973
1739209788.9638674;-33.981070128970906
1739209788.9638724;-38.13080360867914
1739209788.9638772;-45.120503652039325
1739209788.9638822;-33.981070128970906
1739209788.9638872;-38.13080360867914
1739209788.9638922;-38.13080360867914
1739209788.9638972;-38.13080360867914
1739209788.9639022;-31.141103565318915
1739209788.9639072;-33.981070128970906
1739209788.963912;-45.120503652039325
1739209788.963917;-45.120503652039325
1739209788.963922;-45.120503652039325
1739209788.963927;-45.120503652039325
1739209788.963932;-38.13080360867914
1739209788.963937;-38.13080360867914
1739209788.9639418;-38.13080360867914
1739209788.9639468;-38.13080360867914
1739209788.9639518;-38.13080360867914
1739209788.9639568;-35.57807855764607
1739209788.9639618;-38.13080360867914
1739209788.9639668;-45.120503652039325
1739209788.9639716;-45.120503652039325
1739209788.9639766;-38.13080360867914
1739209788.9639816;-38.13080360867914
1739209788.9639866;-45.120503652039325
1739209788.9639916;-38.13080360867914
1739209788.9639966;-33.981070128970906
1739209788.9640014;-35.57807855764607
1739209788.9640064;-28.992665084841942
1739209788.9640114;-26.991370085610722
1739209788.9640164;-33.981070128970956
1739209788.9640214;-31.141103565318893
1739209788.9640265;-30.49652367304973
1739209788.9640315;-45.120503652039325
1739209788.9640362;-28.21854285175415
1739209788.9640412;-25.826314394896364
1739209788.9640462;-38.13080360867914
1739209788.9640512;-25.62660358559016
1739209788.9640563;-24.438645034577675
1739209788.9640613;-45.120503652039325
1739209788.964066;-32.81601443825658
1739209788.964071;-28.58837851428586
1739209788.964076;-45.120503652039325
1739209788.964081;-31.141103565318893
1739209788.964086;-35.57807855764607
1739209788.964091;-38.13080360867914
1739209788.9640958;-32.81601443825658
1739209788.9641008;-27.267205301931607
1739209788.9641058;-28.992665084841942
1739209788.9641109;-45.120503652039325
1739209788.9641159;-38.13080360867914
1739209788.9641209;-38.13080360867914
1739209788.9641256;-29.438486411369347
1739209788.9641306;-26.487275050834725
1739209788.9641356;-29.438486411369347
1739209788.9641407;-31.141103565318915
1739209788.9641457;-45.120503652039325
1739209788.9641507;-45.120503652039325
1739209788.9641557;-32.81601443825658
1739209788.9641604;-31.141103565318915
1739209788.9641654;-45.120503652039325
1739209788.9641705;-33.981070128970906
1739209788.9641755;-25.077289914212862
1739209788.9641805;-29.438486411369333
1739209788.9641855;-28.992665084841942
1739209788.9641902;-31.141103565318943
1739209788.9641953;-32.816014438256545
1739209788.9642003;-45.120503652039325
1739209788.9642053;-31.14110356531892
1739209788.9642103;-26.991370085610736
1739209788.9642153;-29.438486411369354
1739209788.96422;-38.13080360867914
1739209788.964225;-38.13080360867914
1739209788.96423;-33.981070128970906
1739209788.964235;-38.13080360867914
1739209788.96424;-32.81601443825658
1739209788.964245;-38.13080360867914
1739209788.9642498;-38.13080360867914
1739209788.9642549;-25.826314394896357
1739209788.9642599;-25.077289914212862
1739209788.9642649;-38.13080360867914
1739209788.9642699;-30.49652367304973
1739209788.964275;-45.120503652039325
1739209788.96428;-33.981070128970906
1739209788.9642847;-28.992665084841942
1739209788.9642897;-45.120503652039325
1739209788.9642947;-28.21854285175415
1739209788.9642997;-28.992665084841942
1739209788.9643047;-29.438486411369354
1739209788.9643097;-26.991370085610722
1739209788.9643145;-23.506823629689542
1739209788.9643195;-24.589719217205094
1739209788.9643245;-35.57807855764607
1739209788.9643295;-32.816014438256545
1739209788.9643345;-33.981070128970906
1739209788.9643395;-29.438486411369333
1739209788.9643443;-30.49652367304976
1739209788.9643493;-38.13080360867914
1739209788.9643543;-35.57807855764607
1739209788.9643593;-31.141103565318915
1739209788.9643643;-28.58837851428586
1739209788.9643693;-26.487275050834725
1739209788.964374;-32.816014438256545
1739209788.964379;-45.120503652039325
1739209788.964384;-26.035653463252796
1739209788.964389;-26.991370085610722
1739209788.964394;-38.13080360867914
1739209788.964399;-35.57807855764607
1739209788.964404;-29.438486411369333
1739209788.9644089;-38.13080360867914
1739209788.964414;-28.992665084841967
1739209788.964419;-26.991370085610722
1739209788.964424;-35.57807855764607
1739209788.964429;-35.57807855764607
1739209788.964434;-25.62660358559016
1739209788.9644387;-26.991370085610722
1739209788.9644437;-26.991370085610722
1739209788.9644487;-27.267205301931607
1739209788.9644537;-45.120503652039325
1739209788.9644587;-33.981070128970906
1739209788.9644637;-26.035653463252796
1739209788.9644685;-25.826314394896354
1739209788.9644735;-28.58837851428586
1739209788.9644785;-45.120503652039325
1739209788.9644835;-28.992665084841942
1739209788.9644885;-31.141103565318943
1739209788.9644935;-27.877744956031417
1739209788.9644983;-26.035653463252796
1739209788.9645033;-30.49652367304976
1739209788.9645083;-31.141103565318943
1739209788.9645133;-27.8777449560314
1739209788.9645183;-45.120503652039325
1739209788.9645233;-27.267205301931607
1739209788.964528;-28.992665084841942
1739209788.9664402;-33.981070128970906
1739209788.9664443;-45.120503652039325
1739209788.9664483;-45.120503652039325
1739209788.9664524;-45.120503652039325
1739209788.9664564;-32.816014438256545
1739209788.9664605;-38.13080360867914
1739209788.9664645;-25.826314394896357
1739209788.9664686;-23.38864096791655
1739209788.9664726;-26.991370085610722
1739209788.9664767;-38.13080360867914
1739209788.9664807;-45.120503652039325
1739209788.9664848;-30.49652367304973
1739209788.966489;-28.992665084841942
1739209788.9664931;-38.13080360867914
1739209788.9664972;-31.141103565318915
1739209788.9665012;-27.267205301931607
1739209788.9665053;-31.141103565318915
1739209788.9665093;-33.981070128970956
1739209788.9665134;-31.14110356531892
1739209788.9665174;-28.58837851428586
1739209788.9665215;-45.120503652039325
1739209788.9665256;-32.816014438256545
1739209788.9665296;-33.981070128970906
1739209788.9665337;-33.981070128970956
1739209788.9665377;-33.981070128970906
1739209788.9665418;-31.141103565318915
1739209788.9665458;-29.438486411369333
1739209788.9665499;-28.992665084841942
1739209788.966554;-38.13080360867914
1739209788.966558;-35.57807855764607
1739209788.966562;-33.981070128970906
1739209788.966566;-38.13080360867914
1739209788.9665701;-32.81601443825658
1739209788.9665742;-26.991370085610722
1739209788.9665782;-28.58837851428586
1739209788.9665823;-38.13080360867914
1739209788.9665864;-33.981070128970906
1739209788.9665904;-32.816014438256545
1739209788.9665947;-31.141103565318943
1739209788.9665987;-38.13080360867914
1739209788.9666028;-30.49652367304973
1739209788.9666069;-38.13080360867914
1739209788.966611;-45.120503652039325
1739209788.966615;-45.120503652039325
1739209788.966619;-33.981070128970906
1739209788.966623;-45.120503652039325
1739209788.9666271;-26.487275050834715
1739209788.9666312;-31.141103565318915
1739209788.9666352;-35.57807855764607
1739209788.9666393;-38.13080360867914
1739209788.9666433;-28.992665084841942
1739209788.9666474;-27.267205301931607
1739209788.9666514;-45.120503652039325
1739209788.9666555;-30.49652367304973
1739209788.9666595;-33.981070128970956
1739209788.9666636;-30.49652367304973
1739209788.9666677;-35.57807855764607
1739209788.9666717;-25.826314394896354
1739209788.9666758;-26.991370085610747
1739209788.9666798;-30.49652367304976
1739209788.9666839;-26.991370085610722
1739209788.966688;-28.992665084841942
1739209788.966692;-30.49652367304973
1739209788.9666963;-28.992665084841942
1739209788.9667003;-33.981070128970906
1739209788.9667044;-33.981070128970906
1739209788.9667084;-38.13080360867914
1739209788.9667125;-32.816014438256545
1739209788.9667165;-33.981070128970906
1739209788.9667206;-45.120503652039325
1739209788.9667246;-35.57807855764607
1739209788.9667287;-29.438486411369347
1739209788.9667327;-31.141103565318915
1739209788.9667368;-26.487275050834715
1739209788.9667408;-28.992665084841942
1739209788.966745;-45.120503652039325
1739209788.966749;-31.141103565318915
1739209788.966753;-38.13080360867914
1739209788.966757;-26.991370085610722
1739209788.966761;-26.991370085610722
1739209788.9667652;-38.13080360867914
1739209788.9667692;-45.120503652039325
1739209788.9667733;-33.981070128970956
1739209788.9667773;-27.267205301931607
1739209788.9667814;-28.58837851428586
1739209788.9667854;-38.13080360867914
1739209788.9667895;-31.141103565318915
1739209788.9667935;-45.120503652039325
1739209788.9667976;-38.13080360867914
1739209788.966802;-31.141103565318915
1739209788.966806;-26.487275050834725
1739209788.96681;-28.218542851754187
1739209788.966814;-28.992665084841942
1739209788.966818;-38.13080360867914
1739209788.9668221;-45.120503652039325
1739209788.9668262;-31.141103565318915
1739209788.9668303;-32.816014438256545
1739209788.9668343;-31.141103565318943
1739209788.9668384;-24.589719217205094
1739209788.9668424;-27.267205301931607
1739209788.9668465;-45.120503652039325
1739209788.9668505;-33.981070128970906
1739209788.9668546;-28.58837851428586
1739209788.9668586;-38.13080360867914
1739209788.9668627;-28.992665084841967
1739209788.9668667;-27.267205301931607
1739209788.9668708;-26.991370085610736
1739209788.9668748;-38.13080360867914
1739209788.966879;-38.13080360867914
1739209788.966883;-35.57807855764607
1739209788.966887;-33.981070128970906
1739209788.966891;-33.981070128970956
1739209788.966895;-38.13080360867914
1739209788.9668992;-28.58837851428586
1739209788.9669032;-29.438486411369333
1739209788.9669075;-38.13080360867914
1739209788.9669116;-33.981070128970906
1739209788.9669156;-33.981070128970906
1739209788.9669197;-38.13080360867914
1739209788.9669237;-32.816014438256545
1739209788.9669278;-35.57807855764607
1739209788.9669318;-38.13080360867914
1739209788.9669359;-31.141103565318915
1739209788.96694;-32.81601443825658
1739209788.966944;-32.81601443825658
1739209788.966948;-33.981070128970956
1739209788.966952;-45.120503652039325
1739209788.9669561;-28.992665084841942
1739209788.9669602;-25.62660358559016
1739209788.9669642;-45.120503652039325
1739209788.9669683;-31.141103565318915
1739209788.9669724;-28.992665084841942
1739209788.9669764;-38.13080360867914
1739209788.9669805;-25.826314394896364
1739209788.9669845;-28.58837851428586
1739209788.9669886;-31.141103565318915
1739209788.9669926;-29.438486411369333
1739209788.9669967;-31.141103565318915
1739209788.9670007;-31.141103565318915
1739209788.9670048;-45.120503652039325
1739209788.967009;-38.13080360867914
1739209788.9670131;-28.992665084841942
1739209788.9670172;-38.13080360867914
1739209788.9670212;-27.877744956031414
1739209788.9670253;-29.438486411369333
1739209788.9670293;-26.991370085610754
1739209788.9670334;-45.120503652039325
1739209788.9670374;-33.981070128970956
1739209788.9670415;-38.13080360867914
1739209788.9670455;-30.49652367304973
1739209788.9670496;-31.141103565318915
1739209788.9670537;-45.120503652039325
1739209788.9670577;-26.991370085610736
1739209788.9670618;-33.981070128970906
1739209788.9670658;-28.992665084841967
1739209788.9670699;-31.141103565318915
1739209788.967074;-29.438486411369333
1739209788.967078;-31.141103565318915
1739209788.967082;-45.120503652039325
1739209788.967086;-33.981070128970906
1739209788.9670901;-32.816014438256545
1739209788.9670942;-26.487275050834715
1739209788.9670982;-33.981070128970956
1739209788.9671023;-25.826314394896357
1739209788.9671063;-26.991370085610722
1739209788.9671104;-45.120503652039325
1739209788.9671147;-31.141103565318915
1739209788.9671187;-33.981070128970956
1739209788.9671228;-24.438645034577675
1739209788.9671268;-21.598678470925666
1739209788.967131;-33.981070128970906
1739209788.967135;-31.141103565318943
1739209788.967139;-26.487275050834715
1739209788.967143;-28.58837851428586
1739209788.967147;-38.13080360867914
1739209788.9671512;-38.13080360867914
1739209788.9671552;-33.981070128970906
1739209788.9671593;-28.58837851428586
1739209788.9671633;-33.981070128970956
1739209788.9671674;-32.816014438256545
1739209788.9671714;-38.13080360867914
1739209788.9671755;-26.991370085610736
1739209788.9671795;-33.981070128970956
1739209788.9671836;-30.49652367304973
1739209788.9671876;-27.267205301931607
1739209788.9671917;-31.141103565318943
1739209788.9671957;-28.992665084841942
1739209788.9671998;-45.120503652039325
1739209788.9672039;-30.49652367304973
1739209788.967208;-28.58837851428586
1739209788.967212;-45.120503652039325
1739209788.967216;-27.8777449560314
1739209788.9672203;-28.992665084841967
1739209788.9672244;-38.13080360867914
1739209788.9672284;-45.120503652039325
1739209788.9672325;-45.120503652039325
1739209788.9672365;-29.438486411369333
1739209788.9672406;-27.8777449560314
1739209788.9672446;-28.992665084841942
1739209788.9672487;-28.58837851428586
1739209788.9672527;-32.816014438256545
1739209788.9672568;-25.62660358559016
1739209788.9672608;-28.218542851754165
1739209788.967265;-31.141103565318943
1739209788.967269;-38.13080360867914
1739209788.967273;-28.992665084841967
1739209788.967277;-31.14110356531892
1739209788.967281;-33.981070128970906
1739209788.9672852;-33.981070128970956
1739209788.9672892;-24.15140352195873
1739209788.9672933;-29.438486411369333
1739209788.9672973;-45.120503652039325
1739209788.9673014;-28.992665084841942
1739209788.9673054;-25.252786309376837
1739209788.9673095;-27.267205301931607
1739209788.9673135;-35.57807855764607
1739209788.9673176;-31.141103565318943
1739209788.9673219;-31.141103565318915
1739209788.967326;-33.981070128970906
1739209788.96733;-45.120503652039325
1739209788.967334;-26.487275050834715
1739209788.967338;-28.992665084841942
1739209788.9673421;-38.13080360867914
1739209788.9673462;-38.13080360867914
1739209788.9673502;-45.120503652039325
1739209788.9673543;-35.57807855764607
1739209788.9673584;-26.487275050834715
1739209788.9673624;-32.816014438256545
1739209788.9673665;-31.141103565318915
1739209788.9673705;-26.991370085610736
1739209788.9673746;-32.81601443825658
1739209788.9673786;-45.120503652039325
1739209788.9673827;-28.992665084841942
1739209788.9673867;-30.49652367304973
1739209788.9673908;-45.120503652039325
1739209788.9673948;-45.120503652039325
1739209788.967399;-38.13080360867914
1739209788.967403;-30.49652367304973
1739209788.967407;-33.981070128970956
1739209788.967411;-38.13080360867914
1739209788.967415;-33.981070128970906
1739209788.9674191;-33.981070128970956
1739209788.9674232;-28.58837851428586
1739209788.9674275;-28.992665084841942
1739209788.9674315;-45.120503652039325
1739209788.9674356;-33.981070128970906
1739209788.9674397;-38.13080360867914
1739209788.9674437;-32.816014438256545
1739209788.9674478;-30.49652367304973
1739209788.9674518;-45.120503652039325
1739209788.9674559;-28.992665084841942
1739209788.96746;-25.62660358559016
1739209788.967464;-32.81601443825658
1739209788.967468;-45.120503652039325
1739209788.967472;-27.8777449560314
1739209788.9674761;-33.981070128970906
1739209788.9674802;-33.981070128970906
1739209788.9674842;-32.816014438256545
1739209788.9674883;-29.438486411369333
1739209788.9674923;-32.816014438256545
1739209788.9674964;-45.120503652039325
1739209788.9675004;-38.13080360867914
1739209788.9675045;-33.981070128970956
1739209788.9675086;-28.58837851428586
1739209788.9675126;-33.981070128970956
1739209788.9675167;-27.267205301931607
1739209788.9675207;-28.992665084841942
1739209788.9675248;-45.120503652039325
1739209788.967529;-31.141103565318915
1739209788.967533;-26.035653463252796
1739209788.9675372;-22.002965041481755
1739209788.9675412;-45.120503652039325
1739209788.9675453;-33.981070128970906
1739209788.9675493;-33.981070128970906
1739209788.9675534;-31.14110356531892
1739209788.9675574;-23.16150712794695
1739209788.9675615;-25.826314394896357
1739209788.9675655;-38.13080360867914
1739209788.9675696;-45.120503652039325
1739209788.9675736;-38.13080360867914
1739209788.9675777;-45.120503652039325
1739209788.9675817;-33.981070128970956
1739209788.9675858;-32.816014438256545
1739209788.9675899;-31.14110356531892
1739209788.967594;-30.49652367304973
1739209788.967598;-27.267205301931607
1739209788.967602;-33.981070128970906
1739209788.967606;-32.816014438256545
1739209788.9676101;-31.141103565318915
1739209788.9676142;-35.57807855764607
1739209788.9676182;-32.816014438256545
1739209788.9676223;-45.120503652039325
1739209788.9676263;-31.14110356531892
1739209788.9676304;-30.49652367304973
1739209788.9676347;-33.981070128970906
1739209788.9676387;-26.487275050834715
1739209788.9676428;-45.120503652039325
1739209788.9676468;-23.16150712794696
1739209788.967651;-27.8777449560314
1739209788.967655;-45.120503652039325
1739209788.967659;-31.141103565318893
1739209788.967663;-33.981070128970906
1739209788.967667;-38.13080360867914
1739209788.9676712;-26.487275050834725
1739209788.9676752;-29.438486411369347
1739209788.9676793;-30.49652367304976
1739209788.9676833;-38.13080360867914
1739209788.9676874;-28.992665084841967
1739209788.9676914;-27.267205301931607
1739209788.9676955;-30.49652367304973
1739209788.9676995;-38.13080360867914
1739209788.9677036;-35.57807855764607
1739209788.9677076;-30.49652367304973
1739209788.9677117;-33.981070128970906
1739209788.9677157;-26.991370085610736
1739209788.9677198;-28.21854285175415
1739209788.9677238;-31.141103565318915
1739209788.967728;-30.49652367304973
1739209788.967732;-33.981070128970906
1739209788.9677362;-31.141103565318915
1739209788.9677403;-33.981070128970906
1739209788.9677444;-45.120503652039325
1739209788.9677484;-45.120503652039325
1739209788.9677525;-38.13080360867914
1739209788.9677565;-33.981070128970906
1739209788.9677606;-28.58837851428586
1739209788.9677646;-27.267205301931607
1739209788.9677687;-26.991370085610768
1739209788.9677727;-26.487275050834725
1739209788.9677768;-26.487275050834715
1739209788.9677808;-33.981070128970906
1739209788.967785;-28.992665084841942
1739209788.967789;-28.992665084841942
1739209788.967793;-32.81601443825658
1739209788.967797;-38.13080360867914
1739209788.967801;-27.267205301931607
1739209788.9678051;-45.120503652039325
1739209788.9678092;-45.120503652039325
1739209788.9678133;-32.816014438256545
1739209788.9678173;-27.877744956031414
1739209788.9678214;-35.57807855764607
1739209788.9678254;-26.991370085610722
1739209788.9678295;-33.981070128970956
1739209788.9678335;-45.120503652039325
1739209788.9678376;-45.120503652039325
1739209788.9678419;-28.992665084841942
1739209788.967846;-27.8777449560314
1739209788.96785;-38.13080360867914
1739209788.967854;-38.13080360867914
1739209788.967858;-31.141103565318893
1739209788.9678621;-31.141103565318915
1739209788.9678662;-38.13080360867914
1739209788.9678702;-35.57807855764607
1739209788.9678743;-45.120503652039325
1739209788.9678783;-38.13080360867914
1739209788.9678824;-28.992665084841942
