CAN Message; 0x150:0300ea8d1e366ebe
Timestamp;Amplitude
1739209590.3338184;-45.120503652039325
1739209590.3338253;-45.120503652039325
1739209590.3338323;-38.13080360867914
1739209590.3338392;-35.57807855764607
1739209590.3338459;-38.13080360867914
1739209590.3338528;-45.120503652039325
1739209590.3338597;-33.981070128970906
1739209590.3338666;-38.13080360867914
1739209590.3338735;-45.120503652039325
1739209590.3338804;-45.120503652039325
1739209590.333887;-31.14110356531892
1739209590.333894;-45.120503652039325
1739209590.333901;-45.120503652039325
1739209590.3339078;-45.120503652039325
1739209590.3339148;-45.120503652039325
1739209590.3339217;-45.120503652039325
1739209590.3339286;-45.120503652039325
1739209590.3339353;-38.13080360867914
1739209590.3339422;-27.267205301931607
1739209590.333949;-38.13080360867914
1739209590.333956;-38.13080360867914
1739209590.333963;-35.57807855764607
1739209590.3339698;-38.13080360867914
1739209590.3339765;-45.120503652039325
1739209590.3339834;-38.13080360867914
1739209590.3339903;-45.120503652039325
1739209590.3339972;-35.57807855764607
1739209590.3340042;-33.981070128970906
1739209590.334011;-45.120503652039325
1739209590.3340178;-45.120503652039325
1739209590.3340247;-38.13080360867914
1739209590.3340316;-35.57807855764607
1739209590.3340385;-45.120503652039325
1739209590.3340454;-45.120503652039325
1739209590.3340523;-25.62660358559016
1739209590.334059;-29.438486411369333
1739209590.334066;-45.120503652039325
1739209590.3340728;-45.120503652039325
1739209590.3340797;-33.981070128970906
1739209590.3340867;-45.120503652039325
1739209590.3340936;-38.13080360867914
1739209590.3341002;-35.57807855764607
1739209590.3341072;-45.120503652039325
1739209590.334114;-45.120503652039325
1739209590.334121;-32.816014438256545
1739209590.334128;-38.13080360867914
1739209590.3341348;-38.13080360867914
1739209590.3341417;-45.120503652039325
1739209590.3341484;-38.13080360867914
1739209590.3341553;-45.120503652039325
1739209590.3341622;-31.141103565318915
1739209590.3341691;-31.141103565318893
1739209590.334176;-45.120503652039325
1739209590.334183;-38.13080360867914
1739209590.3341897;-38.13080360867914
1739209590.3341966;-45.120503652039325
1739209590.3342035;-38.13080360867914
1739209590.3342104;-45.120503652039325
1739209590.3342173;-38.13080360867914
1739209590.3342242;-38.13080360867914
1739209590.334231;-45.120503652039325
1739209590.3342378;-38.13080360867914
1739209590.3342447;-38.13080360867914
1739209590.3342516;-45.120503652039325
1739209590.3342586;-45.120503652039325
1739209590.3342655;-33.981070128970906
1739209590.3342721;-45.120503652039325
1739209590.334279;-45.120503652039325
1739209590.334286;-45.120503652039325
1739209590.334293;-45.120503652039325
1739209590.3342998;-45.120503652039325
1739209590.3343067;-45.120503652039325
1739209590.3343134;-45.120503652039325
1739209590.3343203;-45.120503652039325
1739209590.3343272;-32.816014438256545
1739209590.3343341;-35.57807855764607
1739209590.334341;-38.13080360867914
1739209590.334348;-45.120503652039325
1739209590.3343549;-32.816014438256545
1739209590.3343616;-33.981070128970906
1739209590.3343685;-45.120503652039325
1739209590.3343754;-38.13080360867914
1739209590.3343823;-45.120503652039325
1739209590.3343892;-45.120503652039325
1739209590.3343961;-35.57807855764607
1739209590.3344028;-38.13080360867914
1739209590.3344097;-45.120503652039325
1739209590.3344166;-45.120503652039325
1739209590.3344235;-38.13080360867914
1739209590.3344305;-45.120503652039325
1739209590.3344374;-38.13080360867914
1739209590.334444;-30.49652367304973
1739209590.334451;-38.13080360867914
1739209590.3344579;-45.120503652039325
1739209590.3344648;-33.981070128970906
1739209590.3344717;-38.13080360867914
1739209590.3344786;-45.120503652039325
1739209590.3344853;-45.120503652039325
1739209590.3344922;-33.981070128970906
1739209590.3344991;-45.120503652039325
1739209590.334506;-38.13080360867914
1739209590.334513;-38.13080360867914
1739209590.3345199;-38.13080360867914
1739209590.3345268;-45.120503652039325
1739209590.3345335;-35.57807855764607
1739209590.3345404;-38.13080360867914
1739209590.3345473;-38.13080360867914
1739209590.3345542;-35.57807855764607
1739209590.334561;-45.120503652039325
1739209590.334568;-38.13080360867914
1739209590.3345747;-35.57807855764607
1739209590.3345816;-38.13080360867914
1739209590.3345885;-45.120503652039325
1739209590.3345954;-45.120503652039325
1739209590.3346024;-45.120503652039325
1739209590.3346093;-45.120503652039325
1739209590.334616;-45.120503652039325
1739209590.3346229;-45.120503652039325
1739209590.3346298;-45.120503652039325
1739209590.3346367;-38.13080360867914
1739209590.3346436;-38.13080360867914
1739209590.3346505;-38.13080360867914
1739209590.3346572;-38.13080360867914
1739209590.334664;-35.57807855764607
1739209590.334671;-45.120503652039325
1739209590.334678;-38.13080360867914
1739209590.3346848;-35.57807855764607
1739209590.3346918;-45.120503652039325
1739209590.3346984;-38.13080360867914
1739209590.3347054;-45.120503652039325
1739209590.3347123;-45.120503652039325
1739209590.3347192;-45.120503652039325
1739209590.334726;-38.13080360867914
1739209590.334733;-45.120503652039325
1739209590.33474;-45.120503652039325
1739209590.3347466;-38.13080360867914
1739209590.3347535;-38.13080360867914
1739209590.3347604;-45.120503652039325
1739209590.3347673;-33.981070128970906
1739209590.3347743;-32.816014438256545
1739209590.3347812;-38.13080360867914
1739209590.3347878;-38.13080360867914
1739209590.3347948;-38.13080360867914
1739209590.3348017;-45.120503652039325
1739209590.3348086;-45.120503652039325
1739209590.3348155;-45.120503652039325
1739209590.3348224;-45.120503652039325
1739209590.334829;-38.13080360867914
1739209590.334836;-31.141103565318915
1739209590.334843;-38.13080360867914
1739209590.3348498;-45.120503652039325
1739209590.3348567;-35.57807855764607
1739209590.3348637;-38.13080360867914
1739209590.3348703;-45.120503652039325
1739209590.3348773;-33.981070128970906
1739209590.3348842;-38.13080360867914
1739209590.334891;-32.81601443825658
1739209590.334898;-45.120503652039325
1739209590.334905;-45.120503652039325
1739209590.3349116;-45.120503652039325
1739209590.3349185;-45.120503652039325
1739209590.3349254;-45.120503652039325
1739209590.3349323;-38.13080360867914
1739209590.3349392;-38.13080360867914
1739209590.3349462;-38.13080360867914
1739209590.334953;-45.120503652039325
1739209590.3349597;-35.57807855764607
1739209590.3349667;-38.13080360867914
1739209590.3349736;-45.120503652039325
1739209590.3349805;-45.120503652039325
1739209590.3349874;-45.120503652039325
1739209590.3349943;-38.13080360867914
1739209590.335001;-33.981070128970906
1739209590.335008;-45.120503652039325
1739209590.3350148;-45.120503652039325
1739209590.3350217;-45.120503652039325
1739209590.3350286;-38.13080360867914
1739209590.3350356;-45.120503652039325
1739209590.3350422;-45.120503652039325
1739209590.3350492;-45.120503652039325
1739209590.335056;-32.816014438256545
1739209590.335063;-45.120503652039325
1739209590.33507;-45.120503652039325
1739209590.3350768;-35.57807855764607
1739209590.3350835;-45.120503652039325
1739209590.3350904;-45.120503652039325
1739209590.3350973;-35.57807855764607
1739209590.3351042;-38.13080360867914
1739209590.3351111;-31.141103565318915
1739209590.335118;-45.120503652039325
1739209590.3351247;-33.981070128970906
1739209590.3351316;-45.120503652039325
1739209590.3351386;-35.57807855764607
1739209590.3351455;-38.13080360867914
1739209590.3351524;-45.120503652039325
1739209590.3351593;-45.120503652039325
1739209590.3351662;-35.57807855764607
1739209590.335173;-38.13080360867914
1739209590.3351798;-45.120503652039325
1739209590.3351867;-45.120503652039325
1739209590.3351936;-45.120503652039325
1739209590.3352005;-38.13080360867914
1739209590.3352075;-38.13080360867914
1739209590.3352141;-45.120503652039325
1739209590.335221;-31.141103565318915
1739209590.335228;-32.816014438256545
1739209590.3352349;-45.120503652039325
1739209590.3352418;-45.120503652039325
1739209590.3352487;-38.13080360867914
1739209590.3352554;-45.120503652039325
1739209590.3352623;-38.13080360867914
1739209590.3352692;-38.13080360867914
1739209590.3352761;-45.120503652039325
1739209590.335283;-45.120503652039325
1739209590.33529;-35.57807855764607
1739209590.3352966;-38.13080360867914
1739209590.3353035;-35.57807855764607
1739209590.3353105;-35.57807855764607
1739209590.3353174;-35.57807855764607
1739209590.3353243;-32.816014438256545
1739209590.3353312;-38.13080360867914
1739209590.3353379;-38.13080360867914
1739209590.3353448;-35.57807855764607
1739209590.3353517;-38.13080360867914
1739209590.3353586;-45.120503652039325
1739209590.3353655;-45.120503652039325
1739209590.3353724;-35.57807855764607
1739209590.3353794;-38.13080360867914
1739209590.335386;-45.120503652039325
1739209590.335393;-38.13080360867914
1739209590.3353999;-45.120503652039325
1739209590.3354068;-45.120503652039325
1739209590.3354137;-38.13080360867914
1739209590.3354206;-45.120503652039325
1739209590.3354273;-38.13080360867914
1739209590.3354342;-32.816014438256545
1739209590.335441;-45.120503652039325
1739209590.335448;-45.120503652039325
1739209590.335455;-38.13080360867914
1739209590.3354619;-30.49652367304973
1739209590.3354685;-38.13080360867914
1739209590.3354754;-45.120503652039325
1739209590.3354824;-32.816014438256545
1739209590.3354893;-35.57807855764607
1739209590.3354962;-32.816014438256545
1739209590.335503;-32.816014438256545
1739209590.3355098;-45.120503652039325
1739209590.3355167;-45.120503652039325
1739209590.3355236;-38.13080360867914
1739209590.3355305;-38.13080360867914
1739209590.3355374;-45.120503652039325
1739209590.3355443;-45.120503652039325
1739209590.335551;-45.120503652039325
1739209590.335558;-45.120503652039325
1739209590.3355649;-38.13080360867914
1739209590.3355718;-45.120503652039325
1739209590.3355787;-45.120503652039325
1739209590.3355856;-45.120503652039325
1739209590.3355925;-35.57807855764607
1739209590.3355992;-38.13080360867914
1739209590.335606;-32.816014438256545
1739209590.335613;-29.438486411369333
1739209590.33562;-45.120503652039325
1739209590.3356268;-45.120503652039325
1739209590.3356338;-38.13080360867914
1739209590.3356404;-33.981070128970906
1739209590.3356473;-45.120503652039325
1739209590.3356543;-45.120503652039325
1739209590.3356612;-45.120503652039325
1739209590.335668;-45.120503652039325
1739209590.335675;-38.13080360867914
1739209590.3356817;-45.120503652039325
1739209590.3356886;-45.120503652039325
1739209590.3356955;-38.13080360867914
1739209590.3357024;-38.13080360867914
1739209590.3357093;-45.120503652039325
1739209590.3357162;-35.57807855764607
1739209590.335723;-31.141103565318893
1739209590.3357298;-45.120503652039325
1739209590.3357368;-45.120503652039325
1739209590.3357437;-38.13080360867914
1739209590.3357506;-45.120503652039325
1739209590.3357575;-38.13080360867914
1739209590.3357644;-35.57807855764607
1739209590.335771;-45.120503652039325
1739209590.335778;-45.120503652039325
1739209590.335785;-45.120503652039325
1739209590.3357918;-45.120503652039325
1739209590.3357987;-38.13080360867914
1739209590.3358057;-35.57807855764607
1739209590.3358123;-45.120503652039325
1739209590.3358192;-45.120503652039325
1739209590.3358262;-45.120503652039325
1739209590.335833;-38.13080360867914
1739209590.33584;-45.120503652039325
1739209590.335847;-45.120503652039325
1739209590.3358536;-38.13080360867914
1739209590.3358605;-45.120503652039325
1739209590.3358674;-45.120503652039325
1739209590.3358743;-45.120503652039325
1739209590.3358812;-38.13080360867914
1739209590.3358881;-35.57807855764607
1739209590.3358948;-38.13080360867914
1739209590.3359017;-38.13080360867914
1739209590.3359087;-38.13080360867914
1739209590.3359156;-38.13080360867914
1739209590.3359225;-38.13080360867914
1739209590.3359294;-38.13080360867914
1739209590.335936;-45.120503652039325
1739209590.335943;-38.13080360867914
1739209590.33595;-45.120503652039325
1739209590.3359568;-45.120503652039325
1739209590.3359637;-45.120503652039325
1739209590.3359706;-38.13080360867914
1739209590.3359776;-38.13080360867914
1739209590.3359842;-45.120503652039325
1739209590.3359911;-35.57807855764607
1739209590.335998;-32.816014438256545
1739209590.336005;-38.13080360867914
1739209590.336012;-45.120503652039325
1739209590.3360188;-38.13080360867914
1739209590.3360255;-35.57807855764607
1739209590.3360324;-38.13080360867914
1739209590.3360393;-33.981070128970906
1739209590.3360462;-45.120503652039325
1739209590.3360531;-45.120503652039325
1739209590.33606;-45.120503652039325
1739209590.3360667;-38.13080360867914
1739209590.3360736;-38.13080360867914
1739209590.3360806;-45.120503652039325
1739209590.3360875;-45.120503652039325
1739209590.3360944;-38.13080360867914
1739209590.3361013;-38.13080360867914
1739209590.336108;-45.120503652039325
1739209590.336115;-33.981070128970906
1739209590.3361218;-45.120503652039325
1739209590.3361287;-45.120503652039325
1739209590.3361356;-38.13080360867914
1739209590.3361425;-45.120503652039325
1739209590.3361492;-45.120503652039325
1739209590.3361561;-38.13080360867914
1739209590.336163;-45.120503652039325
1739209590.33617;-45.120503652039325
1739209590.3361769;-38.13080360867914
1739209590.3361838;-45.120503652039325
1739209590.3361907;-45.120503652039325
1739209590.3361974;-38.13080360867914
1739209590.3362043;-45.120503652039325
1739209590.3362112;-45.120503652039325
1739209590.336218;-45.120503652039325
1739209590.336225;-45.120503652039325
1739209590.336232;-35.57807855764607
1739209590.3362386;-38.13080360867914
1739209590.3362455;-45.120503652039325
1739209590.3362525;-33.981070128970906
1739209590.3362594;-45.120503652039325
1739209590.3362663;-45.120503652039325
1739209590.3362732;-45.120503652039325
1739209590.3362799;-38.13080360867914
1739209590.3362868;-45.120503652039325
1739209590.3362937;-38.13080360867914
1739209590.3363006;-35.57807855764607
1739209590.3363075;-38.13080360867914
1739209590.3363144;-38.13080360867914
1739209590.336321;-38.13080360867914
1739209590.336328;-38.13080360867914
1739209590.336335;-38.13080360867914
1739209590.3363419;-38.13080360867914
1739209590.3363488;-38.13080360867914
1739209590.3363557;-38.13080360867914
1739209590.3363624;-38.13080360867914
1739209590.3363693;-32.816014438256545
1739209590.3363762;-45.120503652039325
1739209590.336383;-45.120503652039325
1739209590.33639;-33.981070128970906
1739209590.336397;-35.57807855764607
1739209590.3364038;-45.120503652039325
1739209590.3364105;-45.120503652039325
1739209590.3364174;-38.13080360867914
1739209590.3364244;-45.120503652039325
1739209590.3364313;-45.120503652039325
1739209590.3364382;-35.57807855764607
1739209590.336445;-45.120503652039325
1739209590.3364518;-45.120503652039325
1739209590.3364587;-35.57807855764607
1739209590.3364656;-38.13080360867914
1739209590.3364725;-38.13080360867914
1739209590.3364794;-38.13080360867914
1739209590.3364863;-38.13080360867914
1739209590.336493;-45.120503652039325
1739209590.3365;-32.816014438256545
1739209590.3365068;-35.57807855764607
1739209590.3365138;-38.13080360867914
1739209590.3365207;-45.120503652039325
1739209590.3365276;-35.57807855764607
1739209590.3365343;-32.816014438256545
1739209590.3365412;-38.13080360867914
1739209590.336548;-38.13080360867914
1739209590.336555;-45.120503652039325
1739209590.336562;-45.120503652039325
1739209590.3365688;-45.120503652039325
1739209590.3365755;-38.13080360867914
1739209590.3365824;-45.120503652039325
1739209590.3365893;-38.13080360867914
1739209590.3365963;-38.13080360867914
1739209590.3366032;-38.13080360867914
1739209590.33661;-35.57807855764607
1739209590.336617;-38.13080360867914
1739209590.3366237;-38.13080360867914
1739209590.3366306;-45.120503652039325
1739209590.3366375;-31.141103565318915
1739209590.3366444;-35.57807855764607
1739209590.3366513;-45.120503652039325
1739209590.3366582;-45.120503652039325
1739209590.336665;-45.120503652039325
1739209590.3366718;-38.13080360867914
1739209590.3366787;-38.13080360867914
1739209590.3366857;-38.13080360867914
1739209590.3366926;-38.13080360867914
1739209590.3366995;-45.120503652039325
1739209590.3367062;-45.120503652039325
1739209590.336713;-38.13080360867914
1739209590.33672;-38.13080360867914
1739209590.336727;-33.981070128970906
1739209590.3367338;-45.120503652039325
1739209590.3367407;-45.120503652039325
1739209590.3367474;-35.57807855764607
1739209590.3367543;-38.13080360867914
1739209590.3367612;-38.13080360867914
1739209590.3367682;-45.120503652039325
1739209590.336775;-35.57807855764607
1739209590.336782;-35.57807855764607
1739209590.3367887;-30.49652367304973
1739209590.3367956;-30.49652367304973
1739209590.3368025;-45.120503652039325
1739209590.3368094;-45.120503652039325
1739209590.3368163;-45.120503652039325
1739209590.3368232;-38.13080360867914
1739209590.3368301;-45.120503652039325
1739209590.3368368;-38.13080360867914
1739209590.3368437;-38.13080360867914
1739209590.3368506;-45.120503652039325
1739209590.3368576;-33.981070128970906
1739209590.3368645;-32.816014438256545
1739209590.3368714;-33.981070128970906
1739209590.336878;-45.120503652039325
1739209590.336885;-31.141103565318893
1739209590.336892;-25.826314394896354
1739209590.3368988;-45.120503652039325
1739209590.3369057;-45.120503652039325
1739209590.3369126;-45.120503652039325
1739209590.3369193;-45.120503652039325
1739209590.3369262;-45.120503652039325
1739209590.3369331;-38.13080360867914
1739209590.33694;-45.120503652039325
1739209590.336947;-38.13080360867914
1739209590.3369539;-45.120503652039325
1739209590.3369606;-45.120503652039325
1739209590.3369675;-38.13080360867914
1739209590.3369744;-45.120503652039325
1739209590.3369813;-38.13080360867914
1739209590.3369882;-38.13080360867914
1739209590.3369951;-32.816014438256545
1739209590.3370018;-26.487275050834715
1739209590.3370087;-38.13080360867914
1739209590.3370156;-45.120503652039325
1739209590.3370225;-35.57807855764607
1739209590.3370295;-31.141103565318915
1739209590.3370364;-45.120503652039325
1739209590.3370433;-45.120503652039325
1739209590.33705;-45.120503652039325
1739209590.3370569;-33.981070128970956
1739209590.3370638;-38.13080360867914
1739209590.3370707;-38.13080360867914
1739209590.3370776;-45.120503652039325
1739209590.3370845;-45.120503652039325
1739209590.3370912;-45.120503652039325
1739209590.3370981;-45.120503652039325
1739209590.337105;-38.13080360867914
1739209590.337112;-26.991370085610722
1739209590.3371189;-35.57807855764607
1739209590.3371258;-45.120503652039325
1739209590.3371325;-38.13080360867914
1739209590.3371394;-32.816014438256545
1739209590.3371463;-38.13080360867914
1739209590.3371532;-45.120503652039325
1739209590.33716;-38.13080360867914
1739209590.337167;-35.57807855764607
1739209590.3371737;-45.120503652039325
1739209590.3371806;-45.120503652039325
1739209590.3371875;-33.981070128970906
1739209590.3371944;-45.120503652039325
1739209590.3372014;-45.120503652039325
1739209590.3372083;-38.13080360867914
1739209590.3372152;-38.13080360867914
1739209590.3372219;-31.141103565318915
1739209590.3372288;-35.57807855764607
1739209590.3372357;-35.57807855764607
1739209590.3372426;-38.13080360867914
1739209590.3372495;-38.13080360867914
1739209590.3372564;-35.57807855764607
1739209590.337263;-38.13080360867914
1739209590.33727;-45.120503652039325
1739209590.337277;-45.120503652039325
1739209590.3372838;-45.120503652039325
1739209590.3372908;-45.120503652039325
1739209590.3372977;-38.13080360867914
1739209590.3373044;-38.13080360867914
1739209590.3373113;-45.120503652039325
1739209590.3373182;-45.120503652039325
1739209590.337325;-45.120503652039325
1739209590.337332;-38.13080360867914
1739209590.337339;-38.13080360867914
1739209590.3373456;-45.120503652039325
1739209590.3373525;-45.120503652039325
1739209590.3373594;-38.13080360867914
1739209590.3373663;-38.13080360867914
1739209590.3373733;-45.120503652039325
1739209590.3373802;-38.13080360867914
1739209590.3373868;-45.120503652039325
1739209590.3373938;-45.120503652039325
1739209590.3374007;-38.13080360867914
1739209590.3374076;-45.120503652039325
1739209590.3374145;-45.120503652039325
1739209590.3374214;-45.120503652039325
1739209590.3374283;-45.120503652039325
1739209590.337435;-38.13080360867914
1739209590.337442;-38.13080360867914
1739209590.3374488;-45.120503652039325
1739209590.3374557;-45.120503652039325
1739209590.3374627;-38.13080360867914
1739209590.3374696;-38.13080360867914
1739209590.3374763;-45.120503652039325
1739209590.3374832;-45.120503652039325
1739209590.33749;-33.981070128970906
1739209590.337497;-28.992665084841942
1739209590.337504;-31.141103565318915
1739209590.3375108;-45.120503652039325
1739209590.3375175;-45.120503652039325
1739209590.3375244;-38.13080360867914
1739209590.3375313;-38.13080360867914
1739209590.3375382;-45.120503652039325
1739209590.3375452;-38.13080360867914
1739209590.337552;-33.981070128970906
1739209590.3375587;-30.49652367304973
1739209590.3375657;-45.120503652039325
1739209590.3375726;-38.13080360867914
1739209590.3375795;-45.120503652039325
1739209590.3375864;-38.13080360867914
1739209590.3375933;-45.120503652039325
1739209590.3376;-38.13080360867914
1739209590.337607;-31.141103565318915
1739209590.3376138;-33.981070128970906
1739209590.3376207;-38.13080360867914
1739209590.3376276;-35.57807855764607
1739209590.3376346;-38.13080360867914
1739209590.3376415;-38.13080360867914
1739209590.3376482;-38.13080360867914
1739209590.337655;-45.120503652039325
1739209590.337662;-45.120503652039325
1739209590.337669;-38.13080360867914
1739209590.3376758;-38.13080360867914
1739209590.3376827;-45.120503652039325
1739209590.3376894;-38.13080360867914
1739209590.3376963;-35.57807855764607
1739209590.3377032;-38.13080360867914
1739209590.3377101;-38.13080360867914
1739209590.337717;-38.13080360867914
1739209590.337724;-38.13080360867914
1739209590.3377306;-45.120503652039325
1739209590.3377376;-45.120503652039325
1739209590.3377445;-45.120503652039325
1739209590.3377514;-45.120503652039325
1739209590.3377583;-45.120503652039325
1739209590.3377652;-38.13080360867914
1739209590.337772;-45.120503652039325
1739209590.3377788;-38.13080360867914
1739209590.3377857;-38.13080360867914
1739209590.3377926;-45.120503652039325
1739209590.3377995;-45.120503652039325
1739209590.3378065;-33.981070128970906
1739209590.3378131;-35.57807855764607
1739209590.33782;-45.120503652039325
1739209590.337827;-45.120503652039325
1739209590.337834;-33.981070128970906
1739209590.3378408;-45.120503652039325
1739209590.3378477;-38.13080360867914
1739209590.3378546;-38.13080360867914
1739209590.3378613;-45.120503652039325
1739209590.3378682;-45.120503652039325
1739209590.3378751;-38.13080360867914
1739209590.337882;-45.120503652039325
1739209590.337889;-45.120503652039325
1739209590.3378959;-38.13080360867914
1739209590.3379025;-38.13080360867914
1739209590.3379095;-38.13080360867914
1739209590.3379164;-33.981070128970906
1739209590.3379233;-38.13080360867914
1739209590.3379302;-38.13080360867914
1739209590.337937;-38.13080360867914
1739209590.3379438;-33.981070128970906
1739209590.3379507;-38.13080360867914
1739209590.3379576;-45.120503652039325
1739209590.3379645;-45.120503652039325
1739209590.3379714;-38.13080360867914
1739209590.3379784;-45.120503652039325
1739209590.337985;-38.13080360867914
1739209590.337992;-45.120503652039325
1739209590.3379989;-45.120503652039325
1739209590.3380058;-38.13080360867914
1739209590.3380127;-38.13080360867914
1739209590.3380196;-45.120503652039325
1739209590.3380263;-33.981070128970906
1739209590.3380332;-45.120503652039325
1739209590.33804;-33.981070128970906
1739209590.338047;-33.981070128970906
1739209590.338054;-38.13080360867914
1739209590.3380609;-38.13080360867914
1739209590.3380678;-38.13080360867914
1739209590.3380744;-38.13080360867914
1739209590.3380814;-45.120503652039325
1739209590.3380883;-45.120503652039325
1739209590.3380952;-45.120503652039325
1739209590.338102;-45.120503652039325
1739209590.338109;-45.120503652039325
1739209590.3381157;-45.120503652039325
1739209590.3381226;-45.120503652039325
1739209590.3381295;-45.120503652039325
1739209590.3381364;-35.57807855764607
1739209590.3381433;-38.13080360867914
1739209590.3381503;-38.13080360867914
1739209590.338157;-45.120503652039325
1739209590.3381639;-45.120503652039325
1739209590.3381708;-35.57807855764607
1739209590.3381777;-38.13080360867914
1739209590.3381846;-45.120503652039325
1739209590.3381915;-45.120503652039325
1739209590.3381982;-45.120503652039325
1739209590.338205;-38.13080360867914
1739209590.338212;-38.13080360867914
1739209590.338219;-45.120503652039325
1739209590.3382258;-45.120503652039325
1739209590.3382328;-38.13080360867914
1739209590.3382394;-45.120503652039325
1739209590.3382463;-45.120503652039325
1739209590.3382533;-38.13080360867914
1739209590.3382602;-45.120503652039325
1739209590.338267;-45.120503652039325
1739209590.338274;-45.120503652039325
1739209590.338281;-33.981070128970906
1739209590.3382876;-38.13080360867914
1739209590.3382945;-35.57807855764607
1739209590.3383014;-45.120503652039325
1739209590.3383083;-38.13080360867914
1739209590.3383152;-35.57807855764607
1739209590.3383222;-38.13080360867914
1739209590.3383288;-38.13080360867914
1739209590.3383358;-45.120503652039325
1739209590.3383427;-45.120503652039325
1739209590.3383496;-38.13080360867914
1739209590.3383565;-35.57807855764607
1739209590.3383634;-38.13080360867914
1739209590.33837;-45.120503652039325
1739209590.338377;-38.13080360867914
1739209590.338384;-45.120503652039325
1739209590.3383908;-33.981070128970906
1739209590.3383977;-38.13080360867914
1739209590.3384047;-38.13080360867914
1739209590.3384113;-45.120503652039325
1739209590.3384182;-38.13080360867914
1739209590.3384252;-38.13080360867914
1739209590.338432;-45.120503652039325
1739209590.338439;-45.120503652039325
1739209590.338446;-45.120503652039325
1739209590.3384526;-45.120503652039325
1739209590.3384595;-38.13080360867914
1739209590.3384664;-45.120503652039325
1739209590.3384733;-45.120503652039325
1739209590.3384802;-38.13080360867914
1739209590.3384871;-38.13080360867914
1739209590.338494;-38.13080360867914
1739209590.3385007;-45.120503652039325
1739209590.3385077;-45.120503652039325
1739209590.3385146;-45.120503652039325
1739209590.3385215;-38.13080360867914
1739209590.3385284;-33.981070128970906
1739209590.3385353;-45.120503652039325
1739209590.338542;-45.120503652039325
1739209590.338549;-38.13080360867914
1739209590.3385558;-38.13080360867914
1739209590.3385627;-38.13080360867914
1739209590.3385696;-45.120503652039325
1739209590.3385766;-38.13080360867914
1739209590.3385832;-45.120503652039325
1739209590.3385901;-45.120503652039325
1739209590.338597;-45.120503652039325
1739209590.338604;-45.120503652039325
1739209590.338611;-38.13080360867914
1739209590.3386178;-38.13080360867914
1739209590.3386245;-38.13080360867914
1739209590.3386314;-45.120503652039325
1739209590.3386383;-45.120503652039325
1739209590.3386452;-38.13080360867914
1739209590.3386521;-45.120503652039325
1739209590.338659;-38.13080360867914
1739209590.338666;-38.13080360867914
1739209590.3386726;-38.13080360867914
1739209590.3386796;-45.120503652039325
1739209590.3386865;-35.57807855764607
1739209590.3386934;-38.13080360867914
1739209590.3387003;-45.120503652039325
1739209590.3387072;-45.120503652039325
1739209590.338714;-35.57807855764607
1739209590.3387208;-33.981070128970906
1739209590.3387277;-31.141103565318915
1739209590.3387346;-45.120503652039325
1739209590.3387415;-45.120503652039325
1739209590.3387485;-35.57807855764607
1739209590.3387551;-38.13080360867914
1739209590.338762;-33.981070128970906
1739209590.338769;-45.120503652039325
1739209590.3387759;-33.981070128970906
1739209590.3387828;-31.141103565318915
1739209590.3387897;-45.120503652039325
1739209590.3387964;-45.120503652039325
1739209590.3388033;-45.120503652039325
1739209590.3388102;-33.981070128970906
1739209590.3388171;-38.13080360867914
1739209590.338824;-45.120503652039325
1739209590.338831;-38.13080360867914
1739209590.3388376;-31.141103565318915
1739209590.3388445;-45.120503652039325
1739209590.3388515;-45.120503652039325
1739209590.3388584;-38.13080360867914
1739209590.3388653;-45.120503652039325
1739209590.3388722;-45.120503652039325
1739209590.338879;-45.120503652039325
1739209590.3388858;-45.120503652039325
1739209590.3388927;-38.13080360867914
1739209590.3388996;-38.13080360867914
1739209590.3389065;-38.13080360867914
1739209590.3389134;-45.120503652039325
1739209590.3389204;-45.120503652039325
1739209590.338927;-33.981070128970906
1739209590.338934;-33.981070128970906
1739209590.3389409;-38.13080360867914
1739209590.3389478;-38.13080360867914
1739209590.3389547;-38.13080360867914
1739209590.3389616;-38.13080360867914
1739209590.3389683;-45.120503652039325
1739209590.3389752;-38.13080360867914
1739209590.338982;-32.816014438256545
1739209590.338989;-38.13080360867914
1739209590.338996;-45.120503652039325
1739209590.3390028;-28.992665084841942
1739209590.3390095;-45.120503652039325
1739209590.3390164;-45.120503652039325
1739209590.3390234;-38.13080360867914
1739209590.3390303;-38.13080360867914
1739209590.3390372;-38.13080360867914
1739209590.339044;-32.816014438256545
1739209590.3390508;-38.13080360867914
1739209590.3390577;-32.81601443825658
1739209590.3390646;-45.120503652039325
1739209590.3390715;-38.13080360867914
1739209590.3390784;-38.13080360867914
1739209590.3390853;-38.13080360867914
1739209590.3390923;-35.57807855764607
1739209590.339099;-38.13080360867914
1739209590.3391058;-45.120503652039325
1739209590.3391128;-27.267205301931607
1739209590.3391197;-38.13080360867914
1739209590.3391266;-45.120503652039325
1739209590.3391335;-45.120503652039325
1739209590.3391402;-33.981070128970906
1739209590.339147;-45.120503652039325
1739209590.339154;-38.13080360867914
1739209590.339161;-45.120503652039325
1739209590.3391678;-31.141103565318943
1739209590.3391747;-38.13080360867914
1739209590.3391814;-38.13080360867914
1739209590.3391883;-45.120503652039325
1739209590.3391953;-45.120503652039325
1739209590.3392022;-45.120503652039325
1739209590.339209;-38.13080360867914
1739209590.339216;-45.120503652039325
