CAN Message; 0x62:087acf845612f662
1739209877.7706208;-27.267205301931607
1739209877.770624;-31.141103565318915
1739209877.770627;-28.58837851428586
1739209877.77063;-38.13080360867914
1739209877.770633;-38.13080360867914
1739209877.770636;-26.991370085610722
1739209877.7706392;-29.438486411369333
1739209877.770642;-38.13080360867914
1739209877.7706451;-30.49652367304973
1739209877.7706482;-38.13080360867914
1739209877.7706513;-45.120503652039325
1739209877.7706544;-45.120503652039325
1739209877.7706573;-35.57807855764607
1739209877.7706604;-32.816014438256545
1739209877.7706635;-45.120503652039325
1739209877.7706666;-45.120503652039325
1739209877.7706695;-38.13080360867914
1739209877.7706726;-45.120503652039325
1739209877.7706757;-45.120503652039325
1739209877.7706788;-38.13080360867914
1739209877.7706819;-45.120503652039325
1739209877.7706847;-35.57807855764607
1739209877.7706878;-35.57807855764607
1739209877.770691;-45.120503652039325
1739209877.770694;-38.13080360867914
1739209877.7706969;-45.120503652039325
1739209877.7707;-45.120503652039325
1739209877.770703;-38.13080360867914
1739209877.7707062;-38.13080360867914
1739209877.7707093;-45.120503652039325
1739209877.7707121;-45.120503652039325
1739209877.7707152;-38.13080360867914
1739209877.7707183;-45.120503652039325
1739209877.7707214;-45.120503652039325
1739209877.7707243;-38.13080360867914
1739209877.7707274;-45.120503652039325
1739209877.7707305;-45.120503652039325
1739209877.7707336;-45.120503652039325
1739209877.7707367;-45.120503652039325
1739209877.7707396;-45.120503652039325
1739209877.7707427;-45.120503652039325
1739209877.7707458;-38.13080360867914
1739209877.7707489;-45.120503652039325
1739209877.7707517;-45.120503652039325
1739209877.7707548;-33.981070128970906
1739209877.770758;-45.120503652039325
1739209877.770761;-33.981070128970906
1739209877.7707639;-32.816014438256545
1739209877.770767;-38.13080360867914
1739209877.77077;-45.120503652039325
1739209877.7707732;-38.13080360867914
1739209877.7707763;-32.816014438256545
1739209877.7707791;-38.13080360867914
1739209877.7707822;-45.120503652039325
1739209877.7707853;-38.13080360867914
1739209877.7707884;-35.57807855764607
1739209877.7707913;-45.120503652039325
1739209877.7707944;-45.120503652039325
1739209877.7707975;-45.120503652039325
1739209877.7708006;-45.120503652039325
1739209877.7708037;-45.120503652039325
1739209877.7708066;-45.120503652039325
1739209877.7708097;-45.120503652039325
1739209877.7708127;-45.120503652039325
1739209877.7708158;-38.13080360867914
1739209877.7708187;-35.57807855764607
1739209877.7708218;-45.120503652039325
1739209877.770825;-45.120503652039325
1739209877.770828;-38.13080360867914
1739209877.770831;-45.120503652039325
1739209877.770834;-38.13080360867914
1739209877.770837;-38.13080360867914
1739209877.7708402;-45.120503652039325
1739209877.7708433;-45.120503652039325
1739209877.7708461;-45.120503652039325
1739209877.7708492;-38.13080360867914
1739209877.7708523;-38.13080360867914
1739209877.7708554;-38.13080360867914
1739209877.7708585;-45.120503652039325
1739209877.7708614;-45.120503652039325
1739209877.7708645;-45.120503652039325
1739209877.7708676;-38.13080360867914
1739209877.7708707;-38.13080360867914
1739209877.7708735;-45.120503652039325
1739209877.7708766;-33.981070128970906
1739209877.7708797;-45.120503652039325
1739209877.7708828;-35.57807855764607
1739209877.770886;-32.816014438256545
1739209877.7708888;-45.120503652039325
1739209877.770892;-45.120503652039325
1739209877.770895;-38.13080360867914
1739209877.770898;-35.57807855764607
1739209877.770901;-38.13080360867914
1739209877.770904;-45.120503652039325
1739209877.7709072;-45.120503652039325
1739209877.7709103;-38.13080360867914
1739209877.7709131;-38.13080360867914
1739209877.7709162;-35.57807855764607
1739209877.7709193;-45.120503652039325
1739209877.7709224;-45.120503652039325
1739209877.7709255;-38.13080360867914
1739209877.7709284;-38.13080360867914
1739209877.7709315;-45.120503652039325
1739209877.7709346;-38.13080360867914
1739209877.7709377;-38.13080360867914
1739209877.7709405;-45.120503652039325
1739209877.7709436;-45.120503652039325
1739209877.7709467;-45.120503652039325
1739209877.7709498;-38.13080360867914
1739209877.770953;-45.120503652039325
1739209877.7709558;-32.816014438256545
1739209877.770959;-29.438486411369333
1739209877.770962;-38.13080360867914
1739209877.770965;-45.120503652039325
1739209877.770968;-38.13080360867914
1739209877.770971;-31.141103565318893
1739209877.7709742;-38.13080360867914
1739209877.7709773;-45.120503652039325
1739209877.7709804;-45.120503652039325
1739209877.7709832;-45.120503652039325
1739209877.7709863;-45.120503652039325
1739209877.7709894;-45.120503652039325
1739209877.7709925;-45.120503652039325
1739209877.7709954;-45.120503652039325
1739209877.7709985;-38.13080360867914
1739209877.7710016;-38.13080360867914
1739209877.7710047;-45.120503652039325
1739209877.7710078;-45.120503652039325
1739209877.7710106;-38.13080360867914
1739209877.7710137;-35.57807855764607
1739209877.7710168;-38.13080360867914
1739209877.77102;-45.120503652039325
1739209877.7710228;-33.981070128970906
1739209877.771026;-45.120503652039325
1739209877.771029;-35.57807855764607
1739209877.771032;-26.035653463252796
1739209877.7710352;-45.120503652039325
1739209877.771038;-45.120503652039325
1739209877.7710412;-35.57807855764607
1739209877.7710443;-32.816014438256545
1739209877.7710474;-45.120503652039325
1739209877.7710502;-45.120503652039325
1739209877.7710533;-45.120503652039325
1739209877.7710564;-32.81601443825658
1739209877.7710595;-38.13080360867914
1739209877.7710624;-38.13080360867914
1739209877.7710655;-45.120503652039325
1739209877.7710686;-45.120503652039325
1739209877.7710717;-38.13080360867914
1739209877.7710748;-45.120503652039325
1739209877.7710776;-38.13080360867914
1739209877.7710807;-29.438486411369333
1739209877.7710838;-33.981070128970906
1739209877.771087;-35.57807855764607
1739209877.7710898;-38.13080360867914
1739209877.771093;-45.120503652039325
1739209877.771096;-35.57807855764607
1739209877.771099;-38.13080360867914
1739209877.7711022;-38.13080360867914
1739209877.771105;-31.141103565318893
1739209877.7711082;-38.13080360867914
1739209877.7711112;-45.120503652039325
1739209877.7711143;-35.57807855764607
1739209877.7711172;-35.57807855764607
1739209877.7711203;-45.120503652039325
1739209877.7711234;-45.120503652039325
1739209877.7711265;-45.120503652039325
1739209877.7711296;-45.120503652039325
1739209877.7711325;-38.13080360867914
1739209877.7711356;-38.13080360867914
1739209877.7711387;-45.120503652039325
1739209877.7711418;-38.13080360867914
1739209877.7711446;-38.13080360867914
1739209877.7711477;-45.120503652039325
1739209877.7711508;-38.13080360867914
1739209877.771154;-35.57807855764607
1739209877.771157;-38.13080360867914
1739209877.77116;-45.120503652039325
1739209877.771163;-38.13080360867914
1739209877.771166;-45.120503652039325
1739209877.7711692;-38.13080360867914
1739209877.771172;-45.120503652039325
1739209877.7711751;-38.13080360867914
1739209877.7711782;-38.13080360867914
1739209877.7711813;-38.13080360867914
1739209877.7711842;-35.57807855764607
1739209877.7711873;-45.120503652039325
1739209877.7711904;-35.57807855764607
1739209877.7711935;-38.13080360867914
1739209877.7711966;-45.120503652039325
1739209877.7711995;-45.120503652039325
1739209877.7712026;-38.13080360867914
1739209877.7712057;-38.13080360867914
1739209877.7712088;-38.13080360867914
1739209877.7712116;-38.13080360867914
1739209877.7712147;-38.13080360867914
1739209877.7712178;-32.816014438256545
1739209877.771221;-33.981070128970906
1739209877.771224;-38.13080360867914
1739209877.771227;-45.120503652039325
1739209877.77123;-45.120503652039325
1739209877.771233;-45.120503652039325
1739209877.7712362;-45.120503652039325
1739209877.771239;-45.120503652039325
1739209877.7712421;-45.120503652039325
1739209877.7712452;-38.13080360867914
1739209877.7712483;-38.13080360867914
1739209877.7712514;-45.120503652039325
1739209877.7712543;-33.981070128970906
1739209877.7712574;-38.13080360867914
1739209877.7712605;-38.13080360867914
1739209877.7712636;-33.981070128970906
1739209877.7712665;-35.57807855764607
1739209877.7712696;-45.120503652039325
1739209877.7712727;-45.120503652039325
1739209877.7712758;-45.120503652039325
1739209877.7712789;-30.49652367304973
1739209877.7712817;-45.120503652039325
1739209877.7712848;-45.120503652039325
1739209877.771288;-45.120503652039325
1739209877.771291;-38.13080360867914
1739209877.7712939;-38.13080360867914
1739209877.771297;-38.13080360867914
1739209877.7713;-38.13080360867914
1739209877.7713032;-28.992665084841942
1739209877.7713063;-45.120503652039325
1739209877.7713091;-45.120503652039325
1739209877.7713122;-35.57807855764607
1739209877.7713153;-38.13080360867914
1739209877.7713184;-45.120503652039325
1739209877.7713213;-38.13080360867914
1739209877.7713244;-35.57807855764607
1739209877.7713275;-38.13080360867914
1739209877.7713306;-45.120503652039325
1739209877.7713335;-38.13080360867914
1739209877.7713366;-35.57807855764607
1739209877.7713397;-33.981070128970906
1739209877.7713428;-45.120503652039325
1739209877.7713459;-38.13080360867914
1739209877.7713487;-35.57807855764607
1739209877.7713518;-38.13080360867914
1739209877.771355;-45.120503652039325
1739209877.771358;-38.13080360867914
1739209877.7713609;-45.120503652039325
1739209877.771364;-45.120503652039325
1739209877.771367;-38.13080360867914
1739209877.7713702;-38.13080360867914
1739209877.7713733;-45.120503652039325
1739209877.7713761;-31.141103565318915
1739209877.7713792;-38.13080360867914
1739209877.7713823;-38.13080360867914
1739209877.7713854;-45.120503652039325
1739209877.7713883;-38.13080360867914
1739209877.7713914;-33.981070128970906
1739209877.7713945;-38.13080360867914
1739209877.7713978;-45.120503652039325
1739209877.7714012;-33.981070128970906
1739209877.7714045;-45.120503652039325
1739209877.7714078;-38.13080360867914
1739209877.7714112;-35.57807855764607
1739209877.7714145;-38.13080360867914
1739209877.7714179;-45.120503652039325
1739209877.7714214;-45.120503652039325
1739209877.7714248;-45.120503652039325
1739209877.771428;-38.13080360867914
1739209877.7714314;-45.120503652039325
1739209877.7714348;-45.120503652039325
1739209877.7714381;-35.57807855764607
1739209877.7714415;-38.13080360867914
1739209877.7714448;-45.120503652039325
1739209877.7714481;-45.120503652039325
1739209877.7714515;-45.120503652039325
1739209877.7714548;-33.981070128970906
1739209877.7714581;-35.57807855764607
1739209877.7714615;-38.13080360867914
1739209877.7714648;-45.120503652039325
1739209877.7714684;-38.13080360867914
1739209877.7714717;-45.120503652039325
1739209877.771475;-45.120503652039325
1739209877.7714784;-45.120503652039325
1739209877.7714818;-45.120503652039325
1739209877.771485;-38.13080360867914
1739209877.7714884;-38.13080360867914
1739209877.7714918;-45.120503652039325
1739209877.771495;-38.13080360867914
1739209877.7714984;-45.120503652039325
1739209877.7715018;-38.13080360867914
1739209877.771505;-38.13080360867914
1739209877.7715085;-35.57807855764607
1739209877.7715118;-35.57807855764607
1739209877.7715154;-45.120503652039325
1739209877.7715187;-45.120503652039325
1739209877.771522;-38.13080360867914
1739209877.7715254;-45.120503652039325
1739209877.7715287;-45.120503652039325
1739209877.771532;-38.13080360867914
1739209877.7715354;-38.13080360867914
1739209877.7715387;-45.120503652039325
1739209877.771542;-38.13080360867914
1739209877.7715454;-45.120503652039325
1739209877.7715487;-32.816014438256545
1739209877.771552;-38.13080360867914
1739209877.7715554;-45.120503652039325
1739209877.7715588;-33.981070128970906
1739209877.7715623;-38.13080360867914
1739209877.7715657;-32.816014438256545
1739209877.771569;-38.13080360867914
1739209877.7715724;-45.120503652039325
1739209877.7715757;-45.120503652039325
1739209877.771579;-35.57807855764607
1739209877.7715824;-38.13080360867914
1739209877.7715857;-38.13080360867914
1739209877.771589;-45.120503652039325
1739209877.7715924;-45.120503652039325
1739209877.7715957;-38.13080360867914
1739209877.771599;-38.13080360867914
1739209877.7716024;-45.120503652039325
1739209877.7716057;-45.120503652039325
1739209877.7716093;-38.13080360867914
1739209877.7716126;-45.120503652039325
1739209877.771616;-45.120503652039325
1739209877.7716193;-45.120503652039325
1739209877.7716227;-38.13080360867914
1739209877.771626;-45.120503652039325
1739209877.7716293;-33.981070128970906
1739209877.7716327;-38.13080360867914
1739209877.771636;-45.120503652039325
1739209877.7716393;-38.13080360867914
1739209877.7716427;-45.120503652039325
1739209877.771646;-29.438486411369333
1739209877.7716494;-38.13080360867914
1739209877.7716527;-35.57807855764607
1739209877.771656;-38.13080360867914
1739209877.7716596;-45.120503652039325
1739209877.771663;-38.13080360867914
1739209877.7716663;-32.816014438256545
1739209877.7716696;-33.981070128970906
1739209877.771673;-38.13080360867914
1739209877.7716763;-45.120503652039325
1739209877.7716796;-45.120503652039325
1739209877.771683;-38.13080360867914
1739209877.7716863;-45.120503652039325
1739209877.7716897;-38.13080360867914
1739209877.771693;-45.120503652039325
1739209877.7716963;-38.13080360867914
1739209877.7716997;-35.57807855764607
1739209877.771703;-38.13080360867914
1739209877.7717066;-45.120503652039325
1739209877.77171;-38.13080360867914
1739209877.7717133;-45.120503652039325
1739209877.7717166;-45.120503652039325
1739209877.77172;-45.120503652039325
1739209877.7717233;-45.120503652039325
1739209877.7717266;-33.981070128970906
1739209877.77173;-35.57807855764607
1739209877.7717333;-35.57807855764607
1739209877.7717366;-35.57807855764607
1739209877.77174;-38.13080360867914
1739209877.7717433;-33.981070128970906
1739209877.7717466;-38.13080360867914
1739209877.77175;-33.981070128970906
1739209877.7717535;-38.13080360867914
1739209877.771757;-45.120503652039325
1739209877.7717602;-45.120503652039325
1739209877.7717636;-35.57807855764607
1739209877.771767;-38.13080360867914
1739209877.7717702;-45.120503652039325
1739209877.7717736;-45.120503652039325
1739209877.771777;-38.13080360867914
1739209877.7717803;-32.816014438256545
1739209877.7717836;-38.13080360867914
1739209877.771787;-45.120503652039325
1739209877.7717903;-45.120503652039325
1739209877.7717936;-45.120503652039325
1739209877.771797;-38.13080360867914
1739209877.7718005;-35.57807855764607
1739209877.7718039;-45.120503652039325
1739209877.7718072;-38.13080360867914
1739209877.7718105;-33.981070128970906
1739209877.7718139;-38.13080360867914
1739209877.7718172;-38.13080360867914
1739209877.7718205;-38.13080360867914
1739209877.771824;-35.57807855764607
1739209877.7718272;-45.120503652039325
1739209877.7718306;-38.13080360867914
1739209877.771834;-45.120503652039325
1739209877.7718372;-45.120503652039325
1739209877.7718406;-45.120503652039325
1739209877.771844;-38.13080360867914
1739209877.7718472;-33.981070128970906
1739209877.7718508;-45.120503652039325
1739209877.7718542;-45.120503652039325
1739209877.7718575;-38.13080360867914
1739209877.7718608;-38.13080360867914
1739209877.7718642;-35.57807855764607
1739209877.7718675;-38.13080360867914
1739209877.7718709;-45.120503652039325
1739209877.7718742;-38.13080360867914
1739209877.7718775;-32.816014438256545
1739209877.7718809;-38.13080360867914
1739209877.7718842;-38.13080360867914
1739209877.7718875;-38.13080360867914
1739209877.7718909;-38.13080360867914
1739209877.7718942;-38.13080360867914
1739209877.7718978;-38.13080360867914
1739209877.7719011;-45.120503652039325
1739209877.7719045;-45.120503652039325
1739209877.7719078;-32.816014438256545
1739209877.7719111;-45.120503652039325
1739209877.7719145;-45.120503652039325
1739209877.7719178;-38.13080360867914
1739209877.7719212;-35.57807855764607
1739209877.7719245;-38.13080360867914
1739209877.7719278;-45.120503652039325
1739209877.7719312;-38.13080360867914
1739209877.7719345;-35.57807855764607
1739209877.7719378;-38.13080360867914
1739209877.7719412;-45.120503652039325
1739209877.7719448;-38.13080360867914
1739209877.771948;-38.13080360867914
1739209877.7719514;-45.120503652039325
1739209877.7719548;-45.120503652039325
1739209877.771958;-38.13080360867914
1739209877.7719615;-38.13080360867914
1739209877.7719648;-38.13080360867914
1739209877.7719681;-38.13080360867914
1739209877.7719715;-45.120503652039325
1739209877.7719748;-45.120503652039325
1739209877.7719781;-38.13080360867914
1739209877.7719815;-45.120503652039325
1739209877.7719848;-45.120503652039325
1739209877.7719882;-45.120503652039325
1739209877.7719917;-33.981070128970906
1739209877.771995;-38.13080360867914
1739209877.7719984;-35.57807855764607
1739209877.7720017;-32.816014438256545
1739209877.772005;-45.120503652039325
1739209877.7720084;-35.57807855764607
1739209877.7720118;-35.57807855764607
1739209877.772015;-38.13080360867914
1739209877.7720184;-45.120503652039325
1739209877.7720218;-45.120503652039325
1739209877.772025;-45.120503652039325
1739209877.7720284;-45.120503652039325
1739209877.7720318;-38.13080360867914
1739209877.7720351;-45.120503652039325
1739209877.7720385;-45.120503652039325
1739209877.772042;-45.120503652039325
1739209877.7720454;-45.120503652039325
1739209877.7720487;-38.13080360867914
1739209877.772052;-45.120503652039325
1739209877.7720554;-38.13080360867914
1739209877.7720587;-38.13080360867914
1739209877.772062;-45.120503652039325
1739209877.7720654;-45.120503652039325
1739209877.7720687;-38.13080360867914
1739209877.772072;-38.13080360867914
1739209877.7720754;-45.120503652039325
1739209877.7720788;-31.141103565318915
1739209877.772082;-29.438486411369333
1739209877.7720854;-38.13080360867914
1739209877.772089;-38.13080360867914
1739209877.7720923;-38.13080360867914
1739209877.7720957;-33.981070128970906
1739209877.772099;-45.120503652039325
1739209877.7721024;-38.13080360867914
1739209877.7721057;-38.13080360867914
1739209877.772109;-45.120503652039325
1739209877.7721124;-45.120503652039325
1739209877.7721157;-38.13080360867914
1739209877.772119;-38.13080360867914
1739209877.7721224;-45.120503652039325
1739209877.7721257;-45.120503652039325
1739209877.772129;-38.13080360867914
1739209877.7721324;-45.120503652039325
1739209877.772136;-45.120503652039325
1739209877.7721393;-45.120503652039325
1739209877.7721426;-45.120503652039325
1739209877.772146;-45.120503652039325
1739209877.7721493;-45.120503652039325
1739209877.7721527;-45.120503652039325
1739209877.772156;-45.120503652039325
1739209877.7721593;-35.57807855764607
1739209877.7721627;-27.8777449560314
1739209877.772166;-38.13080360867914
1739209877.7721694;-45.120503652039325
1739209877.7721727;-33.981070128970906
1739209877.772176;-35.57807855764607
1739209877.7721794;-38.13080360867914
1739209877.772183;-45.120503652039325
1739209877.7721863;-45.120503652039325
1739209877.7721896;-45.120503652039325
1739209877.772193;-45.120503652039325
1739209877.7721963;-45.120503652039325
1739209877.7721996;-38.13080360867914
1739209877.772203;-45.120503652039325
1739209877.7722063;-45.120503652039325
1739209877.7722096;-45.120503652039325
1739209877.772213;-35.57807855764607
1739209877.7722163;-38.13080360867914
1739209877.7722197;-45.120503652039325
1739209877.772223;-45.120503652039325
1739209877.7722263;-45.120503652039325
1739209877.77223;-38.13080360867914
1739209877.7722332;-35.57807855764607
1739209877.7722366;-45.120503652039325
1739209877.77224;-32.816014438256545
1739209877.7722433;-30.49652367304973
1739209877.7722466;-45.120503652039325
1739209877.77225;-45.120503652039325
1739209877.7722533;-33.981070128970906
1739209877.7722566;-33.981070128970906
1739209877.77226;-45.120503652039325
1739209877.7722633;-45.120503652039325
1739209877.7722666;-38.13080360867914
1739209877.77227;-38.13080360867914
1739209877.7722733;-38.13080360867914
1739209877.7722766;-45.120503652039325
1739209877.7722802;-45.120503652039325
1739209877.7722836;-38.13080360867914
1739209877.772287;-38.13080360867914
1739209877.7722902;-38.13080360867914
1739209877.7722936;-38.13080360867914
1739209877.772297;-45.120503652039325
1739209877.7723002;-38.13080360867914
1739209877.7723036;-35.57807855764607
1739209877.772307;-38.13080360867914
1739209877.7723103;-45.120503652039325
1739209877.7723136;-38.13080360867914
1739209877.772317;-38.13080360867914
1739209877.7723203;-38.13080360867914
1739209877.7723236;-38.13080360867914
1739209877.7723272;-38.13080360867914
1739209877.7723305;-45.120503652039325
1739209877.7723339;-45.120503652039325
1739209877.7723372;-32.816014438256545
1739209877.7723405;-45.120503652039325
1739209877.7723439;-45.120503652039325
1739209877.7723472;-38.13080360867914
1739209877.7723505;-33.981070128970906
1739209877.772354;-31.141103565318915
1739209877.7723572;-45.120503652039325
1739209877.7723606;-38.13080360867914
1739209877.772364;-35.57807855764607
1739209877.7723672;-33.981070128970906
1739209877.7723706;-45.120503652039325
1739209877.7723742;-45.120503652039325
1739209877.7723775;-32.816014438256545
1739209877.7723808;-45.120503652039325
1739209877.7723842;-45.120503652039325
1739209877.7723875;-45.120503652039325
1739209877.7723908;-45.120503652039325
1739209877.7723942;-45.120503652039325
1739209877.7723975;-38.13080360867914
1739209877.7724009;-38.13080360867914
1739209877.7724042;-38.13080360867914
1739209877.7724075;-45.120503652039325
1739209877.7724109;-38.13080360867914
1739209877.7724142;-45.120503652039325
1739209877.7724175;-38.13080360867914
1739209877.7724211;-35.57807855764607
1739209877.7724245;-38.13080360867914
1739209877.7724278;-38.13080360867914
1739209877.7724311;-38.13080360867914
1739209877.7724345;-28.992665084841942
1739209877.7724378;-38.13080360867914
1739209877.7724411;-38.13080360867914
1739209877.7724445;-45.120503652039325
1739209877.7724478;-35.57807855764607
1739209877.7724512;-38.13080360867914
1739209877.7724545;-38.13080360867914
1739209877.7724578;-45.120503652039325
1739209877.7724612;-30.49652367304973
1739209877.7724645;-38.13080360867914
1739209877.772468;-38.13080360867914
1739209877.7724714;-45.120503652039325
1739209877.7724748;-38.13080360867914
1739209877.772478;-45.120503652039325
1739209877.7724814;-45.120503652039325
1739209877.7724848;-38.13080360867914
1739209877.772488;-31.141103565318915
1739209877.7724915;-38.13080360867914
1739209877.7724948;-38.13080360867914
1739209877.7724981;-32.816014438256545
1739209877.7725015;-33.981070128970906
1739209877.7725048;-45.120503652039325
1739209877.7725081;-38.13080360867914
1739209877.7725115;-38.13080360867914
1739209877.7725148;-45.120503652039325
1739209877.7725184;-45.120503652039325
1739209877.7725217;-38.13080360867914
1739209877.772525;-38.13080360867914
1739209877.7725284;-45.120503652039325
1739209877.7725317;-45.120503652039325
1739209877.772535;-45.120503652039325
1739209877.7725384;-45.120503652039325
1739209877.7725418;-45.120503652039325
1739209877.772545;-38.13080360867914
1739209877.7725484;-38.13080360867914
1739209877.7725518;-45.120503652039325
1739209877.772555;-38.13080360867914
1739209877.7725585;-45.120503652039325
1739209877.7725618;-45.120503652039325
1739209877.7725654;-45.120503652039325
1739209877.7725687;-45.120503652039325
1739209877.772572;-38.13080360867914
1739209877.7725754;-38.13080360867914
1739209877.7725787;-38.13080360867914
1739209877.772582;-38.13080360867914
1739209877.7725854;-45.120503652039325
1739209877.7725887;-45.120503652039325
1739209877.772592;-38.13080360867914
1739209877.7725954;-33.981070128970906
1739209877.7725987;-38.13080360867914
1739209877.772602;-35.57807855764607
1739209877.7726054;-30.49652367304973
1739209877.7726088;-38.13080360867914
1739209877.7726123;-45.120503652039325
1739209877.7726157;-45.120503652039325
1739209877.772619;-38.13080360867914
1739209877.7726223;-29.438486411369354
1739209877.7726257;-45.120503652039325
1739209877.772629;-38.13080360867914
1739209877.7726324;-38.13080360867914
1739209877.7726357;-38.13080360867914
1739209877.772639;-38.13080360867914
1739209877.7726424;-45.120503652039325
1739209877.7726457;-38.13080360867914
1739209877.772649;-27.267205301931607
1739209877.7726524;-32.816014438256545
1739209877.7726557;-38.13080360867914
1739209877.7726593;-45.120503652039325
1739209877.7726626;-33.981070128970906
1739209877.772666;-38.13080360867914
1739209877.7726693;-38.13080360867914
1739209877.7726727;-38.13080360867914
1739209877.772676;-45.120503652039325
1739209877.7726793;-45.120503652039325
1739209877.7726827;-45.120503652039325
1739209877.772686;-45.120503652039325
1739209877.7726893;-45.120503652039325
1739209877.7726927;-35.57807855764607
1739209877.772696;-45.120503652039325
1739209877.7726994;-38.13080360867914
1739209877.7727027;-38.13080360867914
1739209877.772706;-38.13080360867914
1739209877.7727096;-33.981070128970906
1739209877.772713;-33.981070128970906
1739209877.7727163;-45.120503652039325
1739209877.7727196;-33.981070128970906
1739209877.772723;-24.438645034577675
1739209877.7727263;-25.07728991421287
1739209877.7727296;-25.826314394896364
1739209877.772733;-45.120503652039325
1739209877.7727363;-38.13080360867914
1739209877.7727396;-30.49652367304973
1739209877.772743;-33.981070128970906
1739209877.7727463;-38.13080360867914
1739209877.7727497;-38.13080360867914
1739209877.772753;-45.120503652039325
1739209877.7727566;-33.981070128970906
1739209877.77276;-38.13080360867914
1739209877.7727633;-27.267205301931607
1739209877.7727666;-22.54371790334745
1739209877.77277;-24.589719217205094
1739209877.7727733;-25.826314394896357
1739209877.7727766;-31.141103565318915
1739209877.77278;-31.141103565318893
1739209877.7727833;-45.120503652039325
1739209877.7727866;-45.120503652039325
1739209877.77279;-38.13080360867914
1739209877.7727933;-38.13080360867914
1739209877.7727966;-38.13080360867914
1739209877.7728;-38.13080360867914
1739209877.7728035;-45.120503652039325
1739209877.772807;-23.38864096791655
1739209877.7728102;-23.273589343863303
1739209877.7728136;-35.57807855764607
1739209877.772817;-35.57807855764607
1739209877.7728202;-26.991370085610736
1739209877.7728236;-45.120503652039325
1739209877.772827;-33.981070128970906
1739209877.7728302;-38.13080360867914
1739209877.774833;-31.141103565318893
1739209877.7748363;-38.13080360867914
1739209877.7748396;-45.120503652039325
1739209877.7748432;-38.13080360867914
1739209877.7748466;-45.120503652039325
1739209877.77485;-45.120503652039325
1739209877.7748532;-38.13080360867914
1739209877.7748566;-38.13080360867914
1739209877.77486;-45.120503652039325
1739209877.7748635;-38.13080360867914
1739209877.7748668;-45.120503652039325
1739209877.7748702;-45.120503652039325
1739209877.7748735;-38.13080360867914
1739209877.7748768;-38.13080360867914
1739209877.7748802;-45.120503652039325
1739209877.7748837;-45.120503652039325
1739209877.774887;-45.120503652039325
1739209877.7748904;-38.13080360867914
1739209877.7748938;-38.13080360867914
1739209877.774897;-45.120503652039325
1739209877.7749004;-45.120503652039325
1739209877.7749038;-45.120503652039325
1739209877.7749074;-45.120503652039325
1739209877.7749107;-38.13080360867914
1739209877.774914;-45.120503652039325
1739209877.7749174;-38.13080360867914
1739209877.7749207;-38.13080360867914
1739209877.774924;-38.13080360867914
1739209877.7749276;-35.57807855764607
1739209877.774931;-38.13080360867914
1739209877.7749343;-45.120503652039325
1739209877.7749376;-38.13080360867914
1739209877.774941;-38.13080360867914
1739209877.7749443;-38.13080360867914
1739209877.7749476;-45.120503652039325
1739209877.7749512;-45.120503652039325
1739209877.7749546;-38.13080360867914
1739209877.774958;-31.141103565318915
1739209877.7749612;-45.120503652039325
1739209877.7749646;-45.120503652039325
1739209877.774968;-45.120503652039325
1739209877.7749715;-38.13080360867914
1739209877.7749748;-35.57807855764607
1739209877.7749782;-38.13080360867914
1739209877.7749815;-45.120503652039325
1739209877.7749848;-45.120503652039325
1739209877.7749882;-45.120503652039325
1739209877.7749915;-45.120503652039325
1739209877.774995;-45.120503652039325
1739209877.7749984;-45.120503652039325
1739209877.7750018;-45.120503652039325
1739209877.775005;-38.13080360867914
1739209877.7750084;-38.13080360867914
1739209877.7750118;-33.981070128970906
1739209877.7750154;-38.13080360867914
1739209877.7750187;-45.120503652039325
1739209877.775022;-45.120503652039325
1739209877.7750254;-35.57807855764607
1739209877.7750287;-45.120503652039325
1739209877.775032;-45.120503652039325
1739209877.7750356;-35.57807855764607
1739209877.775039;-33.981070128970906
1739209877.7750423;-45.120503652039325
1739209877.7750456;-38.13080360867914
1739209877.775049;-33.981070128970906
1739209877.7750523;-45.120503652039325
1739209877.7750556;-45.120503652039325
1739209877.7750592;-38.13080360867914
1739209877.7750626;-45.120503652039325
1739209877.775066;-45.120503652039325
1739209877.7750692;-45.120503652039325
1739209877.7750726;-45.120503652039325
1739209877.775076;-38.13080360867914
1739209877.7750795;-45.120503652039325
1739209877.7750828;-38.13080360867914
1739209877.7750862;-45.120503652039325
1739209877.7750895;-45.120503652039325
1739209877.7750928;-38.13080360867914
1739209877.7750962;-38.13080360867914
1739209877.7750998;-45.120503652039325
1739209877.775103;-45.120503652039325
1739209877.7751064;-38.13080360867914
1739209877.7751098;-45.120503652039325
1739209877.775113;-45.120503652039325
1739209877.7751164;-32.816014438256545
1739209877.7751198;-35.57807855764607
1739209877.7751234;-45.120503652039325
1739209877.7751267;-38.13080360867914
1739209877.77513;-38.13080360867914
1739209877.7751334;-45.120503652039325
1739209877.7751367;-45.120503652039325
1739209877.77514;-38.13080360867914
1739209877.7751436;-38.13080360867914
1739209877.775147;-28.58837851428586
1739209877.7751503;-33.981070128970906
1739209877.7751536;-45.120503652039325
1739209877.775157;-45.120503652039325
1739209877.7751603;-38.13080360867914
1739209877.7751637;-35.57807855764607
1739209877.7751672;-38.13080360867914
1739209877.7751706;-35.57807855764607
1739209877.775174;-45.120503652039325
1739209877.7751772;-38.13080360867914
1739209877.7751806;-45.120503652039325
