CAN Message; 0x1a7:000041b02d43bd08
1739209841.9836345;-45.120503652039325
1739209841.9836426;-38.13080360867914
1739209841.9836507;-35.57807855764607
1739209841.9836588;-38.13080360867914
1739209841.983667;-45.120503652039325
1739209841.983675;-38.13080360867914
1739209841.983683;-38.13080360867914
1739209841.9836912;-38.13080360867914
1739209841.9836993;-35.57807855764607
1739209841.9837074;-45.120503652039325
1739209841.9837155;-45.120503652039325
1739209841.9837236;-45.120503652039325
1739209841.9837317;-45.120503652039325
1739209841.9837396;-38.13080360867914
1739209841.9837477;-38.13080360867914
1739209841.9837558;-38.13080360867914
1739209841.983764;-45.120503652039325
1739209841.983772;-38.13080360867914
1739209841.9837801;-38.13080360867914
1739209841.9837883;-45.120503652039325
1739209841.9837964;-38.13080360867914
1739209841.9838045;-33.981070128970906
1739209841.9838126;-45.120503652039325
1739209841.9838207;-38.13080360867914
1739209841.9838288;-45.120503652039325
1739209841.983837;-45.120503652039325
1739209841.983845;-38.13080360867914
1739209841.9838529;-38.13080360867914
1739209841.983861;-38.13080360867914
1739209841.983869;-45.120503652039325
1739209841.9838772;-32.816014438256545
1739209841.9838853;-45.120503652039325
1739209841.9838934;-45.120503652039325
1739209841.9839015;-33.981070128970906
1739209841.9839096;-38.13080360867914
1739209841.9839177;-33.981070128970906
1739209841.9839258;-38.13080360867914
1739209841.983934;-38.13080360867914
1739209841.983942;-45.120503652039325
1739209841.9839501;-33.981070128970906
1739209841.9839582;-45.120503652039325
1739209841.983966;-33.981070128970906
1739209841.9839742;-33.981070128970906
1739209841.9839823;-45.120503652039325
1739209841.9839904;-45.120503652039325
1739209841.9839985;-45.120503652039325
1739209841.9840066;-35.57807855764607
1739209841.9840147;-38.13080360867914
1739209841.9840229;-45.120503652039325
1739209841.984031;-45.120503652039325
1739209841.984039;-38.13080360867914
1739209841.9840472;-31.141103565318915
1739209841.9840553;-45.120503652039325
1739209841.9840634;-33.981070128970906
1739209841.9840715;-35.57807855764607
1739209841.9840794;-33.981070128970906
1739209841.9840875;-45.120503652039325
1739209841.9840956;-45.120503652039325
1739209841.9841037;-38.13080360867914
1739209841.9841118;-38.13080360867914
1739209841.98412;-45.120503652039325
1739209841.984128;-45.120503652039325
1739209841.984136;-38.13080360867914
1739209841.9841442;-38.13080360867914
1739209841.9841523;-45.120503652039325
1739209841.9841604;-38.13080360867914
1739209841.9841685;-35.57807855764607
1739209841.9841766;-38.13080360867914
1739209841.9841847;-38.13080360867914
1739209841.9841926;-38.13080360867914
1739209841.9842007;-38.13080360867914
1739209841.9842088;-38.13080360867914
1739209841.984217;-45.120503652039325
1739209841.984225;-45.120503652039325
1739209841.9842331;-45.120503652039325
1739209841.9842412;-33.981070128970906
1739209841.9842494;-32.816014438256545
1739209841.9842575;-30.49652367304973
1739209841.9842656;-45.120503652039325
1739209841.9842737;-45.120503652039325
1739209841.9842818;-45.120503652039325
1739209841.98429;-38.13080360867914
1739209841.9842978;-45.120503652039325
1739209841.9843059;-28.58837851428586
1739209841.984314;-38.13080360867914
1739209841.984322;-38.13080360867914
1739209841.9843302;-38.13080360867914
1739209841.9843383;-38.13080360867914
1739209841.9843464;-38.13080360867914
1739209841.9843545;-35.57807855764607
1739209841.9843626;-38.13080360867914
1739209841.9843707;-28.58837851428586
1739209841.9843788;-45.120503652039325
1739209841.984387;-45.120503652039325
1739209841.984395;-35.57807855764607
1739209841.9844031;-38.13080360867914
1739209841.984411;-45.120503652039325
1739209841.984419;-38.13080360867914
1739209841.9844272;-35.57807855764607
1739209841.9844353;-38.13080360867914
1739209841.9844434;-45.120503652039325
1739209841.9844515;-38.13080360867914
1739209841.9844596;-38.13080360867914
1739209841.9844677;-45.120503652039325
1739209841.9844759;-45.120503652039325
1739209841.984484;-38.13080360867914
1739209841.984492;-45.120503652039325
1739209841.9845002;-31.141103565318915
1739209841.9845083;-38.13080360867914
1739209841.9845164;-45.120503652039325
1739209841.9845243;-45.120503652039325
1739209841.9845324;-38.13080360867914
1739209841.9845405;-35.57807855764607
1739209841.9845486;-38.13080360867914
1739209841.9845567;-38.13080360867914
1739209841.9845648;-35.57807855764607
1739209841.984573;-38.13080360867914
1739209841.984581;-38.13080360867914
1739209841.984589;-38.13080360867914
1739209841.9845972;-38.13080360867914
1739209841.9846053;-35.57807855764607
1739209841.9846134;-38.13080360867914
1739209841.9846215;-45.120503652039325
1739209841.9846296;-33.981070128970906
1739209841.9846375;-45.120503652039325
1739209841.9846456;-45.120503652039325
1739209841.9846537;-38.13080360867914
1739209841.9846618;-38.13080360867914
1739209841.98467;-45.120503652039325
1739209841.984678;-38.13080360867914
1739209841.9846861;-38.13080360867914
1739209841.9846942;-38.13080360867914
1739209841.9847023;-45.120503652039325
1739209841.9847105;-45.120503652039325
1739209841.9847186;-38.13080360867914
1739209841.9847267;-38.13080360867914
1739209841.9847348;-45.120503652039325
1739209841.9847429;-38.13080360867914
1739209841.9847507;-35.57807855764607
1739209841.9847589;-33.981070128970906
1739209841.984767;-45.120503652039325
1739209841.984775;-45.120503652039325
1739209841.9847832;-35.57807855764607
1739209841.9847913;-33.981070128970906
1739209841.9847994;-35.57807855764607
1739209841.9848075;-38.13080360867914
1739209841.9848156;-35.57807855764607
1739209841.9848237;-35.57807855764607
1739209841.9848318;-38.13080360867914
1739209841.98484;-45.120503652039325
1739209841.984848;-32.816014438256545
1739209841.9848561;-38.13080360867914
1739209841.984864;-45.120503652039325
1739209841.984872;-45.120503652039325
1739209841.9848802;-38.13080360867914
1739209841.9848883;-45.120503652039325
1739209841.9848964;-45.120503652039325
1739209841.9849045;-45.120503652039325
1739209841.9849126;-45.120503652039325
1739209841.9849207;-45.120503652039325
1739209841.9849288;-38.13080360867914
1739209841.984937;-38.13080360867914
1739209841.984945;-35.57807855764607
1739209841.9849532;-38.13080360867914
1739209841.9849613;-38.13080360867914
1739209841.9849691;-38.13080360867914
1739209841.9849772;-35.57807855764607
1739209841.9849854;-45.120503652039325
1739209841.9849935;-38.13080360867914
1739209841.9850016;-45.120503652039325
1739209841.9850097;-45.120503652039325
1739209841.9850178;-45.120503652039325
1739209841.985026;-45.120503652039325
1739209841.985034;-45.120503652039325
1739209841.985042;-45.120503652039325
1739209841.9850502;-38.13080360867914
1739209841.9850583;-38.13080360867914
1739209841.9850664;-45.120503652039325
1739209841.9850745;-45.120503652039325
1739209841.9850824;-45.120503652039325
1739209841.9850905;-30.49652367304973
1739209841.9850986;-33.981070128970906
1739209841.9851067;-32.816014438256545
1739209841.9851148;-45.120503652039325
1739209841.985123;-33.981070128970906
1739209841.985131;-38.13080360867914
1739209841.9851391;-45.120503652039325
1739209841.9851472;-33.981070128970906
1739209841.9851553;-45.120503652039325
1739209841.9851635;-45.120503652039325
1739209841.9851716;-45.120503652039325
1739209841.9851797;-45.120503652039325
1739209841.9851878;-45.120503652039325
1739209841.9851956;-45.120503652039325
1739209841.9852037;-45.120503652039325
1739209841.9852118;-38.13080360867914
1739209841.98522;-38.13080360867914
1739209841.985228;-38.13080360867914
1739209841.9852362;-38.13080360867914
1739209841.9852443;-45.120503652039325
1739209841.9852524;-32.816014438256545
1739209841.9852605;-38.13080360867914
1739209841.9852686;-45.120503652039325
1739209841.9852767;-45.120503652039325
1739209841.9852848;-38.13080360867914
1739209841.985293;-38.13080360867914
1739209841.985301;-45.120503652039325
1739209841.985309;-45.120503652039325
1739209841.985317;-45.120503652039325
1739209841.985325;-45.120503652039325
1739209841.9853332;-45.120503652039325
1739209841.9853413;-45.120503652039325
1739209841.9853494;-45.120503652039325
1739209841.9853575;-38.13080360867914
1739209841.9853656;-35.57807855764607
1739209841.9853737;-38.13080360867914
1739209841.9853818;-35.57807855764607
1739209841.98539;-38.13080360867914
1739209841.985398;-38.13080360867914
1739209841.9854062;-45.120503652039325
1739209841.9854143;-31.141103565318915
1739209841.9854221;-32.816014438256545
1739209841.9854302;-38.13080360867914
1739209841.9854383;-45.120503652039325
1739209841.9854465;-38.13080360867914
1739209841.9854546;-38.13080360867914
1739209841.9854627;-45.120503652039325
1739209841.9854708;-38.13080360867914
1739209841.9854789;-45.120503652039325
1739209841.985487;-35.57807855764607
1739209841.985495;-38.13080360867914
1739209841.9855032;-45.120503652039325
1739209841.9855113;-45.120503652039325
1739209841.9855194;-38.13080360867914
1739209841.9855275;-38.13080360867914
1739209841.9855354;-45.120503652039325
1739209841.9855435;-35.57807855764607
1739209841.9855516;-45.120503652039325
1739209841.9855597;-38.13080360867914
1739209841.9855678;-38.13080360867914
1739209841.985576;-45.120503652039325
1739209841.985584;-45.120503652039325
1739209841.9855921;-38.13080360867914
1739209841.9856002;-38.13080360867914
1739209841.9856083;-38.13080360867914
1739209841.9856164;-38.13080360867914
1739209841.9856246;-32.816014438256545
1739209841.9856327;-38.13080360867914
1739209841.9856408;-45.120503652039325
1739209841.9856486;-35.57807855764607
1739209841.9856567;-38.13080360867914
1739209841.9856648;-38.13080360867914
1739209841.985673;-38.13080360867914
1739209841.985681;-31.14110356531892
1739209841.9856892;-45.120503652039325
1739209841.9856973;-38.13080360867914
1739209841.9857054;-38.13080360867914
1739209841.9857135;-45.120503652039325
1739209841.9857216;-38.13080360867914
1739209841.9857297;-45.120503652039325
1739209841.9857378;-33.981070128970906
1739209841.985746;-31.141103565318915
1739209841.9857538;-45.120503652039325
1739209841.985762;-38.13080360867914
1739209841.98577;-35.57807855764607
1739209841.985778;-45.120503652039325
1739209841.9857862;-45.120503652039325
1739209841.9857943;-38.13080360867914
1739209841.9858024;-38.13080360867914
1739209841.9858105;-38.13080360867914
1739209841.9858186;-38.13080360867914
1739209841.9858267;-45.120503652039325
1739209841.9858348;-32.816014438256545
1739209841.985843;-38.13080360867914
1739209841.985851;-45.120503652039325
1739209841.9858592;-45.120503652039325
1739209841.985867;-35.57807855764607
1739209841.9858751;-38.13080360867914
1739209841.9858832;-45.120503652039325
1739209841.9858913;-45.120503652039325
1739209841.9858994;-45.120503652039325
1739209841.9859076;-45.120503652039325
1739209841.9859157;-38.13080360867914
1739209841.9859238;-38.13080360867914
1739209841.9859319;-45.120503652039325
1739209841.98594;-33.981070128970906
1739209841.985948;-38.13080360867914
1739209841.9859562;-45.120503652039325
1739209841.9859643;-38.13080360867914
1739209841.9859724;-35.57807855764607
1739209841.9859803;-33.981070128970906
1739209841.9859884;-45.120503652039325
1739209841.9859965;-45.120503652039325
1739209841.9860046;-38.13080360867914
1739209841.9860127;-45.120503652039325
1739209841.9860208;-38.13080360867914
1739209841.986029;-45.120503652039325
1739209841.986037;-45.120503652039325
1739209841.9860451;-45.120503652039325
1739209841.9860532;-38.13080360867914
1739209841.9860613;-45.120503652039325
1739209841.9860694;-38.13080360867914
1739209841.9860775;-35.57807855764607
1739209841.9860857;-45.120503652039325
1739209841.9860935;-45.120503652039325
1739209841.9861016;-38.13080360867914
1739209841.9861097;-32.816014438256545
1739209841.9861178;-38.13080360867914
1739209841.986126;-45.120503652039325
1739209841.986134;-38.13080360867914
1739209841.9861422;-35.57807855764607
1739209841.9861503;-38.13080360867914
1739209841.9861584;-45.120503652039325
1739209841.9861665;-45.120503652039325
1739209841.9861746;-38.13080360867914
1739209841.9861827;-38.13080360867914
1739209841.9861908;-45.120503652039325
1739209841.986199;-45.120503652039325
1739209841.9862068;-38.13080360867914
1739209841.9862149;-38.13080360867914
1739209841.986223;-45.120503652039325
1739209841.986231;-33.981070128970906
1739209841.9862392;-45.120503652039325
1739209841.9862473;-33.981070128970906
1739209841.9862554;-45.120503652039325
1739209841.9862635;-33.981070128970906
1739209841.9862716;-29.438486411369333
1739209841.9862797;-38.13080360867914
1739209841.9862878;-38.13080360867914
1739209841.986296;-45.120503652039325
1739209841.986304;-32.816014438256545
1739209841.9863122;-38.13080360867914
1739209841.98632;-45.120503652039325
1739209841.9863281;-45.120503652039325
1739209841.9863362;-45.120503652039325
1739209841.9863443;-45.120503652039325
1739209841.9863524;-45.120503652039325
1739209841.9863605;-45.120503652039325
1739209841.9863687;-45.120503652039325
1739209841.9863768;-45.120503652039325
1739209841.9863849;-45.120503652039325
1739209841.986393;-45.120503652039325
1739209841.986401;-31.141103565318893
1739209841.9864092;-38.13080360867914
1739209841.9864173;-45.120503652039325
1739209841.9864252;-45.120503652039325
1739209841.9864333;-38.13080360867914
1739209841.9864414;-45.120503652039325
1739209841.9864495;-38.13080360867914
1739209841.9864576;-38.13080360867914
1739209841.9864657;-45.120503652039325
1739209841.9864738;-38.13080360867914
1739209841.986482;-38.13080360867914
1739209841.98649;-45.120503652039325
1739209841.986498;-45.120503652039325
1739209841.9865062;-38.13080360867914
1739209841.9865143;-35.57807855764607
1739209841.9865224;-38.13080360867914
1739209841.9865305;-45.120503652039325
1739209841.9865384;-38.13080360867914
1739209841.9865465;-45.120503652039325
1739209841.9865546;-38.13080360867914
1739209841.9865627;-32.816014438256545
1739209841.9865708;-45.120503652039325
1739209841.986579;-38.13080360867914
1739209841.986587;-38.13080360867914
1739209841.9865952;-29.438486411369333
1739209841.9866033;-38.13080360867914
1739209841.9866114;-45.120503652039325
1739209841.9866195;-45.120503652039325
1739209841.9866276;-45.120503652039325
1739209841.9866357;-38.13080360867914
1739209841.9866438;-38.13080360867914
1739209841.9866517;-38.13080360867914
1739209841.9866598;-32.81601443825658
1739209841.9866679;-45.120503652039325
1739209841.986676;-45.120503652039325
1739209841.986684;-35.57807855764607
1739209841.9866922;-38.13080360867914
1739209841.9867003;-38.13080360867914
1739209841.9867084;-45.120503652039325
1739209841.9867165;-38.13080360867914
1739209841.9867246;-26.991370085610736
1739209841.9867327;-33.981070128970906
1739209841.9867408;-45.120503652039325
1739209841.986749;-45.120503652039325
1739209841.986757;-32.816014438256545
1739209841.986765;-38.13080360867914
1739209841.986773;-45.120503652039325
1739209841.9867811;-45.120503652039325
1739209841.9867892;-45.120503652039325
1739209841.9867973;-45.120503652039325
1739209841.9868054;-38.13080360867914
1739209841.9868135;-38.13080360867914
1739209841.9868217;-45.120503652039325
1739209841.9868298;-38.13080360867914
1739209841.9868379;-45.120503652039325
1739209841.986846;-38.13080360867914
1739209841.986854;-38.13080360867914
1739209841.9868622;-45.120503652039325
1739209841.9868703;-45.120503652039325
1739209841.9868782;-38.13080360867914
1739209841.9868863;-35.57807855764607
1739209841.9868944;-38.13080360867914
1739209841.9869025;-45.120503652039325
1739209841.9869106;-45.120503652039325
1739209841.9869187;-28.58837851428586
1739209841.9869268;-33.981070128970906
1739209841.986935;-38.13080360867914
1739209841.986943;-38.13080360867914
1739209841.986951;-38.13080360867914
1739209841.9869592;-35.57807855764607
1739209841.9869673;-38.13080360867914
1739209841.9869754;-35.57807855764607
1739209841.9869835;-35.57807855764607
1739209841.9869914;-38.13080360867914
1739209841.9869995;-32.816014438256545
1739209841.9870076;-45.120503652039325
1739209841.9870157;-45.120503652039325
1739209841.9870238;-45.120503652039325
1739209841.987032;-32.816014438256545
1739209841.98704;-45.120503652039325
1739209841.9870481;-33.981070128970906
1739209841.9870563;-30.49652367304973
1739209841.9870644;-38.13080360867914
1739209841.9870725;-33.981070128970906
1739209841.9870806;-45.120503652039325
1739209841.9870887;-45.120503652039325
1739209841.9870965;-38.13080360867914
1739209841.9871047;-38.13080360867914
1739209841.9871128;-45.120503652039325
1739209841.9871209;-33.981070128970906
1739209841.987129;-35.57807855764607
1739209841.987137;-45.120503652039325
1739209841.9871452;-45.120503652039325
1739209841.9871533;-45.120503652039325
1739209841.9871614;-38.13080360867914
1739209841.9871695;-45.120503652039325
1739209841.9871776;-38.13080360867914
1739209841.9871857;-38.13080360867914
1739209841.9871938;-45.120503652039325
1739209841.987202;-38.13080360867914
1739209841.9872098;-38.13080360867914
1739209841.987218;-38.13080360867914
1739209841.987226;-45.120503652039325
1739209841.987234;-45.120503652039325
1739209841.9872422;-45.120503652039325
1739209841.9872503;-33.981070128970906
1739209841.9872584;-45.120503652039325
1739209841.9872665;-38.13080360867914
1739209841.9872746;-38.13080360867914
1739209841.9872828;-33.981070128970906
1739209841.9872909;-45.120503652039325
1739209841.987299;-45.120503652039325
1739209841.987307;-32.816014438256545
1739209841.9873152;-38.13080360867914
1739209841.987323;-45.120503652039325
1739209841.9873312;-45.120503652039325
1739209841.9873393;-38.13080360867914
1739209841.9873474;-45.120503652039325
1739209841.9873555;-45.120503652039325
1739209841.9873636;-38.13080360867914
1739209841.9873717;-38.13080360867914
1739209841.9873798;-33.981070128970906
1739209841.987388;-38.13080360867914
1739209841.987396;-38.13080360867914
1739209841.987404;-38.13080360867914
1739209841.9874122;-33.981070128970906
1739209841.9874203;-38.13080360867914
1739209841.9874284;-45.120503652039325
1739209841.9874363;-38.13080360867914
1739209841.9874444;-45.120503652039325
1739209841.9874525;-45.120503652039325
1739209841.9874606;-45.120503652039325
1739209841.9874687;-38.13080360867914
1739209841.9874768;-38.13080360867914
1739209841.987485;-38.13080360867914
1739209841.987493;-38.13080360867914
1739209841.9875011;-45.120503652039325
1739209841.9875093;-35.57807855764607
1739209841.9875174;-35.57807855764607
1739209841.9875255;-45.120503652039325
1739209841.9875336;-38.13080360867914
1739209841.9875417;-35.57807855764607
1739209841.9875495;-32.816014438256545
1739209841.9875576;-45.120503652039325
1739209841.9875658;-45.120503652039325
1739209841.9875739;-38.13080360867914
1739209841.987582;-38.13080360867914
1739209841.98759;-45.120503652039325
1739209841.9875982;-45.120503652039325
1739209841.9876063;-38.13080360867914
1739209841.9876144;-45.120503652039325
1739209841.9876225;-38.13080360867914
1739209841.9876306;-38.13080360867914
1739209841.9876387;-45.120503652039325
1739209841.9876468;-45.120503652039325
1739209841.987655;-38.13080360867914
1739209841.9876628;-35.57807855764607
1739209841.987671;-38.13080360867914
1739209841.987679;-45.120503652039325
1739209841.987687;-45.120503652039325
1739209841.9876952;-38.13080360867914
1739209841.9877033;-33.981070128970906
1739209841.9877114;-32.816014438256545
1739209841.9877195;-38.13080360867914
1739209841.9877276;-35.57807855764607
1739209841.9877357;-33.981070128970906
1739209841.9877439;-35.57807855764607
1739209841.987752;-45.120503652039325
1739209841.98776;-38.13080360867914
1739209841.987768;-38.13080360867914
1739209841.987776;-45.120503652039325
1739209841.9877841;-45.120503652039325
1739209841.9877923;-45.120503652039325
1739209841.9878004;-45.120503652039325
1739209841.9878085;-45.120503652039325
1739209841.9878166;-38.13080360867914
1739209841.9878247;-45.120503652039325
1739209841.9878328;-38.13080360867914
1739209841.987841;-38.13080360867914
1739209841.987849;-45.120503652039325
1739209841.987857;-45.120503652039325
1739209841.9878652;-33.981070128970906
1739209841.9878733;-33.981070128970906
1739209841.9878812;-45.120503652039325
1739209841.9878893;-45.120503652039325
1739209841.9878974;-45.120503652039325
1739209841.9879055;-35.57807855764607
1739209841.9879136;-38.13080360867914
1739209841.9879217;-38.13080360867914
1739209841.9879298;-38.13080360867914
1739209841.987938;-38.13080360867914
1739209841.987946;-38.13080360867914
1739209841.9879541;-45.120503652039325
1739209841.9879622;-45.120503652039325
1739209841.9879704;-45.120503652039325
1739209841.9879785;-38.13080360867914
1739209841.9879866;-45.120503652039325
1739209841.9879944;-38.13080360867914
1739209841.9880025;-38.13080360867914
1739209841.9880106;-38.13080360867914
1739209841.9880188;-38.13080360867914
1739209841.9880269;-38.13080360867914
1739209841.988035;-31.141103565318893
1739209841.988043;-38.13080360867914
1739209841.9880512;-35.57807855764607
1739209841.9880593;-38.13080360867914
1739209841.9880674;-38.13080360867914
1739209841.9880755;-45.120503652039325
1739209841.9880836;-35.57807855764607
1739209841.9880917;-38.13080360867914
1739209841.9880998;-31.141103565318943
1739209841.9881077;-45.120503652039325
1739209841.9881158;-38.13080360867914
1739209841.988124;-45.120503652039325
1739209841.988132;-45.120503652039325
1739209841.98814;-38.13080360867914
1739209841.9881482;-38.13080360867914
1739209841.9881563;-35.57807855764607
1739209841.9881644;-31.141103565318893
1739209841.9881725;-38.13080360867914
1739209841.9881806;-38.13080360867914
1739209841.9881887;-35.57807855764607
1739209841.9881968;-35.57807855764607
1739209841.988205;-38.13080360867914
1739209841.988213;-45.120503652039325
1739209841.988221;-45.120503652039325
1739209841.988229;-31.141103565318893
1739209841.9882371;-38.13080360867914
1739209841.9882452;-45.120503652039325
1739209841.9882534;-45.120503652039325
1739209841.9882615;-35.57807855764607
1739209841.9882696;-38.13080360867914
1739209841.9882777;-45.120503652039325
1739209841.9882858;-38.13080360867914
1739209841.988294;-38.13080360867914
1739209841.988302;-45.120503652039325
1739209841.98831;-35.57807855764607
1739209841.9883182;-38.13080360867914
1739209841.9883263;-45.120503652039325
1739209841.9883342;-38.13080360867914
1739209841.9883423;-45.120503652039325
1739209841.9883504;-45.120503652039325
1739209841.9883585;-26.991370085610722
1739209841.9883666;-32.816014438256545
1739209841.9883747;-38.13080360867914
1739209841.9883828;-45.120503652039325
1739209841.988391;-38.13080360867914
1739209841.988399;-38.13080360867914
1739209841.9884071;-45.120503652039325
1739209841.9884152;-33.981070128970906
1739209841.9884233;-38.13080360867914
1739209841.9884315;-45.120503652039325
1739209841.9884393;-45.120503652039325
1739209841.9884474;-38.13080360867914
1739209841.9884555;-45.120503652039325
1739209841.9884636;-45.120503652039325
1739209841.9884717;-45.120503652039325
1739209841.9884799;-45.120503652039325
1739209841.988488;-33.981070128970906
1739209841.988496;-33.981070128970906
1739209841.9885042;-45.120503652039325
1739209841.9885123;-38.13080360867914
1739209841.9885204;-38.13080360867914
1739209841.9885285;-45.120503652039325
1739209841.9885366;-45.120503652039325
1739209841.9885447;-45.120503652039325
1739209841.9885526;-45.120503652039325
1739209841.9885607;-38.13080360867914
1739209841.9885688;-35.57807855764607
1739209841.988577;-45.120503652039325
1739209841.988585;-45.120503652039325
1739209841.988593;-38.13080360867914
1739209841.9886012;-38.13080360867914
1739209841.9886093;-38.13080360867914
1739209841.9886174;-45.120503652039325
1739209841.9886255;-38.13080360867914
1739209841.9886336;-35.57807855764607
1739209841.9886417;-38.13080360867914
1739209841.9886498;-45.120503652039325
1739209841.988658;-45.120503652039325
1739209841.9886658;-38.13080360867914
1739209841.988674;-38.13080360867914
1739209841.988682;-45.120503652039325
1739209841.9886901;-38.13080360867914
1739209841.9886982;-38.13080360867914
1739209841.9887064;-45.120503652039325
1739209841.9887145;-33.981070128970906
1739209841.9887226;-32.816014438256545
1739209841.9887307;-38.13080360867914
1739209841.9887388;-45.120503652039325
1739209841.988747;-38.13080360867914
1739209841.988755;-38.13080360867914
1739209841.988763;-45.120503652039325
1739209841.9887712;-45.120503652039325
1739209841.988779;-38.13080360867914
1739209841.9887872;-45.120503652039325
1739209841.9887953;-38.13080360867914
1739209841.9888034;-33.981070128970906
1739209841.9888115;-45.120503652039325
1739209841.9888196;-33.981070128970906
1739209841.9888277;-45.120503652039325
1739209841.9888358;-45.120503652039325
1739209841.988844;-45.120503652039325
1739209841.988852;-38.13080360867914
1739209841.9888601;-38.13080360867914
1739209841.9888682;-38.13080360867914
1739209841.9888763;-38.13080360867914
1739209841.9888844;-45.120503652039325
1739209841.9888923;-45.120503652039325
1739209841.9889004;-45.120503652039325
1739209841.9889085;-35.57807855764607
1739209841.9889166;-45.120503652039325
1739209841.9889247;-45.120503652039325
1739209841.9889328;-45.120503652039325
1739209841.988941;-32.816014438256545
1739209841.988949;-33.981070128970906
1739209841.9889572;-45.120503652039325
1739209841.9889653;-33.981070128970906
1739209841.9889734;-38.13080360867914
1739209841.9889815;-45.120503652039325
1739209841.9889896;-45.120503652039325
1739209841.9889977;-38.13080360867914
1739209841.9890056;-35.57807855764607
1739209841.9890137;-38.13080360867914
1739209841.9890218;-38.13080360867914
1739209841.98903;-45.120503652039325
1739209841.989038;-38.13080360867914
1739209841.989046;-33.981070128970906
1739209841.9890542;-45.120503652039325
1739209841.9890623;-45.120503652039325
1739209841.9890704;-45.120503652039325
1739209841.9890785;-45.120503652039325
1739209841.9890866;-45.120503652039325
1739209841.9890947;-38.13080360867914
1739209841.9891028;-45.120503652039325
1739209841.989111;-38.13080360867914
1739209841.9891188;-45.120503652039325
1739209841.989127;-45.120503652039325
1739209841.989135;-45.120503652039325
1739209841.9891431;-33.981070128970906
1739209841.9891512;-30.49652367304973
1739209841.9891593;-45.120503652039325
1739209841.9891675;-45.120503652039325
1739209841.9891756;-38.13080360867914
1739209841.9891837;-32.816014438256545
1739209841.9891918;-38.13080360867914
1739209841.9891999;-45.120503652039325
1739209841.989208;-45.120503652039325
1739209841.989216;-45.120503652039325
1739209841.989224;-38.13080360867914
1739209841.989232;-45.120503652039325
1739209841.9892402;-45.120503652039325
1739209841.9892483;-33.981070128970906
1739209841.9892564;-38.13080360867914
1739209841.9892645;-45.120503652039325
1739209841.9892726;-45.120503652039325
1739209841.9892807;-45.120503652039325
1739209841.9892888;-35.57807855764607
1739209841.989297;-45.120503652039325
1739209841.989305;-38.13080360867914
1739209841.9893131;-33.981070128970906
1739209841.9893212;-45.120503652039325
1739209841.9893293;-45.120503652039325
1739209841.9893372;-33.981070128970906
1739209841.9893453;-29.438486411369333
1739209841.9893534;-45.120503652039325
1739209841.9893615;-38.13080360867914
1739209841.9893696;-45.120503652039325
1739209841.9893777;-45.120503652039325
1739209841.9893858;-38.13080360867914
1739209841.989394;-38.13080360867914
1739209841.989402;-45.120503652039325
1739209841.9894102;-38.13080360867914
1739209841.9894183;-45.120503652039325
1739209841.9894264;-38.13080360867914
1739209841.9894345;-38.13080360867914
1739209841.9894426;-45.120503652039325
1739209841.9894505;-35.57807855764607
1739209841.9894586;-38.13080360867914
1739209841.9894667;-35.57807855764607
1739209841.9894748;-26.991370085610736
1739209841.9894829;-45.120503652039325
1739209841.989491;-45.120503652039325
1739209841.989499;-45.120503652039325
1739209841.9895072;-45.120503652039325
1739209841.9895153;-45.120503652039325
1739209841.9895234;-35.57807855764607
1739209841.9895315;-45.120503652039325
1739209841.9895396;-33.981070128970956
1739209841.9895477;-45.120503652039325
1739209841.9895558;-45.120503652039325
1739209841.9895637;-38.13080360867914
1739209841.9895718;-45.120503652039325
1739209841.98958;-45.120503652039325
1739209841.989588;-45.120503652039325
1739209841.9895961;-38.13080360867914
1739209841.9896042;-26.991370085610736
1739209841.9896123;-38.13080360867914
1739209841.9896204;-45.120503652039325
1739209841.9896286;-35.57807855764607
1739209841.9896367;-32.816014438256545
1739209841.9896448;-45.120503652039325
1739209841.9896529;-45.120503652039325
1739209841.989661;-38.13080360867914
1739209841.989669;-38.13080360867914
1739209841.989677;-38.13080360867914
1739209841.989685;-45.120503652039325
1739209841.9896932;-33.981070128970906
1739209841.9897013;-31.141103565318893
1739209841.9897094;-38.13080360867914
1739209841.9897175;-45.120503652039325
1739209841.9897256;-38.13080360867914
1739209841.9897337;-45.120503652039325
1739209841.9897418;-45.120503652039325
1739209841.98975;-45.120503652039325
1739209841.989758;-38.13080360867914
1739209841.9897661;-38.13080360867914
1739209841.9897742;-38.13080360867914
1739209841.9897823;-45.120503652039325
1739209841.9897902;-45.120503652039325
1739209841.9897983;-27.8777449560314
1739209841.9898064;-33.981070128970906
1739209841.9898145;-45.120503652039325
1739209841.9898226;-45.120503652039325
1739209841.9898307;-32.816014438256545
1739209841.9898388;-35.57807855764607
1739209841.989847;-45.120503652039325
1739209841.989855;-45.120503652039325
1739209841.9898632;-38.13080360867914
1739209841.9898713;-45.120503652039325
1739209841.9898794;-45.120503652039325
1739209841.9898875;-38.13080360867914
1739209841.9898953;-45.120503652039325
1739209841.9899035;-38.13080360867914
1739209841.9899116;-33.981070128970906
1739209841.9899197;-45.120503652039325
1739209841.9899278;-30.49652367304973
1739209841.9899359;-32.816014438256545
1739209841.989944;-38.13080360867914
1739209841.989952;-38.13080360867914
1739209841.9899602;-45.120503652039325
1739209841.9899683;-33.981070128970906
1739209841.9899764;-38.13080360867914
1739209841.9899845;-45.120503652039325
