CAN Message; 0x77:6949e6e5ecea8852
1739209650.2196507;-38.13080360867914
1739209650.219651;-38.13080360867914
1739209650.2196512;-45.120503652039325
1739209650.2196515;-35.57807855764607
1739209650.2196517;-38.13080360867914
1739209650.219652;-38.13080360867914
1739209650.2196522;-45.120503652039325
1739209650.2196524;-38.13080360867914
1739209650.2196527;-38.13080360867914
1739209650.219653;-38.13080360867914
1739209650.2196531;-38.13080360867914
1739209650.2196534;-45.120503652039325
1739209650.2196536;-38.13080360867914
1739209650.2196538;-38.13080360867914
1739209650.219654;-45.120503652039325
1739209650.2196543;-38.13080360867914
1739209650.2196546;-38.13080360867914
1739209650.2196548;-45.120503652039325
1739209650.219655;-45.120503652039325
1739209650.2196553;-35.57807855764607
1739209650.2196555;-45.120503652039325
1739209650.2196558;-38.13080360867914
1739209650.219656;-35.57807855764607
1739209650.2196562;-45.120503652039325
1739209650.2196565;-35.57807855764607
1739209650.2196567;-38.13080360867914
1739209650.219657;-38.13080360867914
1739209650.2196572;-45.120503652039325
1739209650.2196574;-33.981070128970906
1739209650.2196577;-33.981070128970906
1739209650.219658;-38.13080360867914
1739209650.2196581;-45.120503652039325
1739209650.2196584;-38.13080360867914
1739209650.2196586;-38.13080360867914
1739209650.2196589;-38.13080360867914
1739209650.219659;-35.57807855764607
1739209650.2196593;-38.13080360867914
1739209650.2196596;-45.120503652039325
1739209650.2196598;-45.120503652039325
1739209650.21966;-45.120503652039325
1739209650.2196603;-28.992665084841942
1739209650.2196605;-35.57807855764607
1739209650.2196608;-38.13080360867914
1739209650.219661;-45.120503652039325
1739209650.2196612;-38.13080360867914
1739209650.2196612;-38.13080360867914
1739209650.2196615;-45.120503652039325
1739209650.2196617;-38.13080360867914
1739209650.219662;-38.13080360867914
1739209650.2196622;-45.120503652039325
1739209650.2196624;-38.13080360867914
1739209650.2196627;-45.120503652039325
1739209650.219663;-38.13080360867914
1739209650.2196631;-45.120503652039325
1739209650.2196634;-45.120503652039325
1739209650.2196636;-45.120503652039325
1739209650.2196639;-31.141103565318915
1739209650.219664;-38.13080360867914
1739209650.2196643;-45.120503652039325
1739209650.2196646;-45.120503652039325
1739209650.2196648;-38.13080360867914
1739209650.219665;-38.13080360867914
1739209650.2196653;-38.13080360867914
1739209650.2196655;-38.13080360867914
1739209650.2196658;-38.13080360867914
1739209650.219666;-45.120503652039325
1739209650.2196662;-45.120503652039325
1739209650.2196665;-35.57807855764607
1739209650.2196667;-38.13080360867914
1739209650.219667;-45.120503652039325
1739209650.2196672;-45.120503652039325
1739209650.2196674;-33.981070128970906
1739209650.2196677;-33.981070128970906
1739209650.219668;-45.120503652039325
1739209650.2196681;-45.120503652039325
1739209650.2196684;-33.981070128970906
1739209650.2196686;-33.981070128970906
1739209650.2196689;-38.13080360867914
1739209650.219669;-38.13080360867914
1739209650.2196693;-38.13080360867914
1739209650.2196696;-38.13080360867914
1739209650.2196698;-33.981070128970906
1739209650.21967;-45.120503652039325
1739209650.2196703;-35.57807855764607
1739209650.2196705;-38.13080360867914
1739209650.2196708;-45.120503652039325
1739209650.219671;-38.13080360867914
1739209650.2196712;-38.13080360867914
1739209650.2196715;-33.981070128970906
1739209650.2196717;-38.13080360867914
1739209650.219672;-38.13080360867914
1739209650.2196722;-33.981070128970906
1739209650.2196724;-38.13080360867914
1739209650.2196727;-38.13080360867914
1739209650.219673;-45.120503652039325
1739209650.2196732;-45.120503652039325
1739209650.2196734;-31.141103565318915
1739209650.2196736;-33.981070128970906
1739209650.2196739;-38.13080360867914
1739209650.219674;-45.120503652039325
1739209650.2196743;-45.120503652039325
1739209650.2196746;-45.120503652039325
1739209650.2196748;-45.120503652039325
1739209650.219675;-45.120503652039325
1739209650.2196753;-33.981070128970906
1739209650.2196755;-31.141103565318915
1739209650.2196758;-38.13080360867914
1739209650.219676;-45.120503652039325
1739209650.2196763;-38.13080360867914
1739209650.2196765;-38.13080360867914
1739209650.2196789;-33.981070128970906
1739209650.219681;-45.120503652039325
1739209650.2196834;-45.120503652039325
1739209650.2196858;-38.13080360867914
1739209650.219688;-45.120503652039325
1739209650.2196903;-45.120503652039325
1739209650.2196925;-45.120503652039325
1739209650.2196949;-35.57807855764607
1739209650.2196972;-35.57807855764607
1739209650.2196994;-45.120503652039325
1739209650.2197018;-45.120503652039325
1739209650.2197042;-45.120503652039325
1739209650.2197063;-38.13080360867914
1739209650.2197087;-45.120503652039325
1739209650.219711;-38.13080360867914
1739209650.2197132;-38.13080360867914
1739209650.2197156;-45.120503652039325
1739209650.219718;-38.13080360867914
1739209650.2197201;-38.13080360867914
1739209650.2197225;-33.981070128970906
1739209650.2197247;-45.120503652039325
1739209650.219727;-38.13080360867914
1739209650.2197294;-38.13080360867914
1739209650.2197316;-38.13080360867914
1739209650.219734;-45.120503652039325
1739209650.2197363;-38.13080360867914
1739209650.2197385;-45.120503652039325
1739209650.2197409;-38.13080360867914
1739209650.2197433;-45.120503652039325
1739209650.2197454;-38.13080360867914
1739209650.2197478;-45.120503652039325
1739209650.21975;-38.13080360867914
1739209650.2197523;-32.816014438256545
1739209650.2197547;-45.120503652039325
1739209650.2197568;-38.13080360867914
1739209650.2197592;-26.991370085610722
1739209650.2197616;-35.57807855764607
1739209650.2197638;-38.13080360867914
1739209650.2197661;-45.120503652039325
1739209650.2197685;-33.981070128970906
1739209650.2197707;-38.13080360867914
1739209650.219773;-38.13080360867914
1739209650.2197754;-38.13080360867914
1739209650.2197776;-33.981070128970956
1739209650.21978;-45.120503652039325
1739209650.219782;-45.120503652039325
1739209650.2197845;-45.120503652039325
1739209650.219787;-45.120503652039325
1739209650.219789;-38.13080360867914
1739209650.2197914;-45.120503652039325
1739209650.2197938;-38.13080360867914
1739209650.219796;-28.992665084841942
1739209650.2197983;-38.13080360867914
1739209650.2198007;-45.120503652039325
1739209650.2198029;-38.13080360867914
1739209650.2198052;-45.120503652039325
1739209650.2198074;-45.120503652039325
1739209650.2198098;-38.13080360867914
1739209650.2198122;-45.120503652039325
1739209650.2198143;-38.13080360867914
1739209650.2198167;-45.120503652039325
1739209650.219819;-32.816014438256545
1739209650.2198212;-33.981070128970906
1739209650.2198236;-45.120503652039325
1739209650.219826;-45.120503652039325
1739209650.2198281;-38.13080360867914
1739209650.2198305;-35.57807855764607
1739209650.2198327;-45.120503652039325
1739209650.219835;-38.13080360867914
1739209650.2198374;-38.13080360867914
1739209650.2198396;-38.13080360867914
1739209650.219842;-45.120503652039325
1739209650.2198443;-45.120503652039325
1739209650.2198465;-45.120503652039325
1739209650.2198489;-45.120503652039325
1739209650.2198513;-31.141103565318893
1739209650.2198534;-35.57807855764607
1739209650.2198558;-45.120503652039325
1739209650.2198582;-33.981070128970906
1739209650.2198603;-38.13080360867914
1739209650.2198627;-38.13080360867914
1739209650.2198648;-35.57807855764607
1739209650.2198672;-45.120503652039325
1739209650.2198696;-45.120503652039325
1739209650.2198718;-45.120503652039325
1739209650.2198741;-38.13080360867914
1739209650.2198765;-38.13080360867914
1739209650.2198787;-38.13080360867914
1739209650.219881;-33.981070128970906
1739209650.2198834;-45.120503652039325
1739209650.2198856;-45.120503652039325
1739209650.219888;-38.13080360867914
1739209650.21989;-38.13080360867914
1739209650.2198925;-45.120503652039325
1739209650.219895;-45.120503652039325
1739209650.219897;-45.120503652039325
1739209650.2198994;-45.120503652039325
1739209650.2199018;-45.120503652039325
1739209650.219904;-45.120503652039325
1739209650.2199063;-45.120503652039325
1739209650.2199087;-45.120503652039325
1739209650.2199109;-38.13080360867914
1739209650.2199132;-38.13080360867914
1739209650.2199156;-45.120503652039325
1739209650.2199178;-33.981070128970906
1739209650.2199202;-45.120503652039325
1739209650.2199223;-38.13080360867914
1739209650.2199247;-38.13080360867914
1739209650.219927;-38.13080360867914
1739209650.2199292;-45.120503652039325
1739209650.2199316;-45.120503652039325
1739209650.219934;-45.120503652039325
1739209650.2199361;-38.13080360867914
1739209650.2199385;-38.13080360867914
1739209650.219941;-35.57807855764607
1739209650.219943;-45.120503652039325
1739209650.2199454;-45.120503652039325
1739209650.2199476;-33.981070128970906
1739209650.21995;-38.13080360867914
1739209650.2199523;-38.13080360867914
1739209650.2199545;-45.120503652039325
1739209650.2199569;-38.13080360867914
1739209650.2199593;-38.13080360867914
1739209650.2199614;-38.13080360867914
1739209650.2199638;-45.120503652039325
1739209650.2199662;-35.57807855764607
1739209650.2199683;-38.13080360867914
1739209650.2199707;-38.13080360867914
1739209650.219973;-38.13080360867914
1739209650.2199752;-38.13080360867914
1739209650.2199776;-38.13080360867914
1739209650.2199798;-45.120503652039325
1739209650.2199821;-45.120503652039325
1739209650.2199845;-38.13080360867914
1739209650.2199867;-38.13080360867914
1739209650.219989;-45.120503652039325
1739209650.2199914;-38.13080360867914
1739209650.2199936;-45.120503652039325
1739209650.219996;-45.120503652039325
1739209650.2199984;-45.120503652039325
1739209650.2200005;-45.120503652039325
1739209650.220003;-38.13080360867914
1739209650.220005;-38.13080360867914
1739209650.2200074;-38.13080360867914
1739209650.2200098;-45.120503652039325
1739209650.220012;-45.120503652039325
1739209650.2200143;-45.120503652039325
1739209650.2200167;-45.120503652039325
1739209650.2200189;-38.13080360867914
1739209650.2200212;-33.981070128970906
1739209650.2200236;-38.13080360867914
1739209650.2200258;-33.981070128970906
1739209650.2200282;-32.816014438256545
1739209650.2200305;-45.120503652039325
1739209650.2200327;-45.120503652039325
1739209650.220035;-33.981070128970906
1739209650.2200372;-33.981070128970906
1739209650.2200396;-33.981070128970906
1739209650.220042;-38.13080360867914
1739209650.2200441;-45.120503652039325
1739209650.2200465;-45.120503652039325
1739209650.220049;-33.981070128970906
1739209650.220051;-38.13080360867914
1739209650.2200534;-38.13080360867914
1739209650.2200558;-38.13080360867914
1739209650.220058;-38.13080360867914
1739209650.2200603;-38.13080360867914
1739209650.2200625;-38.13080360867914
1739209650.2200649;-33.981070128970906
1739209650.2200673;-38.13080360867914
1739209650.2200694;-45.120503652039325
1739209650.2200718;-33.981070128970906
1739209650.2200742;-33.981070128970906
1739209650.2200763;-38.13080360867914
1739209650.2200787;-45.120503652039325
1739209650.220081;-38.13080360867914
1739209650.2200832;-45.120503652039325
1739209650.2200856;-38.13080360867914
1739209650.2200878;-35.57807855764607
1739209650.2200902;-45.120503652039325
1739209650.2200925;-38.13080360867914
1739209650.2200947;-33.981070128970906
1739209650.220097;-45.120503652039325
1739209650.2200994;-33.981070128970906
1739209650.2201016;-35.57807855764607
1739209650.220104;-35.57807855764607
1739209650.2201064;-38.13080360867914
1739209650.2201085;-45.120503652039325
1739209650.220111;-45.120503652039325
1739209650.2201133;-45.120503652039325
1739209650.2201154;-38.13080360867914
1739209650.2201178;-38.13080360867914
1739209650.22012;-45.120503652039325
1739209650.2201223;-38.13080360867914
1739209650.2201247;-45.120503652039325
1739209650.2201269;-45.120503652039325
1739209650.2201293;-45.120503652039325
1739209650.2201316;-38.13080360867914
1739209650.2201338;-35.57807855764607
1739209650.2201362;-45.120503652039325
1739209650.2201385;-38.13080360867914
1739209650.2201407;-33.981070128970906
1739209650.220143;-38.13080360867914
1739209650.2201452;-38.13080360867914
1739209650.2201476;-38.13080360867914
1739209650.22015;-31.141103565318915
1739209650.2201521;-38.13080360867914
1739209650.2201545;-38.13080360867914
1739209650.220157;-45.120503652039325
1739209650.220159;-35.57807855764607
1739209650.2201614;-38.13080360867914
1739209650.2201638;-38.13080360867914
1739209650.220166;-38.13080360867914
1739209650.2201684;-38.13080360867914
1739209650.2201707;-33.981070128970906
1739209650.220173;-38.13080360867914
1739209650.2201753;-38.13080360867914
1739209650.2201774;-45.120503652039325
1739209650.2201798;-38.13080360867914
1739209650.2201822;-38.13080360867914
1739209650.2201843;-38.13080360867914
1739209650.2201867;-27.267205301931607
1739209650.220189;-35.57807855764607
1739209650.2201912;-45.120503652039325
1739209650.2201936;-45.120503652039325
1739209650.220196;-31.141103565318915
1739209650.2201982;-45.120503652039325
1739209650.2202005;-45.120503652039325
1739209650.2202027;-45.120503652039325
1739209650.220205;-38.13080360867914
1739209650.2202075;-45.120503652039325
1739209650.2202096;-45.120503652039325
1739209650.220212;-45.120503652039325
1739209650.2202144;-45.120503652039325
1739209650.2202165;-38.13080360867914
1739209650.220219;-45.120503652039325
1739209650.2202213;-45.120503652039325
1739209650.2202234;-28.58837851428586
1739209650.2202258;-35.57807855764607
1739209650.2202282;-45.120503652039325
1739209650.2202303;-45.120503652039325
1739209650.2202327;-33.981070128970906
1739209650.2202349;-38.13080360867914
1739209650.2202373;-38.13080360867914
1739209650.2202396;-45.120503652039325
1739209650.2202418;-45.120503652039325
1739209650.2202442;-45.120503652039325
1739209650.2202466;-45.120503652039325
1739209650.2202487;-45.120503652039325
1739209650.220251;-45.120503652039325
1739209650.2202535;-38.13080360867914
1739209650.2202556;-38.13080360867914
1739209650.220258;-45.120503652039325
1739209650.2202601;-32.816014438256545
1739209650.2202625;-35.57807855764607
1739209650.220265;-45.120503652039325
1739209650.220267;-45.120503652039325
1739209650.2202694;-32.816014438256545
1739209650.2202718;-38.13080360867914
1739209650.220274;-45.120503652039325
1739209650.2202764;-45.120503652039325
1739209650.2202787;-32.816014438256545
1739209650.220281;-35.57807855764607
1739209650.2202833;-45.120503652039325
1739209650.2202857;-45.120503652039325
1739209650.2202878;-45.120503652039325
1739209650.2202902;-45.120503652039325
1739209650.2202923;-45.120503652039325
1739209650.2202947;-45.120503652039325
1739209650.220297;-45.120503652039325
1739209650.2202992;-45.120503652039325
1739209650.2203016;-45.120503652039325
1739209650.220304;-45.120503652039325
1739209650.2203062;-45.120503652039325
1739209650.2203085;-38.13080360867914
1739209650.220311;-38.13080360867914
1739209650.220313;-45.120503652039325
1739209650.2203155;-30.49652367304973
1739209650.2203176;-30.49652367304973
1739209650.22032;-38.13080360867914
1739209650.2203224;-38.13080360867914
1739209650.2203245;-38.13080360867914
1739209650.220327;-35.57807855764607
1739209650.2203293;-45.120503652039325
1739209650.2203314;-38.13080360867914
1739209650.2203338;-45.120503652039325
1739209650.2203362;-45.120503652039325
1739209650.2203383;-35.57807855764607
1739209650.2203407;-38.13080360867914
1739209650.2203429;-45.120503652039325
1739209650.2203453;-45.120503652039325
1739209650.2203476;-38.13080360867914
1739209650.2203498;-45.120503652039325
1739209650.2203522;-32.816014438256545
1739209650.2203546;-29.438486411369333
1739209650.2203567;-45.120503652039325
1739209650.220359;-45.120503652039325
1739209650.2203615;-38.13080360867914
1739209650.2203636;-38.13080360867914
1739209650.220366;-45.120503652039325
1739209650.2203684;-38.13080360867914
1739209650.2203705;-45.120503652039325
1739209650.220373;-38.13080360867914
1739209650.220375;-45.120503652039325
1739209650.2203774;-38.13080360867914
1739209650.2203798;-45.120503652039325
1739209650.220382;-45.120503652039325
1739209650.2203844;-38.13080360867914
1739209650.2203867;-45.120503652039325
1739209650.220389;-38.13080360867914
1739209650.2203913;-30.49652367304973
1739209650.2203937;-38.13080360867914
1739209650.2203958;-33.981070128970906
1739209650.2203982;-45.120503652039325
1739209650.2204003;-38.13080360867914
1739209650.2204027;-38.13080360867914
1739209650.220405;-38.13080360867914
1739209650.2204072;-45.120503652039325
1739209650.2204096;-31.141103565318943
1739209650.220412;-45.120503652039325
1739209650.2204142;-38.13080360867914
1739209650.2204165;-38.13080360867914
1739209650.220419;-45.120503652039325
1739209650.220421;-45.120503652039325
1739209650.2204235;-45.120503652039325
1739209650.2204258;-38.13080360867914
1739209650.220428;-28.992665084841942
1739209650.2204304;-38.13080360867914
1739209650.2204325;-45.120503652039325
1739209650.220435;-38.13080360867914
1739209650.2204373;-35.57807855764607
1739209650.2204394;-45.120503652039325
1739209650.2204418;-45.120503652039325
1739209650.2204442;-38.13080360867914
1739209650.2204463;-45.120503652039325
1739209650.2204487;-45.120503652039325
1739209650.220451;-38.13080360867914
1739209650.2204533;-38.13080360867914
1739209650.2204556;-38.13080360867914
1739209650.2204578;-45.120503652039325
1739209650.2204602;-45.120503652039325
1739209650.2204626;-45.120503652039325
1739209650.2204647;-33.981070128970906
1739209650.220467;-38.13080360867914
1739209650.2204695;-38.13080360867914
1739209650.2204716;-38.13080360867914
1739209650.220474;-38.13080360867914
1739209650.2204764;-38.13080360867914
1739209650.2204785;-45.120503652039325
1739209650.220481;-38.13080360867914
1739209650.2204833;-35.57807855764607
1739209650.2204854;-38.13080360867914
1739209650.2204878;-38.13080360867914
1739209650.22049;-38.13080360867914
1739209650.2204924;-33.981070128970906
1739209650.2204947;-38.13080360867914
1739209650.220497;-45.120503652039325
1739209650.2204993;-38.13080360867914
1739209650.2205017;-38.13080360867914
1739209650.2205038;-45.120503652039325
1739209650.2205062;-45.120503652039325
1739209650.2205086;-38.13080360867914
1739209650.2205107;-45.120503652039325
1739209650.220513;-45.120503652039325
1739209650.2205153;-45.120503652039325
1739209650.2205176;-38.13080360867914
1739209650.22052;-33.981070128970906
1739209650.2205222;-38.13080360867914
1739209650.2205245;-45.120503652039325
1739209650.220527;-35.57807855764607
1739209650.220529;-32.816014438256545
1739209650.2205315;-38.13080360867914
1739209650.2205338;-38.13080360867914
1739209650.220536;-45.120503652039325
1739209650.2205384;-38.13080360867914
1739209650.2205408;-45.120503652039325
1739209650.220543;-45.120503652039325
1739209650.2205453;-33.981070128970906
1739209650.2205474;-31.141103565318915
1739209650.2205498;-38.13080360867914
1739209650.2205522;-45.120503652039325
1739209650.2205544;-45.120503652039325
1739209650.2205567;-38.13080360867914
1739209650.2205591;-45.120503652039325
1739209650.2205613;-45.120503652039325
1739209650.2205637;-38.13080360867914
1739209650.220566;-38.13080360867914
1739209650.2205682;-38.13080360867914
1739209650.2205706;-45.120503652039325
1739209650.2205727;-38.13080360867914
1739209650.220575;-35.57807855764607
1739209650.2205775;-38.13080360867914
1739209650.2205796;-38.13080360867914
1739209650.220582;-45.120503652039325
1739209650.2205844;-45.120503652039325
1739209650.2205865;-38.13080360867914
1739209650.220589;-38.13080360867914
1739209650.2205913;-38.13080360867914
1739209650.2205935;-45.120503652039325
1739209650.2205958;-45.120503652039325
1739209650.220598;-45.120503652039325
1739209650.2206004;-45.120503652039325
1739209650.2206028;-38.13080360867914
1739209650.220605;-45.120503652039325
1739209650.2206073;-38.13080360867914
1739209650.2206097;-35.57807855764607
1739209650.2206118;-45.120503652039325
1739209650.2206142;-32.816014438256545
1739209650.2206166;-33.981070128970906
1739209650.2206187;-38.13080360867914
1739209650.220621;-45.120503652039325
1739209650.2206235;-32.816014438256545
1739209650.2206256;-32.816014438256545
1739209650.220628;-45.120503652039325
1739209650.2206302;-35.57807855764607
1739209650.2206326;-45.120503652039325
1739209650.220635;-45.120503652039325
1739209650.220637;-38.13080360867914
1739209650.2206395;-45.120503652039325
1739209650.2206419;-38.13080360867914
1739209650.220644;-45.120503652039325
1739209650.2206464;-38.13080360867914
1739209650.2206488;-45.120503652039325
1739209650.220651;-30.49652367304973
1739209650.2206533;-35.57807855764607
1739209650.2206554;-38.13080360867914
1739209650.2206578;-38.13080360867914
1739209650.2206602;-35.57807855764607
1739209650.2206624;-38.13080360867914
1739209650.2206647;-38.13080360867914
1739209650.2206671;-32.816014438256545
1739209650.2206693;-45.120503652039325
1739209650.2206717;-45.120503652039325
1739209650.220674;-33.981070128970906
1739209650.2206762;-38.13080360867914
1739209650.2206786;-45.120503652039325
1739209650.220681;-45.120503652039325
1739209650.220683;-38.13080360867914
1739209650.2206855;-45.120503652039325
1739209650.2206876;-38.13080360867914
1739209650.22069;-33.981070128970906
1739209650.2206924;-33.981070128970906
1739209650.2206945;-38.13080360867914
1739209650.220697;-38.13080360867914
1739209650.2206993;-38.13080360867914
1739209650.2207015;-38.13080360867914
1739209650.2207038;-38.13080360867914
1739209650.2207062;-45.120503652039325
1739209650.2207084;-45.120503652039325
1739209650.2207108;-35.57807855764607
1739209650.220713;-35.57807855764607
1739209650.2207153;-45.120503652039325
1739209650.2207177;-45.120503652039325
1739209650.2207198;-38.13080360867914
1739209650.2207222;-38.13080360867914
1739209650.2207246;-38.13080360867914
1739209650.2207267;-33.981070128970906
1739209650.220729;-38.13080360867914
1739209650.2207315;-33.981070128970906
1739209650.2207336;-38.13080360867914
1739209650.220736;-38.13080360867914
1739209650.2207384;-45.120503652039325
1739209650.2207406;-35.57807855764607
1739209650.220743;-45.120503652039325
1739209650.220745;-38.13080360867914
1739209650.2207475;-38.13080360867914
1739209650.2207499;-35.57807855764607
1739209650.220752;-45.120503652039325
1739209650.2207544;-45.120503652039325
1739209650.2207568;-38.13080360867914
1739209650.220759;-45.120503652039325
1739209650.2207613;-45.120503652039325
1739209650.2207637;-45.120503652039325
1739209650.2207658;-38.13080360867914
1739209650.2207682;-45.120503652039325
1739209650.2207704;-35.57807855764607
1739209650.2207727;-38.13080360867914
1739209650.2207751;-38.13080360867914
1739209650.2207773;-33.981070128970906
1739209650.2207797;-45.120503652039325
1739209650.220782;-32.816014438256545
1739209650.2207842;-38.13080360867914
1739209650.2207866;-38.13080360867914
1739209650.220789;-45.120503652039325
1739209650.220791;-45.120503652039325
1739209650.2207935;-38.13080360867914
1739209650.2207959;-45.120503652039325
1739209650.220798;-45.120503652039325
1739209650.2208004;-33.981070128970956
1739209650.2208025;-38.13080360867914
1739209650.220805;-35.57807855764607
1739209650.2208073;-38.13080360867914
1739209650.2208095;-38.13080360867914
1739209650.2208118;-38.13080360867914
1739209650.2208142;-38.13080360867914
1739209650.2208164;-38.13080360867914
1739209650.2208188;-26.991370085610722
1739209650.2208211;-35.57807855764607
1739209650.2208233;-35.57807855764607
1739209650.2208257;-45.120503652039325
1739209650.2208278;-38.13080360867914
1739209650.2208302;-38.13080360867914
1739209650.2208326;-38.13080360867914
1739209650.2208347;-45.120503652039325
1739209650.220837;-38.13080360867914
1739209650.2208395;-38.13080360867914
1739209650.2208416;-35.57807855764607
1739209650.220844;-45.120503652039325
1739209650.2208464;-45.120503652039325
1739209650.2208486;-38.13080360867914
1739209650.220851;-38.13080360867914
1739209650.2208533;-38.13080360867914
1739209650.2208555;-31.141103565318915
1739209650.2208579;-38.13080360867914
1739209650.22086;-45.120503652039325
1739209650.2208624;-45.120503652039325
1739209650.2208648;-38.13080360867914
1739209650.220867;-38.13080360867914
1739209650.2208693;-45.120503652039325
1739209650.2208717;-38.13080360867914
1739209650.2208738;-45.120503652039325
1739209650.2208762;-35.57807855764607
1739209650.2208786;-35.57807855764607
1739209650.2208807;-45.120503652039325
1739209650.2208831;-45.120503652039325
1739209650.2208853;-45.120503652039325
1739209650.2208877;-45.120503652039325
1739209650.22089;-45.120503652039325
1739209650.2208922;-38.13080360867914
1739209650.2208946;-45.120503652039325
1739209650.220897;-45.120503652039325
1739209650.220899;-38.13080360867914
1739209650.2209015;-35.57807855764607
1739209650.2209039;-45.120503652039325
1739209650.220906;-45.120503652039325
1739209650.2209084;-45.120503652039325
1739209650.2209105;-31.141103565318915
1739209650.220913;-38.13080360867914
1739209650.2209153;-45.120503652039325
1739209650.2209175;-38.13080360867914
1739209650.2209198;-38.13080360867914
1739209650.2209222;-35.57807855764607
1739209650.2209244;-38.13080360867914
1739209650.2209268;-35.57807855764607
1739209650.2209291;-33.981070128970906
1739209650.2209313;-45.120503652039325
1739209650.2209337;-45.120503652039325
1739209650.220936;-45.120503652039325
1739209650.2209382;-38.13080360867914
1739209650.2209406;-45.120503652039325
1739209650.2209427;-45.120503652039325
1739209650.2209451;-45.120503652039325
1739209650.2209475;-31.141103565318915
1739209650.2209496;-32.816014438256545
1739209650.220952;-38.13080360867914
1739209650.2209544;-38.13080360867914
1739209650.2209566;-38.13080360867914
1739209650.220959;-35.57807855764607
1739209650.2209613;-38.13080360867914
1739209650.2209635;-45.120503652039325
1739209650.2209659;-33.981070128970906
1739209650.220968;-38.13080360867914
1739209650.2209704;-45.120503652039325
1739209650.2209728;-38.13080360867914
1739209650.220975;-45.120503652039325
1739209650.2209773;-45.120503652039325
1739209650.2209797;-45.120503652039325
1739209650.2209818;-33.981070128970906
1739209650.2209842;-38.13080360867914
1739209650.2209866;-32.816014438256545
1739209650.2209888;-38.13080360867914
1739209650.2209911;-45.120503652039325
1739209650.2209935;-33.981070128970906
1739209650.2209957;-45.120503652039325
1739209650.220998;-45.120503652039325
1739209650.2210002;-38.13080360867914
1739209650.2210026;-33.981070128970906
1739209650.221005;-31.141103565318915
1739209650.221007;-45.120503652039325
1739209650.2210095;-35.57807855764607
1739209650.2210119;-35.57807855764607
1739209650.221014;-45.120503652039325
1739209650.2210164;-45.120503652039325
1739209650.2210188;-33.981070128970906
1739209650.221021;-38.13080360867914
1739209650.2210233;-32.81601443825658
1739209650.2210255;-45.120503652039325
1739209650.2210279;-35.57807855764607
1739209650.2210302;-38.13080360867914
1739209650.2210324;-45.120503652039325
1739209650.2210348;-45.120503652039325
1739209650.2210371;-38.13080360867914
1739209650.2210393;-35.57807855764607
1739209650.2210417;-33.981070128970906
1739209650.221044;-45.120503652039325
1739209650.2210462;-38.13080360867914
1739209650.2210486;-38.13080360867914
1739209650.221051;-45.120503652039325
1739209650.2210531;-38.13080360867914
1739209650.2210555;-38.13080360867914
1739209650.2210577;-45.120503652039325
1739209650.22106;-45.120503652039325
1739209650.2210624;-45.120503652039325
1739209650.2210646;-45.120503652039325
1739209650.221067;-38.13080360867914
1739209650.2210693;-38.13080360867914
1739209650.2210715;-45.120503652039325
1739209650.2210739;-45.120503652039325
1739209650.2210763;-45.120503652039325
1739209650.2210784;-45.120503652039325
1739209650.2210808;-38.13080360867914
1739209650.221083;-45.120503652039325
1739209650.2210853;-38.13080360867914
1739209650.2210877;-45.120503652039325
1739209650.2210898;-45.120503652039325
1739209650.2210922;-38.13080360867914
1739209650.2210946;-45.120503652039325
1739209650.2210968;-45.120503652039325
1739209650.2210991;-45.120503652039325
1739209650.2211015;-38.13080360867914
1739209650.2211037;-45.120503652039325
1739209650.221106;-38.13080360867914
1739209650.2211084;-38.13080360867914
1739209650.2211106;-45.120503652039325
1739209650.221113;-38.13080360867914
1739209650.221115;-38.13080360867914
1739209650.2211175;-38.13080360867914
1739209650.2211199;-38.13080360867914
1739209650.221122;-38.13080360867914
1739209650.2211244;-38.13080360867914
1739209650.2211268;-45.120503652039325
1739209650.221129;-38.13080360867914
1739209650.2211313;-33.981070128970906
1739209650.2211337;-38.13080360867914
1739209650.2211359;-38.13080360867914
1739209650.2211382;-45.120503652039325
1739209650.2211404;-45.120503652039325
1739209650.2211428;-38.13080360867914
1739209650.2211452;-45.120503652039325
1739209650.2211473;-35.57807855764607
1739209650.2211497;-45.120503652039325
1739209650.221152;-38.13080360867914
1739209650.2211542;-38.13080360867914
1739209650.2211566;-45.120503652039325
1739209650.221159;-38.13080360867914
1739209650.2211611;-38.13080360867914
1739209650.2211635;-38.13080360867914
1739209650.2211657;-45.120503652039325
1739209650.221168;-45.120503652039325
1739209650.2211704;-38.13080360867914
1739209650.2211726;-38.13080360867914
1739209650.221175;-45.120503652039325
1739209650.2211773;-45.120503652039325
1739209650.2211795;-35.57807855764607
1739209650.2211819;-35.57807855764607
1739209650.2211843;-45.120503652039325
1739209650.2211864;-45.120503652039325
1739209650.2211888;-38.13080360867914
1739209650.2211912;-45.120503652039325
1739209650.2211933;-45.120503652039325
1739209650.2211957;-45.120503652039325
1739209650.2211978;-45.120503652039325
1739209650.2212002;-38.13080360867914
1739209650.2212026;-45.120503652039325
1739209650.2212048;-45.120503652039325
1739209650.2212071;-35.57807855764607
1739209650.2212095;-32.816014438256545
1739209650.2212117;-45.120503652039325
1739209650.221214;-45.120503652039325
1739209650.2212164;-35.57807855764607
1739209650.2212186;-35.57807855764607
1739209650.221221;-45.120503652039325
1739209650.221223;-33.981070128970906
1739209650.2212255;-38.13080360867914
1739209650.221228;-45.120503652039325
1739209650.22123;-38.13080360867914
