CAN Message; 0x77:ecbbd90c03526f04
1739209627.3731503;-33.981070128970906
1739209627.3731513;-45.120503652039325
1739209627.373152;-45.120503652039325
1739209627.373153;-38.13080360867914
1739209627.3731537;-45.120503652039325
1739209627.3731546;-38.13080360867914
1739209627.3731554;-45.120503652039325
1739209627.3731563;-45.120503652039325
1739209627.3731573;-45.120503652039325
1739209627.373158;-35.57807855764607
1739209627.373159;-45.120503652039325
1739209627.3731596;-38.13080360867914
1739209627.3731606;-45.120503652039325
1739209627.3731613;-45.120503652039325
1739209627.3731623;-38.13080360867914
1739209627.3731632;-38.13080360867914
1739209627.373164;-38.13080360867914
1739209627.373165;-45.120503652039325
1739209627.3731656;-38.13080360867914
1739209627.3731666;-45.120503652039325
1739209627.3731673;-38.13080360867914
1739209627.3731682;-45.120503652039325
1739209627.3731692;-45.120503652039325
1739209627.37317;-45.120503652039325
1739209627.3731709;-38.13080360867914
1739209627.3731716;-35.57807855764607
1739209627.3731725;-38.13080360867914
1739209627.3731735;-45.120503652039325
1739209627.3731742;-45.120503652039325
1739209627.3731751;-33.981070128970906
1739209627.3731759;-33.981070128970906
1739209627.3731768;-45.120503652039325
1739209627.3731775;-45.120503652039325
1739209627.3731785;-45.120503652039325
1739209627.3731794;-38.13080360867914
1739209627.3731802;-45.120503652039325
1739209627.373181;-38.13080360867914
1739209627.3731818;-45.120503652039325
1739209627.3731828;-45.120503652039325
1739209627.3731835;-45.120503652039325
1739209627.3731844;-45.120503652039325
1739209627.3731854;-38.13080360867914
1739209627.373186;-38.13080360867914
1739209627.373187;-45.120503652039325
1739209627.3731878;-45.120503652039325
1739209627.3731887;-31.141103565318915
1739209627.3731894;-28.992665084841942
1739209627.3731904;-45.120503652039325
1739209627.3731914;-38.13080360867914
1739209627.373192;-35.57807855764607
1739209627.373193;-33.981070128970906
1739209627.3731937;-45.120503652039325
1739209627.3731947;-38.13080360867914
1739209627.3731956;-45.120503652039325
1739209627.3731964;-38.13080360867914
1739209627.3731973;-35.57807855764607
1739209627.373198;-38.13080360867914
1739209627.373199;-45.120503652039325
1739209627.3731997;-45.120503652039325
1739209627.3732007;-45.120503652039325
1739209627.3732016;-38.13080360867914
1739209627.3732023;-35.57807855764607
1739209627.3732033;-38.13080360867914
1739209627.373204;-45.120503652039325
1739209627.373205;-45.120503652039325
1739209627.3732057;-45.120503652039325
1739209627.3732066;-38.13080360867914
1739209627.3732076;-38.13080360867914
1739209627.3732083;-45.120503652039325
1739209627.3732092;-38.13080360867914
1739209627.37321;-38.13080360867914
1739209627.373211;-45.120503652039325
1739209627.3732116;-35.57807855764607
1739209627.3732126;-45.120503652039325
1739209627.3732135;-45.120503652039325
1739209627.3732142;-35.57807855764607
1739209627.3732152;-38.13080360867914
1739209627.373216;-45.120503652039325
1739209627.3732169;-32.816014438256545
1739209627.3732178;-35.57807855764607
1739209627.3732185;-45.120503652039325
1739209627.3732195;-45.120503652039325
1739209627.3732202;-45.120503652039325
1739209627.3732212;-38.13080360867914
1739209627.3732219;-38.13080360867914
1739209627.3732228;-38.13080360867914
1739209627.3732238;-31.141103565318915
1739209627.3732245;-32.816014438256545
1739209627.3732255;-32.816014438256545
1739209627.3732262;-38.13080360867914
1739209627.3732271;-38.13080360867914
1739209627.3732278;-35.57807855764607
1739209627.3732288;-33.981070128970906
1739209627.3732297;-45.120503652039325
1739209627.3732305;-33.981070128970906
1739209627.3732314;-33.981070128970906
1739209627.3732321;-45.120503652039325
1739209627.373233;-38.13080360867914
1739209627.3732338;-38.13080360867914
1739209627.3732347;-38.13080360867914
1739209627.3732357;-38.13080360867914
1739209627.3732364;-38.13080360867914
1739209627.3732374;-38.13080360867914
1739209627.373238;-45.120503652039325
1739209627.373239;-45.120503652039325
1739209627.37324;-45.120503652039325
1739209627.3732407;-45.120503652039325
1739209627.3732417;-45.120503652039325
1739209627.3732424;-38.13080360867914
1739209627.3732433;-38.13080360867914
1739209627.373244;-33.981070128970906
1739209627.373245;-38.13080360867914
1739209627.373246;-38.13080360867914
1739209627.3732467;-45.120503652039325
1739209627.3732476;-38.13080360867914
1739209627.3732483;-38.13080360867914
1739209627.3732493;-38.13080360867914
1739209627.37325;-45.120503652039325
1739209627.373251;-33.981070128970906
1739209627.373252;-38.13080360867914
1739209627.3732526;-38.13080360867914
1739209627.3732536;-32.816014438256545
1739209627.3732543;-45.120503652039325
1739209627.3732553;-45.120503652039325
1739209627.3732562;-38.13080360867914
1739209627.373257;-45.120503652039325
1739209627.3732579;-45.120503652039325
1739209627.3732586;-38.13080360867914
1739209627.3732595;-38.13080360867914
1739209627.3732603;-38.13080360867914
1739209627.3732612;-33.981070128970906
1739209627.3732622;-45.120503652039325
1739209627.373263;-38.13080360867914
1739209627.3732638;-38.13080360867914
1739209627.3732646;-38.13080360867914
1739209627.3732655;-30.49652367304973
1739209627.3732662;-38.13080360867914
1739209627.3732672;-45.120503652039325
1739209627.3732681;-38.13080360867914
1739209627.3732688;-35.57807855764607
1739209627.3732698;-45.120503652039325
1739209627.3732705;-38.13080360867914
1739209627.3732715;-45.120503652039325
1739209627.3732722;-45.120503652039325
1739209627.3732731;-45.120503652039325
1739209627.373274;-38.13080360867914
1739209627.3732748;-33.981070128970906
1739209627.3732758;-38.13080360867914
1739209627.3732765;-38.13080360867914
1739209627.3732774;-45.120503652039325
1739209627.3732784;-38.13080360867914
1739209627.373279;-32.816014438256545
1739209627.37328;-45.120503652039325
1739209627.3732808;-45.120503652039325
1739209627.3732817;-38.13080360867914
1739209627.3732824;-35.57807855764607
1739209627.3732834;-38.13080360867914
1739209627.3732843;-35.57807855764607
1739209627.373285;-38.13080360867914
1739209627.373286;-45.120503652039325
1739209627.3732867;-45.120503652039325
1739209627.3732877;-45.120503652039325
1739209627.3732884;-45.120503652039325
1739209627.3732893;-45.120503652039325
1739209627.3732903;-38.13080360867914
1739209627.373291;-45.120503652039325
1739209627.373292;-38.13080360867914
1739209627.3732927;-38.13080360867914
1739209627.3732936;-38.13080360867914
1739209627.3732944;-38.13080360867914
1739209627.3732953;-38.13080360867914
1739209627.3732963;-32.816014438256545
1739209627.373297;-38.13080360867914
1739209627.373298;-38.13080360867914
1739209627.3732986;-38.13080360867914
1739209627.3732996;-45.120503652039325
1739209627.3733006;-45.120503652039325
1739209627.3733013;-45.120503652039325
1739209627.3733022;-45.120503652039325
1739209627.373303;-45.120503652039325
1739209627.373304;-45.120503652039325
1739209627.3733046;-45.120503652039325
1739209627.3733056;-38.13080360867914
1739209627.3733065;-45.120503652039325
1739209627.3733072;-38.13080360867914
1739209627.3733082;-35.57807855764607
1739209627.373309;-38.13080360867914
1739209627.3733099;-45.120503652039325
1739209627.3733106;-38.13080360867914
1739209627.3733115;-35.57807855764607
1739209627.3733125;-45.120503652039325
1739209627.3733132;-26.991370085610736
1739209627.3733141;-32.816014438256545
1739209627.3733149;-45.120503652039325
1739209627.3733158;-33.981070128970906
1739209627.3733165;-45.120503652039325
1739209627.3733175;-38.13080360867914
1739209627.3733184;-38.13080360867914
1739209627.3733191;-35.57807855764607
1739209627.37332;-33.981070128970956
1739209627.3733208;-45.120503652039325
1739209627.3733218;-38.13080360867914
1739209627.3733227;-45.120503652039325
1739209627.3733234;-45.120503652039325
1739209627.3733244;-45.120503652039325
1739209627.373325;-38.13080360867914
1739209627.373326;-38.13080360867914
1739209627.3733268;-35.57807855764607
1739209627.3733277;-33.981070128970906
1739209627.3733287;-45.120503652039325
1739209627.3733294;-45.120503652039325
1739209627.3733304;-38.13080360867914
1739209627.373331;-45.120503652039325
1739209627.373332;-38.13080360867914
1739209627.3733327;-45.120503652039325
1739209627.3733337;-30.49652367304973
1739209627.3733346;-32.816014438256545
1739209627.3733354;-38.13080360867914
1739209627.3733363;-45.120503652039325
1739209627.373337;-35.57807855764607
1739209627.373338;-35.57807855764607
1739209627.3733387;-32.816014438256545
1739209627.3733397;-32.816014438256545
1739209627.3733406;-45.120503652039325
1739209627.3733413;-45.120503652039325
1739209627.3733423;-45.120503652039325
1739209627.373343;-45.120503652039325
1739209627.373344;-45.120503652039325
1739209627.373345;-38.13080360867914
1739209627.3733456;-38.13080360867914
1739209627.3733466;-38.13080360867914
1739209627.3733473;-30.49652367304973
1739209627.3733482;-28.58837851428586
1739209627.373349;-45.120503652039325
1739209627.37335;-38.13080360867914
1739209627.3733509;-45.120503652039325
1739209627.3733516;-38.13080360867914
1739209627.3733525;-45.120503652039325
1739209627.3733532;-35.57807855764607
1739209627.3733542;-38.13080360867914
1739209627.373355;-38.13080360867914
1739209627.3733559;-35.57807855764607
1739209627.3733568;-45.120503652039325
1739209627.3733575;-35.57807855764607
1739209627.3733585;-38.13080360867914
1739209627.3733592;-45.120503652039325
1739209627.3733602;-45.120503652039325
1739209627.3733609;-35.57807855764607
1739209627.3733618;-38.13080360867914
1739209627.3733628;-45.120503652039325
1739209627.3733635;-38.13080360867914
1739209627.3733644;-45.120503652039325
1739209627.3733652;-38.13080360867914
1739209627.373366;-45.120503652039325
1739209627.373367;-45.120503652039325
1739209627.3733678;-38.13080360867914
1739209627.3733687;-38.13080360867914
1739209627.3733695;-38.13080360867914
1739209627.3733704;-38.13080360867914
1739209627.3733711;-38.13080360867914
1739209627.373372;-33.981070128970906
1739209627.373373;-45.120503652039325
1739209627.3733737;-45.120503652039325
1739209627.3733747;-33.981070128970906
1739209627.3733754;-45.120503652039325
1739209627.3733764;-45.120503652039325
1739209627.373377;-45.120503652039325
1739209627.373378;-45.120503652039325
1739209627.373379;-45.120503652039325
1739209627.3733797;-38.13080360867914
1739209627.3733807;-38.13080360867914
1739209627.3733814;-45.120503652039325
1739209627.3733823;-38.13080360867914
1739209627.373383;-45.120503652039325
1739209627.373384;-38.13080360867914
1739209627.373385;-45.120503652039325
1739209627.3733857;-38.13080360867914
1739209627.3733866;-45.120503652039325
1739209627.3733873;-45.120503652039325
1739209627.3733883;-45.120503652039325
1739209627.3733892;-38.13080360867914
1739209627.37339;-38.13080360867914
1739209627.373391;-45.120503652039325
1739209627.3733916;-38.13080360867914
1739209627.3733926;-35.57807855764607
1739209627.3733933;-38.13080360867914
1739209627.3733943;-38.13080360867914
1739209627.3733952;-33.981070128970906
1739209627.373396;-33.981070128970906
1739209627.3733969;-35.57807855764607
1739209627.3733976;-33.981070128970906
1739209627.3733985;-38.13080360867914
1739209627.3733993;-45.120503652039325
1739209627.3734002;-45.120503652039325
1739209627.3734012;-45.120503652039325
1739209627.3734019;-45.120503652039325
1739209627.3734028;-33.981070128970906
1739209627.3734035;-33.981070128970906
1739209627.3734045;-45.120503652039325
1739209627.3734055;-45.120503652039325
1739209627.3734062;-35.57807855764607
1739209627.3734071;-33.981070128970906
1739209627.3734078;-45.120503652039325
1739209627.3734088;-33.981070128970906
1739209627.3734095;-38.13080360867914
1739209627.3734105;-45.120503652039325
1739209627.3734114;-45.120503652039325
1739209627.3734121;-35.57807855764607
1739209627.373413;-38.13080360867914
1739209627.3734138;-45.120503652039325
1739209627.3734148;-45.120503652039325
1739209627.3734155;-38.13080360867914
1739209627.3734164;-38.13080360867914
1739209627.3734174;-45.120503652039325
1739209627.373418;-33.981070128970906
1739209627.373419;-45.120503652039325
1739209627.3734198;-38.13080360867914
1739209627.3734207;-38.13080360867914
1739209627.3734214;-38.13080360867914
1739209627.3734224;-32.816014438256545
1739209627.3734233;-38.13080360867914
1739209627.373424;-45.120503652039325
1739209627.373425;-38.13080360867914
1739209627.3734257;-33.981070128970906
1739209627.3734267;-38.13080360867914
1739209627.3734276;-45.120503652039325
1739209627.3734283;-45.120503652039325
1739209627.3734293;-38.13080360867914
1739209627.37343;-45.120503652039325
1739209627.373431;-38.13080360867914
1739209627.3734317;-33.981070128970906
1739209627.3734326;-45.120503652039325
1739209627.3734336;-38.13080360867914
1739209627.3734343;-38.13080360867914
1739209627.3734353;-38.13080360867914
1739209627.373436;-45.120503652039325
1739209627.373437;-33.981070128970906
1739209627.3734376;-27.8777449560314
1739209627.3734386;-38.13080360867914
1739209627.3734396;-38.13080360867914
1739209627.3734403;-38.13080360867914
1739209627.3734412;-33.981070128970906
1739209627.373442;-45.120503652039325
1739209627.373443;-45.120503652039325
1739209627.3734436;-45.120503652039325
1739209627.3734446;-45.120503652039325
1739209627.3734455;-45.120503652039325
1739209627.3734462;-45.120503652039325
1739209627.3734472;-45.120503652039325
1739209627.373448;-45.120503652039325
1739209627.3734488;-45.120503652039325
1739209627.3734498;-45.120503652039325
1739209627.3734505;-45.120503652039325
1739209627.3734515;-45.120503652039325
1739209627.3734522;-45.120503652039325
1739209627.3734531;-45.120503652039325
1739209627.3734539;-38.13080360867914
1739209627.3734548;-45.120503652039325
1739209627.3734558;-38.13080360867914
1739209627.3734565;-45.120503652039325
1739209627.3734574;-38.13080360867914
1739209627.3734581;-29.438486411369333
1739209627.373459;-38.13080360867914
1739209627.3734598;-45.120503652039325
1739209627.3734608;-38.13080360867914
1739209627.3734617;-45.120503652039325
1739209627.3734624;-38.13080360867914
1739209627.3734634;-35.57807855764607
1739209627.373464;-45.120503652039325
1739209627.373465;-38.13080360867914
1739209627.3734658;-45.120503652039325
1739209627.3734667;-38.13080360867914
1739209627.3734677;-45.120503652039325
1739209627.3734684;-38.13080360867914
1739209627.3734694;-38.13080360867914
1739209627.37347;-45.120503652039325
1739209627.373471;-45.120503652039325
1739209627.373472;-32.816014438256545
1739209627.3734727;-38.13080360867914
1739209627.3734736;-45.120503652039325
1739209627.3734744;-33.981070128970906
1739209627.3734753;-38.13080360867914
1739209627.373476;-45.120503652039325
1739209627.373477;-45.120503652039325
1739209627.373478;-45.120503652039325
1739209627.3734787;-45.120503652039325
1739209627.3734796;-45.120503652039325
1739209627.3734803;-45.120503652039325
1739209627.3734813;-45.120503652039325
1739209627.373482;-32.816014438256545
1739209627.373483;-38.13080360867914
1739209627.373484;-45.120503652039325
1739209627.3734846;-33.981070128970906
1739209627.3734856;-45.120503652039325
1739209627.3734863;-38.13080360867914
1739209627.3734872;-45.120503652039325
1739209627.373488;-33.981070128970906
1739209627.373489;-45.120503652039325
1739209627.3734899;-38.13080360867914
1739209627.3734906;-45.120503652039325
1739209627.3734915;-45.120503652039325
1739209627.3734922;-35.57807855764607
1739209627.3734932;-38.13080360867914
1739209627.3734941;-45.120503652039325
1739209627.3734949;-45.120503652039325
1739209627.3734958;-32.816014438256545
1739209627.3734965;-38.13080360867914
1739209627.3734975;-45.120503652039325
1739209627.3734982;-38.13080360867914
1739209627.3734992;-45.120503652039325
1739209627.3735;-45.120503652039325
1739209627.3735008;-38.13080360867914
1739209627.3735018;-45.120503652039325
1739209627.3735025;-45.120503652039325
1739209627.3735034;-38.13080360867914
1739209627.3735042;-35.57807855764607
1739209627.373505;-45.120503652039325
1739209627.373506;-32.816014438256545
1739209627.3735068;-35.57807855764607
1739209627.3735077;-45.120503652039325
1739209627.3735085;-45.120503652039325
1739209627.3735094;-35.57807855764607
1739209627.3735101;-38.13080360867914
1739209627.373511;-45.120503652039325
1739209627.373512;-38.13080360867914
1739209627.3735127;-38.13080360867914
1739209627.3735137;-38.13080360867914
1739209627.3735144;-38.13080360867914
1739209627.3735154;-38.13080360867914
1739209627.3735163;-45.120503652039325
1739209627.373517;-33.981070128970906
1739209627.373518;-45.120503652039325
1739209627.3735187;-45.120503652039325
1739209627.3735197;-38.13080360867914
1739209627.3735204;-38.13080360867914
1739209627.3735213;-38.13080360867914
1739209627.3735223;-45.120503652039325
1739209627.373523;-45.120503652039325
1739209627.373524;-45.120503652039325
1739209627.3735247;-45.120503652039325
1739209627.3735256;-38.13080360867914
1739209627.3735263;-38.13080360867914
1739209627.3735273;-38.13080360867914
1739209627.3735282;-45.120503652039325
1739209627.373529;-45.120503652039325
1739209627.37353;-38.13080360867914
1739209627.3735306;-35.57807855764607
1739209627.3735316;-45.120503652039325
1739209627.3735323;-45.120503652039325
1739209627.3735332;-35.57807855764607
1739209627.3735342;-33.981070128970906
1739209627.373535;-38.13080360867914
1739209627.3735359;-38.13080360867914
1739209627.3735366;-38.13080360867914
1739209627.3735375;-45.120503652039325
1739209627.3735385;-38.13080360867914
1739209627.3735392;-45.120503652039325
1739209627.3735402;-38.13080360867914
1739209627.3735409;-33.981070128970906
1739209627.3735418;-38.13080360867914
1739209627.3735425;-45.120503652039325
1739209627.3735435;-35.57807855764607
1739209627.3735445;-35.57807855764607
1739209627.3735452;-38.13080360867914
1739209627.3735461;-45.120503652039325
1739209627.3735468;-45.120503652039325
1739209627.3735478;-33.981070128970906
1739209627.3735485;-38.13080360867914
1739209627.3735495;-38.13080360867914
1739209627.3735504;-45.120503652039325
1739209627.3735511;-45.120503652039325
1739209627.373552;-32.816014438256545
1739209627.3735528;-38.13080360867914
1739209627.3735538;-45.120503652039325
1739209627.3735547;-33.981070128970906
1739209627.3735554;-33.981070128970906
1739209627.3735564;-45.120503652039325
1739209627.373557;-38.13080360867914
1739209627.373558;-38.13080360867914
1739209627.3735588;-33.981070128970906
1739209627.3735597;-33.981070128970906
1739209627.3735607;-45.120503652039325
1739209627.3735614;-45.120503652039325
1739209627.3735623;-45.120503652039325
1739209627.373563;-38.13080360867914
1739209627.373564;-45.120503652039325
1739209627.3735647;-38.13080360867914
1739209627.3735657;-38.13080360867914
1739209627.3735666;-38.13080360867914
1739209627.3735673;-38.13080360867914
1739209627.3735683;-45.120503652039325
1739209627.373569;-45.120503652039325
1739209627.37357;-45.120503652039325
1739209627.3735707;-38.13080360867914
1739209627.3735716;-38.13080360867914
1739209627.3735726;-38.13080360867914
1739209627.3735733;-45.120503652039325
1739209627.3735743;-45.120503652039325
1739209627.373575;-33.981070128970906
1739209627.373576;-31.141103565318915
1739209627.3735769;-45.120503652039325
1739209627.3735776;-45.120503652039325
1739209627.3735785;-45.120503652039325
1739209627.3735793;-30.49652367304973
1739209627.3735802;-45.120503652039325
1739209627.373581;-38.13080360867914
1739209627.373582;-38.13080360867914
1739209627.3735828;-35.57807855764607
1739209627.3735836;-33.981070128970906
1739209627.3735845;-45.120503652039325
1739209627.3735852;-45.120503652039325
1739209627.3735862;-45.120503652039325
1739209627.373587;-35.57807855764607
1739209627.3735878;-45.120503652039325
1739209627.3735888;-31.141103565318915
1739209627.3735895;-26.991370085610722
1739209627.3735905;-38.13080360867914
1739209627.3735912;-38.13080360867914
1739209627.3735921;-38.13080360867914
1739209627.3735929;-32.816014438256545
1739209627.3735938;-38.13080360867914
1739209627.3735948;-45.120503652039325
1739209627.3735955;-45.120503652039325
1739209627.3735964;-45.120503652039325
1739209627.3735971;-38.13080360867914
1739209627.373598;-38.13080360867914
1739209627.373599;-38.13080360867914
1739209627.3735998;-45.120503652039325
1739209627.3736007;-45.120503652039325
1739209627.3736014;-45.120503652039325
1739209627.3736024;-45.120503652039325
1739209627.373603;-38.13080360867914
1739209627.373604;-38.13080360867914
1739209627.373605;-45.120503652039325
1739209627.3736057;-38.13080360867914
1739209627.3736067;-38.13080360867914
1739209627.3736074;-33.981070128970906
1739209627.3736084;-45.120503652039325
1739209627.373609;-38.13080360867914
1739209627.37361;-27.8777449560314
1739209627.373611;-33.981070128970906
1739209627.3736117;-45.120503652039325
1739209627.3736126;-45.120503652039325
1739209627.3736134;-38.13080360867914
1739209627.3736143;-45.120503652039325
1739209627.373615;-45.120503652039325
1739209627.373616;-45.120503652039325
1739209627.373617;-33.981070128970956
1739209627.3736176;-45.120503652039325
1739209627.3736186;-35.57807855764607
1739209627.3736193;-45.120503652039325
1739209627.3736203;-45.120503652039325
1739209627.3736212;-35.57807855764607
1739209627.373622;-45.120503652039325
1739209627.373623;-45.120503652039325
1739209627.3736236;-31.141103565318893
1739209627.3736246;-38.13080360867914
1739209627.3736253;-38.13080360867914
1739209627.3736262;-35.57807855764607
1739209627.3736272;-33.981070128970906
1739209627.373628;-45.120503652039325
1739209627.3736289;-35.57807855764607
1739209627.3736296;-38.13080360867914
1739209627.3736305;-45.120503652039325
1739209627.3736312;-45.120503652039325
1739209627.3736322;-38.13080360867914
1739209627.3736331;-45.120503652039325
1739209627.3736339;-38.13080360867914
1739209627.3736348;-35.57807855764607
1739209627.3736355;-45.120503652039325
1739209627.3736365;-45.120503652039325
1739209627.3736372;-38.13080360867914
1739209627.3736382;-38.13080360867914
1739209627.373639;-45.120503652039325
1739209627.3736398;-45.120503652039325
1739209627.3736408;-38.13080360867914
1739209627.3736415;-38.13080360867914
1739209627.3736424;-45.120503652039325
1739209627.3736434;-45.120503652039325
1739209627.373644;-35.57807855764607
1739209627.373645;-35.57807855764607
1739209627.3736458;-45.120503652039325
1739209627.3736467;-45.120503652039325
1739209627.3736475;-35.57807855764607
1739209627.3736484;-38.13080360867914
1739209627.3736494;-45.120503652039325
1739209627.37365;-45.120503652039325
1739209627.373651;-45.120503652039325
1739209627.3736517;-38.13080360867914
1739209627.3736527;-38.13080360867914
1739209627.3736534;-38.13080360867914
1739209627.3736544;-38.13080360867914
1739209627.3736553;-33.981070128970906
1739209627.373656;-45.120503652039325
1739209627.373657;-38.13080360867914
1739209627.3736577;-29.438486411369333
1739209627.3736587;-38.13080360867914
1739209627.3736594;-45.120503652039325
1739209627.3736603;-38.13080360867914
1739209627.3736613;-35.57807855764607
1739209627.373662;-38.13080360867914
1739209627.373663;-45.120503652039325
1739209627.3736637;-38.13080360867914
1739209627.3736646;-45.120503652039325
1739209627.3736656;-38.13080360867914
1739209627.3736663;-38.13080360867914
1739209627.3736672;-45.120503652039325
1739209627.373668;-38.13080360867914
1739209627.373669;-33.981070128970906
1739209627.3736696;-45.120503652039325
1739209627.3736706;-38.13080360867914
1739209627.3736715;-32.816014438256545
1739209627.3736722;-38.13080360867914
1739209627.3736732;-45.120503652039325
1739209627.373674;-35.57807855764607
1739209627.3736749;-38.13080360867914
1739209627.3736756;-45.120503652039325
1739209627.3736765;-45.120503652039325
1739209627.3736775;-38.13080360867914
1739209627.3736782;-33.981070128970906
1739209627.3736792;-38.13080360867914
1739209627.3736799;-45.120503652039325
1739209627.3736808;-45.120503652039325
1739209627.3736818;-38.13080360867914
1739209627.3736825;-38.13080360867914
1739209627.3736835;-45.120503652039325
1739209627.3736842;-38.13080360867914
1739209627.3736851;-38.13080360867914
1739209627.3736858;-31.141103565318915
1739209627.3736868;-38.13080360867914
1739209627.3736877;-33.981070128970906
1739209627.3736885;-33.981070128970906
1739209627.3736894;-38.13080360867914
1739209627.3736901;-38.13080360867914
1739209627.373691;-38.13080360867914
1739209627.3736918;-32.816014438256545
1739209627.3736928;-38.13080360867914
1739209627.3736937;-45.120503652039325
1739209627.3736944;-38.13080360867914
1739209627.3736954;-38.13080360867914
1739209627.373696;-38.13080360867914
1739209627.373697;-45.120503652039325
1739209627.3736978;-45.120503652039325
1739209627.3736987;-35.57807855764607
1739209627.3736997;-33.981070128970906
1739209627.3737004;-38.13080360867914
1739209627.3737013;-45.120503652039325
1739209627.373702;-35.57807855764607
1739209627.373703;-31.141103565318915
1739209627.373704;-45.120503652039325
1739209627.3737047;-38.13080360867914
1739209627.3737056;-35.57807855764607
1739209627.3737063;-38.13080360867914
1739209627.3737073;-45.120503652039325
1739209627.373708;-38.13080360867914
1739209627.373709;-38.13080360867914
1739209627.37371;-45.120503652039325
1739209627.3737106;-45.120503652039325
1739209627.3737116;-35.57807855764607
1739209627.3737123;-35.57807855764607
1739209627.3737133;-33.981070128970906
1739209627.373714;-38.13080360867914
1739209627.373715;-38.13080360867914
1739209627.3737159;-35.57807855764607
1739209627.3737166;-38.13080360867914
1739209627.3737175;-45.120503652039325
1739209627.3737183;-45.120503652039325
1739209627.3737192;-38.13080360867914
1739209627.37372;-31.14110356531892
1739209627.373721;-38.13080360867914
1739209627.3737218;-38.13080360867914
1739209627.3737226;-35.57807855764607
1739209627.3737235;-33.981070128970906
1739209627.3737242;-45.120503652039325
1739209627.3737252;-38.13080360867914
1739209627.3737261;-38.13080360867914
1739209627.3737268;-31.141103565318915
1739209627.3737278;-31.141103565318915
1739209627.3737285;-45.120503652039325
1739209627.3737295;-35.57807855764607
1739209627.3737302;-35.57807855764607
1739209627.3737311;-45.120503652039325
1739209627.373732;-33.981070128970906
1739209627.3737328;-31.141103565318915
1739209627.3737338;-38.13080360867914
1739209627.3737345;-45.120503652039325
1739209627.3737354;-38.13080360867914
1739209627.3737361;-45.120503652039325
1739209627.373737;-38.13080360867914
1739209627.373738;-45.120503652039325
1739209627.3737388;-45.120503652039325
1739209627.3737397;-38.13080360867914
1739209627.3737404;-38.13080360867914
1739209627.3737414;-38.13080360867914
1739209627.373742;-38.13080360867914
1739209627.373743;-35.57807855764607
1739209627.373744;-38.13080360867914
1739209627.3737447;-45.120503652039325
1739209627.3737457;-38.13080360867914
1739209627.3737464;-38.13080360867914
1739209627.3737473;-31.141103565318915
1739209627.3737483;-28.992665084841942
1739209627.373749;-45.120503652039325
1739209627.37375;-35.57807855764607
1739209627.3737507;-35.57807855764607
1739209627.3737516;-45.120503652039325
1739209627.3737524;-45.120503652039325
1739209627.3737533;-38.13080360867914
1739209627.3737543;-33.981070128970906
1739209627.373755;-45.120503652039325
1739209627.373756;-38.13080360867914
1739209627.3737566;-35.57807855764607
1739209627.3737576;-38.13080360867914
1739209627.3737583;-38.13080360867914
1739209627.3737593;-45.120503652039325
1739209627.3737602;-38.13080360867914
1739209627.373761;-38.13080360867914
1739209627.373762;-45.120503652039325
1739209627.3737626;-38.13080360867914
1739209627.3737636;-45.120503652039325
1739209627.3737643;-45.120503652039325
1739209627.3737652;-33.981070128970906
1739209627.3737662;-38.13080360867914
1739209627.373767;-35.57807855764607
1739209627.3737679;-32.816014438256545
1739209627.3737686;-33.981070128970906
1739209627.3737695;-45.120503652039325
1739209627.3737705;-45.120503652039325
1739209627.3737712;-38.13080360867914
1739209627.3737721;-45.120503652039325
1739209627.3737729;-45.120503652039325
1739209627.3737738;-38.13080360867914
1739209627.3737745;-45.120503652039325
1739209627.3737755;-45.120503652039325
1739209627.3737764;-45.120503652039325
1739209627.3737772;-45.120503652039325
1739209627.373778;-38.13080360867914
1739209627.3737788;-45.120503652039325
1739209627.3737798;-38.13080360867914
1739209627.3737805;-38.13080360867914
1739209627.3737814;-45.120503652039325
1739209627.3737824;-38.13080360867914
1739209627.373783;-38.13080360867914
1739209627.373784;-45.120503652039325
1739209627.3737848;-45.120503652039325
1739209627.3737857;-38.13080360867914
1739209627.3737864;-38.13080360867914
1739209627.3737874;-38.13080360867914
1739209627.3737884;-38.13080360867914
1739209627.373789;-45.120503652039325
1739209627.37379;-45.120503652039325
1739209627.3737907;-38.13080360867914
1739209627.3737917;-45.120503652039325
1739209627.3737926;-38.13080360867914
1739209627.3737934;-45.120503652039325
1739209627.3737943;-38.13080360867914
1739209627.373795;-38.13080360867914
1739209627.373796;-32.816014438256545
1739209627.3737967;-32.816014438256545
1739209627.3737977;-45.120503652039325
1739209627.3737986;-45.120503652039325
1739209627.3737993;-38.13080360867914
1739209627.3738003;-35.57807855764607
1739209627.373801;-38.13080360867914
1739209627.373802;-45.120503652039325
1739209627.3738027;-35.57807855764607
1739209627.3738036;-45.120503652039325
1739209627.3738046;-45.120503652039325
1739209627.3738053;-38.13080360867914
1739209627.3738062;-45.120503652039325
1739209627.373807;-45.120503652039325
1739209627.373808;-45.120503652039325
1739209627.3738086;-45.120503652039325
1739209627.3738096;-45.120503652039325
1739209627.3738105;-45.120503652039325
1739209627.3738112;-45.120503652039325
1739209627.3738122;-45.120503652039325
1739209627.373813;-35.57807855764607
1739209627.3738139;-45.120503652039325
1739209627.3738148;-38.13080360867914
1739209627.3738155;-38.13080360867914
1739209627.3738165;-32.816014438256545
1739209627.3738172;-28.58837851428586
1739209627.3738182;-38.13080360867914
1739209627.3738189;-38.13080360867914
1739209627.3738198;-45.120503652039325
