CAN Message; 0x1d3:00005a213f27b35b
Timestamp;Amplitude
1739209599.4348512;-38.13080360867914
1739209599.4348621;-38.13080360867914
1739209599.434873;-45.120503652039325
1739209599.4348843;-38.13080360867914
1739209599.4348953;-29.438486411369347
1739209599.4349062;-38.13080360867914
1739209599.4349172;-38.13080360867914
1739209599.4349282;-35.57807855764607
1739209599.4349394;-45.120503652039325
1739209599.4349504;-45.120503652039325
1739209599.4349613;-35.57807855764607
1739209599.4349723;-45.120503652039325
1739209599.4349833;-31.141103565318915
1739209599.4349942;-33.981070128970906
1739209599.4350054;-38.13080360867914
1739209599.4350164;-38.13080360867914
1739209599.4350274;-33.981070128970906
1739209599.4350383;-32.816014438256545
1739209599.4350493;-38.13080360867914
1739209599.4350603;-45.120503652039325
1739209599.4350715;-45.120503652039325
1739209599.4350824;-45.120503652039325
1739209599.4350934;-45.120503652039325
1739209599.4351044;-45.120503652039325
1739209599.4351153;-33.981070128970906
1739209599.4351263;-45.120503652039325
1739209599.4351375;-38.13080360867914
1739209599.4351485;-33.981070128970906
1739209599.4351594;-35.57807855764607
1739209599.4351704;-45.120503652039325
1739209599.4351814;-45.120503652039325
1739209599.4351926;-45.120503652039325
1739209599.4352036;-38.13080360867914
1739209599.4352145;-45.120503652039325
1739209599.4352255;-38.13080360867914
1739209599.4352365;-45.120503652039325
1739209599.4352474;-38.13080360867914
1739209599.4352586;-38.13080360867914
1739209599.4352696;-38.13080360867914
1739209599.4352806;-45.120503652039325
1739209599.4352915;-38.13080360867914
1739209599.4353025;-38.13080360867914
1739209599.4353135;-45.120503652039325
1739209599.4353247;-38.13080360867914
1739209599.4353356;-38.13080360867914
1739209599.4353466;-32.81601443825658
1739209599.4353576;-38.13080360867914
1739209599.4353685;-45.120503652039325
1739209599.4353795;-45.120503652039325
1739209599.4353907;-45.120503652039325
1739209599.4354017;-33.981070128970906
1739209599.4354126;-38.13080360867914
1739209599.4354236;-35.57807855764607
1739209599.4354346;-30.49652367304973
1739209599.4354458;-45.120503652039325
1739209599.4354568;-38.13080360867914
1739209599.4354677;-35.57807855764607
1739209599.4354787;-35.57807855764607
1739209599.4354897;-33.981070128970906
1739209599.4355006;-45.120503652039325
1739209599.4355118;-45.120503652039325
1739209599.4355228;-38.13080360867914
1739209599.4355338;-38.13080360867914
1739209599.4355447;-38.13080360867914
1739209599.4355557;-45.120503652039325
1739209599.4355667;-33.981070128970906
1739209599.4355779;-32.816014438256545
1739209599.4355888;-45.120503652039325
1739209599.4355998;-32.816014438256545
1739209599.4356108;-28.58837851428586
1739209599.4356217;-45.120503652039325
1739209599.435633;-45.120503652039325
1739209599.435644;-38.13080360867914
1739209599.4356549;-38.13080360867914
1739209599.4356658;-45.120503652039325
1739209599.4356768;-35.57807855764607
1739209599.4356878;-45.120503652039325
1739209599.435699;-45.120503652039325
1739209599.43571;-38.13080360867914
1739209599.435721;-33.981070128970906
1739209599.435732;-45.120503652039325
1739209599.4357429;-38.13080360867914
1739209599.4357538;-45.120503652039325
1739209599.435765;-45.120503652039325
1739209599.435776;-38.13080360867914
1739209599.435787;-35.57807855764607
1739209599.435798;-33.981070128970906
1739209599.435809;-45.120503652039325
1739209599.4358199;-38.13080360867914
1739209599.435831;-38.13080360867914
1739209599.435842;-38.13080360867914
1739209599.435853;-45.120503652039325
1739209599.435864;-45.120503652039325
1739209599.435875;-31.141103565318893
1739209599.4358861;-45.120503652039325
1739209599.435897;-38.13080360867914
1739209599.435908;-35.57807855764607
1739209599.435919;-32.816014438256545
1739209599.43593;-38.13080360867914
1739209599.435941;-38.13080360867914
1739209599.4359522;-45.120503652039325
1739209599.4359632;-45.120503652039325
1739209599.4359741;-45.120503652039325
1739209599.435985;-45.120503652039325
1739209599.435996;-45.120503652039325
1739209599.436007;-45.120503652039325
1739209599.4360182;-31.141103565318915
1739209599.4360292;-45.120503652039325
1739209599.4360402;-45.120503652039325
1739209599.4360511;-35.57807855764607
1739209599.436062;-38.13080360867914
1739209599.4360733;-45.120503652039325
1739209599.4360843;-45.120503652039325
1739209599.4360952;-45.120503652039325
1739209599.4361062;-45.120503652039325
1739209599.4361172;-45.120503652039325
1739209599.4361281;-45.120503652039325
1739209599.4361393;-45.120503652039325
1739209599.4361503;-45.120503652039325
1739209599.4361613;-45.120503652039325
1739209599.4361722;-45.120503652039325
1739209599.4361832;-38.13080360867914
1739209599.4361942;-38.13080360867914
1739209599.4362054;-45.120503652039325
1739209599.4362164;-45.120503652039325
1739209599.4362273;-38.13080360867914
1739209599.4362383;-38.13080360867914
1739209599.4362493;-38.13080360867914
1739209599.4362602;-38.13080360867914
1739209599.4362714;-45.120503652039325
1739209599.4362824;-45.120503652039325
1739209599.4362934;-32.816014438256545
1739209599.4363043;-38.13080360867914
1739209599.4363153;-45.120503652039325
1739209599.4363265;-38.13080360867914
1739209599.4363375;-35.57807855764607
1739209599.4363484;-33.981070128970906
1739209599.4363594;-35.57807855764607
1739209599.4363704;-38.13080360867914
1739209599.4363813;-45.120503652039325
1739209599.4363925;-38.13080360867914
1739209599.4364035;-45.120503652039325
1739209599.4364145;-31.141103565318915
1739209599.4364254;-45.120503652039325
1739209599.4364364;-45.120503652039325
1739209599.4364474;-38.13080360867914
1739209599.4364586;-33.981070128970906
1739209599.4364696;-45.120503652039325
1739209599.4364805;-38.13080360867914
1739209599.4364915;-38.13080360867914
1739209599.4365025;-38.13080360867914
1739209599.4365137;-45.120503652039325
1739209599.4365246;-45.120503652039325
1739209599.4365356;-35.57807855764607
1739209599.4365466;-38.13080360867914
1739209599.4365575;-45.120503652039325
1739209599.4365685;-45.120503652039325
1739209599.4365797;-45.120503652039325
1739209599.4365907;-45.120503652039325
1739209599.4366016;-45.120503652039325
1739209599.4366126;-45.120503652039325
1739209599.4366236;-45.120503652039325
1739209599.4366345;-38.13080360867914
1739209599.4366457;-38.13080360867914
1739209599.4366567;-45.120503652039325
1739209599.4366677;-35.57807855764607
1739209599.4366786;-35.57807855764607
1739209599.4366896;-45.120503652039325
1739209599.4367006;-38.13080360867914
1739209599.4367118;-38.13080360867914
1739209599.4367228;-45.120503652039325
1739209599.4367337;-45.120503652039325
1739209599.4367447;-45.120503652039325
1739209599.4367557;-38.13080360867914
1739209599.4367669;-33.981070128970906
1739209599.4367778;-38.13080360867914
1739209599.4367888;-45.120503652039325
1739209599.4367998;-35.57807855764607
1739209599.4368107;-32.816014438256545
1739209599.4368217;-38.13080360867914
1739209599.436833;-45.120503652039325
1739209599.4368439;-38.13080360867914
1739209599.4368548;-32.816014438256545
1739209599.4368658;-33.981070128970906
1739209599.4368768;-38.13080360867914
1739209599.4368877;-45.120503652039325
1739209599.436899;-38.13080360867914
1739209599.43691;-35.57807855764607
1739209599.436921;-45.120503652039325
1739209599.4369318;-45.120503652039325
1739209599.4369428;-28.58837851428586
1739209599.4369538;-38.13080360867914
1739209599.436965;-45.120503652039325
1739209599.436976;-33.981070128970906
1739209599.436987;-45.120503652039325
1739209599.436998;-45.120503652039325
1739209599.4370089;-38.13080360867914
1739209599.43702;-38.13080360867914
1739209599.437031;-33.981070128970906
1739209599.437042;-45.120503652039325
1739209599.437053;-38.13080360867914
1739209599.437064;-45.120503652039325
1739209599.437075;-38.13080360867914
1739209599.437086;-45.120503652039325
1739209599.437097;-38.13080360867914
1739209599.437108;-38.13080360867914
1739209599.437119;-38.13080360867914
1739209599.43713;-38.13080360867914
1739209599.437141;-38.13080360867914
1739209599.4371521;-45.120503652039325
1739209599.437163;-45.120503652039325
1739209599.437174;-35.57807855764607
1739209599.437185;-38.13080360867914
1739209599.437196;-45.120503652039325
1739209599.4372072;-38.13080360867914
1739209599.4372182;-38.13080360867914
1739209599.4372292;-38.13080360867914
1739209599.4372401;-32.816014438256545
1739209599.437251;-38.13080360867914
1739209599.437262;-45.120503652039325
1739209599.4372733;-45.120503652039325
1739209599.4372842;-33.981070128970906
1739209599.4372952;-32.816014438256545
1739209599.4373062;-32.81601443825658
1739209599.4373171;-38.13080360867914
1739209599.437328;-35.57807855764607
1739209599.4373393;-33.981070128970906
1739209599.4373503;-32.816014438256545
1739209599.4373612;-38.13080360867914
1739209599.4373722;-45.120503652039325
1739209599.4373832;-31.141103565318915
1739209599.4373941;-28.992665084841942
1739209599.4374053;-45.120503652039325
1739209599.4374163;-45.120503652039325
1739209599.4374273;-45.120503652039325
1739209599.4374382;-45.120503652039325
1739209599.4374492;-38.13080360867914
1739209599.4374604;-38.13080360867914
1739209599.4374714;-33.981070128970906
1739209599.4374824;-45.120503652039325
1739209599.4374933;-38.13080360867914
1739209599.4375043;-35.57807855764607
1739209599.4375153;-38.13080360867914
1739209599.4375265;-45.120503652039325
1739209599.4375374;-38.13080360867914
1739209599.4375484;-35.57807855764607
1739209599.4375594;-38.13080360867914
1739209599.4375703;-45.120503652039325
1739209599.4375813;-38.13080360867914
1739209599.4375925;-45.120503652039325
1739209599.4376035;-45.120503652039325
1739209599.4376144;-38.13080360867914
1739209599.4376254;-35.57807855764607
1739209599.4376364;-38.13080360867914
1739209599.4376476;-35.57807855764607
1739209599.4376585;-33.981070128970906
1739209599.4376695;-45.120503652039325
1739209599.4376805;-45.120503652039325
1739209599.4376915;-33.981070128970906
1739209599.4377024;-38.13080360867914
1739209599.4377136;-45.120503652039325
1739209599.4377246;-38.13080360867914
1739209599.4377356;-45.120503652039325
1739209599.4377465;-38.13080360867914
1739209599.4377575;-45.120503652039325
1739209599.4377685;-38.13080360867914
1739209599.4377797;-35.57807855764607
1739209599.4377906;-38.13080360867914
1739209599.4378016;-38.13080360867914
1739209599.4378126;-45.120503652039325
1739209599.4378235;-45.120503652039325
1739209599.4378345;-45.120503652039325
1739209599.4378457;-38.13080360867914
1739209599.4378567;-38.13080360867914
1739209599.4378676;-38.13080360867914
1739209599.4378786;-45.120503652039325
1739209599.4378896;-38.13080360867914
1739209599.4379008;-45.120503652039325
1739209599.4379117;-45.120503652039325
1739209599.4379227;-45.120503652039325
1739209599.4379337;-38.13080360867914
1739209599.4379447;-45.120503652039325
1739209599.4379556;-45.120503652039325
1739209599.4379668;-32.816014438256545
1739209599.4379778;-45.120503652039325
1739209599.4379888;-45.120503652039325
1739209599.4379997;-45.120503652039325
1739209599.4380107;-38.13080360867914
1739209599.4380217;-35.57807855764607
1739209599.4380329;-38.13080360867914
1739209599.4380438;-45.120503652039325
1739209599.4380548;-45.120503652039325
1739209599.4380658;-45.120503652039325
1739209599.4380767;-38.13080360867914
1739209599.438088;-38.13080360867914
1739209599.438099;-38.13080360867914
1739209599.4381099;-38.13080360867914
1739209599.4381208;-38.13080360867914
1739209599.4381318;-38.13080360867914
1739209599.4381428;-45.120503652039325
1739209599.438154;-38.13080360867914
1739209599.438165;-38.13080360867914
1739209599.438176;-45.120503652039325
1739209599.438187;-33.981070128970906
1739209599.4381979;-31.141103565318915
1739209599.4382088;-38.13080360867914
1739209599.43822;-35.57807855764607
1739209599.438231;-38.13080360867914
1739209599.438242;-35.57807855764607
1739209599.438253;-38.13080360867914
1739209599.438264;-45.120503652039325
1739209599.4382749;-38.13080360867914
1739209599.438286;-45.120503652039325
1739209599.438297;-45.120503652039325
1739209599.438308;-38.13080360867914
1739209599.438319;-38.13080360867914
1739209599.43833;-45.120503652039325
1739209599.4383411;-38.13080360867914
1739209599.438352;-38.13080360867914
1739209599.438363;-45.120503652039325
1739209599.438374;-38.13080360867914
1739209599.438385;-38.13080360867914
1739209599.438396;-38.13080360867914
1739209599.4384072;-45.120503652039325
1739209599.4384181;-38.13080360867914
1739209599.438429;-35.57807855764607
1739209599.43844;-38.13080360867914
1739209599.438451;-45.120503652039325
1739209599.438462;-45.120503652039325
1739209599.4384732;-35.57807855764607
1739209599.4384842;-38.13080360867914
1739209599.4384952;-45.120503652039325
1739209599.4385061;-45.120503652039325
1739209599.438517;-45.120503652039325
1739209599.438528;-45.120503652039325
1739209599.4385393;-33.981070128970906
1739209599.4385502;-38.13080360867914
1739209599.4385612;-45.120503652039325
1739209599.4385722;-33.981070128970906
1739209599.4385831;-31.141103565318893
1739209599.4385943;-38.13080360867914
1739209599.4386053;-45.120503652039325
1739209599.4386163;-38.13080360867914
1739209599.4386272;-38.13080360867914
1739209599.4386382;-31.141103565318915
1739209599.4386492;-38.13080360867914
1739209599.4386604;-45.120503652039325
1739209599.4386714;-45.120503652039325
1739209599.4386823;-45.120503652039325
1739209599.4386933;-32.816014438256545
1739209599.4387043;-38.13080360867914
1739209599.4387152;-45.120503652039325
1739209599.4387264;-28.218542851754165
1739209599.4387374;-45.120503652039325
1739209599.4387484;-38.13080360867914
1739209599.4387593;-45.120503652039325
1739209599.4387703;-38.13080360867914
1739209599.4387815;-45.120503652039325
1739209599.4387925;-38.13080360867914
1739209599.4388034;-38.13080360867914
1739209599.4388144;-33.981070128970906
1739209599.4388254;-38.13080360867914
1739209599.4388363;-45.120503652039325
1739209599.4388475;-38.13080360867914
1739209599.4388585;-31.141103565318915
1739209599.4388695;-38.13080360867914
1739209599.4388804;-45.120503652039325
1739209599.4388914;-38.13080360867914
1739209599.4389024;-28.992665084841942
1739209599.4389136;-31.141103565318915
1739209599.4389246;-45.120503652039325
1739209599.4389355;-45.120503652039325
1739209599.4389465;-38.13080360867914
1739209599.4389575;-35.57807855764607
1739209599.4389684;-38.13080360867914
1739209599.4389796;-45.120503652039325
1739209599.4389906;-32.816014438256545
1739209599.4390016;-33.981070128970906
1739209599.4390125;-35.57807855764607
1739209599.4390235;-45.120503652039325
1739209599.4390347;-38.13080360867914
1739209599.4390457;-38.13080360867914
1739209599.4390566;-38.13080360867914
1739209599.4390676;-38.13080360867914
1739209599.4390786;-28.992665084841942
1739209599.4390895;-33.981070128970906
1739209599.4391007;-45.120503652039325
1739209599.4391117;-38.13080360867914
1739209599.4391227;-38.13080360867914
1739209599.4391336;-38.13080360867914
1739209599.4391446;-38.13080360867914
1739209599.4391556;-45.120503652039325
1739209599.4391668;-32.816014438256545
1739209599.4391778;-38.13080360867914
1739209599.4391887;-38.13080360867914
1739209599.4391997;-45.120503652039325
1739209599.4392107;-45.120503652039325
1739209599.4392219;-32.816014438256545
1739209599.4392328;-38.13080360867914
1739209599.4392438;-45.120503652039325
1739209599.4392548;-33.981070128970906
1739209599.4392657;-33.981070128970906
1739209599.4392767;-45.120503652039325
1739209599.439288;-38.13080360867914
1739209599.4392989;-38.13080360867914
1739209599.4393098;-45.120503652039325
1739209599.4393208;-38.13080360867914
1739209599.4393318;-38.13080360867914
1739209599.4393427;-33.981070128970906
1739209599.439354;-33.981070128970906
1739209599.439365;-45.120503652039325
1739209599.4393759;-35.57807855764607
1739209599.4393868;-38.13080360867914
1739209599.4393978;-45.120503652039325
1739209599.4394088;-45.120503652039325
1739209599.43942;-32.816014438256545
1739209599.439431;-38.13080360867914
1739209599.439442;-45.120503652039325
1739209599.439453;-45.120503652039325
1739209599.4394639;-45.120503652039325
1739209599.439475;-45.120503652039325
1739209599.439486;-38.13080360867914
1739209599.439497;-38.13080360867914
1739209599.439508;-45.120503652039325
1739209599.439519;-38.13080360867914
1739209599.43953;-29.438486411369333
1739209599.439541;-38.13080360867914
1739209599.439552;-38.13080360867914
1739209599.439563;-33.981070128970906
1739209599.439574;-33.981070128970906
1739209599.439585;-45.120503652039325
1739209599.439596;-45.120503652039325
1739209599.4396071;-45.120503652039325
1739209599.439618;-33.981070128970956
1739209599.439629;-38.13080360867914
1739209599.43964;-35.57807855764607
1739209599.439651;-38.13080360867914
1739209599.439662;-38.13080360867914
1739209599.4396732;-35.57807855764607
1739209599.4396842;-38.13080360867914
1739209599.4396951;-38.13080360867914
1739209599.439706;-27.8777449560314
1739209599.439717;-45.120503652039325
1739209599.4397283;-45.120503652039325
1739209599.4397392;-38.13080360867914
1739209599.4397502;-35.57807855764607
1739209599.4397612;-35.57807855764607
1739209599.4397721;-38.13080360867914
1739209599.439783;-45.120503652039325
1739209599.4397943;-45.120503652039325
1739209599.4398053;-45.120503652039325
1739209599.4398162;-45.120503652039325
1739209599.4398272;-45.120503652039325
1739209599.4398382;-38.13080360867914
1739209599.4398491;-38.13080360867914
1739209599.4398603;-45.120503652039325
1739209599.4398713;-35.57807855764607
1739209599.4398823;-25.077289914212862
1739209599.4398932;-38.13080360867914
1739209599.4399042;-38.13080360867914
1739209599.4399154;-45.120503652039325
1739209599.4399264;-38.13080360867914
1739209599.4399374;-45.120503652039325
1739209599.4399483;-38.13080360867914
1739209599.4399593;-45.120503652039325
1739209599.4399703;-38.13080360867914
1739209599.4399815;-45.120503652039325
1739209599.4399924;-45.120503652039325
1739209599.4400034;-38.13080360867914
1739209599.4400144;-38.13080360867914
1739209599.4400253;-38.13080360867914
1739209599.4400363;-45.120503652039325
1739209599.4400475;-38.13080360867914
1739209599.4400585;-29.438486411369333
1739209599.4400694;-33.981070128970906
1739209599.4400804;-45.120503652039325
1739209599.4400914;-38.13080360867914
1739209599.4401023;-38.13080360867914
1739209599.4401135;-38.13080360867914
1739209599.4401245;-45.120503652039325
1739209599.4401355;-38.13080360867914
1739209599.4401464;-38.13080360867914
1739209599.4401574;-45.120503652039325
1739209599.4401686;-45.120503652039325
1739209599.4401796;-38.13080360867914
1739209599.4401906;-38.13080360867914
1739209599.4402015;-38.13080360867914
1739209599.4402125;-45.120503652039325
1739209599.4402235;-38.13080360867914
1739209599.4402347;-45.120503652039325
1739209599.4402456;-45.120503652039325
1739209599.4402566;-38.13080360867914
1739209599.4402676;-45.120503652039325
1739209599.4402785;-45.120503652039325
1739209599.4402895;-31.141103565318915
1739209599.4403007;-38.13080360867914
1739209599.4403117;-38.13080360867914
1739209599.4403226;-29.438486411369333
1739209599.4403336;-35.57807855764607
1739209599.4403446;-45.120503652039325
1739209599.4403558;-45.120503652039325
1739209599.4403667;-35.57807855764607
1739209599.4403777;-38.13080360867914
1739209599.4403887;-45.120503652039325
1739209599.4403996;-45.120503652039325
1739209599.4404106;-38.13080360867914
1739209599.4404218;-45.120503652039325
1739209599.4404328;-45.120503652039325
1739209599.4404438;-38.13080360867914
1739209599.4404547;-45.120503652039325
1739209599.4404657;-38.13080360867914
1739209599.4404767;-38.13080360867914
1739209599.4404879;-45.120503652039325
1739209599.4404988;-45.120503652039325
1739209599.4405098;-38.13080360867914
1739209599.4405208;-45.120503652039325
1739209599.4405317;-38.13080360867914
1739209599.4405427;-38.13080360867914
1739209599.440554;-45.120503652039325
1739209599.4405649;-38.13080360867914
1739209599.4405758;-38.13080360867914
1739209599.4405868;-45.120503652039325
1739209599.4405978;-38.13080360867914
1739209599.440609;-45.120503652039325
1739209599.44062;-45.120503652039325
1739209599.440631;-35.57807855764607
1739209599.4406419;-38.13080360867914
1739209599.4406528;-45.120503652039325
1739209599.4406638;-38.13080360867914
1739209599.440675;-38.13080360867914
1739209599.440686;-38.13080360867914
1739209599.440697;-45.120503652039325
1739209599.440708;-45.120503652039325
1739209599.440719;-45.120503652039325
1739209599.4407299;-45.120503652039325
1739209599.440741;-38.13080360867914
1739209599.440752;-38.13080360867914
1739209599.440763;-38.13080360867914
1739209599.440774;-33.981070128970906
1739209599.440785;-38.13080360867914
1739209599.4407961;-45.120503652039325
1739209599.440807;-45.120503652039325
1739209599.440818;-35.57807855764607
1739209599.440829;-38.13080360867914
1739209599.44084;-38.13080360867914
1739209599.440851;-45.120503652039325
1739209599.4408622;-33.981070128970906
1739209599.4408731;-38.13080360867914
1739209599.440884;-35.57807855764607
1739209599.440895;-38.13080360867914
1739209599.440906;-45.120503652039325
1739209599.440917;-45.120503652039325
1739209599.4409282;-45.120503652039325
1739209599.4409392;-32.816014438256545
1739209599.4409502;-38.13080360867914
1739209599.4409611;-38.13080360867914
1739209599.440972;-38.13080360867914
1739209599.440983;-32.816014438256545
1739209599.4409943;-33.981070128970906
1739209599.4410052;-45.120503652039325
1739209599.4410162;-45.120503652039325
1739209599.4410272;-45.120503652039325
1739209599.4410381;-45.120503652039325
1739209599.4410493;-45.120503652039325
1739209599.4410603;-45.120503652039325
1739209599.4410713;-38.13080360867914
1739209599.4410822;-38.13080360867914
1739209599.4410932;-45.120503652039325
1739209599.4411042;-45.120503652039325
1739209599.4411154;-38.13080360867914
1739209599.4411263;-45.120503652039325
1739209599.4411373;-35.57807855764607
1739209599.4411483;-45.120503652039325
1739209599.4411592;-38.13080360867914
1739209599.4411702;-35.57807855764607
1739209599.4411814;-45.120503652039325
1739209599.4411924;-38.13080360867914
1739209599.4412034;-38.13080360867914
1739209599.4412143;-33.981070128970906
1739209599.4412253;-33.981070128970906
1739209599.4412363;-45.120503652039325
1739209599.4412475;-45.120503652039325
1739209599.4412584;-45.120503652039325
1739209599.4412694;-45.120503652039325
1739209599.4412804;-45.120503652039325
1739209599.4412913;-38.13080360867914
1739209599.4413025;-38.13080360867914
1739209599.4413135;-38.13080360867914
1739209599.4413245;-35.57807855764607
1739209599.4413354;-38.13080360867914
1739209599.4413464;-38.13080360867914
1739209599.4413574;-38.13080360867914
1739209599.4413686;-35.57807855764607
1739209599.4413795;-45.120503652039325
1739209599.4413905;-31.141103565318915
1739209599.4414015;-28.992665084841942
1739209599.4414124;-45.120503652039325
1739209599.4414234;-33.981070128970906
1739209599.4414346;-33.981070128970906
1739209599.4414456;-45.120503652039325
1739209599.4414566;-38.13080360867914
1739209599.4414675;-45.120503652039325
1739209599.4414785;-33.981070128970906
1739209599.4414897;-31.141103565318943
1739209599.4415007;-38.13080360867914
1739209599.4415116;-32.816014438256545
1739209599.4415226;-33.981070128970906
1739209599.4415336;-45.120503652039325
1739209599.4415445;-38.13080360867914
1739209599.4415557;-38.13080360867914
1739209599.4415667;-33.981070128970906
1739209599.4415777;-31.141103565318915
1739209599.4415886;-45.120503652039325
1739209599.4415996;-38.13080360867914
1739209599.4416106;-38.13080360867914
1739209599.4416218;-35.57807855764607
1739209599.4416327;-38.13080360867914
1739209599.4416437;-38.13080360867914
1739209599.4416547;-45.120503652039325
1739209599.4416656;-45.120503652039325
1739209599.4416766;-38.13080360867914
1739209599.4416878;-45.120503652039325
1739209599.4416988;-45.120503652039325
1739209599.4417098;-45.120503652039325
1739209599.4417207;-38.13080360867914
1739209599.4417317;-32.816014438256545
1739209599.441743;-33.981070128970906
1739209599.4417539;-38.13080360867914
1739209599.4417648;-38.13080360867914
1739209599.4417758;-38.13080360867914
1739209599.4417868;-38.13080360867914
1739209599.4417977;-45.120503652039325
1739209599.441809;-45.120503652039325
1739209599.44182;-35.57807855764607
1739209599.4418309;-38.13080360867914
1739209599.4418418;-35.57807855764607
1739209599.4418528;-33.981070128970906
1739209599.4418638;-33.981070128970906
1739209599.441875;-38.13080360867914
1739209599.441886;-35.57807855764607
1739209599.441897;-45.120503652039325
1739209599.441908;-32.816014438256545
1739209599.4419188;-38.13080360867914
1739209599.44193;-45.120503652039325
1739209599.441941;-45.120503652039325
1739209599.441952;-32.816014438256545
1739209599.441963;-45.120503652039325
1739209599.441974;-31.141103565318893
1739209599.441985;-35.57807855764607
1739209599.441996;-45.120503652039325
1739209599.442007;-45.120503652039325
1739209599.442018;-38.13080360867914
1739209599.442029;-38.13080360867914
1739209599.44204;-45.120503652039325
1739209599.442051;-45.120503652039325
1739209599.4420621;-30.49652367304973
1739209599.442073;-32.816014438256545
1739209599.442084;-45.120503652039325
1739209599.442095;-45.120503652039325
1739209599.442106;-45.120503652039325
1739209599.442117;-38.13080360867914
1739209599.4421282;-45.120503652039325
1739209599.4421391;-33.981070128970906
1739209599.44215;-38.13080360867914
1739209599.442161;-45.120503652039325
1739209599.442172;-38.13080360867914
1739209599.4421833;-38.13080360867914
1739209599.4421942;-45.120503652039325
1739209599.4422052;-45.120503652039325
1739209599.4422162;-35.57807855764607
1739209599.4422271;-45.120503652039325
1739209599.442238;-28.58837851428586
1739209599.4422493;-30.49652367304973
1739209599.4422603;-45.120503652039325
1739209599.4422712;-38.13080360867914
1739209599.4422822;-38.13080360867914
1739209599.4422932;-35.57807855764607
1739209599.4423041;-38.13080360867914
1739209599.4423153;-38.13080360867914
1739209599.4423263;-45.120503652039325
1739209599.4423373;-38.13080360867914
1739209599.4423482;-45.120503652039325
1739209599.4423592;-38.13080360867914
1739209599.4423702;-45.120503652039325
1739209599.4423814;-45.120503652039325
1739209599.4423923;-35.57807855764607
1739209599.4424033;-33.981070128970906
1739209599.4424143;-38.13080360867914
1739209599.4424253;-35.57807855764607
1739209599.4424365;-38.13080360867914
1739209599.4424474;-45.120503652039325
1739209599.4424584;-45.120503652039325
1739209599.4424694;-45.120503652039325
1739209599.4424803;-45.120503652039325
1739209599.4424913;-38.13080360867914
1739209599.4425025;-35.57807855764607
1739209599.4425135;-33.981070128970906
1739209599.4425244;-38.13080360867914
1739209599.4425354;-38.13080360867914
1739209599.4425464;-35.57807855764607
1739209599.4425573;-35.57807855764607
1739209599.4425685;-45.120503652039325
1739209599.4425795;-45.120503652039325
1739209599.4425905;-33.981070128970906
1739209599.4426014;-45.120503652039325
1739209599.4426124;-38.13080360867914
1739209599.4426236;-45.120503652039325
1739209599.4426346;-45.120503652039325
1739209599.4426455;-45.120503652039325
1739209599.4426565;-38.13080360867914
1739209599.4426675;-45.120503652039325
1739209599.4426785;-45.120503652039325
1739209599.4426897;-38.13080360867914
1739209599.4427006;-38.13080360867914
1739209599.4427116;-45.120503652039325
1739209599.4427226;-45.120503652039325
1739209599.4427335;-32.816014438256545
1739209599.4427445;-30.49652367304973
1739209599.4427557;-38.13080360867914
1739209599.4427667;-38.13080360867914
1739209599.4427776;-38.13080360867914
1739209599.4427886;-45.120503652039325
1739209599.4427996;-45.120503652039325
1739209599.4428105;-38.13080360867914
1739209599.4428217;-45.120503652039325
1739209599.4428327;-38.13080360867914
1739209599.4428437;-33.981070128970906
1739209599.4428546;-32.816014438256545
1739209599.4428656;-33.981070128970906
1739209599.4428768;-45.120503652039325
1739209599.4428878;-45.120503652039325
1739209599.4428988;-38.13080360867914
1739209599.4429097;-38.13080360867914
1739209599.4429207;-32.816014438256545
1739209599.4429317;-38.13080360867914
1739209599.4429429;-45.120503652039325
1739209599.4429538;-32.816014438256545
1739209599.4429648;-32.816014438256545
1739209599.4429758;-32.816014438256545
1739209599.4429867;-38.13080360867914
1739209599.4429977;-38.13080360867914
1739209599.443009;-38.13080360867914
1739209599.4430199;-45.120503652039325
1739209599.4430308;-45.120503652039325
1739209599.4430418;-38.13080360867914
1739209599.4430528;-35.57807855764607
1739209599.443064;-45.120503652039325
1739209599.443075;-35.57807855764607
1739209599.443086;-35.57807855764607
1739209599.4430969;-45.120503652039325
1739209599.4431078;-38.13080360867914
1739209599.4431188;-38.13080360867914
1739209599.44313;-45.120503652039325
1739209599.443141;-45.120503652039325
1739209599.443152;-38.13080360867914
1739209599.443163;-35.57807855764607
1739209599.443174;-38.13080360867914
1739209599.4431849;-35.57807855764607
1739209599.443196;-38.13080360867914
1739209599.443207;-38.13080360867914
1739209599.443218;-45.120503652039325
1739209599.443229;-45.120503652039325
1739209599.44324;-33.981070128970906
1739209599.443251;-38.13080360867914
1739209599.443262;-45.120503652039325
1739209599.443273;-38.13080360867914
1739209599.443284;-38.13080360867914
1739209599.443295;-45.120503652039325
1739209599.443306;-38.13080360867914
1739209599.4433172;-30.49652367304973
1739209599.4433281;-45.120503652039325
1739209599.443339;-45.120503652039325
1739209599.44335;-38.13080360867914
1739209599.443361;-35.57807855764607
1739209599.443372;-45.120503652039325
1739209599.4433832;-38.13080360867914
1739209599.4433942;-38.13080360867914
1739209599.4434052;-45.120503652039325
1739209599.443416;-45.120503652039325
1739209599.443427;-32.816014438256545
1739209599.443438;-45.120503652039325
1739209599.4434493;-45.120503652039325
1739209599.4434602;-38.13080360867914
1739209599.4434712;-45.120503652039325
1739209599.4434822;-38.13080360867914
1739209599.4434931;-32.816014438256545
