CAN Message; 0x1a7:0000c9c51899e06f
1739209844.5131583;-45.120503652039325
1739209844.513167;-33.981070128970906
1739209844.5131755;-45.120503652039325
1739209844.513184;-33.981070128970906
1739209844.5131927;-33.981070128970956
1739209844.5132012;-45.120503652039325
1739209844.5132098;-33.981070128970906
1739209844.5132184;-38.13080360867914
1739209844.513227;-45.120503652039325
1739209844.5132356;-45.120503652039325
1739209844.5132442;-35.57807855764607
1739209844.5132527;-45.120503652039325
1739209844.5132613;-28.992665084841942
1739209844.51327;-33.981070128970906
1739209844.5132785;-45.120503652039325
1739209844.513287;-45.120503652039325
1739209844.5132957;-38.13080360867914
1739209844.5133042;-33.981070128970906
1739209844.5133128;-45.120503652039325
1739209844.5133214;-35.57807855764607
1739209844.51333;-38.13080360867914
1739209844.5133386;-38.13080360867914
1739209844.5133471;-45.120503652039325
1739209844.5133557;-45.120503652039325
1739209844.5133643;-45.120503652039325
1739209844.5133731;-45.120503652039325
1739209844.5133817;-45.120503652039325
1739209844.5133903;-45.120503652039325
1739209844.513399;-33.981070128970906
1739209844.5134075;-33.981070128970906
1739209844.513416;-45.120503652039325
1739209844.5134246;-45.120503652039325
1739209844.5134332;-38.13080360867914
1739209844.5134418;-45.120503652039325
1739209844.5134504;-45.120503652039325
1739209844.513459;-38.13080360867914
1739209844.5134676;-38.13080360867914
1739209844.5134761;-38.13080360867914
1739209844.5134847;-38.13080360867914
1739209844.5134933;-33.981070128970906
1739209844.513502;-33.981070128970906
1739209844.5135105;-33.981070128970906
1739209844.513519;-38.13080360867914
1739209844.5135276;-45.120503652039325
1739209844.5135362;-38.13080360867914
1739209844.5135448;-38.13080360867914
1739209844.5135534;-38.13080360867914
1739209844.513562;-45.120503652039325
1739209844.5135705;-45.120503652039325
1739209844.5135791;-38.13080360867914
1739209844.5135877;-35.57807855764607
1739209844.5135963;-45.120503652039325
1739209844.5136049;-45.120503652039325
1739209844.5136135;-38.13080360867914
1739209844.513622;-38.13080360867914
1739209844.5136306;-45.120503652039325
1739209844.5136392;-45.120503652039325
1739209844.5136478;-32.816014438256545
1739209844.5136564;-32.816014438256545
1739209844.513665;-38.13080360867914
1739209844.5136735;-45.120503652039325
1739209844.5136821;-38.13080360867914
1739209844.5136907;-38.13080360867914
1739209844.5136993;-33.981070128970906
1739209844.5137079;-45.120503652039325
1739209844.5137165;-38.13080360867914
1739209844.513725;-38.13080360867914
1739209844.5137336;-45.120503652039325
1739209844.5137422;-45.120503652039325
1739209844.5137508;-45.120503652039325
1739209844.5137596;-32.816014438256545
1739209844.5137682;-45.120503652039325
1739209844.5137768;-45.120503652039325
1739209844.5137854;-32.816014438256545
1739209844.513794;-32.816014438256545
1739209844.5138025;-38.13080360867914
1739209844.513811;-45.120503652039325
1739209844.5138197;-38.13080360867914
1739209844.5138283;-35.57807855764607
1739209844.5138369;-45.120503652039325
1739209844.5138454;-38.13080360867914
1739209844.513854;-45.120503652039325
1739209844.5138626;-45.120503652039325
1739209844.5138712;-45.120503652039325
1739209844.5138798;-45.120503652039325
1739209844.5138884;-45.120503652039325
1739209844.513897;-45.120503652039325
1739209844.5139055;-45.120503652039325
1739209844.513914;-45.120503652039325
1739209844.5139227;-38.13080360867914
1739209844.5139313;-45.120503652039325
1739209844.5139399;-45.120503652039325
1739209844.5139484;-38.13080360867914
1739209844.513957;-33.981070128970906
1739209844.5139656;-33.981070128970906
1739209844.5139742;-45.120503652039325
1739209844.5139828;-38.13080360867914
1739209844.5139914;-38.13080360867914
1739209844.514;-38.13080360867914
1739209844.5140085;-38.13080360867914
1739209844.514017;-38.13080360867914
1739209844.5140257;-45.120503652039325
1739209844.5140343;-45.120503652039325
1739209844.5140429;-38.13080360867914
1739209844.5140514;-38.13080360867914
1739209844.51406;-33.981070128970906
1739209844.5140686;-45.120503652039325
1739209844.5140772;-38.13080360867914
1739209844.5140858;-38.13080360867914
1739209844.5140944;-38.13080360867914
1739209844.514103;-32.816014438256545
1739209844.5141115;-45.120503652039325
1739209844.51412;-35.57807855764607
1739209844.5141287;-38.13080360867914
1739209844.5141375;-38.13080360867914
1739209844.514146;-38.13080360867914
1739209844.5141547;-33.981070128970906
1739209844.5141633;-38.13080360867914
1739209844.5141718;-45.120503652039325
1739209844.5141804;-38.13080360867914
1739209844.514189;-38.13080360867914
1739209844.5141976;-45.120503652039325
1739209844.5142062;-45.120503652039325
1739209844.5142148;-45.120503652039325
1739209844.5142233;-45.120503652039325
1739209844.514232;-38.13080360867914
1739209844.5142405;-30.49652367304973
1739209844.514249;-38.13080360867914
1739209844.5142577;-45.120503652039325
1739209844.5142663;-38.13080360867914
1739209844.5142748;-32.816014438256545
1739209844.5142834;-38.13080360867914
1739209844.514292;-45.120503652039325
1739209844.5143006;-38.13080360867914
1739209844.5143092;-45.120503652039325
1739209844.5143178;-45.120503652039325
1739209844.5143263;-45.120503652039325
1739209844.514335;-45.120503652039325
1739209844.5143435;-45.120503652039325
1739209844.514352;-45.120503652039325
1739209844.5143607;-45.120503652039325
1739209844.5143692;-38.13080360867914
1739209844.5143778;-45.120503652039325
1739209844.5143864;-45.120503652039325
1739209844.514395;-45.120503652039325
1739209844.5144036;-45.120503652039325
1739209844.5144122;-35.57807855764607
1739209844.5144207;-45.120503652039325
1739209844.5144293;-45.120503652039325
1739209844.514438;-45.120503652039325
1739209844.5144465;-38.13080360867914
1739209844.514455;-45.120503652039325
1739209844.5144637;-45.120503652039325
1739209844.5144722;-45.120503652039325
1739209844.5144808;-45.120503652039325
1739209844.5144894;-35.57807855764607
1739209844.514498;-35.57807855764607
1739209844.5145066;-45.120503652039325
1739209844.5145152;-45.120503652039325
1739209844.514524;-38.13080360867914
1739209844.5145326;-38.13080360867914
1739209844.5145411;-35.57807855764607
1739209844.5145497;-35.57807855764607
1739209844.5145583;-45.120503652039325
1739209844.514567;-32.816014438256545
1739209844.5145755;-38.13080360867914
1739209844.514584;-31.141103565318915
1739209844.5145926;-38.13080360867914
1739209844.5146012;-45.120503652039325
1739209844.5146098;-38.13080360867914
1739209844.5146184;-45.120503652039325
1739209844.514627;-38.13080360867914
1739209844.5146356;-45.120503652039325
1739209844.5146441;-38.13080360867914
1739209844.5146527;-38.13080360867914
1739209844.5146613;-45.120503652039325
1739209844.51467;-45.120503652039325
1739209844.5146785;-38.13080360867914
1739209844.514687;-38.13080360867914
1739209844.5146956;-45.120503652039325
1739209844.5147042;-45.120503652039325
1739209844.5147128;-38.13080360867914
1739209844.5147214;-28.58837851428586
1739209844.51473;-33.981070128970906
1739209844.5147386;-45.120503652039325
1739209844.5147471;-38.13080360867914
1739209844.5147557;-33.981070128970906
1739209844.5147643;-38.13080360867914
1739209844.514773;-45.120503652039325
1739209844.5147815;-35.57807855764607
1739209844.51479;-35.57807855764607
1739209844.5147986;-45.120503652039325
1739209844.5148072;-45.120503652039325
1739209844.5148158;-33.981070128970906
1739209844.5148244;-38.13080360867914
1739209844.514833;-45.120503652039325
1739209844.5148416;-38.13080360867914
1739209844.5148501;-38.13080360867914
1739209844.5148587;-33.981070128970906
1739209844.5148673;-31.141103565318915
1739209844.514876;-45.120503652039325
1739209844.5148845;-38.13080360867914
1739209844.514893;-35.57807855764607
1739209844.5149019;-45.120503652039325
1739209844.5149105;-45.120503652039325
1739209844.514919;-38.13080360867914
1739209844.5149276;-32.816014438256545
1739209844.5149362;-33.981070128970906
1739209844.5149448;-45.120503652039325
1739209844.5149534;-45.120503652039325
1739209844.514962;-45.120503652039325
1739209844.5149705;-38.13080360867914
1739209844.5149791;-38.13080360867914
1739209844.5149877;-38.13080360867914
1739209844.5149963;-38.13080360867914
1739209844.5150049;-38.13080360867914
1739209844.5150135;-45.120503652039325
1739209844.515022;-45.120503652039325
1739209844.5150306;-38.13080360867914
1739209844.5150392;-45.120503652039325
1739209844.5150478;-45.120503652039325
1739209844.5150564;-38.13080360867914
1739209844.515065;-33.981070128970906
1739209844.5150735;-31.141103565318915
1739209844.5150821;-35.57807855764607
1739209844.5150907;-38.13080360867914
1739209844.5150993;-45.120503652039325
1739209844.5151079;-32.816014438256545
1739209844.5151165;-38.13080360867914
1739209844.515125;-45.120503652039325
1739209844.5151336;-38.13080360867914
1739209844.5151422;-31.141103565318915
1739209844.5151508;-38.13080360867914
1739209844.5151594;-38.13080360867914
1739209844.515168;-45.120503652039325
1739209844.5151765;-38.13080360867914
1739209844.515185;-45.120503652039325
1739209844.5151937;-45.120503652039325
1739209844.5152023;-45.120503652039325
1739209844.5152109;-33.981070128970906
1739209844.5152194;-38.13080360867914
1739209844.515228;-45.120503652039325
1739209844.5152366;-45.120503652039325
1739209844.5152452;-33.981070128970906
1739209844.5152538;-38.13080360867914
1739209844.5152624;-45.120503652039325
1739209844.515271;-38.13080360867914
1739209844.5152795;-31.141103565318915
1739209844.5152884;-38.13080360867914
1739209844.515297;-38.13080360867914
1739209844.5153055;-38.13080360867914
1739209844.515314;-38.13080360867914
1739209844.5153227;-33.981070128970906
1739209844.5153313;-45.120503652039325
1739209844.5153399;-45.120503652039325
1739209844.5153484;-45.120503652039325
1739209844.515357;-45.120503652039325
1739209844.5153656;-45.120503652039325
1739209844.5153742;-45.120503652039325
1739209844.5153828;-45.120503652039325
1739209844.5153913;-38.13080360867914
1739209844.5154;-45.120503652039325
1739209844.5154085;-45.120503652039325
1739209844.515417;-38.13080360867914
1739209844.5154257;-38.13080360867914
1739209844.5154343;-45.120503652039325
1739209844.5154428;-38.13080360867914
1739209844.5154514;-38.13080360867914
1739209844.51546;-45.120503652039325
1739209844.5154686;-38.13080360867914
1739209844.5154772;-33.981070128970906
1739209844.5154858;-45.120503652039325
1739209844.5154943;-45.120503652039325
1739209844.515503;-38.13080360867914
1739209844.5155115;-38.13080360867914
1739209844.51552;-38.13080360867914
1739209844.5155287;-45.120503652039325
1739209844.5155373;-45.120503652039325
1739209844.5155458;-38.13080360867914
1739209844.5155544;-45.120503652039325
1739209844.515563;-45.120503652039325
1739209844.5155716;-38.13080360867914
1739209844.5155802;-38.13080360867914
1739209844.5155888;-45.120503652039325
1739209844.5155973;-45.120503652039325
1739209844.515606;-38.13080360867914
1739209844.5156145;-35.57807855764607
1739209844.515623;-35.57807855764607
1739209844.5156317;-45.120503652039325
1739209844.5156403;-38.13080360867914
1739209844.5156488;-32.816014438256545
1739209844.5156574;-38.13080360867914
1739209844.515666;-45.120503652039325
1739209844.5156748;-38.13080360867914
1739209844.5156834;-35.57807855764607
1739209844.515692;-45.120503652039325
1739209844.5157006;-45.120503652039325
1739209844.5157092;-38.13080360867914
1739209844.5157177;-38.13080360867914
1739209844.5157263;-38.13080360867914
1739209844.515735;-38.13080360867914
1739209844.5157435;-38.13080360867914
1739209844.515752;-38.13080360867914
1739209844.5157607;-32.816014438256545
1739209844.5157692;-35.57807855764607
1739209844.5157778;-45.120503652039325
1739209844.5157864;-35.57807855764607
1739209844.515795;-38.13080360867914
1739209844.5158036;-45.120503652039325
1739209844.5158122;-45.120503652039325
1739209844.5158207;-45.120503652039325
1739209844.5158293;-45.120503652039325
1739209844.515838;-38.13080360867914
1739209844.5158465;-35.57807855764607
1739209844.515855;-38.13080360867914
1739209844.5158637;-38.13080360867914
1739209844.5158722;-38.13080360867914
1739209844.5158808;-45.120503652039325
1739209844.5158894;-45.120503652039325
1739209844.515898;-33.981070128970906
1739209844.5159066;-35.57807855764607
1739209844.5159152;-45.120503652039325
1739209844.5159237;-45.120503652039325
1739209844.5159323;-45.120503652039325
1739209844.515941;-38.13080360867914
1739209844.5159495;-35.57807855764607
1739209844.515958;-45.120503652039325
1739209844.5159667;-35.57807855764607
1739209844.5159752;-45.120503652039325
1739209844.5159838;-38.13080360867914
1739209844.5159924;-45.120503652039325
1739209844.516001;-38.13080360867914
1739209844.5160096;-32.816014438256545
1739209844.5160182;-45.120503652039325
1739209844.5160267;-45.120503652039325
1739209844.5160353;-45.120503652039325
1739209844.516044;-33.981070128970906
1739209844.5160527;-35.57807855764607
1739209844.5160613;-45.120503652039325
1739209844.51607;-33.981070128970906
1739209844.5160785;-45.120503652039325
1739209844.516087;-45.120503652039325
1739209844.5160956;-38.13080360867914
1739209844.5161042;-38.13080360867914
1739209844.5161128;-45.120503652039325
1739209844.5161214;-38.13080360867914
1739209844.51613;-45.120503652039325
1739209844.5161386;-38.13080360867914
1739209844.5161471;-45.120503652039325
1739209844.5161557;-38.13080360867914
1739209844.5161643;-35.57807855764607
1739209844.516173;-45.120503652039325
1739209844.5161815;-45.120503652039325
1739209844.51619;-38.13080360867914
1739209844.5161986;-38.13080360867914
1739209844.5162072;-45.120503652039325
1739209844.5162158;-45.120503652039325
1739209844.5162244;-38.13080360867914
1739209844.516233;-45.120503652039325
1739209844.5162416;-45.120503652039325
1739209844.5162501;-35.57807855764607
1739209844.5162587;-45.120503652039325
1739209844.5162673;-45.120503652039325
1739209844.516276;-38.13080360867914
1739209844.5162845;-45.120503652039325
1739209844.516293;-38.13080360867914
1739209844.5163016;-38.13080360867914
1739209844.5163102;-38.13080360867914
1739209844.5163188;-38.13080360867914
1739209844.5163274;-45.120503652039325
1739209844.516336;-45.120503652039325
1739209844.5163445;-45.120503652039325
1739209844.5163531;-32.816014438256545
1739209844.5163617;-38.13080360867914
1739209844.5163703;-38.13080360867914
1739209844.5163789;-45.120503652039325
1739209844.5163875;-31.141103565318915
1739209844.516396;-33.981070128970906
1739209844.5164046;-45.120503652039325
1739209844.5164132;-38.13080360867914
1739209844.5164218;-38.13080360867914
1739209844.5164304;-35.57807855764607
1739209844.5164392;-38.13080360867914
1739209844.5164478;-38.13080360867914
1739209844.5164564;-33.981070128970906
1739209844.516465;-38.13080360867914
1739209844.5164735;-45.120503652039325
1739209844.516482;-45.120503652039325
1739209844.5164907;-38.13080360867914
1739209844.5164993;-45.120503652039325
1739209844.5165079;-45.120503652039325
1739209844.5165164;-38.13080360867914
1739209844.516525;-33.981070128970906
1739209844.5165336;-31.141103565318915
1739209844.5165422;-38.13080360867914
1739209844.5165508;-45.120503652039325
1739209844.5165594;-38.13080360867914
1739209844.516568;-38.13080360867914
1739209844.5165765;-38.13080360867914
1739209844.516585;-38.13080360867914
1739209844.5165937;-38.13080360867914
1739209844.5166023;-31.141103565318915
1739209844.5166109;-35.57807855764607
1739209844.5166194;-38.13080360867914
1739209844.516628;-38.13080360867914
1739209844.5166366;-38.13080360867914
1739209844.5166452;-38.13080360867914
1739209844.5166538;-38.13080360867914
1739209844.5166624;-45.120503652039325
1739209844.516671;-38.13080360867914
1739209844.5166795;-45.120503652039325
1739209844.516688;-38.13080360867914
1739209844.5166967;-38.13080360867914
1739209844.5167053;-35.57807855764607
1739209844.5167139;-32.816014438256545
1739209844.5167224;-45.120503652039325
1739209844.516731;-45.120503652039325
1739209844.5167396;-33.981070128970906
1739209844.5167482;-38.13080360867914
1739209844.5167568;-38.13080360867914
1739209844.5167654;-38.13080360867914
1739209844.516774;-38.13080360867914
1739209844.5167825;-35.57807855764607
1739209844.516791;-45.120503652039325
1739209844.5167997;-45.120503652039325
1739209844.5168083;-28.992665084841942
1739209844.516817;-35.57807855764607
1739209844.5168257;-38.13080360867914
1739209844.5168343;-38.13080360867914
1739209844.5168428;-38.13080360867914
1739209844.5168514;-38.13080360867914
1739209844.51686;-38.13080360867914
1739209844.5168686;-45.120503652039325
1739209844.5168772;-30.49652367304973
1739209844.5168858;-38.13080360867914
1739209844.5168943;-45.120503652039325
1739209844.516903;-45.120503652039325
1739209844.5169115;-38.13080360867914
1739209844.51692;-33.981070128970906
1739209844.5169287;-38.13080360867914
1739209844.5169373;-45.120503652039325
1739209844.5169458;-31.141103565318915
1739209844.5169544;-38.13080360867914
1739209844.516963;-45.120503652039325
1739209844.5169716;-38.13080360867914
1739209844.5169802;-38.13080360867914
1739209844.5169888;-45.120503652039325
1739209844.5169973;-45.120503652039325
1739209844.517006;-38.13080360867914
1739209844.5170145;-35.57807855764607
1739209844.517023;-45.120503652039325
1739209844.5170317;-38.13080360867914
1739209844.5170403;-45.120503652039325
1739209844.5170488;-38.13080360867914
1739209844.5170574;-45.120503652039325
1739209844.517066;-38.13080360867914
1739209844.5170746;-35.57807855764607
1739209844.5170832;-38.13080360867914
1739209844.5170918;-38.13080360867914
1739209844.5171003;-45.120503652039325
1739209844.517109;-38.13080360867914
1739209844.5171175;-38.13080360867914
1739209844.517126;-45.120503652039325
1739209844.5171347;-45.120503652039325
1739209844.5171432;-35.57807855764607
1739209844.5171518;-35.57807855764607
1739209844.5171604;-45.120503652039325
1739209844.517169;-45.120503652039325
1739209844.5171776;-38.13080360867914
1739209844.5171862;-38.13080360867914
1739209844.5171947;-35.57807855764607
1739209844.5172036;-38.13080360867914
1739209844.5172122;-35.57807855764607
1739209844.5172207;-38.13080360867914
1739209844.5172293;-38.13080360867914
1739209844.517238;-38.13080360867914
1739209844.5172465;-45.120503652039325
1739209844.517255;-38.13080360867914
1739209844.5172637;-38.13080360867914
1739209844.5172722;-38.13080360867914
1739209844.5172808;-45.120503652039325
1739209844.5172894;-33.981070128970906
1739209844.517298;-35.57807855764607
1739209844.5173066;-38.13080360867914
1739209844.5173151;-45.120503652039325
1739209844.5173237;-33.981070128970906
1739209844.5173323;-35.57807855764607
1739209844.517341;-38.13080360867914
1739209844.5173495;-38.13080360867914
1739209844.517358;-45.120503652039325
1739209844.5173666;-38.13080360867914
1739209844.5173752;-45.120503652039325
1739209844.5173838;-38.13080360867914
1739209844.5173924;-38.13080360867914
1739209844.517401;-33.981070128970906
1739209844.5174096;-45.120503652039325
1739209844.5174181;-45.120503652039325
1739209844.5174267;-32.816014438256545
1739209844.5174353;-33.981070128970906
1739209844.517444;-45.120503652039325
1739209844.5174525;-38.13080360867914
1739209844.517461;-45.120503652039325
1739209844.5174696;-45.120503652039325
1739209844.5174782;-38.13080360867914
1739209844.5174868;-35.57807855764607
1739209844.5174954;-45.120503652039325
1739209844.517504;-45.120503652039325
1739209844.5175126;-38.13080360867914
1739209844.5175211;-38.13080360867914
1739209844.5175297;-45.120503652039325
1739209844.5175383;-35.57807855764607
1739209844.517547;-38.13080360867914
1739209844.5175555;-45.120503652039325
1739209844.517564;-45.120503652039325
1739209844.5175726;-45.120503652039325
1739209844.5175815;-45.120503652039325
1739209844.51759;-45.120503652039325
1739209844.5175986;-38.13080360867914
1739209844.5176072;-45.120503652039325
1739209844.5176158;-38.13080360867914
1739209844.5176244;-38.13080360867914
1739209844.517633;-38.13080360867914
1739209844.5176415;-45.120503652039325
1739209844.5176501;-45.120503652039325
1739209844.5176587;-45.120503652039325
1739209844.5176673;-38.13080360867914
1739209844.5176759;-35.57807855764607
1739209844.5176845;-45.120503652039325
1739209844.517693;-45.120503652039325
1739209844.5177016;-45.120503652039325
1739209844.5177102;-33.981070128970906
1739209844.5177188;-35.57807855764607
1739209844.5177274;-38.13080360867914
1739209844.517736;-45.120503652039325
1739209844.5177445;-38.13080360867914
1739209844.5177531;-38.13080360867914
1739209844.5177617;-45.120503652039325
1739209844.5177703;-35.57807855764607
1739209844.5177789;-38.13080360867914
1739209844.5177875;-45.120503652039325
1739209844.517796;-38.13080360867914
1739209844.5178046;-38.13080360867914
1739209844.5178132;-38.13080360867914
1739209844.5178218;-45.120503652039325
1739209844.5178304;-45.120503652039325
1739209844.517839;-38.13080360867914
1739209844.5178475;-30.49652367304973
1739209844.5178561;-33.981070128970906
1739209844.5178647;-45.120503652039325
1739209844.5178733;-45.120503652039325
1739209844.5178819;-45.120503652039325
1739209844.5178905;-38.13080360867914
1739209844.517899;-38.13080360867914
1739209844.5179076;-38.13080360867914
1739209844.5179162;-38.13080360867914
1739209844.5179248;-45.120503652039325
1739209844.5179334;-45.120503652039325
1739209844.517942;-45.120503652039325
1739209844.5179505;-35.57807855764607
1739209844.517959;-38.13080360867914
1739209844.517968;-38.13080360867914
1739209844.5179765;-45.120503652039325
1739209844.517985;-45.120503652039325
1739209844.5179937;-33.981070128970906
1739209844.5180023;-38.13080360867914
1739209844.5180109;-38.13080360867914
1739209844.5180194;-45.120503652039325
1739209844.518028;-38.13080360867914
1739209844.5180366;-38.13080360867914
1739209844.5180452;-38.13080360867914
1739209844.5180538;-38.13080360867914
1739209844.5180624;-38.13080360867914
1739209844.518071;-45.120503652039325
1739209844.5180795;-45.120503652039325
1739209844.518088;-35.57807855764607
1739209844.5180967;-45.120503652039325
1739209844.5181053;-38.13080360867914
1739209844.5181139;-45.120503652039325
1739209844.5181224;-38.13080360867914
1739209844.518131;-38.13080360867914
1739209844.5181396;-38.13080360867914
1739209844.5181482;-38.13080360867914
1739209844.5181568;-45.120503652039325
1739209844.5181653;-38.13080360867914
1739209844.518174;-45.120503652039325
1739209844.5181825;-45.120503652039325
1739209844.518191;-38.13080360867914
1739209844.5181997;-38.13080360867914
1739209844.5182083;-45.120503652039325
1739209844.5182168;-38.13080360867914
1739209844.5182254;-38.13080360867914
1739209844.518234;-45.120503652039325
1739209844.5182426;-45.120503652039325
1739209844.5182512;-38.13080360867914
1739209844.5182598;-33.981070128970906
1739209844.5182683;-33.981070128970906
1739209844.518277;-45.120503652039325
1739209844.5182855;-38.13080360867914
1739209844.518294;-35.57807855764607
1739209844.5183027;-45.120503652039325
1739209844.5183113;-45.120503652039325
1739209844.5183198;-33.981070128970906
1739209844.5183284;-33.981070128970906
1739209844.518337;-29.438486411369347
1739209844.5183458;-45.120503652039325
1739209844.5183544;-33.981070128970906
1739209844.518363;-38.13080360867914
1739209844.5183716;-33.981070128970906
1739209844.5183802;-45.120503652039325
1739209844.5183887;-38.13080360867914
1739209844.5183973;-38.13080360867914
1739209844.518406;-33.981070128970906
1739209844.5184145;-45.120503652039325
1739209844.518423;-45.120503652039325
1739209844.5184317;-32.816014438256545
1739209844.5184402;-33.981070128970906
1739209844.5184488;-45.120503652039325
1739209844.5184574;-45.120503652039325
1739209844.518466;-45.120503652039325
1739209844.5184746;-33.981070128970906
1739209844.5184832;-45.120503652039325
1739209844.5184917;-38.13080360867914
1739209844.5185003;-38.13080360867914
1739209844.518509;-38.13080360867914
1739209844.5185175;-38.13080360867914
1739209844.518526;-38.13080360867914
1739209844.5185347;-38.13080360867914
1739209844.5185432;-38.13080360867914
1739209844.5185518;-38.13080360867914
1739209844.5185604;-45.120503652039325
1739209844.518569;-45.120503652039325
1739209844.5185776;-38.13080360867914
1739209844.5185862;-35.57807855764607
1739209844.5185947;-45.120503652039325
1739209844.5186033;-45.120503652039325
1739209844.518612;-28.992665084841942
1739209844.5186205;-38.13080360867914
1739209844.518629;-45.120503652039325
1739209844.5186377;-45.120503652039325
1739209844.5186462;-33.981070128970906
1739209844.5186548;-45.120503652039325
1739209844.5186634;-45.120503652039325
1739209844.518672;-45.120503652039325
1739209844.5186806;-35.57807855764607
1739209844.5186892;-45.120503652039325
1739209844.5186977;-45.120503652039325
1739209844.5187063;-45.120503652039325
1739209844.518715;-38.13080360867914
1739209844.5187235;-38.13080360867914
1739209844.5187323;-45.120503652039325
1739209844.518741;-38.13080360867914
1739209844.5187495;-31.141103565318915
1739209844.518758;-32.816014438256545
1739209844.5187666;-45.120503652039325
1739209844.5187752;-45.120503652039325
1739209844.5187838;-38.13080360867914
1739209844.5187924;-45.120503652039325
1739209844.518801;-45.120503652039325
1739209844.5188096;-45.120503652039325
1739209844.5188181;-45.120503652039325
1739209844.5188267;-38.13080360867914
1739209844.5188353;-45.120503652039325
1739209844.518844;-38.13080360867914
1739209844.5188525;-38.13080360867914
1739209844.518861;-38.13080360867914
1739209844.5188696;-38.13080360867914
1739209844.5188782;-38.13080360867914
1739209844.5188868;-31.141103565318893
1739209844.5188954;-33.981070128970906
1739209844.518904;-38.13080360867914
1739209844.5189126;-35.57807855764607
1739209844.5189211;-38.13080360867914
1739209844.5189297;-45.120503652039325
1739209844.5189383;-38.13080360867914
1739209844.518947;-38.13080360867914
1739209844.5189555;-38.13080360867914
1739209844.518964;-45.120503652039325
1739209844.5189726;-38.13080360867914
1739209844.5189812;-33.981070128970906
1739209844.5189898;-33.981070128970906
1739209844.5189984;-38.13080360867914
1739209844.519007;-45.120503652039325
1739209844.5190156;-35.57807855764607
1739209844.5190241;-45.120503652039325
1739209844.5190327;-45.120503652039325
1739209844.5190413;-32.816014438256545
1739209844.51905;-35.57807855764607
1739209844.5190585;-38.13080360867914
1739209844.519067;-33.981070128970906
1739209844.5190756;-45.120503652039325
1739209844.5190842;-45.120503652039325
1739209844.5190928;-32.816014438256545
1739209844.5191014;-38.13080360867914
1739209844.5191102;-45.120503652039325
1739209844.5191188;-38.13080360867914
1739209844.5191274;-35.57807855764607
1739209844.519136;-38.13080360867914
1739209844.5191445;-45.120503652039325
1739209844.519153;-35.57807855764607
1739209844.5191617;-45.120503652039325
1739209844.5191703;-38.13080360867914
1739209844.5191789;-38.13080360867914
1739209844.5191875;-45.120503652039325
1739209844.519196;-38.13080360867914
1739209844.5192046;-38.13080360867914
1739209844.5192132;-38.13080360867914
1739209844.5192218;-45.120503652039325
1739209844.5192304;-45.120503652039325
1739209844.519239;-45.120503652039325
1739209844.5192475;-38.13080360867914
1739209844.519256;-38.13080360867914
1739209844.5192647;-45.120503652039325
1739209844.5192733;-45.120503652039325
1739209844.5192819;-45.120503652039325
1739209844.5192904;-38.13080360867914
1739209844.519299;-33.981070128970906
1739209844.5193076;-45.120503652039325
1739209844.5193162;-33.981070128970906
1739209844.5193248;-45.120503652039325
1739209844.5193334;-38.13080360867914
1739209844.519342;-35.57807855764607
1739209844.5193505;-45.120503652039325
1739209844.519359;-38.13080360867914
1739209844.5193677;-38.13080360867914
1739209844.5193763;-33.981070128970906
1739209844.5193849;-38.13080360867914
1739209844.5193934;-38.13080360867914
1739209844.519402;-45.120503652039325
1739209844.5194106;-45.120503652039325
1739209844.5194192;-32.816014438256545
1739209844.5194278;-38.13080360867914
1739209844.5194364;-38.13080360867914
1739209844.519445;-33.981070128970906
1739209844.5194535;-38.13080360867914
1739209844.519462;-45.120503652039325
1739209844.5194707;-45.120503652039325
1739209844.5194793;-45.120503652039325
1739209844.5194879;-45.120503652039325
1739209844.5194967;-38.13080360867914
1739209844.5195053;-45.120503652039325
1739209844.5195138;-38.13080360867914
1739209844.5195224;-35.57807855764607
1739209844.519531;-35.57807855764607
1739209844.5195396;-35.57807855764607
1739209844.5195482;-45.120503652039325
1739209844.5195568;-45.120503652039325
1739209844.5195653;-38.13080360867914
1739209844.519574;-45.120503652039325
1739209844.5195825;-38.13080360867914
1739209844.519591;-38.13080360867914
1739209844.5195997;-45.120503652039325
1739209844.5196083;-45.120503652039325
1739209844.5196168;-45.120503652039325
1739209844.5196254;-38.13080360867914
1739209844.519634;-45.120503652039325
1739209844.5196426;-45.120503652039325
1739209844.5196512;-38.13080360867914
1739209844.5196598;-38.13080360867914
1739209844.5196683;-38.13080360867914
1739209844.519677;-38.13080360867914
1739209844.5196855;-38.13080360867914
1739209844.519694;-38.13080360867914
1739209844.5197027;-38.13080360867914
1739209844.5197113;-45.120503652039325
1739209844.5197198;-45.120503652039325
1739209844.5197284;-38.13080360867914
1739209844.519737;-35.57807855764607
1739209844.5197456;-38.13080360867914
1739209844.5197542;-45.120503652039325
1739209844.5197628;-38.13080360867914
1739209844.5197713;-45.120503652039325
1739209844.51978;-45.120503652039325
1739209844.5197885;-45.120503652039325
1739209844.519797;-33.981070128970906
1739209844.5198057;-38.13080360867914
1739209844.5198143;-45.120503652039325
1739209844.5198228;-38.13080360867914
1739209844.5198314;-35.57807855764607
1739209844.51984;-45.120503652039325
1739209844.5198486;-38.13080360867914
1739209844.5198572;-33.981070128970906
1739209844.5198658;-33.981070128970906
1739209844.5198746;-45.120503652039325
1739209844.5198832;-45.120503652039325
1739209844.5198917;-45.120503652039325
1739209844.5199003;-45.120503652039325
1739209844.519909;-45.120503652039325
