CAN Message; 0x1bb:000094707e8d98d3
Timestamp;Amplitude
1739209613.3298469;-38.13080360867914
1739209613.3298495;-38.13080360867914
1739209613.3298519;-45.120503652039325
1739209613.3298545;-45.120503652039325
1739209613.329857;-35.57807855764607
1739209613.3298597;-38.13080360867914
1739209613.3298624;-45.120503652039325
1739209613.329865;-45.120503652039325
1739209613.3298676;-32.816014438256545
1739209613.3298702;-38.13080360867914
1739209613.3298726;-35.57807855764607
1739209613.3298752;-38.13080360867914
1739209613.3298779;-35.57807855764607
1739209613.3298805;-38.13080360867914
1739209613.329883;-38.13080360867914
1739209613.3298857;-35.57807855764607
1739209613.3298883;-38.13080360867914
1739209613.329891;-38.13080360867914
1739209613.3298936;-45.120503652039325
1739209613.329896;-45.120503652039325
1739209613.3298986;-35.57807855764607
1739209613.3299012;-38.13080360867914
1739209613.3299038;-45.120503652039325
1739209613.3299065;-38.13080360867914
1739209613.329909;-38.13080360867914
1739209613.3299117;-45.120503652039325
1739209613.3299143;-35.57807855764607
1739209613.3299167;-38.13080360867914
1739209613.3299193;-45.120503652039325
1739209613.329922;-45.120503652039325
1739209613.3299246;-38.13080360867914
1739209613.3299272;-27.267205301931607
1739209613.3299298;-45.120503652039325
1739209613.3299325;-45.120503652039325
1739209613.329935;-38.13080360867914
1739209613.3299375;-38.13080360867914
1739209613.32994;-45.120503652039325
1739209613.3299427;-38.13080360867914
1739209613.3299453;-45.120503652039325
1739209613.329948;-30.49652367304976
1739209613.3299506;-33.981070128970906
1739209613.3299532;-45.120503652039325
1739209613.3299558;-35.57807855764607
1739209613.3299582;-38.13080360867914
1739209613.3299608;-45.120503652039325
1739209613.3299634;-45.120503652039325
1739209613.329966;-38.13080360867914
1739209613.3299687;-27.267205301931607
1739209613.3299713;-45.120503652039325
1739209613.329974;-38.13080360867914
1739209613.3299766;-38.13080360867914
1739209613.3299792;-33.981070128970906
1739209613.3299816;-45.120503652039325
1739209613.3299842;-38.13080360867914
1739209613.3299868;-38.13080360867914
1739209613.3299894;-31.14110356531892
1739209613.329992;-45.120503652039325
1739209613.3299947;-45.120503652039325
1739209613.3299973;-35.57807855764607
1739209613.33;-38.13080360867914
1739209613.3300023;-45.120503652039325
1739209613.330005;-38.13080360867914
1739209613.3300076;-38.13080360867914
1739209613.3300102;-27.267205301931607
1739209613.3300128;-38.13080360867914
1739209613.3300154;-38.13080360867914
1739209613.330018;-45.120503652039325
1739209613.3300207;-38.13080360867914
1739209613.330023;-45.120503652039325
1739209613.3300257;-45.120503652039325
1739209613.3300283;-45.120503652039325
1739209613.330031;-32.816014438256545
1739209613.3300335;-38.13080360867914
1739209613.3300362;-45.120503652039325
1739209613.3300388;-38.13080360867914
1739209613.3300414;-38.13080360867914
1739209613.3300438;-38.13080360867914
1739209613.3300464;-33.981070128970906
1739209613.330049;-45.120503652039325
1739209613.3300517;-31.141103565318915
1739209613.3300543;-33.981070128970906
1739209613.330057;-33.981070128970906
1739209613.3300595;-45.120503652039325
1739209613.3300622;-38.13080360867914
1739209613.3300648;-32.816014438256545
1739209613.3300672;-38.13080360867914
1739209613.3300698;-45.120503652039325
1739209613.3300724;-30.49652367304973
1739209613.330075;-31.141103565318915
1739209613.3300776;-45.120503652039325
1739209613.3300803;-45.120503652039325
1739209613.330083;-38.13080360867914
1739209613.3300855;-38.13080360867914
1739209613.330088;-38.13080360867914
1739209613.3300905;-45.120503652039325
1739209613.3300931;-33.981070128970906
1739209613.3300958;-38.13080360867914
1739209613.3300984;-38.13080360867914
1739209613.330101;-38.13080360867914
1739209613.3301036;-45.120503652039325
1739209613.3301063;-38.13080360867914
1739209613.3301086;-38.13080360867914
1739209613.3301113;-38.13080360867914
1739209613.330114;-38.13080360867914
1739209613.3301165;-38.13080360867914
1739209613.3301191;-35.57807855764607
1739209613.3301218;-38.13080360867914
1739209613.3301244;-38.13080360867914
1739209613.330127;-38.13080360867914
1739209613.3301294;-38.13080360867914
1739209613.330132;-38.13080360867914
1739209613.3301346;-38.13080360867914
1739209613.3301373;-38.13080360867914
1739209613.3301399;-45.120503652039325
1739209613.3301425;-35.57807855764607
1739209613.3301451;-38.13080360867914
1739209613.3301477;-38.13080360867914
1739209613.3301504;-45.120503652039325
1739209613.3301528;-38.13080360867914
1739209613.3301554;-35.57807855764607
1739209613.330158;-45.120503652039325
1739209613.3301606;-45.120503652039325
1739209613.3301632;-45.120503652039325
1739209613.3301659;-33.981070128970906
1739209613.3301685;-45.120503652039325
1739209613.330171;-45.120503652039325
1739209613.3301735;-35.57807855764607
1739209613.330176;-38.13080360867914
1739209613.3301787;-45.120503652039325
1739209613.3301814;-45.120503652039325
1739209613.330184;-35.57807855764607
1739209613.3301866;-38.13080360867914
1739209613.3301892;-45.120503652039325
1739209613.3301919;-45.120503652039325
1739209613.3301942;-45.120503652039325
1739209613.3301969;-45.120503652039325
1739209613.3301995;-45.120503652039325
1739209613.330202;-45.120503652039325
1739209613.3302047;-45.120503652039325
1739209613.3302073;-45.120503652039325
1739209613.33021;-38.13080360867914
1739209613.3302126;-38.13080360867914
1739209613.330215;-45.120503652039325
1739209613.3302176;-35.57807855764607
1739209613.3302202;-30.49652367304973
1739209613.3302228;-45.120503652039325
1739209613.3302255;-45.120503652039325
1739209613.330228;-45.120503652039325
1739209613.3302307;-38.13080360867914
1739209613.3302333;-35.57807855764607
1739209613.330236;-38.13080360867914
1739209613.3302383;-45.120503652039325
1739209613.330241;-45.120503652039325
1739209613.3302436;-38.13080360867914
1739209613.3302462;-45.120503652039325
1739209613.3302488;-45.120503652039325
1739209613.3302515;-45.120503652039325
1739209613.330254;-38.13080360867914
1739209613.3302567;-45.120503652039325
1739209613.330259;-38.13080360867914
1739209613.3302617;-26.487275050834715
1739209613.3302643;-38.13080360867914
1739209613.330267;-45.120503652039325
1739209613.3302696;-35.57807855764607
1739209613.3302722;-38.13080360867914
1739209613.3302748;-45.120503652039325
1739209613.3302774;-35.57807855764607
1739209613.3302798;-38.13080360867914
1739209613.3302824;-31.141103565318943
1739209613.330285;-45.120503652039325
1739209613.3302877;-32.816014438256545
1739209613.3302903;-38.13080360867914
1739209613.330293;-45.120503652039325
1739209613.3302956;-45.120503652039325
1739209613.3302982;-45.120503652039325
1739209613.3303008;-45.120503652039325
1739209613.3303032;-29.438486411369333
1739209613.3303058;-35.57807855764607
1739209613.3303084;-38.13080360867914
1739209613.330311;-45.120503652039325
1739209613.3303137;-45.120503652039325
1739209613.3303163;-45.120503652039325
1739209613.330319;-45.120503652039325
1739209613.3303216;-38.13080360867914
1739209613.330324;-45.120503652039325
1739209613.3303266;-45.120503652039325
1739209613.3303292;-45.120503652039325
1739209613.3303318;-45.120503652039325
1739209613.3303344;-35.57807855764607
1739209613.330337;-38.13080360867914
1739209613.3303397;-38.13080360867914
1739209613.3303423;-45.120503652039325
1739209613.3303447;-45.120503652039325
1739209613.3303473;-45.120503652039325
1739209613.33035;-38.13080360867914
1739209613.3303525;-38.13080360867914
1739209613.3303552;-45.120503652039325
1739209613.3303578;-45.120503652039325
1739209613.3303604;-45.120503652039325
1739209613.330363;-45.120503652039325
1739209613.3303654;-32.816014438256545
1739209613.330368;-38.13080360867914
1739209613.3303707;-45.120503652039325
1739209613.3303733;-38.13080360867914
1739209613.330376;-32.816014438256545
1739209613.3303785;-38.13080360867914
1739209613.3303812;-45.120503652039325
1739209613.3303838;-45.120503652039325
1739209613.3303864;-45.120503652039325
1739209613.3303888;-38.13080360867914
1739209613.3303914;-38.13080360867914
1739209613.330394;-35.57807855764607
1739209613.3303967;-45.120503652039325
1739209613.3303993;-33.981070128970906
1739209613.330402;-45.120503652039325
1739209613.3304045;-45.120503652039325
1739209613.3304071;-32.816014438256545
1739209613.3304095;-35.57807855764607
1739209613.3304121;-45.120503652039325
1739209613.3304148;-38.13080360867914
1739209613.3304174;-35.57807855764607
1739209613.33042;-35.57807855764607
1739209613.3304226;-45.120503652039325
1739209613.3304253;-38.13080360867914
1739209613.330428;-38.13080360867914
1739209613.3304303;-45.120503652039325
1739209613.330433;-45.120503652039325
1739209613.3304355;-45.120503652039325
1739209613.3304381;-38.13080360867914
1739209613.3304408;-33.981070128970906
1739209613.3304434;-38.13080360867914
1739209613.330446;-45.120503652039325
1739209613.3304486;-35.57807855764607
1739209613.330451;-30.49652367304973
1739209613.3304536;-45.120503652039325
1739209613.3304563;-38.13080360867914
1739209613.3304589;-38.13080360867914
1739209613.3304615;-35.57807855764607
1739209613.3304641;-45.120503652039325
1739209613.3304667;-45.120503652039325
1739209613.3304694;-45.120503652039325
1739209613.330472;-45.120503652039325
1739209613.3304744;-38.13080360867914
1739209613.330477;-38.13080360867914
1739209613.3304796;-38.13080360867914
1739209613.3304822;-45.120503652039325
1739209613.3304849;-45.120503652039325
1739209613.3304875;-45.120503652039325
1739209613.33049;-38.13080360867914
1739209613.3304927;-32.816014438256545
1739209613.330495;-38.13080360867914
1739209613.3304977;-38.13080360867914
1739209613.3305004;-45.120503652039325
1739209613.330503;-35.57807855764607
1739209613.3305056;-38.13080360867914
1739209613.3305082;-38.13080360867914
1739209613.3305109;-45.120503652039325
1739209613.3305135;-45.120503652039325
1739209613.3305159;-35.57807855764607
1739209613.3305185;-38.13080360867914
1739209613.330521;-45.120503652039325
1739209613.3305237;-45.120503652039325
1739209613.3305264;-38.13080360867914
1739209613.330529;-45.120503652039325
1739209613.3305316;-45.120503652039325
1739209613.3305342;-38.13080360867914
1739209613.3305366;-32.816014438256545
1739209613.3305392;-38.13080360867914
1739209613.3305418;-38.13080360867914
1739209613.3305445;-35.57807855764607
1739209613.330547;-32.816014438256545
1739209613.3305492;-45.120503652039325
1739209613.3305514;-45.120503652039325
1739209613.3305533;-45.120503652039325
1739209613.3305554;-35.57807855764607
1739209613.3305576;-38.13080360867914
1739209613.3305597;-38.13080360867914
1739209613.3305619;-38.13080360867914
1739209613.3305638;-38.13080360867914
1739209613.330566;-33.981070128970906
1739209613.330568;-38.13080360867914
1739209613.3305702;-33.981070128970906
1739209613.3305724;-45.120503652039325
1739209613.3305743;-38.13080360867914
1739209613.3305764;-38.13080360867914
1739209613.3305786;-35.57807855764607
1739209613.3305807;-38.13080360867914
1739209613.3305829;-45.120503652039325
1739209613.330585;-32.816014438256545
1739209613.330587;-35.57807855764607
1739209613.330589;-45.120503652039325
1739209613.3305912;-45.120503652039325
1739209613.3305933;-33.981070128970906
1739209613.3305955;-38.13080360867914
1739209613.3305974;-38.13080360867914
1739209613.3305995;-38.13080360867914
1739209613.3306017;-45.120503652039325
1739209613.3306038;-38.13080360867914
1739209613.330606;-45.120503652039325
1739209613.330608;-38.13080360867914
1739209613.33061;-33.981070128970906
1739209613.3306122;-33.981070128970906
1739209613.3306143;-45.120503652039325
1739209613.3306165;-45.120503652039325
1739209613.3306184;-33.981070128970906
1739209613.3306205;-38.13080360867914
1739209613.3306227;-38.13080360867914
1739209613.3306248;-38.13080360867914
1739209613.330627;-38.13080360867914
1739209613.3306289;-33.981070128970906
1739209613.330631;-38.13080360867914
1739209613.3306332;-38.13080360867914
1739209613.3306353;-45.120503652039325
1739209613.3306375;-45.120503652039325
1739209613.3306396;-45.120503652039325
1739209613.3306415;-45.120503652039325
1739209613.3306437;-35.57807855764607
1739209613.3306458;-38.13080360867914
1739209613.330648;-45.120503652039325
1739209613.33065;-45.120503652039325
1739209613.330652;-33.981070128970906
1739209613.3306541;-38.13080360867914
1739209613.3306563;-35.57807855764607
1739209613.3306584;-38.13080360867914
1739209613.3306606;-45.120503652039325
1739209613.3306625;-38.13080360867914
1739209613.3306646;-38.13080360867914
1739209613.3306668;-45.120503652039325
1739209613.330669;-38.13080360867914
1739209613.330671;-45.120503652039325
1739209613.330673;-45.120503652039325
1739209613.3306751;-38.13080360867914
1739209613.3306773;-45.120503652039325
1739209613.3306794;-45.120503652039325
1739209613.3306816;-45.120503652039325
1739209613.3306835;-38.13080360867914
1739209613.3306856;-45.120503652039325
1739209613.3306878;-45.120503652039325
1739209613.33069;-31.141103565318893
1739209613.330692;-35.57807855764607
1739209613.3306942;-45.120503652039325
1739209613.330696;-38.13080360867914
1739209613.3306983;-32.816014438256545
1739209613.3307004;-38.13080360867914
1739209613.3307025;-45.120503652039325
1739209613.3307047;-45.120503652039325
1739209613.3307066;-38.13080360867914
1739209613.3307087;-38.13080360867914
1739209613.330711;-45.120503652039325
1739209613.330713;-45.120503652039325
1739209613.3307152;-45.120503652039325
1739209613.330717;-45.120503652039325
1739209613.3307192;-45.120503652039325
1739209613.3307214;-38.13080360867914
1739209613.3307235;-45.120503652039325
1739209613.3307257;-45.120503652039325
1739209613.3307276;-45.120503652039325
1739209613.3307297;-45.120503652039325
1739209613.3307319;-45.120503652039325
1739209613.330734;-38.13080360867914
1739209613.3307362;-35.57807855764607
1739209613.330738;-45.120503652039325
1739209613.3307402;-28.21854285175415
1739209613.3307424;-31.141103565318893
1739209613.3307445;-45.120503652039325
1739209613.3307467;-38.13080360867914
1739209613.3307488;-38.13080360867914
1739209613.3307507;-38.13080360867914
1739209613.3307528;-45.120503652039325
1739209613.330755;-45.120503652039325
1739209613.3307571;-45.120503652039325
1739209613.3307593;-45.120503652039325
1739209613.3307612;-35.57807855764607
1739209613.3307633;-32.816014438256545
1739209613.3307655;-45.120503652039325
1739209613.3307676;-45.120503652039325
1739209613.3307698;-35.57807855764607
1739209613.3307717;-38.13080360867914
1739209613.3307738;-45.120503652039325
1739209613.330776;-45.120503652039325
1739209613.3307781;-45.120503652039325
1739209613.3307803;-45.120503652039325
1739209613.3307822;-45.120503652039325
1739209613.3307843;-45.120503652039325
1739209613.3307865;-33.981070128970906
1739209613.3307886;-38.13080360867914
1739209613.3307908;-32.816014438256545
1739209613.3307927;-32.816014438256545
1739209613.3307948;-38.13080360867914
1739209613.330797;-35.57807855764607
1739209613.330799;-45.120503652039325
1739209613.3308012;-45.120503652039325
1739209613.3308034;-38.13080360867914
1739209613.3308053;-32.816014438256545
1739209613.3308074;-38.13080360867914
1739209613.3308096;-38.13080360867914
1739209613.3308117;-35.57807855764607
1739209613.330814;-38.13080360867914
1739209613.3308158;-45.120503652039325
1739209613.330818;-45.120503652039325
1739209613.33082;-38.13080360867914
1739209613.3308222;-45.120503652039325
1739209613.3308244;-30.49652367304973
1739209613.3308263;-27.8777449560314
1739209613.3308284;-45.120503652039325
1739209613.3308306;-45.120503652039325
1739209613.3308327;-35.57807855764607
1739209613.3308349;-38.13080360867914
1739209613.3308368;-45.120503652039325
1739209613.330839;-38.13080360867914
1739209613.330841;-45.120503652039325
1739209613.3308432;-45.120503652039325
1739209613.3308454;-38.13080360867914
1739209613.3308473;-45.120503652039325
1739209613.3308494;-38.13080360867914
1739209613.3308516;-38.13080360867914
1739209613.3308537;-35.57807855764607
1739209613.3308558;-45.120503652039325
1739209613.330858;-35.57807855764607
1739209613.33086;-28.58837851428586
1739209613.330862;-35.57807855764607
1739209613.3308642;-35.57807855764607
1739209613.3308663;-38.13080360867914
1739209613.3308685;-45.120503652039325
1739209613.3308704;-45.120503652039325
1739209613.3308725;-33.981070128970906
1739209613.3308747;-45.120503652039325
1739209613.3308768;-38.13080360867914
1739209613.330879;-35.57807855764607
1739209613.3308809;-38.13080360867914
1739209613.330883;-45.120503652039325
1739209613.3308852;-38.13080360867914
1739209613.3308873;-35.57807855764607
1739209613.3308895;-33.981070128970906
1739209613.3308914;-45.120503652039325
1739209613.3308935;-45.120503652039325
1739209613.3308957;-38.13080360867914
1739209613.3308978;-38.13080360867914
1739209613.3309;-45.120503652039325
1739209613.3309019;-45.120503652039325
1739209613.330904;-45.120503652039325
1739209613.3309062;-45.120503652039325
1739209613.3309083;-45.120503652039325
1739209613.3309104;-33.981070128970906
1739209613.3309126;-45.120503652039325
1739209613.3309145;-38.13080360867914
1739209613.3309166;-38.13080360867914
1739209613.3309188;-38.13080360867914
1739209613.330921;-38.13080360867914
1739209613.330923;-45.120503652039325
1739209613.330925;-38.13080360867914
1739209613.3309271;-38.13080360867914
1739209613.3309293;-45.120503652039325
1739209613.3309314;-38.13080360867914
1739209613.3309336;-35.57807855764607
1739209613.3309355;-38.13080360867914
1739209613.3309376;-38.13080360867914
1739209613.3309398;-38.13080360867914
1739209613.330942;-35.57807855764607
1739209613.330944;-31.141103565318915
1739209613.330946;-38.13080360867914
1739209613.330948;-45.120503652039325
1739209613.3309503;-38.13080360867914
1739209613.3309524;-32.816014438256545
1739209613.3309546;-45.120503652039325
1739209613.3309565;-38.13080360867914
1739209613.3309586;-38.13080360867914
1739209613.3309608;-38.13080360867914
1739209613.330963;-45.120503652039325
1739209613.330965;-38.13080360867914
1739209613.3309672;-45.120503652039325
1739209613.330969;-45.120503652039325
1739209613.3309712;-45.120503652039325
1739209613.3309734;-38.13080360867914
1739209613.3309755;-38.13080360867914
1739209613.3309777;-33.981070128970906
1739209613.3309796;-32.816014438256545
1739209613.3309817;-38.13080360867914
1739209613.3309839;-45.120503652039325
1739209613.330986;-38.13080360867914
1739209613.3309882;-33.981070128970906
1739209613.33099;-45.120503652039325
1739209613.3309922;-45.120503652039325
1739209613.3309944;-38.13080360867914
1739209613.3309965;-45.120503652039325
1739209613.3309987;-45.120503652039325
1739209613.3310006;-45.120503652039325
1739209613.3310027;-45.120503652039325
1739209613.3310049;-45.120503652039325
1739209613.331007;-45.120503652039325
1739209613.3310091;-38.13080360867914
1739209613.331011;-38.13080360867914
1739209613.3310132;-38.13080360867914
1739209613.3310153;-33.981070128970906
1739209613.3310175;-35.57807855764607
1739209613.3310196;-45.120503652039325
1739209613.3310218;-31.141103565318893
1739209613.3310237;-35.57807855764607
1739209613.3310258;-38.13080360867914
1739209613.331028;-35.57807855764607
1739209613.3310301;-45.120503652039325
1739209613.3310323;-45.120503652039325
1739209613.3310342;-45.120503652039325
1739209613.3310363;-45.120503652039325
1739209613.3310385;-45.120503652039325
1739209613.3310406;-45.120503652039325
1739209613.3310428;-35.57807855764607
1739209613.3310447;-38.13080360867914
1739209613.3310468;-45.120503652039325
1739209613.331049;-45.120503652039325
1739209613.331051;-35.57807855764607
1739209613.3310533;-35.57807855764607
1739209613.3310552;-45.120503652039325
1739209613.3310573;-45.120503652039325
1739209613.3310595;-33.981070128970906
1739209613.3310616;-45.120503652039325
1739209613.3310637;-35.57807855764607
1739209613.3310657;-38.13080360867914
1739209613.3310678;-45.120503652039325
1739209613.33107;-38.13080360867914
1739209613.331072;-38.13080360867914
1739209613.3310742;-45.120503652039325
1739209613.3310764;-45.120503652039325
1739209613.3310783;-38.13080360867914
1739209613.3310804;-45.120503652039325
1739209613.3310826;-45.120503652039325
1739209613.3310847;-45.120503652039325
1739209613.3310869;-38.13080360867914
1739209613.3310888;-33.981070128970906
1739209613.331091;-38.13080360867914
1739209613.331093;-45.120503652039325
1739209613.3310952;-45.120503652039325
1739209613.3310974;-29.438486411369333
1739209613.3310993;-32.816014438256545
1739209613.3311014;-45.120503652039325
1739209613.3311036;-45.120503652039325
1739209613.3311057;-38.13080360867914
1739209613.3311079;-33.981070128970906
1739209613.3311098;-45.120503652039325
1739209613.331112;-38.13080360867914
1739209613.331114;-45.120503652039325
1739209613.3311162;-45.120503652039325
1739209613.3311183;-45.120503652039325
1739209613.3311203;-45.120503652039325
1739209613.3311224;-38.13080360867914
1739209613.3311245;-45.120503652039325
1739209613.3311267;-38.13080360867914
1739209613.3311288;-45.120503652039325
1739209613.331131;-32.816014438256545
1739209613.331133;-32.816014438256545
1739209613.331135;-45.120503652039325
1739209613.3311372;-45.120503652039325
1739209613.3311393;-35.57807855764607
1739209613.3311415;-35.57807855764607
1739209613.3311434;-45.120503652039325
1739209613.3311455;-38.13080360867914
1739209613.3311477;-38.13080360867914
1739209613.3311498;-38.13080360867914
1739209613.331152;-38.13080360867914
1739209613.3311539;-35.57807855764607
1739209613.331156;-45.120503652039325
1739209613.3311582;-45.120503652039325
1739209613.3311603;-35.57807855764607
1739209613.3311625;-38.13080360867914
1739209613.3311644;-45.120503652039325
1739209613.3311665;-45.120503652039325
1739209613.3311687;-45.120503652039325
1739209613.3311708;-45.120503652039325
1739209613.331173;-35.57807855764607
1739209613.3311749;-45.120503652039325
1739209613.331177;-45.120503652039325
1739209613.3311791;-45.120503652039325
1739209613.3311813;-38.13080360867914
1739209613.3311834;-32.816014438256545
1739209613.3311856;-38.13080360867914
1739209613.3311875;-38.13080360867914
1739209613.3311896;-45.120503652039325
1739209613.3311918;-38.13080360867914
1739209613.331194;-33.981070128970906
1739209613.331196;-38.13080360867914
1739209613.331198;-45.120503652039325
1739209613.3312001;-38.13080360867914
1739209613.3312023;-45.120503652039325
1739209613.3312044;-38.13080360867914
1739209613.3312066;-38.13080360867914
1739209613.3312085;-45.120503652039325
1739209613.3312106;-35.57807855764607
1739209613.3312128;-38.13080360867914
1739209613.331215;-32.816014438256545
1739209613.331217;-29.438486411369333
1739209613.331219;-38.13080360867914
1739209613.331221;-38.13080360867914
1739209613.3312232;-38.13080360867914
1739209613.3312254;-35.57807855764607
1739209613.3312275;-38.13080360867914
1739209613.3312294;-28.992665084841942
1739209613.3312316;-45.120503652039325
1739209613.3312337;-38.13080360867914
1739209613.331236;-32.816014438256545
1739209613.331238;-38.13080360867914
1739209613.3312402;-45.120503652039325
1739209613.331242;-45.120503652039325
1739209613.3312442;-45.120503652039325
1739209613.3312464;-45.120503652039325
1739209613.3312485;-35.57807855764607
1739209613.3312507;-27.267205301931607
1739209613.3312526;-38.13080360867914
1739209613.3312547;-38.13080360867914
1739209613.3312569;-38.13080360867914
1739209613.331259;-38.13080360867914
1739209613.3312612;-45.120503652039325
1739209613.331263;-45.120503652039325
1739209613.3312652;-38.13080360867914
1739209613.3312674;-45.120503652039325
1739209613.3312695;-45.120503652039325
1739209613.3312716;-38.13080360867914
1739209613.3312736;-33.981070128970906
1739209613.3312757;-45.120503652039325
1739209613.3312778;-45.120503652039325
1739209613.33128;-45.120503652039325
1739209613.3312821;-38.13080360867914
1739209613.331284;-45.120503652039325
1739209613.3312862;-45.120503652039325
1739209613.3312883;-38.13080360867914
1739209613.3312905;-45.120503652039325
1739209613.3312926;-45.120503652039325
1739209613.3312948;-38.13080360867914
1739209613.3312967;-33.981070128970906
1739209613.3312988;-45.120503652039325
1739209613.331301;-28.992665084841942
1739209613.3313031;-38.13080360867914
1739209613.3313053;-38.13080360867914
1739209613.3313072;-45.120503652039325
1739209613.3313093;-38.13080360867914
1739209613.3313115;-38.13080360867914
1739209613.3313136;-38.13080360867914
1739209613.3313158;-45.120503652039325
1739209613.3313177;-31.14110356531892
1739209613.3313198;-45.120503652039325
1739209613.331322;-45.120503652039325
1739209613.331324;-38.13080360867914
1739209613.3313262;-45.120503652039325
1739209613.3313282;-45.120503652039325
1739209613.3313303;-38.13080360867914
1739209613.3313324;-38.13080360867914
1739209613.3313346;-33.981070128970906
1739209613.3313367;-45.120503652039325
1739209613.3313386;-45.120503652039325
1739209613.3313408;-38.13080360867914
1739209613.331343;-38.13080360867914
1739209613.331345;-45.120503652039325
1739209613.3313472;-45.120503652039325
1739209613.3313494;-45.120503652039325
1739209613.3313513;-45.120503652039325
1739209613.3313534;-38.13080360867914
1739209613.3313556;-45.120503652039325
1739209613.3313577;-45.120503652039325
1739209613.3313599;-33.981070128970906
1739209613.3313618;-38.13080360867914
1739209613.331364;-45.120503652039325
1739209613.331366;-38.13080360867914
1739209613.3313682;-38.13080360867914
1739209613.3313704;-45.120503652039325
1739209613.3313723;-45.120503652039325
1739209613.3313744;-45.120503652039325
1739209613.3313766;-45.120503652039325
1739209613.3313787;-45.120503652039325
1739209613.3313808;-33.981070128970906
1739209613.3313828;-45.120503652039325
1739209613.331385;-45.120503652039325
1739209613.331387;-35.57807855764607
1739209613.3313892;-38.13080360867914
1739209613.3313913;-45.120503652039325
1739209613.3313932;-33.981070128970906
1739209613.3313954;-35.57807855764607
1739209613.3313975;-38.13080360867914
1739209613.3313997;-45.120503652039325
1739209613.3314018;-38.13080360867914
1739209613.331404;-38.13080360867914
1739209613.3314059;-38.13080360867914
1739209613.331408;-45.120503652039325
1739209613.3314102;-38.13080360867914
1739209613.3314123;-45.120503652039325
1739209613.3314145;-45.120503652039325
1739209613.3314164;-45.120503652039325
1739209613.3314185;-45.120503652039325
1739209613.3314207;-35.57807855764607
1739209613.3314228;-38.13080360867914
1739209613.331425;-38.13080360867914
1739209613.3314269;-38.13080360867914
1739209613.331429;-38.13080360867914
1739209613.3314312;-45.120503652039325
1739209613.3314333;-38.13080360867914
1739209613.3314354;-45.120503652039325
1739209613.3314373;-32.816014438256545
1739209613.3314395;-38.13080360867914
1739209613.3314416;-38.13080360867914
1739209613.3314438;-31.141103565318915
1739209613.331446;-35.57807855764607
1739209613.3314478;-38.13080360867914
1739209613.33145;-38.13080360867914
1739209613.3314521;-35.57807855764607
1739209613.3314543;-45.120503652039325
1739209613.3314564;-45.120503652039325
1739209613.3314586;-45.120503652039325
1739209613.3314605;-38.13080360867914
1739209613.3314626;-38.13080360867914
1739209613.3314648;-45.120503652039325
1739209613.331467;-45.120503652039325
1739209613.331469;-45.120503652039325
1739209613.331471;-32.816014438256545
1739209613.331473;-35.57807855764607
1739209613.3314753;-45.120503652039325
1739209613.3314774;-45.120503652039325
1739209613.3314795;-38.13080360867914
1739209613.3314815;-38.13080360867914
1739209613.3314836;-45.120503652039325
1739209613.3314857;-38.13080360867914
1739209613.331488;-45.120503652039325
1739209613.33149;-45.120503652039325
1739209613.331492;-45.120503652039325
1739209613.331494;-38.13080360867914
1739209613.3314962;-45.120503652039325
1739209613.3314984;-45.120503652039325
1739209613.3315005;-45.120503652039325
1739209613.3315024;-45.120503652039325
1739209613.3315046;-32.816014438256545
1739209613.3315067;-38.13080360867914
1739209613.3315089;-45.120503652039325
1739209613.331511;-45.120503652039325
1739209613.3315132;-35.57807855764607
1739209613.331515;-35.57807855764607
1739209613.3315172;-38.13080360867914
1739209613.3315194;-38.13080360867914
1739209613.3315215;-45.120503652039325
1739209613.3315237;-45.120503652039325
1739209613.3315256;-38.13080360867914
1739209613.3315277;-45.120503652039325
1739209613.3315299;-45.120503652039325
1739209613.331532;-45.120503652039325
1739209613.3315341;-38.13080360867914
1739209613.331536;-45.120503652039325
1739209613.3315382;-45.120503652039325
1739209613.3315403;-45.120503652039325
1739209613.3315425;-38.13080360867914
1739209613.3315446;-45.120503652039325
1739209613.3315465;-35.57807855764607
1739209613.3315487;-45.120503652039325
1739209613.3315508;-38.13080360867914
1739209613.331553;-38.13080360867914
1739209613.3315551;-32.816014438256545
1739209613.331557;-30.49652367304973
1739209613.3315592;-45.120503652039325
1739209613.3315613;-35.57807855764607
1739209613.3315635;-45.120503652039325
1739209613.3315656;-38.13080360867914
1739209613.3315678;-33.981070128970906
1739209613.3315697;-33.981070128970906
1739209613.3315718;-38.13080360867914
1739209613.331574;-38.13080360867914
1739209613.331576;-32.816014438256545
1739209613.3315783;-35.57807855764607
1739209613.3315802;-38.13080360867914
1739209613.3315823;-45.120503652039325
1739209613.3315845;-45.120503652039325
1739209613.3315866;-38.13080360867914
1739209613.3315887;-30.49652367304973
1739209613.3315907;-26.991370085610736
1739209613.3315928;-38.13080360867914
1739209613.331595;-33.981070128970906
1739209613.331597;-45.120503652039325
1739209613.3315992;-38.13080360867914
1739209613.3316011;-38.13080360867914
1739209613.3316033;-38.13080360867914
1739209613.3316054;-45.120503652039325
1739209613.3316076;-31.141103565318943
1739209613.3316097;-38.13080360867914
1739209613.3316116;-45.120503652039325
1739209613.3316138;-45.120503652039325
1739209613.331616;-45.120503652039325
1739209613.331618;-45.120503652039325
1739209613.3316202;-45.120503652039325
1739209613.3316221;-32.816014438256545
1739209613.3316243;-30.49652367304973
1739209613.3316264;-45.120503652039325
1739209613.3316286;-45.120503652039325
