CAN Message; 0x24:09ebbb34dd8acc94
1739209771.3084624;-38.13080360867914
1739209771.3102553;-38.13080360867914
1739209771.3102598;-38.13080360867914
1739209771.3102646;-35.57807855764607
1739209771.310269;-35.57807855764607
1739209771.310274;-38.13080360867914
1739209771.3102787;-32.816014438256545
1739209771.3102832;-38.13080360867914
1739209771.310288;-45.120503652039325
1739209771.3102927;-38.13080360867914
1739209771.3102973;-38.13080360867914
1739209771.310302;-33.981070128970906
1739209771.3103065;-45.120503652039325
1739209771.3103113;-45.120503652039325
1739209771.310316;-45.120503652039325
1739209771.3103206;-45.120503652039325
1739209771.3103254;-38.13080360867914
1739209771.3103302;-38.13080360867914
1739209771.3103347;-45.120503652039325
1739209771.3103395;-45.120503652039325
1739209771.310344;-35.57807855764607
1739209771.3103487;-45.120503652039325
1739209771.3103535;-38.13080360867914
1739209771.310358;-38.13080360867914
1739209771.3103628;-38.13080360867914
1739209771.3103673;-38.13080360867914
1739209771.310372;-45.120503652039325
1739209771.310377;-33.981070128970906
1739209771.3103814;-35.57807855764607
1739209771.3103862;-45.120503652039325
1739209771.310391;-45.120503652039325
1739209771.3103955;-38.13080360867914
1739209771.3104002;-38.13080360867914
1739209771.3104048;-38.13080360867914
1739209771.3104095;-45.120503652039325
1739209771.3104143;-38.13080360867914
1739209771.3104188;-35.57807855764607
1739209771.3104236;-45.120503652039325
1739209771.3104284;-38.13080360867914
1739209771.310433;-38.13080360867914
1739209771.3104377;-38.13080360867914
1739209771.3104422;-38.13080360867914
1739209771.310447;-38.13080360867914
1739209771.3104517;-45.120503652039325
1739209771.3104563;-38.13080360867914
1739209771.310461;-45.120503652039325
1739209771.3104656;-38.13080360867914
1739209771.3104703;-33.981070128970906
1739209771.310475;-38.13080360867914
1739209771.3104796;-45.120503652039325
1739209771.3104844;-38.13080360867914
1739209771.3104892;-38.13080360867914
1739209771.3104937;-45.120503652039325
1739209771.3104985;-45.120503652039325
1739209771.310503;-45.120503652039325
1739209771.3105078;-45.120503652039325
1739209771.3105125;-45.120503652039325
1739209771.310517;-45.120503652039325
1739209771.3105218;-38.13080360867914
1739209771.3105266;-45.120503652039325
1739209771.3105311;-45.120503652039325
1739209771.310536;-45.120503652039325
1739209771.3105404;-45.120503652039325
1739209771.3105452;-32.816014438256545
1739209771.31055;-35.57807855764607
1739209771.3105545;-38.13080360867914
1739209771.3105593;-38.13080360867914
1739209771.3105638;-45.120503652039325
1739209771.3105686;-45.120503652039325
1739209771.3105733;-45.120503652039325
1739209771.3105779;-35.57807855764607
1739209771.3105826;-45.120503652039325
1739209771.3105874;-45.120503652039325
1739209771.310592;-38.13080360867914
1739209771.3105967;-38.13080360867914
1739209771.3106012;-38.13080360867914
1739209771.310606;-45.120503652039325
1739209771.3106108;-38.13080360867914
1739209771.3106153;-38.13080360867914
1739209771.31062;-38.13080360867914
1739209771.3106248;-45.120503652039325
1739209771.3106294;-45.120503652039325
1739209771.3106341;-38.13080360867914
1739209771.3106387;-45.120503652039325
1739209771.3106434;-45.120503652039325
1739209771.3106482;-38.13080360867914
1739209771.3106527;-38.13080360867914
1739209771.3106575;-30.49652367304973
1739209771.310662;-35.57807855764607
1739209771.3106668;-38.13080360867914
1739209771.3106716;-45.120503652039325
1739209771.310676;-45.120503652039325
1739209771.3106809;-45.120503652039325
1739209771.3106856;-38.13080360867914
1739209771.3106902;-35.57807855764607
1739209771.310695;-33.981070128970956
1739209771.3106995;-45.120503652039325
1739209771.3107042;-33.981070128970906
1739209771.310709;-45.120503652039325
1739209771.3107135;-45.120503652039325
1739209771.3107183;-38.13080360867914
1739209771.310723;-38.13080360867914
1739209771.3107276;-38.13080360867914
1739209771.3107324;-28.58837851428586
1739209771.310737;-31.141103565318893
1739209771.3107417;-45.120503652039325
1739209771.3107464;-35.57807855764607
1739209771.310751;-35.57807855764607
1739209771.3107557;-35.57807855764607
1739209771.3107603;-38.13080360867914
1739209771.310765;-45.120503652039325
1739209771.3107698;-45.120503652039325
1739209771.3107743;-38.13080360867914
1739209771.310779;-38.13080360867914
1739209771.3107839;-45.120503652039325
1739209771.3107884;-35.57807855764607
1739209771.3107932;-35.57807855764607
1739209771.3107977;-45.120503652039325
1739209771.3108025;-38.13080360867914
1739209771.3108072;-45.120503652039325
1739209771.3108118;-45.120503652039325
1739209771.3108165;-38.13080360867914
1739209771.3108213;-45.120503652039325
1739209771.3108258;-45.120503652039325
1739209771.3108306;-38.13080360867914
1739209771.3108351;-45.120503652039325
1739209771.31084;-45.120503652039325
1739209771.3108447;-29.438486411369333
1739209771.3108492;-28.21854285175415
1739209771.310854;-45.120503652039325
1739209771.3108585;-45.120503652039325
1739209771.3108633;-35.57807855764607
1739209771.310868;-32.816014438256545
1739209771.3108726;-45.120503652039325
1739209771.3108773;-32.816014438256545
1739209771.310882;-45.120503652039325
1739209771.3108866;-38.13080360867914
1739209771.3108914;-38.13080360867914
1739209771.310896;-38.13080360867914
1739209771.3109007;-45.120503652039325
1739209771.3109055;-38.13080360867914
1739209771.31091;-38.13080360867914
1739209771.3109148;-38.13080360867914
1739209771.3109195;-35.57807855764607
1739209771.310924;-32.816014438256545
1739209771.3109288;-38.13080360867914
1739209771.3109334;-32.816014438256545
1739209771.3109381;-45.120503652039325
1739209771.310943;-45.120503652039325
1739209771.3109474;-45.120503652039325
1739209771.3109522;-45.120503652039325
1739209771.3109567;-45.120503652039325
1739209771.3109615;-35.57807855764607
1739209771.3109663;-45.120503652039325
1739209771.3109708;-45.120503652039325
1739209771.3109756;-32.816014438256545
1739209771.3109803;-32.816014438256545
1739209771.3109848;-45.120503652039325
1739209771.3109896;-45.120503652039325
1739209771.3109941;-33.981070128970906
1739209771.310999;-38.13080360867914
1739209771.3110037;-45.120503652039325
1739209771.3110082;-38.13080360867914
1739209771.311013;-38.13080360867914
1739209771.3110178;-38.13080360867914
1739209771.3110223;-38.13080360867914
1739209771.311027;-35.57807855764607
1739209771.3110316;-38.13080360867914
1739209771.3110363;-32.816014438256545
1739209771.311041;-45.120503652039325
1739209771.3110456;-45.120503652039325
1739209771.3110504;-33.981070128970906
1739209771.311055;-33.981070128970906
1739209771.3110597;-45.120503652039325
1739209771.3110645;-45.120503652039325
1739209771.311069;-33.981070128970906
1739209771.3110738;-45.120503652039325
1739209771.3110785;-45.120503652039325
1739209771.311083;-45.120503652039325
1739209771.3110878;-38.13080360867914
1739209771.3110924;-38.13080360867914
1739209771.3110971;-38.13080360867914
1739209771.311102;-45.120503652039325
1739209771.3111064;-38.13080360867914
1739209771.3111112;-32.816014438256545
1739209771.311116;-45.120503652039325
1739209771.3111205;-45.120503652039325
1739209771.3111253;-35.57807855764607
1739209771.3111298;-35.57807855764607
1739209771.3111346;-45.120503652039325
1739209771.3111393;-45.120503652039325
1739209771.3111439;-38.13080360867914
1739209771.3111486;-38.13080360867914
1739209771.3111532;-45.120503652039325
1739209771.311158;-45.120503652039325
1739209771.3111627;-38.13080360867914
1739209771.3111672;-35.57807855764607
1739209771.311172;-45.120503652039325
1739209771.3111768;-45.120503652039325
1739209771.3111813;-45.120503652039325
1739209771.311186;-45.120503652039325
1739209771.3111906;-38.13080360867914
1739209771.3111954;-33.981070128970906
1739209771.3112001;-24.74623867263306
1739209771.3112047;-13.054943211048993
1739209771.3112094;-11.056805297346614
1739209771.3112142;-25.62660358559016
1739209771.3112187;-33.981070128970906
1739209771.3112235;-35.57807855764607
1739209771.311228;-38.13080360867914
1739209771.3112328;-45.120503652039325
1739209771.3112376;-45.120503652039325
1739209771.311242;-30.49652367304973
1739209771.3112469;-38.13080360867914
1739209771.3112514;-38.13080360867914
1739209771.3112562;-38.13080360867914
1739209771.311261;-45.120503652039325
1739209771.3112655;-38.13080360867914
1739209771.3112702;-38.13080360867914
1739209771.311275;-45.120503652039325
1739209771.3112795;-45.120503652039325
1739209771.3112843;-38.13080360867914
1739209771.3112888;-38.13080360867914
1739209771.3112936;-45.120503652039325
1739209771.3112984;-38.13080360867914
1739209771.311303;-33.981070128970906
1739209771.3113077;-33.981070128970906
1739209771.3113124;-45.120503652039325
1739209771.311317;-27.267205301931607
1739209771.3113217;-30.49652367304973
1739209771.3113263;-38.13080360867914
1739209771.311331;-38.13080360867914
1739209771.3113358;-31.141103565318915
1739209771.3113403;-30.49652367304976
1739209771.311345;-28.218542851754187
1739209771.3113496;-35.57807855764607
1739209771.3113544;-45.120503652039325
1739209771.3113592;-33.981070128970906
1739209771.3113637;-45.120503652039325
1739209771.3113685;-33.981070128970906
1739209771.3113732;-38.13080360867914
1739209771.3113778;-29.438486411369354
1739209771.3113825;-38.13080360867914
1739209771.311387;-38.13080360867914
1739209771.3113918;-38.13080360867914
1739209771.3113966;-45.120503652039325
1739209771.3114011;-45.120503652039325
1739209771.311406;-33.981070128970906
1739209771.3114107;-33.981070128970906
1739209771.3114152;-26.487275050834715
1739209771.31142;-45.120503652039325
1739209771.3114245;-38.13080360867914
1739209771.3114293;-45.120503652039325
1739209771.311434;-38.13080360867914
1739209771.3114386;-35.57807855764607
1739209771.3114433;-45.120503652039325
1739209771.311448;-45.120503652039325
1739209771.3114526;-20.165060276574795
1739209771.3114574;-45.120503652039325
1739209771.311462;-38.13080360867914
1739209771.3114667;-45.120503652039325
1739209771.3114715;-29.438486411369347
1739209771.311476;-13.153216425806427
1739209771.3114808;-22.740042620751332
1739209771.3114853;-33.981070128970906
1739209771.31149;-28.58837851428586
1739209771.3114948;-45.120503652039325
1739209771.3114994;-45.120503652039325
1739209771.3115041;-33.981070128970906
1739209771.311509;-28.992665084841967
1739209771.3115134;-35.57807855764607
1739209771.3115182;-24.292649948874775
1739209771.3115227;-22.740042620751332
1739209771.3115275;-31.141103565318893
1739209771.3115323;-45.120503652039325
1739209771.3115368;-35.57807855764607
1739209771.3115416;-32.816014438256545
1739209771.3115463;-33.981070128970906
1739209771.3115509;-45.120503652039325
1739209771.3115556;-30.49652367304973
1739209771.3115602;-31.141103565318943
1739209771.311565;-12.507874964114356
1739209771.3115697;-16.398940924556364
1739209771.3115742;-31.141103565318943
1739209771.311579;-33.981070128970906
1739209771.3115835;-28.58837851428586
1739209771.3115883;-35.57807855764607
1739209771.311593;-45.120503652039325
1739209771.3115976;-45.120503652039325
1739209771.3116024;-26.487275050834715
1739209771.3116071;-26.035653463252796
1739209771.3116117;-45.120503652039325
1739209771.3116164;-45.120503652039325
1739209771.311621;-38.13080360867914
1739209771.3116257;-38.13080360867914
1739209771.3116305;-45.120503652039325
1739209771.311635;-33.981070128970906
1739209771.3116398;-38.13080360867914
1739209771.3116446;-45.120503652039325
1739209771.311649;-32.816014438256545
1739209771.3116539;-38.13080360867914
1739209771.3116584;-38.13080360867914
1739209771.3116632;-35.57807855764607
1739209771.311668;-45.120503652039325
1739209771.3116724;-32.816014438256545
1739209771.3116772;-32.81601443825658
1739209771.3116817;-33.981070128970956
1739209771.3116865;-33.981070128970906
1739209771.3116913;-45.120503652039325
1739209771.3116958;-45.120503652039325
1739209771.3117006;-18.263086266016654
1739209771.3117054;-28.992665084841942
1739209771.31171;-45.120503652039325
1739209771.3117146;-29.438486411369333
1739209771.3117192;-26.991370085610736
1739209771.311724;-45.120503652039325
1739209771.3117287;-45.120503652039325
1739209771.3117332;-45.120503652039325
1739209771.311738;-38.13080360867914
1739209771.3117428;-35.57807855764607
1739209771.3117473;-38.13080360867914
1739209771.311752;-32.816014438256545
1739209771.3117566;-32.816014438256545
1739209771.3117614;-45.120503652039325
1739209771.3117661;-38.13080360867914
1739209771.3117707;-45.120503652039325
1739209771.3117754;-33.981070128970956
1739209771.31178;-45.120503652039325
1739209771.3117847;-35.57807855764607
1739209771.3117895;-35.57807855764607
1739209771.311794;-35.57807855764607
1739209771.3117988;-45.120503652039325
1739209771.3118036;-45.120503652039325
1739209771.311808;-31.141103565318893
1739209771.3118129;-29.438486411369347
1739209771.3118174;-45.120503652039325
1739209771.3118222;-45.120503652039325
1739209771.311827;-45.120503652039325
1739209771.3118315;-27.267205301931607
1739209771.3118362;-29.438486411369333
1739209771.311841;-32.816014438256545
1739209771.3118455;-35.57807855764607
1739209771.3118503;-28.58837851428586
1739209771.3118548;-45.120503652039325
1739209771.3118596;-45.120503652039325
1739209771.3118644;-35.57807855764607
1739209771.311869;-28.58837851428586
1739209771.3118737;-30.49652367304973
1739209771.3118782;-25.826314394896364
1739209771.311883;-28.218542851754165
1739209771.3118877;-33.981070128970906
1739209771.3118923;-32.816014438256545
1739209771.311897;-45.120503652039325
1739209771.3119018;-22.740042620751332
1739209771.3119063;-24.589719217205094
1739209771.311911;-45.120503652039325
1739209771.3119156;-31.141103565318915
1739209771.3119204;-45.120503652039325
1739209771.3119252;-38.13080360867914
1739209771.3119297;-38.13080360867914
1739209771.3119345;-38.13080360867914
1739209771.3119392;-38.13080360867914
1739209771.3119438;-26.03565346325281
1739209771.3119485;-21.676580915188197
1739209771.311953;-38.13080360867914
1739209771.3119578;-38.13080360867914
1739209771.3119626;-38.13080360867914
1739209771.3119671;-29.438486411369333
1739209771.311972;-15.573255742248662
1739209771.3119764;-38.13080360867914
1739209771.3119812;-33.981070128970906
1739209771.311986;-31.141103565318915
1739209771.3119905;-38.13080360867914
1739209771.3119953;-38.13080360867914
1739209771.312;-32.816014438256545
1739209771.3120046;-38.13080360867914
1739209771.3120093;-38.13080360867914
1739209771.3120139;-45.120503652039325
1739209771.3120186;-33.981070128970906
1739209771.3120234;-35.57807855764607
1739209771.312028;-45.120503652039325
1739209771.3120327;-33.981070128970906
1739209771.3120375;-33.981070128970906
1739209771.312042;-28.58837851428586
1739209771.3120468;-38.13080360867914
1739209771.3120513;-45.120503652039325
1739209771.312056;-45.120503652039325
1739209771.3120608;-33.981070128970906
1739209771.3120654;-45.120503652039325
1739209771.3120701;-35.57807855764607
1739209771.3120747;-38.13080360867914
1739209771.3120794;-21.021172418726344
1739209771.3120842;-19.49757500747454
1739209771.3120887;-45.120503652039325
1739209771.3120935;-31.141103565318915
1739209771.3120983;-29.438486411369347
1739209771.3121028;-38.13080360867914
1739209771.3121076;-38.13080360867914
1739209771.312112;-38.13080360867914
1739209771.3121169;-35.57807855764607
1739209771.3121216;-24.746238672633048
1739209771.3121262;-13.175360233214619
1739209771.312131;-14.734302032542264
1739209771.3121357;-26.991370085610736
1739209771.3121402;-45.120503652039325
1739209771.312145;-38.13080360867914
1739209771.3121495;-38.13080360867914
1739209771.3121543;-31.141103565318915
1739209771.312159;-32.816014438256545
1739209771.3121636;-38.13080360867914
1739209771.3121684;-33.981070128970906
1739209771.312173;-23.38864096791655
1739209771.3121777;-45.120503652039325
1739209771.3121824;-45.120503652039325
1739209771.312187;-35.57807855764607
1739209771.3121917;-38.13080360867914
1739209771.3121965;-38.13080360867914
1739209771.312201;-38.13080360867914
1739209771.3122058;-38.13080360867914
1739209771.3122103;-28.992665084841942
1739209771.312215;-45.120503652039325
1739209771.3122199;-45.120503652039325
1739209771.3122244;-45.120503652039325
1739209771.3122292;-28.992665084841942
1739209771.312234;-45.120503652039325
1739209771.3122385;-45.120503652039325
1739209771.3122432;-38.13080360867914
1739209771.3122478;-30.49652367304976
1739209771.308467;-35.57807855764607
1739209771.3084717;-35.57807855764607
1739209771.3084762;-45.120503652039325
1739209771.308481;-45.120503652039325
1739209771.3084857;-35.57807855764607
1739209771.3084903;-45.120503652039325
1739209771.308495;-33.981070128970906
1739209771.3084998;-38.13080360867914
1739209771.3085043;-33.981070128970906
1739209771.308509;-38.13080360867914
1739209771.3085139;-38.13080360867914
1739209771.3085184;-38.13080360867914
1739209771.3085232;-38.13080360867914
1739209771.3085277;-45.120503652039325
1739209771.3085325;-35.57807855764607
1739209771.3085372;-38.13080360867914
1739209771.3085418;-38.13080360867914
1739209771.3085465;-45.120503652039325
1739209771.3085513;-38.13080360867914
1739209771.3085558;-33.981070128970906
1739209771.3085606;-45.120503652039325
1739209771.3085651;-45.120503652039325
1739209771.30857;-38.13080360867914
1739209771.3085747;-33.981070128970906
1739209771.3085792;-33.981070128970906
1739209771.308584;-45.120503652039325
1739209771.3085887;-38.13080360867914
1739209771.3085933;-38.13080360867914
1739209771.308598;-45.120503652039325
1739209771.3086028;-45.120503652039325
1739209771.3086073;-35.57807855764607
1739209771.308612;-33.981070128970906
1739209771.3086166;-38.13080360867914
1739209771.3086214;-45.120503652039325
1739209771.3086262;-38.13080360867914
1739209771.3086307;-33.981070128970906
1739209771.3086355;-38.13080360867914
1739209771.3086402;-45.120503652039325
1739209771.3086448;-33.981070128970906
1739209771.3086495;-33.981070128970906
1739209771.3086543;-33.981070128970906
1739209771.3086588;-45.120503652039325
1739209771.3086636;-38.13080360867914
1739209771.3086681;-45.120503652039325
1739209771.308673;-38.13080360867914
1739209771.3086777;-38.13080360867914
1739209771.3086822;-35.57807855764607
1739209771.308687;-33.981070128970906
1739209771.3086917;-31.141103565318915
1739209771.3086963;-38.13080360867914
1739209771.308701;-45.120503652039325
1739209771.3087058;-45.120503652039325
1739209771.3087103;-33.981070128970906
1739209771.308715;-45.120503652039325
1739209771.3087196;-38.13080360867914
1739209771.3087244;-31.141103565318915
1739209771.3087292;-32.816014438256545
1739209771.3087337;-45.120503652039325
1739209771.3087385;-38.13080360867914
1739209771.3087432;-38.13080360867914
1739209771.3087478;-38.13080360867914
1739209771.3087525;-45.120503652039325
1739209771.3087573;-38.13080360867914
1739209771.3087618;-45.120503652039325
1739209771.3087666;-33.981070128970906
1739209771.3087711;-45.120503652039325
1739209771.308776;-45.120503652039325
1739209771.3087807;-45.120503652039325
1739209771.3087852;-45.120503652039325
1739209771.30879;-38.13080360867914
1739209771.3087947;-45.120503652039325
1739209771.3087993;-38.13080360867914
1739209771.308804;-35.57807855764607
1739209771.3088086;-45.120503652039325
1739209771.3088133;-38.13080360867914
1739209771.308818;-35.57807855764607
1739209771.3088226;-33.981070128970906
1739209771.3088274;-38.13080360867914
1739209771.3088322;-35.57807855764607
1739209771.3088367;-32.816014438256545
1739209771.3088415;-32.81601443825658
1739209771.3088462;-38.13080360867914
1739209771.3088508;-45.120503652039325
1739209771.3088555;-45.120503652039325
1739209771.30886;-38.13080360867914
1739209771.3088648;-38.13080360867914
1739209771.3088696;-38.13080360867914
1739209771.3088741;-38.13080360867914
1739209771.308879;-28.992665084841942
1739209771.3088837;-38.13080360867914
1739209771.3088882;-45.120503652039325
1739209771.308893;-45.120503652039325
1739209771.3088977;-33.981070128970906
1739209771.3089023;-45.120503652039325
1739209771.308907;-45.120503652039325
1739209771.3089116;-45.120503652039325
1739209771.3089163;-33.981070128970956
1739209771.308921;-45.120503652039325
1739209771.3089256;-38.13080360867914
1739209771.3089304;-45.120503652039325
1739209771.3089352;-45.120503652039325
1739209771.3089397;-33.981070128970906
1739209771.3089445;-45.120503652039325
1739209771.3089492;-45.120503652039325
1739209771.3089538;-28.58837851428586
1739209771.3089585;-35.57807855764607
1739209771.308963;-45.120503652039325
1739209771.3089678;-45.120503652039325
1739209771.3089726;-45.120503652039325
1739209771.3089771;-45.120503652039325
1739209771.308982;-45.120503652039325
1739209771.3089867;-45.120503652039325
1739209771.3089912;-45.120503652039325
1739209771.308996;-38.13080360867914
1739209771.3090007;-38.13080360867914
1739209771.3090053;-45.120503652039325
1739209771.30901;-35.57807855764607
1739209771.3090146;-32.816014438256545
1739209771.3090193;-38.13080360867914
1739209771.309024;-45.120503652039325
1739209771.3090286;-38.13080360867914
1739209771.3090334;-32.816014438256545
1739209771.3090382;-45.120503652039325
1739209771.3090427;-45.120503652039325
1739209771.3090475;-38.13080360867914
1739209771.309052;-38.13080360867914
1739209771.3090568;-45.120503652039325
1739209771.3090615;-45.120503652039325
1739209771.309066;-35.57807855764607
1739209771.3090708;-35.57807855764607
1739209771.3090756;-45.120503652039325
1739209771.3090801;-45.120503652039325
1739209771.309085;-33.981070128970906
1739209771.3090897;-35.57807855764607
1739209771.3090942;-45.120503652039325
1739209771.309099;-45.120503652039325
1739209771.3091035;-45.120503652039325
1739209771.3091083;-38.13080360867914
1739209771.309113;-38.13080360867914
1739209771.3091176;-45.120503652039325
1739209771.3091223;-45.120503652039325
1739209771.309127;-33.981070128970906
1739209771.3091316;-38.13080360867914
1739209771.3091364;-45.120503652039325
1739209771.3091412;-32.816014438256545
1739209771.3091457;-33.981070128970906
1739209771.3091505;-45.120503652039325
1739209771.309155;-45.120503652039325
1739209771.3091598;-33.981070128970906
1739209771.3091645;-38.13080360867914
1739209771.309169;-45.120503652039325
1739209771.3091738;-45.120503652039325
1739209771.3091786;-45.120503652039325
1739209771.3091831;-45.120503652039325
1739209771.309188;-38.13080360867914
1739209771.3091927;-45.120503652039325
1739209771.3091972;-45.120503652039325
1739209771.309202;-38.13080360867914
1739209771.3092065;-45.120503652039325
1739209771.3092113;-45.120503652039325
1739209771.309216;-33.981070128970906
1739209771.3092206;-38.13080360867914
1739209771.3092253;-45.120503652039325
1739209771.30923;-45.120503652039325
1739209771.3092346;-38.13080360867914
1739209771.3092394;-38.13080360867914
1739209771.3092442;-45.120503652039325
1739209771.3092487;-45.120503652039325
1739209771.3092535;-45.120503652039325
1739209771.309258;-45.120503652039325
1739209771.3092628;-45.120503652039325
1739209771.3092675;-45.120503652039325
1739209771.309272;-45.120503652039325
1739209771.3092768;-45.120503652039325
1739209771.3092816;-35.57807855764607
1739209771.309286;-32.816014438256545
1739209771.309291;-38.13080360867914
1739209771.3092957;-38.13080360867914
1739209771.3093002;-35.57807855764607
1739209771.309305;-35.57807855764607
1739209771.3093095;-45.120503652039325
1739209771.3093143;-45.120503652039325
1739209771.309319;-45.120503652039325
1739209771.3093235;-38.13080360867914
1739209771.3093283;-45.120503652039325
1739209771.309333;-45.120503652039325
1739209771.3093376;-38.13080360867914
1739209771.3093424;-45.120503652039325
1739209771.309347;-38.13080360867914
1739209771.3093517;-45.120503652039325
1739209771.3093565;-45.120503652039325
1739209771.309361;-33.981070128970906
1739209771.3093657;-45.120503652039325
1739209771.3093705;-45.120503652039325
1739209771.309375;-38.13080360867914
1739209771.3093798;-38.13080360867914
1739209771.3093846;-45.120503652039325
1739209771.309389;-45.120503652039325
1739209771.309394;-38.13080360867914
1739209771.3093984;-45.120503652039325
1739209771.3094032;-38.13080360867914
1739209771.309408;-33.981070128970906
1739209771.3094125;-45.120503652039325
1739209771.3094172;-38.13080360867914
1739209771.309422;-38.13080360867914
1739209771.3094265;-35.57807855764607
1739209771.3094313;-45.120503652039325
1739209771.309436;-45.120503652039325
1739209771.3094406;-32.816014438256545
1739209771.3094454;-38.13080360867914
1739209771.30945;-38.13080360867914
1739209771.3094547;-38.13080360867914
1739209771.3094594;-45.120503652039325
1739209771.309464;-33.981070128970906
1739209771.3094687;-38.13080360867914
1739209771.3094735;-35.57807855764607
1739209771.309478;-38.13080360867914
1739209771.3094828;-38.13080360867914
1739209771.3094876;-38.13080360867914
1739209771.309492;-45.120503652039325
1739209771.3094969;-45.120503652039325
1739209771.3095014;-45.120503652039325
1739209771.3095062;-38.13080360867914
1739209771.309511;-38.13080360867914
1739209771.3095155;-45.120503652039325
1739209771.3095202;-38.13080360867914
1739209771.309525;-33.981070128970906
1739209771.3095295;-45.120503652039325
1739209771.3095343;-45.120503652039325
1739209771.309539;-45.120503652039325
1739209771.3095436;-35.57807855764607
1739209771.3095484;-38.13080360867914
1739209771.309553;-33.981070128970906
1739209771.3095577;-45.120503652039325
1739209771.3095624;-38.13080360867914
1739209771.309567;-38.13080360867914
1739209771.3095717;-45.120503652039325
1739209771.3095765;-33.981070128970906
1739209771.309581;-38.13080360867914
1739209771.3095858;-45.120503652039325
1739209771.3095903;-45.120503652039325
1739209771.309595;-38.13080360867914
1739209771.3095999;-28.992665084841942
1739209771.3096044;-45.120503652039325
1739209771.3096092;-45.120503652039325
1739209771.309614;-45.120503652039325
1739209771.3096185;-38.13080360867914
1739209771.3096232;-45.120503652039325
1739209771.309628;-38.13080360867914
1739209771.3096325;-45.120503652039325
1739209771.3096373;-38.13080360867914
1739209771.3096418;-38.13080360867914
1739209771.3096466;-45.120503652039325
1739209771.3096514;-38.13080360867914
1739209771.309656;-38.13080360867914
1739209771.3096607;-38.13080360867914
1739209771.3096654;-45.120503652039325
1739209771.30967;-38.13080360867914
1739209771.3096747;-27.267205301931607
1739209771.3096795;-38.13080360867914
1739209771.309684;-38.13080360867914
1739209771.3096888;-38.13080360867914
1739209771.3096933;-38.13080360867914
1739209771.309698;-45.120503652039325
1739209771.3097029;-38.13080360867914
1739209771.3097074;-45.120503652039325
1739209771.3097122;-33.981070128970956
1739209771.309717;-33.981070128970906
1739209771.3097215;-38.13080360867914
1739209771.3097262;-38.13080360867914
1739209771.309731;-38.13080360867914
1739209771.3097355;-45.120503652039325
1739209771.3097403;-38.13080360867914
1739209771.3097448;-45.120503652039325
1739209771.3097496;-28.992665084841942
1739209771.3097544;-38.13080360867914
1739209771.309759;-45.120503652039325
1739209771.3097637;-45.120503652039325
1739209771.3097684;-45.120503652039325
1739209771.309773;-45.120503652039325
1739209771.3097777;-33.981070128970906
1739209771.3097825;-35.57807855764607
1739209771.309787;-33.981070128970956
1739209771.3097918;-45.120503652039325
1739209771.3097963;-33.981070128970906
1739209771.309801;-38.13080360867914
1739209771.3098059;-45.120503652039325
1739209771.3098104;-38.13080360867914
1739209771.3098152;-38.13080360867914
1739209771.30982;-45.120503652039325
1739209771.3098245;-31.141103565318893
1739209771.3098292;-38.13080360867914
1739209771.309834;-45.120503652039325
1739209771.3098385;-38.13080360867914
1739209771.3098433;-45.120503652039325
1739209771.3098478;-45.120503652039325
1739209771.3098526;-33.981070128970906
1739209771.3098574;-38.13080360867914
1739209771.309862;-45.120503652039325
1739209771.3098667;-45.120503652039325
1739209771.3098714;-45.120503652039325
1739209771.309876;-38.13080360867914
1739209771.3098807;-45.120503652039325
1739209771.3098853;-45.120503652039325
1739209771.30989;-38.13080360867914
1739209771.3098948;-38.13080360867914
1739209771.3098993;-45.120503652039325
1739209771.309904;-45.120503652039325
1739209771.3099089;-38.13080360867914
1739209771.3099134;-38.13080360867914
1739209771.3099182;-45.120503652039325
1739209771.309923;-45.120503652039325
1739209771.3099275;-38.13080360867914
1739209771.3099322;-38.13080360867914
1739209771.3099368;-31.141103565318893
1739209771.3099415;-29.438486411369333
1739209771.3099463;-38.13080360867914
1739209771.3099508;-38.13080360867914
1739209771.3099556;-35.57807855764607
1739209771.3099604;-38.13080360867914
1739209771.309965;-38.13080360867914
1739209771.3099697;-35.57807855764607
1739209771.3099744;-45.120503652039325
1739209771.309979;-45.120503652039325
1739209771.3099837;-33.981070128970906
1739209771.3099883;-38.13080360867914
1739209771.309993;-45.120503652039325
1739209771.3099978;-38.13080360867914
1739209771.3100023;-35.57807855764607
1739209771.310007;-45.120503652039325
1739209771.3100119;-31.141103565318893
1739209771.3100164;-28.21854285175415
1739209771.3100212;-45.120503652039325
1739209771.310026;-45.120503652039325
1739209771.3100305;-35.57807855764607
1739209771.3100352;-35.57807855764607
1739209771.3100398;-45.120503652039325
1739209771.3100445;-32.816014438256545
1739209771.3100493;-45.120503652039325
1739209771.3100538;-33.981070128970956
1739209771.3100586;-45.120503652039325
1739209771.3100634;-38.13080360867914
1739209771.310068;-38.13080360867914
1739209771.3100727;-45.120503652039325
1739209771.3100774;-45.120503652039325
1739209771.310082;-45.120503652039325
1739209771.3100867;-35.57807855764607
1739209771.3100913;-26.991370085610722
1739209771.310096;-38.13080360867914
1739209771.3101008;-45.120503652039325
1739209771.3101053;-35.57807855764607
1739209771.31011;-35.57807855764607
1739209771.3101149;-45.120503652039325
1739209771.3101194;-45.120503652039325
1739209771.3101242;-45.120503652039325
1739209771.3101287;-45.120503652039325
1739209771.3101335;-45.120503652039325
1739209771.3101382;-45.120503652039325
1739209771.3101428;-45.120503652039325
