CAN Message; 0x1b8:00009f2c4d9f7313
1739209683.2459924;-45.120503652039325
1739209683.2459962;-33.981070128970906
1739209683.246;-33.981070128970906
1739209683.2460039;-38.13080360867914
1739209683.246008;-45.120503652039325
1739209683.2460117;-38.13080360867914
1739209683.2460155;-32.816014438256545
1739209683.2460194;-45.120503652039325
1739209683.2460232;-33.981070128970906
1739209683.246027;-31.141103565318915
1739209683.246031;-32.816014438256545
1739209683.2460349;-38.13080360867914
1739209683.2460387;-45.120503652039325
1739209683.2460425;-35.57807855764607
1739209683.2460463;-38.13080360867914
1739209683.2460504;-38.13080360867914
1739209683.2460542;-38.13080360867914
1739209683.246058;-32.816014438256545
1739209683.2460618;-38.13080360867914
1739209683.2460656;-38.13080360867914
1739209683.2460694;-45.120503652039325
1739209683.2460735;-38.13080360867914
1739209683.2460773;-38.13080360867914
1739209683.246081;-38.13080360867914
1739209683.246085;-33.981070128970906
1739209683.2460887;-32.816014438256545
1739209683.2460926;-35.57807855764607
1739209683.2460966;-38.13080360867914
1739209683.2461004;-38.13080360867914
1739209683.2461042;-38.13080360867914
1739209683.246108;-38.13080360867914
1739209683.2461119;-45.120503652039325
1739209683.2461157;-35.57807855764607
1739209683.2461197;-38.13080360867914
1739209683.2461236;-38.13080360867914
1739209683.2461274;-38.13080360867914
1739209683.2461312;-38.13080360867914
1739209683.246135;-35.57807855764607
1739209683.2461388;-38.13080360867914
1739209683.2461429;-38.13080360867914
1739209683.2461467;-35.57807855764607
1739209683.2461505;-45.120503652039325
1739209683.2461543;-45.120503652039325
1739209683.2461581;-45.120503652039325
1739209683.2461622;-38.13080360867914
1739209683.246166;-45.120503652039325
1739209683.2461698;-45.120503652039325
1739209683.2461736;-38.13080360867914
1739209683.2461774;-45.120503652039325
1739209683.2461812;-35.57807855764607
1739209683.2461853;-35.57807855764607
1739209683.246189;-38.13080360867914
1739209683.246193;-45.120503652039325
1739209683.2461967;-32.816014438256545
1739209683.2462006;-32.816014438256545
1739209683.2462044;-45.120503652039325
1739209683.2462084;-45.120503652039325
1739209683.2462122;-33.981070128970906
1739209683.246216;-38.13080360867914
1739209683.2462199;-38.13080360867914
1739209683.2462237;-45.120503652039325
1739209683.2462275;-45.120503652039325
1739209683.2462316;-38.13080360867914
1739209683.2462354;-38.13080360867914
1739209683.2462392;-45.120503652039325
1739209683.246243;-45.120503652039325
1739209683.2462468;-38.13080360867914
1739209683.2462506;-38.13080360867914
1739209683.2462547;-45.120503652039325
1739209683.2462585;-33.981070128970906
1739209683.2462623;-38.13080360867914
1739209683.2462661;-38.13080360867914
1739209683.24627;-45.120503652039325
1739209683.246274;-38.13080360867914
1739209683.2462778;-35.57807855764607
1739209683.2462816;-45.120503652039325
1739209683.2462854;-45.120503652039325
1739209683.2462893;-38.13080360867914
1739209683.246293;-35.57807855764607
1739209683.2462971;-38.13080360867914
1739209683.246301;-45.120503652039325
1739209683.2463048;-38.13080360867914
1739209683.2463086;-45.120503652039325
1739209683.2463124;-45.120503652039325
1739209683.2463162;-45.120503652039325
1739209683.2463202;-38.13080360867914
1739209683.246324;-45.120503652039325
1739209683.2463279;-45.120503652039325
1739209683.2463317;-45.120503652039325
1739209683.2463355;-45.120503652039325
1739209683.2463393;-32.816014438256545
1739209683.2463434;-38.13080360867914
1739209683.2463472;-45.120503652039325
1739209683.246351;-35.57807855764607
1739209683.2463548;-35.57807855764607
1739209683.2463586;-38.13080360867914
1739209683.2463627;-35.57807855764607
1739209683.2463665;-45.120503652039325
1739209683.2463703;-45.120503652039325
1739209683.2463741;-38.13080360867914
1739209683.246378;-45.120503652039325
1739209683.2463818;-45.120503652039325
1739209683.2463858;-45.120503652039325
1739209683.2463896;-38.13080360867914
1739209683.2463934;-38.13080360867914
1739209683.2463973;-38.13080360867914
1739209683.246401;-38.13080360867914
1739209683.246405;-38.13080360867914
1739209683.246409;-45.120503652039325
1739209683.2464128;-38.13080360867914
1739209683.2464166;-35.57807855764607
1739209683.2464204;-38.13080360867914
1739209683.2464242;-45.120503652039325
1739209683.246428;-45.120503652039325
1739209683.246432;-45.120503652039325
1739209683.2464359;-45.120503652039325
1739209683.2464397;-38.13080360867914
1739209683.2464435;-38.13080360867914
1739209683.2464473;-45.120503652039325
1739209683.2464511;-38.13080360867914
1739209683.2464552;-38.13080360867914
1739209683.246459;-45.120503652039325
1739209683.2464628;-45.120503652039325
1739209683.2464666;-45.120503652039325
1739209683.2464705;-45.120503652039325
1739209683.2464745;-38.13080360867914
1739209683.2464783;-45.120503652039325
1739209683.2464821;-38.13080360867914
1739209683.246486;-35.57807855764607
1739209683.2464898;-38.13080360867914
1739209683.2464936;-30.49652367304973
1739209683.2464976;-38.13080360867914
1739209683.2465014;-45.120503652039325
1739209683.2465053;-45.120503652039325
1739209683.246509;-38.13080360867914
1739209683.246513;-45.120503652039325
1739209683.2465167;-38.13080360867914
1739209683.2465208;-38.13080360867914
1739209683.2465246;-33.981070128970956
1739209683.2465284;-38.13080360867914
1739209683.2465322;-35.57807855764607
1739209683.246536;-45.120503652039325
1739209683.2465398;-45.120503652039325
1739209683.246544;-38.13080360867914
1739209683.2465477;-45.120503652039325
1739209683.2465515;-45.120503652039325
1739209683.2465553;-31.141103565318915
1739209683.2465591;-35.57807855764607
1739209683.246563;-35.57807855764607
1739209683.246567;-38.13080360867914
1739209683.2465708;-38.13080360867914
1739209683.2465746;-35.57807855764607
1739209683.2465785;-35.57807855764607
1739209683.2465823;-45.120503652039325
1739209683.2465863;-38.13080360867914
1739209683.2465901;-38.13080360867914
1739209683.246594;-35.57807855764607
1739209683.2465978;-38.13080360867914
1739209683.2466016;-38.13080360867914
1739209683.2466054;-35.57807855764607
1739209683.2466094;-38.13080360867914
1739209683.2466133;-38.13080360867914
1739209683.246617;-45.120503652039325
1739209683.246621;-38.13080360867914
1739209683.2466247;-38.13080360867914
1739209683.2466285;-45.120503652039325
1739209683.2466326;-45.120503652039325
1739209683.2466364;-45.120503652039325
1739209683.2466402;-45.120503652039325
1739209683.246644;-45.120503652039325
1739209683.2466478;-28.992665084841942
1739209683.2466516;-31.141103565318915
1739209683.2466557;-45.120503652039325
1739209683.2466595;-45.120503652039325
1739209683.2466633;-38.13080360867914
1739209683.2466671;-35.57807855764607
1739209683.246671;-45.120503652039325
1739209683.246675;-45.120503652039325
1739209683.2466788;-35.57807855764607
1739209683.2466826;-38.13080360867914
1739209683.2466865;-38.13080360867914
1739209683.2466903;-45.120503652039325
1739209683.246694;-45.120503652039325
1739209683.2466981;-45.120503652039325
1739209683.246702;-45.120503652039325
1739209683.2467058;-45.120503652039325
1739209683.2467096;-38.13080360867914
1739209683.2467134;-38.13080360867914
1739209683.2467172;-45.120503652039325
1739209683.2467213;-38.13080360867914
1739209683.246725;-38.13080360867914
1739209683.246729;-38.13080360867914
1739209683.2467327;-45.120503652039325
1739209683.2467365;-45.120503652039325
1739209683.2467403;-38.13080360867914
1739209683.2467444;-38.13080360867914
1739209683.2467482;-45.120503652039325
1739209683.246752;-45.120503652039325
1739209683.2467558;-38.13080360867914
1739209683.2467597;-38.13080360867914
1739209683.2467635;-45.120503652039325
1739209683.2467675;-38.13080360867914
1739209683.2467713;-38.13080360867914
1739209683.2467752;-45.120503652039325
1739209683.2494636;-45.120503652039325
1739209683.2494693;-38.13080360867914
1739209683.2494748;-45.120503652039325
1739209683.2494805;-38.13080360867914
1739209683.2494862;-38.13080360867914
1739209683.249492;-45.120503652039325
1739209683.2494977;-38.13080360867914
1739209683.2495031;-38.13080360867914
1739209683.2495089;-45.120503652039325
1739209683.2495146;-45.120503652039325
1739209683.2495203;-38.13080360867914
1739209683.249526;-38.13080360867914
1739209683.2495315;-38.13080360867914
1739209683.2495372;-38.13080360867914
1739209683.249543;-32.816014438256545
1739209683.2495487;-35.57807855764607
1739209683.2495544;-45.120503652039325
1739209683.2495599;-38.13080360867914
1739209683.2495656;-35.57807855764607
1739209683.2495713;-35.57807855764607
1739209683.249577;-45.120503652039325
1739209683.2495828;-45.120503652039325
1739209683.2495883;-45.120503652039325
1739209683.249594;-38.13080360867914
1739209683.2495997;-38.13080360867914
1739209683.2496054;-45.120503652039325
1739209683.2496111;-38.13080360867914
1739209683.2496166;-45.120503652039325
1739209683.2496223;-45.120503652039325
1739209683.249628;-38.13080360867914
1739209683.2496338;-38.13080360867914
1739209683.2496395;-45.120503652039325
1739209683.249645;-45.120503652039325
1739209683.2496507;-38.13080360867914
1739209683.2496564;-28.992665084841942
1739209683.2496622;-31.141103565318915
1739209683.249668;-45.120503652039325
1739209683.2496736;-38.13080360867914
1739209683.249679;-30.49652367304973
1739209683.2496848;-38.13080360867914
1739209683.2496905;-45.120503652039325
1739209683.2496963;-45.120503652039325
1739209683.249702;-45.120503652039325
1739209683.2497075;-38.13080360867914
1739209683.2497132;-45.120503652039325
1739209683.249719;-45.120503652039325
1739209683.2497246;-38.13080360867914
1739209683.2497303;-38.13080360867914
1739209683.2497358;-45.120503652039325
1739209683.2497416;-35.57807855764607
1739209683.2497473;-38.13080360867914
1739209683.249753;-45.120503652039325
1739209683.2497587;-45.120503652039325
1739209683.2497642;-33.981070128970906
1739209683.24977;-38.13080360867914
1739209683.2497756;-45.120503652039325
1739209683.2497814;-38.13080360867914
1739209683.249787;-38.13080360867914
1739209683.2497926;-31.141103565318915
1739209683.2497983;-28.992665084841942
1739209683.249804;-38.13080360867914
1739209683.2498097;-38.13080360867914
1739209683.2498155;-33.981070128970906
1739209683.249821;-38.13080360867914
1739209683.2498267;-45.120503652039325
1739209683.2498324;-38.13080360867914
1739209683.249838;-33.981070128970906
1739209683.2498438;-33.981070128970906
1739209683.2498493;-45.120503652039325
1739209683.249855;-35.57807855764607
1739209683.2498608;-35.57807855764607
1739209683.2498665;-38.13080360867914
1739209683.2498722;-38.13080360867914
1739209683.2498777;-38.13080360867914
1739209683.2498834;-33.981070128970906
1739209683.2498891;-33.981070128970906
1739209683.2498949;-45.120503652039325
1739209683.2499006;-38.13080360867914
1739209683.249906;-38.13080360867914
1739209683.2499118;-38.13080360867914
1739209683.2499175;-35.57807855764607
1739209683.2499232;-45.120503652039325
1739209683.249929;-45.120503652039325
1739209683.2499344;-35.57807855764607
1739209683.2499402;-35.57807855764607
1739209683.2499459;-45.120503652039325
1739209683.2499516;-38.13080360867914
1739209683.2499573;-33.981070128970906
1739209683.2499628;-38.13080360867914
1739209683.2499685;-45.120503652039325
1739209683.2499743;-38.13080360867914
1739209683.24998;-38.13080360867914
1739209683.2499857;-45.120503652039325
1739209683.2499912;-45.120503652039325
1739209683.249997;-38.13080360867914
1739209683.2500026;-45.120503652039325
1739209683.2500083;-38.13080360867914
1739209683.250014;-38.13080360867914
1739209683.2500196;-38.13080360867914
1739209683.2500253;-35.57807855764607
1739209683.250031;-35.57807855764607
1739209683.2500367;-38.13080360867914
1739209683.2500424;-38.13080360867914
1739209683.250048;-32.816014438256545
1739209683.2500536;-38.13080360867914
1739209683.2500594;-45.120503652039325
1739209683.250065;-38.13080360867914
1739209683.2500708;-45.120503652039325
1739209683.2500763;-38.13080360867914
1739209683.250082;-38.13080360867914
1739209683.2500877;-45.120503652039325
1739209683.2500935;-45.120503652039325
1739209683.2500992;-45.120503652039325
1739209683.250105;-45.120503652039325
1739209683.2501104;-38.13080360867914
1739209683.250116;-45.120503652039325
1739209683.2501218;-45.120503652039325
1739209683.2501276;-35.57807855764607
1739209683.2501333;-35.57807855764607
1739209683.2501388;-45.120503652039325
1739209683.2501445;-38.13080360867914
1739209683.2501502;-35.57807855764607
1739209683.250156;-38.13080360867914
1739209683.2501616;-32.816014438256545
1739209683.2501671;-33.981070128970906
1739209683.2501729;-45.120503652039325
1739209683.2501786;-38.13080360867914
1739209683.2501843;-38.13080360867914
1739209683.25019;-38.13080360867914
1739209683.2501955;-38.13080360867914
1739209683.2502012;-38.13080360867914
1739209683.250207;-45.120503652039325
1739209683.2502127;-45.120503652039325
1739209683.2502184;-45.120503652039325
1739209683.2502239;-45.120503652039325
1739209683.2502296;-45.120503652039325
1739209683.2502353;-45.120503652039325
1739209683.250241;-38.13080360867914
1739209683.2502468;-38.13080360867914
1739209683.2502522;-45.120503652039325
1739209683.250258;-45.120503652039325
1739209683.2502637;-38.13080360867914
1739209683.2502694;-32.816014438256545
1739209683.2502751;-33.981070128970906
1739209683.2502806;-35.57807855764607
1739209683.2502863;-45.120503652039325
1739209683.250292;-45.120503652039325
1739209683.2502978;-32.816014438256545
1739209683.2503035;-29.438486411369333
1739209683.250309;-38.13080360867914
1739209683.2503147;-45.120503652039325
1739209683.2503204;-35.57807855764607
1739209683.2503262;-35.57807855764607
1739209683.2503319;-45.120503652039325
1739209683.2503374;-38.13080360867914
1739209683.250343;-45.120503652039325
1739209683.2503488;-45.120503652039325
1739209683.2503545;-38.13080360867914
1739209683.2503603;-45.120503652039325
1739209683.2503657;-45.120503652039325
1739209683.2503715;-45.120503652039325
1739209683.2503772;-38.13080360867914
1739209683.250383;-38.13080360867914
1739209683.2503886;-45.120503652039325
1739209683.250394;-45.120503652039325
1739209683.2503998;-45.120503652039325
1739209683.2504056;-38.13080360867914
1739209683.2504113;-45.120503652039325
1739209683.250417;-45.120503652039325
1739209683.2504225;-35.57807855764607
1739209683.2504282;-38.13080360867914
1739209683.250434;-32.816014438256545
1739209683.2504396;-28.21854285175415
1739209683.2504454;-38.13080360867914
1739209683.2504508;-35.57807855764607
1739209683.2504566;-38.13080360867914
1739209683.2504623;-38.13080360867914
1739209683.250468;-38.13080360867914
1739209683.2504737;-35.57807855764607
1739209683.2504792;-45.120503652039325
1739209683.250485;-33.981070128970956
1739209683.2504907;-45.120503652039325
1739209683.2504964;-38.13080360867914
1739209683.250502;-45.120503652039325
1739209683.2505078;-45.120503652039325
1739209683.2505133;-38.13080360867914
1739209683.250519;-38.13080360867914
1739209683.2505248;-45.120503652039325
1739209683.2505305;-45.120503652039325
1739209683.2505362;-35.57807855764607
1739209683.2505417;-38.13080360867914
1739209683.2505474;-45.120503652039325
1739209683.2505531;-45.120503652039325
1739209683.2505589;-38.13080360867914
1739209683.2505646;-35.57807855764607
1739209683.25057;-38.13080360867914
1739209683.2505758;-38.13080360867914
1739209683.2505815;-38.13080360867914
1739209683.2505872;-38.13080360867914
1739209683.250593;-38.13080360867914
1739209683.2505984;-35.57807855764607
1739209683.2506042;-33.981070128970906
1739209683.2506099;-35.57807855764607
1739209683.2506156;-45.120503652039325
1739209683.2506213;-45.120503652039325
1739209683.2506268;-45.120503652039325
1739209683.2506325;-38.13080360867914
1739209683.2506382;-38.13080360867914
1739209683.250644;-45.120503652039325
1739209683.2506497;-35.57807855764607
1739209683.2506552;-38.13080360867914
1739209683.250661;-45.120503652039325
1739209683.2506666;-38.13080360867914
1739209683.2506723;-45.120503652039325
1739209683.2467778;-45.120503652039325
1739209683.2467804;-38.13080360867914
1739209683.246783;-38.13080360867914
1739209683.2467856;-45.120503652039325
1739209683.2467883;-45.120503652039325
1739209683.246791;-45.120503652039325
1739209683.2467935;-38.13080360867914
1739209683.2467961;-33.981070128970906
1739209683.2467988;-45.120503652039325
1739209683.2468014;-38.13080360867914
1739209683.246804;-38.13080360867914
1739209683.2468066;-35.57807855764607
1739209683.2468092;-45.120503652039325
1739209683.2468119;-45.120503652039325
1739209683.2468145;-38.13080360867914
1739209683.246817;-38.13080360867914
1739209683.2468197;-45.120503652039325
1739209683.2468224;-45.120503652039325
1739209683.246825;-33.981070128970906
1739209683.2468276;-45.120503652039325
1739209683.2468302;-45.120503652039325
1739209683.2468328;-31.141103565318915
1739209683.2468355;-38.13080360867914
1739209683.246838;-33.981070128970906
1739209683.2468407;-45.120503652039325
1739209683.2468433;-38.13080360867914
1739209683.246846;-38.13080360867914
1739209683.2468486;-32.816014438256545
1739209683.2468512;-38.13080360867914
1739209683.2468538;-38.13080360867914
1739209683.2468565;-32.816014438256545
1739209683.246859;-45.120503652039325
1739209683.2468617;-45.120503652039325
1739209683.2468643;-38.13080360867914
1739209683.246867;-35.57807855764607
1739209683.2468696;-38.13080360867914
1739209683.2468722;-45.120503652039325
1739209683.2468748;-38.13080360867914
1739209683.2468774;-35.57807855764607
1739209683.24688;-38.13080360867914
1739209683.2468827;-45.120503652039325
1739209683.2468853;-38.13080360867914
1739209683.2468877;-38.13080360867914
1739209683.2468903;-38.13080360867914
1739209683.246893;-38.13080360867914
1739209683.2468956;-45.120503652039325
1739209683.2468982;-38.13080360867914
1739209683.2469008;-35.57807855764607
1739209683.2469034;-38.13080360867914
1739209683.246906;-38.13080360867914
1739209683.2469087;-45.120503652039325
1739209683.2469113;-45.120503652039325
1739209683.246914;-35.57807855764607
1739209683.2469165;-38.13080360867914
1739209683.2469192;-38.13080360867914
1739209683.2469218;-38.13080360867914
1739209683.2469244;-45.120503652039325
1739209683.246927;-38.13080360867914
1739209683.2469296;-38.13080360867914
1739209683.2469323;-35.57807855764607
1739209683.246935;-45.120503652039325
1739209683.2469375;-45.120503652039325
1739209683.2469401;-45.120503652039325
1739209683.2469428;-35.57807855764607
1739209683.2469454;-35.57807855764607
1739209683.246948;-38.13080360867914
1739209683.2469506;-45.120503652039325
1739209683.2469532;-38.13080360867914
1739209683.2469559;-32.816014438256545
1739209683.2469585;-45.120503652039325
1739209683.246961;-45.120503652039325
1739209683.2469637;-45.120503652039325
1739209683.2469664;-45.120503652039325
1739209683.246969;-38.13080360867914
1739209683.2469716;-45.120503652039325
1739209683.2469742;-45.120503652039325
1739209683.2469769;-45.120503652039325
1739209683.2469795;-38.13080360867914
1739209683.246982;-45.120503652039325
1739209683.2469847;-38.13080360867914
1739209683.2469873;-45.120503652039325
1739209683.24699;-45.120503652039325
1739209683.2469926;-45.120503652039325
1739209683.2469952;-31.141103565318893
1739209683.2469978;-33.981070128970906
1739209683.2470005;-45.120503652039325
1739209683.247003;-38.13080360867914
1739209683.2470057;-38.13080360867914
1739209683.2470083;-32.816014438256545
1739209683.247011;-45.120503652039325
1739209683.2470136;-45.120503652039325
1739209683.2470162;-38.13080360867914
1739209683.2470188;-45.120503652039325
1739209683.2470214;-38.13080360867914
1739209683.247024;-45.120503652039325
1739209683.2470267;-45.120503652039325
1739209683.2470293;-38.13080360867914
1739209683.247032;-45.120503652039325
1739209683.2470345;-45.120503652039325
1739209683.2470372;-38.13080360867914
1739209683.2470398;-45.120503652039325
1739209683.2470424;-38.13080360867914
1739209683.247045;-38.13080360867914
1739209683.2470477;-35.57807855764607
1739209683.2470503;-25.826314394896354
1739209683.247053;-38.13080360867914
1739209683.2470555;-45.120503652039325
1739209683.2470582;-38.13080360867914
1739209683.2470608;-32.816014438256545
1739209683.2470634;-45.120503652039325
1739209683.247066;-45.120503652039325
1739209683.2470686;-45.120503652039325
1739209683.2470713;-38.13080360867914
1739209683.247074;-45.120503652039325
1739209683.2470765;-45.120503652039325
1739209683.2470791;-45.120503652039325
1739209683.2470818;-45.120503652039325
1739209683.2470844;-38.13080360867914
1739209683.247087;-45.120503652039325
1739209683.2470896;-45.120503652039325
1739209683.2470922;-32.816014438256545
1739209683.2470949;-38.13080360867914
1739209683.2470975;-38.13080360867914
1739209683.2471;-38.13080360867914
1739209683.2471027;-38.13080360867914
1739209683.2471054;-45.120503652039325
1739209683.247108;-45.120503652039325
1739209683.2471104;-33.981070128970906
1739209683.247113;-30.49652367304973
1739209683.2471156;-33.981070128970906
1739209683.2471182;-45.120503652039325
1739209683.2471209;-38.13080360867914
1739209683.2471235;-38.13080360867914
1739209683.247126;-45.120503652039325
1739209683.2471287;-45.120503652039325
1739209683.2471313;-45.120503652039325
1739209683.247134;-33.981070128970956
1739209683.2471366;-38.13080360867914
1739209683.2471392;-35.57807855764607
1739209683.2471418;-38.13080360867914
1739209683.2471445;-45.120503652039325
1739209683.247147;-45.120503652039325
1739209683.2471497;-38.13080360867914
1739209683.2471523;-45.120503652039325
1739209683.247155;-28.992665084841942
1739209683.2471576;-31.141103565318915
1739209683.2471602;-38.13080360867914
1739209683.2471628;-45.120503652039325
1739209683.2471654;-33.981070128970906
1739209683.247168;-38.13080360867914
1739209683.2471707;-38.13080360867914
1739209683.2471733;-38.13080360867914
1739209683.247176;-38.13080360867914
1739209683.2471786;-38.13080360867914
1739209683.2471812;-38.13080360867914
1739209683.2471838;-45.120503652039325
1739209683.2471864;-38.13080360867914
1739209683.247189;-45.120503652039325
1739209683.2471917;-45.120503652039325
1739209683.2471943;-38.13080360867914
1739209683.247197;-45.120503652039325
1739209683.2471995;-45.120503652039325
1739209683.2472022;-45.120503652039325
1739209683.2472048;-38.13080360867914
1739209683.2472074;-45.120503652039325
1739209683.24721;-45.120503652039325
1739209683.2472126;-32.816014438256545
1739209683.2472153;-45.120503652039325
1739209683.247218;-33.981070128970906
1739209683.2472205;-38.13080360867914
1739209683.2472231;-45.120503652039325
1739209683.2472258;-38.13080360867914
1739209683.2472284;-38.13080360867914
1739209683.247231;-38.13080360867914
1739209683.2472336;-45.120503652039325
1739209683.2472363;-38.13080360867914
1739209683.2472389;-45.120503652039325
1739209683.2472415;-45.120503652039325
1739209683.2472441;-45.120503652039325
1739209683.2472467;-38.13080360867914
1739209683.2472494;-38.13080360867914
1739209683.247252;-45.120503652039325
1739209683.2472546;-45.120503652039325
1739209683.2472572;-38.13080360867914
1739209683.2472599;-45.120503652039325
1739209683.2472625;-38.13080360867914
1739209683.247265;-45.120503652039325
1739209683.2472677;-38.13080360867914
1739209683.2472703;-38.13080360867914
1739209683.247273;-45.120503652039325
1739209683.2472756;-45.120503652039325
1739209683.2472782;-38.13080360867914
1739209683.2472808;-38.13080360867914
1739209683.2472835;-31.141103565318915
1739209683.247286;-38.13080360867914
1739209683.2472887;-45.120503652039325
1739209683.2472913;-38.13080360867914
1739209683.247294;-32.816014438256545
1739209683.2472966;-32.816014438256545
1739209683.2472992;-38.13080360867914
1739209683.2473018;-45.120503652039325
1739209683.2473044;-45.120503652039325
1739209683.247307;-38.13080360867914
1739209683.2473097;-38.13080360867914
1739209683.2473123;-45.120503652039325
1739209683.247315;-45.120503652039325
1739209683.2473176;-45.120503652039325
1739209683.2473202;-45.120503652039325
1739209683.2473228;-45.120503652039325
1739209683.2473254;-33.981070128970906
1739209683.247328;-35.57807855764607
1739209683.2473307;-38.13080360867914
1739209683.2473333;-45.120503652039325
1739209683.250678;-45.120503652039325
1739209683.2506835;-38.13080360867914
1739209683.2506893;-38.13080360867914
1739209683.250695;-38.13080360867914
1739209683.2507007;-33.981070128970906
1739209683.2507064;-45.120503652039325
1739209683.250712;-45.120503652039325
1739209683.2507176;-38.13080360867914
1739209683.2507234;-38.13080360867914
1739209683.250729;-45.120503652039325
1739209683.2507348;-38.13080360867914
1739209683.2507403;-38.13080360867914
1739209683.250746;-45.120503652039325
1739209683.2507517;-38.13080360867914
1739209683.2507575;-45.120503652039325
1739209683.2507632;-45.120503652039325
1739209683.2507687;-38.13080360867914
1739209683.2507744;-38.13080360867914
1739209683.25078;-45.120503652039325
1739209683.2507858;-38.13080360867914
1739209683.2507915;-35.57807855764607
1739209683.250797;-38.13080360867914
1739209683.2508028;-45.120503652039325
1739209683.2508085;-33.981070128970906
1739209683.2508142;-35.57807855764607
1739209683.25082;-38.13080360867914
1739209683.2508254;-45.120503652039325
1739209683.2508311;-33.981070128970906
1739209683.2508368;-38.13080360867914
1739209683.2508426;-38.13080360867914
1739209683.2508483;-45.120503652039325
1739209683.2508538;-38.13080360867914
1739209683.2508595;-32.816014438256545
1739209683.2508652;-45.120503652039325
1739209683.250871;-45.120503652039325
1739209683.2508767;-45.120503652039325
1739209683.2508821;-33.981070128970906
1739209683.2508879;-38.13080360867914
1739209683.2508936;-45.120503652039325
1739209683.2508993;-28.992665084841942
1739209683.250905;-35.57807855764607
1739209683.2509108;-38.13080360867914
1739209683.2509162;-38.13080360867914
1739209683.250922;-31.141103565318915
1739209683.2509277;-38.13080360867914
1739209683.2509334;-38.13080360867914
1739209683.2509391;-45.120503652039325
1739209683.2509446;-45.120503652039325
1739209683.2509503;-45.120503652039325
1739209683.250956;-45.120503652039325
1739209683.2509618;-45.120503652039325
1739209683.2509675;-45.120503652039325
1739209683.250973;-45.120503652039325
1739209683.2509787;-38.13080360867914
1739209683.2509844;-45.120503652039325
1739209683.2509902;-38.13080360867914
1739209683.2509959;-38.13080360867914
1739209683.2510014;-45.120503652039325
1739209683.251007;-45.120503652039325
1739209683.2510128;-33.981070128970906
1739209683.2510185;-38.13080360867914
1739209683.2510242;-38.13080360867914
1739209683.2510297;-45.120503652039325
1739209683.2510355;-38.13080360867914
1739209683.2510412;-38.13080360867914
1739209683.251047;-45.120503652039325
1739209683.2510526;-38.13080360867914
1739209683.251058;-38.13080360867914
1739209683.2510638;-35.57807855764607
1739209683.2510695;-38.13080360867914
1739209683.2510753;-35.57807855764607
1739209683.251081;-45.120503652039325
1739209683.2510865;-38.13080360867914
1739209683.2510922;-38.13080360867914
1739209683.251098;-45.120503652039325
1739209683.2511036;-45.120503652039325
1739209683.2511094;-38.13080360867914
1739209683.2511148;-38.13080360867914
1739209683.2511206;-45.120503652039325
1739209683.2511263;-28.992665084841942
1739209683.251132;-33.981070128970906
1739209683.2511377;-45.120503652039325
1739209683.2511432;-33.981070128970906
1739209683.251149;-38.13080360867914
1739209683.2511547;-35.57807855764607
1739209683.2511604;-38.13080360867914
1739209683.251166;-35.57807855764607
1739209683.2511716;-30.49652367304976
1739209683.2511773;-45.120503652039325
1739209683.251183;-38.13080360867914
1739209683.2511888;-45.120503652039325
1739209683.2511945;-45.120503652039325
1739209683.2512;-45.120503652039325
1739209683.2512057;-38.13080360867914
1739209683.2512114;-38.13080360867914
1739209683.2512171;-31.141103565318915
1739209683.2512228;-38.13080360867914
1739209683.2512283;-45.120503652039325
1739209683.251234;-45.120503652039325
1739209683.2512398;-33.981070128970906
1739209683.2512455;-38.13080360867914
1739209683.2512512;-38.13080360867914
1739209683.2512567;-45.120503652039325
1739209683.2512624;-38.13080360867914
1739209683.2512681;-35.57807855764607
1739209683.2512739;-38.13080360867914
1739209683.2512796;-45.120503652039325
1739209683.251285;-38.13080360867914
1739209683.2512908;-45.120503652039325
1739209683.2512965;-45.120503652039325
1739209683.2513022;-38.13080360867914
1739209683.251308;-45.120503652039325
1739209683.2513134;-38.13080360867914
1739209683.2513192;-38.13080360867914
1739209683.251325;-45.120503652039325
1739209683.2513306;-45.120503652039325
1739209683.2513363;-45.120503652039325
1739209683.251342;-33.981070128970906
1739209683.2513475;-38.13080360867914
1739209683.2513533;-30.49652367304973
1739209683.251359;-30.49652367304973
1739209683.2513647;-38.13080360867914
1739209683.2513704;-35.57807855764607
1739209683.251376;-35.57807855764607
1739209683.2513816;-38.13080360867914
1739209683.2513874;-45.120503652039325
1739209683.251393;-35.57807855764607
1739209683.2513988;-45.120503652039325
1739209683.2514043;-38.13080360867914
1739209683.25141;-35.57807855764607
1739209683.2514157;-38.13080360867914
1739209683.2514215;-38.13080360867914
1739209683.2514272;-33.981070128970906
1739209683.2514327;-38.13080360867914
1739209683.2514384;-45.120503652039325
1739209683.251444;-38.13080360867914
1739209683.2514498;-38.13080360867914
1739209683.2514555;-38.13080360867914
1739209683.251461;-38.13080360867914
1739209683.2514668;-38.13080360867914
1739209683.2514725;-45.120503652039325
1739209683.2514782;-45.120503652039325
1739209683.251484;-45.120503652039325
1739209683.2514894;-35.57807855764607
1739209683.2514951;-35.57807855764607
1739209683.2515008;-45.120503652039325
1739209683.2515066;-45.120503652039325
1739209683.2515123;-45.120503652039325
1739209683.2515178;-38.13080360867914
1739209683.2515235;-45.120503652039325
1739209683.2515292;-38.13080360867914
1739209683.251535;-38.13080360867914
1739209683.2515407;-45.120503652039325
1739209683.2515461;-45.120503652039325
1739209683.2515519;-45.120503652039325
