CAN Message; 0x1a7:0000179daf512388
1739209817.1317754;-25.25278630937684
1739209817.1317768;-38.13080360867914
1739209817.1317785;-45.120503652039325
1739209817.1317801;-45.120503652039325
1739209817.1317816;-38.13080360867914
1739209817.1317832;-45.120503652039325
1739209817.131785;-45.120503652039325
1739209817.1317866;-31.141103565318893
1739209817.131788;-30.49652367304973
1739209817.1317897;-45.120503652039325
1739209817.1317914;-38.13080360867914
1739209817.1317928;-38.13080360867914
1739209817.1317945;-45.120503652039325
1739209817.1317961;-38.13080360867914
1739209817.1317976;-18.877682693682605
1739209817.1317992;-38.13080360867914
1739209817.131801;-33.981070128970906
1739209817.1318023;-31.141103565318893
1739209817.131804;-38.13080360867914
1739209817.1318057;-35.57807855764607
1739209817.1318073;-35.57807855764607
1739209817.1318088;-38.13080360867914
1739209817.1318104;-33.981070128970906
1739209817.131812;-45.120503652039325
1739209817.1318135;-33.981070128970956
1739209817.1318152;-38.13080360867914
1739209817.1318169;-32.816014438256545
1739209817.1318183;-38.13080360867914
1739209817.13182;-15.384607417766727
1739209817.1318216;-25.07728991421287
1739209817.131823;-31.141103565318915
1739209817.1318247;-33.981070128970906
1739209817.1318264;-26.487275050834725
1739209817.131828;-9.19096793656063
1739209817.1318295;-14.75022485448154
1739209817.1318312;-30.49652367304976
1739209817.1318328;-25.252786309376837
1739209817.1318343;-38.13080360867914
1739209817.131836;-38.13080360867914
1739209817.1318376;-32.816014438256545
1739209817.131839;-38.13080360867914
1739209817.1318407;-45.120503652039325
1739209817.1318424;-45.120503652039325
1739209817.1318438;-38.13080360867914
1739209817.1318455;-23.506823629689542
1739209817.1318471;-33.981070128970906
1739209817.1318488;-38.13080360867914
1739209817.1318502;-38.13080360867914
1739209817.131852;-31.141103565318915
1739209817.1318536;-45.120503652039325
1739209817.131855;-45.120503652039325
1739209817.1318567;-45.120503652039325
1739209817.1318583;-45.120503652039325
1739209817.1318598;-33.981070128970906
1739209817.1318614;-38.13080360867914
1739209817.131863;-45.120503652039325
1739209817.1318645;-31.141103565318915
1739209817.1318662;-17.952126419044045
1739209817.131868;-31.141103565318915
1739209817.1318696;-38.13080360867914
1739209817.131871;-32.81601443825658
1739209817.1318727;-38.13080360867914
1739209817.1318743;-9.047025884355158
1739209817.1318758;-22.448786368009163
1739209817.1318774;-45.120503652039325
1739209817.131879;-26.991370085610722
1739209817.1318805;-38.13080360867914
1739209817.1318822;-35.57807855764607
1739209817.1318839;-38.13080360867914
1739209817.1318853;-45.120503652039325
1739209817.131887;-38.13080360867914
1739209817.1318886;-38.13080360867914
1739209817.1318903;-45.120503652039325
1739209817.1318917;-38.13080360867914
1739209817.1318934;-45.120503652039325
1739209817.131895;-35.57807855764607
1739209817.1318965;-38.13080360867914
1739209817.1318982;-35.57807855764607
1739209817.1318998;-38.13080360867914
1739209817.1319013;-38.13080360867914
1739209817.131903;-31.141103565318915
1739209817.1319046;-33.981070128970906
1739209817.131906;-38.13080360867914
1739209817.1319077;-45.120503652039325
1739209817.1319094;-26.487275050834725
1739209817.131911;-23.506823629689542
1739209817.1319125;-24.589719217205094
1739209817.1319141;-35.57807855764607
1739209817.1319158;-35.57807855764607
1739209817.1319172;-31.141103565318915
1739209817.131919;-35.57807855764607
1739209817.1319206;-14.67118819054769
1739209817.131922;-33.981070128970906
1739209817.1319237;-28.992665084841942
1739209817.1319253;-45.120503652039325
1739209817.1319268;-38.13080360867914
1739209817.1319284;-35.57807855764607
1739209817.13193;-38.13080360867914
1739209817.1319318;-45.120503652039325
1739209817.1319332;-33.981070128970906
1739209817.131935;-45.120503652039325
1739209817.1319366;-45.120503652039325
1739209817.131938;-38.13080360867914
1739209817.1319396;-45.120503652039325
1739209817.1319413;-33.981070128970906
1739209817.1319427;-27.267205301931607
1739209817.1319444;-33.981070128970906
1739209817.131946;-45.120503652039325
1739209817.1319475;-45.120503652039325
1739209817.1319492;-38.13080360867914
1739209817.1319509;-38.13080360867914
1739209817.1319525;-45.120503652039325
1739209817.131954;-38.13080360867914
1739209817.1319556;-28.992665084841942
1739209817.1319573;-38.13080360867914
1739209817.1319587;-24.589719217205094
1739209817.1319604;-38.13080360867914
1739209817.131962;-29.438486411369333
1739209817.1319635;-32.816014438256545
1739209817.1319652;-45.120503652039325
1739209817.1319668;-28.992665084841942
1739209817.1319683;-28.58837851428586
1739209817.13197;-45.120503652039325
1739209817.1319716;-38.13080360867914
1739209817.1319733;-45.120503652039325
1739209817.1319747;-25.826314394896354
1739209817.1319764;-31.141103565318893
1739209817.131978;-38.13080360867914
1739209817.1319795;-45.120503652039325
1739209817.1319811;-31.141103565318893
1739209817.1319828;-28.21854285175415
1739209817.1319842;-45.120503652039325
1739209817.131986;-45.120503652039325
1739209817.1319876;-33.981070128970956
1739209817.131989;-45.120503652039325
1739209817.1319907;-38.13080360867914
1739209817.1319923;-33.981070128970906
1739209817.131994;-38.13080360867914
1739209817.1319954;-35.57807855764607
1739209817.131997;-38.13080360867914
1739209817.1319988;-38.13080360867914
1739209817.1320002;-26.991370085610722
1739209817.1320019;-32.81601443825658
1739209817.1320035;-24.151403521958727
1739209817.132005;-23.273589343863303
1739209817.1320066;-38.13080360867914
1739209817.1320083;-33.981070128970906
1739209817.1320097;-33.981070128970906
1739209817.1320114;-29.438486411369354
1739209817.132013;-20.954098578656488
1739209817.1320148;-35.57807855764607
1739209817.1320162;-45.120503652039325
1739209817.1320179;-45.120503652039325
1739209817.1320195;-45.120503652039325
1739209817.132021;-33.981070128970906
1739209817.1320226;-35.57807855764607
1739209817.1320243;-45.120503652039325
1739209817.1320257;-27.8777449560314
1739209817.1320274;-20.00167004225055
1739209817.132029;-38.13080360867914
1739209817.1320305;-35.57807855764607
1739209817.1320322;-45.120503652039325
1739209817.1320338;-38.13080360867914
1739209817.1320355;-15.013264998121558
1739209817.132037;-31.141103565318943
1739209817.1320386;-31.141103565318893
1739209817.1320403;-45.120503652039325
1739209817.1320417;-38.13080360867914
1739209817.1320434;-32.816014438256545
1739209817.132045;-33.981070128970906
1739209817.1320465;-38.13080360867914
1739209817.1320481;-45.120503652039325
1739209817.1320498;-45.120503652039325
1739209817.1320512;-35.57807855764607
1739209817.132053;-27.267205301931607
1739209817.1320546;-35.57807855764607
1739209817.1320562;-38.13080360867914
1739209817.1320577;-33.981070128970906
1739209817.1320593;-29.438486411369333
1739209817.132061;-45.120503652039325
1739209817.1320624;-45.120503652039325
1739209817.132064;-38.13080360867914
1739209817.1320658;-26.991370085610722
1739209817.1320672;-45.120503652039325
1739209817.1320689;-45.120503652039325
1739209817.1320705;-38.13080360867914
1739209817.132072;-29.438486411369333
1739209817.1320736;-22.54371790334745
1739209817.1320753;-45.120503652039325
1739209817.132077;-45.120503652039325
1739209817.1320784;-45.120503652039325
1739209817.13208;-45.120503652039325
1739209817.1320817;-45.120503652039325
1739209817.1320832;-45.120503652039325
1739209817.1320848;-31.141103565318915
1739209817.1320865;-33.981070128970906
1739209817.132088;-24.438645034577675
1739209817.1320896;-29.438486411369347
1739209817.1320913;-24.15140352195872
1739209817.1320927;-32.816014438256545
1739209817.1320944;-45.120503652039325
1739209817.132096;-45.120503652039325
1739209817.1320977;-45.120503652039325
1739209817.1320992;-38.13080360867914
1739209817.1321008;-45.120503652039325
1739209817.1330776;-45.120503652039325
1739209817.1331;-45.120503652039325
1739209817.1331227;-33.981070128970906
1739209817.1331453;-35.57807855764607
1739209817.1331677;-45.120503652039325
1739209817.1331904;-45.120503652039325
1739209817.1332128;-35.57807855764607
1739209817.1332355;-35.57807855764607
1739209817.133258;-45.120503652039325
1739209817.1332805;-38.13080360867914
1739209817.1333032;-38.13080360867914
1739209817.1333258;-33.981070128970906
1739209817.1333482;-38.13080360867914
1739209817.1333709;-38.13080360867914
1739209817.1333935;-45.120503652039325
1739209817.133416;-45.120503652039325
1739209817.1334386;-45.120503652039325
1739209817.133461;-38.13080360867914
1739209817.1334836;-45.120503652039325
1739209817.1335063;-45.120503652039325
1739209817.1335287;-45.120503652039325
1739209817.1335514;-45.120503652039325
1739209817.133574;-33.981070128970906
1739209817.1335964;-45.120503652039325
1739209817.133619;-38.13080360867914
1739209817.1336417;-45.120503652039325
1739209817.1336641;-38.13080360867914
1739209817.1336868;-38.13080360867914
1739209817.1337094;-45.120503652039325
1739209817.1337318;-45.120503652039325
1739209817.1337545;-38.13080360867914
1739209817.133777;-38.13080360867914
1739209817.1337996;-38.13080360867914
1739209817.1338222;-35.57807855764607
1739209817.1338446;-45.120503652039325
1739209817.1338673;-45.120503652039325
1739209817.13389;-38.13080360867914
1739209817.1339123;-38.13080360867914
1739209817.133935;-33.981070128970906
1739209817.1339576;-45.120503652039325
1739209817.13398;-45.120503652039325
1739209817.1340027;-45.120503652039325
1739209817.134025;-33.981070128970906
1739209817.1340477;-32.816014438256545
1739209817.1340704;-45.120503652039325
1739209817.1340928;-45.120503652039325
1739209817.1341155;-38.13080360867914
1739209817.134138;-35.57807855764607
1739209817.1341605;-45.120503652039325
1739209817.1341832;-45.120503652039325
1739209817.1342058;-45.120503652039325
1739209817.1342282;-45.120503652039325
1739209817.1342509;-38.13080360867914
1739209817.1342733;-45.120503652039325
1739209817.134296;-45.120503652039325
1739209817.1343186;-45.120503652039325
1739209817.134341;-45.120503652039325
1739209817.1343637;-45.120503652039325
1739209817.1343863;-45.120503652039325
1739209817.1344087;-38.13080360867914
1739209817.1344314;-38.13080360867914
1739209817.134454;-45.120503652039325
1739209817.1344764;-32.816014438256545
1739209817.134499;-32.816014438256545
1739209817.1345217;-45.120503652039325
1739209817.1345441;-38.13080360867914
1739209817.1345668;-35.57807855764607
1739209817.1345892;-35.57807855764607
1739209817.1346118;-45.120503652039325
1739209817.1346345;-45.120503652039325
1739209817.134657;-45.120503652039325
1739209817.1346796;-38.13080360867914
1739209817.1347022;-45.120503652039325
1739209817.1347246;-35.57807855764607
1739209817.1347473;-45.120503652039325
1739209817.13477;-38.13080360867914
1739209817.1347923;-45.120503652039325
1739209817.134815;-45.120503652039325
1739209817.1348374;-38.13080360867914
1739209817.13486;-45.120503652039325
1739209817.1348827;-45.120503652039325
1739209817.134905;-45.120503652039325
1739209817.1349277;-32.816014438256545
1739209817.1349504;-26.487275050834715
1739209817.1349728;-38.13080360867914
1739209817.1349955;-38.13080360867914
1739209817.135018;-32.816014438256545
1739209817.1350405;-32.816014438256545
1739209817.1350632;-45.120503652039325
1739209817.1350856;-38.13080360867914
1739209817.1351082;-38.13080360867914
1739209817.135131;-45.120503652039325
1739209817.1351533;-45.120503652039325
1739209817.135176;-45.120503652039325
1739209817.1351986;-33.981070128970906
1739209817.135221;-45.120503652039325
1739209817.1352437;-45.120503652039325
1739209817.1352663;-38.13080360867914
1739209817.1352887;-38.13080360867914
1739209817.1353114;-45.120503652039325
1739209817.135334;-38.13080360867914
1739209817.1353564;-45.120503652039325
1739209817.135379;-45.120503652039325
1739209817.1354015;-45.120503652039325
1739209817.1354241;-38.13080360867914
1739209817.1354468;-38.13080360867914
1739209817.1354692;-35.57807855764607
1739209817.1354918;-28.58837851428586
1739209817.1355145;-38.13080360867914
1739209817.135537;-45.120503652039325
1739209817.1355596;-38.13080360867914
1739209817.1355822;-35.57807855764607
1739209817.1356046;-33.981070128970906
1739209817.1356273;-33.981070128970906
1739209817.1356497;-38.13080360867914
1739209817.1356723;-32.81601443825658
1739209817.135695;-38.13080360867914
1739209817.1357174;-38.13080360867914
1739209817.13574;-45.120503652039325
1739209817.1357627;-45.120503652039325
1739209817.135785;-38.13080360867914
1739209817.1358078;-45.120503652039325
1739209817.1358304;-38.13080360867914
1739209817.1358528;-32.816014438256545
1739209817.1358755;-38.13080360867914
1739209817.1358979;-35.57807855764607
1739209817.1359205;-38.13080360867914
1739209817.1359432;-45.120503652039325
1739209817.1359656;-45.120503652039325
1739209817.1359882;-45.120503652039325
1739209817.136011;-45.120503652039325
1739209817.1360333;-38.13080360867914
1739209817.136056;-38.13080360867914
1739209817.1360786;-38.13080360867914
1739209817.136101;-45.120503652039325
1739209817.1361237;-35.57807855764607
1739209817.136146;-38.13080360867914
1739209817.1361687;-45.120503652039325
1739209817.1361914;-38.13080360867914
1739209817.1362138;-45.120503652039325
1739209817.1362364;-45.120503652039325
1739209817.136259;-45.120503652039325
1739209817.1362815;-45.120503652039325
1739209817.1363041;-38.13080360867914
1739209817.1363268;-38.13080360867914
1739209817.1363492;-38.13080360867914
1739209817.1363719;-45.120503652039325
1739209817.1363945;-45.120503652039325
1739209817.136417;-45.120503652039325
1739209817.1364396;-38.13080360867914
1739209817.136462;-38.13080360867914
1739209817.1364846;-33.981070128970906
1739209817.1365073;-38.13080360867914
1739209817.1365297;-45.120503652039325
1739209817.1365523;-32.816014438256545
1739209817.136575;-32.816014438256545
1739209817.1365974;-45.120503652039325
1739209817.13662;-45.120503652039325
1739209817.1366427;-45.120503652039325
1739209817.136665;-38.13080360867914
1739209817.1366878;-38.13080360867914
1739209817.1367102;-45.120503652039325
1739209817.1367328;-38.13080360867914
1739209817.1367555;-38.13080360867914
1739209817.1367779;-38.13080360867914
1739209817.1368005;-45.120503652039325
1739209817.1368232;-45.120503652039325
1739209817.1368456;-45.120503652039325
1739209817.1368682;-45.120503652039325
1739209817.136891;-38.13080360867914
1739209817.1369133;-45.120503652039325
1739209817.136936;-45.120503652039325
1739209817.1369584;-33.981070128970906
1739209817.136981;-38.13080360867914
1739209817.1370037;-45.120503652039325
1739209817.137026;-38.13080360867914
1739209817.1370487;-33.981070128970906
1739209817.1370714;-38.13080360867914
1739209817.1370938;-38.13080360867914
1739209817.1371164;-45.120503652039325
1739209817.137139;-45.120503652039325
1739209817.1371615;-45.120503652039325
1739209817.1371841;-38.13080360867914
1739209817.1372068;-38.13080360867914
1739209817.1372292;-38.13080360867914
1739209817.1372519;-45.120503652039325
1739209817.1372743;-38.13080360867914
1739209817.137297;-38.13080360867914
1739209817.1373196;-33.981070128970956
1739209817.137342;-45.120503652039325
1739209817.1373646;-32.816014438256545
1739209817.1373873;-38.13080360867914
1739209817.1374097;-38.13080360867914
1739209817.1374323;-35.57807855764607
1739209817.137455;-35.57807855764607
1739209817.1374774;-32.816014438256545
1739209817.1375;-28.992665084841942
1739209817.1375225;-38.13080360867914
1739209817.137545;-38.13080360867914
1739209817.1375678;-38.13080360867914
1739209817.1375902;-33.981070128970906
1739209817.1376128;-45.120503652039325
1739209817.1376355;-35.57807855764607
1739209817.1376579;-35.57807855764607
1739209817.1376805;-45.120503652039325
1739209817.1377032;-45.120503652039325
1739209817.1377256;-35.57807855764607
1739209817.1377482;-38.13080360867914
1739209817.1377707;-38.13080360867914
1739209817.1377933;-45.120503652039325
1739209817.137816;-45.120503652039325
1739209817.1378384;-45.120503652039325
1739209817.137861;-33.981070128970956
1739209817.1378837;-45.120503652039325
1739209817.137906;-45.120503652039325
1739209817.1379287;-45.120503652039325
1739209817.1379514;-38.13080360867914
1739209817.1379738;-35.57807855764607
1739209817.1379964;-45.120503652039325
1739209817.138019;-45.120503652039325
1739209817.1380415;-28.58837851428586
1739209817.1380641;-38.13080360867914
1739209817.1380866;-45.120503652039325
1739209817.1381092;-38.13080360867914
1739209817.1381319;-33.981070128970906
1739209817.1381543;-45.120503652039325
1739209817.138177;-38.13080360867914
1739209817.1381996;-38.13080360867914
1739209817.138222;-45.120503652039325
1739209817.1382446;-45.120503652039325
1739209817.1382673;-38.13080360867914
1739209817.1382897;-45.120503652039325
1739209817.1383123;-45.120503652039325
1739209817.1383348;-45.120503652039325
1739209817.1383574;-35.57807855764607
1739209817.13838;-35.57807855764607
1739209817.1384025;-45.120503652039325
1739209817.138425;-45.120503652039325
1739209817.1384478;-35.57807855764607
1739209817.1384702;-38.13080360867914
1739209817.1384928;-45.120503652039325
1739209817.1385155;-33.981070128970906
1739209817.138538;-45.120503652039325
1739209817.1385605;-38.13080360867914
1739209817.138583;-35.57807855764607
1739209817.1386056;-38.13080360867914
1739209817.1386282;-38.13080360867914
1739209817.1386507;-45.120503652039325
1739209817.1386733;-33.981070128970906
1739209817.138696;-45.120503652039325
1739209817.1387184;-45.120503652039325
1739209817.138741;-38.13080360867914
1739209817.1387637;-45.120503652039325
1739209817.138786;-38.13080360867914
1739209817.1388087;-32.816014438256545
1739209817.1388311;-38.13080360867914
1739209817.1388538;-45.120503652039325
1739209817.1388764;-45.120503652039325
1739209817.1388988;-45.120503652039325
1739209817.1389215;-38.13080360867914
1739209817.1389441;-38.13080360867914
1739209817.1389666;-35.57807855764607
1739209817.1389892;-45.120503652039325
1739209817.1390119;-35.57807855764607
1739209817.1390343;-45.120503652039325
1739209817.139057;-45.120503652039325
1739209817.1390796;-38.13080360867914
1739209817.139102;-45.120503652039325
1739209817.1391246;-45.120503652039325
1739209817.139147;-45.120503652039325
1739209817.1391697;-45.120503652039325
1739209817.1391923;-38.13080360867914
1739209817.1392148;-38.13080360867914
1739209817.1392374;-45.120503652039325
1739209817.13926;-38.13080360867914
1739209817.1392825;-33.981070128970906
1739209817.139305;-45.120503652039325
1739209817.1393278;-33.981070128970906
1739209817.1393502;-45.120503652039325
1739209817.1393728;-45.120503652039325
1739209817.1393952;-45.120503652039325
1739209817.139418;-33.981070128970906
1739209817.1394405;-38.13080360867914
1739209817.139463;-45.120503652039325
1739209817.1394856;-45.120503652039325
1739209817.1395082;-45.120503652039325
1739209817.1395307;-45.120503652039325
1739209817.1395533;-45.120503652039325
1739209817.139576;-38.13080360867914
1739209817.1395984;-45.120503652039325
1739209817.139621;-45.120503652039325
1739209817.1396434;-45.120503652039325
1739209817.139666;-38.13080360867914
1739209817.1396887;-35.57807855764607
1739209817.1397111;-45.120503652039325
1739209817.1397338;-45.120503652039325
1739209817.1397564;-35.57807855764607
1739209817.1397789;-32.816014438256545
1739209817.1398015;-45.120503652039325
1739209817.1398242;-38.13080360867914
1739209817.1398466;-38.13080360867914
1739209817.1398692;-28.992665084841942
1739209817.1398919;-35.57807855764607
1739209817.1399143;-35.57807855764607
1739209817.139937;-45.120503652039325
1739209817.1399593;-45.120503652039325
1739209817.139982;-38.13080360867914
1739209817.1400046;-38.13080360867914
1739209817.140027;-45.120503652039325
1739209817.1400497;-32.81601443825658
1739209817.1400723;-38.13080360867914
1739209817.1400948;-33.981070128970906
1739209817.1401174;-45.120503652039325
1739209817.14014;-45.120503652039325
1739209817.1401625;-38.13080360867914
1739209817.140185;-33.981070128970906
1739209817.1402075;-45.120503652039325
1739209817.1402302;-45.120503652039325
1739209817.1402528;-45.120503652039325
1739209817.1402752;-38.13080360867914
1739209817.140298;-45.120503652039325
1739209817.1403205;-45.120503652039325
1739209817.140343;-38.13080360867914
1739209817.1403656;-33.981070128970906
1739209817.1403883;-38.13080360867914
1739209817.1404107;-31.141103565318915
1739209817.1404333;-38.13080360867914
1739209817.1404557;-38.13080360867914
1739209817.1404784;-45.120503652039325
1739209817.140501;-38.13080360867914
1739209817.1405234;-35.57807855764607
1739209817.140546;-38.13080360867914
1739209817.1405687;-38.13080360867914
1739209817.1405911;-31.141103565318915
1739209817.1406138;-33.981070128970906
1739209817.1406364;-38.13080360867914
1739209817.1406589;-45.120503652039325
1739209817.1406815;-38.13080360867914
1739209817.1407042;-45.120503652039325
1739209817.1407266;-45.120503652039325
1739209817.1407492;-45.120503652039325
1739209817.1407716;-33.981070128970906
1739209817.1407943;-32.816014438256545
1739209817.140817;-35.57807855764607
1739209817.1408393;-35.57807855764607
1739209817.140862;-35.57807855764607
1739209817.1408846;-38.13080360867914
1739209817.140907;-38.13080360867914
1739209817.1409297;-38.13080360867914
1739209817.1409523;-45.120503652039325
1739209817.1409748;-45.120503652039325
1739209817.1409974;-45.120503652039325
1739209817.1410198;-45.120503652039325
1739209817.1410425;-38.13080360867914
1739209817.1410651;-38.13080360867914
1739209817.1410875;-38.13080360867914
1739209817.1411102;-45.120503652039325
1739209817.1411328;-38.13080360867914
1739209817.1411552;-38.13080360867914
1739209817.141178;-45.120503652039325
1739209817.1412005;-45.120503652039325
1739209817.141223;-38.13080360867914
1739209817.1412456;-45.120503652039325
1739209817.141268;-38.13080360867914
1739209817.1412907;-38.13080360867914
1739209817.1413133;-33.981070128970906
1739209817.1413357;-38.13080360867914
1739209817.1413584;-38.13080360867914
1739209817.141381;-38.13080360867914
1739209817.1414034;-45.120503652039325
1739209817.141426;-35.57807855764607
1739209817.1414487;-35.57807855764607
1739209817.1414711;-38.13080360867914
1739209817.1414938;-38.13080360867914
1739209817.1415164;-45.120503652039325
1739209817.1415389;-45.120503652039325
1739209817.1415615;-38.13080360867914
1739209817.141584;-38.13080360867914
1739209817.1416066;-45.120503652039325
1739209817.1416292;-45.120503652039325
1739209817.1416516;-45.120503652039325
1739209817.1416743;-38.13080360867914
1739209817.141697;-38.13080360867914
1739209817.1417193;-38.13080360867914
1739209817.141742;-45.120503652039325
1739209817.1417646;-38.13080360867914
1739209817.141787;-31.141103565318915
1739209817.1418097;-38.13080360867914
1739209817.141832;-45.120503652039325
1739209817.1418548;-45.120503652039325
1739209817.1418774;-32.816014438256545
1739209817.1418998;-38.13080360867914
1739209817.1419225;-45.120503652039325
1739209817.1419451;-45.120503652039325
1739209817.1419675;-35.57807855764607
1739209817.1419902;-35.57807855764607
1739209817.1420128;-38.13080360867914
1739209817.1420352;-38.13080360867914
1739209817.142058;-45.120503652039325
1739209817.1420803;-45.120503652039325
1739209817.142103;-45.120503652039325
1739209817.1421256;-38.13080360867914
1739209817.142148;-45.120503652039325
1739209817.1421707;-45.120503652039325
1739209817.1421933;-35.57807855764607
1739209817.1422157;-32.816014438256545
1739209817.1422384;-45.120503652039325
1739209817.142261;-38.13080360867914
1739209817.1422834;-45.120503652039325
1739209817.142306;-45.120503652039325
1739209817.1423285;-31.141103565318915
1739209817.1423512;-38.13080360867914
1739209817.1423738;-38.13080360867914
1739209817.1423962;-45.120503652039325
1739209817.1424189;-29.438486411369333
1739209817.1424415;-30.49652367304973
1739209817.142464;-45.120503652039325
1739209817.1424866;-45.120503652039325
1739209817.1425092;-38.13080360867914
1739209817.1425316;-38.13080360867914
1739209817.1425543;-45.120503652039325
1739209817.142577;-38.13080360867914
1739209817.1425993;-45.120503652039325
1739209817.142622;-45.120503652039325
1739209817.1426444;-38.13080360867914
1739209817.142667;-45.120503652039325
1739209817.1426897;-45.120503652039325
1739209817.142712;-45.120503652039325
1739209817.1427348;-45.120503652039325
1739209817.1427574;-45.120503652039325
1739209817.1427798;-45.120503652039325
1739209817.1428025;-45.120503652039325
1739209817.1428251;-38.13080360867914
1739209817.1428475;-38.13080360867914
1739209817.1428702;-45.120503652039325
1739209817.1428926;-45.120503652039325
1739209817.1429152;-33.981070128970906
1739209817.142938;-45.120503652039325
1739209817.1429603;-32.816014438256545
1739209817.142983;-32.816014438256545
1739209817.1430056;-45.120503652039325
1739209817.143028;-38.13080360867914
1739209817.1430507;-35.57807855764607
1739209817.1430733;-38.13080360867914
1739209817.1430957;-45.120503652039325
1739209817.1431184;-32.816014438256545
1739209817.1431408;-45.120503652039325
1739209817.1431634;-33.981070128970956
1739209817.143186;-38.13080360867914
1739209817.1432085;-45.120503652039325
1739209817.1432312;-45.120503652039325
1739209817.1432538;-45.120503652039325
1739209817.1432762;-35.57807855764607
1739209817.1432989;-33.981070128970906
1739209817.1433215;-38.13080360867914
1739209817.143344;-29.438486411369333
1739209817.1433666;-45.120503652039325
1739209817.1433892;-45.120503652039325
1739209817.1434116;-45.120503652039325
1739209817.1434343;-38.13080360867914
1739209817.1434567;-38.13080360867914
1739209817.1434793;-33.981070128970906
1739209817.143502;-45.120503652039325
1739209817.1435244;-45.120503652039325
1739209817.143547;-33.981070128970906
1739209817.1435697;-45.120503652039325
1739209817.1435921;-45.120503652039325
1739209817.1436148;-38.13080360867914
1739209817.1436374;-38.13080360867914
1739209817.1436598;-45.120503652039325
1739209817.1436825;-45.120503652039325
1739209817.143705;-38.13080360867914
1739209817.1437275;-38.13080360867914
1739209817.1437502;-45.120503652039325
1739209817.1437726;-45.120503652039325
1739209817.1437953;-45.120503652039325
1739209817.143818;-45.120503652039325
1739209817.1438403;-45.120503652039325
1739209817.143863;-45.120503652039325
1739209817.1438856;-32.816014438256545
1739209817.143908;-38.13080360867914
1739209817.1439307;-45.120503652039325
1739209817.143953;-38.13080360867914
1739209817.1439757;-32.816014438256545
1739209817.1439984;-33.981070128970906
1739209817.1440208;-45.120503652039325
1739209817.1440434;-38.13080360867914
1739209817.144066;-45.120503652039325
1739209817.1440885;-45.120503652039325
1739209817.1441112;-45.120503652039325
1739209817.1441338;-45.120503652039325
1739209817.1441562;-38.13080360867914
1739209817.1441789;-38.13080360867914
1739209817.1442015;-35.57807855764607
1739209817.144224;-45.120503652039325
1739209817.1442466;-38.13080360867914
1739209817.144269;-38.13080360867914
1739209817.1442916;-45.120503652039325
1739209817.1443143;-38.13080360867914
1739209817.1443367;-45.120503652039325
1739209817.1443594;-45.120503652039325
1739209817.144382;-45.120503652039325
1739209817.1444044;-35.57807855764607
1739209817.144427;-35.57807855764607
1739209817.1444497;-38.13080360867914
1739209817.1444721;-45.120503652039325
1739209817.1444948;-38.13080360867914
1739209817.1445172;-33.981070128970906
1739209817.1445398;-38.13080360867914
1739209817.1445625;-45.120503652039325
1739209817.144585;-45.120503652039325
1739209817.1446075;-38.13080360867914
1739209817.1446302;-33.981070128970906
1739209817.1446526;-33.981070128970906
1739209817.1446753;-33.981070128970906
1739209817.144698;-38.13080360867914
1739209817.1447203;-45.120503652039325
1739209817.144743;-45.120503652039325
1739209817.1447654;-45.120503652039325
1739209817.144788;-38.13080360867914
1739209817.1448107;-38.13080360867914
1739209817.144833;-45.120503652039325
1739209817.1448557;-38.13080360867914
1739209817.1448784;-38.13080360867914
1739209817.1449008;-38.13080360867914
1739209817.1449234;-38.13080360867914
1739209817.144946;-38.13080360867914
1739209817.1449685;-45.120503652039325
1739209817.1449912;-45.120503652039325
1739209817.1450136;-45.120503652039325
1739209817.1450362;-38.13080360867914
1739209817.1450589;-33.981070128970906
1739209817.1450813;-33.981070128970906
1739209817.145104;-38.13080360867914
1739209817.1451266;-38.13080360867914
1739209817.145149;-38.13080360867914
1739209817.1451716;-38.13080360867914
1739209817.1451943;-38.13080360867914
1739209817.1452167;-45.120503652039325
1739209817.1452394;-45.120503652039325
1739209817.145262;-45.120503652039325
1739209817.1452844;-45.120503652039325
1739209817.145307;-45.120503652039325
1739209817.1453295;-33.981070128970906
1739209817.1453521;-27.267205301931607
1739209817.1453748;-45.120503652039325
1739209817.1453972;-45.120503652039325
1739209817.1454198;-45.120503652039325
1739209817.1454425;-45.120503652039325
1739209817.145465;-45.120503652039325
1739209817.1454875;-38.13080360867914
1739209817.1455102;-38.13080360867914
1739209817.1455326;-32.81601443825658
1739209817.1455553;-45.120503652039325
1739209817.1455777;-35.57807855764607
1739209817.1456003;-38.13080360867914
1739209817.145623;-38.13080360867914
1739209817.1456454;-38.13080360867914
1739209817.145668;-38.13080360867914
1739209817.1456907;-33.981070128970906
1739209817.145713;-45.120503652039325
1739209817.1457357;-45.120503652039325
1739209817.1457584;-35.57807855764607
1739209817.1457808;-45.120503652039325
1739209817.1458035;-45.120503652039325
1739209817.1458259;-38.13080360867914
1739209817.1458485;-38.13080360867914
1739209817.1458712;-32.816014438256545
1739209817.1458936;-28.992665084841942
1739209817.1459162;-38.13080360867914
1739209817.1459389;-45.120503652039325
1739209817.1459613;-35.57807855764607
1739209817.145984;-45.120503652039325
1739209817.1460066;-45.120503652039325
1739209817.146029;-45.120503652039325
1739209817.1460516;-45.120503652039325
1739209817.1460743;-45.120503652039325
1739209817.1460967;-45.120503652039325
1739209817.1461194;-38.13080360867914
1739209817.1461418;-45.120503652039325
1739209817.1461644;-45.120503652039325
1739209817.146187;-38.13080360867914
