CAN Message; 0x39:051e94638dba244a
Timestamp;Amplitude
1739209694.684696;-45.120503652039325
1739209694.6846972;-45.120503652039325
1739209694.684698;-45.120503652039325
1739209694.684699;-35.57807855764607
1739209694.6847003;-45.120503652039325
1739209694.6847012;-45.120503652039325
1739209694.6847022;-28.992665084841942
1739209694.6847034;-35.57807855764607
1739209694.6847043;-38.13080360867914
1739209694.6847053;-38.13080360867914
1739209694.6847062;-38.13080360867914
1739209694.6847074;-35.57807855764607
1739209694.6847084;-38.13080360867914
1739209694.6847093;-45.120503652039325
1739209694.6847105;-31.141103565318915
1739209694.6847115;-31.141103565318893
1739209694.6847124;-45.120503652039325
1739209694.6847136;-45.120503652039325
1739209694.6847146;-38.13080360867914
1739209694.6847155;-38.13080360867914
1739209694.6847167;-45.120503652039325
1739209694.6847177;-45.120503652039325
1739209694.6847186;-33.981070128970956
1739209694.6847196;-38.13080360867914
1739209694.6847208;-35.57807855764607
1739209694.6847217;-45.120503652039325
1739209694.6847227;-45.120503652039325
1739209694.6847239;-35.57807855764607
1739209694.6847248;-38.13080360867914
1739209694.6847258;-38.13080360867914
1739209694.684727;-30.49652367304973
1739209694.684728;-38.13080360867914
1739209694.6847289;-45.120503652039325
1739209694.68473;-45.120503652039325
1739209694.684731;-38.13080360867914
1739209694.684732;-45.120503652039325
1739209694.6847332;-38.13080360867914
1739209694.684734;-35.57807855764607
1739209694.684735;-45.120503652039325
1739209694.6847363;-45.120503652039325
1739209694.6847372;-38.13080360867914
1739209694.6847382;-45.120503652039325
1739209694.684739;-45.120503652039325
1739209694.6847403;-38.13080360867914
1739209694.6847413;-45.120503652039325
1739209694.6847422;-38.13080360867914
1739209694.6847434;-38.13080360867914
1739209694.6847444;-45.120503652039325
1739209694.6847453;-33.981070128970906
1739209694.6847465;-35.57807855764607
1739209694.6847475;-38.13080360867914
1739209694.6847484;-38.13080360867914
1739209694.6847496;-38.13080360867914
1739209694.6847506;-45.120503652039325
1739209694.6847515;-35.57807855764607
1739209694.6847525;-35.57807855764607
1739209694.6847537;-45.120503652039325
1739209694.6847546;-45.120503652039325
1739209694.6847556;-33.981070128970906
1739209694.6847568;-38.13080360867914
1739209694.6847577;-45.120503652039325
1739209694.6847587;-38.13080360867914
1739209694.6847599;-45.120503652039325
1739209694.6847608;-45.120503652039325
1739209694.6847618;-32.816014438256545
1739209694.684763;-38.13080360867914
1739209694.684764;-38.13080360867914
1739209694.6847649;-32.816014438256545
1739209694.684766;-38.13080360867914
1739209694.684767;-45.120503652039325
1739209694.684768;-38.13080360867914
1739209694.6847692;-35.57807855764607
1739209694.68477;-45.120503652039325
1739209694.684771;-38.13080360867914
1739209694.684772;-35.57807855764607
1739209694.6847732;-45.120503652039325
1739209694.6847742;-45.120503652039325
1739209694.684775;-35.57807855764607
1739209694.6847763;-38.13080360867914
1739209694.6847773;-45.120503652039325
1739209694.6847782;-38.13080360867914
1739209694.6847794;-38.13080360867914
1739209694.6847804;-38.13080360867914
1739209694.6847813;-38.13080360867914
1739209694.6847825;-38.13080360867914
1739209694.6847835;-38.13080360867914
1739209694.6847844;-45.120503652039325
1739209694.6847854;-38.13080360867914
1739209694.6847866;-35.57807855764607
1739209694.6847875;-35.57807855764607
1739209694.6847885;-38.13080360867914
1739209694.6847897;-45.120503652039325
1739209694.6847906;-38.13080360867914
1739209694.6847916;-45.120503652039325
1739209694.6847928;-38.13080360867914
1739209694.6847937;-38.13080360867914
1739209694.6847947;-45.120503652039325
1739209694.6847959;-45.120503652039325
1739209694.6847968;-45.120503652039325
1739209694.6847978;-38.13080360867914
1739209694.684799;-38.13080360867914
1739209694.6848;-38.13080360867914
1739209694.6848009;-45.120503652039325
1739209694.684802;-45.120503652039325
1739209694.684803;-45.120503652039325
1739209694.684804;-45.120503652039325
1739209694.684805;-38.13080360867914
1739209694.684806;-32.816014438256545
1739209694.684807;-38.13080360867914
1739209694.684808;-45.120503652039325
1739209694.6848092;-38.13080360867914
1739209694.6848102;-33.981070128970906
1739209694.6900744;-38.13080360867914
1739209694.690078;-45.120503652039325
1739209694.6900816;-33.981070128970906
1739209694.6900854;-32.816014438256545
1739209694.690089;-38.13080360867914
1739209694.6900926;-45.120503652039325
1739209694.6900961;-45.120503652039325
1739209694.6900997;-38.13080360867914
1739209694.6901033;-45.120503652039325
1739209694.690107;-45.120503652039325
1739209694.6901107;-38.13080360867914
1739209694.6901143;-35.57807855764607
1739209694.6901178;-38.13080360867914
1739209694.6901214;-45.120503652039325
1739209694.690125;-33.981070128970906
1739209694.6901288;-38.13080360867914
1739209694.6901324;-35.57807855764607
1739209694.690136;-38.13080360867914
1739209694.6901395;-45.120503652039325
1739209694.690143;-45.120503652039325
1739209694.6901467;-33.981070128970906
1739209694.6901505;-45.120503652039325
1739209694.690154;-45.120503652039325
1739209694.6901577;-38.13080360867914
1739209694.6901612;-45.120503652039325
1739209694.6901648;-38.13080360867914
1739209694.6901684;-45.120503652039325
1739209694.6901722;-45.120503652039325
1739209694.6901758;-35.57807855764607
1739209694.6901793;-38.13080360867914
1739209694.690183;-38.13080360867914
1739209694.6901865;-45.120503652039325
1739209694.69019;-35.57807855764607
1739209694.690194;-38.13080360867914
1739209694.6901975;-38.13080360867914
1739209694.690201;-32.816014438256545
1739209694.6902046;-45.120503652039325
1739209694.6902082;-45.120503652039325
1739209694.6902118;-45.120503652039325
1739209694.6902153;-45.120503652039325
1739209694.6902192;-45.120503652039325
1739209694.6902227;-45.120503652039325
1739209694.6902263;-38.13080360867914
1739209694.69023;-38.13080360867914
1739209694.6902335;-45.120503652039325
1739209694.690237;-45.120503652039325
1739209694.6902409;-45.120503652039325
1739209694.6902444;-38.13080360867914
1739209694.690248;-38.13080360867914
1739209694.6902516;-45.120503652039325
1739209694.6902552;-45.120503652039325
1739209694.6902587;-45.120503652039325
1739209694.6902626;-32.816014438256545
1739209694.6902661;-32.816014438256545
1739209694.6902697;-38.13080360867914
1739209694.6902733;-45.120503652039325
1739209694.6902769;-38.13080360867914
1739209694.6902804;-32.816014438256545
1739209694.6902843;-45.120503652039325
1739209694.6902878;-45.120503652039325
1739209694.6902914;-45.120503652039325
1739209694.690295;-45.120503652039325
1739209694.6902986;-38.13080360867914
1739209694.6903021;-35.57807855764607
1739209694.690306;-45.120503652039325
1739209694.6903095;-38.13080360867914
1739209694.690313;-35.57807855764607
1739209694.6903167;-31.141103565318893
1739209694.6903203;-35.57807855764607
1739209694.6903238;-38.13080360867914
1739209694.6903276;-38.13080360867914
1739209694.6903312;-35.57807855764607
1739209694.6903348;-35.57807855764607
1739209694.6903384;-45.120503652039325
1739209694.690342;-35.57807855764607
1739209694.6903455;-32.816014438256545
1739209694.690349;-38.13080360867914
1739209694.690353;-35.57807855764607
1739209694.6903565;-38.13080360867914
1739209694.69036;-45.120503652039325
1739209694.6903636;-45.120503652039325
1739209694.6903672;-38.13080360867914
1739209694.6903708;-45.120503652039325
1739209694.6903746;-45.120503652039325
1739209694.6903782;-45.120503652039325
1739209694.6903818;-38.13080360867914
1739209694.6903853;-38.13080360867914
1739209694.690389;-38.13080360867914
1739209694.6903925;-38.13080360867914
1739209694.6903963;-35.57807855764607
1739209694.6904;-38.13080360867914
1739209694.6904035;-45.120503652039325
1739209694.690407;-32.816014438256545
1739209694.6904106;-28.21854285175415
1739209694.6904142;-38.13080360867914
1739209694.690418;-38.13080360867914
1739209694.6904216;-38.13080360867914
1739209694.6904252;-35.57807855764607
1739209694.6904287;-45.120503652039325
1739209694.6904323;-32.816014438256545
1739209694.690436;-45.120503652039325
1739209694.6904397;-45.120503652039325
1739209694.6904433;-45.120503652039325
1739209694.6904469;-45.120503652039325
1739209694.6904504;-45.120503652039325
1739209694.690454;-45.120503652039325
1739209694.6904576;-38.13080360867914
1739209694.6904614;-32.816014438256545
1739209694.690465;-38.13080360867914
1739209694.6904685;-45.120503652039325
1739209694.6904721;-45.120503652039325
1739209694.6904757;-38.13080360867914
1739209694.6904793;-38.13080360867914
1739209694.6904829;-45.120503652039325
1739209694.6904867;-45.120503652039325
1739209694.6904902;-45.120503652039325
1739209694.6904938;-38.13080360867914
1739209694.6904974;-27.8777449560314
1739209694.690501;-35.57807855764607
1739209694.6905046;-45.120503652039325
1739209694.6905084;-38.13080360867914
1739209694.690512;-35.57807855764607
1739209694.6905155;-45.120503652039325
1739209694.690519;-45.120503652039325
1739209694.6905227;-45.120503652039325
1739209694.6905262;-38.13080360867914
1739209694.69053;-45.120503652039325
1739209694.6905336;-45.120503652039325
1739209694.6905372;-45.120503652039325
1739209694.6905408;-45.120503652039325
1739209694.6905444;-38.13080360867914
1739209694.690548;-45.120503652039325
1739209694.6905518;-45.120503652039325
1739209694.6905553;-28.58837851428586
1739209694.690559;-38.13080360867914
1739209694.6905625;-38.13080360867914
1739209694.690566;-38.13080360867914
1739209694.6905696;-35.57807855764607
1739209694.6905735;-45.120503652039325
1739209694.690577;-38.13080360867914
1739209694.6905806;-38.13080360867914
1739209694.6905842;-45.120503652039325
1739209694.6905878;-38.13080360867914
1739209694.6905913;-38.13080360867914
1739209694.6905951;-45.120503652039325
1739209694.6905987;-45.120503652039325
1739209694.6906023;-45.120503652039325
1739209694.6906059;-45.120503652039325
1739209694.6906095;-38.13080360867914
1739209694.690613;-38.13080360867914
1739209694.6906166;-45.120503652039325
1739209694.6906204;-45.120503652039325
1739209694.690624;-45.120503652039325
1739209694.6906276;-45.120503652039325
1739209694.6906312;-38.13080360867914
1739209694.6906347;-45.120503652039325
1739209694.6906383;-45.120503652039325
1739209694.690642;-32.816014438256545
1739209694.6906457;-38.13080360867914
1739209694.6906493;-45.120503652039325
1739209694.6906528;-38.13080360867914
1739209694.6906564;-35.57807855764607
1739209694.69066;-38.13080360867914
1739209694.6906638;-45.120503652039325
1739209694.6906674;-45.120503652039325
1739209694.690671;-45.120503652039325
1739209694.6906745;-45.120503652039325
1739209694.6906781;-45.120503652039325
1739209694.6906817;-45.120503652039325
1739209694.6906855;-45.120503652039325
1739209694.690689;-45.120503652039325
1739209694.6906927;-45.120503652039325
1739209694.6906962;-38.13080360867914
1739209694.6906998;-45.120503652039325
1739209694.6907034;-38.13080360867914
1739209694.6907072;-45.120503652039325
1739209694.6907108;-45.120503652039325
1739209694.6907144;-45.120503652039325
1739209694.690718;-38.13080360867914
1739209694.6907215;-35.57807855764607
1739209694.690725;-38.13080360867914
1739209694.690729;-45.120503652039325
1739209694.6907325;-45.120503652039325
1739209694.690736;-45.120503652039325
1739209694.6907396;-38.13080360867914
1739209694.6907432;-45.120503652039325
1739209694.6907468;-38.13080360867914
1739209694.6907504;-38.13080360867914
1739209694.6907542;-38.13080360867914
1739209694.6907578;-45.120503652039325
1739209694.6907613;-45.120503652039325
1739209694.690765;-33.981070128970906
1739209694.6907685;-38.13080360867914
1739209694.690772;-45.120503652039325
1739209694.6907759;-45.120503652039325
1739209694.6907794;-38.13080360867914
1739209694.690783;-38.13080360867914
1739209694.6907866;-45.120503652039325
1739209694.6907902;-31.141103565318915
1739209694.6907938;-33.981070128970906
1739209694.6907976;-45.120503652039325
1739209694.6908011;-45.120503652039325
1739209694.6908047;-35.57807855764607
1739209694.6908083;-38.13080360867914
1739209694.6908119;-38.13080360867914
1739209694.6908154;-35.57807855764607
1739209694.6908193;-38.13080360867914
1739209694.6908228;-38.13080360867914
1739209694.6908264;-38.13080360867914
1739209694.69083;-38.13080360867914
1739209694.6908336;-38.13080360867914
1739209694.6908371;-38.13080360867914
1739209694.690841;-45.120503652039325
1739209694.6908445;-38.13080360867914
1739209694.690848;-45.120503652039325
1739209694.6908517;-45.120503652039325
1739209694.6908553;-33.981070128970906
1739209694.6908588;-35.57807855764607
1739209694.6908627;-38.13080360867914
1739209694.6908662;-45.120503652039325
1739209694.6908698;-38.13080360867914
1739209694.6908734;-45.120503652039325
1739209694.690877;-31.141103565318915
1739209694.6908805;-38.13080360867914
1739209694.690884;-38.13080360867914
1739209694.690888;-35.57807855764607
1739209694.6908915;-38.13080360867914
1739209694.690895;-38.13080360867914
1739209694.6908987;-45.120503652039325
1739209694.6909022;-38.13080360867914
1739209694.6909058;-30.49652367304976
1739209694.6909096;-45.120503652039325
1739209694.6909132;-38.13080360867914
1739209694.6909168;-45.120503652039325
1739209694.6909204;-45.120503652039325
1739209694.690924;-38.13080360867914
1739209694.6909275;-38.13080360867914
1739209694.6909313;-45.120503652039325
1739209694.690935;-31.141103565318915
1739209694.6909385;-32.816014438256545
1739209694.690942;-45.120503652039325
1739209694.6909456;-45.120503652039325
1739209694.6909492;-33.981070128970906
1739209694.690953;-45.120503652039325
1739209694.6909566;-45.120503652039325
1739209694.6909602;-45.120503652039325
1739209694.6909637;-45.120503652039325
1739209694.6909673;-38.13080360867914
1739209694.690971;-38.13080360867914
1739209694.6909747;-45.120503652039325
1739209694.6909783;-38.13080360867914
1739209694.6909819;-38.13080360867914
1739209694.6909854;-45.120503652039325
1739209694.690989;-45.120503652039325
1739209694.6909926;-45.120503652039325
1739209694.6909962;-45.120503652039325
1739209694.691;-45.120503652039325
1739209694.6910036;-38.13080360867914
1739209694.6910071;-45.120503652039325
1739209694.6910107;-45.120503652039325
1739209694.6910143;-35.57807855764607
1739209694.6910179;-45.120503652039325
1739209694.6910217;-30.49652367304973
1739209694.6910253;-30.49652367304973
1739209694.6910288;-45.120503652039325
1739209694.6910324;-45.120503652039325
1739209694.691036;-38.13080360867914
1739209694.6910396;-45.120503652039325
1739209694.6910434;-45.120503652039325
1739209694.691047;-33.981070128970906
1739209694.6910505;-45.120503652039325
1739209694.691054;-38.13080360867914
1739209694.6910577;-33.981070128970906
1739209694.6910613;-38.13080360867914
1739209694.691065;-45.120503652039325
1739209694.6910686;-45.120503652039325
1739209694.6910722;-38.13080360867914
1739209694.6910758;-45.120503652039325
1739209694.6910794;-32.816014438256545
1739209694.691083;-30.49652367304973
1739209694.6910868;-45.120503652039325
1739209694.6910903;-45.120503652039325
1739209694.691094;-38.13080360867914
1739209694.6910975;-38.13080360867914
1739209694.691101;-45.120503652039325
1739209694.6911047;-45.120503652039325
1739209694.6911085;-45.120503652039325
1739209694.691112;-45.120503652039325
1739209694.6911156;-45.120503652039325
1739209694.6911192;-45.120503652039325
1739209694.6911228;-45.120503652039325
1739209694.6911263;-38.13080360867914
1739209694.69113;-45.120503652039325
1739209694.6911337;-45.120503652039325
1739209694.6911373;-38.13080360867914
1739209694.691141;-31.141103565318893
1739209694.6911445;-45.120503652039325
1739209694.691148;-45.120503652039325
1739209694.6911516;-45.120503652039325
1739209694.6911554;-38.13080360867914
1739209694.691159;-38.13080360867914
1739209694.6911626;-38.13080360867914
1739209694.6911662;-38.13080360867914
1739209694.6911697;-45.120503652039325
1739209694.6911733;-45.120503652039325
1739209694.6911771;-45.120503652039325
1739209694.6911807;-35.57807855764607
1739209694.6911843;-38.13080360867914
1739209694.6911879;-45.120503652039325
1739209694.6911914;-45.120503652039325
1739209694.691195;-45.120503652039325
1739209694.6911988;-45.120503652039325
1739209694.6912024;-45.120503652039325
1739209694.691206;-38.13080360867914
1739209694.6912096;-38.13080360867914
1739209694.6912131;-45.120503652039325
1739209694.6912167;-33.981070128970906
1739209694.6912205;-45.120503652039325
1739209694.691224;-35.57807855764607
1739209694.6912277;-31.141103565318893
1739209694.6912313;-45.120503652039325
1739209694.6912348;-38.13080360867914
1739209694.6912384;-35.57807855764607
1739209694.6912422;-32.816014438256545
1739209694.6912458;-45.120503652039325
1739209694.6912494;-38.13080360867914
1739209694.691253;-38.13080360867914
1739209694.6912565;-45.120503652039325
1739209694.69126;-38.13080360867914
1739209694.6912637;-32.816014438256545
1739209694.6912675;-45.120503652039325
1739209694.691271;-45.120503652039325
1739209694.6912746;-32.816014438256545
1739209694.6912782;-38.13080360867914
1739209694.6912818;-45.120503652039325
1739209694.6912854;-38.13080360867914
1739209694.6912892;-45.120503652039325
1739209694.6912928;-45.120503652039325
1739209694.6912963;-45.120503652039325
1739209694.6913;-45.120503652039325
1739209694.6913035;-38.13080360867914
1739209694.691307;-38.13080360867914
1739209694.691311;-38.13080360867914
1739209694.6913145;-45.120503652039325
1739209694.691318;-45.120503652039325
1739209694.6913216;-45.120503652039325
1739209694.6913252;-38.13080360867914
1739209694.6913288;-33.981070128970906
1739209694.6913326;-38.13080360867914
1739209694.6913362;-45.120503652039325
1739209694.6913397;-35.57807855764607
1739209694.6913433;-32.816014438256545
1739209694.691347;-33.981070128970906
1739209694.6913505;-45.120503652039325
1739209694.6913543;-38.13080360867914
1739209694.6913579;-38.13080360867914
1739209694.6913614;-45.120503652039325
1739209694.691365;-45.120503652039325
1739209694.6913686;-45.120503652039325
1739209694.6913722;-32.816014438256545
1739209694.691376;-45.120503652039325
1739209694.6913795;-45.120503652039325
1739209694.6913831;-33.981070128970906
1739209694.6913867;-35.57807855764607
1739209694.6913903;-38.13080360867914
1739209694.6913939;-45.120503652039325
1739209694.6913974;-38.13080360867914
1739209694.6914012;-45.120503652039325
1739209694.6914048;-33.981070128970906
1739209694.6914084;-45.120503652039325
1739209694.691412;-45.120503652039325
1739209694.6914155;-45.120503652039325
1739209694.6914191;-45.120503652039325
1739209694.691423;-45.120503652039325
1739209694.6914265;-45.120503652039325
1739209694.69143;-38.13080360867914
1739209694.6914337;-45.120503652039325
1739209694.6914372;-45.120503652039325
1739209694.6914408;-38.13080360867914
1739209694.6914446;-38.13080360867914
1739209694.6914482;-38.13080360867914
1739209694.6914518;-38.13080360867914
1739209694.6914554;-45.120503652039325
1739209694.691459;-45.120503652039325
1739209694.6914625;-31.141103565318915
1739209694.6914663;-38.13080360867914
1739209694.69147;-45.120503652039325
1739209694.6914735;-45.120503652039325
1739209694.691477;-38.13080360867914
1739209694.6914806;-38.13080360867914
1739209694.6914842;-45.120503652039325
1739209694.691488;-38.13080360867914
1739209694.6914916;-32.816014438256545
1739209694.6914952;-45.120503652039325
1739209694.6914988;-45.120503652039325
1739209694.6915023;-45.120503652039325
1739209694.691506;-45.120503652039325
1739209694.6915097;-35.57807855764607
1739209694.6915133;-45.120503652039325
1739209694.6915169;-45.120503652039325
1739209694.6915205;-28.992665084841942
1739209694.691524;-38.13080360867914
1739209694.6915276;-38.13080360867914
1739209694.6915312;-45.120503652039325
1739209694.691535;-33.981070128970906
1739209694.6915386;-45.120503652039325
1739209694.6915421;-45.120503652039325
1739209694.6915457;-35.57807855764607
1739209694.6915493;-38.13080360867914
1739209694.6915529;-45.120503652039325
1739209694.6915567;-35.57807855764607
1739209694.6915603;-35.57807855764607
1739209694.6915638;-45.120503652039325
1739209694.6915674;-45.120503652039325
1739209694.691571;-38.13080360867914
1739209694.6915746;-32.816014438256545
1739209694.6915784;-38.13080360867914
1739209694.691582;-45.120503652039325
1739209694.6915855;-45.120503652039325
1739209694.691589;-45.120503652039325
1739209694.6915927;-45.120503652039325
1739209694.6915963;-45.120503652039325
1739209694.6916;-45.120503652039325
1739209694.6916037;-38.13080360867914
1739209694.6916072;-35.57807855764607
1739209694.6916108;-38.13080360867914
1739209694.6916144;-45.120503652039325
1739209694.691618;-38.13080360867914
1739209694.6916218;-45.120503652039325
1739209694.6916254;-45.120503652039325
1739209694.691629;-45.120503652039325
1739209694.6916325;-35.57807855764607
1739209694.691636;-32.81601443825658
1739209694.6916397;-45.120503652039325
1739209694.6916435;-38.13080360867914
1739209694.691647;-45.120503652039325
1739209694.6916506;-45.120503652039325
1739209694.6916542;-38.13080360867914
1739209694.6916578;-45.120503652039325
1739209694.6916614;-45.120503652039325
1739209694.691665;-28.58837851428586
1739209694.6916687;-30.49652367304973
1739209694.6916723;-38.13080360867914
1739209694.691676;-45.120503652039325
1739209694.6916795;-33.981070128970906
1739209694.691683;-38.13080360867914
1739209694.6916866;-45.120503652039325
1739209694.6916904;-45.120503652039325
1739209694.691694;-45.120503652039325
1739209694.6916976;-38.13080360867914
1739209694.6917012;-35.57807855764607
1739209694.6917048;-45.120503652039325
1739209694.6917083;-45.120503652039325
1739209694.6917121;-33.981070128970906
1739209694.6917157;-38.13080360867914
1739209694.6917193;-45.120503652039325
1739209694.6917229;-35.57807855764607
1739209694.6917264;-32.816014438256545
1739209694.69173;-45.120503652039325
1739209694.6917338;-45.120503652039325
1739209694.6917374;-45.120503652039325
1739209694.691741;-45.120503652039325
1739209694.6917446;-45.120503652039325
1739209694.6917481;-45.120503652039325
1739209694.6917517;-45.120503652039325
1739209694.6917555;-45.120503652039325
1739209694.691759;-45.120503652039325
1739209694.6917627;-45.120503652039325
1739209694.6917663;-30.49652367304973
1739209694.6917698;-33.981070128970906
1739209694.6917734;-38.13080360867914
1739209694.6917772;-30.49652367304973
1739209694.6917808;-45.120503652039325
1739209694.6917844;-45.120503652039325
1739209694.691788;-38.13080360867914
1739209694.6917915;-45.120503652039325
1739209694.691795;-45.120503652039325
1739209694.6917987;-38.13080360867914
1739209694.6918025;-35.57807855764607
1739209694.691806;-45.120503652039325
1739209694.6918097;-35.57807855764607
1739209694.6918132;-35.57807855764607
1739209694.6918168;-38.13080360867914
1739209694.6918204;-38.13080360867914
1739209694.6918242;-33.981070128970906
1739209694.6918278;-38.13080360867914
1739209694.6918314;-38.13080360867914
1739209694.691835;-45.120503652039325
1739209694.6918385;-45.120503652039325
1739209694.691842;-45.120503652039325
1739209694.691846;-38.13080360867914
1739209694.6918495;-45.120503652039325
1739209694.691853;-45.120503652039325
1739209694.6918566;-45.120503652039325
1739209694.6918602;-45.120503652039325
1739209694.6918638;-45.120503652039325
1739209694.6918676;-45.120503652039325
1739209694.6918712;-33.981070128970906
1739209694.6918747;-38.13080360867914
1739209694.6918783;-38.13080360867914
1739209694.691882;-38.13080360867914
1739209694.6918855;-38.13080360867914
1739209694.6918893;-38.13080360867914
1739209694.6918929;-38.13080360867914
1739209694.6918964;-45.120503652039325
1739209694.6919;-45.120503652039325
1739209694.6919036;-38.13080360867914
1739209694.6919072;-33.981070128970906
1739209694.691911;-35.57807855764607
1739209694.6919146;-35.57807855764607
1739209694.6919181;-38.13080360867914
1739209694.6919217;-38.13080360867914
1739209694.6919253;-38.13080360867914
1739209694.6919289;-33.981070128970906
1739209694.6919324;-33.981070128970906
1739209694.6919363;-45.120503652039325
1739209694.6919398;-45.120503652039325
1739209694.6919434;-38.13080360867914
1739209694.691947;-38.13080360867914
1739209694.6919506;-45.120503652039325
1739209694.6919541;-38.13080360867914
1739209694.691958;-38.13080360867914
1739209694.6919615;-33.981070128970906
1739209694.691965;-38.13080360867914
1739209694.6919687;-38.13080360867914
1739209694.6919723;-38.13080360867914
1739209694.6919758;-38.13080360867914
1739209694.6919796;-45.120503652039325
1739209694.6919832;-45.120503652039325
1739209694.6919868;-38.13080360867914
1739209694.6919904;-45.120503652039325
1739209694.691994;-33.981070128970906
1739209694.6919975;-38.13080360867914
1739209694.6920013;-35.57807855764607
1739209694.692005;-38.13080360867914
1739209694.6920085;-45.120503652039325
1739209694.692012;-38.13080360867914
1739209694.6920156;-33.981070128970906
1739209694.6920192;-31.141103565318915
1739209694.692023;-45.120503652039325
1739209694.6920266;-45.120503652039325
1739209694.6920302;-45.120503652039325
1739209694.6920338;-45.120503652039325
1739209694.6920373;-45.120503652039325
1739209694.692041;-45.120503652039325
1739209694.6920447;-38.13080360867914
1739209694.6920483;-30.49652367304973
1739209694.692052;-45.120503652039325
1739209694.6920555;-45.120503652039325
1739209694.692059;-45.120503652039325
1739209694.6920626;-33.981070128970906
1739209694.6920662;-38.13080360867914
1739209694.69207;-35.57807855764607
1739209694.6920736;-33.981070128970906
1739209694.6920772;-30.49652367304973
1739209694.6920807;-38.13080360867914
1739209694.6920843;-38.13080360867914
1739209694.692088;-45.120503652039325
1739209694.6920917;-45.120503652039325
1739209694.6920953;-38.13080360867914
1739209694.6920989;-38.13080360867914
1739209694.6921024;-45.120503652039325
1739209694.692106;-28.58837851428586
1739209694.6921096;-35.57807855764607
1739209694.6921134;-38.13080360867914
1739209694.692117;-45.120503652039325
1739209694.6921206;-33.981070128970906
1739209694.6921241;-35.57807855764607
1739209694.6921277;-38.13080360867914
1739209694.6921313;-38.13080360867914
1739209694.692135;-38.13080360867914
1739209694.6921387;-38.13080360867914
1739209694.6921422;-35.57807855764607
1739209694.6921458;-45.120503652039325
1739209694.6921494;-38.13080360867914
1739209694.692153;-32.816014438256545
1739209694.6921568;-38.13080360867914
1739209694.6921604;-45.120503652039325
1739209694.692164;-31.141103565318915
1739209694.6921675;-38.13080360867914
1739209694.692171;-45.120503652039325
1739209694.6921747;-38.13080360867914
1739209694.6921785;-33.981070128970906
1739209694.692182;-38.13080360867914
1739209694.6921856;-38.13080360867914
1739209694.6921892;-38.13080360867914
1739209694.6921928;-45.120503652039325
1739209694.6921964;-45.120503652039325
1739209694.6922;-45.120503652039325
1739209694.6922038;-45.120503652039325
1739209694.6922073;-38.13080360867914
1739209694.692211;-38.13080360867914
1739209694.6922145;-45.120503652039325
1739209694.692218;-38.13080360867914
1739209694.6922216;-45.120503652039325
1739209694.6922255;-45.120503652039325
1739209694.692229;-45.120503652039325
1739209694.6922326;-45.120503652039325
1739209694.6922362;-38.13080360867914
1739209694.6922398;-45.120503652039325
1739209694.6922433;-35.57807855764607
1739209694.6922472;-35.57807855764607
1739209694.6922507;-33.981070128970906
1739209694.6922543;-38.13080360867914
1739209694.692258;-38.13080360867914
1739209694.6922615;-35.57807855764607
1739209694.692265;-38.13080360867914
1739209694.6922688;-45.120503652039325
1739209694.6922724;-45.120503652039325
1739209694.692276;-35.57807855764607
1739209694.6922796;-38.13080360867914
1739209694.6922832;-45.120503652039325
1739209694.6922867;-38.13080360867914
1739209694.6922905;-45.120503652039325
1739209694.6922941;-45.120503652039325
1739209694.6922977;-38.13080360867914
1739209694.6923013;-35.57807855764607
1739209694.6923048;-45.120503652039325
1739209694.6923084;-28.58837851428586
1739209694.6923122;-32.816014438256545
1739209694.6923158;-45.120503652039325
1739209694.6923194;-45.120503652039325
1739209694.692323;-38.13080360867914
1739209694.6923265;-45.120503652039325
1739209694.6923301;-38.13080360867914
1739209694.6923337;-38.13080360867914
1739209694.6923375;-45.120503652039325
1739209694.692341;-45.120503652039325
1739209694.6923447;-38.13080360867914
1739209694.6923482;-45.120503652039325
1739209694.6923518;-38.13080360867914
1739209694.6923554;-35.57807855764607
1739209694.6923592;-38.13080360867914
1739209694.6923628;-45.120503652039325
1739209694.6923664;-33.981070128970906
1739209694.69237;-35.57807855764607
1739209694.6923735;-45.120503652039325
1739209694.692377;-45.120503652039325
1739209694.692381;-38.13080360867914
1739209694.6923845;-45.120503652039325
1739209694.692388;-45.120503652039325
1739209694.6923916;-45.120503652039325
1739209694.6923952;-38.13080360867914
1739209694.6923988;-35.57807855764607
1739209694.6924026;-45.120503652039325
1739209694.6924062;-45.120503652039325
1739209694.6924098;-38.13080360867914
1739209694.6924133;-38.13080360867914
1739209694.692417;-45.120503652039325
1739209694.6924205;-45.120503652039325
1739209694.6924243;-45.120503652039325
1739209694.6924279;-45.120503652039325
1739209694.6924314;-38.13080360867914
1739209694.692435;-45.120503652039325
1739209694.6924386;-45.120503652039325
1739209694.6924422;-33.981070128970906
1739209694.692446;-38.13080360867914
1739209694.6924496;-45.120503652039325
1739209694.6924531;-35.57807855764607
1739209694.6924567;-38.13080360867914
1739209694.6924603;-45.120503652039325
1739209694.6924639;-38.13080360867914
1739209694.6924675;-35.57807855764607
1739209694.6924713;-38.13080360867914
1739209694.6924748;-45.120503652039325
1739209694.6924784;-35.57807855764607
1739209694.692482;-45.120503652039325
1739209694.6924856;-38.13080360867914
1739209694.6924891;-35.57807855764607
1739209694.692493;-38.13080360867914
1739209694.6924965;-38.13080360867914
1739209694.6925;-45.120503652039325
1739209694.6925037;-45.120503652039325
1739209694.6925073;-35.57807855764607
