CAN Message; 0x1bb:00009b45c516744f
1739209734.3513978;-38.13080360867914
1739209734.3513992;-45.120503652039325
1739209734.3514009;-38.13080360867914
1739209734.3514025;-38.13080360867914
1739209734.3514042;-38.13080360867914
1739209734.3514059;-38.13080360867914
1739209734.3514075;-35.57807855764607
1739209734.351409;-29.438486411369333
1739209734.3514106;-38.13080360867914
1739209734.3514123;-45.120503652039325
1739209734.351414;-45.120503652039325
1739209734.3514156;-45.120503652039325
1739209734.3514173;-45.120503652039325
1739209734.3514187;-45.120503652039325
1739209734.3514204;-45.120503652039325
1739209734.351422;-35.57807855764607
1739209734.3514237;-45.120503652039325
1739209734.3514254;-38.13080360867914
1739209734.351427;-45.120503652039325
1739209734.3514285;-45.120503652039325
1739209734.3514302;-45.120503652039325
1739209734.3514318;-45.120503652039325
1739209734.3514335;-45.120503652039325
1739209734.3514352;-28.21854285175415
1739209734.3514369;-35.57807855764607
1739209734.3514383;-45.120503652039325
1739209734.35144;-38.13080360867914
1739209734.3514416;-38.13080360867914
1739209734.3514433;-38.13080360867914
1739209734.351445;-35.57807855764607
1739209734.3514466;-38.13080360867914
1739209734.351448;-45.120503652039325
1739209734.3514497;-45.120503652039325
1739209734.3514514;-38.13080360867914
1739209734.351453;-45.120503652039325
1739209734.3514547;-45.120503652039325
1739209734.3514564;-45.120503652039325
1739209734.351458;-38.13080360867914
1739209734.3514595;-38.13080360867914
1739209734.3514612;-45.120503652039325
1739209734.3514628;-45.120503652039325
1739209734.3514645;-38.13080360867914
1739209734.3514662;-45.120503652039325
1739209734.3514678;-45.120503652039325
1739209734.3514693;-38.13080360867914
1739209734.351471;-35.57807855764607
1739209734.3514726;-45.120503652039325
1739209734.3514743;-30.49652367304973
1739209734.351476;-35.57807855764607
1739209734.3514776;-38.13080360867914
1739209734.351479;-38.13080360867914
1739209734.3514807;-45.120503652039325
1739209734.3514824;-32.816014438256545
1739209734.351484;-38.13080360867914
1739209734.3514857;-45.120503652039325
1739209734.3514874;-38.13080360867914
1739209734.3514888;-45.120503652039325
1739209734.3514905;-35.57807855764607
1739209734.3514922;-38.13080360867914
1739209734.3514938;-45.120503652039325
1739209734.3514955;-38.13080360867914
1739209734.3514972;-35.57807855764607
1739209734.3514986;-45.120503652039325
1739209734.3515003;-28.58837851428586
1739209734.351502;-32.816014438256545
1739209734.3515036;-38.13080360867914
1739209734.3515053;-38.13080360867914
1739209734.351507;-35.57807855764607
1739209734.3515084;-33.981070128970906
1739209734.35151;-45.120503652039325
1739209734.3515117;-33.981070128970906
1739209734.3515134;-38.13080360867914
1739209734.351515;-33.981070128970956
1739209734.3515167;-32.816014438256545
1739209734.3515184;-38.13080360867914
1739209734.3515198;-45.120503652039325
1739209734.3515215;-38.13080360867914
1739209734.3515232;-38.13080360867914
1739209734.3515248;-38.13080360867914
1739209734.3515265;-38.13080360867914
1739209734.3515282;-31.141103565318915
1739209734.3515296;-45.120503652039325
1739209734.3515313;-35.57807855764607
1739209734.351533;-35.57807855764607
1739209734.3515346;-38.13080360867914
1739209734.3515363;-45.120503652039325
1739209734.351538;-38.13080360867914
1739209734.3515394;-45.120503652039325
1739209734.351541;-35.57807855764607
1739209734.3515427;-45.120503652039325
1739209734.3515444;-45.120503652039325
1739209734.351546;-45.120503652039325
1739209734.3515477;-38.13080360867914
1739209734.3515491;-45.120503652039325
1739209734.3515508;-45.120503652039325
1739209734.3515525;-38.13080360867914
1739209734.3515542;-33.981070128970906
1739209734.3515558;-38.13080360867914
1739209734.3515575;-38.13080360867914
1739209734.351559;-38.13080360867914
1739209734.3515606;-33.981070128970906
1739209734.3515623;-45.120503652039325
1739209734.351564;-45.120503652039325
1739209734.3515656;-45.120503652039325
1739209734.3515673;-38.13080360867914
1739209734.3515687;-45.120503652039325
1739209734.3515704;-45.120503652039325
1739209734.351572;-45.120503652039325
1739209734.3515737;-35.57807855764607
1739209734.3515754;-38.13080360867914
1739209734.351577;-45.120503652039325
1739209734.3515787;-45.120503652039325
1739209734.3515801;-45.120503652039325
1739209734.3515818;-45.120503652039325
1739209734.3515835;-38.13080360867914
1739209734.3515851;-38.13080360867914
1739209734.3515868;-45.120503652039325
1739209734.3515885;-45.120503652039325
1739209734.35159;-38.13080360867914
1739209734.3515916;-45.120503652039325
1739209734.3515933;-38.13080360867914
1739209734.351595;-45.120503652039325
1739209734.3515966;-45.120503652039325
1739209734.3515983;-38.13080360867914
1739209734.3515997;-38.13080360867914
1739209734.3516014;-33.981070128970906
1739209734.351603;-38.13080360867914
1739209734.3516047;-38.13080360867914
1739209734.3516064;-38.13080360867914
1739209734.351608;-45.120503652039325
1739209734.3516095;-38.13080360867914
1739209734.3516111;-45.120503652039325
1739209734.3516128;-38.13080360867914
1739209734.3516145;-35.57807855764607
1739209734.3516161;-38.13080360867914
1739209734.3516178;-45.120503652039325
1739209734.3516192;-45.120503652039325
1739209734.351621;-29.438486411369333
1739209734.3516226;-38.13080360867914
1739209734.3516243;-45.120503652039325
1739209734.351626;-33.981070128970906
1739209734.3516276;-32.816014438256545
1739209734.3516293;-38.13080360867914
1739209734.3516307;-45.120503652039325
1739209734.3516324;-33.981070128970906
1739209734.351634;-38.13080360867914
1739209734.3516357;-45.120503652039325
1739209734.3516374;-45.120503652039325
1739209734.351639;-45.120503652039325
1739209734.3516405;-38.13080360867914
1739209734.3516421;-35.57807855764607
1739209734.3516438;-45.120503652039325
1739209734.3516455;-45.120503652039325
1739209734.3516471;-38.13080360867914
1739209734.3516488;-45.120503652039325
1739209734.3516502;-45.120503652039325
1739209734.351652;-38.13080360867914
1739209734.3516536;-38.13080360867914
1739209734.3516552;-45.120503652039325
1739209734.351657;-45.120503652039325
1739209734.3516586;-38.13080360867914
1739209734.35166;-32.816014438256545
1739209734.3516617;-38.13080360867914
1739209734.3516634;-45.120503652039325
1739209734.351665;-45.120503652039325
1739209734.3516667;-45.120503652039325
1739209734.3516684;-38.13080360867914
1739209734.3516698;-45.120503652039325
1739209734.3516715;-45.120503652039325
1739209734.3516731;-45.120503652039325
1739209734.3516748;-38.13080360867914
1739209734.3516765;-38.13080360867914
1739209734.3516781;-35.57807855764607
1739209734.3516796;-45.120503652039325
1739209734.3516812;-45.120503652039325
1739209734.351683;-45.120503652039325
1739209734.3516846;-38.13080360867914
1739209734.3516862;-38.13080360867914
1739209734.351688;-38.13080360867914
1739209734.3516896;-45.120503652039325
1739209734.351691;-45.120503652039325
1739209734.3516927;-33.981070128970906
1739209734.3516943;-38.13080360867914
1739209734.351696;-35.57807855764607
1739209734.3516977;-38.13080360867914
1739209734.3516994;-45.120503652039325
1739209734.3517008;-45.120503652039325
1739209734.3517025;-35.57807855764607
1739209734.3517041;-38.13080360867914
1739209734.3517058;-45.120503652039325
1739209734.3517075;-45.120503652039325
1739209734.3517091;-35.57807855764607
1739209734.3517106;-38.13080360867914
1739209734.3517122;-35.57807855764607
1739209734.351714;-38.13080360867914
1739209734.3517156;-45.120503652039325
1739209734.3517172;-38.13080360867914
1739209734.351719;-35.57807855764607
1739209734.3517203;-45.120503652039325
1739209734.351722;-45.120503652039325
1739209734.3517237;-45.120503652039325
1739209734.3517253;-45.120503652039325
1739209734.351727;-45.120503652039325
1739209734.3517287;-38.13080360867914
1739209734.35173;-38.13080360867914
1739209734.3517318;-45.120503652039325
1739209734.3517334;-38.13080360867914
1739209734.351735;-38.13080360867914
1739209734.3517368;-38.13080360867914
1739209734.3517385;-45.120503652039325
1739209734.35174;-38.13080360867914
1739209734.3517416;-35.57807855764607
1739209734.3517432;-38.13080360867914
1739209734.351745;-38.13080360867914
1739209734.3517466;-45.120503652039325
1739209734.3517482;-35.57807855764607
1739209734.35175;-38.13080360867914
1739209734.3517513;-32.816014438256545
1739209734.351753;-35.57807855764607
1739209734.3517547;-38.13080360867914
1739209734.3517563;-45.120503652039325
1739209734.351758;-45.120503652039325
1739209734.3517597;-38.13080360867914
1739209734.351761;-45.120503652039325
1739209734.3517628;-38.13080360867914
1739209734.3517644;-45.120503652039325
1739209734.351766;-45.120503652039325
1739209734.3517678;-38.13080360867914
1739209734.3517694;-33.981070128970906
1739209734.3517709;-32.816014438256545
1739209734.3517725;-38.13080360867914
1739209734.3517742;-38.13080360867914
1739209734.351776;-38.13080360867914
1739209734.3517776;-26.991370085610736
1739209734.3517792;-28.992665084841942
1739209734.3517807;-45.120503652039325
1739209734.3517823;-33.981070128970906
1739209734.351784;-31.141103565318893
1739209734.3517857;-38.13080360867914
1739209734.3517873;-45.120503652039325
1739209734.351789;-38.13080360867914
1739209734.3517904;-38.13080360867914
1739209734.351792;-45.120503652039325
1739209734.3517938;-38.13080360867914
1739209734.3517954;-45.120503652039325
1739209734.351797;-45.120503652039325
1739209734.3517988;-38.13080360867914
1739209734.3518002;-35.57807855764607
1739209734.3518019;-38.13080360867914
1739209734.3518035;-38.13080360867914
1739209734.3518052;-35.57807855764607
1739209734.3518069;-35.57807855764607
1739209734.3518085;-38.13080360867914
1739209734.3518102;-45.120503652039325
1739209734.3518116;-38.13080360867914
1739209734.3518133;-38.13080360867914
1739209734.351815;-45.120503652039325
1739209734.3518167;-38.13080360867914
1739209734.3518183;-38.13080360867914
1739209734.35182;-45.120503652039325
1739209734.3518214;-45.120503652039325
1739209734.351823;-45.120503652039325
1739209734.3518248;-45.120503652039325
1739209734.3518264;-45.120503652039325
1739209734.351828;-45.120503652039325
1739209734.3518298;-38.13080360867914
1739209734.3518312;-38.13080360867914
1739209734.3518329;-45.120503652039325
1739209734.3518345;-38.13080360867914
1739209734.3518362;-38.13080360867914
1739209734.3518379;-45.120503652039325
1739209734.3518395;-38.13080360867914
1739209734.351841;-45.120503652039325
1739209734.3518426;-29.438486411369333
1739209734.3518443;-28.992665084841942
1739209734.351846;-45.120503652039325
1739209734.3518476;-45.120503652039325
1739209734.3518493;-38.13080360867914
1739209734.3518507;-32.816014438256545
1739209734.3518524;-45.120503652039325
1739209734.351854;-45.120503652039325
1739209734.3518558;-38.13080360867914
1739209734.3518574;-38.13080360867914
1739209734.351859;-45.120503652039325
1739209734.3518605;-38.13080360867914
1739209734.3518622;-38.13080360867914
1739209734.3518639;-45.120503652039325
1739209734.3518655;-45.120503652039325
1739209734.3518672;-45.120503652039325
1739209734.3518689;-33.981070128970906
1739209734.3518705;-28.992665084841942
1739209734.351872;-45.120503652039325
1739209734.3518736;-33.981070128970906
1739209734.3518753;-32.816014438256545
1739209734.351877;-38.13080360867914
1739209734.3518786;-45.120503652039325
1739209734.3518803;-45.120503652039325
1739209734.3518817;-35.57807855764607
1739209734.3518834;-38.13080360867914
1739209734.351885;-45.120503652039325
1739209734.3518867;-38.13080360867914
1739209734.3518884;-38.13080360867914
1739209734.35189;-33.981070128970906
1739209734.3518915;-45.120503652039325
1739209734.3518932;-38.13080360867914
1739209734.3518949;-45.120503652039325
1739209734.3518965;-45.120503652039325
1739209734.3518982;-45.120503652039325
1739209734.3518999;-45.120503652039325
1739209734.3519013;-35.57807855764607
1739209734.351903;-45.120503652039325
1739209734.3519046;-45.120503652039325
1739209734.3519063;-38.13080360867914
1739209734.351908;-31.141103565318893
1739209734.3519096;-33.981070128970906
1739209734.3528864;-45.120503652039325
1739209734.3528917;-31.141103565318915
1739209734.352897;-32.816014438256545
1739209734.3529022;-38.13080360867914
1739209734.3529072;-45.120503652039325
1739209734.3529124;-33.981070128970906
1739209734.3529177;-35.57807855764607
1739209734.352923;-38.13080360867914
1739209734.3529282;-38.13080360867914
1739209734.3529334;-45.120503652039325
1739209734.3529387;-45.120503652039325
1739209734.352944;-45.120503652039325
1739209734.352949;-45.120503652039325
1739209734.3529541;-38.13080360867914
1739209734.3529594;-38.13080360867914
1739209734.3529646;-45.120503652039325
1739209734.35297;-45.120503652039325
1739209734.3529751;-45.120503652039325
1739209734.3529804;-38.13080360867914
1739209734.3529856;-38.13080360867914
1739209734.3529906;-45.120503652039325
1739209734.3529959;-45.120503652039325
1739209734.353001;-45.120503652039325
1739209734.3530064;-38.13080360867914
1739209734.3530116;-45.120503652039325
1739209734.3530169;-38.13080360867914
1739209734.353022;-38.13080360867914
1739209734.3530273;-45.120503652039325
1739209734.3530324;-45.120503652039325
1739209734.3530376;-38.13080360867914
1739209734.3530428;-33.981070128970906
1739209734.353048;-38.13080360867914
1739209734.3530533;-38.13080360867914
1739209734.3530586;-45.120503652039325
1739209734.3530638;-45.120503652039325
1739209734.353069;-45.120503652039325
1739209734.353074;-45.120503652039325
1739209734.3530793;-45.120503652039325
1739209734.3530846;-38.13080360867914
1739209734.3530898;-35.57807855764607
1739209734.353095;-45.120503652039325
1739209734.3531003;-35.57807855764607
1739209734.3531055;-30.49652367304973
1739209734.3531108;-38.13080360867914
1739209734.3531158;-35.57807855764607
1739209734.353121;-38.13080360867914
1739209734.3531263;-38.13080360867914
1739209734.3531315;-45.120503652039325
1739209734.3531368;-35.57807855764607
1739209734.353142;-45.120503652039325
1739209734.3531473;-45.120503652039325
1739209734.3531525;-35.57807855764607
1739209734.3531575;-38.13080360867914
1739209734.3531628;-45.120503652039325
1739209734.353168;-33.981070128970906
1739209734.3531733;-38.13080360867914
1739209734.3531785;-45.120503652039325
1739209734.3531837;-38.13080360867914
1739209734.353189;-32.816014438256545
1739209734.3531942;-38.13080360867914
1739209734.3531992;-38.13080360867914
1739209734.3532045;-45.120503652039325
1739209734.3532097;-38.13080360867914
1739209734.353215;-38.13080360867914
1739209734.3532202;-45.120503652039325
1739209734.3532255;-45.120503652039325
1739209734.3532307;-45.120503652039325
1739209734.353236;-45.120503652039325
1739209734.353241;-45.120503652039325
1739209734.3532462;-38.13080360867914
1739209734.3532515;-38.13080360867914
1739209734.3532567;-32.816014438256545
1739209734.353262;-45.120503652039325
1739209734.3532672;-45.120503652039325
1739209734.3532724;-35.57807855764607
1739209734.3532777;-38.13080360867914
1739209734.3532827;-45.120503652039325
1739209734.353288;-38.13080360867914
1739209734.3532932;-38.13080360867914
1739209734.3532984;-45.120503652039325
1739209734.3533037;-45.120503652039325
1739209734.353309;-38.13080360867914
1739209734.3533142;-45.120503652039325
1739209734.3533194;-45.120503652039325
1739209734.3533244;-45.120503652039325
1739209734.3533297;-45.120503652039325
1739209734.353335;-35.57807855764607
1739209734.3533401;-35.57807855764607
1739209734.3533454;-45.120503652039325
1739209734.3533506;-45.120503652039325
1739209734.353356;-45.120503652039325
1739209734.3533611;-38.13080360867914
1739209734.3533661;-38.13080360867914
1739209734.3533714;-45.120503652039325
1739209734.3533766;-45.120503652039325
1739209734.3533819;-45.120503652039325
1739209734.353387;-45.120503652039325
1739209734.3533924;-38.13080360867914
1739209734.3533976;-45.120503652039325
1739209734.3534029;-38.13080360867914
1739209734.3534079;-38.13080360867914
1739209734.353413;-45.120503652039325
1739209734.3534184;-35.57807855764607
1739209734.3534236;-33.981070128970906
1739209734.3534288;-45.120503652039325
1739209734.353434;-33.981070128970906
1739209734.3534393;-45.120503652039325
1739209734.3534446;-28.992665084841942
1739209734.3534496;-32.816014438256545
1739209734.3534548;-45.120503652039325
1739209734.35346;-45.120503652039325
1739209734.3534653;-38.13080360867914
1739209734.3534706;-38.13080360867914
1739209734.3534758;-45.120503652039325
1739209734.353481;-45.120503652039325
1739209734.3534863;-38.13080360867914
1739209734.3534913;-35.57807855764607
1739209734.3534966;-38.13080360867914
1739209734.3535018;-45.120503652039325
1739209734.353507;-45.120503652039325
1739209734.3535123;-45.120503652039325
1739209734.3535175;-38.13080360867914
1739209734.3535228;-38.13080360867914
1739209734.353528;-38.13080360867914
1739209734.353533;-45.120503652039325
1739209734.3535383;-38.13080360867914
1739209734.3535435;-35.57807855764607
1739209734.3535488;-33.981070128970906
1739209734.353554;-38.13080360867914
1739209734.3535593;-38.13080360867914
1739209734.3535645;-32.816014438256545
1739209734.3535697;-31.141103565318915
1739209734.353575;-45.120503652039325
1739209734.35358;-45.120503652039325
1739209734.3535852;-45.120503652039325
1739209734.3535905;-45.120503652039325
1739209734.3535957;-45.120503652039325
1739209734.353601;-38.13080360867914
1739209734.3536062;-35.57807855764607
1739209734.3536115;-31.141103565318915
1739209734.3536167;-38.13080360867914
1739209734.3536217;-45.120503652039325
1739209734.353627;-35.57807855764607
1739209734.3536322;-38.13080360867914
1739209734.3536375;-45.120503652039325
1739209734.3536427;-38.13080360867914
1739209734.353648;-38.13080360867914
1739209734.3536532;-30.49652367304973
1739209734.3536584;-38.13080360867914
1739209734.3536634;-38.13080360867914
1739209734.3536687;-45.120503652039325
1739209734.353674;-38.13080360867914
1739209734.3536792;-38.13080360867914
1739209734.3536844;-38.13080360867914
1739209734.3536897;-38.13080360867914
1739209734.353695;-31.141103565318915
1739209734.3537002;-38.13080360867914
1739209734.3537052;-45.120503652039325
1739209734.3537104;-45.120503652039325
1739209734.3537157;-33.981070128970906
1739209734.353721;-38.13080360867914
1739209734.3537261;-45.120503652039325
1739209734.3537314;-45.120503652039325
1739209734.3537366;-45.120503652039325
1739209734.353742;-45.120503652039325
1739209734.353747;-45.120503652039325
1739209734.3537521;-45.120503652039325
1739209734.3537574;-38.13080360867914
1739209734.3537626;-45.120503652039325
1739209734.3537679;-38.13080360867914
1739209734.353773;-45.120503652039325
1739209734.3537784;-45.120503652039325
1739209734.3537836;-45.120503652039325
1739209734.3537886;-45.120503652039325
1739209734.3537939;-45.120503652039325
1739209734.353799;-45.120503652039325
1739209734.3538043;-45.120503652039325
1739209734.3538096;-45.120503652039325
1739209734.3538148;-45.120503652039325
1739209734.35382;-31.141103565318915
1739209734.3538253;-28.992665084841942
1739209734.3538303;-35.57807855764607
1739209734.3538356;-38.13080360867914
1739209734.3538408;-38.13080360867914
1739209734.353846;-38.13080360867914
1739209734.3538513;-45.120503652039325
1739209734.3538566;-45.120503652039325
1739209734.3538618;-45.120503652039325
1739209734.353867;-45.120503652039325
1739209734.353872;-38.13080360867914
1739209734.3538773;-45.120503652039325
1739209734.3538826;-38.13080360867914
1739209734.3538878;-38.13080360867914
1739209734.353893;-33.981070128970906
1739209734.3538983;-45.120503652039325
1739209734.3539035;-33.981070128970906
1739209734.3539088;-28.58837851428586
1739209734.3539138;-38.13080360867914
1739209734.353919;-45.120503652039325
1739209734.3539243;-35.57807855764607
1739209734.3539295;-45.120503652039325
1739209734.3539348;-45.120503652039325
1739209734.35394;-45.120503652039325
1739209734.3539453;-45.120503652039325
1739209734.3539505;-38.13080360867914
1739209734.3539555;-38.13080360867914
1739209734.3539608;-45.120503652039325
1739209734.353966;-45.120503652039325
1739209734.3539712;-38.13080360867914
1739209734.3539765;-38.13080360867914
1739209734.3539817;-45.120503652039325
1739209734.353987;-45.120503652039325
1739209734.3539922;-45.120503652039325
1739209734.3539972;-38.13080360867914
1739209734.3540025;-45.120503652039325
1739209734.3540077;-45.120503652039325
1739209734.354013;-45.120503652039325
1739209734.3540182;-31.141103565318915
1739209734.3540235;-38.13080360867914
1739209734.3540287;-35.57807855764607
1739209734.354034;-38.13080360867914
1739209734.354039;-45.120503652039325
1739209734.3540442;-38.13080360867914
1739209734.3540494;-35.57807855764607
1739209734.3540547;-38.13080360867914
1739209734.35406;-45.120503652039325
1739209734.3540652;-35.57807855764607
1739209734.3540704;-38.13080360867914
1739209734.3540757;-45.120503652039325
1739209734.3540807;-38.13080360867914
1739209734.354086;-38.13080360867914
1739209734.3540912;-45.120503652039325
1739209734.3540964;-45.120503652039325
1739209734.3541017;-45.120503652039325
1739209734.354107;-45.120503652039325
1739209734.3541121;-38.13080360867914
1739209734.3541174;-35.57807855764607
1739209734.3541224;-45.120503652039325
1739209734.3541276;-45.120503652039325
1739209734.354133;-33.981070128970906
1739209734.3541381;-45.120503652039325
1739209734.3541434;-45.120503652039325
1739209734.3541486;-32.816014438256545
1739209734.3541539;-38.13080360867914
1739209734.354159;-45.120503652039325
1739209734.3541641;-35.57807855764607
1739209734.3541694;-35.57807855764607
1739209734.3541746;-38.13080360867914
1739209734.3541799;-38.13080360867914
1739209734.354185;-35.57807855764607
1739209734.3541903;-35.57807855764607
1739209734.3541956;-35.57807855764607
1739209734.3542008;-32.816014438256545
1739209734.3542058;-33.981070128970906
1739209734.354211;-38.13080360867914
1739209734.3542163;-38.13080360867914
1739209734.3542216;-38.13080360867914
1739209734.3542268;-38.13080360867914
1739209734.354232;-45.120503652039325
1739209734.3542373;-45.120503652039325
1739209734.3542426;-45.120503652039325
1739209734.3542478;-45.120503652039325
1739209734.3542528;-38.13080360867914
1739209734.354258;-45.120503652039325
1739209734.3542633;-38.13080360867914
1739209734.3542686;-35.57807855764607
1739209734.3542738;-35.57807855764607
1739209734.354279;-38.13080360867914
1739209734.3542843;-35.57807855764607
1739209734.3542895;-38.13080360867914
1739209734.3542945;-45.120503652039325
1739209734.3542998;-45.120503652039325
1739209734.354305;-45.120503652039325
1739209734.3543103;-45.120503652039325
1739209734.3543155;-45.120503652039325
1739209734.3543208;-45.120503652039325
1739209734.354326;-45.120503652039325
1739209734.3543313;-45.120503652039325
1739209734.3543363;-45.120503652039325
1739209734.3543415;-45.120503652039325
1739209734.3543468;-38.13080360867914
1739209734.354352;-38.13080360867914
1739209734.3543572;-45.120503652039325
1739209734.3543625;-33.981070128970906
1739209734.3543677;-38.13080360867914
1739209734.354373;-38.13080360867914
1739209734.354378;-45.120503652039325
1739209734.3543832;-38.13080360867914
1739209734.3543885;-38.13080360867914
1739209734.3543937;-38.13080360867914
1739209734.354399;-45.120503652039325
1739209734.3544042;-45.120503652039325
1739209734.3544095;-38.13080360867914
1739209734.3544147;-38.13080360867914
1739209734.3544197;-45.120503652039325
1739209734.354425;-45.120503652039325
1739209734.3544302;-32.816014438256545
1739209734.3544354;-38.13080360867914
1739209734.3544407;-45.120503652039325
1739209734.354446;-38.13080360867914
1739209734.3544512;-35.57807855764607
1739209734.3544564;-33.981070128970906
1739209734.3544614;-38.13080360867914
1739209734.3544667;-38.13080360867914
1739209734.354472;-45.120503652039325
1739209734.3544772;-38.13080360867914
1739209734.3544824;-38.13080360867914
1739209734.3544877;-45.120503652039325
1739209734.354493;-45.120503652039325
1739209734.3544981;-33.981070128970906
1739209734.3545032;-45.120503652039325
1739209734.3545084;-38.13080360867914
1739209734.3545136;-45.120503652039325
1739209734.354519;-33.981070128970906
1739209734.3545241;-35.57807855764607
1739209734.3545294;-33.981070128970906
1739209734.3545346;-45.120503652039325
1739209734.3545399;-38.13080360867914
1739209734.3545449;-35.57807855764607
1739209734.3545501;-35.57807855764607
1739209734.3545554;-45.120503652039325
1739209734.3545606;-38.13080360867914
1739209734.3545659;-35.57807855764607
1739209734.354571;-38.13080360867914
1739209734.3545763;-45.120503652039325
1739209734.3545816;-38.13080360867914
1739209734.3545866;-45.120503652039325
1739209734.3545918;-45.120503652039325
1739209734.354597;-45.120503652039325
1739209734.3546023;-45.120503652039325
1739209734.3546076;-35.57807855764607
1739209734.3546128;-45.120503652039325
1739209734.354618;-45.120503652039325
1739209734.3546233;-38.13080360867914
1739209734.3546283;-38.13080360867914
1739209734.3546336;-45.120503652039325
1739209734.3546388;-45.120503652039325
1739209734.354644;-33.981070128970906
1739209734.3546493;-38.13080360867914
1739209734.3546546;-45.120503652039325
1739209734.3546598;-38.13080360867914
1739209734.354665;-35.57807855764607
1739209734.35467;-45.120503652039325
1739209734.3546753;-45.120503652039325
1739209734.3546805;-45.120503652039325
1739209734.3546858;-45.120503652039325
1739209734.354691;-38.13080360867914
1739209734.3546963;-35.57807855764607
1739209734.3547015;-38.13080360867914
1739209734.3547068;-31.141103565318915
1739209734.3547118;-33.981070128970906
1739209734.354717;-45.120503652039325
1739209734.3547223;-32.816014438256545
1739209734.3547275;-45.120503652039325
1739209734.3547328;-45.120503652039325
1739209734.354738;-45.120503652039325
1739209734.3547432;-32.816014438256545
1739209734.3547485;-32.816014438256545
1739209734.3547535;-45.120503652039325
1739209734.3547587;-38.13080360867914
1739209734.354764;-35.57807855764607
1739209734.3547692;-33.981070128970906
1739209734.3547745;-38.13080360867914
1739209734.3547797;-33.981070128970906
1739209734.354785;-45.120503652039325
1739209734.3547902;-33.981070128970906
1739209734.3547952;-33.981070128970906
1739209734.3548005;-45.120503652039325
1739209734.3548057;-38.13080360867914
1739209734.354811;-38.13080360867914
1739209734.3548162;-38.13080360867914
1739209734.3548214;-35.57807855764607
1739209734.3548267;-38.13080360867914
1739209734.354832;-38.13080360867914
1739209734.354837;-38.13080360867914
1739209734.3548422;-38.13080360867914
1739209734.3548474;-45.120503652039325
1739209734.3548527;-38.13080360867914
1739209734.354858;-38.13080360867914
1739209734.3548632;-45.120503652039325
1739209734.3548684;-45.120503652039325
1739209734.3548737;-45.120503652039325
1739209734.3548787;-38.13080360867914
1739209734.354884;-33.981070128970906
1739209734.3548892;-45.120503652039325
1739209734.3548944;-38.13080360867914
1739209734.3548996;-35.57807855764607
1739209734.354905;-38.13080360867914
1739209734.3549101;-38.13080360867914
1739209734.3549154;-35.57807855764607
1739209734.3549206;-30.49652367304973
1739209734.3549256;-38.13080360867914
1739209734.3549309;-38.13080360867914
1739209734.3549361;-38.13080360867914
1739209734.3549414;-45.120503652039325
1739209734.3549466;-45.120503652039325
1739209734.3549519;-35.57807855764607
1739209734.354957;-38.13080360867914
1739209734.3549623;-33.981070128970956
1739209734.3549674;-38.13080360867914
1739209734.3549726;-38.13080360867914
1739209734.3549778;-45.120503652039325
1739209734.354983;-45.120503652039325
1739209734.3549883;-35.57807855764607
1739209734.3549936;-45.120503652039325
1739209734.3549988;-35.57807855764607
1739209734.355004;-32.816014438256545
1739209734.355009;-38.13080360867914
1739209734.3550143;-38.13080360867914
1739209734.3550196;-38.13080360867914
1739209734.3550248;-45.120503652039325
1739209734.35503;-45.120503652039325
1739209734.3550353;-35.57807855764607
1739209734.3550406;-38.13080360867914
1739209734.3550458;-45.120503652039325
1739209734.3550508;-45.120503652039325
1739209734.355056;-35.57807855764607
1739209734.3550613;-45.120503652039325
1739209734.3550665;-45.120503652039325
1739209734.3550718;-45.120503652039325
1739209734.355077;-45.120503652039325
1739209734.3550823;-38.13080360867914
1739209734.3550875;-35.57807855764607
1739209734.3550925;-38.13080360867914
1739209734.3550978;-45.120503652039325
1739209734.355103;-38.13080360867914
1739209734.3551083;-45.120503652039325
1739209734.3551135;-45.120503652039325
1739209734.3551188;-38.13080360867914
1739209734.355124;-38.13080360867914
1739209734.3551292;-45.120503652039325
1739209734.3551342;-38.13080360867914
1739209734.3551395;-45.120503652039325
1739209734.3551447;-45.120503652039325
1739209734.35515;-35.57807855764607
1739209734.3551552;-38.13080360867914
1739209734.3551605;-45.120503652039325
1739209734.3551657;-38.13080360867914
1739209734.355171;-38.13080360867914
1739209734.355176;-38.13080360867914
1739209734.3551812;-38.13080360867914
1739209734.3551865;-45.120503652039325
1739209734.3551917;-45.120503652039325
1739209734.355197;-38.13080360867914
1739209734.3552022;-45.120503652039325
1739209734.3552074;-45.120503652039325
1739209734.3552127;-31.141103565318893
1739209734.3552177;-35.57807855764607
1739209734.355223;-45.120503652039325
1739209734.3552282;-38.13080360867914
1739209734.3552334;-35.57807855764607
1739209734.3552387;-38.13080360867914
1739209734.355244;-45.120503652039325
1739209734.3552492;-45.120503652039325
1739209734.3552544;-45.120503652039325
1739209734.3552594;-45.120503652039325
1739209734.3552647;-45.120503652039325
1739209734.35527;-38.13080360867914
1739209734.3552752;-45.120503652039325
1739209734.3552804;-33.981070128970906
1739209734.3552856;-38.13080360867914
1739209734.355291;-38.13080360867914
1739209734.3552961;-32.816014438256545
1739209734.3553011;-35.57807855764607
1739209734.3553064;-45.120503652039325
1739209734.3553116;-38.13080360867914
1739209734.3553169;-32.816014438256545
1739209734.3553221;-38.13080360867914
1739209734.3553274;-45.120503652039325
1739209734.3553326;-38.13080360867914
1739209734.3553379;-38.13080360867914
