CAN Message; 0x77:4c8c8f501e4e9ebf
Timestamp;Amplitude
1739209700.5991058;-38.13080360867914
1739209700.5991101;-35.57807855764607
1739209700.5991147;-33.981070128970906
1739209700.599119;-38.13080360867914
1739209700.5991232;-45.120503652039325
1739209700.5991275;-35.57807855764607
1739209700.5991318;-33.981070128970906
1739209700.599136;-45.120503652039325
1739209700.5991406;-45.120503652039325
1739209700.599145;-38.13080360867914
1739209700.5991492;-35.57807855764607
1739209700.5991535;-45.120503652039325
1739209700.5991578;-38.13080360867914
1739209700.599162;-45.120503652039325
1739209700.5991666;-45.120503652039325
1739209700.599171;-38.13080360867914
1739209700.5991752;-35.57807855764607
1739209700.5991795;-45.120503652039325
1739209700.5991838;-30.49652367304973
1739209700.599188;-28.58837851428586
1739209700.5991926;-38.13080360867914
1739209700.599197;-45.120503652039325
1739209700.5992012;-35.57807855764607
1739209700.5992055;-38.13080360867914
1739209700.5992098;-45.120503652039325
1739209700.599214;-45.120503652039325
1739209700.5992186;-45.120503652039325
1739209700.599223;-45.120503652039325
1739209700.5992272;-45.120503652039325
1739209700.5992315;-45.120503652039325
1739209700.5992358;-45.120503652039325
1739209700.59924;-45.120503652039325
1739209700.5992446;-35.57807855764607
1739209700.599249;-45.120503652039325
1739209700.5992532;-33.981070128970906
1739209700.5992575;-32.816014438256545
1739209700.5992618;-38.13080360867914
1739209700.599266;-38.13080360867914
1739209700.5992706;-38.13080360867914
1739209700.5992749;-35.57807855764607
1739209700.5992792;-38.13080360867914
1739209700.5992835;-38.13080360867914
1739209700.6025314;-45.120503652039325
1739209700.602537;-38.13080360867914
1739209700.6025424;-35.57807855764607
1739209700.602548;-45.120503652039325
1739209700.6025534;-45.120503652039325
1739209700.6025589;-38.13080360867914
1739209700.6025643;-38.13080360867914
1739209700.6025698;-38.13080360867914
1739209700.6025753;-45.120503652039325
1739209700.6025808;-38.13080360867914
1739209700.6025863;-38.13080360867914
1739209700.602592;-45.120503652039325
1739209700.6025975;-33.981070128970906
1739209700.602603;-32.816014438256545
1739209700.6026084;-45.120503652039325
1739209700.602614;-45.120503652039325
1739209700.6026194;-33.981070128970906
1739209700.602625;-45.120503652039325
1739209700.6026304;-38.13080360867914
1739209700.6026359;-35.57807855764607
1739209700.6026413;-31.141103565318915
1739209700.6026468;-38.13080360867914
1739209700.6026523;-38.13080360867914
1739209700.6026578;-35.57807855764607
1739209700.6026633;-38.13080360867914
1739209700.6026688;-45.120503652039325
1739209700.6026742;-38.13080360867914
1739209700.6026797;-35.57807855764607
1739209700.6026852;-33.981070128970906
1739209700.6026907;-45.120503652039325
1739209700.6026962;-33.981070128970906
1739209700.6027017;-35.57807855764607
1739209700.6027071;-35.57807855764607
1739209700.6027129;-38.13080360867914
1739209700.6027184;-45.120503652039325
1739209700.6027238;-38.13080360867914
1739209700.6027293;-35.57807855764607
1739209700.6027348;-45.120503652039325
1739209700.6027403;-38.13080360867914
1739209700.6027458;-38.13080360867914
1739209700.6027513;-38.13080360867914
1739209700.6027567;-38.13080360867914
1739209700.6027622;-45.120503652039325
1739209700.6027677;-45.120503652039325
1739209700.6027732;-33.981070128970906
1739209700.6027787;-38.13080360867914
1739209700.6027842;-38.13080360867914
1739209700.6027896;-45.120503652039325
1739209700.6027951;-33.981070128970906
1739209700.6028006;-45.120503652039325
1739209700.602806;-38.13080360867914
1739209700.6028116;-45.120503652039325
1739209700.602817;-38.13080360867914
1739209700.6028225;-35.57807855764607
1739209700.602828;-38.13080360867914
1739209700.6028337;-45.120503652039325
1739209700.6028392;-38.13080360867914
1739209700.6028447;-32.816014438256545
1739209700.6028502;-38.13080360867914
1739209700.6028557;-45.120503652039325
1739209700.6028612;-38.13080360867914
1739209700.6028666;-35.57807855764607
1739209700.6028721;-45.120503652039325
1739209700.6028776;-45.120503652039325
1739209700.602883;-38.13080360867914
1739209700.6028886;-38.13080360867914
1739209700.602894;-38.13080360867914
1739209700.6028996;-38.13080360867914
1739209700.602905;-38.13080360867914
1739209700.6029105;-45.120503652039325
1739209700.602916;-38.13080360867914
1739209700.6029215;-38.13080360867914
1739209700.602927;-32.816014438256545
1739209700.6029325;-38.13080360867914
1739209700.602938;-45.120503652039325
1739209700.6029434;-32.816014438256545
1739209700.602949;-45.120503652039325
1739209700.6029546;-31.141103565318893
1739209700.60296;-45.120503652039325
1739209700.6029656;-45.120503652039325
1739209700.602971;-38.13080360867914
1739209700.6029766;-32.816014438256545
1739209700.602982;-38.13080360867914
1739209700.6029875;-45.120503652039325
1739209700.602993;-45.120503652039325
1739209700.6029985;-45.120503652039325
1739209700.603004;-45.120503652039325
1739209700.6030095;-45.120503652039325
1739209700.603015;-38.13080360867914
1739209700.6030204;-45.120503652039325
1739209700.603026;-38.13080360867914
1739209700.6030314;-45.120503652039325
1739209700.6030369;-45.120503652039325
1739209700.6030424;-45.120503652039325
1739209700.6030478;-38.13080360867914
1739209700.6030533;-45.120503652039325
1739209700.6030588;-38.13080360867914
1739209700.6030643;-32.816014438256545
1739209700.6030698;-45.120503652039325
1739209700.6030753;-45.120503652039325
1739209700.603081;-38.13080360867914
1739209700.6030865;-31.141103565318893
1739209700.603092;-35.57807855764607
1739209700.6030974;-45.120503652039325
1739209700.603103;-45.120503652039325
1739209700.6031084;-45.120503652039325
1739209700.603114;-45.120503652039325
1739209700.6031194;-45.120503652039325
1739209700.6031249;-45.120503652039325
1739209700.6031303;-32.81601443825658
1739209700.6031358;-45.120503652039325
1739209700.6031413;-35.57807855764607
1739209700.6031468;-45.120503652039325
1739209700.6031523;-45.120503652039325
1739209700.6031578;-45.120503652039325
1739209700.6031632;-35.57807855764607
1739209700.6031687;-38.13080360867914
1739209700.6031742;-29.438486411369333
1739209700.6031797;-38.13080360867914
1739209700.6031852;-45.120503652039325
1739209700.6031907;-35.57807855764607
1739209700.6031961;-35.57807855764607
1739209700.6032019;-38.13080360867914
1739209700.6032073;-45.120503652039325
1739209700.6032128;-38.13080360867914
1739209700.6032183;-35.57807855764607
1739209700.6032238;-38.13080360867914
1739209700.6032293;-45.120503652039325
1739209700.6032348;-38.13080360867914
1739209700.6032403;-32.816014438256545
1739209700.6032457;-38.13080360867914
1739209700.6032512;-45.120503652039325
1739209700.6032567;-38.13080360867914
1739209700.6032622;-38.13080360867914
1739209700.6032677;-45.120503652039325
1739209700.6032732;-38.13080360867914
1739209700.6032786;-38.13080360867914
1739209700.6032841;-45.120503652039325
1739209700.6032896;-38.13080360867914
1739209700.603295;-45.120503652039325
1739209700.6033006;-45.120503652039325
1739209700.603306;-28.58837851428586
1739209700.6033115;-31.141103565318915
1739209700.603317;-45.120503652039325
1739209700.6033227;-45.120503652039325
1739209700.6033282;-38.13080360867914
1739209700.6033337;-45.120503652039325
1739209700.6033392;-45.120503652039325
1739209700.6033447;-38.13080360867914
1739209700.6033502;-45.120503652039325
1739209700.6033556;-38.13080360867914
1739209700.6033611;-38.13080360867914
1739209700.6033666;-38.13080360867914
1739209700.603372;-45.120503652039325
1739209700.6033776;-45.120503652039325
1739209700.603383;-38.13080360867914
1739209700.6033885;-45.120503652039325
1739209700.603394;-38.13080360867914
1739209700.6033995;-38.13080360867914
1739209700.603405;-45.120503652039325
1739209700.6034105;-38.13080360867914
1739209700.603416;-45.120503652039325
1739209700.6034214;-38.13080360867914
1739209700.603427;-38.13080360867914
1739209700.6034324;-38.13080360867914
1739209700.603438;-45.120503652039325
1739209700.6034436;-45.120503652039325
1739209700.603449;-45.120503652039325
1739209700.6034546;-45.120503652039325
1739209700.60346;-45.120503652039325
1739209700.6034656;-35.57807855764607
1739209700.603471;-38.13080360867914
1739209700.6034765;-38.13080360867914
1739209700.603482;-38.13080360867914
1739209700.6034875;-32.816014438256545
1739209700.603493;-38.13080360867914
1739209700.6034985;-38.13080360867914
1739209700.603504;-45.120503652039325
1739209700.6035094;-45.120503652039325
1739209700.603515;-32.816014438256545
1739209700.6035204;-38.13080360867914
1739209700.6035259;-38.13080360867914
1739209700.6035314;-35.57807855764607
1739209700.6035368;-35.57807855764607
1739209700.6035423;-38.13080360867914
1739209700.6035478;-45.120503652039325
1739209700.6035533;-33.981070128970906
1739209700.6035588;-38.13080360867914
1739209700.6035643;-38.13080360867914
1739209700.60357;-45.120503652039325
1739209700.6035755;-45.120503652039325
1739209700.603581;-45.120503652039325
1739209700.6035864;-45.120503652039325
1739209700.603592;-45.120503652039325
1739209700.6035974;-45.120503652039325
1739209700.603603;-38.13080360867914
1739209700.6036084;-38.13080360867914
1739209700.6036139;-38.13080360867914
1739209700.6036193;-45.120503652039325
1739209700.6036248;-45.120503652039325
1739209700.6036303;-45.120503652039325
1739209700.6036358;-45.120503652039325
1739209700.6036413;-45.120503652039325
1739209700.6036468;-45.120503652039325
1739209700.6036522;-38.13080360867914
1739209700.6036577;-38.13080360867914
1739209700.6036632;-35.57807855764607
1739209700.6036687;-38.13080360867914
1739209700.6036742;-45.120503652039325
1739209700.6036797;-38.13080360867914
1739209700.6036851;-38.13080360867914
1739209700.6036909;-45.120503652039325
1739209700.6036963;-45.120503652039325
1739209700.6037018;-35.57807855764607
1739209700.5992866;-38.13080360867914
1739209700.59929;-35.57807855764607
1739209700.599293;-45.120503652039325
1739209700.599296;-35.57807855764607
1739209700.5992992;-45.120503652039325
1739209700.5993025;-35.57807855764607
1739209700.5993056;-38.13080360867914
1739209700.5993087;-45.120503652039325
1739209700.599312;-45.120503652039325
1739209700.5993152;-38.13080360867914
1739209700.5993183;-38.13080360867914
1739209700.5993214;-35.57807855764607
1739209700.5993247;-45.120503652039325
1739209700.5993278;-45.120503652039325
1739209700.599331;-35.57807855764607
1739209700.5993342;-45.120503652039325
1739209700.5993373;-38.13080360867914
1739209700.5993404;-28.21854285175415
1739209700.5993435;-45.120503652039325
1739209700.5993469;-45.120503652039325
1739209700.59935;-45.120503652039325
1739209700.599353;-35.57807855764607
1739209700.5993562;-45.120503652039325
1739209700.5993595;-45.120503652039325
1739209700.5993626;-45.120503652039325
1739209700.5993657;-38.13080360867914
1739209700.599369;-45.120503652039325
1739209700.5993721;-45.120503652039325
1739209700.5993752;-45.120503652039325
1739209700.5993783;-45.120503652039325
1739209700.5993817;-38.13080360867914
1739209700.5993848;-45.120503652039325
1739209700.599388;-45.120503652039325
1739209700.5993912;-38.13080360867914
1739209700.5993943;-35.57807855764607
1739209700.5993974;-45.120503652039325
1739209700.5994005;-45.120503652039325
1739209700.5994039;-45.120503652039325
1739209700.599407;-38.13080360867914
1739209700.59941;-38.13080360867914
1739209700.5994134;-38.13080360867914
1739209700.5994165;-35.57807855764607
1739209700.5994196;-45.120503652039325
1739209700.5994227;-35.57807855764607
1739209700.599426;-38.13080360867914
1739209700.5994291;-32.816014438256545
1739209700.5994322;-38.13080360867914
1739209700.5994353;-45.120503652039325
1739209700.5994387;-45.120503652039325
1739209700.5994418;-45.120503652039325
1739209700.5994449;-38.13080360867914
1739209700.5994482;-45.120503652039325
1739209700.5994513;-38.13080360867914
1739209700.5994544;-45.120503652039325
1739209700.5994575;-38.13080360867914
1739209700.5994608;-38.13080360867914
1739209700.599464;-38.13080360867914
1739209700.599467;-32.816014438256545
1739209700.5994704;-38.13080360867914
1739209700.5994735;-45.120503652039325
1739209700.5994766;-45.120503652039325
1739209700.5994797;-35.57807855764607
1739209700.599483;-38.13080360867914
1739209700.599486;-45.120503652039325
1739209700.5994892;-38.13080360867914
1739209700.5994925;-45.120503652039325
1739209700.5994956;-45.120503652039325
1739209700.5994987;-38.13080360867914
1739209700.5995018;-45.120503652039325
1739209700.5995052;-45.120503652039325
1739209700.5995083;-32.816014438256545
1739209700.5995114;-38.13080360867914
1739209700.5995147;-45.120503652039325
1739209700.5995178;-45.120503652039325
1739209700.599521;-45.120503652039325
1739209700.599524;-45.120503652039325
1739209700.5995274;-45.120503652039325
1739209700.5995305;-38.13080360867914
1739209700.5995336;-45.120503652039325
1739209700.599537;-45.120503652039325
1739209700.59954;-45.120503652039325
1739209700.599543;-45.120503652039325
1739209700.5995462;-38.13080360867914
1739209700.5995495;-45.120503652039325
1739209700.5995526;-38.13080360867914
1739209700.5995557;-32.816014438256545
1739209700.5995588;-33.981070128970906
1739209700.5995622;-45.120503652039325
1739209700.5995653;-38.13080360867914
1739209700.5995684;-35.57807855764607
1739209700.5995717;-33.981070128970906
1739209700.5995748;-45.120503652039325
1739209700.599578;-45.120503652039325
1739209700.599581;-45.120503652039325
1739209700.5995843;-45.120503652039325
1739209700.5995874;-38.13080360867914
1739209700.5995905;-45.120503652039325
1739209700.5995939;-45.120503652039325
1739209700.599597;-31.141103565318915
1739209700.5996;-38.13080360867914
1739209700.5996032;-38.13080360867914
1739209700.5996065;-38.13080360867914
1739209700.5996096;-32.816014438256545
1739209700.5996127;-38.13080360867914
1739209700.599616;-45.120503652039325
1739209700.5996192;-38.13080360867914
1739209700.5996222;-38.13080360867914
1739209700.5996253;-38.13080360867914
1739209700.5996287;-38.13080360867914
1739209700.5996318;-45.120503652039325
1739209700.599635;-45.120503652039325
1739209700.599638;-45.120503652039325
1739209700.5996413;-38.13080360867914
1739209700.5996444;-38.13080360867914
1739209700.5996475;-38.13080360867914
1739209700.5996509;-45.120503652039325
1739209700.599654;-45.120503652039325
1739209700.599657;-38.13080360867914
1739209700.5996602;-38.13080360867914
1739209700.5996635;-45.120503652039325
1739209700.5996666;-45.120503652039325
1739209700.5996697;-45.120503652039325
1739209700.599673;-45.120503652039325
1739209700.5996761;-45.120503652039325
1739209700.5996792;-38.13080360867914
1739209700.5996823;-38.13080360867914
1739209700.5996857;-38.13080360867914
1739209700.5996888;-45.120503652039325
1739209700.5996919;-38.13080360867914
1739209700.5996952;-38.13080360867914
1739209700.5996983;-38.13080360867914
1739209700.5997014;-45.120503652039325
1739209700.5997045;-38.13080360867914
1739209700.5997078;-35.57807855764607
1739209700.599711;-38.13080360867914
1739209700.599714;-45.120503652039325
1739209700.5997174;-45.120503652039325
1739209700.5997205;-38.13080360867914
1739209700.5997236;-35.57807855764607
1739209700.5997267;-38.13080360867914
1739209700.59973;-38.13080360867914
1739209700.599733;-35.57807855764607
1739209700.5997362;-38.13080360867914
1739209700.5997396;-35.57807855764607
1739209700.5997427;-38.13080360867914
1739209700.5997458;-38.13080360867914
1739209700.5997488;-35.57807855764607
1739209700.5997522;-38.13080360867914
1739209700.5997553;-33.981070128970906
1739209700.5997584;-45.120503652039325
1739209700.5997615;-45.120503652039325
1739209700.5997648;-45.120503652039325
1739209700.599768;-38.13080360867914
1739209700.599771;-45.120503652039325
1739209700.5997744;-28.992665084841942
1739209700.5997775;-31.141103565318915
1739209700.5997806;-45.120503652039325
1739209700.5997837;-35.57807855764607
1739209700.599787;-38.13080360867914
1739209700.59979;-32.816014438256545
1739209700.5997932;-45.120503652039325
1739209700.5997965;-38.13080360867914
1739209700.5997996;-38.13080360867914
1739209700.5998027;-38.13080360867914
1739209700.5998058;-45.120503652039325
1739209700.5998092;-45.120503652039325
1739209700.5998123;-45.120503652039325
1739209700.5998154;-45.120503652039325
1739209700.5998187;-45.120503652039325
1739209700.5998218;-45.120503652039325
1739209700.599825;-38.13080360867914
1739209700.599828;-45.120503652039325
1739209700.5998313;-45.120503652039325
1739209700.5998344;-45.120503652039325
1739209700.5998375;-45.120503652039325
1739209700.5998406;-38.13080360867914
1739209700.599844;-38.13080360867914
1739209700.599847;-45.120503652039325
1739209700.5998502;-32.816014438256545
1739209700.5998535;-31.141103565318915
1739209700.5998566;-45.120503652039325
1739209700.5998597;-45.120503652039325
1739209700.5998628;-38.13080360867914
1739209700.5998662;-45.120503652039325
1739209700.5998693;-45.120503652039325
1739209700.5998724;-35.57807855764607
1739209700.5998757;-45.120503652039325
1739209700.5998788;-38.13080360867914
1739209700.599882;-38.13080360867914
1739209700.599885;-38.13080360867914
1739209700.5998883;-45.120503652039325
1739209700.5998914;-45.120503652039325
1739209700.5998945;-33.981070128970906
1739209700.5998979;-45.120503652039325
1739209700.599901;-35.57807855764607
1739209700.599904;-32.816014438256545
1739209700.5999072;-38.13080360867914
1739209700.5999105;-35.57807855764607
1739209700.5999136;-38.13080360867914
1739209700.5999167;-45.120503652039325
1739209700.59992;-45.120503652039325
1739209700.5999231;-35.57807855764607
1739209700.5999262;-38.13080360867914
1739209700.5999293;-45.120503652039325
1739209700.5999327;-45.120503652039325
1739209700.5999358;-35.57807855764607
1739209700.5999389;-45.120503652039325
1739209700.5999422;-38.13080360867914
1739209700.5999453;-38.13080360867914
1739209700.5999484;-35.57807855764607
1739209700.5999515;-38.13080360867914
1739209700.5999548;-45.120503652039325
1739209700.599958;-45.120503652039325
1739209700.599961;-45.120503652039325
1739209700.5999641;-45.120503652039325
1739209700.5999675;-45.120503652039325
1739209700.5999706;-45.120503652039325
1739209700.5999737;-45.120503652039325
1739209700.599977;-45.120503652039325
1739209700.59998;-31.141103565318893
1739209700.5999832;-45.120503652039325
1739209700.5999863;-45.120503652039325
1739209700.5999897;-38.13080360867914
1739209700.5999928;-32.816014438256545
1739209700.5999959;-45.120503652039325
1739209700.5999992;-45.120503652039325
1739209700.6000023;-38.13080360867914
1739209700.6000054;-45.120503652039325
1739209700.6000085;-45.120503652039325
1739209700.6000118;-38.13080360867914
1739209700.600015;-45.120503652039325
1739209700.600018;-38.13080360867914
1739209700.6000214;-38.13080360867914
1739209700.6000245;-45.120503652039325
1739209700.6000276;-38.13080360867914
1739209700.6000307;-35.57807855764607
1739209700.600034;-38.13080360867914
1739209700.600037;-45.120503652039325
1739209700.6000402;-38.13080360867914
1739209700.6000433;-35.57807855764607
1739209700.6000466;-38.13080360867914
1739209700.6000497;-45.120503652039325
1739209700.6000528;-38.13080360867914
1739209700.6000562;-45.120503652039325
1739209700.6000593;-45.120503652039325
1739209700.6000624;-45.120503652039325
1739209700.6000655;-45.120503652039325
1739209700.6000688;-45.120503652039325
1739209700.600072;-38.13080360867914
1739209700.600075;-45.120503652039325
1739209700.6000783;-38.13080360867914
1739209700.6000814;-35.57807855764607
1739209700.6000845;-31.141103565318915
1739209700.6000876;-35.57807855764607
1739209700.600091;-33.981070128970906
1739209700.600094;-45.120503652039325
1739209700.6000972;-38.13080360867914
1739209700.6001005;-35.57807855764607
1739209700.6001036;-38.13080360867914
1739209700.6001067;-45.120503652039325
1739209700.6001098;-38.13080360867914
1739209700.6001132;-35.57807855764607
1739209700.6001163;-45.120503652039325
1739209700.6001194;-45.120503652039325
1739209700.6001227;-38.13080360867914
1739209700.6001258;-35.57807855764607
1739209700.600129;-38.13080360867914
1739209700.600132;-45.120503652039325
1739209700.6001353;-38.13080360867914
1739209700.6001384;-45.120503652039325
1739209700.6001415;-45.120503652039325
1739209700.6001449;-45.120503652039325
1739209700.600148;-45.120503652039325
1739209700.600151;-35.57807855764607
1739209700.6001542;-45.120503652039325
1739209700.6001575;-45.120503652039325
1739209700.6001606;-33.981070128970906
1739209700.6001637;-45.120503652039325
1739209700.6001668;-45.120503652039325
1739209700.6001701;-35.57807855764607
1739209700.6001732;-33.981070128970906
1739209700.6001763;-45.120503652039325
1739209700.6001797;-38.13080360867914
1739209700.6001828;-38.13080360867914
1739209700.6001859;-33.981070128970906
1739209700.600189;-45.120503652039325
1739209700.6001923;-38.13080360867914
1739209700.6001954;-38.13080360867914
1739209700.6001985;-45.120503652039325
1739209700.6002018;-38.13080360867914
1739209700.600205;-38.13080360867914
1739209700.600208;-45.120503652039325
1739209700.6002111;-38.13080360867914
1739209700.6002145;-45.120503652039325
1739209700.6002176;-45.120503652039325
1739209700.6002207;-38.13080360867914
1739209700.600224;-45.120503652039325
1739209700.600227;-45.120503652039325
1739209700.6002302;-33.981070128970906
1739209700.6002333;-38.13080360867914
1739209700.6002367;-33.981070128970906
1739209700.6002398;-38.13080360867914
1739209700.6002429;-45.120503652039325
1739209700.600246;-38.13080360867914
1739209700.6002493;-33.981070128970906
1739209700.6002524;-45.120503652039325
1739209700.6002555;-38.13080360867914
1739209700.6002588;-35.57807855764607
1739209700.600262;-27.877744956031414
1739209700.600265;-38.13080360867914
1739209700.6002681;-45.120503652039325
1739209700.6002715;-45.120503652039325
1739209700.6002746;-45.120503652039325
1739209700.6002777;-38.13080360867914
1739209700.600281;-38.13080360867914
1739209700.600284;-45.120503652039325
1739209700.6002872;-31.141103565318915
1739209700.6002903;-32.816014438256545
1739209700.6002936;-38.13080360867914
1739209700.6002967;-45.120503652039325
1739209700.6002998;-38.13080360867914
1739209700.6003032;-38.13080360867914
1739209700.6003063;-38.13080360867914
1739209700.6003094;-38.13080360867914
1739209700.6003125;-45.120503652039325
1739209700.6003158;-38.13080360867914
1739209700.600319;-38.13080360867914
1739209700.600322;-45.120503652039325
1739209700.6003253;-38.13080360867914
1739209700.6003284;-45.120503652039325
1739209700.6003315;-45.120503652039325
1739209700.6003346;-45.120503652039325
1739209700.600338;-35.57807855764607
1739209700.600341;-38.13080360867914
1739209700.6003442;-45.120503652039325
1739209700.6003475;-45.120503652039325
1739209700.6003506;-45.120503652039325
1739209700.6003537;-45.120503652039325
1739209700.6003568;-38.13080360867914
1739209700.6003602;-45.120503652039325
1739209700.6003633;-28.992665084841942
1739209700.6003664;-33.981070128970906
1739209700.6003695;-45.120503652039325
1739209700.6003728;-35.57807855764607
1739209700.600376;-35.57807855764607
1739209700.600379;-45.120503652039325
1739209700.6003823;-35.57807855764607
1739209700.6003854;-38.13080360867914
1739209700.6003885;-45.120503652039325
1739209700.6003916;-45.120503652039325
1739209700.600395;-38.13080360867914
1739209700.600398;-38.13080360867914
1739209700.6004012;-38.13080360867914
1739209700.6004045;-38.13080360867914
1739209700.6004076;-45.120503652039325
1739209700.6004107;-45.120503652039325
1739209700.6004138;-38.13080360867914
1739209700.6004171;-33.981070128970906
1739209700.6004202;-45.120503652039325
1739209700.6004233;-45.120503652039325
1739209700.6004267;-45.120503652039325
1739209700.6004298;-38.13080360867914
1739209700.6004329;-35.57807855764607
1739209700.600436;-45.120503652039325
1739209700.6004393;-31.141103565318915
1739209700.6004424;-33.981070128970906
1739209700.6004455;-45.120503652039325
1739209700.6004486;-45.120503652039325
1739209700.600452;-38.13080360867914
1739209700.600455;-38.13080360867914
1739209700.6004581;-45.120503652039325
1739209700.6004615;-45.120503652039325
1739209700.6004646;-45.120503652039325
1739209700.6004677;-33.981070128970906
1739209700.6004708;-33.981070128970906
1739209700.600474;-45.120503652039325
1739209700.6004772;-45.120503652039325
1739209700.6004803;-32.816014438256545
1739209700.6004837;-38.13080360867914
1739209700.6004868;-45.120503652039325
1739209700.6004899;-33.981070128970906
1739209700.600493;-33.981070128970906
1739209700.6004963;-45.120503652039325
1739209700.6004994;-38.13080360867914
1739209700.6005025;-33.981070128970906
1739209700.6005058;-45.120503652039325
1739209700.600509;-45.120503652039325
1739209700.600512;-38.13080360867914
1739209700.6005151;-45.120503652039325
1739209700.6005185;-45.120503652039325
1739209700.6005216;-45.120503652039325
1739209700.6005247;-38.13080360867914
1739209700.600528;-45.120503652039325
1739209700.600531;-38.13080360867914
1739209700.6005342;-45.120503652039325
1739209700.6005373;-45.120503652039325
1739209700.6005406;-45.120503652039325
1739209700.6005437;-38.13080360867914
1739209700.6005468;-35.57807855764607
1739209700.6005502;-38.13080360867914
1739209700.6005533;-45.120503652039325
1739209700.6005564;-38.13080360867914
1739209700.6005595;-38.13080360867914
1739209700.6005628;-45.120503652039325
1739209700.600566;-38.13080360867914
1739209700.600569;-38.13080360867914
1739209700.600572;-45.120503652039325
1739209700.6005754;-45.120503652039325
1739209700.6005785;-38.13080360867914
1739209700.6005816;-38.13080360867914
1739209700.600585;-45.120503652039325
1739209700.600588;-38.13080360867914
1739209700.6005912;-38.13080360867914
1739209700.6005943;-35.57807855764607
1739209700.6005976;-38.13080360867914
1739209700.6006007;-45.120503652039325
1739209700.6006038;-45.120503652039325
1739209700.6006072;-35.57807855764607
1739209700.6006103;-38.13080360867914
1739209700.6006134;-45.120503652039325
1739209700.6006165;-38.13080360867914
1739209700.6006198;-32.816014438256545
1739209700.600623;-35.57807855764607
1739209700.600626;-38.13080360867914
1739209700.6006293;-38.13080360867914
1739209700.6006324;-45.120503652039325
1739209700.6006355;-38.13080360867914
1739209700.6006386;-38.13080360867914
1739209700.600642;-38.13080360867914
1739209700.600645;-33.981070128970956
1739209700.6006482;-35.57807855764607
1739209700.6006513;-45.120503652039325
1739209700.6006546;-45.120503652039325
1739209700.6006577;-45.120503652039325
1739209700.6006608;-33.981070128970906
1739209700.6006641;-32.816014438256545
1739209700.6006672;-45.120503652039325
1739209700.6006703;-31.141103565318915
1739209700.6006734;-33.981070128970906
1739209700.6006768;-38.13080360867914
1739209700.6006799;-38.13080360867914
1739209700.600683;-33.981070128970906
1739209700.6006863;-33.981070128970906
1739209700.6006894;-38.13080360867914
1739209700.6006925;-38.13080360867914
1739209700.6006956;-45.120503652039325
1739209700.600699;-38.13080360867914
1739209700.600702;-38.13080360867914
1739209700.6007051;-45.120503652039325
1739209700.6007085;-45.120503652039325
1739209700.6007116;-38.13080360867914
1739209700.6007147;-35.57807855764607
1739209700.6007178;-38.13080360867914
1739209700.6007211;-38.13080360867914
1739209700.6007242;-45.120503652039325
1739209700.6007273;-45.120503652039325
1739209700.6007307;-38.13080360867914
1739209700.6007338;-38.13080360867914
1739209700.6007369;-45.120503652039325
1739209700.60074;-38.13080360867914
1739209700.6007433;-33.981070128970906
1739209700.6007464;-45.120503652039325
1739209700.6007495;-38.13080360867914
1739209700.6007528;-45.120503652039325
1739209700.600756;-45.120503652039325
1739209700.600759;-45.120503652039325
1739209700.6007621;-38.13080360867914
1739209700.6007655;-45.120503652039325
1739209700.6007686;-38.13080360867914
1739209700.6007717;-38.13080360867914
1739209700.6007748;-38.13080360867914
1739209700.600778;-38.13080360867914
1739209700.6007812;-38.13080360867914
1739209700.6007843;-35.57807855764607
1739209700.6007876;-45.120503652039325
1739209700.6007907;-45.120503652039325
1739209700.6007938;-38.13080360867914
1739209700.600797;-33.981070128970906
1739209700.6008003;-27.267205301931607
1739209700.6008034;-45.120503652039325
1739209700.6008065;-45.120503652039325
1739209700.6008098;-38.13080360867914
1739209700.600813;-38.13080360867914
1739209700.600816;-45.120503652039325
1739209700.600819;-45.120503652039325
1739209700.6008224;-38.13080360867914
1739209700.6008255;-33.981070128970906
1739209700.6008286;-45.120503652039325
1739209700.600832;-45.120503652039325
1739209700.600835;-38.13080360867914
1739209700.6008382;-45.120503652039325
1739209700.6008413;-45.120503652039325
1739209700.6008446;-38.13080360867914
1739209700.6008477;-35.57807855764607
1739209700.6008508;-38.13080360867914
1739209700.600854;-45.120503652039325
1739209700.6008573;-38.13080360867914
1739209700.6008604;-38.13080360867914
1739209700.6008635;-38.13080360867914
1739209700.6008668;-45.120503652039325
1739209700.60087;-38.13080360867914
1739209700.600873;-35.57807855764607
1739209700.600876;-38.13080360867914
1739209700.6008794;-45.120503652039325
1739209700.6008825;-35.57807855764607
1739209700.6008856;-35.57807855764607
1739209700.600889;-33.981070128970906
1739209700.600892;-38.13080360867914
1739209700.6008952;-38.13080360867914
1739209700.6008983;-38.13080360867914
1739209700.6009016;-38.13080360867914
1739209700.6009047;-45.120503652039325
1739209700.6009078;-38.13080360867914
1739209700.6009111;-45.120503652039325
1739209700.6009142;-45.120503652039325
1739209700.6009173;-45.120503652039325
1739209700.6009204;-45.120503652039325
1739209700.6009238;-45.120503652039325
1739209700.6009269;-38.13080360867914
1739209700.60093;-45.120503652039325
1739209700.6009333;-45.120503652039325
1739209700.6009364;-45.120503652039325
1739209700.6009395;-38.13080360867914
1739209700.6009426;-38.13080360867914
1739209700.600946;-38.13080360867914
1739209700.600949;-45.120503652039325
1739209700.6009521;-45.120503652039325
1739209700.6009555;-45.120503652039325
1739209700.6009586;-38.13080360867914
