CAN Message; 0x1d3:00006797e9c12c86
1739209598.6968594;-38.13080360867914
1739209598.6968637;-45.120503652039325
1739209598.6968682;-38.13080360867914
1739209598.6968725;-33.981070128970906
1739209598.6968768;-35.57807855764607
1739209598.6968813;-38.13080360867914
1739209598.6968856;-35.57807855764607
1739209598.6968899;-35.57807855764607
1739209598.6968942;-45.120503652039325
1739209598.6968985;-38.13080360867914
1739209598.696903;-35.57807855764607
1739209598.6969073;-45.120503652039325
1739209598.6969116;-45.120503652039325
1739209598.696916;-45.120503652039325
1739209598.6969204;-45.120503652039325
1739209598.6969247;-45.120503652039325
1739209598.696929;-45.120503652039325
1739209598.6969333;-33.981070128970906
1739209598.6969378;-38.13080360867914
1739209598.696942;-33.981070128970906
1739209598.6969464;-38.13080360867914
1739209598.696951;-38.13080360867914
1739209598.6969552;-30.49652367304973
1739209598.6969595;-45.120503652039325
1739209598.6969638;-45.120503652039325
1739209598.696968;-45.120503652039325
1739209598.6969726;-35.57807855764607
1739209598.696977;-38.13080360867914
1739209598.6969812;-38.13080360867914
1739209598.6969857;-45.120503652039325
1739209598.69699;-45.120503652039325
1739209598.6969943;-45.120503652039325
1739209598.6969986;-45.120503652039325
1739209598.697003;-45.120503652039325
1739209598.6970074;-45.120503652039325
1739209598.6970117;-38.13080360867914
1739209598.697016;-35.57807855764607
1739209598.6970205;-45.120503652039325
1739209598.6970248;-38.13080360867914
1739209598.697029;-33.981070128970906
1739209598.6970334;-38.13080360867914
1739209598.6970377;-45.120503652039325
1739209598.6970422;-45.120503652039325
1739209598.6970465;-38.13080360867914
1739209598.6970508;-33.981070128970906
1739209598.6970553;-45.120503652039325
1739209598.6970596;-38.13080360867914
1739209598.697064;-45.120503652039325
1739209598.6970682;-38.13080360867914
1739209598.6970725;-38.13080360867914
1739209598.697077;-33.981070128970906
1739209598.6970813;-38.13080360867914
1739209598.6970856;-45.120503652039325
1739209598.6970901;-38.13080360867914
1739209598.6970944;-38.13080360867914
1739209598.6970987;-38.13080360867914
1739209598.697103;-38.13080360867914
1739209598.6971073;-33.981070128970906
1739209598.6971118;-35.57807855764607
1739209598.6971161;-45.120503652039325
1739209598.6971204;-45.120503652039325
1739209598.697125;-38.13080360867914
1739209598.6971292;-45.120503652039325
1739209598.6971335;-45.120503652039325
1739209598.6971378;-45.120503652039325
1739209598.6971421;-45.120503652039325
1739209598.6971467;-38.13080360867914
1739209598.697151;-33.981070128970906
1739209598.6971552;-38.13080360867914
1739209598.6971598;-38.13080360867914
1739209598.697164;-45.120503652039325
1739209598.6971684;-45.120503652039325
1739209598.6971726;-33.981070128970906
1739209598.697177;-38.13080360867914
1739209598.6971815;-38.13080360867914
1739209598.6971858;-45.120503652039325
1739209598.69719;-38.13080360867914
1739209598.6971946;-45.120503652039325
1739209598.6971989;-45.120503652039325
1739209598.6972032;-33.981070128970906
1739209598.6972075;-45.120503652039325
1739209598.6972117;-45.120503652039325
1739209598.6972163;-45.120503652039325
1739209598.6972206;-33.981070128970906
1739209598.6972249;-38.13080360867914
1739209598.6972294;-38.13080360867914
1739209598.6972337;-35.57807855764607
1739209598.697238;-45.120503652039325
1739209598.6972423;-45.120503652039325
1739209598.6972466;-38.13080360867914
1739209598.697251;-38.13080360867914
1739209598.6972554;-45.120503652039325
1739209598.6972597;-45.120503652039325
1739209598.6972642;-38.13080360867914
1739209598.6972685;-35.57807855764607
1739209598.6972728;-32.816014438256545
1739209598.697277;-38.13080360867914
1739209598.6972814;-45.120503652039325
1739209598.697286;-38.13080360867914
1739209598.6972902;-38.13080360867914
1739209598.6972945;-38.13080360867914
1739209598.697299;-45.120503652039325
1739209598.6973033;-45.120503652039325
1739209598.6973076;-45.120503652039325
1739209598.6973119;-45.120503652039325
1739209598.6973162;-45.120503652039325
1739209598.6973207;-45.120503652039325
1739209598.697325;-45.120503652039325
1739209598.6973293;-45.120503652039325
1739209598.6973338;-38.13080360867914
1739209598.697338;-45.120503652039325
1739209598.6973424;-45.120503652039325
1739209598.6973467;-45.120503652039325
1739209598.697351;-35.57807855764607
1739209598.6973555;-35.57807855764607
1739209598.6973598;-38.13080360867914
1739209598.697364;-38.13080360867914
1739209598.6973686;-33.981070128970906
1739209598.697373;-35.57807855764607
1739209598.6973772;-45.120503652039325
1739209598.6973815;-38.13080360867914
1739209598.6973858;-38.13080360867914
1739209598.6973903;-38.13080360867914
1739209598.6973946;-45.120503652039325
1739209598.697399;-45.120503652039325
1739209598.6974034;-35.57807855764607
1739209598.6974077;-35.57807855764607
1739209598.697412;-45.120503652039325
1739209598.6974163;-45.120503652039325
1739209598.6974206;-38.13080360867914
1739209598.6974251;-38.13080360867914
1739209598.6974294;-33.981070128970906
1739209598.6974337;-38.13080360867914
1739209598.6974382;-38.13080360867914
1739209598.6974425;-38.13080360867914
1739209598.6974468;-29.438486411369333
1739209598.697451;-31.141103565318893
1739209598.6974554;-45.120503652039325
1739209598.69746;-38.13080360867914
1739209598.6974642;-45.120503652039325
1739209598.6974685;-45.120503652039325
1739209598.697473;-45.120503652039325
1739209598.6974773;-45.120503652039325
1739209598.6974816;-45.120503652039325
1739209598.697486;-45.120503652039325
1739209598.6974902;-35.57807855764607
1739209598.6974947;-38.13080360867914
1739209598.697499;-45.120503652039325
1739209598.6975033;-45.120503652039325
1739209598.6975079;-38.13080360867914
1739209598.6975121;-45.120503652039325
1739209598.6975164;-33.981070128970906
1739209598.6975207;-30.49652367304973
1739209598.697525;-38.13080360867914
1739209598.6975296;-38.13080360867914
1739209598.6975338;-32.816014438256545
1739209598.6975381;-31.141103565318893
1739209598.6975427;-38.13080360867914
1739209598.697547;-38.13080360867914
1739209598.6975513;-38.13080360867914
1739209598.6975555;-33.981070128970956
1739209598.6975598;-45.120503652039325
1739209598.6975644;-45.120503652039325
1739209598.6975687;-45.120503652039325
1739209598.697573;-45.120503652039325
1739209598.6975775;-38.13080360867914
1739209598.6975818;-38.13080360867914
1739209598.697586;-29.438486411369333
1739209598.6975904;-29.438486411369333
1739209598.6975946;-45.120503652039325
1739209598.6975992;-45.120503652039325
1739209598.6976035;-45.120503652039325
1739209598.6976078;-45.120503652039325
1739209598.6976123;-45.120503652039325
1739209598.6976166;-45.120503652039325
1739209598.6976209;-45.120503652039325
1739209598.6976252;-45.120503652039325
1739209598.6976295;-38.13080360867914
1739209598.697634;-33.981070128970906
1739209598.6976383;-45.120503652039325
1739209598.6976426;-45.120503652039325
1739209598.697647;-45.120503652039325
1739209598.6976514;-38.13080360867914
1739209598.6976557;-45.120503652039325
1739209598.69766;-45.120503652039325
1739209598.6976643;-35.57807855764607
1739209598.6976688;-35.57807855764607
1739209598.697673;-45.120503652039325
1739209598.6976774;-38.13080360867914
1739209598.697682;-45.120503652039325
1739209598.6976862;-45.120503652039325
1739209598.6976905;-45.120503652039325
1739209598.6976948;-30.49652367304973
1739209598.697699;-38.13080360867914
1739209598.6977036;-45.120503652039325
1739209598.697708;-38.13080360867914
1739209598.6977122;-32.816014438256545
1739209598.6977167;-38.13080360867914
1739209598.697721;-45.120503652039325
1739209598.6977253;-38.13080360867914
1739209598.6977296;-38.13080360867914
1739209598.6977339;-45.120503652039325
1739209598.6977384;-45.120503652039325
1739209598.6977427;-45.120503652039325
1739209598.697747;-45.120503652039325
1739209598.6977515;-33.981070128970906
1739209598.6977558;-35.57807855764607
1739209598.69776;-38.13080360867914
1739209598.6977644;-28.992665084841942
1739209598.6977687;-38.13080360867914
1739209598.6977732;-38.13080360867914
1739209598.6977775;-45.120503652039325
1739209598.6977818;-45.120503652039325
1739209598.6977863;-33.981070128970906
1739209598.6977906;-38.13080360867914
1739209598.697795;-38.13080360867914
1739209598.6977992;-31.14110356531892
1739209598.6978035;-38.13080360867914
1739209598.697808;-45.120503652039325
1739209598.6978123;-45.120503652039325
1739209598.6978166;-45.120503652039325
1739209598.6978211;-45.120503652039325
1739209598.6978254;-38.13080360867914
1739209598.6978297;-45.120503652039325
1739209598.697834;-38.13080360867914
1739209598.6978383;-35.57807855764607
1739209598.6978428;-33.981070128970906
1739209598.6978471;-33.981070128970906
1739209598.6978514;-35.57807855764607
1739209598.697856;-38.13080360867914
1739209598.6978602;-45.120503652039325
1739209598.6978645;-45.120503652039325
1739209598.6978688;-45.120503652039325
1739209598.697873;-45.120503652039325
1739209598.6978776;-38.13080360867914
1739209598.697882;-35.57807855764607
1739209598.6978862;-38.13080360867914
1739209598.6978908;-35.57807855764607
1739209598.697895;-38.13080360867914
1739209598.6978993;-45.120503652039325
1739209598.6979036;-45.120503652039325
1739209598.697908;-45.120503652039325
1739209598.6979125;-45.120503652039325
1739209598.6979167;-38.13080360867914
1739209598.697921;-38.13080360867914
1739209598.6979256;-38.13080360867914
1739209598.6979299;-38.13080360867914
1739209598.6979342;-45.120503652039325
1739209598.6979384;-45.120503652039325
1739209598.6979427;-33.981070128970906
1739209598.6979473;-45.120503652039325
1739209598.6979516;-38.13080360867914
1739209598.6979558;-33.981070128970906
1739209598.6979604;-32.816014438256545
1739209598.6979647;-38.13080360867914
1739209598.697969;-35.57807855764607
1739209598.6979733;-33.981070128970906
1739209598.6979775;-45.120503652039325
1739209598.697982;-45.120503652039325
1739209598.6979864;-45.120503652039325
1739209598.6979907;-35.57807855764607
1739209598.6979952;-45.120503652039325
1739209598.6979995;-38.13080360867914
1739209598.6980038;-38.13080360867914
1739209598.698008;-38.13080360867914
1739209598.6980124;-33.981070128970906
1739209598.698017;-38.13080360867914
1739209598.6980212;-45.120503652039325
1739209598.6980255;-45.120503652039325
1739209598.69803;-33.981070128970906
1739209598.6980343;-38.13080360867914
1739209598.6980386;-45.120503652039325
1739209598.6980429;-38.13080360867914
1739209598.6980472;-38.13080360867914
1739209598.6980517;-38.13080360867914
1739209598.698056;-38.13080360867914
1739209598.6980603;-38.13080360867914
1739209598.6980648;-38.13080360867914
1739209598.698069;-45.120503652039325
1739209598.6980734;-38.13080360867914
1739209598.6980777;-45.120503652039325
1739209598.698082;-38.13080360867914
1739209598.6980865;-38.13080360867914
1739209598.6980908;-38.13080360867914
1739209598.698095;-45.120503652039325
1739209598.6980996;-38.13080360867914
1739209598.698104;-35.57807855764607
1739209598.6981082;-45.120503652039325
1739209598.6981125;-45.120503652039325
1739209598.6981168;-45.120503652039325
1739209598.6981213;-45.120503652039325
1739209598.6981256;-38.13080360867914
1739209598.69813;-38.13080360867914
1739209598.6981344;-38.13080360867914
1739209598.6981387;-33.981070128970906
1739209598.698143;-45.120503652039325
1739209598.6981473;-45.120503652039325
1739209598.6981516;-45.120503652039325
1739209598.698156;-45.120503652039325
1739209598.6981604;-45.120503652039325
1739209598.6981647;-45.120503652039325
1739209598.6981692;-45.120503652039325
1739209598.6981735;-45.120503652039325
1739209598.6981778;-38.13080360867914
1739209598.698182;-38.13080360867914
1739209598.6981864;-35.57807855764607
1739209598.698191;-35.57807855764607
1739209598.6981952;-45.120503652039325
1739209598.6981995;-45.120503652039325
1739209598.698204;-38.13080360867914
1739209598.6982083;-35.57807855764607
1739209598.6982126;-38.13080360867914
1739209598.698217;-38.13080360867914
1739209598.6982212;-45.120503652039325
1739209598.6982257;-45.120503652039325
1739209598.69823;-35.57807855764607
1739209598.6982343;-38.13080360867914
1739209598.6982388;-45.120503652039325
1739209598.6982431;-45.120503652039325
1739209598.6982474;-45.120503652039325
1739209598.6982517;-45.120503652039325
1739209598.698256;-45.120503652039325
1739209598.6982605;-38.13080360867914
1739209598.6982648;-45.120503652039325
1739209598.6982691;-45.120503652039325
1739209598.6982737;-32.816014438256545
1739209598.698278;-35.57807855764607
1739209598.6982822;-45.120503652039325
1739209598.6982865;-45.120503652039325
1739209598.6982908;-38.13080360867914
1739209598.6982954;-38.13080360867914
1739209598.6982996;-45.120503652039325
1739209598.698304;-45.120503652039325
1739209598.6983085;-45.120503652039325
1739209598.6983128;-38.13080360867914
1739209598.698317;-38.13080360867914
1739209598.6983213;-45.120503652039325
1739209598.6983256;-45.120503652039325
1739209598.6983302;-45.120503652039325
1739209598.6983345;-45.120503652039325
1739209598.6983387;-45.120503652039325
1739209598.6983433;-35.57807855764607
1739209598.6983476;-38.13080360867914
1739209598.6983519;-45.120503652039325
1739209598.6983562;-45.120503652039325
1739209598.6983604;-32.816014438256545
1739209598.698365;-30.49652367304973
1739209598.6983693;-38.13080360867914
1739209598.6983736;-38.13080360867914
1739209598.698378;-45.120503652039325
1739209598.6983824;-38.13080360867914
1739209598.6983867;-45.120503652039325
1739209598.698391;-45.120503652039325
1739209598.6983953;-38.13080360867914
1739209598.6983998;-38.13080360867914
1739209598.698404;-35.57807855764607
1739209598.6984084;-45.120503652039325
1739209598.698413;-35.57807855764607
1739209598.6984172;-35.57807855764607
1739209598.6984215;-45.120503652039325
1739209598.6984258;-45.120503652039325
1739209598.69843;-45.120503652039325
1739209598.6984346;-31.141103565318915
1739209598.698439;-38.13080360867914
1739209598.6984432;-38.13080360867914
1739209598.6984477;-38.13080360867914
1739209598.698452;-45.120503652039325
1739209598.6984563;-33.981070128970906
1739209598.6984606;-45.120503652039325
1739209598.6984649;-45.120503652039325
1739209598.6984694;-33.981070128970956
1739209598.6984737;-45.120503652039325
1739209598.698478;-38.13080360867914
1739209598.6984825;-38.13080360867914
1739209598.6984868;-38.13080360867914
1739209598.698491;-35.57807855764607
1739209598.6984954;-38.13080360867914
1739209598.6984997;-35.57807855764607
1739209598.6985042;-25.62660358559016
1739209598.6985085;-38.13080360867914
1739209598.6985128;-45.120503652039325
1739209598.6985173;-45.120503652039325
1739209598.6985216;-33.981070128970906
1739209598.698526;-38.13080360867914
1739209598.6985302;-45.120503652039325
1739209598.6985345;-38.13080360867914
1739209598.698539;-32.816014438256545
1739209598.6985433;-33.981070128970906
1739209598.6985476;-45.120503652039325
1739209598.6985521;-45.120503652039325
1739209598.6985564;-45.120503652039325
1739209598.6985607;-45.120503652039325
1739209598.698565;-45.120503652039325
1739209598.6985693;-33.981070128970906
1739209598.6985738;-28.992665084841942
1739209598.6985781;-38.13080360867914
1739209598.6985824;-45.120503652039325
1739209598.698587;-38.13080360867914
1739209598.6985912;-32.816014438256545
1739209598.6985955;-38.13080360867914
1739209598.6985998;-45.120503652039325
1739209598.698604;-38.13080360867914
1739209598.6986086;-45.120503652039325
1739209598.698613;-38.13080360867914
1739209598.6986172;-33.981070128970906
1739209598.6986217;-45.120503652039325
1739209598.698626;-45.120503652039325
1739209598.6986303;-45.120503652039325
1739209598.6986346;-38.13080360867914
1739209598.698639;-45.120503652039325
1739209598.6986434;-45.120503652039325
1739209598.6986477;-33.981070128970906
1739209598.698652;-38.13080360867914
1739209598.6986566;-38.13080360867914
1739209598.6986609;-35.57807855764607
1739209598.6986651;-45.120503652039325
1739209598.6986694;-45.120503652039325
1739209598.6986737;-38.13080360867914
1739209598.6986783;-31.141103565318915
1739209598.6986825;-38.13080360867914
1739209598.6986868;-45.120503652039325
1739209598.6986914;-35.57807855764607
1739209598.6986957;-31.141103565318915
1739209598.6987;-33.981070128970906
1739209598.6987042;-35.57807855764607
1739209598.6987085;-32.816014438256545
1739209598.698713;-28.992665084841942
1739209598.6987174;-33.981070128970906
1739209598.6987216;-38.13080360867914
1739209598.6987262;-38.13080360867914
1739209598.6987305;-45.120503652039325
1739209598.6987348;-45.120503652039325
1739209598.698739;-38.13080360867914
1739209598.6987433;-35.57807855764607
1739209598.6987479;-33.981070128970906
1739209598.6987522;-33.981070128970906
1739209598.6987565;-38.13080360867914
1739209598.698761;-45.120503652039325
1739209598.6987653;-45.120503652039325
1739209598.6987696;-45.120503652039325
1739209598.6987739;-45.120503652039325
1739209598.6987782;-38.13080360867914
1739209598.6987827;-38.13080360867914
1739209598.698787;-38.13080360867914
1739209598.6987913;-45.120503652039325
1739209598.6987958;-38.13080360867914
1739209598.6988;-35.57807855764607
1739209598.6988044;-38.13080360867914
1739209598.6988087;-38.13080360867914
1739209598.698813;-38.13080360867914
1739209598.6988175;-38.13080360867914
1739209598.6988218;-45.120503652039325
1739209598.698826;-38.13080360867914
1739209598.6988306;-35.57807855764607
1739209598.698835;-35.57807855764607
1739209598.6988392;-38.13080360867914
1739209598.6988435;-45.120503652039325
1739209598.6988478;-38.13080360867914
1739209598.6988523;-45.120503652039325
1739209598.6988566;-45.120503652039325
1739209598.698861;-45.120503652039325
1739209598.6988654;-45.120503652039325
1739209598.6988697;-38.13080360867914
1739209598.698874;-35.57807855764607
1739209598.6988783;-35.57807855764607
1739209598.6988826;-38.13080360867914
1739209598.698887;-38.13080360867914
1739209598.6988914;-31.141103565318915
1739209598.6988957;-45.120503652039325
1739209598.6989002;-45.120503652039325
1739209598.6989045;-38.13080360867914
1739209598.6989088;-38.13080360867914
1739209598.698913;-45.120503652039325
1739209598.6989174;-38.13080360867914
1739209598.698922;-38.13080360867914
1739209598.6989262;-33.981070128970906
1739209598.6989305;-38.13080360867914
1739209598.698935;-33.981070128970906
1739209598.6989393;-35.57807855764607
1739209598.6989436;-38.13080360867914
1739209598.698948;-38.13080360867914
1739209598.6989522;-33.981070128970906
1739209598.6989567;-38.13080360867914
1739209598.698961;-45.120503652039325
1739209598.6989653;-45.120503652039325
1739209598.6989698;-45.120503652039325
1739209598.6989741;-45.120503652039325
1739209598.6989784;-45.120503652039325
1739209598.6989827;-45.120503652039325
1739209598.698987;-45.120503652039325
1739209598.6989915;-38.13080360867914
1739209598.6989958;-45.120503652039325
1739209598.6990001;-45.120503652039325
1739209598.6990047;-35.57807855764607
1739209598.699009;-35.57807855764607
1739209598.6990132;-45.120503652039325
1739209598.6990175;-45.120503652039325
1739209598.6990218;-38.13080360867914
1739209598.6990263;-45.120503652039325
1739209598.6990306;-35.57807855764607
1739209598.699035;-38.13080360867914
1739209598.6990395;-38.13080360867914
1739209598.6990438;-35.57807855764607
1739209598.699048;-38.13080360867914
1739209598.6990523;-35.57807855764607
1739209598.6990566;-38.13080360867914
1739209598.6990612;-38.13080360867914
1739209598.6990654;-38.13080360867914
1739209598.6990697;-38.13080360867914
1739209598.6990743;-45.120503652039325
1739209598.6990786;-45.120503652039325
1739209598.6990829;-45.120503652039325
1739209598.6990871;-38.13080360867914
1739209598.6990914;-38.13080360867914
1739209598.699096;-45.120503652039325
1739209598.6991003;-45.120503652039325
1739209598.6991045;-45.120503652039325
1739209598.699109;-45.120503652039325
1739209598.6991134;-45.120503652039325
1739209598.6991177;-38.13080360867914
1739209598.699122;-38.13080360867914
1739209598.6991262;-38.13080360867914
1739209598.6991308;-45.120503652039325
1739209598.699135;-33.981070128970906
1739209598.6991394;-32.816014438256545
1739209598.699144;-38.13080360867914
1739209598.6991482;-38.13080360867914
1739209598.6991525;-45.120503652039325
1739209598.6991568;-38.13080360867914
1739209598.699161;-38.13080360867914
1739209598.6991656;-38.13080360867914
1739209598.6991699;-45.120503652039325
1739209598.6991742;-38.13080360867914
1739209598.6991787;-35.57807855764607
1739209598.699183;-38.13080360867914
1739209598.6991873;-45.120503652039325
1739209598.6991916;-45.120503652039325
1739209598.6991959;-35.57807855764607
1739209598.6992004;-45.120503652039325
1739209598.6992047;-32.816014438256545
1739209598.699209;-30.49652367304973
1739209598.6992135;-45.120503652039325
1739209598.6992178;-45.120503652039325
1739209598.699222;-38.13080360867914
1739209598.6992264;-32.816014438256545
1739209598.6992307;-45.120503652039325
1739209598.6992352;-45.120503652039325
1739209598.6992395;-45.120503652039325
1739209598.6992438;-38.13080360867914
1739209598.6992483;-38.13080360867914
1739209598.6992526;-45.120503652039325
1739209598.699257;-38.13080360867914
1739209598.6992612;-45.120503652039325
1739209598.6992655;-45.120503652039325
1739209598.69927;-38.13080360867914
1739209598.6992743;-45.120503652039325
1739209598.6992786;-38.13080360867914
1739209598.6992831;-38.13080360867914
1739209598.6992874;-45.120503652039325
1739209598.6992917;-38.13080360867914
1739209598.699296;-38.13080360867914
1739209598.6993003;-38.13080360867914
1739209598.6993048;-45.120503652039325
1739209598.699309;-45.120503652039325
1739209598.6993134;-33.981070128970906
1739209598.699318;-35.57807855764607
1739209598.6993222;-32.816014438256545
1739209598.6993265;-38.13080360867914
1739209598.6993308;-32.816014438256545
1739209598.699335;-38.13080360867914
1739209598.6993396;-38.13080360867914
1739209598.699344;-45.120503652039325
1739209598.6993482;-45.120503652039325
1739209598.6993527;-38.13080360867914
1739209598.699357;-38.13080360867914
1739209598.6993613;-45.120503652039325
1739209598.6993656;-45.120503652039325
1739209598.69937;-45.120503652039325
1739209598.6993744;-45.120503652039325
1739209598.6993787;-45.120503652039325
1739209598.699383;-27.267205301931607
1739209598.6993876;-38.13080360867914
1739209598.6993918;-45.120503652039325
1739209598.6993961;-38.13080360867914
1739209598.6994004;-32.816014438256545
1739209598.6994047;-38.13080360867914
1739209598.6994092;-38.13080360867914
1739209598.6994135;-38.13080360867914
1739209598.6994178;-35.57807855764607
1739209598.6994224;-45.120503652039325
1739209598.6994267;-45.120503652039325
1739209598.699431;-45.120503652039325
1739209598.6994352;-45.120503652039325
1739209598.6994395;-38.13080360867914
1739209598.699444;-38.13080360867914
1739209598.6994483;-45.120503652039325
1739209598.6994526;-38.13080360867914
1739209598.6994572;-38.13080360867914
1739209598.6994615;-35.57807855764607
1739209598.6994658;-45.120503652039325
1739209598.69947;-45.120503652039325
1739209598.6994743;-38.13080360867914
1739209598.6994789;-45.120503652039325
1739209598.6994832;-38.13080360867914
1739209598.6994874;-38.13080360867914
1739209598.699492;-33.981070128970906
1739209598.6994963;-38.13080360867914
1739209598.6995006;-33.981070128970906
1739209598.6995049;-35.57807855764607
1739209598.6995091;-45.120503652039325
1739209598.6995137;-38.13080360867914
1739209598.699518;-38.13080360867914
1739209598.6995223;-38.13080360867914
1739209598.6995268;-45.120503652039325
1739209598.699531;-38.13080360867914
1739209598.6995354;-35.57807855764607
1739209598.6995397;-35.57807855764607
1739209598.699544;-45.120503652039325
1739209598.6995485;-38.13080360867914
1739209598.6995528;-45.120503652039325
1739209598.699557;-45.120503652039325
1739209598.6995616;-38.13080360867914
1739209598.699566;-38.13080360867914
1739209598.6995702;-45.120503652039325
1739209598.6995745;-33.981070128970906
1739209598.6995788;-32.816014438256545
1739209598.6995833;-35.57807855764607
1739209598.6995876;-45.120503652039325
1739209598.6995919;-38.13080360867914
1739209598.6995964;-38.13080360867914
1739209598.6996007;-45.120503652039325
1739209598.699605;-45.120503652039325
1739209598.6996093;-45.120503652039325
1739209598.6996136;-45.120503652039325
1739209598.699618;-45.120503652039325
1739209598.6996224;-33.981070128970906
1739209598.6996267;-38.13080360867914
1739209598.6996312;-35.57807855764607
1739209598.6996355;-38.13080360867914
1739209598.6996398;-45.120503652039325
1739209598.699644;-45.120503652039325
1739209598.6996484;-38.13080360867914
1739209598.699653;-35.57807855764607
1739209598.6996572;-45.120503652039325
1739209598.6996615;-45.120503652039325
1739209598.699666;-38.13080360867914
1739209598.6996703;-35.57807855764607
1739209598.6996746;-45.120503652039325
1739209598.699679;-45.120503652039325
1739209598.6996832;-45.120503652039325
1739209598.6996877;-38.13080360867914
1739209598.699692;-45.120503652039325
1739209598.6996963;-45.120503652039325
1739209598.6997008;-45.120503652039325
1739209598.6997051;-38.13080360867914
1739209598.6997094;-38.13080360867914
1739209598.6997137;-45.120503652039325
1739209598.699718;-38.13080360867914
1739209598.6997225;-45.120503652039325
1739209598.6997268;-45.120503652039325
1739209598.699731;-38.13080360867914
1739209598.6997356;-38.13080360867914
1739209598.69974;-38.13080360867914
1739209598.6997442;-38.13080360867914
1739209598.6997485;-38.13080360867914
1739209598.6997528;-33.981070128970906
1739209598.6997573;-32.816014438256545
1739209598.6997616;-38.13080360867914
1739209598.699766;-35.57807855764607
1739209598.6997705;-45.120503652039325
1739209598.6997747;-45.120503652039325
1739209598.699779;-45.120503652039325
1739209598.6997833;-38.13080360867914
1739209598.6997876;-38.13080360867914
1739209598.6997921;-45.120503652039325
1739209598.6997964;-35.57807855764607
1739209598.6998007;-35.57807855764607
1739209598.6998053;-31.141103565318893
1739209598.6998096;-31.141103565318893
1739209598.6998138;-45.120503652039325
1739209598.6998181;-45.120503652039325
1739209598.6998224;-35.57807855764607
1739209598.699827;-38.13080360867914
1739209598.6998312;-45.120503652039325
1739209598.6998355;-45.120503652039325
1739209598.69984;-38.13080360867914
1739209598.6998444;-45.120503652039325
1739209598.6998487;-32.816014438256545
1739209598.699853;-45.120503652039325
1739209598.6998572;-45.120503652039325
1739209598.6998618;-38.13080360867914
1739209598.699866;-38.13080360867914
1739209598.6998703;-38.13080360867914
1739209598.6998749;-38.13080360867914
1739209598.6998792;-38.13080360867914
1739209598.6998835;-38.13080360867914
1739209598.6998878;-38.13080360867914
1739209598.699892;-38.13080360867914
1739209598.6998966;-45.120503652039325
1739209598.6999009;-45.120503652039325
1739209598.6999052;-45.120503652039325
1739209598.6999097;-38.13080360867914
1739209598.699914;-32.816014438256545
1739209598.6999183;-35.57807855764607
1739209598.6999226;-35.57807855764607
1739209598.6999269;-45.120503652039325
1739209598.6999314;-38.13080360867914
1739209598.6999357;-38.13080360867914
1739209598.69994;-35.57807855764607
1739209598.6999445;-45.120503652039325
1739209598.6999488;-38.13080360867914
1739209598.699953;-45.120503652039325
1739209598.6999574;-45.120503652039325
1739209598.6999617;-45.120503652039325
1739209598.6999662;-45.120503652039325
1739209598.6999705;-38.13080360867914
1739209598.6999748;-45.120503652039325
1739209598.6999793;-30.49652367304973
1739209598.6999836;-27.8777449560314
1739209598.699988;-45.120503652039325
1739209598.6999922;-45.120503652039325
1739209598.6999965;-38.13080360867914
1739209598.700001;-35.57807855764607
1739209598.7000053;-45.120503652039325
1739209598.7000096;-38.13080360867914
1739209598.700014;-38.13080360867914
1739209598.7000184;-38.13080360867914
1739209598.7000227;-45.120503652039325
1739209598.700027;-45.120503652039325
1739209598.7000313;-38.13080360867914
1739209598.7000358;-45.120503652039325
1739209598.70004;-45.120503652039325
1739209598.7000444;-45.120503652039325
1739209598.700049;-38.13080360867914
1739209598.7000532;-33.981070128970906
1739209598.7000575;-45.120503652039325
1739209598.7000618;-38.13080360867914
1739209598.700066;-45.120503652039325
1739209598.7000706;-38.13080360867914
1739209598.700075;-38.13080360867914
1739209598.7000792;-45.120503652039325
1739209598.7000837;-45.120503652039325
1739209598.700088;-38.13080360867914
1739209598.7000923;-38.13080360867914
1739209598.7000966;-38.13080360867914
1739209598.700101;-45.120503652039325
1739209598.7001054;-45.120503652039325
1739209598.7001097;-45.120503652039325
1739209598.700114;-45.120503652039325
1739209598.7001185;-38.13080360867914
1739209598.7001228;-38.13080360867914
1739209598.7001271;-45.120503652039325
1739209598.7001314;-38.13080360867914
1739209598.7001357;-45.120503652039325
1739209598.7001402;-45.120503652039325
1739209598.7001445;-38.13080360867914
1739209598.7001488;-38.13080360867914
1739209598.7001534;-38.13080360867914
1739209598.7001576;-31.141103565318915
1739209598.700162;-32.816014438256545
1739209598.7001662;-35.57807855764607
1739209598.7001705;-45.120503652039325
1739209598.700175;-35.57807855764607
1739209598.7001793;-38.13080360867914
1739209598.7001836;-38.13080360867914
1739209598.7001882;-38.13080360867914
1739209598.7001925;-35.57807855764607
1739209598.7001967;-45.120503652039325
1739209598.700201;-45.120503652039325
1739209598.7002053;-38.13080360867914
1739209598.7002099;-45.120503652039325
1739209598.7002141;-45.120503652039325
1739209598.7002184;-45.120503652039325
1739209598.700223;-45.120503652039325
1739209598.7002273;-38.13080360867914
1739209598.7002316;-38.13080360867914
1739209598.7002358;-45.120503652039325
1739209598.7002401;-45.120503652039325
1739209598.7002447;-33.981070128970906
1739209598.700249;-38.13080360867914
1739209598.7002532;-35.57807855764607
1739209598.7002578;-38.13080360867914
1739209598.700262;-33.981070128970906
1739209598.7002664;-38.13080360867914
1739209598.7002707;-38.13080360867914
1739209598.700275;-32.816014438256545
