CAN Message; 0x150:0100ac668f1c7f90
1739209692.489848;-45.120503652039325
1739209692.4898617;-38.13080360867914
1739209692.4898753;-45.120503652039325
1739209692.489889;-31.141103565318915
1739209692.4899025;-33.981070128970906
1739209692.489916;-38.13080360867914
1739209692.48993;-38.13080360867914
1739209692.4899435;-38.13080360867914
1739209692.489957;-45.120503652039325
1739209692.4899707;-45.120503652039325
1739209692.4899845;-38.13080360867914
1739209692.489998;-38.13080360867914
1739209692.4900117;-38.13080360867914
1739209692.4900253;-45.120503652039325
1739209692.4900389;-45.120503652039325
1739209692.4900527;-38.13080360867914
1739209692.4900663;-38.13080360867914
1739209692.4900799;-45.120503652039325
1739209692.4900935;-38.13080360867914
1739209692.4901073;-38.13080360867914
1739209692.490121;-33.981070128970906
1739209692.4901345;-45.120503652039325
1739209692.490148;-38.13080360867914
1739209692.4901617;-38.13080360867914
1739209692.4901755;-45.120503652039325
1739209692.490189;-38.13080360867914
1739209692.4902027;-38.13080360867914
1739209692.4902163;-38.13080360867914
1739209692.49023;-35.57807855764607
1739209692.4902437;-35.57807855764607
1739209692.4902573;-38.13080360867914
1739209692.4902709;-38.13080360867914
1739209692.4902844;-32.816014438256545
1739209692.4902983;-35.57807855764607
1739209692.4903119;-38.13080360867914
1739209692.4903255;-38.13080360867914
1739209692.490339;-38.13080360867914
1739209692.4903529;-38.13080360867914
1739209692.4903665;-45.120503652039325
1739209692.49038;-45.120503652039325
1739209692.4903936;-45.120503652039325
1739209692.4904072;-38.13080360867914
1739209692.490421;-38.13080360867914
1739209692.4904346;-45.120503652039325
1739209692.4904482;-45.120503652039325
1739209692.4904618;-45.120503652039325
1739209692.4904754;-45.120503652039325
1739209692.4904892;-45.120503652039325
1739209692.4905028;-31.141103565318915
1739209692.4905164;-33.981070128970906
1739209692.49053;-38.13080360867914
1739209692.4905438;-45.120503652039325
1739209692.4905574;-30.49652367304973
1739209692.490571;-32.816014438256545
1739209692.4905846;-38.13080360867914
1739209692.4905982;-45.120503652039325
1739209692.490612;-35.57807855764607
1739209692.4906256;-30.49652367304973
1739209692.4906392;-45.120503652039325
1739209692.4906528;-45.120503652039325
1739209692.4906666;-45.120503652039325
1739209692.4906802;-38.13080360867914
1739209692.4906938;-38.13080360867914
1739209692.4907074;-45.120503652039325
1739209692.490721;-45.120503652039325
1739209692.4907348;-38.13080360867914
1739209692.4907484;-45.120503652039325
1739209692.490762;-45.120503652039325
1739209692.4907756;-35.57807855764607
1739209692.4907894;-38.13080360867914
1739209692.490803;-45.120503652039325
1739209692.4908166;-45.120503652039325
1739209692.4908302;-33.981070128970906
1739209692.4908438;-38.13080360867914
1739209692.4908576;-45.120503652039325
1739209692.4908712;-38.13080360867914
1739209692.4908848;-38.13080360867914
1739209692.4908984;-45.120503652039325
1739209692.4909122;-45.120503652039325
1739209692.4909258;-45.120503652039325
1739209692.4909394;-45.120503652039325
1739209692.490953;-45.120503652039325
1739209692.4909666;-35.57807855764607
1739209692.4909804;-35.57807855764607
1739209692.490994;-45.120503652039325
1739209692.4910076;-45.120503652039325
1739209692.4910212;-45.120503652039325
1739209692.491035;-45.120503652039325
1739209692.4910486;-38.13080360867914
1739209692.4910622;-38.13080360867914
1739209692.4910758;-38.13080360867914
1739209692.4910893;-45.120503652039325
1739209692.4911032;-31.141103565318893
1739209692.4911168;-32.816014438256545
1739209692.4911304;-38.13080360867914
1739209692.491144;-38.13080360867914
1739209692.4911578;-33.981070128970906
1739209692.4911714;-38.13080360867914
1739209692.491185;-38.13080360867914
1739209692.4911985;-32.816014438256545
1739209692.4912121;-45.120503652039325
1739209692.491226;-45.120503652039325
1739209692.4912395;-35.57807855764607
1739209692.4912531;-45.120503652039325
1739209692.4912667;-45.120503652039325
1739209692.4912806;-45.120503652039325
1739209692.4912941;-38.13080360867914
1739209692.4913077;-45.120503652039325
1739209692.4913213;-31.141103565318893
1739209692.491335;-28.21854285175415
1739209692.4913487;-45.120503652039325
1739209692.4913623;-45.120503652039325
1739209692.491376;-38.13080360867914
1739209692.4913895;-32.816014438256545
1739209692.4914033;-45.120503652039325
1739209692.491417;-45.120503652039325
1739209692.4914305;-38.13080360867914
1739209692.491444;-38.13080360867914
1739209692.4914577;-38.13080360867914
1739209692.4914715;-45.120503652039325
1739209692.491485;-38.13080360867914
1739209692.4914987;-32.816014438256545
1739209692.4915123;-45.120503652039325
1739209692.491526;-45.120503652039325
1739209692.4915397;-45.120503652039325
1739209692.4915533;-45.120503652039325
1739209692.491567;-38.13080360867914
1739209692.4915805;-45.120503652039325
1739209692.4915943;-33.981070128970906
1739209692.491608;-38.13080360867914
1739209692.4916215;-32.816014438256545
1739209692.491635;-45.120503652039325
1739209692.4916487;-32.816014438256545
1739209692.4916625;-26.991370085610722
1739209692.491676;-38.13080360867914
1739209692.4916897;-45.120503652039325
1739209692.4917033;-30.49652367304973
1739209692.491717;-35.57807855764607
1739209692.4917307;-45.120503652039325
1739209692.4917443;-45.120503652039325
1739209692.4917579;-38.13080360867914
1739209692.4917715;-45.120503652039325
1739209692.4917853;-45.120503652039325
1739209692.4917989;-45.120503652039325
1739209692.4918125;-45.120503652039325
1739209692.491826;-38.13080360867914
1739209692.49184;-38.13080360867914
1739209692.4918535;-45.120503652039325
1739209692.491867;-35.57807855764607
1739209692.4918807;-38.13080360867914
1739209692.4918942;-45.120503652039325
1739209692.491908;-45.120503652039325
1739209692.4919217;-35.57807855764607
1739209692.4919353;-38.13080360867914
1739209692.4919488;-38.13080360867914
1739209692.4919627;-45.120503652039325
1739209692.4919763;-45.120503652039325
1739209692.4919899;-33.981070128970906
1739209692.4920034;-38.13080360867914
1739209692.492017;-38.13080360867914
1739209692.4920309;-38.13080360867914
1739209692.4920444;-32.816014438256545
1739209692.492058;-38.13080360867914
1739209692.4920716;-38.13080360867914
1739209692.4920855;-45.120503652039325
1739209692.492099;-45.120503652039325
1739209692.4921126;-45.120503652039325
1739209692.4921262;-45.120503652039325
1739209692.4921398;-38.13080360867914
1739209692.4921536;-45.120503652039325
1739209692.4921672;-38.13080360867914
1739209692.4921808;-45.120503652039325
1739209692.4921944;-38.13080360867914
1739209692.4922082;-38.13080360867914
1739209692.4922218;-38.13080360867914
1739209692.4922354;-45.120503652039325
1739209692.492249;-45.120503652039325
1739209692.4922626;-33.981070128970906
1739209692.4922764;-45.120503652039325
1739209692.49229;-38.13080360867914
1739209692.4923036;-45.120503652039325
1739209692.4923172;-45.120503652039325
1739209692.492331;-33.981070128970906
1739209692.4923446;-38.13080360867914
1739209692.4923582;-33.981070128970906
1739209692.4923718;-33.981070128970906
1739209692.4923854;-38.13080360867914
1739209692.4923992;-45.120503652039325
1739209692.4924128;-33.981070128970906
1739209692.4924264;-38.13080360867914
1739209692.49244;-38.13080360867914
1739209692.4924536;-45.120503652039325
1739209692.4924674;-35.57807855764607
1739209692.492481;-35.57807855764607
1739209692.4924946;-38.13080360867914
1739209692.4925082;-45.120503652039325
1739209692.492522;-38.13080360867914
1739209692.4925356;-35.57807855764607
1739209692.4925492;-32.816014438256545
1739209692.4925628;-35.57807855764607
1739209692.4925764;-38.13080360867914
1739209692.4925902;-35.57807855764607
1739209692.4926038;-38.13080360867914
1739209692.4926174;-38.13080360867914
1739209692.492631;-38.13080360867914
1739209692.4926448;-35.57807855764607
1739209692.4926584;-45.120503652039325
1739209692.492672;-38.13080360867914
1739209692.4926856;-38.13080360867914
1739209692.4926991;-45.120503652039325
1739209692.492713;-38.13080360867914
1739209692.4927266;-38.13080360867914
1739209692.4927402;-38.13080360867914
1739209692.4927537;-45.120503652039325
1739209692.4927676;-38.13080360867914
1739209692.4927812;-38.13080360867914
1739209692.4927948;-45.120503652039325
1739209692.4928083;-45.120503652039325
1739209692.492822;-33.981070128970906
1739209692.4928358;-35.57807855764607
1739209692.4928493;-45.120503652039325
1739209692.492863;-38.13080360867914
1739209692.4928765;-27.267205301931607
1739209692.4928904;-35.57807855764607
1739209692.492904;-45.120503652039325
1739209692.4929175;-38.13080360867914
1739209692.4929311;-45.120503652039325
1739209692.4929447;-38.13080360867914
1739209692.4929585;-45.120503652039325
1739209692.4929721;-45.120503652039325
1739209692.4929857;-33.981070128970956
1739209692.4929993;-45.120503652039325
1739209692.4930131;-35.57807855764607
1739209692.4930267;-45.120503652039325
1739209692.4930403;-38.13080360867914
1739209692.493054;-45.120503652039325
1739209692.4930675;-38.13080360867914
1739209692.4930813;-35.57807855764607
1739209692.493095;-30.49652367304973
1739209692.4931085;-33.981070128970906
1739209692.493122;-45.120503652039325
1739209692.493136;-45.120503652039325
1739209692.4931495;-38.13080360867914
1739209692.493163;-45.120503652039325
1739209692.4931767;-38.13080360867914
1739209692.4931903;-35.57807855764607
1739209692.493204;-45.120503652039325
1739209692.4932177;-38.13080360867914
1739209692.4932313;-38.13080360867914
1739209692.493245;-35.57807855764607
1739209692.4932587;-45.120503652039325
1739209692.4932723;-38.13080360867914
1739209692.493286;-38.13080360867914
1739209692.4932995;-35.57807855764607
1739209692.493313;-45.120503652039325
1739209692.493327;-45.120503652039325
1739209692.4933405;-30.49652367304973
1739209692.493354;-38.13080360867914
1739209692.4933677;-45.120503652039325
1739209692.4933815;-45.120503652039325
1739209692.493395;-38.13080360867914
1739209692.4934087;-38.13080360867914
1739209692.4934223;-26.991370085610722
1739209692.4934359;-35.57807855764607
1739209692.4934497;-45.120503652039325
1739209692.4934633;-35.57807855764607
1739209692.4934769;-38.13080360867914
1739209692.4934905;-45.120503652039325
1739209692.493504;-45.120503652039325
1739209692.4935179;-45.120503652039325
1739209692.4935315;-45.120503652039325
1739209692.493545;-45.120503652039325
1739209692.4935586;-33.981070128970906
1739209692.4935725;-38.13080360867914
1739209692.493586;-38.13080360867914
1739209692.4935997;-38.13080360867914
1739209692.4936132;-38.13080360867914
1739209692.4936268;-35.57807855764607
1739209692.4936407;-45.120503652039325
1739209692.4936543;-45.120503652039325
1739209692.4936678;-38.13080360867914
1739209692.4936814;-38.13080360867914
1739209692.4936953;-45.120503652039325
1739209692.4937088;-38.13080360867914
1739209692.4937224;-38.13080360867914
1739209692.493736;-45.120503652039325
1739209692.4937496;-35.57807855764607
1739209692.4937634;-35.57807855764607
1739209692.493777;-45.120503652039325
1739209692.4937906;-38.13080360867914
1739209692.4938042;-38.13080360867914
1739209692.493818;-45.120503652039325
1739209692.4938316;-45.120503652039325
1739209692.4938452;-45.120503652039325
1739209692.4938588;-45.120503652039325
1739209692.4938724;-45.120503652039325
1739209692.4938862;-35.57807855764607
1739209692.4938998;-38.13080360867914
1739209692.4939134;-45.120503652039325
1739209692.493927;-38.13080360867914
1739209692.4939408;-38.13080360867914
1739209692.4939544;-45.120503652039325
1739209692.493968;-32.816014438256545
1739209692.4939816;-35.57807855764607
1739209692.4939952;-45.120503652039325
1739209692.494009;-38.13080360867914
1739209692.4940226;-30.49652367304973
1739209692.4940362;-33.981070128970906
1739209692.4940498;-45.120503652039325
1739209692.4940636;-35.57807855764607
1739209692.4940772;-45.120503652039325
1739209692.4940908;-38.13080360867914
1739209692.4941044;-35.57807855764607
1739209692.494118;-38.13080360867914
1739209692.4941318;-45.120503652039325
1739209692.4941454;-31.141103565318915
1739209692.494159;-35.57807855764607
1739209692.4941726;-45.120503652039325
1739209692.4941864;-38.13080360867914
1739209692.4942;-35.57807855764607
1739209692.4942136;-38.13080360867914
1739209692.4942272;-45.120503652039325
1739209692.4942408;-38.13080360867914
1739209692.4942546;-38.13080360867914
1739209692.4942682;-45.120503652039325
1739209692.4942818;-45.120503652039325
1739209692.4942954;-45.120503652039325
1739209692.4943092;-45.120503652039325
1739209692.4943228;-45.120503652039325
1739209692.4943364;-45.120503652039325
1739209692.49435;-45.120503652039325
1739209692.4943635;-38.13080360867914
1739209692.4943774;-45.120503652039325
1739209692.494391;-38.13080360867914
1739209692.4944046;-45.120503652039325
1739209692.4944181;-33.981070128970906
1739209692.4944317;-38.13080360867914
1739209692.4944456;-45.120503652039325
1739209692.4944592;-45.120503652039325
1739209692.4944727;-45.120503652039325
1739209692.4944863;-35.57807855764607
1739209692.4945002;-35.57807855764607
1739209692.4945138;-45.120503652039325
1739209692.4945273;-38.13080360867914
1739209692.494541;-38.13080360867914
1739209692.4945545;-38.13080360867914
1739209692.4945683;-38.13080360867914
1739209692.494582;-38.13080360867914
1739209692.4945955;-38.13080360867914
1739209692.494609;-45.120503652039325
1739209692.494623;-45.120503652039325
1739209692.4946365;-38.13080360867914
1739209692.4946501;-35.57807855764607
1739209692.4946637;-35.57807855764607
1739209692.4946773;-45.120503652039325
1739209692.4946911;-38.13080360867914
1739209692.4947047;-32.816014438256545
1739209692.4947183;-38.13080360867914
1739209692.494732;-38.13080360867914
1739209692.4947457;-45.120503652039325
1739209692.4947593;-35.57807855764607
1739209692.494773;-35.57807855764607
1739209692.4947865;-38.13080360867914
1739209692.4948;-38.13080360867914
1739209692.494814;-38.13080360867914
1739209692.4948275;-33.981070128970906
1739209692.494841;-33.981070128970906
1739209692.4948547;-33.981070128970906
1739209692.4948685;-31.141103565318915
1739209692.494882;-38.13080360867914
1739209692.4948957;-45.120503652039325
1739209692.4949093;-45.120503652039325
1739209692.4949229;-38.13080360867914
1739209692.4949367;-32.816014438256545
1739209692.4949503;-45.120503652039325
1739209692.494964;-45.120503652039325
1739209692.4949775;-33.981070128970906
1739209692.4949913;-35.57807855764607
1739209692.495005;-45.120503652039325
1739209692.4950185;-45.120503652039325
1739209692.495032;-35.57807855764607
1739209692.4950457;-35.57807855764607
1739209692.4950595;-38.13080360867914
1739209692.495073;-38.13080360867914
1739209692.4950867;-28.992665084841942
1739209692.4951003;-38.13080360867914
1739209692.495114;-35.57807855764607
1739209692.4951277;-35.57807855764607
1739209692.4951413;-38.13080360867914
1739209692.4951549;-45.120503652039325
1739209692.4951684;-38.13080360867914
1739209692.4951823;-33.981070128970906
1739209692.4951959;-31.141103565318915
1739209692.4952095;-38.13080360867914
1739209692.495223;-45.120503652039325
1739209692.4952369;-33.981070128970906
1739209692.4952505;-45.120503652039325
1739209692.495264;-45.120503652039325
1739209692.4952776;-45.120503652039325
1739209692.4952912;-45.120503652039325
1739209692.495305;-38.13080360867914
1739209692.4953187;-45.120503652039325
1739209692.4953322;-45.120503652039325
1739209692.4953458;-45.120503652039325
1739209692.4953597;-35.57807855764607
1739209692.4953732;-35.57807855764607
1739209692.4953868;-38.13080360867914
1739209692.4954004;-38.13080360867914
1739209692.495414;-27.267205301931607
1739209692.4954278;-35.57807855764607
1739209692.4954414;-45.120503652039325
1739209692.495455;-35.57807855764607
1739209692.4954686;-38.13080360867914
1739209692.4954822;-33.981070128970906
1739209692.495496;-38.13080360867914
1739209692.4955096;-45.120503652039325
1739209692.4955232;-32.816014438256545
1739209692.4955368;-45.120503652039325
1739209692.4955506;-45.120503652039325
1739209692.4955642;-38.13080360867914
1739209692.4955778;-45.120503652039325
1739209692.4955914;-45.120503652039325
1739209692.495605;-33.981070128970906
1739209692.4956188;-38.13080360867914
1739209692.4956324;-31.141103565318915
1739209692.495646;-38.13080360867914
1739209692.4956596;-45.120503652039325
1739209692.4956734;-45.120503652039325
1739209692.495687;-45.120503652039325
1739209692.4957006;-45.120503652039325
1739209692.4957142;-38.13080360867914
1739209692.4957278;-38.13080360867914
1739209692.4957416;-45.120503652039325
1739209692.4957552;-45.120503652039325
1739209692.4957688;-45.120503652039325
1739209692.4957824;-38.13080360867914
1739209692.4957962;-38.13080360867914
1739209692.4958098;-45.120503652039325
1739209692.4958234;-38.13080360867914
1739209692.495837;-38.13080360867914
1739209692.4958506;-45.120503652039325
1739209692.4958644;-45.120503652039325
1739209692.495878;-38.13080360867914
1739209692.4958916;-45.120503652039325
1739209692.4959052;-45.120503652039325
1739209692.495919;-45.120503652039325
1739209692.4959326;-38.13080360867914
1739209692.4959462;-45.120503652039325
1739209692.4959598;-35.57807855764607
1739209692.4959733;-38.13080360867914
1739209692.4959872;-45.120503652039325
1739209692.4960008;-33.981070128970906
1739209692.4960144;-38.13080360867914
1739209692.496028;-45.120503652039325
1739209692.4960418;-38.13080360867914
1739209692.4960554;-38.13080360867914
1739209692.496069;-45.120503652039325
1739209692.4960825;-45.120503652039325
1739209692.4960961;-45.120503652039325
1739209692.49611;-45.120503652039325
1739209692.4961236;-45.120503652039325
1739209692.4961371;-38.13080360867914
1739209692.4961507;-45.120503652039325
1739209692.4961646;-45.120503652039325
1739209692.4961782;-32.816014438256545
1739209692.4961917;-35.57807855764607
1739209692.4962053;-45.120503652039325
1739209692.496219;-45.120503652039325
1739209692.4962327;-31.141103565318915
1739209692.4962463;-45.120503652039325
1739209692.49626;-45.120503652039325
1739209692.4962735;-45.120503652039325
1739209692.4962873;-38.13080360867914
1739209692.496301;-45.120503652039325
1739209692.4963145;-45.120503652039325
1739209692.496328;-38.13080360867914
1739209692.4963417;-38.13080360867914
1739209692.4963555;-32.816014438256545
1739209692.4963691;-45.120503652039325
1739209692.4963827;-45.120503652039325
1739209692.4963963;-28.992665084841942
1739209692.49641;-35.57807855764607
1739209692.4964237;-38.13080360867914
1739209692.4964373;-45.120503652039325
1739209692.496451;-35.57807855764607
1739209692.4964645;-45.120503652039325
1739209692.4964783;-45.120503652039325
1739209692.496492;-35.57807855764607
1739209692.4965055;-45.120503652039325
1739209692.496519;-45.120503652039325
1739209692.4965327;-38.13080360867914
1739209692.4965465;-38.13080360867914
1739209692.49656;-38.13080360867914
1739209692.4965737;-38.13080360867914
1739209692.4965873;-38.13080360867914
1739209692.496601;-35.57807855764607
1739209692.4966147;-45.120503652039325
1739209692.4966283;-45.120503652039325
1739209692.4966419;-38.13080360867914
1739209692.4966555;-38.13080360867914
1739209692.4966693;-38.13080360867914
1739209692.496683;-45.120503652039325
1739209692.4966965;-35.57807855764607
1739209692.49671;-35.57807855764607
1739209692.496724;-38.13080360867914
1739209692.4967375;-38.13080360867914
1739209692.496751;-45.120503652039325
1739209692.4967647;-45.120503652039325
1739209692.4967782;-38.13080360867914
1739209692.496792;-38.13080360867914
1739209692.4968057;-38.13080360867914
1739209692.4968193;-45.120503652039325
1739209692.4968328;-38.13080360867914
1739209692.4968467;-31.141103565318915
1739209692.4968603;-38.13080360867914
1739209692.4968739;-35.57807855764607
1739209692.4968874;-45.120503652039325
1739209692.496901;-45.120503652039325
1739209692.4969149;-38.13080360867914
1739209692.4969285;-45.120503652039325
1739209692.496942;-45.120503652039325
1739209692.4969556;-38.13080360867914
1739209692.4969695;-38.13080360867914
1739209692.496983;-38.13080360867914
1739209692.4969966;-45.120503652039325
1739209692.4970102;-38.13080360867914
1739209692.4970238;-45.120503652039325
1739209692.4970376;-38.13080360867914
1739209692.4970512;-45.120503652039325
1739209692.4970648;-45.120503652039325
1739209692.4970784;-38.13080360867914
1739209692.4970922;-35.57807855764607
1739209692.4971058;-38.13080360867914
1739209692.4971194;-31.141103565318915
1739209692.497133;-38.13080360867914
1739209692.4971466;-45.120503652039325
1739209692.4971604;-38.13080360867914
1739209692.497174;-38.13080360867914
1739209692.4971876;-38.13080360867914
1739209692.4972012;-45.120503652039325
1739209692.497215;-45.120503652039325
1739209692.4972286;-45.120503652039325
1739209692.4972422;-45.120503652039325
1739209692.4972558;-38.13080360867914
1739209692.4972694;-45.120503652039325
1739209692.4972832;-33.981070128970906
1739209692.4972968;-38.13080360867914
1739209692.4973104;-45.120503652039325
1739209692.497324;-38.13080360867914
1739209692.4973378;-32.816014438256545
1739209692.4973514;-45.120503652039325
1739209692.497365;-45.120503652039325
1739209692.4973786;-33.981070128970906
1739209692.4973922;-31.141103565318915
1739209692.497406;-33.981070128970906
1739209692.4974196;-45.120503652039325
1739209692.4974332;-38.13080360867914
1739209692.4974468;-35.57807855764607
1739209692.4974604;-38.13080360867914
1739209692.4974742;-38.13080360867914
1739209692.4974878;-38.13080360867914
1739209692.4975014;-33.981070128970906
1739209692.497515;-38.13080360867914
1739209692.4975288;-38.13080360867914
1739209692.4975424;-45.120503652039325
1739209692.497556;-45.120503652039325
1739209692.4975696;-45.120503652039325
1739209692.4975832;-45.120503652039325
1739209692.497597;-45.120503652039325
1739209692.4976106;-45.120503652039325
1739209692.4976242;-38.13080360867914
1739209692.4976377;-38.13080360867914
1739209692.4976516;-45.120503652039325
1739209692.4976652;-38.13080360867914
1739209692.4976788;-45.120503652039325
1739209692.4976923;-45.120503652039325
1739209692.497706;-38.13080360867914
1739209692.4977198;-38.13080360867914
1739209692.4977334;-32.816014438256545
1739209692.497747;-38.13080360867914
1739209692.4977605;-38.13080360867914
1739209692.4977744;-38.13080360867914
1739209692.497788;-33.981070128970906
1739209692.4978015;-38.13080360867914
1739209692.4978151;-33.981070128970906
1739209692.4978287;-32.816014438256545
1739209692.4978426;-31.141103565318915
1739209692.4978561;-45.120503652039325
1739209692.4978697;-38.13080360867914
1739209692.4978833;-38.13080360867914
1739209692.4978971;-38.13080360867914
1739209692.4979107;-45.120503652039325
1739209692.4979243;-38.13080360867914
1739209692.497938;-38.13080360867914
1739209692.4979515;-38.13080360867914
1739209692.4979653;-38.13080360867914
1739209692.497979;-38.13080360867914
1739209692.4979925;-45.120503652039325
1739209692.498006;-38.13080360867914
1739209692.49802;-38.13080360867914
1739209692.4980335;-38.13080360867914
1739209692.498047;-35.57807855764607
1739209692.4980607;-38.13080360867914
1739209692.4980743;-35.57807855764607
1739209692.4980881;-38.13080360867914
1739209692.4981017;-45.120503652039325
1739209692.4981153;-45.120503652039325
1739209692.498129;-45.120503652039325
1739209692.4981427;-38.13080360867914
1739209692.4981563;-45.120503652039325
1739209692.49817;-45.120503652039325
1739209692.4981835;-45.120503652039325
1739209692.498197;-38.13080360867914
1739209692.498211;-38.13080360867914
1739209692.4982245;-38.13080360867914
1739209692.498238;-38.13080360867914
1739209692.4982517;-38.13080360867914
1739209692.4982655;-45.120503652039325
1739209692.498279;-38.13080360867914
1739209692.4982927;-45.120503652039325
1739209692.4983063;-38.13080360867914
1739209692.4983199;-45.120503652039325
1739209692.4983337;-45.120503652039325
1739209692.4983473;-45.120503652039325
1739209692.4983609;-45.120503652039325
1739209692.4983745;-45.120503652039325
1739209692.4983883;-38.13080360867914
1739209692.4984019;-45.120503652039325
1739209692.4984155;-45.120503652039325
1739209692.498429;-45.120503652039325
1739209692.4984426;-38.13080360867914
1739209692.4984565;-45.120503652039325
1739209692.49847;-38.13080360867914
1739209692.4984837;-38.13080360867914
1739209692.4984972;-45.120503652039325
1739209692.4985108;-45.120503652039325
1739209692.4985247;-38.13080360867914
1739209692.4985383;-45.120503652039325
1739209692.4985518;-45.120503652039325
1739209692.4985654;-32.816014438256545
1739209692.4985793;-45.120503652039325
1739209692.4985929;-45.120503652039325
1739209692.4986064;-38.13080360867914
1739209692.49862;-38.13080360867914
1739209692.4986336;-35.57807855764607
1739209692.4986475;-35.57807855764607
1739209692.498661;-45.120503652039325
1739209692.4986746;-38.13080360867914
1739209692.4986882;-45.120503652039325
1739209692.498702;-45.120503652039325
1739209692.4987156;-45.120503652039325
1739209692.4987292;-45.120503652039325
1739209692.4987428;-45.120503652039325
1739209692.4987564;-45.120503652039325
1739209692.4987702;-33.981070128970906
1739209692.4987838;-45.120503652039325
1739209692.4987974;-45.120503652039325
1739209692.498811;-45.120503652039325
1739209692.4988248;-35.57807855764607
1739209692.4988384;-30.49652367304973
1739209692.498852;-45.120503652039325
1739209692.4988656;-38.13080360867914
1739209692.4988792;-35.57807855764607
1739209692.498893;-32.816014438256545
1739209692.4989066;-45.120503652039325
1739209692.4989202;-45.120503652039325
1739209692.4989338;-45.120503652039325
1739209692.4989476;-45.120503652039325
1739209692.4989612;-45.120503652039325
1739209692.4989748;-45.120503652039325
1739209692.4989884;-45.120503652039325
1739209692.499002;-45.120503652039325
1739209692.4990158;-45.120503652039325
1739209692.4990294;-45.120503652039325
1739209692.499043;-45.120503652039325
1739209692.4990566;-45.120503652039325
1739209692.4990704;-45.120503652039325
1739209692.499084;-45.120503652039325
1739209692.4990976;-38.13080360867914
1739209692.4991112;-35.57807855764607
1739209692.4991248;-45.120503652039325
1739209692.4991386;-38.13080360867914
1739209692.4991522;-38.13080360867914
1739209692.4991658;-27.267205301931607
1739209692.4991794;-35.57807855764607
1739209692.4991932;-45.120503652039325
1739209692.4992068;-38.13080360867914
1739209692.4992204;-38.13080360867914
1739209692.499234;-45.120503652039325
1739209692.4992476;-45.120503652039325
1739209692.4992614;-38.13080360867914
1739209692.499275;-32.81601443825658
1739209692.4992886;-45.120503652039325
1739209692.4993021;-45.120503652039325
1739209692.499316;-38.13080360867914
1739209692.4993296;-45.120503652039325
1739209692.4993432;-38.13080360867914
1739209692.4993567;-45.120503652039325
1739209692.4993703;-45.120503652039325
1739209692.4993842;-33.981070128970906
1739209692.4993978;-38.13080360867914
1739209692.4994113;-45.120503652039325
1739209692.499425;-35.57807855764607
1739209692.4994385;-35.57807855764607
1739209692.4994524;-38.13080360867914
1739209692.499466;-35.57807855764607
1739209692.4994795;-45.120503652039325
1739209692.4994931;-33.981070128970906
1739209692.499507;-32.816014438256545
1739209692.4995205;-45.120503652039325
1739209692.4995341;-38.13080360867914
1739209692.4995477;-33.981070128970906
1739209692.4995613;-45.120503652039325
1739209692.4995751;-45.120503652039325
1739209692.4995887;-33.981070128970906
1739209692.4996023;-30.49652367304976
1739209692.499616;-38.13080360867914
1739209692.4996297;-45.120503652039325
1739209692.4996433;-45.120503652039325
1739209692.499657;-45.120503652039325
1739209692.4996705;-45.120503652039325
1739209692.499684;-33.981070128970906
1739209692.499698;-45.120503652039325
1739209692.4997115;-31.141103565318915
1739209692.499725;-38.13080360867914
1739209692.4997387;-35.57807855764607
1739209692.4997525;-45.120503652039325
1739209692.499766;-45.120503652039325
1739209692.4997797;-33.981070128970906
1739209692.4997933;-38.13080360867914
1739209692.499807;-45.120503652039325
1739209692.4998207;-38.13080360867914
1739209692.4998343;-33.981070128970906
1739209692.499848;-38.13080360867914
1739209692.4998615;-45.120503652039325
1739209692.4998753;-45.120503652039325
1739209692.499889;-38.13080360867914
1739209692.4999025;-45.120503652039325
1739209692.499903;-45.120503652039325
1739209692.4999034;-38.13080360867914
1739209692.4999042;-38.13080360867914
1739209692.4999046;-45.120503652039325
1739209692.499905;-45.120503652039325
1739209692.4999056;-45.120503652039325
1739209692.4999063;-45.120503652039325
1739209692.4999068;-38.13080360867914
1739209692.4999073;-45.120503652039325
1739209692.4999077;-38.13080360867914
1739209692.4999084;-35.57807855764607
1739209692.499909;-38.13080360867914
1739209692.4999094;-38.13080360867914
1739209692.4999099;-38.13080360867914
1739209692.4999104;-33.981070128970906
1739209692.499911;-38.13080360867914
1739209692.4999115;-38.13080360867914
1739209692.499912;-38.13080360867914
1739209692.4999125;-45.120503652039325
1739209692.4999132;-45.120503652039325
1739209692.4999137;-35.57807855764607
1739209692.4999142;-38.13080360867914
1739209692.4999146;-45.120503652039325
1739209692.4999154;-38.13080360867914
1739209692.4999158;-45.120503652039325
1739209692.4999163;-38.13080360867914
1739209692.4999168;-38.13080360867914
1739209692.4999175;-45.120503652039325
1739209692.499918;-35.57807855764607
1739209692.4999185;-35.57807855764607
1739209692.499919;-35.57807855764607
1739209692.4999194;-45.120503652039325
1739209692.4999201;-38.13080360867914
1739209692.4999206;-38.13080360867914
1739209692.499921;-45.120503652039325
1739209692.4999216;-38.13080360867914
1739209692.4999223;-45.120503652039325
1739209692.4999228;-38.13080360867914
1739209692.4999232;-38.13080360867914
1739209692.4999237;-45.120503652039325
1739209692.4999244;-38.13080360867914
1739209692.499925;-35.57807855764607
1739209692.4999254;-45.120503652039325
1739209692.4999259;-45.120503652039325
1739209692.4999263;-45.120503652039325
1739209692.499927;-38.13080360867914
1739209692.4999275;-38.13080360867914
1739209692.499928;-38.13080360867914
1739209692.4999285;-45.120503652039325
