CAN Message; 0x39:0f09b57d725a8fa9
1739209642.6568394;-38.13080360867914
1739209642.6568477;-28.58837851428586
1739209642.6568558;-45.120503652039325
1739209642.6568642;-45.120503652039325
1739209642.6568725;-45.120503652039325
1739209642.6568806;-38.13080360867914
1739209642.656889;-45.120503652039325
1739209642.6568973;-45.120503652039325
1739209642.6569054;-38.13080360867914
1739209642.6569138;-29.438486411369347
1739209642.656922;-45.120503652039325
1739209642.6569302;-38.13080360867914
1739209642.6569386;-45.120503652039325
1739209642.656947;-38.13080360867914
1739209642.656955;-35.57807855764607
1739209642.6569633;-38.13080360867914
1739209642.6569717;-45.120503652039325
1739209642.6569798;-31.141103565318915
1739209642.6569881;-38.13080360867914
1739209642.6569965;-45.120503652039325
1739209642.6570046;-45.120503652039325
1739209642.657013;-45.120503652039325
1739209642.6570213;-45.120503652039325
1739209642.6570294;-38.13080360867914
1739209642.6570377;-32.816014438256545
1739209642.657046;-33.981070128970906
1739209642.6570542;-45.120503652039325
1739209642.6570625;-45.120503652039325
1739209642.6570709;-45.120503652039325
1739209642.657079;-38.13080360867914
1739209642.6570873;-45.120503652039325
1739209642.6570957;-45.120503652039325
1739209642.6571038;-45.120503652039325
1739209642.6571121;-38.13080360867914
1739209642.6571205;-35.57807855764607
1739209642.6571286;-45.120503652039325
1739209642.657137;-45.120503652039325
1739209642.6571453;-38.13080360867914
1739209642.6571534;-32.816014438256545
1739209642.6571617;-38.13080360867914
1739209642.65717;-45.120503652039325
1739209642.6571782;-31.141103565318915
1739209642.6571865;-35.57807855764607
1739209642.6571949;-38.13080360867914
1739209642.657203;-35.57807855764607
1739209642.6572113;-38.13080360867914
1739209642.6572196;-45.120503652039325
1739209642.6572278;-38.13080360867914
1739209642.657236;-45.120503652039325
1739209642.6572444;-38.13080360867914
1739209642.6572526;-38.13080360867914
1739209642.657261;-45.120503652039325
1739209642.6572692;-45.120503652039325
1739209642.6572773;-38.13080360867914
1739209642.6572857;-35.57807855764607
1739209642.657294;-38.13080360867914
1739209642.6573021;-38.13080360867914
1739209642.6573105;-38.13080360867914
1739209642.6573188;-45.120503652039325
1739209642.657327;-45.120503652039325
1739209642.6573353;-45.120503652039325
1739209642.6573436;-45.120503652039325
1739209642.6573517;-45.120503652039325
1739209642.65736;-45.120503652039325
1739209642.6573684;-45.120503652039325
1739209642.6573765;-45.120503652039325
1739209642.6573849;-45.120503652039325
1739209642.6573932;-45.120503652039325
1739209642.6574013;-45.120503652039325
1739209642.6574097;-33.981070128970906
1739209642.657418;-32.816014438256545
1739209642.657426;-38.13080360867914
1739209642.6574345;-45.120503652039325
1739209642.6574428;-38.13080360867914
1739209642.657451;-35.57807855764607
1739209642.6574593;-38.13080360867914
1739209642.6574676;-45.120503652039325
1739209642.6574757;-45.120503652039325
1739209642.657484;-45.120503652039325
1739209642.6574924;-38.13080360867914
1739209642.6575005;-45.120503652039325
1739209642.6575089;-38.13080360867914
1739209642.6575172;-45.120503652039325
1739209642.6575253;-38.13080360867914
1739209642.6575336;-35.57807855764607
1739209642.657542;-38.13080360867914
1739209642.65755;-35.57807855764607
1739209642.6575584;-38.13080360867914
1739209642.6575668;-45.120503652039325
1739209642.657575;-38.13080360867914
1739209642.6575832;-32.816014438256545
1739209642.6575916;-38.13080360867914
1739209642.6575997;-45.120503652039325
1739209642.657608;-38.13080360867914
1739209642.6576164;-38.13080360867914
1739209642.6576245;-38.13080360867914
1739209642.6576328;-45.120503652039325
1739209642.6576412;-38.13080360867914
1739209642.6576493;-45.120503652039325
1739209642.6576576;-45.120503652039325
1739209642.657666;-45.120503652039325
1739209642.657674;-35.57807855764607
1739209642.6576824;-35.57807855764607
1739209642.6576908;-45.120503652039325
1739209642.6576989;-45.120503652039325
1739209642.6577072;-38.13080360867914
1739209642.6577156;-31.141103565318915
1739209642.6577237;-38.13080360867914
1739209642.657732;-45.120503652039325
1739209642.6577404;-38.13080360867914
1739209642.6577485;-33.981070128970906
1739209642.6577568;-33.981070128970906
1739209642.6577652;-45.120503652039325
1739209642.6577733;-38.13080360867914
1739209642.6577816;-38.13080360867914
1739209642.65779;-45.120503652039325
1739209642.657798;-45.120503652039325
1739209642.6578064;-45.120503652039325
1739209642.6578147;-38.13080360867914
1739209642.6578228;-38.13080360867914
1739209642.6578312;-45.120503652039325
1739209642.6578395;-38.13080360867914
1739209642.6578476;-31.141103565318915
1739209642.657856;-33.981070128970906
1739209642.6578643;-45.120503652039325
1739209642.6578724;-35.57807855764607
1739209642.6578808;-45.120503652039325
1739209642.6578891;-45.120503652039325
1739209642.6578972;-45.120503652039325
1739209642.6579056;-45.120503652039325
1739209642.657914;-45.120503652039325
1739209642.657922;-38.13080360867914
1739209642.6579304;-45.120503652039325
1739209642.6579387;-35.57807855764607
1739209642.6579468;-45.120503652039325
1739209642.6579552;-45.120503652039325
1739209642.6579635;-33.981070128970906
1739209642.6579716;-45.120503652039325
1739209642.65798;-38.13080360867914
1739209642.6579883;-31.141103565318915
1739209642.6579964;-38.13080360867914
1739209642.6580048;-38.13080360867914
1739209642.658013;-45.120503652039325
1739209642.6580212;-45.120503652039325
1739209642.6580296;-45.120503652039325
1739209642.658038;-38.13080360867914
1739209642.658046;-33.981070128970906
1739209642.6580544;-33.981070128970906
1739209642.6580627;-35.57807855764607
1739209642.6580708;-38.13080360867914
1739209642.6580791;-45.120503652039325
1739209642.6580875;-38.13080360867914
1739209642.6580956;-33.981070128970906
1739209642.658104;-45.120503652039325
1739209642.6581123;-38.13080360867914
1739209642.6581204;-38.13080360867914
1739209642.6581287;-38.13080360867914
1739209642.6479418;-31.141103565318915
1739209642.64795;-45.120503652039325
1739209642.647958;-45.120503652039325
1739209642.6479664;-33.981070128970906
1739209642.6479745;-32.816014438256545
1739209642.6479826;-38.13080360867914
1739209642.6479907;-38.13080360867914
1739209642.6479988;-45.120503652039325
1739209642.648007;-45.120503652039325
1739209642.6480153;-33.981070128970906
1739209642.6480234;-45.120503652039325
1739209642.6480315;-45.120503652039325
1739209642.6480396;-32.816014438256545
1739209642.6480477;-38.13080360867914
1739209642.6480558;-45.120503652039325
1739209642.6480641;-32.816014438256545
1739209642.6480722;-30.49652367304973
1739209642.6480803;-45.120503652039325
1739209642.6480885;-38.13080360867914
1739209642.6480966;-35.57807855764607
1739209642.6481047;-45.120503652039325
1739209642.648113;-45.120503652039325
1739209642.648121;-35.57807855764607
1739209642.6481292;-45.120503652039325
1739209642.6481373;-45.120503652039325
1739209642.6481454;-45.120503652039325
1739209642.6481535;-38.13080360867914
1739209642.648162;-45.120503652039325
1739209642.64817;-38.13080360867914
1739209642.648178;-38.13080360867914
1739209642.6481862;-45.120503652039325
1739209642.6481943;-35.57807855764607
1739209642.6482024;-29.438486411369333
1739209642.6482108;-38.13080360867914
1739209642.6482189;-38.13080360867914
1739209642.648227;-35.57807855764607
1739209642.648235;-38.13080360867914
1739209642.6482432;-45.120503652039325
1739209642.6482513;-35.57807855764607
1739209642.6482596;-45.120503652039325
1739209642.6482677;-45.120503652039325
1739209642.6482759;-38.13080360867914
1739209642.648284;-45.120503652039325
1739209642.648292;-38.13080360867914
1739209642.6483002;-38.13080360867914
1739209642.6483085;-35.57807855764607
1739209642.6483166;-45.120503652039325
1739209642.6483247;-38.13080360867914
1739209642.6483328;-31.141103565318893
1739209642.648341;-38.13080360867914
1739209642.648349;-45.120503652039325
1739209642.6483574;-38.13080360867914
1739209642.6483655;-45.120503652039325
1739209642.6483736;-38.13080360867914
1739209642.6483817;-35.57807855764607
1739209642.6483898;-38.13080360867914
1739209642.648398;-45.120503652039325
1739209642.6484063;-35.57807855764607
1739209642.6484144;-35.57807855764607
1739209642.6484225;-45.120503652039325
1739209642.6484306;-32.816014438256545
1739209642.6484387;-38.13080360867914
1739209642.6484468;-35.57807855764607
1739209642.6484551;-38.13080360867914
1739209642.6484632;-45.120503652039325
1739209642.6484714;-35.57807855764607
1739209642.6484795;-38.13080360867914
1739209642.6484876;-38.13080360867914
1739209642.6484957;-45.120503652039325
1739209642.648504;-45.120503652039325
1739209642.6485121;-38.13080360867914
1739209642.6485202;-38.13080360867914
1739209642.6485283;-32.816014438256545
1739209642.6485364;-45.120503652039325
1739209642.6485445;-45.120503652039325
1739209642.648553;-38.13080360867914
1739209642.648561;-32.816014438256545
1739209642.648569;-45.120503652039325
1739209642.6485772;-45.120503652039325
1739209642.6485853;-45.120503652039325
1739209642.6485934;-45.120503652039325
1739209642.6486018;-45.120503652039325
1739209642.6486099;-45.120503652039325
1739209642.648618;-35.57807855764607
1739209642.648626;-45.120503652039325
1739209642.6486342;-38.13080360867914
1739209642.6486423;-45.120503652039325
1739209642.6486506;-38.13080360867914
1739209642.6486588;-32.816014438256545
1739209642.6486669;-38.13080360867914
1739209642.648675;-45.120503652039325
1739209642.648683;-38.13080360867914
1739209642.6486912;-35.57807855764607
1739209642.6486995;-38.13080360867914
1739209642.6487076;-45.120503652039325
1739209642.6487157;-38.13080360867914
1739209642.6487238;-38.13080360867914
1739209642.648732;-45.120503652039325
1739209642.64874;-45.120503652039325
1739209642.6487484;-38.13080360867914
1739209642.6487565;-45.120503652039325
1739209642.6487646;-33.981070128970906
1739209642.6487727;-38.13080360867914
1739209642.6487808;-38.13080360867914
1739209642.648789;-30.49652367304973
1739209642.6487973;-38.13080360867914
1739209642.6488054;-45.120503652039325
1739209642.6488135;-38.13080360867914
1739209642.6488216;-31.141103565318893
1739209642.6488297;-33.981070128970906
1739209642.6488378;-45.120503652039325
1739209642.6488461;-38.13080360867914
1739209642.6488543;-45.120503652039325
1739209642.6488624;-45.120503652039325
1739209642.6488705;-38.13080360867914
1739209642.6488786;-38.13080360867914
1739209642.6488867;-38.13080360867914
1739209642.648895;-38.13080360867914
1739209642.6489031;-45.120503652039325
1739209642.6489112;-38.13080360867914
1739209642.6489193;-32.816014438256545
1739209642.6489275;-38.13080360867914
1739209642.6489356;-45.120503652039325
1739209642.648944;-45.120503652039325
1739209642.648952;-38.13080360867914
1739209642.64896;-38.13080360867914
1739209642.6489682;-38.13080360867914
1739209642.6489763;-45.120503652039325
1739209642.6489844;-38.13080360867914
1739209642.6489928;-45.120503652039325
1739209642.649001;-45.120503652039325
1739209642.649009;-38.13080360867914
1739209642.649017;-38.13080360867914
1739209642.6490252;-45.120503652039325
1739209642.6490333;-45.120503652039325
1739209642.6490417;-38.13080360867914
1739209642.6490498;-45.120503652039325
1739209642.6490579;-45.120503652039325
1739209642.649066;-45.120503652039325
1739209642.649074;-38.13080360867914
1739209642.6490822;-38.13080360867914
1739209642.6490905;-38.13080360867914
1739209642.6490986;-38.13080360867914
1739209642.6491067;-45.120503652039325
1739209642.6491148;-45.120503652039325
1739209642.649123;-38.13080360867914
1739209642.649131;-35.57807855764607
1739209642.6491394;-38.13080360867914
1739209642.6491475;-45.120503652039325
1739209642.6491556;-33.981070128970906
1739209642.6491637;-45.120503652039325
1739209642.6491718;-45.120503652039325
1739209642.64918;-38.13080360867914
1739209642.6491883;-45.120503652039325
1739209642.6491964;-45.120503652039325
1739209642.6492045;-38.13080360867914
1739209642.6492126;-35.57807855764607
1739209642.6492207;-45.120503652039325
1739209642.6492288;-45.120503652039325
1739209642.6492372;-45.120503652039325
1739209642.6492453;-45.120503652039325
1739209642.6492534;-38.13080360867914
1739209642.6492615;-35.57807855764607
1739209642.6492696;-35.57807855764607
1739209642.6492777;-38.13080360867914
1739209642.649286;-38.13080360867914
1739209642.6492941;-38.13080360867914
1739209642.6493022;-38.13080360867914
1739209642.6493104;-38.13080360867914
1739209642.6493185;-45.120503652039325
1739209642.6493266;-45.120503652039325
1739209642.649335;-45.120503652039325
1739209642.649343;-38.13080360867914
1739209642.6493511;-45.120503652039325
1739209642.6493592;-45.120503652039325
1739209642.6493673;-38.13080360867914
1739209642.6493754;-45.120503652039325
1739209642.6493838;-31.141103565318915
1739209642.649392;-29.438486411369333
1739209642.6494;-38.13080360867914
1739209642.649408;-45.120503652039325
1739209642.6494162;-38.13080360867914
1739209642.6494243;-45.120503652039325
1739209642.6494327;-45.120503652039325
1739209642.6494408;-38.13080360867914
1739209642.6494489;-45.120503652039325
1739209642.649457;-45.120503652039325
1739209642.649465;-38.13080360867914
1739209642.6494732;-45.120503652039325
1739209642.6494815;-38.13080360867914
1739209642.6494896;-45.120503652039325
1739209642.6494977;-45.120503652039325
1739209642.6495059;-45.120503652039325
1739209642.649514;-35.57807855764607
1739209642.649522;-35.57807855764607
1739209642.6495304;-45.120503652039325
1739209642.6495385;-38.13080360867914
1739209642.6495466;-35.57807855764607
1739209642.6495547;-35.57807855764607
1739209642.6495628;-45.120503652039325
1739209642.649571;-45.120503652039325
1739209642.6495793;-45.120503652039325
1739209642.6495874;-45.120503652039325
1739209642.6495955;-35.57807855764607
1739209642.6496036;-32.816014438256545
1739209642.6496117;-45.120503652039325
1739209642.6496198;-45.120503652039325
1739209642.6496282;-35.57807855764607
1739209642.6496363;-35.57807855764607
1739209642.6496444;-35.57807855764607
1739209642.6496525;-32.816014438256545
1739209642.6496606;-38.13080360867914
1739209642.6496687;-38.13080360867914
1739209642.649677;-35.57807855764607
1739209642.6496851;-35.57807855764607
1739209642.6496933;-45.120503652039325
1739209642.6497014;-38.13080360867914
1739209642.6497095;-45.120503652039325
1739209642.6497176;-45.120503652039325
1739209642.649726;-45.120503652039325
1739209642.649734;-38.13080360867914
1739209642.6497421;-38.13080360867914
1739209642.6497502;-45.120503652039325
1739209642.6497583;-45.120503652039325
1739209642.6497664;-45.120503652039325
1739209642.6497748;-45.120503652039325
1739209642.649783;-45.120503652039325
1739209642.649791;-45.120503652039325
1739209642.649799;-45.120503652039325
1739209642.6498072;-33.981070128970906
1739209642.6498153;-38.13080360867914
1739209642.6498237;-45.120503652039325
1739209642.6498318;-38.13080360867914
1739209642.6498399;-35.57807855764607
1739209642.649848;-32.816014438256545
1739209642.649856;-33.981070128970906
1739209642.6498642;-38.13080360867914
1739209642.6498725;-45.120503652039325
1739209642.6498806;-38.13080360867914
1739209642.6498888;-45.120503652039325
1739209642.6498969;-45.120503652039325
1739209642.649905;-45.120503652039325
1739209642.649913;-38.13080360867914
1739209642.6499214;-45.120503652039325
1739209642.6499295;-45.120503652039325
1739209642.6499376;-38.13080360867914
1739209642.6499457;-35.57807855764607
1739209642.6499538;-45.120503652039325
1739209642.649962;-45.120503652039325
1739209642.6499703;-45.120503652039325
1739209642.6499784;-26.991370085610722
1739209642.6499865;-33.981070128970906
1739209642.6499946;-45.120503652039325
1739209642.6500027;-45.120503652039325
1739209642.6500108;-38.13080360867914
1739209642.6500192;-45.120503652039325
1739209642.6500273;-45.120503652039325
1739209642.6500354;-45.120503652039325
1739209642.6500435;-38.13080360867914
1739209642.6500516;-45.120503652039325
1739209642.6500597;-45.120503652039325
1739209642.650068;-38.13080360867914
1739209642.6500762;-45.120503652039325
1739209642.6500843;-45.120503652039325
1739209642.6500924;-45.120503652039325
1739209642.6501005;-45.120503652039325
1739209642.6501086;-28.992665084841942
1739209642.650117;-33.981070128970906
1739209642.650125;-45.120503652039325
1739209642.6501331;-38.13080360867914
1739209642.6501412;-32.816014438256545
1739209642.6501493;-38.13080360867914
1739209642.6501575;-38.13080360867914
1739209642.6501658;-38.13080360867914
1739209642.650174;-38.13080360867914
1739209642.650182;-45.120503652039325
1739209642.65019;-45.120503652039325
1739209642.6501982;-45.120503652039325
1739209642.6502063;-45.120503652039325
1739209642.6502147;-38.13080360867914
1739209642.6502228;-35.57807855764607
1739209642.650231;-38.13080360867914
1739209642.650239;-38.13080360867914
1739209642.650247;-35.57807855764607
1739209642.6502552;-35.57807855764607
1739209642.6502635;-38.13080360867914
1739209642.6502717;-38.13080360867914
1739209642.6502798;-35.57807855764607
1739209642.6502879;-35.57807855764607
1739209642.650296;-45.120503652039325
1739209642.650304;-45.120503652039325
1739209642.6503124;-38.13080360867914
1739209642.6503205;-35.57807855764607
1739209642.6503286;-38.13080360867914
1739209642.6503367;-45.120503652039325
1739209642.6503448;-38.13080360867914
1739209642.650353;-35.57807855764607
1739209642.6503613;-33.981070128970906
1739209642.6503694;-45.120503652039325
1739209642.6503775;-38.13080360867914
1739209642.6503856;-38.13080360867914
1739209642.6503937;-35.57807855764607
1739209642.6504018;-35.57807855764607
1739209642.6504102;-45.120503652039325
1739209642.6504183;-45.120503652039325
1739209642.6504264;-38.13080360867914
1739209642.6504345;-38.13080360867914
1739209642.6504426;-31.141103565318915
1739209642.6504507;-38.13080360867914
1739209642.650459;-45.120503652039325
1739209642.6504672;-45.120503652039325
1739209642.6504753;-38.13080360867914
1739209642.6504834;-45.120503652039325
1739209642.6504915;-38.13080360867914
1739209642.6504996;-38.13080360867914
1739209642.650508;-32.816014438256545
1739209642.650516;-38.13080360867914
1739209642.6505241;-38.13080360867914
1739209642.6505322;-45.120503652039325
1739209642.6505404;-38.13080360867914
1739209642.6505485;-38.13080360867914
1739209642.6505568;-38.13080360867914
1739209642.650565;-38.13080360867914
1739209642.650573;-31.141103565318915
1739209642.6505811;-35.57807855764607
1739209642.6505892;-38.13080360867914
1739209642.6505973;-45.120503652039325
1739209642.6506057;-35.57807855764607
1739209642.6506138;-35.57807855764607
1739209642.650622;-38.13080360867914
1739209642.65063;-38.13080360867914
1739209642.650638;-26.991370085610722
1739209642.6506462;-38.13080360867914
1739209642.6506546;-38.13080360867914
1739209642.6506627;-38.13080360867914
1739209642.6506708;-38.13080360867914
1739209642.6506789;-33.981070128970906
1739209642.650687;-38.13080360867914
1739209642.650695;-45.120503652039325
1739209642.6507034;-30.49652367304973
1739209642.6507115;-38.13080360867914
1739209642.6507196;-38.13080360867914
1739209642.6507277;-45.120503652039325
1739209642.6507359;-38.13080360867914
1739209642.650744;-35.57807855764607
1739209642.6507523;-38.13080360867914
1739209642.6507604;-38.13080360867914
1739209642.6507685;-27.267205301931607
1739209642.6507766;-35.57807855764607
1739209642.6507847;-45.120503652039325
1739209642.6507928;-45.120503652039325
1739209642.6508012;-38.13080360867914
1739209642.6508093;-35.57807855764607
1739209642.6508174;-38.13080360867914
1739209642.6508255;-45.120503652039325
1739209642.6508336;-35.57807855764607
1739209642.6508417;-38.13080360867914
1739209642.65085;-38.13080360867914
1739209642.6508582;-45.120503652039325
1739209642.6508663;-38.13080360867914
1739209642.6508744;-38.13080360867914
1739209642.6508825;-45.120503652039325
1739209642.6508906;-45.120503652039325
1739209642.650899;-28.992665084841942
1739209642.650907;-32.816014438256545
1739209642.6509151;-38.13080360867914
1739209642.6509233;-45.120503652039325
1739209642.6509314;-33.981070128970906
1739209642.6509395;-38.13080360867914
1739209642.6509478;-38.13080360867914
1739209642.650956;-38.13080360867914
1739209642.650964;-35.57807855764607
1739209642.6509721;-45.120503652039325
1739209642.6509802;-35.57807855764607
1739209642.6509883;-45.120503652039325
1739209642.6509967;-38.13080360867914
1739209642.6510048;-33.981070128970906
1739209642.651013;-38.13080360867914
1739209642.651021;-45.120503652039325
1739209642.651029;-26.991370085610722
1739209642.6510372;-30.49652367304973
1739209642.6510456;-45.120503652039325
1739209642.6510537;-45.120503652039325
1739209642.6510618;-31.141103565318915
1739209642.658137;-38.13080360867914
1739209642.6581452;-45.120503652039325
1739209642.6581535;-33.981070128970906
1739209642.6581619;-45.120503652039325
1739209642.65817;-45.120503652039325
1739209642.6581783;-38.13080360867914
1739209642.6581867;-33.981070128970906
1739209642.6581948;-32.816014438256545
1739209642.6582031;-45.120503652039325
1739209642.6582115;-45.120503652039325
1739209642.6582196;-33.981070128970906
1739209642.658228;-38.13080360867914
1739209642.6582363;-45.120503652039325
1739209642.6582444;-45.120503652039325
1739209642.6582527;-33.981070128970906
1739209642.658261;-38.13080360867914
1739209642.6582692;-45.120503652039325
1739209642.6582775;-45.120503652039325
1739209642.6582859;-38.13080360867914
1739209642.658294;-38.13080360867914
1739209642.6583023;-38.13080360867914
1739209642.6583107;-45.120503652039325
1739209642.6583188;-38.13080360867914
1739209642.658327;-35.57807855764607
1739209642.6583354;-38.13080360867914
1739209642.6583436;-38.13080360867914
1739209642.658352;-31.141103565318915
1739209642.6583602;-38.13080360867914
1739209642.6583683;-38.13080360867914
1739209642.6583767;-38.13080360867914
1739209642.658385;-38.13080360867914
1739209642.6583931;-38.13080360867914
1739209642.6584015;-45.120503652039325
1739209642.6584098;-38.13080360867914
1739209642.658418;-38.13080360867914
1739209642.6584263;-38.13080360867914
1739209642.6584346;-38.13080360867914
1739209642.6584427;-45.120503652039325
1739209642.658451;-38.13080360867914
1739209642.6584594;-38.13080360867914
1739209642.6584678;-38.13080360867914
1739209642.6584759;-38.13080360867914
1739209642.6584842;-33.981070128970906
1739209642.6584926;-38.13080360867914
1739209642.6585007;-38.13080360867914
1739209642.658509;-45.120503652039325
1739209642.6585174;-33.981070128970906
1739209642.6585255;-32.816014438256545
1739209642.6585338;-45.120503652039325
1739209642.6585422;-38.13080360867914
1739209642.6585503;-45.120503652039325
1739209642.6585586;-38.13080360867914
1739209642.658567;-38.13080360867914
1739209642.658575;-45.120503652039325
1739209642.6585834;-38.13080360867914
1739209642.6585917;-45.120503652039325
1739209642.6585999;-45.120503652039325
1739209642.6586082;-45.120503652039325
1739209642.6586165;-33.981070128970906
1739209642.6586246;-45.120503652039325
1739209642.658633;-38.13080360867914
1739209642.6586413;-32.816014438256545
1739209642.6586494;-32.816014438256545
1739209642.6586578;-38.13080360867914
1739209642.6586661;-45.120503652039325
1739209642.6586742;-35.57807855764607
1739209642.6586826;-38.13080360867914
1739209642.658691;-45.120503652039325
1739209642.658699;-38.13080360867914
1739209642.6587074;-45.120503652039325
1739209642.6587157;-33.981070128970956
1739209642.6587238;-45.120503652039325
1739209642.6587322;-38.13080360867914
1739209642.6587405;-35.57807855764607
1739209642.6587486;-38.13080360867914
1739209642.658757;-45.120503652039325
1739209642.6587653;-45.120503652039325
1739209642.6587734;-45.120503652039325
1739209642.6587818;-30.49652367304973
1739209642.65879;-33.981070128970906
1739209642.6587982;-45.120503652039325
1739209642.6588066;-45.120503652039325
1739209642.658815;-38.13080360867914
1739209642.658823;-38.13080360867914
1739209642.6588314;-33.981070128970906
1739209642.6588397;-35.57807855764607
1739209642.6588478;-35.57807855764607
1739209642.6588562;-38.13080360867914
1739209642.6588645;-45.120503652039325
1739209642.6588726;-45.120503652039325
1739209642.658881;-45.120503652039325
1739209642.6588893;-45.120503652039325
1739209642.6588974;-38.13080360867914
1739209642.6589057;-45.120503652039325
1739209642.658914;-45.120503652039325
1739209642.6589222;-45.120503652039325
1739209642.6589305;-45.120503652039325
1739209642.658939;-45.120503652039325
1739209642.658947;-38.13080360867914
1739209642.6589553;-45.120503652039325
1739209642.6589637;-38.13080360867914
1739209642.6589718;-38.13080360867914
1739209642.6589801;-38.13080360867914
1739209642.6589885;-35.57807855764607
1739209642.6589966;-45.120503652039325
1739209642.659005;-38.13080360867914
1739209642.6590133;-38.13080360867914
1739209642.6590214;-38.13080360867914
1739209642.6590297;-45.120503652039325
1739209642.659038;-35.57807855764607
1739209642.6590462;-45.120503652039325
1739209642.6590545;-45.120503652039325
1739209642.6590629;-38.13080360867914
1739209642.659071;-35.57807855764607
1739209642.6590793;-35.57807855764607
1739209642.6590877;-45.120503652039325
1739209642.6590958;-38.13080360867914
1739209642.659104;-45.120503652039325
1739209642.6591125;-38.13080360867914
1739209642.6591206;-31.141103565318893
1739209642.659129;-45.120503652039325
1739209642.6591372;-45.120503652039325
1739209642.6591454;-38.13080360867914
1739209642.6591537;-45.120503652039325
1739209642.659162;-45.120503652039325
1739209642.6591702;-45.120503652039325
1739209642.6591785;-45.120503652039325
1739209642.6591868;-45.120503652039325
1739209642.659195;-45.120503652039325
1739209642.6592033;-45.120503652039325
1739209642.6592116;-45.120503652039325
1739209642.6592197;-45.120503652039325
1739209642.659228;-38.13080360867914
1739209642.6592364;-32.816014438256545
1739209642.6592445;-38.13080360867914
1739209642.659253;-29.438486411369333
1739209642.6592612;-33.981070128970906
1739209642.6592693;-35.57807855764607
1739209642.6592777;-38.13080360867914
1739209642.659286;-35.57807855764607
1739209642.6592941;-45.120503652039325
1739209642.6593025;-45.120503652039325
1739209642.6593108;-45.120503652039325
1739209642.659319;-33.981070128970956
1739209642.6593273;-38.13080360867914
1739209642.6593356;-35.57807855764607
1739209642.6593437;-38.13080360867914
1739209642.659352;-45.120503652039325
1739209642.6593604;-38.13080360867914
1739209642.6593685;-32.816014438256545
1739209642.6593769;-38.13080360867914
1739209642.6593852;-28.58837851428586
1739209642.6593933;-35.57807855764607
1739209642.6594017;-38.13080360867914
1739209642.65941;-45.120503652039325
1739209642.659418;-35.57807855764607
1739209642.6594265;-38.13080360867914
1739209642.6594348;-38.13080360867914
1739209642.659443;-38.13080360867914
1739209642.6594512;-31.141103565318943
1739209642.6594596;-45.120503652039325
1739209642.6594677;-35.57807855764607
1739209642.659476;-45.120503652039325
1739209642.6594844;-45.120503652039325
1739209642.6594925;-38.13080360867914
1739209642.6595008;-33.981070128970906
1739209642.6595092;-38.13080360867914
1739209642.6595173;-32.816014438256545
1739209642.6595256;-38.13080360867914
1739209642.6658468;-33.981070128970906
1739209642.6658616;-32.816014438256545
1739209642.6658762;-45.120503652039325
1739209642.665891;-45.120503652039325
1739209642.6659057;-33.981070128970906
1739209642.6659205;-35.57807855764607
1739209642.6659353;-38.13080360867914
1739209642.66595;-45.120503652039325
1739209642.6659648;-38.13080360867914
1739209642.6659796;-32.816014438256545
1739209642.6659944;-45.120503652039325
1739209642.6660092;-45.120503652039325
1739209642.666024;-38.13080360867914
1739209642.6660388;-38.13080360867914
1739209642.6660535;-38.13080360867914
1739209642.6660683;-45.120503652039325
1739209642.666083;-38.13080360867914
1739209642.6660979;-35.57807855764607
1739209642.6661127;-38.13080360867914
1739209642.6661274;-38.13080360867914
1739209642.666142;-33.981070128970906
1739209642.6661568;-35.57807855764607
1739209642.6661716;-38.13080360867914
1739209642.6661863;-45.120503652039325
1739209642.666201;-33.981070128970906
1739209642.666216;-38.13080360867914
1739209642.6662307;-45.120503652039325
1739209642.6662455;-45.120503652039325
1739209642.6662602;-45.120503652039325
1739209642.666275;-35.57807855764607
1739209642.6662898;-45.120503652039325
1739209642.6663046;-45.120503652039325
1739209642.6663194;-45.120503652039325
1739209642.6663342;-33.981070128970906
1739209642.666349;-38.13080360867914
1739209642.6663637;-38.13080360867914
1739209642.6663785;-31.141103565318915
1739209642.6663933;-35.57807855764607
1739209642.666408;-38.13080360867914
1739209642.6664226;-45.120503652039325
1739209642.6664374;-31.141103565318915
1739209642.6664522;-32.816014438256545
1739209642.666467;-38.13080360867914
1739209642.6664817;-45.120503652039325
1739209642.6664965;-45.120503652039325
1739209642.6665113;-35.57807855764607
1739209642.666526;-45.120503652039325
1739209642.6665409;-45.120503652039325
1739209642.6665556;-45.120503652039325
1739209642.6665704;-45.120503652039325
1739209642.6665852;-38.13080360867914
1739209642.6666;-45.120503652039325
1739209642.6666148;-33.981070128970906
1739209642.6666296;-35.57807855764607
1739209642.6666443;-38.13080360867914
1739209642.666659;-45.120503652039325
1739209642.666674;-28.992665084841942
1739209642.6666884;-27.8777449560314
1739209642.6667032;-45.120503652039325
1739209642.666718;-45.120503652039325
1739209642.6667328;-38.13080360867914
1739209642.6667476;-38.13080360867914
1739209642.6667624;-45.120503652039325
1739209642.6667771;-32.816014438256545
1739209642.666792;-45.120503652039325
1739209642.6668067;-38.13080360867914
1739209642.6668215;-38.13080360867914
1739209642.6668363;-45.120503652039325
1739209642.666851;-38.13080360867914
1739209642.6668658;-38.13080360867914
1739209642.6668806;-35.57807855764607
1739209642.6668954;-45.120503652039325
1739209642.6669102;-32.816014438256545
1739209642.666925;-27.8777449560314
1739209642.6669397;-45.120503652039325
1739209642.6669543;-45.120503652039325
