CAN Message; 0x1bb:00008fc290b6bde7
1739209834.7151031;-45.120503652039325
1739209834.7151072;-38.13080360867914
1739209834.7151113;-45.120503652039325
1739209834.7151155;-33.981070128970906
1739209834.7151196;-38.13080360867914
1739209834.7151237;-45.120503652039325
1739209834.715128;-45.120503652039325
1739209834.715132;-38.13080360867914
1739209834.715136;-38.13080360867914
1739209834.7151403;-45.120503652039325
1739209834.7151444;-38.13080360867914
1739209834.7151484;-45.120503652039325
1739209834.7151527;-38.13080360867914
1739209834.7151568;-38.13080360867914
1739209834.7151608;-45.120503652039325
1739209834.715165;-38.13080360867914
1739209834.7151692;-38.13080360867914
1739209834.7151732;-38.13080360867914
1739209834.7151773;-35.57807855764607
1739209834.7151816;-38.13080360867914
1739209834.7151856;-33.981070128970906
1739209834.7151897;-32.816014438256545
1739209834.715194;-45.120503652039325
1739209834.715198;-45.120503652039325
1739209834.715202;-38.13080360867914
1739209834.7152064;-33.981070128970906
1739209834.7152104;-45.120503652039325
1739209834.7152145;-45.120503652039325
1739209834.7152188;-38.13080360867914
1739209834.7152228;-38.13080360867914
1739209834.715227;-38.13080360867914
1739209834.7152312;-38.13080360867914
1739209834.7152352;-38.13080360867914
1739209834.7152393;-35.57807855764607
1739209834.7191324;-38.13080360867914
1739209834.7191374;-38.13080360867914
1739209834.7191424;-45.120503652039325
1739209834.7191474;-38.13080360867914
1739209834.7191525;-38.13080360867914
1739209834.7191575;-38.13080360867914
1739209834.7191625;-45.120503652039325
1739209834.7191675;-45.120503652039325
1739209834.7191722;-32.816014438256545
1739209834.7191772;-33.981070128970906
1739209834.7191823;-38.13080360867914
1739209834.7191873;-38.13080360867914
1739209834.7191923;-38.13080360867914
1739209834.7191973;-38.13080360867914
1739209834.7192023;-38.13080360867914
1739209834.7192073;-38.13080360867914
1739209834.7192123;-33.981070128970906
1739209834.7192173;-33.981070128970906
1739209834.7192223;-35.57807855764607
1739209834.719227;-38.13080360867914
1739209834.719232;-45.120503652039325
1739209834.719237;-33.981070128970906
1739209834.719242;-45.120503652039325
1739209834.719247;-45.120503652039325
1739209834.719252;-45.120503652039325
1739209834.719257;-38.13080360867914
1739209834.7192621;-38.13080360867914
1739209834.7192671;-38.13080360867914
1739209834.7192721;-45.120503652039325
1739209834.719277;-35.57807855764607
1739209834.719282;-38.13080360867914
1739209834.719287;-38.13080360867914
1739209834.719292;-35.57807855764607
1739209834.719297;-45.120503652039325
1739209834.719302;-45.120503652039325
1739209834.719307;-45.120503652039325
1739209834.719312;-45.120503652039325
1739209834.719317;-45.120503652039325
1739209834.719322;-45.120503652039325
1739209834.719327;-45.120503652039325
1739209834.7193317;-38.13080360867914
1739209834.7193367;-38.13080360867914
1739209834.7193418;-45.120503652039325
1739209834.7193468;-45.120503652039325
1739209834.7193518;-38.13080360867914
1739209834.7193568;-38.13080360867914
1739209834.7193618;-45.120503652039325
1739209834.7193668;-45.120503652039325
1739209834.7193718;-45.120503652039325
1739209834.7193768;-32.816014438256545
1739209834.7193818;-35.57807855764607
1739209834.7193866;-45.120503652039325
1739209834.7193916;-45.120503652039325
1739209834.7193966;-38.13080360867914
1739209834.7194016;-38.13080360867914
1739209834.7194066;-38.13080360867914
1739209834.7194116;-38.13080360867914
1739209834.7194166;-45.120503652039325
1739209834.7194216;-45.120503652039325
1739209834.7194266;-38.13080360867914
1739209834.7194316;-38.13080360867914
1739209834.7194366;-45.120503652039325
1739209834.7194414;-38.13080360867914
1739209834.7194464;-38.13080360867914
1739209834.7194514;-45.120503652039325
1739209834.7194564;-35.57807855764607
1739209834.7194614;-35.57807855764607
1739209834.7194664;-45.120503652039325
1739209834.7194715;-38.13080360867914
1739209834.7194765;-38.13080360867914
1739209834.7194815;-35.57807855764607
1739209834.7194865;-45.120503652039325
1739209834.7194915;-45.120503652039325
1739209834.7194963;-45.120503652039325
1739209834.7195013;-45.120503652039325
1739209834.7195063;-38.13080360867914
1739209834.7195113;-38.13080360867914
1739209834.7195163;-45.120503652039325
1739209834.7195213;-45.120503652039325
1739209834.7195263;-45.120503652039325
1739209834.7195313;-45.120503652039325
1739209834.7195363;-38.13080360867914
1739209834.7195413;-38.13080360867914
1739209834.7195463;-38.13080360867914
1739209834.719551;-45.120503652039325
1739209834.719556;-32.816014438256545
1739209834.719561;-32.816014438256545
1739209834.719566;-45.120503652039325
1739209834.719571;-38.13080360867914
1739209834.7195761;-35.57807855764607
1739209834.7195811;-32.816014438256545
1739209834.7195861;-45.120503652039325
1739209834.7195911;-45.120503652039325
1739209834.7195961;-45.120503652039325
1739209834.7196012;-33.981070128970906
1739209834.719606;-45.120503652039325
1739209834.719611;-45.120503652039325
1739209834.719616;-45.120503652039325
1739209834.719621;-45.120503652039325
1739209834.719626;-38.13080360867914
1739209834.719631;-45.120503652039325
1739209834.719636;-33.981070128970906
1739209834.719641;-38.13080360867914
1739209834.719646;-38.13080360867914
1739209834.719651;-45.120503652039325
1739209834.719656;-30.49652367304973
1739209834.7196608;-26.991370085610736
1739209834.7196658;-45.120503652039325
1739209834.7196708;-45.120503652039325
1739209834.7196758;-38.13080360867914
1739209834.7196808;-33.981070128970906
1739209834.7196858;-38.13080360867914
1739209834.7196908;-45.120503652039325
1739209834.7196958;-45.120503652039325
1739209834.7197008;-38.13080360867914
1739209834.7197058;-32.816014438256545
1739209834.7197108;-45.120503652039325
1739209834.7197156;-45.120503652039325
1739209834.7197206;-45.120503652039325
1739209834.7197256;-38.13080360867914
1739209834.7197306;-45.120503652039325
1739209834.7197356;-38.13080360867914
1739209834.7197406;-27.8777449560314
1739209834.7197456;-45.120503652039325
1739209834.7197506;-45.120503652039325
1739209834.7197556;-45.120503652039325
1739209834.7197607;-32.816014438256545
1739209834.7197657;-38.13080360867914
1739209834.7197704;-38.13080360867914
1739209834.7197754;-45.120503652039325
1739209834.7197804;-33.981070128970956
1739209834.7197855;-33.981070128970906
1739209834.7197905;-38.13080360867914
1739209834.7197955;-38.13080360867914
1739209834.7198005;-45.120503652039325
1739209834.7198055;-38.13080360867914
1739209834.7198105;-35.57807855764607
1739209834.7198155;-38.13080360867914
1739209834.7198203;-35.57807855764607
1739209834.7198253;-38.13080360867914
1739209834.7198303;-35.57807855764607
1739209834.7198353;-38.13080360867914
1739209834.7198403;-38.13080360867914
1739209834.7198453;-38.13080360867914
1739209834.7198503;-35.57807855764607
1739209834.7198553;-38.13080360867914
1739209834.7198603;-45.120503652039325
1739209834.7198653;-38.13080360867914
1739209834.7198703;-38.13080360867914
1739209834.719875;-38.13080360867914
1739209834.71988;-45.120503652039325
1739209834.719885;-45.120503652039325
1739209834.71989;-45.120503652039325
1739209834.7198951;-45.120503652039325
1739209834.7199001;-45.120503652039325
1739209834.7199051;-38.13080360867914
1739209834.7199101;-45.120503652039325
1739209834.7199152;-45.120503652039325
1739209834.7199202;-45.120503652039325
1739209834.7199252;-45.120503652039325
1739209834.71993;-45.120503652039325
1739209834.719935;-38.13080360867914
1739209834.71994;-27.267205301931607
1739209834.719945;-32.816014438256545
1739209834.71995;-45.120503652039325
1739209834.719955;-33.981070128970906
1739209834.71996;-33.981070128970906
1739209834.719965;-45.120503652039325
1739209834.71997;-45.120503652039325
1739209834.719975;-38.13080360867914
1739209834.71998;-38.13080360867914
1739209834.7199848;-38.13080360867914
1739209834.7199898;-45.120503652039325
1739209834.7199948;-38.13080360867914
1739209834.7199998;-45.120503652039325
1739209834.7200048;-38.13080360867914
1739209834.7200098;-45.120503652039325
1739209834.7200148;-45.120503652039325
1739209834.7200198;-31.141103565318915
1739209834.7200248;-33.981070128970906
1739209834.7200298;-38.13080360867914
1739209834.7200348;-45.120503652039325
1739209834.7200396;-38.13080360867914
1739209834.7200446;-38.13080360867914
1739209834.7200496;-45.120503652039325
1739209834.7200546;-38.13080360867914
1739209834.7200596;-38.13080360867914
1739209834.7200646;-45.120503652039325
1739209834.7200696;-45.120503652039325
1739209834.7200747;-33.981070128970906
1739209834.7200797;-33.981070128970906
1739209834.7200847;-38.13080360867914
1739209834.7200897;-45.120503652039325
1739209834.7200944;-38.13080360867914
1739209834.7200994;-33.981070128970906
1739209834.7201045;-45.120503652039325
1739209834.7201095;-45.120503652039325
1739209834.7201145;-33.981070128970906
1739209834.7201195;-38.13080360867914
1739209834.7201245;-45.120503652039325
1739209834.7201295;-45.120503652039325
1739209834.7201345;-45.120503652039325
1739209834.7201395;-45.120503652039325
1739209834.7201445;-35.57807855764607
1739209834.7201493;-38.13080360867914
1739209834.7201543;-38.13080360867914
1739209834.7201593;-38.13080360867914
1739209834.7201643;-30.49652367304973
1739209834.7201693;-35.57807855764607
1739209834.7201743;-45.120503652039325
1739209834.7201793;-38.13080360867914
1739209834.7201843;-38.13080360867914
1739209834.7201893;-45.120503652039325
1739209834.7201943;-45.120503652039325
1739209834.7210512;-38.13080360867914
1739209834.7210605;-38.13080360867914
1739209834.72107;-45.120503652039325
1739209834.7210793;-45.120503652039325
1739209834.721089;-38.13080360867914
1739209834.7210984;-45.120503652039325
1739209834.7211077;-38.13080360867914
1739209834.7211173;-45.120503652039325
1739209834.7211266;-45.120503652039325
1739209834.721136;-38.13080360867914
1739209834.7211456;-35.57807855764607
1739209834.721155;-38.13080360867914
1739209834.7211645;-45.120503652039325
1739209834.721174;-45.120503652039325
1739209834.7211833;-38.13080360867914
1739209834.7211928;-38.13080360867914
1739209834.7212021;-33.981070128970906
1739209834.7212117;-45.120503652039325
1739209834.7212212;-38.13080360867914
1739209834.7212305;-38.13080360867914
1739209834.72124;-38.13080360867914
1739209834.7212493;-38.13080360867914
1739209834.7212589;-45.120503652039325
1739209834.7212684;-38.13080360867914
1739209834.7212777;-38.13080360867914
1739209834.7212873;-45.120503652039325
1739209834.7212965;-38.13080360867914
1739209834.721306;-45.120503652039325
1739209834.7213156;-38.13080360867914
1739209834.721325;-45.120503652039325
1739209834.7213345;-45.120503652039325
1739209834.721344;-30.49652367304973
1739209834.7213533;-35.57807855764607
1739209834.7213628;-45.120503652039325
1739209834.7213721;-38.13080360867914
1739209834.7213817;-38.13080360867914
1739209834.7213912;-38.13080360867914
1739209834.7214005;-32.816014438256545
1739209834.72141;-38.13080360867914
1739209834.7214193;-45.120503652039325
1739209834.7214289;-38.13080360867914
1739209834.7214384;-38.13080360867914
1739209834.7214477;-38.13080360867914
1739209834.7214572;-38.13080360867914
1739209834.7214665;-38.13080360867914
1739209834.721476;-45.120503652039325
1739209834.7214856;-45.120503652039325
1739209834.721495;-38.13080360867914
1739209834.7215044;-38.13080360867914
1739209834.721514;-38.13080360867914
1739209834.7215233;-45.120503652039325
1739209834.7215328;-38.13080360867914
1739209834.7215421;-45.120503652039325
1739209834.7215517;-33.981070128970906
1739209834.7215612;-32.816014438256545
1739209834.7215705;-38.13080360867914
1739209834.72158;-45.120503652039325
1739209834.7215893;-35.57807855764607
1739209834.7215989;-35.57807855764607
1739209834.7216084;-38.13080360867914
1739209834.7216177;-45.120503652039325
1739209834.7216272;-35.57807855764607
1739209834.7216365;-31.141103565318893
1739209834.721646;-45.120503652039325
1739209834.7216556;-45.120503652039325
1739209834.721665;-45.120503652039325
1739209834.7216744;-38.13080360867914
1739209834.721684;-38.13080360867914
1739209834.7216933;-45.120503652039325
1739209834.7217028;-38.13080360867914
1739209834.721712;-38.13080360867914
1739209834.7217216;-38.13080360867914
1739209834.7217312;-45.120503652039325
1739209834.7217405;-35.57807855764607
1739209834.72175;-35.57807855764607
1739209834.7217593;-38.13080360867914
1739209834.7217689;-45.120503652039325
1739209834.7217784;-31.141103565318893
1739209834.7217877;-31.141103565318893
1739209834.7217972;-38.13080360867914
1739209834.7218065;-32.816014438256545
1739209834.721816;-45.120503652039325
1739209834.7218256;-45.120503652039325
1739209834.721835;-45.120503652039325
1739209834.7218444;-38.13080360867914
1739209834.7218537;-45.120503652039325
1739209834.7218633;-38.13080360867914
1739209834.7218728;-38.13080360867914
1739209834.721882;-45.120503652039325
1739209834.7218916;-38.13080360867914
1739209834.7219012;-45.120503652039325
1739209834.7219105;-35.57807855764607
1739209834.72192;-35.57807855764607
1739209834.7219293;-29.438486411369333
1739209834.7219388;-26.991370085610736
1739209834.7219484;-45.120503652039325
1739209834.7219577;-45.120503652039325
1739209834.7219672;-30.49652367304973
1739209834.7219765;-30.49652367304973
1739209834.721986;-38.13080360867914
1739209834.7219956;-38.13080360867914
1739209834.722005;-38.13080360867914
1739209834.7220144;-38.13080360867914
1739209834.7220237;-38.13080360867914
1739209834.7220333;-45.120503652039325
1739209834.7220428;-38.13080360867914
1739209834.722052;-35.57807855764607
1739209834.7220616;-38.13080360867914
1739209834.7220712;-45.120503652039325
1739209834.7220805;-45.120503652039325
1739209834.72209;-45.120503652039325
1739209834.7220993;-38.13080360867914
1739209834.7221088;-45.120503652039325
1739209834.7221184;-45.120503652039325
1739209834.7221277;-45.120503652039325
1739209834.7221372;-45.120503652039325
1739209834.7221465;-45.120503652039325
1739209834.722156;-38.13080360867914
1739209834.7221656;-28.58837851428586
1739209834.722175;-35.57807855764607
1739209834.7221844;-38.13080360867914
1739209834.7221937;-45.120503652039325
1739209834.7222033;-32.816014438256545
1739209834.7222128;-38.13080360867914
1739209834.722222;-45.120503652039325
1739209834.7222316;-45.120503652039325
1739209834.7222412;-33.981070128970956
1739209834.7222505;-38.13080360867914
1739209834.72226;-45.120503652039325
1739209834.7222693;-38.13080360867914
1739209834.7222788;-45.120503652039325
1739209834.7222884;-38.13080360867914
1739209834.7222977;-35.57807855764607
1739209834.7223072;-32.816014438256545
1739209834.7223165;-25.252786309376837
1739209834.722326;-38.13080360867914
1739209834.7223356;-45.120503652039325
1739209834.7223449;-38.13080360867914
1739209834.7223544;-33.981070128970906
1739209834.7223637;-45.120503652039325
1739209834.7223732;-45.120503652039325
1739209834.7223828;-45.120503652039325
1739209834.722392;-45.120503652039325
1739209834.7224016;-45.120503652039325
1739209834.7224112;-38.13080360867914
1739209834.7224205;-38.13080360867914
1739209834.72243;-45.120503652039325
1739209834.7224393;-45.120503652039325
1739209834.7224488;-45.120503652039325
1739209834.7224584;-33.981070128970906
1739209834.7224677;-45.120503652039325
1739209834.7224772;-38.13080360867914
1739209834.7224865;-35.57807855764607
1739209834.722496;-45.120503652039325
1739209834.7225056;-45.120503652039325
1739209834.7225149;-45.120503652039325
1739209834.7225244;-38.13080360867914
1739209834.7225337;-38.13080360867914
1739209834.7225432;-38.13080360867914
1739209834.7225528;-38.13080360867914
1739209834.722562;-45.120503652039325
1739209834.7225716;-38.13080360867914
1739209834.722581;-38.13080360867914
1739209834.7225904;-38.13080360867914
1739209834.7226;-38.13080360867914
1739209834.7226093;-45.120503652039325
1739209834.7226188;-45.120503652039325
1739209834.7226284;-45.120503652039325
1739209834.7226377;-45.120503652039325
1739209834.7226472;-38.13080360867914
1739209834.7226565;-38.13080360867914
1739209834.722666;-38.13080360867914
1739209834.7226756;-45.120503652039325
1739209834.7226849;-45.120503652039325
1739209834.7226944;-35.57807855764607
1739209834.7227037;-38.13080360867914
1739209834.7227132;-45.120503652039325
1739209834.7227228;-45.120503652039325
1739209834.722732;-38.13080360867914
1739209834.7227416;-45.120503652039325
1739209834.722751;-45.120503652039325
1739209834.7227604;-38.13080360867914
1739209834.72277;-38.13080360867914
1739209834.7227793;-38.13080360867914
1739209834.7227888;-45.120503652039325
1739209834.7227983;-45.120503652039325
1739209834.7228076;-38.13080360867914
1739209834.7228172;-35.57807855764607
1739209834.7228265;-45.120503652039325
1739209834.722836;-32.816014438256545
1739209834.7228456;-32.816014438256545
1739209834.7228549;-45.120503652039325
1739209834.7228644;-45.120503652039325
1739209834.7228737;-38.13080360867914
1739209834.7228832;-45.120503652039325
1739209834.7228928;-45.120503652039325
1739209834.722902;-38.13080360867914
1739209834.7229116;-38.13080360867914
1739209834.722921;-33.981070128970906
1739209834.7229304;-33.981070128970906
1739209834.72294;-45.120503652039325
1739209834.7229493;-38.13080360867914
1739209834.7229588;-38.13080360867914
1739209834.7229683;-38.13080360867914
1739209834.7229776;-45.120503652039325
1739209834.7229872;-45.120503652039325
1739209834.7229965;-38.13080360867914
1739209834.723006;-45.120503652039325
1739209834.7230155;-45.120503652039325
1739209834.7230248;-38.13080360867914
1739209834.7230344;-32.816014438256545
1739209834.7230437;-38.13080360867914
1739209834.7230532;-38.13080360867914
1739209834.7230628;-45.120503652039325
1739209834.7201993;-45.120503652039325
1739209834.720204;-45.120503652039325
1739209834.7202091;-45.120503652039325
1739209834.7202141;-45.120503652039325
1739209834.7202191;-45.120503652039325
1739209834.7202241;-45.120503652039325
1739209834.7202291;-45.120503652039325
1739209834.7202342;-45.120503652039325
1739209834.7202392;-38.13080360867914
1739209834.7202442;-45.120503652039325
1739209834.7202492;-45.120503652039325
1739209834.7202542;-45.120503652039325
1739209834.720259;-45.120503652039325
1739209834.720264;-30.49652367304973
1739209834.720269;-38.13080360867914
1739209834.720274;-45.120503652039325
1739209834.720279;-35.57807855764607
1739209834.720284;-38.13080360867914
1739209834.720289;-38.13080360867914
1739209834.720294;-33.981070128970906
1739209834.720299;-31.141103565318893
1739209834.720304;-45.120503652039325
1739209834.7203088;-45.120503652039325
1739209834.7203138;-33.981070128970906
1739209834.7203188;-45.120503652039325
1739209834.7203238;-45.120503652039325
1739209834.7203288;-45.120503652039325
1739209834.7203338;-33.981070128970906
1739209834.7203388;-38.13080360867914
1739209834.7203438;-38.13080360867914
1739209834.7203488;-38.13080360867914
1739209834.7203538;-38.13080360867914
1739209834.7203588;-45.120503652039325
1739209834.7203636;-38.13080360867914
1739209834.7203686;-38.13080360867914
1739209834.7203736;-45.120503652039325
1739209834.7203786;-45.120503652039325
1739209834.7203836;-45.120503652039325
1739209834.7203887;-45.120503652039325
1739209834.7203937;-45.120503652039325
1739209834.7203987;-45.120503652039325
1739209834.7204037;-38.13080360867914
1739209834.7204087;-38.13080360867914
1739209834.7204137;-45.120503652039325
1739209834.7204185;-45.120503652039325
1739209834.7204235;-38.13080360867914
1739209834.7204285;-45.120503652039325
1739209834.7204335;-38.13080360867914
1739209834.7204385;-45.120503652039325
1739209834.7204435;-45.120503652039325
1739209834.7204485;-38.13080360867914
1739209834.7204535;-35.57807855764607
1739209834.7204585;-45.120503652039325
1739209834.7204635;-29.438486411369333
1739209834.7204685;-29.438486411369333
1739209834.7204733;-38.13080360867914
1739209834.7204783;-35.57807855764607
1739209834.7204833;-38.13080360867914
1739209834.7204883;-38.13080360867914
1739209834.7204933;-38.13080360867914
1739209834.7204983;-33.981070128970906
1739209834.7205033;-38.13080360867914
1739209834.7205083;-33.981070128970956
1739209834.7205133;-35.57807855764607
1739209834.7205184;-33.981070128970906
1739209834.7205234;-45.120503652039325
1739209834.7205281;-45.120503652039325
1739209834.7205331;-35.57807855764607
1739209834.7205381;-45.120503652039325
1739209834.7205431;-29.438486411369333
1739209834.7205482;-31.141103565318893
1739209834.7205532;-38.13080360867914
1739209834.7205582;-32.816014438256545
1739209834.7205632;-45.120503652039325
1739209834.7205682;-38.13080360867914
1739209834.7205732;-38.13080360867914
1739209834.7205782;-35.57807855764607
1739209834.720583;-45.120503652039325
1739209834.720588;-45.120503652039325
1739209834.720593;-35.57807855764607
1739209834.720598;-35.57807855764607
1739209834.720603;-45.120503652039325
1739209834.720608;-45.120503652039325
1739209834.720613;-45.120503652039325
1739209834.720618;-35.57807855764607
1739209834.720623;-45.120503652039325
1739209834.720628;-38.13080360867914
1739209834.720633;-35.57807855764607
1739209834.7206378;-32.816014438256545
1739209834.7206428;-45.120503652039325
1739209834.7206478;-45.120503652039325
1739209834.7206528;-45.120503652039325
1739209834.7206578;-45.120503652039325
1739209834.7206628;-35.57807855764607
1739209834.7206678;-27.8777449560314
1739209834.7206728;-35.57807855764607
1739209834.7206779;-35.57807855764607
1739209834.7206829;-38.13080360867914
1739209834.7206879;-38.13080360867914
1739209834.7206926;-45.120503652039325
1739209834.7206976;-35.57807855764607
1739209834.7207026;-45.120503652039325
1739209834.7207077;-45.120503652039325
1739209834.7207127;-38.13080360867914
1739209834.7207177;-45.120503652039325
1739209834.7207227;-38.13080360867914
1739209834.7207277;-38.13080360867914
1739209834.7207327;-35.57807855764607
1739209834.7207377;-35.57807855764607
1739209834.7207427;-45.120503652039325
1739209834.7207475;-33.981070128970906
1739209834.7207525;-38.13080360867914
1739209834.7207575;-38.13080360867914
1739209834.7207625;-45.120503652039325
1739209834.7207675;-45.120503652039325
1739209834.7207725;-45.120503652039325
1739209834.7207775;-45.120503652039325
1739209834.7207825;-38.13080360867914
1739209834.7207875;-35.57807855764607
1739209834.7207925;-33.981070128970906
1739209834.7207973;-45.120503652039325
1739209834.7208023;-38.13080360867914
1739209834.7208073;-32.816014438256545
1739209834.7208123;-38.13080360867914
1739209834.7208173;-35.57807855764607
1739209834.7208223;-45.120503652039325
1739209834.7208273;-45.120503652039325
1739209834.7208323;-38.13080360867914
1739209834.7208374;-45.120503652039325
1739209834.7208424;-38.13080360867914
1739209834.7208474;-45.120503652039325
1739209834.7208521;-38.13080360867914
1739209834.7208571;-45.120503652039325
1739209834.7208622;-35.57807855764607
1739209834.7208672;-28.58837851428586
1739209834.7208722;-45.120503652039325
1739209834.7208772;-38.13080360867914
1739209834.7208822;-38.13080360867914
1739209834.7208872;-32.816014438256545
1739209834.7208922;-33.981070128970906
1739209834.7208972;-38.13080360867914
1739209834.7209022;-38.13080360867914
1739209834.720907;-45.120503652039325
1739209834.720912;-45.120503652039325
1739209834.720917;-45.120503652039325
1739209834.720922;-33.981070128970906
1739209834.720927;-45.120503652039325
1739209834.720932;-38.13080360867914
1739209834.720937;-32.816014438256545
1739209834.720942;-45.120503652039325
1739209834.720947;-33.981070128970906
1739209834.720952;-38.13080360867914
1739209834.720957;-45.120503652039325
1739209834.7209618;-38.13080360867914
1739209834.7209668;-32.816014438256545
1739209834.7209718;-38.13080360867914
1739209834.7209768;-45.120503652039325
1739209834.7209818;-38.13080360867914
1739209834.7209868;-38.13080360867914
1739209834.7209918;-45.120503652039325
1739209834.7209969;-45.120503652039325
1739209834.7210019;-38.13080360867914
1739209834.7210069;-45.120503652039325
1739209834.7210119;-45.120503652039325
1739209834.7210166;-45.120503652039325
1739209834.7210217;-45.120503652039325
1739209834.7210267;-45.120503652039325
1739209834.7210317;-45.120503652039325
1739209834.7210367;-38.13080360867914
1739209834.7210417;-35.57807855764607
1739209834.723072;-38.13080360867914
1739209834.7230816;-28.58837851428586
1739209834.723091;-35.57807855764607
1739209834.7231004;-38.13080360867914
1739209834.72311;-35.57807855764607
1739209834.7231193;-33.981070128970906
1739209834.7231288;-38.13080360867914
1739209834.723138;-38.13080360867914
1739209834.7231476;-45.120503652039325
1739209834.7231572;-45.120503652039325
1739209834.7231665;-45.120503652039325
1739209834.723176;-45.120503652039325
1739209834.7231855;-45.120503652039325
1739209834.7231948;-38.13080360867914
1739209834.7232044;-38.13080360867914
1739209834.7232137;-38.13080360867914
1739209834.7232232;-38.13080360867914
1739209834.7232327;-33.981070128970956
1739209834.723242;-45.120503652039325
1739209834.7232516;-33.981070128970906
1739209834.7232609;-45.120503652039325
1739209834.7232704;-45.120503652039325
1739209834.72328;-45.120503652039325
1739209834.7232893;-38.13080360867914
1739209834.7232988;-38.13080360867914
1739209834.723308;-30.49652367304973
1739209834.7233176;-35.57807855764607
1739209834.7233272;-35.57807855764607
1739209834.7233365;-38.13080360867914
1739209834.723346;-35.57807855764607
1739209834.7233555;-38.13080360867914
1739209834.7233648;-38.13080360867914
1739209834.7233744;-32.816014438256545
1739209834.7233837;-38.13080360867914
1739209834.7233932;-45.120503652039325
1739209834.7234027;-38.13080360867914
1739209834.723412;-45.120503652039325
1739209834.7234216;-38.13080360867914
1739209834.7234309;-38.13080360867914
1739209834.7234404;-38.13080360867914
1739209834.72345;-38.13080360867914
1739209834.7234592;-38.13080360867914
1739209834.7234688;-45.120503652039325
1739209834.723478;-45.120503652039325
1739209834.7234876;-33.981070128970906
1739209834.7234972;-45.120503652039325
1739209834.7235065;-45.120503652039325
1739209834.723516;-38.13080360867914
1739209834.7235255;-38.13080360867914
1739209834.7235348;-38.13080360867914
1739209834.7235444;-35.57807855764607
1739209834.7235537;-45.120503652039325
1739209834.7235632;-45.120503652039325
1739209834.7235727;-35.57807855764607
1739209834.723582;-38.13080360867914
1739209834.7235916;-45.120503652039325
1739209834.7236009;-38.13080360867914
1739209834.7236104;-45.120503652039325
1739209834.72362;-38.13080360867914
1739209834.7236292;-32.816014438256545
1739209834.7236388;-45.120503652039325
1739209834.723648;-45.120503652039325
1739209834.7236576;-38.13080360867914
1739209834.7236671;-35.57807855764607
1739209834.7236764;-45.120503652039325
1739209834.723686;-32.816014438256545
1739209834.7236955;-29.438486411369333
1739209834.7237048;-45.120503652039325
1739209834.7237144;-45.120503652039325
1739209834.7237236;-38.13080360867914
1739209834.7237332;-38.13080360867914
1739209834.7237427;-45.120503652039325
1739209834.723752;-38.13080360867914
1739209834.7237616;-38.13080360867914
1739209834.7237709;-45.120503652039325
1739209834.7237804;-45.120503652039325
1739209834.72379;-38.13080360867914
1739209834.7237992;-38.13080360867914
1739209834.7238088;-32.816014438256545
1739209834.723818;-45.120503652039325
1739209834.7238276;-38.13080360867914
1739209834.7238371;-35.57807855764607
1739209834.7238464;-45.120503652039325
1739209834.723856;-45.120503652039325
1739209834.7238653;-45.120503652039325
1739209834.7238748;-38.13080360867914
1739209834.7238843;-45.120503652039325
1739209834.7238936;-45.120503652039325
1739209834.7239032;-45.120503652039325
1739209834.7239127;-45.120503652039325
1739209834.723922;-45.120503652039325
1739209834.7239316;-45.120503652039325
1739209834.7239408;-38.13080360867914
1739209834.7239504;-38.13080360867914
1739209834.72396;-38.13080360867914
1739209834.7239692;-45.120503652039325
1739209834.7239788;-38.13080360867914
1739209834.723988;-35.57807855764607
1739209834.7239976;-45.120503652039325
1739209834.7240071;-38.13080360867914
1739209834.7240164;-45.120503652039325
1739209834.724026;-45.120503652039325
1739209834.7240353;-38.13080360867914
1739209834.7240448;-33.981070128970906
1739209834.7240543;-38.13080360867914
1739209834.7240636;-38.13080360867914
1739209834.7240732;-38.13080360867914
1739209834.7240827;-45.120503652039325
1739209834.724092;-45.120503652039325
1739209834.7241015;-38.13080360867914
1739209834.7241108;-32.816014438256545
1739209834.7241204;-45.120503652039325
1739209834.72413;-45.120503652039325
1739209834.7241392;-33.981070128970906
1739209834.7241488;-45.120503652039325
1739209834.724158;-38.13080360867914
1739209834.7241676;-38.13080360867914
1739209834.7241771;-33.981070128970906
1739209834.7241864;-45.120503652039325
1739209834.724196;-45.120503652039325
1739209834.7242053;-45.120503652039325
1739209834.7242148;-45.120503652039325
1739209834.7242243;-38.13080360867914
1739209834.7242336;-38.13080360867914
1739209834.7242432;-38.13080360867914
1739209834.7242527;-29.438486411369333
1739209834.724262;-33.981070128970906
1739209834.7242715;-45.120503652039325
1739209834.7242808;-38.13080360867914
1739209834.7242904;-32.816014438256545
1739209834.7243;-38.13080360867914
1739209834.7243092;-38.13080360867914
1739209834.7243187;-35.57807855764607
1739209834.724328;-45.120503652039325
1739209834.7243376;-45.120503652039325
1739209834.724347;-33.981070128970906
1739209834.7243564;-38.13080360867914
1739209834.724366;-45.120503652039325
1739209834.7243752;-45.120503652039325
1739209834.7243848;-33.981070128970906
1739209834.7243943;-33.981070128970906
1739209834.7244036;-38.13080360867914
1739209834.7244132;-45.120503652039325
1739209834.7244227;-45.120503652039325
1739209834.724432;-35.57807855764607
1739209834.7244415;-45.120503652039325
1739209834.7244508;-38.13080360867914
1739209834.7244604;-33.981070128970906
1739209834.72447;-45.120503652039325
1739209834.7244792;-45.120503652039325
1739209834.7244887;-38.13080360867914
1739209834.724498;-38.13080360867914
1739209834.7245076;-45.120503652039325
1739209834.724517;-45.120503652039325
