CAN Message; 0x1a7:0000cd3740541abb
1739209843.3776624;-45.120503652039325
1739209843.3776665;-38.13080360867914
1739209843.3776705;-35.57807855764607
1739209843.3776743;-38.13080360867914
1739209843.3776784;-45.120503652039325
1739209843.3776824;-33.981070128970906
1739209843.3776865;-32.816014438256545
1739209843.3776906;-45.120503652039325
1739209843.3776944;-45.120503652039325
1739209843.3776984;-35.57807855764607
1739209843.3777025;-33.981070128970906
1739209843.3777065;-38.13080360867914
1739209843.3777106;-45.120503652039325
1739209843.3777144;-38.13080360867914
1739209843.3777184;-38.13080360867914
1739209843.3777225;-38.13080360867914
1739209843.3777266;-35.57807855764607
1739209843.3777306;-45.120503652039325
1739209843.3777347;-45.120503652039325
1739209843.3777385;-33.981070128970906
1739209843.3777425;-38.13080360867914
1739209843.3777466;-45.120503652039325
1739209843.3777506;-38.13080360867914
1739209843.3777547;-45.120503652039325
1739209843.3777585;-45.120503652039325
1739209843.3777626;-45.120503652039325
1739209843.3777666;-45.120503652039325
1739209843.3777707;-45.120503652039325
1739209843.3777747;-45.120503652039325
1739209843.3777788;-45.120503652039325
1739209843.3777826;-45.120503652039325
1739209843.3777866;-45.120503652039325
1739209843.3777907;-35.57807855764607
1739209843.3777947;-38.13080360867914
1739209843.3777988;-45.120503652039325
1739209843.3778026;-38.13080360867914
1739209843.3778067;-32.816014438256545
1739209843.3778107;-45.120503652039325
1739209843.3778148;-45.120503652039325
1739209843.3778188;-45.120503652039325
1739209843.3778229;-33.981070128970906
1739209843.3778267;-35.57807855764607
1739209843.3778307;-45.120503652039325
1739209843.3778348;-38.13080360867914
1739209843.3778389;-45.120503652039325
1739209843.377843;-45.120503652039325
1739209843.3778467;-45.120503652039325
1739209843.3778508;-33.981070128970906
1739209843.3778548;-38.13080360867914
1739209843.3778589;-45.120503652039325
1739209843.377863;-45.120503652039325
1739209843.377867;-38.13080360867914
1739209843.3778708;-32.816014438256545
1739209843.3778749;-38.13080360867914
1739209843.377879;-45.120503652039325
1739209843.377883;-45.120503652039325
1739209843.377887;-45.120503652039325
1739209843.3778908;-45.120503652039325
1739209843.3778949;-45.120503652039325
1739209843.377899;-45.120503652039325
1739209843.377903;-30.49652367304973
1739209843.377907;-38.13080360867914
1739209843.3779109;-45.120503652039325
1739209843.377915;-45.120503652039325
1739209843.377919;-45.120503652039325
1739209843.377923;-38.13080360867914
1739209843.377927;-45.120503652039325
1739209843.377931;-45.120503652039325
1739209843.377935;-33.981070128970956
1739209843.377939;-45.120503652039325
1739209843.377943;-35.57807855764607
1739209843.377947;-45.120503652039325
1739209843.3779511;-45.120503652039325
1739209843.377955;-38.13080360867914
1739209843.377959;-38.13080360867914
1739209843.377963;-45.120503652039325
1739209843.3779671;-28.58837851428586
1739209843.3779712;-35.57807855764607
1739209843.3779752;-38.13080360867914
1739209843.377979;-38.13080360867914
1739209843.377983;-32.816014438256545
1739209843.3779871;-35.57807855764607
1739209843.3779912;-38.13080360867914
1739209843.3779953;-45.120503652039325
1739209843.377999;-38.13080360867914
1739209843.3780031;-45.120503652039325
1739209843.3780072;-38.13080360867914
1739209843.3780112;-45.120503652039325
1739209843.3780153;-45.120503652039325
1739209843.3780193;-45.120503652039325
1739209843.3780231;-45.120503652039325
1739209843.3780272;-45.120503652039325
1739209843.3780313;-45.120503652039325
1739209843.3780353;-45.120503652039325
1739209843.3780394;-38.13080360867914
1739209843.3780432;-38.13080360867914
1739209843.3780472;-38.13080360867914
1739209843.3780513;-45.120503652039325
1739209843.3780553;-38.13080360867914
1739209843.3780594;-38.13080360867914
1739209843.3780634;-28.58837851428586
1739209843.3780673;-31.141103565318915
1739209843.3780713;-38.13080360867914
1739209843.3780754;-38.13080360867914
1739209843.3780794;-38.13080360867914
1739209843.3780835;-38.13080360867914
1739209843.3780873;-45.120503652039325
1739209843.3780913;-35.57807855764607
1739209843.3780954;-38.13080360867914
1739209843.3780994;-45.120503652039325
1739209843.3781035;-38.13080360867914
1739209843.3781073;-38.13080360867914
1739209843.3781114;-31.141103565318915
1739209843.3781154;-33.981070128970906
1739209843.3781195;-38.13080360867914
1739209843.3781235;-45.120503652039325
1739209843.3781276;-38.13080360867914
1739209843.3781314;-38.13080360867914
1739209843.3781354;-45.120503652039325
1739209843.3781395;-45.120503652039325
1739209843.3781435;-45.120503652039325
1739209843.3781476;-45.120503652039325
1739209843.3781514;-45.120503652039325
1739209843.3781555;-45.120503652039325
1739209843.3781595;-38.13080360867914
1739209843.3781636;-38.13080360867914
1739209843.3781676;-45.120503652039325
1739209843.3781717;-38.13080360867914
1739209843.3781755;-45.120503652039325
1739209843.3781796;-33.981070128970906
1739209843.3781836;-45.120503652039325
1739209843.3781877;-38.13080360867914
1739209843.3781917;-38.13080360867914
1739209843.3781955;-45.120503652039325
1739209843.3781996;-45.120503652039325
1739209843.3782036;-33.981070128970906
1739209843.3782077;-35.57807855764607
1739209843.3782117;-38.13080360867914
1739209843.3782158;-45.120503652039325
1739209843.3782196;-38.13080360867914
1739209843.3782237;-38.13080360867914
1739209843.3782277;-45.120503652039325
1739209843.3782318;-45.120503652039325
1739209843.3782358;-38.13080360867914
1739209843.3782396;-38.13080360867914
1739209843.3782437;-38.13080360867914
1739209843.3782477;-35.57807855764607
1739209843.3782518;-45.120503652039325
1739209843.3782558;-38.13080360867914
1739209843.37826;-38.13080360867914
1739209843.3782637;-45.120503652039325
1739209843.3782678;-45.120503652039325
1739209843.3782718;-38.13080360867914
1739209843.3782759;-35.57807855764607
1739209843.37828;-38.13080360867914
1739209843.3782837;-45.120503652039325
1739209843.3782878;-45.120503652039325
1739209843.3782918;-45.120503652039325
1739209843.378296;-38.13080360867914
1739209843.3783;-38.13080360867914
1739209843.378304;-45.120503652039325
1739209843.3783078;-33.981070128970906
1739209843.3783119;-35.57807855764607
1739209843.378316;-45.120503652039325
1739209843.37832;-45.120503652039325
1739209843.378324;-45.120503652039325
1739209843.3783278;-38.13080360867914
1739209843.378332;-38.13080360867914
1739209843.378336;-45.120503652039325
1739209843.37834;-38.13080360867914
1739209843.378344;-35.57807855764607
1739209843.3783479;-38.13080360867914
1739209843.378352;-45.120503652039325
1739209843.378356;-31.141103565318915
1739209843.37836;-32.816014438256545
1739209843.378364;-38.13080360867914
1739209843.3783681;-45.120503652039325
1739209843.378372;-38.13080360867914
1739209843.378376;-35.57807855764607
1739209843.37838;-38.13080360867914
1739209843.378384;-45.120503652039325
1739209843.3783882;-38.13080360867914
1739209843.378392;-38.13080360867914
1739209843.378396;-38.13080360867914
1739209843.3784;-45.120503652039325
1739209843.3784041;-45.120503652039325
1739209843.3784082;-45.120503652039325
1739209843.3784122;-45.120503652039325
1739209843.378416;-45.120503652039325
1739209843.37842;-28.992665084841942
1739209843.3784242;-31.141103565318915
1739209843.3784282;-38.13080360867914
1739209843.3784323;-38.13080360867914
1739209843.378436;-33.981070128970906
1739209843.3784401;-35.57807855764607
1739209843.3784442;-38.13080360867914
1739209843.3784482;-38.13080360867914
1739209843.3784523;-45.120503652039325
1739209843.3784564;-38.13080360867914
1739209843.3784602;-45.120503652039325
1739209843.3784642;-45.120503652039325
1739209843.3784683;-45.120503652039325
1739209843.3784723;-45.120503652039325
1739209843.3784764;-45.120503652039325
1739209843.3784802;-45.120503652039325
1739209843.3784842;-45.120503652039325
1739209843.3784883;-45.120503652039325
1739209843.3784924;-38.13080360867914
1739209843.3784964;-45.120503652039325
1739209843.3785005;-45.120503652039325
1739209843.3785043;-45.120503652039325
1739209843.3785083;-45.120503652039325
1739209843.3785124;-38.13080360867914
1739209843.3785164;-38.13080360867914
1739209843.3785205;-35.57807855764607
1739209843.3785243;-38.13080360867914
1739209843.3785284;-35.57807855764607
1739209843.3785324;-38.13080360867914
1739209843.3785365;-38.13080360867914
1739209843.3785405;-45.120503652039325
1739209843.3785443;-38.13080360867914
1739209843.3785484;-45.120503652039325
1739209843.3785524;-32.81601443825658
1739209843.3785565;-33.981070128970906
1739209843.3785605;-32.816014438256545
1739209843.3785646;-45.120503652039325
1739209843.3785684;-38.13080360867914
1739209843.3785725;-32.816014438256545
1739209843.3785765;-35.57807855764607
1739209843.3785806;-35.57807855764607
1739209843.3785846;-28.21854285175415
1739209843.3785884;-38.13080360867914
1739209843.3785925;-35.57807855764607
1739209843.3785965;-38.13080360867914
1739209843.3786006;-45.120503652039325
1739209843.3786047;-45.120503652039325
1739209843.3786087;-32.816014438256545
1739209843.3786125;-45.120503652039325
1739209843.3786166;-32.81601443825658
1739209843.3786206;-45.120503652039325
1739209843.3786247;-45.120503652039325
1739209843.3786287;-45.120503652039325
1739209843.3786325;-38.13080360867914
1739209843.3786366;-38.13080360867914
1739209843.3786407;-45.120503652039325
1739209843.3786447;-38.13080360867914
1739209843.3786488;-30.49652367304973
1739209843.3786528;-38.13080360867914
1739209843.3786566;-45.120503652039325
1739209843.3786607;-38.13080360867914
1739209843.3786647;-38.13080360867914
1739209843.3786688;-45.120503652039325
1739209843.3786728;-38.13080360867914
1739209843.3786767;-38.13080360867914
1739209843.3786807;-35.57807855764607
1739209843.3786848;-45.120503652039325
1739209843.3786888;-45.120503652039325
1739209843.3786929;-38.13080360867914
1739209843.378697;-35.57807855764607
1739209843.3787007;-38.13080360867914
1739209843.3787048;-38.13080360867914
1739209843.3787088;-38.13080360867914
1739209843.378713;-45.120503652039325
1739209843.378717;-45.120503652039325
1739209843.3787208;-45.120503652039325
1739209843.3787248;-38.13080360867914
1739209843.3787289;-45.120503652039325
1739209843.378733;-38.13080360867914
1739209843.378737;-38.13080360867914
1739209843.3787408;-38.13080360867914
1739209843.3787448;-32.816014438256545
1739209843.378749;-45.120503652039325
1739209843.378753;-45.120503652039325
1739209843.378757;-45.120503652039325
1739209843.378761;-45.120503652039325
1739209843.3787649;-38.13080360867914
1739209843.378769;-33.981070128970906
1739209843.378773;-38.13080360867914
1739209843.378777;-45.120503652039325
1739209843.378781;-45.120503652039325
1739209843.378785;-45.120503652039325
1739209843.378789;-38.13080360867914
1739209843.378793;-38.13080360867914
1739209843.378797;-33.981070128970906
1739209843.378801;-33.981070128970906
1739209843.3788052;-38.13080360867914
1739209843.378809;-45.120503652039325
1739209843.378813;-38.13080360867914
1739209843.378817;-35.57807855764607
1739209843.3788204;-38.13080360867914
1739209843.378824;-45.120503652039325
1739209843.3788273;-45.120503652039325
1739209843.3788307;-45.120503652039325
1739209843.3788342;-35.57807855764607
1739209843.3788376;-38.13080360867914
1739209843.378841;-33.981070128970906
1739209843.3788445;-38.13080360867914
1739209843.3788478;-45.120503652039325
1739209843.3788512;-38.13080360867914
1739209843.3788548;-38.13080360867914
1739209843.378858;-45.120503652039325
1739209843.3788617;-33.981070128970906
1739209843.378865;-35.57807855764607
1739209843.3788683;-38.13080360867914
1739209843.378872;-38.13080360867914
1739209843.3788753;-38.13080360867914
1739209843.3788786;-38.13080360867914
1739209843.3788822;-38.13080360867914
1739209843.3788855;-45.120503652039325
1739209843.3788888;-38.13080360867914
1739209843.3788924;-38.13080360867914
1739209843.3788958;-33.981070128970906
1739209843.378899;-45.120503652039325
1739209843.3789027;-45.120503652039325
1739209843.378906;-45.120503652039325
1739209843.3789093;-38.13080360867914
1739209843.378913;-38.13080360867914
1739209843.3789163;-35.57807855764607
1739209843.3789196;-38.13080360867914
1739209843.3789232;-31.141103565318915
1739209843.3789265;-45.120503652039325
1739209843.37893;-38.13080360867914
1739209843.3789334;-35.57807855764607
1739209843.3789368;-38.13080360867914
1739209843.3789403;-45.120503652039325
1739209843.3789437;-38.13080360867914
1739209843.378947;-45.120503652039325
1739209843.3789506;-31.141103565318915
1739209843.378954;-45.120503652039325
1739209843.3789573;-38.13080360867914
1739209843.3789608;-45.120503652039325
1739209843.3789642;-38.13080360867914
1739209843.3789675;-38.13080360867914
1739209843.378971;-45.120503652039325
1739209843.3789744;-45.120503652039325
1739209843.3789778;-28.992665084841942
1739209843.3789814;-38.13080360867914
1739209843.3789847;-45.120503652039325
1739209843.378988;-45.120503652039325
1739209843.3789916;-33.981070128970906
1739209843.378995;-38.13080360867914
1739209843.3789985;-38.13080360867914
1739209843.3790019;-38.13080360867914
1739209843.3790052;-45.120503652039325
1739209843.3790088;-38.13080360867914
1739209843.379012;-45.120503652039325
1739209843.3790154;-45.120503652039325
1739209843.379019;-38.13080360867914
1739209843.3790224;-45.120503652039325
1739209843.3790257;-38.13080360867914
1739209843.3790293;-45.120503652039325
1739209843.3790326;-38.13080360867914
1739209843.379036;-38.13080360867914
1739209843.3790395;-38.13080360867914
1739209843.3790429;-35.57807855764607
1739209843.3790462;-45.120503652039325
1739209843.3790498;-45.120503652039325
1739209843.379053;-38.13080360867914
1739209843.3790565;-45.120503652039325
1739209843.37906;-31.141103565318915
1739209843.3790634;-38.13080360867914
1739209843.379067;-45.120503652039325
1739209843.3790703;-35.57807855764607
1739209843.3790736;-38.13080360867914
1739209843.3790772;-45.120503652039325
1739209843.3790805;-45.120503652039325
1739209843.3790839;-45.120503652039325
1739209843.3790874;-35.57807855764607
1739209843.3790908;-45.120503652039325
1739209843.3790941;-45.120503652039325
1739209843.3790977;-45.120503652039325
1739209843.379101;-33.981070128970906
1739209843.3791044;-38.13080360867914
1739209843.379108;-45.120503652039325
1739209843.3791113;-38.13080360867914
1739209843.3791146;-35.57807855764607
1739209843.3791182;-38.13080360867914
1739209843.3791215;-45.120503652039325
1739209843.3791249;-45.120503652039325
1739209843.3791285;-45.120503652039325
1739209843.3791318;-38.13080360867914
1739209843.3791354;-38.13080360867914
1739209843.3791387;-45.120503652039325
1739209843.379142;-33.981070128970906
1739209843.3791456;-38.13080360867914
1739209843.379149;-38.13080360867914
1739209843.3791523;-45.120503652039325
1739209843.3791559;-33.981070128970906
1739209843.3791592;-38.13080360867914
1739209843.3791625;-45.120503652039325
1739209843.3791661;-45.120503652039325
1739209843.3791695;-45.120503652039325
1739209843.3791728;-33.981070128970906
1739209843.3791764;-38.13080360867914
1739209843.3791797;-45.120503652039325
1739209843.379183;-38.13080360867914
1739209843.3791866;-30.49652367304973
1739209843.37919;-35.57807855764607
1739209843.3791933;-45.120503652039325
1739209843.379197;-38.13080360867914
1739209843.3792002;-38.13080360867914
1739209843.3792038;-45.120503652039325
1739209843.3792071;-45.120503652039325
1739209843.3792105;-38.13080360867914
1739209843.379214;-38.13080360867914
1739209843.3792174;-45.120503652039325
1739209843.3792207;-45.120503652039325
1739209843.3792243;-45.120503652039325
1739209843.3792276;-38.13080360867914
1739209843.379231;-38.13080360867914
1739209843.3792346;-35.57807855764607
1739209843.379238;-35.57807855764607
1739209843.3792412;-38.13080360867914
1739209843.3792448;-33.981070128970906
1739209843.3792481;-31.141103565318893
1739209843.3792515;-45.120503652039325
1739209843.379255;-31.141103565318893
1739209843.3792584;-38.13080360867914
1739209843.3792617;-45.120503652039325
1739209843.3792653;-45.120503652039325
1739209843.3792686;-45.120503652039325
1739209843.379272;-45.120503652039325
1739209843.3792756;-45.120503652039325
1739209843.379279;-45.120503652039325
1739209843.3792825;-38.13080360867914
1739209843.3792858;-38.13080360867914
1739209843.3792892;-32.816014438256545
1739209843.3792927;-45.120503652039325
1739209843.379296;-45.120503652039325
1739209843.3792994;-38.13080360867914
1739209843.379303;-35.57807855764607
1739209843.3793063;-45.120503652039325
1739209843.3793097;-31.141103565318915
1739209843.3793132;-32.816014438256545
1739209843.3793166;-35.57807855764607
1739209843.37932;-38.13080360867914
1739209843.3793235;-31.141103565318915
1739209843.3793268;-33.981070128970906
1739209843.3793302;-45.120503652039325
1739209843.3793337;-38.13080360867914
1739209843.379337;-38.13080360867914
1739209843.3793404;-45.120503652039325
1739209843.379344;-45.120503652039325
1739209843.3793473;-45.120503652039325
1739209843.379351;-45.120503652039325
1739209843.3793542;-45.120503652039325
1739209843.3793576;-45.120503652039325
1739209843.3793612;-38.13080360867914
1739209843.3793645;-45.120503652039325
1739209843.3793678;-45.120503652039325
1739209843.3793714;-45.120503652039325
1739209843.3793747;-38.13080360867914
1739209843.379378;-35.57807855764607
1739209843.3793817;-38.13080360867914
1739209843.379385;-45.120503652039325
1739209843.3793883;-38.13080360867914
1739209843.379392;-28.58837851428586
1739209843.3793952;-28.992665084841942
1739209843.3793986;-45.120503652039325
1739209843.3794022;-38.13080360867914
1739209843.3794055;-38.13080360867914
1739209843.3794088;-38.13080360867914
1739209843.3794124;-45.120503652039325
1739209843.3794158;-38.13080360867914
1739209843.3794193;-38.13080360867914
1739209843.3794227;-45.120503652039325
1739209843.379426;-45.120503652039325
1739209843.3794296;-38.13080360867914
1739209843.379433;-35.57807855764607
1739209843.3794363;-45.120503652039325
1739209843.3794398;-38.13080360867914
1739209843.3794432;-45.120503652039325
1739209843.3794465;-31.141103565318915
1739209843.37945;-31.141103565318915
1739209843.3794534;-45.120503652039325
1739209843.3794568;-45.120503652039325
1739209843.3794603;-45.120503652039325
1739209843.3794637;-38.13080360867914
1739209843.379467;-38.13080360867914
1739209843.3794706;-38.13080360867914
1739209843.379474;-38.13080360867914
1739209843.3794773;-38.13080360867914
1739209843.3794808;-35.57807855764607
1739209843.3794842;-45.120503652039325
1739209843.3794878;-45.120503652039325
1739209843.379491;-45.120503652039325
1739209843.3794944;-45.120503652039325
1739209843.379498;-45.120503652039325
1739209843.3795013;-38.13080360867914
1739209843.3795047;-38.13080360867914
1739209843.3795083;-45.120503652039325
1739209843.3795116;-38.13080360867914
1739209843.379515;-33.981070128970906
1739209843.3795185;-45.120503652039325
1739209843.3795218;-38.13080360867914
1739209843.3795252;-38.13080360867914
1739209843.3795288;-33.981070128970906
1739209843.379532;-28.992665084841942
1739209843.3795354;-45.120503652039325
1739209843.379539;-38.13080360867914
1739209843.3795424;-35.57807855764607
1739209843.3795457;-38.13080360867914
1739209843.3795493;-45.120503652039325
1739209843.3795526;-38.13080360867914
1739209843.3795562;-45.120503652039325
1739209843.3795595;-38.13080360867914
1739209843.3795629;-45.120503652039325
1739209843.3795664;-45.120503652039325
1739209843.3795698;-45.120503652039325
1739209843.379573;-38.13080360867914
1739209843.3795767;-38.13080360867914
1739209843.37958;-45.120503652039325
1739209843.3795834;-38.13080360867914
1739209843.379587;-38.13080360867914
1739209843.3795903;-45.120503652039325
1739209843.3795936;-38.13080360867914
1739209843.3795972;-38.13080360867914
1739209843.3796005;-38.13080360867914
1739209843.3796039;-35.57807855764607
1739209843.3796074;-45.120503652039325
1739209843.3796108;-45.120503652039325
1739209843.379614;-38.13080360867914
1739209843.3796177;-45.120503652039325
1739209843.379621;-38.13080360867914
1739209843.3796246;-38.13080360867914
1739209843.379628;-35.57807855764607
1739209843.3796313;-38.13080360867914
1739209843.3796349;-45.120503652039325
1739209843.3796382;-45.120503652039325
1739209843.3796415;-33.981070128970906
1739209843.379645;-45.120503652039325
1739209843.3796484;-45.120503652039325
1739209843.3796518;-35.57807855764607
1739209843.3796554;-45.120503652039325
1739209843.3796587;-45.120503652039325
1739209843.379662;-38.13080360867914
1739209843.3796656;-45.120503652039325
1739209843.379669;-38.13080360867914
1739209843.3796723;-45.120503652039325
1739209843.3796759;-33.981070128970906
1739209843.3796792;-33.981070128970906
1739209843.3796825;-35.57807855764607
1739209843.379686;-32.816014438256545
1739209843.3796895;-45.120503652039325
1739209843.379693;-45.120503652039325
1739209843.3796964;-33.981070128970906
1739209843.3796997;-38.13080360867914
1739209843.3797033;-33.981070128970906
1739209843.3797066;-33.981070128970906
1739209843.37971;-38.13080360867914
1739209843.3797135;-35.57807855764607
1739209843.3797169;-45.120503652039325
1739209843.3797202;-45.120503652039325
1739209843.3797238;-45.120503652039325
1739209843.3797271;-45.120503652039325
1739209843.3797305;-38.13080360867914
1739209843.379734;-45.120503652039325
1739209843.3797374;-33.981070128970906
1739209843.3797407;-45.120503652039325
1739209843.3797443;-33.981070128970906
1739209843.3797476;-45.120503652039325
1739209843.379751;-33.981070128970906
1739209843.3797545;-31.141103565318893
1739209843.379758;-38.13080360867914
1739209843.3797612;-45.120503652039325
1739209843.3797648;-38.13080360867914
1739209843.3797681;-35.57807855764607
1739209843.3797717;-38.13080360867914
1739209843.379775;-45.120503652039325
1739209843.3797784;-45.120503652039325
1739209843.379782;-45.120503652039325
1739209843.3797853;-38.13080360867914
1739209843.3797886;-45.120503652039325
1739209843.3797922;-45.120503652039325
1739209843.3797956;-45.120503652039325
1739209843.379799;-45.120503652039325
1739209843.3798025;-45.120503652039325
1739209843.3798058;-38.13080360867914
1739209843.3798091;-32.816014438256545
1739209843.3798127;-35.57807855764607
1739209843.379816;-35.57807855764607
1739209843.3798194;-35.57807855764607
1739209843.379823;-32.816014438256545
1739209843.3798263;-45.120503652039325
1739209843.3798296;-45.120503652039325
1739209843.3798332;-38.13080360867914
1739209843.3798366;-31.141103565318893
1739209843.3798401;-38.13080360867914
1739209843.3798435;-38.13080360867914
1739209843.3798468;-45.120503652039325
1739209843.3798504;-45.120503652039325
1739209843.3798537;-38.13080360867914
1739209843.379857;-38.13080360867914
1739209843.3798606;-45.120503652039325
1739209843.379864;-35.57807855764607
1739209843.3798673;-38.13080360867914
1739209843.379871;-38.13080360867914
1739209843.3798742;-45.120503652039325
1739209843.3798776;-45.120503652039325
1739209843.3798811;-45.120503652039325
1739209843.3798845;-45.120503652039325
1739209843.3798878;-38.13080360867914
1739209843.3798914;-35.57807855764607
1739209843.3798947;-45.120503652039325
1739209843.379898;-35.57807855764607
1739209843.3799016;-38.13080360867914
1739209843.379905;-38.13080360867914
1739209843.3799086;-45.120503652039325
1739209843.379912;-45.120503652039325
1739209843.3799152;-45.120503652039325
1739209843.3799188;-30.49652367304973
1739209843.3799222;-45.120503652039325
1739209843.3799255;-45.120503652039325
1739209843.379929;-38.13080360867914
1739209843.3799324;-38.13080360867914
1739209843.3799357;-45.120503652039325
1739209843.3799393;-38.13080360867914
1739209843.3799427;-45.120503652039325
1739209843.379946;-33.981070128970956
1739209843.3799496;-45.120503652039325
1739209843.379953;-45.120503652039325
1739209843.3799562;-45.120503652039325
1739209843.3799598;-45.120503652039325
1739209843.3799632;-38.13080360867914
1739209843.3799665;-45.120503652039325
1739209843.37997;-38.13080360867914
1739209843.3799734;-30.49652367304973
1739209843.379977;-38.13080360867914
1739209843.3799803;-45.120503652039325
1739209843.3799837;-38.13080360867914
1739209843.3799872;-45.120503652039325
1739209843.3799906;-45.120503652039325
1739209843.379994;-45.120503652039325
1739209843.3799975;-38.13080360867914
1739209843.3800008;-38.13080360867914
1739209843.3800042;-38.13080360867914
1739209843.3800077;-45.120503652039325
1739209843.380011;-45.120503652039325
1739209843.3800144;-35.57807855764607
1739209843.380018;-38.13080360867914
1739209843.3800213;-45.120503652039325
1739209843.3800247;-38.13080360867914
1739209843.3800282;-45.120503652039325
1739209843.3800316;-45.120503652039325
1739209843.380035;-45.120503652039325
1739209843.3800385;-38.13080360867914
1739209843.3800418;-45.120503652039325
1739209843.3800454;-38.13080360867914
1739209843.3800488;-38.13080360867914
1739209843.380052;-45.120503652039325
1739209843.3800557;-45.120503652039325
1739209843.380059;-38.13080360867914
1739209843.3800623;-35.57807855764607
1739209843.380066;-38.13080360867914
1739209843.3800693;-45.120503652039325
1739209843.3800726;-38.13080360867914
1739209843.3800762;-45.120503652039325
1739209843.3800795;-38.13080360867914
1739209843.3800828;-45.120503652039325
1739209843.3800864;-38.13080360867914
1739209843.3800898;-38.13080360867914
1739209843.380093;-45.120503652039325
1739209843.3800967;-33.981070128970906
1739209843.3801;-38.13080360867914
1739209843.3801033;-38.13080360867914
1739209843.380107;-38.13080360867914
1739209843.3801103;-45.120503652039325
1739209843.3801138;-45.120503652039325
1739209843.3801172;-35.57807855764607
1739209843.3801205;-38.13080360867914
1739209843.380124;-45.120503652039325
1739209843.3801274;-45.120503652039325
1739209843.3801308;-38.13080360867914
1739209843.3801343;-38.13080360867914
1739209843.3801377;-38.13080360867914
1739209843.380141;-33.981070128970906
1739209843.3801446;-38.13080360867914
1739209843.380148;-45.120503652039325
1739209843.3801513;-38.13080360867914
1739209843.3801548;-38.13080360867914
1739209843.3801582;-38.13080360867914
1739209843.3801615;-38.13080360867914
1739209843.380165;-45.120503652039325
1739209843.3801684;-45.120503652039325
1739209843.3801718;-45.120503652039325
1739209843.3801754;-45.120503652039325
1739209843.3801787;-45.120503652039325
1739209843.380182;-45.120503652039325
1739209843.3801856;-35.57807855764607
1739209843.380189;-38.13080360867914
1739209843.3801925;-38.13080360867914
1739209843.3801959;-33.981070128970906
1739209843.3801992;-38.13080360867914
1739209843.3802028;-38.13080360867914
1739209843.380206;-45.120503652039325
1739209843.3802094;-38.13080360867914
1739209843.380213;-38.13080360867914
1739209843.3802164;-45.120503652039325
1739209843.3802197;-45.120503652039325
1739209843.3802233;-45.120503652039325
1739209843.3802266;-45.120503652039325
1739209843.38023;-33.981070128970906
1739209843.3802335;-38.13080360867914
1739209843.3802369;-38.13080360867914
1739209843.3802402;-38.13080360867914
1739209843.3802438;-38.13080360867914
1739209843.380247;-32.816014438256545
1739209843.3802505;-45.120503652039325
1739209843.380254;-45.120503652039325
1739209843.3802574;-38.13080360867914
1739209843.380261;-35.57807855764607
1739209843.3802643;-38.13080360867914
1739209843.3802676;-45.120503652039325
1739209843.3802712;-45.120503652039325
1739209843.3802745;-45.120503652039325
1739209843.3802779;-32.816014438256545
1739209843.3802814;-38.13080360867914
1739209843.3802848;-45.120503652039325
1739209843.3802881;-45.120503652039325
1739209843.3802917;-38.13080360867914
1739209843.380295;-45.120503652039325
1739209843.3802984;-38.13080360867914
1739209843.380302;-32.816014438256545
1739209843.3803053;-32.81601443825658
1739209843.3803086;-45.120503652039325
1739209843.3803122;-45.120503652039325
1739209843.3803155;-38.13080360867914
1739209843.3803189;-38.13080360867914
1739209843.3803225;-45.120503652039325
1739209843.3803258;-38.13080360867914
1739209843.3803294;-45.120503652039325
1739209843.3803327;-27.267205301931607
1739209843.380336;-32.816014438256545
1739209843.3803396;-45.120503652039325
1739209843.380343;-45.120503652039325
1739209843.3803463;-38.13080360867914
1739209843.3803499;-45.120503652039325
1739209843.3803532;-45.120503652039325
1739209843.3803566;-45.120503652039325
1739209843.3803601;-45.120503652039325
1739209843.3803635;-45.120503652039325
1739209843.3803668;-45.120503652039325
1739209843.3803704;-45.120503652039325
1739209843.3803737;-45.120503652039325
1739209843.380377;-38.13080360867914
1739209843.3803806;-33.981070128970906
1739209843.380384;-45.120503652039325
1739209843.3803873;-31.141103565318915
1739209843.380391;-32.816014438256545
1739209843.3803942;-45.120503652039325
1739209843.3803978;-45.120503652039325
1739209843.3804011;-38.13080360867914
1739209843.3804045;-38.13080360867914
1739209843.380408;-35.57807855764607
1739209843.3804114;-45.120503652039325
1739209843.3804147;-45.120503652039325
1739209843.3804183;-35.57807855764607
1739209843.3804216;-38.13080360867914
1739209843.380425;-45.120503652039325
1739209843.3804286;-38.13080360867914
1739209843.380432;-45.120503652039325
1739209843.3804352;-38.13080360867914
1739209843.3804388;-38.13080360867914
1739209843.3804421;-45.120503652039325
1739209843.3804455;-45.120503652039325
1739209843.380449;-38.13080360867914
1739209843.3804524;-45.120503652039325
1739209843.3804557;-45.120503652039325
1739209843.3804593;-38.13080360867914
1739209843.3804626;-38.13080360867914
1739209843.3804662;-45.120503652039325
1739209843.3804696;-32.816014438256545
1739209843.380473;-29.438486411369333
1739209843.3804765;-45.120503652039325
1739209843.3804798;-45.120503652039325
1739209843.3804832;-45.120503652039325
1739209843.3804867;-45.120503652039325
1739209843.38049;-38.13080360867914
1739209843.3804934;-38.13080360867914
1739209843.380497;-45.120503652039325
1739209843.3805003;-45.120503652039325
1739209843.3805037;-45.120503652039325
1739209843.3805072;-38.13080360867914
1739209843.3805106;-35.57807855764607
1739209843.380514;-38.13080360867914
1739209843.3805175;-45.120503652039325
1739209843.3805208;-35.57807855764607
